Date,KOKUSAI INDEX (WORLD ex JP) SMID VALUE SMID (Small+Mid Cap)
2010-09-14,789.013
2010-09-15,791.034
2010-09-16,788.158
2010-09-17,787.977
2010-09-20,801.397
2010-09-21,798.641
2010-09-22,796.338
2010-09-23,788.476
2010-09-24,807.317
2010-09-27,805.808
2010-09-28,811.273
2010-09-29,812.722
2010-09-30,813.104
2010-10-01,816.465
2010-10-04,811.034
2010-10-05,828.109
2010-10-06,830.532
2010-10-07,831.222
2010-10-08,835.574
2010-10-11,837.286
2010-10-12,837.296
2010-10-13,848.88
2010-10-14,849.567
2010-10-15,846.424
2010-10-18,849.681
2010-10-19,835.72
2010-10-20,845.906
2010-10-21,846.972
2010-10-22,846.74
2010-10-25,851.922
2010-10-26,847.674
2010-10-27,840.278
2010-10-28,842.557
2010-10-29,844.655
2010-11-01,845.227
2010-11-02,854.479
2010-11-03,854.988
2010-11-04,875.504
2010-11-05,875.537
2010-11-08,872.239
2010-11-09,866.115
2010-11-10,863.565
2010-11-11,859.901
2010-11-12,850.437
2010-11-15,850.572
2010-11-16,833.227
2010-11-17,835.303
2010-11-18,846.961
2010-11-19,848.897
2010-11-22,848.075
2010-11-23,834.12
2010-11-24,845.759
2010-11-25,847.08
2010-11-26,838.971
2010-11-29,833.214
2010-11-30,828.489
2010-12-01,845.796
2010-12-02,862.403
2010-12-03,870.243
2010-12-06,870.0
2010-12-07,874.954
2010-12-08,873.093
2010-12-09,875.693
2010-12-10,881.252
2010-12-13,884.893
2010-12-14,885.333
2010-12-15,880.182
2010-12-16,881.526
2010-12-17,881.789
2010-12-20,883.662
2010-12-21,892.761
2010-12-22,896.084
2010-12-23,895.082
2010-12-24,895.944
2010-12-27,896.618
2010-12-28,897.358
2010-12-29,900.645
2010-12-30,901.184
2010-12-31,902.459
2011-01-03,911.56
2011-01-04,906.829
2011-01-05,906.691
2011-01-06,903.632
2011-01-07,902.076
2011-01-10,898.963
2011-01-11,904.849
2011-01-12,916.243
2011-01-13,920.073
2011-01-14,924.533
2011-01-17,924.172
2011-01-18,930.047
2011-01-19,920.404
2011-01-20,910.13
2011-01-21,914.169
2011-01-24,920.836
2011-01-25,919.715
2011-01-26,928.006
2011-01-27,933.342
2011-01-28,918.452
2011-01-31,921.465
2011-02-01,938.047
2011-02-02,935.97
2011-02-03,935.393
2011-02-04,937.32
2011-02-07,945.325
2011-02-08,949.744
2011-02-09,946.213
2011-02-10,942.593
2011-02-11,947.593
2011-02-14,949.723
2011-02-15,947.974
2011-02-16,954.706
2011-02-17,961.229
2011-02-18,963.828
2011-02-21,959.926
2011-02-22,943.237
2011-02-23,933.685
2011-02-24,931.461
2011-02-25,946.117
2011-02-28,953.476
2011-03-01,942.659
2011-03-02,942.112
2011-03-03,953.928
2011-03-04,951.929
2011-03-07,945.04
2011-03-08,950.199
2011-03-09,950.472
2011-03-10,929.983
2011-03-11,931.156
2011-03-14,927.882
2011-03-15,913.419
2011-03-16,902.715
2011-03-17,913.878
2011-03-18,924.004
2011-03-21,941.201
2011-03-22,938.037
2011-03-23,937.269
2011-03-24,946.436
2011-03-25,949.398
2011-03-28,946.768
2011-03-29,949.331
2011-03-30,959.366
2011-03-31,960.791
2011-04-01,967.938
2011-04-04,971.359
2011-04-05,973.24
2011-04-06,979.569
2011-04-07,974.353
2011-04-08,974.654
2011-04-11,969.65
2011-04-12,957.621
2011-04-13,960.351
2011-04-14,959.89
2011-04-15,963.982
2011-04-18,946.605
2011-04-19,953.518
2011-04-20,971.053
2011-04-21,978.695
2011-04-22,978.695
2011-04-25,976.815
2011-04-26,986.176
2011-04-27,989.917
2011-04-28,997.985
2011-04-29,999.66
2011-05-02,998.798
2011-05-03,989.166
2011-05-04,980.072
2011-05-05,970.338
2011-05-06,974.605
2011-05-09,973.579
2011-05-10,985.585
2011-05-11,979.015
2011-05-12,976.402
2011-05-13,970.184
2011-05-16,964.755
2011-05-17,958.916
2011-05-18,968.737
2011-05-19,972.412
2011-05-20,967.048
2011-05-23,950.249
2011-05-24,950.464
2011-05-25,954.086
2011-05-26,959.051
2011-05-27,968.881
2011-05-30,969.372
2011-05-31,980.424
2011-06-01,964.075
2011-06-02,958.538
2011-06-03,953.535
2011-06-06,944.291
2011-06-07,946.793
2011-06-08,935.707
2011-06-09,938.514
2011-06-10,923.429
2011-06-13,922.662
2011-06-14,938.018
2011-06-15,921.603
2011-06-16,914.195
2011-06-17,920.157
2011-06-20,920.761
2011-06-21,935.636
2011-06-22,932.781
2011-06-23,920.227
2011-06-24,915.426
2011-06-27,918.721
2011-06-28,928.56
2011-06-29,941.083
2011-06-30,952.398
2011-07-01,964.168
2011-07-04,967.567
2011-07-05,964.764
2011-07-06,961.531
2011-07-07,971.217
2011-07-08,962.217
2011-07-11,937.317
2011-07-12,933.234
2011-07-13,942.113
2011-07-14,932.053
2011-07-15,932.655
2011-07-18,916.786
2011-07-19,932.501
2011-07-20,938.432
2011-07-21,952.797
2011-07-22,955.756
2011-07-25,948.208
2011-07-26,946.859
2011-07-27,926.976
2011-07-28,921.38
2011-07-29,918.35
2011-08-01,908.292
2011-08-02,884.783
2011-08-03,880.13
2011-08-04,836.262
2011-08-05,821.095
2011-08-08,764.067
2011-08-09,797.437
2011-08-10,774.114
2011-08-11,804.886
2011-08-12,813.069
2011-08-15,835.785
2011-08-16,825.839
2011-08-17,828.59
2011-08-18,787.789
2011-08-19,776.431
2011-08-22,776.398
2011-08-23,794.667
2011-08-24,805.694
2011-08-25,793.959
2011-08-26,801.579
2011-08-29,830.914
2011-08-30,834.05
2011-08-31,843.641
2011-09-01,832.586
2011-09-02,809.997
2011-09-05,797.509
2011-09-06,788.708
2011-09-07,815.488
2011-09-08,809.467
2011-09-09,784.536
2011-09-12,776.594
2011-09-13,785.613
2011-09-14,794.278
2011-09-15,810.161
2011-09-16,813.775
2011-09-19,795.808
2011-09-20,794.826
2011-09-21,772.619
2011-09-22,739.578
2011-09-23,743.112
2011-09-26,753.24
2011-09-27,774.468
2011-09-28,756.717
2011-09-29,765.381
2011-09-30,746.154
2011-10-03,717.938
2011-10-04,725.819
2011-10-05,741.091
2011-10-06,762.241
2011-10-07,758.222
2011-10-10,782.279
2011-10-11,783.536
2011-10-12,800.399
2011-10-13,794.273
2011-10-14,808.669
2011-10-17,792.598
2011-10-18,802.638
2011-10-19,799.211
2011-10-20,795.524
2011-10-21,815.872
2011-10-24,834.168
2011-10-25,819.177
2011-10-26,825.427
2011-10-27,864.042
2011-10-28,862.563
2011-10-31,840.926
2011-11-01,807.372
2011-11-02,822.623
2011-11-03,837.416
2011-11-04,835.384
2011-11-07,835.309
2011-11-08,843.304
2011-11-09,812.964
2011-11-10,813.929
2011-11-11,834.671
2011-11-14,823.187
2011-11-15,822.797
2011-11-16,814.183
2011-11-17,802.049
2011-11-18,801.151
2011-11-21,781.499
2011-11-22,776.412
2011-11-23,755.881
2011-11-24,755.71
2011-11-25,753.732
2011-11-28,779.651
2011-11-29,783.258
2011-11-30,819.688
2011-12-01,815.442
2011-12-02,819.611
2011-12-05,830.749
2011-12-06,826.576
2011-12-07,827.962
2011-12-08,806.001
2011-12-09,819.011
2011-12-12,803.241
2011-12-13,792.574
2011-12-14,778.625
2011-12-15,786.158
2011-12-16,791.268
2011-12-19,779.583
2011-12-20,805.04
2011-12-21,808.188
2011-12-22,816.399
2011-12-23,821.74
2011-12-26,821.809
2011-12-27,822.51
2011-12-28,809.784
2011-12-29,817.341
2011-12-30,818.502
2012-01-02,820.746
2012-01-03,835.369
2012-01-04,830.685
2012-01-05,828.676
2012-01-06,826.585
2012-01-09,827.348
2012-01-10,840.052
2012-01-11,841.713
2012-01-12,846.204
2012-01-13,840.68
2012-01-16,842.538
2012-01-17,847.29
2012-01-18,857.895
2012-01-19,865.885
2012-01-20,868.602
2012-01-23,873.615
2012-01-24,871.502
2012-01-25,876.997
2012-01-26,881.667
2012-01-27,882.272
2012-01-30,873.865
2012-01-31,876.158
2012-02-01,894.125
2012-02-02,897.186
2012-02-03,911.096
2012-02-06,908.717
2012-02-07,911.232
2012-02-08,914.575
2012-02-09,916.501
2012-02-10,903.697
2012-02-13,911.694
2012-02-14,905.429
2012-02-15,904.19
2012-02-16,912.402
2012-02-17,919.332
2012-02-20,925.232
2012-02-21,921.239
2012-02-22,913.544
2012-02-23,919.069
2012-02-24,923.101
2012-02-27,920.544
2012-02-28,921.088
2012-02-29,918.458
2012-03-01,922.432
2012-03-02,916.337
2012-03-05,911.994
2012-03-06,889.069
2012-03-07,896.425
2012-03-08,910.615
2012-03-09,916.444
2012-03-12,913.8
2012-03-13,931.63
2012-03-14,927.646
2012-03-15,934.65
2012-03-16,937.514
2012-03-19,941.15
2012-03-20,932.962
2012-03-21,930.723
2012-03-22,920.271
2012-03-23,926.444
2012-03-26,939.345
2012-03-27,936.85
2012-03-28,929.904
2012-03-29,924.346
2012-03-30,928.082
2012-04-02,934.998
2012-04-03,931.858
2012-04-04,913.531
2012-04-05,910.222
2012-04-06,910.222
2012-04-09,900.936
2012-04-10,881.92
2012-04-11,891.844
2012-04-12,907.242
2012-04-13,894.793
2012-04-16,894.316
2012-04-17,909.003
2012-04-18,903.431
2012-04-19,900.135
2012-04-20,904.877
2012-04-23,890.498
2012-04-24,899.259
2012-04-25,911.598
2012-04-26,916.623
2012-04-27,923.147
2012-04-30,917.475
2012-05-01,921.302
2012-05-02,918.599
2012-05-03,910.161
2012-05-04,894.476
2012-05-07,893.998
2012-05-08,887.604
2012-05-09,880.783
2012-05-10,887.116
2012-05-11,886.075
2012-05-14,870.969
2012-05-15,863.008
2012-05-16,853.753
2012-05-17,838.013
2012-05-18,828.067
2012-05-21,840.861
2012-05-22,846.935
2012-05-23,840.911
2012-05-24,843.743
2012-05-25,842.427
2012-05-28,844.218
2012-05-29,854.199
2012-05-30,835.75
2012-05-31,833.957
2012-06-01,813.28
2012-06-04,810.377
2012-06-05,817.81
2012-06-06,838.393
2012-06-07,841.268
2012-06-08,842.06
2012-06-11,831.434
2012-06-12,835.966
2012-06-13,830.828
2012-06-14,836.237
2012-06-15,846.364
2012-06-18,848.15
2012-06-19,861.628
2012-06-20,864.123
2012-06-21,847.212
2012-06-22,847.446
2012-06-25,832.256
2012-06-26,833.324
2012-06-27,843.339
2012-06-28,844.638
2012-06-29,872.119
2012-07-02,877.968
2012-07-03,887.727
2012-07-04,887.508
2012-07-05,882.117
2012-07-06,872.681
2012-07-09,867.787
2012-07-10,863.269
2012-07-11,862.514
2012-07-12,854.897
2012-07-13,869.202
2012-07-16,868.4
2012-07-17,872.295
2012-07-18,877.942
2012-07-19,882.186
2012-07-20,872.054
2012-07-23,856.47
2012-07-24,848.233
2012-07-25,848.422
2012-07-26,865.281
2012-07-27,881.073
2012-07-30,883.128
2012-07-31,879.533
2012-08-01,874.681
2012-08-02,864.617
2012-08-03,883.938
2012-08-06,890.304
2012-08-07,896.866
2012-08-08,897.096
2012-08-09,899.914
2012-08-10,900.499
2012-08-13,898.586
2012-08-14,899.261
2012-08-15,901.97
2012-08-16,910.641
2012-08-17,915.351
2012-08-20,914.317
2012-08-21,918.479
2012-08-22,913.391
2012-08-23,909.37
2012-08-24,909.76
2012-08-27,909.575
2012-08-28,909.888
2012-08-29,911.009
2012-08-30,902.952
2012-08-31,909.375
2012-09-03,910.275
2012-09-04,911.564
2012-09-05,911.5
2012-09-06,930.151
2012-09-07,941.595
2012-09-10,939.615
2012-09-11,944.404
2012-09-12,950.305
2012-09-13,957.384
2012-09-14,975.057
2012-09-17,966.951
2012-09-18,960.205
2012-09-19,962.29
2012-09-20,956.645
2012-09-21,959.706
2012-09-24,954.843
2012-09-25,948.291
2012-09-26,937.122
2012-09-27,944.373
2012-09-28,940.316
2012-10-01,944.087
2012-10-02,946.614
2012-10-03,946.244
2012-10-04,955.032
2012-10-05,960.328
2012-10-08,953.493
2012-10-09,945.733
2012-10-10,941.121
2012-10-11,946.721
2012-10-12,941.65
2012-10-15,945.886
2012-10-16,956.421
2012-10-17,966.968
2012-10-18,967.828
2012-10-19,956.065
2012-10-22,955.213
2012-10-23,942.977
2012-10-24,942.308
2012-10-25,945.806
2012-10-26,941.988
2012-10-29,939.264
2012-10-30,942.134
2012-10-31,945.445
2012-11-01,956.103
2012-11-02,948.786
2012-11-05,948.079
2012-11-06,955.93
2012-11-07,938.103
2012-11-08,928.411
2012-11-09,926.611
2012-11-12,924.841
2012-11-13,920.709
2012-11-14,909.189
2012-11-15,904.878
2012-11-16,905.782
2012-11-19,924.11
2012-11-20,925.688
2012-11-21,929.083
2012-11-22,933.811
2012-11-23,943.794
2012-11-26,943.532
2012-11-27,941.893
2012-11-28,945.485
2012-11-29,955.286
2012-11-30,957.447
2012-12-03,957.217
2012-12-04,958.072
2012-12-05,961.613
2012-12-06,963.905
2012-12-07,965.562
2012-12-10,968.714
2012-12-11,974.804
2012-12-12,976.026
2012-12-13,973.547
2012-12-14,973.131
2012-12-17,981.528
2012-12-18,993.101
2012-12-19,996.065
2012-12-20,1001.167
2012-12-21,993.077
2012-12-24,991.412
2012-12-25,991.361
2012-12-26,988.355
2012-12-27,988.644
2012-12-28,982.945
2012-12-31,993.074
2013-01-01,993.257
2013-01-02,1017.916
2013-01-03,1017.417
2013-01-04,1022.125
2013-01-07,1021.361
2013-01-08,1017.951
2013-01-09,1023.212
2013-01-10,1030.805
2013-01-11,1032.83
2013-01-14,1032.471
2013-01-15,1034.989
2013-01-16,1032.145
2013-01-17,1041.906
2013-01-18,1042.528
2013-01-21,1044.551
2013-01-22,1050.529
2013-01-23,1048.49
2013-01-24,1052.361
2013-01-25,1058.159
2013-01-28,1057.696
2013-01-29,1061.265
2013-01-30,1058.151
2013-01-31,1058.572
2013-02-01,1068.687
2013-02-04,1055.085
2013-02-05,1060.359
2013-02-06,1064.508
2013-02-07,1060.737
2013-02-08,1068.479
2013-02-11,1066.4
2013-02-12,1074.141
2013-02-13,1077.81
2013-02-14,1077.305
2013-02-15,1076.535
2013-02-18,1075.684
2013-02-19,1085.163
2013-02-20,1072.878
2013-02-21,1058.101
2013-02-22,1066.638
2013-02-25,1053.845
2013-02-26,1049.393
2013-02-27,1061.366
2013-02-28,1065.219
2013-03-01,1062.067
2013-03-04,1062.244
2013-03-05,1075.42
2013-03-06,1077.055
2013-03-07,1080.907
2013-03-08,1086.278
2013-03-11,1088.803
2013-03-12,1088.019
2013-03-13,1087.832
2013-03-14,1096.799
2013-03-15,1099.85
2013-03-18,1092.531
2013-03-19,1086.261
2013-03-20,1094.077
2013-03-21,1087.711
2013-03-22,1090.172
2013-03-25,1085.347
2013-03-26,1089.916
2013-03-27,1086.923
2013-03-28,1092.891
2013-03-29,1092.891
2013-04-01,1087.16
2013-04-02,1087.539
2013-04-03,1076.49
2013-04-04,1077.508
2013-04-05,1074.86
2013-04-08,1080.82
2013-04-09,1086.023
2013-04-10,1102.411
2013-04-11,1108.41
2013-04-12,1103.108
2013-04-15,1075.427
2013-04-16,1084.523
2013-04-17,1067.442
2013-04-18,1064.403
2013-04-19,1074.406
2013-04-22,1076.797
2013-04-23,1091.187
2013-04-24,1098.606
2013-04-25,1106.673
2013-04-26,1102.606
2013-04-29,1111.473
2013-04-30,1119.404
2013-05-01,1107.758
2013-05-02,1112.465
2013-05-03,1125.73
2013-05-06,1128.838
2013-05-07,1136.389
2013-05-08,1144.98
2013-05-09,1140.372
2013-05-10,1141.077
2013-05-13,1139.699
2013-05-14,1147.343
2013-05-15,1151.333
2013-05-16,1149.176
2013-05-17,1154.92
2013-05-20,1158.664
2013-05-21,1159.227
2013-05-22,1146.83
2013-05-23,1136.876
2013-05-24,1134.333
2013-05-27,1135.53
2013-05-28,1141.187
2013-05-29,1133.087
2013-05-30,1140.587
2013-05-31,1128.194
2013-06-03,1128.823
2013-06-04,1125.484
2013-06-05,1110.449
2013-06-06,1116.64
2013-06-07,1126.659
2013-06-10,1126.394
2013-06-11,1113.155
2013-06-12,1106.263
2013-06-13,1118.731
2013-06-14,1119.122
2013-06-17,1125.55
2013-06-18,1132.628
2013-06-19,1121.771
2013-06-20,1085.282
2013-06-21,1080.825
2013-06-24,1063.577
2013-06-25,1076.898
2013-06-26,1086.218
2013-06-27,1099.494
2013-06-28,1097.809
2013-07-01,1107.933
2013-07-02,1108.666
2013-07-03,1103.787
2013-07-04,1109.297
2013-07-05,1112.79
2013-07-08,1119.915
2013-07-09,1129.069
2013-07-10,1131.784
2013-07-11,1149.825
2013-07-12,1151.304
2013-07-15,1155.527
2013-07-16,1153.297
2013-07-17,1155.989
2013-07-18,1166.401
2013-07-19,1168.588
2013-07-22,1174.989
2013-07-23,1176.11
2013-07-24,1170.371
2013-07-25,1172.603
2013-07-26,1171.665
2013-07-29,1167.681
2013-07-30,1169.923
2013-07-31,1170.467
2013-08-01,1184.669
2013-08-02,1185.758
2013-08-05,1185.771
2013-08-06,1178.389
2013-08-07,1173.492
2013-08-08,1184.682
2013-08-09,1187.244
2013-08-12,1187.78
2013-08-13,1186.454
2013-08-14,1186.811
2013-08-15,1169.896
2013-08-16,1170.385
2013-08-19,1161.134
2013-08-20,1167.313
2013-08-21,1158.517
2013-08-22,1168.7
2013-08-23,1173.977
2013-08-26,1170.687
2013-08-27,1149.15
2013-08-28,1146.863
2013-08-29,1149.394
2013-08-30,1138.591
2013-09-02,1145.41
2013-09-03,1146.734
2013-09-04,1154.556
2013-09-05,1156.655
2013-09-06,1161.197
2013-09-09,1175.151
2013-09-10,1186.418
2013-09-11,1190.359
2013-09-12,1185.711
2013-09-13,1187.541
2013-09-16,1198.248
2013-09-17,1201.568
2013-09-18,1211.621
2013-09-19,1217.481
2013-09-20,1208.158
2013-09-23,1203.945
2013-09-24,1206.255
2013-09-25,1207.48
2013-09-26,1208.034
2013-09-27,1205.852
2013-09-30,1202.684
2013-10-01,1214.163
2013-10-02,1213.314
2013-10-03,1205.35
2013-10-04,1210.883
2013-10-07,1201.612
2013-10-08,1191.187
2013-10-09,1187.424
2013-10-10,1210.513
2013-10-11,1220.783
2013-10-14,1225.362
2013-10-15,1220.815
2013-10-16,1231.001
2013-10-17,1246.112
2013-10-18,1256.323
2013-10-21,1258.305
2013-10-22,1266.113
2013-10-23,1259.718
2013-10-24,1262.828
2013-10-25,1265.341
2013-10-28,1264.091
2013-10-29,1267.245
2013-10-30,1262.118
2013-10-31,1257.51
2013-11-01,1253.359
2013-11-04,1261.64
2013-11-05,1255.497
2013-11-06,1259.584
2013-11-07,1242.188
2013-11-08,1250.167
2013-11-11,1254.024
2013-11-12,1249.793
2013-11-13,1252.854
2013-11-14,1260.69
2013-11-15,1264.727
2013-11-18,1262.865
2013-11-19,1256.025
2013-11-20,1250.062
2013-11-21,1256.776
2013-11-22,1262.55
2013-11-25,1262.41
2013-11-26,1262.57
2013-11-27,1267.771
2013-11-28,1269.097
2013-11-29,1268.329
2013-12-02,1260.901
2013-12-03,1253.535
2013-12-04,1250.838
2013-12-05,1248.16
2013-12-06,1258.733
2013-12-09,1260.644
2013-12-10,1258.403
2013-12-11,1243.406
2013-12-12,1237.879
2013-12-13,1239.348
2013-12-16,1250.176
2013-12-17,1248.265
2013-12-18,1260.626
2013-12-19,1260.078
2013-12-20,1272.468
2013-12-23,1282.525
2013-12-24,1287.252
2013-12-25,1287.247
2013-12-26,1288.403
2013-12-27,1293.818
2013-12-30,1296.228
2013-12-31,1299.238
2014-01-01,1299.269
2014-01-02,1286.601
2014-01-03,1289.498
2014-01-06,1286.674
2014-01-07,1292.799
2014-01-08,1293.437
2014-01-09,1293.356
2014-01-10,1303.118
2014-01-13,1294.876
2014-01-14,1302.945
2014-01-15,1308.402
2014-01-16,1307.25
2014-01-17,1305.992
2014-01-20,1305.24
2014-01-21,1308.961
2014-01-22,1312.836
2014-01-23,1303.64
2014-01-24,1276.135
2014-01-27,1267.124
2014-01-28,1276.011
2014-01-29,1267.183
2014-01-30,1274.772
2014-01-31,1268.068
2014-02-03,1241.543
2014-02-04,1246.611
2014-02-05,1245.479
2014-02-06,1262.357
2014-02-07,1273.435
2014-02-10,1276.965
2014-02-11,1290.66
2014-02-12,1294.253
2014-02-13,1301.745
2014-02-14,1309.462
2014-02-17,1312.4
2014-02-18,1318.258
2014-02-19,1313.372
2014-02-20,1317.791
2014-02-21,1321.37
2014-02-24,1328.773
2014-02-25,1328.871
2014-02-26,1329.036
2014-02-27,1332.949
2014-02-28,1342.974
2014-03-03,1328.636
2014-03-04,1348.819
2014-03-05,1349.769
2014-03-06,1355.329
2014-03-07,1352.292
2014-03-10,1346.858
2014-03-11,1340.92
2014-03-12,1339.125
2014-03-13,1330.5
2014-03-14,1327.84
2014-03-17,1339.268
2014-03-18,1349.189
2014-03-19,1342.862
2014-03-20,1339.681
2014-03-21,1341.932
2014-03-24,1332.738
2014-03-25,1339.093
2014-03-26,1333.641
2014-03-27,1332.019
2014-03-28,1339.5
2014-03-31,1355.352
2014-04-01,1365.122
2014-04-02,1369.009
2014-04-03,1365.78
2014-04-04,1358.624
2014-04-07,1345.048
2014-04-08,1348.432
2014-04-09,1359.939
2014-04-10,1343.564
2014-04-11,1328.125
2014-04-14,1329.031
2014-04-15,1330.486
2014-04-16,1343.755
2014-04-17,1348.969
2014-04-18,1348.969
2014-04-21,1349.991
2014-04-22,1360.261
2014-04-23,1358.581
2014-04-24,1359.439
2014-04-25,1348.938
2014-04-28,1347.386
2014-04-29,1353.256
2014-04-30,1359.573
2014-05-01,1359.243
2014-05-02,1362.296
2014-05-05,1360.628
2014-05-06,1356.664
2014-05-07,1361.377
2014-05-08,1360.482
2014-05-09,1357.64
2014-05-12,1372.867
2014-05-13,1368.68
2014-05-14,1360.912
2014-05-15,1347.729
2014-05-16,1347.752
2014-05-19,1352.58
2014-05-20,1344.02
2014-05-21,1348.705
2014-05-22,1354.676
2014-05-23,1362.207
2014-05-26,1365.802
2014-05-27,1372.588
2014-05-28,1371.089
2014-05-29,1375.869
2014-05-30,1376.817
2014-06-02,1378.987
2014-06-03,1375.742
2014-06-04,1380.305
2014-06-05,1392.097
2014-06-06,1402.834
2014-06-09,1405.673
2014-06-10,1402.824
2014-06-11,1396.033
2014-06-12,1393.849
2014-06-13,1392.714
2014-06-16,1391.943
2014-06-17,1396.538
2014-06-18,1402.653
2014-06-19,1409.884
2014-06-20,1409.463
2014-06-23,1407.532
2014-06-24,1398.444
2014-06-25,1400.534
2014-06-26,1403.008
2014-06-27,1408.728
2014-06-30,1413.185
2014-07-01,1421.756
2014-07-02,1419.444
2014-07-03,1425.889
2014-07-04,1424.744
2014-07-07,1413.812
2014-07-08,1403.919
2014-07-09,1405.001
2014-07-10,1395.521
2014-07-11,1394.956
2014-07-14,1401.206
2014-07-15,1395.611
2014-07-16,1400.576
2014-07-17,1387.364
2014-07-18,1397.002
2014-07-21,1392.769
2014-07-22,1400.17
2014-07-23,1401.817
2014-07-24,1403.603
2014-07-25,1394.654
2014-07-28,1393.305
2014-07-29,1388.766
2014-07-30,1384.099
2014-07-31,1363.479
2014-08-01,1356.748
2014-08-04,1359.69
2014-08-05,1352.735
2014-08-06,1349.486
2014-08-07,1342.878
2014-08-08,1349.688
2014-08-11,1360.006
2014-08-12,1357.742
2014-08-13,1366.2
2014-08-14,1371.3
2014-08-15,1370.481
2014-08-18,1382.952
2014-08-19,1388.076
2014-08-20,1388.748
2014-08-21,1393.547
2014-08-22,1389.849
2014-08-25,1394.869
2014-08-26,1400.296
2014-08-27,1403.308
2014-08-28,1398.108
2014-08-29,1403.282
2014-09-01,1402.971
2014-09-02,1402.559
2014-09-03,1404.395
2014-09-04,1400.271
2014-09-05,1402.75
2014-09-08,1396.597
2014-09-09,1385.389
2014-09-10,1383.816
2014-09-11,1387.479
2014-09-12,1377.812
2014-09-15,1370.739
2014-09-16,1373.127
2014-09-17,1376.149
2014-09-18,1379.211
2014-09-19,1372.977
2014-09-22,1359.1
2014-09-23,1348.046
2014-09-24,1350.907
2014-09-25,1335.046
2014-09-26,1339.459
2014-09-29,1335.13
2014-09-30,1328.23
2014-10-01,1313.934
2014-10-02,1309.622
2014-10-03,1313.833
2014-10-06,1314.515
2014-10-07,1299.465
2014-10-08,1310.396
2014-10-09,1290.097
2014-10-10,1271.281
2014-10-13,1262.668
2014-10-14,1268.758
2014-10-15,1260.06
2014-10-16,1267.082
2014-10-17,1280.326
2014-10-20,1290.92
2014-10-21,1314.626
2014-10-22,1309.104
2014-10-23,1320.171
2014-10-24,1323.889
2014-10-27,1320.704
2014-10-28,1340.525
2014-10-29,1339.164
2014-10-30,1339.617
2014-10-31,1354.019
2014-11-03,1351.177
2014-11-04,1346.166
2014-11-05,1353.027
2014-11-06,1352.885
2014-11-07,1353.823
2014-11-10,1360.118
2014-11-11,1360.525
2014-11-12,1360.763
2014-11-13,1355.668
2014-11-14,1355.365
2014-11-17,1355.754
2014-11-18,1364.267
2014-11-19,1358.914
2014-11-20,1364.115
2014-11-21,1370.857
2014-11-24,1376.674
2014-11-25,1378.667
2014-11-26,1381.379
2014-11-27,1378.865
2014-11-28,1367.539
2014-12-01,1354.908
2014-12-02,1360.438
2014-12-03,1368.548
2014-12-04,1364.501
2014-12-05,1367.839
2014-12-08,1356.682
2014-12-09,1359.395
2014-12-10,1340.249
2014-12-11,1341.556
2014-12-12,1322.485
2014-12-15,1307.004
2014-12-16,1312.652
2014-12-17,1332.368
2014-12-18,1353.692
2014-12-19,1361.755
2014-12-22,1367.792
2014-12-23,1372.517
2014-12-24,1374.381
2014-12-25,1374.397
2014-12-26,1378.018
2014-12-29,1383.257
2014-12-30,1377.171
2014-12-31,1367.944
2015-01-01,1367.968
2015-01-02,1365.523
2015-01-05,1341.927
2015-01-06,1328.566
2015-01-07,1334.439
2015-01-08,1354.731
2015-01-09,1347.508
2015-01-12,1341.293
2015-01-13,1343.128
2015-01-14,1336.66
2015-01-15,1329.359
2015-01-16,1342.456
2015-01-19,1348.028
2015-01-20,1342.271
2015-01-21,1348.056
2015-01-22,1364.921
2015-01-23,1359.32
2015-01-26,1369.665
2015-01-27,1366.975
2015-01-28,1353.617
2015-01-29,1358.317
2015-01-30,1344.184
2015-02-02,1357.167
2015-02-03,1381.845
2015-02-04,1377.205
2015-02-05,1394.174
2015-02-06,1387.091
2015-02-09,1379.498
2015-02-10,1386.884
2015-02-11,1381.901
2015-02-12,1397.262
2015-02-13,1404.561
2015-02-16,1404.833
2015-02-17,1405.847
2015-02-18,1412.052
2015-02-19,1410.78
2015-02-20,1415.044
2015-02-23,1416.241
2015-02-24,1417.953
2015-02-25,1420.234
2015-02-26,1415.566
2015-02-27,1415.897
2015-03-02,1418.243
2015-03-03,1412.828
2015-03-04,1404.149
2015-03-05,1408.486
2015-03-06,1388.99
2015-03-09,1388.399
2015-03-10,1367.763
2015-03-11,1370.219
2015-03-12,1385.749
2015-03-13,1377.403
2015-03-16,1389.852
2015-03-17,1387.434
2015-03-18,1401.277
2015-03-19,1400.738
2015-03-20,1422.145
2015-03-23,1426.645
2015-03-24,1424.146
2015-03-25,1409.01
2015-03-26,1399.199
2015-03-27,1401.151
2015-03-30,1412.753
2015-03-31,1405.487
2015-04-01,1406.624
2015-04-02,1416.067
2015-04-03,1416.067
2015-04-06,1428.458
2015-04-07,1423.26
2015-04-08,1425.014
2015-04-09,1423.916
2015-04-10,1428.606
2015-04-13,1423.887
2015-04-14,1430.537
2015-04-15,1436.032
2015-04-16,1437.053
2015-04-17,1423.012
2015-04-20,1430.292
2015-04-21,1430.265
2015-04-22,1430.415
2015-04-23,1435.095
2015-04-24,1438.98
2015-04-27,1438.078
2015-04-28,1441.559
2015-04-29,1435.059
2015-04-30,1424.137
2015-05-01,1428.439
2015-05-04,1433.557
2015-05-05,1418.675
2015-05-06,1419.556
