Date,DENMARK IMI GROWTH IMI (Large+Mid+Small Cap)
2010-08-18,838.661
2010-08-19,828.467
2010-08-20,804.277
2010-08-23,805.792
2010-08-24,791.024
2010-08-25,770.424
2010-08-26,793.061
2010-08-27,792.016
2010-08-30,792.281
2010-08-31,797.54
2010-09-01,829.549
2010-09-02,826.9
2010-09-03,831.523
2010-09-06,831.426
2010-09-07,823.215
2010-09-08,824.074
2010-09-09,838.128
2010-09-10,839.805
2010-09-13,856.913
2010-09-14,862.264
2010-09-15,860.618
2010-09-16,858.633
2010-09-17,854.056
2010-09-20,860.335
2010-09-21,865.288
2010-09-22,885.331
2010-09-23,876.217
2010-09-24,891.786
2010-09-27,886.238
2010-09-28,891.608
2010-09-29,894.356
2010-09-30,900.942
2010-10-01,897.304
2010-10-04,881.954
2010-10-05,897.92
2010-10-06,914.758
2010-10-07,918.584
2010-10-08,910.775
2010-10-11,919.039
2010-10-12,916.852
2010-10-13,940.972
2010-10-14,939.012
2010-10-15,929.982
2010-10-18,907.587
2010-10-19,884.239
2010-10-20,930.863
2010-10-21,941.341
2010-10-22,931.338
2010-10-25,943.312
2010-10-26,919.312
2010-10-27,918.169
2010-10-28,934.867
2010-10-29,932.358
2010-11-01,931.223
2010-11-02,946.411
2010-11-03,949.553
2010-11-04,973.362
2010-11-05,957.38
2010-11-08,948.454
2010-11-09,961.349
2010-11-10,947.476
2010-11-11,944.167
2010-11-12,944.558
2010-11-15,941.85
2010-11-16,928.109
2010-11-17,928.96
2010-11-18,939.199
2010-11-19,947.339
2010-11-22,941.999
2010-11-23,924.687
2010-11-24,927.955
2010-11-25,920.718
2010-11-26,907.713
2010-11-29,887.624
2010-11-30,886.229
2010-12-01,906.172
2010-12-02,927.622
2010-12-03,936.658
2010-12-06,933.709
2010-12-07,942.322
2010-12-08,932.677
2010-12-09,920.177
2010-12-10,945.802
2010-12-13,962.854
2010-12-14,963.363
2010-12-15,959.836
2010-12-16,945.908
2010-12-17,954.845
2010-12-20,947.013
2010-12-21,951.208
2010-12-22,945.814
2010-12-23,957.118
2010-12-24,960.917
2010-12-27,958.654
2010-12-28,964.131
2010-12-29,962.415
2010-12-30,969.698
2010-12-31,979.797
2011-01-03,978.892
2011-01-04,989.449
2011-01-05,981.664
2011-01-06,978.5
2011-01-07,964.302
2011-01-10,960.777
2011-01-11,969.35
2011-01-12,971.052
2011-01-13,969.253
2011-01-14,971.226
2011-01-17,966.016
2011-01-18,1000.151
2011-01-19,995.119
2011-01-20,973.082
2011-01-21,978.924
2011-01-24,989.87
2011-01-25,988.546
2011-01-26,995.851
2011-01-27,1004.578
2011-01-28,991.196
2011-01-31,987.671
2011-02-01,1005.575
2011-02-02,994.141
2011-02-03,977.088
2011-02-04,973.937
2011-02-07,976.165
2011-02-08,985.023
2011-02-09,1004.767
2011-02-10,984.699
2011-02-11,988.72
2011-02-14,998.793
2011-02-15,1002.088
2011-02-16,1001.312
2011-02-17,999.452
2011-02-18,1012.696
2011-02-21,1009.268
2011-02-22,1009.299
2011-02-23,1007.698
2011-02-24,1003.207
2011-02-25,1023.532
2011-02-28,1034.751
2011-03-01,1030.115
2011-03-02,1029.184
2011-03-03,1044.782
2011-03-04,1049.584
2011-03-07,1049.543
2011-03-08,1039.499
2011-03-09,1043.68
2011-03-10,1023.136
2011-03-11,1017.152
2011-03-14,1022.749
2011-03-15,996.35
2011-03-16,991.079
2011-03-17,1004.61
2011-03-18,1037.454
2011-03-21,1036.353
2011-03-22,1033.567
2011-03-23,1031.134
2011-03-24,1048.33
2011-03-25,1041.085
2011-03-28,1037.577
2011-03-29,1038.146
2011-03-30,1060.392
2011-03-31,1067.701
2011-04-01,1069.254
2011-04-04,1075.434
2011-04-05,1078.718
2011-04-06,1094.572
2011-04-07,1076.328
2011-04-08,1090.111
2011-04-11,1091.733
2011-04-12,1083.135
2011-04-13,1084.458
2011-04-14,1072.135
2011-04-15,1068.265
2011-04-18,1045.57
2011-04-19,1056.163
2011-04-20,1089.381
2011-04-21,1093.926
2011-04-22,1093.926
2011-04-25,1093.136
2011-04-26,1090.226
2011-04-27,1074.79
2011-04-28,1086.746
2011-04-29,1097.135
2011-05-02,1116.288
2011-05-03,1101.406
2011-05-04,1091.487
2011-05-05,1061.32
2011-05-06,1066.758
2011-05-09,1048.795
2011-05-10,1049.034
2011-05-11,1045.374
2011-05-12,1039.319
2011-05-13,1050.298
2011-05-16,1052.2
2011-05-17,1040.536
2011-05-18,1047.775
2011-05-19,1052.567
2011-05-20,1045.415
2011-05-23,1019.383
2011-05-24,1027.717
2011-05-25,1026.199
2011-05-26,1017.313
2011-05-27,1032.204
2011-05-30,1038.204
2011-05-31,1048.989
2011-06-01,1051.017
2011-06-02,1051.994
2011-06-03,1061.244
2011-06-06,1057.159
2011-06-07,1061.145
2011-06-08,1034.863
2011-06-09,1030.5
2011-06-10,1018.676
2011-06-13,1019.864
2011-06-14,1033.279
2011-06-15,1002.765
2011-06-16,967.506
2011-06-17,980.084
2011-06-20,965.871
2011-06-21,983.507
2011-06-22,982.077
2011-06-23,950.641
2011-06-24,955.146
2011-06-27,961.224
2011-06-28,968.19
2011-06-29,989.82
2011-06-30,1012.153
2011-07-01,1022.616
2011-07-04,1035.546
2011-07-05,1032.086
2011-07-06,1012.437
2011-07-07,1021.784
2011-07-08,1013.552
2011-07-11,983.086
2011-07-12,972.477
2011-07-13,997.123
2011-07-14,990.786
2011-07-15,995.078
2011-07-18,982.109
2011-07-19,996.914
2011-07-20,995.231
2011-07-21,1012.407
2011-07-22,1020.552
2011-07-25,1014.982
2011-07-26,1013.813
2011-07-27,999.068
2011-07-28,991.006
2011-07-29,983.948
2011-08-01,967.805
2011-08-02,941.246
2011-08-03,925.918
2011-08-04,898.793
2011-08-05,863.91
2011-08-08,840.102
2011-08-09,860.899
2011-08-10,841.682
2011-08-11,841.983
2011-08-12,866.051
2011-08-15,897.791
2011-08-16,878.668
2011-08-17,872.285
2011-08-18,825.127
2011-08-19,824.353
2011-08-22,813.11
2011-08-23,798.331
2011-08-24,803.758
2011-08-25,787.313
2011-08-26,792.191
2011-08-29,824.024
2011-08-30,819.008
2011-08-31,844.697
2011-09-01,844.939
2011-09-02,819.293
2011-09-05,790.861
2011-09-06,789.512
2011-09-07,814.679
2011-09-08,820.79
2011-09-09,782.408
2011-09-12,753.209
2011-09-13,758.389
2011-09-14,764.063
2011-09-15,792.034
2011-09-16,784.712
2011-09-19,761.301
2011-09-20,782.852
2011-09-21,783.224
2011-09-22,748.19
2011-09-23,750.344
2011-09-26,754.708
2011-09-27,795.156
2011-09-28,781.41
2011-09-29,790.356
2011-09-30,771.964
2011-10-03,762.583
2011-10-04,746.712
2011-10-05,748.863
2011-10-06,752.431
2011-10-07,758.817
2011-10-10,782.437
2011-10-11,772.36
2011-10-12,797.734
2011-10-13,782.834
2011-10-14,789.841
2011-10-17,769.446
2011-10-18,773.289
2011-10-19,773.473
2011-10-20,767.329
2011-10-21,793.669
2011-10-24,802.009
2011-10-25,806.869
2011-10-26,809.784
2011-10-27,859.529
2011-10-28,866.37
2011-10-31,827.841
2011-11-01,793.532
2011-11-02,802.106
2011-11-03,816.511
2011-11-04,821.07
2011-11-07,826.674
2011-11-08,841.867
2011-11-09,827.228
2011-11-10,818.294
2011-11-11,843.509
2011-11-14,842.765
2011-11-15,837.495
2011-11-16,839.436
2011-11-17,836.976
2011-11-18,833.043
2011-11-21,815.815
2011-11-22,813.01
2011-11-23,801.067
2011-11-24,791.381
2011-11-25,795.774
2011-11-28,816.24
2011-11-29,819.821
2011-11-30,851.757
2011-12-01,837.625
2011-12-02,844.73
2011-12-05,850.33
2011-12-06,847.127
2011-12-07,850.065
2011-12-08,838.043
2011-12-09,837.884
2011-12-12,821.457
2011-12-13,822.33
2011-12-14,797.242
2011-12-15,806.41
2011-12-16,806.008
2011-12-19,809.016
2011-12-20,825.07
2011-12-21,820.297
2011-12-22,812.354
2011-12-23,820.868
2011-12-26,820.868
2011-12-27,823.977
2011-12-28,821.436
2011-12-29,820.726
2011-12-30,833.294
2012-01-02,850.616
2012-01-03,858.682
2012-01-04,834.2
2012-01-05,839.023
2012-01-06,833.614
2012-01-09,848.566
2012-01-10,856.448
2012-01-11,842.243
2012-01-12,847.215
2012-01-13,836.716
2012-01-16,847.871
2012-01-17,853.681
2012-01-18,859.487
2012-01-19,869.175
2012-01-20,863.014
2012-01-23,872.159
2012-01-24,858.93
2012-01-25,859.471
2012-01-26,878.439
2012-01-27,870.202
2012-01-30,862.655
2012-01-31,872.246
2012-02-01,892.305
2012-02-02,910.75
2012-02-03,925.986
2012-02-06,920.186
2012-02-07,942.929
2012-02-08,945.628
2012-02-09,948.643
2012-02-10,941.865
2012-02-13,958.617
2012-02-14,945.721
2012-02-15,964.874
2012-02-16,954.274
2012-02-17,962.571
2012-02-20,983.854
2012-02-21,977.385
2012-02-22,978.312
2012-02-23,989.966
2012-02-24,1003.534
2012-02-27,988.674
2012-02-28,1003.639
2012-02-29,994.252
2012-03-01,994.842
2012-03-02,987.013
2012-03-05,987.716
2012-03-06,957.147
2012-03-07,964.853
2012-03-08,978.643
2012-03-09,984.327
2012-03-12,986.716
2012-03-13,991.156
2012-03-14,982.105
2012-03-15,983.691
2012-03-16,995.362
2012-03-19,1001.476
2012-03-20,999.37
2012-03-21,998.112
2012-03-22,990.039
2012-03-23,988.634
2012-03-26,1007.948
2012-03-27,992.977
2012-03-28,1000.062
2012-03-29,976.96
2012-03-30,988.301
2012-04-02,1023.582
2012-04-03,1040.908
2012-04-04,1000.321
2012-04-05,996.106
2012-04-06,996.106
2012-04-09,996.683
2012-04-10,992.501
2012-04-11,992.441
2012-04-12,1008.704
2012-04-13,997.422
2012-04-16,1007.169
2012-04-17,1026.028
2012-04-18,1022.758
2012-04-19,1030.898
2012-04-20,1035.659
2012-04-23,1012.597
2012-04-24,1019.629
2012-04-25,1020.454
2012-04-26,1021.974
2012-04-27,1010.621
2012-04-30,1018.75
2012-05-01,1017.344
2012-05-02,1012.61
2012-05-03,1028.732
2012-05-04,1025.775
2012-05-07,1009.786
2012-05-08,1003.15
2012-05-09,983.11
2012-05-10,989.594
2012-05-11,996.221
2012-05-14,966.511
2012-05-15,950.562
2012-05-16,958.779
2012-05-17,956.337
2012-05-18,957.343
2012-05-21,965.015
2012-05-22,974.467
2012-05-23,942.667
2012-05-24,945.935
2012-05-25,952.105
2012-05-28,954.121
2012-05-29,951.091
2012-05-30,922.314
2012-05-31,910.641
2012-06-01,884.423
2012-06-04,886.205
2012-06-05,883.76
2012-06-06,911.384
2012-06-07,928.379
2012-06-08,904.792
2012-06-11,922.103
2012-06-12,916.582
2012-06-13,925.782
2012-06-14,922.915
2012-06-15,927.076
2012-06-18,929.836
2012-06-19,950.268
2012-06-20,952.233
2012-06-21,943.543
2012-06-22,935.859
2012-06-25,920.151
2012-06-26,913.545
2012-06-27,923.636
2012-06-28,924.177
2012-06-29,965.188
2012-07-02,969.236
2012-07-03,983.557
2012-07-04,976.989
2012-07-05,975.296
2012-07-06,969.009
2012-07-09,964.754
2012-07-10,974.219
2012-07-11,965.567
2012-07-12,959.366
2012-07-13,964.828
2012-07-16,975.241
2012-07-17,973.785
2012-07-18,981.802
2012-07-19,994.493
2012-07-20,980.588
2012-07-23,959.218
2012-07-24,958.324
2012-07-25,967.587
2012-07-26,992.846
2012-07-27,1022.078
2012-07-30,1014.189
2012-07-31,1017.683
2012-08-01,1011.969
2012-08-02,996.198
2012-08-03,1024.536
2012-08-06,1034.185
2012-08-07,1034.321
2012-08-08,1027.134
2012-08-09,1036.198
2012-08-10,1033.284
2012-08-13,1035.511
2012-08-14,1050.812
2012-08-15,1054.45
2012-08-16,1051.753
2012-08-17,1037.386
2012-08-20,1043.989
2012-08-21,1052.487
2012-08-22,1045.417
2012-08-23,1057.149
2012-08-24,1046.645
2012-08-27,1050.009
2012-08-28,1049.984
2012-08-29,1051.654
2012-08-30,1050.012
2012-08-31,1064.417
2012-09-03,1070.636
2012-09-04,1058.056
2012-09-05,1069.984
2012-09-06,1086.873
2012-09-07,1090.057
2012-09-10,1083.538
2012-09-11,1091.87
2012-09-12,1079.085
2012-09-13,1072.883
2012-09-14,1092.409
2012-09-17,1086.143
2012-09-18,1083.718
2012-09-19,1084.799
2012-09-20,1090.897
2012-09-21,1102.182
2012-09-24,1096.855
2012-09-25,1104.353
2012-09-26,1080.869
2012-09-27,1083.151
2012-09-28,1082.842
2012-10-01,1099.318
2012-10-02,1103.654
2012-10-03,1100.726
2012-10-04,1119.019
2012-10-05,1129.554
2012-10-08,1119.01
2012-10-09,1105.407
2012-10-10,1100.088
2012-10-11,1099.21
2012-10-12,1095.401
2012-10-15,1106.408
2012-10-16,1124.507
2012-10-17,1130.456
2012-10-18,1128.617
2012-10-19,1135.471
2012-10-22,1136.662
2012-10-23,1115.778
2012-10-24,1114.842
2012-10-25,1120.431
2012-10-26,1097.007
2012-10-29,1098.153
2012-10-30,1091.032
2012-10-31,1081.27
2012-11-01,1076.928
2012-11-02,1078.408
2012-11-05,1075.367
2012-11-06,1036.55
2012-11-07,1042.552
2012-11-08,1033.473
2012-11-09,1072.835
2012-11-12,1063.83
2012-11-13,1060.067
2012-11-14,1060.851
2012-11-15,1048.336
2012-11-16,1037.714
2012-11-19,1051.136
2012-11-20,1059.214
2012-11-21,1062.425
2012-11-22,1078.73
2012-11-23,1090.548
2012-11-26,1083.416
2012-11-27,1086.585
2012-11-28,1080.977
2012-11-29,1094.687
2012-11-30,1095.638
2012-12-03,1108.15
2012-12-04,1108.332
2012-12-05,1109.609
2012-12-06,1108.572
2012-12-07,1107.571
2012-12-10,1110.03
2012-12-11,1123.025
2012-12-12,1121.597
2012-12-13,1118.246
2012-12-14,1120.191
2012-12-17,1111.394
2012-12-18,1111.084
2012-12-19,1117.088
2012-12-20,1119.793
2012-12-21,1118.636
2012-12-24,1120.367
2012-12-25,1120.367
2012-12-26,1123.048
2012-12-27,1124.636
2012-12-28,1122.532
2012-12-31,1119.338
2013-01-01,1119.338
2013-01-02,1142.587
2013-01-03,1133.904
2013-01-04,1141.193
2013-01-07,1145.746
2013-01-08,1154.443
2013-01-09,1156.367
2013-01-10,1170.64
2013-01-11,1184.267
2013-01-14,1183.084
2013-01-15,1194.298
2013-01-16,1198.786
2013-01-17,1209.235
2013-01-18,1198.363
2013-01-21,1210.185
2013-01-22,1211.077
2013-01-23,1221.404
2013-01-24,1228.561
2013-01-25,1249.662
2013-01-28,1242.223
2013-01-29,1246.649
2013-01-30,1259.428
2013-01-31,1249.167
2013-02-01,1289.338
2013-02-04,1279.278
2013-02-05,1287.929
2013-02-06,1287.923
2013-02-07,1276.718
2013-02-08,1283.524
2013-02-11,1184.919
2013-02-12,1197.237
2013-02-13,1206.664
2013-02-14,1209.153
2013-02-15,1211.854
2013-02-18,1203.029
2013-02-19,1213.332
2013-02-20,1229.514
2013-02-21,1207.561
2013-02-22,1211.954
2013-02-25,1223.145
2013-02-26,1214.77
2013-02-27,1213.425
2013-02-28,1218.015
2013-03-01,1219.548
2013-03-04,1240.523
2013-03-05,1252.458
2013-03-06,1237.695
2013-03-07,1232.054
2013-03-08,1223.52
2013-03-11,1232.139
2013-03-12,1229.565
2013-03-13,1227.383
2013-03-14,1225.174
2013-03-15,1233.226
2013-03-18,1195.722
2013-03-19,1191.906
2013-03-20,1188.958
2013-03-21,1186.012
2013-03-22,1186.782
2013-03-25,1183.188
2013-03-26,1187.593
2013-03-27,1171.981
2013-03-28,1177.209
2013-03-29,1177.209
2013-04-01,1177.737
2013-04-02,1192.217
2013-04-03,1201.877
2013-04-04,1186.12
2013-04-05,1181.907
2013-04-08,1198.205
2013-04-09,1199.818
2013-04-10,1210.67
2013-04-11,1224.463
2013-04-12,1212.675
2013-04-15,1212.508
2013-04-16,1206.284
2013-04-17,1187.18
2013-04-18,1187.855
2013-04-19,1191.963
2013-04-22,1184.509
2013-04-23,1192.538
2013-04-24,1206.64
2013-04-25,1210.327
2013-04-26,1212.273
2013-04-29,1224.356
2013-04-30,1235.352
2013-05-01,1228.261
2013-05-02,1220.35
2013-05-03,1222.215
2013-05-06,1224.411
2013-05-07,1227.078
2013-05-08,1243.02
2013-05-09,1235.65
2013-05-10,1223.781
2013-05-13,1237.842
2013-05-14,1248.151
2013-05-15,1241.568
2013-05-16,1232.925
2013-05-17,1218.475
2013-05-20,1221.449
2013-05-21,1221.437
2013-05-22,1226.027
2013-05-23,1206.571
2013-05-24,1212.003
2013-05-27,1216.392
2013-05-28,1217.804
2013-05-29,1205.199
2013-05-30,1217.859
2013-05-31,1189.038
2013-06-03,1192.342
2013-06-04,1205.094
2013-06-05,1206.459
2013-06-06,1197.288
2013-06-07,1195.252
2013-06-10,1196.637
2013-06-11,1197.575
2013-06-12,1210.195
2013-06-13,1203.091
2013-06-14,1208.083
2013-06-17,1193.733
2013-06-18,1192.575
2013-06-19,1178.379
2013-06-20,1139.836
2013-06-21,1131.378
2013-06-24,1104.04
2013-06-25,1123.95
2013-06-26,1136.099
2013-06-27,1155.877
2013-06-28,1136.197
2013-07-01,1156.108
2013-07-02,1154.782
2013-07-03,1143.176
2013-07-04,1159.376
2013-07-05,1156.355
2013-07-08,1169.777
2013-07-09,1158.316
2013-07-10,1177.92
2013-07-11,1196.365
2013-07-12,1199.122
2013-07-15,1197.407
2013-07-16,1194.205
2013-07-17,1204.878
2013-07-18,1203.549
2013-07-19,1197.703
2013-07-22,1198.362
2013-07-23,1207.837
2013-07-24,1220.994
2013-07-25,1211.408
2013-07-26,1214.837
2013-07-29,1221.375
2013-07-30,1224.545
2013-07-31,1226.667
2013-08-01,1254.75
2013-08-02,1257.278
2013-08-05,1261.537
2013-08-06,1257.077
2013-08-07,1251.384
2013-08-08,1262.459
2013-08-09,1263.885
2013-08-12,1266.798
2013-08-13,1272.673
2013-08-14,1272.629
2013-08-15,1265.843
2013-08-16,1276.626
2013-08-19,1278.393
2013-08-20,1281.249
2013-08-21,1270.764
2013-08-22,1268.715
2013-08-23,1273.46
2013-08-26,1273.33
2013-08-27,1258.426
2013-08-28,1243.997
2013-08-29,1240.613
2013-08-30,1224.203
2013-09-02,1245.128
2013-09-03,1224.472
2013-09-04,1224.616
2013-09-05,1212.721
2013-09-06,1209.836
2013-09-09,1226.665
2013-09-10,1248.941
2013-09-11,1252.473
2013-09-12,1251.411
2013-09-13,1245.458
2013-09-16,1271.202
2013-09-17,1269.312
2013-09-18,1268.943
2013-09-19,1306.894
2013-09-20,1304.484
2013-09-23,1288.087
2013-09-24,1287.227
2013-09-25,1276.755
2013-09-26,1275.626
2013-09-27,1284.451
2013-09-30,1278.84
2013-10-01,1275.136
2013-10-02,1273.541
2013-10-03,1280.14
2013-10-04,1272.821
2013-10-07,1271.574
2013-10-08,1267.077
2013-10-09,1249.297
2013-10-10,1273.816
2013-10-11,1276.227
2013-10-14,1282.465
2013-10-15,1273.104
2013-10-16,1288.82
2013-10-17,1311.249
2013-10-18,1317.96
2013-10-21,1323.281
2013-10-22,1352.419
2013-10-23,1353.778
2013-10-24,1365.575
2013-10-25,1358.551
2013-10-28,1356.927
2013-10-29,1361.216
2013-10-30,1358.583
2013-10-31,1297.303
2013-11-01,1291.32
2013-11-04,1296.786
2013-11-05,1284.36
2013-11-06,1309.44
2013-11-07,1299.224
2013-11-08,1287.213
2013-11-11,1299.612
2013-11-12,1295.698
2013-11-13,1295.549
2013-11-14,1307.179
2013-11-15,1312.764
2013-11-18,1328.829
2013-11-19,1319.271
2013-11-20,1307.25
2013-11-21,1309.488
2013-11-22,1311.408
2013-11-25,1317.025
2013-11-26,1318.15
2013-11-27,1323.878
2013-11-28,1350.487
2013-11-29,1357.818
2013-12-02,1352.365
2013-12-03,1349.081
2013-12-04,1330.411
2013-12-05,1343.846
2013-12-06,1345.526
2013-12-09,1352.774
2013-12-10,1354.314
2013-12-11,1356.683
2013-12-12,1336.792
2013-12-13,1331.428
2013-12-16,1340.791
2013-12-17,1329.055
2013-12-18,1339.488
2013-12-19,1357.009
2013-12-20,1370.919
2013-12-23,1373.803
2013-12-24,1370.028
2013-12-25,1370.028
2013-12-26,1372.542
2013-12-27,1394.595
2013-12-30,1403.835
2013-12-31,1400.205
2014-01-01,1400.205
2014-01-02,1399.522
2014-01-03,1412.55
2014-01-06,1419.629
2014-01-07,1429.496
2014-01-08,1433.126
2014-01-09,1437.16
2014-01-10,1457.558
2014-01-13,1453.635
2014-01-14,1450.744
2014-01-15,1446.731
2014-01-16,1450.552
2014-01-17,1446.207
2014-01-20,1453.696
2014-01-21,1462.615
2014-01-22,1455.095
2014-01-23,1458.59
2014-01-24,1439.579
2014-01-27,1406.658
2014-01-28,1413.948
2014-01-29,1403.416
2014-01-30,1431.762
2014-01-31,1447.743
2014-02-03,1457.166
2014-02-04,1435.389
2014-02-05,1468.56
2014-02-06,1499.564
2014-02-07,1519.912
2014-02-10,1532.308
2014-02-11,1535.452
2014-02-12,1531.035
2014-02-13,1550.995
2014-02-14,1562.321
2014-02-17,1566.773
2014-02-18,1570.403
2014-02-19,1586.854
2014-02-20,1579.915
2014-02-21,1597.924
2014-02-24,1615.06
2014-02-25,1663.873
2014-02-26,1641.069
2014-02-27,1637.718
2014-02-28,1661.85
2014-03-03,1617.987
2014-03-04,1655.032
2014-03-05,1656.467
2014-03-06,1664.637
2014-03-07,1655.604
2014-03-10,1640.758
2014-03-11,1638.731
2014-03-12,1621.425
2014-03-13,1621.714
2014-03-14,1595.09
2014-03-17,1606.378
2014-03-18,1622.35
2014-03-19,1614.691
2014-03-20,1593.555
2014-03-21,1589.371
2014-03-24,1581.338
2014-03-25,1586.161
2014-03-26,1599.824
2014-03-27,1608.399
2014-03-28,1629.32
2014-03-31,1642.985
2014-04-01,1645.825
2014-04-02,1653.546
2014-04-03,1642.416
2014-04-04,1644.194
2014-04-07,1622.197
2014-04-08,1602.428
2014-04-09,1627.875
2014-04-10,1620.612
2014-04-11,1597.94
2014-04-14,1577.763
2014-04-15,1569.975
2014-04-16,1599.066
2014-04-17,1602.415
2014-04-18,1602.415
2014-04-21,1598.786
2014-04-22,1649.91
2014-04-23,1651.852
2014-04-24,1644.434
2014-04-25,1635.683
2014-04-28,1644.962
2014-04-29,1654.232
2014-04-30,1661.473
2014-05-01,1653.451
2014-05-02,1654.92
2014-05-05,1653.417
2014-05-06,1658.609
2014-05-07,1647.891
2014-05-08,1641.437
2014-05-09,1644.063
2014-05-12,1662.689
2014-05-13,1654.831
2014-05-14,1650.827
2014-05-15,1636.085
2014-05-16,1634.614
2014-05-19,1631.08
2014-05-20,1641.591
2014-05-21,1653.709
2014-05-22,1660.678
2014-05-23,1645.24
2014-05-26,1665.441
2014-05-27,1664.076
2014-05-28,1651.379
2014-05-29,1653.578
2014-05-30,1657.296
2014-06-02,1654.515
2014-06-03,1656.537
2014-06-04,1674.694
2014-06-05,1674.19
2014-06-06,1686.855
2014-06-09,1681.232
2014-06-10,1699.565
2014-06-11,1690.237
2014-06-12,1710.072
2014-06-13,1695.237
2014-06-16,1706.348
2014-06-17,1710.897
2014-06-18,1718.027
2014-06-19,1728.531
2014-06-20,1720.549
2014-06-23,1718.573
2014-06-24,1709.613
2014-06-25,1699.16
2014-06-26,1703.135
2014-06-27,1714.046
2014-06-30,1724.809
2014-07-01,1727.83
2014-07-02,1736.279
2014-07-03,1737.291
2014-07-04,1727.562
2014-07-07,1718.565
2014-07-08,1699.483
2014-07-09,1691.353
2014-07-10,1678.411
2014-07-11,1686.986
2014-07-14,1706.259
2014-07-15,1692.453
2014-07-16,1706.739
2014-07-17,1702.482
2014-07-18,1684.758
2014-07-21,1674.914
2014-07-22,1701.802
2014-07-23,1698.02
2014-07-24,1692.458
2014-07-25,1694.881
2014-07-28,1690.791
2014-07-29,1696.213
2014-07-30,1693.852
2014-07-31,1682.158
2014-08-01,1654.101
2014-08-04,1655.088
2014-08-05,1670.764
2014-08-06,1645.234
2014-08-07,1631.104
2014-08-08,1614.285
2014-08-11,1642.538
2014-08-12,1641.625
2014-08-13,1650.3
2014-08-14,1647.023
2014-08-15,1641.572
2014-08-18,1660.337
2014-08-19,1670.802
2014-08-20,1667.046
2014-08-21,1663.952
2014-08-22,1648.656
2014-08-25,1659.387
2014-08-26,1664.005
2014-08-27,1670.675
2014-08-28,1656.153
2014-08-29,1653.604
2014-09-01,1650.248
2014-09-02,1646.373
2014-09-03,1659.452
2014-09-04,1638.878
2014-09-05,1625.809
2014-09-08,1637.879
2014-09-09,1646.115
2014-09-10,1648.321
2014-09-11,1658.042
2014-09-12,1678.069
2014-09-15,1684.418
2014-09-16,1667.923
2014-09-17,1692.805
2014-09-18,1704.323
2014-09-19,1697.277
2014-09-22,1692.361
2014-09-23,1676.069
2014-09-24,1666.861
2014-09-25,1665.099
2014-09-26,1668.996
2014-09-29,1666.846
2014-09-30,1657.293
2014-10-01,1658.002
2014-10-02,1633.672
2014-10-03,1629.838
2014-10-06,1624.545
2014-10-07,1599.6
2014-10-08,1574.385
2014-10-09,1569.63
2014-10-10,1526.89
2014-10-13,1526.405
2014-10-14,1532.597
2014-10-15,1509.38
2014-10-16,1481.612
2014-10-17,1541.983
2014-10-20,1552.661
2014-10-21,1573.426
2014-10-22,1597.822
2014-10-23,1608.677
2014-10-24,1600.559
2014-10-27,1610.016
2014-10-28,1580.08
2014-10-29,1595.764
2014-10-30,1630.277
2014-10-31,1624.072
2014-11-03,1598.759
2014-11-04,1599.784
2014-11-05,1595.16
2014-11-06,1590.543
2014-11-07,1587.501
2014-11-10,1587.871
2014-11-11,1597.577
2014-11-12,1595.326
2014-11-13,1593.31
2014-11-14,1586.398
2014-11-17,1585.718
2014-11-18,1604.646
2014-11-19,1614.775
2014-11-20,1613.689
2014-11-21,1612.878
2014-11-24,1625.94
2014-11-25,1635.453
2014-11-26,1643.73
2014-11-27,1643.626
2014-11-28,1641.348
2014-12-01,1638.949
2014-12-02,1648.599
2014-12-03,1636.675
2014-12-04,1643.471
2014-12-05,1652.467
2014-12-08,1644.739
2014-12-09,1640.673
2014-12-10,1640.816
2014-12-11,1631.633
2014-12-12,1612.427
2014-12-15,1578.784
2014-12-16,1564.751
2014-12-17,1564.119
2014-12-18,1588.134
2014-12-19,1592.343
2014-12-22,1601.402
2014-12-23,1573.503
2014-12-24,1575.05
2014-12-25,1575.05
2014-12-26,1572.628
2014-12-29,1582.935
2014-12-30,1567.097
2014-12-31,1558.617
2015-01-01,1558.617
2015-01-02,1568.065
2015-01-05,1552.588
2015-01-06,1542.455
2015-01-07,1519.074
2015-01-08,1541.067
2015-01-09,1548.379
2015-01-12,1558.54
2015-01-13,1574.328
2015-01-14,1561.385
2015-01-15,1557.781
2015-01-16,1539.504
2015-01-19,1596.971
2015-01-20,1592.431
2015-01-21,1596.377
2015-01-22,1571.903
2015-01-23,1568.548
2015-01-26,1593.386
2015-01-27,1602.397
2015-01-28,1604.901
2015-01-29,1605.156
2015-01-30,1588.255
2015-02-02,1586.169
2015-02-03,1599.564
2015-02-04,1581.97
2015-02-05,1583.111
2015-02-06,1556.044
2015-02-09,1545.087
2015-02-10,1562.7
2015-02-11,1548.788
2015-02-12,1572.051
2015-02-13,1587.104
2015-02-16,1583.849
2015-02-17,1610.621
2015-02-18,1634.804
2015-02-19,1651.324
2015-02-20,1682.544
2015-02-23,1696.465
2015-02-24,1690.572
2015-02-25,1700.177
2015-02-26,1698.824
2015-02-27,1715.25
2015-03-02,1704.269
2015-03-03,1690.698
2015-03-04,1676.137
2015-03-05,1687.893
2015-03-06,1673.106
2015-03-09,1667.793
2015-03-10,1655.781
2015-03-11,1642.347
2015-03-12,1650.499
2015-03-13,1664.152
2015-03-16,1698.764
2015-03-17,1677.722
