Date,DENMARK GROWTH Standard (Large+Mid Cap)
2009-12-01,6346.408
2009-12-02,6430.608
2009-12-03,6369.228
2009-12-04,6333.363
2009-12-07,6299.798
2009-12-08,6197.382
2009-12-09,6182.062
2009-12-10,6128.228
2009-12-11,6090.699
2009-12-14,6059.251
2009-12-15,6026.472
2009-12-16,6117.395
2009-12-17,5983.383
2009-12-18,5962.115
2009-12-21,5920.784
2009-12-22,5919.501
2009-12-23,5970.104
2009-12-24,5980.179
2009-12-25,5980.179
2009-12-28,5969.182
2009-12-29,6007.43
2009-12-30,5974.41
2009-12-31,5994.282
2010-01-01,5994.282
2010-01-04,6230.871
2010-01-05,6151.558
2010-01-06,6180.64
2010-01-07,6237.227
2010-01-08,6270.266
2010-01-11,6493.692
2010-01-12,6443.721
2010-01-13,6423.824
2010-01-14,6495.601
2010-01-15,6395.619
2010-01-18,6413.534
2010-01-19,6391.887
2010-01-20,6249.254
2010-01-21,6100.98
2010-01-22,6086.042
2010-01-25,6153.318
2010-01-26,6123.417
2010-01-27,6140.187
2010-01-28,6157.494
2010-01-29,6181.055
2010-02-01,6259.511
2010-02-02,6249.517
2010-02-03,6307.529
2010-02-04,6182.072
2010-02-05,6059.76
2010-02-08,6002.125
2010-02-09,6083.973
2010-02-10,6017.503
2010-02-11,6024.639
2010-02-12,6057.815
2010-02-15,6075.13
2010-02-16,6175.686
2010-02-17,6202.443
2010-02-18,6218.445
2010-02-19,6152.247
2010-02-22,6220.994
2010-02-23,6115.102
2010-02-24,6160.111
2010-02-25,6043.814
2010-02-26,6084.697
2010-03-01,6126.469
2010-03-02,6194.868
2010-03-03,6335.951
2010-03-04,6234.599
2010-03-05,6341.939
2010-03-08,6381.011
2010-03-09,6319.278
2010-03-10,6443.307
2010-03-11,6395.502
2010-03-12,6431.448
2010-03-15,6355.935
2010-03-16,6519.275
2010-03-17,6525.748
2010-03-18,6451.046
2010-03-19,6465.119
2010-03-22,6437.952
2010-03-23,6529.024
2010-03-24,6516.099
2010-03-25,6567.989
2010-03-26,6524.261
2010-03-29,6524.782
2010-03-30,6507.748
2010-03-31,6558.751
2010-04-01,6561.136
2010-04-02,6561.136
2010-04-05,6545.308
2010-04-06,6640.656
2010-04-07,6729.539
2010-04-08,6647.613
2010-04-09,6706.681
2010-04-12,6847.641
2010-04-13,6792.437
2010-04-14,6918.438
2010-04-15,6991.553
2010-04-16,6934.415
2010-04-19,6877.135
2010-04-20,6999.709
2010-04-21,6979.214
2010-04-22,6810.98
2010-04-23,6950.243
2010-04-26,7061.782
2010-04-27,6976.434
2010-04-28,6772.841
2010-04-29,6977.658
2010-04-30,7005.145
2010-05-03,6993.31
2010-05-04,6830.612
2010-05-05,6591.447
2010-05-06,6382.206
2010-05-07,6105.416
2010-05-10,6531.814
2010-05-11,6450.529
2010-05-12,6605.899
2010-05-13,6548.206
2010-05-14,6474.436
2010-05-17,6403.674
2010-05-18,6426.55
2010-05-19,6232.749
2010-05-20,6039.684
2010-05-21,6077.809
2010-05-24,5991.526
2010-05-25,5839.529
2010-05-26,6034.785
2010-05-27,6186.044
2010-05-28,6185.609
2010-05-31,6176.872
2010-06-01,6171.502
2010-06-02,6184.701
2010-06-03,6339.296
2010-06-04,6200.707
2010-06-07,6073.878
2010-06-08,6044.758
2010-06-09,6122.352
2010-06-10,6266.154
2010-06-11,6282.449
2010-06-14,6507.547
2010-06-15,6529.42
2010-06-16,6495.531
2010-06-17,6512.472
2010-06-18,6681.238
2010-06-21,6757.031
2010-06-22,6624.018
2010-06-23,6550.847
2010-06-24,6491.506
2010-06-25,6413.776
2010-06-28,6453.204
2010-06-29,6166.363
2010-06-30,6235.295
2010-07-01,6196.557
2010-07-02,6362.422
2010-07-05,6356.291
2010-07-06,6556.917
2010-07-07,6591.007
2010-07-08,6660.025
2010-07-09,6615.006
2010-07-12,6613.788
2010-07-13,6680.216
2010-07-14,6789.331
2010-07-15,6923.045
2010-07-16,6858.081
2010-07-19,6800.309
2010-07-20,6678.806
2010-07-21,6703.287
2010-07-22,6815.395
2010-07-23,6767.288
2010-07-26,6859.109
2010-07-27,6882.752
2010-07-28,6882.371
2010-07-29,6943.528
2010-07-30,6842.671
2010-08-02,7085.225
2010-08-03,7196.848
2010-08-04,7123.752
2010-08-05,7157.723
2010-08-06,7168.015
2010-08-09,7241.092
2010-08-10,7082.005
2010-08-11,6833.186
2010-08-12,6830.735
2010-08-13,6800.874
2010-08-16,6810.56
2010-08-17,6896.598
2010-08-18,6722.078
2010-08-19,6647.677
2010-08-20,6465.483
2010-08-23,6478.736
2010-08-24,6382.373
2010-08-25,6210.349
2010-08-26,6385.615
2010-08-27,6383.856
2010-08-30,6391.516
2010-08-31,6435.326
2010-09-01,6693.061
2010-09-02,6665.077
2010-09-03,6686.196
2010-09-06,6677.19
2010-09-07,6619.423
2010-09-08,6625.089
2010-09-09,6743.998
2010-09-10,6758.259
2010-09-13,6888.917
2010-09-14,6932.76
2010-09-15,6919.363
2010-09-16,6906.544
2010-09-17,6865.092
2010-09-20,6912.113
2010-09-21,6947.662
2010-09-22,7106.017
2010-09-23,7032.585
2010-09-24,7152.381
2010-09-27,7104.277
2010-09-28,7150.059
2010-09-29,7171.682
2010-09-30,7221.784
2010-10-01,7192.446
2010-10-04,7073.753
2010-10-05,7197.968
2010-10-06,7342.31
2010-10-07,7376.243
2010-10-08,7307.147
2010-10-11,7374.461
2010-10-12,7357.602
2010-10-13,7548.199
2010-10-14,7520.62
2010-10-15,7445.338
2010-10-18,7244.065
2010-10-19,7043.646
2010-10-20,7448.378
2010-10-21,7520.086
2010-10-22,7438.074
2010-10-25,7532.153
2010-10-26,7329.77
2010-10-27,7338.472
2010-10-28,7486.86
2010-10-29,7465.579
2010-11-01,7448.806
2010-11-02,7582.863
2010-11-03,7618.02
2010-11-04,7790.252
2010-11-05,7654.289
2010-11-08,7581.37
2010-11-09,7680.956
2010-11-10,7567.871
2010-11-11,7543.782
2010-11-12,7552.085
2010-11-15,7522.049
2010-11-16,7423.74
2010-11-17,7442.591
2010-11-18,7487.332
2010-11-19,7550.348
2010-11-22,7492.844
2010-11-23,7357.183
2010-11-24,7385.228
2010-11-25,7323.163
2010-11-26,7219.173
2010-11-29,7057.408
2010-11-30,7057.169
2010-12-01,7206.672
2010-12-02,7366.818
2010-12-03,7430.147
2010-12-06,7402.964
2010-12-07,7459.643
2010-12-08,7394.64
2010-12-09,7291.027
2010-12-10,7521.008
2010-12-13,7645.806
2010-12-14,7643.96
2010-12-15,7624.684
2010-12-16,7520.242
2010-12-17,7594.912
2010-12-20,7518.499
2010-12-21,7558.421
2010-12-22,7520.598
2010-12-23,7625.17
2010-12-24,7655.439
2010-12-27,7635.251
2010-12-28,7683.149
2010-12-29,7658.349
2010-12-30,7708.409
2010-12-31,7788.687
2011-01-03,7768.795
2011-01-04,7871.921
2011-01-05,7833.056
2011-01-06,7810.138
2011-01-07,7705.09
2011-01-10,7675.397
2011-01-11,7740.448
2011-01-12,7735.294
2011-01-13,7716.812
2011-01-14,7716.372
2011-01-17,7679.665
2011-01-18,7976.114
2011-01-19,7926.777
2011-01-20,7740.624
2011-01-21,7773.607
2011-01-24,7873.296
2011-01-25,7874.202
2011-01-26,7927.405
2011-01-27,7988.703
2011-01-28,7879.96
2011-01-31,7859.651
2011-02-01,7999.883
2011-02-02,7912.296
2011-02-03,7771.071
2011-02-04,7739.083
2011-02-07,7752.319
2011-02-08,7812.223
2011-02-09,7992.095
2011-02-10,7829.439
2011-02-11,7875.101
2011-02-14,7966.649
2011-02-15,8008.317
2011-02-16,8003.198
2011-02-17,7977.456
2011-02-18,8096.669
2011-02-21,8082.878
2011-02-22,8091.272
2011-02-23,8076.275
2011-02-24,8044.632
2011-02-25,8208.733
2011-02-28,8304.95
2011-03-01,8270.038
2011-03-02,8260.67
2011-03-03,8391.28
2011-03-04,8428.194
2011-03-07,8426.6
2011-03-08,8334.765
2011-03-09,8369.959
2011-03-10,8217.916
2011-03-11,8177.142
2011-03-14,8229.649
2011-03-15,8007.836
2011-03-16,7963.25
2011-03-17,8076.455
2011-03-18,8337.288
2011-03-21,8296.179
2011-03-22,8279.344
2011-03-23,8280.463
2011-03-24,8419.898
2011-03-25,8338.221
2011-03-28,8313.158
2011-03-29,8314.599
2011-03-30,8518.008
2011-03-31,8581.472
2011-04-01,8593.649
2011-04-04,8638.742
2011-04-05,8674.415
2011-04-06,8807.772
2011-04-07,8649.772
2011-04-08,8757.416
2011-04-11,8768.251
2011-04-12,8702.574
2011-04-13,8703.846
2011-04-14,8596.389
2011-04-15,8565.544
2011-04-18,8390.626
2011-04-19,8470.388
2011-04-20,8728.544
2011-04-21,8764.955
2011-04-22,8764.955
2011-04-25,8758.623
2011-04-26,8723.721
2011-04-27,8582.532
2011-04-28,8672.545
2011-04-29,8757.474
2011-05-02,8920.861
2011-05-03,8796.726
2011-05-04,8715.225
2011-05-05,8470.143
2011-05-06,8522.253
2011-05-09,8378.776
2011-05-10,8362.412
2011-05-11,8340.824
2011-05-12,8295.128
2011-05-13,8388.743
2011-05-16,8387.891
2011-05-17,8295.727
2011-05-18,8362.49
2011-05-19,8394.986
2011-05-20,8337.945
2011-05-23,8129.469
2011-05-24,8208.087
2011-05-25,8195.798
2011-05-26,8114.398
2011-05-27,8224.682
2011-05-30,8268.257
2011-05-31,8353.471
2011-06-01,8366.647
2011-06-02,8374.425
2011-06-03,8448.056
2011-06-06,8417.068
2011-06-07,8441.749
2011-06-08,8236.185
2011-06-09,8189.733
2011-06-10,8107.134
2011-06-13,8116.587
2011-06-14,8224.056
2011-06-15,7977.686
2011-06-16,7688.596
2011-06-17,7788.825
2011-06-20,7679.256
2011-06-21,7816.546
2011-06-22,7800.752
2011-06-23,7553.611
2011-06-24,7592.263
2011-06-27,7639.123
2011-06-28,7685.805
2011-06-29,7849.778
2011-06-30,8026.527
2011-07-01,8117.227
2011-07-04,8224.889
2011-07-05,8202.526
2011-07-06,8040.403
2011-07-07,8111.651
2011-07-08,8054.504
2011-07-11,7820.977
2011-07-12,7735.438
2011-07-13,7930.557
2011-07-14,7884.8
2011-07-15,7928.086
2011-07-18,7835.08
2011-07-19,7942.242
2011-07-20,7917.376
2011-07-21,8050.797
2011-07-22,8120.504
2011-07-25,8077.61
2011-07-26,8056.155
2011-07-27,7949.571
2011-07-28,7894.709
2011-07-29,7833.112
2011-08-01,7702.861
2011-08-02,7502.034
2011-08-03,7365.648
2011-08-04,7169.789
2011-08-05,6860.796
2011-08-08,6702.935
2011-08-09,6885.984
2011-08-10,6727.438
2011-08-11,6719.981
2011-08-12,6917.036
2011-08-15,7164.773
2011-08-16,7021.345
2011-08-17,6948.02
2011-08-18,6590.811
2011-08-19,6596.668
2011-08-22,6489.852
2011-08-23,6349.695
2011-08-24,6397.118
2011-08-25,6261.055
2011-08-26,6306.484
2011-08-29,6552.017
2011-08-30,6515.619
2011-08-31,6727.327
2011-09-01,6734.661
2011-09-02,6534.967
2011-09-05,6316.809
2011-09-06,6312.616
2011-09-07,6515.32
2011-09-08,6569.609
2011-09-09,6258.777
2011-09-12,6028.001
2011-09-13,6064.741
2011-09-14,6102.829
2011-09-15,6318.967
2011-09-16,6252.644
2011-09-19,6063.248
2011-09-20,6242.129
2011-09-21,6245.86
2011-09-22,5965.609
2011-09-23,5990.939
2011-09-26,6024.489
2011-09-27,6354.718
2011-09-28,6236.936
2011-09-29,6308.819
2011-09-30,6171.26
2011-10-03,6099.843
2011-10-04,5975.097
2011-10-05,5984.504
2011-10-06,5998.644
2011-10-07,6041.902
2011-10-10,6228.478
2011-10-11,6141.394
2011-10-12,6340.385
2011-10-13,6213.688
2011-10-14,6252.264
2011-10-17,6083.111
2011-10-18,6120.678
2011-10-19,6114.494
2011-10-20,6077.165
2011-10-21,6278.441
2011-10-24,6331.381
2011-10-25,6383.038
2011-10-26,6405.144
2011-10-27,6814.317
2011-10-28,6880.353
2011-10-31,6564.059
2011-11-01,6311.842
2011-11-02,6366.038
2011-11-03,6484.471
2011-11-04,6529.861
2011-11-07,6585.763
2011-11-08,6706.219
2011-11-09,6593.511
2011-11-10,6501.811
2011-11-11,6697.147
2011-11-14,6691.991
2011-11-15,6654.119
2011-11-16,6669.684
2011-11-17,6665.653
2011-11-18,6642.532
2011-11-21,6515.178
2011-11-22,6485.952
2011-11-23,6397.654
2011-11-24,6317.241
2011-11-25,6357.086
2011-11-28,6515.349
2011-11-29,6543.674
2011-11-30,6793.087
2011-12-01,6671.859
2011-12-02,6736.843
2011-12-05,6772.289
2011-12-06,6756.017
2011-12-07,6784.11
2011-12-08,6697.762
2011-12-09,6693.679
2011-12-12,6574.149
2011-12-13,6584.91
2011-12-14,6387.929
2011-12-15,6467.749
2011-12-16,6463.175
2011-12-19,6489.879
2011-12-20,6607.969
2011-12-21,6565.377
2011-12-22,6491.453
2011-12-23,6563.667
2011-12-26,6563.667
2011-12-27,6590.415
2011-12-28,6576.209
2011-12-29,6564.076
2011-12-30,6657.449
2012-01-02,6803.293
2012-01-03,6857.34
2012-01-04,6655.137
2012-01-05,6705.994
2012-01-06,6665.247
2012-01-09,6788.559
2012-01-10,6830.413
2012-01-11,6699.157
2012-01-12,6721.796
2012-01-13,6627.887
2012-01-16,6713.967
2012-01-17,6754.765
2012-01-18,6792.541
2012-01-19,6869.925
2012-01-20,6816.04
2012-01-23,6893.319
2012-01-24,6786.088
2012-01-25,6786.064
2012-01-26,6926.985
2012-01-27,6863.796
2012-01-30,6802.03
2012-01-31,6883.675
2012-02-01,7045.132
2012-02-02,7208.008
2012-02-03,7341.549
2012-02-06,7293.227
2012-02-07,7485.467
2012-02-08,7512.576
2012-02-09,7538.966
2012-02-10,7482.562
2012-02-13,7629.46
2012-02-14,7521.089
2012-02-15,7687.732
2012-02-16,7601.858
2012-02-17,7661.174
2012-02-20,7826.422
2012-02-21,7770.34
2012-02-22,7788.196
2012-02-23,7893.795
2012-02-24,7999.784
2012-02-27,7877.699
2012-02-28,8002.597
2012-02-29,7920.063
2012-03-01,7922.369
2012-03-02,7862.431
2012-03-05,7870.649
2012-03-06,7634.109
2012-03-07,7687.923
2012-03-08,7789.883
2012-03-09,7830.749
2012-03-12,7854.853
2012-03-13,7889.471
2012-03-14,7810.619
2012-03-15,7827.461
2012-03-16,7927.321
2012-03-19,7987.045
2012-03-20,7977.583
2012-03-21,7969.197
2012-03-22,7887.254
2012-03-23,7856.668
2012-03-26,8012.143
2012-03-27,7888.91
2012-03-28,7958.188
2012-03-29,7763.495
2012-03-30,7854.664
2012-04-02,8144.646
2012-04-03,8285.738
2012-04-04,7965.379
2012-04-05,7931.817
2012-04-06,7931.817
2012-04-09,7936.415
2012-04-10,7917.983
2012-04-11,7913.459
2012-04-12,8039.053
2012-04-13,7950.834
2012-04-16,8043.385
2012-04-17,8192.308
2012-04-18,8168.216
2012-04-19,8222.02
2012-04-20,8258.19
2012-04-23,8076.002
2012-04-24,8122.596
2012-04-25,8127.817
2012-04-26,8137.344
2012-04-27,8027.164
2012-04-30,8101.655
2012-05-01,8087.725
2012-05-02,8062.12
2012-05-03,8194.675
2012-05-04,8171.122
2012-05-07,8043.472
2012-05-08,8007.484
2012-05-09,7851.039
2012-05-10,7890.014
2012-05-11,7939.935
2012-05-14,7700.804
2012-05-15,7579.574
2012-05-16,7657.277
2012-05-17,7637.77
2012-05-18,7645.809
2012-05-21,7705.287
2012-05-22,7773.751
2012-05-23,7518.791
2012-05-24,7538.169
2012-05-25,7590.523
2012-05-28,7606.598
2012-05-29,7565.007
2012-05-30,7327.36
2012-05-31,7233.237
2012-06-01,7026.995
2012-06-04,7044.669
2012-06-05,7025.233
2012-06-06,7260.258
2012-06-07,7379.944
2012-06-08,7182.999
2012-06-11,7331.512
2012-06-12,7297.638
2012-06-13,7378.181
2012-06-14,7356.799
2012-06-15,7379.807
2012-06-18,7398.764
2012-06-19,7565.518
2012-06-20,7578.42
2012-06-21,7500.301
2012-06-22,7449.6
2012-06-25,7330.247
2012-06-26,7291.29
2012-06-27,7372.927
2012-06-28,7387.77
2012-06-29,7713.049
2012-07-02,7744.674
2012-07-03,7853.485
2012-07-04,7779.824
2012-07-05,7772.904
2012-07-06,7730.954
2012-07-09,7706.173
2012-07-10,7782.78
2012-07-11,7710.825
2012-07-12,7665.413
2012-07-13,7698.429
2012-07-16,7785.843
2012-07-17,7777.271
2012-07-18,7841.552
2012-07-19,7936.466
2012-07-20,7825.536
2012-07-23,7664.229
2012-07-24,7649.936
2012-07-25,7728.229
2012-07-26,7927.987
2012-07-27,8178.045
2012-07-30,8113.45
2012-07-31,8146.365
2012-08-01,8099.095
2012-08-02,7980.819
2012-08-03,8206.682
2012-08-06,8267.965
2012-08-07,8274.456
2012-08-08,8220.308
2012-08-09,8288.388
2012-08-10,8266.343
2012-08-13,8289.144
2012-08-14,8419.175
2012-08-15,8462.194
2012-08-16,8430.221
2012-08-17,8304.255
2012-08-20,8363.25
2012-08-21,8418.352
2012-08-22,8366.732
2012-08-23,8468.331
2012-08-24,8386.254
2012-08-27,8410.389
2012-08-28,8412.136
2012-08-29,8418.243
2012-08-30,8403.128
2012-08-31,8514.622
2012-09-03,8565.085
2012-09-04,8460.079
2012-09-05,8559.494
2012-09-06,8684.69
2012-09-07,8700.319
2012-09-10,8641.286
2012-09-11,8707.296
2012-09-12,8584.986
2012-09-13,8527.769
2012-09-14,8662.41
2012-09-17,8614.685
2012-09-18,8608.648
2012-09-19,8618.049
2012-09-20,8681.156
2012-09-21,8770.609
2012-09-24,8726.111
2012-09-25,8784.622
2012-09-26,8602.338
2012-09-27,8620.441
2012-09-28,8611.783
2012-10-01,8737.563
2012-10-02,8776.017
2012-10-03,8756.87
2012-10-04,8911.719
2012-10-05,8989.527
2012-10-08,8912.836
2012-10-09,8807.42
2012-10-10,8765.887
2012-10-11,8755.337
2012-10-12,8721.661
2012-10-15,8825.634
2012-10-16,8969.943
2012-10-17,9012.383
2012-10-18,8988.85
2012-10-19,9056.099
2012-10-22,9071.032
2012-10-23,8902.341
2012-10-24,8879.386
2012-10-25,8923.185
2012-10-26,8717.458
2012-10-29,8735.538
2012-10-30,8660.102
2012-10-31,8571.57
2012-11-01,8516.596
2012-11-02,8540.526
2012-11-05,8518.124
2012-11-06,8168.421
2012-11-07,8228.373
2012-11-08,8158.126
2012-11-09,8512.606
2012-11-12,8431.808
2012-11-13,8421.797
2012-11-14,8431.403
2012-11-15,8335.285
2012-11-16,8258.931
2012-11-19,8361.316
2012-11-20,8428.106
2012-11-21,8449.338
2012-11-22,8582.431
2012-11-23,8675.721
2012-11-26,8616.832
2012-11-27,8644.773
2012-11-28,8611.67
2012-11-29,8719.594
2012-11-30,8717.06
2012-12-03,8821.745
2012-12-04,8823.41
2012-12-05,8829.095
2012-12-06,8812.33
2012-12-07,8811.02
2012-12-10,8832.892
2012-12-11,8944.254
2012-12-12,8926.095
2012-12-13,8900.034
2012-12-14,8914.738
2012-12-17,8847.144
2012-12-18,8832.509
2012-12-19,8884.443
2012-12-20,8894.417
2012-12-21,8888.881
2012-12-24,8902.635
2012-12-25,8902.635
2012-12-26,8923.939
2012-12-27,8939.611
2012-12-28,8924.912
2012-12-31,8899.521
2013-01-01,8899.521
2013-01-02,9089.768
2013-01-03,9025.459
2013-01-04,9094.047
2013-01-07,9127.307
2013-01-08,9213.156
2013-01-09,9230.975
2013-01-10,9335.389
2013-01-11,9444.049
2013-01-14,9434.687
2013-01-15,9542.143
2013-01-16,9579.097
2013-01-17,9643.705
2013-01-18,9548.477
2013-01-21,9642.321
2013-01-22,9654.059
2013-01-23,9741.056
2013-01-24,9798.319
2013-01-25,9964.472
2013-01-28,9903.906
2013-01-29,9940.519
2013-01-30,10052.019
2013-01-31,9972.11
2013-02-01,10306.353
2013-02-04,10238.216
2013-02-05,10317.953
2013-02-06,10320.802
2013-02-07,10230.688
2013-02-08,10293.241
2013-02-11,9395.923
2013-02-12,9485.686
2013-02-13,9547.97
2013-02-14,9574.501
2013-02-15,9591.254
2013-02-18,9518.437
2013-02-19,9592.564
2013-02-20,9724.744
2013-02-21,9539.486
2013-02-22,9573.803
2013-02-25,9665.066
2013-02-26,9611.63
2013-02-27,9580.056
2013-02-28,9616.102
2013-03-01,9630.068
2013-03-04,9826.477
2013-03-05,9918.624
2013-03-06,9784.797
2013-03-07,9724.656
2013-03-08,9648.066
2013-03-11,9717.104
2013-03-12,9688.461
2013-03-13,9671.751
2013-03-14,9648.391
2013-03-15,9718.98
2013-03-18,9397.699
2013-03-19,9370.904
2013-03-20,9337.28
2013-03-21,9291.178
2013-03-22,9295.513
2013-03-25,9271.059
2013-03-26,9298.917
2013-03-27,9173.651
2013-03-28,9214.577
2013-03-29,9214.577
2013-04-01,9218.706
2013-04-02,9327.031
2013-04-03,9420.772
2013-04-04,9292.561
2013-04-05,9249.845
2013-04-08,9384.417
2013-04-09,9397.522
2013-04-10,9472.92
2013-04-11,9605.266
2013-04-12,9504.897
2013-04-15,9515.779
2013-04-16,9461.201
2013-04-17,9310.425
2013-04-18,9307.374
2013-04-19,9341.331
2013-04-22,9288.087
2013-04-23,9348.662
2013-04-24,9477.68
2013-04-25,9502.611
2013-04-26,9517.886
2013-04-29,9619.187
2013-04-30,9703.302
2013-05-01,9635.958
2013-05-02,9565.022
2013-05-03,9552.659
2013-05-06,9585.775
2013-05-07,9607.056
2013-05-08,9729.899
2013-05-09,9672.203
2013-05-10,9579.3
2013-05-13,9681.604
2013-05-14,9767.964
2013-05-15,9717.989
2013-05-16,9629.459
2013-05-17,9534.615
2013-05-20,9557.89
2013-05-21,9552.769
2013-05-22,9593.271
2013-05-23,9437.281
2013-05-24,9470.023
2013-05-27,9507.086
2013-05-28,9512.466
2013-05-29,9407.37
2013-05-30,9508.212
2013-05-31,9268.412
2013-06-03,9309.404
2013-06-04,9417.858
2013-06-05,9428.521
2013-06-06,9342.337
2013-06-07,9331.463
2013-06-10,9354.384
2013-06-11,9403.041
2013-06-12,9488.879
2013-06-13,9443.059
2013-06-14,9462.801
2013-06-17,9329.635
2013-06-18,9309.841
2013-06-19,9194.735
2013-06-20,8903.833
2013-06-21,8835.299
2013-06-24,8610.142
2013-06-25,8769.298
2013-06-26,8858.943
2013-06-27,9011.749
2013-06-28,8849.573
2013-07-01,9008.321
2013-07-02,8996.404
2013-07-03,8919.451
2013-07-04,9055.715
2013-07-05,9036.008
2013-07-08,9144.027
2013-07-09,9028.751
2013-07-10,9185.815
2013-07-11,9325.746
2013-07-12,9336.244
2013-07-15,9319.591
2013-07-16,9297.474
2013-07-17,9388.426
2013-07-18,9376.016
2013-07-19,9330.328
2013-07-22,9330.603
2013-07-23,9419.798
2013-07-24,9521.646
2013-07-25,9452.804
2013-07-26,9496.251
2013-07-29,9540.885
2013-07-30,9551.917
2013-07-31,9575.871
2013-08-01,9819.786
2013-08-02,9842.175
2013-08-05,9884.938
2013-08-06,9848.488
2013-08-07,9800.95
2013-08-08,9883.846
2013-08-09,9892.205
2013-08-12,9924.654
2013-08-13,9984.4
2013-08-14,9967.606
2013-08-15,9920.089
2013-08-16,10019.58
2013-08-19,10022.164
2013-08-20,10043.404
2013-08-21,9958.453
2013-08-22,9928.211
2013-08-23,9933.879
2013-08-26,9933.15
2013-08-27,9837.728
2013-08-28,9719.694
2013-08-29,9686.693
2013-08-30,9555.109
2013-09-02,9720.42
2013-09-03,9530.97
2013-09-04,9534.488
2013-09-05,9430.649
2013-09-06,9401.157
2013-09-09,9535.406
2013-09-10,9704.213
2013-09-11,9730.626
2013-09-12,9726.568
2013-09-13,9675.177
2013-09-16,9877.222
2013-09-17,9866.798
2013-09-18,9861.883
2013-09-19,10169.962
2013-09-20,10148.638
2013-09-23,10015.239
2013-09-24,10004.349
2013-09-25,9908.566
2013-09-26,9898.53
2013-09-27,9972.392
2013-09-30,9933.196
2013-10-01,9877.195
2013-10-02,9856.07
2013-10-03,9907.303
2013-10-04,9853.039
2013-10-07,9845.839
2013-10-08,9807.448
2013-10-09,9677.838
2013-10-10,9878.928
2013-10-11,9882.404
2013-10-14,9923.976
2013-10-15,9830.541
2013-10-16,9964.822
2013-10-17,10155.983
2013-10-18,10203.78
2013-10-21,10236.7
2013-10-22,10478.521
2013-10-23,10475.06
2013-10-24,10580.77
2013-10-25,10538.551
2013-10-28,10539.217
2013-10-29,10572.293
2013-10-30,10548.603
2013-10-31,10019.409
2013-11-01,9970.023
2013-11-04,10009.836
2013-11-05,9933.622
2013-11-06,10116.12
2013-11-07,10062.297
2013-11-08,9971.741
2013-11-11,10066.394
2013-11-12,10058.964
2013-11-13,10057.544
2013-11-14,10151.015
2013-11-15,10173.217
2013-11-18,10290.907
2013-11-19,10223.666
2013-11-20,10133.727
2013-11-21,10136.463
2013-11-22,10149.674
2013-11-25,10188.944
2013-11-26,10180.448
2013-11-27,10218.363
2013-11-28,10452.74
2013-11-29,10509.102
2013-12-02,10462.623
2013-12-03,10476.03
2013-12-04,10328.592
2013-12-05,10433.479
2013-12-06,10427.131
2013-12-09,10463.228
2013-12-10,10477.495
2013-12-11,10493.764
2013-12-12,10342.347
2013-12-13,10293.706
2013-12-16,10359.536
2013-12-17,10269.818
2013-12-18,10334.24
2013-12-19,10481.757
2013-12-20,10590.601
2013-12-23,10598.247
2013-12-24,10569.123
2013-12-25,10569.123
2013-12-26,10588.521
2013-12-27,10761.201
2013-12-30,10845.622
2013-12-31,10817.577
2014-01-01,10817.577
2014-01-02,10781.615
2014-01-03,10878.582
2014-01-06,10893.528
2014-01-07,10970.468
2014-01-08,11026.95
2014-01-09,11060.758
2014-01-10,11206.923
2014-01-13,11195.976
2014-01-14,11185.069
2014-01-15,11138.598
2014-01-16,11176.875
2014-01-17,11128.068
2014-01-20,11201.939
2014-01-21,11276.11
2014-01-22,11194.328
2014-01-23,11223.687
2014-01-24,11129.957
2014-01-27,10898.066
2014-01-28,10912.366
2014-01-29,10835.744
2014-01-30,11055.981
2014-01-31,11222.379
2014-02-03,11323.373
2014-02-04,11160.116
2014-02-05,11432.343
2014-02-06,11668.209
2014-02-07,11850.719
2014-02-10,11953.077
2014-02-11,11943.856
2014-02-12,11902.608
2014-02-13,12076.363
2014-02-14,12161.234
2014-02-17,12203.333
2014-02-18,12225.917
2014-02-19,12356.297
2014-02-20,12303.337
2014-02-21,12447.964
2014-02-24,12595.071
2014-02-25,13052.112
2014-02-26,12869.069
2014-02-27,12847.25
2014-02-28,13013.223
2014-03-03,12684.743
2014-03-04,12969.112
2014-03-05,12969.574
2014-03-06,12990.591
2014-03-07,12923.384
2014-03-10,12775.683
2014-03-11,12757.446
2014-03-12,12621.977
2014-03-13,12639.309
2014-03-14,12445.497
2014-03-17,12506.225
2014-03-18,12649.591
2014-03-19,12576.471
2014-03-20,12404.962
2014-03-21,12320.199
2014-03-24,12294.817
2014-03-25,12320.79
2014-03-26,12420.433
2014-03-27,12462.765
2014-03-28,12622.025
2014-03-31,12728.723
2014-04-01,12702.457
2014-04-02,12762.522
2014-04-03,12667.648
2014-04-04,12660.9
2014-04-07,12490.825
2014-04-08,12352.451
2014-04-09,12523.641
2014-04-10,12441.379
2014-04-11,12281.161
2014-04-14,12185.272
2014-04-15,12117.145
2014-04-16,12343.702
2014-04-17,12369.549
2014-04-18,12369.549
2014-04-21,12341.534
2014-04-22,12703.516
2014-04-23,12728.693
2014-04-24,12679.272
2014-04-25,12621.525
2014-04-28,12705.004
2014-04-29,12782.475
2014-04-30,12799.298
2014-05-01,12705.516
2014-05-02,12688.657
2014-05-05,12647.738
2014-05-06,12672.697
2014-05-07,12620.645
2014-05-08,12552.594
2014-05-09,12533.251
2014-05-12,12643.583
2014-05-13,12570.139
2014-05-14,12519.373
2014-05-15,12389.876
2014-05-16,12378.73
