Date,NIHONKABU IMI IMI (Large+Mid+Small Cap)
2010-07-13,787.501
2010-07-14,799.294
2010-07-15,795.471
2010-07-16,789.759
2010-07-19,787.39
2010-07-20,776.575
2010-07-21,772.405
2010-07-22,769.924
2010-07-23,782.679
2010-07-26,787.272
2010-07-27,781.74
2010-07-28,802.594
2010-07-29,803.199
2010-07-30,796.333
2010-08-02,799.381
2010-08-03,813.359
2010-08-04,796.279
2010-08-05,810.766
2010-08-06,821.805
2010-08-09,811.949
2010-08-10,808.657
2010-08-11,794.634
2010-08-12,782.339
2010-08-13,782.011
2010-08-16,788.603
2010-08-17,784.575
2010-08-18,794.7
2010-08-19,805.946
2010-08-20,785.731
2010-08-23,786.333
2010-08-24,790.417
2010-08-25,774.578
2010-08-26,778.628
2010-08-27,783.117
2010-08-30,794.716
2010-08-31,778.291
2010-09-01,779.607
2010-09-02,789.492
2010-09-03,793.189
2010-09-06,808.927
2010-09-07,809.934
2010-09-08,794.522
2010-09-09,801.872
2010-09-10,803.812
2010-09-13,812.277
2010-09-14,816.855
2010-09-15,805.362
2010-09-16,801.586
2010-09-17,806.872
2010-09-20,807.86
2010-09-21,809.722
2010-09-22,814.483
2010-09-23,816.271
2010-09-24,809.309
2010-09-27,819.778
2010-09-28,822.783
2010-09-29,829.719
2010-09-30,813.713
2010-10-01,816.95
2010-10-04,808.921
2010-10-05,821.864
2010-10-06,835.561
2010-10-07,842.716
2010-10-08,841.031
2010-10-11,838.726
2010-10-12,826.778
2010-10-13,825.091
2010-10-14,843.956
2010-10-15,833.837
2010-10-18,839.697
2010-10-19,836.381
2010-10-20,835.366
2010-10-21,829.359
2010-10-22,831.574
2010-10-25,836.482
2010-10-26,825.828
2010-10-27,822.076
2010-10-28,826.313
2010-10-29,826.715
2010-11-01,817.72
2010-11-02,816.161
2010-11-03,810.095
2010-11-04,831.566
2010-11-05,843.012
2010-11-08,851.736
2010-11-09,853.496
2010-11-10,846.063
2010-11-11,852.395
2010-11-12,844.211
2010-11-15,842.687
2010-11-16,835.421
2010-11-17,840.266
2010-11-18,852.605
2010-11-19,855.387
2010-11-22,861.117
2010-11-23,866.463
2010-11-24,853.548
2010-11-25,854.387
2010-11-26,847.078
2010-11-29,851.16
2010-11-30,843.656
2010-12-01,844.565
2010-12-02,858.467
2010-12-03,873.79
2010-12-06,875.9
2010-12-07,868.937
2010-12-08,864.672
2010-12-09,871.8
2010-12-10,868.31
2010-12-13,879.914
2010-12-14,885.867
2010-12-15,881.496
2010-12-16,879.236
2010-12-17,880.645
2010-12-20,880.812
2010-12-21,888.098
2010-12-22,890.081
2010-12-23,894.475
2010-12-24,891.737
2010-12-27,895.19
2010-12-28,902.678
2010-12-29,908.305
2010-12-30,902.576
2010-12-31,909.698
2011-01-03,903.128
2011-01-04,912.692
2011-01-05,898.47
2011-01-06,912.185
2011-01-07,916.883
2011-01-10,919.71
2011-01-11,912.182
2011-01-12,916.358
2011-01-13,929.736
2011-01-14,922.328
2011-01-17,922.785
2011-01-18,924.916
2011-01-19,937.329
2011-01-20,917.053
2011-01-21,904.982
2011-01-24,913.211
2011-01-25,926.399
2011-01-26,920.878
2011-01-27,920.952
2011-01-28,918.094
2011-01-31,912.478
2011-02-01,921.016
2011-02-02,935.774
2011-02-03,931.386
2011-02-04,937.24
2011-02-07,938.074
2011-02-08,947.465
2011-02-09,940.381
2011-02-10,935.016
2011-02-11,932.773
2011-02-14,945.149
2011-02-15,943.923
2011-02-16,947.883
2011-02-17,960.74
2011-02-18,959.825
2011-02-21,962.856
2011-02-22,947.547
2011-02-23,942.121
2011-02-24,938.723
2011-02-25,946.988
2011-02-28,954.016
2011-03-01,965.135
2011-03-02,948.744
2011-03-03,946.33
2011-03-04,953.31
2011-03-07,943.246
2011-03-08,933.326
2011-03-09,938.468
2011-03-10,921.281
2011-03-11,919.621
2011-03-14,852.3
2011-03-15,779.922
2011-03-16,838.459
2011-03-17,846.343
2011-03-18,841.067
2011-03-21,841.171
2011-03-22,880.117
2011-03-23,873.362
2011-03-24,866.866
2011-03-25,867.401
2011-03-28,861.389
2011-03-29,856.37
2011-03-30,865.292
2011-03-31,870.344
2011-04-01,848.824
2011-04-04,850.551
2011-04-05,831.914
2011-04-06,816.227
2011-04-07,820.076
2011-04-08,833.277
2011-04-11,835.679
2011-04-12,832.876
2011-04-13,835.734
2011-04-14,845.295
2011-04-15,839.426
2011-04-18,844.528
2011-04-19,833.068
2011-04-20,843.056
2011-04-21,855.401
2011-04-22,856.162
2011-04-25,852.514
2011-04-26,847.587
2011-04-27,843.763
2011-04-28,869.32
2011-04-29,872.748
2011-05-02,887.553
2011-05-03,890.078
2011-05-04,892.12
2011-05-05,899.649
2011-05-06,882.8
2011-05-09,878.148
2011-05-10,882.255
2011-05-11,878.809
2011-05-12,874.529
2011-05-13,865.238
2011-05-16,853.524
2011-05-17,846.703
2011-05-18,856.582
2011-05-19,845.61
2011-05-20,843.724
2011-05-23,831.787
2011-05-24,829.358
2011-05-25,829.836
2011-05-26,846.245
2011-05-27,847.812
2011-05-30,846.981
2011-05-31,858.818
2011-06-01,863.734
2011-06-02,849.145
2011-06-03,843.651
2011-06-06,838.654
2011-06-07,844.149
2011-06-08,848.603
2011-06-09,844.825
2011-06-10,848.363
2011-06-13,843.053
2011-06-14,850.516
2011-06-15,850.835
2011-06-16,837.512
2011-06-17,836.973
2011-06-20,836.48
2011-06-21,846.642
2011-06-22,861.161
2011-06-23,852.362
2011-06-24,861.402
2011-06-27,848.681
2011-06-28,855.158
2011-06-29,868.39
2011-06-30,874.892
2011-07-01,878.034
2011-07-04,889.196
2011-07-05,887.854
2011-07-06,898.308
2011-07-07,891.046
2011-07-08,901.695
2011-07-11,900.422
2011-07-12,896.915
2011-07-13,905.613
2011-07-14,900.034
2011-07-15,904.081
2011-07-18,903.452
2011-07-19,899.64
2011-07-20,907.881
2011-07-21,911.4
2011-07-22,922.33
2011-07-25,914.885
2011-07-26,922.686
2011-07-27,916.832
2011-07-28,907.198
2011-07-29,906.902
2011-08-01,924.782
2011-08-02,910.164
2011-08-03,894.857
2011-08-04,870.297
2011-08-05,849.424
2011-08-08,838.849
2011-08-09,829.492
2011-08-10,844.72
2011-08-11,835.076
2011-08-12,832.119
2011-08-15,842.731
2011-08-16,844.773
2011-08-17,843.748
2011-08-18,833.376
2011-08-19,819.508
2011-08-22,804.203
2011-08-23,814.951
2011-08-24,803.669
2011-08-25,806.646
2011-08-26,817.486
2011-08-29,819.329
2011-08-30,830.945
2011-08-31,837.91
2011-09-01,840.511
2011-09-02,833.486
2011-09-05,816.033
2011-09-06,798.379
2011-09-07,809.917
2011-09-08,813.578
2011-09-09,807.459
2011-09-12,799.829
2011-09-13,810.19
2011-09-14,802.993
2011-09-15,814.517
2011-09-16,830.248
2011-09-19,835.355
2011-09-20,820.826
2011-09-21,823.576
2011-09-22,810.762
2011-09-23,811.293
2011-09-26,792.797
2011-09-27,811.642
2011-09-28,826.792
2011-09-29,831.278
2011-09-30,827.799
2011-10-03,816.623
2011-10-04,804.117
2011-10-05,790.831
2011-10-06,805.062
2011-10-07,809.629
2011-10-10,809.945
2011-10-11,824.982
2011-10-12,816.496
2011-10-13,827.979
2011-10-14,811.619
2011-10-17,832.602
2011-10-18,820.565
2011-10-19,820.472
2011-10-20,813.371
2011-10-21,819.385
2011-10-24,831.914
2011-10-25,827.403
2011-10-26,823.717
2011-10-27,843.443
2011-10-28,854.19
2011-10-31,821.972
2011-11-01,808.698
2011-11-02,793.895
2011-11-03,794.557
2011-11-04,807.294
2011-11-07,807.044
2011-11-08,796.967
2011-11-09,808.897
2011-11-10,790.678
2011-11-11,794.0
2011-11-14,802.822
2011-11-15,797.175
2011-11-16,789.797
2011-11-17,793.441
2011-11-18,785.868
2011-11-21,781.635
2011-11-22,781.557
2011-11-23,777.37
2011-11-24,768.126
2011-11-25,763.136
2011-11-28,768.847
2011-11-29,787.352
2011-11-30,787.904
2011-12-01,799.563
2011-12-02,801.63
2011-12-05,807.715
2011-12-06,796.688
2011-12-07,809.686
2011-12-08,806.797
2011-12-09,797.87
2011-12-12,805.137
2011-12-13,798.214
2011-12-14,791.502
2011-12-15,779.913
2011-12-16,780.983
2011-12-19,771.007
2011-12-20,775.301
2011-12-21,780.91
2011-12-22,776.946
2011-12-23,776.847
2011-12-26,780.515
2011-12-27,780.642
2011-12-28,777.549
2011-12-29,780.477
2011-12-30,795.644
2012-01-02,795.644
2012-01-03,797.614
2012-01-04,813.225
2012-01-05,802.045
2012-01-06,794.567
2012-01-09,797.307
2012-01-10,799.945
2012-01-11,800.422
2012-01-12,795.176
2012-01-13,800.909
2012-01-16,793.337
2012-01-17,799.034
2012-01-18,802.942
2012-01-19,806.549
2012-01-20,822.073
2012-01-23,824.377
2012-01-24,817.736
2012-01-25,823.114
2012-01-26,829.802
2012-01-27,832.064
2012-01-30,831.156
2012-01-31,830.86
2012-02-01,834.847
2012-02-02,839.458
2012-02-03,832.935
2012-02-06,842.753
2012-02-07,842.864
2012-02-08,853.082
2012-02-09,850.891
2012-02-10,841.603
2012-02-13,846.935
2012-02-14,841.262
2012-02-15,859.801
2012-02-16,851.578
2012-02-17,856.887
2012-02-20,864.972
2012-02-21,858.922
2012-02-22,862.289
2012-02-23,867.722
2012-02-24,867.542
2012-02-27,871.268
2012-02-28,874.04
2012-02-29,866.925
2012-03-01,861.968
2012-03-02,862.289
2012-03-05,858.759
2012-03-06,859.81
2012-03-07,853.7
2012-03-08,861.889
2012-03-09,864.773
2012-03-12,862.77
2012-03-13,858.252
2012-03-14,858.74
2012-03-15,870.656
2012-03-16,873.191
2012-03-19,875.096
2012-03-20,871.695
2012-03-21,862.044
2012-03-22,877.058
2012-03-23,868.841
2012-03-26,863.34
2012-03-27,880.659
2012-03-28,884.642
2012-03-29,884.506
2012-03-30,880.604
2012-04-02,885.262
2012-04-03,877.775
2012-04-04,859.585
2012-04-05,857.575
2012-04-06,850.222
2012-04-09,847.911
2012-04-10,852.643
2012-04-11,843.879
2012-04-12,849.188
2012-04-13,854.213
2012-04-16,847.995
2012-04-17,843.211
2012-04-18,854.584
2012-04-19,846.92
2012-04-20,843.858
2012-04-23,846.726
2012-04-24,840.238
2012-04-25,843.081
2012-04-26,850.344
2012-04-27,847.964
2012-04-30,854.389
2012-05-01,835.5
2012-05-02,838.901
2012-05-03,836.814
2012-05-04,842.052
2012-05-07,819.072
2012-05-08,825.391
2012-05-09,816.505
2012-05-10,812.087
2012-05-11,805.81
2012-05-14,805.024
2012-05-15,792.357
2012-05-16,780.62
2012-05-17,797.453
2012-05-18,776.944
2012-05-21,775.316
2012-05-22,778.78
2012-05-23,772.693
2012-05-24,771.399
2012-05-25,769.429
2012-05-28,769.606
2012-05-29,775.894
2012-05-30,777.504
2012-05-31,778.332
2012-06-01,769.511
2012-06-04,753.281
2012-06-05,763.176
2012-06-06,770.106
2012-06-07,778.25
2012-06-08,763.873
2012-06-11,779.3
2012-06-12,772.054
2012-06-13,775.413
2012-06-14,775.969
2012-06-15,782.189
2012-06-18,793.684
2012-06-19,787.855
2012-06-20,797.927
2012-06-21,795.781
2012-06-22,790.265
2012-06-25,792.927
2012-06-26,787.482
2012-06-27,792.02
2012-06-28,810.733
2012-06-29,817.826
2012-07-02,821.913
2012-07-03,824.614
2012-07-04,827.095
2012-07-05,822.971
2012-07-06,822.528
2012-07-09,813.058
2012-07-10,808.699
2012-07-11,805.476
2012-07-12,799.081
2012-07-13,798.31
2012-07-16,803.075
2012-07-17,797.263
2012-07-18,795.669
2012-07-19,805.321
2012-07-20,791.834
2012-07-23,779.296
2012-07-24,777.616
2012-07-25,765.418
2012-07-26,774.101
2012-07-27,782.762
2012-07-30,792.528
2012-07-31,798.759
2012-08-01,790.275
2012-08-02,794.056
2012-08-03,780.625
2012-08-06,797.14
2012-08-07,801.718
2012-08-08,806.806
2012-08-09,810.242
2012-08-10,809.746
2012-08-13,808.576
2012-08-14,806.216
2012-08-15,803.107
2012-08-16,811.766
2012-08-17,816.414
2012-08-20,816.787
2012-08-21,817.242
2012-08-22,815.92
2012-08-23,827.058
2012-08-24,816.227
2012-08-27,814.26
2012-08-28,806.263
2012-08-29,807.994
2012-08-30,803.27
2012-08-31,792.532
2012-09-03,789.633
2012-09-04,786.438
2012-09-05,777.72
2012-09-06,772.324
2012-09-07,799.564
2012-09-10,799.195
2012-09-11,798.492
2012-09-12,808.342
2012-09-13,815.46
2012-09-14,819.82
2012-09-17,814.723
2012-09-18,818.277
2012-09-19,829.034
2012-09-20,817.191
2012-09-21,820.692
2012-09-24,820.644
2012-09-25,824.799
2012-09-26,817.172
2012-09-27,821.592
2012-09-28,811.598
2012-10-01,802.96
2012-10-02,802.243
2012-10-03,792.949
2012-10-04,802.813
2012-10-05,802.34
2012-10-08,807.832
2012-10-09,797.205
2012-10-10,783.825
2012-10-11,778.799
2012-10-12,785.103
2012-10-15,786.305
2012-10-16,795.281
2012-10-17,804.97
2012-10-18,813.29
2012-10-19,813.839
2012-10-22,809.045
2012-10-23,805.047
2012-10-24,797.844
2012-10-25,803.012
2012-10-26,798.072
2012-10-29,794.408
2012-10-30,789.34
2012-10-31,795.611
2012-11-01,794.415
2012-11-02,799.839
2012-11-05,798.996
2012-11-06,794.761
2012-11-07,799.848
2012-11-08,789.216
2012-11-09,788.047
2012-11-12,779.679
2012-11-13,779.51
2012-11-14,771.712
2012-11-15,779.347
2012-11-16,792.425
2012-11-19,805.101
2012-11-20,798.805
2012-11-21,797.907
2012-11-22,806.377
2012-11-23,808.091
2012-11-26,813.899
2012-11-27,814.653
2012-11-28,808.049
2012-11-29,813.453
2012-11-30,812.732
2012-12-03,814.488
2012-12-04,819.171
2012-12-05,814.427
2012-12-06,820.796
2012-12-07,822.235
2012-12-10,820.659
2012-12-11,817.771
2012-12-12,817.974
2012-12-13,819.537
2012-12-14,822.45
2012-12-17,826.812
2012-12-18,833.684
2012-12-19,853.703
2012-12-20,851.388
2012-12-21,847.822
2012-12-24,841.073
2012-12-25,846.252
2012-12-26,848.371
2012-12-27,852.38
2012-12-28,856.74
2012-12-31,853.074
2013-01-01,853.074
2013-01-02,846.174
2013-01-03,849.39
2013-01-04,865.919
2013-01-07,861.689
2013-01-08,858.44
2013-01-09,858.364
2013-01-10,864.647
2013-01-11,865.655
2013-01-14,864.006
2013-01-15,877.378
2013-01-16,861.004
2013-01-17,854.841
2013-01-18,869.869
2013-01-21,864.987
2013-01-22,873.377
2013-01-23,860.19
2013-01-24,855.723
2013-01-25,865.102
2013-01-28,865.133
2013-01-29,871.39
2013-01-30,880.421
2013-01-31,883.845
2013-02-01,873.467
2013-02-04,884.787
2013-02-05,863.455
2013-02-06,889.315
2013-02-07,892.661
2013-02-08,886.516
2013-02-11,879.921
2013-02-12,893.829
2013-02-13,879.511
2013-02-14,881.679
2013-02-15,863.349
2013-02-18,879.75
2013-02-19,884.812
2013-02-20,892.482
2013-02-21,890.263
2013-02-22,887.681
2013-02-25,898.142
2013-02-26,905.586
2013-02-27,894.197
2013-02-28,908.388
2013-03-01,904.697
2013-03-04,913.318
2013-03-05,909.48
2013-03-06,921.43
2013-03-07,911.519
2013-03-08,911.589
2013-03-11,929.249
2013-03-12,927.057
2013-03-13,922.633
2013-03-14,927.803
2013-03-15,950.153
2013-03-18,930.827
2013-03-19,947.309
2013-03-20,940.812
2013-03-21,956.369
2013-03-22,944.265
2013-03-25,953.768
2013-03-26,952.022
2013-03-27,960.675
2013-03-28,955.336
2013-03-29,953.962
2013-04-01,930.365
2013-04-02,919.314
2013-04-03,943.327
2013-04-04,933.237
2013-04-05,950.383
2013-04-08,964.752
2013-04-09,964.084
2013-04-10,975.495
2013-04-11,998.494
2013-04-12,1007.977
2013-04-15,1002.734
2013-04-16,992.114
2013-04-17,1009.09
2013-04-18,990.649
2013-04-19,983.99
2013-04-22,999.951
2013-04-23,997.599
2013-04-24,1015.737
2013-04-25,1022.196
2013-04-26,1031.075
2013-04-29,1026.138
2013-04-30,1037.682
2013-05-01,1031.866
2013-05-02,1020.524
2013-05-03,1011.035
2013-05-06,1007.268
2013-05-07,1040.729
2013-05-08,1049.487
2013-05-09,1033.263
2013-05-10,1033.4
2013-05-13,1052.641
2013-05-14,1048.699
2013-05-15,1063.898
2013-05-16,1062.189
2013-05-17,1058.416
2013-05-20,1077.899
2013-05-21,1077.777
2013-05-22,1072.616
2013-05-23,1019.798
2013-05-24,1026.878
2013-05-27,993.306
2013-05-28,993.694
2013-05-29,1016.614
2013-05-30,978.191
2013-05-31,978.525
2013-06-03,959.096
2013-06-04,977.926
2013-06-05,955.499
2013-06-06,946.642
2013-06-07,943.311
2013-06-10,975.524
2013-06-11,989.272
2013-06-12,997.051
2013-06-13,963.637
2013-06-14,971.275
2013-06-17,995.053
2013-06-18,988.3
2013-06-19,1012.642
2013-06-20,967.621
2013-06-21,980.828
2013-06-24,970.32
2013-06-25,958.866
2013-06-26,953.832
2013-06-27,969.38
2013-06-28,992.21
2013-07-01,1003.061
2013-07-02,1014.718
2013-07-03,1023.779
2013-07-04,1017.329
2013-07-05,1024.095
2013-07-08,1008.599
2013-07-09,1029.558
2013-07-10,1037.696
2013-07-11,1051.568
2013-07-12,1050.732
2013-07-15,1045.998
2013-07-16,1059.949
2013-07-17,1057.253
2013-07-18,1056.054
2013-07-19,1049.717
2013-07-22,1063.59
2013-07-23,1065.477
2013-07-24,1058.792
2013-07-25,1049.549
2013-07-26,1034.218
2013-07-29,1001.54
2013-07-30,1018.489
2013-07-31,1000.566
2013-08-01,1019.394
2013-08-02,1053.251
2013-08-05,1045.013
2013-08-06,1063.307
2013-08-07,1039.851
2013-08-08,1033.088
2013-08-09,1030.407
2013-08-12,1021.221
2013-08-13,1024.317
2013-08-14,1038.341
2013-08-15,1023.436
2013-08-16,1018.125
2013-08-19,1019.953
2013-08-20,1006.992
2013-08-21,998.092
2013-08-22,986.69
2013-08-23,1007.525
2013-08-26,1005.318
2013-08-27,1013.838
2013-08-28,990.898
2013-08-29,985.902
2013-08-30,980.142
2013-09-02,978.059
2013-09-03,1001.132
2013-09-04,1010.126
2013-09-05,1006.663
2013-09-06,1009.14
2013-09-09,1024.263
2013-09-10,1029.981
2013-09-11,1034.0
2013-09-12,1038.761
2013-09-13,1037.148
2013-09-16,1042.87
2013-09-17,1033.708
2013-09-18,1048.58
2013-09-19,1062.202
2013-09-20,1063.874
2013-09-23,1073.899
2013-09-24,1070.373
2013-09-25,1067.137
2013-09-26,1079.769
2013-09-27,1084.739
2013-09-30,1065.22
2013-10-01,1064.926
2013-10-02,1057.477
2013-10-03,1056.381
2013-10-04,1049.042
2013-10-07,1035.353
2013-10-08,1038.089
2013-10-09,1050.576
2013-10-10,1051.081
2013-10-11,1065.686
2013-10-14,1067.75
2013-10-15,1063.103
2013-10-16,1059.701
2013-10-17,1079.913
2013-10-18,1079.303
2013-10-21,1081.337
2013-10-22,1083.006
2013-10-23,1075.866
2013-10-24,1081.616
2013-10-25,1059.308
2013-10-28,1073.251
2013-10-29,1064.569
2013-10-30,1073.506
2013-10-31,1064.876
2013-11-01,1048.015
2013-11-04,1049.875
2013-11-05,1050.451
2013-11-06,1057.618
2013-11-07,1046.984
2013-11-08,1039.37
2013-11-11,1045.742
2013-11-12,1059.958
2013-11-13,1060.297
2013-11-14,1067.551
2013-11-15,1081.769
2013-11-18,1087.172
2013-11-19,1080.922
2013-11-20,1081.106
2013-11-21,1080.332
2013-11-22,1080.438
2013-11-25,1085.217
2013-11-26,1082.578
2013-11-27,1070.11
2013-11-28,1081.256
2013-11-29,1077.784
2013-12-02,1071.525
2013-12-03,1080.479
2013-12-04,1059.845
2013-12-05,1056.48
2013-12-06,1054.86
2013-12-09,1067.521
2013-12-10,1070.679
2013-12-11,1069.993
2013-12-12,1056.981
2013-12-13,1052.902
2013-12-16,1040.327
2013-12-17,1051.308
2013-12-18,1061.951
2013-12-19,1062.112
2013-12-20,1062.389
2013-12-23,1063.41
2013-12-24,1057.056
2013-12-25,1057.772
2013-12-26,1072.266
2013-12-27,1077.991
2013-12-30,1087.462
2013-12-31,1086.737
2014-01-01,1086.737
2014-01-02,1087.565
2014-01-03,1093.291
2014-01-06,1083.93
2014-01-07,1075.028
2014-01-08,1092.323
2014-01-09,1085.111
2014-01-10,1093.615
2014-01-13,1101.868
2014-01-14,1074.411
2014-01-15,1086.801
2014-01-16,1089.195
2014-01-17,1091.292
2014-01-20,1090.686
2014-01-21,1090.049
2014-01-22,1093.618
2014-01-23,1089.483
2014-01-24,1084.006
2014-01-27,1052.905
2014-01-28,1045.054
2014-01-29,1078.107
2014-01-30,1045.772
2014-01-31,1050.103
2014-02-03,1036.387
2014-02-04,985.636
2014-02-05,1007.777
2014-02-06,1000.862
2014-02-07,1020.278
2014-02-10,1035.422
2014-02-11,1031.832
2014-02-12,1043.324
2014-02-13,1029.942
2014-02-14,1019.307
2014-02-17,1025.688
2014-02-18,1048.689
2014-02-19,1045.495
2014-02-20,1023.855
2014-02-21,1044.082
2014-02-24,1043.744
2014-02-25,1058.986
2014-02-26,1051.121
2014-02-27,1046.312
2014-02-28,1041.657
2014-03-03,1034.965
2014-03-04,1034.04
2014-03-05,1039.753
2014-03-06,1045.413
2014-03-07,1050.43
2014-03-10,1043.411
2014-03-11,1048.668
2014-03-12,1030.815
2014-03-13,1033.804
2014-03-14,1006.866
2014-03-17,996.909
2014-03-18,1009.072
2014-03-19,1005.784
2014-03-20,981.667
2014-03-21,981.811
2014-03-24,997.395
2014-03-25,996.635
2014-03-26,1003.799
2014-03-27,1018.973
2014-03-28,1019.395
2014-03-31,1032.682
2014-04-01,1027.936
2014-04-02,1032.928
2014-04-03,1035.821
2014-04-04,1038.158
2014-04-07,1026.308
2014-04-08,1017.354
2014-04-09,999.124
2014-04-10,1001.359
2014-04-11,986.601
2014-04-14,983.417
2014-04-15,988.311
2014-04-16,1008.768
2014-04-17,1008.939
2014-04-18,1015.009
2014-04-21,1010.298
2014-04-22,1002.314
2014-04-23,1014.247
2014-04-24,1007.776
2014-04-25,1014.114
2014-04-28,1000.6
2014-04-29,1000.99
2014-04-30,1006.451
2014-05-01,1022.448
2014-05-02,1022.983
2014-05-05,1024.285
2014-05-06,1029.933
2014-05-07,1001.81
2014-05-08,1009.852
2014-05-09,1013.535
2014-05-12,1003.392
2014-05-13,1020.183
2014-05-14,1028.593
2014-05-15,1026.739
2014-05-16,1011.497
2014-05-19,1006.329
2014-05-20,1007.593
2014-05-21,1003.129
2014-05-22,1018.449
2014-05-23,1026.491
2014-05-26,1038.428
2014-05-27,1036.856
2014-05-28,1042.771
2014-05-29,1047.222
2014-05-30,1045.814
2014-06-02,1058.106
2014-06-03,1062.521
2014-06-04,1064.991
2014-06-05,1065.598
2014-06-06,1066.322
2014-06-09,1066.604
2014-06-10,1062.598
2014-06-11,1076.732
2014-06-12,1076.581
2014-06-13,1079.084
2014-06-16,1073.2
2014-06-17,1073.165
2014-06-18,1083.178
2014-06-19,1104.014
2014-06-20,1100.099
2014-06-23,1101.802
2014-06-24,1100.065
2014-06-25,1096.862
2014-06-26,1102.671
2014-06-27,1095.404
2014-06-30,1104.457
2014-07-01,1113.993
2014-07-02,1115.566
2014-07-03,1108.921
2014-07-04,1115.95
2014-07-07,1113.709
2014-07-08,1113.251
2014-07-09,1107.607
2014-07-10,1101.811
2014-07-11,1098.166
2014-07-14,1104.187
2014-07-15,1110.193
2014-07-16,1110.244
2014-07-17,1111.261
2014-07-18,1104.09
2014-07-21,1104.853
2014-07-22,1111.559
2014-07-23,1110.572
2014-07-24,1105.546
2014-07-25,1115.011
2014-07-28,1119.651
2014-07-29,1119.7
2014-07-30,1114.089
2014-07-31,1111.602
2014-08-01,1108.5
2014-08-04,1104.272
2014-08-05,1089.063
2014-08-06,1083.42
2014-08-07,1091.154
2014-08-08,1068.438
2014-08-11,1086.692
2014-08-12,1090.525
2014-08-13,1092.441
2014-08-14,1098.913
2014-08-15,1099.905
2014-08-18,1098.041
2014-08-19,1102.972
2014-08-20,1097.09
2014-08-21,1101.98
2014-08-22,1094.362
2014-08-25,1100.365
2014-08-26,1094.015
2014-08-27,1096.187
2014-08-28,1093.353
2014-08-29,1089.674
2014-09-01,1090.058
2014-09-02,1092.71
2014-09-03,1098.478
2014-09-04,1092.221
2014-09-05,1092.045
2014-09-08,1091.303
2014-09-09,1083.691
2014-09-10,1084.855
2014-09-11,1087.429
2014-09-12,1084.096
2014-09-15,1085.41
2014-09-16,1083.652
2014-09-17,1075.842
2014-09-18,1075.092
2014-09-19,1083.151
2014-09-22,1082.091
2014-09-23,1083.383
2014-09-24,1080.021
2014-09-25,1097.244
2014-09-26,1088.222
2014-09-29,1091.213
2014-09-30,1078.581
2014-10-01,1073.058
2014-10-02,1052.545
2014-10-03,1042.45
2014-10-06,1059.396
2014-10-07,1063.117
2014-10-08,1050.402
2014-10-09,1042.489
2014-10-10,1027.9
2014-10-13,1033.262
2014-10-14,1011.889
2014-10-15,1027.961
2014-10-16,1005.553
2014-10-17,984.895
2014-10-20,1022.277
2014-10-21,1008.015
2014-10-22,1028.89
2014-10-23,1016.972
2014-10-24,1025.144
2014-10-27,1039.261
2014-10-28,1034.471
2014-10-29,1048.765
2014-10-30,1047.437
2014-10-31,1061.561
2014-11-03,1042.178
2014-11-04,1078.559
2014-11-05,1069.793
2014-11-06,1056.047
2014-11-07,1059.527
2014-11-10,1059.469
2014-11-11,1060.552
2014-11-12,1068.304
2014-11-13,1071.963
2014-11-14,1073.547
2014-11-17,1047.356
2014-11-18,1068.032
2014-11-19,1059.599
2014-11-20,1056.573
2014-11-21,1063.685
2014-11-24,1056.228
2014-11-25,1067.864
2014-11-26,1068.679
2014-11-27,1055.434
2014-11-28,1061.631
2014-12-01,1073.544
2014-12-02,1071.061
2014-12-03,1067.769
2014-12-04,1075.391
2014-12-05,1064.15
2014-12-08,1070.124
2014-12-09,1078.901
2014-12-10,1058.263
2014-12-11,1045.205
2014-12-12,1055.18
2014-12-15,1040.896
2014-12-16,1031.62
2014-12-17,1028.905
2014-12-18,1034.752
2014-12-19,1054.695
2014-12-22,1052.911
2014-12-23,1046.063
2014-12-24,1057.525
2014-12-25,1053.942
2014-12-26,1060.074
2014-12-29,1056.711
2014-12-30,1054.309
2014-12-31,1049.736
2015-01-01,1049.736
2015-01-02,1047.029
2015-01-05,1047.532
2015-01-06,1025.083
2015-01-07,1017.746
2015-01-08,1029.564
2015-01-09,1038.796
2015-01-12,1040.722
2015-01-13,1037.533
2015-01-14,1038.826
2015-01-15,1053.439
2015-01-16,1036.823
2015-01-19,1044.261
2015-01-20,1056.253
2015-01-21,1056.159
2015-01-22,1053.969
2015-01-23,1065.251
2015-01-26,1058.965
2015-01-27,1085.922
2015-01-28,1086.257
2015-01-29,1070.937
2015-01-30,1077.525
2015-02-02,1074.839
2015-02-03,1059.975
2015-02-04,1078.623
2015-02-05,1073.42
2015-02-06,1064.823
2015-02-09,1074.764
2015-02-10,1070.36
2015-02-11,1060.535
2015-02-12,1089.117
2015-02-13,1091.728
2015-02-16,1100.943
2015-02-17,1098.015
2015-02-18,1112.089
2015-02-19,1122.251
2015-02-20,1128.702
2015-02-23,1129.733
2015-02-24,1130.807
2015-02-25,1134.03
2015-02-26,1139.321
2015-02-27,1139.51
2015-03-02,1134.933
2015-03-03,1141.595
2015-03-04,1133.631
2015-03-05,1133.773
2015-03-06,1137.424
2015-03-09,1129.874
2015-03-10,1124.722
2015-03-11,1122.961
2015-03-12,1140.25
2015-03-13,1151.081
2015-03-16,1148.25
2015-03-17,1157.722
2015-03-18,1170.152
2015-03-19,1165.122
2015-03-20,1175.3
2015-03-23,1189.088
2015-03-24,1184.05
2015-03-25,1193.127
