Date,IRELAND IMI GROWTH IMI (Large+Mid+Small Cap)
2010-09-20,380.483
2010-09-21,386.936
2010-09-22,389.91
2010-09-23,384.92
2010-09-24,389.879
2010-09-27,387.8
2010-09-28,388.814
2010-09-29,387.401
2010-09-30,390.424
2010-10-01,390.093
2010-10-04,390.754
2010-10-05,399.951
2010-10-06,409.325
2010-10-07,406.85
2010-10-08,408.634
2010-10-11,408.835
2010-10-12,403.863
2010-10-13,409.615
2010-10-14,409.203
2010-10-15,406.525
2010-10-18,405.139
2010-10-19,397.552
2010-10-20,403.215
2010-10-21,420.556
2010-10-22,413.266
2010-10-25,414.355
2010-10-26,408.806
2010-10-27,402.971
2010-10-28,408.029
2010-10-29,408.56
2010-11-01,408.057
2010-11-02,416.015
2010-11-03,420.946
2010-11-04,438.86
2010-11-05,429.96
2010-11-08,431.304
2010-11-09,440.606
2010-11-10,421.306
2010-11-11,414.109
2010-11-12,412.437
2010-11-15,415.735
2010-11-16,407.704
2010-11-17,412.749
2010-11-18,430.462
2010-11-19,433.155
2010-11-22,429.774
2010-11-23,412.767
2010-11-24,414.826
2010-11-25,409.466
2010-11-26,406.339
2010-11-29,393.274
2010-11-30,386.08
2010-12-01,391.029
2010-12-02,395.728
2010-12-03,402.122
2010-12-06,403.304
2010-12-07,409.195
2010-12-08,408.138
2010-12-09,411.028
2010-12-10,413.551
2010-12-13,424.412
2010-12-14,419.815
2010-12-15,418.186
2010-12-16,413.467
2010-12-17,410.649
2010-12-20,409.017
2010-12-21,415.298
2010-12-22,415.246
2010-12-23,418.8
2010-12-24,417.673
2010-12-27,418.66
2010-12-28,418.071
2010-12-29,415.589
2010-12-30,415.845
2010-12-31,418.844
2011-01-03,417.174
2011-01-04,421.697
2011-01-05,425.294
2011-01-06,426.741
2011-01-07,431.484
2011-01-10,429.162
2011-01-11,434.696
2011-01-12,441.47
2011-01-13,438.581
2011-01-14,438.973
2011-01-17,437.811
2011-01-18,442.92
2011-01-19,440.022
2011-01-20,424.193
2011-01-21,425.574
2011-01-24,433.638
2011-01-25,438.557
2011-01-26,439.682
2011-01-27,437.271
2011-01-28,427.927
2011-01-31,425.285
2011-02-01,436.464
2011-02-02,430.585
2011-02-03,431.509
2011-02-04,435.52
2011-02-07,442.498
2011-02-08,444.744
2011-02-09,436.6
2011-02-10,434.514
2011-02-11,436.018
2011-02-14,438.814
2011-02-15,439.591
2011-02-16,440.426
2011-02-17,436.738
2011-02-18,436.38
2011-02-21,432.916
2011-02-22,436.513
2011-02-23,434.924
2011-02-24,434.263
2011-02-25,438.673
2011-02-28,442.766
2011-03-01,444.654
2011-03-02,445.373
2011-03-03,448.153
2011-03-04,448.552
2011-03-07,453.585
2011-03-08,446.637
2011-03-09,448.1
2011-03-10,443.249
2011-03-11,440.887
2011-03-14,441.793
2011-03-15,432.789
2011-03-16,426.036
2011-03-17,437.557
2011-03-18,441.811
2011-03-21,445.162
2011-03-22,442.827
2011-03-23,439.883
2011-03-24,442.589
2011-03-25,447.913
2011-03-28,449.453
2011-03-29,446.007
2011-03-30,450.195
2011-03-31,450.463
2011-04-01,459.197
2011-04-04,462.809
2011-04-05,460.873
2011-04-06,471.371
2011-04-07,470.221
2011-04-08,475.049
2011-04-11,472.775
2011-04-12,474.507
2011-04-13,476.023
2011-04-14,480.479
2011-04-15,482.926
2011-04-18,477.244
2011-04-19,488.817
2011-04-20,490.654
2011-04-21,486.773
2011-04-22,486.773
2011-04-25,486.423
2011-04-26,498.429
2011-04-27,497.491
2011-04-28,501.824
2011-04-29,504.531
2011-05-02,506.418
2011-05-03,500.725
2011-05-04,500.981
2011-05-05,493.904
2011-05-06,500.61
2011-05-09,492.022
2011-05-10,501.722
2011-05-11,505.383
2011-05-12,504.693
2011-05-13,506.566
2011-05-16,506.825
2011-05-17,504.273
2011-05-18,505.209
2011-05-19,510.97
2011-05-20,507.435
2011-05-23,497.68
2011-05-24,500.052
2011-05-25,503.94
2011-05-26,506.995
2011-05-27,522.72
2011-05-30,521.685
2011-05-31,531.368
2011-06-01,534.318
2011-06-02,535.003
2011-06-03,540.662
2011-06-06,542.017
2011-06-07,544.296
2011-06-08,538.186
2011-06-09,542.252
2011-06-10,532.733
2011-06-13,536.671
2011-06-14,539.366
2011-06-15,531.471
2011-06-16,519.903
2011-06-17,526.47
2011-06-20,525.297
2011-06-21,534.78
2011-06-22,532.928
2011-06-23,522.801
2011-06-24,526.181
2011-06-27,532.981
2011-06-28,541.312
2011-06-29,545.85
2011-06-30,553.808
2011-07-01,563.026
2011-07-04,570.431
2011-07-05,568.548
2011-07-06,560.781
2011-07-07,559.129
2011-07-08,553.22
2011-07-11,545.079
2011-07-12,545.991
2011-07-13,549.903
2011-07-14,547.819
2011-07-15,542.17
2011-07-18,540.049
2011-07-19,545.094
2011-07-20,546.72
2011-07-21,556.776
2011-07-22,558.068
2011-07-25,561.079
2011-07-26,557.659
2011-07-27,554.281
2011-07-28,540.917
2011-07-29,531.425
2011-08-01,524.667
2011-08-02,518.261
2011-08-03,500.867
2011-08-04,482.823
2011-08-05,472.717
2011-08-08,446.763
2011-08-09,461.332
2011-08-10,464.534
2011-08-11,472.662
2011-08-12,486.204
2011-08-15,502.668
2011-08-16,498.14
2011-08-17,505.44
2011-08-18,491.898
2011-08-19,492.269
2011-08-22,490.997
2011-08-23,489.972
2011-08-24,497.127
2011-08-25,484.0
2011-08-26,485.309
2011-08-29,498.579
2011-08-30,496.833
2011-08-31,512.847
2011-09-01,517.207
2011-09-02,504.609
2011-09-05,488.302
2011-09-06,487.08
2011-09-07,497.946
2011-09-08,498.808
2011-09-09,476.685
2011-09-12,463.155
2011-09-13,469.84
2011-09-14,476.557
2011-09-15,478.092
2011-09-16,479.053
2011-09-19,471.605
2011-09-20,484.774
2011-09-21,482.561
2011-09-22,464.15
2011-09-23,470.984
2011-09-26,479.247
2011-09-27,497.923
2011-09-28,498.449
2011-09-29,500.892
2011-09-30,494.222
2011-10-03,487.611
2011-10-04,472.256
2011-10-05,476.349
2011-10-06,486.576
2011-10-07,493.692
2011-10-10,498.867
2011-10-11,501.367
2011-10-12,506.136
2011-10-13,497.381
2011-10-14,510.017
2011-10-17,506.923
2011-10-18,509.524
2011-10-19,507.705
2011-10-20,500.125
2011-10-21,517.306
2011-10-24,519.322
2011-10-25,518.592
2011-10-26,512.76
2011-10-27,535.325
2011-10-28,547.231
2011-10-31,538.799
2011-11-01,519.897
2011-11-02,523.294
2011-11-03,524.597
2011-11-04,526.497
2011-11-07,525.523
2011-11-08,522.655
2011-11-09,514.009
2011-11-10,506.871
2011-11-11,514.58
2011-11-14,513.344
2011-11-15,508.984
2011-11-16,515.171
2011-11-17,512.373
2011-11-18,507.082
2011-11-21,494.597
2011-11-22,491.386
2011-11-23,479.7
2011-11-24,477.905
2011-11-25,478.347
2011-11-28,489.469
2011-11-29,491.472
2011-11-30,521.985
2011-12-01,511.325
2011-12-02,515.285
2011-12-05,525.161
2011-12-06,520.143
2011-12-07,535.377
2011-12-08,526.893
2011-12-09,527.029
2011-12-12,522.037
2011-12-13,516.852
2011-12-14,506.78
2011-12-15,514.826
2011-12-16,525.822
2011-12-19,527.919
2011-12-20,541.297
2011-12-21,546.231
2011-12-22,546.364
2011-12-23,545.064
2011-12-26,545.064
2011-12-27,546.193
2011-12-28,551.054
2011-12-29,551.722
2011-12-30,563.075
2012-01-02,563.075
2012-01-03,573.316
2012-01-04,553.097
2012-01-05,553.278
2012-01-06,549.094
2012-01-09,561.336
2012-01-10,565.702
2012-01-11,559.003
2012-01-12,557.152
2012-01-13,555.055
2012-01-16,549.838
2012-01-17,552.853
2012-01-18,550.8
2012-01-19,558.066
2012-01-20,551.077
2012-01-23,556.437
2012-01-24,553.087
2012-01-25,556.621
2012-01-26,566.276
2012-01-27,559.794
2012-01-30,558.634
2012-01-31,558.976
2012-02-01,578.15
2012-02-02,570.406
2012-02-03,574.304
2012-02-06,581.604
2012-02-07,581.626
2012-02-08,577.799
2012-02-09,574.147
2012-02-10,566.303
2012-02-13,566.748
2012-02-14,565.83
2012-02-15,571.587
2012-02-16,571.235
2012-02-17,568.988
2012-02-20,576.955
2012-02-21,565.536
2012-02-22,566.487
2012-02-23,574.336
2012-02-24,587.309
2012-02-27,588.064
2012-02-28,587.248
2012-02-29,588.596
2012-03-01,591.596
2012-03-02,595.268
2012-03-05,590.195
2012-03-06,579.239
2012-03-07,589.364
2012-03-08,608.95
2012-03-09,606.709
2012-03-12,597.862
2012-03-13,601.35
2012-03-14,596.966
2012-03-15,615.04
2012-03-16,636.753
2012-03-19,634.706
2012-03-20,632.022
2012-03-21,636.385
2012-03-22,630.505
2012-03-23,637.819
2012-03-26,640.814
2012-03-27,642.589
2012-03-28,648.223
2012-03-29,638.706
2012-03-30,642.908
2012-04-02,648.202
2012-04-03,648.83
2012-04-04,630.957
2012-04-05,626.896
2012-04-06,626.896
2012-04-09,627.256
2012-04-10,609.299
2012-04-11,612.714
2012-04-12,616.153
2012-04-13,612.502
2012-04-16,610.627
2012-04-17,623.363
2012-04-18,619.415
2012-04-19,623.5
2012-04-20,631.885
2012-04-23,614.653
2012-04-24,615.039
2012-04-25,621.109
2012-04-26,627.423
2012-04-27,634.757
2012-04-30,632.301
2012-05-01,636.554
2012-05-02,633.606
2012-05-03,631.458
2012-05-04,611.831
2012-05-07,608.799
2012-05-08,601.428
2012-05-09,598.295
2012-05-10,597.753
2012-05-11,611.433
2012-05-14,599.032
2012-05-15,596.925
2012-05-16,600.799
2012-05-17,595.721
2012-05-18,594.767
2012-05-21,597.439
2012-05-22,604.316
2012-05-23,591.703
2012-05-24,594.098
2012-05-25,616.283
2012-05-28,615.761
2012-05-29,624.951
2012-05-30,617.49
2012-05-31,617.343
2012-06-01,600.124
2012-06-04,606.58
2012-06-05,594.56
2012-06-06,595.328
2012-06-07,596.501
2012-06-08,600.509
2012-06-11,600.949
2012-06-12,600.882
2012-06-13,608.588
2012-06-14,604.165
2012-06-15,615.911
2012-06-18,615.696
2012-06-19,619.373
2012-06-20,615.77
2012-06-21,610.928
2012-06-22,609.596
2012-06-25,606.873
2012-06-26,610.577
2012-06-27,614.386
2012-06-28,612.926
2012-06-29,626.77
2012-07-02,616.103
2012-07-03,616.702
2012-07-04,625.936
2012-07-05,622.02
2012-07-06,623.565
2012-07-09,622.203
2012-07-10,618.927
2012-07-11,616.057
2012-07-12,609.165
2012-07-13,619.202
2012-07-16,622.256
2012-07-17,626.553
2012-07-18,624.59
2012-07-19,626.733
2012-07-20,610.868
2012-07-23,602.956
2012-07-24,573.96
2012-07-25,568.943
2012-07-26,590.585
2012-07-27,593.403
2012-07-30,589.869
2012-07-31,596.488
2012-08-01,586.089
2012-08-02,584.275
2012-08-03,593.419
2012-08-06,595.957
2012-08-07,578.81
2012-08-08,584.188
2012-08-09,596.737
2012-08-10,600.898
2012-08-13,607.441
2012-08-14,602.215
2012-08-15,602.465
2012-08-16,606.571
2012-08-17,601.426
2012-08-20,601.759
2012-08-21,608.22
2012-08-22,605.281
2012-08-23,611.621
2012-08-24,605.659
2012-08-27,608.008
2012-08-28,606.781
2012-08-29,607.608
2012-08-30,604.205
2012-08-31,616.815
2012-09-03,615.042
2012-09-04,613.452
2012-09-05,615.12
2012-09-06,624.36
2012-09-07,629.676
2012-09-10,624.069
2012-09-11,619.75
2012-09-12,613.743
2012-09-13,618.508
2012-09-14,627.43
2012-09-17,629.731
2012-09-18,627.81
2012-09-19,635.257
2012-09-20,640.939
2012-09-21,646.904
2012-09-24,643.844
2012-09-25,646.219
2012-09-26,632.42
2012-09-27,631.865
2012-09-28,638.009
2012-10-01,644.993
2012-10-02,651.836
2012-10-03,653.936
2012-10-04,659.009
2012-10-05,664.079
2012-10-08,654.355
2012-10-09,649.026
2012-10-10,646.179
2012-10-11,645.087
2012-10-12,648.332
2012-10-15,649.43
2012-10-16,656.425
2012-10-17,659.776
2012-10-18,651.645
2012-10-19,650.249
2012-10-22,653.009
2012-10-23,645.235
2012-10-24,646.7
2012-10-25,652.024
2012-10-26,653.917
2012-10-29,647.965
2012-10-30,658.053
2012-10-31,649.326
2012-11-01,647.582
2012-11-02,645.597
2012-11-05,647.365
2012-11-06,647.474
2012-11-07,638.054
2012-11-08,630.51
2012-11-09,632.315
2012-11-12,626.113
2012-11-13,633.116
2012-11-14,627.03
2012-11-15,621.863
2012-11-16,620.197
2012-11-19,631.773
2012-11-20,633.002
2012-11-21,637.557
2012-11-22,642.908
2012-11-23,649.872
2012-11-26,649.248
2012-11-27,645.784
2012-11-28,644.079
2012-11-29,652.514
2012-11-30,649.323
2012-12-03,654.213
2012-12-04,654.026
2012-12-05,654.023
2012-12-06,654.091
2012-12-07,652.835
2012-12-10,655.806
2012-12-11,662.518
2012-12-12,663.454
2012-12-13,663.497
2012-12-14,662.991
2012-12-17,666.635
2012-12-18,674.819
2012-12-19,683.621
2012-12-20,684.937
2012-12-21,675.253
2012-12-24,670.317
2012-12-25,670.317
2012-12-26,671.689
2012-12-27,674.7
2012-12-28,671.399
2012-12-31,675.175
2013-01-01,675.175
2013-01-02,685.827
2013-01-03,686.298
2013-01-04,689.402
2013-01-07,684.727
2013-01-08,682.674
2013-01-09,674.074
2013-01-10,672.913
2013-01-11,674.489
2013-01-14,670.531
2013-01-15,669.06
2013-01-16,666.739
2013-01-17,673.975
2013-01-18,665.719
2013-01-21,667.454
2013-01-22,664.866
2013-01-23,665.105
2013-01-24,664.61
2013-01-25,678.848
2013-01-28,679.397
2013-01-29,674.016
2013-01-30,687.106
2013-01-31,687.158
2013-02-01,698.938
2013-02-04,692.239
2013-02-05,688.895
2013-02-06,676.112
2013-02-07,678.091
2013-02-08,683.436
2013-02-11,681.954
2013-02-12,698.383
2013-02-13,698.647
2013-02-14,698.202
2013-02-15,699.994
2013-02-18,698.903
2013-02-19,706.758
2013-02-20,705.424
2013-02-21,696.72
2013-02-22,703.0
2013-02-25,715.837
2013-02-26,713.043
2013-02-27,711.801
2013-02-28,719.196
2013-03-01,717.179
2013-03-04,723.963
2013-03-05,737.018
2013-03-06,731.031
2013-03-07,733.081
2013-03-08,718.046
2013-03-11,726.618
2013-03-12,734.423
2013-03-13,729.109
2013-03-14,734.917
2013-03-15,729.42
2013-03-18,732.909
2013-03-19,735.815
2013-03-20,745.731
2013-03-21,741.411
2013-03-22,748.372
2013-03-25,743.361
2013-03-26,747.002
2013-03-27,743.502
2013-03-28,755.683
2013-03-29,755.683
2013-04-01,756.037
2013-04-02,758.374
2013-04-03,748.718
2013-04-04,747.673
2013-04-05,736.126
2013-04-08,736.979
2013-04-09,745.299
2013-04-10,750.54
2013-04-11,752.554
2013-04-12,749.706
2013-04-15,750.016
2013-04-16,749.328
2013-04-17,740.229
2013-04-18,741.45
2013-04-19,749.979
2013-04-22,749.72
2013-04-23,767.349
2013-04-24,754.875
2013-04-25,749.23
2013-04-26,749.584
2013-04-29,750.297
2013-04-30,755.376
2013-05-01,761.711
2013-05-02,755.215
2013-05-03,763.852
2013-05-06,760.358
2013-05-07,763.798
2013-05-08,768.8
2013-05-09,766.415
2013-05-10,767.795
2013-05-13,767.946
2013-05-14,765.376
2013-05-15,758.478
2013-05-16,759.56
2013-05-17,750.207
2013-05-20,758.446
2013-05-21,762.707
2013-05-22,765.018
2013-05-23,767.156
2013-05-24,774.281
2013-05-27,778.166
2013-05-28,774.301
2013-05-29,772.972
2013-05-30,773.891
2013-05-31,764.174
2013-06-03,768.272
2013-06-04,772.551
2013-06-05,768.082
2013-06-06,768.612
2013-06-07,777.372
2013-06-10,769.988
2013-06-11,760.483
2013-06-12,761.334
2013-06-13,747.521
2013-06-14,755.781
2013-06-17,753.231
2013-06-18,766.493
2013-06-19,762.292
2013-06-20,742.316
2013-06-21,728.732
2013-06-24,712.527
2013-06-25,727.414
2013-06-26,739.72
2013-06-27,751.523
2013-06-28,749.411
2013-07-01,760.884
2013-07-02,758.144
2013-07-03,752.744
2013-07-04,770.374
2013-07-05,762.177
2013-07-08,763.425
2013-07-09,765.812
2013-07-10,778.389
2013-07-11,782.586
2013-07-12,783.555
2013-07-15,782.767
2013-07-16,774.026
2013-07-17,773.239
2013-07-18,786.227
2013-07-19,778.787
2013-07-22,778.435
2013-07-23,777.776
2013-07-24,793.075
2013-07-25,800.506
2013-07-26,791.695
2013-07-29,793.421
2013-07-30,790.855
2013-07-31,795.653
2013-08-01,807.765
2013-08-02,815.683
2013-08-05,807.988
2013-08-06,813.687
2013-08-07,811.608
2013-08-08,827.169
2013-08-09,837.82
2013-08-12,834.577
2013-08-13,835.959
2013-08-14,837.624
2013-08-15,821.852
2013-08-16,825.28
2013-08-19,835.514
2013-08-20,844.795
2013-08-21,846.223
2013-08-22,857.611
2013-08-23,863.017
2013-08-26,859.852
2013-08-27,849.649
2013-08-28,842.31
2013-08-29,844.422
2013-08-30,842.612
2013-09-02,850.84
2013-09-03,839.722
2013-09-04,833.636
2013-09-05,841.742
2013-09-06,844.227
2013-09-09,844.697
2013-09-10,840.17
2013-09-11,833.823
2013-09-12,829.602
2013-09-13,814.1
2013-09-16,826.476
2013-09-17,826.929
2013-09-18,830.959
2013-09-19,847.388
2013-09-20,847.24
2013-09-23,841.458
2013-09-24,843.165
2013-09-25,843.1
2013-09-26,833.697
2013-09-27,834.201
2013-09-30,831.752
2013-10-01,836.063
2013-10-02,839.163
2013-10-03,844.945
2013-10-04,848.375
2013-10-07,850.482
2013-10-08,842.908
2013-10-09,836.175
2013-10-10,839.812
2013-10-11,841.993
2013-10-14,839.091
2013-10-15,847.28
2013-10-16,857.883
2013-10-17,881.599
2013-10-18,892.854
2013-10-21,890.607
2013-10-22,903.032
2013-10-23,899.178
2013-10-24,896.549
2013-10-25,894.409
2013-10-28,891.076
2013-10-29,896.01
2013-10-30,907.461
2013-10-31,913.31
2013-11-01,896.41
2013-11-04,900.782
2013-11-05,898.527
2013-11-06,906.325
2013-11-07,898.559
2013-11-08,903.046
2013-11-11,909.201
2013-11-12,918.324
2013-11-13,911.509
2013-11-14,915.605
2013-11-15,920.417
2013-11-18,923.887
2013-11-19,908.183
2013-11-20,903.376
2013-11-21,901.386
2013-11-22,905.801
2013-11-25,908.874
2013-11-26,914.538
2013-11-27,918.365
2013-11-28,925.304
2013-11-29,935.262
2013-12-02,926.494
2013-12-03,917.348
2013-12-04,911.468
2013-12-05,917.388
2013-12-06,927.847
2013-12-09,933.993
2013-12-10,936.951
2013-12-11,934.887
2013-12-12,923.964
2013-12-13,928.157
2013-12-16,926.984
2013-12-17,929.488
2013-12-18,928.598
2013-12-19,931.995
2013-12-20,936.023
2013-12-23,936.989
2013-12-24,930.026
2013-12-25,930.026
2013-12-26,931.761
2013-12-27,946.991
2013-12-30,947.728
2013-12-31,944.391
2014-01-01,944.391
2014-01-02,936.571
2014-01-03,935.154
2014-01-06,942.906
2014-01-07,964.315
2014-01-08,971.977
2014-01-09,982.575
2014-01-10,992.001
2014-01-13,1005.001
2014-01-14,1003.833
2014-01-15,996.966
2014-01-16,992.558
2014-01-17,986.941
2014-01-20,987.745
2014-01-21,988.451
2014-01-22,982.929
2014-01-23,985.356
2014-01-24,975.921
2014-01-27,950.831
2014-01-28,969.526
2014-01-29,989.907
2014-01-30,974.344
2014-01-31,961.043
2014-02-03,964.737
2014-02-04,966.544
2014-02-05,972.226
2014-02-06,990.283
2014-02-07,996.312
2014-02-10,994.723
2014-02-11,1006.036
2014-02-12,1007.352
2014-02-13,1025.523
2014-02-14,1030.393
2014-02-17,1043.609
2014-02-18,1040.503
2014-02-19,1044.15
2014-02-20,1046.111
2014-02-21,1058.267
2014-02-24,1075.805
2014-02-25,1081.212
2014-02-26,1072.615
2014-02-27,1080.36
2014-02-28,1130.83
2014-03-03,1092.358
2014-03-04,1057.053
2014-03-05,1075.507
2014-03-06,1093.617
2014-03-07,1073.128
2014-03-10,1072.746
2014-03-11,1087.891
2014-03-12,1070.497
2014-03-13,1069.254
2014-03-14,1046.852
2014-03-17,1063.62
2014-03-18,1067.369
2014-03-19,1046.817
2014-03-20,1033.635
2014-03-21,1036.558
2014-03-24,1015.247
2014-03-25,1020.851
2014-03-26,1025.663
2014-03-27,1019.94
2014-03-28,1037.921
2014-03-31,1045.615
2014-04-01,1066.524
2014-04-02,1060.66
2014-04-03,1060.845
2014-04-04,1053.96
2014-04-07,1039.145
2014-04-08,1029.897
2014-04-09,1029.368
2014-04-10,1016.138
2014-04-11,1003.199
2014-04-14,994.712
2014-04-15,990.799
2014-04-16,1000.153
2014-04-17,996.662
2014-04-18,996.662
2014-04-21,994.393
2014-04-22,1014.677
2014-04-23,1009.145
2014-04-24,1000.56
2014-04-25,994.661
2014-04-28,993.287
2014-04-29,1012.206
2014-04-30,1021.404
2014-05-01,1014.611
2014-05-02,1020.69
2014-05-05,1021.647
2014-05-06,1016.401
2014-05-07,1005.881
2014-05-08,1022.568
2014-05-09,1000.295
2014-05-12,994.421
2014-05-13,981.624
2014-05-14,960.392
2014-05-15,935.995
2014-05-16,943.609
2014-05-19,957.755
2014-05-20,961.275
2014-05-21,973.179
2014-05-22,980.135
2014-05-23,974.08
2014-05-26,986.566
2014-05-27,981.658
2014-05-28,991.231
2014-05-29,992.34
2014-05-30,994.814
2014-06-02,992.044
2014-06-03,985.472
2014-06-04,983.602
2014-06-05,986.426
2014-06-06,998.022
2014-06-09,999.26
2014-06-10,986.542
2014-06-11,970.398
2014-06-12,973.095
2014-06-13,963.391
2014-06-16,956.976
2014-06-17,957.208
2014-06-18,948.511
2014-06-19,963.887
2014-06-20,950.93
2014-06-23,946.22
2014-06-24,938.468
2014-06-25,938.868
2014-06-26,933.582
2014-06-27,940.861
2014-06-30,939.144
2014-07-01,943.325
2014-07-02,949.234
2014-07-03,961.643
2014-07-04,953.563
2014-07-07,948.658
2014-07-08,928.698
2014-07-09,934.682
2014-07-10,931.215
2014-07-11,934.486
2014-07-14,945.058
2014-07-15,948.01
2014-07-16,956.495
2014-07-17,955.37
2014-07-18,943.355
2014-07-21,934.767
2014-07-22,942.72
2014-07-23,949.129
2014-07-24,958.563
2014-07-25,957.801
2014-07-28,950.382
2014-07-29,957.785
2014-07-30,953.871
2014-07-31,947.243
2014-08-01,947.77
2014-08-04,943.358
2014-08-05,931.692
2014-08-06,922.694
2014-08-07,932.111
2014-08-08,931.197
2014-08-11,939.545
2014-08-12,934.934
2014-08-13,945.81
2014-08-14,958.321
2014-08-15,962.228
2014-08-18,971.874
2014-08-19,963.941
2014-08-20,960.624
2014-08-21,965.653
2014-08-22,969.473
2014-08-25,970.212
2014-08-26,974.794
2014-08-27,988.511
2014-08-28,978.69
2014-08-29,981.536
2014-09-01,986.907
2014-09-02,985.887
2014-09-03,998.79
2014-09-04,996.17
2014-09-05,999.657
2014-09-08,986.091
2014-09-09,977.16
2014-09-10,971.723
2014-09-11,974.539
2014-09-12,976.923
2014-09-15,970.748
2014-09-16,970.21
2014-09-17,970.634
2014-09-18,983.69
2014-09-19,970.55
2014-09-22,959.963
2014-09-23,954.523
2014-09-24,946.165
2014-09-25,942.9
2014-09-26,944.941
2014-09-29,946.808
2014-09-30,950.741
2014-10-01,943.544
2014-10-02,922.619
2014-10-03,927.244
2014-10-06,936.614
2014-10-07,920.121
2014-10-08,913.017
2014-10-09,903.608
2014-10-10,883.253
2014-10-13,883.143
2014-10-14,889.915
2014-10-15,866.9
2014-10-16,864.102
2014-10-17,891.66
2014-10-20,902.898
2014-10-21,926.375
2014-10-22,930.208
2014-10-23,931.363
2014-10-24,926.119
2014-10-27,922.524
2014-10-28,931.547
2014-10-29,926.872
2014-10-30,910.881
2014-10-31,932.323
2014-11-03,927.191
2014-11-04,932.171
2014-11-05,937.15
2014-11-06,929.627
2014-11-07,918.244
2014-11-10,923.16
2014-11-11,924.49
2014-11-12,917.762
2014-11-13,911.598
2014-11-14,910.015
2014-11-17,917.727
2014-11-18,934.524
2014-11-19,946.736
2014-11-20,950.331
2014-11-21,958.172
2014-11-24,960.81
2014-11-25,983.057
2014-11-26,980.044
2014-11-27,993.056
2014-11-28,1002.829
2014-12-01,1006.799
2014-12-02,1002.96
2014-12-03,1003.608
2014-12-04,1014.007
2014-12-05,1026.062
2014-12-08,1027.314
2014-12-09,1012.285
2014-12-10,1006.711
2014-12-11,1006.935
2014-12-12,995.946
2014-12-15,965.366
2014-12-16,978.525
2014-12-17,974.488
2014-12-18,985.299
2014-12-19,980.241
2014-12-22,986.209
2014-12-23,986.635
2014-12-24,982.865
2014-12-25,982.865
2014-12-26,981.333
2014-12-29,984.415
2014-12-30,976.372
2014-12-31,971.718
2015-01-01,971.718
2015-01-02,971.945
2015-01-05,950.824
2015-01-06,935.335
2015-01-07,925.008
2015-01-08,930.667
2015-01-09,928.223
2015-01-12,922.494
2015-01-13,943.988
2015-01-14,943.908
2015-01-15,943.639
2015-01-16,947.493
2015-01-19,958.708
2015-01-20,949.521
2015-01-21,959.13
2015-01-22,957.088
2015-01-23,949.122
2015-01-26,957.143
2015-01-27,957.305
2015-01-28,937.291
2015-01-29,944.943
2015-01-30,933.433
2015-02-02,943.937
2015-02-03,962.212
2015-02-04,958.232
2015-02-05,962.758
2015-02-06,966.344
2015-02-09,955.457
2015-02-10,957.432
2015-02-11,963.748
2015-02-12,975.86
2015-02-13,988.167
2015-02-16,975.684
2015-02-17,975.198
2015-02-18,984.587
2015-02-19,991.988
2015-02-20,983.196
2015-02-23,1008.761
2015-02-24,1009.769
2015-02-25,1011.918
2015-02-26,996.325
2015-02-27,1019.471
2015-03-02,1025.017
2015-03-03,1011.934
2015-03-04,1008.876
2015-03-05,1014.961
2015-03-06,998.339
2015-03-09,994.948
2015-03-10,969.716
2015-03-11,977.015
2015-03-12,1009.007
2015-03-13,1010.371
2015-03-16,1017.912
2015-03-17,1004.229
2015-03-18,1010.991
2015-03-19,1014.875
2015-03-20,1035.777
2015-03-23,1048.939
2015-03-24,1049.281
2015-03-25,1051.137
2015-03-26,1024.824
2015-03-27,1030.04
2015-03-30,1038.666
2015-03-31,1008.662
2015-04-01,1016.562
2015-04-02,1038.332
2015-04-03,1038.332
2015-04-06,1052.739
2015-04-07,1056.387
2015-04-08,1053.251
2015-04-09,1050.451
2015-04-10,1044.056
2015-04-13,1050.135
2015-04-14,1060.111
2015-04-15,1053.902
2015-04-16,1062.598
2015-04-17,1055.993
2015-04-20,1047.017
2015-04-21,1046.967
2015-04-22,1040.884
2015-04-23,1050.495
2015-04-24,1055.149
2015-04-27,1079.113
2015-04-28,1081.193
2015-04-29,1059.23
2015-04-30,1058.534
2015-05-01,1059.974
2015-05-04,1054.213
2015-05-05,1058.072
2015-05-06,1066.107
2015-05-07,1065.335
2015-05-08,1083.008
2015-05-11,1066.049
2015-05-12,1062.129
2015-05-13,1077.966
2015-05-14,1094.936
2015-05-15,1112.388
2015-05-18,1110.364
2015-05-19,1104.74
2015-05-20,1105.983
2015-05-21,1098.598
2015-05-22,1088.849
2015-05-25,1087.098
2015-05-26,1075.97
2015-05-27,1081.783
2015-05-28,1087.372
2015-05-29,1077.046
2015-06-01,1070.562
2015-06-02,1089.125
2015-06-03,1099.293
2015-06-04,1092.017
2015-06-05,1067.425
2015-06-08,1071.716
2015-06-09,1074.843
2015-06-10,1090.743
2015-06-11,1099.886
2015-06-12,1097.735
2015-06-15,1088.058
2015-06-16,1089.327
2015-06-17,1080.872
2015-06-18,1108.726
2015-06-19,1112.245
2015-06-22,1123.268
2015-06-23,1116.638
2015-06-24,1112.906
2015-06-25,1116.627
2015-06-26,1121.56
2015-06-29,1092.354
2015-06-30,1087.703
2015-07-01,1093.998
2015-07-02,1092.66
2015-07-03,1093.672
2015-07-06,1071.695
2015-07-07,1056.888
2015-07-08,1065.562
2015-07-09,1078.614
