Date,USA Standard (Large+Mid Cap)
2009-12-03,3756.595
2009-12-04,3776.304
2009-12-07,3767.91
2009-12-08,3729.281
2009-12-09,3743.526
2009-12-10,3766.439
2009-12-11,3779.953
2009-12-14,3807.544
2009-12-15,3787.762
2009-12-16,3793.265
2009-12-17,3749.341
2009-12-18,3771.857
2009-12-21,3810.599
2009-12-22,3824.369
2009-12-23,3835.271
2009-12-24,3855.441
2009-12-25,3855.441
2009-12-28,3860.324
2009-12-29,3855.262
2009-12-30,3856.38
2009-12-31,3817.617
2010-01-01,3817.617
2010-01-04,3879.774
2010-01-05,3891.903
2010-01-06,3896.887
2010-01-07,3911.65
2010-01-08,3923.599
2010-01-11,3929.924
2010-01-12,3892.523
2010-01-13,3925.949
2010-01-14,3935.066
2010-01-15,3893.031
2010-01-18,3893.031
2010-01-19,3942.076
2010-01-20,3902.28
2010-01-21,3831.653
2010-01-22,3746.993
2010-01-25,3763.696
2010-01-26,3747.709
2010-01-27,3765.612
2010-01-28,3720.479
2010-01-29,3683.695
2010-02-01,3736.243
2010-02-02,3784.727
2010-02-03,3765.169
2010-02-04,3648.269
2010-02-05,3657.94
2010-02-08,3628.084
2010-02-09,3674.604
2010-02-10,3666.986
2010-02-11,3704.379
2010-02-12,3695.967
2010-02-15,3695.967
2010-02-16,3762.519
2010-02-17,3780.267
2010-02-18,3805.03
2010-02-19,3813.517
2010-02-22,3809.079
2010-02-23,3762.402
2010-02-24,3798.483
2010-02-25,3792.189
2010-02-26,3797.381
2010-03-01,3836.522
2010-03-02,3846.497
2010-03-03,3848.042
2010-03-04,3861.364
2010-03-05,3915.268
2010-03-08,3915.833
2010-03-09,3922.999
2010-03-10,3941.962
2010-03-11,3958.817
2010-03-12,3958.57
2010-03-15,3959.083
2010-03-16,3990.775
2010-03-17,4013.51
2010-03-18,4010.366
2010-03-19,3988.926
2010-03-22,4009.925
2010-03-23,4039.633
2010-03-24,4017.713
2010-03-25,4008.905
2010-03-26,4011.798
2010-03-29,4035.908
2010-03-30,4037.325
2010-03-31,4024.789
2010-04-01,4055.02
2010-04-02,4055.02
2010-04-05,4088.719
2010-04-06,4095.185
2010-04-07,4072.993
2010-04-08,4086.126
2010-04-09,4114.039
2010-04-12,4121.047
2010-04-13,4124.143
2010-04-14,4170.608
2010-04-15,4173.476
2010-04-16,4107.68
2010-04-19,4124.455
2010-04-20,4159.419
2010-04-21,4154.145
2010-04-22,4164.356
2010-04-23,4194.93
2010-04-26,4176.522
2010-04-27,4079.473
2010-04-28,4106.072
2010-04-29,4158.645
2010-04-30,4089.279
2010-05-03,4141.716
2010-05-04,4042.208
2010-05-05,4015.11
2010-05-06,3886.042
2010-05-07,3825.155
2010-05-10,3991.443
2010-05-11,3979.272
2010-05-12,4037.331
2010-05-13,3989.098
2010-05-14,3912.853
2010-05-17,3917.826
2010-05-18,3863.019
2010-05-19,3842.605
2010-05-20,3693.068
2010-05-21,3748.302
2010-05-24,3700.835
2010-05-25,3701.911
2010-05-26,3683.073
2010-05-27,3805.786
2010-05-28,3759.572
2010-05-31,3759.572
2010-06-01,3693.105
2010-06-02,3789.194
2010-06-03,3807.262
2010-06-04,3676.409
2010-06-07,3625.885
2010-06-08,3663.441
2010-06-09,3643.22
2010-06-10,3751.058
2010-06-11,3770.529
2010-06-14,3764.584
2010-06-15,3852.969
2010-06-16,3850.264
2010-06-17,3855.276
2010-06-18,3860.716
2010-06-21,3845.679
2010-06-22,3783.407
2010-06-23,3772.343
2010-06-24,3707.946
2010-06-25,3718.47
2010-06-28,3711.313
2010-06-29,3594.795
2010-06-30,3559.653
2010-07-01,3548.87
2010-07-02,3533.128
2010-07-05,3533.128
2010-07-06,3551.572
2010-07-07,3664.632
2010-07-08,3699.49
2010-07-09,3726.021
2010-07-12,3728.251
2010-07-13,3786.184
2010-07-14,3785.942
2010-07-15,3790.014
2010-07-16,3681.703
2010-07-19,3703.846
2010-07-20,3746.901
2010-07-21,3699.216
2010-07-22,3781.816
2010-07-23,3812.565
2010-07-26,3855.554
2010-07-27,3850.379
2010-07-28,3823.506
2010-07-29,3806.795
2010-07-30,3808.436
2010-08-02,3891.811
2010-08-03,3873.046
2010-08-04,3899.231
2010-08-05,3894.793
2010-08-06,3881.677
2010-08-09,3902.704
2010-08-10,3878.435
2010-08-11,3771.266
2010-08-12,3752.113
2010-08-13,3737.475
2010-08-16,3738.295
2010-08-17,3785.754
2010-08-18,3791.81
2010-08-19,3728.596
2010-08-20,3715.453
2010-08-23,3700.29
2010-08-24,3646.439
2010-08-25,3659.169
2010-08-26,3630.912
2010-08-27,3691.634
2010-08-30,3638.783
2010-08-31,3639.268
2010-09-01,3747.188
2010-09-02,3782.143
2010-09-03,3831.89
2010-09-06,3831.89
2010-09-07,3788.342
2010-09-08,3813.308
2010-09-09,3831.189
2010-09-10,3850.162
2010-09-13,3894.583
2010-09-14,3892.534
2010-09-15,3906.553
2010-09-16,3906.301
2010-09-17,3910.199
2010-09-20,3969.36
2010-09-21,3959.214
2010-09-22,3941.354
2010-09-23,3910.119
2010-09-24,3992.111
2010-09-27,3969.967
2010-09-28,3990.724
2010-09-29,3982.431
2010-09-30,3970.138
2010-10-01,3987.903
2010-10-04,3956.138
2010-10-05,4037.621
2010-10-06,4035.377
2010-10-07,4029.431
2010-10-08,4054.532
2010-10-11,4055.465
2010-10-12,4071.258
2010-10-13,4100.624
2010-10-14,4085.55
2010-10-15,4095.297
2010-10-18,4123.499
2010-10-19,4057.287
2010-10-20,4100.925
2010-10-21,4108.563
2010-10-22,4118.517
2010-10-25,4128.315
2010-10-26,4130.188
2010-10-27,4121.23
2010-10-28,4126.65
2010-10-29,4126.484
2010-11-01,4130.596
2010-11-02,4162.788
2010-11-03,4177.699
2010-11-04,4258.419
2010-11-05,4274.381
2010-11-08,4267.434
2010-11-09,4235.798
2010-11-10,4255.921
2010-11-11,4238.685
2010-11-12,4187.738
2010-11-15,4183.525
2010-11-16,4116.375
2010-11-17,4119.271
2010-11-18,4182.292
2010-11-19,4194.394
2010-11-22,4189.51
2010-11-23,4129.612
2010-11-24,4191.896
2010-11-25,4191.896
2010-11-26,4161.676
2010-11-29,4156.95
2010-11-30,4131.084
2010-12-01,4220.747
2010-12-02,4273.914
2010-12-03,4286.215
2010-12-06,4281.659
2010-12-07,4283.624
2010-12-08,4298.567
2010-12-09,4314.5
2010-12-10,4340.341
2010-12-13,4341.028
2010-12-14,4345.536
2010-12-15,4323.388
2010-12-16,4350.907
2010-12-17,4356.386
2010-12-20,4367.725
2010-12-21,4394.247
2010-12-22,4409.05
2010-12-23,4402.524
2010-12-24,4402.524
2010-12-27,4404.599
2010-12-28,4407.59
2010-12-29,4414.391
2010-12-30,4408.433
2010-12-31,4407.359
2011-01-03,4456.74
2011-01-04,4450.143
2011-01-05,4472.372
2011-01-06,4464.904
2011-01-07,4457.761
2011-01-10,4452.448
2011-01-11,4470.07
2011-01-12,4510.04
2011-01-13,4502.932
2011-01-14,4535.921
2011-01-17,4535.921
2011-01-18,4543.483
2011-01-19,4496.759
2011-01-20,4490.161
2011-01-21,4500.105
2011-01-24,4526.5
2011-01-25,4528.489
2011-01-26,4549.517
2011-01-27,4559.492
2011-01-28,4478.835
2011-01-31,4513.031
2011-02-01,4587.994
2011-02-02,4576.734
2011-02-03,4587.57
2011-02-04,4600.044
2011-02-07,4628.626
2011-02-08,4649.437
2011-02-09,4637.073
2011-02-10,4641.42
2011-02-11,4668.138
2011-02-14,4681.206
2011-02-15,4665.45
2011-02-16,4695.885
2011-02-17,4711.163
2011-02-18,4719.552
2011-02-21,4719.552
2011-02-22,4621.808
2011-02-23,4592.171
2011-02-24,4588.832
2011-02-25,4640.017
2011-02-28,4664.337
2011-03-01,4590.696
2011-03-02,4598.964
2011-03-03,4678.922
2011-03-04,4644.561
2011-03-07,4605.501
2011-03-08,4646.186
2011-03-09,4640.083
2011-03-10,4551.925
2011-03-11,4585.093
2011-03-14,4558.586
2011-03-15,4508.316
2011-03-16,4422.278
2011-03-17,4480.411
2011-03-18,4499.509
2011-03-21,4566.584
2011-03-22,4550.679
2011-03-23,4563.898
2011-03-24,4607.323
2011-03-25,4622.978
2011-03-28,4609.934
2011-03-29,4643.918
2011-03-30,4676.897
2011-03-31,4669.889
2011-04-01,4694.561
2011-04-04,4696.976
2011-04-05,4696.557
2011-04-06,4707.931
2011-04-07,4700.87
2011-04-08,4682.367
2011-04-11,4669.38
2011-04-12,4632.616
2011-04-13,4635.96
2011-04-14,4636.347
2011-04-15,4655.198
2011-04-18,4603.858
2011-04-19,4630.101
2011-04-20,4693.699
2011-04-21,4718.548
2011-04-22,4718.548
2011-04-25,4710.827
2011-04-26,4753.066
2011-04-27,4783.924
2011-04-28,4801.153
2011-04-29,4812.786
2011-05-02,4805.159
2011-05-03,4786.755
2011-05-04,4754.578
2011-05-05,4712.469
2011-05-06,4731.581
2011-05-09,4754.176
2011-05-10,4792.829
2011-05-11,4742.413
2011-05-12,4765.591
2011-05-13,4727.178
2011-05-16,4697.219
2011-05-17,4695.976
2011-05-18,4739.011
2011-05-19,4749.586
2011-05-20,4714.413
2011-05-23,4657.416
2011-05-24,4653.175
2011-05-25,4669.612
2011-05-26,4690.204
2011-05-27,4711.039
2011-05-30,4711.039
2011-05-31,4760.617
2011-06-01,4653.564
2011-06-02,4648.584
2011-06-03,4603.248
2011-06-06,4552.995
2011-06-07,4549.603
2011-06-08,4530.961
2011-06-09,4563.7
2011-06-10,4499.538
2011-06-13,4502.345
2011-06-14,4559.54
2011-06-15,4480.178
2011-06-16,4485.919
2011-06-17,4498.077
2011-06-20,4522.406
2011-06-21,4585.685
2011-06-22,4557.525
2011-06-23,4546.292
2011-06-24,4493.654
2011-06-27,4534.285
2011-06-28,4594.716
2011-06-29,4633.545
2011-06-30,4679.897
2011-07-01,4747.76
2011-07-04,4747.76
2011-07-05,4743.404
2011-07-06,4749.962
2011-07-07,4799.644
2011-07-08,4767.202
2011-07-11,4679.768
2011-07-12,4658.892
2011-07-13,4674.269
2011-07-14,4641.78
2011-07-15,4670.196
2011-07-18,4631.094
2011-07-19,4707.144
2011-07-20,4705.008
2011-07-21,4767.824
2011-07-22,4773.596
2011-07-25,4746.035
2011-07-26,4727.759
2011-07-27,4630.762
2011-07-28,4617.094
2011-07-29,4588.744
2011-08-01,4570.022
2011-08-02,4451.777
2011-08-03,4475.674
2011-08-04,4258.744
2011-08-05,4253.155
2011-08-08,3967.791
2011-08-09,4158.313
2011-08-10,3981.163
2011-08-11,4166.448
2011-08-12,4189.055
2011-08-15,4281.259
2011-08-16,4239.73
2011-08-17,4243.253
2011-08-18,4052.763
2011-08-19,3991.021
2011-08-22,3991.379
2011-08-23,4128.626
2011-08-24,4183.061
2011-08-25,4116.869
2011-08-26,4182.002
2011-08-29,4301.841
2011-08-30,4313.77
2011-08-31,4334.932
2011-09-01,4283.983
2011-09-02,4175.637
2011-09-05,4175.637
2011-09-06,4145.734
2011-09-07,4266.396
2011-09-08,4221.82
2011-09-09,4109.421
2011-09-12,4137.735
2011-09-13,4177.665
2011-09-14,4234.748
2011-09-15,4307.037
2011-09-16,4330.444
2011-09-19,4289.13
2011-09-20,4280.326
2011-09-21,4155.807
2011-09-22,4021.201
2011-09-23,4046.117
2011-09-26,4137.086
2011-09-27,4182.347
2011-09-28,4095.704
2011-09-29,4126.033
2011-09-30,4023.147
2011-10-03,3906.182
2011-10-04,3995.183
2011-10-05,4069.608
2011-10-06,4146.111
2011-10-07,4111.862
2011-10-10,4251.943
2011-10-11,4254.358
2011-10-12,4296.19
2011-10-13,4285.761
2011-10-14,4361.054
2011-10-17,4276.073
2011-10-18,4362.951
2011-10-19,4307.689
2011-10-20,4326.343
2011-10-21,4408.754
2011-10-24,4468.893
2011-10-25,4378.948
2011-10-26,4424.199
2011-10-27,4574.967
2011-10-28,4577.323
2011-10-31,4465.154
2011-11-01,4340.89
2011-11-02,4410.199
2011-11-03,4493.626
2011-11-04,4468.3
2011-11-07,4495.776
2011-11-08,4550.308
2011-11-09,4383.198
2011-11-10,4419.631
2011-11-11,4505.915
2011-11-14,4464.366
2011-11-15,4486.956
2011-11-16,4414.269
2011-11-17,4339.26
2011-11-18,4336.839
2011-11-21,4256.912
2011-11-22,4239.825
2011-11-23,4146.07
2011-11-24,4146.07
2011-11-25,4135.754
2011-11-28,4257.153
2011-11-29,4268.052
2011-11-30,4452.91
2011-12-01,4444.915
2011-12-02,4444.843
2011-12-05,4490.291
2011-12-06,4494.299
2011-12-07,4503.444
2011-12-08,4407.702
2011-12-09,4481.923
2011-12-12,4415.512
2011-12-13,4376.755
2011-12-14,4326.233
2011-12-15,4341.059
2011-12-16,4356.848
2011-12-19,4305.089
2011-12-20,4434.292
2011-12-21,4442.71
2011-12-22,4480.762
2011-12-23,4520.863
2011-12-26,4520.863
2011-12-27,4521.845
2011-12-28,4465.295
2011-12-29,4513.232
2011-12-30,4495.07
2012-01-02,4495.07
2012-01-03,4564.408
2012-01-04,4566.557
2012-01-05,4581.565
2012-01-06,4572.568
2012-01-09,4583.334
2012-01-10,4624.994
2012-01-11,4627.794
2012-01-12,4639.76
2012-01-13,4617.086
2012-01-16,4617.086
2012-01-17,4633.446
2012-01-18,4686.247
2012-01-19,4709.653
2012-01-20,4712.062
2012-01-23,4714.606
2012-01-24,4710.572
2012-01-25,4752.618
2012-01-26,4725.904
2012-01-27,4719.707
2012-01-30,4708.327
2012-01-31,4706.759
2012-02-01,4751.647
2012-02-02,4758.227
2012-02-03,4828.477
2012-02-06,4827.386
2012-02-07,4836.592
2012-02-08,4848.403
2012-02-09,4856.965
2012-02-10,4822.611
2012-02-13,4856.262
2012-02-14,4853.118
2012-02-15,4829.805
2012-02-16,4885.011
2012-02-17,4894.971
2012-02-20,4894.971
2012-02-21,4897.126
2012-02-22,4881.938
2012-02-23,4904.567
2012-02-24,4913.414
2012-02-27,4919.492
2012-02-28,4936.509
2012-02-29,4914.136
2012-03-01,4945.973
2012-03-02,4930.375
2012-03-05,4910.361
2012-03-06,4833.749
2012-03-07,4869.58
2012-03-08,4918.763
2012-03-09,4936.134
2012-03-12,4935.792
2012-03-13,5026.542
2012-03-14,5019.375
2012-03-15,5049.528
2012-03-16,5055.412
2012-03-19,5075.107
2012-03-20,5058.591
2012-03-21,5050.479
2012-03-22,5013.989
2012-03-23,5030.098
2012-03-26,5099.241
2012-03-27,5084.446
2012-03-28,5059.419
2012-03-29,5052.342
2012-03-30,5071.5
2012-04-02,5110.261
2012-04-03,5091.809
2012-04-04,5039.144
2012-04-05,5037.971
2012-04-06,5037.971
2012-04-09,4981.53
2012-04-10,4895.246
2012-04-11,4932.9
2012-04-12,5001.264
2012-04-13,4940.232
2012-04-16,4936.201
2012-04-17,5012.181
2012-04-18,4992.746
2012-04-19,4964.231
2012-04-20,4970.181
2012-04-23,4928.138
2012-04-24,4945.084
2012-04-25,5014.953
2012-04-26,5049.028
2012-04-27,5060.824
2012-04-30,5040.928
2012-05-01,5068.605
2012-05-02,5057.108
2012-05-03,5016.117
2012-05-04,4934.996
2012-05-07,4937.383
2012-05-08,4917.158
2012-05-09,4885.831
2012-05-10,4899.79
2012-05-11,4884.385
2012-05-14,4830.018
2012-05-15,4802.702
2012-05-16,4782.646
2012-05-17,4708.476
2012-05-18,4672.711
2012-05-21,4750.142
2012-05-22,4752.021
2012-05-23,4760.735
2012-05-24,4767.832
2012-05-25,4758.268
2012-05-28,4758.268
2012-05-29,4811.416
2012-05-30,4742.959
2012-05-31,4731.22
2012-06-01,4612.489
2012-06-04,4612.047
2012-06-05,4640.827
2012-06-06,4748.882
2012-06-07,4746.453
2012-06-08,4784.884
2012-06-11,4723.147
2012-06-12,4778.163
2012-06-13,4744.911
2012-06-14,4794.94
2012-06-15,4844.729
2012-06-18,4853.765
2012-06-19,4901.787
2012-06-20,4894.077
2012-06-21,4784.631
2012-06-22,4818.716
2012-06-25,4742.408
2012-06-26,4765.834
2012-06-27,4808.432
2012-06-28,4797.325
2012-06-29,4918.302
2012-07-02,4931.369
2012-07-03,4965.082
2012-07-04,4965.082
2012-07-05,4943.149
2012-07-06,4897.573
2012-07-09,4888.72
2012-07-10,4848.43
2012-07-11,4847.358
2012-07-12,4823.695
2012-07-13,4902.496
2012-07-16,4890.853
2012-07-17,4927.161
2012-07-18,4960.798
2012-07-19,4975.344
2012-07-20,4925.201
2012-07-23,4880.942
2012-07-24,4836.432
2012-07-25,4835.657
2012-07-26,4915.523
2012-07-27,5010.22
2012-07-30,5007.566
2012-07-31,4984.978
2012-08-01,4970.122
2012-08-02,4934.023
2012-08-03,5028.292
2012-08-06,5040.625
2012-08-07,5067.6
2012-08-08,5072.104
2012-08-09,5076.639
2012-08-10,5088.388
2012-08-13,5082.194
2012-08-14,5082.669
2012-08-15,5091.669
2012-08-16,5128.645
2012-08-17,5138.358
2012-08-20,5138.074
2012-08-21,5120.709
2012-08-22,5122.186
2012-08-23,5081.917
2012-08-24,5114.575
2012-08-27,5111.893
2012-08-28,5109.053
2012-08-29,5114.629
2012-08-30,5076.012
2012-08-31,5101.984
2012-09-03,5101.984
2012-09-04,5097.191
2012-09-05,5093.262
2012-09-06,5197.562
2012-09-07,5219.993
2012-09-10,5187.776
2012-09-11,5203.473
2012-09-12,5216.079
2012-09-13,5300.018
2012-09-14,5323.047
2012-09-17,5304.689
2012-09-18,5297.4
2012-09-19,5304.161
2012-09-20,5300.179
2012-09-21,5300.385
2012-09-24,5287.963
2012-09-25,5231.972
2012-09-26,5203.171
2012-09-27,5254.291
2012-09-28,5232.081
2012-10-01,5245.347
2012-10-02,5251.142
2012-10-03,5270.735
2012-10-04,5308.221
2012-10-05,5308.02
2012-10-08,5289.812
2012-10-09,5237.651
2012-10-10,5205.603
2012-10-11,5208.686
2012-10-12,5193.207
2012-10-15,5234.357
2012-10-16,5288.233
2012-10-17,5310.267
2012-10-18,5298.7
2012-10-19,5211.617
2012-10-22,5213.565
2012-10-23,5139.407
2012-10-24,5124.249
2012-10-25,5139.117
2012-10-26,5134.367
2012-10-29,5134.367
2012-10-30,5134.367
2012-10-31,5137.66
2012-11-01,5195.706
2012-11-02,5146.869
2012-11-05,5157.871
2012-11-06,5198.473
2012-11-07,5080.709
2012-11-08,5018.609
2012-11-09,5027.487
2012-11-12,5028.066
2012-11-13,5009.001
2012-11-14,4941.033
2012-11-15,4932.443
2012-11-16,4958.362
2012-11-19,5056.899
2012-11-20,5061.038
2012-11-21,5073.059
2012-11-22,5073.059
2012-11-23,5139.319
2012-11-26,5129.124
2012-11-27,5103.759
2012-11-28,5145.425
2012-11-29,5169.019
2012-11-30,5171.124
2012-12-03,5146.421
2012-12-04,5137.886
2012-12-05,5148.451
2012-12-06,5167.222
2012-12-07,5182.827
2012-12-10,5185.282
2012-12-11,5218.363
2012-12-12,5220.436
2012-12-13,5188.618
2012-12-14,5167.789
2012-12-17,5227.861
2012-12-18,5288.509
2012-12-19,5250.793
2012-12-20,5280.365
2012-12-21,5231.316
2012-12-24,5219.724
2012-12-25,5219.724
2012-12-26,5193.995
2012-12-27,5189.062
2012-12-28,5133.355
2012-12-31,5220.28
2013-01-01,5220.28
2013-01-02,5353.198
2013-01-03,5343.253
2013-01-04,5370.189
2013-01-07,5353.465
2013-01-08,5338.796
2013-01-09,5355.483
2013-01-10,5394.893
2013-01-11,5396.047
2013-01-14,5391.143
2013-01-15,5397.793
2013-01-16,5397.994
2013-01-17,5428.74
2013-01-18,5446.966
2013-01-21,5446.966
2013-01-22,5472.148
2013-01-23,5479.876
2013-01-24,5481.552
2013-01-25,5512.606
2013-01-28,5503.316
2013-01-29,5528.927
2013-01-30,5509.184
2013-01-31,5496.521
2013-02-01,5550.812
2013-02-04,5487.067
2013-02-05,5544.69
2013-02-06,5548.73
2013-02-07,5540.111
2013-02-08,5572.731
2013-02-11,5569.019
2013-02-12,5577.225
2013-02-13,5583.11
2013-02-14,5587.505
2013-02-15,5581.493
2013-02-18,5581.493
2013-02-19,5621.744
2013-02-20,5551.266
2013-02-21,5516.027
2013-02-22,5565.826
2013-02-25,5465.691
2013-02-26,5499.971
2013-02-27,5571.208
2013-02-28,5567.152
2013-03-01,5579.445
2013-03-04,5605.08
2013-03-05,5659.011
2013-03-06,5666.755
2013-03-07,5678.319
2013-03-08,5703.958
2013-03-11,5722.029
2013-03-12,5708.802
2013-03-13,5717.931
2013-03-14,5750.362
2013-03-15,5740.525
2013-03-18,5709.155
2013-03-19,5694.913
2013-03-20,5733.93
2013-03-21,5686.86
2013-03-22,5727.058
2013-03-25,5707.524
2013-03-26,5753.91
2013-03-27,5752.827
2013-03-28,5776.561
2013-03-29,5776.561
2013-04-01,5750.633
2013-04-02,5778.094
2013-04-03,5717.853
2013-04-04,5741.577
2013-04-05,5718.149
2013-04-08,5755.866
2013-04-09,5775.379
2013-04-10,5846.511
2013-04-11,5868.941
2013-04-12,5852.697
2013-04-15,5715.813
2013-04-16,5797.92
2013-04-17,5715.261
2013-04-18,5677.346
2013-04-19,5729.828
2013-04-22,5756.747
2013-04-23,5816.948
2013-04-24,5818.709
2013-04-25,5842.565
2013-04-26,5831.915
2013-04-29,5873.972
2013-04-30,5890.806
2013-05-01,5835.437
2013-05-02,5890.826
2013-05-03,5951.234
2013-05-06,5962.435
2013-05-07,5993.608
2013-05-08,6021.451
2013-05-09,6001.805
2013-05-10,6027.857
2013-05-13,6027.8
2013-05-14,6089.532
2013-05-15,6121.559
2013-05-16,6090.966
2013-05-17,6152.724
2013-05-20,6147.834
2013-05-21,6158.721
2013-05-22,6106.133
2013-05-23,6088.924
2013-05-24,6084.844
2013-05-27,6084.844
2013-05-28,6121.804
2013-05-29,6078.429
2013-05-30,6102.074
2013-05-31,6014.938
2013-06-03,6048.57
2013-06-04,6015.329
2013-06-05,5934.212
2013-06-06,5986.886
2013-06-07,6063.025
2013-06-10,6061.558
2013-06-11,5998.804
2013-06-12,5949.671
2013-06-13,6038.397
2013-06-14,6005.051
2013-06-17,6050.289
2013-06-18,6097.33
2013-06-19,6013.317
2013-06-20,5862.349
2013-06-21,5875.777
2013-06-24,5804.833
2013-06-25,5861.2
2013-06-26,5919.551
2013-06-27,5959.084
2013-06-28,5934.743
2013-07-01,5968.654
2013-07-02,5965.884
2013-07-03,5971.549
2013-07-04,5971.549
2013-07-05,6031.012
2013-07-08,6063.733
2013-07-09,6108.269
2013-07-10,6110.573
2013-07-11,6194.163
2013-07-12,6213.387
2013-07-15,6222.963
2013-07-16,6199.188
2013-07-17,6217.45
2013-07-18,6249.27
2013-07-19,6258.901
2013-07-22,6271.801
2013-07-23,6260.621
2013-07-24,6237.091
2013-07-25,6258.673
2013-07-26,6263.311
2013-07-29,6241.36
2013-07-30,6246.796
2013-07-31,6246.996
2013-08-01,6327.499
2013-08-02,6337.909
2013-08-05,6330.063
2013-08-06,6292.787
2013-08-07,6271.233
2013-08-08,6296.872
2013-08-09,6277.122
2013-08-12,6269.971
2013-08-13,6286.902
2013-08-14,6254.716
2013-08-15,6166.025
2013-08-16,6146.009
2013-08-19,6110.073
2013-08-20,6136.158
2013-08-21,6101.704
2013-08-22,6155.041
2013-08-23,6182.334
2013-08-26,6159.606
2013-08-27,6061.098
2013-08-28,6079.574
2013-08-29,6094.546
2013-08-30,6074.659
2013-09-02,6074.659
2013-09-03,6099.98
2013-09-04,6150.124
2013-09-05,6158.507
2013-09-06,6160.832
2013-09-09,6223.433
2013-09-10,6269.074
2013-09-11,6290.319
2013-09-12,6270.859
2013-09-13,6287.652
2013-09-16,6321.011
2013-09-17,6350.054
2013-09-18,6427.082
2013-09-19,6417.643
2013-09-20,6371.485
2013-09-23,6341.473
2013-09-24,6327.689
2013-09-25,6312.045
2013-09-26,6336.867
2013-09-27,6312.355
2013-09-30,6275.865
2013-10-01,6328.839
2013-10-02,6325.269
2013-10-03,6267.693
2013-10-04,6312.975
2013-10-07,6259.111
2013-10-08,6179.872
2013-10-09,6182.249
2013-10-10,6318.372
2013-10-11,6358.622
2013-10-14,6384.81
2013-10-15,6340.658
2013-10-16,6429.379
2013-10-17,6474.503
2013-10-18,6518.337
2013-10-21,6518.452
2013-10-22,6553.803
2013-10-23,6521.2
2013-10-24,6543.413
2013-10-25,6569.684
2013-10-28,6576.36
2013-10-29,6610.969
2013-10-30,6577.773
2013-10-31,6554.499
2013-11-01,6572.223
2013-11-04,6595.294
2013-11-05,6577.51
2013-11-06,6606.447
2013-11-07,6517.96
2013-11-08,6603.655
2013-11-11,6608.617
2013-11-12,6593.969
2013-11-13,6651.224
2013-11-14,6683.784
2013-11-15,6712.472
2013-11-18,6682.98
2013-11-19,6668.113
2013-11-20,6644.252
2013-11-21,6700.23
2013-11-22,6733.841
2013-11-25,6724.393
2013-11-26,6727.811
2013-11-27,6746.31
2013-11-28,6746.31
2013-11-29,6741.446
2013-12-02,6724.72
2013-12-03,6704.265
2013-12-04,6698.571
2013-12-05,6671.557
2013-12-06,6744.091
2013-12-09,6757.209
2013-12-10,6737.613
2013-12-11,6660.966
2013-12-12,6639.957
2013-12-13,6642.234
2013-12-16,6684.303
2013-12-17,6665.921
2013-12-18,6774.986
2013-12-19,6769.595
2013-12-20,6805.041
2013-12-23,6841.734
2013-12-24,6863.132
2013-12-25,6863.132
2013-12-26,6895.008
2013-12-27,6893.833
2013-12-30,6893.646
2013-12-31,6922.497
2014-01-01,6922.497
2014-01-02,6861.375
2014-01-03,6858.644
2014-01-06,6841.178
2014-01-07,6885.07
2014-01-08,6886.085
2014-01-09,6887.299
2014-01-10,6903.748
2014-01-13,6816.133
2014-01-14,6890.666
2014-01-15,6926.396
2014-01-16,6918.373
2014-01-17,6892.412
2014-01-20,6892.412
2014-01-21,6911.716
2014-01-22,6918.098
2014-01-23,6856.652
2014-01-24,6712.496
2014-01-27,6678.698
2014-01-28,6721.52
2014-01-29,6653.812
2014-01-30,6729.696
2014-01-31,6687.485
2014-02-03,6534.74
2014-02-04,6585.636
2014-02-05,6574.577
2014-02-06,6659.553
2014-02-07,6747.923
2014-02-10,6759.594
2014-02-11,6834.071
2014-02-12,6837.32
2014-02-13,6878.928
2014-02-14,6911.328
2014-02-17,6911.328
2014-02-18,6924.112
2014-02-19,6879.938
2014-02-20,6923.964
2014-02-21,6912.391
2014-02-24,6955.831
2014-02-25,6946.843
2014-02-26,6948.949
2014-02-27,6984.989
2014-02-28,7001.931
2014-03-03,6950.827
2014-03-04,7056.138
2014-03-05,7055.964
2014-03-06,7067.971
2014-03-07,7069.876
2014-03-10,7065.087
2014-03-11,7028.998
2014-03-12,7034.004
2014-03-13,6952.299
2014-03-14,6935.235
2014-03-17,7000.484
2014-03-18,7051.969
2014-03-19,7007.934
2014-03-20,7048.293
2014-03-21,7027.316
2014-03-24,6991.143
2014-03-25,7020.27
2014-03-26,6970.618
2014-03-27,6959.488
2014-03-28,6993.27
2014-03-31,7050.019
2014-04-01,7102.268
2014-04-02,7123.217
2014-04-03,7111.915
2014-04-04,7020.782
2014-04-07,6942.459
2014-04-08,6973.033
2014-04-09,7050.976
2014-04-10,6903.02
2014-04-11,6836.824
2014-04-14,6892.097
2014-04-15,6938.2
2014-04-16,7011.829
2014-04-17,7021.896
2014-04-18,7021.896
2014-04-21,7049.184
2014-04-22,7080.158
2014-04-23,7063.304
2014-04-24,7073.783
2014-04-25,7013.642
2014-04-28,7033.331
2014-04-29,7069.018
2014-04-30,7092.383
2014-05-01,7094.03
2014-05-02,7085.953
2014-05-05,7101.055
2014-05-06,7037.18
2014-05-07,7078.472
2014-05-08,7067.859
2014-05-09,7080.561
2014-05-12,7149.452
2014-05-13,7153.689
2014-05-14,7121.737
2014-05-15,7057.535
2014-05-16,7083.312
2014-05-19,7112.378
2014-05-20,7065.747
2014-05-21,7124.349
