Date,NIHONKABU Standard (Large+Mid Cap)
2010-08-04,758.316
2010-08-05,772.383
2010-08-06,782.748
2010-08-09,772.957
2010-08-10,770.364
2010-08-11,756.932
2010-08-12,745.279
2010-08-13,744.753
2010-08-16,751.222
2010-08-17,747.214
2010-08-18,757.161
2010-08-19,768.298
2010-08-20,748.953
2010-08-23,749.729
2010-08-24,753.469
2010-08-25,737.616
2010-08-26,741.548
2010-08-27,745.222
2010-08-30,756.164
2010-08-31,740.485
2010-09-01,742.297
2010-09-02,752.033
2010-09-03,755.454
2010-09-06,770.356
2010-09-07,771.258
2010-09-08,756.445
2010-09-09,763.454
2010-09-10,765.591
2010-09-13,773.806
2010-09-14,778.117
2010-09-15,767.908
2010-09-16,764.31
2010-09-17,769.112
2010-09-20,770.054
2010-09-21,771.89
2010-09-22,776.452
2010-09-23,778.156
2010-09-24,771.589
2010-09-27,781.571
2010-09-28,784.159
2010-09-29,790.067
2010-09-30,774.661
2010-10-01,778.019
2010-10-04,770.745
2010-10-05,783.66
2010-10-06,797.35
2010-10-07,803.863
2010-10-08,802.283
2010-10-11,800.084
2010-10-12,789.633
2010-10-13,787.866
2010-10-14,806.617
2010-10-15,797.2
2010-10-18,802.602
2010-10-19,799.598
2010-10-20,798.522
2010-10-21,792.757
2010-10-22,794.683
2010-10-25,799.415
2010-10-26,789.172
2010-10-27,785.584
2010-10-28,790.175
2010-10-29,790.152
2010-11-01,781.249
2010-11-02,780.304
2010-11-03,774.505
2010-11-04,795.324
2010-11-05,806.62
2010-11-08,814.976
2010-11-09,816.456
2010-11-10,809.997
2010-11-11,816.093
2010-11-12,807.854
2010-11-15,806.556
2010-11-16,799.54
2010-11-17,804.162
2010-11-18,816.059
2010-11-19,818.886
2010-11-22,824.009
2010-11-23,829.124
2010-11-24,816.369
2010-11-25,816.816
2010-11-26,809.783
2010-11-29,813.963
2010-11-30,806.577
2010-12-01,807.653
2010-12-02,820.872
2010-12-03,835.503
2010-12-06,836.598
2010-12-07,829.371
2010-12-08,825.276
2010-12-09,832.537
2010-12-10,828.998
2010-12-13,839.659
2010-12-14,844.896
2010-12-15,840.012
2010-12-16,838.113
2010-12-17,839.22
2010-12-20,839.638
2010-12-21,847.245
2010-12-22,849.708
2010-12-23,853.903
2010-12-24,851.501
2010-12-27,854.887
2010-12-28,861.772
2010-12-29,866.684
2010-12-30,860.718
2010-12-31,867.51
2011-01-03,861.245
2011-01-04,870.176
2011-01-05,856.125
2011-01-06,869.705
2011-01-07,874.406
2011-01-10,877.101
2011-01-11,869.117
2011-01-12,873.704
2011-01-13,886.581
2011-01-14,879.025
2011-01-17,879.224
2011-01-18,881.081
2011-01-19,892.8
2011-01-20,873.419
2011-01-21,862.43
2011-01-24,870.1
2011-01-25,882.714
2011-01-26,877.174
2011-01-27,877.58
2011-01-28,874.439
2011-01-31,868.856
2011-02-01,876.658
2011-02-02,891.302
2011-02-03,887.027
2011-02-04,892.474
2011-02-07,892.791
2011-02-08,902.29
2011-02-09,895.569
2011-02-10,890.457
2011-02-11,888.321
2011-02-14,900.365
2011-02-15,899.117
2011-02-16,903.432
2011-02-17,915.98
2011-02-18,914.983
2011-02-21,918.056
2011-02-22,903.156
2011-02-23,897.472
2011-02-24,894.983
2011-02-25,902.731
2011-02-28,908.704
2011-03-01,919.693
2011-03-02,904.018
2011-03-03,901.39
2011-03-04,908.417
2011-03-07,898.552
2011-03-08,889.063
2011-03-09,894.233
2011-03-10,878.071
2011-03-11,876.443
2011-03-14,814.44
2011-03-15,747.476
2011-03-16,802.952
2011-03-17,808.568
2011-03-18,801.72
2011-03-21,801.818
2011-03-22,838.212
2011-03-23,831.367
2011-03-24,824.723
2011-03-25,825.301
2011-03-28,819.112
2011-03-29,813.233
2011-03-30,821.211
2011-03-31,825.588
2011-04-01,805.975
2011-04-04,807.956
2011-04-05,790.927
2011-04-06,776.546
2011-04-07,780.964
2011-04-08,793.371
2011-04-11,795.102
2011-04-12,792.697
2011-04-13,795.328
2011-04-14,803.219
2011-04-15,797.361
2011-04-18,801.62
2011-04-19,790.526
2011-04-20,800.492
2011-04-21,812.659
2011-04-22,813.127
2011-04-25,809.453
2011-04-26,804.47
2011-04-27,801.265
2011-04-28,825.164
2011-04-29,828.418
2011-05-02,842.808
2011-05-03,845.206
2011-05-04,847.144
2011-05-05,854.294
2011-05-06,837.573
2011-05-09,833.399
2011-05-10,837.072
2011-05-11,833.985
2011-05-12,829.887
2011-05-13,821.598
2011-05-16,810.411
2011-05-17,804.142
2011-05-18,813.199
2011-05-19,802.699
2011-05-20,800.588
2011-05-23,789.001
2011-05-24,786.667
2011-05-25,787.452
2011-05-26,803.257
2011-05-27,804.385
2011-05-30,802.98
2011-05-31,815.122
2011-06-01,819.099
2011-06-02,804.777
2011-06-03,799.918
2011-06-06,794.5
2011-06-07,799.605
2011-06-08,803.602
2011-06-09,799.787
2011-06-10,803.282
2011-06-13,797.569
2011-06-14,805.058
2011-06-15,805.383
2011-06-16,792.25
2011-06-17,792.328
2011-06-20,791.482
2011-06-21,800.999
2011-06-22,814.638
2011-06-23,806.135
2011-06-24,815.079
2011-06-27,802.836
2011-06-28,808.892
2011-06-29,821.836
2011-06-30,827.47
2011-07-01,830.895
2011-07-04,841.856
2011-07-05,840.788
2011-07-06,851.225
2011-07-07,843.585
2011-07-08,853.789
2011-07-11,851.745
2011-07-12,848.015
2011-07-13,856.113
2011-07-14,850.612
2011-07-15,854.302
2011-07-18,853.708
2011-07-19,849.356
2011-07-20,857.801
2011-07-21,861.316
2011-07-22,872.104
2011-07-25,864.214
2011-07-26,871.831
2011-07-27,866.257
2011-07-28,857.118
2011-07-29,856.85
2011-08-01,873.31
2011-08-02,859.803
2011-08-03,845.304
2011-08-04,821.982
2011-08-05,802.043
2011-08-08,792.533
2011-08-09,782.635
2011-08-10,796.573
2011-08-11,786.047
2011-08-12,783.202
2011-08-15,793.718
2011-08-16,795.376
2011-08-17,793.912
2011-08-18,784.044
2011-08-19,770.555
2011-08-22,756.653
2011-08-23,766.321
2011-08-24,755.322
2011-08-25,758.498
2011-08-26,768.294
2011-08-29,769.449
2011-08-30,779.933
2011-08-31,786.847
2011-09-01,790.066
2011-09-02,783.052
2011-09-05,766.01
2011-09-06,749.166
2011-09-07,760.31
2011-09-08,763.833
2011-09-09,758.063
2011-09-12,750.655
2011-09-13,760.122
2011-09-14,753.984
2011-09-15,764.722
2011-09-16,779.196
2011-09-19,783.989
2011-09-20,770.799
2011-09-21,774.349
2011-09-22,761.453
2011-09-23,761.952
2011-09-26,744.961
2011-09-27,762.44
2011-09-28,775.115
2011-09-29,778.298
2011-09-30,774.773
2011-10-03,764.363
2011-10-04,752.41
2011-10-05,741.1
2011-10-06,754.478
2011-10-07,758.907
2011-10-10,759.204
2011-10-11,773.88
2011-10-12,765.678
2011-10-13,776.843
2011-10-14,762.033
2011-10-17,782.177
2011-10-18,770.411
2011-10-19,770.347
2011-10-20,763.915
2011-10-21,769.661
2011-10-24,781.592
2011-10-25,777.425
2011-10-26,773.974
2011-10-27,793.629
2011-10-28,804.612
2011-10-31,773.637
2011-11-01,760.784
2011-11-02,746.026
2011-11-03,746.648
2011-11-04,759.018
2011-11-07,758.808
2011-11-08,749.441
2011-11-09,760.728
2011-11-10,742.807
2011-11-11,746.101
2011-11-14,754.349
2011-11-15,748.993
2011-11-16,742.358
2011-11-17,745.58
2011-11-18,737.606
2011-11-21,733.122
2011-11-22,732.875
2011-11-23,728.949
2011-11-24,720.455
2011-11-25,716.297
2011-11-28,722.006
2011-11-29,739.199
2011-11-30,739.455
2011-12-01,751.561
2011-12-02,753.644
2011-12-05,758.965
2011-12-06,749.183
2011-12-07,761.102
2011-12-08,757.959
2011-12-09,748.881
2011-12-12,755.82
2011-12-13,748.85
2011-12-14,742.665
2011-12-15,731.61
2011-12-16,732.994
2011-12-19,723.201
2011-12-20,726.68
2011-12-21,732.244
2011-12-22,728.758
2011-12-23,728.665
2011-12-26,732.62
2011-12-27,732.638
2011-12-28,729.562
2011-12-29,732.044
2011-12-30,746.07
2012-01-02,746.07
2012-01-03,747.917
2012-01-04,762.891
2012-01-05,752.069
2012-01-06,745.023
2012-01-09,747.592
2012-01-10,750.115
2012-01-11,750.427
2012-01-12,745.658
2012-01-13,751.226
2012-01-16,743.152
2012-01-17,748.897
2012-01-18,752.691
2012-01-19,756.424
2012-01-20,771.83
2012-01-23,773.612
2012-01-24,767.879
2012-01-25,773.147
2012-01-26,779.487
2012-01-27,781.189
2012-01-30,779.915
2012-01-31,779.29
2012-02-01,782.554
2012-02-02,787.418
2012-02-03,781.619
2012-02-06,791.165
2012-02-07,791.707
2012-02-08,801.629
2012-02-09,799.876
2012-02-10,790.976
2012-02-13,796.21
2012-02-14,790.665
2012-02-15,809.566
2012-02-16,802.215
2012-02-17,807.921
2012-02-20,816.912
2012-02-21,810.441
2012-02-22,812.925
2012-02-23,817.428
2012-02-24,817.712
2012-02-27,821.169
2012-02-28,823.879
2012-02-29,817.993
2012-03-01,813.371
2012-03-02,813.261
2012-03-05,809.568
2012-03-06,809.863
2012-03-07,803.049
2012-03-08,811.724
2012-03-09,815.028
2012-03-12,813.058
2012-03-13,809.142
2012-03-14,810.455
2012-03-15,822.359
2012-03-16,824.711
2012-03-19,826.356
2012-03-20,823.144
2012-03-21,813.527
2012-03-22,827.813
2012-03-23,819.305
2012-03-26,814.561
2012-03-27,831.356
2012-03-28,835.067
2012-03-29,833.71
2012-03-30,829.299
2012-04-02,834.737
2012-04-03,827.852
2012-04-04,810.092
2012-04-05,808.512
2012-04-06,801.127
2012-04-09,798.304
2012-04-10,803.091
2012-04-11,794.234
2012-04-12,799.062
2012-04-13,803.964
2012-04-16,797.525
2012-04-17,792.638
2012-04-18,803.559
2012-04-19,796.869
2012-04-20,793.218
2012-04-23,795.978
2012-04-24,789.614
2012-04-25,792.048
2012-04-26,798.8
2012-04-27,796.685
2012-04-30,802.722
2012-05-01,784.116
2012-05-02,786.351
2012-05-03,784.395
2012-05-04,789.305
2012-05-07,767.739
2012-05-08,773.477
2012-05-09,765.629
2012-05-10,760.891
2012-05-11,756.142
2012-05-14,756.564
2012-05-15,744.488
2012-05-16,733.664
2012-05-17,749.384
2012-05-18,729.677
2012-05-21,727.513
2012-05-22,731.181
2012-05-23,725.571
2012-05-24,724.483
2012-05-25,723.016
2012-05-28,724.001
2012-05-29,729.449
2012-05-30,730.867
2012-05-31,730.931
2012-06-01,723.174
2012-06-04,707.77
2012-06-05,717.092
2012-06-06,723.596
2012-06-07,731.514
2012-06-08,717.797
2012-06-11,732.909
2012-06-12,725.493
2012-06-13,728.842
2012-06-14,729.637
2012-06-15,735.423
2012-06-18,746.179
2012-06-19,740.789
2012-06-20,750.372
2012-06-21,748.374
2012-06-22,742.83
2012-06-25,744.771
2012-06-26,739.476
2012-06-27,743.432
2012-06-28,761.868
2012-06-29,768.714
2012-07-02,772.522
2012-07-03,775.228
2012-07-04,777.611
2012-07-05,773.7
2012-07-06,772.954
2012-07-09,763.642
2012-07-10,759.338
2012-07-11,756.59
2012-07-12,750.315
2012-07-13,748.677
2012-07-16,753.146
2012-07-17,747.992
2012-07-18,747.39
2012-07-19,756.393
2012-07-20,743.519
2012-07-23,732.014
2012-07-24,730.151
2012-07-25,718.335
2012-07-26,725.79
2012-07-27,734.876
2012-07-30,743.708
2012-07-31,749.987
2012-08-01,741.655
2012-08-02,745.613
2012-08-03,733.678
2012-08-06,749.763
2012-08-07,754.606
2012-08-08,758.836
2012-08-09,762.593
2012-08-10,761.308
2012-08-13,760.097
2012-08-14,756.92
2012-08-15,754.224
2012-08-16,763.256
2012-08-17,767.832
2012-08-20,768.083
2012-08-21,768.165
2012-08-22,767.081
2012-08-23,777.637
2012-08-24,767.326
2012-08-27,765.521
2012-08-28,758.01
2012-08-29,759.588
2012-08-30,755.069
2012-08-31,744.198
2012-09-03,741.248
2012-09-04,738.431
2012-09-05,730.099
2012-09-06,725.509
2012-09-07,752.392
2012-09-10,751.841
2012-09-11,750.952
2012-09-12,760.355
2012-09-13,767.015
2012-09-14,772.142
2012-09-17,767.342
2012-09-18,770.482
2012-09-19,780.971
2012-09-20,769.547
2012-09-21,772.573
2012-09-24,771.994
2012-09-25,775.358
2012-09-26,767.346
2012-09-27,771.722
2012-09-28,761.833
2012-10-01,754.261
2012-10-02,754.452
2012-10-03,746.243
2012-10-04,755.456
2012-10-05,754.37
2012-10-08,759.533
2012-10-09,749.177
2012-10-10,736.688
2012-10-11,732.293
2012-10-12,738.349
2012-10-15,739.48
2012-10-16,748.292
2012-10-17,757.165
2012-10-18,765.495
2012-10-19,766.09
2012-10-22,761.349
2012-10-23,757.263
2012-10-24,750.032
2012-10-25,754.963
2012-10-26,749.475
2012-10-29,745.498
2012-10-30,740.807
2012-10-31,747.387
2012-11-01,745.498
2012-11-02,750.572
2012-11-05,749.891
2012-11-06,746.26
2012-11-07,751.507
2012-11-08,741.186
2012-11-09,740.074
2012-11-12,732.214
2012-11-13,732.053
2012-11-14,724.226
2012-11-15,732.092
2012-11-16,745.523
2012-11-19,757.725
2012-11-20,751.337
2012-11-21,750.744
2012-11-22,758.972
2012-11-23,760.585
2012-11-26,766.146
2012-11-27,766.389
2012-11-28,759.932
2012-11-29,764.923
2012-11-30,765.121
2012-12-03,766.526
2012-12-04,770.322
2012-12-05,765.875
2012-12-06,771.725
2012-12-07,773.355
2012-12-10,771.737
2012-12-11,768.902
2012-12-12,769.441
2012-12-13,771.416
2012-12-14,774.451
2012-12-17,779.046
2012-12-18,785.905
2012-12-19,805.863
2012-12-20,803.558
2012-12-21,799.729
2012-12-24,793.363
2012-12-25,798.433
2012-12-26,800.089
2012-12-27,804.122
2012-12-28,808.659
2012-12-31,805.199
2013-01-01,805.199
2013-01-02,798.687
2013-01-03,801.722
2013-01-04,818.157
2013-01-07,813.401
2013-01-08,810.08
2013-01-09,809.643
2013-01-10,815.903
2013-01-11,817.446
2013-01-14,815.889
2013-01-15,828.745
2013-01-16,812.559
2013-01-17,807.425
2013-01-18,821.821
2013-01-21,816.007
2013-01-22,823.962
2013-01-23,811.177
2013-01-24,806.944
2013-01-25,816.338
2013-01-28,815.954
2013-01-29,822.986
2013-01-30,831.453
2013-01-31,834.461
2013-02-01,824.384
2013-02-04,835.898
2013-02-05,815.077
2013-02-06,841.133
2013-02-07,844.168
2013-02-08,838.067
2013-02-11,831.833
2013-02-12,846.072
2013-02-13,832.858
2013-02-14,834.423
2013-02-15,817.298
2013-02-18,832.255
2013-02-19,836.376
2013-02-20,843.841
2013-02-21,840.723
2013-02-22,838.465
2013-02-25,848.69
2013-02-26,855.062
2013-02-27,843.156
2013-02-28,856.953
2013-03-01,853.374
2013-03-04,861.11
2013-03-05,856.947
2013-03-06,868.635
2013-03-07,859.514
2013-03-08,860.21
2013-03-11,877.403
2013-03-12,876.072
2013-03-13,871.142
2013-03-14,875.463
2013-03-15,896.304
2013-03-18,876.583
2013-03-19,892.678
2013-03-20,886.556
2013-03-21,900.5
2013-03-22,888.992
2013-03-25,898.302
2013-03-26,895.861
2013-03-27,903.575
2013-03-28,897.749
2013-03-29,897.03
2013-04-01,876.37
2013-04-02,865.615
2013-04-03,888.084
2013-04-04,878.806
2013-04-05,895.864
2013-04-08,909.445
2013-04-09,909.022
2013-04-10,921.67
2013-04-11,945.814
2013-04-12,955.229
2013-04-15,949.797
2013-04-16,938.777
2013-04-17,954.203
2013-04-18,935.793
2013-04-19,929.144
2013-04-22,943.118
2013-04-23,939.846
2013-04-24,956.595
2013-04-25,962.517
2013-04-26,971.765
2013-04-29,967.112
2013-04-30,977.014
2013-05-01,970.655
2013-05-02,959.273
2013-05-03,950.354
2013-05-06,946.813
2013-05-07,977.875
2013-05-08,986.535
2013-05-09,971.045
2013-05-10,972.509
2013-05-13,992.09
2013-05-14,987.411
2013-05-15,1006.271
2013-05-16,1005.61
2013-05-17,1000.325
2013-05-20,1019.169
2013-05-21,1019.73
2013-05-22,1015.507
2013-05-23,966.243
2013-05-24,971.491
2013-05-27,939.407
2013-05-28,940.375
2013-05-29,961.15
2013-05-30,925.185
2013-05-31,924.087
2013-06-03,905.357
2013-06-04,924.98
2013-06-05,902.05
2013-06-06,896.52
2013-06-07,894.537
2013-06-10,924.296
2013-06-11,937.351
2013-06-12,944.234
2013-06-13,911.525
2013-06-14,919.408
2013-06-17,940.941
2013-06-18,934.873
2013-06-19,958.511
2013-06-20,915.307
2013-06-21,927.991
2013-06-24,917.123
2013-06-25,906.382
2013-06-26,903.839
2013-06-27,918.743
2013-06-28,939.805
2013-07-01,949.878
2013-07-02,961.196
2013-07-03,969.479
2013-07-04,962.893
2013-07-05,969.582
2013-07-08,954.36
2013-07-09,974.799
2013-07-10,982.728
2013-07-11,995.648
2013-07-12,994.838
2013-07-15,990.356
2013-07-16,1003.785
2013-07-17,1001.295
2013-07-18,1000.232
2013-07-19,995.034
2013-07-22,1007.678
2013-07-23,1009.785
2013-07-24,1003.176
2013-07-25,993.817
2013-07-26,978.199
2013-07-29,947.654
2013-07-30,962.808
2013-07-31,945.918
2013-08-01,964.898
2013-08-02,997.021
2013-08-05,988.224
2013-08-06,1005.654
2013-08-07,982.431
2013-08-08,975.967
2013-08-09,973.732
2013-08-12,965.479
2013-08-13,968.26
2013-08-14,981.743
2013-08-15,967.294
2013-08-16,961.797
2013-08-19,963.174
2013-08-20,949.995
2013-08-21,941.408
2013-08-22,930.146
2013-08-23,950.99
2013-08-26,948.818
2013-08-27,956.94
2013-08-28,935.606
2013-08-29,930.931
2013-08-30,925.621
2013-09-02,923.341
2013-09-03,946.033
2013-09-04,954.261
2013-09-05,951.474
2013-09-06,953.803
2013-09-09,967.266
2013-09-10,972.717
2013-09-11,976.54
2013-09-12,980.566
2013-09-13,978.208
2013-09-16,983.605
2013-09-17,974.038
2013-09-18,988.581
2013-09-19,1001.287
2013-09-20,1002.822
2013-09-23,1012.272
2013-09-24,1008.258
2013-09-25,1006.145
2013-09-26,1017.707
2013-09-27,1022.151
2013-09-30,1002.581
2013-10-01,1002.478
2013-10-02,995.666
2013-10-03,995.4
2013-10-04,988.162
2013-10-07,975.84
2013-10-08,977.784
2013-10-09,989.257
2013-10-10,990.102
2013-10-11,1003.425
2013-10-14,1005.368
2013-10-15,1001.246
2013-10-16,998.286
2013-10-17,1017.3
2013-10-18,1016.252
2013-10-21,1017.922
2013-10-22,1019.601
2013-10-23,1012.958
2013-10-24,1017.658
2013-10-25,995.773
2013-10-28,1009.774
2013-10-29,1001.688
2013-10-30,1010.82
2013-10-31,1002.584
2013-11-01,987.114
2013-11-04,988.866
2013-11-05,988.88
2013-11-06,995.677
2013-11-07,985.626
2013-11-08,978.187
2013-11-11,985.243
2013-11-12,998.844
2013-11-13,999.108
2013-11-14,1006.058
2013-11-15,1019.954
2013-11-18,1024.999
2013-11-19,1019.016
2013-11-20,1018.7
2013-11-21,1018.297
2013-11-22,1019.054
2013-11-25,1023.914
2013-11-26,1020.88
2013-11-27,1009.584
2013-11-28,1020.87
2013-11-29,1017.427
2013-12-02,1010.82
2013-12-03,1019.509
2013-12-04,999.287
2013-12-05,995.986
2013-12-06,994.854
2013-12-09,1007.132
2013-12-10,1010.173
2013-12-11,1009.495
2013-12-12,996.961
2013-12-13,993.416
2013-12-16,981.849
2013-12-17,991.848
2013-12-18,1003.098
2013-12-19,1004.391
2013-12-20,1004.62
2013-12-23,1005.586
2013-12-24,1000.192
2013-12-25,1000.652
2013-12-26,1013.596
2013-12-27,1018.27
2013-12-30,1026.686
2013-12-31,1026.002
2014-01-01,1026.002
2014-01-02,1026.784
2014-01-03,1032.189
2014-01-06,1022.153
2014-01-07,1013.869
2014-01-08,1030.276
2014-01-09,1022.96
2014-01-10,1030.334
2014-01-13,1038.109
2014-01-14,1011.58
2014-01-15,1023.602
2014-01-16,1025.921
2014-01-17,1026.753
2014-01-20,1025.598
2014-01-21,1025.328
2014-01-22,1028.855
2014-01-23,1025.482
2014-01-24,1019.628
2014-01-27,990.667
2014-01-28,983.018
2014-01-29,1013.201
2014-01-30,982.655
2014-01-31,986.694
2014-02-03,974.429
2014-02-04,928.051
2014-02-05,949.738
2014-02-06,941.836
2014-02-07,960.704
2014-02-10,975.021
2014-02-11,971.64
2014-02-12,982.52
2014-02-13,969.521
2014-02-14,959.644
2014-02-17,965.082
2014-02-18,987.987
2014-02-19,985.103
2014-02-20,964.727
2014-02-21,983.632
2014-02-24,982.977
2014-02-25,997.445
2014-02-26,990.63
2014-02-27,986.078
2014-02-28,981.532
2014-03-03,975.229
2014-03-04,974.183
2014-03-05,979.551
2014-03-06,985.383
2014-03-07,989.789
2014-03-10,982.353
2014-03-11,987.377
2014-03-12,970.301
2014-03-13,972.895
2014-03-14,947.249
2014-03-17,938.764
2014-03-18,948.705
2014-03-19,945.902
2014-03-20,923.578
2014-03-21,923.714
2014-03-24,936.948
2014-03-25,936.45
2014-03-26,943.799
2014-03-27,957.939
2014-03-28,957.588
2014-03-31,970.736
2014-04-01,965.855
2014-04-02,970.976
2014-04-03,974.116
2014-04-04,976.426
2014-04-07,965.078
2014-04-08,956.54
2014-04-09,939.341
2014-04-10,941.295
2014-04-11,927.292
2014-04-14,924.46
2014-04-15,928.991
2014-04-16,948.357
2014-04-17,948.127
2014-04-18,953.68
2014-04-21,949.293
2014-04-22,942.367
2014-04-23,953.612
2014-04-24,946.382
2014-04-25,952.066
2014-04-28,939.359
2014-04-29,939.725
2014-04-30,945.503
2014-05-01,960.256
2014-05-02,960.971
2014-05-05,962.194
2014-05-06,967.5
2014-05-07,941.43
2014-05-08,949.499
2014-05-09,953.046
2014-05-12,943.972
2014-05-13,960.687
2014-05-14,968.333
2014-05-15,966.354
2014-05-16,951.908
2014-05-19,947.421
2014-05-20,948.481
2014-05-21,944.087
2014-05-22,958.401
2014-05-23,966.232
2014-05-26,976.835
2014-05-27,975.435
2014-05-28,980.698
2014-05-29,984.772
2014-05-30,983.643
2014-06-02,994.886
2014-06-03,999.214
2014-06-04,1001.964
2014-06-05,1002.423
2014-06-06,1002.532
2014-06-09,1002.712
2014-06-10,999.147
2014-06-11,1012.332
2014-06-12,1012.315
2014-06-13,1014.256
2014-06-16,1008.29
2014-06-17,1007.778
2014-06-18,1017.001
2014-06-19,1037.605
2014-06-20,1034.292
2014-06-23,1035.055
2014-06-24,1032.615
2014-06-25,1029.813
2014-06-26,1035.343
2014-06-27,1028.795
2014-06-30,1035.682
2014-07-01,1045.089
2014-07-02,1046.902
2014-07-03,1040.401
2014-07-04,1046.995
2014-07-07,1044.795
2014-07-08,1043.654
2014-07-09,1038.926
2014-07-10,1033.672
2014-07-11,1030.073
2014-07-14,1035.898
2014-07-15,1041.819
2014-07-16,1042.091
2014-07-17,1043.127
2014-07-18,1036.407
2014-07-21,1037.123
2014-07-22,1042.755
2014-07-23,1041.594
2014-07-24,1036.672
2014-07-25,1045.607
2014-07-28,1049.864
2014-07-29,1049.676
2014-07-30,1044.912
2014-07-31,1042.625
2014-08-01,1040.203
2014-08-04,1035.647
2014-08-05,1021.762
2014-08-06,1016.387
2014-08-07,1023.362
2014-08-08,1001.491
2014-08-11,1018.238
2014-08-12,1021.927
2014-08-13,1023.64
2014-08-14,1029.934
2014-08-15,1030.517
2014-08-18,1028.506
2014-08-19,1033.349
2014-08-20,1027.762
2014-08-21,1032.59
2014-08-22,1025.59
2014-08-25,1030.769
2014-08-26,1024.712
2014-08-27,1026.403
2014-08-28,1023.59
2014-08-29,1020.185
2014-09-01,1020.124
2014-09-02,1023.493
2014-09-03,1029.24
2014-09-04,1024.072
2014-09-05,1023.908
2014-09-08,1023.007
2014-09-09,1016.313
2014-09-10,1017.774
2014-09-11,1020.706
2014-09-12,1018.158
2014-09-15,1019.392
2014-09-16,1017.308
2014-09-17,1010.163
2014-09-18,1010.119
2014-09-19,1017.965
2014-09-22,1017.057
2014-09-23,1018.272
2014-09-24,1014.835
2014-09-25,1031.441
2014-09-26,1022.796
2014-09-29,1025.721
2014-09-30,1013.882
2014-10-01,1008.627
2014-10-02,989.259
2014-10-03,979.126
2014-10-06,994.738
2014-10-07,999.306
2014-10-08,986.873
2014-10-09,980.461
2014-10-10,967.203
2014-10-13,972.248
2014-10-14,951.768
2014-10-15,966.453
2014-10-16,945.459
2014-10-17,925.531
2014-10-20,961.031
2014-10-21,947.782
2014-10-22,966.833
2014-10-23,955.634
2014-10-24,963.692
2014-10-27,977.232
2014-10-28,972.997
2014-10-29,986.478
2014-10-30,985.816
2014-10-31,1000.225
2014-11-03,981.962
2014-11-04,1018.271
2014-11-05,1010.053
2014-11-06,997.219
2014-11-07,1000.459
2014-11-10,999.648
2014-11-11,1001.703
2014-11-12,1009.745
2014-11-13,1013.535
2014-11-14,1014.954
2014-11-17,990.29
2014-11-18,1009.82
2014-11-19,1002.024
2014-11-20,999.283
2014-11-21,1005.614
2014-11-24,998.564
2014-11-25,1009.822
2014-11-26,1009.876
2014-11-27,996.806
2014-11-28,1003.039
2014-12-01,1014.528
2014-12-02,1011.751
2014-12-03,1008.67
2014-12-04,1015.962
2014-12-05,1005.662
2014-12-08,1011.298
2014-12-09,1019.729
2014-12-10,999.155
2014-12-11,986.111
2014-12-12,995.851
2014-12-15,981.644
2014-12-16,972.719
2014-12-17,969.693
2014-12-18,975.093
2014-12-19,995.027
2014-12-22,993.737
2014-12-23,987.274
2014-12-24,998.121
2014-12-25,994.914
2014-12-26,999.916
2014-12-29,996.17
2014-12-30,993.035
2014-12-31,988.728
2015-01-01,988.728
2015-01-02,986.178
2015-01-05,985.743
2015-01-06,964.151
2015-01-07,957.586
2015-01-08,968.881
2015-01-09,978.384
2015-01-12,980.198
2015-01-13,977.118
2015-01-14,978.017
2015-01-15,991.546
2015-01-16,976.658
2015-01-19,983.75
2015-01-20,995.419
2015-01-21,995.12
2015-01-22,993.2
2015-01-23,1004.179
2015-01-26,997.724
2015-01-27,1023.67
2015-01-28,1023.049
2015-01-29,1008.149
2015-01-30,1013.314
2015-02-02,1010.724
2015-02-03,996.988
2015-02-04,1015.53
2015-02-05,1010.858
2015-02-06,1002.97
2015-02-09,1012.407
2015-02-10,1008.543
2015-02-11,999.285
2015-02-12,1027.183
2015-02-13,1029.71
2015-02-16,1038.339
2015-02-17,1035.042
2015-02-18,1048.952
2015-02-19,1058.383
2015-02-20,1064.436
2015-02-23,1065.635
2015-02-24,1066.781
2015-02-25,1069.134
2015-02-26,1074.515
2015-02-27,1074.544
2015-03-02,1070.077
2015-03-03,1076.585
2015-03-04,1068.606
2015-03-05,1069.226
2015-03-06,1073.326
2015-03-09,1065.664
2015-03-10,1060.186
2015-03-11,1058.258
2015-03-12,1075.028
2015-03-13,1085.676
2015-03-16,1082.686
2015-03-17,1092.45
2015-03-18,1104.409
2015-03-19,1099.823
2015-03-20,1108.98
2015-03-23,1122.285
2015-03-24,1117.366
2015-03-25,1126.167
2015-03-26,1112.59
2015-03-27,1109.276
2015-03-30,1104.44
2015-03-31,1092.854
2015-04-01,1085.547
2015-04-02,1102.439
2015-04-03,1109.138
2015-04-06,1113.249
2015-04-07,1114.548
2015-04-08,1124.285
2015-04-09,1125.384
2015-04-10,1122.402
2015-04-13,1118.914
2015-04-14,1132.756
2015-04-15,1130.746
2015-04-16,1138.283
2015-04-17,1133.775
2015-04-20,1128.275
2015-04-21,1145.37
2015-04-22,1151.813
2015-04-23,1156.915
2015-04-24,1158.558
2015-04-27,1157.244
2015-04-28,1167.092
2015-04-29,1165.767
2015-04-30,1132.367
2015-05-01,1124.168
2015-05-04,1123.794
2015-05-05,1125.198
2015-05-06,1131.137
2015-05-07,1121.372
2015-05-08,1127.862
2015-05-11,1132.81
2015-05-12,1135.941
2015-05-13,1144.977
