Date,NIHONKABU Standard (Large+Mid Cap)
2021-05-17,1587.081
2021-05-18,1617.036
2021-05-19,1611.296
2021-05-20,1607.006
2021-05-21,1613.992
2021-05-24,1623.564
2021-05-25,1628.171
2021-05-26,1629.138
2021-05-27,1613.791
2021-05-28,1640.464
2021-05-31,1629.025
2021-06-01,1631.025
2021-06-02,1641.248
2021-06-03,1646.936
2021-06-04,1656.208
2021-06-07,1660.893
2021-06-08,1658.987
2021-06-09,1650.473
2021-06-10,1650.053
2021-06-11,1646.421
2021-06-14,1649.359
2021-06-15,1662.811
2021-06-16,1663.879
2021-06-17,1649.293
2021-06-18,1635.838
2021-06-21,1595.668
2021-06-22,1638.856
2021-06-23,1628.867
2021-06-24,1626.946
2021-06-25,1640.839
2021-06-28,1644.167
2021-06-29,1635.449
2021-06-30,1623.06
2021-07-01,1612.119
2021-07-02,1628.67
2021-07-05,1627.98
2021-07-06,1638.365
2021-07-07,1623.61
2021-07-08,1626.109
2021-07-09,1610.159
2021-07-12,1642.592
2021-07-13,1652.747
2021-07-14,1651.973
2021-07-15,1633.345
2021-07-16,1624.147
2021-07-19,1614.724
2021-07-20,1591.142
2021-07-21,1597.491
2021-07-22,1600.392
2021-07-23,1594.096
2021-07-26,1614.925
2021-07-27,1631.477
2021-07-28,1611.226
2021-07-29,1626.257
2021-07-30,1601.745
2021-08-02,1641.379
2021-08-03,1638.889
2021-08-04,1623.051
2021-08-05,1629.052
2021-08-06,1620.097
2021-08-09,1620.611
2021-08-10,1621.655
2021-08-11,1638.506
2021-08-12,1638.84
2021-08-13,1648.944
2021-08-16,1633.421
2021-08-17,1619.68
2021-08-18,1621.747
2021-08-19,1601.553
2021-08-20,1586.595
2021-08-23,1617.944
2021-08-24,1633.724
2021-08-25,1628.929
2021-08-26,1628.485
2021-08-27,1623.425
2021-08-30,1640.614
2021-08-31,1651.828
2021-09-01,1667.957
2021-09-02,1671.817
2021-09-03,1704.815
2021-09-06,1725.609
2021-09-07,1738.12
2021-09-08,1749.156
2021-09-09,1744.216
2021-09-10,1765.667
2021-09-13,1768.043
2021-09-14,1789.24
2021-09-15,1779.15
2021-09-16,1767.348
2021-09-17,1770.725
2021-09-20,1778.082
2021-09-21,1753.226
2021-09-22,1729.904
2021-09-23,1721.972
2021-09-24,1751.799
2021-09-27,1746.541
2021-09-28,1734.617
2021-09-29,1701.118
2021-09-30,1699.715
2021-10-01,1672.257
2021-10-04,1661.377
2021-10-05,1628.79
2021-10-06,1626.44
2021-10-07,1622.053
2021-10-08,1633.438
2021-10-11,1644.949
2021-10-12,1630.079
2021-10-13,1626.306
2021-10-14,1634.154
2021-10-15,1659.058
2021-10-18,1652.555
2021-10-19,1658.299
2021-10-20,1659.411
2021-10-21,1642.405
2021-10-22,1648.585
2021-10-25,1641.731
2021-10-26,1653.465
2021-10-27,1658.668
2021-10-28,1649.55
2021-10-29,1642.192
2021-11-01,1676.757
2021-11-02,1673.035
2021-11-03,1668.929
2021-11-04,1695.289
2021-11-05,1686.857
2021-11-08,1684.977
2021-11-09,1676.289
2021-11-10,1654.325
2021-11-11,1659.417
2021-11-12,1681.84
2021-11-15,1689.81
2021-11-16,1684.355
2021-11-17,1676.054
2021-11-18,1678.123
2021-11-19,1692.299
2021-11-22,1677.581
2021-11-23,1673.934
2021-11-24,1647.999
2021-11-25,1655.371
2021-11-26,1653.142
2021-11-29,1618.104
2021-11-30,1601.341
2021-12-01,1616.334
2021-12-02,1608.275
2021-12-03,1627.305
2021-12-06,1614.417
2021-12-07,1644.086
2021-12-08,1652.738
2021-12-09,1650.056
2021-12-10,1637.79
2021-12-13,1638.762
2021-12-14,1633.668
2021-12-15,1640.888
2021-12-16,1668.221
2021-12-17,1645.281
2021-12-20,1614.337
2021-12-21,1628.846
2021-12-22,1626.822
2021-12-23,1640.913
2021-12-24,1638.681
2021-12-27,1624.948
2021-12-28,1648.652
2021-12-29,1639.755
2021-12-30,1631.524
2021-12-31,1631.524
2022-01-03,1629.472
2022-01-04,1651.934
2022-01-05,1665.355
2022-01-06,1630.432
2022-01-07,1631.012
2022-01-10,1638.665
2022-01-11,1624.6
2022-01-12,1659.576
2022-01-13,1659.12
2022-01-14,1640.091
2022-01-17,1637.173
2022-01-18,1632.897
2022-01-19,1586.599
2022-01-20,1607.882
2022-01-21,1600.955
2022-01-24,1597.146
2022-01-25,1569.611
2022-01-26,1559.994
2022-01-27,1504.142
2022-01-28,1536.081
2022-01-31,1550.106
2022-02-01,1557.254
2022-02-02,1594.709
2022-02-03,1573.581
2022-02-04,1576.218
2022-02-07,1575.956
2022-02-08,1574.471
2022-02-09,1590.395
2022-02-10,1591.662
2022-02-11,1592.692
2022-02-14,1568.547
2022-02-15,1551.156
2022-02-16,1582.511
2022-02-17,1576.195
2022-02-18,1568.128
2022-02-21,1561.506
2022-02-22,1533.441
2022-02-23,1533.841
2022-02-24,1505.758
2022-02-25,1523.245
2022-02-28,1533.929
2022-03-01,1547.786
2022-03-02,1507.144
2022-03-03,1524.393
2022-03-04,1504.747
2022-03-07,1454.51
2022-03-08,1425.597
2022-03-09,1422.706
2022-03-10,1478.482
2022-03-11,1438.931
2022-03-14,1436.487
2022-03-15,1444.362
2022-03-16,1464.863
2022-03-17,1503.647
2022-03-18,1503.341
2022-03-21,1503.656
2022-03-22,1506.911
2022-03-23,1539.562
2022-03-24,1529.976
2022-03-25,1529.834
2022-03-28,1504.577
2022-03-29,1530.18
2022-03-30,1533.831
2022-03-31,1526.31
2022-04-01,1505.517
2022-04-04,1513.723
2022-04-05,1502.349
2022-04-06,1477.548
2022-04-07,1453.097
2022-04-08,1450.798
2022-04-11,1432.366
2022-04-12,1415.74
2022-04-13,1429.809
2022-04-14,1441.791
2022-04-15,1433.719
2022-04-18,1412.523
2022-04-19,1399.831
2022-04-20,1427.723
2022-04-21,1428.783
2022-04-22,1411.825
2022-04-25,1396.317
2022-04-26,1404.61
2022-04-27,1378.779
2022-04-28,1377.539
2022-04-29,1393.009
2022-05-02,1384.938
2022-05-03,1388.349
2022-05-04,1387.655
2022-05-05,1384.832
2022-05-06,1396.514
2022-05-09,1366.538
2022-05-10,1357.013
2022-05-11,1348.425
2022-05-12,1354.336
2022-05-13,1367.036
2022-05-16,1372.258
2022-05-17,1372.397
2022-05-18,1395.755
2022-05-19,1386.52
2022-05-20,1393.178
2022-05-23,1409.978
2022-05-24,1411.668
2022-05-25,1402.725
2022-05-26,1403.276
2022-05-27,1412.252
2022-05-30,1433.368
2022-05-31,1416.097
2022-06-01,1419.115
2022-06-02,1411.214
2022-06-03,1407.354
2022-06-06,1404.913
2022-06-07,1398.171
2022-06-08,1400.182
2022-06-09,1395.263
2022-06-10,1377.083
2022-06-13,1348.078
2022-06-14,1323.283
2022-06-15,1308.174
2022-06-16,1337.015
2022-06-17,1286.313
2022-06-20,1279.056
2022-06-21,1294.044
2022-06-22,1294.494
2022-06-23,1305.931
2022-06-24,1308.429
2022-06-27,1324.336
2022-06-28,1327.138
2022-06-29,1312.099
2022-06-30,1304.601
2022-07-01,1292.98
2022-07-04,1304.8
2022-07-05,1310.127
2022-07-06,1296.405
2022-07-07,1313.915
2022-07-08,1315.857
2022-07-11,1321.473
2022-07-12,1307.729
2022-07-13,1306.644
2022-07-14,1290.289
2022-07-15,1296.898
2022-07-18,1302.16
2022-07-19,1310.962
2022-07-20,1339.989
2022-07-21,1344.293
2022-07-22,1365.611
2022-07-25,1348.793
2022-07-26,1349.037
2022-07-27,1345.086
2022-07-28,1374.178
2022-07-29,1377.908
2022-08-01,1410.509
2022-08-02,1385.964
2022-08-03,1364.194
2022-08-04,1376.572
2022-08-05,1365.879
2022-08-08,1375.324
2022-08-09,1362.049
2022-08-10,1388.024
2022-08-11,1383.208
2022-08-12,1401.17
2022-08-15,1419.434
2022-08-16,1402.234
2022-08-17,1409.492
2022-08-18,1399.449
2022-08-19,1382.255
2022-08-22,1380.567
2022-08-23,1373.604
2022-08-24,1364.098
2022-08-25,1371.448
2022-08-26,1368.549
2022-08-29,1328.361
2022-08-30,1343.744
2022-08-31,1342.845
2022-09-01,1309.901
2022-09-02,1306.883
2022-09-05,1301.589
2022-09-06,1280.1
2022-09-07,1257.228
2022-09-08,1290.528
2022-09-09,1308.9
2022-09-12,1319.585
2022-09-13,1306.347
2022-09-14,1293.553
2022-09-15,1288.204
2022-09-16,1284.377
2022-09-19,1281.285
2022-09-20,1282.424
2022-09-21,1260.54
2022-09-22,1275.382
2022-09-23,1264.789
2022-09-26,1220.099
2022-09-27,1222.774
2022-09-28,1210.836
2022-09-29,1229.896
2022-09-30,1205.517
2022-10-03,1217.947
2022-10-04,1257.441
2022-10-05,1259.597
2022-10-06,1264.859
2022-10-07,1251.875
2022-10-10,1246.678
2022-10-11,1222.231
2022-10-12,1212.165
2022-10-13,1199.257
2022-10-14,1220.71
2022-10-17,1205.13
2022-10-18,1216.6
2022-10-19,1213.642
2022-10-20,1208.593
2022-10-21,1197.009
2022-10-24,1211.296
2022-10-25,1233.1
2022-10-26,1250.667
2022-10-27,1247.705
2022-10-28,1230.836
2022-10-31,1241.818
2022-11-01,1252.853
2022-11-02,1262.848
2022-11-03,1253.9
2022-11-04,1244.84
2022-11-07,1264.901
2022-11-08,1289.913
2022-11-09,1276.633
2022-11-10,1309.444
2022-11-11,1365.185
2022-11-14,1337.691
2022-11-15,1353.857
2022-11-16,1351.324
2022-11-17,1339.156
2022-11-18,1346.147
2022-11-21,1329.757
2022-11-22,1350.11
2022-11-23,1365.761
2022-11-24,1395.667
2022-11-25,1384.983
2022-11-28,1380.332
2022-11-29,1377.049
2022-11-30,1360.755
2022-12-01,1399.146
2022-12-02,1380.7
2022-12-05,1368.582
2022-12-06,1367.051
2022-12-07,1363.623
2022-12-08,1360.215
2022-12-09,1373.947
2022-12-12,1362.544
2022-12-13,1391.387
2022-12-14,1403.706
2022-12-15,1372.638
2022-12-16,1363.324
2022-12-19,1348.642
2022-12-20,1383.773
2022-12-21,1369.293
2022-12-22,1376.768
2022-12-23,1362.612
2022-12-26,1365.441
2022-12-27,1363.699
2022-12-28,1354.014
2022-12-29,1355.174
2022-12-30,1365.067
2023-01-02,1365.067
2023-01-03,1377.49
2023-01-04,1348.789
2023-01-05,1331.777
2023-01-06,1352.287
2023-01-09,1357.412
2023-01-10,1359.341
2023-01-11,1370.637
2023-01-12,1406.467
2023-01-13,1426.985
2023-01-16,1403.026
2023-01-17,1420.589
2023-01-18,1443.35
2023-01-19,1425.732
2023-01-20,1418.059
2023-01-23,1423.935
2023-01-24,1451.724
2023-01-25,1463.066
2023-01-26,1451.587
2023-01-27,1460.711
2023-01-30,1455.886
2023-01-31,1451.068
2023-02-01,1458.65
2023-02-02,1464.401
2023-02-03,1440.788
2023-02-06,1427.625
2023-02-07,1448.208
2023-02-08,1445.241
2023-02-09,1451.237
2023-02-10,1449.126
2023-02-13,1425.79
2023-02-14,1435.731
2023-02-15,1415.871
2023-02-16,1425.993
2023-02-17,1417.198
2023-02-20,1424.497
2023-02-21,1414.69
2023-02-22,1399.515
2023-02-23,1397.024
2023-02-24,1390.275
2023-02-27,1395.522
2023-02-28,1395.098
2023-03-01,1398.877
2023-03-02,1390.866
2023-03-03,1413.191
2023-03-06,1430.839
2023-03-07,1426.98
2023-03-08,1429.376
2023-03-09,1448.679
2023-03-10,1440.938
2023-03-13,1432.696
2023-03-14,1383.232
2023-03-15,1405.52
2023-03-16,1388.249
2023-03-17,1414.983
2023-03-20,1399.117
2023-03-21,1392.189
2023-03-22,1413.466
2023-03-23,1425.529
2023-03-24,1427.57
2023-03-27,1422.337
2023-03-28,1433.024
2023-03-29,1435.744
2023-03-30,1439.348
2023-03-31,1451.266
2023-04-03,1468.733
2023-04-04,1478.948
2023-04-05,1461.686
2023-04-06,1435.152
2023-04-07,1437.622
2023-04-10,1423.352
2023-04-11,1437.961
2023-04-12,1451.65
2023-04-13,1461.861
2023-04-14,1458.98
2023-04-17,1453.784
2023-04-18,1470.318
2023-04-19,1463.351
2023-04-20,1468.071
2023-04-21,1459.437
2023-04-24,1460.424
2023-04-25,1470.566
2023-04-26,1463.677
2023-04-27,1461.882
2023-04-28,1456.368
2023-05-01,1459.415
2023-05-02,1467.454
2023-05-03,1482.005
2023-05-04,1495.73
2023-05-05,1484.642
2023-05-08,1479.488
2023-05-09,1497.042
2023-05-10,1495.987
2023-05-11,1494.812
2023-05-12,1495.103
2023-05-15,1499.199
2023-05-16,1504.086
2023-05-17,1500.493
2023-05-18,1507.717
2023-05-19,1512.762
2023-05-22,1522.61
2023-05-23,1513.202
2023-05-24,1502.255
2023-05-25,1488.863
2023-05-26,1482.9
2023-05-29,1496.684
2023-05-30,1501.811
2023-05-31,1482.969
2023-06-01,1505.613
2023-06-02,1521.227
2023-06-05,1548.893
2023-06-06,1561.019
2023-06-07,1537.38
2023-06-08,1535.337
2023-06-09,1555.532
2023-06-12,1562.094
2023-06-13,1580.084
2023-06-14,1607.315
2023-06-15,1594.898
2023-06-16,1587.541
2023-06-19,1574.878
2023-06-20,1575.458
2023-06-21,1574.901
2023-06-22,1567.265
2023-06-23,1534.422
2023-06-26,1534.128
2023-06-27,1524.828
2023-06-28,1549.782
2023-06-29,1549.569
2023-06-30,1545.235
2023-07-03,1568.711
2023-07-04,1557.776
2023-07-05,1557.862
2023-07-06,1539.579
2023-07-07,1545.311
2023-07-10,1540.913
2023-07-11,1547.838
2023-07-12,1561.361
2023-07-13,1581.334
2023-07-14,1575.582
2023-07-17,1568.56
2023-07-18,1582.617
2023-07-19,1590.43
2023-07-20,1568.754
2023-07-21,1553.565
2023-07-24,1573.446
2023-07-25,1576.259
2023-07-26,1582.482
2023-07-27,1581.704
2023-07-28,1588.453
2023-07-31,1590.881
2023-08-01,1588.187
2023-08-02,1561.365
2023-08-03,1550.688
2023-08-04,1560.494
2023-08-07,1560.405
2023-08-08,1556.821
2023-08-09,1542.009
2023-08-10,1548.208
2023-08-11,1544.518
2023-08-14,1520.661
2023-08-15,1530.315
2023-08-16,1501.965
2023-08-17,1495.198
2023-08-18,1493.878
2023-08-21,1484.65
2023-08-22,1506.288
2023-08-23,1524.781
2023-08-24,1522.739
2023-08-25,1496.8
2023-08-28,1519.364
2023-08-29,1523.956
2023-08-30,1536.29
2023-08-31,1552.222
2023-09-01,1558.483
2023-09-04,1570.109
2023-09-05,1559.742
2023-09-06,1571.483
2023-09-07,1570.343
2023-09-08,1547.942
2023-09-11,1561.823
2023-09-12,1566.711
2023-09-13,1563.549
2023-09-14,1586.901
2023-09-15,1595.782
2023-09-18,1597.727
2023-09-19,1597.555
2023-09-20,1583.189
2023-09-21,1569.224
2023-09-22,1557.198
2023-09-25,1553.433
2023-09-26,1544.347
2023-09-27,1542.729
2023-09-28,1532.702
2023-09-29,1520.53
2023-10-02,1509.333
2023-10-03,1492.651
2023-10-04,1456.479
2023-10-05,1489.677
2023-10-06,1480.179
2023-10-09,1488.5
2023-10-10,1518.236
2023-10-11,1514.196
2023-10-12,1532.786
2023-10-13,1512.693
2023-10-16,1489.563
2023-10-17,1502.093
2023-10-18,1502.28
2023-10-19,1478.425
2023-10-20,1472.832
2023-10-23,1462.458
2023-10-24,1462.088
2023-10-25,1471.661
2023-10-26,1445.907
2023-10-27,1471.548
2023-10-30,1463.576
2023-10-31,1452.005
2023-11-01,1496.62
2023-11-02,1510.337
2023-11-03,1521.663
2023-11-06,1544.763
2023-11-07,1518.126
2023-11-08,1498.42
2023-11-09,1517.676
2023-11-10,1511.671
2023-11-13,1510.35
2023-11-14,1525.816
2023-11-15,1545.188
2023-11-16,1549.613
2023-11-17,1571.792
2023-11-20,1572.08
2023-11-21,1573.571
2023-11-22,1560.045
2023-11-23,1561.924
2023-11-24,1570.635
2023-11-27,1569.552
2023-11-28,1575.442
2023-11-29,1572.608
2023-11-30,1575.53
2023-12-01,1582.43
2023-12-04,1573.282
2023-12-05,1560.191
2023-12-06,1589.528
2023-12-07,1605.441
2023-12-08,1575.035
2023-12-11,1577.312
2023-12-12,1582.471
2023-12-13,1589.553
2023-12-14,1604.586
2023-12-15,1612.773
2023-12-18,1586.617
2023-12-19,1590.898
2023-12-20,1604.958
2023-12-21,1604.439
2023-12-22,1607.679
2023-12-25,1609.462
2023-12-26,1607.385
2023-12-27,1629.476
2023-12-28,1643.068
2023-12-29,1644.442
2024-01-01,1644.442
2024-01-02,1633.377
2024-01-03,1614.382
2024-01-04,1609.514
2024-01-05,1626.775
2024-01-08,1629.488
2024-01-09,1636.821
2024-01-10,1646.723
2024-01-11,1672.722
2024-01-12,1698.226
2024-01-15,1706.418
2024-01-16,1680.421
2024-01-17,1658.498
2024-01-18,1658.263
2024-01-19,1673.189
2024-01-22,1699.514
2024-01-23,1691.016
2024-01-24,1699.495
2024-01-25,1691.824
2024-01-26,1661.839
2024-01-29,1688.281
2024-01-30,1685.655
2024-01-31,1721.968
2024-02-01,1708.227
2024-02-02,1687.929
2024-02-05,1692.982
2024-02-06,1690.406
2024-02-07,1698.803
2024-02-08,1695.678
2024-02-09,1694.647
2024-02-12,1693.173
2024-02-13,1719.77
2024-02-14,1701.27
2024-02-15,1714.721
2024-02-16,1733.749
2024-02-19,1741.966
2024-02-20,1741.762
2024-02-21,1732.383
2024-02-22,1753.978
2024-02-23,1753.629
2024-02-26,1760.899
2024-02-27,1767.489
2024-02-28,1759.544
2024-02-29,1774.046
2024-03-01,1794.402
2024-03-04,1790.627
2024-03-05,1806.388
2024-03-06,1817.831
2024-03-07,1822.172
2024-03-08,1840.805
2024-03-11,1800.516
2024-03-12,1781.239
2024-03-13,1775.523
2024-03-14,1777.028
2024-03-15,1771.625
2024-03-18,1808.893
2024-03-19,1809.583
2024-03-20,1798.368
2024-03-21,1831.543
2024-03-22,1845.174
2024-03-25,1819.5
2024-03-26,1819.555
2024-03-27,1834.819
2024-03-28,1818.257
2024-03-29,1826.862
2024-04-01,1791.67
2024-04-02,1791.586
2024-04-03,1781.562
2024-04-04,1800.276
2024-04-05,1778.928
2024-04-08,1793.574
2024-04-09,1813.776
2024-04-10,1790.442
2024-04-11,1786.457
2024-04-12,1797.983
2024-04-15,1776.551
2024-04-16,1738.485
2024-04-17,1715.275
2024-04-18,1722.537
2024-04-19,1688.984
2024-04-22,1709.789
2024-04-23,1712.095
2024-04-24,1742.304
2024-04-25,1704.009
2024-04-26,1699.239
2024-04-29,1705.637
2024-04-30,1737.163
2024-05-01,1725.212
2024-05-02,1764.6
2024-05-03,1778.162
2024-05-06,1765.861
2024-05-07,1772.158
2024-05-08,1729.723
2024-05-09,1732.313
2024-05-10,1738.119
2024-05-13,1733.812
2024-05-14,1735.779
2024-05-15,1751.423
2024-05-16,1758.727
2024-05-17,1762.47
2024-05-20,1769.422
2024-05-21,1765.555
2024-05-22,1745.353
2024-05-23,1753.509
2024-05-24,1745.351
2024-05-27,1763.995
2024-05-28,1763.924
2024-05-29,1740.266
2024-05-30,1736.976
2024-05-31,1759.452
2024-06-03,1788.943
2024-06-04,1797.307
2024-06-05,1755.248
2024-06-06,1767.418
2024-06-07,1755.407
2024-06-10,1771.795
2024-06-11,1763.56
2024-06-12,1766.274
2024-06-13,1739.392
2024-06-14,1739.109
2024-06-17,1702.652
2024-06-18,1712.247
2024-06-19,1722.313
2024-06-20,1711.679
2024-06-21,1702.181
2024-06-24,1710.192
2024-06-25,1741.51
2024-06-26,1743.123
2024-06-27,1737.123
2024-06-28,1746.707
2024-07-01,1747.678
2024-07-02,1773.761
2024-07-03,1785.587
2024-07-04,1807.161
2024-07-05,1801.293
2024-07-08,1794.227
2024-07-09,1805.067
2024-07-10,1812.638
2024-07-11,1860.469
2024-07-12,1840.129
2024-07-15,1838.323
2024-07-16,1837.232
2024-07-17,1866.647
2024-07-18,1829.476
2024-07-19,1818.302
2024-07-22,1801.745
2024-07-23,1814.088
2024-07-24,1821.197
2024-07-25,1756.757
2024-07-26,1749.977
2024-07-29,1782.778
2024-07-30,1774.803
2024-07-31,1848.404
2024-08-01,1793.618
2024-08-02,1721.237
2024-08-05,1550.049
2024-08-06,1676.26
2024-08-07,1682.308
2024-08-08,1662.176
2024-08-09,1683.407
2024-08-12,1668.61
2024-08-13,1730.888
2024-08-14,1752.466
2024-08-15,1737.979
2024-08-16,1806.031
2024-08-19,1798.917
2024-08-20,1826.846
2024-08-21,1824.415
2024-08-22,1820.563
2024-08-23,1843.333
2024-08-26,1837.07
2024-08-27,1847.932
2024-08-28,1855.263
2024-08-29,1845.95
2024-08-30,1856.949
2024-09-02,1843.055
2024-09-03,1870.268
2024-09-04,1815.555
2024-09-05,1805.525
2024-09-06,1807.226
2024-09-09,1788.366
2024-09-10,1783.32
2024-09-11,1769.12
2024-09-12,1801.699
2024-09-13,1810.027
2024-09-16,1812.798
2024-09-17,1781.247
2024-09-18,1783.857
2024-09-19,1812.442
2024-09-20,1813.513
2024-09-23,1822.218
2024-09-24,1833.833
2024-09-25,1819.68
2024-09-26,1863.485
2024-09-27,1922.179
2024-09-30,1846.269
2024-10-01,1872.97
2024-10-02,1811.307
2024-10-03,1828.263
2024-10-04,1812.407
2024-10-07,1849.078
2024-10-08,1820.052
2024-10-09,1816.151
2024-10-10,1827.107
2024-10-11,1817.289
2024-10-14,1810.134
2024-10-15,1827.94
2024-10-16,1799.724
2024-10-17,1792.897
2024-10-18,1799.325
2024-10-21,1786.149
2024-10-22,1759.205
2024-10-23,1726.809
2024-10-24,1739.59
2024-10-25,1727.268
2024-10-28,1741.313
2024-10-29,1754.804
2024-10-30,1773.975
2024-10-31,1774.194
2024-11-01,1731.823
2024-11-04,1742.761
2024-11-05,1757.141
2024-11-06,1767.828
2024-11-07,1798.966
2024-11-08,1805.53
2024-11-11,1786.62
2024-11-12,1779.817
2024-11-13,1749.432
2024-11-14,1736.387
2024-11-15,1756.199
2024-11-18,1740.826
2024-11-19,1764.294
2024-11-20,1737.126
2024-11-21,1739.85
2024-11-22,1741.249
2024-11-25,1763.732
2024-11-26,1754.367
2024-11-27,1766.699
2024-11-28,1775.772
2024-11-29,1786.387
2024-12-02,1814.494
2024-12-03,1851.036
2024-12-04,1828.529
2024-12-05,1831.888
2024-12-06,1824.839
2024-12-09,1815.173
2024-12-10,1807.851
2024-12-11,1808.652
2024-12-12,1827.988
2024-12-13,1792.137
2024-12-16,1780.632
2024-12-17,1781.89
2024-12-18,1769.615
2024-12-19,1723.654
2024-12-20,1728.691
2024-12-23,1738.576
2024-12-24,1736.81
2024-12-25,1742.633
2024-12-26,1756.886
2024-12-27,1788.161
2024-12-30,1779.715
2024-12-31,1780.168
2025-01-01,1780.168
2025-01-02,1780.225
2025-01-03,1777.454
2025-01-06,1757.675
2025-01-07,1776.564
2025-01-08,1760.394
2025-01-09,1742.619
2025-01-10,1730.653
2025-01-13,1731.257
2025-01-14,1706.009
2025-01-15,1729.607
2025-01-16,1737.401
2025-01-17,1722.567
2025-01-20,1749.565
2025-01-21,1754.818
2025-01-22,1759.547
2025-01-23,1773.961
2025-01-24,1777.368
2025-01-27,1794.99
2025-01-28,1775.766
2025-01-29,1797.643
2025-01-30,1810.116
2025-01-31,1807.66
2025-02-03,1762.135
2025-02-04,1776.948
2025-02-05,1811.93
2025-02-06,1820.174
2025-02-07,1812.713
2025-02-10,1805.549
2025-02-11,1794.894
2025-02-12,1772.771
2025-02-13,1811.072
2025-02-14,1819.211
2025-02-17,1836.382
2025-02-18,1838.239
2025-02-19,1835.473
2025-02-20,1837.004
2025-02-21,1837.911
2025-02-24,1841.112
2025-02-25,1834.923
2025-02-26,1824.282
2025-02-27,1831.719
2025-02-28,1783.018
2025-03-03,1821.154
2025-03-04,1830.311
2025-03-05,1827.113
2025-03-06,1857.892
2025-03-07,1833.087
2025-03-10,1832.86
2025-03-11,1807.687
2025-03-12,1813.011
2025-03-13,1822.063
2025-03-14,1823.692
2025-03-17,1844.895
2025-03-18,1859.606
2025-03-19,1860.072
2025-03-20,1874.691
2025-03-21,1879.281
2025-03-24,1848.961
2025-03-25,1865.511
2025-03-26,1865.627
2025-03-27,1861.381
2025-03-28,1846.971
2025-03-31,1785.751
2025-04-01,1792.389
2025-04-02,1781.022
2025-04-03,1772.461
2025-04-04,1712.042
2025-04-07,1553.53
2025-04-08,1656.207
2025-04-09,1623.518
2025-04-10,1764.547
2025-04-11,1717.749
2025-04-14,1736.395
2025-04-15,1764.227
2025-04-16,1754.603
2025-04-17,1782.413
2025-04-18,1800.69
2025-04-21,1792.799
2025-04-22,1794.754
2025-04-23,1811.904
2025-04-24,1823.711
2025-04-25,1833.576
2025-04-28,1864.206
2025-04-29,1870.557
2025-04-30,1879.342
2025-05-01,1856.047
2025-05-02,1881.251
2025-05-05,1884.261
2025-05-06,1896.529
2025-05-07,1895.779
2025-05-08,1873.608
2025-05-09,1898.775
2025-05-12,1861.18
2025-05-13,1890.502
2025-05-14,1904.353
2025-05-15,1891.527
2025-05-16,1889.909
2025-05-19,1900.809
2025-05-20,1908.958
2025-05-21,1914.559
2025-05-22,1900.752
2025-05-23,1929.299
2025-05-26,1940.035
2025-05-27,1931.561
2025-05-28,1924.661
2025-05-29,1965.536
2025-05-30,1956.067
2025-06-02,1958.269
2025-06-03,1937.709
2025-06-04,1956.656
2025-06-05,1929.507
2025-06-06,1920.562
2025-06-09,1938.123
2025-06-10,1936.435
2025-06-11,1935.96
2025-06-12,1945.315
2025-06-13,1920.099
2025-06-16,1936.493
2025-06-17,1927.796
2025-06-18,1949.395
2025-06-19,1922.609
2025-06-20,1904.576
2025-06-23,1888.075
2025-06-24,1928.141
2025-06-25,1915.556
2025-06-26,1949.362
2025-06-27,1972.866
2025-06-30,1988.601
