Date,ISRAEL IMI VALUE IMI (Large+Mid+Small Cap)
2016-06-07,1325.441
2016-06-08,1311.693
2016-06-09,1302.812
2016-06-10,1296.828
2016-06-13,1287.266
2016-06-14,1282.615
2016-06-15,1281.166
2016-06-16,1271.426
2016-06-17,1275.916
2016-06-20,1289.205
2016-06-21,1281.716
2016-06-22,1283.211
2016-06-23,1295.415
2016-06-24,1278.664
2016-06-27,1225.797
2016-06-28,1241.861
2016-06-29,1259.358
2016-06-30,1260.752
2016-07-01,1259.639
2016-07-04,1269.351
2016-07-05,1247.984
2016-07-06,1242.571
2016-07-07,1252.84
2016-07-08,1250.629
2016-07-11,1275.653
2016-07-12,1286.861
2016-07-13,1315.925
2016-07-14,1332.939
2016-07-15,1326.368
2016-07-18,1332.567
2016-07-19,1330.161
2016-07-20,1338.59
2016-07-21,1345.143
2016-07-22,1348.903
2016-07-25,1339.352
2016-07-26,1333.817
2016-07-27,1337.256
2016-07-28,1336.027
2016-07-29,1341.725
2016-08-01,1333.139
2016-08-02,1320.065
2016-08-03,1321.159
2016-08-04,1328.413
2016-08-05,1323.117
2016-08-08,1334.197
2016-08-09,1336.357
2016-08-10,1337.687
2016-08-11,1341.536
2016-08-12,1342.259
2016-08-15,1355.472
2016-08-16,1358.222
2016-08-17,1346.134
2016-08-18,1361.879
2016-08-19,1363.511
2016-08-22,1359.617
2016-08-23,1368.867
2016-08-24,1370.451
2016-08-25,1352.18
2016-08-26,1351.4
2016-08-29,1328.711
2016-08-30,1322.944
2016-08-31,1326.256
2016-09-01,1324.401
2016-09-02,1328.441
2016-09-05,1344.946
2016-09-06,1352.649
2016-09-07,1359.209
2016-09-08,1353.853
2016-09-09,1350.787
2016-09-12,1321.964
2016-09-13,1323.29
2016-09-14,1332.587
2016-09-15,1337.031
2016-09-16,1333.48
2016-09-19,1341.014
2016-09-20,1324.926
2016-09-21,1327.042
2016-09-22,1348.765
2016-09-23,1347.878
2016-09-26,1341.164
2016-09-27,1330.127
2016-09-28,1318.419
2016-09-29,1303.42
2016-09-30,1303.843
2016-10-03,1299.838
2016-10-04,1294.9
2016-10-05,1270.886
2016-10-06,1274.122
2016-10-07,1271.735
2016-10-10,1293.583
2016-10-11,1284.79
2016-10-12,1282.134
2016-10-13,1262.198
2016-10-14,1257.361
2016-10-17,1254.626
2016-10-18,1246.969
2016-10-19,1256.429
2016-10-20,1252.924
2016-10-21,1247.946
2016-10-24,1248.195
2016-10-25,1256.928
2016-10-26,1256.866
2016-10-27,1244.014
2016-10-28,1242.419
2016-10-31,1226.836
2016-11-01,1229.442
2016-11-02,1227.306
2016-11-03,1186.435
2016-11-04,1199.972
2016-11-07,1223.975
2016-11-08,1204.666
2016-11-09,1216.571
2016-11-10,1208.2
2016-11-11,1214.564
2016-11-14,1221.201
2016-11-15,1190.645
2016-11-16,1194.861
2016-11-17,1203.698
2016-11-18,1194.709
2016-11-21,1203.328
2016-11-22,1205.47
2016-11-23,1206.928
2016-11-24,1201.511
2016-11-25,1202.696
2016-11-28,1211.208
2016-11-29,1211.911
2016-11-30,1214.079
2016-12-01,1198.801
2016-12-02,1200.214
2016-12-05,1217.063
2016-12-06,1197.446
2016-12-07,1199.913
2016-12-08,1208.791
2016-12-09,1210.787
2016-12-12,1223.11
2016-12-13,1230.365
2016-12-14,1215.002
2016-12-15,1200.085
2016-12-16,1192.635
2016-12-19,1198.459
2016-12-20,1207.224
2016-12-21,1210.613
2016-12-22,1219.294
2016-12-23,1219.689
2016-12-26,1216.873
2016-12-27,1210.394
2016-12-28,1211.613
2016-12-29,1212.485
2016-12-30,1214.101
2017-01-02,1217.07
2017-01-03,1226.074
2017-01-04,1238.305
2017-01-05,1248.918
2017-01-06,1212.274
2017-01-09,1209.476
2017-01-10,1211.331
2017-01-11,1201.184
2017-01-12,1206.887
2017-01-13,1206.631
2017-01-16,1206.811
2017-01-17,1206.898
2017-01-18,1210.065
2017-01-19,1183.565
2017-01-20,1184.712
2017-01-23,1178.009
2017-01-24,1186.516
2017-01-25,1207.714
2017-01-26,1209.352
2017-01-27,1222.146
2017-01-30,1208.032
2017-01-31,1198.711
2017-02-01,1212.788
2017-02-02,1205.177
2017-02-03,1210.323
2017-02-06,1211.236
2017-02-07,1188.049
2017-02-08,1191.345
2017-02-09,1197.053
2017-02-10,1195.747
2017-02-13,1231.185
2017-02-14,1242.173
2017-02-15,1262.379
2017-02-16,1259.608
2017-02-17,1255.264
2017-02-20,1251.703
2017-02-21,1269.041
2017-02-22,1256.264
2017-02-23,1257.164
2017-02-24,1252.932
2017-02-27,1257.823
2017-02-28,1261.08
2017-03-01,1271.938
2017-03-02,1266.13
2017-03-03,1260.601
2017-03-06,1244.969
2017-03-07,1245.547
2017-03-08,1246.45
2017-03-09,1251.521
2017-03-10,1260.527
2017-03-13,1267.635
2017-03-14,1266.593
2017-03-15,1279.635
2017-03-16,1270.527
2017-03-17,1265.52
2017-03-20,1268.237
2017-03-21,1249.007
2017-03-22,1246.697
2017-03-23,1246.999
2017-03-24,1249.391
2017-03-27,1247.133
2017-03-28,1246.527
2017-03-29,1241.584
2017-03-30,1239.718
2017-03-31,1230.434
2017-04-03,1233.879
2017-04-04,1226.621
2017-04-05,1230.561
2017-04-06,1233.588
2017-04-07,1232.654
2017-04-10,1223.004
2017-04-11,1219.934
2017-04-12,1225.487
2017-04-13,1212.868
2017-04-14,1212.868
2017-04-17,1215.367
2017-04-18,1203.863
2017-04-19,1210.426
2017-04-20,1214.442
2017-04-21,1217.404
2017-04-24,1232.875
2017-04-25,1227.795
2017-04-26,1232.652
2017-04-27,1235.578
2017-04-28,1237.462
2017-05-01,1234.075
2017-05-02,1242.416
2017-05-03,1232.713
2017-05-04,1234.869
2017-05-05,1243.881
2017-05-08,1251.836
2017-05-09,1256.749
2017-05-10,1255.779
2017-05-11,1260.015
2017-05-12,1261.029
2017-05-15,1266.831
2017-05-16,1259.542
2017-05-17,1230.339
2017-05-18,1223.092
2017-05-19,1230.643
2017-05-22,1236.554
2017-05-23,1223.043
2017-05-24,1224.015
2017-05-25,1231.045
2017-05-26,1227.038
2017-05-29,1235.478
2017-05-30,1230.691
2017-05-31,1232.918
2017-06-01,1255.172
2017-06-02,1256.6
2017-06-05,1261.182
2017-06-06,1255.645
2017-06-07,1255.661
2017-06-08,1269.875
2017-06-09,1281.505
2017-06-12,1279.706
2017-06-13,1290.457
2017-06-14,1301.407
2017-06-15,1289.654
2017-06-16,1299.697
2017-06-19,1316.412
2017-06-20,1305.952
2017-06-21,1301.098
2017-06-22,1323.364
2017-06-23,1328.122
2017-06-26,1333.678
2017-06-27,1316.163
2017-06-28,1331.929
2017-06-29,1336.896
2017-06-30,1343.891
2017-07-03,1345.467
2017-07-04,1346.338
2017-07-05,1334.638
2017-07-06,1314.585
2017-07-07,1309.061
2017-07-10,1307.036
2017-07-11,1302.853
2017-07-12,1331.936
2017-07-13,1353.774
2017-07-14,1326.621
2017-07-17,1319.334
2017-07-18,1323.354
2017-07-19,1320.926
2017-07-20,1330.582
2017-07-21,1332.163
2017-07-24,1325.573
2017-07-25,1333.061
2017-07-26,1336.192
2017-07-27,1330.849
2017-07-28,1326.775
2017-07-31,1319.296
2017-08-01,1312.816
2017-08-02,1300.361
2017-08-03,1156.918
2017-08-04,1091.537
2017-08-07,1057.732
2017-08-08,1053.772
2017-08-09,1033.212
2017-08-10,1013.584
2017-08-11,1015.811
2017-08-14,1031.238
2017-08-15,1041.646
2017-08-16,1031.163
2017-08-17,1019.52
2017-08-18,1023.88
2017-08-21,1025.199
2017-08-22,1030.759
2017-08-23,1012.236
2017-08-24,1015.502
2017-08-25,1015.537
2017-08-28,1011.797
2017-08-29,1002.777
2017-08-30,999.801
2017-08-31,1011.134
2017-09-01,1013.898
2017-09-04,1008.069
2017-09-05,1003.205
2017-09-06,1008.624
2017-09-07,1011.632
2017-09-08,1013.644
2017-09-11,1066.505
2017-09-12,1077.584
2017-09-13,1068.125
2017-09-14,1064.464
2017-09-15,1060.91
2017-09-18,1051.338
2017-09-19,1058.074
2017-09-20,1059.682
2017-09-21,1056.983
2017-09-22,1063.258
2017-09-25,1058.269
2017-09-26,1052.682
2017-09-27,1055.132
2017-09-28,1053.753
2017-09-29,1061.508
2017-10-02,1078.574
2017-10-03,1087.722
2017-10-04,1039.429
2017-10-05,1031.047
2017-10-06,1035.845
2017-10-09,1037.996
2017-10-10,1043.364
2017-10-11,1040.638
2017-10-12,1028.474
2017-10-13,1024.303
2017-10-16,1025.749
2017-10-17,1019.092
2017-10-18,1023.388
2017-10-19,1028.386
2017-10-20,1027.345
2017-10-23,1019.409
2017-10-24,1013.382
2017-10-25,1006.906
2017-10-26,1001.341
2017-10-27,991.1
2017-10-30,997.092
2017-10-31,1008.831
2017-11-01,1013.503
2017-11-02,963.092
2017-11-03,965.423
2017-11-06,981.969
2017-11-07,966.099
2017-11-08,970.232
2017-11-09,959.096
2017-11-10,952.895
2017-11-13,953.782
2017-11-14,958.598
2017-11-15,971.341
2017-11-16,980.069
2017-11-17,1001.023
2017-11-20,985.417
2017-11-21,992.197
2017-11-22,992.068
2017-11-23,1001.602
2017-11-24,1007.025
2017-11-27,1025.714
2017-11-28,1035.259
2017-11-29,1039.537
2017-11-30,1045.23
2017-12-01,1054.634
2017-12-04,1053.814
2017-12-05,1053.195
2017-12-06,1029.998
2017-12-07,1042.716
2017-12-08,1058.521
2017-12-11,1058.973
2017-12-12,1052.533
2017-12-13,1038.048
2017-12-14,1064.225
2017-12-15,1088.594
2017-12-18,1096.397
2017-12-19,1093.619
2017-12-20,1091.797
2017-12-21,1116.14
2017-12-22,1121.005
2017-12-25,1130.453
2017-12-26,1131.488
2017-12-27,1140.292
2017-12-28,1142.892
2017-12-29,1142.783
2018-01-01,1148.963
2018-01-02,1161.821
2018-01-03,1162.168
2018-01-04,1174.381
2018-01-05,1171.225
2018-01-08,1166.245
2018-01-09,1167.587
2018-01-10,1178.266
2018-01-11,1213.274
2018-01-12,1223.821
2018-01-15,1225.766
2018-01-16,1204.193
2018-01-17,1205.516
2018-01-18,1199.043
2018-01-19,1198.457
2018-01-22,1202.362
2018-01-23,1202.925
2018-01-24,1195.508
2018-01-25,1219.412
2018-01-26,1220.062
2018-01-29,1219.256
2018-01-30,1194.467
2018-01-31,1196.519
2018-02-01,1199.382
2018-02-02,1184.398
2018-02-05,1155.368
2018-02-06,1148.235
2018-02-07,1162.033
2018-02-08,1111.176
2018-02-09,1104.655
2018-02-12,1108.412
2018-02-13,1093.647
2018-02-14,1112.699
2018-02-15,1136.855
2018-02-16,1135.415
2018-02-19,1149.259
2018-02-20,1133.656
2018-02-21,1138.059
2018-02-22,1132.228
2018-02-23,1137.149
2018-02-26,1148.627
2018-02-27,1142.818
2018-02-28,1126.576
2018-03-01,1126.989
2018-03-02,1141.326
2018-03-05,1126.804
2018-03-06,1133.238
2018-03-07,1131.42
2018-03-08,1132.127
2018-03-09,1137.264
2018-03-12,1148.739
2018-03-13,1154.484
2018-03-14,1141.377
2018-03-15,1131.972
2018-03-16,1134.324
2018-03-19,1111.214
2018-03-20,1107.799
2018-03-21,1094.287
2018-03-22,1081.933
2018-03-23,1076.369
2018-03-26,1060.681
2018-03-27,1067.912
2018-03-28,1064.801
2018-03-29,1065.608
2018-03-30,1065.608
2018-04-02,1054.321
2018-04-03,1051.835
2018-04-04,1036.604
2018-04-05,1038.336
2018-04-06,1030.963
2018-04-09,1055.567
2018-04-10,1084.728
2018-04-11,1075.698
2018-04-12,1087.465
2018-04-13,1082.568
2018-04-16,1095.413
2018-04-17,1093.053
2018-04-18,1095.16
2018-04-19,1091.108
2018-04-20,1089.988
2018-04-23,1090.0
2018-04-24,1079.161
2018-04-25,1065.892
2018-04-26,1080.56
2018-04-27,1081.626
2018-04-30,1070.577
2018-05-01,1079.072
2018-05-02,1079.497
2018-05-03,1065.895
2018-05-04,1067.587
2018-05-07,1085.939
2018-05-08,1088.296
2018-05-09,1103.26
2018-05-10,1103.712
2018-05-11,1105.93
2018-05-14,1125.329
2018-05-15,1121.56
2018-05-16,1136.662
2018-05-17,1146.217
2018-05-18,1147.96
2018-05-21,1160.082
2018-05-22,1159.546
2018-05-23,1155.135
2018-05-24,1165.101
2018-05-25,1176.588
2018-05-28,1176.16
2018-05-29,1148.495
2018-05-30,1154.343
2018-05-31,1156.53
2018-06-01,1166.38
2018-06-04,1166.353
2018-06-05,1162.896
2018-06-06,1167.554
2018-06-07,1172.807
2018-06-08,1193.565
2018-06-11,1195.049
2018-06-12,1204.152
2018-06-13,1207.398
2018-06-14,1192.625
2018-06-15,1185.945
2018-06-18,1189.382
2018-06-19,1181.776
2018-06-20,1191.063
2018-06-21,1180.909
2018-06-22,1183.812
2018-06-25,1175.184
2018-06-26,1174.814
2018-06-27,1172.982
2018-06-28,1187.716
2018-06-29,1179.618
2018-07-02,1175.249
2018-07-03,1185.443
2018-07-04,1187.065
2018-07-05,1178.276
2018-07-06,1184.999
2018-07-09,1190.845
2018-07-10,1191.061
2018-07-11,1179.422
2018-07-12,1181.722
2018-07-13,1173.957
2018-07-16,1179.023
2018-07-17,1173.45
2018-07-18,1179.08
2018-07-19,1168.447
2018-07-20,1170.0
2018-07-23,1170.922
2018-07-24,1177.23
2018-07-25,1195.396
2018-07-26,1199.549
2018-07-27,1187.521
2018-07-30,1198.697
2018-07-31,1200.127
2018-08-01,1191.979
2018-08-02,1152.236
2018-08-03,1162.5
2018-08-06,1171.034
2018-08-07,1197.2
2018-08-08,1183.706
2018-08-09,1179.44
2018-08-10,1178.11
2018-08-13,1163.407
2018-08-14,1171.677
2018-08-15,1177.516
2018-08-16,1216.523
2018-08-17,1219.833
2018-08-20,1255.698
2018-08-21,1251.645
2018-08-22,1243.882
2018-08-23,1242.164
2018-08-24,1230.712
2018-08-27,1246.537
2018-08-28,1253.411
2018-08-29,1254.828
2018-08-30,1255.042
2018-08-31,1253.952
2018-09-03,1252.492
2018-09-04,1238.885
2018-09-05,1228.838
2018-09-06,1220.433
2018-09-07,1214.36
2018-09-10,1207.679
2018-09-11,1222.971
2018-09-12,1231.731
2018-09-13,1237.197
2018-09-14,1249.179
2018-09-17,1270.535
2018-09-18,1290.016
2018-09-19,1292.809
2018-09-20,1304.939
2018-09-21,1297.84
2018-09-24,1287.442
2018-09-25,1275.158
2018-09-26,1246.982
2018-09-27,1224.992
2018-09-28,1225.042
2018-10-01,1222.921
2018-10-02,1232.013
2018-10-03,1237.239
2018-10-04,1230.507
2018-10-05,1225.227
2018-10-08,1209.912
2018-10-09,1214.186
2018-10-10,1203.233
2018-10-11,1181.374
2018-10-12,1200.251
2018-10-15,1204.574
2018-10-16,1219.801
2018-10-17,1202.278
2018-10-18,1204.906
2018-10-19,1208.214
2018-10-22,1201.896
2018-10-23,1183.211
2018-10-24,1153.525
2018-10-25,1150.37
2018-10-26,1136.202
2018-10-29,1143.657
2018-10-30,1145.82
2018-10-31,1153.734
2018-11-01,1222.101
2018-11-02,1216.098
2018-11-05,1219.088
2018-11-06,1232.894
2018-11-07,1265.875
2018-11-08,1277.673
2018-11-09,1269.149
2018-11-12,1260.829
2018-11-13,1261.482
2018-11-14,1240.432
2018-11-15,1238.211
2018-11-16,1233.221
2018-11-19,1229.888
2018-11-20,1197.071
2018-11-21,1206.738
2018-11-22,1198.564
2018-11-23,1197.684
2018-11-26,1211.535
2018-11-27,1206.775
2018-11-28,1214.766
2018-11-29,1213.333
2018-11-30,1202.502
2018-12-03,1214.544
2018-12-04,1181.66
2018-12-05,1182.337
2018-12-06,1158.907
2018-12-07,1143.455
2018-12-10,1118.273
2018-12-11,1116.738
2018-12-12,1125.334
2018-12-13,1127.05
2018-12-14,1114.959
2018-12-17,1093.325
2018-12-18,1079.785
2018-12-19,1077.33
2018-12-20,1059.681
2018-12-21,1044.337
2018-12-24,986.475
2018-12-25,1004.541
2018-12-26,1027.385
2018-12-27,1014.543
2018-12-28,1016.552
2018-12-31,1021.12
2019-01-01,1034.905
2019-01-02,1031.624
2019-01-03,1037.29
2019-01-04,1057.858
2019-01-07,1075.745
2019-01-08,1080.927
2019-01-09,1096.979
2019-01-10,1098.872
2019-01-11,1103.543
2019-01-14,1096.271
2019-01-15,1106.717
2019-01-16,1104.473
2019-01-17,1110.189
2019-01-18,1112.591
2019-01-21,1109.16
2019-01-22,1114.086
2019-01-23,1132.118
2019-01-24,1136.924
2019-01-25,1142.37
2019-01-28,1149.558
2019-01-29,1155.033
2019-01-30,1165.991
2019-01-31,1173.971
2019-02-01,1170.26
2019-02-04,1179.01
2019-02-05,1189.845
2019-02-06,1166.04
2019-02-07,1141.41
2019-02-08,1136.437
2019-02-11,1149.867
2019-02-12,1161.258
2019-02-13,1135.332
2019-02-14,1123.532
2019-02-15,1145.341
2019-02-18,1149.712
2019-02-19,1149.655
2019-02-20,1147.191
2019-02-21,1137.29
2019-02-22,1139.57
2019-02-25,1153.596
2019-02-26,1135.705
2019-02-27,1130.457
2019-02-28,1128.123
2019-03-01,1131.673
2019-03-04,1131.792
2019-03-05,1129.657
2019-03-06,1120.393
2019-03-07,1107.31
2019-03-08,1101.321
2019-03-11,1105.093
2019-03-12,1103.882
2019-03-13,1126.328
2019-03-14,1124.098
2019-03-15,1127.515
2019-03-18,1133.569
2019-03-19,1142.063
2019-03-20,1140.151
2019-03-21,1146.607
2019-03-22,1127.392
2019-03-25,1102.406
2019-03-26,1110.571
2019-03-27,1104.337
2019-03-28,1093.047
2019-03-29,1094.449
2019-04-01,1107.946
2019-04-02,1095.528
2019-04-03,1107.971
2019-04-04,1112.423
2019-04-05,1116.274
2019-04-08,1119.903
2019-04-09,1112.147
2019-04-10,1123.942
2019-04-11,1125.041
2019-04-12,1126.227
2019-04-15,1136.942
2019-04-16,1144.621
2019-04-17,1123.372
2019-04-18,1116.636
2019-04-19,1116.636
2019-04-22,1122.084
2019-04-23,1126.468
2019-04-24,1134.646
2019-04-25,1134.514
2019-04-26,1141.11
2019-04-29,1149.261
2019-04-30,1141.467
2019-05-01,1152.348
2019-05-02,1136.201
2019-05-03,1145.263
2019-05-06,1130.312
2019-05-07,1128.348
2019-05-08,1131.936
2019-05-09,1130.494
2019-05-10,1131.231
2019-05-13,1066.098
2019-05-14,1075.588
2019-05-15,1063.736
2019-05-16,1076.988
2019-05-17,1080.84
2019-05-20,1073.081
2019-05-21,1075.215
2019-05-22,1070.358
2019-05-23,1054.615
2019-05-24,1053.007
2019-05-27,1068.533
2019-05-28,1042.762
2019-05-29,1034.164
2019-05-30,1011.347
2019-05-31,1008.408
2019-06-03,1007.447
2019-06-04,1025.053
2019-06-05,1032.467
2019-06-06,1028.305
2019-06-07,1030.422
2019-06-10,1041.867
2019-06-11,1033.573
2019-06-12,1023.425
2019-06-13,1023.475
2019-06-14,1015.345
2019-06-17,1009.887
2019-06-18,1015.725
2019-06-19,1020.542
2019-06-20,1030.957
2019-06-21,1028.478
2019-06-24,1030.026
2019-06-25,1041.908
2019-06-26,1050.229
2019-06-27,1062.765
2019-06-28,1067.869
2019-07-01,1066.817
2019-07-02,1070.047
2019-07-03,1077.945
2019-07-04,1077.871
2019-07-05,1072.984
2019-07-08,1062.315
2019-07-09,1074.003
2019-07-10,1073.097
2019-07-11,1070.305
2019-07-12,1075.02
2019-07-15,1062.188
2019-07-16,1047.715
2019-07-17,1043.072
2019-07-18,1031.225
2019-07-19,1033.533
2019-07-22,1033.74
2019-07-23,1038.177
2019-07-24,1055.966
2019-07-25,1047.72
2019-07-26,1047.156
2019-07-29,1058.67
2019-07-30,1061.442
2019-07-31,1065.011
2019-08-01,1065.513
2019-08-02,1070.81
2019-08-05,1059.102
2019-08-06,1052.111
2019-08-07,1054.782
2019-08-08,1069.494
2019-08-09,1063.188
2019-08-12,1058.599
2019-08-13,1059.845
2019-08-14,1015.778
2019-08-15,996.12
2019-08-16,998.074
2019-08-19,1025.393
2019-08-20,1030.325
2019-08-21,1047.53
2019-08-22,1044.548
2019-08-23,1041.54
2019-08-26,1028.327
2019-08-27,1009.881
2019-08-28,1004.746
2019-08-29,1013.162
2019-08-30,1012.35
2019-09-02,1006.843
2019-09-03,1000.603
2019-09-04,1013.591
2019-09-05,1016.99
2019-09-06,1018.873
2019-09-09,1024.547
2019-09-10,1031.106
2019-09-11,1041.51
2019-09-12,1046.225
2019-09-13,1043.397
2019-09-16,1036.761
2019-09-17,1033.478
2019-09-18,1047.46
2019-09-19,1049.388
2019-09-20,1045.459
2019-09-23,1036.16
2019-09-24,1041.801
2019-09-25,1044.594
2019-09-26,1046.029
2019-09-27,1057.446
2019-09-30,1058.163
2019-10-01,1053.23
2019-10-02,1046.82
2019-10-03,1045.289
2019-10-04,1048.624
2019-10-07,1047.766
2019-10-08,1038.686
2019-10-09,1038.978
2019-10-10,1044.878
2019-10-11,1049.316
2019-10-14,1044.692
2019-10-15,1054.326
2019-10-16,1053.861
2019-10-17,1072.183
2019-10-18,1065.214
2019-10-21,1079.784
2019-10-22,1080.821
2019-10-23,1079.51
2019-10-24,1088.716
2019-10-25,1085.446
2019-10-28,1095.819
2019-10-29,1097.851
2019-10-30,1087.308
2019-10-31,1089.11
2019-11-01,1092.811
2019-11-04,1107.272
2019-11-05,1110.666
2019-11-06,1103.732
2019-11-07,1110.26
2019-11-08,1128.145
2019-11-11,1119.403
2019-11-12,1122.64
2019-11-13,1128.498
2019-11-14,1126.539
2019-11-15,1146.528
2019-11-18,1152.559
2019-11-19,1151.903
2019-11-20,1148.408
2019-11-21,1141.297
2019-11-22,1138.475
2019-11-25,1155.392
2019-11-26,1140.287
2019-11-27,1153.312
2019-11-28,1164.799
2019-11-29,1166.162
2019-12-02,1143.17
2019-12-03,1133.882
2019-12-04,1141.44
2019-12-05,1134.349
2019-12-06,1135.058
2019-12-09,1144.754
2019-12-10,1139.457
2019-12-11,1140.783
2019-12-12,1140.509
2019-12-13,1136.62
2019-12-16,1136.237
2019-12-17,1137.296
2019-12-18,1132.815
2019-12-19,1135.588
2019-12-20,1140.423
2019-12-23,1137.877
2019-12-24,1147.834
2019-12-25,1148.792
2019-12-26,1152.712
2019-12-27,1152.437
2019-12-30,1147.026
2019-12-31,1156.325
2020-01-01,1159.189
2020-01-02,1164.056
2020-01-03,1148.372
2020-01-06,1142.435
2020-01-07,1140.092
2020-01-08,1137.782
2020-01-09,1138.764
2020-01-10,1139.467
2020-01-13,1138.67
2020-01-14,1155.524
2020-01-15,1162.6
2020-01-16,1169.074
2020-01-17,1160.623
2020-01-20,1166.8
2020-01-21,1159.791
2020-01-22,1172.271
2020-01-23,1175.099
2020-01-24,1169.563
2020-01-27,1148.371
2020-01-28,1148.172
2020-01-29,1156.13
2020-01-30,1159.463
2020-01-31,1162.466
2020-02-03,1153.037
2020-02-04,1175.013
2020-02-05,1190.055
2020-02-06,1202.998
2020-02-07,1204.186
2020-02-10,1193.334
2020-02-11,1206.874
2020-02-12,1222.867
2020-02-13,1204.763
2020-02-14,1197.378
2020-02-17,1207.46
2020-02-18,1202.657
2020-02-19,1231.135
2020-02-20,1218.938
2020-02-21,1219.2
2020-02-24,1166.939
2020-02-25,1182.625
2020-02-26,1185.172
2020-02-27,1132.666
2020-02-28,1110.993
2020-03-02,1098.736
2020-03-03,1112.723
2020-03-04,1088.751
2020-03-05,1053.252
2020-03-06,1036.583
2020-03-09,907.68
2020-03-10,914.458
2020-03-11,872.241
2020-03-12,794.788
2020-03-13,810.151
2020-03-16,740.422
2020-03-17,729.213
2020-03-18,695.719
2020-03-19,764.638
2020-03-20,773.803
2020-03-23,708.781
2020-03-24,792.313
2020-03-25,781.965
2020-03-26,811.256
2020-03-27,807.089
2020-03-30,839.846
2020-03-31,876.862
2020-04-01,828.43
2020-04-02,809.475
2020-04-03,816.657
2020-04-06,846.559
2020-04-07,869.775
2020-04-08,873.12
2020-04-09,882.928
2020-04-10,882.928
2020-04-13,886.673
2020-04-14,889.258
2020-04-15,874.564
2020-04-16,863.237
2020-04-17,862.341
2020-04-20,905.651
2020-04-21,875.905
2020-04-22,881.891
2020-04-23,900.931
2020-04-24,903.069
2020-04-27,947.791
2020-04-28,950.735
2020-04-29,955.922
2020-04-30,957.358
2020-05-01,937.538
2020-05-04,905.723
2020-05-05,931.037
2020-05-06,939.31
2020-05-07,961.24
2020-05-08,957.543
2020-05-11,962.082
2020-05-12,945.094
2020-05-13,910.834
2020-05-14,873.913
2020-05-15,880.199
2020-05-18,928.348
2020-05-19,939.971
2020-05-20,947.138
2020-05-21,935.201
2020-05-22,931.217
2020-05-25,945.006
2020-05-26,949.457
2020-05-27,960.054
2020-05-28,957.532
2020-05-29,951.97
2020-06-01,950.983
2020-06-02,958.621
2020-06-03,956.608
2020-06-04,967.38
2020-06-05,964.507
2020-06-08,991.503
2020-06-09,990.794
2020-06-10,983.569
2020-06-11,948.513
2020-06-12,943.729
2020-06-15,928.382
2020-06-16,957.377
2020-06-17,949.945
2020-06-18,952.972
2020-06-19,958.926
2020-06-22,945.829
2020-06-23,935.759
2020-06-24,916.128
2020-06-25,919.748
2020-06-26,910.89
2020-06-29,886.652
2020-06-30,892.106
2020-07-01,904.517
2020-07-02,920.991
2020-07-03,922.238
2020-07-06,910.395
2020-07-07,904.116
2020-07-08,893.837
2020-07-09,889.135
2020-07-10,889.581
2020-07-13,899.305
2020-07-14,896.153
2020-07-15,933.455
2020-07-16,916.632
2020-07-17,919.503
2020-07-20,925.603
2020-07-21,922.878
2020-07-22,918.999
2020-07-23,908.816
2020-07-24,903.523
2020-07-27,902.639
2020-07-28,900.202
2020-07-29,911.171
2020-07-30,906.054
2020-07-31,905.838
2020-08-03,919.631
2020-08-04,910.308
2020-08-05,937.933
2020-08-06,924.007
2020-08-07,918.001
2020-08-10,920.151
2020-08-11,929.481
2020-08-12,939.516
2020-08-13,932.658
2020-08-14,930.196
2020-08-17,947.759
2020-08-18,927.011
2020-08-19,915.221
2020-08-20,895.995
2020-08-21,896.294
2020-08-24,904.582
2020-08-25,906.54
2020-08-26,918.995
2020-08-27,914.167
2020-08-28,920.373
2020-08-31,921.662
2020-09-01,910.712
2020-09-02,902.615
2020-09-03,866.295
2020-09-04,864.889
2020-09-07,869.647
2020-09-08,849.921
2020-09-09,845.387
2020-09-10,826.769
2020-09-11,819.804
2020-09-14,849.007
2020-09-15,853.274
2020-09-16,850.618
2020-09-17,847.337
2020-09-18,853.56
2020-09-21,826.83
2020-09-22,829.039
2020-09-23,805.186
2020-09-24,792.619
2020-09-25,795.972
2020-09-28,800.974
2020-09-29,811.471
2020-09-30,826.283
2020-10-01,837.386
2020-10-02,834.484
2020-10-05,868.189
2020-10-06,868.614
2020-10-07,874.775
2020-10-08,893.326
2020-10-09,895.973
2020-10-12,891.275
2020-10-13,884.706
2020-10-14,891.098
2020-10-15,880.715
2020-10-16,884.522
2020-10-19,881.489
2020-10-20,881.135
2020-10-21,884.3
2020-10-22,886.151
2020-10-23,885.684
2020-10-26,883.009
2020-10-27,873.677
2020-10-28,853.604
2020-10-29,859.191
2020-10-30,860.397
2020-11-02,874.517
2020-11-03,880.961
2020-11-04,898.658
2020-11-05,897.459
2020-11-06,906.179
2020-11-09,954.529
2020-11-10,946.347
2020-11-11,953.581
2020-11-12,944.946
2020-11-13,945.769
2020-11-16,967.229
2020-11-17,973.482
2020-11-18,974.396
2020-11-19,972.365
2020-11-20,977.835
2020-11-23,994.821
2020-11-24,1019.173
2020-11-25,1021.597
2020-11-26,1029.383
2020-11-27,1033.117
2020-11-30,1007.384
2020-12-01,1007.261
2020-12-02,996.311
2020-12-03,1012.756
2020-12-04,1017.032
2020-12-07,1030.613
2020-12-08,1045.228
2020-12-09,1049.406
2020-12-10,1044.07
2020-12-11,1040.673
2020-12-14,1056.127
2020-12-15,1053.305
