Date,IRELAND GROWTH Standard (Large+Mid Cap)
2010-09-22,113.396
2010-09-23,112.054
2010-09-24,113.249
2010-09-27,112.561
2010-09-28,112.676
2010-09-29,112.136
2010-09-30,113.034
2010-10-01,112.518
2010-10-04,112.74
2010-10-05,115.34
2010-10-06,118.429
2010-10-07,117.253
2010-10-08,118.093
2010-10-11,118.202
2010-10-12,116.631
2010-10-13,117.931
2010-10-14,117.667
2010-10-15,116.839
2010-10-18,116.19
2010-10-19,113.943
2010-10-20,115.761
2010-10-21,121.732
2010-10-22,119.265
2010-10-25,119.49
2010-10-26,117.782
2010-10-27,115.783
2010-10-28,117.389
2010-10-29,117.562
2010-11-01,117.24
2010-11-02,119.727
2010-11-03,121.451
2010-11-04,127.14
2010-11-05,124.726
2010-11-08,125.608
2010-11-09,128.454
2010-11-10,122.436
2010-11-11,120.089
2010-11-12,119.489
2010-11-15,120.914
2010-11-16,118.563
2010-11-17,120.524
2010-11-18,126.322
2010-11-19,127.046
2010-11-22,126.224
2010-11-23,120.801
2010-11-24,121.407
2010-11-25,119.891
2010-11-26,119.219
2010-11-29,115.077
2010-11-30,112.84
2010-12-01,113.654
2010-12-02,114.091
2010-12-03,116.054
2010-12-06,116.617
2010-12-07,118.909
2010-12-08,118.649
2010-12-09,119.948
2010-12-10,120.327
2010-12-13,123.74
2010-12-14,121.796
2010-12-15,121.256
2010-12-16,120.126
2010-12-17,118.42
2010-12-20,117.837
2010-12-21,119.968
2010-12-22,119.519
2010-12-23,120.794
2010-12-24,120.28
2010-12-27,120.564
2010-12-28,120.394
2010-12-29,119.171
2010-12-30,118.729
2010-12-31,118.861
2011-01-03,118.387
2011-01-04,120.335
2011-01-05,122.598
2011-01-06,123.608
2011-01-07,126.095
2011-01-10,125.285
2011-01-11,126.875
2011-01-12,128.893
2011-01-13,127.524
2011-01-14,128.005
2011-01-17,126.902
2011-01-18,128.138
2011-01-19,126.633
2011-01-20,121.765
2011-01-21,121.762
2011-01-24,124.831
2011-01-25,126.956
2011-01-26,127.611
2011-01-27,126.737
2011-01-28,123.815
2011-01-31,123.045
2011-02-01,126.079
2011-02-02,124.182
2011-02-03,124.431
2011-02-04,126.267
2011-02-07,128.53
2011-02-08,129.532
2011-02-09,126.408
2011-02-10,126.293
2011-02-11,127.035
2011-02-14,128.56
2011-02-15,128.607
2011-02-16,129.005
2011-02-17,127.25
2011-02-18,126.768
2011-02-21,125.58
2011-02-22,127.804
2011-02-23,125.926
2011-02-24,125.544
2011-02-25,126.733
2011-02-28,127.386
2011-03-01,127.794
2011-03-02,128.511
2011-03-03,129.382
2011-03-04,129.239
2011-03-07,131.223
2011-03-08,129.077
2011-03-09,129.55
2011-03-10,128.76
2011-03-11,128.397
2011-03-14,128.221
2011-03-15,125.029
2011-03-16,122.606
2011-03-17,125.648
2011-03-18,127.183
2011-03-21,127.638
2011-03-22,126.701
2011-03-23,126.168
2011-03-24,126.54
2011-03-25,128.658
2011-03-28,128.884
2011-03-29,127.955
2011-03-30,129.362
2011-03-31,129.019
2011-04-01,131.893
2011-04-04,132.465
2011-04-05,132.011
2011-04-06,136.236
2011-04-07,136.115
2011-04-08,137.603
2011-04-11,136.785
2011-04-12,137.334
2011-04-13,137.678
2011-04-14,138.775
2011-04-15,139.826
2011-04-18,138.645
2011-04-19,142.337
2011-04-20,142.852
2011-04-21,140.387
2011-04-22,140.387
2011-04-25,140.286
2011-04-26,145.307
2011-04-27,144.682
2011-04-28,145.179
2011-04-29,146.308
2011-05-02,146.856
2011-05-03,145.095
2011-05-04,145.675
2011-05-05,143.386
2011-05-06,146.077
2011-05-09,143.466
2011-05-10,146.128
2011-05-11,147.74
2011-05-12,147.927
2011-05-13,148.401
2011-05-16,148.505
2011-05-17,147.45
2011-05-18,147.51
2011-05-19,150.086
2011-05-20,148.172
2011-05-23,144.907
2011-05-24,145.126
2011-05-25,146.76
2011-05-26,147.921
2011-05-27,153.087
2011-05-30,152.837
2011-05-31,155.425
2011-06-01,156.065
2011-06-02,156.093
2011-06-03,157.354
2011-06-06,157.748
2011-06-07,159.074
2011-06-08,157.288
2011-06-09,159.311
2011-06-10,157.238
2011-06-13,159.153
2011-06-14,159.999
2011-06-15,157.495
2011-06-16,153.474
2011-06-17,155.398
2011-06-20,155.077
2011-06-21,158.413
2011-06-22,157.501
2011-06-23,154.757
2011-06-24,156.239
2011-06-27,158.282
2011-06-28,160.532
2011-06-29,161.868
2011-06-30,164.225
2011-07-01,167.508
2011-07-04,169.837
2011-07-05,169.149
2011-07-06,166.598
2011-07-07,165.971
2011-07-08,164.617
2011-07-11,162.377
2011-07-12,163.002
2011-07-13,164.249
2011-07-14,165.306
2011-07-15,163.91
2011-07-18,164.382
2011-07-19,165.888
2011-07-20,166.358
2011-07-21,168.922
2011-07-22,168.989
2011-07-25,170.281
2011-07-26,167.946
2011-07-27,167.583
2011-07-28,162.888
2011-07-29,159.529
2011-08-01,157.608
2011-08-02,155.97
2011-08-03,148.912
2011-08-04,144.204
2011-08-05,140.998
2011-08-08,132.145
2011-08-09,137.47
2011-08-10,138.696
2011-08-11,141.136
2011-08-12,145.969
2011-08-15,151.25
2011-08-16,149.274
2011-08-17,151.046
2011-08-18,147.016
2011-08-19,146.906
2011-08-22,145.42
2011-08-23,145.175
2011-08-24,147.863
2011-08-25,142.947
2011-08-26,143.361
2011-08-29,146.332
2011-08-30,146.327
2011-08-31,151.405
2011-09-01,153.101
2011-09-02,148.565
2011-09-05,143.441
2011-09-06,142.708
2011-09-07,146.213
2011-09-08,146.445
2011-09-09,139.286
2011-09-12,134.362
2011-09-13,135.726
2011-09-14,138.379
2011-09-15,138.737
2011-09-16,137.494
2011-09-19,136.341
2011-09-20,140.806
2011-09-21,140.408
2011-09-22,134.966
2011-09-23,136.309
2011-09-26,139.715
2011-09-27,145.837
2011-09-28,146.697
2011-09-29,146.484
2011-09-30,145.133
2011-10-03,142.535
2011-10-04,137.887
2011-10-05,138.446
2011-10-06,142.245
2011-10-07,145.066
2011-10-10,145.646
2011-10-11,146.908
2011-10-12,147.733
2011-10-13,145.111
2011-10-14,148.741
2011-10-17,147.788
2011-10-18,149.086
2011-10-19,147.947
2011-10-20,144.918
2011-10-21,150.898
2011-10-24,151.473
2011-10-25,151.172
2011-10-26,149.257
2011-10-27,155.597
2011-10-28,161.119
2011-10-31,158.227
2011-11-01,152.74
2011-11-02,153.816
2011-11-03,154.802
2011-11-04,154.928
2011-11-07,155.033
2011-11-08,154.439
2011-11-09,152.467
2011-11-10,149.97
2011-11-11,151.996
2011-11-14,151.855
2011-11-15,149.825
2011-11-16,150.489
2011-11-17,149.154
2011-11-18,147.547
2011-11-21,143.523
2011-11-22,142.663
2011-11-23,139.425
2011-11-24,139.211
2011-11-25,139.79
2011-11-28,143.753
2011-11-29,144.743
2011-11-30,154.621
2011-12-01,151.907
2011-12-02,152.231
2011-12-05,155.751
2011-12-06,154.764
2011-12-07,159.668
2011-12-08,156.77
2011-12-09,157.285
2011-12-12,156.316
2011-12-13,155.042
2011-12-14,151.961
2011-12-15,154.64
2011-12-16,158.671
2011-12-19,159.339
2011-12-20,163.634
2011-12-21,165.598
2011-12-22,164.928
2011-12-23,163.48
2011-12-26,163.48
2011-12-27,163.819
2011-12-28,166.019
2011-12-29,166.635
2011-12-30,170.85
2012-01-02,170.85
2012-01-03,173.596
2012-01-04,166.38
2012-01-05,167.149
2012-01-06,165.354
2012-01-09,170.216
2012-01-10,171.768
2012-01-11,170.195
2012-01-12,168.484
2012-01-13,169.301
2012-01-16,167.944
2012-01-17,168.573
2012-01-18,167.722
2012-01-19,169.49
2012-01-20,167.006
2012-01-23,168.84
2012-01-24,167.662
2012-01-25,169.593
2012-01-26,172.145
2012-01-27,169.766
2012-01-30,169.828
2012-01-31,169.055
2012-02-01,175.239
2012-02-02,172.569
2012-02-03,174.185
2012-02-06,176.695
2012-02-07,175.94
2012-02-08,174.851
2012-02-09,172.472
2012-02-10,169.642
2012-02-13,170.026
2012-02-14,170.68
2012-02-15,173.294
2012-02-16,173.062
2012-02-17,171.42
2012-02-20,173.728
2012-02-21,169.006
2012-02-22,169.297
2012-02-23,171.675
2012-02-24,174.766
2012-02-27,174.976
2012-02-28,174.867
2012-02-29,174.972
2012-03-01,175.793
2012-03-02,177.584
2012-03-05,174.538
2012-03-06,171.389
2012-03-07,173.707
2012-03-08,181.318
2012-03-09,180.756
2012-03-12,178.852
2012-03-13,178.956
2012-03-14,177.51
2012-03-15,185.091
2012-03-16,192.735
2012-03-19,192.528
2012-03-20,191.447
2012-03-21,193.436
2012-03-22,191.619
2012-03-23,193.444
2012-03-26,194.132
2012-03-27,195.197
2012-03-28,197.078
2012-03-29,194.046
2012-03-30,196.074
2012-04-02,197.637
2012-04-03,197.596
2012-04-04,191.991
2012-04-05,190.799
2012-04-06,190.799
2012-04-09,190.909
2012-04-10,186.034
2012-04-11,186.561
2012-04-12,186.695
2012-04-13,185.908
2012-04-16,184.609
2012-04-17,188.353
2012-04-18,186.468
2012-04-19,187.386
2012-04-20,190.226
2012-04-23,184.369
2012-04-24,184.826
2012-04-25,187.24
2012-04-26,189.185
2012-04-27,191.249
2012-04-30,189.623
2012-05-01,191.363
2012-05-02,190.42
2012-05-03,189.421
2012-05-04,182.942
2012-05-07,182.036
2012-05-08,180.6
2012-05-09,179.441
2012-05-10,178.478
2012-05-11,184.191
2012-05-14,179.897
2012-05-15,179.34
2012-05-16,180.482
2012-05-17,177.873
2012-05-18,177.082
2012-05-21,177.26
2012-05-22,179.345
2012-05-23,175.95
2012-05-24,175.651
2012-05-25,185.955
2012-05-28,185.652
2012-05-29,189.528
2012-05-30,187.509
2012-05-31,186.551
2012-06-01,180.408
2012-06-04,182.349
2012-06-05,177.73
2012-06-06,177.185
2012-06-07,177.439
2012-06-08,179.769
2012-06-11,179.755
2012-06-12,180.611
2012-06-13,183.798
2012-06-14,181.528
2012-06-15,186.367
2012-06-18,185.598
2012-06-19,186.268
2012-06-20,185.191
2012-06-21,183.562
2012-06-22,184.093
2012-06-25,183.402
2012-06-26,185.208
2012-06-27,186.729
2012-06-28,186.346
2012-06-29,189.924
2012-07-02,184.806
2012-07-03,184.233
2012-07-04,188.439
2012-07-05,187.235
2012-07-06,188.562
2012-07-09,188.108
2012-07-10,187.183
2012-07-11,186.155
2012-07-12,184.142
2012-07-13,187.601
2012-07-16,188.518
2012-07-17,189.499
2012-07-18,188.811
2012-07-19,188.268
2012-07-20,182.492
2012-07-23,180.664
2012-07-24,168.796
2012-07-25,166.507
2012-07-26,172.951
2012-07-27,173.591
2012-07-30,172.142
2012-07-31,174.469
2012-08-01,171.053
2012-08-02,170.568
2012-08-03,172.631
2012-08-06,173.701
2012-08-07,166.039
2012-08-08,168.857
2012-08-09,174.559
2012-08-10,175.391
2012-08-13,178.154
2012-08-14,177.293
2012-08-15,177.958
2012-08-16,179.143
2012-08-17,176.998
2012-08-20,177.276
2012-08-21,178.258
2012-08-22,177.197
2012-08-23,179.293
2012-08-24,177.765
2012-08-27,178.804
2012-08-28,177.825
2012-08-29,177.096
2012-08-30,175.438
2012-08-31,178.19
2012-09-03,177.406
2012-09-04,176.739
2012-09-05,176.033
2012-09-06,178.259
2012-09-07,178.742
2012-09-10,176.293
2012-09-11,175.531
2012-09-12,173.652
2012-09-13,174.779
2012-09-14,177.377
2012-09-17,177.587
2012-09-18,176.622
2012-09-19,179.157
2012-09-20,181.485
2012-09-21,183.016
2012-09-24,183.026
2012-09-25,183.498
2012-09-26,179.437
2012-09-27,178.843
2012-09-28,181.054
2012-10-01,183.754
2012-10-02,185.218
2012-10-03,186.289
2012-10-04,187.719
2012-10-05,189.727
2012-10-08,185.971
2012-10-09,185.179
2012-10-10,184.538
2012-10-11,183.747
2012-10-12,185.029
2012-10-15,185.239
2012-10-16,186.908
2012-10-17,187.894
2012-10-18,184.384
2012-10-19,184.757
2012-10-22,185.287
2012-10-23,182.993
2012-10-24,183.349
2012-10-25,185.231
2012-10-26,186.356
2012-10-29,184.206
2012-10-30,187.523
2012-10-31,185.059
2012-11-01,183.741
2012-11-02,182.825
2012-11-05,182.875
2012-11-06,182.331
2012-11-07,179.054
2012-11-08,176.742
2012-11-09,178.29
2012-11-12,175.311
2012-11-13,178.412
2012-11-14,177.224
2012-11-15,174.974
2012-11-16,174.995
2012-11-19,178.056
2012-11-20,177.366
2012-11-21,177.991
2012-11-22,179.515
2012-11-23,181.437
2012-11-26,181.403
2012-11-27,179.847
2012-11-28,179.567
2012-11-29,181.78
2012-11-30,180.521
2012-12-03,182.017
2012-12-04,181.506
2012-12-05,180.669
2012-12-06,180.962
2012-12-07,180.453
2012-12-10,182.132
2012-12-11,184.082
2012-12-12,184.17
2012-12-13,183.726
2012-12-14,182.992
2012-12-17,183.43
2012-12-18,185.382
2012-12-19,188.088
2012-12-20,187.524
2012-12-21,184.051
2012-12-24,182.036
2012-12-25,182.036
2012-12-26,182.409
2012-12-27,183.474
2012-12-28,182.1
2012-12-31,183.288
2013-01-01,183.288
2013-01-02,186.248
2013-01-03,187.248
2013-01-04,188.211
2013-01-07,186.383
2013-01-08,186.046
2013-01-09,184.029
2013-01-10,183.133
2013-01-11,183.405
2013-01-14,181.958
2013-01-15,181.417
2013-01-16,180.312
2013-01-17,181.887
2013-01-18,178.926
2013-01-21,178.913
2013-01-22,178.662
2013-01-23,178.737
2013-01-24,178.824
2013-01-25,183.055
2013-01-28,183.315
2013-01-29,181.101
2013-01-30,186.219
2013-01-31,186.661
2013-02-01,190.001
2013-02-04,188.62
2013-02-05,187.107
2013-02-06,180.618
2013-02-07,181.74
2013-02-08,182.675
2013-02-11,182.839
2013-02-12,188.781
2013-02-13,188.328
2013-02-14,188.39
2013-02-15,187.867
2013-02-18,187.23
2013-02-19,189.331
2013-02-20,189.73
2013-02-21,187.702
2013-02-22,190.474
2013-02-25,195.457
2013-02-26,195.867
2013-02-27,195.032
2013-02-28,198.067
2013-03-01,197.312
2013-03-04,199.874
2013-03-05,203.178
2013-03-06,201.414
2013-03-07,200.894
2013-03-08,196.709
2013-03-11,200.749
2013-03-12,202.655
2013-03-13,201.635
2013-03-14,203.111
2013-03-15,200.891
2013-03-18,201.593
2013-03-19,202.4
2013-03-20,205.557
2013-03-21,204.153
2013-03-22,206.084
2013-03-25,204.005
2013-03-26,205.303
2013-03-27,203.907
2013-03-28,207.647
2013-03-29,207.647
2013-04-01,207.744
2013-04-02,208.155
2013-04-03,204.221
2013-04-04,205.219
2013-04-05,202.008
2013-04-08,201.558
2013-04-09,204.278
2013-04-10,206.22
2013-04-11,204.915
2013-04-12,204.57
2013-04-15,205.855
2013-04-16,203.925
2013-04-17,201.794
2013-04-18,203.545
2013-04-19,206.281
2013-04-22,209.176
2013-04-23,214.701
2013-04-24,209.856
2013-04-25,207.175
2013-04-26,207.935
2013-04-29,207.637
2013-04-30,207.862
2013-05-01,209.601
2013-05-02,207.906
2013-05-03,209.516
2013-05-06,208.558
2013-05-07,209.073
2013-05-08,210.002
2013-05-09,208.192
2013-05-10,208.129
2013-05-13,207.795
2013-05-14,206.017
2013-05-15,205.027
2013-05-16,205.442
2013-05-17,202.299
2013-05-20,205.568
2013-05-21,208.28
2013-05-22,210.284
2013-05-23,211.687
2013-05-24,213.066
2013-05-27,214.701
2013-05-28,212.482
2013-05-29,211.887
2013-05-30,211.935
2013-05-31,210.02
2013-06-03,211.146
2013-06-04,212.496
2013-06-05,210.885
2013-06-06,210.861
2013-06-07,213.445
2013-06-10,210.543
2013-06-11,207.33
2013-06-12,207.139
2013-06-13,202.117
2013-06-14,205.882
2013-06-17,204.365
2013-06-18,208.446
2013-06-19,207.022
2013-06-20,202.062
2013-06-21,197.001
2013-06-24,193.343
2013-06-25,197.81
2013-06-26,202.005
2013-06-27,205.057
2013-06-28,204.331
2013-07-01,207.84
2013-07-02,206.702
2013-07-03,205.683
2013-07-04,212.144
2013-07-05,210.527
2013-07-08,211.283
2013-07-09,212.382
2013-07-10,215.808
2013-07-11,216.419
2013-07-12,217.958
2013-07-15,218.976
2013-07-16,215.546
2013-07-17,215.21
2013-07-18,219.339
2013-07-19,216.387
2013-07-22,216.31
2013-07-23,215.925
2013-07-24,221.585
2013-07-25,224.604
2013-07-26,222.777
2013-07-29,223.02
2013-07-30,222.581
2013-07-31,224.266
2013-08-01,228.848
2013-08-02,231.604
2013-08-05,228.747
2013-08-06,230.69
2013-08-07,230.42
2013-08-08,235.768
2013-08-09,240.392
2013-08-12,239.162
2013-08-13,240.178
2013-08-14,240.601
2013-08-15,235.584
2013-08-16,236.751
2013-08-19,238.549
2013-08-20,240.095
2013-08-21,241.212
2013-08-22,245.686
2013-08-23,247.132
2013-08-26,245.746
2013-08-27,243.393
2013-08-28,241.11
2013-08-29,240.992
2013-08-30,241.123
2013-09-02,243.948
2013-09-03,240.427
2013-09-04,238.187
2013-09-05,241.439
2013-09-06,242.415
2013-09-09,242.052
2013-09-10,239.683
2013-09-11,237.683
2013-09-12,236.927
2013-09-13,232.719
2013-09-16,235.429
2013-09-17,234.91
2013-09-18,235.933
2013-09-19,240.318
2013-09-20,240.902
2013-09-23,239.233
2013-09-24,239.791
2013-09-25,240.098
2013-09-26,237.198
2013-09-27,237.512
2013-09-30,236.712
2013-10-01,237.95
2013-10-02,238.803
2013-10-03,241.006
2013-10-04,241.252
2013-10-07,243.24
2013-10-08,240.58
2013-10-09,238.548
2013-10-10,240.023
2013-10-11,241.732
2013-10-14,240.943
2013-10-15,244.528
2013-10-16,248.784
2013-10-17,256.808
2013-10-18,259.958
2013-10-21,259.484
2013-10-22,263.743
2013-10-23,262.005
2013-10-24,261.355
2013-10-25,260.845
2013-10-28,259.644
2013-10-29,260.43
2013-10-30,262.988
2013-10-31,265.15
2013-11-01,259.089
2013-11-04,260.124
2013-11-05,258.388
2013-11-06,261.467
2013-11-07,259.149
2013-11-08,260.315
2013-11-11,262.013
2013-11-12,264.755
2013-11-13,262.84
2013-11-14,263.233
2013-11-15,264.522
2013-11-18,266.163
2013-11-19,264.112
2013-11-20,262.467
2013-11-21,262.032
2013-11-22,265.428
2013-11-25,265.924
2013-11-26,267.471
2013-11-27,268.923
2013-11-28,271.284
2013-11-29,274.366
2013-12-02,271.403
2013-12-03,268.327
2013-12-04,265.915
2013-12-05,267.239
2013-12-06,270.288
2013-12-09,271.85
2013-12-10,272.952
2013-12-11,271.383
2013-12-12,268.512
2013-12-13,270.075
2013-12-16,269.984
2013-12-17,270.014
2013-12-18,268.953
2013-12-19,268.744
2013-12-20,268.956
2013-12-23,269.363
2013-12-24,269.357
2013-12-25,269.357
2013-12-26,269.859
2013-12-27,272.278
2013-12-30,271.173
2013-12-31,270.839
2014-01-01,270.839
2014-01-02,267.61
2014-01-03,266.802
2014-01-06,270.327
2014-01-07,279.576
2014-01-08,283.817
2014-01-09,287.683
2014-01-10,289.602
2014-01-13,295.838
2014-01-14,295.596
2014-01-15,292.673
2014-01-16,291.213
2014-01-17,290.37
2014-01-20,290.666
2014-01-21,291.373
2014-01-22,288.949
2014-01-23,288.668
2014-01-24,286.664
2014-01-27,276.904
2014-01-28,283.117
2014-01-29,290.921
2014-01-30,285.585
2014-01-31,281.493
2014-02-03,282.988
2014-02-04,283.272
2014-02-05,286.551
2014-02-06,293.108
2014-02-07,295.035
2014-02-10,293.539
2014-02-11,297.921
2014-02-12,299.34
2014-02-13,305.572
2014-02-14,308.098
2014-02-17,312.879
2014-02-18,311.849
2014-02-19,312.862
2014-02-20,313.531
2014-02-21,318.908
2014-02-24,325.128
2014-02-25,326.485
2014-02-26,323.968
2014-02-27,327.566
2014-02-28,345.794
2014-03-03,331.233
2014-03-04,315.719
2014-03-05,323.265
2014-03-06,328.857
2014-03-07,320.328
2014-03-10,320.131
2014-03-11,326.894
2014-03-12,319.883
2014-03-13,318.527
2014-03-14,310.704
2014-03-17,316.46
2014-03-18,317.717
2014-03-19,311.28
2014-03-20,306.914
2014-03-21,309.349
2014-03-24,302.789
2014-03-25,303.76
2014-03-26,304.434
2014-03-27,303.449
2014-03-28,310.291
2014-03-31,313.162
2014-04-01,321.54
2014-04-02,318.252
2014-04-03,318.997
2014-04-04,315.773
2014-04-07,310.593
2014-04-08,308.375
2014-04-09,308.589
2014-04-10,303.657
2014-04-11,300.092
2014-04-14,298.667
2014-04-15,296.963
2014-04-16,300.814
2014-04-17,299.867
2014-04-18,299.867
2014-04-21,299.185
2014-04-22,305.091
2014-04-23,303.022
2014-04-24,300.565
2014-04-25,298.838
2014-04-28,297.964
2014-04-29,305.398
2014-04-30,306.513
2014-05-01,302.667
2014-05-02,304.103
2014-05-05,304.388
2014-05-06,302.064
2014-05-07,297.92
2014-05-08,304.825
2014-05-09,296.49
2014-05-12,294.186
2014-05-13,290.788
2014-05-14,283.817
2014-05-15,277.429
2014-05-16,282.402
2014-05-19,287.385
2014-05-20,288.275
2014-05-21,293.504
2014-05-22,295.619
2014-05-23,293.038
2014-05-26,298.407
2014-05-27,295.684
2014-05-28,299.681
2014-05-29,299.146
2014-05-30,299.465
2014-06-02,298.631
2014-06-03,295.909
2014-06-04,293.829
2014-06-05,294.651
2014-06-06,299.586
2014-06-09,300.303
2014-06-10,295.477
2014-06-11,290.786
2014-06-12,290.697
2014-06-13,289.716
2014-06-16,287.057
2014-06-17,289.534
2014-06-18,286.533
2014-06-19,290.521
2014-06-20,285.791
2014-06-23,282.909
2014-06-24,281.185
2014-06-25,282.078
2014-06-26,280.587
2014-06-27,282.495
2014-06-30,281.765
2014-07-01,283.408
2014-07-02,285.234
2014-07-03,290.866
2014-07-04,286.057
2014-07-07,284.44
2014-07-08,277.504
2014-07-09,280.49
2014-07-10,279.225
2014-07-11,280.517
2014-07-14,283.988
2014-07-15,285.596
2014-07-16,288.594
2014-07-17,286.907
2014-07-18,282.35
2014-07-21,277.815
2014-07-22,280.878
2014-07-23,282.915
2014-07-24,286.883
2014-07-25,287.915
2014-07-28,284.05
2014-07-29,286.708
2014-07-30,286.398
2014-07-31,284.478
2014-08-01,285.302
2014-08-04,283.517
2014-08-05,278.695
2014-08-06,275.57
2014-08-07,279.466
2014-08-08,278.435
2014-08-11,281.159
2014-08-12,279.96
2014-08-13,285.451
2014-08-14,290.97
2014-08-15,291.45
2014-08-18,295.253
2014-08-19,291.64
2014-08-20,290.849
2014-08-21,292.364
2014-08-22,294.724
2014-08-25,295.043
2014-08-26,297.493
2014-08-27,302.867
2014-08-28,299.687
2014-08-29,301.436
2014-09-01,303.894
2014-09-02,302.655
2014-09-03,307.124
2014-09-04,307.625
2014-09-05,308.787
2014-09-08,303.91
2014-09-09,300.038
2014-09-10,298.315
2014-09-11,300.45
2014-09-12,300.965
2014-09-15,298.23
2014-09-16,298.193
2014-09-17,297.98
2014-09-18,300.831
2014-09-19,295.895
2014-09-22,290.821
2014-09-23,289.65
2014-09-24,287.236
2014-09-25,287.192
2014-09-26,288.507
2014-09-29,288.722
2014-09-30,289.614
2014-10-01,286.379
2014-10-02,278.348
2014-10-03,281.74
2014-10-06,284.378
2014-10-07,277.724
2014-10-08,275.352
2014-10-09,271.033
2014-10-10,266.006
2014-10-13,266.029
2014-10-14,269.686
2014-10-15,259.689
2014-10-16,260.811
2014-10-17,270.351
2014-10-20,275.493
2014-10-21,282.069
2014-10-22,283.076
2014-10-23,284.536
2014-10-24,283.499
2014-10-27,281.431
2014-10-28,284.28
2014-10-29,282.813
2014-10-30,276.847
2014-10-31,285.038
2014-11-03,281.484
2014-11-04,282.593
2014-11-05,284.483
2014-11-06,282.273
2014-11-07,277.352
2014-11-10,279.166
2014-11-11,279.115
2014-11-12,275.766
2014-11-13,273.236
2014-11-14,273.353
2014-11-17,276.654
2014-11-18,280.956
2014-11-19,284.26
2014-11-20,286.037
2014-11-21,289.535
2014-11-24,290.825
2014-11-25,298.73
2014-11-26,297.563
2014-11-27,303.01
2014-11-28,306.717
2014-12-01,308.242
2014-12-02,305.9
2014-12-03,304.959
2014-12-04,307.178
2014-12-05,311.03
2014-12-08,313.46
2014-12-09,308.199
2014-12-10,304.654
2014-12-11,305.744
2014-12-12,301.901
2014-12-15,291.508
2014-12-16,296.75
2014-12-17,295.786
2014-12-18,297.137
2014-12-19,293.343
2014-12-22,296.505
2014-12-23,296.519
2014-12-24,295.363
2014-12-25,295.363
2014-12-26,294.903
2014-12-29,293.499
2014-12-30,291.718
2014-12-31,287.941
2015-01-01,287.941
2015-01-02,290.667
2015-01-05,282.383
2015-01-06,278.337
2015-01-07,276.531
2015-01-08,276.58
2015-01-09,274.776
2015-01-12,273.306
2015-01-13,280.428
2015-01-14,279.275
2015-01-15,279.284
2015-01-16,280.416
2015-01-19,283.121
2015-01-20,281.091
2015-01-21,283.1
2015-01-22,281.79
2015-01-23,278.014
2015-01-26,278.888
2015-01-27,278.418
2015-01-28,267.586
2015-01-29,272.837
2015-01-30,268.53
2015-02-02,271.812
2015-02-03,279.744
2015-02-04,278.899
2015-02-05,279.057
2015-02-06,281.184
2015-02-09,277.195
2015-02-10,277.388
2015-02-11,279.295
2015-02-12,281.406
2015-02-13,285.551
2015-02-16,282.196
2015-02-17,282.347
2015-02-18,286.223
2015-02-19,287.825
2015-02-20,285.379
2015-02-23,293.323
2015-02-24,292.884
2015-02-25,291.104
2015-02-26,286.067
2015-02-27,295.964
2015-03-02,297.627
2015-03-03,290.903
2015-03-04,290.859
2015-03-05,290.494
2015-03-06,285.869
2015-03-09,285.177
2015-03-10,276.425
2015-03-11,279.248
2015-03-12,290.382
2015-03-13,290.524
2015-03-16,291.109
2015-03-17,284.848
2015-03-18,287.626
2015-03-19,290.475
2015-03-20,298.592
2015-03-23,303.079
2015-03-24,302.906
2015-03-25,302.741
2015-03-26,295.151
2015-03-27,295.994
2015-03-30,298.121
2015-03-31,285.642
2015-04-01,287.338
2015-04-02,292.886
2015-04-03,292.886
2015-04-06,296.95
2015-04-07,297.989
2015-04-08,297.32
2015-04-09,296.724
2015-04-10,294.146
2015-04-13,294.311
2015-04-14,297.665
2015-04-15,297.199
2015-04-16,301.511
2015-04-17,298.853
2015-04-20,295.9
2015-04-21,295.237
2015-04-22,293.693
2015-04-23,296.743
2015-04-24,297.417
2015-04-27,307.217
2015-04-28,308.865
2015-04-29,300.663
2015-04-30,300.109
2015-05-01,300.569
2015-05-04,298.935
2015-05-05,298.535
2015-05-06,302.269
2015-05-07,301.081
2015-05-08,306.964
2015-05-11,300.637
2015-05-12,299.688
2015-05-13,304.587
2015-05-14,310.24
2015-05-15,313.677
2015-05-18,312.387
2015-05-19,310.231
2015-05-20,310.631
2015-05-21,307.475
2015-05-22,305.293
2015-05-25,303.847
2015-05-26,302.14
2015-05-27,305.489
2015-05-28,307.091
2015-05-29,302.767
2015-06-01,300.944
2015-06-02,306.426
2015-06-03,310.254
2015-06-04,307.411
2015-06-05,300.031
2015-06-08,302.536
2015-06-09,303.466
2015-06-10,308.363
2015-06-11,312.564
2015-06-12,311.373
2015-06-15,309.382
2015-06-16,308.742
2015-06-17,304.837
2015-06-18,314.385
2015-06-19,316.297
2015-06-22,318.666
2015-06-23,319.187
2015-06-24,317.626
2015-06-25,318.787
2015-06-26,321.156
2015-06-29,311.025
2015-06-30,310.245
2015-07-01,309.868
2015-07-02,310.024
2015-07-03,309.748
2015-07-06,301.431
2015-07-07,298.37
2015-07-08,302.146
2015-07-09,307.991
2015-07-10,316.585
2015-07-13,315.785
2015-07-14,317.933
2015-07-15,315.586
2015-07-16,315.21
2015-07-17,313.673
2015-07-20,316.282
2015-07-21,317.992
2015-07-22,319.946
2015-07-23,320.452
2015-07-24,319.272
2015-07-27,316.488
2015-07-28,317.666
2015-07-29,316.035
2015-07-30,313.484
2015-07-31,322.798
2015-08-03,326.811
2015-08-04,326.07
