Date,NETHERLANDS SMALL CAP Small Cap
2010-09-23,215.519
2010-09-24,220.651
2010-09-27,221.191
2010-09-28,223.797
2010-09-29,224.064
2010-09-30,225.636
2010-10-01,228.193
2010-10-04,226.057
2010-10-05,230.887
2010-10-06,231.976
2010-10-07,233.782
2010-10-08,234.55
2010-10-11,235.321
2010-10-12,233.403
2010-10-13,238.742
2010-10-14,242.428
2010-10-15,241.674
2010-10-18,241.49
2010-10-19,237.047
2010-10-20,240.249
2010-10-21,243.093
2010-10-22,241.653
2010-10-25,244.703
2010-10-26,242.619
2010-10-27,240.93
2010-10-28,242.288
2010-10-29,240.33
2010-11-01,239.62
2010-11-02,243.875
2010-11-03,243.778
2010-11-04,248.672
2010-11-05,245.653
2010-11-08,243.398
2010-11-09,244.941
2010-11-10,238.642
2010-11-11,236.95
2010-11-12,236.314
2010-11-15,237.202
2010-11-16,232.336
2010-11-17,234.632
2010-11-18,237.583
2010-11-19,238.683
2010-11-22,239.28
2010-11-23,232.838
2010-11-24,235.401
2010-11-25,236.669
2010-11-26,232.489
2010-11-29,227.338
2010-11-30,224.505
2010-12-01,229.96
2010-12-02,235.928
2010-12-03,240.476
2010-12-06,240.322
2010-12-07,244.39
2010-12-08,242.306
2010-12-09,241.62
2010-12-10,243.081
2010-12-13,247.659
2010-12-14,248.179
2010-12-15,247.09
2010-12-16,244.478
2010-12-17,243.881
2010-12-20,244.514
2010-12-21,246.817
2010-12-22,247.301
2010-12-23,245.109
2010-12-24,246.135
2010-12-27,246.25
2010-12-28,246.723
2010-12-29,247.937
2010-12-30,251.228
2010-12-31,254.803
2011-01-03,255.827
2011-01-04,252.876
2011-01-05,248.827
2011-01-06,246.122
2011-01-07,243.07
2011-01-10,239.916
2011-01-11,243.034
2011-01-12,248.005
2011-01-13,252.291
2011-01-14,253.493
2011-01-17,252.511
2011-01-18,256.123
2011-01-19,254.989
2011-01-20,248.726
2011-01-21,253.194
2011-01-24,254.196
2011-01-25,254.154
2011-01-26,255.752
2011-01-27,255.833
2011-01-28,253.124
2011-01-31,253.17
2011-02-01,257.966
2011-02-02,257.607
2011-02-03,253.815
2011-02-04,253.09
2011-02-07,256.097
2011-02-08,258.876
2011-02-09,258.889
2011-02-10,254.918
2011-02-11,255.632
2011-02-14,254.861
2011-02-15,254.936
2011-02-16,255.87
2011-02-17,254.705
2011-02-18,255.563
2011-02-21,253.778
2011-02-22,252.732
2011-02-23,252.92
2011-02-24,251.86
2011-02-25,253.765
2011-02-28,257.456
2011-03-01,258.427
2011-03-02,259.389
2011-03-03,262.261
2011-03-04,262.834
2011-03-07,262.731
2011-03-08,260.452
2011-03-09,260.87
2011-03-10,255.252
2011-03-11,253.312
2011-03-14,253.825
2011-03-15,248.725
2011-03-16,246.593
2011-03-17,251.531
2011-03-18,256.248
2011-03-21,261.224
2011-03-22,261.011
2011-03-23,261.271
2011-03-24,267.613
2011-03-25,267.806
2011-03-28,267.443
2011-03-29,267.153
2011-03-30,270.0
2011-03-31,270.462
2011-04-01,271.783
2011-04-04,274.838
2011-04-05,273.724
2011-04-06,277.379
2011-04-07,274.186
2011-04-08,276.806
2011-04-11,277.993
2011-04-12,274.15
2011-04-13,276.408
2011-04-14,274.185
2011-04-15,274.201
2011-04-18,265.644
2011-04-19,270.142
2011-04-20,279.842
2011-04-21,281.821
2011-04-22,281.821
2011-04-25,281.618
2011-04-26,282.887
2011-04-27,282.958
2011-04-28,287.291
2011-04-29,288.868
2011-05-02,290.712
2011-05-03,289.079
2011-05-04,286.116
2011-05-05,279.551
2011-05-06,279.147
2011-05-09,273.599
2011-05-10,279.027
2011-05-11,279.219
2011-05-12,275.508
2011-05-13,274.304
2011-05-16,273.83
2011-05-17,270.14
2011-05-18,271.6
2011-05-19,272.373
2011-05-20,270.81
2011-05-23,262.716
2011-05-24,265.338
2011-05-25,264.35
2011-05-26,264.741
2011-05-27,269.758
2011-05-30,270.826
2011-05-31,275.057
2011-06-01,274.949
2011-06-02,272.235
2011-06-03,273.585
2011-06-06,272.26
2011-06-07,272.869
2011-06-08,266.291
2011-06-09,266.279
2011-06-10,261.393
2011-06-13,260.829
2011-06-14,264.771
2011-06-15,259.569
2011-06-16,253.2
2011-06-17,256.139
2011-06-20,253.37
2011-06-21,258.499
2011-06-22,258.02
2011-06-23,247.686
2011-06-24,248.198
2011-06-27,249.715
2011-06-28,250.187
2011-06-29,255.521
2011-06-30,261.162
2011-07-01,262.438
2011-07-04,262.882
2011-07-05,259.353
2011-07-06,255.606
2011-07-07,258.49
2011-07-08,253.464
2011-07-11,242.048
2011-07-12,239.106
2011-07-13,243.067
2011-07-14,238.363
2011-07-15,235.574
2011-07-18,228.125
2011-07-19,233.738
2011-07-20,236.819
2011-07-21,243.335
2011-07-22,244.244
2011-07-25,243.231
2011-07-26,243.989
2011-07-27,239.66
2011-07-28,236.321
2011-07-29,236.295
2011-08-01,230.672
2011-08-02,223.056
2011-08-03,216.986
2011-08-04,204.852
2011-08-05,202.298
2011-08-08,191.353
2011-08-09,199.401
2011-08-10,195.899
2011-08-11,203.289
2011-08-12,208.737
2011-08-15,215.066
2011-08-16,209.434
2011-08-17,210.507
2011-08-18,198.147
2011-08-19,196.321
2011-08-22,197.869
2011-08-23,199.57
2011-08-24,202.096
2011-08-25,201.727
2011-08-26,200.755
2011-08-29,207.131
2011-08-30,207.457
2011-08-31,212.11
2011-09-01,210.933
2011-09-02,206.082
2011-09-05,197.409
2011-09-06,194.65
2011-09-07,198.77
2011-09-08,199.821
2011-09-09,191.537
2011-09-12,185.46
2011-09-13,186.803
2011-09-14,188.625
2011-09-15,193.957
2011-09-16,197.024
2011-09-19,190.748
2011-09-20,193.782
2011-09-21,192.732
2011-09-22,181.179
2011-09-23,180.172
2011-09-26,180.918
2011-09-27,190.615
2011-09-28,189.637
2011-09-29,192.431
2011-09-30,186.919
2011-10-03,182.029
2011-10-04,176.411
2011-10-05,181.187
2011-10-06,187.119
2011-10-07,187.853
2011-10-10,191.678
2011-10-11,191.334
2011-10-12,198.212
2011-10-13,195.67
2011-10-14,200.86
2011-10-17,196.431
2011-10-18,195.368
2011-10-19,198.153
2011-10-20,194.37
2011-10-21,200.197
2011-10-24,202.76
2011-10-25,201.668
2011-10-26,199.386
2011-10-27,208.346
2011-10-28,207.68
2011-10-31,200.91
2011-11-01,189.489
2011-11-02,191.834
2011-11-03,193.917
2011-11-04,193.848
2011-11-07,191.249
2011-11-08,192.403
2011-11-09,184.104
2011-11-10,181.071
2011-11-11,187.025
2011-11-14,183.078
2011-11-15,178.096
2011-11-16,178.237
2011-11-17,174.135
2011-11-18,172.453
2011-11-21,165.492
2011-11-22,165.692
2011-11-23,161.791
2011-11-24,162.564
2011-11-25,161.094
2011-11-28,169.229
2011-11-29,170.965
2011-11-30,178.228
2011-12-01,175.639
2011-12-02,178.345
2011-12-05,182.122
2011-12-06,179.363
2011-12-07,179.887
2011-12-08,173.57
2011-12-09,176.249
2011-12-12,168.276
2011-12-13,167.566
2011-12-14,161.783
2011-12-15,165.485
2011-12-16,166.346
2011-12-19,166.179
2011-12-20,173.189
2011-12-21,170.439
2011-12-22,173.328
2011-12-23,175.48
2011-12-26,175.48
2011-12-27,177.504
2011-12-28,174.408
2011-12-29,175.506
2011-12-30,178.285
2012-01-02,181.795
2012-01-03,184.705
2012-01-04,179.809
2012-01-05,176.209
2012-01-06,174.955
2012-01-09,175.527
2012-01-10,178.03
2012-01-11,177.689
2012-01-12,181.418
2012-01-13,179.087
2012-01-16,180.83
2012-01-17,182.697
2012-01-18,185.209
2012-01-19,190.702
2012-01-20,192.456
2012-01-23,196.562
2012-01-24,193.286
2012-01-25,193.639
2012-01-26,199.413
2012-01-27,199.15
2012-01-30,194.703
2012-01-31,195.399
2012-02-01,201.862
2012-02-02,201.919
2012-02-03,203.409
2012-02-06,202.524
2012-02-07,205.822
2012-02-08,206.823
2012-02-09,207.392
2012-02-10,203.404
2012-02-13,204.848
2012-02-14,202.324
2012-02-15,202.22
2012-02-16,202.022
2012-02-17,206.043
2012-02-20,216.475
2012-02-21,214.072
2012-02-22,213.089
2012-02-23,212.191
2012-02-24,214.871
2012-02-27,213.222
2012-02-28,212.666
2012-02-29,212.079
2012-03-01,212.746
2012-03-02,211.051
2012-03-05,210.196
2012-03-06,201.894
2012-03-07,203.528
2012-03-08,210.326
2012-03-09,209.143
2012-03-12,210.543
2012-03-13,213.369
2012-03-14,213.357
2012-03-15,215.237
2012-03-16,217.074
2012-03-19,219.159
2012-03-20,216.103
2012-03-21,214.842
2012-03-22,213.115
2012-03-23,214.497
2012-03-26,218.678
2012-03-27,218.074
2012-03-28,216.122
2012-03-29,213.845
2012-03-30,215.63
2012-04-02,216.361
2012-04-03,215.829
2012-04-04,205.699
2012-04-05,205.089
2012-04-06,205.089
2012-04-09,205.203
2012-04-10,199.981
2012-04-11,202.33
2012-04-12,206.099
2012-04-13,202.054
2012-04-16,200.538
2012-04-17,206.725
2012-04-18,204.566
2012-04-19,203.648
2012-04-20,204.913
2012-04-23,197.479
2012-04-24,201.621
2012-04-25,202.584
2012-04-26,201.279
2012-04-27,203.362
2012-04-30,201.769
2012-05-01,201.615
2012-05-02,201.542
2012-05-03,201.454
2012-05-04,196.364
2012-05-07,198.596
2012-05-08,194.275
2012-05-09,190.493
2012-05-10,192.371
2012-05-11,193.254
2012-05-14,186.576
2012-05-15,184.104
2012-05-16,183.332
2012-05-17,179.156
2012-05-18,177.534
2012-05-21,180.691
2012-05-22,186.24
2012-05-23,178.49
2012-05-24,180.134
2012-05-25,179.864
2012-05-28,180.629
2012-05-29,182.205
2012-05-30,177.624
2012-05-31,176.259
2012-06-01,172.003
2012-06-04,172.938
2012-06-05,174.257
2012-06-06,179.676
2012-06-07,181.528
2012-06-08,179.974
2012-06-11,178.597
2012-06-12,175.67
2012-06-13,173.992
2012-06-14,173.702
2012-06-15,178.037
2012-06-18,178.242
2012-06-19,182.711
2012-06-20,184.446
2012-06-21,182.201
2012-06-22,180.763
2012-06-25,176.036
2012-06-26,173.936
2012-06-27,176.815
2012-06-28,175.901
2012-06-29,185.193
2012-07-02,185.823
2012-07-03,188.969
2012-07-04,187.53
2012-07-05,184.438
2012-07-06,180.729
2012-07-09,180.257
2012-07-10,181.367
2012-07-11,180.459
2012-07-12,177.434
2012-07-13,179.593
2012-07-16,179.899
2012-07-17,179.005
2012-07-18,180.548
2012-07-19,181.745
2012-07-20,177.927
2012-07-23,169.221
2012-07-24,168.633
2012-07-25,170.175
2012-07-26,176.079
2012-07-27,177.662
2012-07-30,176.661
2012-07-31,177.847
2012-08-01,176.999
2012-08-02,171.562
2012-08-03,178.078
2012-08-06,180.388
2012-08-07,181.343
2012-08-08,180.347
2012-08-09,179.43
2012-08-10,179.028
2012-08-13,178.116
2012-08-14,178.496
2012-08-15,178.654
2012-08-16,181.934
2012-08-17,182.438
2012-08-20,182.993
2012-08-21,186.305
2012-08-22,184.06
2012-08-23,184.631
2012-08-24,181.789
2012-08-27,182.976
2012-08-28,182.207
2012-08-29,182.601
2012-08-30,180.587
2012-08-31,183.312
2012-09-03,183.31
2012-09-04,181.948
2012-09-05,181.629
2012-09-06,185.417
2012-09-07,189.998
2012-09-10,189.203
2012-09-11,191.014
2012-09-12,193.686
2012-09-13,192.721
2012-09-14,198.499
2012-09-17,198.837
2012-09-18,195.981
2012-09-19,196.533
2012-09-20,194.374
2012-09-21,194.608
2012-09-24,194.058
2012-09-25,195.909
2012-09-26,190.962
2012-09-27,191.188
2012-09-28,189.84
2012-10-01,192.083
2012-10-02,193.179
2012-10-03,192.991
2012-10-04,195.357
2012-10-05,198.184
2012-10-08,196.256
2012-10-09,193.917
2012-10-10,192.983
2012-10-11,193.915
2012-10-12,193.832
2012-10-15,194.427
2012-10-16,196.815
2012-10-17,199.846
2012-10-18,200.555
2012-10-19,199.969
2012-10-22,200.413
2012-10-23,195.719
2012-10-24,196.958
2012-10-25,197.376
2012-10-26,195.445
2012-10-29,195.481
2012-10-30,197.486
2012-10-31,196.63
2012-11-01,198.349
2012-11-02,197.173
2012-11-05,194.289
2012-11-06,195.303
2012-11-07,192.847
2012-11-08,191.857
2012-11-09,190.945
2012-11-12,190.978
2012-11-13,191.286
2012-11-14,190.769
2012-11-15,189.215
2012-11-16,185.716
2012-11-19,188.961
2012-11-20,187.391
2012-11-21,188.65
2012-11-22,191.968
2012-11-23,193.73
2012-11-26,193.475
2012-11-27,193.521
2012-11-28,193.543
2012-11-29,197.123
2012-11-30,197.704
2012-12-03,199.287
2012-12-04,199.524
2012-12-05,200.312
2012-12-06,200.446
2012-12-07,200.064
2012-12-10,199.409
2012-12-11,201.578
2012-12-12,202.996
2012-12-13,203.633
2012-12-14,204.242
2012-12-17,205.116
2012-12-18,206.484
2012-12-19,209.845
2012-12-20,212.957
2012-12-21,210.628
2012-12-24,211.166
2012-12-25,211.166
2012-12-26,211.58
2012-12-27,211.962
2012-12-28,211.241
2012-12-31,210.708
2013-01-01,210.708
2013-01-02,217.443
2013-01-03,215.144
2013-01-04,215.34
2013-01-07,217.637
2013-01-08,216.449
2013-01-09,217.54
2013-01-10,221.563
2013-01-11,222.802
2013-01-14,216.865
2013-01-15,215.09
2013-01-16,214.755
2013-01-17,217.373
2013-01-18,217.412
2013-01-21,219.502
2013-01-22,219.941
2013-01-23,220.167
2013-01-24,222.433
2013-01-25,223.963
2013-01-28,225.479
2013-01-29,225.387
2013-01-30,224.894
2013-01-31,223.956
2013-02-01,227.877
2013-02-04,215.233
2013-02-05,214.692
2013-02-06,213.239
2013-02-07,210.695
2013-02-08,212.269
2013-02-11,212.116
2013-02-12,213.784
2013-02-13,216.237
2013-02-14,212.464
2013-02-15,211.55
2013-02-18,210.554
2013-02-19,214.056
2013-02-20,213.115
2013-02-21,207.593
2013-02-22,208.179
2013-02-25,210.843
2013-02-26,206.538
2013-02-27,209.104
2013-02-28,208.633
2013-03-01,204.359
2013-03-04,204.239
2013-03-05,208.467
2013-03-06,208.338
2013-03-07,209.266
2013-03-08,209.84
2013-03-11,210.777
2013-03-12,215.111
2013-03-13,211.619
2013-03-14,212.559
2013-03-15,214.902
2013-03-18,212.597
2013-03-19,210.048
2013-03-20,212.425
2013-03-21,211.596
2013-03-22,211.143
2013-03-25,208.413
2013-03-26,208.275
2013-03-27,203.921
2013-03-28,205.386
2013-03-29,205.386
2013-04-01,205.477
2013-04-02,206.3
2013-04-03,205.445
2013-04-04,205.381
2013-04-05,204.219
2013-04-08,204.01
2013-04-09,206.106
2013-04-10,209.804
2013-04-11,212.457
2013-04-12,211.351
2013-04-15,209.659
2013-04-16,210.625
2013-04-17,206.122
2013-04-18,206.431
2013-04-19,207.188
2013-04-22,205.579
2013-04-23,207.564
2013-04-24,209.705
2013-04-25,211.791
2013-04-26,211.295
2013-04-29,213.483
2013-04-30,214.693
2013-05-01,214.833
2013-05-02,212.721
2013-05-03,215.478
2013-05-06,216.148
2013-05-07,216.462
2013-05-08,219.279
2013-05-09,219.976
2013-05-10,218.52
2013-05-13,218.922
2013-05-14,219.662
2013-05-15,217.644
2013-05-16,217.908
2013-05-17,217.09
2013-05-20,219.47
2013-05-21,219.471
2013-05-22,219.722
2013-05-23,217.03
2013-05-24,218.276
2013-05-27,219.488
2013-05-28,221.092
2013-05-29,221.196
2013-05-30,222.098
2013-05-31,220.103
2013-06-03,219.66
2013-06-04,220.997
2013-06-05,218.124
2013-06-06,218.09
2013-06-07,220.556
2013-06-10,219.755
2013-06-11,218.859
2013-06-12,218.761
2013-06-13,218.184
2013-06-14,220.309
2013-06-17,220.699
2013-06-18,221.436
2013-06-19,221.339
2013-06-20,211.609
2013-06-21,208.099
2013-06-24,202.578
2013-06-25,203.445
2013-06-26,205.511
2013-06-27,207.305
2013-06-28,207.699
2013-07-01,210.356
2013-07-02,211.073
2013-07-03,209.74
2013-07-04,211.189
2013-07-05,210.127
2013-07-08,212.886
2013-07-09,214.277
2013-07-10,216.503
2013-07-11,221.119
2013-07-12,220.494
2013-07-15,221.395
2013-07-16,221.64
2013-07-17,221.753
2013-07-18,223.154
2013-07-19,225.082
2013-07-22,225.923
2013-07-23,226.069
2013-07-24,226.378
2013-07-25,227.096
2013-07-26,226.655
2013-07-29,226.703
2013-07-30,227.096
2013-07-31,227.19
2013-08-01,231.327
2013-08-02,232.227
2013-08-05,229.879
2013-08-06,229.317
2013-08-07,227.714
2013-08-08,233.696
2013-08-09,234.317
2013-08-12,234.779
2013-08-13,234.789
2013-08-14,236.016
2013-08-15,233.431
2013-08-16,235.831
2013-08-19,237.16
2013-08-20,235.785
2013-08-21,234.108
2013-08-22,233.491
2013-08-23,234.995
2013-08-26,233.147
2013-08-27,228.685
2013-08-28,227.032
2013-08-29,226.579
2013-08-30,223.48
2013-09-02,225.648
2013-09-03,225.427
2013-09-04,226.794
2013-09-05,227.009
2013-09-06,229.24
2013-09-09,230.924
2013-09-10,235.878
2013-09-11,237.3
2013-09-12,239.214
2013-09-13,239.141
2013-09-16,242.026
2013-09-17,241.493
2013-09-18,241.662
2013-09-19,247.029
2013-09-20,246.718
2013-09-23,244.769
2013-09-24,245.508
2013-09-25,246.003
2013-09-26,244.019
2013-09-27,245.691
2013-09-30,244.843
2013-10-01,247.023
2013-10-02,247.916
2013-10-03,247.517
2013-10-04,248.812
2013-10-07,246.239
2013-10-08,246.098
2013-10-09,243.339
2013-10-10,246.937
2013-10-11,247.913
2013-10-14,250.066
2013-10-15,250.895
2013-10-16,250.419
2013-10-17,251.454
2013-10-18,254.638
2013-10-21,256.811
2013-10-22,259.098
2013-10-23,260.828
2013-10-24,261.28
2013-10-25,261.512
2013-10-28,261.131
2013-10-29,261.562
2013-10-30,262.648
2013-10-31,259.294
2013-11-01,257.811
2013-11-04,260.49
2013-11-05,260.543
2013-11-06,261.995
2013-11-07,256.186
2013-11-08,255.877
2013-11-11,260.15
2013-11-12,259.678
2013-11-13,255.754
2013-11-14,257.952
2013-11-15,258.669
2013-11-18,261.762
2013-11-19,259.734
2013-11-20,256.694
2013-11-21,255.669
2013-11-22,256.746
2013-11-25,256.654
2013-11-26,256.628
2013-11-27,258.693
2013-11-28,259.277
2013-11-29,259.991
2013-12-02,258.259
2013-12-03,253.877
2013-12-04,251.832
2013-12-05,252.103
2013-12-06,253.542
2013-12-09,254.452
2013-12-10,254.992
2013-12-11,253.001
2013-12-12,249.935
2013-12-13,249.098
2013-12-16,251.342
2013-12-17,249.089
2013-12-18,252.836
2013-12-19,254.993
2013-12-20,257.701
2013-12-23,259.516
2013-12-24,259.087
2013-12-25,259.087
2013-12-26,259.552
2013-12-27,262.459
2013-12-30,264.432
2013-12-31,264.648
2014-01-01,264.648
2014-01-02,261.395
2014-01-03,263.343
2014-01-06,263.981
2014-01-07,265.262
2014-01-08,266.188
2014-01-09,266.28
2014-01-10,269.585
2014-01-13,270.799
2014-01-14,271.352
2014-01-15,270.232
2014-01-16,269.709
2014-01-17,269.659
2014-01-20,270.731
2014-01-21,267.427
2014-01-22,268.31
2014-01-23,269.658
2014-01-24,263.57
2014-01-27,262.067
2014-01-28,263.52
2014-01-29,263.599
2014-01-30,261.856
2014-01-31,260.174
2014-02-03,258.165
2014-02-04,258.532
2014-02-05,259.394
2014-02-06,261.429
2014-02-07,258.799
2014-02-10,259.987
2014-02-11,260.812
2014-02-12,259.528
2014-02-13,261.219
2014-02-14,261.829
2014-02-17,264.296
2014-02-18,263.577
2014-02-19,263.761
2014-02-20,262.35
2014-02-21,264.243
2014-02-24,260.825
2014-02-25,261.193
2014-02-26,259.563
2014-02-27,260.996
2014-02-28,267.015
2014-03-03,260.234
2014-03-04,265.111
2014-03-05,266.044
2014-03-06,270.425
2014-03-07,269.371
2014-03-10,267.794
2014-03-11,268.763
2014-03-12,265.256
2014-03-13,262.759
2014-03-14,259.456
2014-03-17,262.868
2014-03-18,265.47
2014-03-19,265.986
2014-03-20,262.511
2014-03-21,262.017
2014-03-24,259.918
2014-03-25,263.895
2014-03-26,265.565
2014-03-27,265.224
2014-03-28,268.184
2014-03-31,270.384
2014-04-01,272.251
2014-04-02,273.794
2014-04-03,271.318
2014-04-04,271.396
2014-04-07,270.83
2014-04-08,270.161
2014-04-09,272.86
2014-04-10,271.105
2014-04-11,266.972
2014-04-14,261.475
2014-04-15,259.962
2014-04-16,260.998
2014-04-17,263.264
2014-04-18,263.264
2014-04-21,262.688
2014-04-22,266.102
2014-04-23,265.819
2014-04-24,267.527
2014-04-25,265.075
2014-04-28,265.489
2014-04-29,267.122
2014-04-30,269.462
2014-05-01,269.462
2014-05-02,269.343
2014-05-05,269.01
2014-05-06,271.003
2014-05-07,269.272
2014-05-08,271.58
2014-05-09,269.201
2014-05-12,271.745
2014-05-13,270.731
2014-05-14,270.494
2014-05-15,266.757
2014-05-16,264.036
2014-05-19,264.363
2014-05-20,262.109
2014-05-21,262.568
2014-05-22,263.396
2014-05-23,264.431
2014-05-26,267.207
2014-05-27,266.421
2014-05-28,264.295
2014-05-29,266.664
2014-05-30,266.407
2014-06-02,266.129
2014-06-03,265.325
2014-06-04,265.668
2014-06-05,266.644
2014-06-06,269.75
2014-06-09,270.904
2014-06-10,269.618
2014-06-11,267.181
2014-06-12,267.278
2014-06-13,265.432
2014-06-16,264.143
2014-06-17,263.889
2014-06-18,264.34
2014-06-19,266.988
2014-06-20,266.389
2014-06-23,265.112
2014-06-24,264.199
2014-06-25,262.178
2014-06-26,260.562
2014-06-27,260.905
2014-06-30,262.34
2014-07-01,262.986
2014-07-02,263.227
2014-07-03,263.944
2014-07-04,263.167
2014-07-07,261.007
2014-07-08,256.872
2014-07-09,257.352
2014-07-10,251.57
2014-07-11,252.599
2014-07-14,254.275
2014-07-15,251.668
2014-07-16,255.021
2014-07-17,252.936
2014-07-18,251.452
2014-07-21,250.08
2014-07-22,251.003
2014-07-23,252.281
2014-07-24,252.768
2014-07-25,248.853
2014-07-28,246.587
2014-07-29,247.654
2014-07-30,245.746
2014-07-31,242.767
2014-08-01,241.025
2014-08-04,238.721
2014-08-05,238.083
2014-08-06,234.627
2014-08-07,231.599
2014-08-08,227.408
2014-08-11,233.443
2014-08-12,231.507
2014-08-13,232.652
2014-08-14,233.225
2014-08-15,232.593
2014-08-18,235.006
2014-08-19,238.079
2014-08-20,236.3
2014-08-21,238.931
2014-08-22,236.964
2014-08-25,238.587
2014-08-26,240.476
2014-08-27,241.672
2014-08-28,239.647
2014-08-29,239.54
2014-09-01,238.907
2014-09-02,238.977
2014-09-03,240.252
2014-09-04,238.776
2014-09-05,239.861
2014-09-08,239.842
2014-09-09,237.782
2014-09-10,237.025
2014-09-11,236.55
2014-09-12,236.183
2014-09-15,234.21
2014-09-16,232.736
2014-09-17,234.022
2014-09-18,235.005
2014-09-19,233.491
2014-09-22,232.553
2014-09-23,231.212
2014-09-24,229.529
2014-09-25,227.336
2014-09-26,225.875
2014-09-29,225.557
2014-09-30,225.483
2014-10-01,221.713
2014-10-02,219.259
2014-10-03,218.36
2014-10-06,219.983
2014-10-07,218.351
2014-10-08,216.481
2014-10-09,215.222
2014-10-10,206.74
2014-10-13,191.872
2014-10-14,186.675
2014-10-15,184.097
2014-10-16,182.0
2014-10-17,182.808
2014-10-20,187.691
2014-10-21,189.834
2014-10-22,192.461
2014-10-23,189.079
2014-10-24,188.642
2014-10-27,186.869
2014-10-28,189.804
2014-10-29,190.311
2014-10-30,189.545
2014-10-31,189.724
2014-11-03,187.546
2014-11-04,186.309
2014-11-05,185.375
2014-11-06,186.722
2014-11-07,186.452
2014-11-10,193.019
2014-11-11,192.485
2014-11-12,195.814
2014-11-13,195.219
2014-11-14,193.684
2014-11-17,194.766
2014-11-18,195.402
2014-11-19,196.375
2014-11-20,195.532
2014-11-21,195.498
2014-11-24,195.924
2014-11-25,197.243
2014-11-26,197.428
2014-11-27,197.364
2014-11-28,196.701
2014-12-01,195.174
2014-12-02,196.116
2014-12-03,194.801
2014-12-04,194.84
2014-12-05,193.672
2014-12-08,193.186
2014-12-09,193.109
2014-12-10,190.952
2014-12-11,191.393
2014-12-12,190.872
2014-12-15,187.742
2014-12-16,190.638
2014-12-17,188.094
2014-12-18,190.3
2014-12-19,190.082
2014-12-22,191.179
2014-12-23,191.497
2014-12-24,192.174
2014-12-25,192.174
2014-12-26,191.874
2014-12-29,191.831
2014-12-30,190.502
2014-12-31,191.212
2015-01-01,191.212
2015-01-02,189.499
2015-01-05,184.653
2015-01-06,184.289
2015-01-07,182.904
2015-01-08,184.009
2015-01-09,183.467
2015-01-12,183.164
2015-01-13,184.352
2015-01-14,182.517
2015-01-15,180.52
2015-01-16,180.465
2015-01-19,184.219
2015-01-20,184.253
2015-01-21,185.333
2015-01-22,183.897
2015-01-23,183.097
2015-01-26,186.558
2015-01-27,186.97
2015-01-28,187.144
2015-01-29,187.282
2015-01-30,188.297
2015-02-02,190.902
2015-02-03,194.514
2015-02-04,192.332
2015-02-05,196.546
2015-02-06,193.853
2015-02-09,192.766
2015-02-10,192.645
2015-02-11,191.57
2015-02-12,195.178
2015-02-13,197.563
2015-02-16,198.829
2015-02-17,197.875
2015-02-18,198.77
2015-02-19,201.19
2015-02-20,201.855
2015-02-23,204.05
2015-02-24,205.727
2015-02-25,204.727
2015-02-26,203.803
2015-02-27,205.503
2015-03-02,206.375
2015-03-03,205.962
2015-03-04,203.765
2015-03-05,206.205
2015-03-06,203.981
2015-03-09,203.473
2015-03-10,199.947
2015-03-11,200.444
2015-03-12,201.909
2015-03-13,200.469
2015-03-16,202.431
2015-03-17,200.739
2015-03-18,202.9
2015-03-19,203.677
2015-03-20,209.592
2015-03-23,214.083
2015-03-24,214.163
2015-03-25,212.98
2015-03-26,208.254
2015-03-27,207.12
2015-03-30,209.556
2015-03-31,206.277
2015-04-01,207.562
2015-04-02,210.971
2015-04-03,210.971
2015-04-06,213.899
2015-04-07,215.083
2015-04-08,212.824
2015-04-09,212.658
2015-04-10,214.264
2015-04-13,213.324
2015-04-14,215.362
2015-04-15,214.511
2015-04-16,213.754
2015-04-17,211.653
2015-04-20,213.759
2015-04-21,213.665
2015-04-22,211.904
2015-04-23,212.221
2015-04-24,214.739
2015-04-27,217.69
2015-04-28,217.163
2015-04-29,215.319
2015-04-30,215.925
2015-05-01,216.252
2015-05-04,217.475
2015-05-05,214.331
2015-05-06,215.351
2015-05-07,211.592
2015-05-08,214.17
2015-05-11,214.503
2015-05-12,214.368
2015-05-13,217.528
2015-05-14,219.835
2015-05-15,221.433
2015-05-18,218.108
2015-05-19,215.566
2015-05-20,214.588
2015-05-21,215.673
2015-05-22,212.858
2015-05-25,213.33
2015-05-26,209.441
2015-05-27,210.895
2015-05-28,211.932
2015-05-29,210.938
2015-06-01,210.564
2015-06-02,213.503
2015-06-03,215.727
2015-06-04,213.711
2015-06-05,206.744
2015-06-08,206.358
2015-06-09,208.174
2015-06-10,211.828
2015-06-11,209.548
2015-06-12,208.239
2015-06-15,205.081
2015-06-16,206.424
2015-06-17,204.35
2015-06-18,208.168
2015-06-19,208.065
2015-06-22,213.644
2015-06-23,212.684
2015-06-24,211.355
2015-06-25,210.97
2015-06-26,210.598
2015-06-29,205.517
2015-06-30,203.954
2015-07-01,206.48
2015-07-02,203.874
2015-07-03,203.332
2015-07-06,200.351
2015-07-07,193.862
2015-07-08,197.041
2015-07-09,199.436
2015-07-10,204.862
2015-07-13,205.404
2015-07-14,206.422
2015-07-15,205.954
2015-07-16,207.875
2015-07-17,207.074
2015-07-20,210.11
2015-07-21,210.004
2015-07-22,208.508
2015-07-23,208.938
2015-07-24,208.683
2015-07-27,206.417
2015-07-28,205.588
2015-07-29,207.655
2015-07-30,206.177
2015-07-31,209.457
2015-08-03,209.487
2015-08-04,208.879
2015-08-05,206.669
