Date,CANADA MID GROWTH Mid Cap
2019-07-31,1462.411
2019-08-01,1458.455
2019-08-02,1439.164
2019-08-05,1441.888
2019-08-06,1448.578
2019-08-07,1456.247
2019-08-08,1470.05
2019-08-09,1453.139
2019-08-12,1441.747
2019-08-13,1444.972
2019-08-14,1414.969
2019-08-15,1404.168
2019-08-16,1413.192
2019-08-19,1428.559
2019-08-20,1426.919
2019-08-21,1436.178
2019-08-22,1427.028
2019-08-23,1428.459
2019-08-26,1430.71
2019-08-27,1453.714
2019-08-28,1454.878
2019-08-29,1449.191
2019-08-30,1460.108
2019-09-02,1457.148
2019-09-03,1459.651
2019-09-04,1478.137
2019-09-05,1481.863
2019-09-06,1475.217
2019-09-09,1460.955
2019-09-10,1459.939
2019-09-11,1466.598
2019-09-12,1455.85
2019-09-13,1451.971
2019-09-16,1447.997
2019-09-17,1468.219
2019-09-18,1458.701
2019-09-19,1465.83
2019-09-20,1478.723
2019-09-23,1480.859
2019-09-24,1476.115
2019-09-25,1461.251
2019-09-26,1453.564
2019-09-27,1435.159
2019-09-30,1425.442
2019-10-01,1411.822
2019-10-02,1416.755
2019-10-03,1418.778
2019-10-04,1428.416
2019-10-07,1421.817
2019-10-08,1414.086
2019-10-09,1419.395
2019-10-10,1419.327
2019-10-11,1411.276
2019-10-14,1408.235
2019-10-15,1402.585
2019-10-16,1406.351
2019-10-17,1424.995
2019-10-18,1402.221
2019-10-21,1402.73
2019-10-22,1405.516
2019-10-23,1409.607
2019-10-24,1423.711
2019-10-25,1432.224
2019-10-28,1426.207
2019-10-29,1428.808
2019-10-30,1429.983
2019-10-31,1446.585
2019-11-01,1452.316
2019-11-04,1461.329
2019-11-05,1459.725
2019-11-06,1467.504
2019-11-07,1465.23
2019-11-08,1465.455
2019-11-11,1465.506
2019-11-12,1468.41
2019-11-13,1474.842
2019-11-14,1475.237
2019-11-15,1479.89
2019-11-18,1485.571
2019-11-19,1484.249
2019-11-20,1482.731
2019-11-21,1488.327
2019-11-22,1477.627
2019-11-25,1466.352
2019-11-26,1470.171
2019-11-27,1477.764
2019-11-28,1481.198
2019-11-29,1476.029
2019-12-02,1474.804
2019-12-03,1471.62
2019-12-04,1457.226
2019-12-05,1460.042
2019-12-06,1455.602
2019-12-09,1458.483
2019-12-10,1454.571
2019-12-11,1459.348
2019-12-12,1463.666
2019-12-13,1464.808
2019-12-16,1471.278
2019-12-17,1469.327
2019-12-18,1467.159
2019-12-19,1470.169
2019-12-20,1468.057
2019-12-23,1473.467
2019-12-24,1485.93
2019-12-25,1485.93
2019-12-26,1490.008
2019-12-27,1490.798
2019-12-30,1491.215
2019-12-31,1500.437
2020-01-01,1500.437
2020-01-02,1501.142
2020-01-03,1497.095
2020-01-06,1501.232
2020-01-07,1506.836
2020-01-08,1495.29
2020-01-09,1497.186
2020-01-10,1502.206
2020-01-13,1508.358
2020-01-14,1512.91
2020-01-15,1527.0
2020-01-16,1523.042
2020-01-17,1524.466
2020-01-20,1529.513
2020-01-21,1525.823
2020-01-22,1525.349
2020-01-23,1518.148
2020-01-24,1510.404
2020-01-27,1495.991
2020-01-28,1497.122
2020-01-29,1494.099
2020-01-30,1481.357
2020-01-31,1466.825
2020-02-03,1468.345
2020-02-04,1479.524
2020-02-05,1478.996
2020-02-06,1482.678
2020-02-07,1466.778
2020-02-10,1471.289
2020-02-11,1478.362
2020-02-12,1481.96
2020-02-13,1486.723
2020-02-14,1497.641
2020-02-17,1499.621
2020-02-18,1497.954
2020-02-19,1501.039
2020-02-20,1493.275
2020-02-21,1478.222
2020-02-24,1448.221
2020-02-25,1413.686
2020-02-26,1397.175
2020-02-27,1368.082
2020-02-28,1315.694
2020-03-02,1335.278
2020-03-03,1345.789
2020-03-04,1364.353
2020-03-05,1342.687
2020-03-06,1312.603
2020-03-09,1217.878
2020-03-10,1221.426
2020-03-11,1167.714
2020-03-12,1028.478
2020-03-13,1074.109
2020-03-16,997.065
2020-03-17,1008.025
2020-03-18,913.236
2020-03-19,950.413
2020-03-20,928.01
2020-03-23,887.808
2020-03-24,977.79
2020-03-25,1037.424
2020-03-26,1086.294
2020-03-27,1034.826
2020-03-30,1038.848
2020-03-31,1035.959
2020-04-01,1016.061
2020-04-02,1039.174
2020-04-03,1035.257
2020-04-06,1095.725
2020-04-07,1101.858
2020-04-08,1119.672
2020-04-09,1155.135
2020-04-10,1155.135
2020-04-13,1162.566
2020-04-14,1184.872
2020-04-15,1152.895
2020-04-16,1157.504
2020-04-17,1186.616
2020-04-20,1196.386
2020-04-21,1159.119
2020-04-22,1199.239
2020-04-23,1214.785
2020-04-24,1225.506
2020-04-27,1244.935
2020-04-28,1256.236
2020-04-29,1284.83
2020-04-30,1246.08
2020-05-01,1235.384
2020-05-04,1243.221
2020-05-05,1250.835
2020-05-06,1239.621
2020-05-07,1255.632
2020-05-08,1270.02
2020-05-11,1263.451
2020-05-12,1242.076
2020-05-13,1213.605
2020-05-14,1210.651
2020-05-15,1239.789
2020-05-18,1247.187
2020-05-19,1292.846
2020-05-20,1283.546
2020-05-21,1276.293
2020-05-22,1267.75
2020-05-25,1279.113
2020-05-26,1287.629
2020-05-27,1283.931
2020-05-28,1306.753
2020-05-29,1293.286
2020-06-01,1312.263
2020-06-02,1316.862
2020-06-03,1325.283
2020-06-04,1318.567
2020-06-05,1336.706
2020-06-08,1343.718
2020-06-09,1331.829
2020-06-10,1338.485
2020-06-11,1270.806
2020-06-12,1281.54
2020-06-15,1288.789
2020-06-16,1295.103
2020-06-17,1291.453
2020-06-18,1289.784
2020-06-19,1288.602
2020-06-22,1302.352
2020-06-23,1304.342
2020-06-24,1281.497
2020-06-25,1278.744
2020-06-26,1260.249
2020-06-29,1282.218
2020-06-30,1302.125
2020-07-01,1307.453
2020-07-02,1304.631
2020-07-03,1303.862
2020-07-06,1322.737
2020-07-07,1315.402
2020-07-08,1329.52
2020-07-09,1321.154
2020-07-10,1328.129
2020-07-13,1325.955
2020-07-14,1345.07
2020-07-15,1365.494
2020-07-16,1361.751
2020-07-17,1375.558
2020-07-20,1390.264
2020-07-21,1393.839
2020-07-22,1401.996
2020-07-23,1392.206
2020-07-24,1387.478
2020-07-27,1409.891
2020-07-28,1414.194
2020-07-29,1423.026
2020-07-30,1415.427
2020-07-31,1431.648
2020-08-03,1428.449
2020-08-04,1447.758
2020-08-05,1468.398
2020-08-06,1463.648
2020-08-07,1455.415
2020-08-10,1458.629
2020-08-11,1431.16
2020-08-12,1444.702
2020-08-13,1457.416
2020-08-14,1453.194
2020-08-17,1474.023
2020-08-18,1475.073
2020-08-19,1467.913
2020-08-20,1467.93
2020-08-21,1460.89
2020-08-24,1462.413
2020-08-25,1452.675
2020-08-26,1473.589
2020-08-27,1465.479
2020-08-28,1483.545
2020-08-31,1475.343
2020-09-01,1480.984
2020-09-02,1491.478
2020-09-03,1459.727
2020-09-04,1440.159
2020-09-07,1444.177
2020-09-08,1429.923
2020-09-09,1462.517
2020-09-10,1448.604
2020-09-11,1446.567
2020-09-14,1469.272
2020-09-15,1477.923
2020-09-16,1463.922
2020-09-17,1460.317
2020-09-18,1466.689
2020-09-21,1424.945
2020-09-22,1443.837
2020-09-23,1402.501
2020-09-24,1413.986
2020-09-25,1422.005
2020-09-28,1435.41
2020-09-29,1437.821
2020-09-30,1435.872
2020-10-01,1456.965
2020-10-02,1447.169
2020-10-05,1472.056
2020-10-06,1454.929
2020-10-07,1459.579
2020-10-08,1478.679
2020-10-09,1504.277
2020-10-12,1507.663
2020-10-13,1506.499
2020-10-14,1505.004
2020-10-15,1497.129
2020-10-16,1495.667
2020-10-19,1492.179
2020-10-20,1493.053
2020-10-21,1508.61
2020-10-22,1498.016
2020-10-23,1492.782
2020-10-26,1460.365
2020-10-27,1468.286
2020-10-28,1403.47
2020-10-29,1406.611
2020-10-30,1400.433
2020-11-02,1424.639
2020-11-03,1460.828
2020-11-04,1457.955
2020-11-05,1514.999
2020-11-06,1534.819
2020-11-09,1532.923
2020-11-10,1521.283
2020-11-11,1515.258
2020-11-12,1506.846
2020-11-13,1513.446
2020-11-16,1529.573
2020-11-17,1518.256
2020-11-18,1507.612
2020-11-19,1507.535
2020-11-20,1521.506
2020-11-23,1509.885
2020-11-24,1530.961
2020-11-25,1536.335
2020-11-26,1543.066
2020-11-27,1563.155
2020-11-30,1558.004
2020-12-01,1567.836
2020-12-02,1570.873
2020-12-03,1599.414
2020-12-04,1616.38
2020-12-07,1619.364
2020-12-08,1621.201
2020-12-09,1613.57
2020-12-10,1627.685
2020-12-11,1613.296
2020-12-14,1605.008
2020-12-15,1625.056
2020-12-16,1619.048
2020-12-17,1644.048
2020-12-18,1626.0
2020-12-21,1613.48
2020-12-22,1605.769
2020-12-23,1628.407
2020-12-24,1630.423
2020-12-25,1630.423
2020-12-28,1627.128
2020-12-29,1634.421
2020-12-30,1653.974
2020-12-31,1639.462
2021-01-01,1639.462
2021-01-04,1663.904
2021-01-05,1671.884
2021-01-06,1683.049
2021-01-07,1692.274
2021-01-08,1692.474
2021-01-11,1656.83
2021-01-12,1653.163
2021-01-13,1650.227
2021-01-14,1663.301
2021-01-15,1629.353
2021-01-18,1633.658
2021-01-19,1645.142
2021-01-20,1665.954
2021-01-21,1655.367
2021-01-22,1643.87
2021-01-25,1649.108
2021-01-26,1639.743
2021-01-27,1612.691
2021-01-28,1621.329
2021-01-29,1600.673
2021-02-01,1632.654
2021-02-02,1622.367
2021-02-03,1639.103
2021-02-04,1637.248
2021-02-05,1660.036
2021-02-08,1674.604
2021-02-09,1680.551
2021-02-10,1691.971
2021-02-11,1674.982
2021-02-12,1678.51
2021-02-15,1686.674
2021-02-16,1677.714
2021-02-17,1654.698
2021-02-18,1647.185
2021-02-19,1678.463
2021-02-22,1672.118
2021-02-23,1659.351
2021-02-24,1676.183
2021-02-25,1665.254
2021-02-26,1628.248
2021-03-01,1656.929
2021-03-02,1671.777
2021-03-03,1656.198
2021-03-04,1634.928
2021-03-05,1639.416
2021-03-08,1640.504
2021-03-09,1661.444
2021-03-10,1666.113
2021-03-11,1697.854
2021-03-12,1706.142
2021-03-15,1724.197
2021-03-16,1720.669
2021-03-17,1728.572
2021-03-18,1705.768
2021-03-19,1702.57
2021-03-22,1702.622
2021-03-23,1676.551
2021-03-24,1663.899
2021-03-25,1658.64
2021-03-26,1683.553
2021-03-29,1673.046
2021-03-30,1665.395
2021-03-31,1685.387
2021-04-01,1719.146
2021-04-02,1719.146
2021-04-05,1743.467
2021-04-06,1757.429
2021-04-07,1747.155
2021-04-08,1758.787
2021-04-09,1766.546
2021-04-12,1746.388
2021-04-13,1750.891
2021-04-14,1754.279
2021-04-15,1776.348
2021-04-16,1783.614
2021-04-19,1771.035
2021-04-20,1767.043
2021-04-21,1789.628
2021-04-22,1775.795
2021-04-23,1779.063
2021-04-26,1804.821
2021-04-27,1800.533
2021-04-28,1800.599
2021-04-29,1794.834
2021-04-30,1776.013
2021-05-03,1797.517
2021-05-04,1772.795
2021-05-05,1791.993
2021-05-06,1800.948
2021-05-07,1832.978
2021-05-10,1824.683
2021-05-11,1812.029
2021-05-12,1775.653
2021-05-13,1779.146
2021-05-14,1803.581
2021-05-17,1815.402
2021-05-18,1821.022
2021-05-19,1794.63
2021-05-20,1813.648
2021-05-21,1806.265
2021-05-24,1803.048
2021-05-25,1806.863
2021-05-26,1815.196
2021-05-27,1828.618
2021-05-28,1830.346
2021-05-31,1818.245
2021-06-01,1841.321
2021-06-02,1837.756
2021-06-03,1822.913
2021-06-04,1830.223
2021-06-07,1829.461
2021-06-08,1837.404
2021-06-09,1830.613
2021-06-10,1835.04
2021-06-11,1839.861
2021-06-14,1833.605
2021-06-15,1814.203
2021-06-16,1803.004
2021-06-17,1772.71
2021-06-18,1741.97
2021-06-21,1765.451
2021-06-22,1780.743
2021-06-23,1799.887
2021-06-24,1801.798
2021-06-25,1805.995
2021-06-28,1795.604
2021-06-29,1792.415
2021-06-30,1795.511
2021-07-01,1794.352
2021-07-02,1804.992
2021-07-05,1810.636
2021-07-06,1781.895
2021-07-07,1784.248
2021-07-08,1767.424
2021-07-09,1794.888
2021-07-12,1792.522
2021-07-13,1776.197
2021-07-14,1768.32
2021-07-15,1759.869
2021-07-16,1723.772
2021-07-19,1677.37
2021-07-20,1707.349
2021-07-21,1747.761
2021-07-22,1752.463
2021-07-23,1762.612
2021-07-26,1772.843
2021-07-27,1766.107
2021-07-28,1779.951
2021-07-29,1811.576
2021-07-30,1805.065
2021-08-02,1804.197
2021-08-03,1785.556
2021-08-04,1787.375
2021-08-05,1806.561
2021-08-06,1799.682
2021-08-09,1789.153
2021-08-10,1810.128
2021-08-11,1819.998
2021-08-12,1808.639
2021-08-13,1812.363
2021-08-16,1797.264
2021-08-17,1774.101
2021-08-18,1767.384
2021-08-19,1729.792
2021-08-20,1743.304
2021-08-23,1785.53
2021-08-24,1813.178
2021-08-25,1808.555
2021-08-26,1801.696
2021-08-27,1828.756
2021-08-30,1841.063
2021-08-31,1836.316
2021-09-01,1842.631
2021-09-02,1856.601
2021-09-03,1870.741
2021-09-06,1866.564
2021-09-07,1850.488
2021-09-08,1825.456
2021-09-09,1839.604
2021-09-10,1843.299
2021-09-13,1825.741
2021-09-14,1822.292
2021-09-15,1836.707
2021-09-16,1816.726
2021-09-17,1791.684
2021-09-20,1752.94
2021-09-21,1753.679
2021-09-22,1788.977
2021-09-23,1809.034
2021-09-24,1789.386
2021-09-27,1798.2
2021-09-28,1754.842
2021-09-29,1740.436
2021-09-30,1741.531
2021-10-01,1744.505
2021-10-04,1743.676
2021-10-05,1756.894
2021-10-06,1740.36
2021-10-07,1784.217
2021-10-08,1785.425
2021-10-11,1784.566
2021-10-12,1800.455
2021-10-13,1831.884
2021-10-14,1863.017
2021-10-15,1880.556
2021-10-18,1879.88
2021-10-19,1891.859
2021-10-20,1896.498
2021-10-21,1892.492
2021-10-22,1885.105
2021-10-25,1902.29
2021-10-26,1880.43
2021-10-27,1853.263
2021-10-28,1871.686
2021-10-29,1855.083
2021-11-01,1881.773
2021-11-02,1861.183
2021-11-03,1869.314
2021-11-04,1848.869
2021-11-05,1863.229
2021-11-08,1880.286
2021-11-09,1869.186
2021-11-10,1863.286
2021-11-11,1860.391
2021-11-12,1863.678
2021-11-15,1857.725
2021-11-16,1861.647
2021-11-17,1843.085
2021-11-18,1816.62
2021-11-19,1807.983
2021-11-22,1790.504
2021-11-23,1780.506
2021-11-24,1792.84
2021-11-25,1797.626
2021-11-26,1739.72
2021-11-29,1753.479
2021-11-30,1708.63
2021-12-01,1691.058
2021-12-02,1714.897
2021-12-03,1695.735
2021-12-06,1723.192
2021-12-07,1776.52
2021-12-08,1748.892
2021-12-09,1727.575
2021-12-10,1710.386
2021-12-13,1692.312
2021-12-14,1676.367
2021-12-15,1678.913
2021-12-16,1692.739
2021-12-17,1703.385
2021-12-20,1669.366
2021-12-21,1717.041
2021-12-22,1737.005
2021-12-23,1749.135
2021-12-24,1758.515
2021-12-27,1759.684
2021-12-28,1756.044
2021-12-29,1759.441
2021-12-30,1762.645
2021-12-31,1780.26
2022-01-03,1760.676
2022-01-04,1777.096
2022-01-05,1742.934
2022-01-06,1722.176
2022-01-07,1735.011
2022-01-10,1731.786
2022-01-11,1768.516
2022-01-12,1800.828
2022-01-13,1794.781
2022-01-14,1765.974
2022-01-17,1782.242
2022-01-18,1755.572
2022-01-19,1761.785
2022-01-20,1751.889
2022-01-21,1704.068
2022-01-24,1681.634
2022-01-25,1674.143
2022-01-26,1670.649
2022-01-27,1640.121
2022-01-28,1651.072
2022-01-31,1699.701
2022-02-01,1728.141
2022-02-02,1728.669
2022-02-03,1700.334
2022-02-04,1697.047
2022-02-07,1698.64
2022-02-08,1723.655
2022-02-09,1772.39
2022-02-10,1768.862
2022-02-11,1740.124
2022-02-14,1719.139
2022-02-15,1734.089
2022-02-16,1733.301
2022-02-17,1708.013
2022-02-18,1673.632
2022-02-21,1673.303
2022-02-22,1665.137
2022-02-23,1652.541
2022-02-24,1652.076
2022-02-25,1690.999
2022-02-28,1714.583
2022-03-01,1713.564
2022-03-02,1727.819
2022-03-03,1737.118
2022-03-04,1718.914
2022-03-07,1684.126
2022-03-08,1688.44
2022-03-09,1740.822
2022-03-10,1751.365
2022-03-11,1738.028
2022-03-14,1695.818
2022-03-15,1693.727
2022-03-16,1738.773
2022-03-17,1791.63
2022-03-18,1810.263
2022-03-21,1825.889
2022-03-22,1824.51
2022-03-23,1822.011
2022-03-24,1819.969
2022-03-25,1808.752
2022-03-28,1802.158
2022-03-29,1833.152
2022-03-30,1858.266
2022-03-31,1841.11
2022-04-01,1842.677
2022-04-04,1855.616
2022-04-05,1830.8
2022-04-06,1804.05
2022-04-07,1813.14
2022-04-08,1800.918
2022-04-11,1788.46
2022-04-12,1782.44
2022-04-13,1804.525
2022-04-14,1798.204
2022-04-15,1798.204
2022-04-18,1792.396
2022-04-19,1814.857
2022-04-20,1834.891
2022-04-21,1789.658
2022-04-22,1707.38
2022-04-25,1700.839
2022-04-26,1645.903
2022-04-27,1656.588
2022-04-28,1688.293
2022-04-29,1660.828
2022-05-02,1639.301
2022-05-03,1645.912
2022-05-04,1670.948
2022-05-05,1616.938
2022-05-06,1595.857
2022-05-09,1522.619
2022-05-10,1509.724
2022-05-11,1507.16
2022-05-12,1503.26
2022-05-13,1556.492
2022-05-16,1568.459
2022-05-17,1611.85
2022-05-18,1564.161
2022-05-19,1584.855
2022-05-20,1583.87
2022-05-23,1589.57
2022-05-24,1562.993
2022-05-25,1573.595
2022-05-26,1603.768
2022-05-27,1631.955
2022-05-30,1656.3
2022-05-31,1644.153
2022-06-01,1643.819
2022-06-02,1686.864
2022-06-03,1662.373
2022-06-06,1673.892
2022-06-07,1680.356
2022-06-08,1675.555
2022-06-09,1638.574
2022-06-10,1590.583
2022-06-13,1536.781
2022-06-14,1513.8
2022-06-15,1525.09
2022-06-16,1463.109
2022-06-17,1450.398
2022-06-20,1479.021
2022-06-21,1487.669
2022-06-22,1454.756
2022-06-23,1443.491
2022-06-24,1492.865
2022-06-27,1515.136
2022-06-28,1511.522
2022-06-29,1494.745
2022-06-30,1480.641
2022-07-01,1478.005
2022-07-04,1496.119
2022-07-05,1466.388
2022-07-06,1454.764
2022-07-07,1512.969
2022-07-08,1512.591
2022-07-11,1481.921
2022-07-12,1468.682
2022-07-13,1462.836
2022-07-14,1435.225
2022-07-15,1453.364
2022-07-18,1493.032
2022-07-19,1519.823
2022-07-20,1534.082
2022-07-21,1534.849
2022-07-22,1533.257
2022-07-25,1536.246
2022-07-26,1514.003
2022-07-27,1541.804
2022-07-28,1563.688
2022-07-29,1599.518
2022-08-01,1599.268
2022-08-02,1573.668
2022-08-03,1573.033
2022-08-04,1588.11
2022-08-05,1580.806
2022-08-08,1603.148
2022-08-09,1574.005
2022-08-10,1610.065
2022-08-11,1612.738
2022-08-12,1620.632
2022-08-15,1609.867
2022-08-16,1629.184
2022-08-17,1607.266
2022-08-18,1609.981
2022-08-19,1583.301
2022-08-22,1567.957
2022-08-23,1592.785
2022-08-24,1601.228
2022-08-25,1621.255
2022-08-26,1573.295
2022-08-29,1564.812
2022-08-30,1545.037
2022-08-31,1536.205
2022-09-01,1511.274
2022-09-02,1527.197
2022-09-05,1520.745
2022-09-06,1511.46
2022-09-07,1518.661
2022-09-08,1541.833
2022-09-09,1582.671
2022-09-12,1609.46
2022-09-13,1566.486
2022-09-14,1571.658
2022-09-15,1544.578
2022-09-16,1514.49
2022-09-19,1529.291
2022-09-20,1506.055
2022-09-21,1482.282
2022-09-22,1445.658
2022-09-23,1398.943
2022-09-26,1378.135
2022-09-27,1385.541
2022-09-28,1425.414
2022-09-29,1411.421
2022-09-30,1406.02
2022-10-03,1447.192
2022-10-04,1491.775
2022-10-05,1473.115
2022-10-06,1449.908
2022-10-07,1421.748
2022-10-10,1415.08
2022-10-11,1394.924
2022-10-12,1396.803
2022-10-13,1404.974
2022-10-14,1384.784
2022-10-17,1418.605
2022-10-18,1423.7
2022-10-19,1405.744
2022-10-20,1410.333
2022-10-21,1428.794
2022-10-24,1438.787
2022-10-25,1465.736
2022-10-26,1488.921
2022-10-27,1487.749
2022-10-28,1487.552
2022-10-31,1473.282
2022-11-01,1484.506
2022-11-02,1456.599
2022-11-03,1445.966
2022-11-04,1478.125
2022-11-07,1487.07
2022-11-08,1498.598
2022-11-09,1455.767
2022-11-10,1527.328
2022-11-11,1550.547
2022-11-14,1535.448
2022-11-15,1539.03
2022-11-16,1522.346
2022-11-17,1507.899
2022-11-18,1512.945
2022-11-21,1503.889
2022-11-22,1533.573
2022-11-23,1540.561
2022-11-24,1553.107
2022-11-25,1548.597
2022-11-28,1531.035
2022-11-29,1521.245
2022-11-30,1548.792
2022-12-01,1567.122
2022-12-02,1559.011
2022-12-05,1530.106
2022-12-06,1489.004
2022-12-07,1500.728
2022-12-08,1513.872
2022-12-09,1506.484
2022-12-12,1504.883
2022-12-13,1520.11
2022-12-14,1522.968
2022-12-15,1481.897
2022-12-16,1464.527
2022-12-19,1444.097
2022-12-20,1439.45
2022-12-21,1467.175
2022-12-22,1444.807
2022-12-23,1464.059
2022-12-26,1464.059
2022-12-27,1473.55
2022-12-28,1453.313
2022-12-29,1472.462
2022-12-30,1465.819
2023-01-02,1465.819
2023-01-03,1450.708
2023-01-04,1464.663
2023-01-05,1453.34
2023-01-06,1497.938
2023-01-09,1520.573
2023-01-10,1519.174
2023-01-11,1533.808
2023-01-12,1548.974
2023-01-13,1550.278
2023-01-16,1552.772
2023-01-17,1559.742
2023-01-18,1551.5
2023-01-19,1535.933
2023-01-20,1557.755
2023-01-23,1569.661
2023-01-24,1575.724
2023-01-25,1560.155
2023-01-26,1562.342
2023-01-27,1566.744
2023-01-30,1549.787
2023-01-31,1562.877
2023-02-01,1568.172
2023-02-02,1567.607
2023-02-03,1553.735
2023-02-06,1524.989
2023-02-07,1540.838
2023-02-08,1543.67
2023-02-09,1544.13
2023-02-10,1547.532
2023-02-13,1558.281
2023-02-14,1567.66
2023-02-15,1567.48
2023-02-16,1555.152
2023-02-17,1541.175
2023-02-20,1545.356
2023-02-21,1508.939
2023-02-22,1511.489
2023-02-23,1521.619
2023-02-24,1512.981
2023-02-27,1526.966
2023-02-28,1526.459
2023-03-01,1537.306
2023-03-02,1532.308
2023-03-03,1550.65
2023-03-06,1548.159
2023-03-07,1525.463
2023-03-08,1519.052
2023-03-09,1503.13
2023-03-10,1478.497
2023-03-13,1468.459
2023-03-14,1487.092
2023-03-15,1444.703
2023-03-16,1469.833
2023-03-17,1462.419
2023-03-20,1481.298
2023-03-21,1488.923
2023-03-22,1486.147
2023-03-23,1488.579
2023-03-24,1472.594
2023-03-27,1488.855
2023-03-28,1501.932
2023-03-29,1518.894
2023-03-30,1542.553
2023-03-31,1558.26
2023-04-03,1567.515
2023-04-04,1566.365
2023-04-05,1547.152
2023-04-06,1556.559
2023-04-07,1556.559
2023-04-10,1556.987
2023-04-11,1579.735
2023-04-12,1580.72
2023-04-13,1603.014
2023-04-14,1603.254
2023-04-17,1600.069
2023-04-18,1604.034
2023-04-19,1594.636
2023-04-20,1587.594
2023-04-21,1575.964
2023-04-24,1578.317
2023-04-25,1557.971
2023-04-26,1547.492
2023-04-27,1560.06
2023-04-28,1579.734
2023-05-01,1591.672
2023-05-02,1566.876
2023-05-03,1557.942
2023-05-04,1539.249
2023-05-05,1581.279
2023-05-08,1594.494
2023-05-09,1601.298
2023-05-10,1589.536
2023-05-11,1562.289
2023-05-12,1561.966
2023-05-15,1573.879
2023-05-16,1561.788
2023-05-17,1566.187
2023-05-18,1571.56
2023-05-19,1576.926
2023-05-22,1576.285
2023-05-23,1564.468
2023-05-24,1536.169
2023-05-25,1525.518
2023-05-26,1532.523
2023-05-29,1540.05
2023-05-30,1522.125
2023-05-31,1501.855
2023-06-01,1522.11
2023-06-02,1559.714
2023-06-05,1557.617
2023-06-06,1567.127
2023-06-07,1564.097
2023-06-08,1561.538
2023-06-09,1557.213
2023-06-12,1563.761
2023-06-13,1578.232
2023-06-14,1589.943
2023-06-15,1604.596
2023-06-16,1606.199
2023-06-19,1601.473
2023-06-20,1590.809
2023-06-21,1591.234
2023-06-22,1582.338
2023-06-23,1570.13
2023-06-26,1583.532
2023-06-27,1600.364
2023-06-28,1594.945
2023-06-29,1606.56
2023-06-30,1632.336
2023-07-03,1632.151
2023-07-04,1637.405
2023-07-05,1621.246
2023-07-06,1591.895
2023-07-07,1599.841
2023-07-10,1608.007
2023-07-11,1611.576
2023-07-12,1637.041
2023-07-13,1656.672
2023-07-14,1655.114
2023-07-17,1655.902
2023-07-18,1673.025
2023-07-19,1681.539
2023-07-20,1675.949
2023-07-21,1676.92
2023-07-24,1680.789
2023-07-25,1689.321
2023-07-26,1688.073
2023-07-27,1674.488
2023-07-28,1685.293
2023-07-31,1702.347
2023-08-01,1682.219
2023-08-02,1640.353
2023-08-03,1638.049
2023-08-04,1632.938
2023-08-07,1630.985
2023-08-08,1622.315
2023-08-09,1630.804
2023-08-10,1638.771
2023-08-11,1647.041
2023-08-14,1638.326
2023-08-15,1603.544
2023-08-16,1604.949
2023-08-17,1601.231
2023-08-18,1600.66
2023-08-21,1602.666
2023-08-22,1599.245
2023-08-23,1611.118
2023-08-24,1595.997
2023-08-25,1597.065
2023-08-28,1614.317
2023-08-29,1636.482
2023-08-30,1646.839
2023-08-31,1648.313
2023-09-01,1662.835
2023-09-04,1660.573
2023-09-05,1647.841
2023-09-06,1632.753
2023-09-07,1626.623
2023-09-08,1626.945
2023-09-11,1642.269
2023-09-12,1643.309
2023-09-13,1652.707
2023-09-14,1679.832
2023-09-15,1677.197
2023-09-18,1683.105
2023-09-19,1660.036
2023-09-20,1662.313
2023-09-21,1619.821
2023-09-22,1630.658
2023-09-25,1633.816
2023-09-26,1613.249
2023-09-27,1598.014
2023-09-28,1621.515
2023-09-29,1619.065
2023-10-02,1576.325
2023-10-03,1557.706
2023-10-04,1555.142
2023-10-05,1570.873
2023-10-06,1587.179
2023-10-09,1597.078
2023-10-10,1616.262
2023-10-11,1627.579
2023-10-12,1598.322
2023-10-13,1589.285
2023-10-16,1603.446
2023-10-17,1612.237
2023-10-18,1577.275
2023-10-19,1564.427
2023-10-20,1556.831
2023-10-23,1552.45
2023-10-24,1544.015
2023-10-25,1534.558
2023-10-26,1520.693
2023-10-27,1506.038
2023-10-30,1505.247
2023-10-31,1500.778
2023-11-01,1510.57
2023-11-02,1547.495
2023-11-03,1582.575
2023-11-06,1572.118
2023-11-07,1558.484
2023-11-08,1550.404
2023-11-09,1563.623
2023-11-10,1556.516
2023-11-13,1566.305
2023-11-14,1595.929
2023-11-15,1599.511
2023-11-16,1588.378
2023-11-17,1593.165
2023-11-20,1599.585
2023-11-21,1588.615
2023-11-22,1586.336
2023-11-23,1592.474
2023-11-24,1601.541
2023-11-27,1591.499
2023-11-28,1590.632
2023-11-29,1588.191
2023-11-30,1604.973
2023-12-01,1628.841
2023-12-04,1620.524
2023-12-05,1609.336
2023-12-06,1609.371
2023-12-07,1608.167
2023-12-08,1610.057
2023-12-11,1596.973
2023-12-12,1592.013
2023-12-13,1614.078
2023-12-14,1624.671
2023-12-15,1607.461
2023-12-18,1618.281
2023-12-19,1631.901
2023-12-20,1612.67
2023-12-21,1628.902
2023-12-22,1646.89
2023-12-25,1646.89
2023-12-26,1654.748
2023-12-27,1664.863
2023-12-28,1665.042
2023-12-29,1671.184
2024-01-01,1671.184
2024-01-02,1638.706
2024-01-03,1630.662
2024-01-04,1640.708
2024-01-05,1641.81
2024-01-08,1646.518
2024-01-09,1647.21
2024-01-10,1656.249
2024-01-11,1659.627
2024-01-12,1681.277
2024-01-15,1683.75
2024-01-16,1665.308
