Date,HONG KONG MID GROWTH Mid Cap
2015-06-29,899.848
2015-06-30,896.447
2015-07-01,896.47
2015-07-02,909.906
2015-07-03,910.597
2015-07-06,900.856
2015-07-07,902.951
2015-07-08,873.211
2015-07-09,889.721
2015-07-10,892.878
2015-07-13,903.455
2015-07-14,905.315
2015-07-15,906.501
2015-07-16,913.642
2015-07-17,926.343
2015-07-20,924.994
2015-07-21,926.233
2015-07-22,921.061
2015-07-23,921.116
2015-07-24,919.929
2015-07-27,898.424
2015-07-28,903.995
2015-07-29,911.239
2015-07-30,911.255
2015-07-31,909.643
2015-08-03,898.741
2015-08-04,895.087
2015-08-05,896.939
2015-08-06,899.927
2015-08-07,905.079
2015-08-10,900.128
2015-08-11,904.724
2015-08-12,898.756
2015-08-13,890.925
2015-08-14,886.476
2015-08-17,883.341
2015-08-18,877.211
2015-08-19,872.134
2015-08-20,856.188
2015-08-21,854.707
2015-08-24,818.707
2015-08-25,821.063
2015-08-26,810.24
2015-08-27,827.958
2015-08-28,826.955
2015-08-31,816.111
2015-09-01,815.61
2015-09-02,807.556
2015-09-03,807.415
2015-09-04,808.142
2015-09-07,801.65
2015-09-08,827.581
2015-09-09,842.597
2015-09-10,825.539
2015-09-11,821.09
2015-09-14,819.114
2015-09-15,817.459
2015-09-16,826.977
2015-09-17,827.298
2015-09-18,830.886
2015-09-21,831.833
2015-09-22,840.04
2015-09-23,822.906
2015-09-24,821.996
2015-09-25,823.82
2015-09-28,823.831
2015-09-29,802.775
2015-09-30,816.55
2015-10-01,816.55
2015-10-02,825.347
2015-10-05,838.459
2015-10-06,837.889
2015-10-07,843.489
2015-10-08,841.148
2015-10-09,842.882
2015-10-12,850.771
2015-10-13,852.3
2015-10-14,851.399
2015-10-15,854.649
2015-10-16,862.848
2015-10-19,862.655
2015-10-20,860.258
2015-10-21,860.241
2015-10-22,869.852
2015-10-23,878.233
2015-10-26,874.859
2015-10-27,875.442
2015-10-28,874.092
2015-10-29,869.37
2015-10-30,871.373
2015-11-02,875.181
2015-11-03,882.482
2015-11-04,891.846
2015-11-05,895.224
2015-11-06,893.576
2015-11-09,879.655
2015-11-10,866.737
2015-11-11,872.892
2015-11-12,896.089
2015-11-13,887.912
2015-11-16,877.725
2015-11-17,887.209
2015-11-18,892.062
2015-11-19,903.278
2015-11-20,912.753
2015-11-23,911.996
2015-11-24,906.803
2015-11-25,901.556
2015-11-26,900.29
2015-11-27,892.334
2015-11-30,896.236
2015-12-01,898.48
2015-12-02,897.378
2015-12-03,890.586
2015-12-04,885.844
2015-12-07,888.09
2015-12-08,878.038
2015-12-09,877.429
2015-12-10,874.076
2015-12-11,873.098
2015-12-14,863.214
2015-12-15,860.394
2015-12-16,869.58
2015-12-17,875.787
2015-12-18,870.965
2015-12-21,868.289
2015-12-22,874.494
2015-12-23,885.38
2015-12-24,887.298
2015-12-25,887.298
2015-12-28,880.552
2015-12-29,886.208
2015-12-30,891.673
2015-12-31,890.946
2016-01-01,890.946
2016-01-04,872.729
2016-01-05,871.733
2016-01-06,867.728
2016-01-07,853.604
2016-01-08,841.74
2016-01-11,823.528
2016-01-12,828.179
2016-01-13,840.34
2016-01-14,828.148
2016-01-15,829.444
2016-01-18,821.031
2016-01-19,833.327
2016-01-20,804.024
2016-01-21,796.627
2016-01-22,816.598
2016-01-25,823.207
2016-01-26,818.057
2016-01-27,823.85
2016-01-28,825.522
2016-01-29,840.62
2016-02-01,838.343
2016-02-02,838.959
2016-02-03,821.963
2016-02-04,827.466
2016-02-05,822.486
2016-02-08,820.852
2016-02-09,818.761
2016-02-10,820.58
2016-02-11,811.445
2016-02-12,820.857
2016-02-15,830.765
2016-02-16,825.885
2016-02-17,830.057
2016-02-18,840.547
2016-02-19,837.841
2016-02-22,840.296
2016-02-23,834.143
2016-02-24,841.151
2016-02-25,837.075
2016-02-26,856.857
2016-02-29,855.56
2016-03-01,865.138
2016-03-02,874.664
2016-03-03,872.721
2016-03-04,875.706
2016-03-07,866.809
2016-03-08,859.022
2016-03-09,866.969
2016-03-10,867.674
2016-03-11,870.428
2016-03-14,880.289
2016-03-15,883.702
2016-03-16,886.912
2016-03-17,905.285
2016-03-18,914.884
2016-03-21,914.787
2016-03-22,912.585
2016-03-23,905.842
2016-03-24,896.578
2016-03-25,896.578
2016-03-28,896.3
2016-03-29,904.281
2016-03-30,920.789
2016-03-31,915.636
2016-04-01,909.96
2016-04-04,908.828
2016-04-05,899.119
2016-04-06,906.874
2016-04-07,910.073
2016-04-08,913.457
2016-04-11,920.129
2016-04-12,925.103
2016-04-13,936.821
2016-04-14,935.902
2016-04-15,938.668
2016-04-18,936.445
2016-04-19,943.291
2016-04-20,934.493
2016-04-21,936.434
2016-04-22,928.653
2016-04-25,925.718
2016-04-26,935.504
2016-04-27,920.711
2016-04-28,924.02
2016-04-29,913.45
2016-05-02,914.746
2016-05-03,908.033
2016-05-04,907.546
2016-05-05,910.417
2016-05-06,893.819
2016-05-09,903.729
2016-05-10,913.884
2016-05-11,909.425
2016-05-12,916.729
2016-05-13,910.569
2016-05-16,911.632
2016-05-17,913.407
2016-05-18,908.364
2016-05-19,892.663
2016-05-20,905.751
2016-05-23,900.384
2016-05-24,902.483
2016-05-25,918.756
2016-05-26,917.581
2016-05-27,917.872
2016-05-30,925.267
2016-05-31,931.64
2016-06-01,926.219
2016-06-02,922.613
2016-06-03,933.638
2016-06-06,938.512
2016-06-07,943.255
2016-06-08,943.472
2016-06-09,943.162
2016-06-10,950.187
2016-06-13,943.852
2016-06-14,929.771
2016-06-15,939.383
2016-06-16,930.162
2016-06-17,940.532
2016-06-20,937.36
2016-06-21,935.533
2016-06-22,940.368
2016-06-23,940.099
2016-06-24,928.84
2016-06-27,946.37
2016-06-28,949.565
2016-06-29,968.24
2016-06-30,963.234
2016-07-01,964.787
2016-07-04,983.54
2016-07-05,971.204
2016-07-06,964.011
2016-07-07,970.591
2016-07-08,974.916
2016-07-11,987.038
2016-07-12,1015.34
2016-07-13,1005.537
2016-07-14,1014.701
2016-07-15,1010.651
2016-07-18,1017.326
2016-07-19,1018.358
2016-07-20,1028.219
2016-07-21,1031.674
2016-07-22,1031.885
2016-07-25,1035.001
2016-07-26,1045.66
2016-07-27,1045.371
2016-07-28,1055.378
2016-07-29,1043.173
2016-08-01,1035.068
2016-08-02,1033.239
2016-08-03,1018.057
2016-08-04,1016.971
2016-08-05,1040.045
2016-08-08,1045.753
2016-08-09,1036.552
2016-08-10,1040.497
2016-08-11,1034.0
2016-08-12,1022.969
2016-08-15,1021.054
2016-08-16,1031.991
2016-08-17,1029.692
2016-08-18,1016.075
2016-08-19,1000.975
2016-08-22,1003.961
2016-08-23,1011.509
2016-08-24,997.612
2016-08-25,1002.006
2016-08-26,999.178
2016-08-29,989.041
2016-08-30,991.228
2016-08-31,994.019
2016-09-01,1004.733
2016-09-02,1006.021
2016-09-05,1012.792
2016-09-06,1011.659
2016-09-07,1017.072
2016-09-08,1029.516
2016-09-09,1034.074
2016-09-12,1015.438
2016-09-13,1009.231
2016-09-14,1005.371
2016-09-15,1020.115
2016-09-16,1018.806
2016-09-19,1019.194
2016-09-20,1017.369
2016-09-21,1010.725
2016-09-22,1023.45
2016-09-23,1021.926
2016-09-26,1014.847
2016-09-27,1028.583
2016-09-28,1029.622
2016-09-29,1027.605
2016-09-30,1027.23
2016-10-03,1037.346
2016-10-04,1040.003
2016-10-05,1031.106
2016-10-06,1027.323
2016-10-07,1024.175
2016-10-10,1025.01
2016-10-11,1010.697
2016-10-12,1004.067
2016-10-13,1006.327
2016-10-14,1013.725
2016-10-17,1008.518
2016-10-18,1025.849
2016-10-19,1024.231
2016-10-20,1020.037
2016-10-21,1019.111
2016-10-24,1028.103
2016-10-25,1027.61
2016-10-26,1022.798
2016-10-27,1018.584
2016-10-28,1009.895
2016-10-31,1010.854
2016-11-01,1021.68
2016-11-02,1009.988
2016-11-03,1006.109
2016-11-04,997.408
2016-11-07,1005.533
2016-11-08,1012.095
2016-11-09,1006.076
2016-11-10,1003.46
2016-11-11,979.969
2016-11-14,967.216
2016-11-15,969.917
2016-11-16,973.94
2016-11-17,993.948
2016-11-18,1000.223
2016-11-21,1002.646
2016-11-22,1004.144
2016-11-23,1011.789
2016-11-24,1016.443
2016-11-25,1013.798
2016-11-28,1017.759
2016-11-29,1025.462
2016-11-30,1041.158
2016-12-01,1028.88
2016-12-02,1019.272
2016-12-05,1020.827
2016-12-06,1029.141
2016-12-07,1039.21
2016-12-08,1032.35
2016-12-09,1020.799
2016-12-12,1005.602
2016-12-13,996.908
2016-12-14,999.768
2016-12-15,970.0
2016-12-16,961.148
2016-12-19,954.638
2016-12-20,951.637
2016-12-21,959.153
2016-12-22,953.702
2016-12-23,950.063
2016-12-26,950.063
2016-12-27,949.842
2016-12-28,946.087
2016-12-29,950.491
2016-12-30,964.878
2017-01-02,964.878
2017-01-03,975.275
2017-01-04,971.732
2017-01-05,989.956
2017-01-06,988.772
2017-01-09,988.385
2017-01-10,1008.679
2017-01-11,1009.871
2017-01-12,998.958
2017-01-13,994.027
2017-01-16,992.976
2017-01-17,998.038
2017-01-18,1001.614
2017-01-19,1003.347
2017-01-20,999.707
2017-01-23,1002.066
2017-01-24,1010.656
2017-01-25,1015.632
2017-01-26,1025.982
2017-01-27,1033.637
2017-01-30,1032.758
2017-01-31,1031.45
2017-02-01,1026.292
2017-02-02,1017.521
2017-02-03,1016.144
2017-02-06,1026.027
2017-02-07,1024.84
2017-02-08,1039.267
2017-02-09,1035.693
2017-02-10,1038.308
2017-02-13,1034.761
2017-02-14,1043.448
2017-02-15,1044.257
2017-02-16,1043.964
2017-02-17,1034.09
2017-02-20,1032.201
2017-02-21,1029.29
2017-02-22,1033.229
2017-02-23,1040.375
2017-02-24,1040.188
2017-02-27,1040.457
2017-02-28,1030.928
2017-03-01,1046.345
2017-03-02,1044.231
2017-03-03,1038.086
2017-03-06,1041.342
2017-03-07,1035.437
2017-03-08,1038.668
2017-03-09,1028.968
2017-03-10,1029.61
2017-03-13,1033.242
2017-03-14,1040.338
2017-03-15,1049.559
2017-03-16,1069.125
2017-03-17,1075.608
2017-03-20,1082.76
2017-03-21,1078.743
2017-03-22,1075.425
2017-03-23,1081.262
2017-03-24,1080.106
2017-03-27,1076.371
2017-03-28,1090.29
2017-03-29,1092.593
2017-03-30,1092.349
2017-03-31,1095.142
2017-04-03,1106.583
2017-04-04,1106.197
2017-04-05,1123.425
2017-04-06,1122.906
2017-04-07,1127.79
2017-04-10,1126.392
2017-04-11,1127.119
2017-04-12,1138.793
2017-04-13,1127.197
2017-04-14,1127.197
2017-04-17,1128.574
2017-04-18,1117.215
2017-04-19,1116.868
2017-04-20,1122.104
2017-04-21,1125.892
2017-04-24,1127.369
2017-04-25,1135.978
2017-04-26,1148.33
2017-04-27,1144.939
2017-04-28,1149.629
2017-05-01,1152.014
2017-05-02,1158.737
2017-05-03,1159.626
2017-05-04,1156.926
2017-05-05,1146.635
2017-05-08,1151.057
2017-05-09,1161.256
2017-05-10,1158.441
2017-05-11,1161.42
2017-05-12,1169.015
2017-05-15,1173.543
2017-05-16,1179.024
2017-05-17,1175.8
2017-05-18,1158.232
2017-05-19,1157.964
2017-05-22,1171.669
2017-05-23,1173.636
2017-05-24,1179.137
2017-05-25,1184.655
2017-05-26,1189.42
2017-05-29,1206.903
2017-05-30,1206.792
2017-05-31,1215.648
2017-06-01,1220.155
2017-06-02,1226.972
2017-06-05,1223.887
2017-06-06,1220.964
2017-06-07,1224.568
2017-06-08,1240.987
2017-06-09,1243.391
2017-06-12,1228.364
2017-06-13,1249.767
2017-06-14,1247.932
2017-06-15,1235.401
2017-06-16,1232.112
2017-06-19,1244.316
2017-06-20,1238.822
2017-06-21,1244.182
2017-06-22,1240.068
2017-06-23,1230.27
2017-06-26,1233.448
2017-06-27,1225.5
2017-06-28,1211.346
2017-06-29,1214.537
2017-06-30,1209.283
2017-07-03,1192.647
2017-07-04,1178.774
2017-07-05,1185.775
2017-07-06,1188.819
2017-07-07,1187.956
2017-07-10,1205.866
2017-07-11,1203.75
2017-07-12,1201.676
2017-07-13,1213.681
2017-07-14,1214.805
2017-07-17,1217.227
2017-07-18,1227.931
2017-07-19,1231.372
2017-07-20,1221.741
2017-07-21,1219.349
2017-07-24,1228.054
2017-07-25,1228.424
2017-07-26,1201.325
2017-07-27,1203.643
2017-07-28,1203.206
2017-07-31,1200.963
2017-08-01,1202.344
2017-08-02,1198.495
2017-08-03,1194.36
2017-08-04,1198.262
2017-08-07,1202.732
2017-08-08,1209.136
2017-08-09,1209.72
2017-08-10,1199.862
2017-08-11,1182.914
2017-08-14,1201.77
2017-08-15,1200.53
2017-08-16,1210.546
2017-08-17,1217.866
2017-08-18,1211.247
2017-08-21,1213.91
2017-08-22,1222.324
2017-08-23,1222.279
2017-08-24,1224.994
2017-08-25,1228.804
2017-08-28,1223.388
2017-08-29,1229.572
2017-08-30,1241.338
2017-08-31,1256.484
2017-09-01,1266.142
2017-09-04,1261.234
2017-09-05,1273.873
2017-09-06,1276.879
2017-09-07,1287.005
2017-09-08,1288.487
2017-09-11,1299.173
2017-09-12,1303.814
2017-09-13,1305.001
2017-09-14,1297.777
2017-09-15,1303.463
2017-09-18,1317.014
2017-09-19,1315.501
2017-09-20,1316.886
2017-09-21,1309.603
2017-09-22,1304.338
2017-09-25,1276.715
2017-09-26,1278.889
2017-09-27,1299.077
2017-09-28,1299.665
2017-09-29,1307.34
2017-10-02,1307.418
2017-10-03,1320.888
2017-10-04,1326.646
2017-10-05,1325.064
2017-10-06,1316.374
2017-10-09,1314.612
2017-10-10,1320.967
2017-10-11,1315.211
2017-10-12,1316.999
2017-10-13,1316.597
2017-10-16,1322.563
2017-10-17,1325.244
2017-10-18,1321.821
2017-10-19,1317.649
2017-10-20,1344.657
2017-10-23,1346.868
2017-10-24,1329.565
2017-10-25,1327.483
2017-10-26,1329.752
2017-10-27,1329.928
2017-10-30,1326.758
2017-10-31,1346.669
2017-11-01,1356.122
2017-11-02,1348.907
2017-11-03,1354.647
2017-11-06,1342.212
2017-11-07,1358.077
2017-11-08,1372.321
2017-11-09,1398.126
2017-11-10,1398.716
2017-11-13,1394.579
2017-11-14,1389.484
2017-11-15,1391.384
2017-11-16,1386.712
2017-11-17,1401.429
2017-11-20,1419.114
2017-11-21,1424.466
2017-11-22,1422.823
2017-11-23,1416.741
2017-11-24,1423.009
2017-11-27,1417.985
2017-11-28,1418.371
2017-11-29,1421.668
2017-11-30,1411.633
2017-12-01,1410.653
2017-12-04,1398.129
2017-12-05,1394.157
2017-12-06,1373.332
2017-12-07,1384.426
2017-12-08,1406.585
2017-12-11,1421.818
2017-12-12,1418.923
2017-12-13,1419.08
2017-12-14,1410.363
2017-12-15,1411.166
2017-12-18,1411.103
2017-12-19,1432.515
2017-12-20,1431.594
2017-12-21,1443.102
2017-12-22,1446.295
2017-12-25,1446.295
2017-12-26,1447.905
2017-12-27,1453.095
2017-12-28,1469.612
2017-12-29,1474.978
2018-01-01,1474.978
2018-01-02,1477.687
2018-01-03,1485.355
2018-01-04,1482.134
2018-01-05,1483.845
2018-01-08,1478.683
2018-01-09,1494.971
2018-01-10,1479.236
2018-01-11,1459.826
2018-01-12,1451.156
2018-01-15,1459.341
2018-01-16,1470.563
2018-01-17,1491.454
2018-01-18,1488.471
2018-01-19,1496.13
2018-01-22,1508.998
2018-01-23,1524.99
2018-01-24,1511.58
2018-01-25,1496.957
2018-01-26,1504.168
2018-01-29,1476.74
2018-01-30,1448.594
2018-01-31,1463.332
2018-02-01,1447.918
2018-02-02,1428.825
2018-02-05,1405.026
2018-02-06,1349.273
2018-02-07,1348.398
2018-02-08,1363.843
2018-02-09,1326.122
2018-02-12,1341.305
2018-02-13,1352.968
2018-02-14,1363.664
2018-02-15,1367.556
2018-02-16,1364.06
2018-02-19,1364.007
2018-02-20,1383.173
2018-02-21,1399.34
2018-02-22,1377.312
2018-02-23,1395.747
2018-02-26,1405.832
2018-02-27,1401.506
2018-02-28,1397.912
2018-03-01,1414.564
2018-03-02,1399.064
2018-03-05,1369.796
2018-03-06,1383.826
2018-03-07,1367.775
2018-03-08,1416.448
2018-03-09,1417.223
2018-03-12,1438.19
2018-03-13,1426.078
2018-03-14,1406.934
2018-03-15,1405.042
2018-03-16,1391.617
2018-03-19,1394.998
2018-03-20,1393.326
2018-03-21,1380.667
2018-03-22,1359.313
2018-03-23,1328.772
2018-03-26,1333.936
2018-03-27,1360.225
2018-03-28,1329.845
2018-03-29,1338.111
2018-03-30,1338.111
2018-04-02,1333.543
2018-04-03,1330.427
2018-04-04,1305.504
2018-04-05,1309.329
2018-04-06,1312.774
2018-04-09,1331.507
2018-04-10,1352.399
2018-04-11,1355.413
2018-04-12,1362.794
2018-04-13,1365.78
2018-04-16,1364.446
2018-04-17,1365.571
2018-04-18,1382.815
2018-04-19,1388.106
2018-04-20,1371.851
2018-04-23,1361.166
2018-04-24,1373.868
2018-04-25,1353.226
2018-04-26,1350.08
2018-04-27,1368.66
2018-04-30,1392.5
2018-05-01,1398.544
2018-05-02,1400.269
2018-05-03,1383.458
2018-05-04,1373.269
2018-05-07,1370.571
2018-05-08,1370.698
2018-05-09,1374.171
2018-05-10,1378.4
2018-05-11,1386.959
2018-05-14,1409.29
2018-05-15,1401.428
2018-05-16,1383.059
2018-05-17,1379.142
2018-05-18,1377.666
2018-05-21,1404.793
2018-05-22,1405.215
2018-05-23,1409.473
2018-05-24,1416.16
2018-05-25,1410.506
2018-05-28,1413.876
2018-05-29,1394.167
2018-05-30,1378.83
2018-05-31,1391.836
2018-06-01,1392.599
2018-06-04,1411.769
2018-06-05,1398.213
2018-06-06,1399.981
2018-06-07,1405.94
2018-06-08,1393.942
2018-06-11,1409.059
2018-06-12,1409.368
2018-06-13,1388.143
2018-06-14,1388.512
2018-06-15,1379.003
2018-06-18,1378.747
2018-06-19,1343.887
2018-06-20,1357.89
2018-06-21,1337.877
2018-06-22,1347.86
2018-06-25,1325.24
2018-06-26,1327.672
2018-06-27,1308.308
2018-06-28,1305.233
2018-06-29,1326.144
2018-07-02,1309.086
2018-07-03,1295.73
2018-07-04,1288.773
2018-07-05,1275.622
2018-07-06,1297.972
2018-07-09,1333.24
2018-07-10,1318.276
2018-07-11,1302.958
2018-07-12,1307.219
2018-07-13,1319.979
2018-07-16,1314.256
2018-07-17,1300.604
2018-07-18,1295.999
2018-07-19,1289.445
2018-07-20,1303.217
2018-07-23,1316.101
2018-07-24,1319.067
2018-07-25,1332.126
2018-07-26,1314.196
2018-07-27,1310.734
2018-07-30,1305.772
2018-07-31,1314.6
2018-08-01,1316.496
2018-08-02,1277.104
2018-08-03,1259.23
2018-08-06,1264.66
2018-08-07,1284.747
2018-08-08,1280.742
2018-08-09,1284.642
2018-08-10,1271.745
2018-08-13,1265.706
2018-08-14,1241.094
2018-08-15,1226.405
2018-08-16,1244.05
2018-08-17,1250.882
2018-08-20,1268.598
2018-08-21,1288.29
2018-08-22,1294.32
2018-08-23,1285.886
2018-08-24,1287.894
2018-08-27,1303.463
2018-08-28,1307.937
2018-08-29,1316.54
2018-08-30,1316.733
2018-08-31,1315.342
2018-09-03,1304.943
2018-09-04,1310.348
2018-09-05,1277.062
2018-09-06,1254.471
2018-09-07,1246.772
2018-09-10,1228.612
2018-09-11,1232.558
2018-09-12,1231.614
2018-09-13,1252.27
2018-09-14,1267.553
2018-09-17,1259.617
2018-09-18,1268.29
2018-09-19,1277.448
2018-09-20,1285.849
2018-09-21,1286.436
2018-09-24,1263.124
2018-09-25,1263.904
2018-09-26,1283.834
2018-09-27,1271.801
2018-09-28,1275.635
2018-10-01,1278.822
2018-10-02,1256.585
2018-10-03,1260.86
2018-10-04,1235.462
2018-10-05,1205.145
2018-10-08,1178.804
2018-10-09,1181.393
2018-10-10,1185.666
2018-10-11,1155.449
2018-10-12,1176.179
2018-10-15,1165.955
2018-10-16,1165.475
2018-10-17,1164.155
2018-10-18,1176.098
2018-10-19,1169.298
2018-10-22,1188.811
2018-10-23,1157.081
2018-10-24,1152.063
2018-10-25,1141.175
2018-10-26,1122.175
2018-10-29,1106.481
2018-10-30,1096.384
2018-10-31,1092.24
2018-11-01,1135.581
2018-11-02,1194.099
2018-11-05,1161.032
2018-11-06,1165.061
2018-11-07,1183.975
2018-11-08,1154.167
2018-11-09,1130.3
2018-11-12,1126.258
2018-11-13,1134.002
2018-11-14,1149.677
2018-11-15,1168.771
2018-11-16,1162.798
2018-11-19,1166.502
2018-11-20,1146.307
2018-11-21,1157.802
2018-11-22,1168.001
2018-11-23,1164.453
2018-11-26,1188.393
2018-11-27,1174.237
2018-11-28,1200.961
2018-11-29,1210.95
2018-11-30,1198.702
2018-12-03,1244.31
2018-12-04,1246.954
2018-12-05,1237.08
2018-12-06,1224.42
2018-12-07,1228.266
2018-12-10,1197.042
2018-12-11,1207.531
2018-12-12,1219.504
2018-12-13,1226.722
2018-12-14,1222.573
2018-12-17,1217.475
2018-12-18,1208.824
2018-12-19,1209.394
2018-12-20,1192.673
2018-12-21,1175.445
2018-12-24,1179.292
2018-12-25,1179.292
2018-12-26,1190.249
2018-12-27,1188.809
2018-12-28,1197.468
2018-12-31,1210.141
2019-01-01,1210.141
2019-01-02,1193.788
2019-01-03,1182.784
2019-01-04,1212.035
2019-01-07,1216.644
2019-01-08,1219.044
2019-01-09,1237.399
2019-01-10,1235.817
2019-01-11,1243.615
2019-01-14,1224.75
2019-01-15,1245.037
2019-01-16,1256.5
2019-01-17,1242.445
2019-01-18,1260.782
2019-01-21,1262.359
2019-01-22,1259.234
2019-01-23,1251.769
2019-01-24,1250.864
2019-01-25,1279.629
2019-01-28,1286.785
2019-01-29,1288.141
2019-01-30,1296.131
2019-01-31,1309.039
2019-02-01,1314.403
2019-02-04,1326.94
2019-02-05,1328.616
2019-02-06,1329.301
2019-02-07,1325.498
2019-02-08,1320.958
2019-02-11,1329.357
2019-02-12,1331.404
2019-02-13,1348.207
2019-02-14,1345.36
2019-02-15,1323.991
2019-02-18,1343.524
2019-02-19,1349.584
2019-02-20,1372.764
2019-02-21,1383.194
2019-02-22,1381.757
2019-02-25,1388.734
2019-02-26,1385.248
2019-02-27,1384.76
2019-02-28,1384.081
2019-03-01,1403.679
2019-03-04,1406.433
2019-03-05,1396.75
2019-03-06,1396.205
2019-03-07,1376.223
2019-03-08,1346.981
2019-03-11,1352.15
2019-03-12,1359.557
2019-03-13,1348.287
2019-03-14,1328.757
2019-03-15,1333.354
2019-03-18,1343.38
2019-03-19,1353.473
2019-03-20,1343.07
2019-03-21,1341.979
2019-03-22,1343.168
2019-03-25,1331.699
2019-03-26,1341.139
2019-03-27,1342.433
2019-03-28,1367.073
2019-03-29,1383.913
2019-04-01,1418.052
2019-04-02,1435.283
2019-04-03,1451.391
2019-04-04,1452.658
2019-04-05,1452.119
2019-04-08,1446.835
2019-04-09,1453.38
2019-04-10,1465.521
2019-04-11,1444.435
2019-04-12,1443.814
2019-04-15,1437.051
2019-04-16,1436.194
2019-04-17,1436.928
2019-04-18,1436.308
2019-04-19,1436.308
2019-04-22,1436.03
2019-04-23,1426.874
2019-04-24,1423.243
2019-04-25,1434.114
2019-04-26,1440.769
2019-04-29,1455.127
2019-04-30,1422.883
2019-05-01,1423.734
2019-05-02,1455.878
2019-05-03,1475.692
2019-05-06,1426.07
2019-05-07,1419.73
2019-05-08,1393.342
2019-05-09,1367.414
2019-05-10,1379.843
2019-05-13,1368.848
2019-05-14,1375.388
2019-05-15,1374.005
2019-05-16,1378.919
2019-05-17,1346.421
2019-05-20,1352.559
2019-05-21,1350.943
2019-05-22,1364.545
2019-05-23,1350.721
2019-05-24,1355.094
2019-05-27,1353.058
2019-05-28,1356.87
2019-05-29,1354.436
2019-05-30,1329.333
2019-05-31,1319.234
2019-06-03,1326.581
2019-06-04,1326.959
2019-06-05,1332.937
2019-06-06,1345.889
2019-06-07,1348.323
2019-06-10,1374.581
2019-06-11,1395.792
2019-06-12,1373.775
2019-06-13,1376.53
2019-06-14,1366.638
2019-06-17,1360.96
2019-06-18,1381.277
2019-06-19,1415.128
2019-06-20,1414.671
2019-06-21,1395.601
2019-06-24,1395.948
2019-06-25,1392.309
2019-06-26,1399.894
2019-06-27,1414.656
2019-06-28,1404.021
2019-07-01,1412.522
2019-07-02,1431.823
2019-07-03,1445.03
2019-07-04,1444.767
2019-07-05,1455.333
2019-07-08,1439.854
2019-07-09,1426.419
2019-07-10,1422.008
2019-07-11,1425.952
2019-07-12,1428.692
2019-07-15,1428.76
2019-07-16,1439.449
2019-07-17,1433.473
2019-07-18,1431.97
2019-07-19,1440.577
2019-07-22,1428.606
2019-07-23,1430.772
2019-07-24,1435.885
2019-07-25,1435.303
2019-07-26,1428.556
2019-07-29,1399.896
2019-07-30,1397.661
2019-07-31,1376.492
2019-08-01,1362.86
2019-08-02,1349.198
2019-08-05,1299.397
2019-08-06,1314.967
2019-08-07,1306.458
2019-08-08,1330.991
2019-08-09,1318.945
2019-08-12,1304.566
2019-08-13,1278.991
2019-08-14,1284.794
2019-08-15,1307.41
2019-08-16,1335.903
2019-08-19,1370.482
2019-08-20,1365.007
2019-08-21,1368.229
2019-08-22,1349.603
2019-08-23,1333.26
2019-08-26,1305.94
2019-08-27,1314.232
2019-08-28,1311.092
2019-08-29,1312.549
2019-08-30,1309.055
2019-09-02,1294.375
2019-09-03,1293.629
2019-09-04,1349.091
2019-09-05,1330.653
2019-09-06,1325.874
2019-09-09,1321.364
2019-09-10,1315.509
2019-09-11,1330.394
2019-09-12,1339.9
2019-09-13,1351.82
2019-09-16,1337.971
2019-09-17,1327.381
2019-09-18,1317.518
2019-09-19,1305.562
2019-09-20,1296.422
2019-09-23,1288.696
2019-09-24,1277.535
2019-09-25,1259.42
2019-09-26,1261.586
2019-09-27,1257.006
2019-09-30,1260.263
2019-10-01,1258.338
2019-10-02,1261.229
2019-10-03,1262.078
2019-10-04,1257.699
2019-10-07,1257.221
2019-10-08,1236.588
2019-10-09,1215.039
2019-10-10,1199.517
2019-10-11,1241.653
2019-10-14,1255.907
2019-10-15,1253.267
2019-10-16,1274.033
2019-10-17,1283.345
2019-10-18,1266.207
2019-10-21,1264.363
2019-10-22,1278.331
2019-10-23,1278.896
2019-10-24,1298.2
2019-10-25,1296.865
2019-10-28,1308.871
2019-10-29,1304.38
2019-10-30,1305.61
2019-10-31,1318.797
2019-11-01,1376.044
2019-11-04,1383.786
2019-11-05,1383.531
2019-11-06,1381.162
2019-11-07,1387.504
2019-11-08,1387.546
2019-11-11,1351.357
2019-11-12,1352.111
2019-11-13,1331.181
2019-11-14,1318.443
2019-11-15,1321.718
2019-11-18,1333.3
2019-11-19,1356.966
2019-11-20,1349.805
2019-11-21,1330.405
2019-11-22,1328.071
2019-11-25,1348.252
2019-11-26,1342.248
2019-11-27,1364.317
2019-11-28,1334.785
2019-11-29,1321.812
2019-12-02,1326.857
2019-12-03,1317.696
2019-12-04,1294.92
2019-12-05,1310.388
2019-12-06,1324.72
2019-12-09,1314.978
2019-12-10,1306.661
2019-12-11,1306.169
2019-12-12,1340.566
2019-12-13,1372.274
2019-12-16,1354.464
2019-12-17,1354.503
2019-12-18,1357.761
2019-12-19,1358.244
2019-12-20,1358.61
2019-12-23,1356.544
2019-12-24,1354.419
2019-12-25,1354.419
2019-12-26,1355.601
2019-12-27,1363.124
2019-12-30,1366.543
2019-12-31,1360.105
2020-01-01,1360.105
2020-01-02,1392.534
2020-01-03,1383.96
2020-01-06,1364.599
2020-01-07,1362.861
2020-01-08,1342.333
2020-01-09,1363.948
2020-01-10,1364.558
2020-01-13,1381.113
2020-01-14,1384.333
2020-01-15,1380.541
2020-01-16,1405.713
2020-01-17,1428.716
