Date,DENMARK Standard (Large+Mid Cap)
2009-12-01,14656.79
2009-12-02,14861.67
2009-12-03,14772.722
2009-12-04,14682.618
2009-12-07,14592.717
2009-12-08,14356.244
2009-12-09,14329.405
2009-12-10,14221.717
2009-12-11,14135.27
2009-12-14,14092.985
2009-12-15,14016.054
2009-12-16,14213.472
2009-12-17,13899.703
2009-12-18,13833.258
2009-12-21,13720.25
2009-12-22,13730.148
2009-12-23,13845.918
2009-12-24,13869.284
2009-12-25,13869.284
2009-12-28,13857.148
2009-12-29,13944.647
2009-12-30,13860.715
2009-12-31,13906.818
2010-01-01,13906.818
2010-01-04,14450.792
2010-01-05,14281.935
2010-01-06,14323.975
2010-01-07,14459.587
2010-01-08,14539.16
2010-01-11,15063.395
2010-01-12,14933.356
2010-01-13,14878.044
2010-01-14,15027.397
2010-01-15,14815.222
2010-01-18,14872.141
2010-01-19,14807.45
2010-01-20,14485.923
2010-01-21,14159.54
2010-01-22,14139.595
2010-01-25,14297.036
2010-01-26,14202.823
2010-01-27,14225.883
2010-01-28,14250.75
2010-01-29,14341.675
2010-02-01,14489.553
2010-02-02,14475.461
2010-02-03,14584.241
2010-02-04,14282.413
2010-02-05,13974.815
2010-02-08,13822.668
2010-02-09,13997.227
2010-02-10,13857.24
2010-02-11,13889.166
2010-02-12,13967.329
2010-02-15,13981.735
2010-02-16,14222.975
2010-02-17,14276.881
2010-02-18,14300.166
2010-02-19,14186.486
2010-02-22,14327.315
2010-02-23,14199.212
2010-02-24,14284.664
2010-02-25,14020.262
2010-02-26,14157.704
2010-03-01,14248.114
2010-03-02,14421.707
2010-03-03,14716.935
2010-03-04,14482.646
2010-03-05,14728.632
2010-03-08,14806.774
2010-03-09,14685.866
2010-03-10,14938.007
2010-03-11,14846.438
2010-03-12,14927.487
2010-03-15,14760.951
2010-03-16,15122.452
2010-03-17,15169.909
2010-03-18,15007.184
2010-03-19,15022.681
2010-03-22,14978.596
2010-03-23,15201.592
2010-03-24,15141.874
2010-03-25,15270.511
2010-03-26,15198.449
2010-03-29,15221.523
2010-03-30,15170.999
2010-03-31,15292.216
2010-04-01,15297.777
2010-04-02,15297.777
2010-04-05,15260.873
2010-04-06,15473.36
2010-04-07,15656.411
2010-04-08,15479.008
2010-04-09,15612.639
2010-04-12,15946.528
2010-04-13,15782.787
2010-04-14,16053.166
2010-04-15,16192.649
2010-04-16,16041.467
2010-04-19,15888.161
2010-04-20,16191.142
2010-04-21,16157.198
2010-04-22,15774.176
2010-04-23,16083.794
2010-04-26,16318.85
2010-04-27,16110.489
2010-04-28,15668.701
2010-04-29,16118.921
2010-04-30,16182.418
2010-05-03,16135.679
2010-05-04,15752.002
2010-05-05,15215.233
2010-05-06,14763.903
2010-05-07,14098.082
2010-05-10,15114.689
2010-05-11,14951.622
2010-05-12,15360.876
2010-05-13,15226.721
2010-05-14,15055.18
2010-05-17,14858.963
2010-05-18,14969.577
2010-05-19,14539.305
2010-05-20,14065.739
2010-05-21,14169.04
2010-05-24,13967.891
2010-05-25,13572.667
2010-05-26,14009.436
2010-05-27,14373.91
2010-05-28,14359.936
2010-05-31,14340.548
2010-06-01,14329.978
2010-06-02,14368.376
2010-06-03,14727.879
2010-06-04,14399.478
2010-06-07,14105.559
2010-06-08,14030.512
2010-06-09,14261.976
2010-06-10,14618.581
2010-06-11,14617.721
2010-06-14,15130.1
2010-06-15,15175.397
2010-06-16,15091.813
2010-06-17,15132.126
2010-06-18,15506.316
2010-06-21,15652.142
2010-06-22,15350.997
2010-06-23,15182.529
2010-06-24,15051.95
2010-06-25,14884.159
2010-06-28,14975.982
2010-06-29,14301.065
2010-06-30,14470.841
2010-07-01,14360.166
2010-07-02,14772.664
2010-07-05,14746.924
2010-07-06,15221.904
2010-07-07,15299.271
2010-07-08,15449.831
2010-07-09,15368.162
2010-07-12,15365.822
2010-07-13,15527.511
2010-07-14,15744.753
2010-07-15,16048.276
2010-07-16,15895.472
2010-07-19,15781.272
2010-07-20,15514.447
2010-07-21,15579.106
2010-07-22,15839.828
2010-07-23,15785.659
2010-07-26,15981.33
2010-07-27,16056.171
2010-07-28,16052.236
2010-07-29,16198.398
2010-07-30,15960.469
2010-08-02,16531.458
2010-08-03,16777.611
2010-08-04,16614.83
2010-08-05,16663.894
2010-08-06,16621.648
2010-08-09,16806.194
2010-08-10,16429.621
2010-08-11,15878.696
2010-08-12,15898.595
2010-08-13,15816.588
2010-08-16,15848.54
2010-08-17,16059.165
2010-08-18,15702.624
2010-08-19,15575.308
2010-08-20,15171.734
2010-08-23,15198.796
2010-08-24,14997.686
2010-08-25,14643.176
2010-08-26,15071.653
2010-08-27,15082.964
2010-08-30,15083.672
2010-08-31,15199.048
2010-09-01,15802.3
2010-09-02,15711.464
2010-09-03,15772.82
2010-09-06,15742.888
2010-09-07,15604.796
2010-09-08,15646.73
2010-09-09,15914.289
2010-09-10,15944.791
2010-09-13,16221.653
2010-09-14,16352.52
2010-09-15,16303.991
2010-09-16,16263.241
2010-09-17,16165.874
2010-09-20,16290.859
2010-09-21,16397.645
2010-09-22,16734.013
2010-09-23,16583.654
2010-09-24,16883.109
2010-09-27,16790.093
2010-09-28,16867.313
2010-09-29,16900.561
2010-09-30,17028.002
2010-10-01,16942.104
2010-10-04,16699.089
2010-10-05,17029.363
2010-10-06,17365.627
2010-10-07,17437.155
2010-10-08,17307.295
2010-10-11,17473.227
2010-10-12,17409.795
2010-10-13,17872.738
2010-10-14,17798.493
2010-10-15,17579.835
2010-10-18,17166.618
2010-10-19,16685.945
2010-10-20,17551.769
2010-10-21,17778.713
2010-10-22,17586.4
2010-10-25,17796.975
2010-10-26,17337.111
2010-10-27,17319.484
2010-10-28,17660.465
2010-10-29,17607.854
2010-11-01,17598.096
2010-11-02,17905.812
2010-11-03,17953.843
2010-11-04,18377.387
2010-11-05,18054.375
2010-11-08,17881.208
2010-11-09,17994.266
2010-11-10,17704.904
2010-11-11,17681.776
2010-11-12,17674.883
2010-11-15,17590.822
2010-11-16,17370.691
2010-11-17,17396.902
2010-11-18,17489.876
2010-11-19,17629.7
2010-11-22,17488.746
2010-11-23,17198.908
2010-11-24,17236.958
2010-11-25,17131.821
2010-11-26,16885.159
2010-11-29,16497.681
2010-11-30,16488.992
2010-12-01,16868.518
2010-12-02,17241.192
2010-12-03,17394.821
2010-12-06,17352.807
2010-12-07,17512.654
2010-12-08,17387.326
2010-12-09,17134.088
2010-12-10,17627.804
2010-12-13,17896.813
2010-12-14,17891.026
2010-12-15,17886.49
2010-12-16,17672.86
2010-12-17,17816.024
2010-12-20,17643.925
2010-12-21,17761.21
2010-12-22,17661.481
2010-12-23,17883.069
2010-12-24,17954.057
2010-12-27,17903.804
2010-12-28,17996.792
2010-12-29,17961.951
2010-12-30,18042.814
2010-12-31,18230.718
2011-01-03,18280.987
2011-01-04,18501.353
2011-01-05,18319.204
2011-01-06,18269.987
2011-01-07,18008.631
2011-01-10,17944.643
2011-01-11,18104.116
2011-01-12,18170.537
2011-01-13,18193.232
2011-01-14,18223.399
2011-01-17,18129.826
2011-01-18,18772.408
2011-01-19,18706.383
2011-01-20,18302.515
2011-01-21,18351.466
2011-01-24,18587.353
2011-01-25,18615.115
2011-01-26,18739.046
2011-01-27,18911.6
2011-01-28,18675.718
2011-01-31,18596.387
2011-02-01,18950.668
2011-02-02,18756.794
2011-02-03,18427.56
2011-02-04,18338.207
2011-02-07,18411.273
2011-02-08,18548.851
2011-02-09,18917.136
2011-02-10,18517.326
2011-02-11,18602.386
2011-02-14,18797.52
2011-02-15,18900.457
2011-02-16,18880.554
2011-02-17,18840.948
2011-02-18,19037.545
2011-02-21,18973.439
2011-02-22,18980.858
2011-02-23,18955.047
2011-02-24,18964.052
2011-02-25,19266.964
2011-02-28,19523.313
2011-03-01,19413.272
2011-03-02,19351.665
2011-03-03,19620.675
2011-03-04,19635.086
2011-03-07,19609.481
2011-03-08,19456.534
2011-03-09,19570.761
2011-03-10,19236.439
2011-03-11,19095.887
2011-03-14,19215.909
2011-03-15,18726.075
2011-03-16,18639.686
2011-03-17,18903.772
2011-03-18,19496.788
2011-03-21,19441.261
2011-03-22,19400.758
2011-03-23,19403.255
2011-03-24,19708.723
2011-03-25,19536.289
2011-03-28,19475.133
2011-03-29,19449.117
2011-03-30,19865.853
2011-03-31,19992.412
2011-04-01,20001.222
2011-04-04,20117.987
2011-04-05,20228.933
2011-04-06,20514.739
2011-04-07,20239.859
2011-04-08,20496.554
2011-04-11,20486.594
2011-04-12,20324.943
2011-04-13,20341.187
2011-04-14,20118.923
2011-04-15,20069.421
2011-04-18,19590.489
2011-04-19,19766.851
2011-04-20,20391.03
2011-04-21,20476.091
2011-04-22,20476.091
2011-04-25,20461.299
2011-04-26,20417.352
2011-04-27,20149.462
2011-04-28,20394.541
2011-04-29,20632.561
2011-05-02,20940.082
2011-05-03,20649.431
2011-05-04,20462.456
2011-05-05,19906.074
2011-05-06,19999.949
2011-05-09,19653.372
2011-05-10,19638.515
2011-05-11,19711.414
2011-05-12,19606.713
2011-05-13,19804.449
2011-05-16,19809.247
2011-05-17,19592.89
2011-05-18,19714.722
2011-05-19,19781.781
2011-05-20,19647.369
2011-05-23,19144.677
2011-05-24,19315.112
2011-05-25,19272.017
2011-05-26,19092.859
2011-05-27,19375.898
2011-05-30,19431.256
2011-05-31,19654.693
2011-06-01,19654.282
2011-06-02,19672.554
2011-06-03,19845.522
2011-06-06,19699.547
2011-06-07,19696.075
2011-06-08,19204.912
2011-06-09,19129.873
2011-06-10,18921.641
2011-06-13,18943.704
2011-06-14,19163.975
2011-06-15,18559.256
2011-06-16,17940.84
2011-06-17,18163.194
2011-06-20,17882.24
2011-06-21,18252.295
2011-06-22,18173.666
2011-06-23,17551.671
2011-06-24,17650.27
2011-06-27,17783.588
2011-06-28,17892.388
2011-06-29,18273.376
2011-06-30,18707.408
2011-07-01,18901.861
2011-07-04,19137.271
2011-07-05,19036.806
2011-07-06,18674.752
2011-07-07,18835.281
2011-07-08,18686.685
2011-07-11,18097.626
2011-07-12,17902.73
2011-07-13,18361.319
2011-07-14,18234.158
2011-07-15,18286.943
2011-07-18,18044.138
2011-07-19,18318.963
2011-07-20,18283.273
2011-07-21,18617.876
2011-07-22,18791.567
2011-07-25,18653.833
2011-07-26,18618.944
2011-07-27,18374.378
2011-07-28,18206.122
2011-07-29,18052.518
2011-08-01,17748.515
2011-08-02,17301.506
2011-08-03,17009.814
2011-08-04,16511.634
2011-08-05,15933.581
2011-08-08,15483.929
2011-08-09,15872.172
2011-08-10,15422.05
2011-08-11,15442.113
2011-08-12,15854.705
2011-08-15,16444.521
2011-08-16,16139.569
2011-08-17,16076.224
2011-08-18,15211.306
2011-08-19,15171.507
2011-08-22,14957.335
2011-08-23,14694.816
2011-08-24,14806.533
2011-08-25,14462.183
2011-08-26,14562.882
2011-08-29,15154.772
2011-08-30,15081.224
2011-08-31,15627.797
2011-09-01,15602.763
2011-09-02,15105.683
2011-09-05,14580.142
2011-09-06,14570.269
2011-09-07,15058.191
2011-09-08,15157.931
2011-09-09,14436.651
2011-09-12,13916.607
2011-09-13,13982.126
2011-09-14,14086.005
2011-09-15,14627.583
2011-09-16,14469.494
2011-09-19,14007.067
2011-09-20,14425.056
2011-09-21,14465.663
2011-09-22,13796.442
2011-09-23,13836.528
2011-09-26,13882.749
2011-09-27,14615.177
2011-09-28,14363.245
2011-09-29,14531.937
2011-09-30,14190.522
2011-10-03,14032.953
2011-10-04,13757.412
2011-10-05,13801.167
2011-10-06,13850.316
2011-10-07,13955.806
2011-10-10,14379.719
2011-10-11,14205.821
2011-10-12,14705.474
2011-10-13,14436.766
2011-10-14,14567.525
2011-10-17,14170.553
2011-10-18,14232.77
2011-10-19,14231.224
2011-10-20,14129.64
2011-10-21,14610.914
2011-10-24,14778.59
2011-10-25,14897.949
2011-10-26,14916.046
2011-10-27,15855.285
2011-10-28,16029.98
2011-10-31,15250.073
2011-11-01,14625.079
2011-11-02,14700.792
2011-11-03,14978.95
2011-11-04,15074.931
2011-11-07,15138.435
2011-11-08,15423.363
2011-11-09,15141.226
2011-11-10,14957.941
2011-11-11,15401.454
2011-11-14,15399.154
2011-11-15,15330.575
2011-11-16,15362.481
2011-11-17,15343.954
2011-11-18,15262.783
2011-11-21,14950.391
2011-11-22,14860.5
2011-11-23,14650.498
2011-11-24,14481.295
2011-11-25,14561.765
2011-11-28,14953.181
2011-11-29,15035.242
2011-11-30,15705.032
2011-12-01,15416.576
2011-12-02,15599.634
2011-12-05,15692.892
2011-12-06,15623.611
2011-12-07,15650.212
2011-12-08,15442.725
2011-12-09,15434.565
2011-12-12,15162.171
2011-12-13,15168.007
2011-12-14,14650.816
2011-12-15,14816.164
2011-12-16,14814.429
2011-12-19,14868.627
2011-12-20,15150.742
2011-12-21,15069.887
2011-12-22,14958.725
2011-12-23,15133.362
2011-12-26,15133.362
2011-12-27,15205.856
2011-12-28,15148.904
2011-12-29,15136.868
2011-12-30,15367.633
2012-01-02,15694.425
2012-01-03,15826.135
2012-01-04,15388.845
2012-01-05,15515.184
2012-01-06,15381.019
2012-01-09,15625.727
2012-01-10,15724.32
2012-01-11,15426.004
2012-01-12,15533.692
2012-01-13,15318.448
2012-01-16,15478.897
2012-01-17,15578.631
2012-01-18,15694.083
2012-01-19,15864.318
2012-01-20,15747.123
2012-01-23,15926.37
2012-01-24,15711.986
2012-01-25,15747.912
2012-01-26,16113.27
2012-01-27,15929.414
2012-01-30,15782.15
2012-01-31,16044.85
2012-02-01,16482.373
2012-02-02,16783.069
2012-02-03,17095.468
2012-02-06,16993.052
2012-02-07,17414.318
2012-02-08,17478.363
2012-02-09,17565.447
2012-02-10,17410.467
2012-02-13,17763.671
2012-02-14,17534.042
2012-02-15,17908.814
2012-02-16,17692.528
2012-02-17,17916.277
2012-02-20,18298.594
2012-02-21,18150.462
2012-02-22,18045.517
2012-02-23,18263.555
2012-02-24,18554.688
2012-02-27,18210.01
2012-02-28,18471.134
2012-02-29,18349.729
2012-03-01,18431.005
2012-03-02,18254.163
2012-03-05,18234.723
2012-03-06,17648.849
2012-03-07,17756.437
2012-03-08,17986.936
2012-03-09,18132.032
2012-03-12,18183.391
2012-03-13,18281.185
2012-03-14,18080.094
2012-03-15,18121.625
2012-03-16,18331.24
2012-03-19,18428.348
2012-03-20,18371.34
2012-03-21,18324.086
2012-03-22,18214.95
2012-03-23,18205.142
2012-03-26,18524.665
2012-03-27,18234.825
2012-03-28,18361.499
2012-03-29,17890.885
2012-03-30,18167.982
2012-04-02,18790.634
2012-04-03,19108.584
2012-04-04,18348.692
2012-04-05,18271.38
2012-04-06,18271.38
2012-04-09,18281.972
2012-04-10,18172.911
2012-04-11,18173.862
2012-04-12,18487.948
2012-04-13,18285.888
2012-04-16,18489.935
2012-04-17,18799.993
2012-04-18,18769.353
2012-04-19,18894.803
2012-04-20,18953.19
2012-04-23,18535.035
2012-04-24,18652.563
2012-04-25,18661.777
2012-04-26,18715.515
2012-04-27,18589.278
2012-04-30,18754.911
2012-05-01,18759.243
2012-05-02,18683.972
2012-05-03,18955.289
2012-05-04,18900.809
2012-05-07,18582.97
2012-05-08,18460.19
2012-05-09,18067.411
2012-05-10,18164.567
2012-05-11,18230.214
2012-05-14,17668.023
2012-05-15,17433.177
2012-05-16,17463.809
2012-05-17,17419.32
2012-05-18,17437.655
2012-05-21,17574.81
2012-05-22,17720.706
2012-05-23,17120.023
2012-05-24,17162.583
2012-05-25,17245.328
2012-05-28,17281.848
2012-05-29,17236.236
2012-05-30,16694.318
2012-05-31,16520.737
2012-06-01,16045.771
2012-06-04,16063.052
2012-06-05,16018.736
2012-06-06,16536.597
2012-06-07,16849.133
2012-06-08,16432.037
2012-06-11,16751.278
2012-06-12,16656.856
2012-06-13,16819.913
2012-06-14,16755.215
2012-06-15,16869.34
2012-06-18,16889.003
2012-06-19,17286.594
2012-06-20,17347.208
2012-06-21,17164.283
2012-06-22,17050.42
2012-06-25,16743.184
2012-06-26,16634.702
2012-06-27,16810.134
2012-06-28,16834.478
2012-06-29,17618.235
2012-07-02,17682.953
2012-07-03,17969.186
2012-07-04,17827.775
2012-07-05,17769.195
2012-07-06,17616.263
2012-07-09,17549.462
2012-07-10,17731.497
2012-07-11,17574.588
2012-07-12,17443.353
2012-07-13,17578.184
2012-07-16,17774.159
2012-07-17,17784.82
2012-07-18,17950.185
2012-07-19,18172.465
2012-07-20,17897.353
2012-07-23,17487.799
2012-07-24,17469.024
2012-07-25,17624.123
2012-07-26,18092.598
2012-07-27,18636.338
2012-07-30,18496.255
2012-07-31,18568.269
2012-08-01,18448.898
2012-08-02,18168.822
2012-08-03,18690.246
2012-08-06,18853.052
2012-08-07,18877.227
2012-08-08,18744.035
2012-08-09,18852.035
2012-08-10,18748.906
2012-08-13,18799.507
2012-08-14,19113.55
2012-08-15,19188.816
2012-08-16,19131.247
2012-08-17,18876.791
2012-08-20,18992.207
2012-08-21,19147.399
2012-08-22,19014.577
2012-08-23,19230.158
2012-08-24,19002.941
2012-08-27,19075.314
2012-08-28,19048.283
2012-08-29,19064.574
2012-08-30,18969.24
2012-08-31,19193.307
2012-09-03,19316.37
2012-09-04,19091.481
2012-09-05,19298.975
2012-09-06,19583.614
2012-09-07,19684.696
2012-09-10,19572.28
2012-09-11,19705.214
2012-09-12,19498.47
2012-09-13,19360.16
2012-09-14,19779.247
2012-09-17,19668.659
2012-09-18,19603.381
2012-09-19,19677.217
2012-09-20,19783.152
2012-09-21,20018.557
2012-09-24,19896.553
2012-09-25,20030.849
2012-09-26,19594.914
2012-09-27,19634.006
2012-09-28,19615.112
2012-10-01,19930.296
2012-10-02,20020.427
2012-10-03,19972.13
2012-10-04,20270.736
2012-10-05,20459.674
2012-10-08,20284.999
2012-10-09,20013.697
2012-10-10,19870.347
2012-10-11,19883.56
2012-10-12,19771.195
2012-10-15,19977.587
2012-10-16,20318.811
2012-10-17,20415.167
2012-10-18,20387.708
2012-10-19,20461.482
2012-10-22,20488.096
2012-10-23,20106.582
2012-10-24,20055.373
2012-10-25,20144.1
2012-10-26,19736.939
2012-10-29,19770.578
2012-10-30,19636.679
2012-10-31,19449.462
2012-11-01,19359.841
2012-11-02,19410.025
2012-11-05,19313.826
2012-11-06,18616.778
2012-11-07,18712.994
2012-11-08,18548.595
2012-11-09,19281.526
2012-11-12,19159.685
2012-11-13,19137.744
2012-11-14,19145.205
2012-11-15,18937.92
2012-11-16,18761.499
2012-11-19,19021.258
2012-11-20,19153.823
2012-11-21,19204.483
2012-11-22,19498.208
2012-11-23,19695.018
2012-11-26,19548.054
2012-11-27,19576.816
2012-11-28,19479.032
2012-11-29,19745.209
2012-11-30,19777.301
2012-12-03,20009.217
2012-12-04,19984.574
2012-12-05,19997.322
2012-12-06,19975.847
2012-12-07,19961.352
2012-12-10,20004.0
2012-12-11,20258.879
2012-12-12,20252.124
2012-12-13,20206.763
2012-12-14,20269.768
2012-12-17,20129.813
2012-12-18,20145.185
2012-12-19,20284.418
2012-12-20,20284.899
2012-12-21,20259.409
2012-12-24,20290.757
2012-12-25,20290.757
2012-12-26,20339.314
2012-12-27,20383.967
2012-12-28,20326.76
2012-12-31,20268.931
2013-01-01,20268.931
2013-01-02,20765.73
2013-01-03,20628.473
2013-01-04,20750.088
2013-01-07,20842.225
2013-01-08,20984.946
2013-01-09,21059.933
2013-01-10,21345.878
2013-01-11,21582.948
2013-01-14,21570.201
2013-01-15,21767.343
2013-01-16,21812.96
2013-01-17,21974.133
2013-01-18,21793.149
2013-01-21,22031.355
2013-01-22,22021.114
2013-01-23,22147.345
2013-01-24,22259.357
2013-01-25,22642.126
2013-01-28,22503.529
2013-01-29,22556.633
2013-01-30,22785.247
2013-01-31,22561.571
2013-02-01,23301.39
2013-02-04,23103.779
2013-02-05,23256.08
2013-02-06,23243.745
2013-02-07,23046.256
2013-02-08,23165.962
2013-02-11,21397.139
2013-02-12,21597.942
2013-02-13,21721.217
2013-02-14,21763.492
2013-02-15,21800.94
2013-02-18,21660.785
2013-02-19,21874.774
2013-02-20,22145.206
2013-02-21,21711.711
2013-02-22,21741.188
2013-02-25,21993.442
2013-02-26,21844.533
2013-02-27,21792.56
2013-02-28,21871.921
2013-03-01,21845.777
2013-03-04,22247.757
2013-03-05,22507.697
2013-03-06,22254.417
2013-03-07,22142.324
2013-03-08,21990.617
2013-03-11,22124.611
2013-03-12,22091.438
2013-03-13,22026.871
2013-03-14,22024.822
2013-03-15,22204.852
2013-03-18,21541.787
2013-03-19,21477.025
2013-03-20,21442.333
2013-03-21,21405.699
2013-03-22,21425.141
2013-03-25,21334.83
2013-03-26,21366.773
2013-03-27,21058.126
2013-03-28,21152.072
2013-03-29,21152.072
2013-04-01,21161.549
2013-04-02,21379.226
2013-04-03,21564.97
2013-04-04,21259.048
2013-04-05,21153.275
2013-04-08,21405.578
2013-04-09,21441.049
2013-04-10,21638.73
2013-04-11,21909.287
2013-04-12,21662.915
2013-04-15,21617.249
2013-04-16,21537.527
2013-04-17,21170.581
2013-04-18,21181.565
2013-04-19,21247.726
2013-04-22,21157.795
2013-04-23,21352.258
2013-04-24,21597.543
2013-04-25,21663.621
2013-04-26,21698.442
2013-04-29,21845.727
2013-04-30,22016.059
2013-05-01,21881.314
2013-05-02,21718.208
2013-05-03,21772.693
2013-05-06,21808.635
2013-05-07,21868.515
2013-05-08,22142.033
2013-05-09,22010.738
2013-05-10,21799.321
2013-05-13,21995.905
2013-05-14,22170.849
2013-05-15,22024.016
2013-05-16,21898.88
2013-05-17,21728.487
2013-05-20,21781.528
2013-05-21,21786.747
2013-05-22,21891.606
2013-05-23,21530.368
2013-05-24,21586.586
2013-05-27,21686.858
2013-05-28,21706.183
2013-05-29,21507.204
2013-05-30,21689.332
2013-05-31,21146.946
2013-06-03,21246.92
2013-06-04,21503.113
2013-06-05,21527.46
2013-06-06,21339.023
2013-06-07,21315.036
2013-06-10,21407.818
2013-06-11,21470.592
2013-06-12,21625.821
2013-06-13,21520.034
2013-06-14,21569.653
2013-06-17,21324.549
2013-06-18,21367.473
2013-06-19,21167.041
2013-06-20,20491.389
2013-06-21,20329.967
2013-06-24,19820.638
2013-06-25,20167.588
2013-06-26,20340.822
2013-06-27,20658.613
2013-06-28,20346.904
2013-07-01,20702.283
2013-07-02,20718.589
2013-07-03,20513.295
2013-07-04,20785.098
2013-07-05,20712.074
2013-07-08,20984.232
2013-07-09,20748.667
2013-07-10,21120.655
2013-07-11,21483.776
2013-07-12,21510.686
2013-07-15,21429.364
2013-07-16,21386.085
2013-07-17,21559.885
2013-07-18,21555.755
2013-07-19,21516.847
2013-07-22,21522.148
2013-07-23,21727.051
2013-07-24,21947.236
2013-07-25,21819.312
2013-07-26,21891.929
2013-07-29,21959.594
2013-07-30,22006.552
2013-07-31,22043.067
2013-08-01,22529.057
2013-08-02,22590.798
2013-08-05,22655.621
2013-08-06,22569.594
2013-08-07,22459.192
2013-08-08,22681.049
2013-08-09,22742.876
2013-08-12,22773.575
2013-08-13,22926.699
2013-08-14,22887.85
2013-08-15,22749.942
2013-08-16,23186.425
2013-08-19,23250.761
2013-08-20,23276.172
2013-08-21,23091.411
2013-08-22,23035.234
2013-08-23,23030.112
2013-08-26,23030.195
2013-08-27,22801.888
2013-08-28,22543.481
2013-08-29,22450.792
2013-08-30,22160.721
2013-09-02,22544.103
2013-09-03,22189.182
2013-09-04,22230.724
2013-09-05,22062.334
2013-09-06,22018.431
2013-09-09,22323.497
2013-09-10,22708.752
2013-09-11,22771.162
2013-09-12,22778.926
2013-09-13,22614.815
2013-09-16,23025.204
2013-09-17,22980.337
2013-09-18,22982.182
2013-09-19,23666.357
2013-09-20,23642.801
2013-09-23,23300.28
2013-09-24,23308.372
2013-09-25,23149.781
2013-09-26,23116.543
2013-09-27,23287.484
2013-09-30,23141.132
2013-10-01,23078.537
2013-10-02,23077.233
2013-10-03,23185.16
2013-10-04,23071.702
2013-10-07,23067.659
2013-10-08,23006.602
2013-10-09,22726.308
2013-10-10,23147.885
2013-10-11,23215.851
2013-10-14,23312.415
2013-10-15,23082.091
2013-10-16,23433.16
2013-10-17,23815.709
2013-10-18,23912.279
2013-10-21,24007.255
2013-10-22,24524.088
2013-10-23,24481.415
2013-10-24,24739.717
2013-10-25,24647.68
2013-10-28,24603.087
2013-10-29,24670.258
2013-10-30,24628.804
2013-10-31,23525.133
2013-11-01,23405.194
2013-11-04,23487.399
2013-11-05,23316.671
2013-11-06,23704.057
2013-11-07,23534.041
2013-11-08,23395.214
2013-11-11,23620.74
2013-11-12,23559.376
2013-11-13,23580.102
2013-11-14,23855.42
2013-11-15,23907.433
2013-11-18,24150.21
2013-11-19,23992.792
2013-11-20,23776.463
2013-11-21,23788.149
2013-11-22,23760.314
2013-11-25,23855.886
2013-11-26,23868.524
2013-11-27,24011.755
2013-11-28,24497.6
2013-11-29,24632.08
2013-12-02,24526.776
2013-12-03,24547.899
2013-12-04,24216.142
2013-12-05,24446.795
2013-12-06,24456.614
2013-12-09,24559.378
2013-12-10,24604.875
2013-12-11,24646.435
2013-12-12,24320.009
2013-12-13,24212.335
2013-12-16,24344.991
2013-12-17,24166.263
2013-12-18,24380.3
2013-12-19,24679.823
2013-12-20,24927.396
2013-12-23,25001.094
2013-12-24,24932.39
2013-12-25,24932.39
2013-12-26,24978.151
2013-12-27,25405.453
2013-12-30,25589.291
2013-12-31,25523.122
2014-01-01,25523.122
2014-01-02,25442.251
2014-01-03,25664.896
2014-01-06,25706.581
2014-01-07,25916.207
2014-01-08,26039.083
2014-01-09,26124.963
2014-01-10,26450.767
2014-01-13,26458.595
2014-01-14,26504.984
2014-01-15,26420.429
2014-01-16,26456.759
2014-01-17,26333.185
2014-01-20,26445.706
2014-01-21,26627.313
2014-01-22,26451.278
2014-01-23,26543.721
2014-01-24,26315.396
2014-01-27,25756.189
2014-01-28,25804.482
2014-01-29,25607.084
2014-01-30,26077.287
2014-01-31,26367.97
2014-02-03,26532.381
2014-02-04,26144.075
2014-02-05,26694.696
2014-02-06,27239.1
2014-02-07,27668.732
2014-02-10,27921.695
2014-02-11,27939.572
2014-02-12,27821.419
2014-02-13,28182.919
2014-02-14,28401.845
2014-02-17,28510.103
2014-02-18,28569.848
2014-02-19,28847.056
2014-02-20,28716.804
2014-02-21,29067.084
2014-02-24,29412.13
2014-02-25,30354.261
2014-02-26,29955.068
2014-02-27,29825.289
2014-02-28,30294.293
2014-03-03,29515.134
2014-03-04,30167.592
2014-03-05,30149.344
2014-03-06,30214.156
2014-03-07,30031.448
2014-03-10,29697.008
2014-03-11,29688.274
2014-03-12,29326.55
2014-03-13,29341.631
2014-03-14,28873.432
2014-03-17,29038.331
2014-03-18,29353.189
2014-03-19,29213.989
2014-03-20,28801.825
2014-03-21,28747.205
2014-03-24,28653.651
2014-03-25,28716.965
2014-03-26,28937.735
2014-03-27,29016.631
2014-03-28,29444.142
2014-03-31,29730.568
2014-04-01,29704.581
2014-04-02,29856.499
2014-04-03,29669.694
2014-04-04,29637.095
2014-04-07,29266.526
2014-04-08,28986.157
2014-04-09,29354.275
2014-04-10,29169.128
2014-04-11,28813.593
2014-04-14,28518.34
2014-04-15,28360.546
2014-04-16,28874.955
2014-04-17,28935.417
2014-04-18,28935.417
2014-04-21,28869.883
2014-04-22,29669.722
2014-04-23,29704.266
2014-04-24,29598.464
2014-04-25,29454.312
2014-04-28,29644.589
2014-04-29,29843.51
2014-04-30,29931.103
2014-05-01,29767.818
2014-05-02,29747.496
2014-05-05,29665.38
2014-05-06,29729.781
2014-05-07,29580.235
2014-05-08,29434.962
2014-05-09,29406.275
2014-05-12,29703.855
2014-05-13,29533.048
2014-05-14,29461.012
2014-05-15,29215.294
2014-05-16,29189.012
