Date,AUSTRALIA MID VALUE Mid Cap
2010-09-14,688.532
2010-09-15,694.439
2010-09-16,684.638
2010-09-17,688.371
2010-09-20,695.728
2010-09-21,693.728
2010-09-22,698.956
2010-09-23,692.029
2010-09-24,694.365
2010-09-27,704.341
2010-09-28,707.529
2010-09-29,708.281
2010-09-30,703.143
2010-10-01,701.1
2010-10-04,700.986
2010-10-05,701.467
2010-10-06,717.215
2010-10-07,722.411
2010-10-08,721.843
2010-10-11,724.582
2010-10-12,711.729
2010-10-13,719.198
2010-10-14,734.703
2010-10-15,728.896
2010-10-18,725.736
2010-10-19,712.352
2010-10-20,719.505
2010-10-21,723.728
2010-10-22,721.656
2010-10-25,739.415
2010-10-26,727.892
2010-10-27,705.432
2010-10-28,718.002
2010-10-29,715.421
2010-11-01,725.508
2010-11-02,731.904
2010-11-03,731.414
2010-11-04,747.137
2010-11-05,750.707
2010-11-08,746.467
2010-11-09,745.185
2010-11-10,729.232
2010-11-11,731.162
2010-11-12,717.725
2010-11-15,715.82
2010-11-16,711.236
2010-11-17,707.697
2010-11-18,715.294
2010-11-19,715.987
2010-11-22,721.361
2010-11-23,707.517
2010-11-24,711.523
2010-11-25,712.941
2010-11-26,697.734
2010-11-29,696.006
2010-11-30,691.331
2010-12-01,690.978
2010-12-02,710.516
2010-12-03,725.94
2010-12-06,723.706
2010-12-07,730.012
2010-12-08,717.792
2010-12-09,724.914
2010-12-10,725.654
2010-12-13,729.058
2010-12-14,728.896
2010-12-15,727.197
2010-12-16,726.951
2010-12-17,723.263
2010-12-20,725.056
2010-12-21,733.76
2010-12-22,736.432
2010-12-23,741.963
2010-12-24,740.335
2010-12-27,739.893
2010-12-28,745.978
2010-12-29,749.396
2010-12-30,751.113
2010-12-31,754.192
2011-01-03,749.483
2011-01-04,740.813
2011-01-05,732.048
2011-01-06,729.431
2011-01-07,731.194
2011-01-10,728.571
2011-01-11,726.2
2011-01-12,733.456
2011-01-13,744.742
2011-01-14,737.582
2011-01-17,739.062
2011-01-18,746.39
2011-01-19,755.922
2011-01-20,733.122
2011-01-21,733.022
2011-01-24,744.409
2011-01-25,743.702
2011-01-26,744.824
2011-01-27,739.811
2011-01-28,738.053
2011-01-31,734.805
2011-02-01,742.294
2011-02-02,743.985
2011-02-03,753.065
2011-02-04,761.104
2011-02-07,762.058
2011-02-08,765.051
2011-02-09,759.732
2011-02-10,755.131
2011-02-11,747.183
2011-02-14,753.099
2011-02-15,753.123
2011-02-16,753.68
2011-02-17,765.91
2011-02-18,770.937
2011-02-21,770.704
2011-02-22,755.489
2011-02-23,750.913
2011-02-24,753.086
2011-02-25,762.957
2011-02-28,765.197
2011-03-01,759.056
2011-03-02,756.249
2011-03-03,755.515
2011-03-04,764.999
2011-03-07,758.116
2011-03-08,753.608
2011-03-09,752.131
2011-03-10,734.226
2011-03-11,728.354
2011-03-14,730.266
2011-03-15,702.926
2011-03-16,700.777
2011-03-17,702.179
2011-03-18,718.293
2011-03-21,730.308
2011-03-22,737.382
2011-03-23,735.255
2011-03-24,751.075
2011-03-25,760.071
2011-03-28,758.345
2011-03-29,756.535
2011-03-30,768.856
2011-03-31,773.51
2011-04-01,775.992
2011-04-04,780.504
2011-04-05,780.451
2011-04-06,790.019
2011-04-07,789.768
2011-04-08,797.438
2011-04-11,790.983
2011-04-12,772.298
2011-04-13,782.447
2011-04-14,780.574
2011-04-15,779.738
2011-04-18,773.405
2011-04-19,769.613
2011-04-20,791.382
2011-04-21,805.917
2011-04-22,805.917
2011-04-25,802.954
2011-04-26,807.53
2011-04-27,806.183
2011-04-28,810.788
2011-04-29,806.478
2011-05-02,810.361
2011-05-03,799.185
2011-05-04,785.886
2011-05-05,770.216
2011-05-06,780.239
2011-05-09,779.399
2011-05-10,780.552
2011-05-11,784.08
2011-05-12,767.479
2011-05-13,768.859
2011-05-16,758.959
2011-05-17,755.199
2011-05-18,762.066
2011-05-19,772.772
2011-05-20,773.638
2011-05-23,752.786
2011-05-24,752.656
2011-05-25,744.21
2011-05-26,761.182
2011-05-27,774.514
2011-05-30,774.627
2011-05-31,774.842
2011-06-01,781.301
2011-06-02,763.896
2011-06-03,764.575
2011-06-06,763.963
2011-06-07,762.105
2011-06-08,756.921
2011-06-09,757.222
2011-06-10,751.758
2011-06-13,752.934
2011-06-14,768.882
2011-06-15,761.831
2011-06-16,742.467
2011-06-17,748.995
2011-06-20,741.237
2011-06-21,749.739
2011-06-22,752.595
2011-06-23,740.543
2011-06-24,743.946
2011-06-27,733.373
2011-06-28,739.593
2011-06-29,753.409
2011-06-30,771.761
2011-07-01,766.632
2011-07-04,771.846
2011-07-05,765.474
2011-07-06,767.359
2011-07-07,773.099
2011-07-08,777.432
2011-07-11,761.922
2011-07-12,748.487
2011-07-13,762.988
2011-07-14,753.699
2011-07-15,745.202
2011-07-18,740.496
2011-07-19,751.119
2011-07-20,767.167
2011-07-21,771.593
2011-07-22,780.074
2011-07-25,765.353
2011-07-26,779.98
2011-07-27,783.858
2011-07-28,770.362
2011-07-29,764.775
2011-08-01,772.788
2011-08-02,756.47
2011-08-03,730.696
2011-08-04,710.948
2011-08-05,674.864
2011-08-08,644.29
2011-08-09,638.929
2011-08-10,650.622
2011-08-11,647.261
2011-08-12,656.902
2011-08-15,687.957
2011-08-16,692.266
2011-08-17,711.779
2011-08-18,689.101
2011-08-19,669.0
2011-08-22,666.366
2011-08-23,682.748
2011-08-24,685.789
2011-08-25,696.181
2011-08-26,702.886
2011-08-29,724.503
2011-08-30,731.061
2011-08-31,738.76
2011-09-01,744.559
2011-09-02,726.289
2011-09-05,707.016
2011-09-06,692.781
2011-09-07,712.316
2011-09-08,719.687
2011-09-09,708.23
2011-09-12,677.296
2011-09-13,680.49
2011-09-14,663.645
2011-09-15,679.023
2011-09-16,698.383
2011-09-19,674.331
2011-09-20,675.549
2011-09-21,677.454
2011-09-22,636.972
2011-09-23,632.922
2011-09-26,626.577
2011-09-27,653.986
2011-09-28,656.6
2011-09-29,645.509
2011-09-30,640.769
2011-10-03,620.085
2011-10-04,608.109
2011-10-05,622.004
2011-10-06,644.066
2011-10-07,663.152
2011-10-10,676.47
2011-10-11,681.228
2011-10-12,694.894
2011-10-13,698.752
2011-10-14,708.183
2011-10-17,713.684
2011-10-18,697.319
2011-10-19,713.344
2011-10-20,695.94
2011-10-21,707.665
2011-10-24,731.969
2011-10-25,725.956
2011-10-26,716.727
2011-10-27,753.311
2011-10-28,755.822
2011-10-31,739.653
2011-11-01,711.765
2011-11-02,703.076
2011-11-03,699.413
2011-11-04,716.302
2011-11-07,715.439
2011-11-08,714.31
2011-11-09,712.41
2011-11-10,695.962
2011-11-11,715.106
2011-11-14,712.171
2011-11-15,708.202
2011-11-16,700.778
2011-11-17,693.128
2011-11-18,684.299
2011-11-21,666.98
2011-11-22,663.054
2011-11-23,642.696
2011-11-24,642.585
2011-11-25,640.506
2011-11-28,659.412
2011-11-29,675.611
2011-11-30,698.55
2011-12-01,706.871
2011-12-02,718.832
2011-12-05,728.447
2011-12-06,712.655
2011-12-07,721.362
2011-12-08,713.01
2011-12-09,699.073
2011-12-12,701.024
2011-12-13,692.39
2011-12-14,677.468
2011-12-15,674.874
2011-12-16,683.02
2011-12-19,660.543
2011-12-20,670.527
2011-12-21,683.596
2011-12-22,678.535
2011-12-23,689.251
2011-12-26,689.251
2011-12-27,689.591
2011-12-28,676.134
2011-12-29,673.263
2011-12-30,677.931
2012-01-02,677.931
2012-01-03,691.646
2012-01-04,705.913
2012-01-05,695.893
2012-01-06,689.09
2012-01-09,688.68
2012-01-10,704.75
2012-01-11,705.373
2012-01-12,708.569
2012-01-13,708.64
2012-01-16,701.891
2012-01-17,715.488
2012-01-18,713.685
2012-01-19,712.672
2012-01-20,719.78
2012-01-23,724.894
2012-01-24,720.609
2012-01-25,726.266
2012-01-26,738.19
2012-01-27,735.206
2012-01-30,729.755
2012-01-31,732.753
2012-02-01,737.925
2012-02-02,742.919
2012-02-03,738.588
2012-02-06,741.236
2012-02-07,748.984
2012-02-08,750.202
2012-02-09,747.077
2012-02-10,735.709
2012-02-13,742.222
2012-02-14,731.292
2012-02-15,737.519
2012-02-16,729.989
2012-02-17,735.259
2012-02-20,750.877
2012-02-21,752.378
2012-02-22,749.218
2012-02-23,756.524
2012-02-24,762.115
2012-02-27,759.505
2012-02-28,762.772
2012-02-29,773.903
2012-03-01,765.608
2012-03-02,768.171
2012-03-05,762.784
2012-03-06,745.652
2012-03-07,738.084
2012-03-08,744.659
2012-03-09,750.294
2012-03-12,738.665
2012-03-13,751.97
2012-03-14,750.255
2012-03-15,756.549
2012-03-16,758.135
2012-03-19,762.676
2012-03-20,749.47
2012-03-21,747.069
2012-03-22,742.501
2012-03-23,748.851
2012-03-26,750.807
2012-03-27,754.036
2012-03-28,753.48
2012-03-29,751.929
2012-03-30,752.323
2012-04-02,755.468
2012-04-03,752.794
2012-04-04,743.776
2012-04-05,747.676
2012-04-06,747.676
2012-04-09,747.893
2012-04-10,739.017
2012-04-11,736.111
2012-04-12,751.632
2012-04-13,752.038
2012-04-16,746.087
2012-04-17,748.198
2012-04-18,757.367
2012-04-19,753.406
2012-04-20,754.93
2012-04-23,747.298
2012-04-24,754.136
2012-04-25,755.965
2012-04-26,763.223
2012-04-27,766.118
2012-04-30,766.617
2012-05-01,769.099
2012-05-02,763.408
2012-05-03,760.17
2012-05-04,750.985
2012-05-07,741.425
2012-05-08,741.431
2012-05-09,731.133
2012-05-10,740.068
2012-05-11,734.151
2012-05-14,730.081
2012-05-15,728.279
2012-05-16,711.241
2012-05-17,709.772
2012-05-18,690.731
2012-05-21,691.55
2012-05-22,705.359
2012-05-23,688.475
2012-05-24,689.143
2012-05-25,688.527
2012-05-28,698.08
2012-05-29,705.1
2012-05-30,693.777
2012-05-31,692.273
2012-06-01,683.598
2012-06-04,676.846
2012-06-05,680.771
2012-06-06,695.623
2012-06-07,702.93
2012-06-08,688.549
2012-06-11,692.384
2012-06-12,695.257
2012-06-13,699.753
2012-06-14,699.744
2012-06-15,707.306
2012-06-18,720.668
2012-06-19,721.538
2012-06-20,720.942
2012-06-21,713.251
2012-06-22,701.541
2012-06-25,697.84
2012-06-26,697.423
2012-06-27,706.495
2012-06-28,700.527
2012-06-29,723.575
2012-07-02,730.923
2012-07-03,730.531
2012-07-04,742.55
2012-07-05,740.664
2012-07-06,735.253
2012-07-09,727.249
2012-07-10,729.383
2012-07-11,729.697
2012-07-12,716.921
2012-07-13,726.989
2012-07-16,728.816
2012-07-17,736.048
2012-07-18,743.81
2012-07-19,759.742
2012-07-20,762.519
2012-07-23,741.784
2012-07-24,739.794
2012-07-25,735.842
2012-07-26,752.122
2012-07-27,764.357
2012-07-30,772.057
2012-07-31,776.431
2012-08-01,774.11
2012-08-02,772.838
2012-08-03,772.706
2012-08-06,780.681
2012-08-07,782.966
2012-08-08,783.48
2012-08-09,777.845
2012-08-10,771.579
2012-08-13,776.935
2012-08-14,780.039
2012-08-15,779.971
2012-08-16,780.201
2012-08-17,779.108
2012-08-20,779.612
2012-08-21,783.66
2012-08-22,780.307
2012-08-23,783.543
2012-08-24,769.558
2012-08-27,767.165
2012-08-28,773.054
2012-08-29,774.612
2012-08-30,771.306
2012-08-31,767.407
2012-09-03,763.866
2012-09-04,759.263
2012-09-05,758.928
2012-09-06,777.245
2012-09-07,790.298
2012-09-10,778.718
2012-09-11,782.153
2012-09-12,791.8
2012-09-13,784.713
2012-09-14,799.475
2012-09-17,793.337
2012-09-18,785.154
2012-09-19,787.616
2012-09-20,779.584
2012-09-21,786.98
2012-09-24,780.845
2012-09-25,780.682
2012-09-26,772.89
2012-09-27,779.483
2012-09-28,777.585
2012-10-01,777.606
2012-10-02,780.651
2012-10-03,779.425
2012-10-04,787.612
2012-10-05,793.969
2012-10-08,784.379
2012-10-09,789.511
2012-10-10,791.554
2012-10-11,793.034
2012-10-12,790.099
2012-10-15,792.067
2012-10-16,798.686
2012-10-17,807.178
2012-10-18,809.763
2012-10-19,812.467
2012-10-22,807.58
2012-10-23,804.031
2012-10-24,800.759
2012-10-25,807.437
2012-10-26,796.837
2012-10-29,798.654
2012-10-30,803.257
2012-10-31,807.128
2012-11-01,799.589
2012-11-02,794.776
2012-11-05,798.389
2012-11-06,803.527
2012-11-07,807.343
2012-11-08,802.276
2012-11-09,797.486
2012-11-12,801.261
2012-11-13,788.712
2012-11-14,791.878
2012-11-15,782.658
2012-11-16,782.711
2012-11-19,794.367
2012-11-20,795.059
2012-11-21,790.066
2012-11-22,803.521
2012-11-23,809.485
2012-11-26,814.681
2012-11-27,819.715
2012-11-28,819.478
2012-11-29,819.804
2012-11-30,826.218
2012-12-03,827.942
2012-12-04,828.864
2012-12-05,827.992
2012-12-06,829.781
2012-12-07,836.568
2012-12-10,843.032
2012-12-11,845.892
2012-12-12,846.361
2012-12-13,844.503
2012-12-14,843.465
2012-12-17,842.239
2012-12-18,843.212
2012-12-19,840.409
2012-12-20,849.599
2012-12-21,840.601
2012-12-24,838.539
2012-12-25,838.539
2012-12-26,837.084
2012-12-27,840.728
2012-12-28,845.432
2012-12-31,842.069
2013-01-01,842.069
2013-01-02,861.867
2013-01-03,862.424
2013-01-04,857.503
2013-01-07,858.26
2013-01-08,856.948
2013-01-09,864.615
2013-01-10,875.461
2013-01-11,876.295
2013-01-14,883.77
2013-01-15,882.84
2013-01-16,886.795
2013-01-17,884.377
2013-01-18,885.066
2013-01-21,887.705
2013-01-22,892.564
2013-01-23,889.028
2013-01-24,884.793
2013-01-25,887.454
2013-01-28,884.818
2013-01-29,899.192
2013-01-30,897.171
2013-01-31,897.138
2013-02-01,906.911
2013-02-04,907.426
2013-02-05,898.66
2013-02-06,899.281
2013-02-07,897.992
2013-02-08,909.454
2013-02-11,903.791
2013-02-12,905.665
2013-02-13,908.783
2013-02-14,914.514
2013-02-15,908.385
2013-02-18,908.335
2013-02-19,910.45
2013-02-20,914.39
2013-02-21,900.094
2013-02-22,910.553
2013-02-25,919.88
2013-02-26,903.165
2013-02-27,910.473
2013-02-28,923.744
2013-03-01,912.719
2013-03-04,903.473
2013-03-05,920.358
2013-03-06,931.693
2013-03-07,931.786
2013-03-08,925.958
2013-03-11,936.556
2013-03-12,933.46
2013-03-13,931.542
2013-03-14,928.296
2013-03-15,946.751
2013-03-18,926.461
2013-03-19,924.604
2013-03-20,923.995
2013-03-21,924.872
2013-03-22,927.077
2013-03-25,925.358
2013-03-26,926.541
2013-03-27,929.38
2013-03-28,930.42
2013-03-29,930.42
2013-04-01,929.438
2013-04-02,937.764
2013-04-03,937.987
2013-04-04,925.574
2013-04-05,918.01
2013-04-08,922.866
2013-04-09,937.042
2013-04-10,944.645
2013-04-11,951.141
2013-04-12,955.11
2013-04-15,940.375
2013-04-16,938.235
2013-04-17,945.617
2013-04-18,933.282
2013-04-19,930.835
2013-04-22,927.904
2013-04-23,937.033
2013-04-24,949.552
2013-04-25,954.643
2013-04-26,944.194
2013-04-29,953.362
2013-04-30,963.867
2013-05-01,947.735
2013-05-02,937.478
2013-05-03,940.137
2013-05-06,939.171
2013-05-07,937.065
2013-05-08,953.282
2013-05-09,959.087
2013-05-10,945.511
2013-05-13,947.711
2013-05-14,943.293
2013-05-15,932.218
2013-05-16,925.617
2013-05-17,912.278
2013-05-20,923.407
2013-05-21,917.487
2013-05-22,902.817
2013-05-23,882.589
2013-05-24,868.393
2013-05-27,861.589
2013-05-28,863.844
2013-05-29,866.241
2013-05-30,859.053
2013-05-31,854.048
2013-06-03,848.798
2013-06-04,845.707
2013-06-05,821.066
2013-06-06,818.646
2013-06-07,813.695
2013-06-10,810.22
2013-06-11,808.476
2013-06-12,807.521
2013-06-13,807.544
2013-06-14,819.411
2013-06-17,817.262
2013-06-18,813.169
2013-06-19,833.481
2013-06-20,782.968
2013-06-21,775.216
2013-06-24,776.791
2013-06-25,772.922
2013-06-26,788.345
2013-06-27,798.872
2013-06-28,791.28
2013-07-01,780.418
2013-07-02,800.496
2013-07-03,778.507
2013-07-04,794.827
2013-07-05,793.203
2013-07-08,794.109
2013-07-09,806.199
2013-07-10,807.475
2013-07-11,804.902
2013-07-12,796.487
2013-07-15,801.081
2013-07-16,811.499
2013-07-17,805.108
2013-07-18,802.279
2013-07-19,804.732
2013-07-22,807.039
2013-07-23,806.345
2013-07-24,804.93
2013-07-25,803.817
2013-07-26,809.904
2013-07-29,807.521
2013-07-30,788.988
2013-07-31,776.137
2013-08-01,775.115
2013-08-02,772.507
2013-08-05,767.363
2013-08-06,780.645
2013-08-07,770.477
2013-08-08,792.383
2013-08-09,798.293
2013-08-12,799.55
2013-08-13,791.661
2013-08-14,798.768
2013-08-15,789.196
2013-08-16,795.889
2013-08-19,792.462
2013-08-20,784.622
2013-08-21,783.502
2013-08-22,781.087
2013-08-23,783.627
2013-08-26,790.368
2013-08-27,782.484
2013-08-28,774.326
2013-08-29,770.89
2013-08-30,775.659
2013-09-02,787.955
2013-09-03,800.699
2013-09-04,805.168
2013-09-05,798.156
2013-09-06,803.395
2013-09-09,808.736
2013-09-10,814.168
2013-09-11,818.051
2013-09-12,813.238
2013-09-13,813.003
2013-09-16,820.981
2013-09-17,823.188
2013-09-18,826.262
2013-09-19,846.538
2013-09-20,836.66
2013-09-23,839.84
2013-09-24,834.063
2013-09-25,833.269
2013-09-26,830.536
2013-09-27,832.285
2013-09-30,827.088
2013-10-01,827.805
2013-10-02,833.454
2013-10-03,839.216
2013-10-04,844.91
2013-10-07,838.349
2013-10-08,836.869
2013-10-09,835.841
2013-10-10,839.233
2013-10-11,851.634
2013-10-14,850.22
2013-10-15,857.423
2013-10-16,856.828
2013-10-17,867.833
2013-10-18,878.294
2013-10-21,881.328
2013-10-22,889.09
2013-10-23,879.368
2013-10-24,878.272
2013-10-25,875.02
2013-10-28,880.772
2013-10-29,869.999
2013-10-30,869.74
2013-10-31,874.905
2013-11-01,865.532
2013-11-04,867.711
2013-11-05,873.099
2013-11-06,869.299
2013-11-07,867.823
2013-11-08,858.74
2013-11-11,855.911
2013-11-12,858.358
2013-11-13,847.29
2013-11-14,851.955
2013-11-15,861.706
2013-11-18,861.033
2013-11-19,855.591
2013-11-20,847.695
2013-11-21,828.26
2013-11-22,829.119
2013-11-25,833.787
2013-11-26,831.586
2013-11-27,822.981
2013-11-28,820.152
2013-11-29,823.03
2013-12-02,811.887
2013-12-03,810.687
2013-12-04,796.348
2013-12-05,786.784
2013-12-06,791.907
2013-12-09,785.041
2013-12-10,790.523
2013-12-11,780.871
2013-12-12,763.686
2013-12-13,773.468
2013-12-16,777.489
2013-12-17,770.725
2013-12-18,769.39
2013-12-19,782.158
2013-12-20,797.095
2013-12-23,805.691
2013-12-24,807.203
2013-12-25,807.203
2013-12-26,803.314
2013-12-27,800.49
2013-12-30,807.74
2013-12-31,808.533
2014-01-01,808.533
2014-01-02,811.129
2014-01-03,814.576
2014-01-06,811.107
2014-01-07,811.128
2014-01-08,816.259
2014-01-09,815.959
2014-01-10,822.579
2014-01-13,829.641
2014-01-14,811.617
2014-01-15,814.085
2014-01-16,811.969
2014-01-17,804.73
2014-01-20,802.962
2014-01-21,811.727
2014-01-22,814.821
2014-01-23,798.331
2014-01-24,787.234
2014-01-27,789.671
2014-01-28,782.784
2014-01-29,786.983
2014-01-30,781.462
2014-01-31,781.69
2014-02-03,789.715
2014-02-04,788.96
2014-02-05,784.705
2014-02-06,794.442
2014-02-07,801.927
2014-02-10,804.314
2014-02-11,813.086
2014-02-12,828.057
2014-02-13,824.832
2014-02-14,836.981
2014-02-17,839.587
2014-02-18,840.128
2014-02-19,842.06
2014-02-20,837.267
2014-02-21,838.058
2014-02-24,843.092
2014-02-25,846.095
2014-02-26,837.021
2014-02-27,833.47
2014-02-28,834.129
2014-03-03,834.019
2014-03-04,832.222
2014-03-05,841.087
2014-03-06,849.321
2014-03-07,854.401
2014-03-10,843.319
2014-03-11,843.27
2014-03-12,833.122
2014-03-13,841.807
2014-03-14,829.114
2014-03-17,832.638
2014-03-18,845.362
2014-03-19,839.018
2014-03-20,826.787
2014-03-21,833.393
2014-03-24,837.499
2014-03-25,835.1
2014-03-26,842.997
2014-03-27,842.202
2014-03-28,842.961
2014-03-31,851.058
2014-04-01,846.122
2014-04-02,847.229
2014-04-03,845.001
2014-04-04,854.309
2014-04-07,854.134
2014-04-08,862.94
2014-04-09,876.841
2014-04-10,886.119
2014-04-11,882.501
2014-04-14,873.083
2014-04-15,873.649
2014-04-16,878.337
2014-04-17,883.055
2014-04-18,883.055
2014-04-21,883.244
2014-04-22,888.023
2014-04-23,883.777
2014-04-24,888.547
2014-04-25,889.89
2014-04-28,888.903
2014-04-29,882.408
2014-04-30,888.256
2014-05-01,883.356
2014-05-02,880.234
2014-05-05,883.631
2014-05-06,892.1
2014-05-07,889.613
2014-05-08,902.322
2014-05-09,897.95
2014-05-12,899.21
2014-05-13,902.315
2014-05-14,903.686
2014-05-15,902.758
2014-05-16,900.056
2014-05-19,889.718
2014-05-20,883.9
2014-05-21,879.679
2014-05-22,886.992
2014-05-23,888.019
2014-05-26,892.938
2014-05-27,893.055
2014-05-28,889.814
2014-05-29,898.858
2014-05-30,897.06
2014-06-02,897.343
2014-06-03,888.88
2014-06-04,889.639
2014-06-05,894.924
2014-06-06,902.277
2014-06-09,903.147
2014-06-10,904.339
2014-06-11,906.828
2014-06-12,907.08
2014-06-13,899.482
2014-06-16,899.375
2014-06-17,896.889
2014-06-18,896.855
2014-06-19,913.503
2014-06-20,907.162
2014-06-23,915.57
2014-06-24,910.495
2014-06-25,905.995
2014-06-26,923.303
2014-06-27,921.559
2014-06-30,914.98
2014-07-01,919.488
2014-07-02,925.011
2014-07-03,922.268
2014-07-04,924.214
2014-07-07,927.194
2014-07-08,931.966
2014-07-09,922.88
2014-07-10,925.015
2014-07-11,922.087
2014-07-14,926.698
2014-07-15,925.686
2014-07-16,928.36
2014-07-17,924.371
2014-07-18,923.996
2014-07-21,925.761
2014-07-22,928.412
2014-07-23,938.408
2014-07-24,935.369
2014-07-25,932.952
2014-07-28,929.872
2014-07-29,927.379
2014-07-30,930.256
2014-07-31,929.055
2014-08-01,918.557
2014-08-04,919.075
2014-08-05,914.509
2014-08-06,914.138
2014-08-07,908.067
2014-08-08,896.595
2014-08-11,904.739
2014-08-12,915.514
2014-08-13,915.805
2014-08-14,921.271
2014-08-15,921.42
2014-08-18,930.267
2014-08-19,941.75
2014-08-20,945.709
2014-08-21,944.198
2014-08-22,943.509
2014-08-25,942.991
2014-08-26,941.425
2014-08-27,949.898
2014-08-28,944.795
2014-08-29,946.857
2014-09-01,950.295
2014-09-02,948.562
2014-09-03,956.324
2014-09-04,951.783
2014-09-05,946.61
2014-09-08,935.378
2014-09-09,936.593
2014-09-10,921.581
2014-09-11,915.986
2014-09-12,906.729
2014-09-15,892.782
2014-09-16,886.648
2014-09-17,881.26
2014-09-18,879.325
2014-09-19,874.649
2014-09-22,862.608
2014-09-23,867.931
2014-09-24,862.741
2014-09-25,860.371
2014-09-26,846.3
2014-09-29,838.323
2014-09-30,840.228
2014-10-01,846.342
2014-10-02,847.363
2014-10-03,837.077
2014-10-06,841.627
2014-10-07,847.587
2014-10-08,839.484
2014-10-09,860.69
2014-10-10,834.691
2014-10-13,832.416
2014-10-14,832.326
2014-10-15,844.581
2014-10-16,844.976
2014-10-17,843.309
2014-10-20,851.316
2014-10-21,858.73
2014-10-22,866.113
2014-10-23,860.711
2014-10-24,869.702
2014-10-27,875.831
2014-10-28,880.063
2014-10-29,885.221
2014-10-30,882.806
2014-10-31,887.719
2014-11-03,881.048
2014-11-04,887.583
2014-11-05,872.564
2014-11-06,869.088
2014-11-07,880.38
2014-11-10,881.817
2014-11-11,883.271
2014-11-12,885.835
2014-11-13,884.728
2014-11-14,886.094
2014-11-17,874.847
2014-11-18,876.267
2014-11-19,862.624
2014-11-20,854.066
2014-11-21,854.539
2014-11-24,854.582
2014-11-25,843.471
2014-11-26,855.473
2014-11-27,856.053
2014-11-28,848.289
2014-12-01,830.123
2014-12-02,840.753
2014-12-03,846.368
2014-12-04,848.413
2014-12-05,838.034
2014-12-08,837.653
2014-12-09,828.394
2014-12-10,822.361
2014-12-11,815.448
2014-12-12,815.914
2014-12-15,806.512
2014-12-16,807.866
2014-12-17,802.796
2014-12-18,807.572
2014-12-19,823.928
2014-12-22,838.652
2014-12-23,825.416
2014-12-24,831.611
2014-12-25,831.611
2014-12-26,832.33
2014-12-29,847.745
2014-12-30,840.134
2014-12-31,834.824
2015-01-01,834.824
2015-01-02,834.447
2015-01-05,835.691
2015-01-06,828.339
2015-01-07,822.064
2015-01-08,831.761
2015-01-09,850.309
2015-01-12,842.631
2015-01-13,841.362
2015-01-14,838.931
2015-01-15,841.446
2015-01-16,832.301
2015-01-19,836.578
2015-01-20,831.207
2015-01-21,843.266
2015-01-22,837.443
2015-01-23,838.388
2015-01-26,835.961
2015-01-27,847.977
2015-01-28,849.633
2015-01-29,832.535
2015-01-30,834.326
2015-02-02,845.673
2015-02-03,847.283
2015-02-04,856.456
2015-02-05,869.708
2015-02-06,868.518
2015-02-09,869.317
2015-02-10,869.146
2015-02-11,867.799
2015-02-12,859.116
2015-02-13,880.516
2015-02-16,877.361
2015-02-17,878.45
2015-02-18,896.796
2015-02-19,893.472
2015-02-20,899.952
2015-02-23,905.629
2015-02-24,907.409
2015-02-25,920.752
2015-02-26,904.198
2015-02-27,910.432
2015-03-02,913.862
2015-03-03,917.18
2015-03-04,910.798
2015-03-05,900.931
2015-03-06,899.85
2015-03-09,881.305
2015-03-10,870.52
2015-03-11,863.146
2015-03-12,886.82
2015-03-13,875.829
2015-03-16,876.094
2015-03-17,869.384
2015-03-18,866.06
2015-03-19,878.938
2015-03-20,900.347
2015-03-23,907.444
2015-03-24,912.695
2015-03-25,909.796
2015-03-26,892.83
2015-03-27,890.958
2015-03-30,870.611
2015-03-31,872.91
2015-04-01,869.3
2015-04-02,869.221
2015-04-03,869.221
2015-04-06,879.201
2015-04-07,880.813
2015-04-08,894.132
2015-04-09,892.407
2015-04-10,892.808
2015-04-13,877.877
2015-04-14,886.666
2015-04-15,879.757
2015-04-16,901.295
2015-04-17,892.554
2015-04-20,880.432
2015-04-21,885.223
2015-04-22,880.223
2015-04-23,881.564
2015-04-24,904.574
2015-04-27,915.282
2015-04-28,925.747
2015-04-29,915.512
2015-04-30,896.745
2015-05-01,895.747
2015-05-04,903.499
2015-05-05,913.858
2015-05-06,905.072
2015-05-07,884.516
2015-05-08,886.892
2015-05-11,885.085
2015-05-12,898.879
2015-05-13,913.519
2015-05-14,916.64
2015-05-15,921.607
2015-05-18,911.321
2015-05-19,889.868
2015-05-20,889.547
2015-05-21,892.95
2015-05-22,893.835
2015-05-25,898.513
2015-05-26,902.274
2015-05-27,897.537
2015-05-28,888.679
2015-05-29,897.913
2015-06-01,887.744
2015-06-02,886.969
2015-06-03,885.757
2015-06-04,857.459
2015-06-05,849.805
2015-06-08,850.418
2015-06-09,852.693
2015-06-10,865.366
2015-06-11,871.948
2015-06-12,874.16
2015-06-15,875.233
2015-06-16,871.97
2015-06-17,867.617
2015-06-18,872.072
2015-06-19,874.761
2015-06-22,881.973
2015-06-23,889.434
2015-06-24,883.146
2015-06-25,875.28
2015-06-26,846.792
2015-06-29,832.484
2015-06-30,842.017
2015-07-01,846.922
2015-07-02,858.741
2015-07-03,837.444
2015-07-06,825.386
2015-07-07,826.988
2015-07-08,813.921
2015-07-09,812.147
2015-07-10,815.736
2015-07-13,807.875
2015-07-14,831.939
2015-07-15,834.996
2015-07-16,841.631
2015-07-17,837.664
2015-07-20,836.772
2015-07-21,846.498
2015-07-22,825.405
2015-07-23,819.628
2015-07-24,807.625
2015-07-27,816.095
