Date,AUSTRALIA MID VALUE Mid Cap
2010-09-13,714.866
2010-09-14,716.366
2010-09-15,722.513
2010-09-16,712.316
2010-09-17,716.199
2010-09-20,723.854
2010-09-21,721.773
2010-09-22,727.212
2010-09-23,720.005
2010-09-24,722.595
2010-09-27,732.976
2010-09-28,736.295
2010-09-29,737.233
2010-09-30,731.885
2010-10-01,729.759
2010-10-04,729.64
2010-10-05,730.141
2010-10-06,746.532
2010-10-07,751.941
2010-10-08,751.35
2010-10-11,754.2
2010-10-12,740.822
2010-10-13,748.596
2010-10-14,764.735
2010-10-15,758.691
2010-10-18,755.401
2010-10-19,741.47
2010-10-20,748.915
2010-10-21,753.311
2010-10-22,751.154
2010-10-25,769.639
2010-10-26,757.825
2010-10-27,734.441
2010-10-28,747.528
2010-10-29,744.841
2010-11-01,755.343
2010-11-02,762.003
2010-11-03,761.492
2010-11-04,777.862
2010-11-05,781.579
2010-11-08,777.164
2010-11-09,775.829
2010-11-10,759.22
2010-11-11,761.229
2010-11-12,747.24
2010-11-15,745.256
2010-11-16,740.484
2010-11-17,736.799
2010-11-18,744.952
2010-11-19,745.673
2010-11-22,751.346
2010-11-23,736.927
2010-11-24,741.099
2010-11-25,742.576
2010-11-26,726.736
2010-11-29,724.937
2010-11-30,720.067
2010-12-01,719.7
2010-12-02,740.05
2010-12-03,756.115
2010-12-06,753.788
2010-12-07,760.356
2010-12-08,747.629
2010-12-09,755.046
2010-12-10,755.817
2010-12-13,759.363
2010-12-14,759.194
2010-12-15,757.424
2010-12-16,757.168
2010-12-17,753.327
2010-12-20,755.194
2010-12-21,764.26
2010-12-22,767.044
2010-12-23,774.281
2010-12-24,772.583
2010-12-27,772.121
2010-12-28,778.471
2010-12-29,782.038
2010-12-30,783.83
2010-12-31,787.043
2011-01-03,782.129
2011-01-04,773.081
2011-01-05,763.935
2011-01-06,761.204
2011-01-07,763.044
2011-01-10,760.306
2011-01-11,757.832
2011-01-12,765.404
2011-01-13,777.182
2011-01-14,769.709
2011-01-17,771.254
2011-01-18,778.901
2011-01-19,788.848
2011-01-20,765.055
2011-01-21,764.951
2011-01-24,776.834
2011-01-25,776.096
2011-01-26,777.267
2011-01-27,772.036
2011-01-28,770.201
2011-01-31,766.812
2011-02-01,774.627
2011-02-02,776.392
2011-02-03,785.867
2011-02-04,794.256
2011-02-07,795.252
2011-02-08,798.375
2011-02-09,792.825
2011-02-10,788.023
2011-02-11,779.729
2011-02-14,785.903
2011-02-15,785.927
2011-02-16,786.509
2011-02-17,799.271
2011-02-18,804.518
2011-02-21,804.275
2011-02-22,788.396
2011-02-23,783.621
2011-02-24,785.889
2011-02-25,796.455
2011-02-28,798.794
2011-03-01,792.382
2011-03-02,789.722
2011-03-03,789.078
2011-03-04,799.195
2011-03-07,792.004
2011-03-08,787.295
2011-03-09,785.752
2011-03-10,767.047
2011-03-11,760.912
2011-03-14,762.91
2011-03-15,734.348
2011-03-16,732.102
2011-03-17,733.567
2011-03-18,750.401
2011-03-21,762.953
2011-03-22,770.343
2011-03-23,768.121
2011-03-24,784.649
2011-03-25,794.279
2011-03-28,792.475
2011-03-29,790.583
2011-03-30,803.459
2011-03-31,808.322
2011-04-01,810.916
2011-04-04,815.631
2011-04-05,815.576
2011-04-06,825.574
2011-04-07,825.312
2011-04-08,833.328
2011-04-11,826.581
2011-04-12,807.056
2011-04-13,817.662
2011-04-14,815.705
2011-04-15,814.831
2011-04-18,808.212
2011-04-19,804.25
2011-04-20,826.999
2011-04-21,842.188
2011-04-22,842.188
2011-04-25,839.092
2011-04-26,843.873
2011-04-27,842.466
2011-04-28,847.278
2011-04-29,842.774
2011-05-02,846.832
2011-05-03,835.152
2011-05-04,821.255
2011-05-05,805.14
2011-05-06,815.617
2011-05-09,814.739
2011-05-10,815.945
2011-05-11,819.633
2011-05-12,802.279
2011-05-13,803.722
2011-05-16,793.372
2011-05-17,789.442
2011-05-18,796.621
2011-05-19,807.813
2011-05-20,808.718
2011-05-23,786.92
2011-05-24,786.784
2011-05-25,777.955
2011-05-26,795.734
2011-05-27,809.67
2011-05-30,809.788
2011-05-31,810.013
2011-06-01,816.766
2011-06-02,798.571
2011-06-03,799.28
2011-06-06,798.64
2011-06-07,796.699
2011-06-08,791.279
2011-06-09,791.593
2011-06-10,785.882
2011-06-13,787.111
2011-06-14,803.782
2011-06-15,796.412
2011-06-16,776.168
2011-06-17,782.993
2011-06-20,774.882
2011-06-21,783.771
2011-06-22,786.757
2011-06-23,774.158
2011-06-24,779.178
2011-06-27,768.104
2011-06-28,774.619
2011-06-29,789.089
2011-06-30,808.31
2011-07-01,802.939
2011-07-04,808.399
2011-07-05,801.726
2011-07-06,803.7
2011-07-07,809.712
2011-07-08,814.25
2011-07-11,798.006
2011-07-12,783.935
2011-07-13,799.122
2011-07-14,789.393
2011-07-15,780.494
2011-07-18,775.565
2011-07-19,786.691
2011-07-20,803.499
2011-07-21,808.134
2011-07-22,817.017
2011-07-25,801.599
2011-07-26,816.919
2011-07-27,820.98
2011-07-28,806.845
2011-07-29,800.993
2011-08-01,809.386
2011-08-02,792.295
2011-08-03,765.3
2011-08-04,744.617
2011-08-05,706.824
2011-08-08,674.803
2011-08-09,669.187
2011-08-10,681.434
2011-08-11,677.914
2011-08-12,688.011
2011-08-15,720.537
2011-08-16,725.05
2011-08-17,745.488
2011-08-18,721.735
2011-08-19,700.683
2011-08-22,697.924
2011-08-23,715.081
2011-08-24,718.267
2011-08-25,729.151
2011-08-26,736.174
2011-08-29,758.814
2011-08-30,765.683
2011-08-31,773.977
2011-09-01,780.335
2011-09-02,761.187
2011-09-05,741.149
2011-09-06,726.227
2011-09-07,746.705
2011-09-08,754.432
2011-09-09,742.422
2011-09-12,709.995
2011-09-13,713.343
2011-09-14,695.684
2011-09-15,711.805
2011-09-16,732.099
2011-09-19,706.886
2011-09-20,708.163
2011-09-21,710.16
2011-09-22,667.723
2011-09-23,663.478
2011-09-26,657.016
2011-09-27,685.758
2011-09-28,688.498
2011-09-29,676.868
2011-09-30,671.898
2011-10-03,650.209
2011-10-04,637.651
2011-10-05,652.221
2011-10-06,675.355
2011-10-07,695.368
2011-10-10,709.334
2011-10-11,714.323
2011-10-12,728.652
2011-10-13,732.699
2011-10-14,742.587
2011-10-17,748.356
2011-10-18,731.195
2011-10-19,747.999
2011-10-20,729.75
2011-10-21,742.044
2011-10-24,767.528
2011-10-25,761.224
2011-10-26,751.547
2011-10-27,789.907
2011-10-28,792.778
2011-10-31,775.819
2011-11-01,746.567
2011-11-02,737.454
2011-11-03,733.611
2011-11-04,751.326
2011-11-07,750.421
2011-11-08,749.237
2011-11-09,747.244
2011-11-10,729.991
2011-11-11,750.072
2011-11-14,746.993
2011-11-15,742.83
2011-11-16,735.043
2011-11-17,727.019
2011-11-18,717.759
2011-11-21,699.697
2011-11-22,695.579
2011-11-23,674.222
2011-11-24,674.105
2011-11-25,671.925
2011-11-28,691.758
2011-11-29,708.751
2011-11-30,732.816
2011-12-01,741.544
2011-12-02,754.093
2011-12-05,764.179
2011-12-06,747.613
2011-12-07,756.747
2011-12-08,747.985
2011-12-09,733.364
2011-12-12,735.411
2011-12-13,726.353
2011-12-14,710.7
2011-12-15,707.978
2011-12-16,716.524
2011-12-19,692.945
2011-12-20,703.418
2011-12-21,717.128
2011-12-22,713.14
2011-12-23,724.402
2011-12-26,724.402
2011-12-27,724.759
2011-12-28,710.616
2011-12-29,707.599
2011-12-30,712.505
2012-01-02,712.505
2012-01-03,726.919
2012-01-04,741.914
2012-01-05,731.383
2012-01-06,724.233
2012-01-09,723.802
2012-01-10,740.692
2012-01-11,741.347
2012-01-12,744.705
2012-01-13,744.78
2012-01-16,737.687
2012-01-17,751.977
2012-01-18,750.082
2012-01-19,749.018
2012-01-20,756.488
2012-01-23,761.863
2012-01-24,757.359
2012-01-25,763.305
2012-01-26,775.838
2012-01-27,772.701
2012-01-30,766.971
2012-01-31,770.123
2012-02-01,775.559
2012-02-02,780.808
2012-02-03,776.255
2012-02-06,779.038
2012-02-07,787.181
2012-02-08,788.462
2012-02-09,785.177
2012-02-10,773.23
2012-02-13,780.075
2012-02-14,768.587
2012-02-15,775.132
2012-02-16,767.218
2012-02-17,772.757
2012-02-20,789.171
2012-02-21,790.749
2012-02-22,787.428
2012-02-23,795.357
2012-02-24,801.235
2012-02-27,798.491
2012-02-28,801.926
2012-02-29,813.627
2012-03-01,805.077
2012-03-02,807.772
2012-03-05,802.107
2012-03-06,784.092
2012-03-07,776.135
2012-03-08,783.048
2012-03-09,788.974
2012-03-12,776.745
2012-03-13,790.736
2012-03-14,788.933
2012-03-15,795.552
2012-03-16,797.243
2012-03-19,802.018
2012-03-20,788.131
2012-03-21,785.607
2012-03-22,780.803
2012-03-23,787.48
2012-03-26,789.735
2012-03-27,793.132
2012-03-28,792.547
2012-03-29,790.916
2012-03-30,791.33
2012-04-02,794.638
2012-04-03,791.825
2012-04-04,782.34
2012-04-05,786.442
2012-04-06,786.442
2012-04-09,786.671
2012-04-10,777.334
2012-04-11,774.278
2012-04-12,790.603
2012-04-13,791.03
2012-04-16,784.77
2012-04-17,786.991
2012-04-18,796.636
2012-04-19,792.469
2012-04-20,794.073
2012-04-23,786.045
2012-04-24,793.236
2012-04-25,795.161
2012-04-26,802.795
2012-04-27,805.84
2012-04-30,806.365
2012-05-01,808.976
2012-05-02,802.989
2012-05-03,799.584
2012-05-04,789.923
2012-05-07,780.091
2012-05-08,780.098
2012-05-09,769.262
2012-05-10,778.663
2012-05-11,772.438
2012-05-14,768.155
2012-05-15,766.259
2012-05-16,748.333
2012-05-17,746.787
2012-05-18,726.753
2012-05-21,727.615
2012-05-22,742.144
2012-05-23,724.379
2012-05-24,725.2
2012-05-25,724.552
2012-05-28,734.605
2012-05-29,741.992
2012-05-30,730.077
2012-05-31,728.493
2012-06-01,719.365
2012-06-04,712.259
2012-06-05,716.389
2012-06-06,732.019
2012-06-07,739.708
2012-06-08,724.575
2012-06-11,728.61
2012-06-12,731.634
2012-06-13,736.365
2012-06-14,736.356
2012-06-15,744.313
2012-06-18,758.375
2012-06-19,759.29
2012-06-20,758.663
2012-06-21,750.569
2012-06-22,738.247
2012-06-25,736.373
2012-06-26,735.933
2012-06-27,745.505
2012-06-28,739.207
2012-06-29,763.528
2012-07-02,771.282
2012-07-03,770.869
2012-07-04,783.55
2012-07-05,781.561
2012-07-06,775.851
2012-07-09,767.405
2012-07-10,769.657
2012-07-11,769.988
2012-07-12,756.506
2012-07-13,767.13
2012-07-16,769.058
2012-07-17,776.689
2012-07-18,784.88
2012-07-19,801.692
2012-07-20,804.622
2012-07-23,782.742
2012-07-24,780.642
2012-07-25,776.473
2012-07-26,793.652
2012-07-27,806.562
2012-07-30,814.687
2012-07-31,819.302
2012-08-01,816.853
2012-08-02,815.512
2012-08-03,815.372
2012-08-06,823.787
2012-08-07,826.198
2012-08-08,826.741
2012-08-09,820.795
2012-08-10,814.183
2012-08-13,819.835
2012-08-14,823.11
2012-08-15,823.038
2012-08-16,823.566
2012-08-17,822.412
2012-08-20,822.944
2012-08-21,827.217
2012-08-22,823.678
2012-08-23,827.093
2012-08-24,812.331
2012-08-27,809.805
2012-08-28,816.022
2012-08-29,817.666
2012-08-30,814.177
2012-08-31,810.06
2012-09-03,806.605
2012-09-04,801.744
2012-09-05,801.39
2012-09-06,820.732
2012-09-07,834.515
2012-09-10,822.287
2012-09-11,825.914
2012-09-12,836.101
2012-09-13,828.618
2012-09-14,844.206
2012-09-17,837.725
2012-09-18,829.084
2012-09-19,831.683
2012-09-20,823.202
2012-09-21,831.011
2012-09-24,824.534
2012-09-25,824.361
2012-09-26,816.133
2012-09-27,823.095
2012-09-28,821.124
2012-10-01,821.146
2012-10-02,824.362
2012-10-03,823.067
2012-10-04,831.713
2012-10-05,838.425
2012-10-08,828.298
2012-10-09,833.717
2012-10-10,835.875
2012-10-11,837.438
2012-10-12,834.338
2012-10-15,836.416
2012-10-16,843.406
2012-10-17,852.374
2012-10-18,855.103
2012-10-19,857.959
2012-10-22,852.798
2012-10-23,849.317
2012-10-24,845.862
2012-10-25,852.915
2012-10-26,841.719
2012-10-29,843.638
2012-10-30,848.5
2012-10-31,852.59
2012-11-01,844.626
2012-11-02,839.542
2012-11-05,843.358
2012-11-06,848.785
2012-11-07,852.817
2012-11-08,847.464
2012-11-09,842.404
2012-11-12,846.392
2012-11-13,833.136
2012-11-14,836.48
2012-11-15,826.741
2012-11-16,826.976
2012-11-19,839.291
2012-11-20,840.022
2012-11-21,834.747
2012-11-22,848.962
2012-11-23,855.264
2012-11-26,860.753
2012-11-27,866.072
2012-11-28,865.821
2012-11-29,866.167
2012-11-30,872.943
2012-12-03,874.765
2012-12-04,875.738
2012-12-05,874.818
2012-12-06,876.708
2012-12-07,883.878
2012-12-10,890.707
2012-12-11,893.73
2012-12-12,894.225
2012-12-13,892.262
2012-12-14,891.166
2012-12-17,889.87
2012-12-18,890.898
2012-12-19,887.937
2012-12-20,897.646
2012-12-21,890.7
2012-12-24,888.515
2012-12-25,888.515
2012-12-26,886.973
2012-12-27,890.835
2012-12-28,895.818
2012-12-31,892.255
2013-01-01,892.255
2013-01-02,913.234
2013-01-03,913.824
2013-01-04,908.609
2013-01-07,909.654
2013-01-08,908.263
2013-01-09,916.389
2013-01-10,927.885
2013-01-11,928.769
2013-01-14,936.691
2013-01-15,935.706
2013-01-16,939.898
2013-01-17,937.334
2013-01-18,938.065
2013-01-21,940.862
2013-01-22,946.012
2013-01-23,942.264
2013-01-24,937.776
2013-01-25,940.596
2013-01-28,937.802
2013-01-29,953.037
2013-01-30,950.895
2013-01-31,950.86
2013-02-01,961.218
2013-02-04,961.764
2013-02-05,952.473
2013-02-06,953.131
2013-02-07,951.765
2013-02-08,963.914
2013-02-11,957.912
2013-02-12,959.897
2013-02-13,963.202
2013-02-14,969.276
2013-02-15,962.78
2013-02-18,962.727
2013-02-19,964.969
2013-02-20,969.145
2013-02-21,953.993
2013-02-22,965.079
2013-02-25,974.964
2013-02-26,957.248
2013-02-27,964.993
2013-02-28,979.232
2013-03-01,967.544
2013-03-04,957.746
2013-03-05,975.645
2013-03-06,987.661
2013-03-07,987.759
2013-03-08,981.581
2013-03-11,992.816
2013-03-12,989.534
2013-03-13,987.501
2013-03-14,984.06
2013-03-15,1003.624
2013-03-18,982.115
2013-03-19,980.147
2013-03-20,979.501
2013-03-21,980.431
2013-03-22,982.768
2013-03-25,980.946
2013-03-26,982.199
2013-03-27,985.209
2013-03-28,986.311
2013-03-29,986.311
2013-04-01,985.271
2013-04-02,994.096
2013-04-03,994.334
2013-04-04,981.175
2013-04-05,973.157
2013-04-08,978.304
2013-04-09,993.332
2013-04-10,1001.391
2013-04-11,1008.277
2013-04-12,1012.484
2013-04-15,996.865
2013-04-16,994.596
2013-04-17,1002.422
2013-04-18,989.346
2013-04-19,986.752
2013-04-22,983.645
2013-04-23,993.322
2013-04-24,1006.592
2013-04-25,1011.99
2013-04-26,1000.913
2013-04-29,1010.632
2013-04-30,1021.768
2013-05-01,1004.666
2013-05-02,993.794
2013-05-03,996.858
2013-05-06,995.833
2013-05-07,993.6
2013-05-08,1010.795
2013-05-09,1016.95
2013-05-10,1002.555
2013-05-13,1004.888
2013-05-14,1000.204
2013-05-15,988.461
2013-05-16,981.461
2013-05-17,967.317
2013-05-20,979.118
2013-05-21,972.841
2013-05-22,957.286
2013-05-23,935.983
2013-05-24,920.928
2013-05-27,913.712
2013-05-28,916.104
2013-05-29,918.646
2013-05-30,911.023
2013-05-31,905.715
2013-06-03,900.148
2013-06-04,896.87
2013-06-05,870.738
2013-06-06,868.172
2013-06-07,862.921
2013-06-10,859.235
2013-06-11,857.386
2013-06-12,856.374
2013-06-13,856.398
2013-06-14,868.983
2013-06-17,866.704
2013-06-18,862.363
2013-06-19,883.904
2013-06-20,830.335
2013-06-21,822.115
2013-06-24,826.525
2013-06-25,822.407
2013-06-26,838.818
2013-06-27,850.019
2013-06-28,841.941
2013-07-01,830.383
2013-07-02,851.747
2013-07-03,828.35
2013-07-04,845.715
2013-07-05,843.987
2013-07-08,844.951
2013-07-09,857.815
2013-07-10,859.173
2013-07-11,856.435
2013-07-12,847.482
2013-07-15,852.369
2013-07-16,863.455
2013-07-17,856.655
2013-07-18,853.645
2013-07-19,856.255
2013-07-22,858.709
2013-07-23,857.971
2013-07-24,856.465
2013-07-25,855.28
2013-07-26,861.758
2013-07-29,859.222
2013-07-30,839.503
2013-07-31,825.829
2013-08-01,824.741
2013-08-02,821.966
2013-08-05,816.493
2013-08-06,830.626
2013-08-07,819.806
2013-08-08,843.115
2013-08-09,849.403
2013-08-12,850.741
2013-08-13,842.347
2013-08-14,849.909
2013-08-15,840.014
2013-08-16,847.138
2013-08-19,843.491
2013-08-20,835.145
2013-08-21,833.953
2013-08-22,831.382
2013-08-23,834.086
2013-08-26,841.262
2013-08-27,832.87
2013-08-28,824.186
2013-08-29,820.529
2013-08-30,825.605
2013-09-02,838.692
2013-09-03,852.258
2013-09-04,857.014
2013-09-05,849.569
2013-09-06,855.145
2013-09-09,860.83
2013-09-10,866.612
2013-09-11,870.745
2013-09-12,865.622
2013-09-13,865.372
2013-09-16,873.863
2013-09-17,876.213
2013-09-18,879.485
2013-09-19,901.067
2013-09-20,890.553
2013-09-23,893.938
2013-09-24,887.789
2013-09-25,886.943
2013-09-26,884.034
2013-09-27,885.896
2013-09-30,880.364
2013-10-01,881.128
2013-10-02,887.14
2013-10-03,893.273
2013-10-04,899.335
2013-10-07,892.351
2013-10-08,890.775
2013-10-09,889.681
2013-10-10,893.292
2013-10-11,906.491
2013-10-14,904.986
2013-10-15,912.653
2013-10-16,912.02
2013-10-17,923.734
2013-10-18,934.868
2013-10-21,938.099
2013-10-22,946.36
2013-10-23,936.012
2013-10-24,934.845
2013-10-25,931.384
2013-10-28,937.507
2013-10-29,926.04
2013-10-30,925.764
2013-10-31,931.261
2013-11-01,921.285
2013-11-04,923.604
2013-11-05,929.339
2013-11-06,925.294
2013-11-07,923.723
2013-11-08,914.055
2013-11-11,911.044
2013-11-12,913.649
2013-11-13,901.867
2013-11-14,906.833
2013-11-15,917.212
2013-11-18,916.656
2013-11-19,910.862
2013-11-20,902.457
2013-11-21,881.766
2013-11-22,882.68
2013-11-25,887.65
2013-11-26,885.307
2013-11-27,876.146
2013-11-28,873.134
2013-11-29,876.198
2013-12-02,864.336
2013-12-03,863.057
2013-12-04,847.792
2013-12-05,837.61
2013-12-06,843.065
2013-12-09,835.755
2013-12-10,841.592
2013-12-11,831.315
2013-12-12,813.021
2013-12-13,823.434
2013-12-16,827.715
2013-12-17,820.515
2013-12-18,819.093
2013-12-19,832.686
2013-12-20,848.588
2013-12-23,860.736
2013-12-24,862.35
2013-12-25,862.35
2013-12-26,858.195
2013-12-27,855.178
2013-12-30,862.924
2013-12-31,863.771
2014-01-01,863.771
2014-01-02,866.544
2014-01-03,870.227
2014-01-06,866.521
2014-01-07,866.543
2014-01-08,872.025
2014-01-09,871.704
2014-01-10,878.777
2014-01-13,886.321
2014-01-14,867.066
2014-01-15,869.703
2014-01-16,867.442
2014-01-17,859.709
2014-01-20,857.82
2014-01-21,867.184
2014-01-22,870.489
2014-01-23,852.872
2014-01-24,841.017
2014-01-27,843.621
2014-01-28,836.263
2014-01-29,840.749
2014-01-30,834.85
2014-01-31,835.094
2014-02-03,843.667
2014-02-04,842.861
2014-02-05,838.316
2014-02-06,848.718
2014-02-07,856.713
2014-02-10,859.264
2014-02-11,868.635
2014-02-12,884.629
2014-02-13,881.184
2014-02-14,894.163
2014-02-17,896.946
2014-02-18,897.525
2014-02-19,899.589
2014-02-20,894.469
2014-02-21,895.313
2014-02-24,900.691
2014-02-25,903.9
2014-02-26,894.206
2014-02-27,890.412
2014-02-28,891.116
2014-03-03,891.076
2014-03-04,889.157
2014-03-05,898.627
2014-03-06,907.425
2014-03-07,912.852
2014-03-10,901.012
2014-03-11,900.96
2014-03-12,890.118
2014-03-13,899.397
2014-03-14,885.836
2014-03-17,889.601
2014-03-18,903.195
2014-03-19,896.417
2014-03-20,883.35
2014-03-21,890.408
2014-03-24,894.794
2014-03-25,892.232
2014-03-26,900.669
2014-03-27,899.819
2014-03-28,900.63
2014-03-31,909.281
2014-04-01,904.007
2014-04-02,905.19
2014-04-03,902.809
2014-04-04,912.754
2014-04-07,912.567
2014-04-08,921.975
2014-04-09,936.827
2014-04-10,946.74
2014-04-11,942.875
2014-04-14,932.812
2014-04-15,933.417
2014-04-16,938.426
2014-04-17,943.466
2014-04-18,943.466
2014-04-21,943.668
2014-04-22,948.775
2014-04-23,944.238
2014-04-24,949.335
2014-04-25,950.769
2014-04-28,949.715
2014-04-29,942.776
2014-04-30,949.024
2014-05-01,943.789
2014-05-02,940.453
2014-05-05,944.082
2014-05-06,953.13
2014-05-07,950.473
2014-05-08,964.052
2014-05-09,959.381
2014-05-12,960.727
2014-05-13,964.044
2014-05-14,965.509
2014-05-15,964.517
2014-05-16,961.631
2014-05-19,950.585
2014-05-20,944.37
2014-05-21,939.859
2014-05-22,947.674
2014-05-23,948.77
2014-05-26,954.18
2014-05-27,954.305
2014-05-28,950.842
2014-05-29,960.506
2014-05-30,958.585
2014-06-02,958.887
2014-06-03,949.844
2014-06-04,950.654
2014-06-05,956.302
2014-06-06,964.16
2014-06-09,965.089
2014-06-10,966.363
2014-06-11,969.022
2014-06-12,969.292
2014-06-13,961.173
2014-06-16,961.059
2014-06-17,958.402
2014-06-18,958.366
2014-06-19,976.156
2014-06-20,969.379
2014-06-23,978.364
2014-06-24,972.941
2014-06-25,968.132
2014-06-26,989.426
2014-06-27,987.556
2014-06-30,980.507
2014-07-01,985.337
2014-07-02,991.257
2014-07-03,988.317
2014-07-04,990.402
2014-07-07,993.596
2014-07-08,998.709
2014-07-09,988.972
2014-07-10,991.26
2014-07-11,988.123
2014-07-14,993.064
2014-07-15,991.979
2014-07-16,994.845
2014-07-17,990.57
2014-07-18,990.168
2014-07-21,992.06
2014-07-22,994.901
2014-07-23,1005.612
2014-07-24,1002.356
2014-07-25,999.766
2014-07-28,996.465
2014-07-29,993.794
2014-07-30,996.876
2014-07-31,995.589
2014-08-01,984.339
2014-08-04,984.895
2014-08-05,980.002
2014-08-06,979.604
2014-08-07,973.098
2014-08-08,960.805
2014-08-11,969.533
2014-08-12,981.079
2014-08-13,981.391
2014-08-14,987.249
2014-08-15,987.408
2014-08-18,996.888
2014-08-19,1009.194
2014-08-20,1013.436
2014-08-21,1011.817
2014-08-22,1011.079
2014-08-25,1010.524
2014-08-26,1008.845
2014-08-27,1017.942
2014-08-28,1012.474
2014-08-29,1014.684
2014-09-01,1018.479
2014-09-02,1016.754
2014-09-03,1025.074
2014-09-04,1020.207
2014-09-05,1014.661
2014-09-08,1002.622
2014-09-09,1003.924
2014-09-10,987.833
2014-09-11,981.836
2014-09-12,971.913
2014-09-15,956.964
2014-09-16,950.389
2014-09-17,944.614
2014-09-18,942.54
2014-09-19,937.527
2014-09-22,924.621
2014-09-23,930.326
2014-09-24,924.763
2014-09-25,922.223
2014-09-26,907.14
2014-09-29,898.59
2014-09-30,900.631
2014-10-01,907.185
2014-10-02,908.28
2014-10-03,897.255
2014-10-06,902.132
2014-10-07,908.52
2014-10-08,899.835
2014-10-09,922.565
2014-10-10,894.697
2014-10-13,892.258
2014-10-14,892.162
2014-10-15,905.298
2014-10-16,905.722
2014-10-17,903.935
2014-10-20,912.517
2014-10-21,920.464
2014-10-22,928.378
2014-10-23,922.587
2014-10-24,932.225
2014-10-27,938.795
2014-10-28,943.331
2014-10-29,948.859
2014-10-30,946.271
2014-10-31,951.537
2014-11-03,944.386
2014-11-04,951.391
2014-11-05,935.292
2014-11-06,931.567
2014-11-07,943.671
2014-11-10,945.211
2014-11-11,946.769
2014-11-12,949.518
2014-11-13,948.332
2014-11-14,949.795
2014-11-17,937.74
2014-11-18,939.261
2014-11-19,924.638
2014-11-20,915.531
2014-11-21,916.13
2014-11-24,916.176
2014-11-25,904.265
2014-11-26,917.132
2014-11-27,917.754
2014-11-28,909.429
2014-12-01,889.954
2014-12-02,901.35
2014-12-03,907.37
2014-12-04,909.563
2014-12-05,898.436
2014-12-08,898.027
2014-12-09,888.101
2014-12-10,881.633
2014-12-11,874.222
2014-12-12,874.721
2014-12-15,864.642
2014-12-16,866.093
2014-12-17,860.658
2014-12-18,865.778
2014-12-19,883.312
2014-12-22,899.098
2014-12-23,884.908
2014-12-24,891.55
2014-12-25,891.55
2014-12-26,892.32
2014-12-29,911.05
2014-12-30,902.871
2014-12-31,897.165
2015-01-01,897.165
2015-01-02,896.76
2015-01-05,898.096
2015-01-06,890.196
2015-01-07,883.451
2015-01-08,893.873
2015-01-09,913.806
2015-01-12,905.554
2015-01-13,904.19
2015-01-14,901.578
2015-01-15,904.281
2015-01-16,894.453
2015-01-19,899.05
2015-01-20,893.278
2015-01-21,906.237
2015-01-22,899.979
2015-01-23,900.994
2015-01-26,898.386
2015-01-27,911.3
2015-01-28,913.079
2015-01-29,894.704
2015-01-30,896.629
2015-02-02,908.824
2015-02-03,910.553
2015-02-04,920.412
2015-02-05,934.654
2015-02-06,933.375
2015-02-09,934.233
2015-02-10,934.049
2015-02-11,932.602
2015-02-12,923.271
2015-02-13,946.269
2015-02-16,942.878
2015-02-17,944.049
2015-02-18,963.764
2015-02-19,960.192
2015-02-20,967.156
2015-02-23,973.257
2015-02-24,975.169
2015-02-25,989.509
2015-02-26,971.763
2015-02-27,978.464
2015-03-02,982.15
2015-03-03,985.715
2015-03-04,978.857
2015-03-05,968.253
2015-03-06,967.091
2015-03-09,947.16
2015-03-10,935.57
2015-03-11,927.644
2015-03-12,953.087
2015-03-13,941.275
2015-03-16,941.56
2015-03-17,934.348
2015-03-18,930.775
2015-03-19,944.616
2015-03-20,967.625
2015-03-23,975.252
2015-03-24,980.895
2015-03-25,977.78
2015-03-26,959.546
2015-03-27,957.535
2015-03-30,935.667
2015-03-31,938.138
2015-04-01,934.258
2015-04-02,934.173
2015-04-03,934.173
2015-04-06,944.899
2015-04-07,946.631
2015-04-08,960.946
2015-04-09,959.091
2015-04-10,959.523
2015-04-13,943.476
2015-04-14,952.921
2015-04-15,945.496
2015-04-16,968.644
2015-04-17,959.25
2015-04-20,946.222
2015-04-21,951.371
2015-04-22,945.997
2015-04-23,947.438
2015-04-24,972.168
2015-04-27,983.676
2015-04-28,994.922
2015-04-29,983.924
2015-04-30,963.753
2015-05-01,962.682
2015-05-04,971.013
2015-05-05,982.145
2015-05-06,972.703
2015-05-07,950.611
2015-05-08,953.165
2015-05-11,951.223
2015-05-12,966.047
2015-05-13,981.782
2015-05-14,985.136
2015-05-15,990.474
2015-05-18,979.419
2015-05-19,956.363
2015-05-20,956.017
2015-05-21,959.675
2015-05-22,960.627
2015-05-25,965.654
2015-05-26,969.696
2015-05-27,964.605
2015-05-28,955.085
2015-05-29,965.009
2015-06-01,954.08
2015-06-02,953.247
2015-06-03,951.945
2015-06-04,921.532
2015-06-05,913.307
2015-06-08,913.965
2015-06-09,916.523
2015-06-10,930.144
2015-06-11,937.219
2015-06-12,939.597
2015-06-15,940.751
2015-06-16,937.243
2015-06-17,932.564
2015-06-18,937.353
2015-06-19,940.243
2015-06-22,947.995
2015-06-23,956.015
2015-06-24,949.255
2015-06-25,940.801
2015-06-26,912.099
2015-06-29,896.688
2015-06-30,906.956
2015-07-01,912.239
2015-07-02,924.97
2015-07-03,902.03
2015-07-06,889.042
2015-07-07,890.768
2015-07-08,876.694
2015-07-09,874.782
2015-07-10,878.648
2015-07-13,870.181
2015-07-14,896.101
2015-07-15,899.393
2015-07-16,906.541
2015-07-17,902.268
2015-07-20,901.307
2015-07-21,911.783
