Date,ACWI VALUE Standard (Large+Mid Cap)
2010-09-23,214.83
2010-09-24,218.179
2010-09-27,217.863
2010-09-28,218.534
2010-09-29,218.581
2010-09-30,218.049
2010-10-01,219.411
2010-10-04,218.067
2010-10-05,222.199
2010-10-06,223.708
2010-10-07,223.903
2010-10-08,224.132
2010-10-11,224.372
2010-10-12,223.574
2010-10-13,226.126
2010-10-14,226.86
2010-10-15,225.576
2010-10-18,226.509
2010-10-19,223.354
2010-10-20,225.512
2010-10-21,225.795
2010-10-22,225.305
2010-10-25,226.359
2010-10-26,225.497
2010-10-27,223.413
2010-10-28,224.784
2010-10-29,224.973
2010-11-01,225.293
2010-11-02,226.996
2010-11-03,227.26
2010-11-04,232.474
2010-11-05,232.692
2010-11-08,231.986
2010-11-09,231.528
2010-11-10,230.068
2010-11-11,229.426
2010-11-12,227.545
2010-11-15,227.269
2010-11-16,223.34
2010-11-17,223.463
2010-11-18,226.791
2010-11-19,226.893
2010-11-22,225.635
2010-11-23,221.598
2010-11-24,223.188
2010-11-25,223.384
2010-11-26,220.633
2010-11-29,219.18
2010-11-30,217.851
2010-12-01,222.28
2010-12-02,225.958
2010-12-03,227.568
2010-12-06,227.123
2010-12-07,228.053
2010-12-08,227.706
2010-12-09,228.998
2010-12-10,229.873
2010-12-13,231.684
2010-12-14,232.281
2010-12-15,230.742
2010-12-16,230.528
2010-12-17,230.065
2010-12-20,230.292
2010-12-21,232.578
2010-12-22,233.244
2010-12-23,233.31
2010-12-24,233.422
2010-12-27,233.151
2010-12-28,233.747
2010-12-29,234.562
2010-12-30,234.396
2010-12-31,235.23
2011-01-03,237.022
2011-01-04,237.734
2011-01-05,237.056
2011-01-06,236.603
2011-01-07,235.842
2011-01-10,234.403
2011-01-11,235.538
2011-01-12,239.126
2011-01-13,240.625
2011-01-14,241.438
2011-01-17,240.972
2011-01-18,242.376
2011-01-19,241.621
2011-01-20,239.642
2011-01-21,241.475
2011-01-24,242.788
2011-01-25,242.431
2011-01-26,243.199
2011-01-27,243.963
2011-01-28,240.814
2011-01-31,241.508
2011-02-01,245.772
2011-02-02,246.23
2011-02-03,245.608
2011-02-04,245.614
2011-02-07,246.972
2011-02-08,248.253
2011-02-09,247.169
2011-02-10,245.933
2011-02-11,246.14
2011-02-14,247.005
2011-02-15,247.117
2011-02-16,248.83
2011-02-17,250.316
2011-02-18,251.343
2011-02-21,250.494
2011-02-22,247.086
2011-02-23,245.999
2011-02-24,245.319
2011-02-25,247.513
2011-02-28,249.7
2011-03-01,247.973
2011-03-02,247.361
2011-03-03,249.889
2011-03-04,249.582
2011-03-07,248.188
2011-03-08,248.898
2011-03-09,248.874
2011-03-10,244.155
2011-03-11,244.223
2011-03-14,242.204
2011-03-15,236.613
2011-03-16,234.666
2011-03-17,237.91
2011-03-18,239.442
2011-03-21,242.961
2011-03-22,244.061
2011-03-23,244.004
2011-03-24,245.988
2011-03-25,246.61
2011-03-28,245.856
2011-03-29,246.177
2011-03-30,248.48
2011-03-31,248.448
2011-04-01,250.124
2011-04-04,250.989
2011-04-05,250.592
2011-04-06,251.977
2011-04-07,251.517
2011-04-08,252.804
2011-04-11,252.156
2011-04-12,249.168
2011-04-13,249.781
2011-04-14,249.137
2011-04-15,249.369
2011-04-18,245.038
2011-04-19,246.218
2011-04-20,250.984
2011-04-21,252.672
2011-04-22,252.704
2011-04-25,252.136
2011-04-26,253.873
2011-04-27,254.951
2011-04-28,257.43
2011-04-29,258.29
2011-05-02,258.916
2011-05-03,257.198
2011-05-04,255.049
2011-05-05,251.97
2011-05-06,252.664
2011-05-09,251.431
2011-05-10,253.748
2011-05-11,252.477
2011-05-12,250.937
2011-05-13,249.515
2011-05-16,248.409
2011-05-17,247.299
2011-05-18,249.562
2011-05-19,250.073
2011-05-20,248.433
2011-05-23,244.138
2011-05-24,244.694
2011-05-25,245.241
2011-05-26,246.389
2011-05-27,248.706
2011-05-30,248.577
2011-05-31,251.883
2011-06-01,248.571
2011-06-02,246.617
2011-06-03,245.933
2011-06-06,243.875
2011-06-07,244.473
2011-06-08,243.039
2011-06-09,243.874
2011-06-10,240.627
2011-06-13,240.902
2011-06-14,244.01
2011-06-15,240.117
2011-06-16,238.344
2011-06-17,239.888
2011-06-20,239.819
2011-06-21,243.261
2011-06-22,242.99
2011-06-23,239.174
2011-06-24,238.357
2011-06-27,239.149
2011-06-28,241.496
2011-06-29,244.77
2011-06-30,248.08
2011-07-01,250.416
2011-07-04,251.33
2011-07-05,250.359
2011-07-06,249.066
2011-07-07,250.682
2011-07-08,248.821
2011-07-11,243.442
2011-07-12,241.703
2011-07-13,244.095
2011-07-14,242.637
2011-07-15,242.411
2011-07-18,239.183
2011-07-19,242.207
2011-07-20,244.192
2011-07-21,248.347
2011-07-22,249.052
2011-07-25,247.262
2011-07-26,247.813
2011-07-27,243.922
2011-07-28,242.716
2011-07-29,241.468
2011-08-01,240.082
2011-08-02,235.247
2011-08-03,233.408
2011-08-04,224.353
2011-08-05,221.261
2011-08-08,210.141
2011-08-09,214.017
2011-08-10,208.327
2011-08-11,214.584
2011-08-12,216.559
2011-08-15,221.593
2011-08-16,220.408
2011-08-17,221.596
2011-08-18,212.967
2011-08-19,209.8
2011-08-22,209.693
2011-08-23,214.129
2011-08-24,215.986
2011-08-25,213.68
2011-08-26,214.288
2011-08-29,219.875
2011-08-30,220.516
2011-08-31,223.48
2011-09-01,222.146
2011-09-02,216.954
2011-09-05,212.6
2011-09-06,210.296
2011-09-07,216.111
2011-09-08,215.635
2011-09-09,209.316
2011-09-12,206.672
2011-09-13,208.543
2011-09-14,209.709
2011-09-15,214.488
2011-09-16,215.816
2011-09-19,211.594
2011-09-20,212.588
2011-09-21,208.12
2011-09-22,199.212
2011-09-23,199.77
2011-09-26,202.462
2011-09-27,208.677
2011-09-28,206.343
2011-09-29,208.661
2011-09-30,204.499
2011-10-03,198.858
2011-10-04,198.128
2011-10-05,201.65
2011-10-06,206.641
2011-10-07,207.426
2011-10-10,212.828
2011-10-11,213.29
2011-10-12,216.675
2011-10-13,215.128
2011-10-14,217.747
2011-10-17,215.644
2011-10-18,216.312
2011-10-19,217.009
2011-10-20,215.238
2011-10-21,219.874
2011-10-24,222.988
2011-10-25,220.464
2011-10-26,221.588
2011-10-27,231.005
2011-10-28,231.462
2011-10-31,224.988
2011-11-01,216.777
2011-11-02,219.389
2011-11-03,221.948
2011-11-04,221.347
2011-11-07,221.92
2011-11-08,223.723
2011-11-09,217.801
2011-11-10,217.296
2011-11-11,222.061
2011-11-14,220.276
2011-11-15,219.122
2011-11-16,217.101
2011-11-17,214.645
2011-11-18,213.573
2011-11-21,208.631
2011-11-22,207.445
2011-11-23,202.8
2011-11-24,202.214
2011-11-25,201.849
2011-11-28,207.975
2011-11-29,209.587
2011-11-30,217.74
2011-12-01,218.415
2011-12-02,219.529
2011-12-05,221.922
2011-12-06,220.772
2011-12-07,221.821
2011-12-08,217.304
2011-12-09,219.283
2011-12-12,215.644
2011-12-13,214.18
2011-12-14,210.91
2011-12-15,211.682
2011-12-16,212.349
2011-12-19,209.851
2011-12-20,214.875
2011-12-21,216.008
2011-12-22,218.222
2011-12-23,219.9
2011-12-26,219.962
2011-12-27,219.809
2011-12-28,216.78
2011-12-29,218.592
2011-12-30,219.443
2012-01-02,220.107
2012-01-03,224.069
2012-01-04,223.53
2012-01-05,222.15
2012-01-06,221.058
2012-01-09,221.306
2012-01-10,224.509
2012-01-11,224.175
2012-01-12,224.835
2012-01-13,223.733
2012-01-16,223.936
2012-01-17,225.915
2012-01-18,227.705
2012-01-19,229.947
2012-01-20,230.886
2012-01-23,232.266
2012-01-24,231.149
2012-01-25,231.594
2012-01-26,233.061
2012-01-27,232.175
2012-01-30,230.492
2012-01-31,231.158
2012-02-01,234.453
2012-02-02,235.179
2012-02-03,237.568
2012-02-06,237.527
2012-02-07,238.484
2012-02-08,239.565
2012-02-09,239.823
2012-02-10,236.498
2012-02-13,238.361
2012-02-14,237.07
2012-02-15,237.637
2012-02-16,238.332
2012-02-17,240.427
2012-02-20,241.919
2012-02-21,241.569
2012-02-22,240.194
2012-02-23,240.765
2012-02-24,242.127
2012-02-27,241.541
2012-02-28,242.6
2012-02-29,242.223
2012-03-01,243.181
2012-03-02,242.452
2012-03-05,241.14
2012-03-06,235.907
2012-03-07,236.547
2012-03-08,239.916
2012-03-09,240.246
2012-03-12,239.728
2012-03-13,243.723
2012-03-14,243.32
2012-03-15,244.72
2012-03-16,245.715
2012-03-19,246.294
2012-03-20,244.635
2012-03-21,243.605
2012-03-22,241.956
2012-03-23,242.703
2012-03-26,245.019
2012-03-27,244.977
2012-03-28,243.213
2012-03-29,241.49
2012-03-30,242.888
2012-04-02,244.701
2012-04-03,243.318
2012-04-04,238.941
2012-04-05,238.275
2012-04-06,238.082
2012-04-09,236.158
2012-04-10,232.467
2012-04-11,233.701
2012-04-12,236.633
2012-04-13,234.067
2012-04-16,234.097
2012-04-17,237.276
2012-04-18,236.534
2012-04-19,235.481
2012-04-20,236.302
2012-04-23,233.394
2012-04-24,235.347
2012-04-25,236.943
2012-04-26,238.256
2012-04-27,239.092
2012-04-30,238.616
2012-05-01,239.337
2012-05-02,238.131
2012-05-03,236.845
2012-05-04,233.923
2012-05-07,233.213
2012-05-08,231.581
2012-05-09,229.401
2012-05-10,230.886
2012-05-11,229.86
2012-05-14,226.276
2012-05-15,224.246
2012-05-16,222.214
2012-05-17,220.242
2012-05-18,218.018
2012-05-21,219.597
2012-05-22,221.382
2012-05-23,218.36
2012-05-24,219.474
2012-05-25,219.025
2012-05-28,219.383
2012-05-29,221.388
2012-05-30,217.712
2012-05-31,217.468
2012-06-01,213.641
2012-06-04,213.068
2012-06-05,214.44
2012-06-06,219.225
2012-06-07,220.775
2012-06-08,220.278
2012-06-11,219.822
2012-06-12,221.055
2012-06-13,221.323
2012-06-14,222.505
2012-06-15,225.173
2012-06-18,225.252
2012-06-19,228.218
2012-06-20,229.044
2012-06-21,225.197
2012-06-22,224.619
2012-06-25,221.239
2012-06-26,221.594
2012-06-27,224.011
2012-06-28,223.853
2012-06-29,230.533
2012-07-02,231.414
2012-07-03,233.439
2012-07-04,233.121
2012-07-05,231.39
2012-07-06,229.075
2012-07-09,228.023
2012-07-10,227.171
2012-07-11,227.753
2012-07-12,225.413
2012-07-13,228.78
2012-07-16,228.788
2012-07-17,229.744
2012-07-18,231.148
2012-07-19,232.147
2012-07-20,229.063
2012-07-23,225.301
2012-07-24,223.472
2012-07-25,223.398
2012-07-26,228.035
2012-07-27,232.502
2012-07-30,233.568
2012-07-31,233.169
2012-08-01,232.916
2012-08-02,230.011
2012-08-03,234.647
2012-08-06,236.372
2012-08-07,237.99
2012-08-08,238.382
2012-08-09,238.797
2012-08-10,238.991
2012-08-13,238.379
2012-08-14,238.734
2012-08-15,238.472
2012-08-16,240.223
2012-08-17,240.48
2012-08-20,240.313
2012-08-21,241.244
2012-08-22,240.0
2012-08-23,239.557
2012-08-24,239.332
2012-08-27,239.39
2012-08-28,238.904
2012-08-29,238.56
2012-08-30,236.505
2012-08-31,237.785
2012-09-03,238.132
2012-09-04,236.959
2012-09-05,236.581
2012-09-06,241.126
2012-09-07,244.474
2012-09-10,243.905
2012-09-11,245.147
2012-09-12,246.322
2012-09-13,248.543
2012-09-14,252.573
2012-09-17,251.446
2012-09-18,250.109
2012-09-19,250.839
2012-09-20,249.494
2012-09-21,250.495
2012-09-24,249.683
2012-09-25,249.059
2012-09-26,245.851
2012-09-27,247.67
2012-09-28,246.172
2012-10-01,247.638
2012-10-02,247.795
2012-10-03,247.518
2012-10-04,249.388
2012-10-05,250.757
2012-10-08,249.168
2012-10-09,247.331
2012-10-10,245.756
2012-10-11,246.778
2012-10-12,245.943
2012-10-15,247.127
2012-10-16,250.235
2012-10-17,252.968
2012-10-18,253.749
2012-10-19,250.662
2012-10-22,250.251
2012-10-23,246.235
2012-10-24,245.924
2012-10-25,246.788
2012-10-26,245.899
2012-10-29,245.159
2012-10-30,246.317
2012-10-31,246.393
2012-11-01,248.468
2012-11-02,247.366
2012-11-05,246.422
2012-11-06,248.181
2012-11-07,244.198
2012-11-08,241.963
2012-11-09,241.495
2012-11-12,241.093
2012-11-13,240.303
2012-11-14,237.927
2012-11-15,237.333
2012-11-16,236.864
2012-11-19,241.498
2012-11-20,241.457
2012-11-21,242.091
2012-11-22,243.185
2012-11-23,245.826
2012-11-26,245.227
2012-11-27,244.513
2012-11-28,245.148
2012-11-29,247.328
2012-11-30,247.642
2012-12-03,247.415
2012-12-04,247.481
2012-12-05,248.896
2012-12-06,249.565
2012-12-07,250.119
2012-12-10,250.351
2012-12-11,252.031
2012-12-12,253.106
2012-12-13,252.537
2012-12-14,252.464
2012-12-17,254.129
2012-12-18,256.56
2012-12-19,257.091
2012-12-20,257.874
2012-12-21,255.79
2012-12-24,255.274
2012-12-25,255.416
2012-12-26,255.339
2012-12-27,255.302
2012-12-28,253.76
2012-12-31,255.467
2013-01-01,255.497
2013-01-02,261.153
2013-01-03,260.882
2013-01-04,262.059
2013-01-07,261.49
2013-01-08,260.394
2013-01-09,261.364
2013-01-10,263.803
2013-01-11,264.258
2013-01-14,264.55
2013-01-15,264.812
2013-01-16,263.849
2013-01-17,265.127
2013-01-18,265.688
2013-01-21,265.986
2013-01-22,266.707
2013-01-23,266.132
2013-01-24,267.16
2013-01-25,268.697
2013-01-28,268.292
2013-01-29,270.26
2013-01-30,269.895
2013-01-31,269.188
2013-02-01,270.883
2013-02-04,267.867
2013-02-05,268.521
2013-02-06,268.923
2013-02-07,267.456
2013-02-08,268.71
2013-02-11,268.3
2013-02-12,270.064
2013-02-13,270.314
2013-02-14,269.69
2013-02-15,268.638
2013-02-18,269.007
2013-02-19,271.081
2013-02-20,269.42
2013-02-21,265.776
2013-02-22,267.472
2013-02-25,265.687
2013-02-26,264.177
2013-02-27,266.81
2013-02-28,267.9
2013-03-01,267.087
2013-03-04,267.191
2013-03-05,270.037
2013-03-06,271.134
2013-03-07,271.501
2013-03-08,272.619
2013-03-11,273.67
2013-03-12,273.297
2013-03-13,272.178
2013-03-14,274.08
2013-03-15,274.616
2013-03-18,271.945
2013-03-19,270.998
2013-03-20,272.442
2013-03-21,271.276
2013-03-22,272.058
2013-03-25,271.021
2013-03-26,272.191
2013-03-27,271.649
2013-03-28,272.286
2013-03-29,272.294
2013-04-01,271.372
2013-04-02,272.534
2013-04-03,270.368
2013-04-04,269.878
2013-04-05,269.362
2013-04-08,270.356
2013-04-09,272.341
2013-04-10,276.052
2013-04-11,277.679
2013-04-12,276.324
2013-04-15,271.799
2013-04-16,273.079
2013-04-17,269.961
2013-04-18,269.127
2013-04-19,271.173
2013-04-22,272.126
2013-04-23,275.174
2013-04-24,276.981
2013-04-25,278.611
2013-04-26,278.249
2013-04-29,280.444
2013-04-30,281.983
2013-05-01,280.066
2013-05-02,280.513
2013-05-03,282.802
2013-05-06,282.787
2013-05-07,284.984
2013-05-08,287.058
2013-05-09,285.577
2013-05-10,284.966
2013-05-13,285.017
2013-05-14,286.807
2013-05-15,287.975
2013-05-16,287.649
2013-05-17,288.754
2013-05-20,290.071
2013-05-21,290.509
2013-05-22,289.341
2013-05-23,285.324
2013-05-24,285.023
2013-05-27,284.637
2013-05-28,286.147
2013-05-29,284.755
2013-05-30,285.027
2013-05-31,281.146
2013-06-03,281.584
2013-06-04,281.979
2013-06-05,277.775
2013-06-06,278.234
2013-06-07,280.546
2013-06-10,280.719
2013-06-11,278.485
2013-06-12,277.469
2013-06-13,278.61
2013-06-14,278.608
2013-06-17,281.171
2013-06-18,282.051
2013-06-19,280.146
2013-06-20,270.424
2013-06-21,269.915
2013-06-24,266.088
2013-06-25,268.262
2013-06-26,271.043
2013-06-27,273.272
2013-06-28,273.415
2013-07-01,274.94
2013-07-02,274.522
2013-07-03,272.882
2013-07-04,274.59
2013-07-05,274.57
2013-07-08,276.043
2013-07-09,278.254
2013-07-10,279.007
2013-07-11,283.713
2013-07-12,283.948
2013-07-15,284.874
2013-07-16,284.919
2013-07-17,285.618
2013-07-18,287.33
2013-07-19,287.63
2013-07-22,289.224
2013-07-23,290.16
2013-07-24,289.635
2013-07-25,289.13
2013-07-26,288.922
2013-07-29,287.517
2013-07-30,287.331
2013-07-31,286.677
2013-08-01,289.384
2013-08-02,290.615
2013-08-05,289.803
2013-08-06,288.919
2013-08-07,287.65
2013-08-08,289.72
2013-08-09,289.95
2013-08-12,289.686
2013-08-13,290.235
2013-08-14,290.472
2013-08-15,287.234
2013-08-16,287.213
2013-08-19,285.103
2013-08-20,284.436
2013-08-21,282.101
2013-08-22,283.488
2013-08-23,286.047
2013-08-26,284.934
2013-08-27,281.118
2013-08-28,280.492
2013-08-29,280.81
2013-08-30,279.729
2013-09-02,281.477
2013-09-03,281.808
2013-09-04,283.744
2013-09-05,284.481
2013-09-06,285.69
2013-09-09,288.493
2013-09-10,291.468
2013-09-11,292.748
2013-09-12,292.158
2013-09-13,292.246
2013-09-16,295.111
2013-09-17,295.238
2013-09-18,297.418
2013-09-19,299.719
2013-09-20,297.522
2013-09-23,296.744
2013-09-24,296.162
2013-09-25,296.147
2013-09-26,296.293
2013-09-27,295.84
2013-09-30,293.4
2013-10-01,295.298
2013-10-02,295.204
2013-10-03,294.067
2013-10-04,295.164
2013-10-07,293.296
2013-10-08,291.632
2013-10-09,291.418
2013-10-10,296.224
2013-10-11,298.424
2013-10-14,299.355
2013-10-15,298.898
2013-10-16,301.175
2013-10-17,304.247
2013-10-18,305.813
2013-10-21,306.039
2013-10-22,307.941
2013-10-23,305.692
2013-10-24,306.439
2013-10-25,306.595
2013-10-28,307.206
2013-10-29,308.424
2013-10-30,308.216
2013-10-31,306.273
2013-11-01,305.186
2013-11-04,306.435
2013-11-05,305.22
2013-11-06,307.439
2013-11-07,304.236
2013-11-08,305.161
2013-11-11,305.771
2013-11-12,305.089
2013-11-13,305.162
2013-11-14,307.264
2013-11-15,309.258
2013-11-18,310.587
2013-11-19,309.536
2013-11-20,308.583
2013-11-21,308.89
2013-11-22,310.03
2013-11-25,309.871
2013-11-26,308.881
2013-11-27,309.403
2013-11-28,310.139
2013-11-29,310.096
2013-12-02,308.737
2013-12-03,306.951
2013-12-04,305.403
2013-12-05,303.851
2013-12-06,306.746
2013-12-09,307.953
2013-12-10,307.319
2013-12-11,304.309
2013-12-12,302.15
2013-12-13,301.783
2013-12-16,303.747
2013-12-17,302.71
2013-12-18,306.507
2013-12-19,307.255
2013-12-20,308.459
2013-12-23,310.181
2013-12-24,310.942
2013-12-25,310.909
2013-12-26,312.064
2013-12-27,313.694
2013-12-30,314.145
2013-12-31,314.887
2014-01-01,314.888
2014-01-02,311.592
2014-01-03,311.555
2014-01-06,310.756
2014-01-07,311.768
2014-01-08,311.883
2014-01-09,311.025
2014-01-10,312.698
2014-01-13,311.56
2014-01-14,312.249
2014-01-15,313.952
2014-01-16,313.736
2014-01-17,313.378
2014-01-20,313.22
2014-01-21,313.213
2014-01-22,313.615
2014-01-23,311.359
2014-01-24,305.882
2014-01-27,303.343
2014-01-28,304.602
2014-01-29,303.832
2014-01-30,304.166
2014-01-31,302.457
2014-02-03,297.52
2014-02-04,296.574
2014-02-05,297.0
2014-02-06,300.763
2014-02-07,304.004
2014-02-10,304.6
2014-02-11,308.051
2014-02-12,309.082
2014-02-13,309.698
2014-02-14,311.506
2014-02-17,312.357
2014-02-18,313.152
2014-02-19,312.544
2014-02-20,312.697
2014-02-21,313.633
2014-02-24,314.783
2014-02-25,314.519
2014-02-26,313.617
2014-02-27,314.37
2014-02-28,315.854
2014-03-03,312.123
2014-03-04,315.941
2014-03-05,316.168
2014-03-06,317.821
2014-03-07,316.969
2014-03-10,315.816
2014-03-11,315.074
2014-03-12,313.883
2014-03-13,311.786
2014-03-14,310.002
2014-03-17,312.424
2014-03-18,314.548
2014-03-19,313.246
2014-03-20,312.654
2014-03-21,313.207
2014-03-24,312.754
2014-03-25,315.154
2014-03-26,315.654
2014-03-27,316.158
2014-03-28,318.39
2014-03-31,320.896
2014-04-01,322.218
2014-04-02,322.967
2014-04-03,322.765
2014-04-04,322.253
2014-04-07,319.939
2014-04-08,320.994
2014-04-09,322.686
2014-04-10,320.087
2014-04-11,317.401
2014-04-14,318.286
2014-04-15,318.247
2014-04-16,321.208
2014-04-17,322.424
2014-04-18,322.588
2014-04-21,322.688
2014-04-22,323.957
2014-04-23,323.622
2014-04-24,323.705
2014-04-25,322.122
2014-04-28,323.115
2014-04-29,325.191
2014-04-30,326.056
2014-05-01,325.991
2014-05-02,325.964
2014-05-05,325.837
2014-05-06,325.103
2014-05-07,326.163
2014-05-08,327.175
2014-05-09,326.226
2014-05-12,328.193
2014-05-13,329.037
2014-05-14,329.164
2014-05-15,327.012
2014-05-16,327.188
2014-05-19,327.498
2014-05-20,325.772
2014-05-21,327.284
2014-05-22,328.284
2014-05-23,329.316
2014-05-26,330.182
2014-05-27,330.174
2014-05-28,330.314
2014-05-29,331.403
2014-05-30,331.333
2014-06-02,331.869
2014-06-03,331.942
2014-06-04,331.935
2014-06-05,333.463
2014-06-06,335.645
2014-06-09,336.119
2014-06-10,336.227
2014-06-11,335.464
2014-06-12,334.952
2014-06-13,335.527
2014-06-16,335.384
2014-06-17,335.593
2014-06-18,337.38
2014-06-19,339.662
2014-06-20,339.346
2014-06-23,339.387
2014-06-24,337.953
2014-06-25,337.473
2014-06-26,337.334
2014-06-27,337.762
2014-06-30,338.112
2014-07-01,339.837
2014-07-02,340.45
2014-07-03,341.475
2014-07-04,341.418
2014-07-07,340.246
2014-07-08,338.332
2014-07-09,338.806
2014-07-10,337.098
2014-07-11,337.113
2014-07-14,339.016
2014-07-15,338.65
2014-07-16,341.091
2014-07-17,338.169
2014-07-18,339.44
2014-07-21,338.732
2014-07-22,340.684
2014-07-23,341.232
2014-07-24,341.92
2014-07-25,340.733
2014-07-28,340.855
2014-07-29,340.135
2014-07-30,338.853
2014-07-31,334.428
2014-08-01,332.491
2014-08-04,333.491
2014-08-05,330.848
2014-08-06,329.969
2014-08-07,328.453
2014-08-08,329.048
2014-08-11,331.255
2014-08-12,331.152
2014-08-13,333.035
2014-08-14,334.15
2014-08-15,333.851
2014-08-18,335.975
2014-08-19,337.281
2014-08-20,337.482
2014-08-21,338.785
2014-08-22,337.449
2014-08-25,339.188
2014-08-26,339.948
2014-08-27,340.723
2014-08-28,339.492
2014-08-29,340.481
2014-09-01,340.547
2014-09-02,339.759
2014-09-03,341.743
2014-09-04,341.147
2014-09-05,341.394
2014-09-08,340.047
2014-09-09,337.85
2014-09-10,337.719
2014-09-11,337.82
2014-09-12,336.121
2014-09-15,335.861
2014-09-16,336.734
2014-09-17,337.578
2014-09-18,338.446
2014-09-19,338.206
2014-09-22,335.774
2014-09-23,333.567
2014-09-24,334.682
2014-09-25,330.854
2014-09-26,331.406
2014-09-29,329.57
2014-09-30,328.787
2014-10-01,325.536
2014-10-02,323.126
2014-10-03,324.358
2014-10-06,325.786
2014-10-07,322.833
2014-10-08,324.677
2014-10-09,321.336
2014-10-10,316.599
2014-10-13,315.128
2014-10-14,314.461
2014-10-15,310.849
2014-10-16,309.482
2014-10-17,313.189
2014-10-20,315.088
2014-10-21,318.95
2014-10-22,318.707
2014-10-23,320.335
2014-10-24,321.963
2014-10-27,321.358
2014-10-28,324.692
2014-10-29,325.526
2014-10-30,325.736
2014-10-31,329.365
2014-11-03,327.467
2014-11-04,327.302
2014-11-05,328.808
2014-11-06,328.421
2014-11-07,328.576
2014-11-10,330.123
2014-11-11,330.114
2014-11-12,329.555
2014-11-13,329.223
2014-11-14,329.319
2014-11-17,329.225
2014-11-18,331.356
2014-11-19,330.754
2014-11-20,330.742
2014-11-21,333.48
2014-11-24,333.661
2014-11-25,333.98
2014-11-26,334.941
2014-11-27,333.953
2014-11-28,332.301
2014-12-01,330.602
2014-12-02,332.009
2014-12-03,332.679
2014-12-04,331.874
2014-12-05,332.21
2014-12-08,329.884
2014-12-09,328.067
2014-12-10,323.84
2014-12-11,323.495
2014-12-12,318.464
2014-12-15,314.177
2014-12-16,314.597
2014-12-17,317.985
2014-12-18,324.353
2014-12-19,326.585
2014-12-22,328.373
2014-12-23,328.914
2014-12-24,329.134
2014-12-25,329.031
2014-12-26,329.468
2014-12-29,330.033
2014-12-30,328.125
2014-12-31,326.082
2015-01-01,326.086
2015-01-02,325.389
2015-01-05,318.762
2015-01-06,315.942
2015-01-07,317.283
2015-01-08,323.139
2015-01-09,321.183
2015-01-12,319.742
2015-01-13,319.997
2015-01-14,317.362
2015-01-15,317.281
2015-01-16,319.575
2015-01-19,320.428
2015-01-20,321.051
2015-01-21,323.243
2015-01-22,326.561
2015-01-23,325.435
2015-01-26,325.902
2015-01-27,324.566
2015-01-28,320.927
2015-01-29,321.132
2015-01-30,317.546
2015-02-02,321.276
2015-02-03,326.103
2015-02-04,326.043
2015-02-05,328.394
2015-02-06,327.291
2015-02-09,326.06
2015-02-10,327.4
2015-02-11,325.991
2015-02-12,329.956
2015-02-13,332.477
2015-02-16,332.54
2015-02-17,332.766
2015-02-18,333.256
2015-02-19,332.935
2015-02-20,333.813
2015-02-23,333.568
2015-02-24,334.855
2015-02-25,335.234
2015-02-26,334.435
2015-02-27,334.279
2015-03-02,334.265
2015-03-03,332.952
2015-03-04,331.019
2015-03-05,331.419
2015-03-06,327.234
2015-03-09,326.884
2015-03-10,321.337
2015-03-11,321.074
2015-03-12,324.136
2015-03-13,322.054
2015-03-16,325.196
2015-03-17,324.757
2015-03-18,328.184
2015-03-19,327.375
2015-03-20,331.999
2015-03-23,333.391
2015-03-24,332.304
2015-03-25,330.107
2015-03-26,327.796
2015-03-27,327.369
2015-03-30,329.814
2015-03-31,327.223
2015-04-01,327.242
2015-04-02,329.483
2015-04-03,329.667
2015-04-06,332.471
2015-04-07,332.67
2015-04-08,332.712
2015-04-09,333.662
2015-04-10,335.384
2015-04-13,334.568
2015-04-14,336.381
2015-04-15,337.6
2015-04-16,338.622
2015-04-17,335.927
2015-04-20,337.466
2015-04-21,337.397
2015-04-22,338.402
2015-04-23,339.767
2015-04-24,341.59
2015-04-27,342.308
2015-04-28,343.754
2015-04-29,342.585
2015-04-30,339.757
2015-05-01,340.782
2015-05-04,341.653
2015-05-05,339.046
2015-05-06,338.784
2015-05-07,337.321
2015-05-08,342.296
2015-05-11,341.323
2015-05-12,340.512
2015-05-13,341.711
2015-05-14,343.778
2015-05-15,344.384
2015-05-18,344.314
2015-05-19,343.444
2015-05-20,343.471
2015-05-21,344.409
2015-05-22,343.128
2015-05-25,343.054
2015-05-26,338.894
2015-05-27,340.538
2015-05-28,339.966
2015-05-29,338.057
2015-06-01,337.439
2015-06-02,338.183
2015-06-03,339.339
2015-06-04,336.348
2015-06-05,333.475
2015-06-08,332.172
2015-06-09,332.163
2015-06-10,336.686
2015-06-11,337.052
2015-06-12,335.358
2015-06-15,332.745
2015-06-16,333.623
2015-06-17,333.528
2015-06-18,336.782
2015-06-19,335.484
2015-06-22,339.604
2015-06-23,339.636
2015-06-24,338.171
2015-06-25,336.976
2015-06-26,336.099
2015-06-29,329.122
2015-06-30,328.813
2015-07-01,330.424
2015-07-02,330.681
2015-07-03,330.001
2015-07-06,326.463
2015-07-07,325.22
2015-07-08,321.498
2015-07-09,323.318
2015-07-10,327.868
2015-07-13,330.484
2015-07-14,332.133
2015-07-15,331.906
2015-07-16,334.211
2015-07-17,332.982
2015-07-20,332.373
2015-07-21,331.774
2015-07-22,329.595
2015-07-23,328.584
2015-07-24,325.044
2015-07-27,322.877
2015-07-28,324.886
2015-07-29,327.912
2015-07-30,327.979
2015-07-31,328.887
2015-08-03,327.614
2015-08-04,327.137
2015-08-05,327.942
