Date,NEW ZEALAND MID VALUE Mid Cap
2019-09-13,2832.77
2019-09-16,2788.133
2019-09-17,2799.329
2019-09-18,2770.625
2019-09-19,2787.439
2019-09-20,2754.124
2019-09-23,2801.157
2019-09-24,2834.491
2019-09-25,2833.803
2019-09-26,2824.496
2019-09-27,2818.45
2019-09-30,2801.568
2019-10-01,2823.166
2019-10-02,2830.109
2019-10-03,2814.379
2019-10-04,2839.814
2019-10-07,2846.516
2019-10-08,2858.278
2019-10-09,2817.104
2019-10-10,2796.408
2019-10-11,2811.377
2019-10-14,2779.313
2019-10-15,2760.277
2019-10-16,2815.92
2019-10-17,2853.814
2019-10-18,2853.047
2019-10-21,2878.419
2019-10-22,2890.215
2019-10-23,2791.032
2019-10-24,2772.696
2019-10-25,2741.826
2019-10-28,2732.779
2019-10-29,2738.316
2019-10-30,2752.916
2019-10-31,2775.698
2019-11-01,2798.703
2019-11-04,2789.715
2019-11-05,2782.966
2019-11-06,2747.024
2019-11-07,2752.877
2019-11-08,2802.959
2019-11-11,2798.533
2019-11-12,2779.081
2019-11-13,2764.619
2019-11-14,2769.29
2019-11-15,2785.732
2019-11-18,2799.245
2019-11-19,2777.342
2019-11-20,2774.04
2019-11-21,2781.98
2019-11-22,2784.038
2019-11-25,2774.632
2019-11-26,2803.516
2019-11-27,2803.807
2019-11-28,2812.93
2019-11-29,2841.717
2019-12-02,2852.485
2019-12-03,2875.853
2019-12-04,2882.615
2019-12-05,2882.133
2019-12-06,2916.054
2019-12-09,2923.566
2019-12-10,2901.221
2019-12-11,2909.553
2019-12-12,2919.069
2019-12-13,2896.237
2019-12-16,2884.517
2019-12-17,2865.784
2019-12-18,2879.754
2019-12-19,2919.141
2019-12-20,2963.881
2019-12-23,2991.576
2019-12-24,3034.013
2019-12-25,3034.013
2019-12-26,3043.831
2019-12-27,3018.481
2019-12-30,2981.242
2019-12-31,2971.709
2020-01-01,2971.709
2020-01-02,2956.733
2020-01-03,2986.569
2020-01-06,2994.048
2020-01-07,3005.241
2020-01-08,3008.245
2020-01-09,2968.854
2020-01-10,2987.241
2020-01-13,2997.13
2020-01-14,3018.528
2020-01-15,3017.336
2020-01-16,3049.065
2020-01-17,3067.234
2020-01-20,3038.404
2020-01-21,3070.991
2020-01-22,3082.001
2020-01-23,3071.61
2020-01-24,3057.572
2020-01-27,3034.242
2020-01-28,2997.671
2020-01-29,2991.352
2020-01-30,2993.074
2020-01-31,3005.927
2020-02-03,2969.616
2020-02-04,2916.112
2020-02-05,2978.746
2020-02-06,2971.846
2020-02-07,3009.332
2020-02-10,2975.131
2020-02-11,3017.894
2020-02-12,3059.008
2020-02-13,3042.013
2020-02-14,2997.597
2020-02-17,2995.23
2020-02-18,2988.943
2020-02-19,3023.696
2020-02-20,3035.56
2020-02-21,3021.073
2020-02-24,2945.011
2020-02-25,2921.659
2020-02-26,2848.398
2020-02-27,2752.393
2020-02-28,2656.998
2020-03-02,2662.131
2020-03-03,2765.831
2020-03-04,2748.444
2020-03-05,2817.6
2020-03-06,2793.019
2020-03-09,2688.868
2020-03-10,2618.465
2020-03-11,2644.304
2020-03-12,2440.86
2020-03-13,2326.459
2020-03-16,2198.721
2020-03-17,2139.515
2020-03-18,2054.882
2020-03-19,1981.7
2020-03-20,1982.792
2020-03-23,1835.555
2020-03-24,1957.664
2020-03-25,1997.827
2020-03-26,2140.185
2020-03-27,2132.778
2020-03-30,2093.466
2020-03-31,2079.339
2020-04-01,2129.607
2020-04-02,2137.894
2020-04-03,2128.79
2020-04-06,2131.263
2020-04-07,2181.74
2020-04-08,2251.012
2020-04-09,2269.066
2020-04-10,2269.066
2020-04-13,2275.241
2020-04-14,2321.701
2020-04-15,2316.368
2020-04-16,2259.628
2020-04-17,2327.839
2020-04-20,2351.735
2020-04-21,2280.31
2020-04-22,2255.457
2020-04-23,2280.234
2020-04-24,2275.219
2020-04-27,2296.656
2020-04-28,2409.789
2020-04-29,2425.508
2020-04-30,2396.496
2020-05-01,2296.993
2020-05-04,2291.959
2020-05-05,2315.575
2020-05-06,2315.458
2020-05-07,2326.9
2020-05-08,2401.72
2020-05-11,2421.994
2020-05-12,2451.62
2020-05-13,2354.475
2020-05-14,2322.858
2020-05-15,2310.413
2020-05-18,2330.708
2020-05-19,2415.795
2020-05-20,2411.513
2020-05-21,2358.329
2020-05-22,2369.438
2020-05-25,2383.428
2020-05-26,2458.157
2020-05-27,2470.451
2020-05-28,2480.966
2020-05-29,2455.664
2020-06-01,2493.138
2020-06-02,2575.066
2020-06-03,2632.928
2020-06-04,2696.868
2020-06-05,2701.963
2020-06-08,2770.051
2020-06-09,2716.532
2020-06-10,2703.386
2020-06-11,2651.109
2020-06-12,2552.711
2020-06-15,2577.325
2020-06-16,2574.479
2020-06-17,2707.837
2020-06-18,2626.434
2020-06-19,2652.605
2020-06-22,2621.367
2020-06-23,2628.062
2020-06-24,2623.201
2020-06-25,2580.313
2020-06-26,2549.096
2020-06-29,2595.447
2020-06-30,2628.187
2020-07-01,2611.428
2020-07-02,2639.082
2020-07-03,2666.286
2020-07-06,2690.044
2020-07-07,2711.764
2020-07-08,2731.72
2020-07-09,2627.01
2020-07-10,2623.697
2020-07-13,2625.222
2020-07-14,2597.646
2020-07-15,2619.422
2020-07-16,2634.45
2020-07-17,2648.618
2020-07-20,2676.595
2020-07-21,2745.464
2020-07-22,2771.653
2020-07-23,2743.147
2020-07-24,2734.34
2020-07-27,2744.626
2020-07-28,2727.349
2020-07-29,2712.114
2020-07-30,2725.1
2020-07-31,2770.631
2020-08-03,2724.24
2020-08-04,2725.507
2020-08-05,2735.219
2020-08-06,2763.419
2020-08-07,2739.214
2020-08-10,2701.174
2020-08-11,2712.298
2020-08-12,2675.542
2020-08-13,2663.569
2020-08-14,2651.749
2020-08-17,2707.092
2020-08-18,2730.898
2020-08-19,2767.897
2020-08-20,2729.14
2020-08-21,2792.457
2020-08-24,2784.256
2020-08-25,2827.66
2020-08-26,2824.91
2020-08-27,2844.434
2020-08-28,2927.253
2020-08-31,2883.58
2020-09-01,2871.954
2020-09-02,2894.875
2020-09-03,2937.217
2020-09-04,2897.594
2020-09-07,2902.119
2020-09-08,2889.443
2020-09-09,2847.363
2020-09-10,2894.646
2020-09-11,2880.192
2020-09-14,2905.784
2020-09-15,2887.36
2020-09-16,2916.119
2020-09-17,2906.611
2020-09-18,2852.136
2020-09-21,2802.597
2020-09-22,2792.577
2020-09-23,2801.998
2020-09-24,2763.698
2020-09-25,2774.478
2020-09-28,2845.113
2020-09-29,2867.771
2020-09-30,2910.878
2020-10-01,2926.134
2020-10-02,2942.167
2020-10-05,2939.243
2020-10-06,2971.193
2020-10-07,2983.878
2020-10-08,3031.553
2020-10-09,3056.814
2020-10-12,3069.125
2020-10-13,3087.681
2020-10-14,3102.245
2020-10-15,3073.108
2020-10-16,3024.198
2020-10-19,3001.224
2020-10-20,3002.504
2020-10-21,2998.192
2020-10-22,3001.524
2020-10-23,3032.75
2020-10-26,3043.451
2020-10-27,3007.0
2020-10-28,2954.81
2020-10-29,2887.818
2020-10-30,2896.783
2020-11-02,2901.828
2020-11-03,2991.558
2020-11-04,2995.924
2020-11-05,3024.335
2020-11-06,3085.166
2020-11-09,3145.523
2020-11-10,3276.496
2020-11-11,3322.634
2020-11-12,3309.984
2020-11-13,3313.625
2020-11-16,3338.798
2020-11-17,3340.868
2020-11-18,3331.532
2020-11-19,3280.788
2020-11-20,3262.638
2020-11-23,3243.392
2020-11-24,3277.831
2020-11-25,3374.374
2020-11-26,3375.653
2020-11-27,3371.762
2020-11-30,3386.893
2020-12-01,3410.483
2020-12-02,3422.683
2020-12-03,3456.324
2020-12-04,3412.411
2020-12-07,3487.729
2020-12-08,3526.779
2020-12-09,3573.998
2020-12-10,3572.567
2020-12-11,3514.531
2020-12-14,3463.363
2020-12-15,3441.821
2020-12-16,3473.182
2020-12-17,3519.053
2020-12-18,3474.739
2020-12-21,3428.706
2020-12-22,3492.822
2020-12-23,3580.574
2020-12-24,3597.834
2020-12-25,3597.834
2020-12-28,3591.757
2020-12-29,3740.021
2020-12-30,3739.55
2020-12-31,3649.544
2021-01-01,3649.544
2021-01-04,3644.475
2021-01-05,3869.211
2021-01-06,3900.853
2021-01-07,4007.757
2021-01-08,4060.636
2021-01-11,3888.429
2021-01-12,3812.233
2021-01-13,3790.131
2021-01-14,3790.939
2021-01-15,3710.043
2021-01-18,3601.551
2021-01-19,3569.705
2021-01-20,3632.865
2021-01-21,3732.845
2021-01-22,3788.712
2021-01-25,3821.096
2021-01-26,3791.296
2021-01-27,3748.649
2021-01-28,3623.402
2021-01-29,3670.991
2021-02-01,3641.685
2021-02-02,3648.453
2021-02-03,3656.042
2021-02-04,3586.402
2021-02-05,3612.745
2021-02-08,3627.803
2021-02-09,3561.769
2021-02-10,3511.461
2021-02-11,3480.816
2021-02-12,3364.819
2021-02-15,3319.744
2021-02-16,3393.621
2021-02-17,3404.486
2021-02-18,3392.162
2021-02-19,3361.841
2021-02-22,3366.928
2021-02-23,3393.678
2021-02-24,3407.277
2021-02-25,3449.873
2021-02-26,3387.753
2021-03-01,3422.193
2021-03-02,3440.539
2021-03-03,3423.307
2021-03-04,3344.964
2021-03-05,3234.759
2021-03-08,3214.646
2021-03-09,3221.723
2021-03-10,3270.123
2021-03-11,3308.713
2021-03-12,3371.355
2021-03-15,3421.385
2021-03-16,3459.758
2021-03-17,3412.673
2021-03-18,3393.535
2021-03-19,3418.238
2021-03-22,3329.415
2021-03-23,3278.548
2021-03-24,3230.062
2021-03-25,3194.552
2021-03-26,3159.428
2021-03-29,3194.228
2021-03-30,3274.596
2021-03-31,3321.177
2021-04-01,3327.664
2021-04-02,3327.664
2021-04-05,3350.919
2021-04-06,3302.014
2021-04-07,3311.608
2021-04-08,3334.063
2021-04-09,3305.234
2021-04-12,3329.862
2021-04-13,3361.672
2021-04-14,3452.107
2021-04-15,3418.187
2021-04-16,3395.677
2021-04-19,3435.98
2021-04-20,3437.133
2021-04-21,3369.517
2021-04-22,3329.583
2021-04-23,3377.833
2021-04-26,3408.691
2021-04-27,3366.212
2021-04-28,3368.019
2021-04-29,3362.175
2021-04-30,3348.869
2021-05-03,3384.393
2021-05-04,3416.77
2021-05-05,3444.01
2021-05-06,3416.434
2021-05-07,3425.985
2021-05-10,3414.239
2021-05-11,3436.928
2021-05-12,3402.892
2021-05-13,3319.346
2021-05-14,3336.235
2021-05-17,3320.75
2021-05-18,3371.148
2021-05-19,3272.788
2021-05-20,3352.374
2021-05-21,3297.308
2021-05-24,3268.484
2021-05-25,3258.563
2021-05-26,3314.803
2021-05-27,3311.268
2021-05-28,3266.438
2021-05-31,3301.363
2021-06-01,3356.528
2021-06-02,3355.973
2021-06-03,3309.938
2021-06-04,3337.343
2021-06-07,3352.645
2021-06-08,3354.819
2021-06-09,3352.022
2021-06-10,3349.719
2021-06-11,3308.69
2021-06-14,3313.653
2021-06-15,3318.085
2021-06-16,3291.948
2021-06-17,3227.675
2021-06-18,3180.465
2021-06-21,3200.207
2021-06-22,3207.618
2021-06-23,3235.468
2021-06-24,3234.794
2021-06-25,3287.699
2021-06-28,3247.734
2021-06-29,3225.804
2021-06-30,3248.965
2021-07-01,3276.633
2021-07-02,3281.812
2021-07-05,3292.671
2021-07-06,3273.795
2021-07-07,3288.712
2021-07-08,3261.205
2021-07-09,3252.009
2021-07-12,3298.64
2021-07-13,3276.243
2021-07-14,3291.802
2021-07-15,3250.298
2021-07-16,3260.615
2021-07-19,3233.183
2021-07-20,3203.585
2021-07-21,3234.195
2021-07-22,3249.94
2021-07-23,3239.899
2021-07-26,3243.54
2021-07-27,3203.503
2021-07-28,3180.683
2021-07-29,3243.436
2021-07-30,3213.242
2021-08-02,3223.672
2021-08-03,3257.391
2021-08-04,3311.852
2021-08-05,3286.414
2021-08-06,3258.225
2021-08-09,3223.766
2021-08-10,3255.565
2021-08-11,3284.82
2021-08-12,3247.321
2021-08-13,3282.232
2021-08-16,3259.338
2021-08-17,3188.261
2021-08-18,3184.306
2021-08-19,3201.312
2021-08-20,3205.491
2021-08-23,3286.284
2021-08-24,3321.699
2021-08-25,3329.171
2021-08-26,3295.259
2021-08-27,3329.491
2021-08-30,3354.412
2021-08-31,3378.633
2021-09-01,3399.14
2021-09-02,3422.504
2021-09-03,3433.57
2021-09-06,3431.235
2021-09-07,3416.695
2021-09-08,3387.922
2021-09-09,3375.145
2021-09-10,3379.833
2021-09-13,3401.855
2021-09-14,3376.426
2021-09-15,3393.452
2021-09-16,3374.658
2021-09-17,3387.66
2021-09-20,3376.535
2021-09-21,3370.897
2021-09-22,3356.332
2021-09-23,3410.095
2021-09-24,3361.303
2021-09-27,3346.898
2021-09-28,3313.337
2021-09-29,3251.82
2021-09-30,3309.072
2021-10-01,3312.504
2021-10-04,3363.849
2021-10-05,3322.237
2021-10-06,3318.838
2021-10-07,3290.13
2021-10-08,3285.011
2021-10-11,3277.495
2021-10-12,3283.539
2021-10-13,3287.971
2021-10-14,3295.622
2021-10-15,3320.788
2021-10-18,3299.921
2021-10-19,3342.536
2021-10-20,3358.773
2021-10-21,3377.781
2021-10-22,3371.038
2021-10-25,3377.869
2021-10-26,3370.836
2021-10-27,3377.229
2021-10-28,3355.928
2021-10-29,3350.494
2021-11-01,3351.347
2021-11-02,3299.85
2021-11-03,3303.126
2021-11-04,3279.088
2021-11-05,3313.147
2021-11-08,3359.306
2021-11-09,3338.984
2021-11-10,3309.493
2021-11-11,3280.13
2021-11-12,3277.007
2021-11-15,3252.976
2021-11-16,3196.09
2021-11-17,3183.681
2021-11-18,3179.23
2021-11-19,3108.371
2021-11-22,3029.068
2021-11-23,3043.36
2021-11-24,3043.126
2021-11-25,3018.881
2021-11-26,2968.506
2021-11-29,2932.954
2021-11-30,3041.886
2021-12-01,3042.56
2021-12-02,2999.597
2021-12-03,2978.868
2021-12-06,2953.387
2021-12-07,2954.845
2021-12-08,3013.195
2021-12-09,2990.247
2021-12-10,3023.394
2021-12-13,2998.25
2021-12-14,2994.328
2021-12-15,2983.622
2021-12-16,3027.98
2021-12-17,3010.166
2021-12-20,2998.759
2021-12-21,3035.642
2021-12-22,3054.496
2021-12-23,3059.814
2021-12-24,3050.564
2021-12-27,3046.09
2021-12-28,3040.721
2021-12-29,3059.863
2021-12-30,3080.562
2021-12-31,3059.516
2022-01-03,3028.682
2022-01-04,3046.333
2022-01-05,3079.569
2022-01-06,2987.573
2022-01-07,2998.919
2022-01-10,2967.131
2022-01-11,2960.682
2022-01-12,3007.889
2022-01-13,3049.811
2022-01-14,3004.676
2022-01-17,2988.751
2022-01-18,3000.356
2022-01-19,2958.595
2022-01-20,2922.316
2022-01-21,2899.556
2022-01-24,2807.849
2022-01-25,2794.196
2022-01-26,2807.704
2022-01-27,2731.773
2022-01-28,2645.504
2022-01-31,2658.228
2022-02-01,2710.844
2022-02-02,2756.88
2022-02-03,2806.353
2022-02-04,2779.803
2022-02-07,2794.137
2022-02-08,2796.451
2022-02-09,2839.937
2022-02-10,2863.543
2022-02-11,2810.667
2022-02-14,2735.09
2022-02-15,2747.898
2022-02-16,2786.066
2022-02-17,2828.647
2022-02-18,2826.068
2022-02-21,2845.638
2022-02-22,2873.92
2022-02-23,2885.368
2022-02-24,2716.552
2022-02-25,2820.859
2022-02-28,2857.565
2022-03-01,2930.615
2022-03-02,2894.054
2022-03-03,2943.367
2022-03-04,2950.922
2022-03-07,2910.396
2022-03-08,2877.351
2022-03-09,2894.41
2022-03-10,2920.975
2022-03-11,2886.557
2022-03-14,2883.857
2022-03-15,2872.415
2022-03-16,2931.814
2022-03-17,2981.893
2022-03-18,3027.942
2022-03-21,3012.242
2022-03-22,3035.432
2022-03-23,3045.289
2022-03-24,3069.783
2022-03-25,3036.793
2022-03-28,2983.358
2022-03-29,2974.571
2022-03-30,3027.307
2022-03-31,3026.068
2022-04-01,3001.699
2022-04-04,3027.325
2022-04-05,3094.83
2022-04-06,3034.788
2022-04-07,3038.576
2022-04-08,3041.096
2022-04-11,3016.966
2022-04-12,2992.641
2022-04-13,2960.875
2022-04-14,2977.722
2022-04-15,2977.722
2022-04-18,2953.143
2022-04-19,2940.446
2022-04-20,3014.734
2022-04-21,2983.808
2022-04-22,2928.61
2022-04-25,2912.055
2022-04-26,2879.867
2022-04-27,2839.714
2022-04-28,2876.637
2022-04-29,2868.118
2022-05-02,2827.433
2022-05-03,2795.451
2022-05-04,2811.733
2022-05-05,2840.697
2022-05-06,2774.719
2022-05-09,2674.622
2022-05-10,2667.094
2022-05-11,2675.11
2022-05-12,2668.348
2022-05-13,2687.396
2022-05-16,2660.06
2022-05-17,2697.749
2022-05-18,2722.978
2022-05-19,2726.309
2022-05-20,2753.41
2022-05-23,2785.31
2022-05-24,2760.343
2022-05-25,2785.798
2022-05-26,2769.159
2022-05-27,2784.324
2022-05-30,2801.033
2022-05-31,2836.012
2022-06-01,2837.578
2022-06-02,2843.242
2022-06-03,2865.299
2022-06-06,2863.761
2022-06-07,2837.229
2022-06-08,2835.577
2022-06-09,2806.544
2022-06-10,2761.99
2022-06-13,2644.577
2022-06-14,2558.4
2022-06-15,2624.209
2022-06-16,2647.542
2022-06-17,2590.563
2022-06-20,2631.983
2022-06-21,2650.846
2022-06-22,2660.511
2022-06-23,2679.726
2022-06-24,2685.468
2022-06-27,2748.057
2022-06-28,2719.209
2022-06-29,2698.896
2022-06-30,2703.671
2022-07-01,2660.729
2022-07-04,2708.446
2022-07-05,2712.406
2022-07-06,2743.256
2022-07-07,2740.173
2022-07-08,2770.859
2022-07-11,2753.076
2022-07-12,2781.186
2022-07-13,2792.396
2022-07-14,2775.446
2022-07-15,2778.936
2022-07-18,2808.396
2022-07-19,2833.408
2022-07-20,2822.069
2022-07-21,2834.417
2022-07-22,2820.269
2022-07-25,2812.491
2022-07-26,2817.74
2022-07-27,2805.48
2022-07-28,2867.449
2022-07-29,2903.264
2022-08-01,2944.804
2022-08-02,2932.935
2022-08-03,2975.541
2022-08-04,3001.748
2022-08-05,2996.49
2022-08-08,3005.253
2022-08-09,2998.185
2022-08-10,3079.189
2022-08-11,3062.692
2022-08-12,3069.625
2022-08-15,3051.209
2022-08-16,3032.794
2022-08-17,3028.678
2022-08-18,3045.854
2022-08-19,2974.979
2022-08-22,3008.387
2022-08-23,3004.393
2022-08-24,2982.477
2022-08-25,2963.292
2022-08-26,2897.442
2022-08-29,2872.794
2022-08-30,2904.674
2022-08-31,2903.647
2022-09-01,2855.708
2022-09-02,2911.139
2022-09-05,2914.711
2022-09-06,2891.117
2022-09-07,2867.903
2022-09-08,2922.627
2022-09-09,2944.837
2022-09-12,2973.888
2022-09-13,2910.024
2022-09-14,2881.944
2022-09-15,2850.367
2022-09-16,2855.193
2022-09-19,2818.696
2022-09-20,2834.388
2022-09-21,2797.937
2022-09-22,2795.111
2022-09-23,2716.388
2022-09-26,2690.461
2022-09-27,2648.27
2022-09-28,2600.54
2022-09-29,2638.606
2022-09-30,2590.905
2022-10-03,2601.366
2022-10-04,2627.636
2022-10-05,2618.747
2022-10-06,2603.712
2022-10-07,2559.824
2022-10-10,2494.67
2022-10-11,2532.9
2022-10-12,2547.093
2022-10-13,2489.447
2022-10-14,2516.436
2022-10-17,2495.805
2022-10-18,2538.548
2022-10-19,2549.224
2022-10-20,2569.491
2022-10-21,2525.323
2022-10-24,2514.921
2022-10-25,2586.927
2022-10-26,2642.897
2022-10-27,2674.087
2022-10-28,2663.923
2022-10-31,2717.067
2022-11-01,2723.681
2022-11-02,2706.669
2022-11-03,2659.421
2022-11-04,2723.941
2022-11-07,2743.083
2022-11-08,2736.309
2022-11-09,2669.283
2022-11-10,2711.663
2022-11-11,2767.162
2022-11-14,2761.127
2022-11-15,2783.351
2022-11-16,2762.274
2022-11-17,2758.255
2022-11-18,2835.064
2022-11-21,2827.649
2022-11-22,2829.034
2022-11-23,2872.553
2022-11-24,2892.392
2022-11-25,2904.746
2022-11-28,2855.885
2022-11-29,2835.746
2022-11-30,2883.583
2022-12-01,2986.44
2022-12-02,2978.348
2022-12-05,2970.912
2022-12-06,2964.183
2022-12-07,3010.556
2022-12-08,2997.466
2022-12-09,3027.491
2022-12-12,2985.428
2022-12-13,3079.091
2022-12-14,3047.338
2022-12-15,3018.728
2022-12-16,3054.824
2022-12-19,3014.312
2022-12-20,2991.734
2022-12-21,2987.45
2022-12-22,3001.548
2022-12-23,3033.486
2022-12-26,3033.486
2022-12-27,3032.521
2022-12-28,3067.542
2022-12-29,3068.017
2022-12-30,3028.368
2023-01-02,3028.368
2023-01-03,2993.414
2023-01-04,3024.539
2023-01-05,2995.988
2023-01-06,3051.855
2023-01-09,3070.247
2023-01-10,3058.994
2023-01-11,3018.661
2023-01-12,3033.588
2023-01-13,3069.893
2023-01-16,3084.591
2023-01-17,3112.749
2023-01-18,3131.727
2023-01-19,3074.444
2023-01-20,3126.248
2023-01-23,3141.119
2023-01-24,3125.638
2023-01-25,3131.704
2023-01-26,3133.565
2023-01-27,3149.62
2023-01-30,3158.733
2023-01-31,3138.587
2023-02-01,3186.034
2023-02-02,3241.955
2023-02-03,3164.642
2023-02-06,3116.257
2023-02-07,3113.56
2023-02-08,3153.225
2023-02-09,3131.387
2023-02-10,3136.214
2023-02-13,3131.512
2023-02-14,3138.528
2023-02-15,3117.376
2023-02-16,3133.912
2023-02-17,3128.928
2023-02-20,3071.52
2023-02-21,3057.453
2023-02-22,2993.323
2023-02-23,3038.343
2023-02-24,3001.288
2023-02-27,2984.96
2023-02-28,2994.419
2023-03-01,3032.784
2023-03-02,3029.674
2023-03-03,3014.264
2023-03-06,3026.703
2023-03-07,2995.794
2023-03-08,2955.276
2023-03-09,2965.644
2023-03-10,2973.796
2023-03-13,3008.953
2023-03-14,3003.307
2023-03-15,2987.148
2023-03-16,3006.679
2023-03-17,3032.055
2023-03-20,3020.864
2023-03-21,2964.49
2023-03-22,3003.621
2023-03-23,3032.021
2023-03-24,3006.714
2023-03-27,2986.949
2023-03-28,3060.646
2023-03-29,3052.274
2023-03-30,3100.332
2023-03-31,3099.735
2023-04-03,3094.225
2023-04-04,3115.761
2023-04-05,3113.903
2023-04-06,3081.847
2023-04-07,3081.847
2023-04-10,3057.922
2023-04-11,3062.697
2023-04-12,3074.13
2023-04-13,3115.033
2023-04-14,3048.142
2023-04-17,3051.24
2023-04-18,3055.015
2023-04-19,3056.549
2023-04-20,3042.832
2023-04-21,3034.912
2023-04-24,3065.696
2023-04-25,3062.207
2023-04-26,3036.419
2023-04-27,3044.905
2023-04-28,3113.233
2023-05-01,3103.023
2023-05-02,3106.945
2023-05-03,3107.931
2023-05-04,3146.106
2023-05-05,3150.133
2023-05-08,3196.212
2023-05-09,3196.532
2023-05-10,3233.64
2023-05-11,3193.06
2023-05-12,3125.752
2023-05-15,3135.107
2023-05-16,3138.193
2023-05-17,3127.166
2023-05-18,3134.069
2023-05-19,3174.738
2023-05-22,3170.499
2023-05-23,3147.92
2023-05-24,3082.229
2023-05-25,3043.47
2023-05-26,3012.952
2023-05-29,3048.976
2023-05-30,3015.439
2023-05-31,2997.673
2023-06-01,3057.22
2023-06-02,3057.194
2023-06-05,3058.454
2023-06-06,3029.613
2023-06-07,2976.392
2023-06-08,2969.152
2023-06-09,2987.05
2023-06-12,2946.45
2023-06-13,2983.233
2023-06-14,3004.365
2023-06-15,3002.08
2023-06-16,3036.415
2023-06-19,3005.05
2023-06-20,2989.072
2023-06-21,2997.811
2023-06-22,3002.899
2023-06-23,2984.264
2023-06-26,2959.43
2023-06-27,2983.386
2023-06-28,2947.346
2023-06-29,2965.901
2023-06-30,3003.651
2023-07-03,3032.319
2023-07-04,3037.336
2023-07-05,3036.115
2023-07-06,2990.232
2023-07-07,3021.84
2023-07-10,2995.594
2023-07-11,2986.153
2023-07-12,3046.328
2023-07-13,3106.687
2023-07-14,3104.741
2023-07-17,3049.843
2023-07-18,3034.811
2023-07-19,3008.022
2023-07-20,3017.706
2023-07-21,2983.579
2023-07-24,3028.464
2023-07-25,3000.68
2023-07-26,3007.756
2023-07-27,3018.287
2023-07-28,3012.416
2023-07-31,3078.116
2023-08-01,3012.88
2023-08-02,2980.731
2023-08-03,2978.391
2023-08-04,2991.218
2023-08-07,2987.916
2023-08-08,2957.04
2023-08-09,2943.591
2023-08-10,2952.972
2023-08-11,2940.133
2023-08-14,2911.832
2023-08-15,2918.766
2023-08-16,2907.547
2023-08-17,2861.261
2023-08-18,2860.415
2023-08-21,2797.086
2023-08-22,2831.75
2023-08-23,2860.968
2023-08-24,2805.574
2023-08-25,2780.827
2023-08-28,2796.222
2023-08-29,2818.392
2023-08-30,2831.703
2023-08-31,2818.031
2023-09-01,2819.8
2023-09-04,2823.346
2023-09-05,2778.038
2023-09-06,2762.874
2023-09-07,2777.912
2023-09-08,2759.213
2023-09-11,2772.826
2023-09-12,2764.698
2023-09-13,2764.516
2023-09-14,2746.995
2023-09-15,2754.781
2023-09-18,2785.465
2023-09-19,2790.435
2023-09-20,2801.488
2023-09-21,2767.71
2023-09-22,2782.337
2023-09-25,2766.442
2023-09-26,2782.483
2023-09-27,2784.211
2023-09-28,2758.293
2023-09-29,2804.339
2023-10-02,2771.286
2023-10-03,2736.211
2023-10-04,2745.081
2023-10-05,2778.323
2023-10-06,2783.954
2023-10-09,2781.453
2023-10-10,2834.778
2023-10-11,2839.505
2023-10-12,2815.235
2023-10-13,2782.834
2023-10-16,2806.948
2023-10-17,2798.256
2023-10-18,2763.284
2023-10-19,2740.796
2023-10-20,2688.445
2023-10-23,2691.213
2023-10-24,2684.502
2023-10-25,2690.509
2023-10-26,2682.532
2023-10-27,2656.844
2023-10-30,2653.491
2023-10-31,2663.596
2023-11-01,2681.036
2023-11-02,2774.653
2023-11-03,2818.174
2023-11-06,2861.417
2023-11-07,2820.368
2023-11-08,2799.64
2023-11-09,2834.814
2023-11-10,2781.117
2023-11-13,2782.024
2023-11-14,2850.579
2023-11-15,2906.018
2023-11-16,2872.063
2023-11-17,2831.621
2023-11-20,2873.011
2023-11-21,2889.679
2023-11-22,2870.456
2023-11-23,2892.375
2023-11-24,2902.705
2023-11-27,2917.412
2023-11-28,2958.385
2023-11-29,2943.336
2023-11-30,2998.177
2023-12-01,3019.15
2023-12-04,3011.106
2023-12-05,3008.725
2023-12-06,3032.377
2023-12-07,3035.592
2023-12-08,3038.394
2023-12-11,3026.231
2023-12-12,2998.823
2023-12-13,3048.858
2023-12-14,3084.122
2023-12-15,3063.285
2023-12-18,3077.467
2023-12-19,3145.285
2023-12-20,3128.447
2023-12-21,3129.636
2023-12-22,3137.174
2023-12-25,3137.174
2023-12-26,3141.899
2023-12-27,3169.419
2023-12-28,3218.167
2023-12-29,3206.052
2024-01-01,3206.052
2024-01-02,3170.607
2024-01-03,3124.13
2024-01-04,3101.425
2024-01-05,3132.087
2024-01-08,3125.492
2024-01-09,3149.636
2024-01-10,3118.898
2024-01-11,3142.157
2024-01-12,3170.899
2024-01-15,3112.153
2024-01-16,3080.374
2024-01-17,3067.081
2024-01-18,3047.421
2024-01-19,3047.492
2024-01-22,3071.392
2024-01-23,3071.186
2024-01-24,3102.991
2024-01-25,3100.446
2024-01-26,3076.358
2024-01-29,3097.999
2024-01-30,3099.393
2024-01-31,3122.321
2024-02-01,3118.28
2024-02-02,3079.017
2024-02-05,3070.841
2024-02-06,3081.001
2024-02-07,3100.382
2024-02-08,3046.094
2024-02-09,3072.001
2024-02-12,3040.762
2024-02-13,2995.802
2024-02-14,3000.819
2024-02-15,3015.888
2024-02-16,3035.746
2024-02-19,3020.195
2024-02-20,3010.2
2024-02-21,3022.138
2024-02-22,3049.177
2024-02-23,3047.049
2024-02-26,3042.718
2024-02-27,3036.21
2024-02-28,3009.804
