Date,EUROPE SMALL CAP Small Cap
2015-08-06,413.869
2015-08-07,410.351
2015-08-10,414.654
2015-08-11,413.36
2015-08-12,409.326
2015-08-13,412.915
2015-08-14,413.694
2015-08-17,413.1
2015-08-18,413.894
2015-08-19,409.189
2015-08-20,405.069
2015-08-21,397.989
2015-08-24,386.774
2015-08-25,397.451
2015-08-26,393.282
2015-08-27,397.419
2015-08-28,398.929
2015-08-31,399.265
2015-09-01,392.302
2015-09-02,392.146
2015-09-03,395.807
2015-09-04,388.957
2015-09-07,391.095
2015-09-08,396.561
2015-09-09,399.908
2015-09-10,399.138
2015-09-11,398.223
2015-09-14,396.018
2015-09-15,396.521
2015-09-16,401.312
2015-09-17,402.708
2015-09-18,401.983
2015-09-21,398.028
2015-09-22,386.294
2015-09-23,387.296
2015-09-24,384.792
2015-09-25,388.893
2015-09-28,383.873
2015-09-29,380.487
2015-09-30,385.303
2015-10-01,386.613
2015-10-02,389.805
2015-10-05,396.546
2015-10-06,400.123
2015-10-07,398.598
2015-10-08,400.354
2015-10-09,402.856
2015-10-12,401.983
2015-10-13,398.206
2015-10-14,398.935
2015-10-15,402.105
2015-10-16,401.811
2015-10-19,402.752
2015-10-20,404.34
2015-10-21,406.016
2015-10-22,403.192
2015-10-23,405.228
2015-10-26,405.158
2015-10-27,400.979
2015-10-28,404.25
2015-10-29,401.466
2015-10-30,405.487
2015-11-02,407.686
2015-11-03,405.754
2015-11-04,403.641
2015-11-05,402.569
2015-11-06,400.724
2015-11-09,399.112
2015-11-10,396.986
2015-11-11,400.737
2015-11-12,396.09
2015-11-13,392.9
2015-11-16,394.67
2015-11-17,399.213
2015-11-18,399.034
2015-11-19,403.626
2015-11-20,402.012
2015-11-23,399.135
2015-11-24,393.887
2015-11-25,396.699
2015-11-26,400.237
2015-11-27,400.408
2015-11-30,403.592
2015-12-01,406.212
2015-12-02,405.897
2015-12-03,408.654
2015-12-04,409.774
2015-12-07,409.866
2015-12-08,403.687
2015-12-09,405.963
2015-12-10,403.233
2015-12-11,398.589
2015-12-14,394.239
2015-12-15,398.393
2015-12-16,400.619
2015-12-17,400.486
2015-12-18,398.98
2015-12-21,398.06
2015-12-22,399.201
2015-12-23,403.665
2015-12-24,406.532
2015-12-25,406.532
2015-12-28,406.242
2015-12-29,408.951
2015-12-30,409.071
2015-12-31,405.828
2016-01-01,405.828
2016-01-04,396.717
2016-01-05,394.616
2016-01-06,390.399
2016-01-07,384.231
2016-01-08,382.686
2016-01-11,378.665
2016-01-12,379.146
2016-01-13,380.308
2016-01-14,371.929
2016-01-15,364.77
2016-01-18,357.829
2016-01-19,362.935
2016-01-20,351.677
2016-01-21,354.154
2016-01-22,365.192
2016-01-25,366.23
2016-01-26,368.783
2016-01-27,369.487
2016-01-28,368.492
2016-01-29,371.147
2016-02-01,375.166
2016-02-02,370.049
2016-02-03,369.658
2016-02-04,372.481
2016-02-05,367.683
2016-02-08,350.359
2016-02-09,349.512
2016-02-10,354.317
2016-02-11,348.886
2016-02-12,352.88
2016-02-15,360.555
2016-02-16,358.382
2016-02-17,367.946
2016-02-18,370.96
2016-02-19,368.531
2016-02-22,370.247
2016-02-23,368.014
2016-02-24,361.584
2016-02-25,367.789
2016-02-26,369.003
2016-02-29,370.629
2016-03-01,375.789
2016-03-02,375.201
2016-03-03,378.453
2016-03-04,385.132
2016-03-07,383.237
2016-03-08,380.003
2016-03-09,379.312
2016-03-10,379.168
2016-03-11,387.89
2016-03-14,390.539
2016-03-15,387.097
2016-03-16,387.718
2016-03-17,397.055
2016-03-18,399.21
2016-03-21,396.268
2016-03-22,394.752
2016-03-23,392.801
2016-03-24,388.858
2016-03-25,388.858
2016-03-28,391.05
2016-03-29,390.842
2016-03-30,402.156
2016-03-31,401.429
2016-04-01,397.264
2016-04-04,398.873
2016-04-05,392.509
2016-04-06,394.741
2016-04-07,392.219
2016-04-08,397.165
2016-04-11,399.937
2016-04-12,398.284
2016-04-13,401.823
2016-04-14,400.537
2016-04-15,399.143
2016-04-18,401.422
2016-04-19,406.835
2016-04-20,405.504
2016-04-21,401.839
2016-04-22,400.012
2016-04-25,401.589
2016-04-26,403.499
2016-04-27,405.814
2016-04-28,406.949
2016-04-29,406.573
2016-05-02,407.921
2016-05-03,403.495
2016-05-04,400.964
2016-05-05,399.663
2016-05-06,399.141
2016-05-09,398.906
2016-05-10,401.025
2016-05-11,401.785
2016-05-12,400.344
2016-05-13,397.343
2016-05-16,399.688
2016-05-17,401.683
2016-05-18,402.998
2016-05-19,397.657
2016-05-20,402.016
2016-05-23,403.871
2016-05-24,408.161
2016-05-25,411.958
2016-05-26,412.875
2016-05-27,412.045
2016-05-30,412.554
2016-05-31,411.684
2016-06-01,409.079
2016-06-02,409.898
2016-06-03,413.183
2016-06-06,414.58
2016-06-07,418.269
2016-06-08,418.505
2016-06-09,413.871
2016-06-10,403.143
2016-06-13,394.399
2016-06-14,383.489
2016-06-15,386.357
2016-06-16,376.246
2016-06-17,388.639
2016-06-20,406.413
2016-06-21,405.028
2016-06-22,405.98
2016-06-23,414.906
2016-06-24,375.32
2016-06-27,347.062
2016-06-28,358.988
2016-06-29,370.425
2016-06-30,374.15
2016-07-01,378.537
2016-07-04,374.275
2016-07-05,363.015
2016-07-06,356.248
2016-07-07,361.453
2016-07-08,367.333
2016-07-11,376.732
2016-07-12,381.628
2016-07-13,382.657
2016-07-14,385.281
2016-07-15,382.032
2016-07-18,385.08
2016-07-19,382.974
2016-07-20,386.881
2016-07-21,386.642
2016-07-22,384.282
2016-07-25,386.836
2016-07-26,387.344
2016-07-27,391.645
2016-07-28,392.782
2016-07-29,397.536
2016-08-01,394.297
2016-08-02,393.195
2016-08-03,390.651
2016-08-04,392.294
2016-08-05,394.237
2016-08-08,395.165
2016-08-09,399.356
2016-08-10,400.674
2016-08-11,403.267
2016-08-12,403.979
2016-08-15,404.2
2016-08-16,403.399
2016-08-17,400.658
2016-08-18,407.16
2016-08-19,404.592
2016-08-22,406.627
2016-08-23,409.921
2016-08-24,409.727
2016-08-25,407.221
2016-08-26,408.759
2016-08-29,404.37
2016-08-30,404.149
2016-08-31,401.976
2016-09-01,406.943
2016-09-02,410.609
2016-09-05,411.345
2016-09-06,415.488
2016-09-07,416.661
2016-09-08,417.877
2016-09-09,410.22
2016-09-12,406.562
2016-09-13,403.783
2016-09-14,404.325
2016-09-15,406.478
2016-09-16,403.124
2016-09-19,406.02
2016-09-20,404.266
2016-09-21,404.469
2016-09-22,413.038
2016-09-23,409.443
2016-09-26,406.914
2016-09-27,403.532
2016-09-28,407.045
2016-09-29,408.846
2016-09-30,409.623
2016-10-03,411.078
2016-10-04,410.635
2016-10-05,410.221
2016-10-06,407.077
2016-10-07,402.113
2016-10-10,402.549
2016-10-11,397.467
2016-10-12,394.516
2016-10-13,393.408
2016-10-14,396.051
2016-10-17,392.792
2016-10-18,397.907
2016-10-19,398.93
2016-10-20,397.152
2016-10-21,395.588
2016-10-24,395.787
2016-10-25,392.292
2016-10-26,392.453
2016-10-27,389.449
2016-10-28,389.505
2016-10-31,389.324
2016-11-01,388.946
2016-11-02,387.659
2016-11-03,389.056
2016-11-04,385.564
2016-11-07,386.51
2016-11-08,386.644
2016-11-09,386.654
2016-11-10,384.634
2016-11-11,382.006
2016-11-14,377.969
2016-11-15,379.781
2016-11-16,378.714
2016-11-17,380.502
2016-11-18,378.498
2016-11-21,379.801
2016-11-22,380.75
2016-11-23,378.051
2016-11-24,380.253
2016-11-25,381.384
2016-11-28,378.508
2016-11-29,380.727
2016-11-30,381.113
2016-12-01,380.995
2016-12-02,379.89
2016-12-05,383.82
2016-12-06,386.038
2016-12-07,389.368
2016-12-08,388.051
2016-12-09,388.727
2016-12-12,389.828
2016-12-13,393.028
2016-12-14,392.192
2016-12-15,385.474
2016-12-16,386.705
2016-12-19,387.971
2016-12-20,386.869
2016-12-21,389.421
2016-12-22,389.705
2016-12-23,390.502
2016-12-26,390.502
2016-12-27,391.664
2016-12-28,391.232
2016-12-29,393.698
2016-12-30,397.416
2017-01-02,400.221
2017-01-03,396.611
2017-01-04,398.917
2017-01-05,405.17
2017-01-06,403.906
2017-01-09,400.438
2017-01-10,402.227
2017-01-11,398.793
2017-01-12,403.333
2017-01-13,404.917
2017-01-16,401.482
2017-01-17,405.82
2017-01-18,406.581
2017-01-19,403.653
2017-01-20,405.501
2017-01-23,408.268
2017-01-24,409.588
2017-01-25,412.75
2017-01-26,411.131
2017-01-27,412.232
2017-01-30,407.99
2017-01-31,410.867
2017-02-01,414.146
2017-02-02,414.779
2017-02-03,416.069
2017-02-06,411.521
2017-02-07,412.841
2017-02-08,415.505
2017-02-09,415.122
2017-02-10,414.878
2017-02-13,417.04
2017-02-14,417.019
2017-02-15,418.451
2017-02-16,420.501
2017-02-17,417.745
2017-02-20,419.229
2017-02-21,418.416
2017-02-22,417.051
2017-02-23,418.005
2017-02-24,413.205
2017-02-27,415.247
2017-02-28,417.12
2017-03-01,419.155
2017-03-02,418.074
2017-03-03,417.533
2017-03-06,417.522
2017-03-07,416.446
2017-03-08,416.072
2017-03-09,416.16
2017-03-10,419.915
2017-03-13,422.406
2017-03-14,419.639
2017-03-15,420.667
2017-03-16,427.847
2017-03-17,429.332
2017-03-20,430.389
2017-03-21,429.116
2017-03-22,425.693
2017-03-23,430.255
2017-03-24,430.356
2017-03-27,430.557
2017-03-28,432.458
2017-03-29,428.523
2017-03-30,430.755
2017-03-31,431.026
2017-04-03,429.097
2017-04-04,429.747
2017-04-05,431.508
2017-04-06,432.393
2017-04-07,431.607
2017-04-10,432.763
2017-04-11,433.437
2017-04-12,435.751
2017-04-13,436.345
2017-04-14,436.345
2017-04-17,438.294
2017-04-18,436.772
2017-04-19,439.874
2017-04-20,442.112
2017-04-21,438.391
2017-04-24,450.815
2017-04-25,455.799
2017-04-26,457.078
2017-04-27,457.817
2017-04-28,460.08
2017-05-01,460.692
2017-05-02,465.314
2017-05-03,462.663
2017-05-04,466.033
2017-05-05,469.452
2017-05-08,467.565
2017-05-09,469.117
2017-05-10,468.765
2017-05-11,466.423
2017-05-12,468.563
2017-05-15,471.4
2017-05-16,474.678
2017-05-17,470.462
2017-05-18,467.248
2017-05-19,474.254
2017-05-22,476.997
2017-05-23,477.878
2017-05-24,477.712
2017-05-25,479.434
2017-05-26,478.027
2017-05-29,477.408
2017-05-30,478.138
2017-05-31,479.902
2017-06-01,482.219
2017-06-02,484.919
2017-06-05,482.969
2017-06-06,479.426
2017-06-07,480.257
2017-06-08,478.517
2017-06-09,476.684
2017-06-12,470.737
2017-06-13,475.946
2017-06-14,479.938
2017-06-15,469.397
2017-06-16,476.141
2017-06-19,477.703
2017-06-20,472.742
2017-06-21,472.839
2017-06-22,473.435
2017-06-23,475.108
2017-06-26,475.221
2017-06-27,473.824
2017-06-28,476.501
2017-06-29,473.954
2017-06-30,474.776
2017-07-03,474.503
2017-07-04,472.656
2017-07-05,474.06
2017-07-06,473.558
2017-07-07,473.697
2017-07-10,474.874
2017-07-11,472.867
2017-07-12,478.112
2017-07-13,480.676
2017-07-14,484.575
2017-07-17,487.441
2017-07-18,488.838
2017-07-19,490.337
2017-07-20,492.702
2017-07-21,489.798
2017-07-24,488.836
2017-07-25,490.481
2017-07-26,491.581
2017-07-27,494.879
2017-07-28,493.147
2017-07-31,496.027
2017-08-01,499.381
2017-08-02,500.158
2017-08-03,499.812
2017-08-04,498.215
2017-08-07,499.762
2017-08-08,497.601
2017-08-09,495.167
2017-08-10,491.657
2017-08-11,487.206
2017-08-14,493.026
2017-08-15,489.492
2017-08-16,492.952
2017-08-17,493.202
2017-08-18,490.459
2017-08-21,492.23
2017-08-22,493.157
2017-08-23,493.097
2017-08-24,492.318
2017-08-25,495.21
2017-08-28,495.654
2017-08-29,492.916
2017-08-30,493.298
2017-08-31,497.149
2017-09-01,500.172
2017-09-04,498.529
2017-09-05,500.553
2017-09-06,500.825
2017-09-07,505.803
2017-09-08,506.967
2017-09-11,509.758
2017-09-12,510.83
2017-09-13,508.543
2017-09-14,508.554
2017-09-15,511.441
2017-09-18,512.62
2017-09-19,514.154
2017-09-20,514.646
2017-09-21,512.153
2017-09-22,515.042
2017-09-25,512.079
2017-09-26,506.694
2017-09-27,506.714
2017-09-28,512.283
2017-09-29,516.704
2017-10-02,515.092
2017-10-03,516.955
2017-10-04,517.239
2017-10-05,514.995
2017-10-06,513.308
2017-10-09,514.15
2017-10-10,517.702
2017-10-11,519.339
2017-10-12,520.465
2017-10-13,522.47
2017-10-16,521.029
2017-10-17,516.233
2017-10-18,519.224
2017-10-19,517.124
2017-10-20,516.207
2017-10-23,514.793
2017-10-24,513.776
2017-10-25,515.289
2017-10-26,514.742
2017-10-27,512.074
2017-10-30,516.316
2017-10-31,519.758
2017-11-01,520.873
2017-11-02,518.561
2017-11-03,519.367
2017-11-06,519.339
2017-11-07,516.549
2017-11-08,515.002
2017-11-09,508.62
2017-11-10,509.673
2017-11-13,502.97
2017-11-14,506.107
2017-11-15,503.807
2017-11-16,508.936
2017-11-17,507.646
2017-11-20,510.72
2017-11-21,513.556
2017-11-22,515.685
2017-11-23,517.754
2017-11-24,520.705
2017-11-27,517.737
2017-11-28,517.463
2017-11-29,518.598
2017-11-30,522.156
2017-12-01,516.893
2017-12-04,519.08
2017-12-05,516.98
2017-12-06,513.131
2017-12-07,514.616
2017-12-08,516.816
2017-12-11,518.409
2017-12-12,517.785
2017-12-13,518.351
2017-12-14,518.712
2017-12-15,516.332
2017-12-18,525.096
2017-12-19,524.855
2017-12-20,526.406
2017-12-21,526.777
2017-12-22,526.589
2017-12-25,526.589
2017-12-26,527.261
2017-12-27,532.254
2017-12-28,534.636
2017-12-29,538.56
2018-01-01,538.56
2018-01-02,540.534
2018-01-03,543.096
2018-01-04,549.111
2018-01-05,551.911
2018-01-08,551.561
2018-01-09,551.77
2018-01-10,550.794
2018-01-11,552.15
2018-01-12,558.669
2018-01-15,563.709
2018-01-16,562.625
2018-01-17,562.201
2018-01-18,563.128
2018-01-19,564.846
2018-01-22,567.927
2018-01-23,571.618
2018-01-24,574.145
2018-01-25,576.909
2018-01-26,576.107
2018-01-29,571.061
2018-01-30,566.604
2018-01-31,569.595
2018-02-01,570.136
2018-02-02,559.94
2018-02-05,547.731
2018-02-06,533.281
2018-02-07,543.393
2018-02-08,532.826
2018-02-09,525.894
2018-02-12,532.596
2018-02-13,533.751
2018-02-14,541.741
2018-02-15,548.285
2018-02-16,553.352
2018-02-19,548.867
2018-02-20,550.292
2018-02-21,549.71
2018-02-22,547.316
2018-02-23,548.295
2018-02-26,549.373
2018-02-27,547.228
2018-02-28,541.598
2018-03-01,533.816
2018-03-02,530.325
2018-03-05,536.294
2018-03-06,543.755
2018-03-07,546.068
2018-03-08,549.183
2018-03-09,552.057
2018-03-12,553.75
2018-03-13,553.098
2018-03-14,550.239
2018-03-15,551.479
2018-03-16,547.637
2018-03-19,547.099
2018-03-20,546.602
2018-03-21,545.797
2018-03-22,539.347
2018-03-23,539.281
2018-03-26,538.361
2018-03-27,541.865
2018-03-28,536.809
2018-03-29,536.779
2018-03-30,536.779
2018-04-02,537.361
2018-04-03,534.17
2018-04-04,530.53
2018-04-05,537.797
2018-04-06,539.17
2018-04-09,541.041
2018-04-10,547.323
2018-04-11,546.672
2018-04-12,549.589
2018-04-13,551.561
2018-04-16,553.082
2018-04-17,556.136
2018-04-18,560.119
2018-04-19,561.247
2018-04-20,556.211
2018-04-23,555.943
2018-04-24,553.751
2018-04-25,546.799
2018-04-26,549.469
2018-04-27,549.258
2018-04-30,549.094
2018-05-01,544.782
2018-05-02,548.485
2018-05-03,545.781
2018-05-04,546.195
2018-05-07,550.037
2018-05-08,549.877
2018-05-09,553.442
2018-05-10,552.742
2018-05-11,557.598
2018-05-14,558.28
2018-05-15,552.779
2018-05-16,550.507
2018-05-17,554.166
2018-05-18,552.271
2018-05-21,553.571
2018-05-22,556.588
2018-05-23,548.125
2018-05-24,547.988
2018-05-25,546.75
2018-05-28,543.69
2018-05-29,532.321
2018-05-30,536.665
2018-05-31,539.351
2018-06-01,543.789
2018-06-04,548.014
2018-06-05,547.238
2018-06-06,553.725
2018-06-07,554.576
2018-06-08,550.427
2018-06-11,555.841
2018-06-12,555.286
2018-06-13,555.608
2018-06-14,555.186
2018-06-15,545.965
2018-06-18,543.573
2018-06-19,535.932
2018-06-20,538.74
2018-06-21,535.275
2018-06-22,541.163
2018-06-25,534.958
2018-06-26,533.66
2018-06-27,531.41
2018-06-28,524.43
2018-06-29,533.457
2018-07-02,525.386
2018-07-03,529.617
2018-07-04,527.964
2018-07-05,531.675
2018-07-06,535.454
2018-07-09,539.516
2018-07-10,541.73
2018-07-11,535.486
2018-07-12,537.256
2018-07-13,536.546
2018-07-16,539.239
2018-07-17,539.219
2018-07-18,538.581
2018-07-19,534.747
2018-07-20,537.55
2018-07-23,535.833
2018-07-24,540.119
2018-07-25,538.411
2018-07-26,540.228
2018-07-27,542.024
2018-07-30,543.085
2018-07-31,541.75
2018-08-01,540.234
2018-08-02,533.081
2018-08-03,534.305
2018-08-06,532.585
2018-08-07,535.107
2018-08-08,534.721
2018-08-09,535.816
2018-08-10,525.94
2018-08-13,523.547
2018-08-14,520.502
2018-08-15,512.01
2018-08-16,517.368
2018-08-17,517.256
2018-08-20,520.629
2018-08-21,527.498
2018-08-22,531.316
2018-08-23,530.473
2018-08-24,532.742
2018-08-27,536.902
2018-08-28,539.399
2018-08-29,539.595
2018-08-30,537.956
2018-08-31,535.823
2018-09-03,534.025
2018-09-04,527.73
2018-09-05,527.483
2018-09-06,524.629
2018-09-07,521.788
2018-09-10,525.412
2018-09-11,524.115
2018-09-12,528.968
2018-09-13,529.282
2018-09-14,531.281
2018-09-17,534.2
2018-09-18,535.45
2018-09-19,534.216
2018-09-20,539.103
2018-09-21,537.875
2018-09-24,536.68
2018-09-25,536.969
2018-09-26,535.329
2018-09-27,530.762
2018-09-28,524.836
2018-10-01,526.393
2018-10-02,521.795
2018-10-03,523.023
2018-10-04,515.738
2018-10-05,509.48
2018-10-08,499.737
2018-10-09,498.646
2018-10-10,490.328
2018-10-11,482.669
2018-10-12,484.418
2018-10-15,482.092
2018-10-16,493.704
2018-10-17,490.671
2018-10-18,487.146
2018-10-19,481.805
2018-10-22,478.1
2018-10-23,464.981
2018-10-24,461.472
2018-10-25,462.828
2018-10-26,459.136
2018-10-29,465.85
2018-10-30,465.166
2018-10-31,473.096
2018-11-01,481.382
2018-11-02,485.469
2018-11-05,481.389
2018-11-06,482.619
2018-11-07,489.117
2018-11-08,488.204
2018-11-09,481.4
2018-11-12,467.63
2018-11-13,470.88
2018-11-14,469.142
2018-11-15,461.089
2018-11-16,462.222
2018-11-19,459.808
2018-11-20,450.957
2018-11-21,454.929
2018-11-22,454.855
2018-11-23,453.77
2018-11-26,459.158
2018-11-27,456.122
2018-11-28,456.76
2018-11-29,461.502
2018-11-30,456.575
2018-12-03,461.714
2018-12-04,455.122
2018-12-05,451.965
2018-12-06,441.01
2018-12-07,443.043
2018-12-10,430.462
2018-12-11,434.061
2018-12-12,444.544
2018-12-13,441.372
2018-12-14,435.625
2018-12-17,430.031
2018-12-18,429.398
2018-12-19,432.624
2018-12-20,425.211
2018-12-21,425.508
2018-12-24,424.413
2018-12-25,424.413
2018-12-26,423.557
2018-12-27,417.38
2018-12-28,427.742
2018-12-31,431.375
2019-01-01,431.375
2019-01-02,429.654
2019-01-03,425.996
2019-01-04,438.757
2019-01-07,446.27
2019-01-08,450.781
2019-01-09,458.121
2019-01-10,458.935
2019-01-11,458.763
2019-01-14,455.623
2019-01-15,454.247
2019-01-16,457.73
2019-01-17,457.788
2019-01-18,463.581
2019-01-21,463.92
2019-01-22,462.562
2019-01-23,463.388
2019-01-24,464.263
2019-01-25,469.453
2019-01-28,466.953
2019-01-29,468.783
2019-01-30,470.189
2019-01-31,471.944
2019-02-01,471.123
2019-02-04,470.906
2019-02-05,472.975
2019-02-06,473.808
2019-02-07,465.98
2019-02-08,459.946
2019-02-11,461.707
2019-02-12,464.989
2019-02-13,467.574
2019-02-14,465.787
2019-02-15,469.601
2019-02-18,474.589
2019-02-19,474.242
2019-02-20,478.233
2019-02-21,477.586
2019-02-22,478.476
2019-02-25,479.717
2019-02-26,483.413
2019-02-27,483.768
2019-02-28,484.169
2019-03-01,488.357
2019-03-04,487.871
2019-03-05,487.097
2019-03-06,486.595
2019-03-07,478.041
2019-03-08,473.083
2019-03-11,476.599
2019-03-12,479.62
2019-03-13,484.368
2019-03-14,487.782
2019-03-15,491.612
2019-03-18,491.647
2019-03-19,496.386
2019-03-20,491.903
2019-03-21,490.405
2019-03-22,482.444
2019-03-25,479.488
2019-03-26,481.766
2019-03-27,480.471
2019-03-28,479.716
2019-03-29,483.89
2019-04-01,490.774
2019-04-02,490.667
2019-04-03,499.918
2019-04-04,497.232
2019-04-05,497.67
2019-04-08,498.291
2019-04-09,495.7
2019-04-10,496.799
2019-04-11,499.542
2019-04-12,503.817
2019-04-15,506.647
2019-04-16,507.713
2019-04-17,507.098
2019-04-18,505.254
2019-04-19,505.254
2019-04-22,504.995
2019-04-23,504.626
2019-04-24,505.281
2019-04-25,501.371
2019-04-26,502.536
2019-04-29,503.539
2019-04-30,505.3
2019-05-01,506.327
2019-05-02,501.343
2019-05-03,504.124
2019-05-06,499.698
2019-05-07,494.453
2019-05-08,495.105
2019-05-09,488.014
2019-05-10,491.413
2019-05-13,483.076
2019-05-14,486.841
2019-05-15,487.607
2019-05-16,491.479
2019-05-17,488.532
2019-05-20,482.768
2019-05-21,487.688
2019-05-22,485.715
2019-05-23,477.859
2019-05-24,482.36
2019-05-27,482.026
2019-05-28,482.341
2019-05-29,473.572
2019-05-30,475.179
2019-05-31,472.918
2019-06-03,472.521
2019-06-04,477.363
2019-06-05,481.224
2019-06-06,480.536
2019-06-07,486.579
2019-06-10,487.099
2019-06-11,490.692
2019-06-12,489.461
2019-06-13,488.391
2019-06-14,482.961
2019-06-17,481.7
2019-06-18,485.38
2019-06-19,486.811
2019-06-20,492.417
2019-06-21,492.262
2019-06-24,493.047
2019-06-25,492.418
2019-06-26,490.792
2019-06-27,492.177
2019-06-28,497.391
2019-07-01,499.288
2019-07-02,498.12
2019-07-03,501.823
2019-07-04,503.438
2019-07-05,496.738
2019-07-08,495.46
2019-07-09,490.94
2019-07-10,492.643
2019-07-11,493.492
2019-07-12,495.483
2019-07-15,497.026
2019-07-16,494.733
2019-07-17,492.412
2019-07-18,489.711
2019-07-19,491.619
2019-07-22,493.273
2019-07-23,492.978
2019-07-24,495.096
2019-07-25,495.283
2019-07-26,493.545
2019-07-29,491.501
2019-07-30,484.867
2019-07-31,485.551
2019-08-01,484.237
2019-08-02,476.719
2019-08-05,469.201
2019-08-06,468.798
2019-08-07,469.777
2019-08-08,475.395
2019-08-09,471.111
2019-08-12,467.983
2019-08-13,468.587
2019-08-14,458.945
2019-08-15,454.827
2019-08-16,460.916
2019-08-19,467.466
2019-08-20,464.868
2019-08-21,471.265
2019-08-22,470.661
2019-08-23,470.037
2019-08-26,468.36
2019-08-27,471.086
2019-08-28,467.068
2019-08-29,470.554
2019-08-30,472.118
2019-09-02,470.134
2019-09-03,468.857
2019-09-04,476.495
2019-09-05,481.538
2019-09-06,482.552
2019-09-09,482.969
2019-09-10,481.558
2019-09-11,485.317
2019-09-12,486.551
2019-09-13,494.267
2019-09-16,489.04
2019-09-17,490.258
2019-09-18,491.668
2019-09-19,493.347
2019-09-20,492.08
2019-09-23,486.163
2019-09-24,487.038
2019-09-25,480.628
2019-09-26,481.479
2019-09-27,483.619
2019-09-30,483.893
2019-10-01,480.32
2019-10-02,471.411
2019-10-03,471.535
2019-10-04,474.713
2019-10-07,476.812
2019-10-08,470.149
2019-10-09,471.276
2019-10-10,475.694
2019-10-11,492.271
2019-10-14,489.941
2019-10-15,497.855
2019-10-16,498.042
2019-10-17,501.778
2019-10-18,502.042
2019-10-21,506.302
2019-10-22,503.779
2019-10-23,502.792
2019-10-24,504.428
2019-10-25,504.73
2019-10-28,507.518
2019-10-29,507.453
2019-10-30,507.415
2019-10-31,507.536
2019-11-01,512.003
2019-11-04,514.963
2019-11-05,513.111
2019-11-06,513.371
2019-11-07,516.136
2019-11-08,514.037
2019-11-11,516.506
2019-11-12,515.862
2019-11-13,513.969
2019-11-14,513.511
2019-11-15,519.001
2019-11-18,520.611
2019-11-19,520.279
2019-11-20,518.534
2019-11-21,516.088
2019-11-22,516.42
2019-11-25,520.842
2019-11-26,523.706
2019-11-27,525.312
2019-11-28,526.496
2019-11-29,524.624
2019-12-02,521.04
2019-12-03,518.952
2019-12-04,526.776
2019-12-05,528.886
2019-12-06,532.205
2019-12-09,532.254
2019-12-10,531.668
2019-12-11,531.584
2019-12-12,533.81
2019-12-13,545.122
2019-12-16,552.512
2019-12-17,547.946
2019-12-18,545.379
2019-12-19,545.413
2019-12-20,546.879
2019-12-23,547.917
2019-12-24,550.208
2019-12-25,550.208
2019-12-26,550.949
2019-12-27,556.663
2019-12-30,555.389
2019-12-31,556.747
2020-01-01,556.747
2020-01-02,561.405
2020-01-03,555.756
2020-01-06,552.87
2020-01-07,552.773
2020-01-08,551.233
2020-01-09,552.318
2020-01-10,551.465
2020-01-13,552.082
2020-01-14,553.029
2020-01-15,553.926
2020-01-16,554.952
2020-01-17,556.587
2020-01-20,555.959
2020-01-21,555.584
2020-01-22,555.592
2020-01-23,549.291
2020-01-24,552.351
2020-01-27,540.284
2020-01-28,542.118
2020-01-29,544.689
2020-01-30,540.933
2020-01-31,540.203
2020-02-03,538.594
2020-02-04,547.025
2020-02-05,550.68
2020-02-06,549.876
2020-02-07,546.243
2020-02-10,545.613
2020-02-11,552.784
2020-02-12,556.843
2020-02-13,555.565
2020-02-14,556.953
2020-02-17,557.487
2020-02-18,554.53
2020-02-19,557.518
2020-02-20,555.818
2020-02-21,555.61
2020-02-24,533.51
2020-02-25,525.423
2020-02-26,523.55
2020-02-27,507.465
2020-02-28,492.356
2020-03-02,495.918
2020-03-03,508.722
2020-03-04,508.13
2020-03-05,500.552
2020-03-06,489.964
2020-03-09,459.851
2020-03-10,451.691
2020-03-11,441.407
2020-03-12,384.96
2020-03-13,385.975
2020-03-16,359.587
2020-03-17,347.713
2020-03-18,327.96
2020-03-19,327.77
2020-03-20,339.242
2020-03-23,327.098
2020-03-24,355.021
2020-03-25,366.694
2020-03-26,385.121
2020-03-27,376.727
2020-03-30,377.509
2020-03-31,387.148
2020-04-01,375.537
2020-04-02,373.394
2020-04-03,367.004
2020-04-06,381.087
2020-04-07,396.234
2020-04-08,400.967
2020-04-09,412.362
2020-04-10,412.362
2020-04-13,411.621
2020-04-14,415.364
2020-04-15,396.545
2020-04-16,396.307
2020-04-17,408.568
2020-04-20,410.004
2020-04-21,398.068
2020-04-22,402.074
2020-04-23,409.638
2020-04-24,405.351
2020-04-27,412.206
2020-04-28,419.304
2020-04-29,430.609
2020-04-30,430.413
2020-05-01,427.681
2020-05-04,414.376
2020-05-05,418.915
2020-05-06,416.513
2020-05-07,421.658
2020-05-08,429.731
2020-05-11,426.857
2020-05-12,425.845
2020-05-13,417.075
2020-05-14,405.318
2020-05-15,409.025
2020-05-18,425.37
2020-05-19,429.93
2020-05-20,434.502
2020-05-21,431.386
2020-05-22,431.255
2020-05-25,437.673
2020-05-26,449.437
2020-05-27,448.213
2020-05-28,459.632
2020-05-29,459.646
2020-06-01,465.891
2020-06-02,475.451
2020-06-03,488.029
2020-06-04,491.813
2020-06-05,501.753
2020-06-08,499.263
2020-06-09,491.483
2020-06-10,487.085
2020-06-11,468.095
2020-06-12,464.913
2020-06-15,467.227
2020-06-16,478.097
2020-06-17,480.106
