Date,KOKUSAI INDEX (WORLD ex JP) LARGE CAP Large Cap
2010-09-08,773.986
2010-09-09,779.621
2010-09-10,781.159
2010-09-13,791.998
2010-09-14,794.223
2010-09-15,796.126
2010-09-16,795.067
2010-09-17,793.489
2010-09-20,805.108
2010-09-21,803.418
2010-09-22,804.02
2010-09-23,798.315
2010-09-24,813.707
2010-09-27,810.695
2010-09-28,813.365
2010-09-29,812.078
2010-09-30,810.05
2010-10-01,813.73
2010-10-04,807.836
2010-10-05,824.332
2010-10-06,828.335
2010-10-07,828.353
2010-10-08,830.819
2010-10-11,831.373
2010-10-12,830.496
2010-10-13,841.64
2010-10-14,842.641
2010-10-15,841.72
2010-10-18,845.166
2010-10-19,831.207
2010-10-20,841.242
2010-10-21,844.269
2010-10-22,842.24
2010-10-25,846.5
2010-10-26,843.287
2010-10-27,836.116
2010-10-28,841.737
2010-10-29,841.863
2010-11-01,843.63
2010-11-02,851.926
2010-11-03,853.022
2010-11-04,873.304
2010-11-05,872.922
2010-11-08,869.528
2010-11-09,867.632
2010-11-10,862.068
2010-11-11,859.61
2010-11-12,852.13
2010-11-15,851.486
2010-11-16,835.164
2010-11-17,836.084
2010-11-18,849.761
2010-11-19,849.841
2010-11-22,845.728
2010-11-23,828.987
2010-11-24,838.559
2010-11-25,839.776
2010-11-26,830.246
2010-11-29,822.817
2010-11-30,817.829
2010-12-01,835.312
2010-12-02,849.276
2010-12-03,854.626
2010-12-06,852.455
2010-12-07,856.86
2010-12-08,855.85
2010-12-09,859.127
2010-12-10,863.53
2010-12-13,869.365
2010-12-14,870.752
2010-12-15,865.076
2010-12-16,865.318
2010-12-17,862.876
2010-12-20,864.339
2010-12-21,872.216
2010-12-22,874.047
2010-12-23,873.644
2010-12-24,874.628
2010-12-27,873.018
2010-12-28,874.414
2010-12-29,876.54
2010-12-30,875.138
2010-12-31,877.014
2011-01-03,883.609
2011-01-04,884.3
2011-01-05,883.035
2011-01-06,880.602
2011-01-07,877.983
2011-01-10,873.008
2011-01-11,878.612
2011-01-12,890.788
2011-01-13,894.793
2011-01-14,898.62
2011-01-17,897.424
2011-01-18,903.596
2011-01-19,897.282
2011-01-20,889.922
2011-01-21,897.278
2011-01-24,903.887
2011-01-25,901.589
2011-01-26,907.157
2011-01-27,908.907
2011-01-28,894.751
2011-01-31,900.142
2011-02-01,916.272
2011-02-02,917.106
2011-02-03,915.026
2011-02-04,915.208
2011-02-07,920.967
2011-02-08,926.383
2011-02-09,923.758
2011-02-10,920.671
2011-02-11,922.987
2011-02-14,924.424
2011-02-15,924.719
2011-02-16,930.238
2011-02-17,934.614
2011-02-18,937.093
2011-02-21,933.324
2011-02-22,920.432
2011-02-23,915.582
2011-02-24,913.915
2011-02-25,923.052
2011-02-28,930.504
2011-03-01,921.123
2011-03-02,920.591
2011-03-03,931.684
2011-03-04,927.873
2011-03-07,921.908
2011-03-08,924.947
2011-03-09,923.496
2011-03-10,905.92
2011-03-11,907.471
2011-03-14,903.693
2011-03-15,888.692
2011-03-16,872.789
2011-03-17,887.35
2011-03-18,893.427
2011-03-21,908.855
2011-03-22,907.883
2011-03-23,909.077
2011-03-24,919.22
2011-03-25,920.486
2011-03-28,918.231
2011-03-29,921.611
2011-03-30,929.763
2011-03-31,928.083
2011-04-01,935.347
2011-04-04,938.364
2011-04-05,938.447
2011-04-06,944.712
2011-04-07,941.923
2011-04-08,945.633
2011-04-11,943.845
2011-04-12,933.021
2011-04-13,936.247
2011-04-14,933.744
2011-04-15,935.139
2011-04-18,919.011
2011-04-19,925.849
2011-04-20,944.343
2011-04-21,951.382
2011-04-22,951.382
2011-04-25,949.11
2011-04-26,956.938
2011-04-27,961.458
2011-04-28,969.592
2011-04-29,972.378
2011-05-02,973.613
2011-05-03,967.586
2011-05-04,958.886
2011-05-05,945.698
2011-05-06,950.788
2011-05-09,946.59
2011-05-10,955.562
2011-05-11,949.589
2011-05-12,945.351
2011-05-13,940.315
2011-05-16,937.144
2011-05-17,932.902
2011-05-18,941.503
2011-05-19,945.604
2011-05-20,938.742
2011-05-23,923.161
2011-05-24,925.183
2011-05-25,928.495
2011-05-26,931.779
2011-05-27,940.384
2011-05-30,940.251
2011-05-31,951.716
2011-06-01,937.068
2011-06-02,930.634
2011-06-03,927.565
2011-06-06,920.578
2011-06-07,921.505
2011-06-08,914.143
2011-06-09,919.434
2011-06-10,904.325
2011-06-13,905.703
2011-06-14,917.844
2011-06-15,900.973
2011-06-16,895.21
2011-06-17,900.69
2011-06-20,901.65
2011-06-21,915.716
2011-06-22,912.233
2011-06-23,899.019
2011-06-24,893.34
2011-06-27,899.918
2011-06-28,910.687
2011-06-29,922.847
2011-06-30,935.647
2011-07-01,944.885
2011-07-04,946.794
2011-07-05,945.254
2011-07-06,941.311
2011-07-07,950.072
2011-07-08,941.906
2011-07-11,920.907
2011-07-12,915.319
2011-07-13,924.403
2011-07-14,918.337
2011-07-15,919.397
2011-07-18,907.555
2011-07-19,922.77
2011-07-20,927.914
2011-07-21,943.053
2011-07-22,945.317
2011-07-25,940.334
2011-07-26,941.025
2011-07-27,924.085
2011-07-28,920.863
2011-07-29,915.312
2011-08-01,907.149
2011-08-02,888.145
2011-08-03,885.071
2011-08-04,846.878
2011-08-05,838.604
2011-08-08,793.802
2011-08-09,818.419
2011-08-10,788.903
2011-08-11,818.034
2011-08-12,829.283
2011-08-15,846.478
2011-08-16,840.791
2011-08-17,844.692
2011-08-18,805.89
2011-08-19,794.594
2011-08-22,796.029
2011-08-23,815.473
2011-08-24,825.149
2011-08-25,814.164
2011-08-26,818.902
2011-08-29,839.657
2011-08-30,842.109
2011-08-31,852.988
2011-09-01,846.851
2011-09-02,826.138
2011-09-05,811.159
2011-09-06,803.997
2011-09-07,826.924
2011-09-08,823.662
2011-09-09,797.105
2011-09-12,788.742
2011-09-13,797.053
2011-09-14,805.488
2011-09-15,823.902
2011-09-16,827.514
2011-09-19,811.948
2011-09-20,818.298
2011-09-21,798.653
2011-09-22,763.384
2011-09-23,768.179
2011-09-26,781.904
2011-09-27,803.697
2011-09-28,790.259
2011-09-29,796.356
2011-09-30,777.214
2011-10-03,756.57
2011-10-04,757.388
2011-10-05,775.745
2011-10-06,795.501
2011-10-07,797.247
2011-10-10,820.917
2011-10-11,821.398
2011-10-12,835.024
2011-10-13,828.334
2011-10-14,843.347
2011-10-17,830.128
2011-10-18,835.509
2011-10-19,834.074
2011-10-20,828.408
2011-10-21,848.667
2011-10-24,859.867
2011-10-25,848.036
2011-10-26,852.146
2011-10-27,889.099
2011-10-28,890.433
2011-10-31,865.169
2011-11-01,833.403
2011-11-02,846.543
2011-11-03,859.917
2011-11-04,855.161
2011-11-07,857.556
2011-11-08,867.801
2011-11-09,839.613
2011-11-10,840.963
2011-11-11,861.051
2011-11-14,851.866
2011-11-15,849.837
2011-11-16,841.418
2011-11-17,828.882
2011-11-18,825.826
2011-11-21,805.51
2011-11-22,802.604
2011-11-23,784.285
2011-11-24,782.597
2011-11-25,781.622
2011-11-28,807.979
2011-11-29,811.856
2011-11-30,846.941
2011-12-01,845.496
2011-12-02,847.881
2011-12-05,856.328
2011-12-06,853.466
2011-12-07,855.589
2011-12-08,838.607
2011-12-09,849.722
2011-12-12,834.642
2011-12-13,828.79
2011-12-14,814.071
2011-12-15,818.178
2011-12-16,820.327
2011-12-19,813.147
2011-12-20,834.661
2011-12-21,834.335
2011-12-22,842.182
2011-12-23,849.319
2011-12-26,849.341
2011-12-27,849.826
2011-12-28,838.228
2011-12-29,845.644
2011-12-30,848.035
2012-01-02,850.849
2012-01-03,866.751
2012-01-04,863.266
2012-01-05,858.971
2012-01-06,855.558
2012-01-09,855.819
2012-01-10,867.133
2012-01-11,864.357
2012-01-12,866.902
2012-01-13,861.427
2012-01-16,863.692
2012-01-17,870.34
2012-01-18,877.732
2012-01-19,885.744
2012-01-20,886.479
2012-01-23,891.699
2012-01-24,887.987
2012-01-25,891.887
2012-01-26,897.018
2012-01-27,892.789
2012-01-30,887.762
2012-01-31,889.036
2012-02-01,901.398
2012-02-02,902.379
2012-02-03,913.969
2012-02-06,912.813
2012-02-07,916.84
2012-02-08,917.971
2012-02-09,920.452
2012-02-10,910.133
2012-02-13,917.386
2012-02-14,913.88
2012-02-15,912.478
2012-02-16,917.642
2012-02-17,923.295
2012-02-20,928.798
2012-02-21,928.749
2012-02-22,924.19
2012-02-23,927.71
2012-02-24,932.516
2012-02-27,930.922
2012-02-28,935.033
2012-02-29,932.382
2012-03-01,937.565
2012-03-02,932.99
2012-03-05,928.972
2012-03-06,908.456
2012-03-07,913.331
2012-03-08,927.755
2012-03-09,928.125
2012-03-12,927.014
2012-03-13,942.797
2012-03-14,941.012
2012-03-15,946.475
2012-03-16,951.564
2012-03-19,955.382
2012-03-20,949.0
2012-03-21,946.354
2012-03-22,938.721
2012-03-23,942.639
2012-03-26,955.068
2012-03-27,952.394
2012-03-28,945.783
2012-03-29,940.074
2012-03-30,945.64
2012-04-02,955.008
2012-04-03,949.873
2012-04-04,932.673
2012-04-05,931.751
2012-04-06,931.751
2012-04-09,925.369
2012-04-10,908.553
2012-04-11,914.963
2012-04-12,927.876
2012-04-13,914.713
2012-04-16,914.791
2012-04-17,931.634
2012-04-18,928.09
2012-04-19,923.651
2012-04-20,927.685
2012-04-23,914.368
2012-04-24,921.492
2012-04-25,931.895
2012-04-26,937.323
2012-04-27,941.67
2012-04-30,937.639
2012-05-01,942.163
2012-05-02,937.464
2012-05-03,932.715
2012-05-04,917.352
2012-05-07,916.786
2012-05-08,908.375
2012-05-09,901.971
2012-05-10,906.454
2012-05-11,904.947
2012-05-14,891.026
2012-05-15,884.643
2012-05-16,879.125
2012-05-17,867.859
2012-05-18,860.35
2012-05-21,870.408
2012-05-22,876.577
2012-05-23,866.908
2012-05-24,870.664
2012-05-25,868.203
2012-05-28,869.142
2012-05-29,877.501
2012-05-30,862.157
2012-05-31,859.799
2012-06-01,841.737
2012-06-04,842.466
2012-06-05,846.417
2012-06-06,866.28
2012-06-07,871.467
2012-06-08,871.631
2012-06-11,866.772
2012-06-12,874.051
2012-06-13,873.331
2012-06-14,878.161
2012-06-15,887.374
2012-06-18,888.299
2012-06-19,901.02
2012-06-20,901.846
2012-06-21,884.553
2012-06-22,884.418
2012-06-25,870.478
2012-06-26,873.005
2012-06-27,882.099
2012-06-28,878.487
2012-06-29,906.059
2012-07-02,909.54
2012-07-03,917.712
2012-07-04,916.344
2012-07-05,910.318
2012-07-06,900.6
2012-07-09,897.973
2012-07-10,894.327
2012-07-11,895.26
2012-07-12,886.728
2012-07-13,901.55
2012-07-16,901.054
2012-07-17,904.662
2012-07-18,912.785
2012-07-19,918.362
2012-07-20,906.809
2012-07-23,892.986
2012-07-24,886.005
2012-07-25,886.113
2012-07-26,905.784
2012-07-27,922.643
2012-07-30,925.062
2012-07-31,922.088
2012-08-01,921.635
2012-08-02,910.636
2012-08-03,931.896
2012-08-06,936.374
2012-08-07,942.328
2012-08-08,942.368
2012-08-09,943.321
2012-08-10,943.925
2012-08-13,942.799
2012-08-14,944.469
2012-08-15,944.14
2012-08-16,951.519
2012-08-17,952.747
2012-08-20,953.036
2012-08-21,955.776
2012-08-22,951.516
2012-08-23,948.2
2012-08-24,950.224
2012-08-27,951.379
2012-08-28,950.438
2012-08-29,949.336
2012-08-30,940.969
2012-08-31,947.832
2012-09-03,949.73
2012-09-04,944.815
2012-09-05,944.917
2012-09-06,965.298
2012-09-07,973.389
2012-09-10,968.768
2012-09-11,973.562
2012-09-12,976.305
2012-09-13,986.435
2012-09-14,999.581
2012-09-17,996.527
2012-09-18,992.473
2012-09-19,994.638
2012-09-20,990.693
2012-09-21,993.161
2012-09-24,988.827
2012-09-25,985.282
2012-09-26,972.879
2012-09-27,980.928
2012-09-28,974.41
2012-10-01,981.667
2012-10-02,982.08
2012-10-03,982.815
2012-10-04,989.739
2012-10-05,994.585
2012-10-08,987.393
2012-10-09,978.433
2012-10-10,973.32
2012-10-11,976.493
2012-10-12,973.71
2012-10-15,979.135
2012-10-16,991.744
2012-10-17,999.234
2012-10-18,997.959
2012-10-19,983.736
2012-10-22,983.431
2012-10-23,966.62
2012-10-24,966.803
2012-10-25,969.29
2012-10-26,967.943
2012-10-29,965.674
2012-10-30,970.711
2012-10-31,968.796
2012-11-01,977.859
2012-11-02,971.511
2012-11-05,969.454
2012-11-06,976.231
2012-11-07,957.685
2012-11-08,949.262
2012-11-09,949.237
2012-11-12,948.954
2012-11-13,947.011
2012-11-14,936.382
2012-11-15,933.003
2012-11-16,930.773
2012-11-19,952.2
2012-11-20,953.204
2012-11-21,955.818
2012-11-22,959.681
2012-11-23,971.341
2012-11-26,969.058
2012-11-27,966.243
2012-11-28,970.966
2012-11-29,979.368
2012-11-30,979.778
2012-12-03,978.667
2012-12-04,977.987
2012-12-05,979.712
2012-12-06,982.175
2012-12-07,983.267
2012-12-10,984.251
2012-12-11,991.255
2012-12-12,993.34
2012-12-13,989.602
2012-12-14,987.275
2012-12-17,994.848
2012-12-18,1004.085
2012-12-19,1001.979
2012-12-20,1004.458
2012-12-21,996.226
2012-12-24,994.881
2012-12-25,994.863
2012-12-26,992.563
2012-12-27,992.317
2012-12-28,983.934
2012-12-31,993.712
2013-01-01,993.742
2013-01-02,1018.26
2013-01-03,1015.345
2013-01-04,1017.996
2013-01-07,1015.986
2013-01-08,1012.878
2013-01-09,1016.805
2013-01-10,1025.572
2013-01-11,1028.422
2013-01-14,1027.024
2013-01-15,1027.23
2013-01-16,1026.291
2013-01-17,1032.339
2013-01-18,1032.102
2013-01-21,1033.949
2013-01-22,1036.092
2013-01-23,1037.668
2013-01-24,1040.487
2013-01-25,1046.626
2013-01-28,1044.913
2013-01-29,1050.915
2013-01-30,1049.151
2013-01-31,1045.123
2013-02-01,1055.407
2013-02-04,1039.621
2013-02-05,1046.794
2013-02-06,1045.918
2013-02-07,1040.614
2013-02-08,1048.255
2013-02-11,1045.306
2013-02-12,1050.18
2013-02-13,1052.2
2013-02-14,1049.896
2013-02-15,1047.957
2013-02-18,1047.814
2013-02-19,1056.918
2013-02-20,1048.862
2013-02-21,1034.946
2013-02-22,1043.225
2013-02-25,1033.725
2013-02-26,1028.906
2013-02-27,1041.115
2013-02-28,1043.989
2013-03-01,1041.582
2013-03-04,1043.442
2013-03-05,1056.499
2013-03-06,1057.031
2013-03-07,1060.623
2013-03-08,1063.603
2013-03-11,1066.752
2013-03-12,1065.632
2013-03-13,1063.448
2013-03-14,1071.463
2013-03-15,1072.769
2013-03-18,1063.921
2013-03-19,1058.839
2013-03-20,1065.815
2013-03-21,1058.023
2013-03-22,1064.574
2013-03-25,1058.93
2013-03-26,1064.283
2013-03-27,1061.073
2013-03-28,1065.64
2013-03-29,1065.64
2013-04-01,1063.52
2013-04-02,1071.79
2013-04-03,1061.589
2013-04-04,1059.838
2013-04-05,1055.098
2013-04-08,1059.726
2013-04-09,1065.349
2013-04-10,1079.703
2013-04-11,1085.429
2013-04-12,1079.382
2013-04-15,1060.925
2013-04-16,1068.287
2013-04-17,1051.957
2013-04-18,1048.366
2013-04-19,1055.811
2013-04-22,1058.253
2013-04-23,1072.23
2013-04-24,1075.982
2013-04-25,1081.817
2013-04-26,1080.319
2013-04-29,1090.341
2013-04-30,1095.24
2013-05-01,1088.345
2013-05-02,1092.611
2013-05-03,1104.071
2013-05-06,1103.742
2013-05-07,1108.629
2013-05-08,1117.673
2013-05-09,1113.329
2013-05-10,1112.86
2013-05-13,1112.395
2013-05-14,1120.308
2013-05-15,1122.631
2013-05-16,1120.618
2013-05-17,1125.508
2013-05-20,1128.02
2013-05-21,1129.98
2013-05-22,1125.292
2013-05-23,1114.912
2013-05-24,1114.281
2013-05-27,1115.393
2013-05-28,1121.681
2013-05-29,1113.043
2013-05-30,1119.071
2013-05-31,1102.48
2013-06-03,1106.075
2013-06-04,1104.703
2013-06-05,1088.962
2013-06-06,1092.583
2013-06-07,1105.605
2013-06-10,1104.647
2013-06-11,1095.514
2013-06-12,1090.497
2013-06-13,1099.379
2013-06-14,1097.705
2013-06-17,1106.066
2013-06-18,1111.557
2013-06-19,1102.005
2013-06-20,1065.422
2013-06-21,1062.198
2013-06-24,1047.21
2013-06-25,1057.698
2013-06-26,1069.247
2013-06-27,1075.633
2013-06-28,1070.943
2013-07-01,1078.194
2013-07-02,1077.508
2013-07-03,1072.917
2013-07-04,1080.276
2013-07-05,1079.823
2013-07-08,1089.092
2013-07-09,1095.738
2013-07-10,1098.567
2013-07-11,1116.269
2013-07-12,1117.628
2013-07-15,1120.398
2013-07-16,1118.641
2013-07-17,1121.654
2013-07-18,1127.875
2013-07-19,1130.35
2013-07-22,1134.819
2013-07-23,1134.099
2013-07-24,1134.324
2013-07-25,1134.425
2013-07-26,1135.332
2013-07-29,1132.976
2013-07-30,1131.819
2013-07-31,1131.469
2013-08-01,1142.487
2013-08-02,1146.586
2013-08-05,1144.672
2013-08-06,1140.738
2013-08-07,1137.127
2013-08-08,1144.497
2013-08-09,1143.771
2013-08-12,1142.448
2013-08-13,1145.294
2013-08-14,1144.241
2013-08-15,1130.908
2013-08-16,1132.147
2013-08-19,1126.27
2013-08-20,1126.253
2013-08-21,1118.536
2013-08-22,1126.183
2013-08-23,1133.054
2013-08-26,1129.936
2013-08-27,1113.038
2013-08-28,1112.368
2013-08-29,1113.626
2013-08-30,1107.552
2013-09-02,1115.009
2013-09-03,1116.322
2013-09-04,1123.826
2013-09-05,1125.091
2013-09-06,1129.058
2013-09-09,1138.081
2013-09-10,1148.151
2013-09-11,1153.381
2013-09-12,1151.13
2013-09-13,1152.096
2013-09-16,1161.763
2013-09-17,1163.352
2013-09-18,1173.667
2013-09-19,1181.979
2013-09-20,1173.865
2013-09-23,1168.538
2013-09-24,1166.751
2013-09-25,1165.51
2013-09-26,1167.794
2013-09-27,1165.776
2013-09-30,1158.019
2013-10-01,1165.835
2013-10-02,1164.779
2013-10-03,1158.09
2013-10-04,1162.753
2013-10-07,1155.355
2013-10-08,1144.765
2013-10-09,1141.094
2013-10-10,1162.885
2013-10-11,1170.884
2013-10-14,1175.142
2013-10-15,1172.346
2013-10-16,1182.795
2013-10-17,1193.935
2013-10-18,1203.525
2013-10-21,1204.579
2013-10-22,1213.949
2013-10-23,1207.543
2013-10-24,1212.327
2013-10-25,1215.113
2013-10-28,1215.816
2013-10-29,1220.339
2013-10-30,1217.57
2013-10-31,1210.538
2013-11-01,1208.663
2013-11-04,1212.908
2013-11-05,1209.805
2013-11-06,1217.203
2013-11-07,1203.121
2013-11-08,1210.755
2013-11-11,1213.493
2013-11-12,1210.09
2013-11-13,1213.029
2013-11-14,1221.864
2013-11-15,1227.593
2013-11-18,1229.095
2013-11-19,1225.221
2013-11-20,1221.408
2013-11-21,1225.288
2013-11-22,1231.106
2013-11-25,1231.065
2013-11-26,1229.699
2013-11-27,1233.633
2013-11-28,1235.786
2013-11-29,1236.068
2013-12-02,1230.888
2013-12-03,1223.184
2013-12-04,1218.664
2013-12-05,1213.807
2013-12-06,1225.983
2013-12-09,1228.698
2013-12-10,1225.019
2013-12-11,1213.824
2013-12-12,1205.807
2013-12-13,1204.867
2013-12-16,1215.136
2013-12-17,1208.768
2013-12-18,1225.69
2013-12-19,1229.937
2013-12-20,1236.06
2013-12-23,1245.027
2013-12-24,1247.412
2013-12-25,1247.434
2013-12-26,1251.838
2013-12-27,1258.496
2013-12-30,1258.797
2013-12-31,1262.904
2014-01-01,1262.923
2014-01-02,1249.654
2014-01-03,1249.454
2014-01-06,1246.599
2014-01-07,1253.196
2014-01-08,1253.108
2014-01-09,1250.645
2014-01-10,1256.733
2014-01-13,1247.868
2014-01-14,1256.048
2014-01-15,1261.981
2014-01-16,1261.126
2014-01-17,1259.26
2014-01-20,1259.361
2014-01-21,1261.138
2014-01-22,1262.225
2014-01-23,1253.189
2014-01-24,1227.52
2014-01-27,1219.635
2014-01-28,1224.995
2014-01-29,1214.925
2014-01-30,1222.012
2014-01-31,1213.814
2014-02-03,1193.405
2014-02-04,1196.627
2014-02-05,1196.513
2014-02-06,1214.622
2014-02-07,1228.427
2014-02-10,1230.899
2014-02-11,1246.249
2014-02-12,1247.982
2014-02-13,1253.962
2014-02-14,1261.069
2014-02-17,1263.3
2014-02-18,1266.162
2014-02-19,1261.81
2014-02-20,1264.874
2014-02-21,1265.673
2014-02-24,1272.759
2014-02-25,1271.864
2014-02-26,1268.821
2014-02-27,1272.589
2014-02-28,1278.916
2014-03-03,1263.063
2014-03-04,1282.074
2014-03-05,1282.875
2014-03-06,1288.419
2014-03-07,1283.765
2014-03-10,1281.381
2014-03-11,1277.278
2014-03-12,1274.496
2014-03-13,1262.614
2014-03-14,1256.335
2014-03-17,1268.143
2014-03-18,1276.617
2014-03-19,1270.709
2014-03-20,1271.045
2014-03-21,1270.5
2014-03-24,1263.699
2014-03-25,1272.416
2014-03-26,1270.787
2014-03-27,1269.458
2014-03-28,1276.935
2014-03-31,1284.94
2014-04-01,1293.172
2014-04-02,1295.885
2014-04-03,1294.332
2014-04-04,1286.92
2014-04-07,1274.863
2014-04-08,1280.058
2014-04-09,1291.557
2014-04-10,1275.78
2014-04-11,1263.524
2014-04-14,1270.089
2014-04-15,1271.603
2014-04-16,1284.288
2014-04-17,1288.121
2014-04-18,1288.121
2014-04-21,1290.374
2014-04-22,1298.883
2014-04-23,1295.417
2014-04-24,1298.223
2014-04-25,1289.588
2014-04-28,1293.821
2014-04-29,1302.118
2014-04-30,1305.72
2014-05-01,1306.097
2014-05-02,1304.477
2014-05-05,1305.56
2014-05-06,1299.395
2014-05-07,1304.15
2014-05-08,1306.392
2014-05-09,1303.302
2014-05-12,1313.811
2014-05-13,1315.179
2014-05-14,1313.009
2014-05-15,1303.558
2014-05-16,1307.196
2014-05-19,1309.263
2014-05-20,1302.879
2014-05-21,1311.146
2014-05-22,1314.051
2014-05-23,1317.706
2014-05-26,1320.873
2014-05-27,1324.561
2014-05-28,1322.67
2014-05-29,1328.485
2014-05-30,1330.236
2014-06-02,1330.653
2014-06-03,1329.225
2014-06-04,1330.149
2014-06-05,1336.556
2014-06-06,1343.717
2014-06-09,1345.213
2014-06-10,1345.621
2014-06-11,1341.223
2014-06-12,1336.463
2014-06-13,1338.066
2014-06-16,1338.579
2014-06-17,1339.736
2014-06-18,1346.747
2014-06-19,1353.759
2014-06-20,1353.03
2014-06-23,1352.239
2014-06-24,1345.555
2014-06-25,1346.628
2014-06-26,1344.844
2014-06-27,1348.563
2014-06-30,1349.503
2014-07-01,1358.098
2014-07-02,1360.256
2014-07-03,1367.087
2014-07-04,1365.856
2014-07-07,1359.478
2014-07-08,1348.945
2014-07-09,1353.335
2014-07-10,1344.495
2014-07-11,1346.705
2014-07-14,1355.634
2014-07-15,1350.465
2014-07-16,1359.187
2014-07-17,1345.306
2014-07-18,1353.794
2014-07-21,1350.26
2014-07-22,1358.577
2014-07-23,1361.936
2014-07-24,1364.17
2014-07-25,1356.384
2014-07-28,1356.131
2014-07-29,1352.974
2014-07-30,1350.53
2014-07-31,1328.786
2014-08-01,1321.657
2014-08-04,1326.101
2014-08-05,1317.6
2014-08-06,1314.712
2014-08-07,1306.928
2014-08-08,1314.384
2014-08-11,1321.425
2014-08-12,1319.113
2014-08-13,1327.681
2014-08-14,1332.809
2014-08-15,1331.564
2014-08-18,1342.873
2014-08-19,1349.056
2014-08-20,1350.579
2014-08-21,1355.695
2014-08-22,1351.104
2014-08-25,1358.701
2014-08-26,1362.664
2014-08-27,1363.876
2014-08-28,1358.897
2014-08-29,1363.038
2014-09-01,1362.829
2014-09-02,1361.397
2014-09-03,1365.312
2014-09-04,1363.347
2014-09-05,1365.176
2014-09-08,1360.34
2014-09-09,1352.024
2014-09-10,1354.753
2014-09-11,1355.529
2014-09-12,1349.729
2014-09-15,1348.295
2014-09-16,1354.038
2014-09-17,1357.329
2014-09-18,1364.032
2014-09-19,1361.494
2014-09-22,1350.203
2014-09-23,1341.994
2014-09-24,1349.237
2014-09-25,1329.235
2014-09-26,1335.598
2014-09-29,1329.999
2014-09-30,1328.788
2014-10-01,1313.488
2014-10-02,1305.961
2014-10-03,1313.566
2014-10-06,1315.7
2014-10-07,1299.587
2014-10-08,1312.002
2014-10-09,1295.755
2014-10-10,1275.562
2014-10-13,1264.432
2014-10-14,1263.262
2014-10-15,1247.14
2014-10-16,1246.297
2014-10-17,1266.913
2014-10-20,1272.761
2014-10-21,1295.014
2014-10-22,1289.921
2014-10-23,1302.263
2014-10-24,1307.831
2014-10-27,1305.466
2014-10-28,1320.592
2014-10-29,1321.218
2014-10-30,1324.024
2014-10-31,1338.491
2014-11-03,1332.565
2014-11-04,1327.825
2014-11-05,1336.334
2014-11-06,1338.903
2014-11-07,1338.073
2014-11-10,1344.944
2014-11-11,1346.579
2014-11-12,1344.03
2014-11-13,1345.495
2014-11-14,1346.083
2014-11-17,1347.19
2014-11-18,1356.086
2014-11-19,1354.311
2014-11-20,1354.81
2014-11-21,1364.549
2014-11-24,1367.626
2014-11-25,1368.644
2014-11-26,1373.769
2014-11-27,1372.651
2014-11-28,1367.995
2014-12-01,1358.944
2014-12-02,1364.934
2014-12-03,1367.741
2014-12-04,1364.347
2014-12-05,1367.214
2014-12-08,1356.746
2014-12-09,1351.384
2014-12-10,1333.97
2014-12-11,1336.488
2014-12-12,1314.314
2014-12-15,1297.952
2014-12-16,1299.356
2014-12-17,1314.066
2014-12-18,1343.148
2014-12-19,1349.569
2014-12-22,1355.341
2014-12-23,1356.308
2014-12-24,1356.79
2014-12-25,1356.765
2014-12-26,1359.598
2014-12-29,1362.307
2014-12-30,1353.43
2014-12-31,1343.95
2015-01-01,1343.957
2015-01-02,1339.946
2015-01-05,1310.991
2015-01-06,1299.538
2015-01-07,1307.572
2015-01-08,1334.202
2015-01-09,1323.353
2015-01-12,1317.556
2015-01-13,1319.202
2015-01-14,1307.689
2015-01-15,1304.305
2015-01-16,1317.334
2015-01-19,1321.891
2015-01-20,1324.026
2015-01-21,1331.647
2015-01-22,1346.112
2015-01-23,1342.338
2015-01-26,1346.375
2015-01-27,1336.269
2015-01-28,1322.213
2015-01-29,1328.196
2015-01-30,1313.461
2015-02-02,1328.826
2015-02-03,1348.052
2015-02-04,1346.192
2015-02-05,1356.9
2015-02-06,1352.382
2015-02-09,1346.078
2015-02-10,1356.178
2015-02-11,1354.052
2015-02-12,1367.54
2015-02-13,1376.934
2015-02-16,1376.604
2015-02-17,1378.936
2015-02-18,1379.991
2015-02-19,1380.709
2015-02-20,1386.477
2015-02-23,1388.292
2015-02-24,1392.671
2015-02-25,1393.809
2015-02-26,1391.416
2015-02-27,1390.229
2015-03-02,1393.97
2015-03-03,1386.593
2015-03-04,1381.784
2015-03-05,1384.118
2015-03-06,1365.018
2015-03-09,1366.299
2015-03-10,1341.338
2015-03-11,1339.592
2015-03-12,1353.27
2015-03-13,1344.375
2015-03-16,1362.485
2015-03-17,1358.365
2015-03-18,1372.13
2015-03-19,1370.076
2015-03-20,1389.342
2015-03-23,1390.8
2015-03-24,1386.342
2015-03-25,1371.818
2015-03-26,1363.875
2015-03-27,1364.851
2015-03-30,1376.559
2015-03-31,1363.18
2015-04-01,1361.887
2015-04-02,1369.352
2015-04-03,1369.352
2015-04-06,1380.895
2015-04-07,1381.053
2015-04-08,1381.738
2015-04-09,1386.594
2015-04-10,1394.218
2015-04-13,1388.58
2015-04-14,1393.388
2015-04-15,1397.072
2015-04-16,1398.866
2015-04-17,1384.284
2015-04-20,1394.725
2015-04-21,1394.492
2015-04-22,1398.523
2015-04-23,1403.002
2015-04-24,1410.213
2015-04-27,1412.309
2015-04-28,1413.278
2015-04-29,1406.977
2015-04-30,1395.614
2015-05-01,1404.477
