Date,KOKUSAI INDEX (WORLD ex JP) LARGE CAP Large Cap
2010-09-08,757.798
2010-09-09,763.315
2010-09-10,764.818
2010-09-13,775.374
2010-09-14,777.553
2010-09-15,779.412
2010-09-16,778.356
2010-09-17,776.81
2010-09-20,788.16
2010-09-21,786.499
2010-09-22,787.071
2010-09-23,781.485
2010-09-24,796.548
2010-09-27,793.598
2010-09-28,796.183
2010-09-29,794.909
2010-09-30,792.916
2010-10-01,796.503
2010-10-04,790.725
2010-10-05,806.871
2010-10-06,810.716
2010-10-07,810.733
2010-10-08,813.145
2010-10-11,813.682
2010-10-12,812.824
2010-10-13,823.711
2010-10-14,824.69
2010-10-15,823.777
2010-10-18,827.145
2010-10-19,813.483
2010-10-20,823.282
2010-10-21,826.236
2010-10-22,824.241
2010-10-25,828.408
2010-10-26,825.264
2010-10-27,818.23
2010-10-28,823.714
2010-10-29,823.837
2010-11-01,825.566
2010-11-02,833.683
2010-11-03,834.718
2010-11-04,854.541
2010-11-05,854.158
2010-11-08,850.786
2010-11-09,848.882
2010-11-10,843.391
2010-11-11,840.984
2010-11-12,833.616
2010-11-15,832.977
2010-11-16,816.965
2010-11-17,817.844
2010-11-18,831.222
2010-11-19,831.292
2010-11-22,827.244
2010-11-23,810.865
2010-11-24,820.222
2010-11-25,821.411
2010-11-26,812.054
2010-11-29,804.751
2010-11-30,799.865
2010-12-01,816.941
2010-12-02,830.596
2010-12-03,835.813
2010-12-06,833.686
2010-12-07,837.992
2010-12-08,836.962
2010-12-09,840.156
2010-12-10,844.461
2010-12-13,850.133
2010-12-14,851.487
2010-12-15,845.934
2010-12-16,846.152
2010-12-17,843.762
2010-12-20,845.191
2010-12-21,852.868
2010-12-22,854.637
2010-12-23,854.218
2010-12-24,855.18
2010-12-27,853.605
2010-12-28,854.967
2010-12-29,857.015
2010-12-30,855.635
2010-12-31,857.468
2011-01-03,863.91
2011-01-04,864.576
2011-01-05,863.319
2011-01-06,860.879
2011-01-07,858.316
2011-01-10,853.448
2011-01-11,858.926
2011-01-12,870.809
2011-01-13,874.719
2011-01-14,878.455
2011-01-17,877.275
2011-01-18,883.304
2011-01-19,877.109
2011-01-20,869.914
2011-01-21,877.101
2011-01-24,883.55
2011-01-25,881.3
2011-01-26,886.7
2011-01-27,888.404
2011-01-28,874.56
2011-01-31,879.829
2011-02-01,895.594
2011-02-02,896.381
2011-02-03,894.323
2011-02-04,894.501
2011-02-07,900.128
2011-02-08,905.362
2011-02-09,902.762
2011-02-10,899.737
2011-02-11,901.975
2011-02-14,903.351
2011-02-15,903.615
2011-02-16,908.985
2011-02-17,913.246
2011-02-18,915.664
2011-02-21,911.981
2011-02-22,899.381
2011-02-23,894.637
2011-02-24,892.887
2011-02-25,901.772
2011-02-28,909.039
2011-03-01,899.868
2011-03-02,899.322
2011-03-03,910.067
2011-03-04,906.343
2011-03-07,900.515
2011-03-08,903.448
2011-03-09,902.005
2011-03-10,884.838
2011-03-11,886.299
2011-03-14,882.603
2011-03-15,867.951
2011-03-16,852.412
2011-03-17,866.632
2011-03-18,872.566
2011-03-21,887.632
2011-03-22,886.659
2011-03-23,887.824
2011-03-24,897.7
2011-03-25,898.915
2011-03-28,896.712
2011-03-29,899.968
2011-03-30,907.91
2011-03-31,906.269
2011-04-01,913.332
2011-04-04,916.249
2011-04-05,916.324
2011-04-06,922.37
2011-04-07,919.62
2011-04-08,923.233
2011-04-11,921.483
2011-04-12,910.908
2011-04-13,914.032
2011-04-14,911.536
2011-04-15,912.885
2011-04-18,897.004
2011-04-19,903.676
2011-04-20,921.722
2011-04-21,928.518
2011-04-22,928.518
2011-04-25,926.299
2011-04-26,933.925
2011-04-27,938.297
2011-04-28,946.219
2011-04-29,948.854
2011-05-02,950.008
2011-05-03,944.124
2011-05-04,935.545
2011-05-05,922.594
2011-05-06,927.449
2011-05-09,923.313
2011-05-10,932.04
2011-05-11,926.082
2011-05-12,921.934
2011-05-13,916.952
2011-05-16,913.803
2011-05-17,909.619
2011-05-18,917.975
2011-05-19,921.96
2011-05-20,915.197
2011-05-23,899.888
2011-05-24,901.853
2011-05-25,905.073
2011-05-26,908.208
2011-05-27,916.557
2011-05-30,916.464
2011-05-31,927.601
2011-06-01,913.3
2011-06-02,907.017
2011-06-03,904.016
2011-06-06,897.194
2011-06-07,898.091
2011-06-08,890.885
2011-06-09,896.04
2011-06-10,881.288
2011-06-13,882.562
2011-06-14,894.384
2011-06-15,877.941
2011-06-16,872.3
2011-06-17,877.639
2011-06-20,878.55
2011-06-21,892.235
2011-06-22,888.834
2011-06-23,875.958
2011-06-24,870.417
2011-06-27,876.826
2011-06-28,887.271
2011-06-29,899.097
2011-06-30,911.557
2011-07-01,920.53
2011-07-04,922.383
2011-07-05,920.83
2011-07-06,916.926
2011-07-07,925.446
2011-07-08,917.487
2011-07-11,897.029
2011-07-12,891.584
2011-07-13,900.404
2011-07-14,894.493
2011-07-15,895.525
2011-07-18,883.985
2011-07-19,898.804
2011-07-20,903.79
2011-07-21,918.523
2011-07-22,920.714
2011-07-25,915.859
2011-07-26,916.532
2011-07-27,900.024
2011-07-28,896.863
2011-07-29,891.457
2011-08-01,883.492
2011-08-02,864.983
2011-08-03,861.922
2011-08-04,824.724
2011-08-05,816.666
2011-08-08,773.018
2011-08-09,796.986
2011-08-10,768.169
2011-08-11,796.51
2011-08-12,807.462
2011-08-15,824.193
2011-08-16,818.628
2011-08-17,822.384
2011-08-18,784.599
2011-08-19,773.598
2011-08-22,774.993
2011-08-23,793.92
2011-08-24,803.318
2011-08-25,792.621
2011-08-26,797.21
2011-08-29,817.399
2011-08-30,819.755
2011-08-31,830.327
2011-09-01,824.336
2011-09-02,804.169
2011-09-05,789.569
2011-09-06,782.596
2011-09-07,804.878
2011-09-08,801.7
2011-09-09,775.848
2011-09-12,767.693
2011-09-13,775.725
2011-09-14,783.929
2011-09-15,801.825
2011-09-16,805.338
2011-09-19,790.145
2011-09-20,796.319
2011-09-21,777.196
2011-09-22,742.874
2011-09-23,747.521
2011-09-26,760.872
2011-09-27,782.077
2011-09-28,768.956
2011-09-29,774.882
2011-09-30,756.243
2011-10-03,736.143
2011-10-04,736.919
2011-10-05,754.706
2011-10-06,773.913
2011-10-07,775.608
2011-10-10,798.635
2011-10-11,799.101
2011-10-12,812.334
2011-10-13,805.811
2011-10-14,820.416
2011-10-17,807.539
2011-10-18,812.773
2011-10-19,811.353
2011-10-20,805.837
2011-10-21,825.54
2011-10-24,836.42
2011-10-25,824.912
2011-10-26,828.909
2011-10-27,864.847
2011-10-28,866.135
2011-10-31,841.559
2011-11-01,810.66
2011-11-02,823.415
2011-11-03,836.396
2011-11-04,831.762
2011-11-07,834.036
2011-11-08,843.91
2011-11-09,816.484
2011-11-10,817.755
2011-11-11,837.288
2011-11-14,828.338
2011-11-15,826.326
2011-11-16,818.099
2011-11-17,805.907
2011-11-18,802.924
2011-11-21,783.147
2011-11-22,780.297
2011-11-23,762.48
2011-11-24,760.839
2011-11-25,759.868
2011-11-28,785.473
2011-11-29,789.192
2011-11-30,823.274
2011-12-01,821.865
2011-12-02,824.176
2011-12-05,832.381
2011-12-06,829.595
2011-12-07,831.609
2011-12-08,815.099
2011-12-09,825.901
2011-12-12,811.233
2011-12-13,805.506
2011-12-14,791.183
2011-12-15,795.161
2011-12-16,797.247
2011-12-19,790.248
2011-12-20,811.132
2011-12-21,810.813
2011-12-22,818.389
2011-12-23,825.323
2011-12-26,825.344
2011-12-27,825.805
2011-12-28,814.497
2011-12-29,821.692
2011-12-30,824.008
2012-01-02,826.742
2012-01-03,842.175
2012-01-04,838.753
2012-01-05,834.58
2012-01-06,831.202
2012-01-09,831.45
2012-01-10,842.43
2012-01-11,839.715
2012-01-12,842.184
2012-01-13,836.865
2012-01-16,839.053
2012-01-17,845.51
2012-01-18,852.663
2012-01-19,860.442
2012-01-20,861.152
2012-01-23,866.217
2012-01-24,862.598
2012-01-25,866.345
2012-01-26,871.322
2012-01-27,867.207
2012-01-30,862.315
2012-01-31,863.553
2012-02-01,875.524
2012-02-02,876.467
2012-02-03,887.705
2012-02-06,886.58
2012-02-07,890.486
2012-02-08,891.525
2012-02-09,893.921
2012-02-10,883.897
2012-02-13,890.901
2012-02-14,887.464
2012-02-15,886.035
2012-02-16,891.03
2012-02-17,896.514
2012-02-20,901.857
2012-02-21,901.808
2012-02-22,897.366
2012-02-23,900.755
2012-02-24,905.399
2012-02-27,903.733
2012-02-28,907.695
2012-02-29,905.094
2012-03-01,910.114
2012-03-02,905.664
2012-03-05,901.749
2012-03-06,881.823
2012-03-07,886.501
2012-03-08,900.397
2012-03-09,900.756
2012-03-12,899.668
2012-03-13,914.922
2012-03-14,913.179
2012-03-15,918.477
2012-03-16,923.413
2012-03-19,927.093
2012-03-20,920.898
2012-03-21,918.32
2012-03-22,910.89
2012-03-23,914.677
2012-03-26,926.733
2012-03-27,924.117
2012-03-28,917.643
2012-03-29,912.089
2012-03-30,917.475
2012-04-02,926.546
2012-04-03,921.52
2012-04-04,904.817
2012-04-05,903.817
2012-04-06,903.817
2012-04-09,897.621
2012-04-10,881.298
2012-04-11,887.49
2012-04-12,900.002
2012-04-13,887.193
2012-04-16,887.252
2012-04-17,903.564
2012-04-18,900.121
2012-04-19,895.802
2012-04-20,899.668
2012-04-23,886.612
2012-04-24,893.515
2012-04-25,903.562
2012-04-26,908.794
2012-04-27,912.954
2012-04-30,908.961
2012-05-01,913.347
2012-05-02,908.757
2012-05-03,904.117
2012-05-04,889.094
2012-05-07,888.515
2012-05-08,880.327
2012-05-09,874.054
2012-05-10,878.237
2012-05-11,876.709
2012-05-14,863.205
2012-05-15,856.988
2012-05-16,851.574
2012-05-17,840.618
2012-05-18,833.283
2012-05-21,842.97
2012-05-22,848.934
2012-05-23,839.561
2012-05-24,843.15
2012-05-25,840.766
2012-05-28,841.67
2012-05-29,849.738
2012-05-30,834.813
2012-05-31,832.511
2012-06-01,815.001
2012-06-04,815.701
2012-06-05,819.519
2012-06-06,838.705
2012-06-07,843.721
2012-06-08,843.85
2012-06-11,839.13
2012-06-12,846.173
2012-06-13,845.406
2012-06-14,850.08
2012-06-15,858.997
2012-06-18,859.849
2012-06-19,872.16
2012-06-20,872.953
2012-06-21,856.181
2012-06-22,856.05
2012-06-25,842.532
2012-06-26,844.97
2012-06-27,853.724
2012-06-28,850.209
2012-06-29,876.886
2012-07-02,880.242
2012-07-03,888.098
2012-07-04,886.759
2012-07-05,880.926
2012-07-06,871.458
2012-07-09,868.915
2012-07-10,865.38
2012-07-11,866.26
2012-07-12,858.002
2012-07-13,872.322
2012-07-16,871.842
2012-07-17,875.333
2012-07-18,883.165
2012-07-19,888.543
2012-07-20,877.361
2012-07-23,863.982
2012-07-24,857.218
2012-07-25,857.322
2012-07-26,876.349
2012-07-27,892.653
2012-07-30,894.985
2012-07-31,892.107
2012-08-01,891.64
2012-08-02,880.985
2012-08-03,901.533
2012-08-06,905.863
2012-08-07,911.619
2012-08-08,911.591
2012-08-09,912.435
2012-08-10,913.018
2012-08-13,911.88
2012-08-14,913.463
2012-08-15,913.079
2012-08-16,920.204
2012-08-17,921.387
2012-08-20,921.664
2012-08-21,924.31
2012-08-22,920.178
2012-08-23,916.968
2012-08-24,918.898
2012-08-27,920.013
2012-08-28,919.092
2012-08-29,917.992
2012-08-30,909.875
2012-08-31,916.508
2012-09-03,918.344
2012-09-04,913.589
2012-09-05,913.642
2012-09-06,933.325
2012-09-07,941.118
2012-09-10,936.636
2012-09-11,941.267
2012-09-12,943.866
2012-09-13,953.636
2012-09-14,966.343
2012-09-17,963.384
2012-09-18,959.461
2012-09-19,961.55
2012-09-20,957.707
2012-09-21,960.094
2012-09-24,955.862
2012-09-25,952.392
2012-09-26,940.361
2012-09-27,948.122
2012-09-28,941.814
2012-10-01,948.804
2012-10-02,949.19
2012-10-03,949.859
2012-10-04,956.549
2012-10-05,961.167
2012-10-08,954.216
2012-10-09,945.554
2012-10-10,940.602
2012-10-11,943.633
2012-10-12,940.941
2012-10-15,946.183
2012-10-16,958.368
2012-10-17,965.563
2012-10-18,964.321
2012-10-19,950.573
2012-10-22,950.272
2012-10-23,934.017
2012-10-24,934.194
2012-10-25,936.59
2012-10-26,935.288
2012-10-29,933.095
2012-10-30,937.955
2012-10-31,936.079
2012-11-01,944.823
2012-11-02,938.687
2012-11-05,936.68
2012-11-06,943.224
2012-11-07,925.142
2012-11-08,917.004
2012-11-09,916.974
2012-11-12,916.696
2012-11-13,914.759
2012-11-14,904.411
2012-11-15,901.13
2012-11-16,898.957
2012-11-19,919.627
2012-11-20,920.587
2012-11-21,923.11
2012-11-22,926.838
2012-11-23,938.073
2012-11-26,935.862
2012-11-27,933.126
2012-11-28,937.636
2012-11-29,945.715
2012-11-30,946.112
2012-12-03,945.038
2012-12-04,944.37
2012-12-05,945.979
2012-12-06,948.244
2012-12-07,949.284
2012-12-10,950.226
2012-12-11,956.986
2012-12-12,958.95
2012-12-13,955.292
2012-12-14,953.031
2012-12-17,960.316
2012-12-18,969.227
2012-12-19,967.187
2012-12-20,969.541
2012-12-21,961.575
2012-12-24,960.248
2012-12-25,960.231
2012-12-26,958.002
2012-12-27,957.723
2012-12-28,949.608
2012-12-31,959.044
2013-01-01,959.073
2013-01-02,982.69
2013-01-03,979.87
2013-01-04,982.428
2013-01-07,980.488
2013-01-08,977.421
2013-01-09,981.208
2013-01-10,989.661
2013-01-11,992.39
2013-01-14,991.04
2013-01-15,991.214
2013-01-16,990.285
2013-01-17,996.119
2013-01-18,995.886
2013-01-21,997.667
2013-01-22,999.715
2013-01-23,1001.233
2013-01-24,1003.905
2013-01-25,1009.827
2013-01-28,1008.17
2013-01-29,1013.951
2013-01-30,1012.194
2013-01-31,1008.297
2013-02-01,1018.218
2013-02-04,1002.986
2013-02-05,1009.883
2013-02-06,1009.011
2013-02-07,1003.816
2013-02-08,1011.174
2013-02-11,1008.32
2013-02-12,1013.012
2013-02-13,1014.859
2013-02-14,1012.617
2013-02-15,1010.734
2013-02-18,1010.596
2013-02-19,1019.346
2013-02-20,1011.571
2013-02-21,998.103
2013-02-22,1006.058
2013-02-25,996.894
2013-02-26,992.112
2013-02-27,1003.844
2013-02-28,1006.605
2013-03-01,1004.281
2013-03-04,1006.073
2013-03-05,1018.653
2013-03-06,1019.108
2013-03-07,1022.462
2013-03-08,1025.321
2013-03-11,1028.34
2013-03-12,1027.25
2013-03-13,1025.073
2013-03-14,1032.797
2013-03-15,1034.038
2013-03-18,1025.485
2013-03-19,1020.581
2013-03-20,1027.302
2013-03-21,1019.735
2013-03-22,1026.038
2013-03-25,1020.599
2013-03-26,1025.686
2013-03-27,1022.574
2013-03-28,1026.962
2013-03-29,1026.962
2013-04-01,1024.9
2013-04-02,1032.868
2013-04-03,1022.997
2013-04-04,1021.283
2013-04-05,1016.704
2013-04-08,1021.077
2013-04-09,1026.492
2013-04-10,1040.283
2013-04-11,1045.747
2013-04-12,1039.89
2013-04-15,1021.976
2013-04-16,1029.054
2013-04-17,1013.324
2013-04-18,1009.859
2013-04-19,1016.987
2013-04-22,1019.318
2013-04-23,1032.755
2013-04-24,1036.323
2013-04-25,1041.903
2013-04-26,1040.389
2013-04-29,1049.957
2013-04-30,1054.649
2013-05-01,1048.002
2013-05-02,1052.039
2013-05-03,1063.037
2013-05-06,1062.683
2013-05-07,1067.361
2013-05-08,1075.935
2013-05-09,1071.558
2013-05-10,1071.095
2013-05-13,1070.625
2013-05-14,1078.16
2013-05-15,1080.286
2013-05-16,1078.307
2013-05-17,1083.004
2013-05-20,1085.364
2013-05-21,1087.215
2013-05-22,1082.675
2013-05-23,1072.659
2013-05-24,1072.025
2013-05-27,1073.092
2013-05-28,1079.137
2013-05-29,1070.792
2013-05-30,1076.536
2013-05-31,1060.565
2013-06-03,1064.006
2013-06-04,1062.677
2013-06-05,1047.47
2013-06-06,1050.915
2013-06-07,1063.438
2013-06-10,1062.505
2013-06-11,1053.719
2013-06-12,1048.811
2013-06-13,1057.326
2013-06-14,1055.716
2013-06-17,1063.755
2013-06-18,1069.029
2013-06-19,1059.841
2013-06-20,1024.617
2013-06-21,1021.517
2013-06-24,1007.062
2013-06-25,1017.127
2013-06-26,1028.186
2013-06-27,1034.294
2013-06-28,1029.783
2013-07-01,1036.73
2013-07-02,1036.017
2013-07-03,1031.6
2013-07-04,1038.672
2013-07-05,1038.227
2013-07-08,1047.075
2013-07-09,1053.461
2013-07-10,1056.16
2013-07-11,1073.156
2013-07-12,1074.462
2013-07-15,1077.124
2013-07-16,1075.434
2013-07-17,1078.306
2013-07-18,1084.264
2013-07-19,1086.639
2013-07-22,1090.93
2013-07-23,1090.227
2013-07-24,1090.443
2013-07-25,1090.538
2013-07-26,1091.409
2013-07-29,1089.132
2013-07-30,1088.008
2013-07-31,1087.64
2013-08-01,1098.213
2013-08-02,1102.152
2013-08-05,1100.292
2013-08-06,1096.505
2013-08-07,1092.959
2013-08-08,1099.997
2013-08-09,1099.245
2013-08-12,1097.969
2013-08-13,1100.651
2013-08-14,1099.577
2013-08-15,1086.727
2013-08-16,1087.906
2013-08-19,1082.247
2013-08-20,1082.218
2013-08-21,1074.793
2013-08-22,1082.139
2013-08-23,1088.709
2013-08-26,1085.71
2013-08-27,1069.469
2013-08-28,1068.785
2013-08-29,1069.965
2013-08-30,1064.114
2013-09-02,1071.279
2013-09-03,1072.53
2013-09-04,1079.694
2013-09-05,1080.902
2013-09-06,1084.69
2013-09-09,1093.348
2013-09-10,1103.019
2013-09-11,1108.009
2013-09-12,1105.788
2013-09-13,1106.713
2013-09-16,1115.99
2013-09-17,1117.514
2013-09-18,1127.418
2013-09-19,1135.368
2013-09-20,1127.572
2013-09-23,1122.435
2013-09-24,1120.669
2013-09-25,1119.466
2013-09-26,1121.619
2013-09-27,1119.655
2013-09-30,1112.195
2013-10-01,1119.678
2013-10-02,1118.62
2013-10-03,1112.196
2013-10-04,1116.667
2013-10-07,1109.56
2013-10-08,1099.325
2013-10-09,1095.782
2013-10-10,1116.677
2013-10-11,1124.349
2013-10-14,1128.437
2013-10-15,1125.751
2013-10-16,1135.759
2013-10-17,1146.446
2013-10-18,1155.649
2013-10-21,1156.655
2013-10-22,1165.641
2013-10-23,1159.488
2013-10-24,1164.08
2013-10-25,1166.754
2013-10-28,1167.428
2013-10-29,1171.758
2013-10-30,1169.08
2013-10-31,1162.313
2013-11-01,1160.512
2013-11-04,1164.585
2013-11-05,1161.581
2013-11-06,1168.529
2013-11-07,1154.966
2013-11-08,1162.291
2013-11-11,1164.914
2013-11-12,1161.628
2013-11-13,1164.366
2013-11-14,1172.805
2013-11-15,1178.278
2013-11-18,1179.709
2013-11-19,1175.945
2013-11-20,1172.273
2013-11-21,1175.989
2013-11-22,1181.54
2013-11-25,1181.496
2013-11-26,1180.164
2013-11-27,1183.884
2013-11-28,1185.941
2013-11-29,1186.196
2013-12-02,1181.223
2013-12-03,1173.811
2013-12-04,1169.417
2013-12-05,1164.754
2013-12-06,1176.401
2013-12-09,1178.998
2013-12-10,1175.469
2013-12-11,1164.701
2013-12-12,1156.942
2013-12-13,1156.037
2013-12-16,1165.859
2013-12-17,1159.75
2013-12-18,1175.975
2013-12-19,1180.016
2013-12-20,1185.891
2013-12-23,1194.444
2013-12-24,1196.709
2013-12-25,1196.729
2013-12-26,1200.954
2013-12-27,1207.287
2013-12-30,1207.55
2013-12-31,1211.482
2014-01-01,1211.501
2014-01-02,1198.728
2014-01-03,1198.52
2014-01-06,1195.777
2014-01-07,1202.102
2014-01-08,1201.945
2014-01-09,1199.582
2014-01-10,1205.422
2014-01-13,1196.895
2014-01-14,1204.735
2014-01-15,1210.419
2014-01-16,1209.594
2014-01-17,1207.8
2014-01-20,1207.897
2014-01-21,1209.593
2014-01-22,1210.607
2014-01-23,1201.927
2014-01-24,1177.306
2014-01-27,1169.728
2014-01-28,1174.868
2014-01-29,1165.144
2014-01-30,1171.925
2014-01-31,1164.063
2014-02-03,1144.49
2014-02-04,1147.572
2014-02-05,1147.386
2014-02-06,1164.642
2014-02-07,1177.868
2014-02-10,1180.234
2014-02-11,1194.94
2014-02-12,1196.475
2014-02-13,1202.188
2014-02-14,1208.991
2014-02-17,1211.13
2014-02-18,1213.837
2014-02-19,1209.659
2014-02-20,1212.552
2014-02-21,1213.285
2014-02-24,1220.071
2014-02-25,1219.197
2014-02-26,1216.236
2014-02-27,1219.709
2014-02-28,1225.766
2014-03-03,1210.559
2014-03-04,1228.779
2014-03-05,1229.501
2014-03-06,1234.664
2014-03-07,1230.187
2014-03-10,1227.889
2014-03-11,1223.944
2014-03-12,1221.208
2014-03-13,1209.796
2014-03-14,1203.775
2014-03-17,1215.08
2014-03-18,1223.194
2014-03-19,1217.524
2014-03-20,1217.821
2014-03-21,1217.248
2014-03-24,1210.704
2014-03-25,1219.029
2014-03-26,1217.447
2014-03-27,1216.111
2014-03-28,1223.251
2014-03-31,1230.908
2014-04-01,1238.762
2014-04-02,1241.316
2014-04-03,1239.8
2014-04-04,1232.693
2014-04-07,1221.135
2014-04-08,1226.024
2014-04-09,1236.999
2014-04-10,1221.849
2014-04-11,1210.078
2014-04-14,1216.192
2014-04-15,1217.641
2014-04-16,1229.782
2014-04-17,1233.432
2014-04-18,1233.432
2014-04-21,1235.585
2014-04-22,1243.709
2014-04-23,1240.36
2014-04-24,1243.039
2014-04-25,1234.735
2014-04-28,1238.767
2014-04-29,1246.688
2014-04-30,1250.041
2014-05-01,1250.391
2014-05-02,1248.737
2014-05-05,1249.682
2014-05-06,1243.772
2014-05-07,1248.163
2014-05-08,1250.196
2014-05-09,1247.181
2014-05-12,1257.146
2014-05-13,1258.388
2014-05-14,1256.214
2014-05-15,1247.1
2014-05-16,1250.529
2014-05-19,1252.442
2014-05-20,1246.278
2014-05-21,1254.143
2014-05-22,1256.867
2014-05-23,1260.34
2014-05-26,1263.358
2014-05-27,1266.869
2014-05-28,1265.01
2014-05-29,1270.531
2014-05-30,1272.198
2014-06-02,1272.532
2014-06-03,1271.147
2014-06-04,1271.99
2014-06-05,1278.101
2014-06-06,1284.901
2014-06-09,1286.323
2014-06-10,1286.712
2014-06-11,1282.461
2014-06-12,1277.835
2014-06-13,1279.365
2014-06-16,1279.855
2014-06-17,1280.958
2014-06-18,1287.628
2014-06-19,1294.295
2014-06-20,1293.596
2014-06-23,1292.828
2014-06-24,1286.413
2014-06-25,1287.418
2014-06-26,1285.664
2014-06-27,1289.197
2014-06-30,1290.083
2014-07-01,1298.247
2014-07-02,1300.295
2014-07-03,1306.818
2014-07-04,1305.641
2014-07-07,1299.525
2014-07-08,1289.38
2014-07-09,1293.557
2014-07-10,1285.1
2014-07-11,1287.187
2014-07-14,1295.72
2014-07-15,1290.778
2014-07-16,1299.083
2014-07-17,1285.79
2014-07-18,1293.901
2014-07-21,1290.518
2014-07-22,1298.456
2014-07-23,1301.665
2014-07-24,1303.799
2014-07-25,1296.353
2014-07-28,1296.111
2014-07-29,1293.08
2014-07-30,1290.701
2014-07-31,1269.907
2014-08-01,1263.094
2014-08-04,1267.342
2014-08-05,1259.193
2014-08-06,1256.353
2014-08-07,1248.858
2014-08-08,1255.98
2014-08-11,1262.659
2014-08-12,1260.439
2014-08-13,1268.55
2014-08-14,1273.438
2014-08-15,1272.213
2014-08-18,1283.003
2014-08-19,1288.859
2014-08-20,1290.297
2014-08-21,1295.176
2014-08-22,1290.754
2014-08-25,1298.007
2014-08-26,1301.788
2014-08-27,1302.891
2014-08-28,1298.102
2014-08-29,1302.045
2014-09-01,1301.844
2014-09-02,1300.461
2014-09-03,1304.157
2014-09-04,1302.277
2014-09-05,1304.017
2014-09-08,1299.355
2014-09-09,1291.41
2014-09-10,1293.987
2014-09-11,1294.656
2014-09-12,1289.111
2014-09-15,1287.74
2014-09-16,1293.222
2014-09-17,1296.36
2014-09-18,1302.722
2014-09-19,1300.28
2014-09-22,1289.472
2014-09-23,1281.578
2014-09-24,1288.491
2014-09-25,1269.386
2014-09-26,1275.416
2014-09-29,1270.047
2014-09-30,1268.875
2014-10-01,1254.235
2014-10-02,1247.024
2014-10-03,1254.275
2014-10-06,1256.306
2014-10-07,1240.919
2014-10-08,1252.685
2014-10-09,1237.156
2014-10-10,1217.849
2014-10-13,1207.209
2014-10-14,1206.09
2014-10-15,1190.676
2014-10-16,1189.866
2014-10-17,1209.548
2014-10-20,1215.127
2014-10-21,1236.366
2014-10-22,1231.477
2014-10-23,1243.246
2014-10-24,1248.56
2014-10-27,1246.3
2014-10-28,1260.741
2014-10-29,1261.313
2014-10-30,1263.976
2014-10-31,1277.786
2014-11-03,1272.124
2014-11-04,1267.595
2014-11-05,1275.627
2014-11-06,1278.0
2014-11-07,1277.159
2014-11-10,1283.71
2014-11-11,1285.254
2014-11-12,1282.735
2014-11-13,1284.098
2014-11-14,1284.624
2014-11-17,1285.663
2014-11-18,1294.098
2014-11-19,1292.393
2014-11-20,1292.863
2014-11-21,1302.117
2014-11-24,1305.047
2014-11-25,1305.992
2014-11-26,1310.82
2014-11-27,1309.753
2014-11-28,1305.3
2014-12-01,1296.654
2014-12-02,1302.349
2014-12-03,1304.961
2014-12-04,1301.724
2014-12-05,1304.449
2014-12-08,1294.423
2014-12-09,1289.303
2014-12-10,1272.67
2014-12-11,1274.995
2014-12-12,1253.833
2014-12-15,1238.193
2014-12-16,1239.529
2014-12-17,1253.481
2014-12-18,1281.181
2014-12-19,1287.301
2014-12-22,1292.768
2014-12-23,1293.677
2014-12-24,1294.122
2014-12-25,1294.098
2014-12-26,1296.801
2014-12-29,1299.315
2014-12-30,1290.818
2014-12-31,1281.776
2015-01-01,1281.783
2015-01-02,1277.901
2015-01-05,1250.268
2015-01-06,1239.345
2015-01-07,1246.924
2015-01-08,1272.313
2015-01-09,1261.966
2015-01-12,1256.438
2015-01-13,1257.974
2015-01-14,1246.989
2015-01-15,1243.755
2015-01-16,1256.175
2015-01-19,1260.522
2015-01-20,1262.548
2015-01-21,1269.783
2015-01-22,1283.56
2015-01-23,1279.961
2015-01-26,1283.809
2015-01-27,1274.173
2015-01-28,1260.712
2015-01-29,1266.395
2015-01-30,1252.341
2015-02-02,1266.984
2015-02-03,1285.31
2015-02-04,1283.453
2015-02-05,1293.573
2015-02-06,1289.197
2015-02-09,1283.184
2015-02-10,1292.799
2015-02-11,1290.673
2015-02-12,1303.455
2015-02-13,1312.386
2015-02-16,1312.069
2015-02-17,1314.253
2015-02-18,1315.241
2015-02-19,1315.877
2015-02-20,1321.34
2015-02-23,1323.059
2015-02-24,1327.215
2015-02-25,1328.26
2015-02-26,1325.943
2015-02-27,1324.811
2015-03-02,1328.356
2015-03-03,1321.213
2015-03-04,1316.582
2015-03-05,1318.691
2015-03-06,1300.46
2015-03-09,1301.656
2015-03-10,1277.861
2015-03-11,1276.15
2015-03-12,1289.114
2015-03-13,1280.636
2015-03-16,1297.878
2015-03-17,1293.953
2015-03-18,1307.061
2015-03-19,1305.089
2015-03-20,1323.39
2015-03-23,1324.757
2015-03-24,1320.475
2015-03-25,1306.632
2015-03-26,1299.03
2015-03-27,1299.889
2015-03-30,1311.013
2015-03-31,1298.199
2015-04-01,1296.925
2015-04-02,1303.966
2015-04-03,1303.966
2015-04-06,1314.956
2015-04-07,1315.094
2015-04-08,1315.644
2015-04-09,1320.25
2015-04-10,1327.5
2015-04-13,1322.105
2015-04-14,1326.675
2015-04-15,1330.164
2015-04-16,1331.859
2015-04-17,1317.956
2015-04-20,1327.755
2015-04-21,1327.486
2015-04-22,1331.313
2015-04-23,1335.525
2015-04-24,1342.352
2015-04-27,1344.332
2015-04-28,1345.223
2015-04-29,1339.202
2015-04-30,1328.309
2015-05-01,1336.743
2015-05-04,1339.586
2015-05-05,1325.403
