Date,HONG KONG SMALL CAP Small Cap
2015-08-06,324.297
2015-08-07,326.271
2015-08-10,330.048
2015-08-11,330.08
2015-08-12,324.502
2015-08-13,324.431
2015-08-14,325.563
2015-08-17,323.536
2015-08-18,318.223
2015-08-19,314.603
2015-08-20,306.121
2015-08-21,297.096
2015-08-24,275.927
2015-08-25,274.749
2015-08-26,274.305
2015-08-27,287.217
2015-08-28,291.798
2015-08-31,290.345
2015-09-01,285.517
2015-09-02,281.906
2015-09-03,281.857
2015-09-04,281.857
2015-09-07,281.212
2015-09-08,289.435
2015-09-09,296.247
2015-09-10,293.376
2015-09-11,294.956
2015-09-14,293.499
2015-09-15,291.2
2015-09-16,297.594
2015-09-17,297.434
2015-09-18,302.281
2015-09-21,298.637
2015-09-22,299.149
2015-09-23,293.612
2015-09-24,291.898
2015-09-25,291.285
2015-09-28,291.289
2015-09-29,284.887
2015-09-30,286.405
2015-10-01,286.405
2015-10-02,291.868
2015-10-05,294.288
2015-10-06,294.025
2015-10-07,300.254
2015-10-08,299.797
2015-10-09,302.465
2015-10-12,305.836
2015-10-13,304.401
2015-10-14,303.808
2015-10-15,307.739
2015-10-16,307.388
2015-10-19,307.644
2015-10-20,305.843
2015-10-21,305.837
2015-10-22,306.887
2015-10-23,309.359
2015-10-26,307.876
2015-10-27,308.48
2015-10-28,306.792
2015-10-29,308.949
2015-10-30,306.554
2015-11-02,304.811
2015-11-03,308.057
2015-11-04,311.88
2015-11-05,309.584
2015-11-06,309.688
2015-11-09,309.94
2015-11-10,305.709
2015-11-11,304.14
2015-11-12,306.842
2015-11-13,303.984
2015-11-16,300.004
2015-11-17,302.823
2015-11-18,301.867
2015-11-19,304.829
2015-11-20,306.866
2015-11-23,305.739
2015-11-24,304.612
2015-11-25,305.367
2015-11-26,303.457
2015-11-27,300.892
2015-11-30,298.896
2015-12-01,300.413
2015-12-02,301.71
2015-12-03,300.188
2015-12-04,299.44
2015-12-07,299.206
2015-12-08,296.031
2015-12-09,293.306
2015-12-10,292.371
2015-12-11,287.9
2015-12-14,286.341
2015-12-15,285.204
2015-12-16,288.061
2015-12-17,289.341
2015-12-18,289.323
2015-12-21,289.317
2015-12-22,289.693
2015-12-23,291.577
2015-12-24,292.275
2015-12-25,292.275
2015-12-28,291.796
2015-12-29,294.667
2015-12-30,294.99
2015-12-31,296.042
2016-01-01,296.042
2016-01-04,289.2
2016-01-05,288.207
2016-01-06,286.713
2016-01-07,277.43
2016-01-08,277.442
2016-01-11,268.026
2016-01-12,268.263
2016-01-13,269.55
2016-01-14,266.286
2016-01-15,261.899
2016-01-18,257.599
2016-01-19,260.612
2016-01-20,253.094
2016-01-21,244.981
2016-01-22,250.746
2016-01-25,254.65
2016-01-26,248.113
2016-01-27,247.789
2016-01-28,246.68
2016-01-29,251.489
2016-02-01,251.807
2016-02-02,252.892
2016-02-03,247.99
2016-02-04,249.811
2016-02-05,250.726
2016-02-08,250.805
2016-02-09,250.46
2016-02-10,250.752
2016-02-11,243.501
2016-02-12,240.727
2016-02-15,247.604
2016-02-16,250.873
2016-02-17,251.009
2016-02-18,255.927
2016-02-19,256.852
2016-02-22,260.57
2016-02-23,261.05
2016-02-24,259.781
2016-02-25,255.176
2016-02-26,258.237
2016-02-29,254.824
2016-03-01,257.105
2016-03-02,262.444
2016-03-03,261.977
2016-03-04,266.472
2016-03-07,266.919
2016-03-08,266.503
2016-03-09,264.227
2016-03-10,263.471
2016-03-11,265.452
2016-03-14,268.465
2016-03-15,267.381
2016-03-16,267.039
2016-03-17,270.555
2016-03-18,271.873
2016-03-21,274.099
2016-03-22,272.777
2016-03-23,272.087
2016-03-24,270.142
2016-03-25,270.142
2016-03-28,270.235
2016-03-29,268.832
2016-03-30,272.37
2016-03-31,272.645
2016-04-01,271.16
2016-04-04,271.173
2016-04-05,270.519
2016-04-06,270.06
2016-04-07,269.602
2016-04-08,269.944
2016-04-11,271.664
2016-04-12,273.394
2016-04-13,277.885
2016-04-14,279.798
2016-04-15,279.055
2016-04-18,276.817
2016-04-19,278.702
2016-04-20,277.385
2016-04-21,279.082
2016-04-22,278.202
2016-04-25,277.627
2016-04-26,275.857
2016-04-27,276.585
2016-04-28,276.17
2016-04-29,275.244
2016-05-02,275.16
2016-05-03,273.078
2016-05-04,272.59
2016-05-05,271.904
2016-05-06,267.886
2016-05-09,265.602
2016-05-10,265.889
2016-05-11,266.561
2016-05-12,265.47
2016-05-13,261.109
2016-05-16,261.732
2016-05-17,264.002
2016-05-18,261.377
2016-05-19,260.656
2016-05-20,262.255
2016-05-23,262.588
2016-05-24,262.043
2016-05-25,263.403
2016-05-26,263.989
2016-05-27,264.72
2016-05-30,265.336
2016-05-31,270.616
2016-06-01,270.02
2016-06-02,270.362
2016-06-03,271.711
2016-06-06,271.41
2016-06-07,272.304
2016-06-08,271.144
2016-06-09,271.143
2016-06-10,267.894
2016-06-13,262.018
2016-06-14,262.404
2016-06-15,261.9
2016-06-16,259.055
2016-06-17,260.0
2016-06-20,261.171
2016-06-21,262.115
2016-06-22,262.873
2016-06-23,263.553
2016-06-24,257.143
2016-06-27,257.996
2016-06-28,257.969
2016-06-29,258.974
2016-06-30,261.912
2016-07-01,261.926
2016-07-04,264.529
2016-07-05,263.018
2016-07-06,262.43
2016-07-07,263.872
2016-07-08,262.978
2016-07-11,264.069
2016-07-12,266.124
2016-07-13,267.488
2016-07-14,267.951
2016-07-15,269.187
2016-07-18,270.532
2016-07-19,270.562
2016-07-20,271.993
2016-07-21,272.682
2016-07-22,272.58
2016-07-25,271.995
2016-07-26,272.784
2016-07-27,272.259
2016-07-28,271.591
2016-07-29,267.632
2016-08-01,269.583
2016-08-02,269.556
2016-08-03,270.156
2016-08-04,270.597
2016-08-05,271.511
2016-08-08,273.367
2016-08-09,272.92
2016-08-10,272.061
2016-08-11,275.024
2016-08-12,276.836
2016-08-15,279.225
2016-08-16,278.449
2016-08-17,277.897
2016-08-18,278.771
2016-08-19,277.94
2016-08-22,275.863
2016-08-23,275.487
2016-08-24,274.391
2016-08-25,274.122
2016-08-26,275.632
2016-08-29,274.039
2016-08-30,274.933
2016-08-31,275.041
2016-09-01,277.361
2016-09-02,280.215
2016-09-05,284.022
2016-09-06,286.047
2016-09-07,287.383
2016-09-08,289.76
2016-09-09,292.313
2016-09-12,284.548
2016-09-13,284.541
2016-09-14,284.376
2016-09-15,287.367
2016-09-16,287.355
2016-09-19,287.982
2016-09-20,287.767
2016-09-21,289.361
2016-09-22,289.752
2016-09-23,288.417
2016-09-26,283.97
2016-09-27,285.732
2016-09-28,284.823
2016-09-29,285.384
2016-09-30,282.667
2016-10-03,284.939
2016-10-04,285.671
2016-10-05,286.249
2016-10-06,288.24
2016-10-07,287.331
2016-10-10,287.212
2016-10-11,285.53
2016-10-12,283.681
2016-10-13,281.138
2016-10-14,282.958
2016-10-17,281.0
2016-10-18,283.583
2016-10-19,283.434
2016-10-20,284.648
2016-10-21,284.719
2016-10-24,287.39
2016-10-25,287.731
2016-10-26,285.2
2016-10-27,284.011
2016-10-28,282.451
2016-10-31,280.966
2016-11-01,282.207
2016-11-02,279.629
2016-11-03,280.554
2016-11-04,280.129
2016-11-07,281.372
2016-11-08,282.011
2016-11-09,277.01
2016-11-10,281.607
2016-11-11,279.981
2016-11-14,278.171
2016-11-15,278.506
2016-11-16,281.65
2016-11-17,281.391
2016-11-18,282.678
2016-11-21,283.427
2016-11-22,283.655
2016-11-23,284.872
2016-11-24,283.782
2016-11-25,284.529
2016-11-28,285.658
2016-11-29,286.392
2016-11-30,285.573
2016-12-01,285.882
2016-12-02,284.682
2016-12-05,282.852
2016-12-06,284.278
2016-12-07,283.249
2016-12-08,282.8
2016-12-09,280.53
2016-12-12,275.313
2016-12-13,276.429
2016-12-14,276.396
2016-12-15,272.657
2016-12-16,272.583
2016-12-19,270.241
2016-12-20,268.678
2016-12-21,269.976
2016-12-22,268.9
2016-12-23,267.611
2016-12-26,267.611
2016-12-27,267.69
2016-12-28,268.849
2016-12-29,268.312
2016-12-30,272.573
2017-01-02,272.573
2017-01-03,273.45
2017-01-04,273.635
2017-01-05,275.458
2017-01-06,274.955
2017-01-09,274.583
2017-01-10,276.074
2017-01-11,276.129
2017-01-12,274.591
2017-01-13,275.497
2017-01-16,273.807
2017-01-17,273.903
2017-01-18,276.467
2017-01-19,277.104
2017-01-20,275.846
2017-01-23,275.912
2017-01-24,275.969
2017-01-25,277.44
2017-01-26,278.744
2017-01-27,278.626
2017-01-30,278.645
2017-01-31,278.665
2017-02-01,278.095
2017-02-02,276.921
2017-02-03,277.876
2017-02-06,278.906
2017-02-07,279.521
2017-02-08,280.918
2017-02-09,282.225
2017-02-10,282.34
2017-02-13,283.663
2017-02-14,285.476
2017-02-15,287.448
2017-02-16,287.271
2017-02-17,284.477
2017-02-20,286.704
2017-02-21,285.678
2017-02-22,287.971
2017-02-23,287.888
2017-02-24,286.946
2017-02-27,288.013
2017-02-28,287.251
2017-03-01,288.435
2017-03-02,287.827
2017-03-03,286.512
2017-03-06,286.94
2017-03-07,286.908
2017-03-08,287.274
2017-03-09,284.598
2017-03-10,283.617
2017-03-13,285.767
2017-03-14,286.118
2017-03-15,285.826
2017-03-16,288.772
2017-03-17,289.402
2017-03-20,290.625
2017-03-21,290.548
2017-03-22,286.693
2017-03-23,288.059
2017-03-24,289.167
2017-03-27,284.905
2017-03-28,286.87
2017-03-29,286.777
2017-03-30,284.818
2017-03-31,284.658
2017-04-03,287.011
2017-04-04,287.102
2017-04-05,288.419
2017-04-06,288.21
2017-04-07,288.1
2017-04-10,288.083
2017-04-11,287.187
2017-04-12,287.481
2017-04-13,287.924
2017-04-14,287.924
2017-04-17,287.883
2017-04-18,284.132
2017-04-19,283.714
2017-04-20,283.818
2017-04-21,283.197
2017-04-24,283.491
2017-04-25,286.558
2017-04-26,288.22
2017-04-27,287.087
2017-04-28,288.486
2017-05-01,288.443
2017-05-02,289.113
2017-05-03,289.131
2017-05-04,288.808
2017-05-05,286.468
2017-05-08,288.955
2017-05-09,291.565
2017-05-10,291.975
2017-05-11,291.979
2017-05-12,291.97
2017-05-15,294.092
2017-05-16,295.121
2017-05-17,295.313
2017-05-18,294.09
2017-05-19,294.038
2017-05-22,293.896
2017-05-23,294.056
2017-05-24,294.408
2017-05-25,295.581
2017-05-26,296.71
2017-05-29,297.568
2017-05-30,297.632
2017-05-31,297.622
2017-06-01,297.403
2017-06-02,297.044
2017-06-05,297.369
2017-06-06,296.552
2017-06-07,297.223
2017-06-08,299.713
2017-06-09,298.989
2017-06-12,296.589
2017-06-13,297.209
2017-06-14,297.83
2017-06-15,293.664
2017-06-16,293.188
2017-06-19,294.686
2017-06-20,295.967
2017-06-21,296.213
2017-06-22,295.291
2017-06-23,294.883
2017-06-26,295.815
2017-06-27,293.563
2017-06-28,292.466
2017-06-29,295.52
2017-06-30,293.903
2017-07-03,294.261
2017-07-04,290.735
2017-07-05,293.82
2017-07-06,293.747
2017-07-07,294.496
2017-07-10,296.187
2017-07-11,295.905
2017-07-12,294.7
2017-07-13,296.191
2017-07-14,297.048
2017-07-17,295.717
2017-07-18,296.902
2017-07-19,298.186
2017-07-20,297.822
2017-07-21,296.941
2017-07-24,296.993
2017-07-25,296.692
2017-07-26,294.665
2017-07-27,294.919
2017-07-28,293.299
2017-07-31,294.704
2017-08-01,293.644
2017-08-02,294.988
2017-08-03,294.538
2017-08-04,294.839
2017-08-07,296.048
2017-08-08,297.332
2017-08-09,298.203
2017-08-10,294.564
2017-08-11,288.961
2017-08-14,292.035
2017-08-15,293.207
2017-08-16,294.706
2017-08-17,295.366
2017-08-18,294.025
2017-08-21,292.808
2017-08-22,293.865
2017-08-23,293.877
2017-08-24,294.245
2017-08-25,295.494
2017-08-28,294.492
2017-08-29,294.48
2017-08-30,295.236
2017-08-31,296.061
2017-09-01,298.375
2017-09-04,296.704
2017-09-05,297.034
2017-09-06,298.544
2017-09-07,297.717
2017-09-08,297.688
2017-09-11,297.875
2017-09-12,298.179
2017-09-13,298.978
2017-09-14,299.045
2017-09-15,299.342
2017-09-18,303.968
2017-09-19,304.071
2017-09-20,306.268
2017-09-21,306.78
2017-09-22,305.0
2017-09-25,300.968
2017-09-26,300.956
2017-09-27,302.895
2017-09-28,302.282
2017-09-29,303.787
2017-10-02,303.841
2017-10-03,305.531
2017-10-04,306.37
2017-10-05,306.243
2017-10-06,307.867
2017-10-09,308.53
2017-10-10,310.241
2017-10-11,308.156
2017-10-12,309.374
2017-10-13,310.967
2017-10-16,312.464
2017-10-17,311.656
2017-10-18,312.168
2017-10-19,308.61
2017-10-20,312.171
2017-10-23,311.922
2017-10-24,310.596
2017-10-25,311.064
2017-10-26,311.679
2017-10-27,309.526
2017-10-30,308.671
2017-10-31,311.978
2017-11-01,313.457
2017-11-02,315.44
2017-11-03,316.489
2017-11-06,319.343
2017-11-07,321.323
2017-11-08,324.319
2017-11-09,321.995
2017-11-10,318.255
2017-11-13,317.47
2017-11-14,316.716
2017-11-15,316.01
2017-11-16,315.762
2017-11-17,315.408
2017-11-20,315.724
2017-11-21,317.034
2017-11-22,320.208
2017-11-23,318.702
2017-11-24,321.761
2017-11-27,318.618
2017-11-28,318.861
2017-11-29,319.541
2017-11-30,317.347
2017-12-01,315.647
2017-12-04,317.47
2017-12-05,314.349
2017-12-06,307.829
2017-12-07,307.451
2017-12-08,309.905
2017-12-11,311.068
2017-12-12,310.294
2017-12-13,311.466
2017-12-14,309.972
2017-12-15,308.169
2017-12-18,308.108
2017-12-19,309.988
2017-12-20,312.561
2017-12-21,316.722
2017-12-22,315.195
2017-12-25,315.195
2017-12-26,315.3
2017-12-27,317.606
2017-12-28,318.096
2017-12-29,315.333
2018-01-01,315.333
2018-01-02,318.4
2018-01-03,319.72
2018-01-04,320.304
2018-01-05,319.655
2018-01-08,320.624
2018-01-09,323.97
2018-01-10,323.435
2018-01-11,324.385
2018-01-12,326.64
2018-01-15,323.418
2018-01-16,327.239
2018-01-17,328.394
2018-01-18,329.753
2018-01-19,331.561
2018-01-22,333.235
2018-01-23,332.632
2018-01-24,333.047
2018-01-25,332.483
2018-01-26,334.911
2018-01-29,334.078
2018-01-30,331.688
2018-01-31,333.03
2018-02-01,332.24
2018-02-02,331.694
2018-02-05,327.0
2018-02-06,312.852
2018-02-07,313.502
2018-02-08,313.739
2018-02-09,303.326
2018-02-12,306.633
2018-02-13,311.761
2018-02-14,315.846
2018-02-15,320.836
2018-02-16,320.781
2018-02-19,320.766
2018-02-20,323.315
2018-02-21,326.635
2018-02-22,325.565
2018-02-23,328.914
2018-02-26,328.762
2018-02-27,325.06
2018-02-28,322.385
2018-03-01,323.973
2018-03-02,321.514
2018-03-05,316.008
2018-03-06,319.561
2018-03-07,317.593
2018-03-08,320.378
2018-03-09,321.325
2018-03-12,323.236
2018-03-13,323.516
2018-03-14,322.344
2018-03-15,323.175
2018-03-16,322.778
2018-03-19,321.371
2018-03-20,319.103
2018-03-21,315.795
2018-03-22,313.36
2018-03-23,305.911
2018-03-26,306.163
2018-03-27,309.986
2018-03-28,304.343
2018-03-29,305.351
2018-03-30,305.351
2018-04-02,305.339
2018-04-03,303.416
2018-04-04,302.444
2018-04-05,302.446
2018-04-06,304.764
2018-04-09,307.441
2018-04-10,309.386
2018-04-11,308.035
2018-04-12,308.29
2018-04-13,310.069
2018-04-16,307.452
2018-04-17,305.031
2018-04-18,302.91
2018-04-19,306.239
2018-04-20,303.555
2018-04-23,303.492
2018-04-24,305.185
2018-04-25,306.077
2018-04-26,302.524
2018-04-27,304.596
2018-04-30,308.403
2018-05-01,308.381
2018-05-02,310.06
2018-05-03,309.876
2018-05-04,306.731
2018-05-07,306.144
2018-05-08,306.846
2018-05-09,305.858
2018-05-10,306.244
2018-05-11,308.34
2018-05-14,309.903
2018-05-15,304.909
2018-05-16,303.343
2018-05-17,303.081
2018-05-18,302.454
2018-05-21,304.352
2018-05-22,304.324
2018-05-23,304.201
2018-05-24,303.526
2018-05-25,303.642
2018-05-28,304.409
2018-05-29,303.013
2018-05-30,297.33
2018-05-31,302.224
2018-06-01,298.524
2018-06-04,300.671
2018-06-05,300.375
2018-06-06,300.099
2018-06-07,301.346
2018-06-08,299.764
2018-06-11,300.305
2018-06-12,300.717
2018-06-13,298.541
2018-06-14,297.388
2018-06-15,293.696
2018-06-18,293.801
2018-06-19,284.956
2018-06-20,287.941
2018-06-21,284.247
2018-06-22,284.073
2018-06-25,280.554
2018-06-26,278.402
2018-06-27,273.898
2018-06-28,275.049
2018-06-29,278.279
2018-07-02,278.218
2018-07-03,271.835
2018-07-04,270.207
2018-07-05,267.373
2018-07-06,267.931
2018-07-09,273.208
2018-07-10,274.818
2018-07-11,270.645
2018-07-12,273.361
2018-07-13,273.864
2018-07-16,272.802
2018-07-17,271.762
2018-07-18,272.53
2018-07-19,272.036
2018-07-20,271.432
2018-07-23,272.083
2018-07-24,276.793
2018-07-25,279.131
2018-07-26,279.093
2018-07-27,278.063
2018-07-30,276.31
2018-07-31,275.813
2018-08-01,276.331
2018-08-02,271.605
2018-08-03,268.497
2018-08-06,265.829
2018-08-07,269.205
2018-08-08,269.099
2018-08-09,272.16
2018-08-10,271.362
2018-08-13,266.921
2018-08-14,264.657
2018-08-15,260.196
2018-08-16,258.785
2018-08-17,258.08
2018-08-20,259.26
2018-08-21,263.141
2018-08-22,264.165
2018-08-23,262.809
2018-08-24,261.431
2018-08-27,264.491
2018-08-28,264.141
2018-08-29,265.146
2018-08-30,262.237
2018-08-31,261.054
2018-09-03,259.432
2018-09-04,260.793
2018-09-05,255.941
2018-09-06,253.735
2018-09-07,253.564
2018-09-10,250.201
2018-09-11,247.33
2018-09-12,245.963
2018-09-13,250.457
2018-09-14,253.639
2018-09-17,252.548
2018-09-18,253.378
2018-09-19,255.77
2018-09-20,257.026
2018-09-21,262.849
2018-09-24,259.063
2018-09-25,259.109
2018-09-26,258.478
2018-09-27,257.777
2018-09-28,257.602
2018-10-01,257.701
2018-10-02,254.647
2018-10-03,254.437
2018-10-04,252.86
2018-10-05,250.59
2018-10-08,246.422
2018-10-09,245.512
2018-10-10,244.571
2018-10-11,235.026
2018-10-12,238.311
2018-10-15,236.135
2018-10-16,235.183
2018-10-17,235.165
2018-10-18,236.702
2018-10-19,236.158
2018-10-22,240.048
2018-10-23,236.474
2018-10-24,235.428
2018-10-25,232.209
2018-10-26,231.033
2018-10-29,229.307
2018-10-30,226.781
2018-10-31,230.501
2018-11-01,233.501
2018-11-02,240.901
2018-11-05,238.147
2018-11-06,239.779
2018-11-07,240.929
2018-11-08,240.307
2018-11-09,236.797
2018-11-12,237.556
2018-11-13,236.902
2018-11-14,235.894
2018-11-15,238.217
2018-11-16,238.186
2018-11-19,238.49
2018-11-20,235.275
2018-11-21,235.908
2018-11-22,236.329
2018-11-23,235.983
2018-11-26,237.218
2018-11-27,237.228
2018-11-28,238.084
2018-11-29,237.176
2018-11-30,238.923
2018-12-03,244.393
2018-12-04,243.745
2018-12-05,241.435
2018-12-06,240.897
2018-12-07,238.731
2018-12-10,235.252
2018-12-11,236.067
2018-12-12,236.851
2018-12-13,238.921
2018-12-14,236.534
2018-12-17,235.308
2018-12-18,232.6
2018-12-19,231.214
2018-12-20,229.115
2018-12-21,227.536
2018-12-24,227.192
2018-12-25,227.192
2018-12-26,227.329
2018-12-27,226.516
2018-12-28,227.447
2018-12-31,230.805
2019-01-01,230.805
2019-01-02,226.726
2019-01-03,224.888
2019-01-04,226.215
2019-01-07,227.965
2019-01-08,229.051
2019-01-09,231.172
2019-01-10,231.357
2019-01-11,231.849
2019-01-14,228.951
2019-01-15,231.404
2019-01-16,233.361
2019-01-17,233.856
2019-01-18,235.303
2019-01-21,237.571
2019-01-22,235.509
2019-01-23,236.212
2019-01-24,238.71
2019-01-25,240.052
2019-01-28,240.858
2019-01-29,240.659
2019-01-30,240.599
2019-01-31,244.218
2019-02-01,245.059
2019-02-04,246.22
2019-02-05,246.226
2019-02-06,246.226
2019-02-07,246.198
2019-02-08,246.463
2019-02-11,248.375
2019-02-12,249.779
2019-02-13,251.465
2019-02-14,251.23
2019-02-15,247.582
2019-02-18,251.139
2019-02-19,250.734
2019-02-20,253.043
2019-02-21,254.725
2019-02-22,257.669
2019-02-25,259.423
2019-02-26,257.657
2019-02-27,256.516
2019-02-28,255.531
2019-03-01,257.251
2019-03-04,258.206
2019-03-05,258.637
2019-03-06,258.994
2019-03-07,257.011
2019-03-08,252.418
2019-03-11,253.826
2019-03-12,255.812
2019-03-13,254.236
2019-03-14,252.718
2019-03-15,254.194
2019-03-18,255.678
2019-03-19,256.357
2019-03-20,254.41
2019-03-21,254.43
2019-03-22,255.582
2019-03-25,252.741
2019-03-26,253.697
2019-03-27,254.783
2019-03-28,254.46
2019-03-29,256.114
2019-04-01,257.908
2019-04-02,259.169
2019-04-03,261.235
2019-04-04,260.219
2019-04-05,260.234
2019-04-08,258.904
2019-04-09,260.653
2019-04-10,260.073
2019-04-11,258.759
2019-04-12,259.175
2019-04-15,259.867
2019-04-16,259.911
2019-04-17,260.604
2019-04-18,261.531
2019-04-19,261.531
2019-04-22,261.508
2019-04-23,259.576
2019-04-24,260.577
2019-04-25,258.249
2019-04-26,257.758
2019-04-29,258.108
2019-04-30,256.763
2019-05-01,256.771
2019-05-02,257.034
2019-05-03,258.374
2019-05-06,250.628
2019-05-07,252.106
2019-05-08,249.286
2019-05-09,244.046
2019-05-10,246.589
2019-05-13,246.52
2019-05-14,241.96
2019-05-15,243.605
2019-05-16,244.123
2019-05-17,240.932
2019-05-20,236.958
2019-05-21,237.768
2019-05-22,238.424
2019-05-23,235.064
2019-05-24,235.163
2019-05-27,234.969
2019-05-28,237.93
2019-05-29,235.718
2019-05-30,234.949
2019-05-31,233.19
2019-06-03,231.348
2019-06-04,229.61
2019-06-05,231.676
2019-06-06,231.584
2019-06-07,231.487
2019-06-10,234.518
2019-06-11,237.475
2019-06-12,233.525
2019-06-13,232.239
2019-06-14,230.23
2019-06-17,230.59
2019-06-18,231.507
2019-06-19,236.414
2019-06-20,239.132
2019-06-21,238.17
2019-06-24,238.843
2019-06-25,236.693
2019-06-26,236.617
2019-06-27,239.883
2019-06-28,240.023
2019-07-01,240.046
2019-07-02,244.423
2019-07-03,244.876
2019-07-04,245.363
2019-07-05,245.514
2019-07-08,242.419
2019-07-09,240.61
2019-07-10,241.793
2019-07-11,242.054
2019-07-12,242.503
2019-07-15,243.227
2019-07-16,244.18
2019-07-17,244.666
2019-07-18,242.471
2019-07-19,243.727
2019-07-22,241.61
2019-07-23,242.339
2019-07-24,242.691
2019-07-25,242.877
2019-07-26,240.538
2019-07-29,237.04
2019-07-30,237.427
2019-07-31,234.625
2019-08-01,232.653
2019-08-02,227.32
2019-08-05,219.386
2019-08-06,216.763
2019-08-07,218.124
2019-08-08,220.432
2019-08-09,218.113
2019-08-12,215.685
2019-08-13,210.881
2019-08-14,209.718
2019-08-15,209.573
2019-08-16,212.464
2019-08-19,217.777
2019-08-20,217.883
2019-08-21,216.442
2019-08-22,218.145
2019-08-23,217.852
2019-08-26,211.969
2019-08-27,213.994
2019-08-28,214.725
2019-08-29,214.348
2019-08-30,214.269
2019-09-02,214.856
2019-09-03,214.108
2019-09-04,220.918
2019-09-05,220.668
2019-09-06,224.266
2019-09-09,223.89
2019-09-10,224.72
2019-09-11,227.558
2019-09-12,230.13
2019-09-13,233.337
2019-09-16,231.07
2019-09-17,227.361
2019-09-18,227.997
2019-09-19,226.028
2019-09-20,226.442
2019-09-23,224.082
2019-09-24,223.65
2019-09-25,221.481
2019-09-26,220.488
2019-09-27,220.736
2019-09-30,221.714
2019-10-01,221.57
2019-10-02,220.944
2019-10-03,220.924
2019-10-04,219.105
2019-10-07,219.121
2019-10-08,218.535
2019-10-09,216.905
2019-10-10,217.864
2019-10-11,219.809
2019-10-14,221.925
2019-10-15,222.574
2019-10-16,222.716
2019-10-17,225.24
2019-10-18,223.924
2019-10-21,223.416
2019-10-22,223.965
2019-10-23,223.998
2019-10-24,225.846
2019-10-25,226.039
2019-10-28,227.016
2019-10-29,226.974
2019-10-30,227.261
2019-10-31,228.178
2019-11-01,228.854
2019-11-04,231.063
2019-11-05,232.368
2019-11-06,232.096
2019-11-07,235.182
2019-11-08,234.47
2019-11-11,228.585
2019-11-12,230.19
2019-11-13,226.176
2019-11-14,224.98
2019-11-15,224.406
2019-11-18,226.156
2019-11-19,229.011
2019-11-20,228.652
2019-11-21,226.324
2019-11-22,225.751
2019-11-25,226.679
2019-11-26,227.47
2019-11-27,228.768
2019-11-28,228.722
2019-11-29,226.731
2019-12-02,225.852
2019-12-03,225.341
2019-12-04,224.076
2019-12-05,226.128
2019-12-06,227.505
2019-12-09,226.056
2019-12-10,224.996
2019-12-11,225.771
2019-12-12,227.684
2019-12-13,232.319
2019-12-16,232.419
2019-12-17,234.306
2019-12-18,233.945
2019-12-19,233.306
2019-12-20,233.768
2019-12-23,233.992
2019-12-24,234.776
2019-12-25,234.776
2019-12-26,234.746
2019-12-27,235.678
2019-12-30,237.051
2019-12-31,236.191
2020-01-01,236.191
2020-01-02,238.931
2020-01-03,239.774
2020-01-06,238.162
2020-01-07,238.367
2020-01-08,236.839
2020-01-09,239.597
2020-01-10,240.35
2020-01-13,241.481
2020-01-14,241.746
2020-01-15,242.939
2020-01-16,243.647
2020-01-17,244.831
2020-01-20,243.707
2020-01-21,236.783
2020-01-22,238.975
2020-01-23,234.096
2020-01-24,235.683
2020-01-27,235.523
2020-01-28,235.522
2020-01-29,226.838
2020-01-30,221.116
2020-01-31,220.094
2020-02-03,218.822
2020-02-04,221.489
2020-02-05,223.786
2020-02-06,227.959
2020-02-07,226.723
2020-02-10,224.732
2020-02-11,225.121
2020-02-12,228.127
2020-02-13,227.435
2020-02-14,227.323
2020-02-17,228.518
2020-02-18,226.529
2020-02-19,227.501
2020-02-20,228.463
2020-02-21,226.425
2020-02-24,221.765
2020-02-25,222.359
2020-02-26,222.105
2020-02-27,222.41
2020-02-28,217.506
2020-03-02,220.496
2020-03-03,221.705
2020-03-04,221.161
2020-03-05,225.198
2020-03-06,221.092
2020-03-09,209.929
2020-03-10,211.705
2020-03-11,210.014
2020-03-12,200.634
2020-03-13,198.181
2020-03-16,188.073
2020-03-17,186.613
2020-03-18,179.484
2020-03-19,172.146
2020-03-20,179.151
2020-03-23,172.02
2020-03-24,177.964
2020-03-25,186.525
2020-03-26,187.232
2020-03-27,188.082
2020-03-30,184.097
2020-03-31,187.433
2020-04-01,185.321
2020-04-02,185.008
2020-04-03,185.346
2020-04-06,187.295
2020-04-07,190.661
2020-04-08,190.347
2020-04-09,195.63
2020-04-10,195.63
2020-04-13,195.616
2020-04-14,196.775
2020-04-15,195.742
2020-04-16,194.222
2020-04-17,198.353
2020-04-20,198.586
2020-04-21,193.592
2020-04-22,195.109
2020-04-23,195.832
2020-04-24,193.311
2020-04-27,197.281
2020-04-28,198.631
2020-04-29,199.856
2020-04-30,199.841
2020-05-01,199.839
2020-05-04,194.025
2020-05-05,197.307
2020-05-06,198.372
2020-05-07,198.129
2020-05-08,200.735
2020-05-11,202.949
2020-05-12,202.333
2020-05-13,201.512
2020-05-14,199.894
2020-05-15,199.703
2020-05-18,201.407
2020-05-19,204.403
2020-05-20,204.393
2020-05-21,202.533
2020-05-22,192.484
2020-05-25,193.373
2020-05-26,197.636
2020-05-27,194.112
2020-05-28,192.017
2020-05-29,193.294
2020-06-01,198.838
2020-06-02,202.154
2020-06-03,204.721
2020-06-04,205.749
2020-06-05,210.273
2020-06-08,212.097
2020-06-09,216.558
2020-06-10,214.702
2020-06-11,210.218
2020-06-12,209.555
2020-06-15,206.01
2020-06-16,210.727
2020-06-17,211.669
