Date,SINGAPORE SMID CAP SMID (Small+Mid Cap)
2010-07-29,1186.329
2010-07-30,1184.193
2010-08-02,1204.991
2010-08-03,1201.724
2010-08-04,1199.315
2010-08-05,1198.826
2010-08-06,1199.183
2010-08-09,1199.051
2010-08-10,1180.518
2010-08-11,1159.434
2010-08-12,1154.518
2010-08-13,1163.685
2010-08-16,1157.96
2010-08-17,1162.278
2010-08-18,1164.692
2010-08-19,1172.56
2010-08-20,1162.3
2010-08-23,1159.567
2010-08-24,1152.71
2010-08-25,1155.935
2010-08-26,1159.856
2010-08-27,1162.758
2010-08-30,1168.748
2010-08-31,1170.119
2010-09-01,1189.393
2010-09-02,1190.261
2010-09-03,1198.022
2010-09-06,1209.68
2010-09-07,1209.036
2010-09-08,1214.319
2010-09-09,1223.382
2010-09-10,1224.108
2010-09-13,1243.069
2010-09-14,1238.441
2010-09-15,1247.145
2010-09-16,1242.682
2010-09-17,1246.665
2010-09-20,1252.674
2010-09-21,1259.535
2010-09-22,1262.942
2010-09-23,1264.754
2010-09-24,1275.608
2010-09-27,1279.496
2010-09-28,1273.118
2010-09-29,1287.479
2010-09-30,1292.669
2010-10-01,1301.018
2010-10-04,1305.933
2010-10-05,1308.487
2010-10-06,1315.509
2010-10-07,1310.891
2010-10-08,1309.451
2010-10-11,1317.547
2010-10-12,1306.035
2010-10-13,1331.039
2010-10-14,1334.391
2010-10-15,1340.685
2010-10-18,1334.508
2010-10-19,1325.404
2010-10-20,1325.578
2010-10-21,1331.633
2010-10-22,1328.984
2010-10-25,1340.783
2010-10-26,1325.749
2010-10-27,1309.76
2010-10-28,1321.741
2010-10-29,1331.565
2010-11-01,1350.015
2010-11-02,1359.364
2010-11-03,1368.36
2010-11-04,1383.16
2010-11-05,1379.12
2010-11-08,1405.396
2010-11-09,1414.524
2010-11-10,1399.277
2010-11-11,1399.654
2010-11-12,1369.531
2010-11-15,1354.825
2010-11-16,1349.702
2010-11-17,1350.624
2010-11-18,1351.935
2010-11-19,1349.856
2010-11-22,1354.584
2010-11-23,1314.034
2010-11-24,1322.147
2010-11-25,1335.013
2010-11-26,1316.126
2010-11-29,1311.967
2010-11-30,1310.868
2010-12-01,1337.496
2010-12-02,1354.006
2010-12-03,1351.553
2010-12-06,1349.996
2010-12-07,1360.542
2010-12-08,1349.654
2010-12-09,1357.264
2010-12-10,1350.458
2010-12-13,1357.787
2010-12-14,1365.67
2010-12-15,1350.556
2010-12-16,1331.334
2010-12-17,1334.056
2010-12-20,1323.444
2010-12-21,1337.953
2010-12-22,1346.177
2010-12-23,1348.078
2010-12-24,1354.73
2010-12-27,1360.429
2010-12-28,1377.109
2010-12-29,1391.794
2010-12-30,1398.525
2010-12-31,1400.876
2011-01-03,1415.442
2011-01-04,1417.317
2011-01-05,1413.255
2011-01-06,1421.223
2011-01-07,1413.163
2011-01-10,1398.702
2011-01-11,1411.195
2011-01-12,1425.901
2011-01-13,1430.365
2011-01-14,1418.285
2011-01-17,1414.579
2011-01-18,1424.306
2011-01-19,1431.324
2011-01-20,1400.664
2011-01-21,1403.213
2011-01-24,1405.562
2011-01-25,1399.776
2011-01-26,1411.396
2011-01-27,1407.817
2011-01-28,1396.579
2011-01-31,1379.955
2011-02-01,1396.405
2011-02-02,1412.625
2011-02-03,1408.738
2011-02-04,1409.501
2011-02-07,1405.477
2011-02-08,1406.055
2011-02-09,1393.737
2011-02-10,1371.394
2011-02-11,1355.048
2011-02-14,1360.242
2011-02-15,1349.532
2011-02-16,1354.1
2011-02-17,1353.404
2011-02-18,1352.905
2011-02-21,1339.985
2011-02-22,1304.439
2011-02-23,1302.456
2011-02-24,1292.304
2011-02-25,1312.377
2011-02-28,1309.76
2011-03-01,1338.457
2011-03-02,1322.059
2011-03-03,1330.06
2011-03-04,1341.626
2011-03-07,1343.426
2011-03-08,1349.149
2011-03-09,1351.788
2011-03-10,1336.196
2011-03-11,1319.539
2011-03-14,1314.386
2011-03-15,1263.642
2011-03-16,1278.289
2011-03-17,1262.555
2011-03-18,1269.35
2011-03-21,1296.143
2011-03-22,1309.533
2011-03-23,1317.638
2011-03-24,1337.77
2011-03-25,1347.621
2011-03-28,1344.823
2011-03-29,1346.037
2011-03-30,1361.114
2011-03-31,1360.831
2011-04-01,1371.072
2011-04-04,1382.353
2011-04-05,1376.818
2011-04-06,1389.834
2011-04-07,1389.687
2011-04-08,1404.611
2011-04-11,1396.275
2011-04-12,1385.719
2011-04-13,1396.717
2011-04-14,1402.995
2011-04-15,1403.768
2011-04-18,1388.619
2011-04-19,1391.071
2011-04-20,1410.404
2011-04-21,1418.775
2011-04-22,1418.775
2011-04-25,1415.171
2011-04-26,1416.71
2011-04-27,1420.355
2011-04-28,1424.929
2011-04-29,1432.01
2011-05-02,1432.129
2011-05-03,1414.108
2011-05-04,1396.905
2011-05-05,1388.073
2011-05-06,1392.376
2011-05-09,1402.883
2011-05-10,1410.164
2011-05-11,1411.874
2011-05-12,1385.793
2011-05-13,1396.818
2011-05-16,1378.901
2011-05-17,1377.102
2011-05-18,1391.95
2011-05-19,1395.988
2011-05-20,1398.977
2011-05-23,1363.944
2011-05-24,1376.115
2011-05-25,1375.345
2011-05-26,1380.44
2011-05-27,1392.907
2011-05-30,1397.876
2011-05-31,1403.283
2011-06-01,1403.344
2011-06-02,1392.517
2011-06-03,1396.812
2011-06-06,1383.817
2011-06-07,1387.52
2011-06-08,1379.569
2011-06-09,1376.745
2011-06-10,1362.489
2011-06-13,1348.482
2011-06-14,1359.133
2011-06-15,1346.746
2011-06-16,1327.942
2011-06-17,1323.301
2011-06-20,1326.654
2011-06-21,1348.189
2011-06-22,1338.977
2011-06-23,1332.896
2011-06-24,1349.309
2011-06-27,1339.108
2011-06-28,1345.127
2011-06-29,1357.495
2011-06-30,1372.798
2011-07-01,1379.36
2011-07-04,1388.814
2011-07-05,1380.504
2011-07-06,1379.014
2011-07-07,1390.08
2011-07-08,1400.349
2011-07-11,1383.448
2011-07-12,1366.803
2011-07-13,1380.04
2011-07-14,1378.692
2011-07-15,1367.146
2011-07-18,1356.366
2011-07-19,1368.955
2011-07-20,1386.758
2011-07-21,1393.832
2011-07-22,1410.788
2011-07-25,1404.951
2011-07-26,1414.731
2011-07-27,1412.991
2011-07-28,1417.858
2011-07-29,1411.556
2011-08-01,1417.767
2011-08-02,1400.426
2011-08-03,1384.675
2011-08-04,1361.38
2011-08-05,1315.351
2011-08-08,1267.245
2011-08-09,1269.047
2011-08-10,1233.966
2011-08-11,1218.782
2011-08-12,1236.263
2011-08-15,1265.409
2011-08-16,1256.038
2011-08-17,1268.29
2011-08-18,1247.418
2011-08-19,1213.587
2011-08-22,1208.526
2011-08-23,1225.399
2011-08-24,1213.633
2011-08-25,1222.925
2011-08-26,1219.078
2011-08-29,1242.179
2011-08-30,1240.447
2011-08-31,1290.408
2011-09-01,1276.117
2011-09-02,1267.861
2011-09-05,1241.51
2011-09-06,1241.333
2011-09-07,1257.931
2011-09-08,1256.658
2011-09-09,1234.376
2011-09-12,1197.122
2011-09-13,1191.375
2011-09-14,1195.118
2011-09-15,1204.937
2011-09-16,1220.403
2011-09-19,1179.125
2011-09-20,1192.149
2011-09-21,1176.889
2011-09-22,1128.352
2011-09-23,1123.615
2011-09-26,1087.35
2011-09-27,1132.785
2011-09-28,1110.188
2011-09-29,1100.663
2011-09-30,1082.968
2011-10-03,1051.396
2011-10-04,1021.821
2011-10-05,1036.913
2011-10-06,1052.871
2011-10-07,1070.246
2011-10-10,1093.9
2011-10-11,1100.621
2011-10-12,1127.441
2011-10-13,1131.402
2011-10-14,1156.602
2011-10-17,1167.378
2011-10-18,1142.361
2011-10-19,1151.929
2011-10-20,1134.119
2011-10-21,1141.73
2011-10-24,1157.166
2011-10-25,1165.733
2011-10-26,1155.292
2011-10-27,1216.297
2011-10-28,1238.486
2011-10-31,1205.318
2011-11-01,1156.798
2011-11-02,1178.999
2011-11-03,1168.433
2011-11-04,1181.716
2011-11-07,1177.393
2011-11-08,1182.774
2011-11-09,1169.473
2011-11-10,1141.085
2011-11-11,1152.31
2011-11-14,1158.9
2011-11-15,1151.857
2011-11-16,1153.094
2011-11-17,1145.412
2011-11-18,1128.362
2011-11-21,1106.763
2011-11-22,1120.341
2011-11-23,1103.0
2011-11-24,1102.192
2011-11-25,1087.918
2011-11-28,1111.806
2011-11-29,1112.571
2011-11-30,1127.225
2011-12-01,1137.305
2011-12-02,1145.017
2011-12-05,1153.156
2011-12-06,1142.913
2011-12-07,1147.733
2011-12-08,1117.611
2011-12-09,1101.66
2011-12-12,1095.786
2011-12-13,1092.952
2011-12-14,1081.416
2011-12-15,1079.836
2011-12-16,1086.666
2011-12-19,1068.462
2011-12-20,1079.931
2011-12-21,1093.344
2011-12-22,1096.484
2011-12-23,1100.815
2011-12-26,1100.815
2011-12-27,1097.804
2011-12-28,1095.097
2011-12-29,1092.189
2011-12-30,1093.544
2012-01-02,1093.544
2012-01-03,1124.166
2012-01-04,1124.306
2012-01-05,1119.188
2012-01-06,1124.253
2012-01-09,1117.912
2012-01-10,1137.162
2012-01-11,1141.824
2012-01-12,1138.347
2012-01-13,1150.293
2012-01-16,1143.88
2012-01-17,1167.833
2012-01-18,1167.068
2012-01-19,1175.618
2012-01-20,1185.972
2012-01-23,1192.746
2012-01-24,1189.326
2012-01-25,1208.757
2012-01-26,1222.424
2012-01-27,1231.562
2012-01-30,1219.98
2012-01-31,1235.933
2012-02-01,1237.163
2012-02-02,1252.492
2012-02-03,1260.999
2012-02-06,1265.097
2012-02-07,1276.365
2012-02-08,1291.246
2012-02-09,1289.165
2012-02-10,1268.173
2012-02-13,1277.666
2012-02-14,1269.555
2012-02-15,1285.845
2012-02-16,1266.727
2012-02-17,1283.233
2012-02-20,1299.73
2012-02-21,1298.993
2012-02-22,1293.611
2012-02-23,1289.545
2012-02-24,1293.51
2012-02-27,1282.948
2012-02-28,1291.919
2012-02-29,1307.022
2012-03-01,1297.432
2012-03-02,1303.919
2012-03-05,1286.187
2012-03-06,1261.485
2012-03-07,1259.943
2012-03-08,1289.204
2012-03-09,1288.849
2012-03-12,1279.051
2012-03-13,1292.468
2012-03-14,1291.807
2012-03-15,1295.391
2012-03-16,1305.943
2012-03-19,1300.155
2012-03-20,1295.146
2012-03-21,1295.021
2012-03-22,1288.398
2012-03-23,1296.557
2012-03-26,1295.652
2012-03-27,1315.327
2012-03-28,1312.667
2012-03-29,1301.75
2012-03-30,1309.982
2012-04-02,1318.855
2012-04-03,1321.108
2012-04-04,1307.081
2012-04-05,1304.896
2012-04-06,1304.896
2012-04-09,1290.184
2012-04-10,1296.496
2012-04-11,1291.862
2012-04-12,1301.857
2012-04-13,1311.332
2012-04-16,1306.701
2012-04-17,1306.422
2012-04-18,1312.162
2012-04-19,1312.819
2012-04-20,1315.618
2012-04-23,1304.286
2012-04-24,1313.209
2012-04-25,1314.311
2012-04-26,1320.186
2012-04-27,1320.263
2012-04-30,1320.065
2012-05-01,1321.721
2012-05-02,1329.489
2012-05-03,1324.715
2012-05-04,1314.512
2012-05-07,1283.638
2012-05-08,1287.176
2012-05-09,1272.114
2012-05-10,1279.137
2012-05-11,1268.964
2012-05-14,1251.271
2012-05-15,1254.818
2012-05-16,1223.022
2012-05-17,1224.828
2012-05-18,1195.615
2012-05-21,1206.81
2012-05-22,1225.058
2012-05-23,1201.445
2012-05-24,1201.16
2012-05-25,1197.989
2012-05-28,1205.145
2012-05-29,1216.183
2012-05-30,1198.231
2012-05-31,1199.55
2012-06-01,1184.884
2012-06-04,1168.407
2012-06-05,1173.335
2012-06-06,1200.925
2012-06-07,1202.781
2012-06-08,1184.965
2012-06-11,1208.216
2012-06-12,1207.659
2012-06-13,1217.068
2012-06-14,1210.699
2012-06-15,1229.274
2012-06-18,1238.384
2012-06-19,1251.25
2012-06-20,1257.386
2012-06-21,1242.06
2012-06-22,1237.103
2012-06-25,1228.729
2012-06-26,1238.054
2012-06-27,1250.961
2012-06-28,1250.664
2012-06-29,1278.575
2012-07-02,1291.365
2012-07-03,1309.021
2012-07-04,1302.941
2012-07-05,1317.134
2012-07-06,1317.089
2012-07-09,1298.824
2012-07-10,1319.854
2012-07-11,1329.339
2012-07-12,1311.293
2012-07-13,1332.043
2012-07-16,1335.346
2012-07-17,1345.583
2012-07-18,1352.115
2012-07-19,1356.177
2012-07-20,1345.919
2012-07-23,1323.988
2012-07-24,1334.512
2012-07-25,1342.842
2012-07-26,1354.447
2012-07-27,1361.44
2012-07-30,1371.076
2012-07-31,1376.246
2012-08-01,1380.487
2012-08-02,1374.427
2012-08-03,1386.117
2012-08-06,1395.55
2012-08-07,1386.766
2012-08-08,1386.975
2012-08-09,1386.807
2012-08-10,1391.411
2012-08-13,1390.047
2012-08-14,1402.369
2012-08-15,1392.605
2012-08-16,1390.705
2012-08-17,1388.401
2012-08-20,1389.398
2012-08-21,1395.56
2012-08-22,1387.785
2012-08-23,1400.614
2012-08-24,1397.425
2012-08-27,1395.882
2012-08-28,1391.103
2012-08-29,1394.762
2012-08-30,1383.428
2012-08-31,1397.285
2012-09-03,1400.638
2012-09-04,1397.175
2012-09-05,1388.804
2012-09-06,1396.35
2012-09-07,1418.837
2012-09-10,1419.845
2012-09-11,1427.46
2012-09-12,1434.998
2012-09-13,1440.604
2012-09-14,1470.663
2012-09-17,1469.309
2012-09-18,1461.733
2012-09-19,1467.227
2012-09-20,1461.304
2012-09-21,1473.861
2012-09-24,1461.276
2012-09-25,1463.56
2012-09-26,1456.963
2012-09-27,1468.224
2012-09-28,1472.272
2012-10-01,1469.796
2012-10-02,1473.406
2012-10-03,1459.465
2012-10-04,1469.444
2012-10-05,1478.989
2012-10-08,1467.009
2012-10-09,1466.157
2012-10-10,1462.318
2012-10-11,1460.249
2012-10-12,1472.217
2012-10-15,1474.67
2012-10-16,1482.965
2012-10-17,1489.727
2012-10-18,1491.571
2012-10-19,1488.016
2012-10-22,1484.725
2012-10-23,1479.156
2012-10-24,1478.62
2012-10-25,1492.753
2012-10-26,1491.836
2012-10-29,1480.67
2012-10-30,1474.824
2012-10-31,1474.158
2012-11-01,1464.508
2012-11-02,1467.738
2012-11-05,1462.373
2012-11-06,1457.674
2012-11-07,1472.258
2012-11-08,1459.422
2012-11-09,1451.187
2012-11-12,1456.85
2012-11-13,1457.863
2012-11-14,1450.797
2012-11-15,1429.663
2012-11-16,1428.056
2012-11-19,1438.783
2012-11-20,1438.479
2012-11-21,1446.521
2012-11-22,1451.924
2012-11-23,1457.209
2012-11-26,1465.631
2012-11-27,1459.691
2012-11-28,1461.146
2012-11-29,1482.086
2012-11-30,1489.722
2012-12-03,1485.469
2012-12-04,1484.711
2012-12-05,1483.211
2012-12-06,1481.673
2012-12-07,1493.7
2012-12-10,1495.368
2012-12-11,1495.433
2012-12-12,1500.774
2012-12-13,1505.944
2012-12-14,1510.877
2012-12-17,1509.093
2012-12-18,1514.592
2012-12-19,1519.112
2012-12-20,1521.233
2012-12-21,1511.624
2012-12-24,1518.083
2012-12-25,1518.083
2012-12-26,1523.044
2012-12-27,1523.552
2012-12-28,1529.958
2012-12-31,1528.118
2013-01-01,1528.118
2013-01-02,1550.634
2013-01-03,1551.408
2013-01-04,1545.471
2013-01-07,1551.026
2013-01-08,1550.052
2013-01-09,1562.047
2013-01-10,1580.465
2013-01-11,1575.671
2013-01-14,1564.875
2013-01-15,1559.339
2013-01-16,1560.507
2013-01-17,1560.69
2013-01-18,1562.97
2013-01-21,1561.157
2013-01-22,1561.042
2013-01-23,1571.614
2013-01-24,1572.63
2013-01-25,1572.994
2013-01-28,1572.644
2013-01-29,1577.312
2013-01-30,1584.035
2013-01-31,1579.882
2013-02-01,1580.77
2013-02-04,1583.064
2013-02-05,1577.047
2013-02-06,1586.002
2013-02-07,1578.377
2013-02-08,1582.241
2013-02-11,1577.714
2013-02-12,1578.923
2013-02-13,1591.241
2013-02-14,1598.482
2013-02-15,1604.188
2013-02-18,1603.272
2013-02-19,1609.293
2013-02-20,1615.582
2013-02-21,1600.396
2013-02-22,1595.214
2013-02-25,1592.788
2013-02-26,1581.836
2013-02-27,1588.385
2013-02-28,1596.591
2013-03-01,1587.623
2013-03-04,1556.117
2013-03-05,1562.517
2013-03-06,1573.641
2013-03-07,1573.365
2013-03-08,1564.665
2013-03-11,1562.58
2013-03-12,1573.842
2013-03-13,1568.723
2013-03-14,1568.45
2013-03-15,1566.788
2013-03-18,1559.227
2013-03-19,1564.048
2013-03-20,1564.2
2013-03-21,1576.563
2013-03-22,1580.141
2013-03-25,1588.701
2013-03-26,1597.042
2013-03-27,1603.996
2013-03-28,1602.744
2013-03-29,1602.744
2013-04-01,1601.542
2013-04-02,1609.009
2013-04-03,1615.042
2013-04-04,1605.9
2013-04-05,1607.128
2013-04-08,1597.629
2013-04-09,1607.643
2013-04-10,1618.487
2013-04-11,1624.666
2013-04-12,1629.125
2013-04-15,1622.211
2013-04-16,1619.278
2013-04-17,1613.107
2013-04-18,1612.729
2013-04-19,1617.89
2013-04-22,1617.357
2013-04-23,1607.407
2013-04-24,1613.812
2013-04-25,1630.634
2013-04-26,1639.388
2013-04-29,1648.923
2013-04-30,1651.206
2013-05-01,1649.064
2013-05-02,1643.144
2013-05-03,1638.362
2013-05-06,1646.835
2013-05-07,1648.516
2013-05-08,1666.24
2013-05-09,1668.595
2013-05-10,1657.092
2013-05-13,1655.749
2013-05-14,1659.766
2013-05-15,1659.451
2013-05-16,1650.718
2013-05-17,1641.703
2013-05-20,1646.148
2013-05-21,1638.511
2013-05-22,1638.777
2013-05-23,1586.965
2013-05-24,1587.969
2013-05-27,1597.002
2013-05-28,1599.021
2013-05-29,1577.186
2013-05-30,1560.246
2013-05-31,1541.274
2013-06-03,1549.94
2013-06-04,1578.033
2013-06-05,1566.588
2013-06-06,1551.195
2013-06-07,1550.534
2013-06-10,1527.836
2013-06-11,1514.297
2013-06-12,1508.857
2013-06-13,1484.329
2013-06-14,1503.188
2013-06-17,1505.769
2013-06-18,1510.142
2013-06-19,1517.809
2013-06-20,1455.531
2013-06-21,1445.599
2013-06-24,1408.812
2013-06-25,1425.828
2013-06-26,1440.961
2013-06-27,1454.137
2013-06-28,1468.532
2013-07-01,1465.577
2013-07-02,1474.094
2013-07-03,1454.497
2013-07-04,1463.46
2013-07-05,1460.598
2013-07-08,1445.452
2013-07-09,1457.11
2013-07-10,1464.738
2013-07-11,1505.926
2013-07-12,1502.755
2013-07-15,1498.664
2013-07-16,1502.566
2013-07-17,1493.188
2013-07-18,1492.626
2013-07-19,1493.688
2013-07-22,1504.077
2013-07-23,1513.193
2013-07-24,1518.209
2013-07-25,1514.007
2013-07-26,1518.425
2013-07-29,1510.353
2013-07-30,1508.159
2013-07-31,1498.062
2013-08-01,1499.396
2013-08-02,1500.462
2013-08-05,1501.292
2013-08-06,1498.85
2013-08-07,1500.56
2013-08-08,1509.794
2013-08-09,1512.135
2013-08-12,1506.775
2013-08-13,1499.415
2013-08-14,1487.947
2013-08-15,1480.03
2013-08-16,1479.26
2013-08-19,1459.397
2013-08-20,1440.934
2013-08-21,1435.826
2013-08-22,1428.517
2013-08-23,1435.412
2013-08-26,1437.244
2013-08-27,1419.294
2013-08-28,1412.624
2013-08-29,1419.918
2013-08-30,1423.213
2013-09-02,1437.283
2013-09-03,1440.915
2013-09-04,1432.632
2013-09-05,1428.394
2013-09-06,1440.665
2013-09-09,1451.923
2013-09-10,1464.733
2013-09-11,1470.105
2013-09-12,1477.306
2013-09-13,1471.984
2013-09-16,1511.067
2013-09-17,1507.499
2013-09-18,1521.353
2013-09-19,1569.417
2013-09-20,1554.269
2013-09-23,1553.112
2013-09-24,1547.054
2013-09-25,1550.971
2013-09-26,1552.136
2013-09-27,1558.303
2013-09-30,1543.117
2013-10-01,1554.364
2013-10-02,1553.095
2013-10-03,1542.102
2013-10-04,1500.691
2013-10-07,1467.221
2013-10-08,1470.448
2013-10-09,1469.084
2013-10-10,1483.74
2013-10-11,1487.031
2013-10-14,1484.234
2013-10-15,1486.085
2013-10-16,1487.447
2013-10-17,1495.957
2013-10-18,1508.765
2013-10-21,1514.846
2013-10-22,1523.175
2013-10-23,1523.617
2013-10-24,1530.089
2013-10-25,1531.425
2013-10-28,1526.331
2013-10-29,1529.833
2013-10-30,1538.692
2013-10-31,1534.398
2013-11-01,1529.161
2013-11-04,1524.405
2013-11-05,1521.18
2013-11-06,1526.046
2013-11-07,1520.228
2013-11-08,1512.528
2013-11-11,1507.319
2013-11-12,1498.767
2013-11-13,1491.769
2013-11-14,1498.432
2013-11-15,1508.14
2013-11-18,1514.437
2013-11-19,1512.267
2013-11-20,1508.935
2013-11-21,1492.644
2013-11-22,1491.753
2013-11-25,1489.366
2013-11-26,1494.103
2013-11-27,1485.157
2013-11-28,1486.032
2013-11-29,1488.593
2013-12-02,1487.677
2013-12-03,1485.263
2013-12-04,1471.437
2013-12-05,1456.388
2013-12-06,1460.268
2013-12-09,1461.83
2013-12-10,1454.659
2013-12-11,1439.296
2013-12-12,1434.449
2013-12-13,1439.542
2013-12-16,1435.259
2013-12-17,1437.371
2013-12-18,1433.914
2013-12-19,1428.058
2013-12-20,1435.649
2013-12-23,1444.0
2013-12-24,1449.407
2013-12-25,1449.407
2013-12-26,1453.822
2013-12-27,1461.466
2013-12-30,1461.672
2013-12-31,1469.913
2014-01-01,1469.913
2014-01-02,1468.24
2014-01-03,1453.353
2014-01-06,1450.738
2014-01-07,1444.917
2014-01-08,1455.275
2014-01-09,1447.341
2014-01-10,1453.548
2014-01-13,1449.712
2014-01-14,1440.323
2014-01-15,1436.26
2014-01-16,1433.142
2014-01-17,1431.46
2014-01-20,1425.971
2014-01-21,1426.009
2014-01-22,1433.37
2014-01-23,1422.568
2014-01-24,1412.158
2014-01-27,1407.297
2014-01-28,1412.374
2014-01-29,1412.616
2014-01-30,1405.509
2014-01-31,1401.77
2014-02-03,1394.566
2014-02-04,1391.495
2014-02-05,1391.288
2014-02-06,1398.86
2014-02-07,1407.935
2014-02-10,1403.436
2014-02-11,1415.591
2014-02-12,1416.346
2014-02-13,1418.114
2014-02-14,1427.149
2014-02-17,1436.753
2014-02-18,1438.854
2014-02-19,1444.574
2014-02-20,1444.594
2014-02-21,1443.091
2014-02-24,1446.943
2014-02-25,1452.7
2014-02-26,1448.15
2014-02-27,1455.903
2014-02-28,1452.505
2014-03-03,1438.907
2014-03-04,1447.241
2014-03-05,1452.352
2014-03-06,1465.682
2014-03-07,1465.454
2014-03-10,1457.454
2014-03-11,1465.065
2014-03-12,1460.892
2014-03-13,1461.381
2014-03-14,1461.797
2014-03-17,1465.242
2014-03-18,1469.094
2014-03-19,1463.316
2014-03-20,1438.335
2014-03-21,1449.303
2014-03-24,1461.945
2014-03-25,1461.9
2014-03-26,1475.116
2014-03-27,1486.318
2014-03-28,1498.263
2014-03-31,1500.905
2014-04-01,1499.798
2014-04-02,1502.891
2014-04-03,1515.279
2014-04-04,1517.074
2014-04-07,1508.107
2014-04-08,1523.581
2014-04-09,1534.477
2014-04-10,1531.811
2014-04-11,1530.298
2014-04-14,1525.585
2014-04-15,1542.102
2014-04-16,1554.938
2014-04-17,1559.805
2014-04-18,1559.805
2014-04-21,1555.987
2014-04-22,1560.681
2014-04-23,1552.297
2014-04-24,1569.897
2014-04-25,1565.524
2014-04-28,1561.871
2014-04-29,1564.302
2014-04-30,1570.444
2014-05-01,1574.081
2014-05-02,1581.097
2014-05-05,1584.387
2014-05-06,1590.489
2014-05-07,1585.254
2014-05-08,1590.781
2014-05-09,1583.393
2014-05-12,1584.395
2014-05-13,1583.193
2014-05-14,1597.228
2014-05-15,1596.945
2014-05-16,1602.53
2014-05-19,1608.583
2014-05-20,1608.336
2014-05-21,1608.544
2014-05-22,1608.388
2014-05-23,1614.843
2014-05-26,1613.233
2014-05-27,1612.669
2014-05-28,1618.57
2014-05-29,1633.596
2014-05-30,1625.573
2014-06-02,1622.894
2014-06-03,1620.899
2014-06-04,1614.786
2014-06-05,1620.483
2014-06-06,1634.666
2014-06-09,1638.803
2014-06-10,1633.719
2014-06-11,1628.309
2014-06-12,1634.304
2014-06-13,1630.388
2014-06-16,1629.142
2014-06-17,1620.562
2014-06-18,1627.158
2014-06-19,1629.562
2014-06-20,1626.764
2014-06-23,1625.54
2014-06-24,1627.705
2014-06-25,1622.78
2014-06-26,1630.668
2014-06-27,1630.008
2014-06-30,1630.95
2014-07-01,1624.307
2014-07-02,1631.716
2014-07-03,1637.836
2014-07-04,1641.964
2014-07-07,1638.99
2014-07-08,1639.24
2014-07-09,1638.408
2014-07-10,1641.268
2014-07-11,1647.226
2014-07-14,1644.345
2014-07-15,1640.294
2014-07-16,1648.93
2014-07-17,1652.512
2014-07-18,1651.878
2014-07-21,1658.038
2014-07-22,1660.7
2014-07-23,1668.315
2014-07-24,1669.098
2014-07-25,1669.96
2014-07-28,1668.864
2014-07-29,1665.611
2014-07-30,1654.826
2014-07-31,1653.118
2014-08-01,1647.566
2014-08-04,1637.975
2014-08-05,1638.377
2014-08-06,1633.59
2014-08-07,1627.047
2014-08-08,1613.971
2014-08-11,1620.909
2014-08-12,1620.27
2014-08-13,1625.924
2014-08-14,1631.047
2014-08-15,1635.811
2014-08-18,1637.513
2014-08-19,1640.729
2014-08-20,1639.039
2014-08-21,1640.801
2014-08-22,1642.909
2014-08-25,1642.604
2014-08-26,1640.167
2014-08-27,1647.284
2014-08-28,1642.281
2014-08-29,1644.31
2014-09-01,1642.343
2014-09-02,1638.922
2014-09-03,1647.445
2014-09-04,1642.837
2014-09-05,1641.073
2014-09-08,1639.147
2014-09-09,1630.88
2014-09-10,1625.949
2014-09-11,1626.031
2014-09-12,1624.991
2014-09-15,1609.138
2014-09-16,1595.463
2014-09-17,1602.141
2014-09-18,1597.957
2014-09-19,1600.711
2014-09-22,1592.11
2014-09-23,1591.276
2014-09-24,1590.456
2014-09-25,1590.709
2014-09-26,1580.94
2014-09-29,1582.295
2014-09-30,1571.706
2014-10-01,1574.795
2014-10-02,1566.756
2014-10-03,1564.951
2014-10-06,1569.71
2014-10-07,1564.799
2014-10-08,1554.751
2014-10-09,1569.865
2014-10-10,1549.242
2014-10-13,1539.927
2014-10-14,1534.258
2014-10-15,1533.868
2014-10-16,1509.99
2014-10-17,1518.958
2014-10-20,1529.52
2014-10-21,1537.048
2014-10-22,1536.353
2014-10-23,1550.491
2014-10-24,1548.853
2014-10-27,1548.503
2014-10-28,1550.618
2014-10-29,1558.132
2014-10-30,1549.033
2014-10-31,1554.862
2014-11-03,1550.115
2014-11-04,1546.478
2014-11-05,1543.422
2014-11-06,1542.918
2014-11-07,1540.926
2014-11-10,1548.492
2014-11-11,1546.162
2014-11-12,1551.921
2014-11-13,1549.948
2014-11-14,1539.067
2014-11-17,1529.124
2014-11-18,1539.702
2014-11-19,1529.957
2014-11-20,1530.484
2014-11-21,1542.058
2014-11-24,1537.62
2014-11-25,1542.065
2014-11-26,1550.526
2014-11-27,1544.178
2014-11-28,1540.706
2014-12-01,1514.76
2014-12-02,1512.541
2014-12-03,1501.879
2014-12-04,1501.424
2014-12-05,1494.561
2014-12-08,1489.201
2014-12-09,1497.761
2014-12-10,1508.983
2014-12-11,1501.201
2014-12-12,1504.662
2014-12-15,1494.112
2014-12-16,1486.757
2014-12-17,1483.754
2014-12-18,1479.152
2014-12-19,1482.286
2014-12-22,1498.392
2014-12-23,1492.575
2014-12-24,1501.147
2014-12-25,1501.147
2014-12-26,1503.196
2014-12-29,1507.628
2014-12-30,1511.967
2014-12-31,1509.358
2015-01-01,1509.358
2015-01-02,1511.807
2015-01-05,1498.105
2015-01-06,1491.471
2015-01-07,1490.707
2015-01-08,1503.048
2015-01-09,1506.782
2015-01-12,1505.009
2015-01-13,1501.727
