Date,NORWAY GROWTH Standard (Large+Mid Cap)
2010-04-06,1821.314
2010-04-07,1827.952
2010-04-08,1803.989
2010-04-09,1828.248
2010-04-12,1850.863
2010-04-13,1814.045
2010-04-14,1848.917
2010-04-15,1861.588
2010-04-16,1823.726
2010-04-19,1793.701
2010-04-20,1839.599
2010-04-21,1840.976
2010-04-22,1838.286
2010-04-23,1843.607
2010-04-26,1842.093
2010-04-27,1811.972
2010-04-28,1757.566
2010-04-29,1798.638
2010-04-30,1765.454
2010-05-03,1765.215
2010-05-04,1695.383
2010-05-05,1667.747
2010-05-06,1600.027
2010-05-07,1522.83
2010-05-10,1665.033
2010-05-11,1635.581
2010-05-12,1685.973
2010-05-13,1677.397
2010-05-14,1601.378
2010-05-17,1591.66
2010-05-18,1599.805
2010-05-19,1489.812
2010-05-20,1413.567
2010-05-21,1470.884
2010-05-24,1467.432
2010-05-25,1390.653
2010-05-26,1486.639
2010-05-27,1514.011
2010-05-28,1498.121
2010-05-31,1462.622
2010-06-01,1481.739
2010-06-02,1468.976
2010-06-03,1503.474
2010-06-04,1447.316
2010-06-07,1390.768
2010-06-08,1367.239
2010-06-09,1436.079
2010-06-10,1492.325
2010-06-11,1514.17
2010-06-14,1576.569
2010-06-15,1575.373
2010-06-16,1547.66
2010-06-17,1553.939
2010-06-18,1557.33
2010-06-21,1592.372
2010-06-22,1547.409
2010-06-23,1526.147
2010-06-24,1494.123
2010-06-25,1454.995
2010-06-28,1478.42
2010-06-29,1384.688
2010-06-30,1389.3
2010-07-01,1353.037
2010-07-02,1402.609
2010-07-05,1394.096
2010-07-06,1476.386
2010-07-07,1493.079
2010-07-08,1527.704
2010-07-09,1563.541
2010-07-12,1550.327
2010-07-13,1615.754
2010-07-14,1606.237
2010-07-15,1600.627
2010-07-16,1608.729
2010-07-19,1593.723
2010-07-20,1572.355
2010-07-21,1624.004
2010-07-22,1684.804
2010-07-23,1664.963
2010-07-26,1709.886
2010-07-27,1693.113
2010-07-28,1684.554
2010-07-29,1688.804
2010-07-30,1709.713
2010-08-02,1804.623
2010-08-03,1795.077
2010-08-04,1803.638
2010-08-05,1820.559
2010-08-06,1839.602
2010-08-09,1824.044
2010-08-10,1773.68
2010-08-11,1702.859
2010-08-12,1690.258
2010-08-13,1682.442
2010-08-16,1696.765
2010-08-17,1743.162
2010-08-18,1747.379
2010-08-19,1703.72
2010-08-20,1657.866
2010-08-23,1674.085
2010-08-24,1627.241
2010-08-25,1593.494
2010-08-26,1630.72
2010-08-27,1647.537
2010-08-30,1650.152
2010-08-31,1658.654
2010-09-01,1748.134
2010-09-02,1735.27
2010-09-03,1780.31
2010-09-06,1783.01
2010-09-07,1740.292
2010-09-08,1769.678
2010-09-09,1774.765
2010-09-10,1784.175
2010-09-13,1813.87
2010-09-14,1827.828
2010-09-15,1821.82
2010-09-16,1818.249
2010-09-17,1827.567
2010-09-20,1867.478
2010-09-21,1887.759
2010-09-22,1922.107
2010-09-23,1924.731
2010-09-24,1952.274
2010-09-27,1956.185
2010-09-28,1956.342
2010-09-29,1965.186
2010-09-30,1953.048
2010-10-01,1960.949
2010-10-04,1920.317
2010-10-05,1952.385
2010-10-06,1970.65
2010-10-07,1959.991
2010-10-08,1994.67
2010-10-11,2008.992
2010-10-12,1976.989
2010-10-13,2029.931
2010-10-14,2054.377
2010-10-15,2036.302
2010-10-18,2027.113
2010-10-19,1966.598
2010-10-20,2027.478
2010-10-21,2052.978
2010-10-22,2043.499
2010-10-25,2079.825
2010-10-26,2063.544
2010-10-27,2012.116
2010-10-28,2042.181
2010-10-29,2064.884
2010-11-01,2098.628
2010-11-02,2124.05
2010-11-03,2091.173
2010-11-04,2199.569
2010-11-05,2194.679
2010-11-08,2168.04
2010-11-09,2205.043
2010-11-10,2119.917
2010-11-11,2121.73
2010-11-12,2090.399
2010-11-15,2076.813
2010-11-16,1982.832
2010-11-17,2000.857
2010-11-18,2047.861
2010-11-19,2048.759
2010-11-22,2048.036
2010-11-23,1966.711
2010-11-24,1992.29
2010-11-25,2001.759
2010-11-26,1957.189
2010-11-29,1919.304
2010-11-30,1916.524
2010-12-01,1988.988
2010-12-02,2072.141
2010-12-03,2108.437
2010-12-06,2123.577
2010-12-07,2121.947
2010-12-08,2118.317
2010-12-09,2091.699
2010-12-10,2092.216
2010-12-13,2126.314
2010-12-14,2114.751
2010-12-15,2106.587
2010-12-16,2122.129
2010-12-17,2133.871
2010-12-20,2148.144
2010-12-21,2188.178
2010-12-22,2210.381
2010-12-23,2213.611
2010-12-24,2219.854
2010-12-27,2217.005
2010-12-28,2239.126
2010-12-29,2237.459
2010-12-30,2257.869
2010-12-31,2287.663
2011-01-03,2303.369
2011-01-04,2266.734
2011-01-05,2258.241
2011-01-06,2251.268
2011-01-07,2235.591
2011-01-10,2223.903
2011-01-11,2235.441
2011-01-12,2290.047
2011-01-13,2299.747
2011-01-14,2294.819
2011-01-17,2271.683
2011-01-18,2296.687
2011-01-19,2262.462
2011-01-20,2146.813
2011-01-21,2203.098
2011-01-24,2196.605
2011-01-25,2178.821
2011-01-26,2219.955
2011-01-27,2236.126
2011-01-28,2214.157
2011-01-31,2234.751
2011-02-01,2307.408
2011-02-02,2327.268
2011-02-03,2312.054
2011-02-04,2286.88
2011-02-07,2286.03
2011-02-08,2285.328
2011-02-09,2285.265
2011-02-10,2234.253
2011-02-11,2249.465
2011-02-14,2275.173
2011-02-15,2265.667
2011-02-16,2274.471
2011-02-17,2277.659
2011-02-18,2301.833
2011-02-21,2245.514
2011-02-22,2251.315
2011-02-23,2236.821
2011-02-24,2260.656
2011-02-25,2284.138
2011-02-28,2335.05
2011-03-01,2325.05
2011-03-02,2321.876
2011-03-03,2318.772
2011-03-04,2322.36
2011-03-07,2317.171
2011-03-08,2301.048
2011-03-09,2289.255
2011-03-10,2197.2
2011-03-11,2164.816
2011-03-14,2170.884
2011-03-15,2114.691
2011-03-16,2075.658
2011-03-17,2143.665
2011-03-18,2191.333
2011-03-21,2230.851
2011-03-22,2219.058
2011-03-23,2200.305
2011-03-24,2260.102
2011-03-25,2270.899
2011-03-28,2267.019
2011-03-29,2267.958
2011-03-30,2285.542
2011-03-31,2313.5
2011-04-01,2366.3
2011-04-04,2391.56
2011-04-05,2398.292
2011-04-06,2421.098
2011-04-07,2383.307
2011-04-08,2419.857
2011-04-11,2405.674
2011-04-12,2340.037
2011-04-13,2363.719
2011-04-14,2327.476
2011-04-15,2335.752
2011-04-18,2227.594
2011-04-19,2287.452
2011-04-20,2381.308
2011-04-21,2383.153
2011-04-22,2383.153
2011-04-25,2379.022
2011-04-26,2423.165
2011-04-27,2405.47
2011-04-28,2452.428
2011-04-29,2499.774
2011-05-02,2500.729
2011-05-03,2452.359
2011-05-04,2357.79
2011-05-05,2298.264
2011-05-06,2350.978
2011-05-09,2326.494
2011-05-10,2398.524
2011-05-11,2380.149
2011-05-12,2315.068
2011-05-13,2334.446
2011-05-16,2348.862
2011-05-17,2317.121
2011-05-18,2335.066
2011-05-19,2361.119
2011-05-20,2342.76
2011-05-23,2277.302
2011-05-24,2298.744
2011-05-25,2321.126
2011-05-26,2320.156
2011-05-27,2387.519
2011-05-30,2396.074
2011-05-31,2449.661
2011-06-01,2422.161
2011-06-02,2417.192
2011-06-03,2403.861
2011-06-06,2408.135
2011-06-07,2414.42
2011-06-08,2356.311
2011-06-09,2361.46
2011-06-10,2302.222
2011-06-13,2319.563
2011-06-14,2359.689
2011-06-15,2257.331
2011-06-16,2206.54
2011-06-17,2194.261
2011-06-20,2170.242
2011-06-21,2251.539
2011-06-22,2258.434
2011-06-23,2157.975
2011-06-24,2170.598
2011-06-27,2187.838
2011-06-28,2230.876
2011-06-29,2311.349
2011-06-30,2322.445
2011-07-01,2326.854
2011-07-04,2355.044
2011-07-05,2361.196
2011-07-06,2307.51
2011-07-07,2367.145
2011-07-08,2301.407
2011-07-11,2219.79
2011-07-12,2194.478
2011-07-13,2258.881
2011-07-14,2221.537
2011-07-15,2229.536
2011-07-18,2174.199
2011-07-19,2216.969
2011-07-20,2272.942
2011-07-21,2329.791
2011-07-22,2328.682
2011-07-25,2346.372
2011-07-26,2377.971
2011-07-27,2325.35
2011-07-28,2324.902
2011-07-29,2318.802
2011-08-01,2265.452
2011-08-02,2200.136
2011-08-03,2172.388
2011-08-04,2030.573
2011-08-05,1973.42
2011-08-08,1859.465
2011-08-09,1862.269
2011-08-10,1843.167
2011-08-11,1930.056
2011-08-12,1956.911
2011-08-15,2013.738
2011-08-16,2005.001
2011-08-17,2049.337
2011-08-18,1887.256
2011-08-19,1867.597
2011-08-22,1878.935
2011-08-23,1889.632
2011-08-24,1977.384
2011-08-25,1936.862
2011-08-26,1972.662
2011-08-29,2078.07
2011-08-30,2073.015
2011-08-31,2127.389
2011-09-01,2116.293
2011-09-02,2051.186
2011-09-05,1962.275
2011-09-06,1978.29
2011-09-07,2042.493
2011-09-08,2057.765
2011-09-09,1964.673
2011-09-12,1880.369
2011-09-13,1877.149
2011-09-14,1891.135
2011-09-15,1939.783
2011-09-16,1935.236
2011-09-19,1839.054
2011-09-20,1906.579
2011-09-21,1851.658
2011-09-22,1696.004
2011-09-23,1668.281
2011-09-26,1668.356
2011-09-27,1760.092
2011-09-28,1721.65
2011-09-29,1735.777
2011-09-30,1652.203
2011-10-03,1565.514
2011-10-04,1494.753
2011-10-05,1560.603
2011-10-06,1629.817
2011-10-07,1627.052
2011-10-10,1753.234
2011-10-11,1731.034
2011-10-12,1797.005
2011-10-13,1768.629
2011-10-14,1844.499
2011-10-17,1803.978
2011-10-18,1798.535
2011-10-19,1808.943
2011-10-20,1786.259
2011-10-21,1888.586
2011-10-24,1947.423
2011-10-25,1915.02
2011-10-26,1936.299
2011-10-27,2048.42
2011-10-28,2026.081
2011-10-31,1946.19
2011-11-01,1796.593
2011-11-02,1823.59
2011-11-03,1901.153
2011-11-04,1868.358
2011-11-07,1907.155
2011-11-08,1916.219
2011-11-09,1832.529
2011-11-10,1806.956
2011-11-11,1881.79
2011-11-14,1846.669
2011-11-15,1820.612
2011-11-16,1823.869
2011-11-17,1741.925
2011-11-18,1725.398
2011-11-21,1653.289
2011-11-22,1645.274
2011-11-23,1582.016
2011-11-24,1574.682
2011-11-25,1590.908
2011-11-28,1670.558
2011-11-29,1676.869
2011-11-30,1742.852
2011-12-01,1726.221
2011-12-02,1712.02
2011-12-05,1729.548
2011-12-06,1746.79
2011-12-07,1735.991
2011-12-08,1692.003
2011-12-09,1706.323
2011-12-12,1649.782
2011-12-13,1641.272
2011-12-14,1566.051
2011-12-15,1578.955
2011-12-16,1599.722
2011-12-19,1596.604
2011-12-20,1665.03
2011-12-21,1642.621
2011-12-22,1658.879
2011-12-23,1667.128
2011-12-26,1667.128
2011-12-27,1679.99
2011-12-28,1645.721
2011-12-29,1665.549
2011-12-30,1690.087
2012-01-02,1710.862
2012-01-03,1745.569
2012-01-04,1726.922
2012-01-05,1728.477
2012-01-06,1716.142
2012-01-09,1695.989
2012-01-10,1738.618
2012-01-11,1719.498
2012-01-12,1742.503
2012-01-13,1711.478
2012-01-16,1730.415
2012-01-17,1746.837
2012-01-18,1742.713
2012-01-19,1774.639
2012-01-20,1747.284
2012-01-23,1781.928
2012-01-24,1745.802
2012-01-25,1742.059
2012-01-26,1813.279
2012-01-27,1804.052
2012-01-30,1781.248
2012-01-31,1786.313
2012-02-01,1845.225
2012-02-02,1825.61
2012-02-03,1850.631
2012-02-06,1848.676
2012-02-07,1866.65
2012-02-08,1884.764
2012-02-09,1892.176
2012-02-10,1878.412
2012-02-13,1886.202
2012-02-14,1874.597
2012-02-15,1888.473
2012-02-16,1904.03
2012-02-17,1948.184
2012-02-20,2006.253
2012-02-21,1994.67
2012-02-22,2012.954
2012-02-23,2019.473
2012-02-24,2060.456
2012-02-27,2044.537
2012-02-28,2070.299
2012-02-29,2063.684
2012-03-01,2041.807
2012-03-02,2025.375
2012-03-05,2003.155
2012-03-06,1907.791
2012-03-07,1939.982
2012-03-08,2001.025
2012-03-09,1977.888
2012-03-12,1961.251
2012-03-13,1989.912
2012-03-14,1953.191
2012-03-15,1969.398
2012-03-16,2001.939
2012-03-19,2019.897
2012-03-20,1968.452
2012-03-21,1965.096
2012-03-22,1952.037
2012-03-23,1985.68
2012-03-26,2033.906
2012-03-27,2007.583
2012-03-28,1976.832
2012-03-29,1963.632
2012-03-30,2010.629
2012-04-02,2042.325
2012-04-03,2022.701
2012-04-04,1966.16
2012-04-05,1963.287
2012-04-06,1963.287
2012-04-09,1955.679
2012-04-10,1901.88
2012-04-11,1914.363
2012-04-12,1961.331
2012-04-13,1935.944
2012-04-16,1936.146
2012-04-17,1990.965
2012-04-18,1969.004
2012-04-19,1967.149
2012-04-20,1974.995
2012-04-23,1912.313
2012-04-24,1948.601
2012-04-25,1966.04
2012-04-26,1961.852
2012-04-27,1972.044
2012-04-30,1998.676
2012-05-01,2001.121
2012-05-02,1978.576
2012-05-03,2001.243
2012-05-04,1936.668
2012-05-07,1918.157
2012-05-08,1857.592
2012-05-09,1861.713
2012-05-10,1874.915
2012-05-11,1874.24
2012-05-14,1812.125
2012-05-15,1821.159
2012-05-16,1821.108
2012-05-17,1812.995
2012-05-18,1750.853
2012-05-21,1801.694
2012-05-22,1842.938
2012-05-23,1744.693
2012-05-24,1752.005
2012-05-25,1736.345
2012-05-28,1742.056
2012-05-29,1758.97
2012-05-30,1709.439
2012-05-31,1663.865
2012-06-01,1624.042
2012-06-04,1616.856
2012-06-05,1626.099
2012-06-06,1671.673
2012-06-07,1690.109
2012-06-08,1679.613
2012-06-11,1686.654
2012-06-12,1690.782
2012-06-13,1679.04
2012-06-14,1692.893
2012-06-15,1734.554
2012-06-18,1714.138
2012-06-19,1753.545
2012-06-20,1768.544
2012-06-21,1714.468
2012-06-22,1685.761
2012-06-25,1657.964
2012-06-26,1653.297
2012-06-27,1700.131
2012-06-28,1696.302
2012-06-29,1786.425
2012-07-02,1798.801
2012-07-03,1846.449
2012-07-04,1809.912
2012-07-05,1789.847
2012-07-06,1741.739
2012-07-09,1740.685
2012-07-10,1776.841
2012-07-11,1770.76
2012-07-12,1734.44
2012-07-13,1785.472
2012-07-16,1790.377
2012-07-17,1791.899
2012-07-18,1814.532
2012-07-19,1836.33
2012-07-20,1840.693
2012-07-23,1794.653
2012-07-24,1788.062
2012-07-25,1801.96
2012-07-26,1855.789
2012-07-27,1867.223
2012-07-30,1866.511
2012-07-31,1854.06
2012-08-01,1858.059
2012-08-02,1826.181
2012-08-03,1885.965
2012-08-06,1900.088
2012-08-07,1943.025
2012-08-08,1924.239
2012-08-09,1940.222
2012-08-10,1930.458
2012-08-13,1919.149
2012-08-14,1935.09
2012-08-15,1941.264
2012-08-16,1948.432
2012-08-17,1958.56
2012-08-20,1958.433
2012-08-21,1984.715
2012-08-22,1969.033
2012-08-23,1962.209
2012-08-24,1961.426
2012-08-27,1980.295
2012-08-28,1977.352
2012-08-29,1978.986
2012-08-30,1963.089
2012-08-31,1995.618
2012-09-03,2006.183
2012-09-04,1989.183
2012-09-05,1981.645
2012-09-06,1995.356
2012-09-07,2025.509
2012-09-10,2020.651
2012-09-11,2012.902
2012-09-12,2025.869
2012-09-13,2028.816
2012-09-14,2117.85
2012-09-17,2098.669
2012-09-18,2069.226
2012-09-19,2060.734
2012-09-20,2044.127
2012-09-21,2072.291
2012-09-24,2059.697
2012-09-25,2088.934
2012-09-26,2016.817
2012-09-27,2034.097
2012-09-28,2018.872
2012-10-01,2049.443
2012-10-02,2050.347
2012-10-03,2017.199
2012-10-04,2007.019
2012-10-05,2045.276
2012-10-08,2012.749
2012-10-09,2011.064
2012-10-10,2002.762
2012-10-11,2027.826
2012-10-12,2015.287
2012-10-15,2008.228
2012-10-16,2038.284
2012-10-17,2047.315
2012-10-18,2048.284
2012-10-19,2039.442
2012-10-22,2022.904
2012-10-23,1944.83
2012-10-24,1975.966
2012-10-25,1982.414
2012-10-26,1963.962
2012-10-29,1971.503
2012-10-30,1992.869
2012-10-31,1989.962
2012-11-01,2014.136
2012-11-02,1993.962
2012-11-05,1976.772
2012-11-06,1982.548
2012-11-07,1957.899
2012-11-08,1951.085
2012-11-09,1947.13
2012-11-12,1945.65
2012-11-13,1922.294
2012-11-14,1925.634
2012-11-15,1928.804
2012-11-16,1897.762
2012-11-19,1969.264
2012-11-20,1968.802
2012-11-21,1970.44
2012-11-22,2005.345
2012-11-23,2007.147
2012-11-26,1994.355
2012-11-27,1977.428
2012-11-28,1945.998
2012-11-29,1976.131
2012-11-30,1980.644
2012-12-03,1999.813
2012-12-04,1999.61
2012-12-05,2000.277
2012-12-06,2001.759
2012-12-07,2003.027
2012-12-10,1995.87
2012-12-11,2015.689
2012-12-12,2034.062
2012-12-13,2028.253
2012-12-14,2012.808
2012-12-17,2024.61
2012-12-18,2036.006
2012-12-19,2071.929
2012-12-20,2058.562
2012-12-21,2043.59
2012-12-24,2029.878
2012-12-25,2029.878
2012-12-26,2033.179
2012-12-27,2030.464
2012-12-28,2007.195
2012-12-31,2014.805
2013-01-01,2014.805
2013-01-02,2083.826
2013-01-03,2077.692
2013-01-04,2074.007
2013-01-07,2064.987
2013-01-08,2062.271
2013-01-09,2064.31
2013-01-10,2103.697
2013-01-11,2100.686
2013-01-14,2106.223
2013-01-15,2078.647
2013-01-16,2079.943
2013-01-17,2099.945
2013-01-18,2100.318
2013-01-21,2108.346
2013-01-22,2106.142
2013-01-23,2131.493
2013-01-24,2146.025
2013-01-25,2164.939
2013-01-28,2152.616
2013-01-29,2175.321
2013-01-30,2142.298
2013-01-31,2139.757
2013-02-01,2153.58
2013-02-04,2132.141
2013-02-05,2104.972
2013-02-06,2091.161
2013-02-07,2091.305
2013-02-08,2096.376
2013-02-11,2091.14
2013-02-12,2101.263
2013-02-13,2097.083
2013-02-14,2084.58
2013-02-15,2042.321
2013-02-18,2025.502
2013-02-19,2048.457
2013-02-20,2045.851
2013-02-21,1999.099
2013-02-22,2005.371
2013-02-25,2016.046
2013-02-26,1993.12
2013-02-27,2020.426
2013-02-28,2006.162
2013-03-01,1995.333
2013-03-04,2025.036
2013-03-05,2060.001
2013-03-06,2057.93
2013-03-07,2053.999
2013-03-08,2039.164
2013-03-11,2047.179
2013-03-12,2046.993
2013-03-13,2033.441
2013-03-14,2037.036
2013-03-15,2047.398
2013-03-18,2049.309
2013-03-19,2021.03
2013-03-20,1998.119
2013-03-21,2010.283
2013-03-22,2011.019
2013-03-25,1982.805
2013-03-26,1975.375
2013-03-27,1967.168
2013-03-28,1975.161
2013-03-29,1975.161
2013-04-01,1980.186
2013-04-02,1983.792
2013-04-03,1988.82
2013-04-04,1961.688
2013-04-05,1947.651
2013-04-08,1973.231
2013-04-09,1989.091
2013-04-10,1995.18
2013-04-11,2008.534
2013-04-12,1978.063
2013-04-15,1919.112
2013-04-16,1905.618
2013-04-17,1871.086
2013-04-18,1896.113
2013-04-19,1912.339
2013-04-22,1894.672
2013-04-23,1911.12
2013-04-24,1940.17
2013-04-25,2000.718
2013-04-26,1994.723
2013-04-29,1926.848
2013-04-30,1936.063
2013-05-01,1934.35
2013-05-02,1925.396
2013-05-03,1949.272
2013-05-06,1967.036
2013-05-07,1993.806
2013-05-08,2030.731
2013-05-09,2025.108
2013-05-10,1999.604
2013-05-13,1999.215
2013-05-14,1994.602
2013-05-15,1979.984
2013-05-16,1988.505
2013-05-17,1972.413
2013-05-20,1982.268
2013-05-21,2029.678
2013-05-22,2033.838
2013-05-23,1975.147
2013-05-24,1987.454
2013-05-27,2022.284
2013-05-28,2049.06
2013-05-29,2041.012
2013-05-30,2065.502
2013-05-31,2039.336
2013-06-03,2062.542
2013-06-04,2079.001
2013-06-05,2052.375
2013-06-06,2051.785
2013-06-07,2084.865
2013-06-10,2076.454
2013-06-11,2033.884
2013-06-12,2035.326
2013-06-13,2046.014
2013-06-14,2075.546
2013-06-17,2070.509
2013-06-18,2047.209
2013-06-19,2050.834
2013-06-20,1927.5
2013-06-21,1920.511
2013-06-24,1837.479
2013-06-25,1862.647
2013-06-26,1852.728
2013-06-27,1611.525
2013-06-28,1609.09
2013-07-01,1607.105
2013-07-02,1665.211
2013-07-03,1634.032
2013-07-04,1677.856
2013-07-05,1642.139
2013-07-08,1669.229
2013-07-09,1649.579
2013-07-10,1728.079
2013-07-11,1747.567
2013-07-12,1757.306
2013-07-15,1761.95
2013-07-16,1789.208
2013-07-17,1789.677
2013-07-18,1754.04
2013-07-19,1815.323
2013-07-22,1838.453
2013-07-23,1862.374
2013-07-24,1849.846
2013-07-25,1828.57
2013-07-26,1821.441
2013-07-29,1816.677
2013-07-30,1785.612
2013-07-31,1805.156
2013-08-01,1801.471
2013-08-02,1814.109
2013-08-05,1800.049
2013-08-06,1793.77
2013-08-07,1781.335
2013-08-08,1833.641
2013-08-09,1851.478
2013-08-12,1841.864
2013-08-13,1802.629
2013-08-14,1964.13
2013-08-15,1975.102
2013-08-16,1958.281
2013-08-19,1965.447
2013-08-20,1956.298
2013-08-21,1949.081
2013-08-22,1973.015
2013-08-23,1992.383
2013-08-26,1991.138
2013-08-27,1994.284
2013-08-28,2001.368
2013-08-29,1986.312
2013-08-30,1955.453
2013-09-02,1969.983
2013-09-03,1951.403
2013-09-04,1953.977
2013-09-05,1914.786
2013-09-06,1944.024
2013-09-09,1977.613
2013-09-10,2011.52
2013-09-11,2029.607
2013-09-12,2025.747
2013-09-13,2016.732
2013-09-16,2028.791
2013-09-17,2022.682
2013-09-18,2029.103
2013-09-19,2037.383
2013-09-20,2010.519
2013-09-23,2018.99
2013-09-24,2017.063
2013-09-25,2024.209
2013-09-26,2020.009
2013-09-27,2024.945
2013-09-30,1984.662
2013-10-01,2005.081
2013-10-02,2023.238
2013-10-03,2068.81
2013-10-04,2050.342
2013-10-07,2039.616
2013-10-08,2017.609
2013-10-09,1994.395
2013-10-10,2009.385
2013-10-11,2011.49
2013-10-14,2007.473
2013-10-15,2048.498
2013-10-16,2043.382
2013-10-17,2050.555
2013-10-18,2079.772
2013-10-21,2132.898
2013-10-22,2127.401
2013-10-23,2102.672
2013-10-24,2092.009
2013-10-25,2119.767
2013-10-28,2051.58
2013-10-29,2085.919
2013-10-30,2083.147
2013-10-31,2021.301
2013-11-01,2033.677
2013-11-04,2056.468
2013-11-05,2025.258
2013-11-06,2046.861
2013-11-07,1994.685
2013-11-08,1949.772
2013-11-11,1973.523
2013-11-12,1928.702
2013-11-13,1922.994
2013-11-14,1918.676
2013-11-15,1958.953
2013-11-18,1939.986
2013-11-19,1972.762
2013-11-20,1982.687
2013-11-21,1936.87
2013-11-22,1922.011
2013-11-25,1885.05
2013-11-26,1855.736
2013-11-27,1862.631
2013-11-28,1866.668
2013-11-29,1862.371
2013-12-02,1842.977
2013-12-03,1817.666
2013-12-04,1794.746
2013-12-05,1782.288
2013-12-06,1788.607
2013-12-09,1800.417
2013-12-10,1817.928
2013-12-11,1811.485
2013-12-12,1767.193
2013-12-13,1770.017
2013-12-16,1786.295
2013-12-17,1786.755
2013-12-18,1770.267
2013-12-19,1757.779
2013-12-20,1797.231
2013-12-23,1814.6
2013-12-24,1811.295
2013-12-25,1811.295
2013-12-26,1811.06
2013-12-27,1849.625
2013-12-30,1883.908
2013-12-31,1887.37
2014-01-01,1887.37
2014-01-02,1850.676
2014-01-03,1858.837
2014-01-06,1858.718
2014-01-07,1867.545
2014-01-08,1874.809
2014-01-09,1879.668
2014-01-10,1899.147
2014-01-13,1922.857
2014-01-14,1927.164
2014-01-15,1917.868
2014-01-16,1957.713
2014-01-17,1977.094
2014-01-20,1972.188
2014-01-21,2012.8
2014-01-22,2015.04
2014-01-23,2004.247
2014-01-24,1959.959
2014-01-27,1947.184
2014-01-28,1951.588
2014-01-29,1887.977
2014-01-30,1843.306
2014-01-31,1811.779
2014-02-03,1819.075
2014-02-04,1813.228
2014-02-05,1826.242
2014-02-06,1838.61
2014-02-07,1851.575
2014-02-10,1867.896
2014-02-11,1876.215
2014-02-12,1915.394
2014-02-13,1914.49
2014-02-14,1926.721
2014-02-17,1944.654
2014-02-18,1942.14
2014-02-19,1951.783
2014-02-20,1951.385
2014-02-21,1997.769
2014-02-24,2008.97
2014-02-25,1986.372
2014-02-26,1972.093
2014-02-27,1981.224
2014-02-28,2000.07
2014-03-03,1978.468
2014-03-04,2010.995
2014-03-05,1960.917
2014-03-06,1973.594
2014-03-07,1957.378
2014-03-10,1948.637
2014-03-11,1960.84
2014-03-12,1934.828
2014-03-13,1933.475
2014-03-14,1889.858
2014-03-17,1903.002
2014-03-18,1906.102
2014-03-19,1874.789
2014-03-20,1860.488
2014-03-21,1890.239
2014-03-24,1878.91
2014-03-25,1906.809
2014-03-26,1915.841
2014-03-27,1948.98
2014-03-28,1955.303
2014-03-31,1983.057
2014-04-01,1966.344
2014-04-02,1970.604
2014-04-03,1959.058
2014-04-04,1974.153
2014-04-07,1954.619
2014-04-08,1953.112
2014-04-09,1986.467
2014-04-10,2007.258
2014-04-11,1962.448
2014-04-14,1956.979
2014-04-15,1944.545
2014-04-16,1954.255
2014-04-17,1953.716
2014-04-18,1953.716
2014-04-21,1948.226
2014-04-22,1980.323
2014-04-23,1996.271
2014-04-24,2016.655
2014-04-25,2027.26
2014-04-28,2033.573
2014-04-29,2050.095
2014-04-30,2126.458
2014-05-01,2133.029
2014-05-02,2176.281
2014-05-05,2158.022
2014-05-06,2172.128
2014-05-07,2165.235
2014-05-08,2188.383
2014-05-09,2174.804
2014-05-12,2210.343
2014-05-13,2215.204
2014-05-14,2226.282
2014-05-15,2198.559
2014-05-16,2167.124
2014-05-19,2175.92
2014-05-20,2146.49
2014-05-21,2165.829
2014-05-22,2205.422
2014-05-23,2213.136
2014-05-26,2205.649
2014-05-27,2196.9
2014-05-28,2190.113
2014-05-29,2198.049
2014-05-30,2180.503
2014-06-02,2178.009
2014-06-03,2178.787
2014-06-04,2193.424
2014-06-05,2210.507
2014-06-06,2219.465
2014-06-09,2214.019
2014-06-10,2228.679
2014-06-11,2224.252
2014-06-12,2243.378
2014-06-13,2253.242
2014-06-16,2263.683
2014-06-17,2217.255
2014-06-18,2233.683
2014-06-19,2210.221
2014-06-20,2199.767
2014-06-23,2211.303
2014-06-24,2205.075
2014-06-25,2156.335
2014-06-26,2134.381
2014-06-27,2139.7
2014-06-30,2128.137
2014-07-01,2129.061
2014-07-02,2148.217
2014-07-03,2182.059
2014-07-04,2180.05
2014-07-07,2184.1
2014-07-08,2158.063
2014-07-09,2191.069
2014-07-10,2152.944
2014-07-11,2161.381
2014-07-14,2191.639
2014-07-15,2208.734
2014-07-16,2253.134
2014-07-17,2248.013
2014-07-18,2225.994
2014-07-21,2224.083
2014-07-22,2277.715
2014-07-23,2296.721
2014-07-24,2289.588
2014-07-25,2281.481
2014-07-28,2267.202
2014-07-29,2246.839
2014-07-30,2228.481
2014-07-31,2214.51
2014-08-01,2180.707
2014-08-04,2193.458
2014-08-05,2182.161
2014-08-06,2171.612
2014-08-07,2155.405
2014-08-08,2156.519
2014-08-11,2233.664
2014-08-12,2215.747
2014-08-13,2216.064
2014-08-14,2221.286
2014-08-15,2223.134
2014-08-18,2209.917
2014-08-19,2204.465
2014-08-20,2219.337
2014-08-21,2246.951
2014-08-22,2216.468
2014-08-25,2219.863
2014-08-26,2232.312
2014-08-27,2256.405
2014-08-28,2215.753
2014-08-29,2202.858
2014-09-01,2176.525
2014-09-02,2183.116
2014-09-03,2190.175
2014-09-04,2226.995
2014-09-05,2197.763
2014-09-08,2162.355
2014-09-09,2167.276
2014-09-10,2168.237
2014-09-11,2150.291
2014-09-12,2155.847
2014-09-15,2109.535
2014-09-16,2094.835
2014-09-17,2093.0
2014-09-18,2118.864
2014-09-19,2068.614
