Date,NORWAY GROWTH Standard (Large+Mid Cap)
2014-10-13,1463.357
2014-10-14,1490.374
2014-10-15,1452.298
2014-10-16,1418.131
2014-10-17,1480.033
2014-10-20,1453.276
2014-10-21,1530.513
2014-10-22,1542.988
2014-10-23,1550.631
2014-10-24,1540.473
2014-10-27,1528.464
2014-10-28,1549.617
2014-10-29,1551.147
2014-10-30,1520.983
2014-10-31,1530.15
2014-11-03,1533.718
2014-11-04,1499.892
2014-11-05,1518.329
2014-11-06,1521.002
2014-11-07,1544.426
2014-11-10,1571.012
2014-11-11,1560.926
2014-11-12,1595.773
2014-11-13,1568.992
2014-11-14,1597.121
2014-11-17,1624.672
2014-11-18,1633.93
2014-11-19,1630.562
2014-11-20,1622.277
2014-11-21,1662.167
2014-11-24,1670.335
2014-11-25,1657.28
2014-11-26,1664.743
2014-11-27,1612.822
2014-11-28,1605.243
2014-12-01,1592.024
2014-12-02,1608.103
2014-12-03,1613.47
2014-12-04,1594.866
2014-12-05,1585.541
2014-12-08,1625.132
2014-12-09,1603.296
2014-12-10,1604.731
2014-12-11,1522.481
2014-12-12,1497.03
2014-12-15,1454.936
2014-12-16,1449.039
2014-12-17,1523.235
2014-12-18,1553.297
2014-12-19,1594.842
2014-12-22,1591.546
2014-12-23,1575.466
2014-12-24,1566.797
2014-12-25,1566.797
2014-12-26,1564.807
2014-12-29,1565.502
2014-12-30,1567.809
2014-12-31,1549.627
2015-01-01,1549.627
2015-01-02,1549.202
2015-01-05,1484.814
2015-01-06,1475.126
2015-01-07,1460.529
2015-01-08,1463.898
2015-01-09,1481.572
2015-01-12,1462.274
2015-01-13,1484.827
2015-01-14,1440.686
2015-01-15,1452.149
2015-01-16,1461.849
2015-01-19,1488.265
2015-01-20,1495.443
2015-01-21,1504.831
2015-01-22,1525.225
2015-01-23,1531.391
2015-01-26,1539.932
2015-01-27,1550.585
2015-01-28,1585.211
2015-01-29,1580.515
2015-01-30,1610.669
2015-02-02,1603.888
2015-02-03,1650.021
2015-02-04,1646.956
2015-02-05,1647.967
2015-02-06,1654.511
2015-02-09,1616.023
2015-02-10,1610.261
2015-02-11,1611.505
2015-02-12,1656.439
2015-02-13,1708.824
2015-02-16,1728.977
2015-02-17,1705.742
2015-02-18,1675.387
2015-02-19,1632.715
2015-02-20,1622.124
2015-02-23,1578.527
2015-02-24,1577.452
2015-02-25,1599.333
2015-02-26,1559.762
2015-02-27,1571.471
2015-03-02,1566.688
2015-03-03,1575.852
2015-03-04,1453.683
2015-03-05,1469.079
2015-03-06,1437.434
2015-03-09,1430.674
2015-03-10,1397.056
2015-03-11,1402.65
2015-03-12,1443.37
2015-03-13,1412.989
2015-03-16,1417.347
2015-03-17,1381.343
2015-03-18,1406.648
2015-03-19,1413.035
2015-03-20,1441.132
2015-03-23,1471.849
2015-03-24,1475.198
2015-03-25,1472.44
2015-03-26,1448.295
2015-03-27,1442.347
2015-03-30,1447.509
2015-03-31,1439.952
2015-04-01,1446.695
2015-04-02,1460.369
2015-04-03,1460.369
2015-04-06,1473.006
2015-04-07,1477.238
2015-04-08,1492.699
2015-04-09,1490.325
2015-04-10,1495.115
2015-04-13,1495.526
2015-04-14,1528.203
2015-04-15,1536.304
2015-04-16,1536.63
2015-04-17,1498.03
2015-04-20,1500.488
2015-04-21,1495.465
2015-04-22,1443.264
2015-04-23,1390.914
2015-04-24,1406.369
2015-04-27,1420.821
2015-04-28,1414.581
2015-04-29,1337.144
2015-04-30,1292.966
2015-05-01,1285.46
2015-05-04,1345.307
2015-05-05,1337.732
2015-05-06,1365.603
2015-05-07,1327.225
2015-05-08,1358.882
2015-05-11,1340.423
2015-05-12,1328.931
2015-05-13,1382.599
2015-05-14,1381.194
2015-05-15,1416.767
2015-05-18,1424.387
2015-05-19,1383.192
2015-05-20,1383.723
2015-05-21,1356.545
2015-05-22,1330.459
2015-05-25,1330.459
2015-05-26,1268.013
2015-05-27,1279.411
2015-05-28,1264.639
2015-05-29,1308.137
2015-06-01,1274.776
2015-06-02,1302.218
2015-06-03,1328.679
2015-06-04,1308.544
2015-06-05,1271.094
2015-06-08,1276.705
2015-06-09,1288.13
2015-06-10,1291.329
2015-06-11,1272.045
2015-06-12,1268.956
2015-06-15,1244.779
2015-06-16,1252.69
2015-06-17,1269.231
2015-06-18,1266.587
2015-06-19,1260.023
2015-06-22,1309.694
2015-06-23,1312.918
2015-06-24,1307.182
2015-06-25,1321.048
2015-06-26,1331.683
2015-06-29,1283.457
2015-06-30,1277.894
2015-07-01,1277.085
2015-07-02,1268.48
2015-07-03,1263.988
2015-07-06,1239.716
2015-07-07,1203.494
2015-07-08,1183.67
2015-07-09,1226.887
2015-07-10,1254.746
2015-07-13,1243.31
2015-07-14,1208.261
2015-07-15,1211.6
2015-07-16,1215.612
2015-07-17,1201.416
2015-07-20,1209.458
2015-07-21,1232.07
2015-07-22,1232.935
2015-07-23,1231.155
2015-07-24,1235.22
2015-07-27,1196.082
2015-07-28,1188.561
2015-07-29,1211.705
2015-07-30,1205.89
2015-07-31,1196.978
2015-08-03,1186.15
2015-08-04,1185.203
2015-08-05,1208.263
2015-08-06,1187.547
2015-08-07,1190.206
2015-08-10,1192.317
2015-08-11,1149.053
2015-08-12,1136.337
2015-08-13,1128.687
2015-08-14,1123.904
2015-08-17,1125.234
2015-08-18,1118.106
2015-08-19,1088.984
2015-08-20,1096.737
2015-08-21,1081.26
2015-08-24,1028.6
2015-08-25,1038.892
2015-08-26,1033.498
2015-08-27,1068.193
2015-08-28,1078.669
2015-08-31,1067.391
2015-09-01,1041.438
2015-09-02,1026.255
2015-09-03,1049.754
2015-09-04,1033.073
2015-09-07,1034.356
2015-09-08,1066.48
2015-09-09,1095.96
2015-09-10,1078.378
2015-09-11,1065.338
2015-09-14,1048.137
2015-09-15,1048.618
2015-09-16,1070.074
2015-09-17,1073.813
2015-09-18,1054.488
2015-09-21,1036.684
2015-09-22,1009.474
2015-09-23,1000.937
2015-09-24,956.365
2015-09-25,978.557
2015-09-28,969.073
2015-09-29,980.798
2015-09-30,991.72
2015-10-01,1009.846
2015-10-02,1017.167
2015-10-05,1036.965
2015-10-06,1077.472
2015-10-07,1095.83
2015-10-08,1092.955
2015-10-09,1136.947
2015-10-12,1127.155
2015-10-13,1101.911
2015-10-14,1102.45
2015-10-15,1122.429
2015-10-16,1120.293
2015-10-19,1120.777
2015-10-20,1108.019
2015-10-21,1134.398
2015-10-22,1122.49
2015-10-23,1114.513
2015-10-26,1121.0
2015-10-27,1090.525
2015-10-28,1116.164
2015-10-29,1094.092
2015-10-30,1111.887
2015-11-02,1120.568
2015-11-03,1136.945
2015-11-04,1139.572
2015-11-05,1141.235
2015-11-06,1119.149
2015-11-09,1116.354
2015-11-10,1121.818
2015-11-11,1135.754
2015-11-12,1114.079
2015-11-13,1112.2
2015-11-16,1129.684
2015-11-17,1153.97
2015-11-18,1144.014
2015-11-19,1156.992
2015-11-20,1152.691
2015-11-23,1132.759
2015-11-24,1127.185
2015-11-25,1124.929
2015-11-26,1143.117
2015-11-27,1129.905
2015-11-30,1154.513
2015-12-01,1154.128
2015-12-02,1147.43
2015-12-03,1141.471
2015-12-04,1139.605
2015-12-07,1141.172
2015-12-08,1120.622
2015-12-09,1120.658
2015-12-10,1107.298
2015-12-11,1094.677
2015-12-14,1091.537
2015-12-15,1104.321
2015-12-16,1071.13
2015-12-17,1092.336
2015-12-18,1066.076
2015-12-21,1069.222
2015-12-22,1067.43
2015-12-23,1078.884
2015-12-24,1087.406
2015-12-25,1087.406
2015-12-28,1080.48
2015-12-29,1087.586
2015-12-30,1084.6
2015-12-31,1081.298
2016-01-01,1081.298
2016-01-04,1047.144
2016-01-05,1027.404
2016-01-06,1017.336
2016-01-07,998.393
2016-01-08,1006.218
2016-01-11,979.542
2016-01-12,998.562
2016-01-13,1030.531
2016-01-14,1004.891
2016-01-15,998.02
2016-01-18,983.977
2016-01-19,1020.242
2016-01-20,983.43
2016-01-21,983.378
2016-01-22,1018.29
2016-01-25,1016.321
2016-01-26,1020.205
2016-01-27,1019.123
2016-01-28,1012.858
2016-01-29,1012.766
2016-02-01,1025.872
2016-02-02,1016.326
2016-02-03,1021.18
2016-02-04,1013.904
2016-02-05,1010.378
2016-02-08,941.284
2016-02-09,955.483
2016-02-10,962.492
2016-02-11,945.121
2016-02-12,945.452
2016-02-15,974.978
2016-02-16,979.082
2016-02-17,1003.786
2016-02-18,1018.312
2016-02-19,983.211
2016-02-22,1008.013
2016-02-23,1000.764
2016-02-24,976.396
2016-02-25,990.055
2016-02-26,997.138
2016-02-29,993.089
2016-03-01,1018.046
2016-03-02,1003.26
2016-03-03,1011.914
2016-03-04,1023.156
2016-03-07,1018.797
2016-03-08,1018.87
2016-03-09,1010.614
2016-03-10,1003.942
2016-03-11,1004.785
2016-03-14,1014.333
2016-03-15,1008.815
2016-03-16,1007.797
2016-03-17,1036.412
2016-03-18,1049.983
2016-03-21,1043.747
2016-03-22,1037.998
2016-03-23,1021.858
2016-03-24,1020.104
2016-03-25,1020.104
2016-03-28,1029.12
2016-03-29,1011.654
2016-03-30,1058.329
2016-03-31,1072.079
2016-04-01,1035.289
2016-04-04,1043.52
2016-04-05,1023.817
2016-04-06,1028.789
2016-04-07,1010.04
2016-04-08,1020.074
2016-04-11,1023.962
2016-04-12,1019.753
2016-04-13,1029.872
2016-04-14,1039.228
2016-04-15,1030.47
2016-04-18,1040.015
2016-04-19,1073.024
2016-04-20,1062.609
2016-04-21,1048.776
2016-04-22,1042.17
2016-04-25,1050.466
2016-04-26,1060.176
2016-04-27,1057.137
2016-04-28,1056.812
2016-04-29,1072.455
2016-05-02,1078.272
2016-05-03,1073.334
2016-05-04,1078.845
2016-05-05,1073.535
2016-05-06,1083.21
2016-05-09,1091.038
2016-05-10,1097.693
2016-05-11,1168.282
2016-05-12,1148.108
2016-05-13,1132.127
2016-05-16,1139.57
2016-05-17,1137.972
2016-05-18,1135.962
2016-05-19,1110.051
2016-05-20,1125.829
2016-05-23,1119.811
2016-05-24,1131.946
2016-05-25,1132.477
2016-05-26,1147.25
2016-05-27,1135.464
2016-05-30,1140.093
2016-05-31,1125.217
2016-06-01,1127.268
2016-06-02,1123.847
2016-06-03,1124.805
2016-06-06,1133.637
2016-06-07,1157.306
2016-06-08,1152.117
2016-06-09,1131.687
2016-06-10,1102.287
2016-06-13,1081.327
2016-06-14,1056.671
2016-06-15,1072.234
2016-06-16,1038.552
2016-06-17,1061.191
2016-06-20,1106.217
2016-06-21,1109.33
2016-06-22,1110.435
2016-06-23,1132.412
2016-06-24,1062.694
2016-06-27,1018.05
2016-06-28,1065.898
2016-06-29,1104.749
2016-06-30,1106.213
2016-07-01,1138.071
2016-07-04,1122.961
2016-07-05,1098.155
2016-07-06,1090.007
2016-07-07,1108.016
2016-07-08,1103.85
2016-07-11,1119.494
2016-07-12,1130.03
2016-07-13,1134.505
2016-07-14,1140.311
2016-07-15,1126.871
2016-07-18,1124.119
2016-07-19,1159.584
2016-07-20,1161.818
2016-07-21,1163.687
2016-07-22,1156.917
2016-07-25,1139.316
2016-07-26,1133.117
2016-07-27,1133.472
2016-07-28,1133.62
2016-07-29,1135.505
2016-08-01,1125.059
2016-08-02,1120.483
2016-08-03,1107.597
2016-08-04,1115.294
2016-08-05,1113.236
2016-08-08,1099.1
2016-08-09,1126.653
2016-08-10,1143.381
2016-08-11,1155.326
2016-08-12,1158.862
2016-08-15,1143.036
2016-08-16,1126.443
2016-08-17,1113.347
2016-08-18,1120.286
2016-08-19,1123.839
2016-08-22,1132.562
2016-08-23,1147.044
2016-08-24,1137.685
2016-08-25,1142.366
2016-08-26,1144.715
2016-08-29,1126.194
2016-08-30,1129.397
2016-08-31,1126.518
2016-09-01,1126.686
2016-09-02,1135.27
2016-09-05,1143.678
2016-09-06,1145.716
2016-09-07,1153.133
2016-09-08,1153.073
2016-09-09,1121.428
2016-09-12,1103.571
2016-09-13,1096.42
2016-09-14,1099.671
2016-09-15,1086.091
2016-09-16,1081.506
2016-09-19,1095.663
2016-09-20,1107.675
2016-09-21,1100.968
2016-09-22,1140.205
2016-09-23,1132.502
2016-09-26,1115.685
2016-09-27,1100.542
2016-09-28,1124.725
2016-09-29,1143.131
2016-09-30,1151.801
2016-10-03,1139.054
2016-10-04,1149.557
2016-10-05,1130.502
2016-10-06,1128.948
2016-10-07,1101.919
2016-10-10,1125.729
2016-10-11,1119.232
2016-10-12,1099.201
2016-10-13,1098.045
2016-10-14,1105.881
2016-10-17,1086.218
2016-10-18,1100.077
2016-10-19,1117.316
2016-10-20,1106.832
2016-10-21,1099.822
2016-10-24,1104.22
2016-10-25,1106.686
2016-10-26,1080.967
2016-10-27,1095.536
2016-10-28,1083.013
2016-10-31,1086.625
2016-11-01,1087.996
2016-11-02,1069.513
2016-11-03,1078.373
2016-11-04,1074.403
2016-11-07,1062.84
2016-11-08,1073.229
2016-11-09,1047.534
2016-11-10,1030.776
2016-11-11,1023.989
2016-11-14,1010.829
2016-11-15,1033.83
2016-11-16,1025.911
2016-11-17,1033.633
2016-11-18,1018.863
2016-11-21,1023.336
2016-11-22,1025.125
2016-11-23,1014.549
2016-11-24,1016.391
2016-11-25,1034.713
2016-11-28,1034.318
2016-11-29,1037.214
2016-11-30,1033.148
2016-12-01,1050.486
2016-12-02,1041.513
2016-12-05,1049.726
2016-12-06,1042.662
2016-12-07,1058.687
2016-12-08,1059.845
2016-12-09,1065.539
2016-12-12,1081.958
2016-12-13,1084.484
2016-12-14,1077.719
2016-12-15,1047.905
2016-12-16,1054.551
2016-12-19,1062.693
2016-12-20,1053.674
2016-12-21,1055.118
2016-12-22,1048.958
2016-12-23,1057.355
2016-12-26,1057.355
2016-12-27,1059.985
2016-12-28,1058.694
2016-12-29,1074.827
2016-12-30,1073.134
2017-01-02,1090.956
2017-01-03,1087.009
2017-01-04,1090.765
2017-01-05,1109.378
2017-01-06,1102.643
2017-01-09,1086.301
2017-01-10,1081.107
2017-01-11,1082.237
2017-01-12,1094.901
2017-01-13,1108.008
2017-01-16,1098.615
2017-01-17,1102.862
2017-01-18,1112.118
2017-01-19,1107.698
2017-01-20,1115.648
2017-01-23,1115.425
2017-01-24,1121.28
2017-01-25,1127.201
2017-01-26,1119.126
2017-01-27,1122.057
2017-01-30,1102.709
2017-01-31,1112.631
2017-02-01,1121.162
2017-02-02,1113.893
2017-02-03,1126.836
2017-02-06,1121.977
2017-02-07,1105.81
2017-02-08,1104.942
2017-02-09,1106.45
2017-02-10,1097.604
2017-02-13,1101.521
2017-02-14,1091.697
2017-02-15,1079.605
2017-02-16,1089.789
2017-02-17,1081.509
2017-02-20,1092.335
2017-02-21,1106.018
2017-02-22,1098.675
2017-02-23,1105.612
2017-02-24,1103.144
2017-02-27,1104.003
2017-02-28,1107.719
2017-03-01,1109.546
2017-03-02,1101.812
2017-03-03,1082.058
2017-03-06,1079.025
2017-03-07,1082.756
2017-03-08,1070.194
2017-03-09,1060.846
2017-03-10,1074.341
2017-03-13,1082.467
2017-03-14,1069.08
2017-03-15,1073.355
2017-03-16,1093.331
2017-03-17,1100.634
2017-03-20,1100.551
2017-03-21,1105.883
2017-03-22,1090.646
2017-03-23,1087.543
2017-03-24,1081.728
2017-03-27,1071.968
2017-03-28,1072.851
2017-03-29,1069.794
2017-03-30,1076.752
2017-03-31,1066.316
2017-04-03,1067.948
2017-04-04,1059.306
2017-04-05,1063.233
2017-04-06,1062.414
2017-04-07,1058.339
2017-04-10,1060.547
2017-04-11,1062.194
2017-04-12,1065.188
2017-04-13,1068.47
2017-04-14,1068.47
2017-04-17,1070.661
2017-04-18,1061.602
2017-04-19,1046.438
2017-04-20,1045.407
2017-04-21,1030.382
2017-04-24,1056.338
2017-04-25,1060.893
2017-04-26,1056.592
2017-04-27,1056.077
2017-04-28,1057.96
2017-05-01,1055.754
2017-05-02,1065.368
2017-05-03,1062.872
2017-05-04,1044.235
2017-05-05,1078.596
2017-05-08,1079.979
2017-05-09,1086.185
2017-05-10,1095.195
2017-05-11,1090.77
2017-05-12,1105.534
2017-05-15,1106.786
2017-05-16,1119.983
2017-05-17,1132.526
2017-05-18,1103.926
2017-05-19,1126.367
2017-05-22,1133.273
2017-05-23,1126.154
2017-05-24,1133.181
2017-05-25,1139.357
2017-05-26,1114.35
2017-05-29,1109.814
2017-05-30,1103.013
2017-05-31,1105.868
2017-06-01,1108.354
2017-06-02,1109.804
2017-06-05,1107.965
2017-06-06,1098.852
2017-06-07,1098.319
2017-06-08,1088.398
2017-06-09,1091.218
2017-06-12,1100.625
2017-06-13,1104.019
2017-06-14,1114.392
2017-06-15,1080.52
2017-06-16,1090.631
2017-06-19,1098.956
2017-06-20,1099.283
2017-06-21,1094.609
2017-06-22,1097.777
2017-06-23,1097.883
2017-06-26,1092.423
2017-06-27,1099.144
2017-06-28,1101.58
2017-06-29,1102.516
2017-06-30,1114.482
2017-07-03,1130.357
2017-07-04,1131.478
2017-07-05,1122.648
2017-07-06,1128.195
2017-07-07,1124.589
2017-07-10,1140.479
2017-07-11,1146.054
2017-07-12,1162.258
2017-07-13,1184.443
2017-07-14,1198.73
2017-07-17,1227.147
2017-07-18,1232.847
2017-07-19,1232.029
2017-07-20,1237.387
2017-07-21,1226.104
2017-07-24,1222.203
2017-07-25,1217.61
2017-07-26,1235.607
2017-07-27,1241.408
2017-07-28,1239.158
2017-07-31,1232.659
2017-08-01,1241.024
2017-08-02,1239.791
2017-08-03,1239.934
2017-08-04,1232.12
2017-08-07,1249.003
2017-08-08,1251.556
2017-08-09,1248.922
2017-08-10,1238.983
2017-08-11,1230.133
2017-08-14,1246.793
2017-08-15,1233.904
2017-08-16,1242.724
2017-08-17,1231.958
2017-08-18,1225.459
2017-08-21,1227.845
2017-08-22,1239.847
2017-08-23,1246.256
2017-08-24,1254.201
2017-08-25,1259.343
2017-08-28,1253.721
2017-08-29,1253.236
2017-08-30,1259.179
2017-08-31,1276.621
2017-09-01,1297.109
2017-09-04,1290.435
2017-09-05,1299.429
2017-09-06,1286.786
2017-09-07,1303.314
2017-09-08,1303.125
2017-09-11,1300.06
2017-09-12,1306.869
2017-09-13,1300.235
2017-09-14,1294.587
2017-09-15,1303.554
2017-09-18,1318.751
2017-09-19,1321.17
2017-09-20,1325.352
2017-09-21,1324.449
2017-09-22,1325.93
2017-09-25,1324.301
2017-09-26,1306.533
2017-09-27,1306.433
2017-09-28,1310.928
2017-09-29,1318.695
2017-10-02,1314.864
2017-10-03,1328.447
2017-10-04,1329.476
2017-10-05,1332.234
2017-10-06,1321.676
2017-10-09,1329.803
2017-10-10,1336.589
2017-10-11,1341.414
2017-10-12,1357.914
2017-10-13,1369.126
2017-10-16,1368.934
2017-10-17,1343.971
2017-10-18,1340.296
2017-10-19,1346.834
2017-10-20,1349.93
2017-10-23,1342.036
2017-10-24,1340.656
2017-10-25,1362.805
2017-10-26,1340.073
2017-10-27,1347.866
2017-10-30,1359.439
2017-10-31,1350.906
2017-11-01,1367.911
2017-11-02,1363.068
2017-11-03,1382.875
2017-11-06,1384.605
2017-11-07,1372.09
2017-11-08,1380.558
2017-11-09,1365.17
2017-11-10,1366.407
2017-11-13,1359.31
2017-11-14,1346.692
2017-11-15,1339.262
2017-11-16,1367.625
2017-11-17,1346.575
2017-11-20,1348.86
2017-11-21,1369.268
2017-11-22,1371.739
2017-11-23,1379.41
2017-11-24,1376.276
2017-11-27,1358.054
2017-11-28,1346.663
2017-11-29,1348.03
2017-11-30,1329.952
2017-12-01,1324.553
2017-12-04,1323.157
2017-12-05,1308.839
2017-12-06,1307.274
2017-12-07,1294.724
2017-12-08,1298.947
2017-12-11,1310.196
2017-12-12,1316.121
2017-12-13,1317.897
2017-12-14,1337.642
2017-12-15,1321.117
2017-12-18,1344.462
2017-12-19,1346.524
2017-12-20,1340.345
2017-12-21,1363.343
2017-12-22,1373.518
2017-12-25,1373.518
2017-12-26,1374.294
2017-12-27,1392.447
2017-12-28,1409.783
2017-12-29,1416.129
2018-01-01,1416.129
2018-01-02,1420.739
2018-01-03,1415.518
2018-01-04,1417.5
2018-01-05,1428.793
2018-01-08,1430.707
2018-01-09,1429.943
2018-01-10,1427.186
2018-01-11,1432.608
2018-01-12,1440.194
2018-01-15,1454.498
2018-01-16,1445.947
2018-01-17,1438.476
2018-01-18,1434.054
2018-01-19,1442.041
2018-01-22,1447.358
2018-01-23,1440.949
2018-01-24,1442.844
2018-01-25,1445.054
2018-01-26,1437.325
2018-01-29,1425.746
2018-01-30,1414.073
2018-01-31,1421.25
2018-02-01,1438.05
2018-02-02,1404.493
2018-02-05,1398.426
2018-02-06,1362.842
2018-02-07,1366.217
2018-02-08,1366.389
2018-02-09,1353.294
2018-02-12,1373.412
2018-02-13,1373.923
2018-02-14,1386.167
2018-02-15,1406.441
2018-02-16,1432.927
2018-02-19,1403.16
2018-02-20,1398.141
2018-02-21,1402.276
2018-02-22,1395.348
2018-02-23,1412.93
2018-02-26,1407.336
2018-02-27,1388.085
2018-02-28,1377.237
2018-03-01,1352.082
2018-03-02,1346.179
2018-03-05,1349.243
2018-03-06,1380.916
2018-03-07,1366.8
2018-03-08,1356.854
2018-03-09,1374.38
2018-03-12,1376.347
2018-03-13,1370.388
2018-03-14,1357.796
2018-03-15,1351.92
2018-03-16,1338.937
2018-03-19,1322.227
2018-03-20,1325.283
2018-03-21,1319.204
2018-03-22,1308.842
2018-03-23,1318.219
2018-03-26,1322.292
2018-03-27,1332.54
2018-03-28,1303.59
2018-03-29,1299.024
2018-03-30,1299.024
2018-04-02,1295.789
2018-04-03,1321.739
2018-04-04,1297.44
2018-04-05,1321.337
2018-04-06,1292.293
2018-04-09,1326.173
2018-04-10,1330.408
2018-04-11,1344.053
2018-04-12,1346.345
2018-04-13,1361.284
2018-04-16,1361.608
2018-04-17,1362.796
2018-04-18,1396.277
2018-04-19,1397.522
2018-04-20,1374.191
2018-04-23,1343.328
2018-04-24,1339.714
2018-04-25,1305.385
2018-04-26,1320.635
2018-04-27,1309.303
2018-04-30,1298.784
2018-05-01,1285.521
2018-05-02,1294.036
2018-05-03,1287.7
2018-05-04,1289.232
2018-05-07,1297.854
2018-05-08,1289.304
2018-05-09,1289.827
2018-05-10,1297.788
2018-05-11,1293.66
2018-05-14,1291.374
2018-05-15,1276.574
2018-05-16,1311.872
2018-05-17,1311.864
2018-05-18,1309.091
2018-05-21,1315.004
2018-05-22,1313.764
2018-05-23,1293.289
2018-05-24,1298.552
2018-05-25,1279.738
2018-05-28,1290.249
2018-05-29,1285.384
2018-05-30,1298.714
2018-05-31,1288.342
2018-06-01,1293.832
2018-06-04,1311.603
2018-06-05,1314.181
2018-06-06,1322.849
2018-06-07,1344.818
2018-06-08,1346.17
2018-06-11,1361.823
2018-06-12,1360.331
2018-06-13,1352.402
2018-06-14,1333.485
2018-06-15,1334.254
2018-06-18,1318.563
2018-06-19,1301.42
2018-06-20,1306.16
2018-06-21,1295.437
2018-06-22,1303.651
2018-06-25,1289.911
2018-06-26,1289.675
2018-06-27,1302.951
2018-06-28,1280.532
2018-06-29,1278.247
2018-07-02,1265.029
2018-07-03,1285.981
2018-07-04,1290.547
2018-07-05,1306.022
2018-07-06,1306.385
2018-07-09,1317.406
2018-07-10,1315.941
2018-07-11,1304.305
2018-07-12,1288.302
2018-07-13,1250.731
2018-07-16,1243.089
2018-07-17,1246.37
2018-07-18,1246.806
2018-07-19,1234.289
2018-07-20,1244.289
2018-07-23,1248.505
2018-07-24,1252.217
2018-07-25,1255.365
2018-07-26,1257.743
2018-07-27,1277.298
2018-07-30,1275.422
2018-07-31,1275.159
2018-08-01,1269.263
2018-08-02,1255.531
2018-08-03,1258.536
2018-08-06,1252.406
2018-08-07,1276.936
2018-08-08,1278.83
2018-08-09,1278.296
2018-08-10,1249.92
2018-08-13,1246.906
2018-08-14,1242.412
2018-08-15,1213.889
2018-08-16,1226.881
2018-08-17,1225.451
2018-08-20,1246.022
2018-08-21,1254.594
2018-08-22,1272.182
2018-08-23,1264.403
2018-08-24,1271.613
2018-08-27,1280.181
2018-08-28,1289.777
2018-08-29,1282.629
2018-08-30,1275.028
2018-08-31,1261.728
2018-09-03,1269.463
2018-09-04,1252.926
2018-09-05,1239.917
2018-09-06,1249.698
2018-09-07,1248.001
2018-09-10,1264.433
2018-09-11,1263.815
2018-09-12,1276.725
2018-09-13,1285.894
2018-09-14,1284.024
2018-09-17,1300.707
2018-09-18,1326.635
2018-09-19,1322.593
2018-09-20,1331.429
2018-09-21,1348.193
2018-09-24,1347.244
2018-09-25,1364.576
2018-09-26,1356.764
2018-09-27,1353.263
2018-09-28,1348.045
2018-10-01,1348.247
2018-10-02,1349.925
2018-10-03,1336.045
2018-10-04,1308.941
2018-10-05,1299.556
2018-10-08,1290.034
2018-10-09,1289.911
2018-10-10,1291.441
2018-10-11,1258.317
2018-10-12,1270.045
2018-10-15,1274.914
2018-10-16,1290.295
2018-10-17,1276.023
2018-10-18,1253.783
2018-10-19,1272.858
2018-10-22,1253.921
2018-10-23,1226.134
2018-10-24,1224.065
2018-10-25,1245.493
2018-10-26,1221.197
2018-10-29,1236.741
2018-10-30,1234.736
2018-10-31,1253.441
2018-11-01,1262.868
2018-11-02,1266.318
2018-11-05,1270.071
2018-11-06,1269.404
2018-11-07,1284.674
2018-11-08,1278.208
2018-11-09,1263.684
2018-11-12,1256.79
2018-11-13,1255.135
2018-11-14,1242.015
2018-11-15,1232.641
2018-11-16,1250.508
2018-11-19,1235.164
2018-11-20,1199.06
2018-11-21,1224.416
2018-11-22,1213.645
2018-11-23,1201.012
2018-11-26,1225.55
2018-11-27,1219.632
2018-11-28,1214.692
2018-11-29,1233.15
2018-11-30,1224.254
2018-12-03,1244.819
2018-12-04,1252.742
2018-12-05,1233.564
2018-12-06,1192.722
2018-12-07,1219.174
2018-12-10,1184.251
2018-12-11,1204.649
2018-12-12,1224.373
2018-12-13,1208.604
2018-12-14,1201.001
2018-12-17,1194.39
2018-12-18,1173.674
2018-12-19,1198.79
2018-12-20,1176.101
2018-12-21,1171.757
2018-12-24,1168.932
2018-12-25,1168.932
2018-12-26,1162.279
2018-12-27,1126.837
2018-12-28,1153.751
2018-12-31,1163.697
2019-01-01,1163.697
2019-01-02,1163.274
2019-01-03,1164.52
2019-01-04,1213.561
2019-01-07,1219.038
2019-01-08,1216.207
2019-01-09,1235.835
2019-01-10,1238.398
2019-01-11,1226.55
2019-01-14,1222.046
2019-01-15,1223.861
2019-01-16,1219.18
2019-01-17,1220.929
2019-01-18,1239.597
2019-01-21,1241.263
2019-01-22,1228.395
2019-01-23,1225.583
2019-01-24,1227.673
2019-01-25,1215.333
2019-01-28,1211.002
2019-01-29,1224.554
2019-01-30,1214.372
2019-01-31,1211.498
2019-02-01,1209.74
2019-02-04,1200.866
2019-02-05,1221.874
2019-02-06,1204.996
2019-02-07,1197.276
2019-02-08,1164.876
2019-02-11,1158.381
2019-02-12,1176.435
2019-02-13,1207.419
2019-02-14,1192.746
2019-02-15,1204.362
2019-02-18,1214.897
2019-02-19,1225.624
2019-02-20,1222.914
2019-02-21,1242.537
2019-02-22,1250.278
2019-02-25,1256.342
2019-02-26,1260.462
2019-02-27,1262.562
2019-02-28,1248.24
2019-03-01,1250.105
2019-03-04,1250.998
2019-03-05,1249.254
2019-03-06,1248.242
2019-03-07,1234.382
2019-03-08,1233.112
2019-03-11,1241.245
2019-03-12,1253.119
2019-03-13,1269.797
2019-03-14,1281.026
2019-03-15,1288.386
2019-03-18,1288.927
2019-03-19,1298.824
2019-03-20,1290.013
2019-03-21,1307.123
2019-03-22,1267.45
2019-03-25,1263.2
2019-03-26,1259.264
2019-03-27,1242.207
2019-03-28,1246.962
2019-03-29,1240.875
2019-04-01,1255.532
