Date,IRELAND SMID VALUE SMID (Small+Mid Cap)
2010-09-21,173.047
2010-09-22,173.823
2010-09-23,168.15
2010-09-24,170.808
2010-09-27,169.611
2010-09-28,164.754
2010-09-29,170.53
2010-09-30,173.894
2010-10-01,174.132
2010-10-04,174.444
2010-10-05,178.606
2010-10-06,179.302
2010-10-07,179.718
2010-10-08,176.616
2010-10-11,175.894
2010-10-12,173.822
2010-10-13,179.699
2010-10-14,178.499
2010-10-15,174.908
2010-10-18,173.847
2010-10-19,170.233
2010-10-20,171.078
2010-10-21,176.587
2010-10-22,173.308
2010-10-25,173.049
2010-10-26,170.147
2010-10-27,167.938
2010-10-28,165.395
2010-10-29,165.576
2010-11-01,164.482
2010-11-02,164.917
2010-11-03,163.181
2010-11-04,165.544
2010-11-05,153.79
2010-11-08,149.285
2010-11-09,153.188
2010-11-10,148.801
2010-11-11,143.154
2010-11-12,146.641
2010-11-15,144.795
2010-11-16,142.365
2010-11-17,145.984
2010-11-18,151.691
2010-11-19,158.615
2010-11-22,146.798
2010-11-23,132.692
2010-11-24,128.85
2010-11-25,126.393
2010-11-26,125.516
2010-11-29,129.48
2010-11-30,130.984
2010-12-01,133.564
2010-12-02,135.741
2010-12-03,137.69
2010-12-06,139.133
2010-12-07,144.636
2010-12-08,145.922
2010-12-09,148.138
2010-12-10,144.048
2010-12-13,148.449
2010-12-14,146.589
2010-12-15,146.776
2010-12-16,143.969
2010-12-17,141.563
2010-12-20,140.375
2010-12-21,143.288
2010-12-22,143.377
2010-12-23,141.075
2010-12-24,141.999
2010-12-27,142.335
2010-12-28,142.135
2010-12-29,144.619
2010-12-30,146.067
2010-12-31,148.216
2011-01-03,147.625
2011-01-04,146.419
2011-01-05,144.873
2011-01-06,142.012
2011-01-07,140.552
2011-01-10,138.788
2011-01-11,143.469
2011-01-12,147.5
2011-01-13,149.562
2011-01-14,149.411
2011-01-17,148.522
2011-01-18,152.123
2011-01-19,152.569
2011-01-20,148.839
2011-01-21,150.847
2011-01-24,151.365
2011-01-25,151.286
2011-01-26,151.05
2011-01-27,152.66
2011-01-28,149.169
2011-01-31,147.175
2011-02-01,153.131
2011-02-02,154.071
2011-02-03,153.261
2011-02-04,154.399
2011-02-07,157.351
2011-02-08,156.864
2011-02-09,152.798
2011-02-10,151.005
2011-02-11,152.699
2011-02-14,151.99
2011-02-15,153.768
2011-02-16,155.396
2011-02-17,154.873
2011-02-18,156.804
2011-02-21,153.865
2011-02-22,152.975
2011-02-23,152.358
2011-02-24,153.118
2011-02-25,156.529
2011-02-28,158.799
2011-03-01,159.309
2011-03-02,156.719
2011-03-03,156.472
2011-03-04,156.932
2011-03-07,156.128
2011-03-08,153.599
2011-03-09,154.392
2011-03-10,150.311
2011-03-11,149.251
2011-03-14,150.255
2011-03-15,146.655
2011-03-16,143.769
2011-03-17,147.36
2011-03-18,148.721
2011-03-21,151.201
2011-03-22,149.956
2011-03-23,147.693
2011-03-24,150.874
2011-03-25,148.73
2011-03-28,148.055
2011-03-29,144.348
2011-03-30,144.807
2011-03-31,145.358
2011-04-01,150.862
2011-04-04,155.247
2011-04-05,155.344
2011-04-06,156.382
2011-04-07,154.053
2011-04-08,154.82
2011-04-11,151.996
2011-04-12,150.263
2011-04-13,152.946
2011-04-14,152.359
2011-04-15,152.645
2011-04-18,148.427
2011-04-19,149.647
2011-04-20,152.062
2011-04-21,152.763
2011-04-22,152.763
2011-04-25,152.653
2011-04-26,154.586
2011-04-27,153.604
2011-04-28,158.517
2011-04-29,158.421
2011-05-02,159.014
2011-05-03,155.653
2011-05-04,153.899
2011-05-05,149.89
2011-05-06,149.746
2011-05-09,147.633
2011-05-10,149.757
2011-05-11,149.238
2011-05-12,147.73
2011-05-13,147.148
2011-05-16,146.928
2011-05-17,146.269
2011-05-18,147.102
2011-05-19,146.186
2011-05-20,146.727
2011-05-23,143.456
2011-05-24,143.72
2011-05-25,142.606
2011-05-26,141.398
2011-05-27,144.568
2011-05-30,145.726
2011-05-31,144.649
2011-06-01,145.558
2011-06-02,147.048
2011-06-03,145.889
2011-06-06,146.255
2011-06-07,146.622
2011-06-08,144.907
2011-06-09,143.904
2011-06-10,139.885
2011-06-13,139.946
2011-06-14,140.459
2011-06-15,137.526
2011-06-16,134.759
2011-06-17,137.264
2011-06-20,136.866
2011-06-21,138.176
2011-06-22,138.688
2011-06-23,133.342
2011-06-24,133.801
2011-06-27,135.836
2011-06-28,138.253
2011-06-29,137.846
2011-06-30,138.342
2011-07-01,140.892
2011-07-04,143.639
2011-07-05,142.278
2011-07-06,139.169
2011-07-07,139.635
2011-07-08,136.238
2011-07-11,130.341
2011-07-12,129.116
2011-07-13,130.445
2011-07-14,130.079
2011-07-15,127.503
2011-07-18,124.773
2011-07-19,126.234
2011-07-20,126.981
2011-07-21,130.184
2011-07-22,131.374
2011-07-25,130.909
2011-07-26,134.81
2011-07-27,130.0
2011-07-28,130.313
2011-07-29,130.145
2011-08-01,126.818
2011-08-02,122.561
2011-08-03,118.261
2011-08-04,111.911
2011-08-05,110.04
2011-08-08,106.089
2011-08-09,110.635
2011-08-10,109.309
2011-08-11,112.648
2011-08-12,113.52
2011-08-15,117.699
2011-08-16,116.15
2011-08-17,115.176
2011-08-18,109.132
2011-08-19,109.054
2011-08-22,111.2
2011-08-23,109.841
2011-08-24,110.378
2011-08-25,109.356
2011-08-26,109.029
2011-08-29,111.122
2011-08-30,111.226
2011-08-31,114.598
2011-09-01,114.202
2011-09-02,111.762
2011-09-05,106.323
2011-09-06,105.768
2011-09-07,109.324
2011-09-08,107.303
2011-09-09,102.856
2011-09-12,100.901
2011-09-13,102.447
2011-09-14,103.498
2011-09-15,104.025
2011-09-16,105.663
2011-09-19,101.647
2011-09-20,102.7
2011-09-21,102.005
2011-09-22,97.72
2011-09-23,98.602
2011-09-26,98.771
2011-09-27,102.483
2011-09-28,102.106
2011-09-29,102.965
2011-09-30,100.491
2011-10-03,98.562
2011-10-04,95.586
2011-10-05,98.774
2011-10-06,102.783
2011-10-07,104.668
2011-10-10,106.062
2011-10-11,106.205
2011-10-12,110.388
2011-10-13,108.78
2011-10-14,110.779
2011-10-17,109.553
2011-10-18,108.222
2011-10-19,108.212
2011-10-20,106.244
2011-10-21,109.058
2011-10-24,110.088
2011-10-25,110.105
2011-10-26,109.909
2011-10-27,117.993
2011-10-28,118.192
2011-10-31,115.752
2011-11-01,107.179
2011-11-02,108.183
2011-11-03,109.215
2011-11-04,109.539
2011-11-07,109.236
2011-11-08,109.219
2011-11-09,105.72
2011-11-10,104.784
2011-11-11,105.719
2011-11-14,105.475
2011-11-15,103.131
2011-11-16,102.761
2011-11-17,100.793
2011-11-18,99.404
2011-11-21,97.108
2011-11-22,96.995
2011-11-23,95.158
2011-11-24,94.671
2011-11-25,94.507
2011-11-28,98.861
2011-11-29,99.939
2011-11-30,105.597
2011-12-01,100.023
2011-12-02,103.627
2011-12-05,104.904
2011-12-06,104.125
2011-12-07,105.394
2011-12-08,102.619
2011-12-09,103.931
2011-12-12,99.442
2011-12-13,97.713
2011-12-14,94.782
2011-12-15,94.837
2011-12-16,94.518
2011-12-19,93.391
2011-12-20,96.491
2011-12-21,96.54
2011-12-22,97.976
2011-12-23,99.172
2011-12-26,99.172
2011-12-27,99.377
2011-12-28,96.21
2011-12-29,95.111
2011-12-30,96.655
2012-01-02,96.655
2012-01-03,99.773
2012-01-04,97.079
2012-01-05,96.289
2012-01-06,96.211
2012-01-09,96.651
2012-01-10,98.807
2012-01-11,98.288
2012-01-12,99.47
2012-01-13,100.087
2012-01-16,100.706
2012-01-17,102.0
2012-01-18,103.361
2012-01-19,109.104
2012-01-20,110.632
2012-01-23,113.967
2012-01-24,113.247
2012-01-25,113.266
2012-01-26,117.531
2012-01-27,117.104
2012-01-30,114.761
2012-01-31,116.658
2012-02-01,121.39
2012-02-02,123.862
2012-02-03,131.656
2012-02-06,130.188
2012-02-07,132.314
2012-02-08,133.932
2012-02-09,136.051
2012-02-10,133.353
2012-02-13,131.184
2012-02-14,128.307
2012-02-15,126.783
2012-02-16,127.214
2012-02-17,134.353
2012-02-20,138.736
2012-02-21,140.158
2012-02-22,136.133
2012-02-23,135.642
2012-02-24,138.661
2012-02-27,138.569
2012-02-28,137.894
2012-02-29,138.401
2012-03-01,139.59
2012-03-02,137.599
2012-03-05,135.049
2012-03-06,129.03
2012-03-07,130.752
2012-03-08,136.672
2012-03-09,136.033
2012-03-12,134.075
2012-03-13,136.25
2012-03-14,134.581
2012-03-15,136.206
2012-03-16,141.605
2012-03-19,139.149
2012-03-20,137.704
2012-03-21,136.248
2012-03-22,131.826
2012-03-23,134.611
2012-03-26,135.774
2012-03-27,134.376
2012-03-28,133.693
2012-03-29,131.265
2012-03-30,131.965
2012-04-02,131.023
2012-04-03,129.91
2012-04-04,123.894
2012-04-05,122.015
2012-04-06,122.015
2012-04-09,122.091
2012-04-10,118.707
2012-04-11,120.664
2012-04-12,123.411
2012-04-13,121.94
2012-04-16,121.569
2012-04-17,126.587
2012-04-18,127.819
2012-04-19,127.725
2012-04-20,126.959
2012-04-23,123.78
2012-04-24,125.823
2012-04-25,126.096
2012-04-26,126.155
2012-04-27,126.467
2012-04-30,127.48
2012-05-01,127.524
2012-05-02,125.797
2012-05-03,126.723
2012-05-04,122.63
2012-05-07,122.051
2012-05-08,119.523
2012-05-09,117.403
2012-05-10,119.344
2012-05-11,118.458
2012-05-14,113.79
2012-05-15,114.002
2012-05-16,111.497
2012-05-17,109.234
2012-05-18,107.861
2012-05-21,109.665
2012-05-22,111.229
2012-05-23,106.501
2012-05-24,107.769
2012-05-25,106.799
2012-05-28,107.208
2012-05-29,107.735
2012-05-30,105.104
2012-05-31,104.853
2012-06-01,102.321
2012-06-04,103.421
2012-06-05,104.918
2012-06-06,108.469
2012-06-07,110.644
2012-06-08,109.129
2012-06-11,108.896
2012-06-12,107.342
2012-06-13,105.652
2012-06-14,106.479
2012-06-15,107.889
2012-06-18,106.871
2012-06-19,108.624
2012-06-20,108.981
2012-06-21,107.58
2012-06-22,105.928
2012-06-25,102.036
2012-06-26,101.376
2012-06-27,102.226
2012-06-28,101.605
2012-06-29,110.5
2012-07-02,112.845
2012-07-03,113.82
2012-07-04,112.112
2012-07-05,109.882
2012-07-06,107.318
2012-07-09,105.498
2012-07-10,105.234
2012-07-11,104.49
2012-07-12,101.394
2012-07-13,103.339
2012-07-16,104.412
2012-07-17,103.873
2012-07-18,105.279
2012-07-19,108.032
2012-07-20,106.35
2012-07-23,102.198
2012-07-24,101.097
2012-07-25,102.835
2012-07-26,108.417
2012-07-27,111.095
2012-07-30,111.3
2012-07-31,111.249
2012-08-01,111.235
2012-08-02,108.58
2012-08-03,112.907
2012-08-06,113.844
2012-08-07,114.3
2012-08-08,113.089
2012-08-09,112.37
2012-08-10,111.769
2012-08-13,112.875
2012-08-14,112.578
2012-08-15,112.1
2012-08-16,113.3
2012-08-17,112.683
2012-08-20,113.544
2012-08-21,115.588
2012-08-22,114.665
2012-08-23,114.714
2012-08-24,114.152
2012-08-27,114.19
2012-08-28,113.411
2012-08-29,113.346
2012-08-30,112.517
2012-08-31,116.118
2012-09-03,117.269
2012-09-04,116.846
2012-09-05,117.253
2012-09-06,121.685
2012-09-07,125.942
2012-09-10,124.892
2012-09-11,125.999
2012-09-12,126.31
2012-09-13,126.545
2012-09-14,133.922
2012-09-17,131.384
2012-09-18,130.649
2012-09-19,130.937
2012-09-20,129.03
2012-09-21,130.705
2012-09-24,131.266
2012-09-25,132.36
2012-09-26,127.242
2012-09-27,128.731
2012-09-28,129.748
2012-10-01,130.903
2012-10-02,131.718
2012-10-03,131.343
2012-10-04,133.654
2012-10-05,135.886
2012-10-08,133.238
2012-10-09,131.459
2012-10-10,129.731
2012-10-11,130.74
2012-10-12,130.529
2012-10-15,129.927
2012-10-16,133.935
2012-10-17,134.627
2012-10-18,134.035
2012-10-19,131.592
2012-10-22,132.939
2012-10-23,129.792
2012-10-24,131.153
2012-10-25,131.542
2012-10-26,130.642
2012-10-29,130.059
2012-10-30,130.897
2012-10-31,129.333
2012-11-01,131.695
2012-11-02,132.737
2012-11-05,131.459
2012-11-06,132.646
2012-11-07,130.483
2012-11-08,130.341
2012-11-09,128.057
2012-11-12,127.174
2012-11-13,127.17
2012-11-14,126.88
2012-11-15,126.688
2012-11-16,126.387
2012-11-19,130.315
2012-11-20,131.965
2012-11-21,133.528
2012-11-22,134.71
2012-11-23,136.249
2012-11-26,137.019
2012-11-27,138.923
2012-11-28,141.055
2012-11-29,146.865
2012-11-30,144.797
2012-12-03,144.536
2012-12-04,146.217
2012-12-05,146.767
2012-12-06,148.936
2012-12-07,149.14
2012-12-10,147.43
2012-12-11,149.453
2012-12-12,150.975
2012-12-13,150.512
2012-12-14,149.792
2012-12-17,149.496
2012-12-18,151.041
2012-12-19,151.849
2012-12-20,150.851
2012-12-21,150.784
2012-12-24,151.712
2012-12-25,151.712
2012-12-26,152.022
2012-12-27,151.121
2012-12-28,152.738
2012-12-31,151.987
2013-01-01,151.987
2013-01-02,156.388
2013-01-03,154.973
2013-01-04,155.674
2013-01-07,159.92
2013-01-08,163.838
2013-01-09,163.702
2013-01-10,168.535
2013-01-11,168.567
2013-01-14,168.465
2013-01-15,169.07
2013-01-16,168.662
2013-01-17,171.419
2013-01-18,170.066
2013-01-21,171.662
2013-01-22,170.639
2013-01-23,169.789
2013-01-24,171.279
2013-01-25,174.573
2013-01-28,176.512
2013-01-29,177.026
2013-01-30,177.784
2013-01-31,176.588
2013-02-01,179.319
2013-02-04,175.385
2013-02-05,174.879
2013-02-06,175.92
2013-02-07,174.185
2013-02-08,177.112
2013-02-11,174.803
2013-02-12,178.474
2013-02-13,180.457
2013-02-14,178.049
2013-02-15,177.928
2013-02-18,177.922
2013-02-19,179.788
2013-02-20,180.338
2013-02-21,175.486
2013-02-22,177.1
2013-02-25,177.646
2013-02-26,173.87
2013-02-27,173.946
2013-02-28,174.453
2013-03-01,173.426
2013-03-04,176.659
2013-03-05,180.807
2013-03-06,179.467
2013-03-07,182.391
2013-03-08,185.041
2013-03-11,189.838
2013-03-12,192.26
2013-03-13,192.373
2013-03-14,193.542
2013-03-15,185.63
2013-03-18,191.648
2013-03-19,189.871
2013-03-20,191.316
2013-03-21,190.245
2013-03-22,192.146
2013-03-25,190.671
2013-03-26,187.488
2013-03-27,183.449
2013-03-28,188.027
2013-03-29,188.027
2013-04-01,188.115
2013-04-02,190.314
2013-04-03,190.498
2013-04-04,189.789
2013-04-05,186.796
2013-04-08,186.185
2013-04-09,188.741
2013-04-10,193.402
2013-04-11,196.471
2013-04-12,193.453
2013-04-15,192.423
2013-04-16,196.168
2013-04-17,191.154
2013-04-18,191.298
2013-04-19,191.599
2013-04-22,191.638
2013-04-23,195.58
2013-04-24,193.813
2013-04-25,193.617
2013-04-26,191.203
2013-04-29,193.361
2013-04-30,194.723
2013-05-01,194.626
2013-05-02,194.063
2013-05-03,198.685
2013-05-06,197.776
2013-05-07,203.551
2013-05-08,206.318
2013-05-09,204.535
2013-05-10,202.788
2013-05-13,203.404
2013-05-14,204.73
2013-05-15,203.786
2013-05-16,203.971
2013-05-17,202.514
2013-05-20,203.481
2013-05-21,205.733
2013-05-22,210.074
2013-05-23,206.107
2013-05-24,208.901
2013-05-27,210.869
2013-05-28,210.805
2013-05-29,208.88
2013-05-30,207.747
2013-05-31,206.591
2013-06-03,207.699
2013-06-04,206.096
2013-06-05,204.58
2013-06-06,204.204
2013-06-07,209.173
2013-06-10,209.897
2013-06-11,207.976
2013-06-12,207.842
2013-06-13,206.718
2013-06-14,211.718
2013-06-17,213.143
2013-06-18,215.831
2013-06-19,217.016
2013-06-20,209.013
2013-06-21,207.951
2013-06-24,201.628
2013-06-25,203.421
2013-06-26,204.763
2013-06-27,210.964
2013-06-28,212.916
2013-07-01,213.664
2013-07-02,212.78
2013-07-03,209.128
2013-07-04,211.868
2013-07-05,209.771
2013-07-08,211.898
2013-07-09,213.836
2013-07-10,213.54
2013-07-11,218.308
2013-07-12,220.772
2013-07-15,220.954
2013-07-16,221.112
2013-07-17,220.044
2013-07-18,224.31
2013-07-19,224.14
2013-07-22,225.761
2013-07-23,225.402
2013-07-24,229.231
2013-07-25,233.29
2013-07-26,230.941
2013-07-29,232.941
2013-07-30,235.337
2013-07-31,240.574
2013-08-01,240.405
2013-08-02,240.964
2013-08-05,241.977
2013-08-06,241.986
2013-08-07,241.52
2013-08-08,243.926
2013-08-09,243.565
2013-08-12,241.394
2013-08-13,240.2
2013-08-14,240.989
2013-08-15,238.966
2013-08-16,238.605
2013-08-19,242.271
2013-08-20,241.153
2013-08-21,240.871
2013-08-22,244.546
2013-08-23,246.742
2013-08-26,248.15
2013-08-27,242.928
2013-08-28,242.583
2013-08-29,245.079
2013-08-30,243.287
2013-09-02,247.89
2013-09-03,247.008
2013-09-04,246.513
2013-09-05,246.855
2013-09-06,247.961
2013-09-09,247.919
2013-09-10,251.0
2013-09-11,253.995
2013-09-12,255.565
2013-09-13,253.796
2013-09-16,257.657
2013-09-17,258.168
2013-09-18,258.876
2013-09-19,261.983
2013-09-20,255.748
2013-09-23,258.003
2013-09-24,259.727
2013-09-25,260.556
2013-09-26,259.433
2013-09-27,261.392
2013-09-30,260.812
2013-10-01,262.936
2013-10-02,264.179
2013-10-03,265.591
2013-10-04,267.624
2013-10-07,265.448
2013-10-08,264.806
2013-10-09,261.337
2013-10-10,263.616
2013-10-11,264.513
2013-10-14,265.471
2013-10-15,268.413
2013-10-16,271.855
2013-10-17,275.19
2013-10-18,278.681
2013-10-21,278.587
2013-10-22,275.947
2013-10-23,276.03
2013-10-24,275.614
2013-10-25,276.422
2013-10-28,272.91
2013-10-29,271.181
2013-10-30,272.015
2013-10-31,274.398
2013-11-01,273.115
2013-11-04,274.975
2013-11-05,276.827
2013-11-06,280.159
2013-11-07,276.882
2013-11-08,278.281
2013-11-11,281.002
2013-11-12,281.678
2013-11-13,280.092
2013-11-14,283.051
2013-11-15,284.294
2013-11-18,283.33
2013-11-19,280.471
2013-11-20,278.871
2013-11-21,280.391
2013-11-22,283.644
2013-11-25,281.145
2013-11-26,279.709
2013-11-27,279.334
2013-11-28,281.092
2013-11-29,280.94
2013-12-02,278.564
2013-12-03,266.929
2013-12-04,264.362
2013-12-05,263.805
2013-12-06,267.279
2013-12-09,263.785
2013-12-10,270.059
2013-12-11,270.35
2013-12-12,266.92
2013-12-13,266.74
2013-12-16,266.598
2013-12-17,270.023
2013-12-18,275.404
2013-12-19,276.485
2013-12-20,277.59
2013-12-23,277.337
2013-12-24,277.562
2013-12-25,277.562
2013-12-26,278.079
2013-12-27,282.368
2013-12-30,286.89
2013-12-31,285.797
2014-01-01,285.797
2014-01-02,283.833
2014-01-03,277.059
2014-01-06,280.496
2014-01-07,281.777
2014-01-08,281.416
2014-01-09,283.664
2014-01-10,286.686
2014-01-13,290.321
2014-01-14,290.224
2014-01-15,291.488
2014-01-16,294.626
2014-01-17,295.345
2014-01-20,298.803
2014-01-21,298.47
2014-01-22,298.503
2014-01-23,301.73
2014-01-24,288.56
2014-01-27,284.71
2014-01-28,288.087
2014-01-29,284.689
2014-01-30,278.725
2014-01-31,275.966
2014-02-03,271.549
2014-02-04,268.81
2014-02-05,271.803
2014-02-06,283.769
2014-02-07,288.634
2014-02-10,290.382
2014-02-11,293.693
2014-02-12,301.871
2014-02-13,303.921
2014-02-14,312.657
2014-02-17,317.266
2014-02-18,319.919
2014-02-19,322.43
2014-02-20,320.677
2014-02-21,322.074
2014-02-24,322.325
2014-02-25,321.328
2014-02-26,316.607
2014-02-27,318.907
2014-02-28,327.035
2014-03-03,317.194
2014-03-04,323.929
2014-03-05,320.95
2014-03-06,326.846
2014-03-07,322.032
2014-03-10,323.811
2014-03-11,322.682
2014-03-12,320.103
2014-03-13,311.004
2014-03-14,305.727
2014-03-17,309.503
2014-03-18,309.978
2014-03-19,306.392
2014-03-20,303.669
2014-03-21,295.873
2014-03-24,295.693
2014-03-25,301.394
2014-03-26,310.984
2014-03-27,304.478
2014-03-28,294.954
2014-03-31,293.485
2014-04-01,302.151
2014-04-02,300.863
2014-04-03,298.42
2014-04-04,297.617
2014-04-07,296.53
2014-04-08,291.478
2014-04-09,296.413
2014-04-10,292.437
2014-04-11,290.536
2014-04-14,286.857
2014-04-15,278.483
2014-04-16,286.798
2014-04-17,284.205
2014-04-18,284.205
2014-04-21,283.558
2014-04-22,283.469
2014-04-23,282.214
2014-04-24,275.306
2014-04-25,272.421
2014-04-28,270.243
2014-04-29,267.243
2014-04-30,272.521
2014-05-01,272.379
2014-05-02,272.629
2014-05-05,272.885
2014-05-06,278.535
2014-05-07,280.929
2014-05-08,285.716
2014-05-09,282.781
2014-05-12,286.706
2014-05-13,283.575
2014-05-14,282.185
2014-05-15,273.07
2014-05-16,265.108
2014-05-19,273.525
2014-05-20,269.825
2014-05-21,270.142
2014-05-22,273.57
2014-05-23,281.451
2014-05-26,281.018
2014-05-27,283.079
2014-05-28,286.191
2014-05-29,285.67
2014-05-30,289.426
2014-06-02,288.62
2014-06-03,290.07
2014-06-04,295.138
2014-06-05,294.206
2014-06-06,297.417
2014-06-09,298.392
2014-06-10,296.41
2014-06-11,289.832
2014-06-12,293.997
2014-06-13,287.696
2014-06-16,286.895
2014-06-17,284.655
2014-06-18,287.14
2014-06-19,289.865
2014-06-20,281.182
2014-06-23,282.379
2014-06-24,283.096
2014-06-25,282.783
2014-06-26,280.733
2014-06-27,280.598
2014-06-30,282.605
2014-07-01,279.051
2014-07-02,276.352
2014-07-03,273.243
2014-07-04,272.132
2014-07-07,268.89
2014-07-08,262.778
2014-07-09,262.064
2014-07-10,260.352
2014-07-11,264.245
2014-07-14,265.341
2014-07-15,264.734
2014-07-16,267.045
2014-07-17,266.777
2014-07-18,265.89
2014-07-21,266.477
2014-07-22,268.273
2014-07-23,270.088
2014-07-24,271.255
2014-07-25,266.656
2014-07-28,268.331
2014-07-29,269.607
2014-07-30,266.101
2014-07-31,263.103
2014-08-01,262.357
2014-08-04,263.693
2014-08-05,266.519
2014-08-06,259.742
2014-08-07,259.238
2014-08-08,260.899
2014-08-11,264.774
2014-08-12,262.071
2014-08-13,263.039
2014-08-14,262.216
2014-08-15,265.983
2014-08-18,265.318
2014-08-19,264.328
2014-08-20,262.134
2014-08-21,265.188
2014-08-22,263.451
2014-08-25,264.102
2014-08-26,264.748
2014-08-27,268.603
2014-08-28,269.795
2014-08-29,271.793
2014-09-01,272.521
2014-09-02,272.65
2014-09-03,273.719
2014-09-04,272.258
2014-09-05,273.668
2014-09-08,270.5
2014-09-09,269.427
2014-09-10,269.869
2014-09-11,269.946
2014-09-12,273.175
2014-09-15,273.42
2014-09-16,272.196
2014-09-17,274.482
2014-09-18,276.563
2014-09-19,274.191
2014-09-22,273.334
2014-09-23,267.2
2014-09-24,262.1
2014-09-25,258.605
2014-09-26,257.615
2014-09-29,260.307
2014-09-30,260.87
2014-10-01,258.442
2014-10-02,256.092
2014-10-03,255.69
2014-10-06,259.383
2014-10-07,256.47
2014-10-08,251.551
2014-10-09,251.5
2014-10-10,239.805
2014-10-13,240.382
2014-10-14,241.901
2014-10-15,240.903
2014-10-16,235.347
2014-10-17,241.595
2014-10-20,239.604
2014-10-21,246.844
2014-10-22,251.048
2014-10-23,247.798
2014-10-24,241.833
2014-10-27,244.292
2014-10-28,246.347
2014-10-29,239.22
2014-10-30,238.183
2014-10-31,242.194
2014-11-03,242.391
2014-11-04,245.795
2014-11-05,249.384
2014-11-06,248.337
2014-11-07,247.31
2014-11-10,247.804
2014-11-11,244.941
2014-11-12,246.522
2014-11-13,246.389
2014-11-14,244.619
2014-11-17,243.397
2014-11-18,248.695
2014-11-19,251.938
2014-11-20,252.074
2014-11-21,253.906
2014-11-24,254.707
2014-11-25,256.732
2014-11-26,260.141
2014-11-27,262.207
2014-11-28,262.562
2014-12-01,259.437
2014-12-02,257.565
2014-12-03,257.799
2014-12-04,261.095
2014-12-05,262.298
2014-12-08,258.655
2014-12-09,255.822
2014-12-10,257.819
2014-12-11,256.359
2014-12-12,254.81
2014-12-15,250.635
2014-12-16,251.972
2014-12-17,247.231
2014-12-18,248.266
2014-12-19,251.981
2014-12-22,257.006
2014-12-23,257.907
2014-12-24,258.515
2014-12-25,258.515
2014-12-26,258.112
2014-12-29,259.585
2014-12-30,259.415
2014-12-31,257.684
2015-01-01,257.684
2015-01-02,258.337
2015-01-05,252.981
2015-01-06,251.02
2015-01-07,248.889
2015-01-08,257.192
2015-01-09,260.23
2015-01-12,259.345
2015-01-13,264.038
2015-01-14,257.502
2015-01-15,257.012
2015-01-16,252.079
2015-01-19,255.228
2015-01-20,251.433
2015-01-21,250.448
2015-01-22,249.892
2015-01-23,253.955
2015-01-26,259.263
2015-01-27,257.524
2015-01-28,258.163
2015-01-29,257.125
2015-01-30,256.117
2015-02-02,259.599
2015-02-03,262.031
2015-02-04,260.071
2015-02-05,265.074
2015-02-06,262.977
2015-02-09,260.842
2015-02-10,264.479
2015-02-11,268.409
2015-02-12,278.746
2015-02-13,282.303
2015-02-16,277.358
2015-02-17,275.769
2015-02-18,275.978
2015-02-19,278.226
2015-02-20,275.367
2015-02-23,276.456
2015-02-24,280.94
2015-02-25,282.39
2015-02-26,282.439
2015-02-27,284.381
2015-03-02,282.347
2015-03-03,279.974
2015-03-04,277.135
2015-03-05,283.008
2015-03-06,281.589
2015-03-09,279.271
2015-03-10,271.698
2015-03-11,273.476
2015-03-12,277.787
2015-03-13,277.196
2015-03-16,282.158
2015-03-17,278.01
2015-03-18,277.724
2015-03-19,276.14
2015-03-20,278.666
2015-03-23,282.161
2015-03-24,285.846
2015-03-25,284.02
2015-03-26,277.168
2015-03-27,279.441
2015-03-30,282.041
2015-03-31,276.498
2015-04-01,280.752
2015-04-02,286.904
2015-04-03,286.904
2015-04-06,290.885
2015-04-07,295.482
2015-04-08,296.23
2015-04-09,293.572
2015-04-10,292.779
2015-04-13,295.098
2015-04-14,298.317
2015-04-15,292.733
2015-04-16,292.651
2015-04-17,296.122
2015-04-20,294.81
2015-04-21,293.895
2015-04-22,291.353
2015-04-23,292.909
2015-04-24,295.154
2015-04-27,300.336
2015-04-28,296.56
2015-04-29,291.686
2015-04-30,295.892
2015-05-01,294.693
2015-05-04,293.092
2015-05-05,294.492
2015-05-06,291.225
2015-05-07,294.759
2015-05-08,299.418
2015-05-11,295.051
2015-05-12,292.576
2015-05-13,300.561
2015-05-14,304.513
2015-05-15,309.468
2015-05-18,305.642
2015-05-19,304.485
2015-05-20,307.139
2015-05-21,304.214
2015-05-22,301.381
2015-05-25,304.616
2015-05-26,298.269
2015-05-27,294.008
2015-05-28,294.942
2015-05-29,288.87
2015-06-01,287.131
2015-06-02,294.407
2015-06-03,295.614
2015-06-04,296.431
2015-06-05,286.26
2015-06-08,286.816
2015-06-09,289.771
2015-06-10,292.916
2015-06-11,293.742
2015-06-12,294.321
2015-06-15,289.406
2015-06-16,291.495
2015-06-17,292.044
2015-06-18,296.721
2015-06-19,297.02
2015-06-22,299.301
2015-06-23,293.168
2015-06-24,290.566
2015-06-25,292.31
2015-06-26,291.577
2015-06-29,282.875
2015-06-30,279.109
2015-07-01,278.075
2015-07-02,279.669
2015-07-03,281.361
2015-07-06,277.083
2015-07-07,274.286
2015-07-08,275.36
2015-07-09,278.495
2015-07-10,289.328
2015-07-13,288.272
2015-07-14,288.954
2015-07-15,295.196
2015-07-16,296.536
2015-07-17,293.855
2015-07-20,295.311
2015-07-21,295.771
2015-07-22,294.1
2015-07-23,300.272
2015-07-24,299.075
2015-07-27,293.4
2015-07-28,290.424
2015-07-29,294.426
2015-07-30,292.407
2015-07-31,295.451
2015-08-03,293.752
