Date,HONG KONG SMID VALUE SMID (Small+Mid Cap)
2019-06-27,1598.371
2019-06-28,1595.827
2019-07-01,1596.108
2019-07-02,1621.945
2019-07-03,1629.527
2019-07-04,1631.797
2019-07-05,1633.429
2019-07-08,1614.357
2019-07-09,1597.315
2019-07-10,1600.62
2019-07-11,1606.77
2019-07-12,1608.273
2019-07-15,1607.092
2019-07-16,1614.257
2019-07-17,1614.939
2019-07-18,1607.015
2019-07-19,1622.639
2019-07-22,1602.277
2019-07-23,1608.42
2019-07-24,1602.389
2019-07-25,1597.905
2019-07-26,1581.078
2019-07-29,1560.799
2019-07-30,1555.974
2019-07-31,1540.575
2019-08-01,1529.6
2019-08-02,1506.573
2019-08-05,1461.994
2019-08-06,1434.399
2019-08-07,1429.169
2019-08-08,1451.68
2019-08-09,1444.045
2019-08-12,1427.355
2019-08-13,1397.874
2019-08-14,1389.343
2019-08-15,1417.987
2019-08-16,1447.967
2019-08-19,1470.13
2019-08-20,1470.152
2019-08-21,1469.362
2019-08-22,1453.274
2019-08-23,1446.319
2019-08-26,1413.289
2019-08-27,1420.221
2019-08-28,1422.436
2019-08-29,1416.832
2019-08-30,1413.319
2019-09-02,1399.558
2019-09-03,1400.957
2019-09-04,1461.448
2019-09-05,1456.001
2019-09-06,1465.367
2019-09-09,1455.968
2019-09-10,1458.347
2019-09-11,1479.47
2019-09-12,1486.728
2019-09-13,1496.362
2019-09-16,1480.389
2019-09-17,1467.003
2019-09-18,1461.631
2019-09-19,1452.003
2019-09-20,1449.075
2019-09-23,1440.197
2019-09-24,1432.458
2019-09-25,1420.96
2019-09-26,1425.414
2019-09-27,1429.22
2019-09-30,1431.376
2019-10-01,1430.849
2019-10-02,1442.474
2019-10-03,1439.313
2019-10-04,1426.268
2019-10-07,1426.325
2019-10-08,1420.576
2019-10-09,1403.208
2019-10-10,1404.372
2019-10-11,1432.582
2019-10-14,1441.786
2019-10-15,1440.792
2019-10-16,1455.091
2019-10-17,1467.677
2019-10-18,1452.58
2019-10-21,1455.144
2019-10-22,1461.04
2019-10-23,1461.08
2019-10-24,1472.045
2019-10-25,1477.112
2019-10-28,1484.604
2019-10-29,1476.016
2019-10-30,1475.89
2019-10-31,1482.209
2019-11-01,1480.807
2019-11-04,1493.054
2019-11-05,1506.921
2019-11-06,1513.054
2019-11-07,1524.163
2019-11-08,1513.745
2019-11-11,1479.803
2019-11-12,1485.554
2019-11-13,1449.659
2019-11-14,1436.591
2019-11-15,1436.742
2019-11-18,1453.789
2019-11-19,1471.675
2019-11-20,1473.357
2019-11-21,1453.087
2019-11-22,1451.562
2019-11-25,1463.323
2019-11-26,1464.863
2019-11-27,1469.352
2019-11-28,1464.135
2019-11-29,1448.214
2019-12-02,1440.583
2019-12-03,1436.509
2019-12-04,1422.642
2019-12-05,1435.18
2019-12-06,1444.777
2019-12-09,1440.112
2019-12-10,1433.053
2019-12-11,1436.818
2019-12-12,1452.991
2019-12-13,1476.299
2019-12-16,1467.224
2019-12-17,1470.561
2019-12-18,1467.413
2019-12-19,1465.521
2019-12-20,1474.293
2019-12-23,1472.612
2019-12-24,1477.44
2019-12-25,1477.44
2019-12-26,1475.946
2019-12-27,1480.448
2019-12-30,1483.602
2019-12-31,1476.489
2020-01-01,1476.489
2020-01-02,1490.113
2020-01-03,1499.421
2020-01-06,1491.623
2020-01-07,1492.829
2020-01-08,1488.579
2020-01-09,1506.117
2020-01-10,1509.605
2020-01-13,1517.249
2020-01-14,1526.2
2020-01-15,1525.598
2020-01-16,1536.469
2020-01-17,1547.861
2020-01-20,1538.713
2020-01-21,1496.303
2020-01-22,1500.954
2020-01-23,1482.43
2020-01-24,1484.36
2020-01-27,1482.727
2020-01-28,1479.794
2020-01-29,1436.491
2020-01-30,1409.241
2020-01-31,1401.805
2020-02-03,1395.235
2020-02-04,1409.191
2020-02-05,1414.769
2020-02-06,1443.35
2020-02-07,1442.374
2020-02-10,1434.891
2020-02-11,1438.061
2020-02-12,1450.979
2020-02-13,1454.394
2020-02-14,1464.958
2020-02-17,1468.538
2020-02-18,1457.44
2020-02-19,1461.607
2020-02-20,1452.61
2020-02-21,1432.881
2020-02-24,1413.884
2020-02-25,1413.129
2020-02-26,1406.15
2020-02-27,1441.099
2020-02-28,1403.587
2020-03-02,1410.098
2020-03-03,1416.154
2020-03-04,1418.388
2020-03-05,1439.133
2020-03-06,1414.119
2020-03-09,1347.937
2020-03-10,1363.777
2020-03-11,1354.981
2020-03-12,1308.749
2020-03-13,1279.789
2020-03-16,1236.234
2020-03-17,1239.427
2020-03-18,1192.851
2020-03-19,1134.006
2020-03-20,1156.783
2020-03-23,1101.41
2020-03-24,1146.16
2020-03-25,1186.669
2020-03-26,1197.135
2020-03-27,1204.341
2020-03-30,1179.074
2020-03-31,1208.209
2020-04-01,1202.087
2020-04-02,1208.678
2020-04-03,1216.585
2020-04-06,1248.377
2020-04-07,1269.816
2020-04-08,1260.546
2020-04-09,1292.522
2020-04-10,1292.522
2020-04-13,1292.154
2020-04-14,1303.744
2020-04-15,1295.568
2020-04-16,1283.566
2020-04-17,1311.517
2020-04-20,1308.04
2020-04-21,1278.755
2020-04-22,1282.587
2020-04-23,1290.012
2020-04-24,1277.267
2020-04-27,1304.594
2020-04-28,1310.735
2020-04-29,1318.797
2020-04-30,1317.958
2020-05-01,1314.815
2020-05-04,1275.391
2020-05-05,1287.861
2020-05-06,1299.892
2020-05-07,1298.353
2020-05-08,1317.865
2020-05-11,1333.39
2020-05-12,1311.477
2020-05-13,1303.834
2020-05-14,1283.01
2020-05-15,1277.241
2020-05-18,1281.278
2020-05-19,1300.371
2020-05-20,1294.016
2020-05-21,1280.255
2020-05-22,1201.088
2020-05-25,1194.099
2020-05-26,1217.578
2020-05-27,1211.199
2020-05-28,1195.479
2020-05-29,1192.463
2020-06-01,1237.113
2020-06-02,1259.059
2020-06-03,1276.393
2020-06-04,1287.129
2020-06-05,1320.529
2020-06-08,1333.104
2020-06-09,1353.001
2020-06-10,1341.228
2020-06-11,1303.715
2020-06-12,1307.584
2020-06-15,1286.2
2020-06-16,1305.36
2020-06-17,1312.375
2020-06-18,1311.505
2020-06-19,1328.204
2020-06-22,1316.977
2020-06-23,1324.539
2020-06-24,1315.138
2020-06-25,1314.813
2020-06-26,1311.217
2020-06-29,1293.95
2020-06-30,1304.133
2020-07-01,1303.848
2020-07-02,1342.074
2020-07-03,1341.85
2020-07-06,1379.156
2020-07-07,1352.29
2020-07-08,1362.365
2020-07-09,1346.219
2020-07-10,1337.789
2020-07-13,1355.803
2020-07-14,1357.746
2020-07-15,1354.164
2020-07-16,1334.351
2020-07-17,1340.511
2020-07-20,1340.499
2020-07-21,1343.028
2020-07-22,1315.212
2020-07-23,1311.352
2020-07-24,1293.785
2020-07-27,1282.962
2020-07-28,1281.794
2020-07-29,1281.899
2020-07-30,1292.685
2020-07-31,1297.34
2020-08-03,1302.27
2020-08-04,1320.797
2020-08-05,1326.605
2020-08-06,1324.945
2020-08-07,1318.891
2020-08-10,1326.534
2020-08-11,1347.534
2020-08-12,1368.147
2020-08-13,1367.597
2020-08-14,1362.754
2020-08-17,1378.31
2020-08-18,1381.56
2020-08-19,1381.631
2020-08-20,1370.862
2020-08-21,1386.377
2020-08-24,1399.588
2020-08-25,1411.538
2020-08-26,1410.327
2020-08-27,1389.986
2020-08-28,1402.119
2020-08-31,1395.006
2020-09-01,1393.159
2020-09-02,1391.916
2020-09-03,1391.775
2020-09-04,1378.955
2020-09-07,1374.413
2020-09-08,1369.238
2020-09-09,1368.025
2020-09-10,1371.881
2020-09-11,1374.586
2020-09-14,1381.207
2020-09-15,1391.172
2020-09-16,1386.344
2020-09-17,1374.973
2020-09-18,1380.081
2020-09-21,1350.714
2020-09-22,1334.344
2020-09-23,1335.692
2020-09-24,1318.343
2020-09-25,1319.03
2020-09-28,1319.227
2020-09-29,1319.846
2020-09-30,1332.499
2020-10-01,1332.569
2020-10-02,1332.244
2020-10-05,1350.845
2020-10-06,1356.228
2020-10-07,1357.004
2020-10-08,1358.453
2020-10-09,1354.185
2020-10-12,1360.736
2020-10-13,1356.81
2020-10-14,1353.726
2020-10-15,1345.381
2020-10-16,1353.352
2020-10-19,1349.082
2020-10-20,1351.034
2020-10-21,1349.557
2020-10-22,1353.97
2020-10-23,1354.299
2020-10-26,1356.188
2020-10-27,1346.224
2020-10-28,1330.008
2020-10-29,1326.374
2020-10-30,1313.9
2020-11-02,1317.747
2020-11-03,1337.003
2020-11-04,1350.666
2020-11-05,1360.026
2020-11-06,1360.654
2020-11-09,1366.797
2020-11-10,1418.263
2020-11-11,1436.268
2020-11-12,1423.135
2020-11-13,1414.307
2020-11-16,1421.838
2020-11-17,1442.169
2020-11-18,1441.069
2020-11-19,1444.861
2020-11-20,1447.126
2020-11-23,1428.138
2020-11-24,1436.372
2020-11-25,1446.668
2020-11-26,1435.517
2020-11-27,1446.959
2020-11-30,1416.593
2020-12-01,1422.429
2020-12-02,1427.202
2020-12-03,1429.946
2020-12-04,1430.921
2020-12-07,1432.424
2020-12-08,1431.445
2020-12-09,1436.928
2020-12-10,1433.535
2020-12-11,1438.824
2020-12-14,1435.716
2020-12-15,1423.528
2020-12-16,1431.487
2020-12-17,1429.869
2020-12-18,1434.344
2020-12-21,1421.519
2020-12-22,1406.928
2020-12-23,1415.41
2020-12-24,1418.916
2020-12-25,1418.916
2020-12-28,1424.249
2020-12-29,1422.791
2020-12-30,1434.82
2020-12-31,1434.996
2021-01-01,1434.996
2021-01-04,1445.38
2021-01-05,1463.893
2021-01-06,1459.029
2021-01-07,1447.107
2021-01-08,1451.556
2021-01-11,1442.906
2021-01-12,1452.539
2021-01-13,1461.034
2021-01-14,1457.595
2021-01-15,1460.692
2021-01-18,1465.331
2021-01-19,1490.713
2021-01-20,1497.5
2021-01-21,1502.309
2021-01-22,1479.085
2021-01-25,1470.565
2021-01-26,1474.305
2021-01-27,1480.037
2021-01-28,1460.06
2021-01-29,1443.915
2021-02-01,1457.022
2021-02-02,1465.595
2021-02-03,1460.089
2021-02-04,1456.424
2021-02-05,1469.216
2021-02-08,1476.966
2021-02-09,1484.496
2021-02-10,1502.481
2021-02-11,1511.602
2021-02-12,1511.998
2021-02-15,1512.182
2021-02-16,1556.791
2021-02-17,1562.938
2021-02-18,1547.359
2021-02-19,1543.384
2021-02-22,1567.465
2021-02-23,1599.566
2021-02-24,1574.6
2021-02-25,1603.375
2021-02-26,1562.881
2021-03-01,1561.187
2021-03-02,1550.788
2021-03-03,1566.757
2021-03-04,1552.643
2021-03-05,1554.052
2021-03-08,1553.305
2021-03-09,1568.327
2021-03-10,1581.763
2021-03-11,1596.976
2021-03-12,1577.557
2021-03-15,1581.427
2021-03-16,1582.529
2021-03-17,1589.016
2021-03-18,1596.225
2021-03-19,1574.521
2021-03-22,1586.252
2021-03-23,1574.216
2021-03-24,1536.589
2021-03-25,1548.489
2021-03-26,1560.483
2021-03-29,1573.428
2021-03-30,1606.315
2021-03-31,1567.798
2021-04-01,1578.78
2021-04-02,1578.78
2021-04-05,1579.472
2021-04-06,1579.778
2021-04-07,1592.842
2021-04-08,1600.818
2021-04-09,1600.791
2021-04-12,1588.981
2021-04-13,1599.867
2021-04-14,1614.91
2021-04-15,1613.847
2021-04-16,1617.862
2021-04-19,1625.005
2021-04-20,1626.95
2021-04-21,1626.615
2021-04-22,1633.042
2021-04-23,1628.151
2021-04-26,1631.371
2021-04-27,1627.371
2021-04-28,1634.484
2021-04-29,1643.826
2021-04-30,1625.353
2021-05-03,1610.931
2021-05-04,1610.421
2021-05-05,1611.051
2021-05-06,1613.275
2021-05-07,1622.437
2021-05-10,1641.095
2021-05-11,1611.566
2021-05-12,1607.579
2021-05-13,1580.957
2021-05-14,1578.093
2021-05-17,1579.824
2021-05-18,1601.656
2021-05-19,1601.129
2021-05-20,1601.913
2021-05-21,1604.26
2021-05-24,1602.027
2021-05-25,1610.621
2021-05-26,1633.253
2021-05-27,1642.037
2021-05-28,1643.111
2021-05-31,1626.505
2021-06-01,1637.417
2021-06-02,1637.563
2021-06-03,1625.289
2021-06-04,1623.471
2021-06-07,1638.707
2021-06-08,1640.413
2021-06-09,1654.63
2021-06-10,1646.722
2021-06-11,1650.883
2021-06-14,1648.352
2021-06-15,1642.035
2021-06-16,1631.212
2021-06-17,1632.666
2021-06-18,1644.597
2021-06-21,1636.395
2021-06-22,1642.17
2021-06-23,1645.926
2021-06-24,1647.29
2021-06-25,1650.74
2021-06-28,1641.869
2021-06-29,1631.923
2021-06-30,1630.616
2021-07-01,1630.824
2021-07-02,1625.991
2021-07-05,1637.715
2021-07-06,1625.536
2021-07-07,1628.381
2021-07-08,1595.262
2021-07-09,1590.959
2021-07-12,1599.188
2021-07-13,1616.571
2021-07-14,1592.909
2021-07-15,1607.136
2021-07-16,1605.117
2021-07-19,1585.154
2021-07-20,1571.737
2021-07-21,1579.213
2021-07-22,1597.589
2021-07-23,1583.178
2021-07-26,1564.281
2021-07-27,1519.414
2021-07-28,1534.842
2021-07-29,1555.239
2021-07-30,1554.191
2021-08-02,1570.153
2021-08-03,1564.275
2021-08-04,1556.75
2021-08-05,1539.342
2021-08-06,1538.479
2021-08-09,1545.442
2021-08-10,1543.751
2021-08-11,1546.666
2021-08-12,1544.739
2021-08-13,1543.359
2021-08-16,1546.081
2021-08-17,1532.01
2021-08-18,1524.492
2021-08-19,1502.815
2021-08-20,1492.419
2021-08-23,1513.328
2021-08-24,1525.317
2021-08-25,1535.128
2021-08-26,1530.408
2021-08-27,1529.904
2021-08-30,1535.194
2021-08-31,1553.87
2021-09-01,1558.626
2021-09-02,1557.265
2021-09-03,1545.934
2021-09-06,1542.737
2021-09-07,1553.992
2021-09-08,1549.315
2021-09-09,1545.882
2021-09-10,1550.529
2021-09-13,1536.063
2021-09-14,1520.723
2021-09-15,1499.469
2021-09-16,1479.276
2021-09-17,1465.904
2021-09-20,1407.763
2021-09-21,1418.495
2021-09-22,1420.51
2021-09-23,1440.222
2021-09-24,1413.288
2021-09-27,1415.849
2021-09-28,1419.172
2021-09-29,1434.137
2021-09-30,1436.613
2021-10-01,1438.05
2021-10-04,1428.105
2021-10-05,1432.343
2021-10-06,1426.157
2021-10-07,1450.735
2021-10-08,1460.058
2021-10-11,1452.233
2021-10-12,1453.892
2021-10-13,1454.342
2021-10-14,1454.188
2021-10-15,1478.007
2021-10-18,1470.761
2021-10-19,1485.457
2021-10-20,1480.315
2021-10-21,1481.044
2021-10-22,1487.806
2021-10-25,1481.016
2021-10-26,1483.047
2021-10-27,1477.584
2021-10-28,1481.041
2021-10-29,1485.93
2021-11-01,1475.126
2021-11-02,1467.468
2021-11-03,1466.712
2021-11-04,1477.188
2021-11-05,1478.57
2021-11-08,1488.573
2021-11-09,1486.052
2021-11-10,1484.405
2021-11-11,1497.7
2021-11-12,1492.657
2021-11-15,1496.259
2021-11-16,1499.029
2021-11-17,1488.206
2021-11-18,1476.957
2021-11-19,1477.143
2021-11-22,1478.034
2021-11-23,1472.314
2021-11-24,1466.977
2021-11-25,1466.002
2021-11-26,1437.728
2021-11-29,1424.834
2021-11-30,1395.747
2021-12-01,1393.506
2021-12-02,1400.646
2021-12-03,1403.532
2021-12-06,1402.187
2021-12-07,1420.089
2021-12-08,1415.577
2021-12-09,1427.576
2021-12-10,1413.842
2021-12-13,1407.17
2021-12-14,1392.622
2021-12-15,1394.932
2021-12-16,1394.283
2021-12-17,1380.112
2021-12-20,1359.848
2021-12-21,1377.121
2021-12-22,1376.446
2021-12-23,1387.92
2021-12-24,1386.645
2021-12-27,1385.971
2021-12-28,1407.905
2021-12-29,1405.421
2021-12-30,1405.161
2021-12-31,1399.57
2022-01-03,1404.945
2022-01-04,1411.113
2022-01-05,1400.365
2022-01-06,1391.87
2022-01-07,1401.356
2022-01-10,1407.711
2022-01-11,1406.829
2022-01-12,1407.841
2022-01-13,1411.678
2022-01-14,1423.654
2022-01-17,1420.122
2022-01-18,1419.883
2022-01-19,1431.01
2022-01-20,1438.452
2022-01-21,1454.289
2022-01-24,1446.514
2022-01-25,1430.756
2022-01-26,1436.093
2022-01-27,1425.329
2022-01-28,1415.591
2022-01-31,1423.018
2022-02-01,1424.545
2022-02-02,1423.339
2022-02-03,1427.453
2022-02-04,1447.687
2022-02-07,1449.244
2022-02-08,1453.192
2022-02-09,1471.504
2022-02-10,1488.614
2022-02-11,1481.587
2022-02-14,1470.624
2022-02-15,1477.199
2022-02-16,1482.865
2022-02-17,1480.667
2022-02-18,1479.285
2022-02-21,1475.332
2022-02-22,1455.297
2022-02-23,1457.197
2022-02-24,1429.385
2022-02-25,1432.3
2022-02-28,1415.771
2022-03-01,1417.196
2022-03-02,1393.434
2022-03-03,1409.506
2022-03-04,1394.512
2022-03-07,1371.08
2022-03-08,1357.088
2022-03-09,1353.717
2022-03-10,1377.409
2022-03-11,1367.925
2022-03-14,1340.685
2022-03-15,1288.852
2022-03-16,1316.342
2022-03-17,1380.994
2022-03-18,1403.032
2022-03-21,1394.906
2022-03-22,1408.289
2022-03-23,1405.357
2022-03-24,1413.376
2022-03-25,1401.78
2022-03-28,1400.587
2022-03-29,1403.554
2022-03-30,1418.005
2022-03-31,1396.525
2022-04-01,1412.44
2022-04-04,1423.521
2022-04-05,1423.574
2022-04-06,1416.878
2022-04-07,1400.874
2022-04-08,1401.072
2022-04-11,1384.635
2022-04-12,1385.749
2022-04-13,1385.673
2022-04-14,1403.908
2022-04-15,1403.908
2022-04-18,1401.682
2022-04-19,1393.301
2022-04-20,1388.331
2022-04-21,1382.94
2022-04-22,1380.824
2022-04-25,1367.455
2022-04-26,1367.934
2022-04-27,1362.036
2022-04-28,1384.83
2022-04-29,1374.001
2022-05-02,1373.907
2022-05-03,1381.196
2022-05-04,1389.112
2022-05-05,1390.713
2022-05-06,1364.447
2022-05-09,1362.885
2022-05-10,1347.158
2022-05-11,1348.286
2022-05-12,1340.505
2022-05-13,1363.362
2022-05-16,1367.914
2022-05-17,1384.118
2022-05-18,1389.82
2022-05-19,1375.485
2022-05-20,1393.05
2022-05-23,1392.643
2022-05-24,1386.05
2022-05-25,1389.44
2022-05-26,1388.742
2022-05-27,1401.116
2022-05-30,1404.922
2022-05-31,1407.409
2022-06-01,1416.541
2022-06-02,1413.138
2022-06-03,1417.412
2022-06-06,1424.351
2022-06-07,1422.439
2022-06-08,1424.199
2022-06-09,1408.543
2022-06-10,1406.053
2022-06-13,1382.095
2022-06-14,1374.134
2022-06-15,1359.468
2022-06-16,1345.514
2022-06-17,1337.294
2022-06-20,1347.394
2022-06-21,1361.747
2022-06-22,1347.129
2022-06-23,1350.757
2022-06-24,1361.388
2022-06-27,1382.817
2022-06-28,1405.356
2022-06-29,1395.875
2022-06-30,1389.923
2022-07-01,1391.149
2022-07-04,1382.058
2022-07-05,1385.74
2022-07-06,1373.124
2022-07-07,1373.813
2022-07-08,1384.86
2022-07-11,1373.544
2022-07-12,1369.941
2022-07-13,1370.915
2022-07-14,1363.817
2022-07-15,1346.912
2022-07-18,1368.617
2022-07-19,1360.23
2022-07-20,1368.775
2022-07-21,1357.169
2022-07-22,1360.627
2022-07-25,1361.414
2022-07-26,1370.347
2022-07-27,1370.164
2022-07-28,1371.836
2022-07-29,1369.057
2022-08-01,1361.738
2022-08-02,1341.135
2022-08-03,1344.891
2022-08-04,1352.785
2022-08-05,1371.953
2022-08-08,1372.042
2022-08-09,1368.044
2022-08-10,1354.273
2022-08-11,1375.268
2022-08-12,1380.179
2022-08-15,1375.711
2022-08-16,1376.886
2022-08-17,1385.496
2022-08-18,1378.648
2022-08-19,1380.196
2022-08-22,1377.133
2022-08-23,1361.248
2022-08-24,1343.009
2022-08-25,1350.603
2022-08-26,1357.936
2022-08-29,1352.281
2022-08-30,1350.439
2022-08-31,1338.675
2022-09-01,1319.671
2022-09-02,1317.109
2022-09-05,1318.475
2022-09-06,1316.443
2022-09-07,1311.126
2022-09-08,1309.534
2022-09-09,1323.902
2022-09-12,1325.462
2022-09-13,1339.447
2022-09-14,1320.454
2022-09-15,1320.584
2022-09-16,1320.867
2022-09-19,1320.576
2022-09-20,1337.305
2022-09-21,1324.405
2022-09-22,1304.748
2022-09-23,1289.704
2022-09-26,1263.156
2022-09-27,1261.915
2022-09-28,1212.106
2022-09-29,1204.406
2022-09-30,1213.412
2022-10-03,1209.706
2022-10-04,1212.035
2022-10-05,1250.988
2022-10-06,1256.456
2022-10-07,1242.554
2022-10-10,1213.915
2022-10-11,1201.896
2022-10-12,1186.506
2022-10-13,1178.231
2022-10-14,1174.233
2022-10-17,1168.979
2022-10-18,1182.67
2022-10-19,1164.612
2022-10-20,1162.107
2022-10-21,1145.287
2022-10-24,1106.704
2022-10-25,1091.061
2022-10-26,1096.168
2022-10-27,1096.143
2022-10-28,1076.345
2022-10-31,1052.642
2022-11-01,1081.046
2022-11-02,1095.044
2022-11-03,1075.306
2022-11-04,1116.3
2022-11-07,1138.254
2022-11-08,1139.335
2022-11-09,1132.983
2022-11-10,1127.329
2022-11-11,1194.526
2022-11-14,1219.597
2022-11-15,1238.459
2022-11-16,1238.728
2022-11-17,1233.334
2022-11-18,1217.988
2022-11-21,1209.084
2022-11-22,1202.37
2022-11-23,1200.498
2022-11-24,1214.837
2022-11-25,1209.783
2022-11-28,1201.684
2022-11-29,1225.334
2022-11-30,1240.261
2022-12-01,1250.349
2022-12-02,1240.057
2022-12-05,1283.199
2022-12-06,1295.602
2022-12-07,1272.7
2022-12-08,1307.355
2022-12-09,1344.972
2022-12-12,1330.308
2022-12-13,1364.554
2022-12-14,1363.484
2022-12-15,1350.641
2022-12-16,1360.375
2022-12-19,1343.965
2022-12-20,1334.85
2022-12-21,1334.218
2022-12-22,1348.948
2022-12-23,1344.843
2022-12-26,1344.843
2022-12-27,1346.371
2022-12-28,1359.76
2022-12-29,1351.224
2022-12-30,1357.41
2023-01-02,1357.41
2023-01-03,1380.106
2023-01-04,1398.028
2023-01-05,1399.837
2023-01-06,1392.56
2023-01-09,1404.773
2023-01-10,1402.266
2023-01-11,1392.315
2023-01-12,1404.704
2023-01-13,1413.42
2023-01-16,1424.876
2023-01-17,1408.555
2023-01-18,1410.614
2023-01-19,1414.076
2023-01-20,1433.483
2023-01-23,1432.884
2023-01-24,1432.43
2023-01-25,1431.883
2023-01-26,1451.398
2023-01-27,1456.193
2023-01-30,1449.066
2023-01-31,1424.004
2023-02-01,1444.611
2023-02-02,1445.711
2023-02-03,1440.877
2023-02-06,1419.693
2023-02-07,1414.097
2023-02-08,1425.458
2023-02-09,1433.515
2023-02-10,1429.111
2023-02-13,1409.832
2023-02-14,1414.17
2023-02-15,1395.797
2023-02-16,1396.202
2023-02-17,1389.078
2023-02-20,1397.592
2023-02-21,1394.087
2023-02-22,1388.743
2023-02-23,1378.037
2023-02-24,1372.088
2023-02-27,1364.226
2023-02-28,1358.494
2023-03-01,1390.131
2023-03-02,1391.927
2023-03-03,1401.385
2023-03-06,1406.813
2023-03-07,1404.013
2023-03-08,1387.038
2023-03-09,1377.409
2023-03-10,1343.433
2023-03-13,1361.776
2023-03-14,1349.282
2023-03-15,1362.436
2023-03-16,1346.216
2023-03-17,1356.319
2023-03-20,1333.594
2023-03-21,1338.016
2023-03-22,1357.233
2023-03-23,1356.566
2023-03-24,1359.056
2023-03-27,1346.325
2023-03-28,1349.327
2023-03-29,1350.549
2023-03-30,1360.956
2023-03-31,1367.219
2023-04-03,1377.21
2023-04-04,1375.883
2023-04-05,1375.608
2023-04-06,1378.923
2023-04-07,1378.923
2023-04-10,1379.882
2023-04-11,1384.661
2023-04-12,1392.772
2023-04-13,1393.758
2023-04-14,1394.845
2023-04-17,1403.851
2023-04-18,1394.453
2023-04-19,1377.343
2023-04-20,1384.712
2023-04-21,1377.885
2023-04-24,1371.944
2023-04-25,1353.886
2023-04-26,1362.317
2023-04-27,1367.828
2023-04-28,1378.715
2023-05-01,1378.853
2023-05-02,1377.293
2023-05-03,1362.187
2023-05-04,1372.934
2023-05-05,1374.498
2023-05-08,1377.544
2023-05-09,1363.653
2023-05-10,1362.518
2023-05-11,1356.607
2023-05-12,1340.838
2023-05-15,1355.262
2023-05-16,1347.905
2023-05-17,1325.586
2023-05-18,1322.613
2023-05-19,1318.934
2023-05-22,1321.113
2023-05-23,1312.599
2023-05-24,1309.345
2023-05-25,1291.087
2023-05-26,1291.467
2023-05-29,1294.153
2023-05-30,1290.517
2023-05-31,1271.413
2023-06-01,1261.709
2023-06-02,1295.456
2023-06-05,1306.412
2023-06-06,1311.079
2023-06-07,1316.096
2023-06-08,1315.228
2023-06-09,1316.398
2023-06-12,1314.441
2023-06-13,1312.957
2023-06-14,1301.527
2023-06-15,1310.29
2023-06-16,1328.623
2023-06-19,1317.298
2023-06-20,1307.781
2023-06-21,1293.013
2023-06-22,1292.548
2023-06-23,1271.894
2023-06-26,1269.891
2023-06-27,1293.299
2023-06-28,1296.346
2023-06-29,1283.114
2023-06-30,1288.179
2023-07-03,1302.217
2023-07-04,1302.731
2023-07-05,1294.965
2023-07-06,1276.323
2023-07-07,1264.948
2023-07-10,1267.062
2023-07-11,1276.657
2023-07-12,1273.718
2023-07-13,1290.632
2023-07-14,1301.057
2023-07-17,1300.185
2023-07-18,1287.121
2023-07-19,1283.325
2023-07-20,1288.397
2023-07-21,1295.658
2023-07-24,1277.295
2023-07-25,1295.614
2023-07-26,1305.03
2023-07-27,1323.871
2023-07-28,1328.521
2023-07-31,1321.869
2023-08-01,1317.913
2023-08-02,1294.854
2023-08-03,1296.086
2023-08-04,1279.186
2023-08-07,1278.107
2023-08-08,1266.278
2023-08-09,1268.358
2023-08-10,1273.809
2023-08-11,1269.069
2023-08-14,1252.132
2023-08-15,1234.425
2023-08-16,1219.474
2023-08-17,1215.66
2023-08-18,1201.379
2023-08-21,1171.749
2023-08-22,1181.485
2023-08-23,1185.588
2023-08-24,1204.572
2023-08-25,1197.552
2023-08-28,1199.392
2023-08-29,1217.068
2023-08-30,1219.187
2023-08-31,1213.388
2023-09-01,1212.852
2023-09-04,1231.96
2023-09-05,1213.24
2023-09-06,1214.146
2023-09-07,1209.662
2023-09-08,1209.7
2023-09-11,1195.847
2023-09-12,1193.178
2023-09-13,1194.462
2023-09-14,1192.34
2023-09-15,1197.982
2023-09-18,1184.654
2023-09-19,1187.62
2023-09-20,1183.751
2023-09-21,1166.309
2023-09-22,1184.57
2023-09-25,1168.013
2023-09-26,1150.52
2023-09-27,1153.9
2023-09-28,1153.586
2023-09-29,1176.414
2023-10-02,1175.875
2023-10-03,1144.795
2023-10-04,1140.387
2023-10-05,1148.088
2023-10-06,1163.603
2023-10-09,1161.372
2023-10-10,1171.746
2023-10-11,1177.848
2023-10-12,1192.103
2023-10-13,1164.694
2023-10-16,1160.208
2023-10-17,1165.768
2023-10-18,1160.037
2023-10-19,1143.498
2023-10-20,1139.763
2023-10-23,1137.975
2023-10-24,1132.641
2023-10-25,1129.241
2023-10-26,1122.136
2023-10-27,1140.668
2023-10-30,1139.345
2023-10-31,1128.722
2023-11-01,1132.522
2023-11-02,1157.716
2023-11-03,1186.27
2023-11-06,1190.724
2023-11-07,1154.364
2023-11-08,1153.289
2023-11-09,1156.512
2023-11-10,1139.786
2023-11-13,1149.268
2023-11-14,1159.134
2023-11-15,1201.441
2023-11-16,1186.454
2023-11-17,1176.429
2023-11-20,1189.878
2023-11-21,1200.521
2023-11-22,1203.321
2023-11-23,1206.738
2023-11-24,1198.144
2023-11-27,1187.353
2023-11-28,1180.39
2023-11-29,1162.105
2023-11-30,1161.471
2023-12-01,1160.231
2023-12-04,1161.631
2023-12-05,1146.699
2023-12-06,1174.539
2023-12-07,1169.656
2023-12-08,1173.017
2023-12-11,1171.212
2023-12-12,1182.644
