Date,USA SMID CAP SMID (Small+Mid Cap)
2010-09-22,833.833
2010-09-23,826.688
2010-09-24,849.535
2010-09-27,845.602
2010-09-28,853.538
2010-09-29,854.456
2010-09-30,853.09
2010-10-01,855.855
2010-10-04,847.165
2010-10-05,867.319
2010-10-06,861.431
2010-10-07,860.977
2010-10-08,870.451
2010-10-11,871.414
2010-10-12,875.004
2010-10-13,883.338
2010-10-14,879.319
2010-10-15,880.315
2010-10-18,884.388
2010-10-19,868.189
2010-10-20,877.987
2010-10-21,876.912
2010-10-22,882.472
2010-10-25,886.899
2010-10-26,885.468
2010-10-27,884.566
2010-10-28,882.577
2010-10-29,886.706
2010-11-01,885.274
2010-11-02,896.402
2010-11-03,898.155
2010-11-04,917.765
2010-11-05,922.362
2010-11-08,922.324
2010-11-09,911.977
2010-11-10,919.764
2010-11-11,917.921
2010-11-12,903.745
2010-11-15,903.897
2010-11-16,887.61
2010-11-17,891.262
2010-11-18,905.35
2010-11-19,910.425
2010-11-22,914.402
2010-11-23,903.23
2010-11-24,921.689
2010-11-25,921.689
2010-11-26,916.752
2010-11-29,914.804
2010-11-30,909.708
2010-12-01,929.509
2010-12-02,942.262
2010-12-03,948.469
2010-12-06,950.006
2010-12-07,951.445
2010-12-08,951.407
2010-12-09,954.861
2010-12-10,963.184
2010-12-13,959.832
2010-12-14,959.653
2010-12-15,954.728
2010-12-16,963.673
2010-12-17,967.734
2010-12-20,970.484
2010-12-21,979.096
2010-12-22,980.923
2010-12-23,978.223
2010-12-24,978.223
2010-12-27,979.808
2010-12-28,977.938
2010-12-29,980.253
2010-12-30,980.218
2010-12-31,976.188
2011-01-03,990.141
2011-01-04,980.174
2011-01-05,987.006
2011-01-06,984.558
2011-01-07,982.439
2011-01-10,985.35
2011-01-11,989.872
2011-01-12,998.096
2011-01-13,997.478
2011-01-14,1004.509
2011-01-17,1004.509
2011-01-18,1008.729
2011-01-19,990.244
2011-01-20,982.257
2011-01-21,980.547
2011-01-24,988.573
2011-01-25,988.002
2011-01-26,999.68
2011-01-27,1004.328
2011-01-28,983.875
2011-01-31,992.211
2011-02-01,1009.382
2011-02-02,1006.854
2011-02-03,1011.46
2011-02-04,1016.511
2011-02-07,1024.146
2011-02-08,1028.725
2011-02-09,1024.577
2011-02-10,1029.304
2011-02-11,1038.83
2011-02-14,1043.387
2011-02-15,1037.459
2011-02-16,1046.908
2011-02-17,1052.64
2011-02-18,1052.903
2011-02-21,1052.903
2011-02-22,1025.135
2011-02-23,1011.658
2011-02-24,1013.855
2011-02-25,1034.317
2011-02-28,1036.726
2011-03-01,1016.991
2011-03-02,1021.976
2011-03-03,1042.437
2011-03-04,1036.155
2011-03-07,1022.905
2011-03-08,1033.905
2011-03-09,1030.505
2011-03-10,1008.368
2011-03-11,1016.27
2011-03-14,1010.558
2011-03-15,1001.405
2011-03-16,988.818
2011-03-17,997.188
2011-03-18,1003.572
2011-03-21,1022.858
2011-03-22,1017.164
2011-03-23,1019.483
2011-03-24,1029.866
2011-03-25,1036.448
2011-03-28,1032.09
2011-03-29,1041.478
2011-03-30,1052.784
2011-03-31,1055.121
2011-04-01,1061.494
2011-04-04,1063.063
2011-04-05,1066.587
2011-04-06,1066.583
2011-04-07,1062.506
2011-04-08,1055.111
2011-04-11,1048.296
2011-04-12,1036.945
2011-04-13,1040.374
2011-04-14,1041.936
2011-04-15,1050.818
2011-04-18,1035.732
2011-04-19,1041.022
2011-04-20,1059.713
2011-04-21,1067.187
2011-04-22,1067.187
2011-04-25,1065.72
2011-04-26,1074.761
2011-04-27,1080.774
2011-04-28,1083.181
2011-04-29,1086.544
2011-05-02,1080.472
2011-05-03,1068.68
2011-05-04,1058.482
2011-05-05,1054.498
2011-05-06,1059.518
2011-05-09,1068.558
2011-05-10,1081.768
2011-05-11,1067.892
2011-05-12,1074.317
2011-05-13,1062.765
2011-05-16,1052.442
2011-05-17,1048.069
2011-05-18,1063.72
2011-05-19,1065.628
2011-05-20,1058.675
2011-05-23,1042.119
2011-05-24,1039.568
2011-05-25,1048.033
2011-05-26,1057.452
2011-05-27,1064.337
2011-05-30,1064.337
2011-05-31,1075.308
2011-06-01,1047.003
2011-06-02,1046.791
2011-06-03,1032.943
2011-06-06,1017.468
2011-06-07,1020.249
2011-06-08,1010.22
2011-06-09,1016.626
2011-06-10,1000.736
2011-06-13,997.43
2011-06-14,1015.905
2011-06-15,998.16
2011-06-16,997.496
2011-06-17,999.296
2011-06-20,1006.812
2011-06-21,1026.979
2011-06-22,1021.498
2011-06-23,1022.192
2011-06-24,1012.419
2011-06-27,1019.68
2011-06-28,1035.588
2011-06-29,1042.589
2011-06-30,1051.781
2011-07-01,1068.93
2011-07-04,1068.93
2011-07-05,1069.172
2011-07-06,1072.284
2011-07-07,1085.115
2011-07-08,1076.901
2011-07-11,1052.242
2011-07-12,1047.058
2011-07-13,1052.323
2011-07-14,1038.986
2011-07-15,1047.328
2011-07-18,1033.272
2011-07-19,1054.099
2011-07-20,1052.228
2011-07-21,1063.076
2011-07-22,1066.31
2011-07-25,1056.936
2011-07-26,1050.296
2011-07-27,1022.044
2011-07-28,1017.759
2011-07-29,1014.49
2011-08-01,1007.472
2011-08-02,975.529
2011-08-03,981.924
2011-08-04,922.951
2011-08-05,911.009
2011-08-08,835.502
2011-08-09,887.791
2011-08-10,852.916
2011-08-11,897.638
2011-08-12,902.967
2011-08-15,927.409
2011-08-16,912.929
2011-08-17,909.656
2011-08-18,858.774
2011-08-19,843.748
2011-08-22,843.748
2011-08-23,879.18
2011-08-24,891.29
2011-08-25,871.569
2011-08-26,893.188
2011-08-29,929.227
2011-08-30,934.771
2011-08-31,937.907
2011-09-01,921.482
2011-09-02,892.838
2011-09-05,892.838
2011-09-06,887.627
2011-09-07,921.11
2011-09-08,907.312
2011-09-09,881.621
2011-09-12,887.317
2011-09-13,901.437
2011-09-14,917.156
2011-09-15,929.737
2011-09-16,931.343
2011-09-19,920.165
2011-09-20,909.109
2011-09-21,878.478
2011-09-22,847.057
2011-09-23,855.602
2011-09-26,874.022
2011-09-27,888.662
2011-09-28,859.388
2011-09-29,865.565
2011-09-30,840.873
2011-10-03,803.611
2011-10-04,836.576
2011-10-05,853.925
2011-10-06,875.368
2011-10-07,860.53
2011-10-10,893.2
2011-10-11,894.87
2011-10-12,906.475
2011-10-13,906.239
2011-10-14,922.755
2011-10-17,898.965
2011-10-18,921.974
2011-10-19,906.652
2011-10-20,910.634
2011-10-21,931.889
2011-10-24,957.614
2011-10-25,933.18
2011-10-26,945.553
2011-10-27,986.497
2011-10-28,985.566
2011-10-31,960.744
2011-11-01,930.42
2011-11-02,949.978
2011-11-03,971.247
2011-11-04,969.119
2011-11-07,968.749
2011-11-08,978.826
2011-11-09,936.659
2011-11-10,943.62
2011-11-11,965.746
2011-11-14,954.597
2011-11-15,963.046
2011-11-16,947.999
2011-11-17,929.875
2011-11-18,929.528
2011-11-21,912.405
2011-11-22,907.156
2011-11-23,882.751
2011-11-24,882.751
2011-11-25,878.436
2011-11-28,910.668
2011-11-29,910.877
2011-11-30,955.779
2011-12-01,952.219
2011-12-02,953.805
2011-12-05,966.316
2011-12-06,963.963
2011-12-07,962.471
2011-12-08,936.997
2011-12-09,958.278
2011-12-12,942.657
2011-12-13,926.026
2011-12-14,911.719
2011-12-15,918.332
2011-12-16,925.448
2011-12-19,910.25
2011-12-20,942.94
2011-12-21,944.959
2011-12-22,954.279
2011-12-23,960.053
2011-12-26,960.053
2011-12-27,962.365
2011-12-28,945.84
2011-12-29,957.205
2011-12-30,953.016
2012-01-02,953.016
2012-01-03,965.096
2012-01-04,962.545
2012-01-05,969.619
2012-01-06,968.189
2012-01-09,972.345
2012-01-10,985.054
2012-01-11,987.464
2012-01-12,991.72
2012-01-13,984.908
2012-01-16,984.908
2012-01-17,987.277
2012-01-18,1003.574
2012-01-19,1009.917
2012-01-20,1008.477
2012-01-23,1008.88
2012-01-24,1013.05
2012-01-25,1024.214
2012-01-26,1017.628
2012-01-27,1022.447
2012-01-30,1016.351
2012-01-31,1016.144
2012-02-01,1033.675
2012-02-02,1036.38
2012-02-03,1055.356
2012-02-06,1053.859
2012-02-07,1054.723
2012-02-08,1057.626
2012-02-09,1059.235
2012-02-10,1047.833
2012-02-13,1057.684
2012-02-14,1055.581
2012-02-15,1051.364
2012-02-16,1067.298
2012-02-17,1067.011
2012-02-20,1067.011
2012-02-21,1062.401
2012-02-22,1056.949
2012-02-23,1066.954
2012-02-24,1067.205
2012-02-27,1067.064
2012-02-28,1065.363
2012-02-29,1056.923
2012-03-01,1064.891
2012-03-02,1055.835
2012-03-05,1051.08
2012-03-06,1030.459
2012-03-07,1040.838
2012-03-08,1053.972
2012-03-09,1063.534
2012-03-12,1059.858
2012-03-13,1080.308
2012-03-14,1073.556
2012-03-15,1082.256
2012-03-16,1081.973
2012-03-19,1086.453
2012-03-20,1078.33
2012-03-21,1079.257
2012-03-22,1068.776
2012-03-23,1074.847
2012-03-26,1091.113
2012-03-27,1086.16
2012-03-28,1078.699
2012-03-29,1077.617
2012-03-30,1079.163
2012-04-02,1088.389
2012-04-03,1085.318
2012-04-04,1069.938
2012-04-05,1067.744
2012-04-06,1067.744
2012-04-09,1052.109
2012-04-10,1028.313
2012-04-11,1041.257
2012-04-12,1058.801
2012-04-13,1045.799
2012-04-16,1045.596
2012-04-17,1061.599
2012-04-18,1056.195
2012-04-19,1052.175
2012-04-20,1054.265
2012-04-23,1041.965
2012-04-24,1044.634
2012-04-25,1062.558
2012-04-26,1072.293
2012-04-27,1078.004
2012-04-30,1071.137
2012-05-01,1075.368
2012-05-02,1076.302
2012-05-03,1061.878
2012-05-04,1043.972
2012-05-07,1045.035
2012-05-08,1040.023
2012-05-09,1035.323
2012-05-10,1037.458
2012-05-11,1037.065
2012-05-14,1023.067
2012-05-15,1017.484
2012-05-16,1010.112
2012-05-17,984.866
2012-05-18,973.889
2012-05-21,997.369
2012-05-22,997.177
2012-05-23,1003.017
2012-05-24,1003.806
2012-05-25,1004.299
2012-05-28,1004.299
2012-05-29,1017.831
2012-05-30,997.697
2012-05-31,994.27
2012-06-01,963.247
2012-06-04,960.35
2012-06-05,972.513
2012-06-06,996.305
2012-06-07,991.136
2012-06-08,1000.467
2012-06-11,980.378
2012-06-12,992.87
2012-06-13,980.617
2012-06-14,989.998
2012-06-15,1001.652
2012-06-18,1006.812
2012-06-19,1020.599
2012-06-20,1018.732
2012-06-21,991.865
2012-06-22,1000.465
2012-06-25,982.904
2012-06-26,988.532
2012-06-27,998.226
2012-06-28,998.222
2012-06-29,1026.742
2012-07-02,1032.675
2012-07-03,1044.592
2012-07-04,1044.592
2012-07-05,1042.962
2012-07-06,1029.801
2012-07-09,1025.088
2012-07-10,1013.125
2012-07-11,1010.022
2012-07-12,1006.961
2012-07-13,1022.297
2012-07-16,1017.271
2012-07-17,1023.856
2012-07-18,1031.986
2012-07-19,1034.208
2012-07-20,1021.34
2012-07-23,1008.539
2012-07-24,995.6
2012-07-25,997.259
2012-07-26,1013.464
2012-07-27,1035.736
2012-07-30,1032.212
2012-07-31,1025.5
2012-08-01,1016.009
2012-08-02,1009.611
2012-08-03,1032.226
2012-08-06,1037.603
2012-08-07,1048.143
2012-08-08,1049.075
2012-08-09,1051.887
2012-08-10,1052.694
2012-08-13,1050.43
2012-08-14,1048.184
2012-08-15,1055.0
2012-08-16,1064.966
2012-08-17,1069.926
2012-08-20,1065.988
2012-08-21,1065.166
2012-08-22,1063.824
2012-08-23,1055.394
2012-08-24,1060.214
2012-08-27,1059.01
2012-08-28,1061.234
2012-08-29,1064.102
2012-08-30,1054.608
2012-08-31,1060.252
2012-09-03,1060.252
2012-09-04,1066.353
2012-09-05,1064.69
2012-09-06,1086.576
2012-09-07,1093.161
2012-09-10,1088.266
2012-09-11,1091.584
2012-09-12,1095.307
2012-09-13,1108.784
2012-09-14,1120.198
2012-09-17,1110.654
2012-09-18,1105.995
2012-09-19,1108.45
2012-09-20,1103.122
2012-09-21,1104.444
2012-09-24,1099.456
2012-09-25,1083.111
2012-09-26,1076.22
2012-09-27,1088.621
2012-09-28,1084.739
2012-10-01,1085.004
2012-10-02,1087.068
2012-10-03,1088.465
2012-10-04,1096.909
2012-10-05,1097.095
2012-10-08,1092.788
2012-10-09,1080.189
2012-10-10,1074.859
2012-10-11,1079.826
2012-10-12,1073.324
2012-10-15,1081.004
2012-10-16,1092.217
2012-10-17,1098.433
2012-10-18,1096.868
2012-10-19,1079.27
2012-10-22,1077.515
2012-10-23,1067.991
2012-10-24,1063.665
2012-10-25,1066.758
2012-10-26,1064.59
2012-10-29,1064.59
2012-10-30,1064.59
2012-10-31,1069.658
2012-11-01,1087.466
2012-11-02,1073.957
2012-11-05,1079.733
2012-11-06,1089.351
2012-11-07,1065.569
2012-11-08,1051.317
2012-11-09,1052.888
2012-11-12,1051.712
2012-11-13,1048.205
2012-11-14,1030.605
2012-11-15,1027.697
2012-11-16,1035.604
2012-11-19,1055.316
2012-11-20,1057.244
2012-11-21,1061.228
2012-11-22,1061.228
2012-11-23,1073.731
2012-11-26,1072.31
2012-11-27,1069.054
2012-11-28,1076.386
2012-11-29,1083.825
2012-11-30,1084.389
2012-12-03,1080.561
2012-12-04,1080.998
2012-12-05,1082.58
2012-12-06,1086.148
2012-12-07,1088.705
2012-12-10,1092.828
2012-12-11,1099.912
2012-12-12,1097.894
2012-12-13,1090.779
2012-12-14,1088.795
2012-12-17,1101.188
2012-12-18,1116.719
2012-12-19,1114.222
2012-12-20,1120.945
2012-12-21,1112.714
2012-12-24,1110.061
2012-12-25,1110.061
2012-12-26,1102.207
2012-12-27,1102.003
2012-12-28,1093.298
2012-12-31,1113.326
2013-01-01,1113.326
2013-01-02,1140.98
2013-01-03,1141.644
2013-01-04,1149.972
2013-01-07,1146.513
2013-01-08,1143.271
2013-01-09,1149.098
2013-01-10,1153.003
2013-01-11,1152.395
2013-01-14,1152.829
2013-01-15,1158.801
2013-01-16,1156.747
2013-01-17,1166.916
2013-01-18,1170.723
2013-01-21,1170.723
2013-01-22,1178.592
2013-01-23,1177.042
2013-01-24,1182.15
2013-01-25,1191.881
2013-01-28,1189.961
2013-01-29,1191.357
2013-01-30,1184.308
2013-01-31,1188.108
2013-02-01,1198.949
2013-02-04,1186.34
2013-02-05,1197.247
2013-02-06,1201.998
2013-02-07,1198.716
2013-02-08,1206.933
2013-02-11,1205.633
2013-02-12,1209.89
2013-02-13,1212.01
2013-02-14,1215.51
2013-02-15,1214.468
2013-02-18,1214.468
2013-02-19,1223.444
2013-02-20,1201.133
2013-02-21,1189.371
2013-02-22,1202.418
2013-02-25,1178.324
2013-02-26,1185.1
2013-02-27,1201.856
2013-02-28,1203.489
2013-03-01,1204.545
2013-03-04,1208.631
2013-03-05,1222.372
2013-03-06,1224.266
2013-03-07,1228.108
2013-03-08,1237.969
2013-03-11,1240.304
2013-03-12,1237.997
2013-03-13,1242.828
2013-03-14,1252.225
2013-03-15,1249.33
2013-03-18,1242.713
2013-03-19,1237.376
2013-03-20,1248.945
2013-03-21,1238.133
2013-03-22,1242.378
2013-03-25,1239.31
2013-03-26,1247.396
2013-03-27,1248.729
2013-03-28,1255.615
2013-03-29,1255.615
2013-04-01,1242.776
2013-04-02,1240.182
2013-04-03,1221.761
2013-04-04,1228.888
2013-04-05,1226.3
2013-04-08,1237.241
2013-04-09,1238.619
2013-04-10,1256.073
2013-04-11,1260.89
2013-04-12,1255.926
2013-04-15,1215.293
2013-04-16,1235.792
2013-04-17,1215.292
2013-04-18,1208.013
2013-04-19,1222.579
2013-04-22,1226.743
2013-04-23,1242.685
2013-04-24,1247.627
2013-04-25,1255.606
2013-04-26,1249.468
2013-04-29,1257.989
2013-04-30,1265.496
2013-05-01,1246.527
2013-05-02,1261.253
2013-05-03,1276.765
2013-05-06,1283.063
2013-05-07,1292.681
2013-05-08,1298.596
2013-05-09,1294.189
2013-05-10,1304.417
2013-05-13,1302.111
2013-05-14,1317.746
2013-05-15,1323.459
2013-05-16,1315.866
2013-05-17,1330.464
2013-05-20,1331.193
2013-05-21,1333.021
2013-05-22,1312.735
2013-05-23,1311.757
2013-05-24,1308.133
2013-05-27,1308.133
2013-05-28,1318.63
2013-05-29,1307.269
2013-05-30,1316.093
2013-05-31,1301.577
2013-06-03,1302.496
2013-06-04,1293.501
2013-06-05,1275.672
2013-06-06,1289.815
2013-06-07,1304.531
2013-06-10,1305.974
2013-06-11,1290.294
2013-06-12,1278.023
2013-06-13,1301.652
2013-06-14,1295.239
2013-06-17,1304.56
2013-06-18,1316.533
2013-06-19,1298.38
2013-06-20,1263.475
2013-06-21,1263.835
2013-06-24,1248.999
2013-06-25,1263.972
2013-06-26,1273.602
2013-06-27,1290.594
2013-06-28,1287.126
2013-07-01,1300.743
2013-07-02,1298.893
2013-07-03,1298.937
2013-07-04,1298.937
2013-07-05,1315.004
2013-07-08,1319.018
2013-07-09,1330.565
2013-07-10,1332.758
2013-07-11,1350.772
2013-07-12,1355.417
2013-07-15,1358.754
2013-07-16,1350.779
2013-07-17,1355.512
2013-07-18,1365.699
2013-07-19,1367.573
2013-07-22,1371.294
2013-07-23,1368.571
2013-07-24,1358.074
2013-07-25,1367.189
2013-07-26,1363.282
2013-07-29,1357.088
2013-07-30,1362.848
2013-07-31,1367.024
2013-08-01,1390.561
2013-08-02,1390.707
2013-08-05,1390.792
2013-08-06,1378.245
2013-08-07,1368.685
2013-08-08,1377.417
2013-08-09,1377.696
2013-08-12,1379.102
2013-08-13,1379.168
2013-08-14,1371.747
2013-08-15,1348.445
2013-08-16,1344.234
2013-08-19,1332.564
2013-08-20,1348.745
2013-08-21,1339.952
2013-08-22,1356.364
2013-08-23,1359.291
2013-08-26,1358.136
2013-08-27,1330.385
2013-08-28,1333.665
2013-08-29,1341.146
2013-08-30,1328.022
2013-09-02,1328.022
2013-09-03,1333.254
2013-09-04,1346.471
2013-09-05,1350.25
2013-09-06,1351.284
2013-09-09,1370.612
2013-09-10,1383.036
2013-09-11,1385.773
2013-09-12,1379.039
2013-09-13,1383.079
2013-09-16,1390.542
2013-09-17,1399.813
2013-09-18,1415.091
2013-09-19,1413.095
2013-09-20,1403.31
2013-09-23,1397.003
2013-09-24,1399.26
2013-09-25,1398.767
2013-09-26,1404.717
2013-09-27,1399.94
2013-09-30,1397.698
2013-10-01,1414.369
2013-10-02,1412.096
2013-10-03,1399.524
2013-10-04,1410.746
2013-10-07,1395.411
2013-10-08,1372.755
2013-10-09,1368.488
2013-10-10,1399.197
2013-10-11,1411.519
2013-10-14,1417.747
2013-10-15,1404.435
2013-10-16,1423.249
2013-10-17,1436.505
2013-10-18,1447.673
2013-10-21,1446.169
2013-10-22,1453.016
2013-10-23,1444.217
2013-10-24,1450.112
2013-10-25,1453.83
2013-10-28,1452.183
2013-10-29,1459.15
2013-10-30,1445.794
2013-10-31,1442.358
2013-11-01,1442.794
2013-11-04,1454.747
2013-11-05,1447.757
2013-11-06,1444.751
2013-11-07,1419.89
2013-11-08,1441.094
2013-11-11,1445.13
2013-11-12,1443.059
2013-11-13,1457.464
2013-11-14,1462.283
2013-11-15,1468.239
2013-11-18,1456.527
2013-11-19,1447.012
2013-11-20,1443.673
2013-11-21,1462.453
2013-11-22,1467.985
2013-11-25,1465.477
2013-11-26,1470.156
2013-11-27,1475.245
2013-11-28,1475.245
2013-11-29,1473.355
2013-12-02,1467.305
2013-12-03,1461.821
2013-12-04,1460.064
2013-12-05,1458.347
2013-12-06,1470.697
2013-12-09,1471.683
2013-12-10,1466.232
2013-12-11,1443.688
2013-12-12,1443.383
2013-12-13,1447.31
2013-12-16,1459.446
2013-12-17,1459.251
2013-12-18,1477.671
2013-12-19,1471.224
2013-12-20,1488.534
2013-12-23,1498.959
2013-12-24,1504.793
2013-12-25,1504.793
2013-12-26,1507.414
2013-12-27,1506.61
2013-12-30,1508.407
2013-12-31,1514.025
2014-01-01,1514.025
2014-01-02,1498.852
2014-01-03,1501.892
2014-01-06,1493.887
2014-01-07,1505.791
2014-01-08,1508.789
2014-01-09,1509.154
2014-01-10,1517.366
2014-01-13,1496.472
2014-01-14,1515.81
2014-01-15,1522.857
2014-01-16,1521.977
2014-01-17,1516.605
2014-01-20,1516.605
2014-01-21,1523.258
2014-01-22,1530.514
2014-01-23,1517.224
2014-01-24,1479.553
2014-01-27,1467.356
2014-01-28,1481.675
2014-01-29,1466.194
2014-01-30,1485.424
2014-01-31,1478.475
2014-02-03,1435.673
2014-02-04,1450.061
2014-02-05,1444.31
2014-02-06,1462.712
2014-02-07,1480.343
2014-02-10,1483.574
2014-02-11,1497.866
2014-02-12,1503.409
2014-02-13,1517.085
2014-02-14,1521.679
2014-02-17,1521.679
2014-02-18,1532.652
2014-02-19,1523.689
2014-02-20,1537.13
2014-02-21,1538.819
2014-02-24,1548.834
2014-02-25,1547.656
2014-02-26,1553.216
2014-02-27,1560.607
2014-02-28,1559.938
2014-03-03,1549.986
2014-03-04,1578.589
2014-03-05,1575.855
2014-03-06,1576.354
2014-03-07,1576.126
2014-03-10,1570.422
2014-03-11,1559.386
2014-03-12,1562.25
2014-03-13,1542.659
2014-03-14,1546.559
2014-03-17,1557.236
2014-03-18,1573.461
2014-03-19,1563.481
2014-03-20,1568.206
2014-03-21,1563.567
2014-03-24,1547.687
2014-03-25,1548.706
2014-03-26,1528.747
2014-03-27,1525.819
2014-03-28,1532.377
2014-03-31,1553.691
2014-04-01,1571.118
2014-04-02,1576.2
2014-04-03,1566.577
2014-04-04,1540.33
2014-04-07,1515.22
2014-04-08,1525.901
2014-04-09,1544.79
2014-04-10,1506.817
2014-04-11,1486.745
2014-04-14,1495.66
2014-04-15,1504.133
2014-04-16,1521.667
2014-04-17,1526.905
2014-04-18,1526.905
2014-04-21,1532.243
2014-04-22,1545.258
2014-04-23,1539.227
2014-04-24,1537.973
2014-04-25,1515.785
2014-04-28,1510.81
2014-04-29,1517.954
2014-04-30,1527.581
2014-05-01,1529.317
2014-05-02,1532.085
2014-05-05,1532.336
2014-05-06,1516.437
2014-05-07,1520.487
2014-05-08,1513.086
2014-05-09,1517.881
2014-05-12,1542.553
2014-05-13,1535.453
2014-05-14,1522.413
2014-05-15,1510.072
2014-05-16,1517.778
2014-05-19,1528.25
2014-05-20,1511.693
2014-05-21,1520.749
2014-05-22,1529.544
2014-05-23,1541.158
2014-05-26,1541.158
2014-05-27,1554.55
2014-05-28,1550.692
2014-05-29,1557.746
2014-05-30,1555.741
2014-06-02,1557.124
2014-06-03,1556.593
2014-06-04,1563.646
2014-06-05,1580.83
2014-06-06,1591.313
2014-06-09,1596.044
2014-06-10,1592.147
2014-06-11,1587.297
2014-06-12,1577.486
2014-06-13,1582.709
2014-06-16,1585.146
2014-06-17,1595.197
2014-06-18,1604.676
2014-06-19,1606.215
2014-06-20,1611.537
2014-06-23,1609.903
2014-06-24,1598.462
2014-06-25,1607.366
2014-06-26,1606.159
2014-06-27,1613.332
2014-06-30,1618.24
2014-07-01,1631.816
2014-07-02,1626.521
2014-07-03,1635.8
2014-07-04,1635.8
2014-07-07,1618.596
2014-07-08,1604.367
2014-07-09,1610.129
2014-07-10,1599.748
2014-07-11,1598.636
2014-07-14,1605.032
2014-07-15,1596.667
2014-07-16,1598.001
2014-07-17,1576.848
2014-07-18,1596.42
2014-07-21,1591.387
2014-07-22,1601.737
2014-07-23,1602.098
2014-07-24,1604.315
2014-07-25,1593.845
2014-07-28,1591.208
2014-07-29,1586.46
2014-07-30,1588.044
2014-07-31,1555.551
2014-08-01,1551.177
2014-08-04,1562.558
2014-08-05,1553.534
2014-08-06,1554.112
2014-08-07,1546.251
2014-08-08,1563.8
2014-08-11,1572.801
2014-08-12,1566.009
2014-08-13,1578.378
2014-08-14,1584.634
2014-08-15,1584.331
2014-08-18,1602.005
2014-08-19,1609.69
2014-08-20,1612.577
2014-08-21,1614.723
2014-08-22,1614.3
2014-08-25,1621.161
2014-08-26,1626.863
2014-08-27,1625.792
2014-08-28,1622.389
2014-08-29,1631.238
2014-09-01,1631.238
2014-09-02,1634.403
2014-09-03,1630.84
2014-09-04,1625.478
2014-09-05,1632.245
2014-09-08,1630.631
2014-09-09,1615.994
2014-09-10,1620.631
2014-09-11,1626.398
2014-09-12,1612.209
2014-09-15,1601.096
2014-09-16,1610.463
2014-09-17,1612.415
2014-09-18,1617.767
2014-09-19,1609.213
2014-09-22,1588.552
2014-09-23,1576.058
2014-09-24,1587.483
2014-09-25,1564.397
2014-09-26,1576.41
2014-09-29,1574.347
2014-09-30,1560.733
2014-10-01,1538.079
2014-10-02,1543.565
2014-10-03,1557.593
2014-10-06,1551.25
2014-10-07,1526.038
2014-10-08,1550.939
2014-10-09,1514.315
2014-10-10,1489.284
2014-10-13,1467.329
2014-10-14,1479.474
2014-10-15,1481.747
2014-10-16,1494.582
2014-10-17,1505.01
2014-10-20,1522.016
2014-10-21,1555.313
2014-10-22,1537.701
2014-10-23,1560.731
2014-10-24,1569.71
2014-10-27,1566.759
2014-10-28,1595.746
2014-10-29,1590.273
2014-10-30,1599.377
2014-10-31,1622.12
2014-11-03,1621.95
2014-11-04,1612.666
2014-11-05,1618.883
2014-11-06,1627.94
2014-11-07,1628.978
2014-11-10,1633.652
2014-11-11,1634.089
2014-11-12,1638.119
2014-11-13,1630.948
2014-11-14,1630.995
2014-11-17,1627.566
2014-11-18,1637.74
2014-11-19,1630.581
2014-11-20,1641.297
2014-11-21,1648.672
2014-11-24,1660.084
2014-11-25,1658.288
2014-11-26,1660.146
2014-11-27,1660.146
2014-11-28,1646.377
2014-12-01,1624.525
2014-12-02,1635.499
2014-12-03,1649.109
2014-12-04,1643.708
2014-12-05,1649.175
2014-12-08,1632.21
2014-12-09,1643.565
2014-12-10,1610.501
2014-12-11,1617.481
2014-12-12,1594.542
2014-12-15,1583.384
2014-12-16,1576.894
2014-12-17,1616.188
2014-12-18,1645.35
2014-12-19,1654.385
2014-12-22,1660.72
2014-12-23,1666.397
2014-12-24,1668.506
2014-12-25,1668.506
2014-12-26,1675.159
2014-12-29,1680.634
2014-12-30,1672.08
2014-12-31,1657.997
2015-01-01,1657.997
2015-01-02,1655.696
2015-01-05,1626.847
2015-01-06,1606.893
2015-01-07,1626.453
2015-01-08,1654.425
2015-01-09,1641.624
2015-01-12,1629.799
2015-01-13,1627.639
2015-01-14,1621.002
2015-01-15,1599.047
2015-01-16,1622.94
2015-01-19,1622.94
2015-01-20,1617.92
2015-01-21,1624.968
2015-01-22,1650.846
2015-01-23,1645.754
2015-01-26,1660.277
2015-01-27,1650.305
2015-01-28,1628.197
2015-01-29,1643.327
2015-01-30,1619.531
2015-02-02,1635.796
2015-02-03,1664.498
2015-02-04,1656.408
2015-02-05,1678.002
2015-02-06,1671.291
2015-02-09,1662.896
2015-02-10,1677.407
2015-02-11,1676.637
2015-02-12,1696.152
2015-02-13,1705.322
2015-02-16,1705.322
2015-02-17,1708.101
2015-02-18,1713.144
2015-02-19,1712.42
2015-02-20,1722.07
2015-02-23,1720.737
2015-02-24,1722.224
2015-02-25,1725.123
2015-02-26,1721.909
2015-02-27,1717.187
2015-03-02,1729.302
2015-03-03,1721.059
2015-03-04,1712.847
2015-03-05,1717.85
2015-03-06,1695.132
2015-03-09,1700.267
2015-03-10,1678.012
2015-03-11,1685.03
2015-03-12,1707.552
2015-03-13,1698.777
2015-03-16,1716.456
2015-03-17,1716.528
2015-03-18,1735.802
2015-03-19,1732.648
2015-03-20,1748.238
2015-03-23,1744.521
2015-03-24,1737.728
2015-03-25,1707.192
2015-03-26,1703.829
2015-03-27,1714.968
2015-03-30,1737.03
2015-03-31,1728.623
2015-04-01,1723.448
2015-04-02,1731.495
2015-04-03,1731.495
2015-04-06,1742.413
