Date,EUROPE MID CAP Mid Cap
2010-09-23,675.805
2010-09-24,690.742
2010-09-27,688.349
2010-09-28,692.41
2010-09-29,694.94
2010-09-30,695.051
2010-10-01,697.788
2010-10-04,691.553
2010-10-05,707.547
2010-10-06,713.929
2010-10-07,715.343
2010-10-08,714.639
2010-10-11,716.622
2010-10-12,712.01
2010-10-13,728.251
2010-10-14,734.385
2010-10-15,730.287
2010-10-18,728.507
2010-10-19,714.812
2010-10-20,726.081
2010-10-21,731.86
2010-10-22,726.241
2010-10-25,732.278
2010-10-26,725.619
2010-10-27,715.236
2010-10-28,722.383
2010-10-29,722.161
2010-11-01,724.216
2010-11-02,732.087
2010-11-03,728.869
2010-11-04,749.575
2010-11-05,743.456
2010-11-08,737.433
2010-11-09,743.427
2010-11-10,726.671
2010-11-11,722.754
2010-11-12,721.449
2010-11-15,721.811
2010-11-16,702.917
2010-11-17,705.867
2010-11-18,717.451
2010-11-19,718.128
2010-11-22,710.915
2010-11-23,694.014
2010-11-24,700.071
2010-11-25,703.843
2010-11-26,695.109
2010-11-29,678.126
2010-11-30,674.726
2010-12-01,691.15
2010-12-02,709.086
2010-12-03,720.157
2010-12-06,716.983
2010-12-07,726.433
2010-12-08,720.65
2010-12-09,717.612
2010-12-10,720.738
2010-12-13,731.969
2010-12-14,731.485
2010-12-15,726.788
2010-12-16,722.724
2010-12-17,720.476
2010-12-20,722.641
2010-12-21,730.667
2010-12-22,730.139
2010-12-23,729.116
2010-12-24,731.15
2010-12-27,728.026
2010-12-28,728.803
2010-12-29,731.699
2010-12-30,732.387
2010-12-31,737.486
2011-01-03,741.257
2011-01-04,744.118
2011-01-05,733.128
2011-01-06,729.833
2011-01-07,728.819
2011-01-10,720.554
2011-01-11,731.284
2011-01-12,745.355
2011-01-13,752.001
2011-01-14,753.857
2011-01-17,751.097
2011-01-18,763.119
2011-01-19,758.267
2011-01-20,740.527
2011-01-21,753.028
2011-01-24,757.827
2011-01-25,754.434
2011-01-26,765.882
2011-01-27,771.272
2011-01-28,759.783
2011-01-31,761.537
2011-02-01,777.827
2011-02-02,776.718
2011-02-03,769.45
2011-02-04,769.557
2011-02-07,778.68
2011-02-08,783.593
2011-02-09,783.509
2011-02-10,775.228
2011-02-11,777.847
2011-02-14,778.507
2011-02-15,778.393
2011-02-16,781.13
2011-02-17,785.02
2011-02-18,788.139
2011-02-21,779.361
2011-02-22,776.603
2011-02-23,769.542
2011-02-24,766.94
2011-02-25,776.655
2011-02-28,788.144
2011-03-01,786.796
2011-03-02,784.917
2011-03-03,791.876
2011-03-04,792.879
2011-03-07,792.649
2011-03-08,787.748
2011-03-09,790.662
2011-03-10,770.811
2011-03-11,763.767
2011-03-14,765.543
2011-03-15,747.772
2011-03-16,735.436
2011-03-17,752.721
2011-03-18,763.343
2011-03-21,778.203
2011-03-22,776.709
2011-03-23,775.943
2011-03-24,787.45
2011-03-25,785.354
2011-03-28,784.137
2011-03-29,783.493
2011-03-30,791.098
2011-03-31,790.684
2011-04-01,798.162
2011-04-04,805.596
2011-04-05,806.231
2011-04-06,814.725
2011-04-07,805.884
2011-04-08,814.993
2011-04-11,812.866
2011-04-12,801.612
2011-04-13,808.445
2011-04-14,803.712
2011-04-15,803.712
2011-04-18,780.507
2011-04-19,791.581
2011-04-20,815.007
2011-04-21,824.249
2011-04-22,824.249
2011-04-25,822.435
2011-04-26,830.812
2011-04-27,833.792
2011-04-28,844.555
2011-04-29,848.197
2011-05-02,853.02
2011-05-03,843.645
2011-05-04,835.289
2011-05-05,819.403
2011-05-06,824.073
2011-05-09,812.43
2011-05-10,825.15
2011-05-11,825.232
2011-05-12,814.067
2011-05-13,812.853
2011-05-16,812.203
2011-05-17,799.401
2011-05-18,805.653
2011-05-19,811.404
2011-05-20,806.651
2011-05-23,785.099
2011-05-24,791.214
2011-05-25,794.301
2011-05-26,795.233
2011-05-27,810.082
2011-05-30,811.158
2011-05-31,824.273
2011-06-01,820.684
2011-06-02,812.215
2011-06-03,816.586
2011-06-06,814.64
2011-06-07,817.156
2011-06-08,800.785
2011-06-09,803.256
2011-06-10,783.846
2011-06-13,785.877
2011-06-14,797.909
2011-06-15,779.849
2011-06-16,763.231
2011-06-17,772.694
2011-06-20,765.93
2011-06-21,782.316
2011-06-22,781.549
2011-06-23,754.293
2011-06-24,754.26
2011-06-27,759.793
2011-06-28,766.899
2011-06-29,784.703
2011-06-30,799.517
2011-07-01,805.488
2011-07-04,812.135
2011-07-05,809.484
2011-07-06,797.735
2011-07-07,806.033
2011-07-08,794.072
2011-07-11,766.009
2011-07-12,761.686
2011-07-13,777.936
2011-07-14,768.423
2011-07-15,763.551
2011-07-18,741.723
2011-07-19,758.243
2011-07-20,767.417
2011-07-21,785.29
2011-07-22,791.702
2011-07-25,788.334
2011-07-26,789.398
2011-07-27,775.056
2011-07-28,764.293
2011-07-29,764.219
2011-08-01,744.785
2011-08-02,726.337
2011-08-03,714.378
2011-08-04,677.943
2011-08-05,670.694
2011-08-08,636.426
2011-08-09,654.403
2011-08-10,635.693
2011-08-11,657.336
2011-08-12,678.697
2011-08-15,692.37
2011-08-16,684.3
2011-08-17,687.847
2011-08-18,646.081
2011-08-19,645.554
2011-08-22,647.561
2011-08-23,651.225
2011-08-24,663.096
2011-08-25,653.748
2011-08-26,650.577
2011-08-29,669.357
2011-08-30,673.146
2011-08-31,692.522
2011-09-01,687.464
2011-09-02,669.963
2011-09-05,639.473
2011-09-06,631.667
2011-09-07,654.027
2011-09-08,657.858
2011-09-09,628.199
2011-09-12,608.142
2011-09-13,612.484
2011-09-14,623.325
2011-09-15,643.67
2011-09-16,645.059
2011-09-19,623.193
2011-09-20,638.255
2011-09-21,628.932
2011-09-22,588.339
2011-09-23,589.06
2011-09-26,594.882
2011-09-27,627.74
2011-09-28,617.663
2011-09-29,622.528
2011-09-30,601.958
2011-10-03,586.739
2011-10-04,566.639
2011-10-05,583.895
2011-10-06,604.2
2011-10-07,613.528
2011-10-10,632.626
2011-10-11,628.774
2011-10-12,648.938
2011-10-13,638.051
2011-10-14,652.215
2011-10-17,639.697
2011-10-18,635.063
2011-10-19,640.743
2011-10-20,626.238
2011-10-21,652.569
2011-10-24,662.366
2011-10-25,660.446
2011-10-26,657.437
2011-10-27,694.945
2011-10-28,696.107
2011-10-31,668.827
2011-11-01,631.352
2011-11-02,644.577
2011-11-03,657.989
2011-11-04,653.246
2011-11-07,649.393
2011-11-08,655.169
2011-11-09,632.932
2011-11-10,629.181
2011-11-11,651.955
2011-11-14,639.64
2011-11-15,628.633
2011-11-16,627.086
2011-11-17,616.571
2011-11-18,611.01
2011-11-21,588.003
2011-11-22,586.352
2011-11-23,572.24
2011-11-24,573.397
2011-11-25,573.232
2011-11-28,597.955
2011-11-29,604.0
2011-11-30,633.371
2011-12-01,629.439
2011-12-02,633.823
2011-12-05,641.352
2011-12-06,632.909
2011-12-07,631.227
2011-12-08,615.093
2011-12-09,622.554
2011-12-12,603.485
2011-12-13,601.515
2011-12-14,581.302
2011-12-15,589.337
2011-12-16,592.57
2011-12-19,590.398
2011-12-20,611.394
2011-12-21,604.591
2011-12-22,611.309
2011-12-23,614.779
2011-12-26,614.779
2011-12-27,616.179
2011-12-28,607.9
2011-12-29,611.105
2011-12-30,620.207
2012-01-02,626.358
2012-01-03,639.908
2012-01-04,629.298
2012-01-05,617.072
2012-01-06,615.196
2012-01-09,614.578
2012-01-10,627.613
2012-01-11,622.915
2012-01-12,629.542
2012-01-13,622.202
2012-01-16,625.136
2012-01-17,633.61
2012-01-18,639.802
2012-01-19,651.868
2012-01-20,652.332
2012-01-23,661.999
2012-01-24,652.739
2012-01-25,653.132
2012-01-26,670.974
2012-01-27,664.604
2012-01-30,653.517
2012-01-31,659.499
2012-02-01,679.153
2012-02-02,680.543
2012-02-03,689.374
2012-02-06,685.562
2012-02-07,689.628
2012-02-08,690.224
2012-02-09,693.199
2012-02-10,682.796
2012-02-13,687.888
2012-02-14,681.795
2012-02-15,685.024
2012-02-16,683.574
2012-02-17,695.077
2012-02-20,709.104
2012-02-21,702.345
2012-02-22,695.695
2012-02-23,697.829
2012-02-24,710.321
2012-02-27,704.166
2012-02-28,707.362
2012-02-29,707.119
2012-03-01,710.441
2012-03-02,704.533
2012-03-05,699.198
2012-03-06,672.213
2012-03-07,679.882
2012-03-08,701.046
2012-03-09,697.6
2012-03-12,696.347
2012-03-13,707.135
2012-03-14,703.877
2012-03-15,708.846
2012-03-16,718.159
2012-03-19,721.336
2012-03-20,712.546
2012-03-21,711.025
2012-03-22,702.149
2012-03-23,708.14
2012-03-26,720.851
2012-03-27,717.809
2012-03-28,708.656
2012-03-29,700.827
2012-03-30,712.559
2012-04-02,721.155
2012-04-03,717.265
2012-04-04,687.233
2012-04-05,686.987
2012-04-06,686.987
2012-04-09,687.114
2012-04-10,670.71
2012-04-11,678.659
2012-04-12,693.164
2012-04-13,678.497
2012-04-16,677.804
2012-04-17,694.441
2012-04-18,687.951
2012-04-19,688.608
2012-04-20,693.499
2012-04-23,670.175
2012-04-24,680.331
2012-04-25,689.159
2012-04-26,691.121
2012-04-27,700.918
2012-04-30,695.333
2012-05-01,697.23
2012-05-02,693.123
2012-05-03,693.82
2012-05-04,677.808
2012-05-07,678.607
2012-05-08,664.097
2012-05-09,658.548
2012-05-10,664.874
2012-05-11,665.629
2012-05-14,647.956
2012-05-15,639.224
2012-05-16,633.29
2012-05-17,623.886
2012-05-18,616.235
2012-05-21,624.866
2012-05-22,637.478
2012-05-23,614.907
2012-05-24,621.056
2012-05-25,619.287
2012-05-28,623.491
2012-05-29,629.673
2012-05-30,612.844
2012-05-31,606.521
2012-06-01,592.822
2012-06-04,595.013
2012-06-05,595.829
2012-06-06,610.625
2012-06-07,623.13
2012-06-08,616.156
2012-06-11,618.148
2012-06-12,616.003
2012-06-13,616.276
2012-06-14,615.827
2012-06-15,623.864
2012-06-18,624.076
2012-06-19,639.056
2012-06-20,647.84
2012-06-21,639.301
2012-06-22,629.181
2012-06-25,617.177
2012-06-26,612.991
2012-06-27,620.648
2012-06-28,616.524
2012-06-29,647.635
2012-07-02,651.185
2012-07-03,659.202
2012-07-04,655.802
2012-07-05,648.127
2012-07-06,636.783
2012-07-09,633.679
2012-07-10,638.91
2012-07-11,635.029
2012-07-12,624.716
2012-07-13,637.075
2012-07-16,639.204
2012-07-17,636.046
2012-07-18,644.239
2012-07-19,654.399
2012-07-20,641.087
2012-07-23,620.672
2012-07-24,617.969
2012-07-25,621.779
2012-07-26,645.602
2012-07-27,654.678
2012-07-30,657.79
2012-07-31,654.213
2012-08-01,654.606
2012-08-02,639.181
2012-08-03,662.72
2012-08-06,671.664
2012-08-07,674.772
2012-08-08,671.278
2012-08-09,672.677
2012-08-10,672.403
2012-08-13,669.642
2012-08-14,672.635
2012-08-15,671.713
2012-08-16,680.053
2012-08-17,683.395
2012-08-20,681.098
2012-08-21,691.603
2012-08-22,682.576
2012-08-23,684.982
2012-08-24,680.992
2012-08-27,683.101
2012-08-28,680.361
2012-08-29,679.545
2012-08-30,673.762
2012-08-31,683.404
2012-09-03,686.021
2012-09-04,678.112
2012-09-05,681.628
2012-09-06,696.856
2012-09-07,711.121
2012-09-10,710.079
2012-09-11,711.992
2012-09-12,719.366
2012-09-13,717.434
2012-09-14,743.565
2012-09-17,740.685
2012-09-18,731.914
2012-09-19,733.921
2012-09-20,727.765
2012-09-21,733.193
2012-09-24,724.547
2012-09-25,730.162
2012-09-26,710.448
2012-09-27,714.307
2012-09-28,710.02
2012-10-01,721.198
2012-10-02,721.028
2012-10-03,717.875
2012-10-04,724.589
2012-10-05,734.361
2012-10-08,721.0
2012-10-09,713.738
2012-10-10,708.652
2012-10-11,716.166
2012-10-12,713.744
2012-10-15,716.071
2012-10-16,727.966
2012-10-17,736.501
2012-10-18,736.706
2012-10-19,727.515
2012-10-22,726.567
2012-10-23,709.421
2012-10-24,713.861
2012-10-25,717.066
2012-10-26,715.6
2012-10-29,712.273
2012-10-30,720.007
2012-10-31,718.201
2012-11-01,726.541
2012-11-02,723.82
2012-11-05,716.482
2012-11-06,722.841
2012-11-07,712.217
2012-11-08,706.982
2012-11-09,704.405
2012-11-12,702.482
2012-11-13,704.661
2012-11-14,700.968
2012-11-15,696.366
2012-11-16,686.122
2012-11-19,704.156
2012-11-20,707.13
2012-11-21,709.551
2012-11-22,719.096
2012-11-23,727.542
2012-11-26,724.777
2012-11-27,726.823
2012-11-28,726.74
2012-11-29,739.461
2012-11-30,740.522
2012-12-03,744.681
2012-12-04,745.549
2012-12-05,746.887
2012-12-06,746.832
2012-12-07,744.943
2012-12-10,745.059
2012-12-11,751.848
2012-12-12,754.327
2012-12-13,753.905
2012-12-14,754.61
2012-12-17,756.724
2012-12-18,764.84
2012-12-19,773.529
2012-12-20,773.786
2012-12-21,766.686
2012-12-24,766.455
2012-12-25,766.455
2012-12-26,767.632
2012-12-27,768.107
2012-12-28,763.452
2012-12-31,763.742
2013-01-01,763.742
2013-01-02,782.758
2013-01-03,778.27
2013-01-04,776.437
2013-01-07,776.071
2013-01-08,771.985
2013-01-09,774.441
2013-01-10,782.484
2013-01-11,788.108
2013-01-14,785.414
2013-01-15,785.494
2013-01-16,782.587
2013-01-17,790.884
2013-01-18,786.896
2013-01-21,790.572
2013-01-22,789.779
2013-01-23,789.62
2013-01-24,795.908
2013-01-25,805.356
2013-01-28,802.763
2013-01-29,803.455
2013-01-30,804.108
2013-01-31,800.448
2013-02-01,812.566
2013-02-04,795.945
2013-02-05,796.746
2013-02-06,797.328
2013-02-07,789.129
2013-02-08,797.217
2013-02-11,791.834
2013-02-12,799.876
2013-02-13,805.529
2013-02-14,799.233
2013-02-15,800.656
2013-02-18,798.03
2013-02-19,807.128
2013-02-20,807.466
2013-02-21,788.925
2013-02-22,794.414
2013-02-25,793.335
2013-02-26,778.791
2013-02-27,786.667
2013-02-28,791.136
2013-03-01,784.979
2013-03-04,787.519
2013-03-05,801.47
2013-03-06,799.319
2013-03-07,803.312
2013-03-08,800.928
2013-03-11,801.529
2013-03-12,801.76
2013-03-13,797.907
2013-03-14,806.273
2013-03-15,809.054
2013-03-18,803.532
2013-03-19,796.175
2013-03-20,800.942
2013-03-21,795.369
2013-03-22,796.832
2013-03-25,788.287
2013-03-26,788.421
2013-03-27,780.295
2013-03-28,790.764
2013-03-29,790.764
2013-04-01,791.661
2013-04-02,797.41
2013-04-03,793.023
2013-04-04,784.53
2013-04-05,781.355
2013-04-08,782.759
2013-04-09,785.426
2013-04-10,802.271
2013-04-11,811.278
2013-04-12,804.735
2013-04-15,795.467
2013-04-16,791.448
2013-04-17,776.478
2013-04-18,777.746
2013-04-19,781.668
2013-04-22,781.266
2013-04-23,798.261
2013-04-24,801.995
2013-04-25,811.846
2013-04-26,811.773
2013-04-29,819.208
2013-04-30,822.775
2013-05-01,823.925
2013-05-02,818.096
2013-05-03,830.155
2013-05-06,828.212
2013-05-07,830.462
2013-05-08,841.979
2013-05-09,839.681
2013-05-10,835.575
2013-05-13,836.196
2013-05-14,838.441
2013-05-15,838.138
2013-05-16,843.116
2013-05-17,837.557
2013-05-20,843.504
2013-05-21,845.852
2013-05-22,846.717
2013-05-23,831.644
2013-05-24,832.256
2013-05-27,835.374
2013-05-28,839.995
2013-05-29,833.754
2013-05-30,843.637
2013-05-31,831.442
2013-06-03,831.905
2013-06-04,834.855
2013-06-05,826.215
2013-06-06,825.814
2013-06-07,834.027
2013-06-10,833.39
2013-06-11,828.011
2013-06-12,831.772
2013-06-13,829.247
2013-06-14,835.961
2013-06-17,841.915
2013-06-18,846.322
2013-06-19,847.319
2013-06-20,811.118
2013-06-21,798.039
2013-06-24,779.315
2013-06-25,789.732
2013-06-26,796.634
2013-06-27,802.162
2013-06-28,798.624
2013-07-01,812.875
2013-07-02,811.914
2013-07-03,806.774
2013-07-04,818.782
2013-07-05,807.504
2013-07-08,819.825
2013-07-09,821.203
2013-07-10,828.288
2013-07-11,844.857
2013-07-12,845.759
2013-07-15,848.941
2013-07-16,850.143
2013-07-17,850.967
2013-07-18,859.911
2013-07-19,862.574
2013-07-22,866.545
2013-07-23,865.056
2013-07-24,871.194
2013-07-25,867.739
2013-07-26,867.324
2013-07-29,867.196
2013-07-30,869.396
2013-07-31,870.803
2013-08-01,878.257
2013-08-02,882.866
2013-08-05,884.44
2013-08-06,886.372
2013-08-07,885.121
2013-08-08,895.388
2013-08-09,897.36
2013-08-12,893.226
2013-08-13,892.967
2013-08-14,899.216
2013-08-15,887.034
2013-08-16,894.944
2013-08-19,894.088
2013-08-20,891.786
2013-08-21,885.905
2013-08-22,892.138
2013-08-23,899.077
2013-08-26,894.994
2013-08-27,879.915
2013-08-28,871.936
2013-08-29,872.267
2013-08-30,863.363
2013-09-02,878.962
2013-09-03,875.41
2013-09-04,879.236
2013-09-05,881.307
2013-09-06,886.658
2013-09-09,894.537
2013-09-10,907.184
2013-09-11,910.989
2013-09-12,910.35
2013-09-13,909.512
2013-09-16,922.72
2013-09-17,917.973
2013-09-18,919.494
2013-09-19,935.93
2013-09-20,933.071
2013-09-23,927.594
2013-09-24,928.734
2013-09-25,927.481
2013-09-26,924.601
2013-09-27,926.613
2013-09-30,921.8
2013-10-01,930.018
2013-10-02,927.693
2013-10-03,925.317
2013-10-04,922.363
2013-10-07,917.784
2013-10-08,913.432
2013-10-09,902.416
2013-10-10,917.293
2013-10-11,922.851
2013-10-14,926.571
2013-10-15,928.765
2013-10-16,929.713
2013-10-17,939.91
2013-10-18,951.387
2013-10-21,956.947
2013-10-22,964.738
2013-10-23,962.405
2013-10-24,966.785
2013-10-25,964.144
2013-10-28,961.779
2013-10-29,962.191
2013-10-30,964.054
2013-10-31,959.186
2013-11-01,946.836
2013-11-04,952.296
2013-11-05,947.775
2013-11-06,957.601
2013-11-07,948.645
2013-11-08,944.727
2013-11-11,950.962
2013-11-12,947.346
2013-11-13,938.612
2013-11-14,948.761
2013-11-15,950.76
2013-11-18,956.94
2013-11-19,952.257
2013-11-20,946.632
2013-11-21,944.978
2013-11-22,951.14
2013-11-25,953.5
2013-11-26,953.886
2013-11-27,960.901
2013-11-28,965.273
2013-11-29,966.436
2013-12-02,959.384
2013-12-03,947.082
2013-12-04,940.091
2013-12-05,940.378
2013-12-06,945.537
2013-12-09,951.408
2013-12-10,952.682
2013-12-11,949.818
2013-12-12,937.685
2013-12-13,936.011
2013-12-16,947.1
2013-12-17,940.882
2013-12-18,949.285
2013-12-19,958.363
2013-12-20,964.853
2013-12-23,974.865
2013-12-24,976.243
2013-12-25,976.243
2013-12-26,978.51
2013-12-27,991.745
2013-12-30,994.714
2013-12-31,996.12
2014-01-01,996.12
2014-01-02,983.293
2014-01-03,987.575
2014-01-06,989.441
2014-01-07,989.994
2014-01-08,992.91
2014-01-09,990.474
2014-01-10,1001.658
2014-01-13,1004.352
2014-01-14,1008.601
2014-01-15,1009.882
2014-01-16,1009.851
2014-01-17,1012.925
2014-01-20,1011.204
2014-01-21,1011.132
2014-01-22,1013.45
2014-01-23,1014.517
2014-01-24,992.926
2014-01-27,984.885
2014-01-28,994.363
2014-01-29,990.65
2014-01-30,985.423
2014-01-31,975.164
2014-02-03,966.745
2014-02-04,964.828
2014-02-05,967.845
2014-02-06,986.439
2014-02-07,994.063
2014-02-10,996.991
2014-02-11,1012.946
2014-02-12,1012.858
2014-02-13,1017.264
2014-02-14,1024.256
2014-02-17,1030.583
2014-02-18,1032.754
2014-02-19,1033.938
2014-02-20,1028.965
2014-02-21,1034.985
2014-02-24,1041.548
2014-02-25,1044.586
2014-02-26,1037.158
2014-02-27,1039.748
2014-02-28,1054.778
2014-03-03,1028.529
2014-03-04,1045.993
2014-03-05,1048.128
2014-03-06,1058.542
2014-03-07,1049.193
2014-03-10,1043.217
2014-03-11,1043.283
2014-03-12,1035.047
2014-03-13,1027.692
2014-03-14,1018.853
2014-03-17,1033.792
2014-03-18,1037.569
2014-03-19,1036.888
2014-03-20,1024.565
2014-03-21,1024.216
2014-03-24,1011.126
2014-03-25,1022.969
2014-03-26,1034.046
2014-03-27,1029.726
2014-03-28,1035.559
2014-03-31,1040.957
2014-04-01,1050.403
2014-04-02,1050.159
2014-04-03,1046.068
2014-04-04,1050.675
2014-04-07,1041.568
2014-04-08,1035.862
2014-04-09,1045.287
2014-04-10,1043.873
2014-04-11,1027.108
2014-04-14,1017.436
2014-04-15,1009.215
2014-04-16,1024.248
2014-04-17,1033.302
2014-04-18,1033.302
2014-04-21,1031.399
2014-04-22,1046.561
2014-04-23,1046.313
2014-04-24,1049.564
2014-04-25,1044.617
2014-04-28,1043.76
2014-04-29,1053.057
2014-04-30,1057.107
2014-05-01,1059.201
2014-05-02,1060.511
2014-05-05,1058.758
2014-05-06,1063.477
2014-05-07,1058.902
2014-05-08,1062.967
2014-05-09,1053.594
2014-05-12,1063.359
2014-05-13,1062.686
2014-05-14,1058.984
2014-05-15,1043.542
2014-05-16,1037.009
2014-05-19,1042.008
2014-05-20,1043.536
2014-05-21,1047.501
2014-05-22,1051.192
2014-05-23,1051.108
2014-05-26,1059.247
2014-05-27,1061.082
2014-05-28,1061.201
2014-05-29,1062.806
2014-05-30,1066.368
2014-06-02,1066.822
2014-06-03,1060.106
2014-06-04,1063.863
2014-06-05,1067.709
2014-06-06,1080.109
2014-06-09,1080.25
2014-06-10,1078.583
2014-06-11,1067.191
2014-06-12,1069.909
2014-06-13,1062.196
2014-06-16,1062.334
2014-06-17,1064.042
2014-06-18,1063.208
2014-06-19,1071.688
2014-06-20,1066.976
2014-06-23,1062.435
2014-06-24,1057.006
2014-06-25,1047.151
2014-06-26,1049.8
2014-06-27,1054.605
2014-06-30,1058.146
2014-07-01,1065.417
2014-07-02,1066.587
2014-07-03,1072.495
2014-07-04,1067.673
2014-07-07,1058.455
2014-07-08,1041.615
2014-07-09,1042.792
2014-07-10,1027.465
2014-07-11,1028.492
2014-07-14,1039.952
2014-07-15,1031.858
2014-07-16,1045.502
2014-07-17,1036.802
2014-07-18,1036.706
2014-07-21,1032.193
2014-07-22,1041.173
2014-07-23,1042.5
2014-07-24,1045.332
2014-07-25,1035.619
2014-07-28,1031.499
2014-07-29,1032.134
2014-07-30,1024.12
2014-07-31,1010.306
2014-08-01,1001.761
2014-08-04,997.075
2014-08-05,993.929
2014-08-06,981.253
2014-08-07,975.813
2014-08-08,973.95
2014-08-11,988.746
2014-08-12,986.559
2014-08-13,991.677
2014-08-14,994.87
2014-08-15,992.745
2014-08-18,1002.676
2014-08-19,1005.021
2014-08-20,1001.624
2014-08-21,1007.258
2014-08-22,1003.801
2014-08-25,1009.701
2014-08-26,1017.023
2014-08-27,1020.053
2014-08-28,1009.976
2014-08-29,1010.97
2014-09-01,1010.008
2014-09-02,1009.718
2014-09-03,1015.45
2014-09-04,1012.747
2014-09-05,1007.886
2014-09-08,1000.203
2014-09-09,993.558
2014-09-10,991.704
2014-09-11,992.871
2014-09-12,993.717
2014-09-15,988.653
2014-09-16,981.825
2014-09-17,988.964
2014-09-18,995.603
2014-09-19,991.769
2014-09-22,986.261
2014-09-23,973.097
2014-09-24,969.95
2014-09-25,959.411
2014-09-26,958.456
2014-09-29,956.64
2014-09-30,956.244
2014-10-01,943.857
2014-10-02,925.96
2014-10-03,926.775
2014-10-06,932.521
2014-10-07,921.795
2014-10-08,916.399
2014-10-09,913.425
2014-10-10,893.134
2014-10-13,893.741
2014-10-14,895.98
2014-10-15,876.461
2014-10-16,878.561
2014-10-17,902.593
2014-10-20,901.538
2014-10-21,919.244
2014-10-22,924.387
2014-10-23,927.449
2014-10-24,926.046
2014-10-27,923.302
2014-10-28,936.262
2014-10-29,938.456
2014-10-30,935.2
2014-10-31,942.392
2014-11-03,935.144
2014-11-04,934.666
2014-11-05,942.85
2014-11-06,942.117
2014-11-07,937.849
2014-11-10,947.417
2014-11-11,950.812
2014-11-12,943.998
2014-11-13,945.013
2014-11-14,946.489
2014-11-17,948.356
2014-11-18,960.558
2014-11-19,960.062
2014-11-20,958.871
2014-11-21,965.013
2014-11-24,968.798
2014-11-25,975.893
2014-11-26,979.257
2014-11-27,979.037
2014-11-28,975.018
2014-12-01,972.872
2014-12-02,971.412
2014-12-03,973.106
2014-12-04,973.836
2014-12-05,977.872
2014-12-08,971.66
2014-12-09,960.319
2014-12-10,957.729
2014-12-11,953.933
2014-12-12,938.997
2014-12-15,921.049
2014-12-16,942.353
2014-12-17,934.47
2014-12-18,953.597
2014-12-19,957.933
2014-12-22,963.595
2014-12-23,964.337
2014-12-24,965.169
2014-12-25,965.169
2014-12-26,964.246
2014-12-29,963.581
2014-12-30,956.31
2014-12-31,955.386
2015-01-01,955.386
2015-01-02,948.524
2015-01-05,926.575
2015-01-06,916.776
2015-01-07,910.251
2015-01-08,928.588
2015-01-09,927.784
2015-01-12,928.639
2015-01-13,938.394
2015-01-14,927.241
2015-01-15,930.415
2015-01-16,929.576
2015-01-19,945.487
2015-01-20,947.523
2015-01-21,954.523
2015-01-22,958.049
2015-01-23,958.658
2015-01-26,967.372
2015-01-27,968.349
2015-01-28,967.199
2015-01-29,966.266
2015-01-30,959.911
2015-02-02,961.864
2015-02-03,978.369
2015-02-04,981.543
2015-02-05,988.28
2015-02-06,984.236
2015-02-09,974.171
2015-02-10,983.47
2015-02-11,980.254
2015-02-12,997.081
2015-02-13,1001.481
2015-02-16,1000.781
2015-02-17,999.723
2015-02-18,1008.796
2015-02-19,1015.366
2015-02-20,1013.989
2015-02-23,1021.962
2015-02-24,1023.859
2015-02-25,1024.692
2015-02-26,1020.644
2015-02-27,1023.473
2015-03-02,1020.739
2015-03-03,1009.648
2015-03-04,1003.232
2015-03-05,1011.339
2015-03-06,997.046
2015-03-09,993.037
2015-03-10,973.728
2015-03-11,976.957
2015-03-12,981.578
2015-03-13,976.425
2015-03-16,989.104
2015-03-17,982.52
2015-03-18,987.935
2015-03-19,993.495
2015-03-20,1014.233
2015-03-23,1020.636
2015-03-24,1022.707
2015-03-25,1018.908
2015-03-26,1002.436
2015-03-27,1001.713
2015-03-30,1007.346
2015-03-31,995.682
2015-04-01,999.273
2015-04-02,1010.864
2015-04-03,1010.864
2015-04-06,1023.027
2015-04-07,1025.478
2015-04-08,1020.91
2015-04-09,1022.577
2015-04-10,1026.653
2015-04-13,1023.352
2015-04-14,1033.898
2015-04-15,1030.18
2015-04-16,1032.26
2015-04-17,1021.702
2015-04-20,1025.994
2015-04-21,1034.479
2015-04-22,1030.694
2015-04-23,1032.965
2015-04-24,1042.945
2015-04-27,1054.03
2015-04-28,1047.119
2015-04-29,1041.605
2015-04-30,1044.153
2015-05-01,1039.863
2015-05-04,1042.723
2015-05-05,1032.114
2015-05-06,1039.03
2015-05-07,1033.275
2015-05-08,1058.536
2015-05-11,1059.847
2015-05-12,1055.7
2015-05-13,1067.876
2015-05-14,1076.493
2015-05-15,1082.549
2015-05-18,1079.711
2015-05-19,1074.787
2015-05-20,1073.042
2015-05-21,1079.392
2015-05-22,1069.286
2015-05-25,1065.679
2015-05-26,1048.324
2015-05-27,1058.719
2015-05-28,1059.17
2015-05-29,1047.776
2015-06-01,1043.369
2015-06-02,1055.462
2015-06-03,1066.548
2015-06-04,1059.087
2015-06-05,1033.722
2015-06-08,1034.058
2015-06-09,1036.394
2015-06-10,1059.542
2015-06-11,1058.145
2015-06-12,1052.867
2015-06-15,1033.704
2015-06-16,1039.823
2015-06-17,1033.387
2015-06-18,1049.173
2015-06-19,1048.171
2015-06-22,1072.641
2015-06-23,1066.905
2015-06-24,1061.333
2015-06-25,1061.167
2015-06-26,1058.954
2015-06-29,1034.427
2015-06-30,1022.549
2015-07-01,1032.802
2015-07-02,1025.789
2015-07-03,1022.662
2015-07-06,1009.002
2015-07-07,980.424
