Date,WORLD SMID CAP SMID (Small+Mid Cap)
2010-09-20,801.748
2010-09-21,799.829
2010-09-22,798.884
2010-09-23,793.54
2010-09-24,809.207
2010-09-27,808.773
2010-09-28,814.273
2010-09-29,817.189
2010-09-30,814.955
2010-10-01,817.931
2010-10-04,811.028
2010-10-05,827.673
2010-10-06,829.521
2010-10-07,830.418
2010-10-08,834.878
2010-10-11,836.554
2010-10-12,834.752
2010-10-13,845.677
2010-10-14,847.853
2010-10-15,845.155
2010-10-18,846.902
2010-10-19,832.387
2010-10-20,841.686
2010-10-21,842.652
2010-10-22,844.017
2010-10-25,850.361
2010-10-26,846.249
2010-10-27,840.008
2010-10-28,842.529
2010-10-29,845.934
2010-11-01,846.472
2010-11-02,854.656
2010-11-03,854.24
2010-11-04,874.48
2010-11-05,876.513
2010-11-08,875.851
2010-11-09,872.559
2010-11-10,868.641
2010-11-11,866.975
2010-11-12,857.116
2010-11-15,856.854
2010-11-16,840.352
2010-11-17,843.386
2010-11-18,856.88
2010-11-19,859.861
2010-11-22,861.32
2010-11-23,849.046
2010-11-24,859.928
2010-11-25,861.891
2010-11-26,854.315
2010-11-29,848.179
2010-11-30,843.933
2010-12-01,860.183
2010-12-02,876.019
2010-12-03,885.472
2010-12-06,886.732
2010-12-07,890.35
2010-12-08,886.7
2010-12-09,888.484
2010-12-10,893.505
2010-12-13,898.299
2010-12-14,899.452
2010-12-15,895.042
2010-12-16,896.638
2010-12-17,898.487
2010-12-20,899.973
2010-12-21,908.365
2010-12-22,909.43
2010-12-23,908.956
2010-12-24,909.149
2010-12-27,909.24
2010-12-28,910.397
2010-12-29,914.75
2010-12-30,915.186
2010-12-31,916.882
2011-01-03,923.929
2011-01-04,920.422
2011-01-05,918.412
2011-01-06,916.685
2011-01-07,915.767
2011-01-10,914.283
2011-01-11,920.325
2011-01-12,930.055
2011-01-13,933.831
2011-01-14,936.223
2011-01-17,935.653
2011-01-18,942.07
2011-01-19,933.441
2011-01-20,919.244
2011-01-21,920.946
2011-01-24,927.257
2011-01-25,926.41
2011-01-26,936.299
2011-01-27,939.626
2011-01-28,926.056
2011-01-31,929.575
2011-02-01,946.024
2011-02-02,946.053
2011-02-03,946.121
2011-02-04,949.501
2011-02-07,956.8
2011-02-08,961.44
2011-02-09,957.1
2011-02-10,954.967
2011-02-11,959.591
2011-02-14,964.258
2011-02-15,961.371
2011-02-16,966.935
2011-02-17,972.541
2011-02-18,974.322
2011-02-21,971.38
2011-02-22,953.656
2011-02-23,944.181
2011-02-24,942.629
2011-02-25,958.251
2011-02-28,965.086
2011-03-01,957.109
2011-03-02,956.791
2011-03-03,968.757
2011-03-04,968.104
2011-03-07,960.164
2011-03-08,962.033
2011-03-09,961.021
2011-03-10,939.734
2011-03-11,940.781
2011-03-14,930.848
2011-03-15,909.186
2011-03-16,906.075
2011-03-17,918.348
2011-03-18,927.264
2011-03-21,943.795
2011-03-22,945.313
2011-03-23,945.497
2011-03-24,955.038
2011-03-25,958.02
2011-03-28,954.433
2011-03-29,958.269
2011-03-30,969.351
2011-03-31,971.663
2011-04-01,975.479
2011-04-04,979.966
2011-04-05,980.517
2011-04-06,982.281
2011-04-07,977.212
2011-04-08,979.509
2011-04-11,974.905
2011-04-12,962.42
2011-04-13,967.419
2011-04-14,968.416
2011-04-15,971.919
2011-04-18,956.601
2011-04-19,962.562
2011-04-20,981.92
2011-04-21,990.896
2011-04-22,991.023
2011-04-25,988.746
2011-04-26,995.11
2011-04-27,997.774
2011-04-28,1006.534
2011-04-29,1009.583
2011-05-02,1009.15
2011-05-03,998.635
2011-05-04,989.909
2011-05-05,981.834
2011-05-06,985.669
2011-05-09,986.293
2011-05-10,997.646
2011-05-11,990.131
2011-05-12,986.804
2011-05-13,980.075
2011-05-16,972.675
2011-05-17,965.338
2011-05-18,977.073
2011-05-19,979.643
2011-05-20,975.138
2011-05-23,957.526
2011-05-24,958.143
2011-05-25,962.546
2011-05-26,969.994
2011-05-27,979.663
2011-05-30,980.743
2011-05-31,991.684
2011-06-01,977.405
2011-06-02,971.885
2011-06-03,965.375
2011-06-06,956.006
2011-06-07,958.629
2011-06-08,947.563
2011-06-09,951.389
2011-06-10,937.277
2011-06-13,934.878
2011-06-14,949.718
2011-06-15,934.648
2011-06-16,924.92
2011-06-17,928.564
2011-06-20,929.654
2011-06-21,947.371
2011-06-22,946.872
2011-06-23,936.342
2011-06-24,932.138
2011-06-27,934.634
2011-06-28,946.363
2011-06-29,958.663
2011-06-30,970.533
2011-07-01,980.902
2011-07-04,985.137
2011-07-05,984.392
2011-07-06,983.066
2011-07-07,992.174
2011-07-08,985.709
2011-07-11,962.767
2011-07-12,958.275
2011-07-13,969.094
2011-07-14,958.776
2011-07-15,961.588
2011-07-18,947.674
2011-07-19,963.824
2011-07-20,967.663
2011-07-21,979.195
2011-07-22,984.598
2011-07-25,978.046
2011-07-26,976.939
2011-07-27,956.945
2011-07-28,950.256
2011-07-29,947.713
2011-08-01,941.423
2011-08-02,916.735
2011-08-03,912.451
2011-08-04,865.676
2011-08-05,849.898
2011-08-08,795.966
2011-08-09,826.781
2011-08-10,808.974
2011-08-11,836.95
2011-08-12,846.742
2011-08-15,867.084
2011-08-16,857.158
2011-08-17,858.128
2011-08-18,816.126
2011-08-19,804.865
2011-08-22,803.391
2011-08-23,824.546
2011-08-24,832.32
2011-08-25,821.389
2011-08-26,832.597
2011-08-29,859.067
2011-08-30,865.489
2011-08-31,875.137
2011-09-01,865.687
2011-09-02,844.777
2011-09-05,831.804
2011-09-06,823.097
2011-09-07,848.972
2011-09-08,844.662
2011-09-09,820.567
2011-09-12,812.509
2011-09-13,822.826
2011-09-14,831.129
2011-09-15,845.998
2011-09-16,850.842
2011-09-19,836.593
2011-09-20,833.806
2011-09-21,814.922
2011-09-22,779.939
2011-09-23,782.44
2011-09-26,789.047
2011-09-27,811.933
2011-09-28,796.273
2011-09-29,800.359
2011-09-30,781.137
2011-10-03,754.086
2011-10-04,759.988
2011-10-05,774.073
2011-10-06,795.433
2011-10-07,793.047
2011-10-10,815.509
2011-10-11,818.819
2011-10-12,832.022
2011-10-13,829.558
2011-10-14,841.395
2011-10-17,828.483
2011-10-18,835.767
2011-10-19,830.727
2011-10-20,825.842
2011-10-21,846.073
2011-10-24,866.135
2011-10-25,852.374
2011-10-26,857.093
2011-10-27,894.317
2011-10-28,895.708
2011-10-31,870.456
2011-11-01,839.673
2011-11-02,852.304
2011-11-03,867.015
2011-11-04,866.903
2011-11-07,865.637
2011-11-08,871.834
2011-11-09,844.292
2011-11-10,842.591
2011-11-11,862.627
2011-11-14,854.163
2011-11-15,853.564
2011-11-16,844.144
2011-11-17,831.132
2011-11-18,827.783
2011-11-21,809.533
2011-11-22,806.265
2011-11-23,787.049
2011-11-24,785.844
2011-11-25,782.385
2011-11-28,808.404
2011-11-29,813.446
2011-11-30,847.586
2011-12-01,845.344
2011-12-02,848.321
2011-12-05,858.613
2011-12-06,852.495
2011-12-07,853.662
2011-12-08,834.886
2011-12-09,845.591
2011-12-12,832.162
2011-12-13,821.254
2011-12-14,804.908
2011-12-15,808.991
2011-12-16,814.631
2011-12-19,803.876
2011-12-20,828.287
2011-12-21,828.922
2011-12-22,834.75
2011-12-23,839.701
2011-12-26,840.03
2011-12-27,841.634
2011-12-28,829.375
2011-12-29,836.232
2011-12-30,839.876
2012-01-02,841.771
2012-01-03,854.972
2012-01-04,852.35
2012-01-05,850.071
2012-01-06,847.477
2012-01-09,849.407
2012-01-10,860.9
2012-01-11,861.021
2012-01-12,864.882
2012-01-13,859.992
2012-01-16,860.874
2012-01-17,866.504
2012-01-18,877.493
2012-01-19,885.275
2012-01-20,886.27
2012-01-23,891.021
2012-01-24,888.09
2012-01-25,895.2
2012-01-26,899.788
2012-01-27,901.157
2012-01-30,894.336
2012-01-31,897.19
2012-02-01,913.142
2012-02-02,916.416
2012-02-03,927.192
2012-02-06,926.697
2012-02-07,928.109
2012-02-08,930.881
2012-02-09,932.704
2012-02-10,921.824
2012-02-13,929.284
2012-02-14,924.801
2012-02-15,925.385
2012-02-16,930.847
2012-02-17,935.384
2012-02-20,940.958
2012-02-21,937.526
2012-02-22,933.521
2012-02-23,940.377
2012-02-24,944.271
2012-02-27,942.205
2012-02-28,943.226
2012-02-29,939.161
2012-03-01,942.86
2012-03-02,937.048
2012-03-05,931.137
2012-03-06,910.596
2012-03-07,917.52
2012-03-08,932.464
2012-03-09,936.887
2012-03-12,933.329
2012-03-13,947.154
2012-03-14,941.652
2012-03-15,948.297
2012-03-16,951.678
2012-03-19,955.077
2012-03-20,946.611
2012-03-21,945.564
2012-03-22,938.045
2012-03-23,943.213
2012-03-26,955.49
2012-03-27,954.099
2012-03-28,946.938
2012-03-29,943.625
2012-03-30,948.255
2012-04-02,956.039
2012-04-03,952.592
2012-04-04,932.687
2012-04-05,930.993
2012-04-06,930.434
2012-04-09,922.111
2012-04-10,905.283
2012-04-11,913.456
2012-04-12,928.896
2012-04-13,918.735
2012-04-16,916.49
2012-04-17,930.052
2012-04-18,927.907
2012-04-19,924.662
2012-04-20,927.417
2012-04-23,913.388
2012-04-24,917.402
2012-04-25,930.263
2012-04-26,937.607
2012-04-27,943.501
2012-04-30,939.644
2012-05-01,941.367
2012-05-02,940.64
2012-05-03,932.26
2012-05-04,917.279
2012-05-07,913.625
2012-05-08,905.908
2012-05-09,898.933
2012-05-10,903.273
2012-05-11,901.839
2012-05-14,887.066
2012-05-15,878.853
2012-05-16,870.235
2012-05-17,857.279
2012-05-18,845.96
2012-05-21,859.49
2012-05-22,865.279
2012-05-23,859.413
2012-05-24,861.271
2012-05-25,860.402
2012-05-28,862.08
2012-05-29,872.358
2012-05-30,855.68
2012-05-31,852.818
2012-06-01,830.956
2012-06-04,827.528
2012-06-05,836.237
2012-06-06,854.942
2012-06-07,857.808
2012-06-08,856.945
2012-06-11,849.368
2012-06-12,853.817
2012-06-13,848.671
2012-06-14,852.436
2012-06-15,862.467
2012-06-18,867.404
2012-06-19,878.891
2012-06-20,881.477
2012-06-21,863.495
2012-06-22,862.885
2012-06-25,849.766
2012-06-26,850.719
2012-06-27,859.184
2012-06-28,858.795
2012-06-29,885.754
2012-07-02,890.787
2012-07-03,900.781
2012-07-04,900.765
2012-07-05,896.933
2012-07-06,886.134
2012-07-09,880.941
2012-07-10,875.694
2012-07-11,872.752
2012-07-12,865.982
2012-07-13,879.001
2012-07-16,878.201
2012-07-17,880.15
2012-07-18,886.089
2012-07-19,893.114
2012-07-20,881.659
2012-07-23,865.345
2012-07-24,858.192
2012-07-25,858.684
2012-07-26,876.543
2012-07-27,891.82
2012-07-30,892.949
2012-07-31,889.23
2012-08-01,883.367
2012-08-02,875.079
2012-08-03,891.744
2012-08-06,899.586
2012-08-07,907.187
2012-08-08,907.484
2012-08-09,910.091
2012-08-10,910.623
2012-08-13,908.258
2012-08-14,908.31
2012-08-15,911.052
2012-08-16,919.539
2012-08-17,923.837
2012-08-20,921.726
2012-08-21,925.891
2012-08-22,921.861
2012-08-23,920.363
2012-08-24,919.521
2012-08-27,919.147
2012-08-28,918.535
2012-08-29,919.529
2012-08-30,911.168
2012-08-31,917.148
2012-09-03,917.862
2012-09-04,917.943
2012-09-05,916.608
2012-09-06,932.923
2012-09-07,945.103
2012-09-10,942.401
2012-09-11,945.189
2012-09-12,950.847
2012-09-13,958.245
2012-09-14,974.04
2012-09-17,967.359
2012-09-18,962.394
2012-09-19,965.687
2012-09-20,959.382
2012-09-21,962.815
2012-09-24,957.042
2012-09-25,951.555
2012-09-26,940.638
2012-09-27,949.441
2012-09-28,946.073
2012-10-01,948.52
2012-10-02,949.535
2012-10-03,947.273
2012-10-04,955.764
2012-10-05,959.917
2012-10-08,954.143
2012-10-09,944.21
2012-10-10,938.262
2012-10-11,942.09
2012-10-12,939.208
2012-10-15,943.198
2012-10-16,953.847
2012-10-17,962.255
2012-10-18,962.113
2012-10-19,950.494
2012-10-22,948.894
2012-10-23,937.88
2012-10-24,936.139
2012-10-25,940.022
2012-10-26,937.496
2012-10-29,935.849
2012-10-30,937.901
2012-10-31,940.967
2012-11-01,952.433
2012-11-02,945.288
2012-11-05,945.272
2012-11-06,951.123
2012-11-07,936.979
2012-11-08,927.001
2012-11-09,925.819
2012-11-12,923.431
2012-11-13,920.928
2012-11-14,909.779
2012-11-15,906.27
2012-11-16,907.891
2012-11-19,926.035
2012-11-20,927.015
2012-11-21,929.625
2012-11-22,934.38
2012-11-23,943.851
2012-11-26,942.948
2012-11-27,941.945
2012-11-28,944.387
2012-11-29,952.833
2012-11-30,953.51
2012-12-03,952.999
2012-12-04,953.761
2012-12-05,954.512
2012-12-06,957.652
2012-12-07,958.717
2012-12-10,961.14
2012-12-11,966.692
2012-12-12,967.674
2012-12-13,963.909
2012-12-14,963.832
2012-12-17,970.97
2012-12-18,981.454
2012-12-19,985.022
2012-12-20,988.252
2012-12-21,980.992
2012-12-24,978.833
2012-12-25,979.299
2012-12-26,976.31
2012-12-27,977.409
2012-12-28,972.438
2012-12-31,982.218
2013-01-01,982.316
2013-01-02,1003.139
2013-01-03,1002.224
2013-01-04,1007.095
2013-01-07,1005.965
2013-01-08,1002.608
2013-01-09,1006.847
2013-01-10,1012.964
2013-01-11,1014.579
2013-01-14,1013.838
2013-01-15,1017.918
2013-01-16,1014.593
2013-01-17,1021.113
2013-01-18,1023.494
2013-01-21,1024.835
2013-01-22,1029.554
2013-01-23,1027.056
2013-01-24,1030.067
2013-01-25,1037.604
2013-01-28,1035.672
2013-01-29,1037.371
2013-01-30,1035.28
2013-01-31,1036.446
2013-02-01,1045.123
2013-02-04,1034.544
2013-02-05,1037.217
2013-02-06,1042.884
2013-02-07,1039.668
2013-02-08,1045.864
2013-02-11,1041.951
2013-02-12,1048.26
2013-02-13,1049.155
2013-02-14,1049.645
2013-02-15,1047.001
2013-02-18,1047.814
2013-02-19,1056.216
2013-02-20,1045.765
2013-02-21,1032.929
2013-02-22,1041.066
2013-02-25,1030.573
2013-02-26,1029.391
2013-02-27,1039.822
2013-02-28,1044.479
2013-03-01,1041.661
2013-03-04,1043.496
2013-03-05,1054.728
2013-03-06,1057.523
2013-03-07,1059.474
2013-03-08,1063.167
2013-03-11,1066.536
2013-03-12,1065.283
2013-03-13,1065.243
2013-03-14,1073.702
2013-03-15,1077.985
2013-03-18,1070.211
2013-03-19,1066.646
2013-03-20,1072.982
2013-03-21,1069.073
2013-03-22,1070.319
2013-03-25,1067.542
2013-03-26,1071.843
2013-03-27,1071.515
2013-03-28,1077.171
2013-03-29,1077.437
2013-04-01,1067.38
2013-04-02,1066.519
2013-04-03,1058.097
2013-04-04,1056.286
2013-04-05,1055.148
2013-04-08,1062.241
2013-04-09,1065.699
2013-04-10,1080.524
2013-04-11,1087.231
2013-04-12,1083.073
2013-04-15,1057.217
2013-04-16,1064.764
2013-04-17,1051.339
2013-04-18,1046.055
2013-04-19,1054.407
2013-04-22,1058.787
2013-04-23,1071.863
2013-04-24,1079.033
2013-04-25,1088.029
2013-04-26,1085.361
2013-04-29,1091.722
2013-04-30,1100.457
2013-05-01,1090.297
2013-05-02,1093.565
2013-05-03,1103.959
2013-05-06,1106.033
2013-05-07,1115.128
2013-05-08,1124.171
2013-05-09,1119.987
2013-05-10,1121.629
2013-05-13,1121.302
2013-05-14,1128.622
2013-05-15,1130.279
2013-05-16,1128.283
2013-05-17,1133.388
2013-05-20,1138.577
2013-05-21,1140.107
2013-05-22,1128.621
2013-05-23,1114.687
2013-05-24,1114.545
2013-05-27,1112.036
2013-05-28,1117.933
2013-05-29,1114.219
2013-05-30,1116.902
2013-05-31,1106.569
2013-06-03,1104.67
2013-06-04,1102.909
2013-06-05,1087.656
2013-06-06,1091.376
2013-06-07,1100.355
2013-06-10,1104.405
2013-06-11,1095.156
2013-06-12,1091.241
2013-06-13,1097.819
2013-06-14,1099.104
2013-06-17,1109.192
2013-06-18,1114.61
2013-06-19,1109.32
2013-06-20,1071.358
2013-06-21,1068.102
2013-06-24,1052.62
2013-06-25,1062.33
2013-06-26,1068.643
2013-06-27,1081.242
2013-06-28,1081.887
2013-07-01,1093.59
2013-07-02,1094.347
2013-07-03,1092.618
2013-07-04,1096.836
2013-07-05,1100.948
2013-07-08,1105.357
2013-07-09,1114.134
2013-07-10,1118.462
2013-07-11,1136.199
2013-07-12,1138.397
2013-07-15,1140.46
2013-07-16,1139.158
2013-07-17,1140.872
2013-07-18,1148.464
2013-07-19,1149.626
2013-07-22,1155.857
2013-07-23,1155.076
2013-07-24,1150.316
2013-07-25,1152.647
2013-07-26,1149.683
2013-07-29,1142.774
2013-07-30,1147.682
2013-07-31,1147.268
2013-08-01,1162.896
2013-08-02,1168.371
2013-08-05,1168.609
2013-08-06,1165.025
2013-08-07,1156.866
2013-08-08,1165.538
2013-08-09,1166.658
2013-08-12,1165.784
2013-08-13,1166.052
2013-08-14,1166.346
2013-08-15,1149.44
2013-08-16,1150.071
2013-08-19,1144.204
2013-08-20,1149.016
2013-08-21,1141.063
2013-08-22,1148.978
2013-08-23,1155.397
2013-08-26,1153.471
2013-08-27,1135.187
2013-08-28,1130.848
2013-08-29,1134.173
2013-08-30,1124.737
2013-09-02,1130.648
2013-09-03,1135.239
2013-09-04,1144.284
2013-09-05,1146.037
2013-09-06,1149.577
2013-09-09,1164.489
2013-09-10,1175.845
2013-09-11,1179.709
2013-09-12,1176.32
2013-09-13,1177.855
2013-09-16,1187.527
2013-09-17,1189.971
2013-09-18,1199.712
2013-09-19,1207.882
2013-09-20,1199.843
2013-09-23,1196.201
2013-09-24,1197.642
2013-09-25,1196.951
2013-09-26,1200.331
2013-09-27,1200.162
2013-09-30,1196.23
2013-10-01,1206.132
2013-10-02,1203.451
2013-10-03,1196.168
2013-10-04,1199.924
2013-10-07,1188.65
2013-10-08,1177.158
2013-10-09,1172.795
2013-10-10,1192.559
2013-10-11,1202.825
2013-10-14,1207.304
2013-10-15,1201.86
2013-10-16,1210.707
2013-10-17,1224.864
2013-10-18,1234.982
2013-10-21,1237.177
2013-10-22,1243.396
2013-10-23,1235.985
2013-10-24,1240.997
2013-10-25,1239.932
2013-10-28,1239.112
2013-10-29,1241.193
2013-10-30,1236.548
2013-10-31,1232.222
2013-11-01,1225.667
2013-11-04,1233.296
2013-11-05,1228.946
2013-11-06,1231.723
2013-11-07,1214.79
2013-11-08,1221.748
2013-11-11,1226.287
2013-11-12,1224.929
2013-11-13,1228.28
2013-11-14,1235.515
2013-11-15,1241.564
2013-11-18,1238.564
2013-11-19,1231.458
2013-11-20,1227.576
2013-11-21,1234.342
2013-11-22,1238.889
2013-11-25,1239.057
2013-11-26,1241.543
2013-11-27,1243.904
2013-11-28,1246.523
2013-11-29,1246.411
2013-12-02,1240.248
2013-12-03,1234.376
2013-12-04,1228.669
2013-12-05,1227.404
2013-12-06,1235.091
2013-12-09,1238.56
2013-12-10,1237.363
2013-12-11,1224.253
2013-12-12,1217.626
2013-12-13,1219.059
2013-12-16,1226.873
2013-12-17,1226.383
2013-12-18,1238.37
2013-12-19,1237.925
2013-12-20,1248.971
2013-12-23,1258.105
2013-12-24,1260.766
2013-12-25,1260.852
2013-12-26,1264.497
2013-12-27,1269.214
2013-12-30,1273.265
2013-12-31,1276.895
2014-01-01,1276.932
2014-01-02,1266.546
2014-01-03,1270.175
2014-01-06,1266.131
2014-01-07,1270.851
2014-01-08,1274.691
2014-01-09,1272.909
2014-01-10,1282.713
2014-01-13,1275.1
2014-01-14,1280.993
2014-01-15,1286.513
2014-01-16,1286.36
2014-01-17,1285.435
2014-01-20,1285.137
2014-01-21,1288.097
2014-01-22,1292.461
2014-01-23,1283.865
2014-01-24,1257.459
2014-01-27,1244.207
2014-01-28,1253.551
2014-01-29,1249.931
2014-01-30,1253.3
2014-01-31,1247.98
2014-02-03,1222.844
2014-02-04,1221.993
2014-02-05,1222.247
2014-02-06,1237.845
2014-02-07,1251.941
2014-02-10,1256.224
2014-02-11,1268.36
2014-02-12,1273.474
2014-02-13,1280.077
2014-02-14,1284.46
2014-02-17,1288.28
2014-02-18,1296.304
2014-02-19,1292.138
2014-02-20,1294.716
2014-02-21,1299.993
2014-02-24,1307.43
2014-02-25,1309.511
2014-02-26,1308.59
2014-02-27,1312.189
2014-02-28,1317.552
2014-03-03,1303.166
2014-03-04,1322.7
2014-03-05,1323.694
2014-03-06,1328.652
2014-03-07,1326.499
2014-03-10,1320.321
2014-03-11,1315.461
2014-03-12,1311.077
2014-03-13,1301.427
2014-03-14,1296.107
2014-03-17,1304.777
2014-03-18,1316.516
2014-03-19,1310.592
2014-03-20,1303.808
2014-03-21,1301.67
2014-03-24,1292.402
2014-03-25,1296.49
2014-03-26,1291.227
2014-03-27,1291.546
2014-03-28,1297.065
2014-03-31,1311.528
2014-04-01,1322.129
2014-04-02,1325.707
2014-04-03,1319.898
2014-04-04,1310.084
2014-04-07,1293.463
2014-04-08,1296.138
2014-04-09,1307.533
2014-04-10,1289.894
2014-04-11,1272.475
2014-04-14,1271.588
2014-04-15,1272.828
2014-04-16,1288.767
2014-04-17,1295.154
2014-04-18,1296.094
2014-04-21,1297.223
2014-04-22,1307.253
2014-04-23,1305.147
2014-04-24,1305.399
2014-04-25,1294.022
2014-04-28,1288.915
2014-04-29,1295.385
2014-04-30,1302.014
2014-05-01,1305.083
2014-05-02,1308.144
2014-05-05,1307.703
2014-05-06,1303.259
2014-05-07,1299.64
2014-05-08,1298.094
2014-05-09,1297.057
2014-05-12,1310.995
2014-05-13,1309.153
2014-05-14,1302.955
2014-05-15,1291.437
2014-05-16,1290.287
2014-05-19,1295.286
2014-05-20,1287.719
2014-05-21,1293.238
2014-05-22,1301.472
2014-05-23,1308.276
2014-05-26,1312.868
2014-05-27,1319.568
2014-05-28,1319.08
2014-05-29,1323.975
2014-05-30,1323.778
2014-06-02,1326.437
2014-06-03,1324.193
2014-06-04,1328.534
2014-06-05,1338.172
2014-06-06,1348.127
2014-06-09,1350.782
2014-06-10,1347.915
2014-06-11,1344.31
2014-06-12,1341.2
2014-06-13,1341.216
2014-06-16,1341.337
2014-06-17,1345.859
2014-06-18,1352.192
2014-06-19,1359.156
2014-06-20,1359.651
2014-06-23,1358.586
2014-06-24,1350.506
2014-06-25,1351.786
2014-06-26,1353.976
2014-06-27,1357.875
2014-06-30,1364.104
2014-07-01,1373.772
2014-07-02,1372.86
2014-07-03,1378.86
2014-07-04,1378.613
2014-07-07,1366.685
2014-07-08,1354.899
2014-07-09,1356.738
2014-07-10,1345.835
2014-07-11,1344.982
2014-07-14,1352.095
2014-07-15,1345.093
2014-07-16,1350.212
2014-07-17,1338.139
2014-07-18,1346.025
2014-07-21,1342.471
2014-07-22,1351.505
2014-07-23,1353.421
2014-07-24,1354.466
2014-07-25,1348.077
2014-07-28,1345.819
2014-07-29,1343.508
2014-07-30,1340.585
2014-07-31,1320.355
2014-08-01,1314.289
2014-08-04,1317.734
2014-08-05,1309.894
2014-08-06,1306.26
2014-08-07,1301.722
2014-08-08,1305.949
2014-08-11,1318.224
2014-08-12,1315.766
2014-08-13,1323.118
2014-08-14,1328.323
2014-08-15,1327.903
2014-08-18,1339.816
2014-08-19,1345.7
2014-08-20,1345.335
2014-08-21,1348.362
2014-08-22,1345.941
2014-08-25,1351.861
2014-08-26,1356.524
2014-08-27,1358.223
2014-08-28,1352.843
2014-08-29,1357.105
2014-09-01,1356.802
2014-09-02,1356.981
2014-09-03,1358.325
2014-09-04,1353.163
2014-09-05,1354.392
2014-09-08,1349.743
2014-09-09,1338.883
2014-09-10,1339.354
2014-09-11,1341.946
2014-09-12,1334.259
2014-09-15,1326.843
2014-09-16,1328.511
2014-09-17,1330.664
2014-09-18,1334.357
2014-09-19,1329.407
2014-09-22,1315.788
2014-09-23,1306.623
2014-09-24,1310.793
2014-09-25,1297.85
2014-09-26,1300.692
2014-09-29,1298.923
2014-09-30,1290.83
2014-10-01,1275.366
2014-10-02,1269.806
2014-10-03,1274.27
2014-10-06,1275.871
2014-10-07,1260.628
2014-10-08,1268.223
2014-10-09,1248.809
2014-10-10,1226.07
2014-10-13,1215.618
2014-10-14,1218.853
2014-10-15,1216.058
2014-10-16,1220.167
2014-10-17,1231.056
2014-10-20,1244.171
2014-10-21,1265.015
2014-10-22,1260.737
2014-10-23,1270.994
2014-10-24,1276.083
2014-10-27,1274.969
2014-10-28,1292.821
2014-10-29,1293.362
2014-10-30,1294.338
2014-10-31,1308.584
2014-11-03,1303.549
2014-11-04,1301.412
2014-11-05,1305.015
2014-11-06,1306.699
2014-11-07,1307.902
2014-11-10,1313.757
2014-11-11,1314.695
2014-11-12,1316.405
2014-11-13,1312.67
2014-11-14,1314.005
2014-11-17,1309.414
2014-11-18,1320.589
2014-11-19,1314.847
2014-11-20,1319.889
2014-11-21,1327.135
2014-11-24,1332.194
2014-11-25,1334.918
2014-11-26,1337.036
2014-11-27,1333.593
2014-11-28,1324.74
2014-12-01,1313.868
2014-12-02,1318.413
2014-12-03,1326.09
2014-12-04,1323.528
2014-12-05,1325.04
2014-12-08,1314.839
2014-12-09,1318.289
2014-12-10,1298.694
2014-12-11,1298.588
2014-12-12,1284.397
2014-12-15,1270.936
2014-12-16,1272.846
2014-12-17,1289.82
2014-12-18,1310.888
2014-12-19,1319.898
2014-12-22,1323.826
2014-12-23,1325.8
2014-12-24,1329.04
2014-12-25,1328.473
2014-12-26,1332.516
2014-12-29,1335.372
2014-12-30,1329.915
2014-12-31,1323.197
2015-01-01,1323.201
2015-01-02,1319.863
2015-01-05,1299.218
2015-01-06,1283.284
2015-01-07,1288.068
2015-01-08,1308.9
2015-01-09,1304.618
2015-01-12,1298.125
2015-01-13,1299.46
2015-01-14,1293.083
2015-01-15,1286.023
2015-01-16,1294.199
2015-01-19,1300.438
2015-01-20,1298.927
2015-01-21,1304.091
2015-01-22,1315.954
2015-01-23,1314.507
2015-01-26,1322.949
2015-01-27,1323.477
2015-01-28,1312.512
2015-01-29,1315.431
2015-01-30,1304.905
2015-02-02,1314.444
2015-02-03,1331.791
2015-02-04,1330.987
2015-02-05,1344.414
2015-02-06,1338.257
2015-02-09,1332.825
2015-02-10,1340.656
2015-02-11,1336.792
2015-02-12,1355.662
2015-02-13,1363.268
2015-02-16,1364.243
2015-02-17,1365.418
2015-02-18,1373.036
2015-02-19,1375.215
2015-02-20,1380.461
2015-02-23,1381.989
2015-02-24,1383.238
2015-02-25,1387.879
2015-02-26,1384.8
2015-02-27,1384.462
2015-03-02,1387.84
2015-03-03,1382.247
2015-03-04,1374.656
2015-03-05,1378.824
2015-03-06,1362.894
2015-03-09,1361.565
2015-03-10,1343.307
2015-03-11,1346.288
2015-03-12,1361.534
2015-03-13,1355.746
2015-03-16,1367.511
2015-03-17,1365.998
2015-03-18,1378.683
2015-03-19,1378.837
2015-03-20,1396.152
2015-03-23,1399.441
2015-03-24,1397.533
2015-03-25,1383.867
2015-03-26,1373.938
2015-03-27,1377.169
2015-03-30,1386.928
2015-03-31,1379.534
2015-04-01,1377.522
2015-04-02,1387.975
2015-04-03,1388.973
2015-04-06,1400.844
2015-04-07,1397.296
2015-04-08,1403.107
2015-04-09,1403.869
2015-04-10,1407.827
2015-04-13,1403.194
2015-04-14,1410.554
2015-04-15,1413.838
2015-04-16,1415.905
2015-04-17,1400.58
2015-04-20,1405.704
2015-04-21,1410.436
2015-04-22,1411.292
2015-04-23,1416.908
2015-04-24,1419.691
2015-04-27,1417.616
2015-04-28,1419.009
2015-04-29,1413.243
2015-04-30,1399.234
2015-05-01,1403.472
2015-05-04,1407.923
2015-05-05,1394.792
2015-05-06,1396.295
2015-05-07,1394.9
2015-05-08,1412.025
2015-05-11,1413.149
2015-05-12,1411.168
2015-05-13,1418.129
