Date,NORWAY LARGE VALUE Large Cap
2015-03-30,1034.902
2015-03-31,1027.506
2015-04-01,1036.978
2015-04-02,1046.779
2015-04-03,1046.779
2015-04-06,1055.837
2015-04-07,1081.375
2015-04-08,1074.642
2015-04-09,1067.791
2015-04-10,1086.506
2015-04-13,1090.971
2015-04-14,1111.229
2015-04-15,1118.439
2015-04-16,1133.706
2015-04-17,1114.215
2015-04-20,1113.348
2015-04-21,1125.832
2015-04-22,1104.838
2015-04-23,1125.733
2015-04-24,1132.145
2015-04-27,1145.697
2015-04-28,1148.292
2015-04-29,1155.934
2015-04-30,1161.098
2015-05-01,1154.358
2015-05-04,1171.157
2015-05-05,1170.747
2015-05-06,1196.244
2015-05-07,1177.855
2015-05-08,1193.88
2015-05-11,1192.909
2015-05-12,1196.377
2015-05-13,1220.85
2015-05-14,1219.609
2015-05-15,1218.325
2015-05-18,1203.918
2015-05-19,1172.519
2015-05-20,1169.148
2015-05-21,1175.531
2015-05-22,1164.696
2015-05-25,1164.696
2015-05-26,1131.589
2015-05-27,1128.055
2015-05-28,1116.563
2015-05-29,1122.642
2015-06-01,1091.604
2015-06-02,1121.62
2015-06-03,1144.191
2015-06-04,1133.592
2015-06-05,1099.578
2015-06-08,1110.36
2015-06-09,1112.034
2015-06-10,1122.183
2015-06-11,1107.745
2015-06-12,1106.15
2015-06-15,1087.952
2015-06-16,1090.495
2015-06-17,1105.169
2015-06-18,1095.951
2015-06-19,1096.564
2015-06-22,1123.671
2015-06-23,1115.17
2015-06-24,1118.674
2015-06-25,1118.322
2015-06-26,1112.049
2015-06-29,1082.878
2015-06-30,1081.368
2015-07-01,1072.92
2015-07-02,1071.98
2015-07-03,1057.27
2015-07-06,1032.624
2015-07-07,1002.279
2015-07-08,1011.889
2015-07-09,1036.929
2015-07-10,1076.195
2015-07-13,1069.405
2015-07-14,1073.147
2015-07-15,1079.862
2015-07-16,1082.391
2015-07-17,1072.623
2015-07-20,1064.724
2015-07-21,1085.119
2015-07-22,1061.067
2015-07-23,1063.61
2015-07-24,1057.791
2015-07-27,1037.313
2015-07-28,1033.138
2015-07-29,1065.437
2015-07-30,1063.787
2015-07-31,1059.252
2015-08-03,1045.305
2015-08-04,1034.881
2015-08-05,1043.687
2015-08-06,1028.349
2015-08-07,1033.2
2015-08-10,1035.353
2015-08-11,1009.974
2015-08-12,1017.442
2015-08-13,1014.884
2015-08-14,994.279
2015-08-17,995.992
2015-08-18,984.503
2015-08-19,969.584
2015-08-20,960.631
2015-08-21,951.134
2015-08-24,900.3
2015-08-25,916.794
2015-08-26,913.773
2015-08-27,933.741
2015-08-28,948.206
2015-08-31,931.191
2015-09-01,921.866
2015-09-02,924.122
2015-09-03,951.317
2015-09-04,917.006
2015-09-07,916.841
2015-09-08,941.677
2015-09-09,952.251
2015-09-10,934.866
2015-09-11,919.785
2015-09-14,909.677
2015-09-15,915.226
2015-09-16,938.962
2015-09-17,942.798
2015-09-18,935.067
2015-09-21,927.239
2015-09-22,904.235
2015-09-23,896.773
2015-09-24,861.52
2015-09-25,872.503
2015-09-28,857.939
2015-09-29,869.395
2015-09-30,881.854
2015-10-01,903.981
2015-10-02,904.64
2015-10-05,930.518
2015-10-06,968.031
2015-10-07,1005.822
2015-10-08,994.688
2015-10-09,1010.569
2015-10-12,1000.328
2015-10-13,980.361
2015-10-14,980.994
2015-10-15,994.033
2015-10-16,1001.021
2015-10-19,997.815
2015-10-20,996.41
2015-10-21,989.087
2015-10-22,980.901
2015-10-23,975.834
2015-10-26,976.957
2015-10-27,948.786
2015-10-28,948.413
2015-10-29,918.602
2015-10-30,927.324
2015-11-02,935.168
2015-11-03,938.999
2015-11-04,948.247
2015-11-05,939.995
2015-11-06,925.25
2015-11-09,928.826
2015-11-10,921.903
2015-11-11,925.261
2015-11-12,889.061
2015-11-13,879.879
2015-11-16,889.36
2015-11-17,909.334
2015-11-18,918.702
2015-11-19,925.618
2015-11-20,912.982
2015-11-23,907.933
2015-11-24,910.312
2015-11-25,909.607
2015-11-26,917.411
2015-11-27,906.688
2015-11-30,912.528
2015-12-01,918.009
2015-12-02,920.369
2015-12-03,919.256
2015-12-04,896.893
2015-12-07,884.501
2015-12-08,860.233
2015-12-09,880.435
2015-12-10,874.371
2015-12-11,852.445
2015-12-14,842.441
2015-12-15,873.129
2015-12-16,874.94
2015-12-17,862.732
2015-12-18,840.02
2015-12-21,834.375
2015-12-22,836.351
2015-12-23,862.661
2015-12-24,869.476
2015-12-25,869.476
2015-12-28,859.496
2015-12-29,865.779
2015-12-30,853.042
2015-12-31,850.445
2016-01-01,850.445
2016-01-04,833.054
2016-01-05,812.075
2016-01-06,799.932
2016-01-07,788.712
2016-01-08,789.691
2016-01-11,768.411
2016-01-12,764.2
2016-01-13,773.245
2016-01-14,758.072
2016-01-15,748.644
2016-01-18,731.665
2016-01-19,759.211
2016-01-20,712.723
2016-01-21,736.965
2016-01-22,788.148
2016-01-25,774.864
2016-01-26,785.403
2016-01-27,783.161
2016-01-28,801.549
2016-01-29,807.698
2016-02-01,794.992
2016-02-02,760.2
2016-02-03,769.198
2016-02-04,817.451
2016-02-05,822.973
2016-02-08,790.302
2016-02-09,783.947
2016-02-10,770.707
2016-02-11,739.66
2016-02-12,747.086
2016-02-15,772.418
2016-02-16,762.804
2016-02-17,797.981
2016-02-18,804.648
2016-02-19,790.699
2016-02-22,816.246
2016-02-23,808.225
2016-02-24,769.1
2016-02-25,789.06
2016-02-26,804.753
2016-02-29,813.786
2016-03-01,818.598
2016-03-02,819.923
2016-03-03,842.432
2016-03-04,862.875
2016-03-07,857.088
2016-03-08,860.085
2016-03-09,859.05
2016-03-10,856.833
2016-03-11,870.655
2016-03-14,871.164
2016-03-15,851.457
2016-03-16,850.465
2016-03-17,873.284
2016-03-18,881.171
2016-03-21,872.097
2016-03-22,871.445
2016-03-23,855.589
2016-03-24,854.12
2016-03-25,854.12
2016-03-28,861.669
2016-03-29,826.182
2016-03-30,869.804
2016-03-31,855.011
2016-04-01,832.315
2016-04-04,831.492
2016-04-05,813.171
2016-04-06,816.975
2016-04-07,819.817
2016-04-08,841.593
2016-04-11,857.003
2016-04-12,862.704
2016-04-13,888.421
2016-04-14,884.709
2016-04-15,875.255
2016-04-18,878.755
2016-04-19,909.026
2016-04-20,913.039
2016-04-21,923.778
2016-04-22,906.734
2016-04-25,899.281
2016-04-26,907.884
2016-04-27,926.417
2016-04-28,943.861
2016-04-29,941.078
2016-05-02,932.898
2016-05-03,909.509
2016-05-04,904.866
2016-05-05,900.412
2016-05-06,893.666
2016-05-09,888.334
2016-05-10,891.954
2016-05-11,894.503
2016-05-12,903.81
2016-05-13,894.406
2016-05-16,900.286
2016-05-17,899.023
2016-05-18,909.401
2016-05-19,872.95
2016-05-20,890.386
2016-05-23,887.879
2016-05-24,896.6
2016-05-25,915.59
2016-05-26,927.762
2016-05-27,915.0
2016-05-30,920.167
2016-05-31,903.937
2016-06-01,894.985
2016-06-02,891.846
2016-06-03,904.2
2016-06-06,921.673
2016-06-07,941.24
2016-06-08,944.743
2016-06-09,925.806
2016-06-10,904.783
2016-06-13,888.781
2016-06-14,864.07
2016-06-15,868.198
2016-06-16,832.396
2016-06-17,871.879
2016-06-20,907.162
2016-06-21,895.16
2016-06-22,907.438
2016-06-23,930.013
2016-06-24,870.373
2016-06-27,827.334
2016-06-28,850.774
2016-06-29,883.699
2016-06-30,895.343
2016-07-01,911.502
2016-07-04,912.416
2016-07-05,885.595
2016-07-06,862.69
2016-07-07,895.171
2016-07-08,885.663
2016-07-11,905.33
2016-07-12,896.268
2016-07-13,895.18
2016-07-14,904.144
2016-07-15,900.203
2016-07-18,888.71
2016-07-19,890.255
2016-07-20,891.745
2016-07-21,908.058
2016-07-22,883.339
2016-07-25,862.689
2016-07-26,867.421
2016-07-27,864.15
2016-07-28,844.638
2016-07-29,847.224
2016-08-01,839.935
2016-08-02,836.709
2016-08-03,837.128
2016-08-04,845.76
2016-08-05,846.253
2016-08-08,856.414
2016-08-09,875.779
2016-08-10,888.378
2016-08-11,891.639
2016-08-12,893.846
2016-08-15,898.993
2016-08-16,898.231
2016-08-17,880.628
2016-08-18,896.374
2016-08-19,893.489
2016-08-22,890.067
2016-08-23,902.173
2016-08-24,898.646
2016-08-25,896.234
2016-08-26,904.321
2016-08-29,887.928
2016-08-30,896.335
2016-08-31,893.055
2016-09-01,885.04
2016-09-02,895.714
2016-09-05,908.629
2016-09-06,911.269
2016-09-07,919.823
2016-09-08,915.534
2016-09-09,901.166
2016-09-12,886.681
2016-09-13,876.935
2016-09-14,870.592
2016-09-15,863.784
2016-09-16,860.066
2016-09-19,872.599
2016-09-20,866.704
2016-09-21,868.869
2016-09-22,902.55
2016-09-23,897.276
2016-09-26,885.026
2016-09-27,869.774
2016-09-28,885.572
2016-09-29,929.321
2016-09-30,926.666
2016-10-03,928.81
2016-10-04,946.044
2016-10-05,951.549
2016-10-06,951.247
2016-10-07,943.533
2016-10-10,961.477
2016-10-11,944.334
2016-10-12,927.175
2016-10-13,917.512
2016-10-14,935.108
2016-10-17,928.839
2016-10-18,935.751
2016-10-19,947.776
2016-10-20,943.944
2016-10-21,946.155
2016-10-24,949.58
2016-10-25,949.222
2016-10-26,933.057
2016-10-27,959.042
2016-10-28,960.884
2016-10-31,951.897
2016-11-01,954.121
2016-11-02,935.738
2016-11-03,946.828
2016-11-04,942.876
2016-11-07,945.179
2016-11-08,957.864
2016-11-09,956.496
2016-11-10,973.082
2016-11-11,959.321
2016-11-14,944.664
2016-11-15,965.41
2016-11-16,955.837
2016-11-17,959.115
2016-11-18,947.617
2016-11-21,968.99
2016-11-22,976.09
2016-11-23,966.024
2016-11-24,971.859
2016-11-25,970.101
2016-11-28,963.699
2016-11-29,951.44
2016-11-30,980.623
2016-12-01,1011.696
2016-12-02,1002.035
2016-12-05,1016.998
2016-12-06,1023.913
2016-12-07,1041.457
2016-12-08,1052.419
2016-12-09,1051.378
2016-12-12,1073.552
2016-12-13,1065.612
2016-12-14,1052.855
2016-12-15,1005.334
2016-12-16,1015.119
2016-12-19,1005.27
2016-12-20,1001.814
2016-12-21,998.939
2016-12-22,1004.106
2016-12-23,1005.417
2016-12-26,1005.417
2016-12-27,1003.592
2016-12-28,1002.62
2016-12-29,1012.508
2016-12-30,1012.138
2017-01-02,1021.851
2017-01-03,1021.044
2017-01-04,1027.485
2017-01-05,1064.132
2017-01-06,1060.155
2017-01-09,1043.554
2017-01-10,1047.006
2017-01-11,1036.356
2017-01-12,1057.095
2017-01-13,1067.899
2017-01-16,1058.263
2017-01-17,1065.414
2017-01-18,1063.084
2017-01-19,1066.11
2017-01-20,1077.403
2017-01-23,1078.705
2017-01-24,1089.078
2017-01-25,1107.955
2017-01-26,1106.466
2017-01-27,1107.519
2017-01-30,1087.258
2017-01-31,1098.516
2017-02-01,1109.348
2017-02-02,1095.601
2017-02-03,1128.618
2017-02-06,1115.847
2017-02-07,1099.596
2017-02-08,1081.367
2017-02-09,1092.404
2017-02-10,1088.206
2017-02-13,1099.675
2017-02-14,1094.211
2017-02-15,1102.1
2017-02-16,1105.528
2017-02-17,1085.739
2017-02-20,1090.001
2017-02-21,1099.923
2017-02-22,1083.119
2017-02-23,1089.431
2017-02-24,1078.122
2017-02-27,1076.385
2017-02-28,1074.009
2017-03-01,1077.687
2017-03-02,1072.952
2017-03-03,1067.043
2017-03-06,1063.605
2017-03-07,1065.199
2017-03-08,1061.505
2017-03-09,1044.631
2017-03-10,1055.848
2017-03-13,1063.841
2017-03-14,1039.395
2017-03-15,1046.333
2017-03-16,1064.703
2017-03-17,1069.614
2017-03-20,1069.777
2017-03-21,1071.545
2017-03-22,1054.601
2017-03-23,1047.752
2017-03-24,1050.917
2017-03-27,1029.339
2017-03-28,1037.736
2017-03-29,1037.554
2017-03-30,1051.863
2017-03-31,1034.009
2017-04-03,1042.907
2017-04-04,1029.982
2017-04-05,1040.316
2017-04-06,1038.357
2017-04-07,1032.557
2017-04-10,1034.454
2017-04-11,1033.62
2017-04-12,1044.293
2017-04-13,1047.511
2017-04-14,1047.511
2017-04-17,1049.659
2017-04-18,1021.295
2017-04-19,1015.899
2017-04-20,1009.474
2017-04-21,1000.221
2017-04-24,1035.744
2017-04-25,1042.667
2017-04-26,1037.934
2017-04-27,1033.234
2017-04-28,1045.751
2017-05-01,1043.57
2017-05-02,1072.512
2017-05-03,1072.566
2017-05-04,1076.623
2017-05-05,1097.406
2017-05-08,1099.712
2017-05-09,1117.785
2017-05-10,1126.206
2017-05-11,1137.22
2017-05-12,1137.403
2017-05-15,1155.003
2017-05-16,1164.187
2017-05-17,1177.225
2017-05-18,1145.009
2017-05-19,1166.592
2017-05-22,1180.931
2017-05-23,1174.878
2017-05-24,1166.497
2017-05-25,1172.855
2017-05-26,1154.501
2017-05-29,1152.851
2017-05-30,1143.388
2017-05-31,1129.478
2017-06-01,1128.239
2017-06-02,1121.626
2017-06-05,1119.768
2017-06-06,1115.401
2017-06-07,1125.291
2017-06-08,1115.68
2017-06-09,1117.018
2017-06-12,1134.032
2017-06-13,1139.345
2017-06-14,1139.452
2017-06-15,1103.372
2017-06-16,1111.096
2017-06-19,1122.168
2017-06-20,1090.573
2017-06-21,1079.4
2017-06-22,1069.057
2017-06-23,1076.383
2017-06-26,1076.655
2017-06-27,1085.202
2017-06-28,1095.652
2017-06-29,1101.223
2017-06-30,1099.291
2017-07-03,1113.844
2017-07-04,1120.354
2017-07-05,1095.746
2017-07-06,1104.605
2017-07-07,1092.516
2017-07-10,1098.879
2017-07-11,1102.316
2017-07-12,1146.463
2017-07-13,1155.459
2017-07-14,1160.612
2017-07-17,1181.082
2017-07-18,1194.35
2017-07-19,1201.987
2017-07-20,1222.65
2017-07-21,1203.503
2017-07-24,1209.4
2017-07-25,1225.436
2017-07-26,1236.515
2017-07-27,1247.835
2017-07-28,1258.427
2017-07-31,1261.754
2017-08-01,1262.597
2017-08-02,1261.925
2017-08-03,1263.483
2017-08-04,1256.69
2017-08-07,1265.009
2017-08-08,1264.718
2017-08-09,1254.923
2017-08-10,1251.638
2017-08-11,1234.608
2017-08-14,1253.605
2017-08-15,1231.87
2017-08-16,1241.652
2017-08-17,1226.698
2017-08-18,1226.816
2017-08-21,1231.391
2017-08-22,1240.971
2017-08-23,1238.405
2017-08-24,1253.993
2017-08-25,1263.053
2017-08-28,1264.192
2017-08-29,1256.785
2017-08-30,1259.598
2017-08-31,1275.915
2017-09-01,1279.099
2017-09-04,1276.181
2017-09-05,1283.004
2017-09-06,1273.949
2017-09-07,1279.325
2017-09-08,1274.47
2017-09-11,1268.453
2017-09-12,1285.518
2017-09-13,1298.343
2017-09-14,1295.35
2017-09-15,1295.208
2017-09-18,1302.244
2017-09-19,1302.706
2017-09-20,1315.456
2017-09-21,1340.448
2017-09-22,1347.259
2017-09-25,1359.217
2017-09-26,1340.351
2017-09-27,1339.836
2017-09-28,1343.893
2017-09-29,1337.104
2017-10-02,1337.435
2017-10-03,1338.772
2017-10-04,1326.559
2017-10-05,1332.723
2017-10-06,1317.464
2017-10-09,1325.17
2017-10-10,1334.153
2017-10-11,1338.874
2017-10-12,1341.97
2017-10-13,1340.005
2017-10-16,1338.384
2017-10-17,1330.275
2017-10-18,1327.434
2017-10-19,1329.323
2017-10-20,1343.734
2017-10-23,1338.555
2017-10-24,1340.923
2017-10-25,1346.936
2017-10-26,1310.276
2017-10-27,1312.084
2017-10-30,1338.055
2017-10-31,1322.303
2017-11-01,1345.66
2017-11-02,1340.326
2017-11-03,1333.25
2017-11-06,1340.97
2017-11-07,1355.293
2017-11-08,1356.844
2017-11-09,1357.699
2017-11-10,1354.836
2017-11-13,1345.029
2017-11-14,1327.953
2017-11-15,1299.561
2017-11-16,1314.458
2017-11-17,1299.094
2017-11-20,1299.346
2017-11-21,1312.834
2017-11-22,1320.735
2017-11-23,1326.838
2017-11-24,1329.664
2017-11-27,1317.577
2017-11-28,1310.231
2017-11-29,1315.794
2017-11-30,1309.641
2017-12-01,1307.888
2017-12-04,1314.73
2017-12-05,1309.281
2017-12-06,1301.217
2017-12-07,1292.381
2017-12-08,1297.741
2017-12-11,1293.934
2017-12-12,1317.832
2017-12-13,1299.533
2017-12-14,1306.863
2017-12-15,1290.212
2017-12-18,1298.785
2017-12-19,1293.997
2017-12-20,1291.89
2017-12-21,1307.255
2017-12-22,1311.823
2017-12-25,1311.823
2017-12-26,1312.564
2017-12-27,1329.651
2017-12-28,1333.033
2017-12-29,1333.322
2018-01-01,1333.322
2018-01-02,1346.433
2018-01-03,1359.862
2018-01-04,1388.984
2018-01-05,1402.872
2018-01-08,1401.163
2018-01-09,1409.154
2018-01-10,1422.101
2018-01-11,1431.406
2018-01-12,1443.494
2018-01-15,1458.338
2018-01-16,1464.033
2018-01-17,1469.479
2018-01-18,1470.169
2018-01-19,1463.736
2018-01-22,1472.215
2018-01-23,1476.891
2018-01-24,1489.926
2018-01-25,1490.948
2018-01-26,1482.057
2018-01-29,1466.782
2018-01-30,1450.97
2018-01-31,1459.519
2018-02-01,1471.571
2018-02-02,1442.13
2018-02-05,1425.419
2018-02-06,1382.528
2018-02-07,1414.589
2018-02-08,1387.044
2018-02-09,1353.019
2018-02-12,1384.061
2018-02-13,1399.19
2018-02-14,1395.042
2018-02-15,1410.802
2018-02-16,1430.764
2018-02-19,1423.633
2018-02-20,1418.305
2018-02-21,1424.199
2018-02-22,1406.851
2018-02-23,1432.643
2018-02-26,1435.286
2018-02-27,1432.069
2018-02-28,1430.048
2018-03-01,1408.889
2018-03-02,1393.947
2018-03-05,1411.794
2018-03-06,1447.971
2018-03-07,1427.857
2018-03-08,1423.52
2018-03-09,1436.65
2018-03-12,1437.425
2018-03-13,1454.3
2018-03-14,1443.009
2018-03-15,1444.025
2018-03-16,1454.177
2018-03-19,1430.896
2018-03-20,1433.77
2018-03-21,1443.174
2018-03-22,1417.688
2018-03-23,1432.392
2018-03-26,1440.876
2018-03-27,1448.266
2018-03-28,1433.913
2018-03-29,1428.89
2018-03-30,1428.89
2018-04-02,1425.332
2018-04-03,1442.986
2018-04-04,1431.606
2018-04-05,1462.577
2018-04-06,1462.937
2018-04-09,1468.547
2018-04-10,1490.136
2018-04-11,1495.267
2018-04-12,1474.238
2018-04-13,1480.003
2018-04-16,1466.331
2018-04-17,1461.767
2018-04-18,1483.151
2018-04-19,1485.195
2018-04-20,1467.889
2018-04-23,1475.14
2018-04-24,1469.127
2018-04-25,1435.356
2018-04-26,1487.304
2018-04-27,1493.814
2018-04-30,1486.232
2018-05-01,1471.055
2018-05-02,1485.255
2018-05-03,1487.409
2018-05-04,1488.374
2018-05-07,1498.994
2018-05-08,1489.741
2018-05-09,1520.538
2018-05-10,1529.923
2018-05-11,1543.007
2018-05-14,1531.088
2018-05-15,1519.238
2018-05-16,1513.101
2018-05-17,1513.092
2018-05-18,1529.037
2018-05-21,1535.944
2018-05-22,1536.151
2018-05-23,1509.727
2018-05-24,1488.803
2018-05-25,1457.046
2018-05-28,1447.987
2018-05-29,1430.998
2018-05-30,1453.091
2018-05-31,1471.157
2018-06-01,1486.073
2018-06-04,1490.685
2018-06-05,1474.199
2018-06-06,1499.913
2018-06-07,1534.072
2018-06-08,1528.839
2018-06-11,1551.698
2018-06-12,1549.606
2018-06-13,1542.146
2018-06-14,1549.538
2018-06-15,1529.6
2018-06-18,1521.869
2018-06-19,1505.195
2018-06-20,1503.992
2018-06-21,1488.645
2018-06-22,1520.219
2018-06-25,1491.059
2018-06-26,1495.546
2018-06-27,1516.389
2018-06-28,1507.308
2018-06-29,1528.702
2018-07-02,1504.965
2018-07-03,1522.945
2018-07-04,1536.855
2018-07-05,1561.309
2018-07-06,1548.204
2018-07-09,1577.608
2018-07-10,1599.626
2018-07-11,1582.943
2018-07-12,1534.34
2018-07-13,1525.577
2018-07-16,1513.052
2018-07-17,1508.629
2018-07-18,1500.613
2018-07-19,1493.735
2018-07-20,1502.557
2018-07-23,1511.792
2018-07-24,1521.655
2018-07-25,1525.545
2018-07-26,1510.748
2018-07-27,1523.168
2018-07-30,1531.801
2018-07-31,1549.418
2018-08-01,1537.03
2018-08-02,1518.097
2018-08-03,1527.387
2018-08-06,1523.356
2018-08-07,1561.235
2018-08-08,1551.493
2018-08-09,1540.09
2018-08-10,1515.504
2018-08-13,1515.551
2018-08-14,1502.965
2018-08-15,1470.697
2018-08-16,1475.184
2018-08-17,1476.204
2018-08-20,1493.488
2018-08-21,1512.518
2018-08-22,1530.215
2018-08-23,1531.969
2018-08-24,1541.726
2018-08-27,1559.823
2018-08-28,1557.908
2018-08-29,1559.067
2018-08-30,1554.591
2018-08-31,1533.764
2018-09-03,1537.13
2018-09-04,1521.155
2018-09-05,1502.312
2018-09-06,1505.896
2018-09-07,1492.662
2018-09-10,1509.56
2018-09-11,1529.349
2018-09-12,1557.151
2018-09-13,1562.888
2018-09-14,1560.218
2018-09-17,1580.048
2018-09-18,1576.326
2018-09-19,1566.921
2018-09-20,1569.83
2018-09-21,1585.898
2018-09-24,1627.912
2018-09-25,1675.576
2018-09-26,1654.441
2018-09-27,1651.244
2018-09-28,1640.108
2018-10-01,1636.249
2018-10-02,1627.282
2018-10-03,1615.407
2018-10-04,1602.534
2018-10-05,1596.57
2018-10-08,1574.302
2018-10-09,1592.868
2018-10-10,1605.128
2018-10-11,1553.212
2018-10-12,1560.468
2018-10-15,1564.728
2018-10-16,1575.054
2018-10-17,1567.935
2018-10-18,1539.383
2018-10-19,1567.828
2018-10-22,1522.186
2018-10-23,1484.44
2018-10-24,1493.959
2018-10-25,1473.073
2018-10-26,1452.712
2018-10-29,1469.778
2018-10-30,1446.842
2018-10-31,1478.888
2018-11-01,1470.229
2018-11-02,1460.033
2018-11-05,1483.196
2018-11-06,1477.027
2018-11-07,1497.806
2018-11-08,1488.701
2018-11-09,1444.18
2018-11-12,1449.328
2018-11-13,1401.924
2018-11-14,1392.363
2018-11-15,1392.672
2018-11-16,1421.607
2018-11-19,1397.604
2018-11-20,1355.307
2018-11-21,1376.631
2018-11-22,1369.962
2018-11-23,1322.67
2018-11-26,1354.844
2018-11-27,1355.654
2018-11-28,1351.505
2018-11-29,1369.292
2018-11-30,1357.03
2018-12-03,1408.081
2018-12-04,1404.156
2018-12-05,1387.04
2018-12-06,1336.635
2018-12-07,1379.221
2018-12-10,1344.796
2018-12-11,1347.773
2018-12-12,1355.092
2018-12-13,1344.85
2018-12-14,1321.297
2018-12-17,1297.157
2018-12-18,1278.989
2018-12-19,1288.146
2018-12-20,1256.467
2018-12-21,1235.12
2018-12-24,1232.142
2018-12-25,1232.142
2018-12-26,1225.129
2018-12-27,1205.172
2018-12-28,1235.237
2018-12-31,1245.886
2019-01-01,1245.886
2019-01-02,1246.375
2019-01-03,1266.385
2019-01-04,1320.622
2019-01-07,1326.889
2019-01-08,1331.038
2019-01-09,1353.117
2019-01-10,1344.174
2019-01-11,1339.985
2019-01-14,1326.631
2019-01-15,1343.028
2019-01-16,1339.463
2019-01-17,1331.926
2019-01-18,1364.788
2019-01-21,1355.309
2019-01-22,1334.14
2019-01-23,1324.839
2019-01-24,1326.963
2019-01-25,1340.85
2019-01-28,1320.144
2019-01-29,1329.848
2019-01-30,1345.348
2019-01-31,1359.405
2019-02-01,1365.902
2019-02-04,1364.844
2019-02-05,1394.132
2019-02-06,1376.376
2019-02-07,1368.913
2019-02-08,1347.006
2019-02-11,1338.863
2019-02-12,1375.27
2019-02-13,1385.999
2019-02-14,1372.851
2019-02-15,1400.27
2019-02-18,1403.146
2019-02-19,1406.94
2019-02-20,1399.519
2019-02-21,1380.44
2019-02-22,1394.668
2019-02-25,1393.653
2019-02-26,1393.265
2019-02-27,1403.614
2019-02-28,1397.428
2019-03-01,1391.43
2019-03-04,1365.733
2019-03-05,1358.195
2019-03-06,1367.659
2019-03-07,1350.629
2019-03-08,1327.777
2019-03-11,1340.641
2019-03-12,1350.162
2019-03-13,1375.79
2019-03-14,1390.816
2019-03-15,1396.595
2019-03-18,1411.853
2019-03-19,1423.52
2019-03-20,1413.26
2019-03-21,1429.67
2019-03-22,1391.401
2019-03-25,1390.737
2019-03-26,1392.894
2019-03-27,1375.241
2019-03-28,1363.325
2019-03-29,1353.882
2019-04-01,1379.631
2019-04-02,1385.05
2019-04-03,1402.846
2019-04-04,1382.064
2019-04-05,1387.65
2019-04-08,1421.407
2019-04-09,1406.936
2019-04-10,1417.692
2019-04-11,1418.907
2019-04-12,1432.433
2019-04-15,1431.987
2019-04-16,1429.031
2019-04-17,1450.496
2019-04-18,1445.096
2019-04-19,1445.096
2019-04-22,1446.991
2019-04-23,1448.39
2019-04-24,1428.757
2019-04-25,1405.392
2019-04-26,1402.296
2019-04-29,1390.482
2019-04-30,1387.245
2019-05-01,1387.381
2019-05-02,1366.924
2019-05-03,1376.805
2019-05-06,1352.275
2019-05-07,1333.821
2019-05-08,1332.17
2019-05-09,1302.983
2019-05-10,1321.834
2019-05-13,1313.993
2019-05-14,1315.485
2019-05-15,1316.557
2019-05-16,1343.201
2019-05-17,1336.036
2019-05-20,1328.281
2019-05-21,1331.217
2019-05-22,1327.821
2019-05-23,1274.993
2019-05-24,1288.782
2019-05-27,1278.97
2019-05-28,1277.652
2019-05-29,1243.059
2019-05-30,1243.882
2019-05-31,1251.026
2019-06-03,1266.807
2019-06-04,1269.814
2019-06-05,1274.16
2019-06-06,1276.309
2019-06-07,1304.783
2019-06-10,1300.129
2019-06-11,1310.944
2019-06-12,1295.85
2019-06-13,1295.744
2019-06-14,1291.569
2019-06-17,1280.874
2019-06-18,1295.634
2019-06-19,1298.083
2019-06-20,1329.195
2019-06-21,1338.501
2019-06-24,1347.743
2019-06-25,1325.792
2019-06-26,1325.208
2019-06-27,1328.966
2019-06-28,1324.121
2019-07-01,1346.962
2019-07-02,1339.071
2019-07-03,1349.046
2019-07-04,1354.218
2019-07-05,1339.845
2019-07-08,1336.742
2019-07-09,1333.109
2019-07-10,1335.414
2019-07-11,1345.907
2019-07-12,1338.846
2019-07-15,1339.952
2019-07-16,1306.927
2019-07-17,1287.484
2019-07-18,1281.81
2019-07-19,1287.608
2019-07-22,1281.569
2019-07-23,1284.275
2019-07-24,1283.236
2019-07-25,1270.513
2019-07-26,1277.156
2019-07-29,1278.439
2019-07-30,1252.005
2019-07-31,1266.492
2019-08-01,1256.297
2019-08-02,1240.91
2019-08-05,1216.387
2019-08-06,1224.02
2019-08-07,1202.913
2019-08-08,1222.011
2019-08-09,1219.191
2019-08-12,1211.596
2019-08-13,1211.656
2019-08-14,1178.878
2019-08-15,1175.773
2019-08-16,1182.848
2019-08-19,1205.34
2019-08-20,1189.823
2019-08-21,1201.274
2019-08-22,1199.441
2019-08-23,1194.206
2019-08-26,1180.498
2019-08-27,1185.212
2019-08-28,1184.759
2019-08-29,1196.547
2019-08-30,1199.252
2019-09-02,1197.235
2019-09-03,1185.855
2019-09-04,1206.389
2019-09-05,1239.427
2019-09-06,1222.002
2019-09-09,1233.084
2019-09-10,1236.101
2019-09-11,1252.684
2019-09-12,1259.616
2019-09-13,1273.102
2019-09-16,1294.068
2019-09-17,1275.618
2019-09-18,1300.664
2019-09-19,1299.801
2019-09-20,1300.522
2019-09-23,1284.722
2019-09-24,1274.389
2019-09-25,1258.528
2019-09-26,1258.003
2019-09-27,1264.903
2019-09-30,1262.997
2019-10-01,1262.468
2019-10-02,1222.708
2019-10-03,1214.124
2019-10-04,1219.947
2019-10-07,1237.876
2019-10-08,1217.481
2019-10-09,1219.699
2019-10-10,1242.785
2019-10-11,1266.474
2019-10-14,1244.677
2019-10-15,1243.941
2019-10-16,1249.913
2019-10-17,1250.483
2019-10-18,1246.455
2019-10-21,1262.786
2019-10-22,1266.408
