Date,USA SMALL CAP Small Cap
2010-09-27,191.124
2010-09-28,192.924
2010-09-29,193.267
2010-09-30,193.109
2010-10-01,193.841
2010-10-04,191.518
2010-10-05,196.3
2010-10-06,195.094
2010-10-07,194.901
2010-10-08,197.302
2010-10-11,197.509
2010-10-12,198.387
2010-10-13,200.808
2010-10-14,200.046
2010-10-15,199.783
2010-10-18,201.259
2010-10-19,197.255
2010-10-20,199.49
2010-10-21,198.786
2010-10-22,200.339
2010-10-25,201.413
2010-10-26,200.924
2010-10-27,200.419
2010-10-28,199.805
2010-10-29,200.515
2010-11-01,199.935
2010-11-02,202.996
2010-11-03,203.598
2010-11-04,208.151
2010-11-05,209.306
2010-11-08,209.41
2010-11-09,206.742
2010-11-10,208.873
2010-11-11,208.279
2010-11-12,204.949
2010-11-15,205.06
2010-11-16,201.247
2010-11-17,202.133
2010-11-18,205.367
2010-11-19,206.226
2010-11-22,207.2
2010-11-23,205.02
2010-11-24,209.382
2010-11-25,209.382
2010-11-26,208.382
2010-11-29,208.071
2010-11-30,206.814
2010-12-01,211.185
2010-12-02,213.927
2010-12-03,215.565
2010-12-06,216.286
2010-12-07,216.877
2010-12-08,216.881
2010-12-09,217.872
2010-12-10,220.205
2010-12-13,219.315
2010-12-14,219.082
2010-12-15,217.93
2010-12-16,220.102
2010-12-17,220.986
2010-12-20,221.585
2010-12-21,223.816
2010-12-22,224.351
2010-12-23,223.85
2010-12-24,223.85
2010-12-27,224.418
2010-12-28,223.847
2010-12-29,224.447
2010-12-30,224.529
2010-12-31,223.187
2011-01-03,226.852
2011-01-04,224.065
2011-01-05,226.201
2011-01-06,225.609
2011-01-07,224.923
2011-01-10,225.9
2011-01-11,226.811
2011-01-12,228.655
2011-01-13,228.392
2011-01-14,230.05
2011-01-17,230.05
2011-01-18,230.797
2011-01-19,225.974
2011-01-20,223.677
2011-01-21,222.786
2011-01-24,224.728
2011-01-25,224.788
2011-01-26,227.872
2011-01-27,229.005
2011-01-28,224.041
2011-01-31,225.924
2011-02-01,230.311
2011-02-02,229.759
2011-02-03,230.608
2011-02-04,231.534
2011-02-07,233.72
2011-02-08,234.964
2011-02-09,233.914
2011-02-10,234.97
2011-02-11,237.446
2011-02-14,238.679
2011-02-15,237.124
2011-02-16,239.462
2011-02-17,240.867
2011-02-18,240.855
2011-02-21,240.855
2011-02-22,234.653
2011-02-23,231.128
2011-02-24,231.823
2011-02-25,236.767
2011-02-28,237.351
2011-03-01,233.011
2011-03-02,234.209
2011-03-03,239.046
2011-03-04,237.877
2011-03-07,234.494
2011-03-08,237.387
2011-03-09,236.552
2011-03-10,231.189
2011-03-11,232.584
2011-03-14,231.154
2011-03-15,229.238
2011-03-16,226.62
2011-03-17,227.803
2011-03-18,229.611
2011-03-21,234.512
2011-03-22,233.228
2011-03-23,233.677
2011-03-24,235.685
2011-03-25,237.52
2011-03-28,236.741
2011-03-29,238.993
2011-03-30,241.759
2011-03-31,242.666
2011-04-01,243.942
2011-04-04,244.524
2011-04-05,245.664
2011-04-06,245.638
2011-04-07,244.327
2011-04-08,242.364
2011-04-11,240.368
2011-04-12,237.479
2011-04-13,238.178
2011-04-14,238.776
2011-04-15,240.861
2011-04-18,237.124
2011-04-19,238.163
2011-04-20,242.483
2011-04-21,244.502
2011-04-22,244.502
2011-04-25,244.308
2011-04-26,246.534
2011-04-27,248.192
2011-04-28,248.785
2011-04-29,249.704
2011-05-02,247.591
2011-05-03,244.663
2011-05-04,242.033
2011-05-05,241.225
2011-05-06,242.234
2011-05-09,244.717
2011-05-10,247.925
2011-05-11,244.308
2011-05-12,245.83
2011-05-13,242.795
2011-05-16,239.788
2011-05-17,238.667
2011-05-18,242.53
2011-05-19,243.002
2011-05-20,241.283
2011-05-23,237.234
2011-05-24,236.667
2011-05-25,239.122
2011-05-26,241.607
2011-05-27,243.271
2011-05-30,243.271
2011-05-31,246.052
2011-06-01,239.121
2011-06-02,238.956
2011-06-03,235.694
2011-06-06,231.888
2011-06-07,232.628
2011-06-08,230.029
2011-06-09,231.531
2011-06-10,227.819
2011-06-13,227.092
2011-06-14,231.668
2011-06-15,227.79
2011-06-16,227.824
2011-06-17,228.118
2011-06-20,229.953
2011-06-21,234.897
2011-06-22,233.509
2011-06-23,233.724
2011-06-24,231.78
2011-06-27,233.384
2011-06-28,237.122
2011-06-29,238.685
2011-06-30,240.783
2011-07-01,244.742
2011-07-04,244.742
2011-07-05,245.053
2011-07-06,246.29
2011-07-07,249.436
2011-07-08,247.716
2011-07-11,241.993
2011-07-12,240.894
2011-07-13,242.434
2011-07-14,239.009
2011-07-15,240.44
2011-07-18,236.97
2011-07-19,241.995
2011-07-20,241.515
2011-07-21,243.852
2011-07-22,244.605
2011-07-25,242.104
2011-07-26,240.431
2011-07-27,233.565
2011-07-28,232.563
2011-07-29,231.734
2011-08-01,230.377
2011-08-02,223.18
2011-08-03,224.682
2011-08-04,210.665
2011-08-05,206.922
2011-08-08,188.775
2011-08-09,201.184
2011-08-10,192.667
2011-08-11,203.038
2011-08-12,204.011
2011-08-15,209.949
2011-08-16,206.339
2011-08-17,205.593
2011-08-18,193.528
2011-08-19,190.079
2011-08-22,190.028
2011-08-23,198.491
2011-08-24,201.308
2011-08-25,196.624
2011-08-26,201.783
2011-08-29,210.697
2011-08-30,211.726
2011-08-31,212.009
2011-09-01,207.637
2011-09-02,200.776
2011-09-05,200.776
2011-09-06,199.61
2011-09-07,207.759
2011-09-08,204.262
2011-09-09,198.267
2011-09-12,199.54
2011-09-13,203.083
2011-09-14,206.627
2011-09-15,209.467
2011-09-16,209.58
2011-09-19,206.542
2011-09-20,203.307
2011-09-21,196.036
2011-09-22,189.101
2011-09-23,191.425
2011-09-26,195.354
2011-09-27,199.157
2011-09-28,191.789
2011-09-29,194.27
2011-09-30,188.768
2011-10-03,179.402
2011-10-04,188.416
2011-10-05,192.049
2011-10-06,197.027
2011-10-07,192.935
2011-10-10,200.699
2011-10-11,201.322
2011-10-12,204.421
2011-10-13,204.151
2011-10-14,208.009
2011-10-17,201.94
2011-10-18,207.485
2011-10-19,203.694
2011-10-20,204.47
2011-10-21,209.02
2011-10-24,215.543
2011-10-25,209.764
2011-10-26,213.188
2011-10-27,223.269
2011-10-28,222.627
2011-10-31,216.96
2011-11-01,209.551
2011-11-02,214.567
2011-11-03,219.917
2011-11-04,219.207
2011-11-07,218.943
2011-11-08,221.419
2011-11-09,211.507
2011-11-10,213.246
2011-11-11,218.338
2011-11-14,215.644
2011-11-15,217.995
2011-11-16,214.459
2011-11-17,210.761
2011-11-18,210.641
2011-11-21,206.406
2011-11-22,204.968
2011-11-23,199.145
2011-11-24,199.145
2011-11-25,197.603
2011-11-28,205.641
2011-11-29,205.396
2011-11-30,216.295
2011-12-01,214.964
2011-12-02,215.759
2011-12-05,218.974
2011-12-06,218.46
2011-12-07,218.169
2011-12-08,211.941
2011-12-09,217.679
2011-12-12,213.991
2011-12-13,209.907
2011-12-14,206.573
2011-12-15,208.439
2011-12-16,210.349
2011-12-19,206.576
2011-12-20,214.472
2011-12-21,215.051
2011-12-22,216.982
2011-12-23,218.087
2011-12-26,218.087
2011-12-27,218.807
2011-12-28,214.624
2011-12-29,217.455
2011-12-30,216.427
2012-01-02,216.427
2012-01-03,219.157
2012-01-04,218.109
2012-01-05,219.756
2012-01-06,219.5
2012-01-09,220.645
2012-01-10,223.609
2012-01-11,224.484
2012-01-12,225.252
2012-01-13,223.634
2012-01-16,223.634
2012-01-17,224.04
2012-01-18,227.911
2012-01-19,229.283
2012-01-20,229.523
2012-01-23,229.297
2012-01-24,230.722
2012-01-25,233.125
2012-01-26,231.861
2012-01-27,233.535
2012-01-30,231.926
2012-01-31,231.684
2012-02-01,236.321
2012-02-02,236.955
2012-02-03,241.72
2012-02-06,241.311
2012-02-07,241.436
2012-02-08,241.843
2012-02-09,241.678
2012-02-10,238.949
2012-02-13,241.776
2012-02-14,240.888
2012-02-15,239.659
2012-02-16,243.834
2012-02-17,243.574
2012-02-20,243.574
2012-02-21,242.351
2012-02-22,240.832
2012-02-23,243.671
2012-02-24,243.43
2012-02-27,243.518
2012-02-28,242.908
2012-02-29,240.344
2012-03-01,242.038
2012-03-02,239.183
2012-03-05,238.571
2012-03-06,233.74
2012-03-07,236.275
2012-03-08,239.265
2012-03-09,242.13
2012-03-12,241.192
2012-03-13,246.22
2012-03-14,244.387
2012-03-15,246.649
2012-03-16,246.439
2012-03-19,247.821
2012-03-20,245.729
2012-03-21,245.751
2012-03-22,243.151
2012-03-23,245.045
2012-03-26,249.218
2012-03-27,247.879
2012-03-28,246.48
2012-03-29,245.939
2012-03-30,245.759
2012-04-02,248.02
2012-04-03,247.415
2012-04-04,243.552
2012-04-05,242.853
2012-04-06,242.853
2012-04-09,239.066
2012-04-10,233.288
2012-04-11,236.52
2012-04-12,240.644
2012-04-13,237.359
2012-04-16,237.587
2012-04-17,241.336
2012-04-18,239.889
2012-04-19,239.002
2012-04-20,239.863
2012-04-23,236.759
2012-04-24,237.644
2012-04-25,241.88
2012-04-26,244.085
2012-04-27,245.914
2012-04-30,243.719
2012-05-01,244.266
2012-05-02,244.934
2012-05-03,241.425
2012-05-04,237.343
2012-05-07,237.471
2012-05-08,236.744
2012-05-09,235.742
2012-05-10,236.285
2012-05-11,236.236
2012-05-14,233.109
2012-05-15,232.316
2012-05-16,230.577
2012-05-17,224.801
2012-05-18,222.306
2012-05-21,227.573
2012-05-22,227.287
2012-05-23,228.735
2012-05-24,229.062
2012-05-25,228.953
2012-05-28,228.953
2012-05-29,232.256
2012-05-30,227.584
2012-05-31,227.176
2012-06-01,220.037
2012-06-04,219.34
2012-06-05,222.119
2012-06-06,227.555
2012-06-07,226.296
2012-06-08,228.524
2012-06-11,223.548
2012-06-12,226.342
2012-06-13,223.568
2012-06-14,225.926
2012-06-15,228.45
2012-06-18,229.435
2012-06-19,233.018
2012-06-20,232.575
2012-06-21,226.573
2012-06-22,228.85
2012-06-25,224.809
2012-06-26,225.925
2012-06-27,228.806
2012-06-28,229.239
2012-06-29,235.755
2012-07-02,237.867
2012-07-03,240.827
2012-07-04,240.827
2012-07-05,240.63
2012-07-06,237.604
2012-07-09,236.767
2012-07-10,233.935
2012-07-11,233.083
2012-07-12,232.46
2012-07-13,235.901
2012-07-16,234.733
2012-07-17,235.757
2012-07-18,237.388
2012-07-19,237.227
2012-07-20,234.495
2012-07-23,231.114
2012-07-24,227.939
2012-07-25,228.343
2012-07-26,231.009
2012-07-27,236.182
2012-07-30,235.178
2012-07-31,233.904
2012-08-01,230.78
2012-08-02,229.555
2012-08-03,234.77
2012-08-06,236.342
2012-08-07,238.624
2012-08-08,238.64
2012-08-09,239.606
2012-08-10,239.554
2012-08-13,239.094
2012-08-14,238.413
2012-08-15,240.191
2012-08-16,242.522
2012-08-17,244.044
2012-08-20,243.107
2012-08-21,243.103
2012-08-22,242.62
2012-08-23,240.785
2012-08-24,241.676
2012-08-27,241.632
2012-08-28,242.697
2012-08-29,243.507
2012-08-30,241.228
2012-08-31,242.408
2012-09-03,242.408
2012-09-04,245.034
2012-09-05,244.718
2012-09-06,249.574
2012-09-07,250.939
2012-09-10,250.025
2012-09-11,250.807
2012-09-12,251.857
2012-09-13,254.858
2012-09-14,257.785
2012-09-17,255.563
2012-09-18,254.567
2012-09-19,254.8
2012-09-20,253.392
2012-09-21,253.914
2012-09-24,252.697
2012-09-25,248.787
2012-09-26,247.154
2012-09-27,250.072
2012-09-28,248.832
2012-10-01,248.91
2012-10-02,249.289
2012-10-03,249.251
2012-10-04,251.217
2012-10-05,251.117
2012-10-08,249.997
2012-10-09,247.15
2012-10-10,246.329
2012-10-11,247.463
2012-10-12,245.607
2012-10-15,247.39
2012-10-16,249.795
2012-10-17,251.733
2012-10-18,250.864
2012-10-19,246.821
2012-10-22,246.418
2012-10-23,244.839
2012-10-24,243.984
2012-10-25,244.714
2012-10-26,243.928
2012-10-29,243.928
2012-10-30,243.928
2012-10-31,245.469
2012-11-01,249.487
2012-11-02,245.808
2012-11-05,247.436
2012-11-06,249.695
2012-11-07,243.997
2012-11-08,240.754
2012-11-09,241.031
2012-11-12,240.694
2012-11-13,239.49
2012-11-14,235.014
2012-11-15,234.131
2012-11-16,236.203
2012-11-19,240.891
2012-11-20,241.406
2012-11-21,242.632
2012-11-22,242.632
2012-11-23,245.439
2012-11-26,245.648
2012-11-27,245.143
2012-11-28,246.704
2012-11-29,249.039
2012-11-30,248.921
2012-12-03,248.355
2012-12-04,248.545
2012-12-05,248.327
2012-12-06,248.912
2012-12-07,249.227
2012-12-10,250.408
2012-12-11,252.372
2012-12-12,251.529
2012-12-13,250.008
2012-12-14,249.497
2012-12-17,252.466
2012-12-18,256.143
2012-12-19,255.947
2012-12-20,257.3
2012-12-21,255.51
2012-12-24,254.783
2012-12-25,254.783
2012-12-26,252.995
2012-12-27,252.841
2012-12-28,251.124
2012-12-31,255.866
2013-01-01,255.866
2013-01-02,262.606
2013-01-03,262.736
2013-01-04,264.739
2013-01-07,264.019
2013-01-08,263.313
2013-01-09,264.674
2013-01-10,265.184
2013-01-11,265.17
2013-01-14,265.215
2013-01-15,266.718
2013-01-16,266.151
2013-01-17,268.453
2013-01-18,269.173
2013-01-21,269.173
2013-01-22,271.052
2013-01-23,270.599
2013-01-24,271.557
2013-01-25,273.693
2013-01-28,273.517
2013-01-29,273.574
2013-01-30,271.32
2013-01-31,272.846
2013-02-01,275.475
2013-02-04,272.38
2013-02-05,274.772
2013-02-06,276.034
2013-02-07,275.433
2013-02-08,277.249
2013-02-11,276.893
2013-02-12,278.069
2013-02-13,278.962
2013-02-14,279.778
2013-02-15,279.492
2013-02-18,279.492
2013-02-19,281.913
2013-02-20,276.669
2013-02-21,273.874
2013-02-22,276.8
2013-02-25,271.007
2013-02-26,272.436
2013-02-27,275.847
2013-02-28,276.133
2013-03-01,276.259
2013-03-04,277.046
2013-03-05,280.322
2013-03-06,281.141
2013-03-07,282.407
2013-03-08,284.876
2013-03-11,285.344
2013-03-12,284.83
2013-03-13,285.997
2013-03-14,288.473
2013-03-15,288.163
2013-03-18,286.759
2013-03-19,285.58
2013-03-20,288.247
2013-03-21,285.844
2013-03-22,286.464
2013-03-25,286.132
2013-03-26,287.616
2013-03-27,287.942
2013-03-28,288.898
2013-03-29,288.898
2013-04-01,285.642
2013-04-02,284.452
2013-04-03,279.899
2013-04-04,281.73
2013-04-05,281.205
2013-04-08,283.766
2013-04-09,283.682
2013-04-10,287.945
2013-04-11,288.684
2013-04-12,287.477
2013-04-15,277.656
2013-04-16,282.177
2013-04-17,277.506
2013-04-18,275.793
2013-04-19,278.728
2013-04-22,279.645
2013-04-23,283.262
2013-04-24,284.455
2013-04-25,286.36
2013-04-26,285.041
2013-04-29,287.207
2013-04-30,288.961
2013-05-01,283.293
2013-05-02,287.13
2013-05-03,291.003
2013-05-06,292.676
2013-05-07,295.137
2013-05-08,296.265
2013-05-09,295.131
2013-05-10,297.508
2013-05-13,297.209
2013-05-14,300.929
2013-05-15,301.954
2013-05-16,300.585
2013-05-17,303.837
2013-05-20,304.478
2013-05-21,304.922
2013-05-22,299.907
2013-05-23,300.087
2013-05-24,299.445
2013-05-27,299.445
2013-05-28,302.68
2013-05-29,299.909
2013-05-30,302.251
2013-05-31,299.356
2013-06-03,299.898
2013-06-04,297.645
2013-06-05,293.528
2013-06-06,296.927
2013-06-07,299.726
2013-06-10,300.641
2013-06-11,297.129
2013-06-12,294.417
2013-06-13,299.831
2013-06-14,298.069
2013-06-17,299.815
2013-06-18,302.865
2013-06-19,298.82
2013-06-20,291.094
2013-06-21,291.272
2013-06-24,287.745
2013-06-25,291.183
2013-06-26,292.957
2013-06-27,297.504
2013-06-28,296.854
2013-07-01,300.674
2013-07-02,300.53
2013-07-03,300.612
2013-07-04,300.612
2013-07-05,304.738
2013-07-08,305.686
2013-07-09,308.523
2013-07-10,309.012
2013-07-11,312.885
2013-07-12,314.013
2013-07-15,315.21
2013-07-16,313.18
2013-07-17,314.553
2013-07-18,316.98
2013-07-19,316.993
2013-07-22,318.027
2013-07-23,317.725
2013-07-24,315.173
2013-07-25,317.325
2013-07-26,316.064
2013-07-29,314.419
2013-07-30,315.519
2013-07-31,316.404
2013-08-01,321.44
2013-08-02,321.426
2013-08-05,321.886
2013-08-06,318.351
2013-08-07,315.968
2013-08-08,317.983
2013-08-09,318.12
2013-08-12,319.106
2013-08-13,318.786
2013-08-14,317.484
2013-08-15,311.896
2013-08-16,310.871
2013-08-19,308.043
2013-08-20,312.187
2013-08-21,310.252
2013-08-22,314.136
2013-08-23,314.783
2013-08-26,314.9
2013-08-27,307.913
2013-08-28,308.716
2013-08-29,310.846
2013-08-30,306.659
2013-09-02,306.659
2013-09-03,307.733
2013-09-04,310.701
2013-09-05,311.712
2013-09-06,312.254
2013-09-09,317.02
2013-09-10,319.936
2013-09-11,320.092
2013-09-12,318.46
2013-09-13,319.639
2013-09-16,320.949
2013-09-17,323.595
2013-09-18,326.847
2013-09-19,326.38
2013-09-20,324.669
2013-09-23,323.659
2013-09-24,324.369
2013-09-25,324.533
2013-09-26,326.121
2013-09-27,325.068
2013-09-30,324.801
2013-10-01,329.143
2013-10-02,328.286
2013-10-03,325.252
2013-10-04,327.53
2013-10-07,323.833
2013-10-08,318.442
2013-10-09,316.956
2013-10-10,324.402
2013-10-11,327.945
2013-10-14,329.516
2013-10-15,326.489
2013-10-16,330.475
2013-10-17,333.49
2013-10-18,336.485
2013-10-21,336.22
2013-10-22,337.799
2013-10-23,336.313
2013-10-24,338.047
2013-10-25,338.704
2013-10-28,338.392
2013-10-29,339.611
2013-10-30,336.013
2013-10-31,335.151
2013-11-01,334.812
2013-11-04,338.103
2013-11-05,336.737
2013-11-06,335.565
2013-11-07,329.527
2013-11-08,335.042
2013-11-11,336.024
2013-11-12,335.869
2013-11-13,339.409
2013-11-14,340.167
2013-11-15,341.57
2013-11-18,339.047
2013-11-19,336.992
2013-11-20,336.372
2013-11-21,341.326
2013-11-22,342.761
2013-11-25,342.281
2013-11-26,344.033
2013-11-27,345.494
2013-11-28,345.494
2013-11-29,345.405
2013-12-02,343.127
2013-12-03,341.584
2013-12-04,341.22
2013-12-05,341.27
2013-12-06,343.73
2013-12-09,343.678
2013-12-10,341.882
2013-12-11,336.289
2013-12-12,336.649
2013-12-13,337.598
2013-12-16,340.708
2013-12-17,340.631
2013-12-18,344.767
2013-12-19,342.809
2013-12-20,347.742
2013-12-23,350.827
2013-12-24,352.131
2013-12-25,352.131
2013-12-26,352.554
2013-12-27,352.469
2013-12-30,352.737
2013-12-31,353.755
2014-01-01,353.755
2014-01-02,350.33
2014-01-03,351.697
2014-01-06,349.484
2014-01-07,352.498
2014-01-08,353.018
2014-01-09,353.221
2014-01-10,355.577
2014-01-13,350.863
2014-01-14,355.628
2014-01-15,357.622
2014-01-16,357.699
2014-01-17,356.221
2014-01-20,356.221
2014-01-21,357.937
2014-01-22,359.731
2014-01-23,357.108
2014-01-24,348.239
2014-01-27,344.182
2014-01-28,347.651
2014-01-29,343.582
2014-01-30,348.817
2014-01-31,346.931
2014-02-03,335.722
2014-02-04,338.929
2014-02-05,337.156
2014-02-06,340.894
2014-02-07,344.657
2014-02-10,345.449
2014-02-11,348.676
2014-02-12,350.218
2014-02-13,354.104
2014-02-14,354.926
2014-02-17,354.926
2014-02-18,357.972
2014-02-19,354.935
2014-02-20,358.32
2014-02-21,358.833
2014-02-24,361.277
2014-02-25,361.163
2014-02-26,363.053
2014-02-27,364.799
2014-02-28,364.298
2014-03-03,362.215
2014-03-04,370.117
2014-03-05,369.418
2014-03-06,369.241
2014-03-07,369.216
2014-03-10,367.733
2014-03-11,364.526
2014-03-12,365.74
2014-03-13,361.216
2014-03-14,362.426
2014-03-17,364.796
2014-03-18,369.381
2014-03-19,366.858
2014-03-20,367.789
2014-03-21,366.536
2014-03-24,362.316
2014-03-25,362.248
2014-03-26,356.503
2014-03-27,355.733
2014-03-28,356.681
2014-03-31,362.641
2014-04-01,366.853
2014-04-02,368.083
2014-04-03,365.334
2014-04-04,358.233
2014-04-07,352.333
2014-04-08,354.821
2014-04-09,359.524
2014-04-10,350.331
2014-04-11,345.568
2014-04-14,347.006
2014-04-15,348.71
2014-04-16,352.866
2014-04-17,354.254
2014-04-18,354.254
2014-04-21,355.724
2014-04-22,359.347
2014-04-23,357.453
2014-04-24,357.105
2014-04-25,351.48
2014-04-28,349.742
2014-04-29,351.269
2014-04-30,353.161
2014-05-01,353.486
2014-05-02,354.259
2014-05-05,353.883
2014-05-06,349.654
2014-05-07,349.983
2014-05-08,347.311
2014-05-09,348.928
2014-05-12,355.801
2014-05-13,353.07
2014-05-14,349.066
2014-05-15,346.481
2014-05-16,348.341
2014-05-19,351.248
2014-05-20,346.932
2014-05-21,348.736
2014-05-22,351.256
2014-05-23,354.391
2014-05-26,354.391
2014-05-27,358.181
2014-05-28,356.757
2014-05-29,358.273
2014-05-30,356.895
2014-06-02,356.667
2014-06-03,356.383
2014-06-04,358.167
2014-06-05,363.406
2014-06-06,366.262
2014-06-09,368.451
2014-06-10,367.715
2014-06-11,366.423
2014-06-12,364.336
2014-06-13,365.556
2014-06-16,366.596
2014-06-17,369.723
2014-06-18,371.692
2014-06-19,372.252
2014-06-20,373.295
2014-06-23,372.85
2014-06-24,369.51
2014-06-25,372.252
2014-06-26,371.805
2014-06-27,373.92
2014-06-30,375.369
2014-07-01,378.876
2014-07-02,377.262
2014-07-03,379.485
2014-07-04,379.485
2014-07-07,374.246
2014-07-08,370.147
2014-07-09,370.937
2014-07-10,368.107
2014-07-11,367.682
2014-07-14,369.263
2014-07-15,366.58
2014-07-16,366.325
2014-07-17,361.475
2014-07-18,366.489
2014-07-21,365.214
2014-07-22,367.766
2014-07-23,368.081
2014-07-24,368.119
2014-07-25,365.235
2014-07-28,363.875
2014-07-29,363.455
2014-07-30,364.463
2014-07-31,356.439
2014-08-01,355.19
2014-08-04,357.906
2014-08-05,356.535
2014-08-06,356.998
2014-08-07,355.682
2014-08-08,359.364
2014-08-11,361.98
2014-08-12,359.926
2014-08-13,363.067
2014-08-14,364.066
2014-08-15,363.914
2014-08-18,368.65
2014-08-19,370.388
2014-08-20,370.058
2014-08-21,370.626
2014-08-22,370.659
2014-08-25,372.269
2014-08-26,374.436
2014-08-27,373.822
2014-08-28,372.451
2014-08-29,374.922
2014-09-01,374.922
2014-09-02,376.187
2014-09-03,374.767
2014-09-04,373.204
2014-09-05,374.529
2014-09-08,374.673
2014-09-09,370.929
2014-09-10,372.422
2014-09-11,374.436
2014-09-12,370.988
2014-09-15,367.554
2014-09-16,369.571
2014-09-17,370.272
2014-09-18,371.499
2014-09-19,368.677
2014-09-22,363.219
2014-09-23,360.148
2014-09-24,362.595
2014-09-25,357.259
2014-09-26,359.995
2014-09-29,359.59
2014-09-30,355.237
2014-10-01,350.228
2014-10-02,352.26
2014-10-03,355.122
2014-10-06,352.91
2014-10-07,347.02
2014-10-08,352.662
2014-10-09,344.0
2014-10-10,338.115
2014-10-13,334.463
2014-10-14,337.684
2014-10-15,339.316
2014-10-16,343.424
2014-10-17,344.404
2014-10-20,348.167
2014-10-21,355.374
2014-10-22,351.093
2014-10-23,356.638
2014-10-24,357.714
2014-10-27,357.049
2014-10-28,365.21
2014-10-29,364.377
2014-10-30,366.4
2014-10-31,371.764
2014-11-03,371.608
2014-11-04,369.589
2014-11-05,370.239
2014-11-06,372.371
2014-11-07,372.507
2014-11-10,373.925
2014-11-11,373.998
2014-11-12,375.409
2014-11-13,373.065
2014-11-14,373.004
2014-11-17,371.208
2014-11-18,373.336
2014-11-19,370.855
2014-11-20,374.045
2014-11-21,375.267
2014-11-24,378.83
2014-11-25,378.713
2014-11-26,379.455
2014-11-27,379.455
2014-11-28,374.843
2014-12-01,369.125
2014-12-02,372.255
2014-12-03,375.496
2014-12-04,374.066
2014-12-05,375.894
2014-12-08,371.806
2014-12-09,376.107
2014-12-10,368.148
2014-12-11,369.692
2014-12-12,364.853
2014-12-15,361.39
2014-12-16,360.502
2014-12-17,370.32
2014-12-18,376.278
2014-12-19,378.057
2014-12-22,379.716
2014-12-23,380.521
2014-12-24,381.41
2014-12-25,381.41
2014-12-26,383.517
2014-12-29,385.202
2014-12-30,383.471
2014-12-31,380.464
2015-01-01,380.464
2015-01-02,379.317
2015-01-05,373.236
2015-01-06,368.354
2015-01-07,372.773
2015-01-08,378.938
2015-01-09,376.018
2015-01-12,374.115
2015-01-13,373.899
2015-01-14,372.674
2015-01-15,366.714
2015-01-16,372.602
2015-01-19,372.602
2015-01-20,370.787
2015-01-21,371.236
2015-01-22,378.02
2015-01-23,377.204
2015-01-26,381.057
2015-01-27,379.028
2015-01-28,373.57
2015-01-29,377.22
2015-01-30,371.365
2015-02-02,374.864
2015-02-03,381.875
2015-02-04,380.062
2015-02-05,385.14
2015-02-06,383.924
2015-02-09,381.586
2015-02-10,383.979
2015-02-11,383.793
2015-02-12,388.569
2015-02-13,390.764
2015-02-16,390.764
2015-02-17,391.226
2015-02-18,392.515
2015-02-19,392.534
2015-02-20,394.472
2015-02-23,394.392
2015-02-24,394.683
2015-02-25,395.358
2015-02-26,395.395
2015-02-27,393.823
2015-03-02,396.729
2015-03-03,394.556
2015-03-04,393.051
2015-03-05,393.725
2015-03-06,388.581
2015-03-09,389.863
2015-03-10,385.208
2015-03-11,387.663
2015-03-12,393.157
2015-03-13,391.291
2015-03-16,394.327
2015-03-17,395.018
2015-03-18,398.992
2015-03-19,398.727
2015-03-20,402.569
2015-03-23,401.949
2015-03-24,400.864
2015-03-25,393.129
2015-03-26,392.322
2015-03-27,394.795
2015-03-30,400.297
2015-03-31,398.893
2015-04-01,398.151
2015-04-02,399.7
2015-04-03,399.7
2015-04-06,402.079
2015-04-07,399.739
2015-04-08,402.045
2015-04-09,401.236
2015-04-10,402.737
2015-04-13,402.253
2015-04-14,402.404
2015-04-15,405.111
2015-04-16,404.467
2015-04-17,398.88
2015-04-20,402.277
2015-04-21,402.269
2015-04-22,403.08
2015-04-23,405.189
2015-04-24,404.027
2015-04-27,400.051
2015-04-28,401.536
2015-04-29,398.676
2015-04-30,391.956
2015-05-01,394.797
2015-05-04,396.473
2015-05-05,391.02
2015-05-06,391.428
2015-05-07,393.094
2015-05-08,396.59
2015-05-11,396.619
2015-05-12,395.963
2015-05-13,396.279
2015-05-14,400.109
2015-05-15,400.284
2015-05-18,403.767
2015-05-19,403.094
2015-05-20,403.639
2015-05-21,403.744
2015-05-22,402.876
2015-05-25,402.876
2015-05-26,398.937
2015-05-27,402.908
2015-05-28,402.357
2015-05-29,400.033
2015-06-01,400.848
2015-06-02,401.668
2015-06-03,404.443
2015-06-04,400.671
2015-06-05,402.842
2015-06-08,400.457
2015-06-09,399.511
2015-06-10,404.46
2015-06-11,405.374
2015-06-12,403.849
2015-06-15,402.348
2015-06-16,404.681
2015-06-17,404.732
2015-06-18,408.89
2015-06-19,408.379
2015-06-22,410.289
2015-06-23,411.121
2015-06-24,407.243
2015-06-25,406.417
2015-06-26,406.109
2015-06-29,396.492
2015-06-30,398.185
2015-07-01,399.24
2015-07-02,397.689
2015-07-03,397.689
2015-07-06,396.746
2015-07-07,397.857
2015-07-08,391.67
2015-07-09,392.794
2015-07-10,397.58
2015-07-13,401.429
2015-07-14,403.436
2015-07-15,400.85
2015-07-16,403.15
2015-07-17,400.788
2015-07-20,399.424
2015-07-21,397.376
2015-07-22,398.262
2015-07-23,394.892
2015-07-24,390.167
2015-07-27,386.557
2015-07-28,390.379
2015-07-29,393.542
2015-07-30,394.146
2015-07-31,395.722
2015-08-03,393.842
2015-08-04,393.168
2015-08-05,394.149
2015-08-06,390.05
2015-08-07,388.277
2015-08-10,393.506
