Date,SWITZERLAND GROWTH Standard (Large+Mid Cap)
2009-11-30,5007.645
2009-12-01,5118.897
2009-12-02,5130.318
2009-12-03,5181.456
2009-12-04,5154.488
2009-12-07,5100.932
2009-12-08,5016.945
2009-12-09,4982.555
2009-12-10,5017.15
2009-12-11,4984.002
2009-12-14,5014.931
2009-12-15,4986.283
2009-12-16,5074.383
2009-12-17,4984.377
2009-12-18,4967.974
2009-12-21,5013.989
2009-12-22,5049.042
2009-12-23,5094.185
2009-12-24,5097.374
2009-12-25,5097.374
2009-12-28,5125.811
2009-12-29,5148.868
2009-12-30,5056.948
2009-12-31,5092.414
2010-01-01,5092.414
2010-01-04,5193.009
2010-01-05,5134.159
2010-01-06,5126.512
2010-01-07,5114.906
2010-01-08,5165.272
2010-01-11,5231.326
2010-01-12,5191.142
2010-01-13,5178.303
2010-01-14,5224.801
2010-01-15,5163.819
2010-01-18,5191.484
2010-01-19,5171.991
2010-01-20,5085.838
2010-01-21,5070.879
2010-01-22,5032.555
2010-01-25,5000.825
2010-01-26,4984.332
2010-01-27,4972.605
2010-01-28,4920.906
2010-01-29,4914.836
2010-02-01,4926.275
2010-02-02,4982.787
2010-02-03,4976.13
2010-02-04,4816.185
2010-02-05,4671.823
2010-02-08,4753.976
2010-02-09,4741.621
2010-02-10,4740.467
2010-02-11,4756.557
2010-02-12,4757.499
2010-02-15,4777.951
2010-02-16,4846.841
2010-02-17,4883.417
2010-02-18,4927.176
2010-02-19,4946.127
2010-02-22,4957.5
2010-02-23,4919.723
2010-02-24,4968.057
2010-02-25,4905.454
2010-02-26,4994.294
2010-03-01,4993.968
2010-03-02,5071.887
2010-03-03,5118.756
2010-03-04,5099.566
2010-03-05,5133.474
2010-03-08,5149.916
2010-03-09,5136.596
2010-03-10,5172.883
2010-03-11,5159.73
2010-03-12,5189.839
2010-03-15,5166.284
2010-03-16,5244.171
2010-03-17,5262.002
2010-03-18,5224.348
2010-03-19,5218.655
2010-03-22,5229.293
2010-03-23,5245.046
2010-03-24,5185.735
2010-03-25,5197.478
2010-03-26,5173.586
2010-03-29,5198.031
2010-03-30,5194.681
2010-03-31,5266.712
2010-04-01,5319.841
2010-04-02,5319.841
2010-04-05,5250.873
2010-04-06,5201.734
2010-04-07,5152.181
2010-04-08,5120.304
2010-04-09,5215.939
2010-04-12,5283.974
2010-04-13,5267.21
2010-04-14,5317.727
2010-04-15,5340.146
2010-04-16,5263.557
2010-04-19,5204.182
2010-04-20,5226.593
2010-04-21,5190.78
2010-04-22,5085.273
2010-04-23,5140.908
2010-04-26,5154.547
2010-04-27,5049.826
2010-04-28,4940.097
2010-04-29,5022.127
2010-04-30,5011.198
2010-05-03,4964.415
2010-05-04,4826.215
2010-05-05,4732.417
2010-05-06,4711.834
2010-05-07,4557.179
2010-05-10,4775.343
2010-05-11,4789.937
2010-05-12,4844.435
2010-05-13,4814.879
2010-05-14,4651.213
2010-05-17,4622.143
2010-05-18,4660.7
2010-05-19,4511.778
2010-05-20,4427.107
2010-05-21,4410.529
2010-05-24,4373.589
2010-05-25,4273.727
2010-05-26,4343.021
2010-05-27,4435.34
2010-05-28,4456.768
2010-05-31,4459.514
2010-06-01,4475.965
2010-06-02,4492.8
2010-06-03,4551.059
2010-06-04,4451.358
2010-06-07,4435.056
2010-06-08,4446.256
2010-06-09,4533.319
2010-06-10,4577.879
2010-06-11,4570.617
2010-06-14,4656.301
2010-06-15,4686.322
2010-06-16,4698.514
2010-06-17,4749.606
2010-06-18,4737.578
2010-06-21,4795.613
2010-06-22,4770.299
2010-06-23,4691.579
2010-06-24,4691.918
2010-06-25,4694.277
2010-06-28,4780.197
2010-06-29,4650.005
2010-06-30,4671.032
2010-07-01,4626.029
2010-07-02,4598.853
2010-07-05,4587.64
2010-07-06,4695.598
2010-07-07,4731.316
2010-07-08,4786.895
2010-07-09,4792.878
2010-07-12,4786.009
2010-07-13,4880.577
2010-07-14,4903.175
2010-07-15,4944.217
2010-07-16,4833.877
2010-07-19,4798.371
2010-07-20,4788.373
2010-07-21,4781.535
2010-07-22,4875.054
2010-07-23,4826.055
2010-07-26,4852.108
2010-07-27,4818.356
2010-07-28,4845.611
2010-07-29,4879.228
2010-07-30,4835.026
2010-08-02,4961.087
2010-08-03,4964.189
2010-08-04,4932.343
2010-08-05,4941.453
2010-08-06,4963.946
2010-08-09,4973.265
2010-08-10,4918.555
2010-08-11,4830.519
2010-08-12,4877.064
2010-08-13,4882.082
2010-08-16,4952.409
2010-08-17,4985.153
2010-08-18,5000.964
2010-08-19,5003.586
2010-08-20,4899.59
2010-08-23,4898.843
2010-08-24,4882.532
2010-08-25,4856.68
2010-08-26,4909.105
2010-08-27,4933.494
2010-08-30,4967.191
2010-08-31,5005.618
2010-09-01,5105.771
2010-09-02,5129.566
2010-09-03,5152.618
2010-09-06,5193.757
2010-09-07,5164.569
2010-09-08,5193.21
2010-09-09,5205.804
2010-09-10,5177.367
2010-09-13,5243.775
2010-09-14,5308.805
2010-09-15,5250.774
2010-09-16,5172.995
2010-09-17,5163.785
2010-09-20,5258.485
2010-09-21,5234.558
2010-09-22,5283.459
2010-09-23,5259.093
2010-09-24,5314.78
2010-09-27,5290.615
2010-09-28,5326.92
2010-09-29,5311.989
2010-09-30,5300.627
2010-10-01,5300.561
2010-10-04,5281.962
2010-10-05,5374.89
2010-10-06,5423.648
2010-10-07,5422.387
2010-10-08,5444.948
2010-10-11,5444.083
2010-10-12,5467.451
2010-10-13,5535.605
2010-10-14,5552.797
2010-10-15,5533.696
2010-10-18,5563.886
2010-10-19,5449.831
2010-10-20,5543.68
2010-10-21,5568.569
2010-10-22,5475.546
2010-10-25,5539.713
2010-10-26,5426.697
2010-10-27,5395.639
2010-10-28,5435.21
2010-10-29,5431.158
2010-11-01,5405.628
2010-11-02,5517.861
2010-11-03,5494.562
2010-11-04,5667.358
2010-11-05,5689.208
2010-11-08,5645.444
2010-11-09,5652.592
2010-11-10,5539.765
2010-11-11,5527.323
2010-11-12,5497.997
2010-11-15,5501.857
2010-11-16,5417.013
2010-11-17,5428.276
2010-11-18,5491.605
2010-11-19,5458.635
2010-11-22,5459.456
2010-11-23,5339.687
2010-11-24,5393.535
2010-11-25,5408.235
2010-11-26,5375.346
2010-11-29,5313.978
2010-11-30,5273.221
2010-12-01,5310.222
2010-12-02,5414.483
2010-12-03,5497.229
2010-12-06,5432.787
2010-12-07,5488.118
2010-12-08,5474.918
2010-12-09,5511.677
2010-12-10,5529.274
2010-12-13,5612.524
2010-12-14,5656.256
2010-12-15,5623.917
2010-12-16,5576.697
2010-12-17,5549.518
2010-12-20,5573.264
2010-12-21,5648.24
2010-12-22,5678.173
2010-12-23,5668.894
2010-12-24,5663.0
2010-12-27,5638.782
2010-12-28,5698.015
2010-12-29,5702.891
2010-12-30,5676.638
2010-12-31,5705.262
2011-01-03,5737.698
2011-01-04,5645.904
2011-01-05,5523.465
2011-01-06,5518.087
2011-01-07,5496.315
2011-01-10,5426.321
2011-01-11,5463.447
2011-01-12,5555.178
2011-01-13,5536.677
2011-01-14,5538.489
2011-01-17,5549.689
2011-01-18,5605.587
2011-01-19,5559.396
2011-01-20,5465.966
2011-01-21,5557.486
2011-01-24,5663.859
2011-01-25,5690.126
2011-01-26,5715.718
2011-01-27,5670.727
2011-01-28,5659.901
2011-01-31,5628.64
2011-02-01,5687.142
2011-02-02,5703.78
2011-02-03,5630.179
2011-02-04,5590.593
2011-02-07,5610.614
2011-02-08,5636.531
2011-02-09,5615.109
2011-02-10,5589.686
2011-02-11,5604.749
2011-02-14,5615.724
2011-02-15,5653.133
2011-02-16,5651.967
2011-02-17,5725.909
2011-02-18,5717.389
2011-02-21,5720.788
2011-02-22,5732.359
2011-02-23,5757.524
2011-02-24,5757.976
2011-02-25,5763.58
2011-02-28,5825.675
2011-03-01,5808.899
2011-03-02,5841.325
2011-03-03,5825.968
2011-03-04,5790.309
2011-03-07,5780.367
2011-03-08,5758.484
2011-03-09,5739.257
2011-03-10,5661.232
2011-03-11,5657.31
2011-03-14,5618.183
2011-03-15,5478.618
2011-03-16,5453.233
2011-03-17,5574.05
2011-03-18,5577.578
2011-03-21,5688.106
2011-03-22,5687.523
2011-03-23,5717.012
2011-03-24,5777.684
2011-03-25,5750.871
2011-03-28,5753.249
2011-03-29,5728.338
2011-03-30,5766.831
2011-03-31,5780.306
2011-04-01,5767.889
2011-04-04,5822.201
2011-04-05,5795.08
2011-04-06,5840.334
2011-04-07,5834.266
2011-04-08,5876.282
2011-04-11,5884.749
2011-04-12,5906.287
2011-04-13,5925.431
2011-04-14,5941.21
2011-04-15,5978.342
2011-04-18,5871.312
2011-04-19,5941.5
2011-04-20,6089.396
2011-04-21,6198.696
2011-04-22,6198.696
2011-04-25,6200.804
2011-04-26,6261.141
2011-04-27,6234.806
2011-04-28,6339.357
2011-04-29,6404.175
2011-05-02,6452.776
2011-05-03,6471.704
2011-05-04,6441.425
2011-05-05,6343.879
2011-05-06,6379.779
2011-05-09,6317.054
2011-05-10,6353.386
2011-05-11,6352.827
2011-05-12,6332.02
2011-05-13,6312.926
2011-05-16,6368.845
2011-05-17,6275.857
2011-05-18,6352.309
2011-05-19,6335.95
2011-05-20,6344.429
2011-05-23,6223.758
2011-05-24,6269.512
2011-05-25,6304.652
2011-05-26,6347.33
2011-05-27,6478.239
2011-05-30,6467.201
2011-05-31,6544.774
2011-06-01,6592.787
2011-06-02,6574.03
2011-06-03,6552.291
2011-06-06,6502.137
2011-06-07,6441.529
2011-06-08,6366.045
2011-06-09,6361.547
2011-06-10,6279.19
2011-06-13,6321.217
2011-06-14,6323.997
2011-06-15,6211.054
2011-06-16,6153.734
2011-06-17,6169.602
2011-06-20,6178.953
2011-06-21,6237.356
2011-06-22,6250.348
2011-06-23,6109.694
2011-06-24,6121.794
2011-06-27,6147.306
2011-06-28,6197.814
2011-06-29,6257.066
2011-06-30,6292.433
2011-07-01,6296.961
2011-07-04,6315.344
2011-07-05,6326.756
2011-07-06,6311.558
2011-07-07,6304.521
2011-07-08,6281.241
2011-07-11,6196.329
2011-07-12,6181.544
2011-07-13,6282.796
2011-07-14,6266.038
2011-07-15,6227.958
2011-07-18,6093.241
2011-07-19,6142.331
2011-07-20,6213.903
2011-07-21,6304.493
2011-07-22,6327.607
2011-07-25,6402.593
2011-07-26,6389.888
2011-07-27,6312.031
2011-07-28,6273.259
2011-07-29,6305.491
2011-08-01,6363.214
2011-08-02,6171.537
2011-08-03,6149.706
2011-08-04,5871.564
2011-08-05,5814.605
2011-08-08,5598.003
2011-08-09,5814.924
2011-08-10,5665.935
2011-08-11,5678.605
2011-08-12,5846.736
2011-08-15,5860.424
2011-08-16,5819.399
2011-08-17,5845.564
2011-08-18,5608.815
2011-08-19,5531.75
2011-08-22,5589.522
2011-08-23,5652.288
2011-08-24,5736.268
2011-08-25,5684.144
2011-08-26,5622.38
2011-08-29,5693.643
2011-08-30,5717.284
2011-08-31,5899.779
2011-09-01,5972.473
2011-09-02,5893.625
2011-09-05,5614.903
2011-09-06,5363.045
2011-09-07,5474.237
2011-09-08,5429.223
2011-09-09,5239.788
2011-09-12,5120.962
2011-09-13,5192.32
2011-09-14,5264.912
2011-09-15,5316.148
2011-09-16,5295.513
2011-09-19,5146.092
2011-09-20,5253.041
2011-09-21,5180.169
2011-09-22,4924.437
2011-09-23,4960.795
2011-09-26,5050.971
2011-09-27,5273.355
2011-09-28,5215.619
2011-09-29,5282.992
2011-09-30,5097.018
2011-10-03,5024.981
2011-10-04,4959.578
2011-10-05,4998.255
2011-10-06,5141.514
2011-10-07,5186.476
2011-10-10,5317.793
2011-10-11,5301.473
2011-10-12,5443.95
2011-10-13,5317.778
2011-10-14,5407.905
2011-10-17,5343.405
2011-10-18,5294.037
2011-10-19,5329.566
2011-10-20,5297.484
2011-10-21,5493.089
2011-10-24,5523.607
2011-10-25,5501.383
2011-10-26,5478.209
2011-10-27,5732.24
2011-10-28,5776.034
2011-10-31,5595.779
2011-11-01,5328.969
2011-11-02,5416.266
2011-11-03,5478.251
2011-11-04,5436.866
2011-11-07,5347.179
2011-11-08,5414.564
2011-11-09,5266.208
2011-11-10,5226.912
2011-11-11,5359.674
2011-11-14,5323.474
2011-11-15,5262.536
2011-11-16,5281.155
2011-11-17,5238.31
2011-11-18,5216.128
2011-11-21,5062.2
2011-11-22,5062.856
2011-11-23,4976.203
2011-11-24,4963.094
2011-11-25,4933.012
2011-11-28,5115.227
2011-11-29,5146.215
2011-11-30,5346.176
2011-12-01,5353.814
2011-12-02,5348.619
2011-12-05,5372.399
2011-12-06,5336.05
2011-12-07,5345.265
2011-12-08,5295.634
2011-12-09,5367.292
2011-12-12,5263.26
2011-12-13,5230.837
2011-12-14,5121.961
2011-12-15,5216.773
2011-12-16,5218.22
2011-12-19,5224.99
2011-12-20,5309.97
2011-12-21,5272.967
2011-12-22,5299.037
2011-12-23,5341.101
2011-12-26,5341.101
2011-12-27,5356.158
2011-12-28,5321.741
2011-12-29,5321.068
2011-12-30,5398.676
2012-01-02,5398.676
2012-01-03,5533.036
2012-01-04,5469.963
2012-01-05,5390.491
2012-01-06,5353.775
2012-01-09,5368.022
2012-01-10,5442.755
2012-01-11,5375.033
2012-01-12,5450.86
2012-01-13,5387.848
2012-01-16,5436.848
2012-01-17,5473.763
2012-01-18,5565.844
2012-01-19,5679.732
2012-01-20,5654.204
2012-01-23,5716.848
2012-01-24,5691.825
2012-01-25,5635.989
2012-01-26,5758.658
2012-01-27,5692.133
2012-01-30,5619.003
2012-01-31,5625.152
2012-02-01,5745.809
2012-02-02,5728.715
2012-02-03,5795.174
2012-02-06,5758.452
2012-02-07,5827.901
2012-02-08,5831.959
2012-02-09,5872.199
2012-02-10,5796.201
2012-02-13,5845.901
2012-02-14,5794.053
2012-02-15,5815.295
2012-02-16,5811.204
2012-02-17,5870.594
2012-02-20,5935.876
2012-02-21,5912.47
2012-02-22,5861.715
2012-02-23,5916.659
2012-02-24,5974.448
2012-02-27,5939.984
2012-02-28,5938.65
2012-02-29,5902.983
2012-03-01,5893.434
2012-03-02,5855.834
2012-03-05,5861.607
2012-03-06,5707.033
2012-03-07,5781.407
2012-03-08,5930.096
2012-03-09,5885.404
2012-03-12,5890.208
2012-03-13,5942.804
2012-03-14,5895.981
2012-03-15,5979.664
2012-03-16,6032.372
2012-03-19,6043.095
2012-03-20,5997.336
2012-03-21,5982.204
2012-03-22,5935.344
2012-03-23,5963.046
2012-03-26,6043.955
2012-03-27,6029.815
2012-03-28,5995.154
2012-03-29,5924.266
2012-03-30,6010.702
2012-04-02,6086.479
2012-04-03,6072.327
2012-04-04,5872.498
2012-04-05,5851.876
2012-04-06,5851.876
2012-04-09,5859.834
2012-04-10,5753.287
2012-04-11,5777.437
2012-04-12,5873.151
2012-04-13,5785.489
2012-04-16,5819.673
2012-04-17,5937.842
2012-04-18,5901.809
2012-04-19,5946.152
2012-04-20,6015.774
2012-04-23,5874.224
2012-04-24,5942.804
2012-04-25,5981.214
2012-04-26,5978.927
2012-04-27,5990.954
2012-04-30,5971.563
2012-05-01,5965.319
2012-05-02,5962.471
2012-05-03,5961.994
2012-05-04,5880.695
2012-05-07,5819.974
2012-05-08,5716.635
2012-05-09,5663.818
2012-05-10,5675.909
2012-05-11,5696.131
2012-05-14,5565.888
2012-05-15,5531.619
2012-05-16,5535.817
2012-05-17,5521.174
2012-05-18,5435.23
2012-05-21,5482.076
2012-05-22,5562.177
2012-05-23,5388.706
2012-05-24,5410.803
2012-05-25,5394.804
2012-05-28,5400.993
2012-05-29,5466.133
2012-05-30,5373.7
2012-05-31,5304.967
2012-06-01,5229.287
2012-06-04,5230.314
2012-06-05,5221.212
2012-06-06,5337.21
2012-06-07,5418.038
2012-06-08,5367.717
2012-06-11,5396.806
2012-06-12,5421.3
2012-06-13,5483.736
2012-06-14,5465.543
2012-06-15,5465.807
2012-06-18,5470.89
2012-06-19,5605.071
2012-06-20,5598.389
2012-06-21,5540.949
2012-06-22,5478.426
2012-06-25,5424.569
2012-06-26,5443.213
2012-06-27,5455.12
2012-06-28,5442.1
2012-06-29,5635.906
2012-07-02,5623.098
2012-07-03,5717.257
2012-07-04,5689.608
2012-07-05,5632.327
2012-07-06,5586.928
2012-07-09,5557.433
2012-07-10,5581.438
2012-07-11,5549.752
2012-07-12,5485.79
2012-07-13,5552.784
2012-07-16,5564.06
2012-07-17,5569.871
2012-07-18,5649.642
2012-07-19,5701.627
2012-07-20,5629.666
2012-07-23,5495.502
2012-07-24,5484.295
2012-07-25,5510.671
2012-07-26,5679.667
2012-07-27,5791.831
2012-07-30,5756.779
2012-07-31,5806.966
2012-08-01,5797.16
2012-08-02,5738.124
2012-08-03,5867.223
2012-08-06,5905.943
2012-08-07,5902.164
2012-08-08,5873.667
2012-08-09,5910.678
2012-08-10,5892.659
2012-08-13,5884.634
2012-08-14,5904.976
2012-08-15,5874.495
2012-08-16,5910.39
2012-08-17,5881.682
2012-08-20,5890.339
2012-08-21,5949.481
2012-08-22,5890.38
2012-08-23,5934.811
2012-08-24,5929.851
2012-08-27,5951.525
2012-08-28,5915.503
2012-08-29,5899.117
2012-08-30,5843.462
2012-08-31,5903.028
2012-09-03,5949.936
2012-09-04,5867.712
2012-09-05,5916.08
2012-09-06,6011.163
2012-09-07,6096.416
2012-09-10,6063.42
2012-09-11,6075.395
2012-09-12,6058.567
2012-09-13,6078.203
2012-09-14,6222.849
2012-09-17,6209.342
2012-09-18,6183.477
2012-09-19,6226.24
2012-09-20,6160.787
2012-09-21,6189.28
2012-09-24,6152.967
2012-09-25,6186.601
2012-09-26,6085.193
2012-09-27,6099.107
2012-09-28,6045.44
2012-10-01,6174.585
2012-10-02,6184.993
2012-10-03,6143.433
2012-10-04,6200.884
2012-10-05,6272.472
2012-10-08,6222.175
2012-10-09,6189.784
2012-10-10,6167.784
2012-10-11,6226.25
2012-10-12,6245.252
2012-10-15,6271.602
2012-10-16,6360.95
2012-10-17,6417.609
2012-10-18,6395.284
2012-10-19,6357.986
2012-10-22,6357.548
2012-10-23,6198.591
2012-10-24,6205.361
2012-10-25,6185.443
2012-10-26,6184.696
2012-10-29,6153.707
2012-10-30,6205.936
2012-10-31,6164.004
2012-11-01,6205.37
2012-11-02,6203.528
2012-11-05,6185.706
2012-11-06,6224.03
2012-11-07,6166.999
2012-11-08,6155.518
2012-11-09,6151.705
2012-11-12,6146.732
2012-11-13,6173.104
2012-11-14,6151.226
2012-11-15,6088.849
2012-11-16,5990.615
2012-11-19,6172.087
2012-11-20,6161.533
2012-11-21,6194.863
2012-11-22,6252.62
2012-11-23,6317.349
2012-11-26,6301.741
2012-11-27,6306.284
2012-11-28,6351.879
2012-11-29,6439.33
2012-11-30,6456.697
2012-12-03,6480.878
2012-12-04,6474.902
2012-12-05,6468.564
2012-12-06,6503.988
2012-12-07,6497.643
2012-12-10,6522.825
2012-12-11,6554.892
2012-12-12,6564.476
2012-12-13,6562.016
2012-12-14,6571.153
2012-12-17,6584.292
2012-12-18,6633.316
2012-12-19,6672.097
2012-12-20,6644.474
2012-12-21,6585.765
2012-12-24,6595.841
2012-12-25,6595.841
2012-12-26,6606.672
2012-12-27,6579.269
2012-12-28,6546.627
2012-12-31,6531.25
2013-01-01,6531.25
2013-01-02,6542.328
2013-01-03,6662.802
2013-01-04,6662.577
2013-01-07,6676.851
2013-01-08,6678.112
2013-01-09,6745.026
2013-01-10,6808.171
2013-01-11,6888.703
2013-01-14,6861.54
2013-01-15,6865.197
2013-01-16,6866.465
2013-01-17,6970.338
2013-01-18,6893.593
2013-01-21,6883.099
2013-01-22,6867.021
2013-01-23,6927.803
2013-01-24,6988.346
2013-01-25,7057.878
2013-01-28,7031.884
2013-01-29,7050.744
2013-01-30,7048.896
2013-01-31,7074.371
2013-02-01,7187.109
2013-02-04,7073.826
2013-02-05,7102.428
2013-02-06,7116.448
2013-02-07,6962.728
2013-02-08,7033.276
2013-02-11,7015.351
2013-02-12,7063.461
2013-02-13,7097.593
2013-02-14,7058.543
2013-02-15,7062.788
2013-02-18,7061.761
2013-02-19,7146.69
2013-02-20,7194.803
2013-02-21,7039.516
2013-02-22,7072.64
2013-02-25,7115.299
2013-02-26,7024.652
2013-02-27,7065.232
2013-02-28,7134.076
2013-03-01,7031.536
2013-03-04,7037.004
2013-03-05,7161.579
2013-03-06,7101.525
2013-03-07,7165.626
2013-03-08,7122.105
2013-03-11,7164.429
2013-03-12,7224.141
2013-03-13,7179.662
2013-03-14,7267.382
2013-03-15,7370.952
2013-03-18,7280.659
2013-03-19,7211.442
2013-03-20,7269.77
2013-03-21,7168.296
2013-03-22,7197.4
2013-03-25,7168.216
2013-03-26,7187.4
2013-03-27,7130.767
2013-03-28,7222.397
2013-03-29,7222.397
2013-04-01,7215.539
2013-04-02,7293.028
2013-04-03,7298.859
2013-04-04,7178.436
2013-04-05,7153.084
2013-04-08,7204.736
2013-04-09,7166.057
2013-04-10,7308.495
2013-04-11,7358.75
2013-04-12,7312.688
2013-04-15,7314.04
2013-04-16,7331.952
2013-04-17,7119.705
2013-04-18,7166.113
2013-04-19,7209.286
2013-04-22,7137.711
2013-04-23,7275.879
2013-04-24,7290.635
2013-04-25,7331.221
2013-04-26,7333.734
2013-04-29,7437.521
2013-04-30,7514.801
2013-05-01,7523.711
2013-05-02,7473.13
2013-05-03,7511.226
2013-05-06,7462.557
2013-05-07,7490.527
2013-05-08,7639.924
2013-05-09,7597.694
2013-05-10,7522.226
2013-05-13,7506.515
2013-05-14,7540.22
2013-05-15,7562.67
2013-05-16,7599.597
2013-05-17,7533.525
2013-05-20,7570.879
2013-05-21,7588.291
2013-05-22,7599.307
2013-05-23,7462.997
2013-05-24,7545.605
2013-05-27,7522.223
2013-05-28,7471.882
2013-05-29,7414.85
2013-05-30,7458.74
2013-05-31,7338.319
2013-06-03,7226.483
2013-06-04,7358.352
2013-06-05,7283.743
2013-06-06,7233.384
2013-06-07,7386.041
2013-06-10,7362.37
2013-06-11,7337.68
2013-06-12,7380.9
2013-06-13,7322.578
2013-06-14,7352.482
2013-06-17,7407.295
2013-06-18,7422.902
2013-06-19,7465.756
2013-06-20,7137.924
2013-06-21,7037.135
2013-06-24,6868.062
2013-06-25,6972.462
2013-06-26,7099.699
2013-06-27,7165.578
2013-06-28,7188.487
2013-07-01,7240.944
2013-07-02,7232.866
2013-07-03,7170.229
2013-07-04,7265.277
2013-07-05,7178.987
2013-07-08,7226.839
2013-07-09,7237.535
2013-07-10,7299.684
2013-07-11,7447.132
2013-07-12,7468.146
2013-07-15,7458.6
2013-07-16,7462.488
2013-07-17,7444.285
2013-07-18,7428.724
2013-07-19,7475.818
2013-07-22,7515.131
2013-07-23,7468.864
2013-07-24,7502.022
2013-07-25,7467.294
2013-07-26,7449.073
2013-07-29,7451.164
2013-07-30,7459.907
2013-07-31,7477.547
2013-08-01,7440.312
2013-08-02,7624.254
2013-08-05,7615.353
2013-08-06,7697.289
2013-08-07,7688.71
2013-08-08,7694.546
2013-08-09,7698.21
2013-08-12,7682.038
2013-08-13,7653.757
2013-08-14,7694.69
2013-08-15,7605.111
2013-08-16,7663.35
2013-08-19,7648.629
2013-08-20,7691.636
2013-08-21,7618.361
2013-08-22,7683.065
2013-08-23,7739.508
2013-08-26,7725.694
2013-08-27,7635.173
2013-08-28,7494.777
2013-08-29,7407.957
2013-08-30,7382.904
2013-09-02,7495.174
2013-09-03,7436.92
2013-09-04,7472.959
2013-09-05,7441.84
2013-09-06,7510.45
2013-09-09,7555.095
2013-09-10,7630.552
2013-09-11,7671.731
2013-09-12,7673.466
2013-09-13,7645.176
2013-09-16,7716.366
2013-09-17,7686.746
2013-09-18,7746.486
2013-09-19,7935.615
2013-09-20,7931.371
2013-09-23,7886.679
2013-09-24,7875.628
2013-09-25,7878.292
2013-09-26,7883.183
2013-09-27,7938.027
2013-09-30,7912.385
2013-10-01,7928.028
2013-10-02,7878.917
2013-10-03,7874.398
2013-10-04,7838.83
2013-10-07,7773.043
2013-10-08,7726.181
2013-10-09,7586.945
2013-10-10,7678.571
2013-10-11,7772.053
2013-10-14,7785.73
2013-10-15,7773.449
2013-10-16,7761.177
2013-10-17,7925.543
2013-10-18,7998.214
2013-10-21,8037.999
2013-10-22,8174.111
2013-10-23,8198.939
2013-10-24,8218.31
2013-10-25,8202.767
2013-10-28,8227.632
2013-10-29,8139.643
2013-10-30,8153.489
2013-10-31,8083.41
2013-11-01,8010.025
2013-11-04,7979.995
2013-11-05,7929.031
2013-11-06,8008.256
2013-11-07,7938.585
2013-11-08,7903.841
2013-11-11,7954.061
2013-11-12,7960.225
2013-11-13,7905.749
2013-11-14,8003.557
2013-11-15,8028.443
2013-11-18,8098.682
2013-11-19,8053.64
2013-11-20,8008.986
2013-11-21,7987.983
2013-11-22,8023.7
2013-11-25,8056.625
2013-11-26,8034.263
2013-11-27,8049.983
2013-11-28,8088.176
2013-11-29,8110.248
2013-12-02,8073.543
2013-12-03,7937.747
2013-12-04,7864.243
2013-12-05,7910.531
2013-12-06,7985.045
2013-12-09,8001.419
2013-12-10,7959.812
2013-12-11,7961.641
2013-12-12,7818.687
2013-12-13,7788.845
2013-12-16,7850.306
2013-12-17,7807.33
2013-12-18,7872.794
2013-12-19,7926.98
2013-12-20,7998.574
2013-12-23,8053.342
2013-12-24,8022.802
2013-12-25,8022.802
2013-12-26,8031.76
2013-12-27,8210.238
2013-12-30,8210.749
2013-12-31,8183.514
2014-01-01,8183.514
2014-01-02,8079.942
2014-01-03,8125.634
2014-01-06,8133.472
2014-01-07,8127.967
2014-01-08,8167.8
2014-01-09,8102.794
2014-01-10,8234.728
2014-01-13,8289.171
2014-01-14,8277.134
2014-01-15,8219.019
2014-01-16,8262.124
2014-01-17,8262.218
2014-01-20,8268.015
2014-01-21,8252.291
2014-01-22,8248.232
2014-01-23,8274.846
2014-01-24,8124.978
2014-01-27,8027.2
2014-01-28,8069.352
2014-01-29,8039.176
2014-01-30,8051.289
2014-01-31,8015.675
2014-02-03,7949.211
2014-02-04,7935.193
2014-02-05,7965.126
2014-02-06,8108.915
2014-02-07,8216.057
2014-02-10,8238.809
2014-02-11,8302.219
2014-02-12,8272.725
2014-02-13,8322.882
2014-02-14,8372.794
2014-02-17,8390.309
2014-02-18,8431.634
2014-02-19,8431.144
2014-02-20,8376.172
2014-02-21,8437.155
2014-02-24,8478.316
2014-02-25,8511.075
2014-02-26,8494.847
2014-02-27,8507.893
2014-02-28,8594.609
2014-03-03,8381.949
2014-03-04,8497.856
2014-03-05,8506.393
2014-03-06,8616.841
2014-03-07,8545.417
2014-03-10,8543.335
2014-03-11,8525.727
2014-03-12,8512.324
2014-03-13,8427.071
2014-03-14,8344.005
2014-03-17,8384.187
2014-03-18,8457.649
2014-03-19,8439.822
2014-03-20,8394.206
2014-03-21,8414.691
2014-03-24,8307.642
2014-03-25,8398.671
2014-03-26,8446.031
2014-03-27,8427.728
2014-03-28,8479.816
2014-03-31,8574.152
2014-04-01,8587.689
2014-04-02,8607.547
2014-04-03,8574.265
2014-04-04,8564.489
2014-04-07,8508.842
2014-04-08,8547.492
2014-04-09,8576.411
2014-04-10,8615.207
2014-04-11,8504.609
2014-04-14,8513.115
2014-04-15,8484.346
2014-04-16,8509.402
2014-04-17,8575.902
2014-04-18,8575.902
2014-04-21,8548.244
2014-04-22,8617.492
2014-04-23,8626.083
2014-04-24,8603.476
2014-04-25,8574.523
2014-04-28,8583.317
2014-04-29,8594.577
2014-04-30,8672.822
2014-05-01,8682.684
2014-05-02,8644.879
2014-05-05,8628.474
2014-05-06,8652.198
2014-05-07,8648.544
2014-05-08,8665.971
2014-05-09,8630.046
2014-05-12,8662.736
2014-05-13,8651.246
2014-05-14,8716.985
2014-05-15,8741.479
