Date,SINGAPORE GROWTH Standard (Large+Mid Cap)
2010-02-17,2119.406
2010-02-18,2093.948
2010-02-19,2073.35
2010-02-22,2086.777
2010-02-23,2112.71
2010-02-24,2103.628
2010-02-25,2087.182
2010-02-26,2095.731
2010-03-01,2111.192
2010-03-02,2108.09
2010-03-03,2121.797
2010-03-04,2107.053
2010-03-05,2134.057
2010-03-08,2166.024
2010-03-09,2170.5
2010-03-10,2190.741
2010-03-11,2197.185
2010-03-12,2200.082
2010-03-15,2185.937
2010-03-16,2216.504
2010-03-17,2238.648
2010-03-18,2220.248
2010-03-19,2220.899
2010-03-22,2178.043
2010-03-23,2189.322
2010-03-24,2164.773
2010-03-25,2168.396
2010-03-26,2183.749
2010-03-29,2215.777
2010-03-30,2221.987
2010-03-31,2181.789
2010-04-01,2219.562
2010-04-02,2219.562
2010-04-05,2242.85
2010-04-06,2244.624
2010-04-07,2255.442
2010-04-08,2240.601
2010-04-09,2256.329
2010-04-12,2261.858
2010-04-13,2250.517
2010-04-14,2311.927
2010-04-15,2306.689
2010-04-16,2306.878
2010-04-19,2259.437
2010-04-20,2283.259
2010-04-21,2275.679
2010-04-22,2277.811
2010-04-23,2286.612
2010-04-26,2304.323
2010-04-27,2292.341
2010-04-28,2238.366
2010-04-29,2266.9
2010-04-30,2276.255
2010-05-03,2244.826
2010-05-04,2200.901
2010-05-05,2156.865
2010-05-06,2155.964
2010-05-07,2144.157
2010-05-10,2222.001
2010-05-11,2203.253
2010-05-12,2235.812
2010-05-13,2216.387
2010-05-14,2202.748
2010-05-17,2170.068
2010-05-18,2186.664
2010-05-19,2104.731
2010-05-20,2064.951
2010-05-21,2035.519
2010-05-24,2053.892
2010-05-25,1977.427
2010-05-26,2028.787
2010-05-27,2062.21
2010-05-28,2066.325
2010-05-31,2081.416
2010-06-01,2019.249
2010-06-02,2030.029
2010-06-03,2093.457
2010-06-04,2095.91
2010-06-07,2042.935
2010-06-08,2044.394
2010-06-09,2049.018
2010-06-10,2083.049
2010-06-11,2099.055
2010-06-14,2131.231
2010-06-15,2135.573
2010-06-16,2168.043
2010-06-17,2167.657
2010-06-18,2181.254
2010-06-21,2239.935
2010-06-22,2215.735
2010-06-23,2197.109
2010-06-24,2165.711
2010-06-25,2177.783
2010-06-28,2197.903
2010-06-29,2143.403
2010-06-30,2157.987
2010-07-01,2135.803
2010-07-02,2155.842
2010-07-05,2154.776
2010-07-06,2185.984
2010-07-07,2165.307
2010-07-08,2207.685
2010-07-09,2226.217
2010-07-12,2223.481
2010-07-13,2238.79
2010-07-14,2260.002
2010-07-15,2252.339
2010-07-16,2260.57
2010-07-19,2246.096
2010-07-20,2260.366
2010-07-21,2244.271
2010-07-22,2269.704
2010-07-23,2282.324
2010-07-26,2304.709
2010-07-27,2322.489
2010-07-28,2323.299
2010-07-29,2348.709
2010-07-30,2350.05
2010-08-02,2394.579
2010-08-03,2381.106
2010-08-04,2367.658
2010-08-05,2370.496
2010-08-06,2374.091
2010-08-09,2373.827
2010-08-10,2345.283
2010-08-11,2294.752
2010-08-12,2283.955
2010-08-13,2311.395
2010-08-16,2325.097
2010-08-17,2322.561
2010-08-18,2329.321
2010-08-19,2336.392
2010-08-20,2317.211
2010-08-23,2316.348
2010-08-24,2298.402
2010-08-25,2305.292
2010-08-26,2323.677
2010-08-27,2334.885
2010-08-30,2356.44
2010-08-31,2350.274
2010-09-01,2406.383
2010-09-02,2409.071
2010-09-03,2425.135
2010-09-06,2456.1
2010-09-07,2453.084
2010-09-08,2447.813
2010-09-09,2462.976
2010-09-10,2464.446
2010-09-13,2517.306
2010-09-14,2511.122
2010-09-15,2523.2
2010-09-16,2521.883
2010-09-17,2538.188
2010-09-20,2544.711
2010-09-21,2560.002
2010-09-22,2568.022
2010-09-23,2557.046
2010-09-24,2570.571
2010-09-27,2587.724
2010-09-28,2566.929
2010-09-29,2579.266
2010-09-30,2568.28
2010-10-01,2609.295
2010-10-04,2623.324
2010-10-05,2643.615
2010-10-06,2683.624
2010-10-07,2666.52
2010-10-08,2648.993
2010-10-11,2663.655
2010-10-12,2648.81
2010-10-13,2728.094
2010-10-14,2741.198
2010-10-15,2753.067
2010-10-18,2732.967
2010-10-19,2725.251
2010-10-20,2742.45
2010-10-21,2748.163
2010-10-22,2744.23
2010-10-25,2775.097
2010-10-26,2733.143
2010-10-27,2680.535
2010-10-28,2702.918
2010-10-29,2716.8
2010-11-01,2765.964
2010-11-02,2785.523
2010-11-03,2799.361
2010-11-04,2830.609
2010-11-05,2822.247
2010-11-08,2871.679
2010-11-09,2907.161
2010-11-10,2860.181
2010-11-11,2857.69
2010-11-12,2778.394
2010-11-15,2760.845
2010-11-16,2743.392
2010-11-17,2745.288
2010-11-18,2769.018
2010-11-19,2757.407
2010-11-22,2760.979
2010-11-23,2656.856
2010-11-24,2674.867
2010-11-25,2704.981
2010-11-26,2666.52
2010-11-29,2669.782
2010-11-30,2654.847
2010-12-01,2716.805
2010-12-02,2731.178
2010-12-03,2740.288
2010-12-06,2740.564
2010-12-07,2763.542
2010-12-08,2749.632
2010-12-09,2770.36
2010-12-10,2750.108
2010-12-13,2762.929
2010-12-14,2769.939
2010-12-15,2715.091
2010-12-16,2686.973
2010-12-17,2690.472
2010-12-20,2664.712
2010-12-21,2698.594
2010-12-22,2707.83
2010-12-23,2701.825
2010-12-24,2718.529
2010-12-27,2738.353
2010-12-28,2776.968
2010-12-29,2811.301
2010-12-30,2831.24
2010-12-31,2835.507
2011-01-03,2862.834
2011-01-04,2851.604
2011-01-05,2831.995
2011-01-06,2847.35
2011-01-07,2839.118
2011-01-10,2790.954
2011-01-11,2814.814
2011-01-12,2845.325
2011-01-13,2857.115
2011-01-14,2836.902
2011-01-17,2823.382
2011-01-18,2853.447
2011-01-19,2858.87
2011-01-20,2794.978
2011-01-21,2787.672
2011-01-24,2786.034
2011-01-25,2774.077
2011-01-26,2815.582
2011-01-27,2818.835
2011-01-28,2796.147
2011-01-31,2751.254
2011-02-01,2775.794
2011-02-02,2815.233
2011-02-03,2807.399
2011-02-04,2808.94
2011-02-07,2792.846
2011-02-08,2794.112
2011-02-09,2759.026
2011-02-10,2700.783
2011-02-11,2667.202
2011-02-14,2692.778
2011-02-15,2672.305
2011-02-16,2705.075
2011-02-17,2710.696
2011-02-18,2720.675
2011-02-21,2697.243
2011-02-22,2637.829
2011-02-23,2619.541
2011-02-24,2594.608
2011-02-25,2651.438
2011-02-28,2624.282
2011-03-01,2693.597
2011-03-02,2657.82
2011-03-03,2674.414
2011-03-04,2694.237
2011-03-07,2701.281
2011-03-08,2729.216
2011-03-09,2725.58
2011-03-10,2690.938
2011-03-11,2655.748
2011-03-14,2654.25
2011-03-15,2535.066
2011-03-16,2568.497
2011-03-17,2546.198
2011-03-18,2550.856
2011-03-21,2615.482
2011-03-22,2651.985
2011-03-23,2677.184
2011-03-24,2713.484
2011-03-25,2745.63
2011-03-28,2724.149
2011-03-29,2721.829
2011-03-30,2766.329
2011-03-31,2775.284
2011-04-01,2788.003
2011-04-04,2820.675
2011-04-05,2819.551
2011-04-06,2847.717
2011-04-07,2841.678
2011-04-08,2878.283
2011-04-11,2850.693
2011-04-12,2818.318
2011-04-13,2851.926
2011-04-14,2849.163
2011-04-15,2848.711
2011-04-18,2830.147
2011-04-19,2836.494
2011-04-20,2891.345
2011-04-21,2922.761
2011-04-22,2922.761
2011-04-25,2910.427
2011-04-26,2914.845
2011-04-27,2921.239
2011-04-28,2932.151
2011-04-29,2931.438
2011-05-02,2931.667
2011-05-03,2878.891
2011-05-04,2830.577
2011-05-05,2805.306
2011-05-06,2819.865
2011-05-09,2852.928
2011-05-10,2871.999
2011-05-11,2885.205
2011-05-12,2811.535
2011-05-13,2844.607
2011-05-16,2804.435
2011-05-17,2800.91
2011-05-18,2819.234
2011-05-19,2839.293
2011-05-20,2828.823
2011-05-23,2741.121
2011-05-24,2752.242
2011-05-25,2754.582
2011-05-26,2765.033
2011-05-27,2798.506
2011-05-30,2806.239
2011-05-31,2824.424
2011-06-01,2825.725
2011-06-02,2806.309
2011-06-03,2806.912
2011-06-06,2771.215
2011-06-07,2788.669
2011-06-08,2762.49
2011-06-09,2753.169
2011-06-10,2722.909
2011-06-13,2696.512
2011-06-14,2706.197
2011-06-15,2693.632
2011-06-16,2635.698
2011-06-17,2632.137
2011-06-20,2626.909
2011-06-21,2677.709
2011-06-22,2662.924
2011-06-23,2646.551
2011-06-24,2682.742
2011-06-27,2658.094
2011-06-28,2666.487
2011-06-29,2714.059
2011-06-30,2755.534
2011-07-01,2773.175
2011-07-04,2799.399
2011-07-05,2765.651
2011-07-06,2753.437
2011-07-07,2774.975
2011-07-08,2800.89
2011-07-11,2754.992
2011-07-12,2707.801
2011-07-13,2737.365
2011-07-14,2731.863
2011-07-15,2714.642
2011-07-18,2692.648
2011-07-19,2722.365
2011-07-20,2757.641
2011-07-21,2780.206
2011-07-22,2828.504
2011-07-25,2820.54
2011-07-26,2841.624
2011-07-27,2859.967
2011-07-28,2854.172
2011-07-29,2846.041
2011-08-01,2868.309
2011-08-02,2823.736
2011-08-03,2786.409
2011-08-04,2737.522
2011-08-05,2631.055
2011-08-08,2532.988
2011-08-09,2536.476
2011-08-10,2444.832
2011-08-11,2412.618
2011-08-12,2469.306
2011-08-15,2514.265
2011-08-16,2466.064
2011-08-17,2471.586
2011-08-18,2436.566
2011-08-19,2350.698
2011-08-22,2361.057
2011-08-23,2386.652
2011-08-24,2340.414
2011-08-25,2380.658
2011-08-26,2372.516
2011-08-29,2423.554
2011-08-30,2420.278
2011-08-31,2529.706
2011-09-01,2504.114
2011-09-02,2473.382
2011-09-05,2399.055
2011-09-06,2411.861
2011-09-07,2462.441
2011-09-08,2478.311
2011-09-09,2427.266
2011-09-12,2337.454
2011-09-13,2325.858
2011-09-14,2336.446
2011-09-15,2359.605
2011-09-16,2384.094
2011-09-19,2300.355
2011-09-20,2345.726
2011-09-21,2307.817
2011-09-22,2198.148
2011-09-23,2194.565
2011-09-26,2133.839
2011-09-27,2237.652
2011-09-28,2190.883
2011-09-29,2179.573
2011-09-30,2132.612
2011-10-03,2048.991
2011-10-04,1966.01
2011-10-05,1986.646
2011-10-06,2058.745
2011-10-07,2108.85
2011-10-10,2169.386
2011-10-11,2177.503
2011-10-12,2238.112
2011-10-13,2228.784
2011-10-14,2272.183
2011-10-17,2307.676
2011-10-18,2234.36
2011-10-19,2267.509
2011-10-20,2221.977
2011-10-21,2245.733
2011-10-24,2298.717
2011-10-25,2322.421
2011-10-26,2302.328
2011-10-27,2442.645
2011-10-28,2504.833
2011-10-31,2436.844
2011-11-01,2313.303
2011-11-02,2381.25
2011-11-03,2353.221
2011-11-04,2399.212
2011-11-07,2390.721
2011-11-08,2411.52
2011-11-09,2365.016
2011-11-10,2266.821
2011-11-11,2277.103
2011-11-14,2319.864
2011-11-15,2289.111
2011-11-16,2287.511
2011-11-17,2250.505
2011-11-18,2206.722
2011-11-21,2160.86
2011-11-22,2196.079
2011-11-23,2149.012
2011-11-24,2147.419
2011-11-25,2107.209
2011-11-28,2178.164
2011-11-29,2175.554
2011-11-30,2217.03
2011-12-01,2269.82
2011-12-02,2288.904
2011-12-05,2292.5
2011-12-06,2272.867
2011-12-07,2287.696
2011-12-08,2231.454
2011-12-09,2204.281
2011-12-12,2204.996
2011-12-13,2185.798
2011-12-14,2163.663
2011-12-15,2141.645
2011-12-16,2177.999
2011-12-19,2141.701
2011-12-20,2166.161
2011-12-21,2207.557
2011-12-22,2210.279
2011-12-23,2228.927
2011-12-26,2228.927
2011-12-27,2214.674
2011-12-28,2203.868
2011-12-29,2205.004
2011-12-30,2193.179
2012-01-02,2193.179
2012-01-03,2257.143
2012-01-04,2265.794
2012-01-05,2242.252
2012-01-06,2248.518
2012-01-09,2222.616
2012-01-10,2268.491
2012-01-11,2281.825
2012-01-12,2278.349
2012-01-13,2306.486
2012-01-16,2286.574
2012-01-17,2346.68
2012-01-18,2339.85
2012-01-19,2354.387
2012-01-20,2394.62
2012-01-23,2407.738
2012-01-24,2401.115
2012-01-25,2441.916
2012-01-26,2469.897
2012-01-27,2498.783
2012-01-30,2458.886
2012-01-31,2497.405
2012-02-01,2496.065
2012-02-02,2518.261
2012-02-03,2544.97
2012-02-06,2548.711
2012-02-07,2574.388
2012-02-08,2603.265
2012-02-09,2592.042
2012-02-10,2544.098
2012-02-13,2579.099
2012-02-14,2561.502
2012-02-15,2590.692
2012-02-16,2539.59
2012-02-17,2567.251
2012-02-20,2595.697
2012-02-21,2582.881
2012-02-22,2544.194
2012-02-23,2537.29
2012-02-24,2540.816
2012-02-27,2513.417
2012-02-28,2549.917
2012-02-29,2582.588
2012-03-01,2562.127
2012-03-02,2564.55
2012-03-05,2535.834
2012-03-06,2466.415
2012-03-07,2453.444
2012-03-08,2514.8
2012-03-09,2509.638
2012-03-12,2491.309
2012-03-13,2519.456
2012-03-14,2531.724
2012-03-15,2538.996
2012-03-16,2549.304
2012-03-19,2528.003
2012-03-20,2522.248
2012-03-21,2520.833
2012-03-22,2506.679
2012-03-23,2536.217
2012-03-26,2525.111
2012-03-27,2571.893
2012-03-28,2561.245
2012-03-29,2539.895
2012-03-30,2556.189
2012-04-02,2559.128
2012-04-03,2564.272
2012-04-04,2520.217
2012-04-05,2517.62
2012-04-06,2517.62
2012-04-09,2492.632
2012-04-10,2504.036
2012-04-11,2487.682
2012-04-12,2528.44
2012-04-13,2544.95
2012-04-16,2547.085
2012-04-17,2541.929
2012-04-18,2554.398
2012-04-19,2560.473
2012-04-20,2550.841
2012-04-23,2518.141
2012-04-24,2536.511
2012-04-25,2552.132
2012-04-26,2559.079
2012-04-27,2560.877
2012-04-30,2561.617
2012-05-01,2564.693
2012-05-02,2577.144
2012-05-03,2571.001
2012-05-04,2565.066
2012-05-07,2509.342
2012-05-08,2507.312
2012-05-09,2475.21
2012-05-10,2470.692
2012-05-11,2446.184
2012-05-14,2401.46
2012-05-15,2406.106
2012-05-16,2336.731
2012-05-17,2334.359
2012-05-18,2288.556
2012-05-21,2303.779
2012-05-22,2343.61
2012-05-23,2278.787
2012-05-24,2284.618
2012-05-25,2277.066
2012-05-28,2292.471
2012-05-29,2304.768
2012-05-30,2269.459
2012-05-31,2257.618
2012-06-01,2222.076
2012-06-04,2195.876
2012-06-05,2213.082
2012-06-06,2269.471
2012-06-07,2274.46
2012-06-08,2227.501
2012-06-11,2279.431
2012-06-12,2279.203
2012-06-13,2290.291
2012-06-14,2274.951
2012-06-15,2330.357
2012-06-18,2339.081
2012-06-19,2368.444
2012-06-20,2380.067
2012-06-21,2344.289
2012-06-22,2327.937
2012-06-25,2299.543
2012-06-26,2296.573
2012-06-27,2333.173
2012-06-28,2333.695
2012-06-29,2389.343
2012-07-02,2418.728
2012-07-03,2453.013
2012-07-04,2445.682
2012-07-05,2467.918
2012-07-06,2455.39
2012-07-09,2416.204
2012-07-10,2450.225
2012-07-11,2472.35
2012-07-12,2430.181
2012-07-13,2474.815
2012-07-16,2482.527
2012-07-17,2492.039
2012-07-18,2511.17
2012-07-19,2534.622
2012-07-20,2517.134
2012-07-23,2479.913
2012-07-24,2498.301
2012-07-25,2491.268
2012-07-26,2504.308
2012-07-27,2513.506
2012-07-30,2551.307
2012-07-31,2559.724
2012-08-01,2563.901
2012-08-02,2544.132
2012-08-03,2560.564
2012-08-06,2582.772
2012-08-07,2581.143
2012-08-08,2576.065
2012-08-09,2575.754
2012-08-10,2583.927
2012-08-13,2595.33
2012-08-14,2609.5
2012-08-15,2584.919
2012-08-16,2582.289
2012-08-17,2578.246
2012-08-20,2580.097
2012-08-21,2594.583
2012-08-22,2573.1
2012-08-23,2595.637
2012-08-24,2576.446
2012-08-27,2563.548
2012-08-28,2561.3
2012-08-29,2563.2
2012-08-30,2540.282
2012-08-31,2573.256
2012-09-03,2568.651
2012-09-04,2561.363
2012-09-05,2543.109
2012-09-06,2547.31
2012-09-07,2589.139
2012-09-10,2587.537
2012-09-11,2610.504
2012-09-12,2620.717
2012-09-13,2627.702
2012-09-14,2689.499
2012-09-17,2691.027
2012-09-18,2680.709
2012-09-19,2690.553
2012-09-20,2675.447
2012-09-21,2699.667
2012-09-24,2665.911
2012-09-25,2678.212
2012-09-26,2631.246
2012-09-27,2646.274
2012-09-28,2654.247
2012-10-01,2652.792
2012-10-02,2658.015
2012-10-03,2640.417
2012-10-04,2657.949
2012-10-05,2667.648
2012-10-08,2648.861
2012-10-09,2638.081
2012-10-10,2618.419
2012-10-11,2609.138
2012-10-12,2628.563
2012-10-15,2632.321
2012-10-16,2649.92
2012-10-17,2668.945
2012-10-18,2676.788
2012-10-19,2663.226
2012-10-22,2652.562
2012-10-23,2641.056
2012-10-24,2632.523
2012-10-25,2646.905
2012-10-26,2645.279
2012-10-29,2614.285
2012-10-30,2618.276
2012-10-31,2623.25
2012-11-01,2611.951
2012-11-02,2613.882
2012-11-05,2612.698
2012-11-06,2597.334
2012-11-07,2612.244
2012-11-08,2579.319
2012-11-09,2562.337
2012-11-12,2568.879
2012-11-13,2570.665
2012-11-14,2548.728
2012-11-15,2506.172
2012-11-16,2497.244
2012-11-19,2516.282
2012-11-20,2519.972
2012-11-21,2527.641
2012-11-22,2554.577
2012-11-23,2564.674
2012-11-26,2571.545
2012-11-27,2578.974
2012-11-28,2579.328
2012-11-29,2627.341
2012-11-30,2646.042
2012-12-03,2633.406
2012-12-04,2632.138
2012-12-05,2643.974
2012-12-06,2633.479
2012-12-07,2657.966
2012-12-10,2651.954
2012-12-11,2650.67
2012-12-12,2687.292
2012-12-13,2702.876
2012-12-14,2714.85
2012-12-17,2708.806
2012-12-18,2718.733
2012-12-19,2732.678
2012-12-20,2734.662
2012-12-21,2715.169
2012-12-24,2720.606
2012-12-25,2720.606
2012-12-26,2732.589
2012-12-27,2735.58
2012-12-28,2736.26
2012-12-31,2730.504
2013-01-01,2730.504
2013-01-02,2772.913
2013-01-03,2790.273
2013-01-04,2765.418
2013-01-07,2754.632
2013-01-08,2743.326
2013-01-09,2770.637
2013-01-10,2778.249
2013-01-11,2772.255
2013-01-14,2753.544
2013-01-15,2748.392
2013-01-16,2756.944
2013-01-17,2747.529
2013-01-18,2751.116
2013-01-21,2760.532
2013-01-22,2754.572
2013-01-23,2760.718
2013-01-24,2763.565
2013-01-25,2767.796
2013-01-28,2763.415
2013-01-29,2768.795
2013-01-30,2787.104
2013-01-31,2779.453
2013-02-01,2784.383
2013-02-04,2796.126
2013-02-05,2780.766
2013-02-06,2784.612
2013-02-07,2768.64
2013-02-08,2785.594
2013-02-11,2777.624
2013-02-12,2779.752
2013-02-13,2806.03
2013-02-14,2809.437
2013-02-15,2795.735
2013-02-18,2787.729
2013-02-19,2791.98
2013-02-20,2807.744
2013-02-21,2786.965
2013-02-22,2786.143
2013-02-25,2787.115
2013-02-26,2748.317
2013-02-27,2758.557
2013-02-28,2776.86
2013-03-01,2765.901
2013-03-04,2724.914
2013-03-05,2738.413
2013-03-06,2777.446
2013-03-07,2777.211
2013-03-08,2771.638
2013-03-11,2768.395
2013-03-12,2776.252
2013-03-13,2756.854
2013-03-14,2754.365
2013-03-15,2766.78
2013-03-18,2741.339
2013-03-19,2744.124
2013-03-20,2728.69
2013-03-21,2740.834
2013-03-22,2735.353
2013-03-25,2751.415
2013-03-26,2774.675
2013-03-27,2790.21
2013-03-28,2792.847
2013-03-29,2792.847
2013-04-01,2789.571
2013-04-02,2808.817
2013-04-03,2811.382
2013-04-04,2780.501
2013-04-05,2777.311
2013-04-08,2768.301
2013-04-09,2782.123
2013-04-10,2792.999
2013-04-11,2806.417
2013-04-12,2790.777
2013-04-15,2777.54
2013-04-16,2779.345
2013-04-17,2780.759
2013-04-18,2780.98
2013-04-19,2781.215
2013-04-22,2764.662
2013-04-23,2721.875
2013-04-24,2749.891
2013-04-25,2780.808
2013-04-26,2803.687
2013-04-29,2818.835
2013-04-30,2812.825
2013-05-01,2809.175
2013-05-02,2822.676
2013-05-03,2793.506
2013-05-06,2810.272
2013-05-07,2814.895
2013-05-08,2849.458
2013-05-09,2855.539
2013-05-10,2846.44
2013-05-13,2826.469
2013-05-14,2828.354
2013-05-15,2827.933
2013-05-16,2818.513
2013-05-17,2803.088
2013-05-20,2811.928
2013-05-21,2789.755
2013-05-22,2797.094
2013-05-23,2740.145
2013-05-24,2741.879
2013-05-27,2743.797
2013-05-28,2738.328
2013-05-29,2718.496
2013-05-30,2713.22
2013-05-31,2673.579
2013-06-03,2683.168
2013-06-04,2693.014
2013-06-05,2677.109
2013-06-06,2638.672
2013-06-07,2629.336
2013-06-10,2611.111
2013-06-11,2590.853
2013-06-12,2579.717
2013-06-13,2564.785
2013-06-14,2610.085
2013-06-17,2608.666
2013-06-18,2628.345
2013-06-19,2632.344
2013-06-20,2525.226
2013-06-21,2525.279
2013-06-24,2474.7
2013-06-25,2516.829
2013-06-26,2525.88
2013-06-27,2531.4
2013-06-28,2558.431
2013-07-01,2553.136
2013-07-02,2572.45
2013-07-03,2527.133
2013-07-04,2552.93
2013-07-05,2552.338
2013-07-08,2540.519
2013-07-09,2553.972
2013-07-10,2574.572
2013-07-11,2660.331
2013-07-12,2646.913
2013-07-15,2650.958
2013-07-16,2658.748
2013-07-17,2644.789
2013-07-18,2640.337
2013-07-19,2635.309
2013-07-22,2662.844
2013-07-23,2674.303
2013-07-24,2690.488
2013-07-25,2663.213
2013-07-26,2672.088
2013-07-29,2659.941
2013-07-30,2658.477
2013-07-31,2636.002
2013-08-01,2656.392
2013-08-02,2667.187
2013-08-05,2669.885
2013-08-06,2656.762
2013-08-07,2659.114
2013-08-08,2675.476
2013-08-09,2679.625
2013-08-12,2681.147
2013-08-13,2680.56
2013-08-14,2674.424
2013-08-15,2641.901
2013-08-16,2634.425
2013-08-19,2606.758
2013-08-20,2566.746
2013-08-21,2546.187
2013-08-22,2522.084
2013-08-23,2529.263
2013-08-26,2524.026
2013-08-27,2486.221
2013-08-28,2471.93
2013-08-29,2497.054
2013-08-30,2491.625
2013-09-02,2521.153
2013-09-03,2514.74
2013-09-04,2483.516
2013-09-05,2490.346
2013-09-06,2521.559
2013-09-09,2556.635
2013-09-10,2583.296
2013-09-11,2588.392
2013-09-12,2607.165
2013-09-13,2602.535
2013-09-16,2668.46
2013-09-17,2664.574
2013-09-18,2674.027
2013-09-19,2742.533
2013-09-20,2727.43
2013-09-23,2716.715
2013-09-24,2702.959
2013-09-25,2706.855
2013-09-26,2694.472
2013-09-27,2702.649
2013-09-30,2670.132
2013-10-01,2681.416
2013-10-02,2667.938
2013-10-03,2664.41
2013-10-04,2663.501
2013-10-07,2661.636
2013-10-08,2675.469
2013-10-09,2674.653
2013-10-10,2691.225
2013-10-11,2712.247
2013-10-14,2708.512
2013-10-15,2711.889
2013-10-16,2727.038
2013-10-17,2748.241
2013-10-18,2767.265
2013-10-21,2767.46
2013-10-22,2779.404
2013-10-23,2766.869
2013-10-24,2788.478
2013-10-25,2772.152
2013-10-28,2769.847
2013-10-29,2768.214
2013-10-30,2789.968
2013-10-31,2764.472
2013-11-01,2749.027
2013-11-04,2754.435
2013-11-05,2752.162
2013-11-06,2753.912
2013-11-07,2737.147
2013-11-08,2711.401
2013-11-11,2709.312
2013-11-12,2697.772
2013-11-13,2691.176
2013-11-14,2712.253
2013-11-15,2735.736
2013-11-18,2741.483
2013-11-19,2734.512
2013-11-20,2728.378
2013-11-21,2701.772
2013-11-22,2705.029
2013-11-25,2715.451
2013-11-26,2710.42
2013-11-27,2712.093
2013-11-28,2722.964
2013-11-29,2713.369
2013-12-02,2720.289
2013-12-03,2713.071
2013-12-04,2684.743
2013-12-05,2658.339
2013-12-06,2666.9
2013-12-09,2665.074
2013-12-10,2631.801
2013-12-11,2607.597
2013-12-12,2603.352
2013-12-13,2607.042
2013-12-16,2598.913
2013-12-17,2601.927
2013-12-18,2600.013
2013-12-19,2587.61
2013-12-20,2610.464
2013-12-23,2628.271
2013-12-24,2636.14
2013-12-25,2636.14
2013-12-26,2642.462
2013-12-27,2658.647
2013-12-30,2656.852
2013-12-31,2680.233
2014-01-01,2680.233
2014-01-02,2667.907
2014-01-03,2629.241
2014-01-06,2619.973
2014-01-07,2599.296
2014-01-08,2620.235
2014-01-09,2617.009
2014-01-10,2621.953
2014-01-13,2617.825
2014-01-14,2604.951
2014-01-15,2599.893
2014-01-16,2593.252
2014-01-17,2584.302
2014-01-20,2569.353
2014-01-21,2561.801
2014-01-22,2569.999
2014-01-23,2548.865
2014-01-24,2526.581
2014-01-27,2508.428
2014-01-28,2518.899
2014-01-29,2509.078
2014-01-30,2487.048
2014-01-31,2480.433
2014-02-03,2457.06
2014-02-04,2450.886
2014-02-05,2451.919
2014-02-06,2478.523
2014-02-07,2505.565
2014-02-10,2507.128
2014-02-11,2525.94
2014-02-12,2530.405
2014-02-13,2529.472
2014-02-14,2543.87
2014-02-17,2580.398
2014-02-18,2577.538
2014-02-19,2588.946
2014-02-20,2576.47
2014-02-21,2574.116
2014-02-24,2584.308
2014-02-25,2588.833
2014-02-26,2571.298
2014-02-27,2586.946
2014-02-28,2575.082
2014-03-03,2539.198
2014-03-04,2550.696
2014-03-05,2548.619
2014-03-06,2582.273
2014-03-07,2574.412
2014-03-10,2563.585
2014-03-11,2566.517
2014-03-12,2543.149
2014-03-13,2534.586
2014-03-14,2529.641
2014-03-17,2536.539
2014-03-18,2534.081
2014-03-19,2522.684
2014-03-20,2480.09
2014-03-21,2513.752
2014-03-24,2545.529
2014-03-25,2540.998
2014-03-26,2578.77
2014-03-27,2595.02
2014-03-28,2615.338
2014-03-31,2634.571
2014-04-01,2631.733
2014-04-02,2624.321
2014-04-03,2648.884
2014-04-04,2650.544
2014-04-07,2632.792
2014-04-08,2664.992
2014-04-09,2671.804
2014-04-10,2668.777
2014-04-11,2658.74
2014-04-14,2658.207
2014-04-15,2697.862
2014-04-16,2709.141
2014-04-17,2714.812
2014-04-18,2714.812
2014-04-21,2714.149
2014-04-22,2729.413
2014-04-23,2717.716
2014-04-24,2740.556
2014-04-25,2736.01
2014-04-28,2714.945
2014-04-29,2715.605
2014-04-30,2741.259
2014-05-01,2747.607
2014-05-02,2739.402
2014-05-05,2731.573
2014-05-06,2744.415
2014-05-07,2732.333
2014-05-08,2754.56
2014-05-09,2744.011
2014-05-12,2719.234
2014-05-13,2717.17
2014-05-14,2755.55
2014-05-15,2762.382
2014-05-16,2753.501
2014-05-19,2765.849
2014-05-20,2762.039
2014-05-21,2756.371
2014-05-22,2758.486
2014-05-23,2764.627
2014-05-26,2765.635
2014-05-27,2748.922
2014-05-28,2749.456
2014-05-29,2777.755
2014-05-30,2772.919
2014-06-02,2776.381
2014-06-03,2771.683
2014-06-04,2760.629
2014-06-05,2770.095
2014-06-06,2806.48
2014-06-09,2813.882
2014-06-10,2802.484
2014-06-11,2795.886
2014-06-12,2801.744
2014-06-13,2794.279
2014-06-16,2784.907
2014-06-17,2769.143
2014-06-18,2773.265
2014-06-19,2778.149
2014-06-20,2770.334
2014-06-23,2775.54
2014-06-24,2780.449
2014-06-25,2772.405
2014-06-26,2781.398
2014-06-27,2781.297
2014-06-30,2782.208
2014-07-01,2769.069
2014-07-02,2788.021
2014-07-03,2801.636
2014-07-04,2816.187
2014-07-07,2827.793
2014-07-08,2832.159
2014-07-09,2819.769
2014-07-10,2813.736
2014-07-11,2847.642
2014-07-14,2846.336
2014-07-15,2840.086
2014-07-16,2857.092
2014-07-17,2850.825
2014-07-18,2858.307
2014-07-21,2864.56
2014-07-22,2870.132
2014-07-23,2901.264
2014-07-24,2902.561
2014-07-25,2899.363
2014-07-28,2897.378
2014-07-29,2897.806
2014-07-30,2886.36
2014-07-31,2896.253
2014-08-01,2868.02
2014-08-04,2851.949
