Date,SINGAPORE GROWTH Standard (Large+Mid Cap)
2010-02-15,2147.836
2010-02-16,2157.461
2010-02-17,2174.714
2010-02-18,2148.592
2010-02-19,2127.456
2010-02-22,2141.233
2010-02-23,2167.843
2010-02-24,2158.525
2010-02-25,2141.649
2010-02-26,2150.421
2010-03-01,2166.286
2010-03-02,2163.103
2010-03-03,2177.167
2010-03-04,2162.039
2010-03-05,2189.747
2010-03-08,2222.549
2010-03-09,2227.142
2010-03-10,2247.91
2010-03-11,2254.522
2010-03-12,2257.495
2010-03-15,2242.982
2010-03-16,2274.346
2010-03-17,2297.068
2010-03-18,2278.187
2010-03-19,2278.856
2010-03-22,2234.881
2010-03-23,2246.454
2010-03-24,2221.265
2010-03-25,2224.982
2010-03-26,2240.736
2010-03-29,2273.6
2010-03-30,2279.972
2010-03-31,2238.725
2010-04-01,2277.484
2010-04-02,2277.484
2010-04-05,2301.379
2010-04-06,2303.2
2010-04-07,2314.3
2010-04-08,2299.071
2010-04-09,2315.21
2010-04-12,2320.883
2010-04-13,2309.247
2010-04-14,2372.259
2010-04-15,2366.885
2010-04-16,2367.078
2010-04-19,2318.399
2010-04-20,2342.843
2010-04-21,2335.065
2010-04-22,2337.253
2010-04-23,2346.284
2010-04-26,2364.457
2010-04-27,2352.163
2010-04-28,2296.779
2010-04-29,2326.058
2010-04-30,2335.657
2010-05-03,2303.407
2010-05-04,2258.336
2010-05-05,2213.151
2010-05-06,2212.226
2010-05-07,2200.111
2010-05-10,2279.986
2010-05-11,2260.749
2010-05-12,2294.158
2010-05-13,2274.226
2010-05-14,2260.231
2010-05-17,2226.698
2010-05-18,2243.727
2010-05-19,2159.656
2010-05-20,2118.839
2010-05-21,2088.638
2010-05-24,2107.491
2010-05-25,2029.03
2010-05-26,2081.73
2010-05-27,2116.025
2010-05-28,2120.248
2010-05-31,2135.733
2010-06-01,2071.944
2010-06-02,2083.004
2010-06-03,2148.088
2010-06-04,2150.605
2010-06-07,2096.247
2010-06-08,2097.744
2010-06-09,2102.489
2010-06-10,2137.408
2010-06-11,2153.832
2010-06-14,2186.848
2010-06-15,2191.303
2010-06-16,2224.62
2010-06-17,2224.224
2010-06-18,2238.176
2010-06-21,2298.388
2010-06-22,2273.557
2010-06-23,2254.445
2010-06-24,2222.228
2010-06-25,2234.614
2010-06-28,2255.259
2010-06-29,2199.337
2010-06-30,2214.302
2010-07-01,2191.539
2010-07-02,2212.101
2010-07-05,2211.007
2010-07-06,2243.03
2010-07-07,2221.813
2010-07-08,2265.297
2010-07-09,2284.312
2010-07-12,2281.505
2010-07-13,2297.214
2010-07-14,2318.98
2010-07-15,2311.116
2010-07-16,2319.562
2010-07-19,2304.711
2010-07-20,2319.353
2010-07-21,2302.837
2010-07-22,2328.935
2010-07-23,2341.884
2010-07-26,2364.852
2010-07-27,2383.097
2010-07-28,2383.928
2010-07-29,2410.001
2010-07-30,2411.377
2010-08-02,2457.068
2010-08-03,2443.244
2010-08-04,2429.445
2010-08-05,2432.356
2010-08-06,2436.045
2010-08-09,2435.774
2010-08-10,2406.486
2010-08-11,2354.636
2010-08-12,2343.557
2010-08-13,2371.714
2010-08-16,2385.773
2010-08-17,2383.17
2010-08-18,2390.107
2010-08-19,2397.363
2010-08-20,2377.681
2010-08-23,2376.795
2010-08-24,2358.381
2010-08-25,2365.451
2010-08-26,2384.316
2010-08-27,2395.816
2010-08-30,2417.934
2010-08-31,2411.607
2010-09-01,2469.181
2010-09-02,2471.939
2010-09-03,2488.422
2010-09-06,2520.195
2010-09-07,2517.1
2010-09-08,2511.691
2010-09-09,2527.25
2010-09-10,2528.759
2010-09-13,2582.998
2010-09-14,2576.652
2010-09-15,2589.045
2010-09-16,2587.694
2010-09-17,2604.425
2010-09-20,2611.118
2010-09-21,2626.808
2010-09-22,2635.037
2010-09-23,2623.774
2010-09-24,2637.653
2010-09-27,2655.254
2010-09-28,2633.916
2010-09-29,2646.575
2010-09-30,2635.302
2010-10-01,2677.387
2010-10-04,2691.783
2010-10-05,2712.603
2010-10-06,2753.656
2010-10-07,2736.106
2010-10-08,2718.121
2010-10-11,2733.166
2010-10-12,2717.934
2010-10-13,2799.286
2010-10-14,2812.732
2010-10-15,2824.911
2010-10-18,2804.286
2010-10-19,2796.37
2010-10-20,2814.017
2010-10-21,2819.879
2010-10-22,2815.844
2010-10-25,2847.516
2010-10-26,2804.468
2010-10-27,2750.487
2010-10-28,2773.453
2010-10-29,2787.697
2010-11-01,2838.145
2010-11-02,2858.214
2010-11-03,2872.413
2010-11-04,2904.477
2010-11-05,2895.897
2010-11-08,2946.619
2010-11-09,2983.027
2010-11-10,2934.821
2010-11-11,2932.265
2010-11-12,2850.899
2010-11-15,2832.893
2010-11-16,2814.984
2010-11-17,2816.93
2010-11-18,2841.279
2010-11-19,2829.365
2010-11-22,2833.03
2010-11-23,2726.189
2010-11-24,2744.67
2010-11-25,2775.57
2010-11-26,2736.106
2010-11-29,2739.453
2010-11-30,2724.128
2010-12-01,2787.703
2010-12-02,2802.451
2010-12-03,2811.798
2010-12-06,2812.082
2010-12-07,2835.66
2010-12-08,2821.387
2010-12-09,2842.656
2010-12-10,2821.875
2010-12-13,2835.031
2010-12-14,2842.223
2010-12-15,2785.944
2010-12-16,2757.092
2010-12-17,2760.683
2010-12-20,2734.251
2010-12-21,2769.017
2010-12-22,2778.493
2010-12-23,2772.332
2010-12-24,2789.472
2010-12-27,2809.813
2010-12-28,2849.435
2010-12-29,2884.665
2010-12-30,2905.124
2010-12-31,2909.502
2011-01-03,2937.543
2011-01-04,2926.019
2011-01-05,2905.899
2011-01-06,2921.655
2011-01-07,2913.208
2011-01-10,2863.786
2011-01-11,2888.27
2011-01-12,2919.577
2011-01-13,2931.674
2011-01-14,2910.934
2011-01-17,2897.061
2011-01-18,2927.911
2011-01-19,2933.476
2011-01-20,2867.916
2011-01-21,2860.419
2011-01-24,2858.738
2011-01-25,2846.47
2011-01-26,2889.058
2011-01-27,2892.396
2011-01-28,2869.115
2011-01-31,2823.051
2011-02-01,2848.231
2011-02-02,2888.7
2011-02-03,2880.661
2011-02-04,2882.243
2011-02-07,2865.728
2011-02-08,2867.027
2011-02-09,2831.026
2011-02-10,2771.263
2011-02-11,2736.806
2011-02-14,2763.049
2011-02-15,2742.041
2011-02-16,2775.666
2011-02-17,2781.434
2011-02-18,2791.674
2011-02-21,2767.631
2011-02-22,2706.666
2011-02-23,2687.9
2011-02-24,2662.318
2011-02-25,2720.63
2011-02-28,2692.766
2011-03-01,2763.889
2011-03-02,2727.179
2011-03-03,2744.206
2011-03-04,2764.546
2011-03-07,2771.774
2011-03-08,2800.438
2011-03-09,2796.707
2011-03-10,2761.161
2011-03-11,2725.053
2011-03-14,2723.516
2011-03-15,2601.221
2011-03-16,2635.525
2011-03-17,2612.644
2011-03-18,2617.423
2011-03-21,2683.736
2011-03-22,2721.191
2011-03-23,2747.048
2011-03-24,2784.296
2011-03-25,2817.281
2011-03-28,2795.239
2011-03-29,2792.858
2011-03-30,2838.519
2011-03-31,2847.708
2011-04-01,2860.759
2011-04-04,2894.284
2011-04-05,2893.131
2011-04-06,2922.032
2011-04-07,2915.835
2011-04-08,2953.395
2011-04-11,2925.085
2011-04-12,2891.865
2011-04-13,2926.35
2011-04-14,2923.515
2011-04-15,2923.051
2011-04-18,2904.003
2011-04-19,2910.515
2011-04-20,2966.798
2011-04-21,2999.033
2011-04-22,2999.033
2011-04-25,2986.378
2011-04-26,2990.911
2011-04-27,2997.472
2011-04-28,3008.669
2011-04-29,3007.937
2011-05-02,3008.172
2011-05-03,2954.018
2011-05-04,2904.444
2011-05-05,2878.513
2011-05-06,2893.452
2011-05-09,2927.378
2011-05-10,2946.947
2011-05-11,2960.497
2011-05-12,2884.905
2011-05-13,2918.84
2011-05-16,2877.619
2011-05-17,2874.003
2011-05-18,2892.805
2011-05-19,2913.387
2011-05-20,2902.644
2011-05-23,2812.653
2011-05-24,2824.065
2011-05-25,2826.466
2011-05-26,2837.189
2011-05-27,2871.536
2011-05-30,2879.47
2011-05-31,2898.13
2011-06-01,2899.465
2011-06-02,2879.542
2011-06-03,2880.162
2011-06-06,2843.532
2011-06-07,2861.442
2011-06-08,2834.58
2011-06-09,2825.016
2011-06-10,2793.966
2011-06-13,2766.88
2011-06-14,2776.818
2011-06-15,2763.925
2011-06-16,2704.479
2011-06-17,2700.825
2011-06-20,2695.461
2011-06-21,2747.587
2011-06-22,2732.416
2011-06-23,2715.615
2011-06-24,2752.752
2011-06-27,2727.46
2011-06-28,2736.072
2011-06-29,2784.886
2011-06-30,2827.442
2011-07-01,2845.544
2011-07-04,2872.453
2011-07-05,2837.824
2011-07-06,2825.291
2011-07-07,2847.391
2011-07-08,2873.982
2011-07-11,2826.886
2011-07-12,2778.464
2011-07-13,2808.799
2011-07-14,2803.153
2011-07-15,2785.483
2011-07-18,2762.916
2011-07-19,2793.408
2011-07-20,2829.605
2011-07-21,2852.758
2011-07-22,2902.317
2011-07-25,2894.145
2011-07-26,2915.78
2011-07-27,2934.601
2011-07-28,2928.654
2011-07-29,2920.311
2011-08-01,2943.161
2011-08-02,2897.425
2011-08-03,2859.123
2011-08-04,2808.961
2011-08-05,2699.716
2011-08-08,2599.089
2011-08-09,2602.668
2011-08-10,2508.633
2011-08-11,2475.577
2011-08-12,2533.746
2011-08-15,2579.878
2011-08-16,2530.418
2011-08-17,2536.085
2011-08-18,2500.151
2011-08-19,2412.042
2011-08-22,2422.671
2011-08-23,2448.935
2011-08-24,2401.49
2011-08-25,2442.784
2011-08-26,2434.43
2011-08-29,2486.799
2011-08-30,2483.438
2011-08-31,2595.721
2011-09-01,2569.462
2011-09-02,2537.928
2011-09-05,2461.66
2011-09-06,2474.801
2011-09-07,2526.701
2011-09-08,2542.985
2011-09-09,2490.608
2011-09-12,2398.452
2011-09-13,2386.554
2011-09-14,2397.418
2011-09-15,2421.182
2011-09-16,2446.309
2011-09-19,2360.385
2011-09-20,2406.94
2011-09-21,2368.042
2011-09-22,2255.511
2011-09-23,2251.835
2011-09-26,2189.524
2011-09-27,2296.045
2011-09-28,2248.057
2011-09-29,2236.451
2011-09-30,2188.265
2011-10-03,2102.461
2011-10-04,2017.315
2011-10-05,2038.49
2011-10-06,2112.47
2011-10-07,2163.882
2011-10-10,2225.999
2011-10-11,2234.328
2011-10-12,2296.518
2011-10-13,2286.946
2011-10-14,2331.478
2011-10-17,2367.897
2011-10-18,2292.668
2011-10-19,2326.682
2011-10-20,2279.962
2011-10-21,2304.338
2011-10-24,2358.704
2011-10-25,2383.027
2011-10-26,2362.41
2011-10-27,2506.388
2011-10-28,2570.2
2011-10-31,2500.437
2011-11-01,2373.671
2011-11-02,2443.391
2011-11-03,2414.63
2011-11-04,2461.822
2011-11-07,2453.109
2011-11-08,2474.451
2011-11-09,2426.733
2011-11-10,2325.976
2011-11-11,2336.527
2011-11-14,2380.404
2011-11-15,2348.848
2011-11-16,2347.206
2011-11-17,2309.234
2011-11-18,2264.309
2011-11-21,2217.25
2011-11-22,2253.388
2011-11-23,2205.093
2011-11-24,2203.458
2011-11-25,2162.199
2011-11-28,2235.005
2011-11-29,2232.327
2011-11-30,2274.886
2011-12-01,2329.053
2011-12-02,2348.636
2011-12-05,2352.326
2011-12-06,2332.18
2011-12-07,2347.396
2011-12-08,2289.686
2011-12-09,2261.805
2011-12-12,2262.538
2011-12-13,2242.839
2011-12-14,2220.127
2011-12-15,2197.533
2011-12-16,2234.837
2011-12-19,2197.591
2011-12-20,2222.69
2011-12-21,2265.165
2011-12-22,2267.959
2011-12-23,2287.094
2011-12-26,2287.094
2011-12-27,2272.468
2011-12-28,2261.38
2011-12-29,2262.546
2011-12-30,2250.413
2012-01-02,2250.413
2012-01-03,2316.046
2012-01-04,2324.922
2012-01-05,2300.766
2012-01-06,2307.195
2012-01-09,2280.618
2012-01-10,2327.689
2012-01-11,2341.372
2012-01-12,2337.805
2012-01-13,2366.676
2012-01-16,2346.245
2012-01-17,2407.919
2012-01-18,2400.911
2012-01-19,2415.827
2012-01-20,2457.11
2012-01-23,2470.571
2012-01-24,2463.775
2012-01-25,2505.64
2012-01-26,2534.351
2012-01-27,2563.992
2012-01-30,2523.053
2012-01-31,2562.577
2012-02-01,2561.202
2012-02-02,2583.978
2012-02-03,2611.384
2012-02-06,2615.223
2012-02-07,2641.569
2012-02-08,2671.2
2012-02-09,2659.685
2012-02-10,2610.489
2012-02-13,2646.404
2012-02-14,2628.347
2012-02-15,2658.299
2012-02-16,2605.863
2012-02-17,2634.246
2012-02-20,2663.435
2012-02-21,2650.284
2012-02-22,2610.587
2012-02-23,2603.503
2012-02-24,2607.121
2012-02-27,2579.008
2012-02-28,2616.46
2012-02-29,2649.983
2012-03-01,2628.988
2012-03-02,2631.474
2012-03-05,2602.009
2012-03-06,2530.779
2012-03-07,2517.469
2012-03-08,2580.427
2012-03-09,2575.13
2012-03-12,2556.322
2012-03-13,2585.204
2012-03-14,2597.792
2012-03-15,2605.254
2012-03-16,2615.831
2012-03-19,2593.974
2012-03-20,2588.069
2012-03-21,2586.617
2012-03-22,2572.094
2012-03-23,2602.403
2012-03-26,2591.007
2012-03-27,2639.009
2012-03-28,2628.083
2012-03-29,2606.177
2012-03-30,2622.895
2012-04-02,2625.911
2012-04-03,2631.19
2012-04-04,2585.985
2012-04-05,2583.32
2012-04-06,2583.32
2012-04-09,2557.679
2012-04-10,2569.382
2012-04-11,2552.601
2012-04-12,2594.422
2012-04-13,2611.363
2012-04-16,2613.554
2012-04-17,2608.264
2012-04-18,2621.058
2012-04-19,2627.292
2012-04-20,2617.408
2012-04-23,2583.854
2012-04-24,2602.704
2012-04-25,2618.732
2012-04-26,2625.861
2012-04-27,2627.706
2012-04-30,2628.465
2012-05-01,2631.621
2012-05-02,2644.397
2012-05-03,2638.094
2012-05-04,2632.004
2012-05-07,2574.825
2012-05-08,2572.743
2012-05-09,2539.804
2012-05-10,2535.167
2012-05-11,2510.02
2012-05-14,2464.129
2012-05-15,2468.896
2012-05-16,2397.711
2012-05-17,2395.277
2012-05-18,2348.279
2012-05-21,2363.898
2012-05-22,2404.769
2012-05-23,2338.254
2012-05-24,2344.237
2012-05-25,2336.488
2012-05-28,2352.296
2012-05-29,2364.914
2012-05-30,2328.683
2012-05-31,2316.533
2012-06-01,2280.063
2012-06-04,2253.18
2012-06-05,2270.834
2012-06-06,2328.695
2012-06-07,2333.815
2012-06-08,2285.63
2012-06-11,2338.915
2012-06-12,2338.681
2012-06-13,2350.059
2012-06-14,2334.319
2012-06-15,2391.171
2012-06-18,2400.122
2012-06-19,2430.252
2012-06-20,2442.177
2012-06-21,2405.466
2012-06-22,2388.687
2012-06-25,2359.552
2012-06-26,2356.505
2012-06-27,2394.06
2012-06-28,2394.595
2012-06-29,2451.696
2012-07-02,2481.847
2012-07-03,2517.027
2012-07-04,2509.505
2012-07-05,2532.321
2012-07-06,2519.466
2012-07-09,2479.257
2012-07-10,2514.167
2012-07-11,2536.868
2012-07-12,2493.599
2012-07-13,2539.398
2012-07-16,2547.311
2012-07-17,2557.071
2012-07-18,2576.701
2012-07-19,2600.765
2012-07-20,2582.821
2012-07-23,2544.629
2012-07-24,2563.497
2012-07-25,2556.28
2012-07-26,2569.66
2012-07-27,2579.099
2012-07-30,2617.886
2012-07-31,2626.523
2012-08-01,2630.809
2012-08-02,2610.524
2012-08-03,2627.384
2012-08-06,2650.172
2012-08-07,2648.5
2012-08-08,2643.29
2012-08-09,2642.971
2012-08-10,2651.357
2012-08-13,2663.058
2012-08-14,2677.598
2012-08-15,2652.375
2012-08-16,2649.677
2012-08-17,2645.528
2012-08-20,2647.427
2012-08-21,2662.292
2012-08-22,2640.248
2012-08-23,2663.373
2012-08-24,2643.682
2012-08-27,2630.446
2012-08-28,2628.139
2012-08-29,2630.089
2012-08-30,2606.574
2012-08-31,2640.408
2012-09-03,2635.682
2012-09-04,2628.204
2012-09-05,2609.474
2012-09-06,2613.784
2012-09-07,2656.705
2012-09-10,2655.061
2012-09-11,2678.628
2012-09-12,2689.108
2012-09-13,2696.275
2012-09-14,2759.685
2012-09-17,2761.252
2012-09-18,2750.665
2012-09-19,2760.766
2012-09-20,2745.266
2012-09-21,2770.118
2012-09-24,2735.481
2012-09-25,2748.103
2012-09-26,2699.911
2012-09-27,2715.331
2012-09-28,2723.512
2012-10-01,2722.019
2012-10-02,2727.379
2012-10-03,2709.321
2012-10-04,2727.311
2012-10-05,2737.263
2012-10-08,2717.986
2012-10-09,2706.924
2012-10-10,2686.749
2012-10-11,2677.227
2012-10-12,2697.158
2012-10-15,2701.014
2012-10-16,2719.072
2012-10-17,2738.594
2012-10-18,2746.642
2012-10-19,2732.726
2012-10-22,2721.784
2012-10-23,2709.978
2012-10-24,2701.222
2012-10-25,2715.979
2012-10-26,2714.31
2012-10-29,2682.507
2012-10-30,2686.603
2012-10-31,2691.707
2012-11-01,2680.113
2012-11-02,2682.094
2012-11-05,2680.879
2012-11-06,2665.114
2012-11-07,2680.413
2012-11-08,2646.629
2012-11-09,2629.204
2012-11-12,2635.917
2012-11-13,2637.749
2012-11-14,2615.24
2012-11-15,2571.573
2012-11-16,2562.412
2012-11-19,2581.948
2012-11-20,2585.734
2012-11-21,2593.603
2012-11-22,2621.242
2012-11-23,2631.602
2012-11-26,2638.653
2012-11-27,2646.275
2012-11-28,2646.638
2012-11-29,2695.905
2012-11-30,2715.093
2012-12-03,2702.128
2012-12-04,2700.826
2012-12-05,2712.971
2012-12-06,2702.203
2012-12-07,2727.328
2012-12-10,2721.159
2012-12-11,2719.842
2012-12-12,2757.42
2012-12-13,2773.41
2012-12-14,2785.697
2012-12-17,2779.495
2012-12-18,2789.681
2012-12-19,2803.99
2012-12-20,2806.026
2012-12-21,2786.024
2012-12-24,2791.603
2012-12-25,2791.603
2012-12-26,2803.898
2012-12-27,2806.968
2012-12-28,2807.666
2012-12-31,2801.76
2013-01-01,2801.76
2013-01-02,2845.275
2013-01-03,2863.088
2013-01-04,2837.584
2013-01-07,2826.517
2013-01-08,2814.916
2013-01-09,2842.94
2013-01-10,2850.75
2013-01-11,2844.6
2013-01-14,2825.4
2013-01-15,2820.114
2013-01-16,2828.89
2013-01-17,2819.229
2013-01-18,2822.909
2013-01-21,2832.571
2013-01-22,2826.456
2013-01-23,2832.762
2013-01-24,2835.684
2013-01-25,2840.025
2013-01-28,2835.529
2013-01-29,2841.049
2013-01-30,2859.837
2013-01-31,2851.986
2013-02-01,2857.045
2013-02-04,2869.094
2013-02-05,2853.333
2013-02-06,2857.279
2013-02-07,2840.891
2013-02-08,2858.287
2013-02-11,2850.109
2013-02-12,2852.293
2013-02-13,2879.257
2013-02-14,2882.753
2013-02-15,2868.693
2013-02-18,2860.478
2013-02-19,2864.839
2013-02-20,2881.015
2013-02-21,2859.694
2013-02-22,2858.85
2013-02-25,2859.847
2013-02-26,2820.037
2013-02-27,2830.544
2013-02-28,2849.325
2013-03-01,2838.08
2013-03-04,2796.024
2013-03-05,2809.874
2013-03-06,2849.926
2013-03-07,2849.686
2013-03-08,2843.967
2013-03-11,2840.639
2013-03-12,2848.701
2013-03-13,2828.797
2013-03-14,2826.243
2013-03-15,2838.982
2013-03-18,2812.877
2013-03-19,2815.735
2013-03-20,2799.899
2013-03-21,2812.36
2013-03-22,2806.735
2013-03-25,2823.216
2013-03-26,2847.083
2013-03-27,2863.024
2013-03-28,2865.729
2013-03-29,2865.729
2013-04-01,2862.367
2013-04-02,2882.116
2013-04-03,2884.749
2013-04-04,2853.061
2013-04-05,2849.788
2013-04-08,2840.543
2013-04-09,2854.725
2013-04-10,2865.885
2013-04-11,2879.653
2013-04-12,2863.605
2013-04-15,2850.023
2013-04-16,2851.875
2013-04-17,2853.326
2013-04-18,2853.553
2013-04-19,2853.794
2013-04-22,2836.809
2013-04-23,2792.905
2013-04-24,2821.652
2013-04-25,2853.376
2013-04-26,2876.853
2013-04-29,2892.395
2013-04-30,2886.228
2013-05-01,2882.484
2013-05-02,2896.337
2013-05-03,2866.405
2013-05-06,2883.609
2013-05-07,2888.353
2013-05-08,2923.818
2013-05-09,2930.057
2013-05-10,2920.721
2013-05-13,2900.229
2013-05-14,2902.163
2013-05-15,2901.731
2013-05-16,2892.065
2013-05-17,2876.238
2013-05-20,2885.309
2013-05-21,2862.557
2013-05-22,2870.087
2013-05-23,2811.652
2013-05-24,2813.431
2013-05-27,2815.4
2013-05-28,2809.788
2013-05-29,2789.438
2013-05-30,2784.024
2013-05-31,2743.349
2013-06-03,2753.189
2013-06-04,2763.291
2013-06-05,2746.971
2013-06-06,2707.531
2013-06-07,2697.951
2013-06-10,2679.251
2013-06-11,2658.464
2013-06-12,2647.038
2013-06-13,2631.716
2013-06-14,2678.198
2013-06-17,2676.741
2013-06-18,2696.934
2013-06-19,2701.038
2013-06-20,2591.125
2013-06-21,2591.179
2013-06-24,2539.28
2013-06-25,2582.509
2013-06-26,2591.796
2013-06-27,2597.46
2013-06-28,2625.196
2013-07-01,2619.763
2013-07-02,2639.581
2013-07-03,2593.082
2013-07-04,2619.551
2013-07-05,2618.945
2013-07-08,2606.816
2013-07-09,2620.621
2013-07-10,2641.758
2013-07-11,2729.755
2013-07-12,2715.987
2013-07-15,2720.138
2013-07-16,2728.13
2013-07-17,2713.808
2013-07-18,2709.239
2013-07-19,2704.08
2013-07-22,2732.334
2013-07-23,2744.092
2013-07-24,2760.699
2013-07-25,2732.712
2013-07-26,2741.819
2013-07-29,2729.355
2013-07-30,2727.853
2013-07-31,2704.791
2013-08-01,2725.714
2013-08-02,2736.79
2013-08-05,2739.559
2013-08-06,2726.093
2013-08-07,2728.506
2013-08-08,2745.296
2013-08-09,2749.553
2013-08-12,2751.114
2013-08-13,2750.512
2013-08-14,2744.216
2013-08-15,2710.844
2013-08-16,2703.173
2013-08-19,2674.784
2013-08-20,2633.727
2013-08-21,2612.632
2013-08-22,2587.901
2013-08-23,2595.266
2013-08-26,2589.893
2013-08-27,2551.101
2013-08-28,2536.438
2013-08-29,2562.217
2013-08-30,2556.647
2013-09-02,2586.945
2013-09-03,2580.365
2013-09-04,2548.326
2013-09-05,2555.335
2013-09-06,2587.362
2013-09-09,2623.353
2013-09-10,2650.71
2013-09-11,2655.939
2013-09-12,2675.201
2013-09-13,2670.451
2013-09-16,2738.096
2013-09-17,2734.109
2013-09-18,2743.808
2013-09-19,2814.102
2013-09-20,2798.605
2013-09-23,2787.611
2013-09-24,2773.496
2013-09-25,2777.493
2013-09-26,2764.787
2013-09-27,2773.177
2013-09-30,2739.812
2013-10-01,2751.39
2013-10-02,2737.561
2013-10-03,2733.941
2013-10-04,2733.008
2013-10-07,2731.094
2013-10-08,2745.288
2013-10-09,2744.451
2013-10-10,2761.455
2013-10-11,2783.026
2013-10-14,2779.193
2013-10-15,2782.659
2013-10-16,2798.203
2013-10-17,2819.959
2013-10-18,2839.48
2013-10-21,2839.68
2013-10-22,2851.935
2013-10-23,2839.073
2013-10-24,2861.246
2013-10-25,2844.495
2013-10-28,2842.13
2013-10-29,2840.454
2013-10-30,2862.775
2013-10-31,2836.614
2013-11-01,2820.766
2013-11-04,2826.315
2013-11-05,2823.983
2013-11-06,2825.778
2013-11-07,2808.576
2013-11-08,2782.158
2013-11-11,2780.014
2013-11-12,2768.173
2013-11-13,2761.406
2013-11-14,2783.032
2013-11-15,2807.128
2013-11-18,2813.025
2013-11-19,2805.872
2013-11-20,2799.578
2013-11-21,2772.278
2013-11-22,2775.62
2013-11-25,2786.313
2013-11-26,2781.152
2013-11-27,2782.868
2013-11-28,2794.023
2013-11-29,2784.177
2013-12-02,2791.278
2013-12-03,2783.871
2013-12-04,2754.804
2013-12-05,2727.711
2013-12-06,2736.496
2013-12-09,2734.622
2013-12-10,2700.481
2013-12-11,2675.645
2013-12-12,2671.289
2013-12-13,2675.075
2013-12-16,2666.734
2013-12-17,2669.827
2013-12-18,2667.864
2013-12-19,2655.137
2013-12-20,2678.587
2013-12-23,2696.858
2013-12-24,2704.933
2013-12-25,2704.933
2013-12-26,2711.42
2013-12-27,2728.027
2013-12-30,2726.185
2013-12-31,2750.177
2014-01-01,2750.177
2014-01-02,2737.529
2014-01-03,2697.853
2014-01-06,2688.344
2014-01-07,2667.127
2014-01-08,2688.613
2014-01-09,2685.303
2014-01-10,2690.376
2014-01-13,2686.14
2014-01-14,2672.93
2014-01-15,2667.74
2014-01-16,2660.925
2014-01-17,2651.742
2014-01-20,2636.403
2014-01-21,2628.654
2014-01-22,2637.066
2014-01-23,2615.38
2014-01-24,2592.514
2014-01-27,2573.888
2014-01-28,2584.632
2014-01-29,2574.555
2014-01-30,2551.95
2014-01-31,2545.162
2014-02-03,2521.18
2014-02-04,2514.844
2014-02-05,2515.904
2014-02-06,2543.203
2014-02-07,2570.95
2014-02-10,2572.554
2014-02-11,2591.857
2014-02-12,2596.438
2014-02-13,2595.481
2014-02-14,2610.255
2014-02-17,2647.736
2014-02-18,2644.801
2014-02-19,2656.507
2014-02-20,2643.706
2014-02-21,2641.29
2014-02-24,2651.748
2014-02-25,2656.391
2014-02-26,2638.398
2014-02-27,2654.455
2014-02-28,2642.282
2014-03-03,2605.461
2014-03-04,2617.259
2014-03-05,2615.128
2014-03-06,2649.66
2014-03-07,2641.594
2014-03-10,2630.485
2014-03-11,2633.493
2014-03-12,2609.515
2014-03-13,2600.729
2014-03-14,2595.655
2014-03-17,2602.732
2014-03-18,2600.211
2014-03-19,2588.517
2014-03-20,2544.811
2014-03-21,2579.351
2014-03-24,2611.957
2014-03-25,2607.308
2014-03-26,2646.066
2014-03-27,2662.739
2014-03-28,2683.588
2014-03-31,2703.323
2014-04-01,2700.41
2014-04-02,2692.805
2014-04-03,2718.009
2014-04-04,2719.713
2014-04-07,2701.498
2014-04-08,2734.538
2014-04-09,2741.527
2014-04-10,2738.422
2014-04-11,2728.123
2014-04-14,2727.576
2014-04-15,2768.266
2014-04-16,2779.839
2014-04-17,2785.658
2014-04-18,2785.658
2014-04-21,2784.977
2014-04-22,2800.64
2014-04-23,2788.638
2014-04-24,2812.074
2014-04-25,2807.409
2014-04-28,2785.795
2014-04-29,2786.472
2014-04-30,2812.795
2014-05-01,2819.308
2014-05-02,2810.889
2014-05-05,2802.856
2014-05-06,2816.033
2014-05-07,2803.637
2014-05-08,2826.443
2014-05-09,2815.619
2014-05-12,2790.195
2014-05-13,2788.078
2014-05-14,2827.459
2014-05-15,2834.469
2014-05-16,2825.357
2014-05-19,2838.026
2014-05-20,2834.117
2014-05-21,2828.302
2014-05-22,2830.472
2014-05-23,2836.773
2014-05-26,2837.807
2014-05-27,2820.658
2014-05-28,2821.206
2014-05-29,2850.244
2014-05-30,2845.282
2014-06-02,2848.834
2014-06-03,2844.013
2014-06-04,2832.671
2014-06-05,2842.383
2014-06-06,2879.718
2014-06-09,2887.313
2014-06-10,2875.618
2014-06-11,2868.848
2014-06-12,2874.859
2014-06-13,2867.198
2014-06-16,2857.582
2014-06-17,2841.407
2014-06-18,2845.637
2014-06-19,2850.647
2014-06-20,2842.629
2014-06-23,2847.971
2014-06-24,2853.008
2014-06-25,2844.754
2014-06-26,2853.982
2014-06-27,2853.878
2014-06-30,2854.813
2014-07-01,2841.33
2014-07-02,2860.777
2014-07-03,2874.748
2014-07-04,2889.678
2014-07-07,2901.588
2014-07-08,2906.067
2014-07-09,2893.354
2014-07-10,2887.164
2014-07-11,2921.954
2014-07-14,2920.614
2014-07-15,2914.201
2014-07-16,2931.651
2014-07-17,2925.221
2014-07-18,2932.898
2014-07-21,2939.314
2014-07-22,2945.031
2014-07-23,2976.976
2014-07-24,2978.306
2014-07-25,2975.025
2014-07-28,2972.989
2014-07-29,2973.427
2014-07-30,2961.683
2014-07-31,2971.834
