Date,WORLD ex USA SMID GROWTH SMID (Small+Mid Cap)
2010-09-13,730.379
2010-09-14,736.485
2010-09-15,736.125
2010-09-16,734.62
2010-09-17,735.919
2010-09-20,743.652
2010-09-21,744.621
2010-09-22,750.019
2010-09-23,746.524
2010-09-24,756.011
2010-09-27,758.314
2010-09-28,761.898
2010-09-29,766.275
2010-09-30,763.099
2010-10-01,766.391
2010-10-04,761.187
2010-10-05,773.94
2010-10-06,782.219
2010-10-07,782.924
2010-10-08,783.636
2010-10-11,786.487
2010-10-12,780.401
2010-10-13,794.26
2010-10-14,802.189
2010-10-15,796.892
2010-10-18,795.783
2010-10-19,781.787
2010-10-20,791.551
2010-10-21,794.71
2010-10-22,791.952
2010-10-25,800.794
2010-10-26,794.256
2010-10-27,783.009
2010-10-28,790.34
2010-10-29,792.998
2010-11-01,796.391
2010-11-02,802.462
2010-11-03,800.065
2010-11-04,821.628
2010-11-05,822.063
2010-11-08,821.058
2010-11-09,824.61
2010-11-10,809.645
2010-11-11,808.528
2010-11-12,802.154
2010-11-15,801.724
2010-11-16,783.991
2010-11-17,786.701
2010-11-18,800.392
2010-11-19,801.528
2010-11-22,801.28
2010-11-23,787.613
2010-11-24,792.987
2010-11-25,797.612
2010-11-26,788.226
2010-11-29,777.104
2010-11-30,774.874
2010-12-01,788.208
2010-12-02,806.74
2010-12-03,819.288
2010-12-06,820.9
2010-12-07,826.394
2010-12-08,818.117
2010-12-09,816.696
2010-12-10,819.031
2010-12-13,831.545
2010-12-14,833.41
2010-12-15,829.39
2010-12-16,824.655
2010-12-17,825.716
2010-12-20,826.436
2010-12-21,834.447
2010-12-22,834.271
2010-12-23,835.377
2010-12-24,835.663
2010-12-27,834.406
2010-12-28,838.372
2010-12-29,844.189
2010-12-30,845.612
2010-12-31,852.526
2011-01-03,853.355
2011-01-04,854.406
2011-01-05,843.525
2011-01-06,841.247
2011-01-07,841.537
2011-01-10,836.282
2011-01-11,845.137
2011-01-12,855.463
2011-01-13,861.16
2011-01-14,859.181
2011-01-17,857.62
2011-01-18,866.612
2011-01-19,865.086
2011-01-20,843.379
2011-01-21,848.336
2011-01-24,851.914
2011-01-25,850.937
2011-01-26,861.093
2011-01-27,863.088
2011-01-28,855.672
2011-01-31,854.614
2011-02-01,871.141
2011-02-02,872.998
2011-02-03,869.813
2011-02-04,871.056
2011-02-07,878.778
2011-02-08,883.141
2011-02-09,878.476
2011-02-10,870.855
2011-02-11,871.429
2011-02-14,876.861
2011-02-15,876.623
2011-02-16,877.538
2011-02-17,881.253
2011-02-18,883.74
2011-02-21,878.406
2011-02-22,869.905
2011-02-23,863.975
2011-02-24,859.302
2011-02-25,871.592
2011-02-28,882.805
2011-03-01,886.391
2011-03-02,882.394
2011-03-03,887.776
2011-03-04,891.536
2011-03-07,888.663
2011-03-08,882.397
2011-03-09,882.385
2011-03-10,861.051
2011-03-11,855.512
2011-03-14,842.315
2011-03-15,812.417
2011-03-16,816.616
2011-03-17,832.139
2011-03-18,843.929
2011-03-21,858.867
2011-03-22,864.72
2011-03-23,864.254
2011-03-24,873.44
2011-03-25,874.079
2011-03-28,870.93
2011-03-29,870.706
2011-03-30,882.347
2011-03-31,885.216
2011-04-01,886.911
2011-04-04,895.889
2011-04-05,895.292
2011-04-06,898.406
2011-04-07,891.659
2011-04-08,902.832
2011-04-11,899.713
2011-04-12,885.312
2011-04-13,892.613
2011-04-14,893.1
2011-04-15,892.115
2011-04-18,876.156
2011-04-19,883.433
2011-04-20,905.276
2011-04-21,915.592
2011-04-22,916.175
2011-04-25,912.964
2011-04-26,916.505
2011-04-27,915.898
2011-04-28,929.338
2011-04-29,932.132
2011-05-02,935.848
2011-05-03,925.436
2011-05-04,917.333
2011-05-05,904.571
2011-05-06,907.592
2011-05-09,901.435
2011-05-10,911.196
2011-05-11,908.921
2011-05-12,895.889
2011-05-13,893.994
2011-05-16,890.067
2011-05-17,879.187
2011-05-18,887.678
2011-05-19,892.032
2011-05-20,889.908
2011-05-23,870.512
2011-05-24,875.4
2011-05-25,876.167
2011-05-26,881.968
2011-05-27,895.28
2011-05-30,898.045
2011-05-31,909.469
2011-06-01,908.186
2011-06-02,897.786
2011-06-03,897.351
2011-06-06,894.675
2011-06-07,896.705
2011-06-08,883.421
2011-06-09,886.19
2011-06-10,872.966
2011-06-13,871.503
2011-06-14,882.732
2011-06-15,869.525
2011-06-16,850.509
2011-06-17,855.974
2011-06-20,851.165
2011-06-21,868.071
2011-06-22,872.003
2011-06-23,850.454
2011-06-24,851.439
2011-06-27,850.0
2011-06-28,857.905
2011-06-29,876.014
2011-06-30,890.2
2011-07-01,893.469
2011-07-04,901.552
2011-07-05,900.369
2011-07-06,895.633
2011-07-07,902.679
2011-07-08,897.967
2011-07-11,876.75
2011-07-12,873.066
2011-07-13,890.76
2011-07-14,883.194
2011-07-15,880.688
2011-07-18,867.132
2011-07-19,879.475
2011-07-20,887.982
2011-07-21,898.734
2011-07-22,906.507
2011-07-25,904.251
2011-07-26,908.436
2011-07-27,896.29
2011-07-28,886.181
2011-07-29,884.148
2011-08-01,878.846
2011-08-02,860.516
2011-08-03,846.132
2011-08-04,807.935
2011-08-05,789.515
2011-08-08,754.248
2011-08-09,768.267
2011-08-10,765.951
2011-08-11,778.958
2011-08-12,792.991
2011-08-15,809.694
2011-08-16,803.506
2011-08-17,807.398
2011-08-18,771.824
2011-08-19,765.458
2011-08-22,763.534
2011-08-23,772.29
2011-08-24,775.702
2011-08-25,772.525
2011-08-26,775.0
2011-08-29,792.515
2011-08-30,800.477
2011-08-31,817.903
2011-09-01,814.228
2011-09-02,800.554
2011-09-05,775.092
2011-09-06,764.279
2011-09-07,784.549
2011-09-08,790.025
2011-09-09,766.783
2011-09-12,745.934
2011-09-13,752.442
2011-09-14,754.966
2011-09-15,771.325
2011-09-16,778.201
2011-09-19,760.353
2011-09-20,767.038
2011-09-21,758.101
2011-09-22,716.901
2011-09-23,712.367
2011-09-26,707.655
2011-09-27,739.469
2011-09-28,733.362
2011-09-29,734.925
2011-09-30,719.365
2011-10-03,701.128
2011-10-04,681.947
2011-10-05,694.517
2011-10-06,716.423
2011-10-07,725.787
2011-10-10,740.195
2011-10-11,744.16
2011-10-12,759.389
2011-10-13,755.05
2011-10-14,763.698
2011-10-17,758.994
2011-10-18,753.013
2011-10-19,756.18
2011-10-20,743.223
2011-10-21,763.825
2011-10-24,779.939
2011-10-25,777.597
2011-10-26,775.506
2011-10-27,809.81
2011-10-28,814.123
2011-10-31,787.392
2011-11-01,755.949
2011-11-02,763.802
2011-11-03,773.733
2011-11-04,775.154
2011-11-07,773.385
2011-11-08,776.904
2011-11-09,761.139
2011-11-10,750.553
2011-11-11,769.862
2011-11-14,763.494
2011-11-15,754.655
2011-11-16,750.796
2011-11-17,740.908
2011-11-18,734.481
2011-11-21,713.641
2011-11-22,712.889
2011-11-23,697.973
2011-11-24,696.087
2011-11-25,693.497
2011-11-28,714.879
2011-11-29,724.057
2011-11-30,750.216
2011-12-01,748.883
2011-12-02,751.704
2011-12-05,758.832
2011-12-06,749.671
2011-12-07,752.8
2011-12-08,740.479
2011-12-09,741.684
2011-12-12,730.137
2011-12-13,724.84
2011-12-14,705.131
2011-12-15,706.501
2011-12-16,711.388
2011-12-19,705.231
2011-12-20,723.123
2011-12-21,721.879
2011-12-22,724.183
2011-12-23,728.521
2011-12-26,729.103
2011-12-27,729.918
2011-12-28,721.52
2011-12-29,724.831
2011-12-30,735.752
2012-01-02,739.125
2012-01-03,754.008
2012-01-04,750.14
2012-01-05,740.815
2012-01-06,737.489
2012-01-09,738.476
2012-01-10,749.061
2012-01-11,745.72
2012-01-12,749.017
2012-01-13,745.4
2012-01-16,746.846
2012-01-17,754.819
2012-01-18,761.316
2012-01-19,768.62
2012-01-20,769.626
2012-01-23,777.258
2012-01-24,767.741
2012-01-25,771.646
2012-01-26,786.453
2012-01-27,784.92
2012-01-30,777.765
2012-01-31,783.998
2012-02-01,798.539
2012-02-02,802.274
2012-02-03,805.693
2012-02-06,805.327
2012-02-07,806.425
2012-02-08,807.458
2012-02-09,809.292
2012-02-10,801.038
2012-02-13,805.855
2012-02-14,799.823
2012-02-15,805.041
2012-02-16,800.97
2012-02-17,808.14
2012-02-20,818.36
2012-02-21,816.418
2012-02-22,814.563
2012-02-23,819.156
2012-02-24,825.797
2012-02-27,821.747
2012-02-28,825.569
2012-02-29,825.389
2012-03-01,825.35
2012-03-02,820.931
2012-03-05,813.58
2012-03-06,792.323
2012-03-07,796.825
2012-03-08,814.171
2012-03-09,813.4
2012-03-12,809.684
2012-03-13,816.715
2012-03-14,810.137
2012-03-15,814.452
2012-03-16,821.01
2012-03-19,823.169
2012-03-20,814.339
2012-03-21,812.737
2012-03-22,807.905
2012-03-23,813.075
2012-03-26,822.944
2012-03-27,823.259
2012-03-28,816.395
2012-03-29,812.427
2012-03-30,821.485
2012-04-02,830.259
2012-04-03,826.427
2012-04-04,801.964
2012-04-05,801.651
2012-04-06,800.709
2012-04-09,799.424
2012-04-10,789.268
2012-04-11,793.569
2012-04-12,808.37
2012-04-13,800.301
2012-04-16,797.424
2012-04-17,809.011
2012-04-18,810.101
2012-04-19,809.097
2012-04-20,812.459
2012-04-23,795.578
2012-04-24,800.5
2012-04-25,809.47
2012-04-26,816.231
2012-04-27,821.802
2012-04-30,820.636
2012-05-01,820.427
2012-05-02,818.271
2012-05-03,815.834
2012-05-04,802.726
2012-05-07,795.163
2012-05-08,782.691
2012-05-09,774.2
2012-05-10,780.015
2012-05-11,777.924
2012-05-14,761.911
2012-05-15,751.852
2012-05-16,742.985
2012-05-17,740.651
2012-05-18,729.502
2012-05-21,734.337
2012-05-22,745.154
2012-05-23,728.915
2012-05-24,732.773
2012-05-25,731.492
2012-05-28,735.506
2012-05-29,743.481
2012-05-30,729.783
2012-05-31,727.066
2012-06-01,713.049
2012-06-04,709.707
2012-06-05,715.19
2012-06-06,728.517
2012-06-07,738.975
2012-06-08,728.928
2012-06-11,733.201
2012-06-12,731.328
2012-06-13,732.979
2012-06-14,730.411
2012-06-15,737.548
2012-06-18,742.67
2012-06-19,752.077
2012-06-20,757.696
2012-06-21,746.287
2012-06-22,736.141
2012-06-25,727.914
2012-06-26,725.292
2012-06-27,732.504
2012-06-28,730.267
2012-06-29,755.496
2012-07-02,759.582
2012-07-03,768.771
2012-07-04,768.852
2012-07-05,763.696
2012-07-06,754.88
2012-07-09,749.263
2012-07-10,750.892
2012-07-11,747.684
2012-07-12,737.676
2012-07-13,749.004
2012-07-16,751.533
2012-07-17,749.24
2012-07-18,753.659
2012-07-19,765.421
2012-07-20,756.428
2012-07-23,737.229
2012-07-24,735.986
2012-07-25,736.436
2012-07-26,755.286
2012-07-27,763.257
2012-07-30,767.425
2012-07-31,765.931
2012-08-01,763.641
2012-08-02,754.33
2012-08-03,766.056
2012-08-06,776.216
2012-08-07,780.417
2012-08-08,779.727
2012-08-09,782.468
2012-08-10,783.178
2012-08-13,780.445
2012-08-14,781.919
2012-08-15,781.66
2012-08-16,787.994
2012-08-17,790.725
2012-08-20,790.272
2012-08-21,799.21
2012-08-22,792.735
2012-08-23,798.065
2012-08-24,792.221
2012-08-27,792.577
2012-08-28,789.725
2012-08-29,789.106
2012-08-30,782.249
2012-08-31,789.45
2012-09-03,790.991
2012-09-04,785.082
2012-09-05,784.444
2012-09-06,795.56
2012-09-07,811.321
2012-09-10,809.941
2012-09-11,811.328
2012-09-12,817.886
2012-09-13,820.758
2012-09-14,840.198
2012-09-17,836.51
2012-09-18,831.302
2012-09-19,835.784
2012-09-20,829.211
2012-09-21,834.579
2012-09-24,828.028
2012-09-25,831.599
2012-09-26,817.837
2012-09-27,823.915
2012-09-28,822.411
2012-10-01,826.81
2012-10-02,826.351
2012-10-03,820.507
2012-10-04,829.083
2012-10-05,836.294
2012-10-08,829.466
2012-10-09,821.591
2012-10-10,815.44
2012-10-11,818.013
2012-10-12,817.484
2012-10-15,817.796
2012-10-16,826.73
2012-10-17,836.342
2012-10-18,836.582
2012-10-19,830.433
2012-10-22,829.064
2012-10-23,816.458
2012-10-24,817.396
2012-10-25,822.245
2012-10-26,820.082
2012-10-29,818.261
2012-10-30,822.234
2012-10-31,823.218
2012-11-01,829.204
2012-11-02,826.941
2012-11-05,821.634
2012-11-06,824.003
2012-11-07,818.875
2012-11-08,813.618
2012-11-09,810.49
2012-11-12,807.028
2012-11-13,805.649
2012-11-14,799.353
2012-11-15,794.243
2012-11-16,790.033
2012-11-19,806.157
2012-11-20,807.007
2012-11-21,807.733
2012-11-22,815.732
2012-11-23,822.537
2012-11-26,821.377
2012-11-27,823.182
2012-11-28,821.251
2012-11-29,829.123
2012-11-30,829.955
2012-12-03,831.954
2012-12-04,832.537
2012-12-05,831.684
2012-12-06,833.743
2012-12-07,832.69
2012-12-10,834.079
2012-12-11,837.878
2012-12-12,840.748
2012-12-13,837.821
2012-12-14,838.761
2012-12-17,839.251
2012-12-18,844.204
2012-12-19,851.813
2012-12-20,851.412
2012-12-21,845.3
2012-12-24,843.694
2012-12-25,844.407
2012-12-26,844.905
2012-12-27,846.494
2012-12-28,844.616
2012-12-31,846.125
2013-01-01,846.221
2013-01-02,861.235
2013-01-03,858.139
2013-01-04,858.177
2013-01-07,858.451
2013-01-08,855.22
2013-01-09,857.192
2013-01-10,863.817
2013-01-11,866.939
2013-01-14,865.063
2013-01-15,867.761
2013-01-16,865.168
2013-01-17,868.297
2013-01-18,868.428
2013-01-21,870.56
2013-01-22,872.418
2013-01-23,870.827
2013-01-24,871.311
2013-01-25,876.454
2013-01-28,874.024
2013-01-29,874.786
2013-01-30,877.277
2013-01-31,875.724
2013-02-01,884.006
2013-02-04,875.884
2013-02-05,872.114
2013-02-06,876.989
2013-02-07,873.329
2013-02-08,877.782
2013-02-11,870.797
2013-02-12,878.318
2013-02-13,878.851
2013-02-14,877.116
2013-02-15,874.116
2013-02-18,874.031
2013-02-19,881.717
2013-02-20,881.007
2013-02-21,868.26
2013-02-22,872.941
2013-02-25,873.061
2013-02-26,866.844
2013-02-27,870.812
2013-02-28,877.216
2013-03-01,871.236
2013-03-04,871.62
2013-03-05,880.453
2013-03-06,883.966
2013-03-07,884.835
2013-03-08,881.736
2013-03-11,885.163
2013-03-12,886.163
2013-03-13,881.932
2013-03-14,889.201
2013-03-15,899.083
2013-03-18,891.793
2013-03-19,889.903
2013-03-20,891.098
2013-03-21,892.392
2013-03-22,890.595
2013-03-25,888.459
2013-03-26,889.823
2013-03-27,888.249
2013-03-28,894.619
2013-03-29,895.07
2013-04-01,888.374
2013-04-02,888.983
2013-04-03,889.32
2013-04-04,879.385
2013-04-05,877.855
2013-04-08,880.948
2013-04-09,885.272
2013-04-10,895.381
2013-04-11,902.745
2013-04-12,896.807
2013-04-15,882.183
2013-04-16,879.113
2013-04-17,870.516
2013-04-18,868.419
2013-04-19,870.677
2013-04-22,873.723
2013-04-23,883.95
2013-04-24,892.255
2013-04-25,901.694
2013-04-26,902.143
2013-04-29,906.344
2013-04-30,916.145
2013-05-01,914.184
2013-05-02,907.496
2013-05-03,913.183
2013-05-06,911.533
2013-05-07,917.276
2013-05-08,929.747
2013-05-09,927.283
2013-05-10,922.085
2013-05-13,923.436
2013-05-14,923.883
2013-05-15,920.703
2013-05-16,922.775
2013-05-17,918.158
2013-05-20,924.837
2013-05-21,925.309
2013-05-22,922.961
2013-05-23,901.497
2013-05-24,903.847
2013-05-27,900.801
2013-05-28,902.94
2013-05-29,905.58
2013-05-30,905.916
2013-05-31,899.932
2013-06-03,896.275
2013-06-04,900.441
2013-06-05,889.089
2013-06-06,884.558
2013-06-07,887.489
2013-06-10,894.965
2013-06-11,891.901
2013-06-12,896.618
2013-06-13,888.198
2013-06-14,895.232
2013-06-17,904.952
2013-06-18,905.189
2013-06-19,911.189
2013-06-20,872.078
2013-06-21,865.749
2013-06-24,849.696
2013-06-25,855.328
2013-06-26,857.696
2013-06-27,866.057
2013-06-28,868.76
2013-07-01,879.799
2013-07-02,881.713
2013-07-03,879.584
2013-07-04,887.736
2013-07-05,880.345
2013-07-08,885.609
2013-07-09,890.734
2013-07-10,897.045
2013-07-11,914.212
2013-07-12,914.473
2013-07-15,915.354
2013-07-16,918.878
2013-07-17,917.511
2013-07-18,922.43
2013-07-19,923.043
2013-07-22,930.622
2013-07-23,930.371
2013-07-24,931.022
2013-07-25,927.253
2013-07-26,925.3
2013-07-29,919.441
2013-07-30,923.072
2013-07-31,919.026
2013-08-01,926.416
2013-08-02,935.854
2013-08-05,936.661
2013-08-06,940.744
2013-08-07,933.303
2013-08-08,940.991
2013-08-09,942.089
2013-08-12,938.365
2013-08-13,938.997
2013-08-14,945.868
2013-08-15,934.459
2013-08-16,939.224
2013-08-19,939.824
2013-08-20,935.922
2013-08-21,929.15
2013-08-22,929.651
2013-08-23,938.689
2013-08-26,936.81
2013-08-27,926.761
2013-08-28,915.591
2013-08-29,916.371
2013-08-30,911.332
2013-09-02,922.854
2013-09-03,925.917
2013-09-04,931.986
2013-09-05,931.802
2013-09-06,936.869
2013-09-09,946.766
2013-09-10,955.77
2013-09-11,959.769
2013-09-12,958.552
2013-09-13,958.521
2013-09-16,969.809
2013-09-17,966.024
2013-09-18,970.764
2013-09-19,986.955
2013-09-20,981.441
2013-09-23,980.078
2013-09-24,980.488
2013-09-25,979.323
2013-09-26,979.797
2013-09-27,983.982
2013-09-30,979.047
2013-10-01,982.735
2013-10-02,978.526
2013-10-03,975.678
2013-10-04,971.466
2013-10-07,963.847
2013-10-08,961.595
2013-10-09,955.5
2013-10-10,965.511
2013-10-11,973.244
2013-10-14,975.819
2013-10-15,976.957
2013-10-16,976.536
2013-10-17,990.263
2013-10-18,999.695
2013-10-21,1006.025
2013-10-22,1011.684
2013-10-23,1005.715
2013-10-24,1009.747
2013-10-25,1005.506
2013-10-28,1005.363
2013-10-29,1002.188
2013-10-30,1005.033
2013-10-31,1000.352
2013-11-01,987.618
2013-11-04,990.781
2013-11-05,989.347
2013-11-06,996.806
2013-11-07,987.946
2013-11-08,982.234
2013-11-11,986.908
2013-11-12,985.767
2013-11-13,979.42
2013-11-14,989.45
2013-11-15,994.652
2013-11-18,998.905
2013-11-19,994.544
2013-11-20,990.877
2013-11-21,986.964
2013-11-22,990.455
2013-11-25,993.156
2013-11-26,994.595
2013-11-27,994.549
2013-11-28,1000.051
2013-11-29,1001.704
2013-12-02,996.494
2013-12-03,990.319
2013-12-04,981.58
2013-12-05,981.955
2013-12-06,985.751
2013-12-09,991.456
2013-12-10,993.507
2013-12-11,989.464
2013-12-12,977.495
2013-12-13,977.057
2013-12-16,980.686
2013-12-17,979.503
2013-12-18,985.742
2013-12-19,990.67
2013-12-20,995.183
2013-12-23,1002.928
2013-12-24,1002.595
2013-12-25,1002.991
2013-12-26,1007.143
2013-12-27,1016.445
2013-12-30,1021.77
2013-12-31,1023.77
2014-01-01,1023.85
2014-01-02,1018.283
2014-01-03,1022.799
2014-01-06,1021.8
2014-01-07,1019.592
2014-01-08,1023.689
2014-01-09,1019.41
2014-01-10,1029.812
2014-01-13,1033.33
2014-01-14,1027.6
2014-01-15,1031.458
2014-01-16,1031.801
2014-01-17,1033.856
2014-01-20,1033.489
2014-01-21,1034.471
2014-01-22,1036.83
2014-01-23,1032.154
2014-01-24,1015.745
2014-01-27,1001.911
2014-01-28,1007.568
2014-01-29,1014.187
2014-01-30,1003.951
2014-01-31,999.623
2014-02-03,991.04
2014-02-04,977.071
2014-02-05,982.199
2014-02-06,994.846
2014-02-07,1004.962
2014-02-10,1010.018
2014-02-11,1020.396
2014-02-12,1024.961
2014-02-13,1026.451
2014-02-14,1030.536
2014-02-17,1037.074
2014-02-18,1042.265
2014-02-19,1042.016
2014-02-20,1035.396
2014-02-21,1043.455
2014-02-24,1049.505
2014-02-25,1053.962
2014-02-26,1047.922
2014-02-27,1048.479
2014-02-28,1058.813
2014-03-03,1040.039
2014-03-04,1051.554
2014-03-05,1055.3
2014-03-06,1064.22
2014-03-07,1060.113
2014-03-10,1053.189
2014-03-11,1053.915
2014-03-12,1042.998
2014-03-13,1041.41
2014-03-14,1028.815
2014-03-17,1035.43
2014-03-18,1042.514
2014-03-19,1040.827
2014-03-20,1025.394
2014-03-21,1025.199
2014-03-24,1020.922
2014-03-25,1027.056
2014-03-26,1035.041
2014-03-27,1037.58
2014-03-28,1042.466
2014-03-31,1050.134
2014-04-01,1054.341
2014-04-02,1056.793
2014-04-03,1053.984
2014-04-04,1058.27
2014-04-07,1047.579
2014-04-08,1042.742
2014-04-09,1047.641
2014-04-10,1047.704
2014-04-11,1032.024
2014-04-14,1022.063
2014-04-15,1016.862
2014-04-16,1031.649
2014-04-17,1038.892
2014-04-18,1040.7
2014-04-21,1038.226
2014-04-22,1045.917
2014-04-23,1047.199
2014-04-24,1048.344
2014-04-25,1046.844
2014-04-28,1041.21
2014-04-29,1046.307
2014-04-30,1051.077
2014-05-01,1055.385
2014-05-02,1059.101
2014-05-05,1057.938
2014-05-06,1063.059
2014-05-07,1053.219
2014-05-08,1055.122
2014-05-09,1049.047
2014-05-12,1054.09
2014-05-13,1057.649
2014-05-14,1056.622
2014-05-15,1046.069
2014-05-16,1037.119
2014-05-19,1037.114
2014-05-20,1038.264
2014-05-21,1041.155
2014-05-22,1049.194
2014-05-23,1050.438
2014-05-26,1059.002
2014-05-27,1059.862
2014-05-28,1062.484
2014-05-29,1065.553
2014-05-30,1067.113
2014-06-02,1070.761
2014-06-03,1067.426
2014-06-04,1070.488
2014-06-05,1073.158
2014-06-06,1081.651
2014-06-09,1082.064
2014-06-10,1080.085
2014-06-11,1076.35
2014-06-12,1079.064
2014-06-13,1074.9
2014-06-16,1073.759
2014-06-17,1074.152
2014-06-18,1077.159
2014-06-19,1087.945
2014-06-20,1085.206
2014-06-23,1084.347
2014-06-24,1079.044
2014-06-25,1072.577
2014-06-26,1077.511
2014-06-27,1078.372
2014-06-30,1085.643
2014-07-01,1092.352
2014-07-02,1095.279
2014-07-03,1098.562
2014-07-04,1098.034
2014-07-07,1090.035
2014-07-08,1080.148
2014-07-09,1078.83
2014-07-10,1066.816
2014-07-11,1066.569
2014-07-14,1074.6
2014-07-15,1068.695
2014-07-16,1076.931
2014-07-17,1073.134
2014-07-18,1070.507
2014-07-21,1068.27
2014-07-22,1076.369
2014-07-23,1079.091
2014-07-24,1079.446
2014-07-25,1076.582
2014-07-28,1074.396
2014-07-29,1074.302
2014-07-30,1067.982
2014-07-31,1058.096
2014-08-01,1052.255
2014-08-04,1048.112
2014-08-05,1041.758
2014-08-06,1035.94
2014-08-07,1035.291
2014-08-08,1028.264
2014-08-11,1043.596
2014-08-12,1045.094
2014-08-13,1047.642
2014-08-14,1051.818
2014-08-15,1050.561
2014-08-18,1057.783
2014-08-19,1062.284
2014-08-20,1059.011
2014-08-21,1062.219
2014-08-22,1058.529
2014-08-25,1064.371
2014-08-26,1067.919
2014-08-27,1071.6
2014-08-28,1064.616
2014-08-29,1064.518
2014-09-01,1064.001
2014-09-02,1062.055
2014-09-03,1067.337
2014-09-04,1061.442
2014-09-05,1057.444
2014-09-08,1050.545
2014-09-09,1043.532
2014-09-10,1040.185
2014-09-11,1039.97
2014-09-12,1038.421
2014-09-15,1034.998
2014-09-16,1030.146
2014-09-17,1032.27
2014-09-18,1035.108
2014-09-19,1033.699
2014-09-22,1026.096
2014-09-23,1019.665
2014-09-24,1017.675
2014-09-25,1013.737
2014-09-26,1008.933
2014-09-29,1008.941
2014-09-30,1005.663
2014-10-01,996.383
2014-10-02,981.801
2014-10-03,979.092
2014-10-06,987.458
2014-10-07,980.178
2014-10-08,972.473
2014-10-09,968.056
2014-10-10,947.229
2014-10-13,946.557
2014-10-14,942.274
2014-10-15,935.06
2014-10-16,932.298
2014-10-17,944.291
2014-10-20,953.808
2014-10-21,963.752
2014-10-22,971.424
2014-10-23,970.818
2014-10-24,972.548
2014-10-27,972.482
2014-10-28,979.842
2014-10-29,985.988
2014-10-30,980.727
2014-10-31,987.382
2014-11-03,979.054
2014-11-04,982.841
2014-11-05,984.817
2014-11-06,981.168
2014-11-07,982.637
2014-11-10,988.55
2014-11-11,990.034
2014-11-12,989.623
2014-11-13,988.839
2014-11-14,990.903
2014-11-17,985.032
2014-11-18,996.915
2014-11-19,992.714
2014-11-20,993.775
2014-11-21,1000.123
2014-11-24,999.677
2014-11-25,1006.45
2014-11-26,1008.03
2014-11-27,1002.627
2014-11-28,997.523
2014-12-01,996.15
2014-12-02,995.124
2014-12-03,997.77
2014-12-04,998.694
2014-12-05,997.884
2014-12-08,993.55
2014-12-09,989.483
2014-12-10,981.617
2014-12-11,976.148
2014-12-12,970.311
2014-12-15,956.404
2014-12-16,965.119
2014-12-17,962.434
2014-12-18,976.767
2014-12-19,985.082
2014-12-22,986.515
2014-12-23,985.058
2014-12-24,988.863
2014-12-25,988.04
2014-12-26,990.187
2014-12-29,990.877
2014-12-30,988.008
2014-12-31,987.526
2015-01-01,987.511
2015-01-02,983.35
2015-01-05,970.594
2015-01-06,957.301
2015-01-07,949.089
2015-01-08,964.42
2015-01-09,966.629
2015-01-12,964.626
2015-01-13,969.008
2015-01-14,962.437
2015-01-15,966.806
2015-01-16,961.066
2015-01-19,972.738
2015-01-20,974.172
2015-01-21,977.98
2015-01-22,977.686
2015-01-23,979.275
2015-01-26,982.695
2015-01-27,991.134
2015-01-28,989.005
2015-01-29,982.678
2015-01-30,983.699
2015-02-02,986.406
2015-02-03,993.048
2015-02-04,998.891
2015-02-05,1003.848
2015-02-06,998.09
2015-02-09,996.253
2015-02-10,999.036
2015-02-11,993.432
2015-02-12,1011.128
2015-02-13,1016.259
2015-02-16,1016.565
2015-02-17,1016.57
2015-02-18,1026.678
2015-02-19,1031.485
2015-02-20,1033.286
2015-02-23,1038.249
2015-02-24,1038.843
2015-02-25,1044.403
2015-02-26,1041.827
2015-02-27,1045.633
2015-03-02,1041.909
2015-03-03,1037.787
2015-03-04,1032.086
2015-03-05,1035.261
2015-03-06,1025.949
2015-03-09,1020.625
2015-03-10,1007.103
2015-03-11,1007.867
2015-03-12,1017.336
2015-03-13,1014.555
2015-03-16,1021.249
2015-03-17,1018.667
2015-03-18,1025.013
2015-03-19,1027.381
2015-03-20,1045.32
2015-03-23,1052.939
2015-03-24,1054.265
2015-03-25,1054.044
2015-03-26,1039.446
2015-03-27,1036.916
2015-03-30,1037.383
2015-03-31,1031.606
2015-04-01,1031.588
2015-04-02,1043.312
2015-04-03,1045.62
2015-04-06,1058.076
2015-04-07,1058.181
2015-04-08,1060.504
2015-04-09,1061.306
2015-04-10,1064.626
2015-04-13,1061.654
2015-04-14,1073.134
2015-04-15,1068.864
2015-04-16,1073.208
2015-04-17,1062.058
2015-04-20,1061.141
2015-04-21,1070.303
2015-04-22,1068.917
2015-04-23,1072.238
2015-04-24,1081.186
2015-04-27,1089.333
2015-04-28,1088.911
2015-04-29,1085.919
2015-04-30,1077.561
2015-05-01,1072.417
2015-05-04,1075.444
2015-05-05,1071.213
2015-05-06,1075.119
2015-05-07,1068.392
2015-05-08,1084.843
2015-05-11,1087.429
2015-05-12,1087.268
2015-05-13,1100.469
2015-05-14,1104.053
2015-05-15,1111.34
2015-05-18,1108.745
2015-05-19,1102.99
2015-05-20,1103.822
2015-05-21,1108.505
2015-05-22,1101.997
2015-05-25,1101.483
2015-05-26,1085.562
2015-05-27,1088.128
2015-05-28,1088.098
2015-05-29,1084.28
2015-06-01,1082.821
2015-06-02,1092.451
2015-06-03,1097.918
2015-06-04,1090.748
2015-06-05,1071.976
2015-06-08,1070.94
2015-06-09,1069.384
2015-06-10,1086.786
2015-06-11,1087.897
2015-06-12,1086.582
2015-06-15,1074.522
2015-06-16,1076.823
