Date,NEW ZEALAND IMI GROWTH IMI (Large+Mid+Small Cap)
2010-09-06,728.551
2010-09-07,733.292
2010-09-08,732.518
2010-09-09,739.521
2010-09-10,739.407
2010-09-13,748.258
2010-09-14,756.858
2010-09-15,754.716
2010-09-16,742.675
2010-09-17,750.851
2010-09-20,759.42
2010-09-21,764.983
2010-09-22,774.03
2010-09-23,762.46
2010-09-24,757.836
2010-09-27,764.457
2010-09-28,763.644
2010-09-29,759.081
2010-09-30,745.42
2010-10-01,761.074
2010-10-04,765.447
2010-10-05,771.24
2010-10-06,777.761
2010-10-07,774.923
2010-10-08,775.337
2010-10-11,777.038
2010-10-12,777.363
2010-10-13,788.687
2010-10-14,793.424
2010-10-15,785.934
2010-10-18,790.784
2010-10-19,777.822
2010-10-20,780.779
2010-10-21,783.887
2010-10-22,784.195
2010-10-25,792.395
2010-10-26,785.907
2010-10-27,775.719
2010-10-28,789.156
2010-10-29,808.87
2010-11-01,812.971
2010-11-02,826.515
2010-11-03,831.171
2010-11-04,844.072
2010-11-05,842.004
2010-11-08,831.616
2010-11-09,837.139
2010-11-10,827.131
2010-11-11,826.399
2010-11-12,814.419
2010-11-15,818.819
2010-11-16,806.708
2010-11-17,807.374
2010-11-18,806.603
2010-11-19,804.627
2010-11-22,807.706
2010-11-23,790.6
2010-11-24,786.188
2010-11-25,785.03
2010-11-26,774.0
2010-11-29,763.919
2010-11-30,765.649
2010-12-01,771.518
2010-12-02,782.15
2010-12-03,795.444
2010-12-06,796.309
2010-12-07,797.321
2010-12-08,783.497
2010-12-09,779.649
2010-12-10,780.907
2010-12-13,790.595
2010-12-14,787.037
2010-12-15,777.875
2010-12-16,768.813
2010-12-17,778.284
2010-12-20,781.933
2010-12-21,789.167
2010-12-22,790.225
2010-12-23,797.762
2010-12-24,794.767
2010-12-27,795.458
2010-12-28,803.593
2010-12-29,813.56
2010-12-30,821.926
2010-12-31,825.626
2011-01-03,819.285
2011-01-04,811.781
2011-01-05,814.134
2011-01-06,805.823
2011-01-07,811.705
2011-01-10,810.643
2011-01-11,810.112
2011-01-12,813.821
2011-01-13,832.395
2011-01-14,829.036
2011-01-17,832.952
2011-01-18,826.315
2011-01-19,827.86
2011-01-20,808.47
2011-01-21,814.015
2011-01-24,820.323
2011-01-25,825.045
2011-01-26,812.93
2011-01-27,818.858
2011-01-28,819.38
2011-01-31,815.385
2011-02-01,829.131
2011-02-02,834.849
2011-02-03,822.103
2011-02-04,824.075
2011-02-07,829.732
2011-02-08,839.609
2011-02-09,833.143
2011-02-10,817.652
2011-02-11,809.017
2011-02-14,805.25
2011-02-15,804.344
2011-02-16,803.274
2011-02-17,813.462
2011-02-18,822.807
2011-02-21,814.552
2011-02-22,802.682
2011-02-23,799.842
2011-02-24,803.969
2011-02-25,807.8
2011-02-28,806.666
2011-03-01,808.385
2011-03-02,799.229
2011-03-03,803.733
2011-03-04,803.889
2011-03-07,809.555
2011-03-08,812.626
2011-03-09,810.223
2011-03-10,804.441
2011-03-11,804.532
2011-03-14,800.068
2011-03-15,780.874
2011-03-16,781.78
2011-03-17,773.429
2011-03-18,787.473
2011-03-21,792.454
2011-03-22,806.541
2011-03-23,807.318
2011-03-24,824.444
2011-03-25,828.644
2011-03-28,829.318
2011-03-29,835.198
2011-03-30,846.695
2011-03-31,850.202
2011-04-01,856.807
2011-04-04,858.63
2011-04-05,866.689
2011-04-06,870.954
2011-04-07,869.348
2011-04-08,871.865
2011-04-11,876.612
2011-04-12,877.324
2011-04-13,887.496
2011-04-14,887.864
2011-04-15,892.798
2011-04-18,879.517
2011-04-19,873.519
2011-04-20,890.324
2011-04-21,899.601
2011-04-22,899.601
2011-04-25,897.971
2011-04-26,902.537
2011-04-27,902.913
2011-04-28,902.244
2011-04-29,912.67
2011-05-02,911.366
2011-05-03,904.141
2011-05-04,888.547
2011-05-05,887.845
2011-05-06,900.072
2011-05-09,895.722
2011-05-10,899.891
2011-05-11,903.114
2011-05-12,897.806
2011-05-13,893.798
2011-05-16,891.247
2011-05-17,890.787
2011-05-18,897.942
2011-05-19,902.602
2011-05-20,912.79
2011-05-23,904.561
2011-05-24,909.427
2011-05-25,903.334
2011-05-26,907.405
2011-05-27,919.818
2011-05-30,922.117
2011-05-31,929.349
2011-06-01,933.26
2011-06-02,919.692
2011-06-03,917.264
2011-06-06,920.989
2011-06-07,925.892
2011-06-08,919.571
2011-06-09,919.249
2011-06-10,918.309
2011-06-13,910.132
2011-06-14,915.986
2011-06-15,909.137
2011-06-16,893.388
2011-06-17,900.651
2011-06-20,899.947
2011-06-21,899.733
2011-06-22,907.659
2011-06-23,899.312
2011-06-24,895.047
2011-06-27,885.902
2011-06-28,887.139
2011-06-29,890.549
2011-06-30,911.869
2011-07-01,915.343
2011-07-04,917.946
2011-07-05,919.283
2011-07-06,910.718
2011-07-07,910.464
2011-07-08,913.911
2011-07-11,901.475
2011-07-12,891.083
2011-07-13,908.168
2011-07-14,911.802
2011-07-15,904.168
2011-07-18,897.732
2011-07-19,914.995
2011-07-20,919.813
2011-07-21,929.785
2011-07-22,938.491
2011-07-25,935.479
2011-07-26,943.54
2011-07-27,940.378
2011-07-28,935.703
2011-07-29,938.151
2011-08-01,950.669
2011-08-02,933.695
2011-08-03,918.901
2011-08-04,909.202
2011-08-05,867.004
2011-08-08,826.52
2011-08-09,794.17
2011-08-10,807.926
2011-08-11,821.159
2011-08-12,836.826
2011-08-15,846.093
2011-08-16,856.97
2011-08-17,869.08
2011-08-18,858.821
2011-08-19,846.499
2011-08-22,841.771
2011-08-23,847.329
2011-08-24,849.658
2011-08-25,849.129
2011-08-26,846.044
2011-08-29,856.514
2011-08-30,865.41
2011-08-31,871.229
2011-09-01,872.501
2011-09-02,866.415
2011-09-05,844.106
2011-09-06,829.34
2011-09-07,839.575
2011-09-08,852.732
2011-09-09,844.423
2011-09-12,826.057
2011-09-13,835.611
2011-09-14,822.939
2011-09-15,823.814
2011-09-16,838.127
2011-09-19,822.932
2011-09-20,825.528
2011-09-21,819.952
2011-09-22,785.955
2011-09-23,777.091
2011-09-26,769.521
2011-09-27,805.423
2011-09-28,805.175
2011-09-29,798.592
2011-09-30,797.848
2011-10-03,781.341
2011-10-04,777.772
2011-10-05,791.47
2011-10-06,805.434
2011-10-07,828.115
2011-10-10,833.059
2011-10-11,832.686
2011-10-12,802.88
2011-10-13,784.193
2011-10-14,793.739
2011-10-17,789.678
2011-10-18,765.586
2011-10-19,778.21
2011-10-20,769.661
2011-10-21,779.459
2011-10-24,784.467
2011-10-25,775.554
2011-10-26,771.802
2011-10-27,803.141
2011-10-28,815.73
2011-10-31,805.314
2011-11-01,785.845
2011-11-02,771.956
2011-11-03,767.507
2011-11-04,774.843
2011-11-07,781.876
2011-11-08,780.374
2011-11-09,766.568
2011-11-10,746.177
2011-11-11,758.564
2011-11-14,757.892
2011-11-15,750.949
2011-11-16,737.561
2011-11-17,733.772
2011-11-18,726.992
2011-11-21,712.942
2011-11-22,709.962
2011-11-23,702.874
2011-11-24,695.783
2011-11-25,692.803
2011-11-28,704.63
2011-11-29,713.821
2011-11-30,737.508
2011-12-01,738.069
2011-12-02,747.733
2011-12-05,752.976
2011-12-06,748.776
2011-12-07,742.065
2011-12-08,733.493
2011-12-09,734.246
2011-12-12,733.788
2011-12-13,731.874
2011-12-14,720.139
2011-12-15,719.953
2011-12-16,727.713
2011-12-19,720.497
2011-12-20,721.041
2011-12-21,724.134
2011-12-22,732.183
2011-12-23,730.801
2011-12-26,730.801
2011-12-27,728.58
2011-12-28,734.082
2011-12-29,739.741
2011-12-30,757.89
2012-01-02,757.89
2012-01-03,767.946
2012-01-04,771.52
2012-01-05,758.819
2012-01-06,750.549
2012-01-09,756.598
2012-01-10,754.606
2012-01-11,753.712
2012-01-12,746.024
2012-01-13,746.948
2012-01-16,745.773
2012-01-17,755.899
2012-01-18,762.234
2012-01-19,765.695
2012-01-20,770.63
2012-01-23,781.971
2012-01-24,768.618
2012-01-25,766.227
2012-01-26,780.769
2012-01-27,784.106
2012-01-30,782.752
2012-01-31,785.224
2012-02-01,792.92
2012-02-02,794.375
2012-02-03,793.041
2012-02-06,788.687
2012-02-07,792.371
2012-02-08,795.469
2012-02-09,796.653
2012-02-10,795.951
2012-02-13,801.841
2012-02-14,795.126
2012-02-15,790.891
2012-02-16,784.583
2012-02-17,789.575
2012-02-20,805.523
2012-02-21,805.739
2012-02-22,798.735
2012-02-23,799.749
2012-02-24,803.341
2012-02-27,795.798
2012-02-28,798.678
2012-02-29,806.959
2012-03-01,805.228
2012-03-02,812.367
2012-03-05,807.215
2012-03-06,798.005
2012-03-07,802.859
2012-03-08,807.788
2012-03-09,811.528
2012-03-12,810.679
2012-03-13,818.342
2012-03-14,809.33
2012-03-15,829.136
2012-03-16,829.536
2012-03-19,821.185
2012-03-20,811.466
2012-03-21,807.524
2012-03-22,798.785
2012-03-23,803.178
2012-03-26,810.142
2012-03-27,808.502
2012-03-28,806.018
2012-03-29,804.626
2012-03-30,818.136
2012-04-02,812.854
2012-04-03,812.02
2012-04-04,803.811
2012-04-05,807.06
2012-04-06,807.06
2012-04-09,812.347
2012-04-10,807.511
2012-04-11,806.992
2012-04-12,817.736
2012-04-13,814.106
2012-04-16,801.633
2012-04-17,806.821
2012-04-18,817.715
2012-04-19,812.131
2012-04-20,815.865
2012-04-23,804.549
2012-04-24,804.018
2012-04-25,803.474
2012-04-26,806.227
2012-04-27,812.779
2012-04-30,818.23
2012-05-01,820.31
2012-05-02,825.293
2012-05-03,808.916
2012-05-04,799.204
2012-05-07,799.483
2012-05-08,797.135
2012-05-09,791.627
2012-05-10,797.195
2012-05-11,790.717
2012-05-14,780.206
2012-05-15,771.366
2012-05-16,764.612
2012-05-17,767.057
2012-05-18,754.74
2012-05-21,755.558
2012-05-22,764.875
2012-05-23,748.47
2012-05-24,749.881
2012-05-25,749.26
2012-05-28,747.085
2012-05-29,750.793
2012-05-30,743.838
2012-05-31,742.787
2012-06-01,734.961
2012-06-04,741.47
2012-06-05,728.158
2012-06-06,746.958
2012-06-07,754.802
2012-06-08,746.022
2012-06-11,750.558
2012-06-12,745.706
2012-06-13,739.172
2012-06-14,751.132
2012-06-15,763.322
2012-06-18,769.38
2012-06-19,777.102
2012-06-20,768.174
2012-06-21,761.51
2012-06-22,755.721
2012-06-25,754.09
2012-06-26,751.596
2012-06-27,756.578
2012-06-28,755.288
2012-06-29,772.508
2012-07-02,778.331
2012-07-03,778.72
2012-07-04,784.895
2012-07-05,786.307
2012-07-06,777.911
2012-07-09,777.169
2012-07-10,773.262
2012-07-11,781.167
2012-07-12,778.425
2012-07-13,785.6
2012-07-16,781.913
2012-07-17,776.664
2012-07-18,784.519
2012-07-19,791.743
2012-07-20,780.152
2012-07-23,772.18
2012-07-24,769.652
2012-07-25,767.223
2012-07-26,788.531
2012-07-27,797.567
2012-07-30,801.675
2012-07-31,808.882
2012-08-01,807.066
2012-08-02,811.611
2012-08-03,816.439
2012-08-06,819.989
2012-08-07,821.403
2012-08-08,815.537
2012-08-09,809.629
2012-08-10,808.924
2012-08-13,808.331
2012-08-14,809.509
2012-08-15,814.301
2012-08-16,815.656
2012-08-17,819.228
2012-08-20,824.91
2012-08-21,832.126
2012-08-22,829.859
2012-08-23,836.03
2012-08-24,821.904
2012-08-27,820.0
2012-08-28,818.611
2012-08-29,813.502
2012-08-30,810.213
2012-08-31,824.306
2012-09-03,817.951
2012-09-04,817.158
2012-09-05,816.534
2012-09-06,831.267
2012-09-07,851.292
2012-09-10,856.754
2012-09-11,865.103
2012-09-12,879.271
2012-09-13,886.099
2012-09-14,889.116
2012-09-17,890.067
2012-09-18,888.62
2012-09-19,888.567
2012-09-20,893.894
2012-09-21,896.11
2012-09-24,883.173
2012-09-25,895.328
2012-09-26,884.513
2012-09-27,895.433
2012-09-28,901.803
2012-10-01,895.564
2012-10-02,908.847
2012-10-03,896.874
2012-10-04,896.222
2012-10-05,902.592
2012-10-08,903.592
2012-10-09,896.984
2012-10-10,895.414
2012-10-11,891.041
2012-10-12,895.704
2012-10-15,895.753
2012-10-16,892.55
2012-10-17,911.851
2012-10-18,918.336
2012-10-19,916.837
2012-10-22,916.781
2012-10-23,915.481
2012-10-24,919.903
2012-10-25,928.063
2012-10-26,927.544
2012-10-29,914.529
2012-10-30,917.985
2012-10-31,921.816
2012-11-01,921.476
2012-11-02,910.505
2012-11-05,910.02
2012-11-06,914.539
2012-11-07,913.062
2012-11-08,906.409
2012-11-09,905.053
2012-11-12,907.538
2012-11-13,909.407
2012-11-14,898.494
2012-11-15,897.672
2012-11-16,891.131
2012-11-19,901.334
2012-11-20,900.425
2012-11-21,894.735
2012-11-22,900.416
2012-11-23,908.025
2012-11-26,910.233
2012-11-27,908.131
2012-11-28,915.154
2012-11-29,917.16
2012-11-30,924.127
2012-12-03,916.734
2012-12-04,909.548
2012-12-05,910.013
2012-12-06,921.455
2012-12-07,920.432
2012-12-10,916.451
2012-12-11,912.565
2012-12-12,905.863
2012-12-13,905.83
2012-12-14,909.33
2012-12-17,905.612
2012-12-18,914.279
2012-12-19,920.51
2012-12-20,930.457
2012-12-21,922.24
2012-12-24,915.984
2012-12-25,915.984
2012-12-26,909.7
2012-12-27,907.016
2012-12-28,912.733
2012-12-31,916.357
2013-01-01,916.357
2013-01-02,925.854
2013-01-03,928.231
2013-01-04,920.073
2013-01-07,929.442
2013-01-08,932.903
2013-01-09,939.205
2013-01-10,943.766
2013-01-11,942.32
2013-01-14,946.896
2013-01-15,951.21
2013-01-16,951.925
2013-01-17,956.174
2013-01-18,940.487
2013-01-21,941.475
2013-01-22,949.194
2013-01-23,950.384
2013-01-24,947.576
2013-01-25,952.804
2013-01-28,944.103
2013-01-29,945.954
2013-01-30,953.391
2013-01-31,961.05
2013-02-01,965.655
2013-02-04,973.527
2013-02-05,962.85
2013-02-06,962.279
2013-02-07,945.998
2013-02-08,961.03
2013-02-11,954.482
2013-02-12,961.577
2013-02-13,962.456
2013-02-14,974.8
2013-02-15,955.336
2013-02-18,956.65
2013-02-19,961.961
2013-02-20,954.916
2013-02-21,947.321
2013-02-22,957.24
2013-02-25,960.584
2013-02-26,949.688
2013-02-27,958.953
2013-02-28,974.642
2013-03-01,968.696
2013-03-04,948.459
2013-03-05,957.13
2013-03-06,967.786
2013-03-07,971.41
2013-03-08,963.452
2013-03-11,971.612
2013-03-12,982.4
2013-03-13,971.138
2013-03-14,975.505
2013-03-15,981.919
2013-03-18,972.089
2013-03-19,974.539
2013-03-20,972.654
2013-03-21,980.537
2013-03-22,983.872
2013-03-25,984.508
2013-03-26,995.486
2013-03-27,1010.576
2013-03-28,1018.806
2013-03-29,1018.806
2013-04-01,1017.773
2013-04-02,1020.004
2013-04-03,1021.111
2013-04-04,1018.935
2013-04-05,1016.542
2013-04-08,1011.949
2013-04-09,1017.493
2013-04-10,1032.435
2013-04-11,1036.338
2013-04-12,1034.012
2013-04-15,1030.92
2013-04-16,1029.383
2013-04-17,1040.504
2013-04-18,1029.178
2013-04-19,1031.213
2013-04-22,1040.336
2013-04-23,1045.363
2013-04-24,1052.202
2013-04-25,1061.418
2013-04-26,1057.255
2013-04-29,1070.012
2013-04-30,1079.939
2013-05-01,1069.042
2013-05-02,1060.623
2013-05-03,1065.172
2013-05-06,1077.675
2013-05-07,1074.533
2013-05-08,1076.45
2013-05-09,1083.344
2013-05-10,1060.993
2013-05-13,1066.779
2013-05-14,1054.931
2013-05-15,1050.541
2013-05-16,1049.633
2013-05-17,1025.659
2013-05-20,1040.552
2013-05-21,1038.147
2013-05-22,1032.489
2013-05-23,1032.394
2013-05-24,1017.163
2013-05-27,1002.349
2013-05-28,1001.743
2013-05-29,1007.674
2013-05-30,997.671
2013-05-31,988.75
2013-06-03,999.91
2013-06-04,986.902
2013-06-05,975.775
2013-06-06,978.18
2013-06-07,971.555
2013-06-10,982.309
2013-06-11,973.54
2013-06-12,981.775
2013-06-13,977.453
2013-06-14,991.885
2013-06-17,985.725
2013-06-18,986.371
2013-06-19,994.055
2013-06-20,945.673
2013-06-21,940.512
2013-06-24,949.631
2013-06-25,937.903
2013-06-26,965.322
2013-06-27,960.8
2013-06-28,962.393
2013-07-01,969.798
2013-07-02,971.795
2013-07-03,967.213
2013-07-04,978.898
2013-07-05,966.483
2013-07-08,977.601
2013-07-09,991.284
2013-07-10,1002.741
2013-07-11,1003.129
2013-07-12,997.915
2013-07-15,1005.411
2013-07-16,1004.642
2013-07-17,1011.337
2013-07-18,1005.091
2013-07-19,1006.65
2013-07-22,1012.408
2013-07-23,1017.107
2013-07-24,1020.06
2013-07-25,1024.844
2013-07-26,1026.032
2013-07-29,1021.311
2013-07-30,1012.858
2013-07-31,1009.391
2013-08-01,1000.399
2013-08-02,1004.368
2013-08-05,1004.675
2013-08-06,1010.485
2013-08-07,1011.944
2013-08-08,1020.627
2013-08-09,1019.245
2013-08-12,1016.6
2013-08-13,1002.188
2013-08-14,1011.939
2013-08-15,1011.921
2013-08-16,1019.889
2013-08-19,1010.4
2013-08-20,996.419
2013-08-21,994.072
2013-08-22,983.063
2013-08-23,976.657
2013-08-26,986.268
2013-08-27,974.737
2013-08-28,969.964
2013-08-29,961.568
2013-08-30,959.662
2013-09-02,987.931
2013-09-03,988.823
2013-09-04,1007.16
2013-09-05,1005.888
2013-09-06,1016.048
2013-09-09,1026.028
2013-09-10,1038.256
2013-09-11,1042.356
2013-09-12,1056.392
2013-09-13,1058.232
2013-09-16,1079.198
2013-09-17,1085.613
2013-09-18,1085.437
2013-09-19,1121.392
2013-09-20,1109.973
2013-09-23,1102.759
2013-09-24,1095.185
2013-09-25,1104.756
2013-09-26,1106.611
2013-09-27,1106.647
2013-09-30,1105.176
2013-10-01,1104.732
2013-10-02,1113.504
2013-10-03,1115.169
2013-10-04,1116.785
2013-10-07,1114.166
2013-10-08,1109.06
2013-10-09,1099.854
2013-10-10,1104.074
2013-10-11,1109.922
2013-10-14,1110.614
2013-10-15,1116.107
2013-10-16,1128.796
2013-10-17,1144.237
2013-10-18,1136.424
2013-10-21,1142.76
2013-10-22,1160.591
2013-10-23,1150.354
2013-10-24,1132.348
2013-10-25,1135.791
2013-10-28,1134.353
2013-10-29,1129.338
2013-10-30,1126.879
2013-10-31,1141.196
2013-11-01,1139.068
2013-11-04,1142.505
2013-11-05,1159.778
2013-11-06,1176.076
2013-11-07,1164.284
2013-11-08,1158.622
2013-11-11,1146.502
2013-11-12,1145.624
2013-11-13,1149.627
2013-11-14,1156.256
2013-11-15,1159.978
2013-11-18,1156.78
2013-11-19,1149.141
2013-11-20,1143.492
2013-11-21,1125.803
2013-11-22,1113.366
2013-11-25,1116.176
2013-11-26,1108.035
2013-11-27,1102.392
2013-11-28,1101.073
2013-11-29,1107.704
2013-12-02,1112.4
2013-12-03,1121.97
2013-12-04,1099.52
2013-12-05,1085.015
2013-12-06,1091.976
2013-12-09,1090.455
2013-12-10,1096.146
2013-12-11,1090.157
2013-12-12,1096.727
2013-12-13,1098.213
2013-12-16,1091.768
2013-12-17,1091.338
2013-12-18,1077.162
2013-12-19,1074.086
2013-12-20,1074.049
2013-12-23,1084.239
2013-12-24,1096.691
2013-12-25,1096.691
2013-12-26,1091.871
2013-12-27,1084.692
2013-12-30,1089.008
2013-12-31,1086.84
2014-01-01,1086.84
2014-01-02,1084.529
2014-01-03,1099.533
2014-01-06,1106.0
2014-01-07,1103.316
2014-01-08,1112.923
2014-01-09,1126.475
2014-01-10,1151.32
2014-01-13,1171.873
2014-01-14,1169.321
2014-01-15,1177.899
2014-01-16,1177.734
2014-01-17,1164.06
2014-01-20,1159.448
2014-01-21,1176.574
2014-01-22,1186.801
2014-01-23,1177.047
2014-01-24,1148.168
2014-01-27,1137.721
2014-01-28,1138.058
2014-01-29,1147.306
2014-01-30,1123.563
2014-01-31,1127.741
2014-02-03,1122.401
2014-02-04,1112.914
2014-02-05,1123.51
2014-02-06,1132.201
2014-02-07,1137.126
2014-02-10,1130.023
2014-02-11,1144.817
2014-02-12,1154.628
2014-02-13,1160.846
2014-02-14,1165.306
2014-02-17,1167.8
2014-02-18,1164.901
2014-02-19,1167.205
2014-02-20,1161.933
2014-02-21,1168.59
2014-02-24,1180.28
2014-02-25,1184.129
2014-02-26,1176.41
2014-02-27,1177.505
2014-02-28,1181.348
2014-03-03,1187.993
2014-03-04,1200.19
2014-03-05,1216.178
2014-03-06,1241.414
2014-03-07,1247.573
2014-03-10,1248.169
2014-03-11,1248.17
2014-03-12,1240.292
2014-03-13,1256.098
2014-03-14,1240.539
2014-03-17,1244.385
2014-03-18,1267.79
2014-03-19,1271.302
2014-03-20,1260.864
2014-03-21,1251.96
2014-03-24,1250.851
2014-03-25,1256.771
2014-03-26,1262.704
2014-03-27,1272.445
2014-03-28,1269.289
2014-03-31,1273.074
2014-04-01,1264.985
2014-04-02,1244.358
2014-04-03,1242.944
2014-04-04,1247.345
2014-04-07,1229.253
2014-04-08,1216.796
2014-04-09,1225.211
2014-04-10,1247.324
2014-04-11,1236.189
2014-04-14,1220.224
2014-04-15,1214.81
2014-04-16,1209.972
2014-04-17,1210.247
2014-04-18,1210.247
2014-04-21,1208.415
2014-04-22,1215.187
2014-04-23,1221.356
2014-04-24,1223.339
2014-04-25,1225.909
2014-04-28,1207.132
2014-04-29,1214.594
2014-04-30,1243.979
2014-05-01,1242.767
2014-05-02,1258.197
2014-05-05,1254.584
2014-05-06,1257.245
2014-05-07,1245.962
2014-05-08,1233.749
2014-05-09,1222.564
2014-05-12,1225.247
2014-05-13,1242.819
2014-05-14,1250.45
2014-05-15,1238.338
2014-05-16,1232.13
2014-05-19,1229.578
2014-05-20,1203.77
2014-05-21,1195.985
2014-05-22,1203.676
2014-05-23,1210.416
2014-05-26,1215.421
2014-05-27,1211.475
2014-05-28,1212.13
2014-05-29,1210.289
2014-05-30,1207.286
2014-06-02,1204.798
2014-06-03,1188.862
2014-06-04,1183.112
2014-06-05,1192.734
2014-06-06,1208.72
2014-06-09,1207.575
2014-06-10,1209.154
2014-06-11,1215.109
2014-06-12,1238.272
2014-06-13,1227.44
2014-06-16,1233.082
2014-06-17,1231.913
2014-06-18,1236.181
2014-06-19,1241.388
2014-06-20,1216.906
2014-06-23,1216.875
2014-06-24,1211.175
2014-06-25,1211.455
2014-06-26,1221.402
2014-06-27,1225.406
2014-06-30,1226.473
2014-07-01,1226.218
2014-07-02,1226.995
2014-07-03,1231.149
2014-07-04,1234.21
2014-07-07,1238.815
2014-07-08,1234.048
2014-07-09,1221.494
2014-07-10,1225.679
2014-07-11,1215.711
2014-07-14,1221.15
2014-07-15,1211.743
2014-07-16,1206.359
2014-07-17,1199.224
2014-07-18,1191.128
2014-07-21,1195.365
2014-07-22,1194.082
2014-07-23,1194.217
2014-07-24,1189.194
2014-07-25,1189.902
2014-07-28,1188.712
2014-07-29,1180.555
2014-07-30,1171.584
2014-07-31,1177.612
2014-08-01,1166.133
2014-08-04,1158.564
2014-08-05,1160.544
2014-08-06,1153.818
2014-08-07,1158.518
2014-08-08,1147.947
2014-08-11,1142.879
2014-08-12,1141.64
2014-08-13,1140.346
2014-08-14,1143.303
2014-08-15,1142.998
2014-08-18,1144.768
2014-08-19,1152.408
2014-08-20,1155.947
2014-08-21,1157.987
2014-08-22,1163.218
2014-08-25,1160.694
2014-08-26,1164.017
2014-08-27,1174.482
2014-08-28,1177.358
2014-08-29,1174.677
2014-09-01,1169.171
2014-09-02,1159.822
2014-09-03,1163.576
2014-09-04,1159.918
2014-09-05,1162.535
2014-09-08,1158.478
2014-09-09,1151.992
2014-09-10,1147.242
2014-09-11,1145.099
2014-09-12,1127.115
2014-09-15,1123.496
2014-09-16,1118.961
2014-09-17,1110.085
2014-09-18,1110.251
2014-09-19,1112.647
2014-09-22,1123.444
2014-09-23,1114.553
2014-09-24,1119.765
2014-09-25,1110.486
2014-09-26,1094.65
2014-09-29,1080.234
2014-09-30,1083.988
2014-10-01,1086.281
2014-10-02,1091.491
2014-10-03,1075.268
2014-10-06,1082.285
2014-10-07,1084.889
2014-10-08,1077.493
2014-10-09,1098.034
2014-10-10,1074.051
2014-10-13,1064.722
2014-10-14,1059.762
2014-10-15,1073.023
2014-10-16,1065.036
2014-10-17,1066.09
2014-10-20,1076.023
2014-10-21,1085.256
2014-10-22,1093.162
2014-10-23,1075.353
2014-10-24,1084.731
2014-10-27,1088.943
2014-10-28,1096.642
2014-10-29,1104.802
2014-10-30,1093.748
2014-10-31,1089.688
2014-11-03,1089.641
2014-11-04,1099.882
2014-11-05,1084.632
2014-11-06,1087.009
2014-11-07,1086.1
2014-11-10,1102.13
2014-11-11,1105.669
2014-11-12,1120.3
2014-11-13,1119.464
2014-11-14,1122.053
2014-11-17,1128.445
2014-11-18,1133.332
2014-11-19,1124.744
2014-11-20,1130.217
2014-11-21,1125.339
2014-11-24,1117.259
2014-11-25,1108.915
2014-11-26,1122.028
2014-11-27,1117.806
2014-11-28,1105.624
2014-12-01,1113.084
2014-12-02,1105.689
2014-12-03,1130.39
2014-12-04,1142.942
2014-12-05,1138.196
2014-12-08,1133.981
2014-12-09,1142.396
2014-12-10,1128.575
2014-12-11,1129.053
2014-12-12,1134.97
2014-12-15,1128.405
2014-12-16,1135.907
2014-12-17,1127.173
2014-12-18,1134.324
2014-12-19,1145.999
2014-12-22,1143.658
2014-12-23,1140.586
2014-12-24,1143.205
2014-12-25,1143.205
2014-12-26,1149.727
2014-12-29,1159.991
2014-12-30,1163.673
2014-12-31,1156.479
2015-01-01,1156.479
2015-01-02,1142.94
2015-01-05,1148.109
2015-01-06,1141.266
2015-01-07,1130.27
2015-01-08,1143.229
2015-01-09,1148.933
2015-01-12,1149.027
2015-01-13,1149.664
2015-01-14,1147.631
2015-01-15,1148.702
2015-01-16,1135.973
2015-01-19,1138.754
2015-01-20,1123.251
2015-01-21,1126.682
2015-01-22,1112.656
2015-01-23,1108.622
2015-01-26,1098.225
2015-01-27,1114.818
2015-01-28,1119.903
2015-01-29,1092.309
2015-01-30,1086.355
2015-02-02,1090.86
2015-02-03,1088.402
2015-02-04,1100.604
2015-02-05,1106.602
2015-02-06,1105.178
2015-02-09,1111.194
2015-02-10,1113.777
2015-02-11,1111.195
2015-02-12,1114.698
2015-02-13,1136.281
2015-02-16,1139.316
2015-02-17,1138.57
2015-02-18,1128.704
2015-02-19,1130.365
2015-02-20,1135.707
2015-02-23,1140.641
2015-02-24,1126.397
2015-02-25,1161.659
2015-02-26,1168.948
2015-02-27,1174.522
2015-03-02,1168.695
2015-03-03,1174.183
2015-03-04,1172.694
2015-03-05,1155.681
2015-03-06,1148.564
2015-03-09,1143.557
2015-03-10,1130.906
2015-03-11,1118.092
2015-03-12,1150.37
2015-03-13,1139.435
2015-03-16,1156.197
2015-03-17,1144.72
2015-03-18,1143.577
2015-03-19,1150.666
2015-03-20,1180.66
2015-03-23,1188.42
2015-03-24,1191.325
2015-03-25,1189.899
2015-03-26,1173.366
2015-03-27,1174.591
2015-03-30,1159.721
2015-03-31,1158.39
2015-04-01,1149.436
2015-04-02,1159.215
2015-04-03,1159.215
2015-04-06,1178.011
2015-04-07,1168.398
2015-04-08,1181.722
2015-04-09,1178.29
2015-04-10,1179.544
2015-04-13,1166.936
2015-04-14,1189.834
2015-04-15,1184.168
2015-04-16,1208.583
2015-04-17,1211.759
2015-04-20,1197.965
2015-04-21,1203.937
2015-04-22,1195.261
2015-04-23,1169.013
2015-04-24,1171.329
2015-04-27,1179.431
2015-04-28,1194.503
2015-04-29,1188.726
2015-04-30,1181.025
2015-05-01,1171.675
2015-05-04,1170.961
2015-05-05,1183.214
2015-05-06,1172.528
2015-05-07,1150.696
2015-05-08,1158.418
2015-05-11,1144.094
2015-05-12,1144.346
