Date,BELGIUM Standard (Large+Mid Cap)
2009-12-01,8731.217
2009-12-02,8848.175
2009-12-03,8885.314
2009-12-04,8807.75
2009-12-07,8750.386
2009-12-08,8610.466
2009-12-09,8496.074
2009-12-10,8530.415
2009-12-11,8508.242
2009-12-14,8596.724
2009-12-15,8562.051
2009-12-16,8640.013
2009-12-17,8379.413
2009-12-18,8190.208
2009-12-21,8291.983
2009-12-22,8263.909
2009-12-23,8330.593
2009-12-24,8350.337
2009-12-25,8350.337
2009-12-28,8462.914
2009-12-29,8516.271
2009-12-30,8396.293
2009-12-31,8424.987
2010-01-01,8424.987
2010-01-04,8671.657
2010-01-05,8699.393
2010-01-06,8693.472
2010-01-07,8616.947
2010-01-08,8596.8
2010-01-11,8719.009
2010-01-12,8642.211
2010-01-13,8687.764
2010-01-14,8674.373
2010-01-15,8481.267
2010-01-18,8551.414
2010-01-19,8459.042
2010-01-20,8252.265
2010-01-21,8096.862
2010-01-22,8151.605
2010-01-25,8146.268
2010-01-26,8172.086
2010-01-27,8202.443
2010-01-28,8138.793
2010-01-29,8208.715
2010-02-01,8301.236
2010-02-02,8363.908
2010-02-03,8283.882
2010-02-04,7950.526
2010-02-05,7677.891
2010-02-08,7756.917
2010-02-09,7815.792
2010-02-10,7881.698
2010-02-11,7894.996
2010-02-12,7937.136
2010-02-15,7884.141
2010-02-16,8031.972
2010-02-17,8144.5
2010-02-18,8141.081
2010-02-19,8093.532
2010-02-22,8080.608
2010-02-23,8006.21
2010-02-24,8095.886
2010-02-25,7921.005
2010-02-26,8099.381
2010-03-01,8122.244
2010-03-02,8197.502
2010-03-03,8376.993
2010-03-04,8239.596
2010-03-05,8288.086
2010-03-08,8253.431
2010-03-09,8258.341
2010-03-10,8406.365
2010-03-11,8349.835
2010-03-12,8422.546
2010-03-15,8291.436
2010-03-16,8458.983
2010-03-17,8562.407
2010-03-18,8472.746
2010-03-19,8396.321
2010-03-22,8393.977
2010-03-23,8442.702
2010-03-24,8318.169
2010-03-25,8338.833
2010-03-26,8315.112
2010-03-29,8376.039
2010-03-30,8307.362
2010-03-31,8340.856
2010-04-01,8431.855
2010-04-02,8431.855
2010-04-05,8412.546
2010-04-06,8414.796
2010-04-07,8398.704
2010-04-08,8337.603
2010-04-09,8500.168
2010-04-12,8634.428
2010-04-13,8553.226
2010-04-14,8600.945
2010-04-15,8554.155
2010-04-16,8435.291
2010-04-19,8353.335
2010-04-20,8442.242
2010-04-21,8343.815
2010-04-22,8217.183
2010-04-23,8279.281
2010-04-26,8304.62
2010-04-27,8015.442
2010-04-28,7815.618
2010-04-29,8025.161
2010-04-30,8049.865
2010-05-03,8030.253
2010-05-04,7762.251
2010-05-05,7587.168
2010-05-06,7415.135
2010-05-07,7086.68
2010-05-10,7854.151
2010-05-11,7699.012
2010-05-12,7822.475
2010-05-13,7774.663
2010-05-14,7429.298
2010-05-17,7383.139
2010-05-18,7571.605
2010-05-19,7390.51
2010-05-20,7245.555
2010-05-21,7389.577
2010-05-24,7335.629
2010-05-25,7034.336
2010-05-26,7186.93
2010-05-27,7459.972
2010-05-28,7455.819
2010-05-31,7439.19
2010-06-01,7470.695
2010-06-02,7438.526
2010-06-03,7485.465
2010-06-04,7227.763
2010-06-07,7155.318
2010-06-08,7109.962
2010-06-09,7289.146
2010-06-10,7430.876
2010-06-11,7411.9
2010-06-14,7639.112
2010-06-15,7695.442
2010-06-16,7717.327
2010-06-17,7772.36
2010-06-18,7782.522
2010-06-21,7842.393
2010-06-22,7742.037
2010-06-23,7577.429
2010-06-24,7526.753
2010-06-25,7485.284
2010-06-28,7583.079
2010-06-29,7246.468
2010-06-30,7316.167
2010-07-01,7291.571
2010-07-02,7351.295
2010-07-05,7289.521
2010-07-06,7558.735
2010-07-07,7597.944
2010-07-08,7769.007
2010-07-09,7768.482
2010-07-12,7782.359
2010-07-13,7978.266
2010-07-14,8021.161
2010-07-15,8046.619
2010-07-16,7924.845
2010-07-19,7885.94
2010-07-20,7786.904
2010-07-21,7891.331
2010-07-22,8073.223
2010-07-23,8022.879
2010-07-26,8185.178
2010-07-27,8276.47
2010-07-28,8215.494
2010-07-29,8191.071
2010-07-30,8077.79
2010-08-02,8363.411
2010-08-03,8423.161
2010-08-04,8387.298
2010-08-05,8321.346
2010-08-06,8226.784
2010-08-09,8259.257
2010-08-10,8148.894
2010-08-11,7861.885
2010-08-12,7970.464
2010-08-13,7900.915
2010-08-16,7909.217
2010-08-17,8036.37
2010-08-18,8002.485
2010-08-19,7878.851
2010-08-20,7714.284
2010-08-23,7745.89
2010-08-24,7674.299
2010-08-25,7593.272
2010-08-26,7744.26
2010-08-27,7779.679
2010-08-30,7741.255
2010-08-31,7773.874
2010-09-01,8097.097
2010-09-02,8113.095
2010-09-03,8147.77
2010-09-06,8197.717
2010-09-07,8049.104
2010-09-08,8143.33
2010-09-09,8173.446
2010-09-10,8116.941
2010-09-13,8305.666
2010-09-14,8379.447
2010-09-15,8431.477
2010-09-16,8412.414
2010-09-17,8310.097
2010-09-20,8444.075
2010-09-21,8442.235
2010-09-22,8505.875
2010-09-23,8483.914
2010-09-24,8685.762
2010-09-27,8656.954
2010-09-28,8731.73
2010-09-29,8778.828
2010-09-30,8753.084
2010-10-01,8757.175
2010-10-04,8632.467
2010-10-05,8862.953
2010-10-06,8943.365
2010-10-07,8918.608
2010-10-08,9041.424
2010-10-11,9053.943
2010-10-12,9000.625
2010-10-13,9277.313
2010-10-14,9287.983
2010-10-15,9199.489
2010-10-18,9191.871
2010-10-19,9053.648
2010-10-20,9169.124
2010-10-21,9292.435
2010-10-22,9251.716
2010-10-25,9309.736
2010-10-26,9169.043
2010-10-27,9037.905
2010-10-28,9105.284
2010-10-29,9123.864
2010-11-01,9161.475
2010-11-02,9245.338
2010-11-03,9070.376
2010-11-04,9362.642
2010-11-05,9133.453
2010-11-08,9035.808
2010-11-09,9121.351
2010-11-10,8926.893
2010-11-11,8778.053
2010-11-12,8774.423
2010-11-15,8777.595
2010-11-16,8606.822
2010-11-17,8704.62
2010-11-18,8913.54
2010-11-19,8923.921
2010-11-22,8836.477
2010-11-23,8552.781
2010-11-24,8548.975
2010-11-25,8561.991
2010-11-26,8381.468
2010-11-29,8118.242
2010-11-30,7997.302
2010-12-01,8222.694
2010-12-02,8440.136
2010-12-03,8551.613
2010-12-06,8467.658
2010-12-07,8559.513
2010-12-08,8447.891
2010-12-09,8405.982
2010-12-10,8461.579
2010-12-13,8576.483
2010-12-14,8563.83
2010-12-15,8504.073
2010-12-16,8404.216
2010-12-17,8339.626
2010-12-20,8350.511
2010-12-21,8448.67
2010-12-22,8405.026
2010-12-23,8406.052
2010-12-24,8416.503
2010-12-27,8360.621
2010-12-28,8338.371
2010-12-29,8374.123
2010-12-30,8406.979
2010-12-31,8441.147
2011-01-03,8557.036
2011-01-04,8562.985
2011-01-05,8414.652
2011-01-06,8384.156
2011-01-07,8288.356
2011-01-10,8147.491
2011-01-11,8221.951
2011-01-12,8411.606
2011-01-13,8579.697
2011-01-14,8508.029
2011-01-17,8446.007
2011-01-18,8593.644
2011-01-19,8558.524
2011-01-20,8390.784
2011-01-21,8579.135
2011-01-24,8671.56
2011-01-25,8709.678
2011-01-26,8752.002
2011-01-27,8765.782
2011-01-28,8567.564
2011-01-31,8603.987
2011-02-01,8752.616
2011-02-02,8810.168
2011-02-03,8709.193
2011-02-04,8649.868
2011-02-07,8784.266
2011-02-08,8866.84
2011-02-09,8838.016
2011-02-10,8718.671
2011-02-11,8728.26
2011-02-14,8675.012
2011-02-15,8727.867
2011-02-16,8777.043
2011-02-17,8843.434
2011-02-18,8832.35
2011-02-21,8740.489
2011-02-22,8752.831
2011-02-23,8742.929
2011-02-24,8710.109
2011-02-25,8741.677
2011-02-28,8834.863
2011-03-01,8915.386
2011-03-02,8846.919
2011-03-03,8934.659
2011-03-04,9030.937
2011-03-07,8964.254
2011-03-08,8905.035
2011-03-09,8923.062
2011-03-10,8828.331
2011-03-11,8803.215
2011-03-14,8832.583
2011-03-15,8547.48
2011-03-16,8396.89
2011-03-17,8577.94
2011-03-18,8636.242
2011-03-21,8858.708
2011-03-22,8803.93
2011-03-23,8823.764
2011-03-24,8967.041
2011-03-25,8949.564
2011-03-28,8893.013
2011-03-29,8896.896
2011-03-30,8946.171
2011-03-31,8910.555
2011-04-01,9061.037
2011-04-04,9189.417
2011-04-05,9171.984
2011-04-06,9306.843
2011-04-07,9251.789
2011-04-08,9350.188
2011-04-11,9385.501
2011-04-12,9320.603
2011-04-13,9430.638
2011-04-14,9366.457
2011-04-15,9444.514
2011-04-18,9214.2
2011-04-19,9384.568
2011-04-20,9565.343
2011-04-21,9606.869
2011-04-22,9606.869
2011-04-25,9599.946
2011-04-26,9785.397
2011-04-27,9818.54
2011-04-28,9991.709
2011-04-29,10017.706
2011-05-02,10084.248
2011-05-03,9996.075
2011-05-04,9832.336
2011-05-05,9592.988
2011-05-06,9582.303
2011-05-09,9406.327
2011-05-10,9577.664
2011-05-11,9481.537
2011-05-12,9486.19
2011-05-13,9563.194
2011-05-16,9591.11
2011-05-17,9473.281
2011-05-18,9520.05
2011-05-19,9566.23
2011-05-20,9541.605
2011-05-23,9260.519
2011-05-24,9325.031
2011-05-25,9299.361
2011-05-26,9245.407
2011-05-27,9344.523
2011-05-30,9361.262
2011-05-31,9582.873
2011-06-01,9558.344
2011-06-02,9394.119
2011-06-03,9486.989
2011-06-06,9468.438
2011-06-07,9527.017
2011-06-08,9401.963
2011-06-09,9398.125
2011-06-10,9146.853
2011-06-13,9166.481
2011-06-14,9292.889
2011-06-15,9082.437
2011-06-16,8932.678
2011-06-17,9112.271
2011-06-20,9053.804
2011-06-21,9182.995
2011-06-22,9112.909
2011-06-23,8832.485
2011-06-24,8816.756
2011-06-27,8873.394
2011-06-28,8889.309
2011-06-29,9069.616
2011-06-30,9184.355
2011-07-01,9206.815
2011-07-04,9326.566
2011-07-05,9192.576
2011-07-06,9045.115
2011-07-07,9184.43
2011-07-08,8975.231
2011-07-11,8606.772
2011-07-12,8485.298
2011-07-13,8635.444
2011-07-14,8614.712
2011-07-15,8604.965
2011-07-18,8410.623
2011-07-19,8565.985
2011-07-20,8747.54
2011-07-21,9009.516
2011-07-22,9111.832
2011-07-25,9051.985
2011-07-26,9095.379
2011-07-27,8916.545
2011-07-28,8890.081
2011-07-29,8798.025
2011-08-01,8568.12
2011-08-02,8457.709
2011-08-03,8310.192
2011-08-04,8028.196
2011-08-05,7929.33
2011-08-08,7653.127
2011-08-09,7818.048
2011-08-10,7534.914
2011-08-11,7765.116
2011-08-12,8188.117
2011-08-15,8339.614
2011-08-16,8308.486
2011-08-17,8371.808
2011-08-18,7982.946
2011-08-19,7898.388
2011-08-22,7936.718
2011-08-23,7927.09
2011-08-24,8030.225
2011-08-25,7965.423
2011-08-26,7920.787
2011-08-29,8087.816
2011-08-30,8100.359
2011-08-31,8255.928
2011-09-01,8186.45
2011-09-02,8043.145
2011-09-05,7592.362
2011-09-06,7600.773
2011-09-07,7754.906
2011-09-08,7820.779
2011-09-09,7443.381
2011-09-12,7146.561
2011-09-13,7233.597
2011-09-14,7290.95
2011-09-15,7489.604
2011-09-16,7574.928
2011-09-19,7346.617
2011-09-20,7522.565
2011-09-21,7455.261
2011-09-22,6983.166
2011-09-23,7112.23
2011-09-26,7229.584
2011-09-27,7584.977
2011-09-28,7523.193
2011-09-29,7611.722
2011-09-30,7433.85
2011-10-03,7308.095
2011-10-04,7133.553
2011-10-05,7303.94
2011-10-06,7438.901
2011-10-07,7418.947
2011-10-10,7617.398
2011-10-11,7584.352
2011-10-12,7758.916
2011-10-13,7684.135
2011-10-14,7854.324
2011-10-17,7693.468
2011-10-18,7591.294
2011-10-19,7661.875
2011-10-20,7528.056
2011-10-21,7748.456
2011-10-24,7814.736
2011-10-25,7724.628
2011-10-26,7674.614
2011-10-27,8104.223
2011-10-28,8065.685
2011-10-31,7836.573
2011-11-01,7482.03
2011-11-02,7524.578
2011-11-03,7634.376
2011-11-04,7530.453
2011-11-07,7530.779
2011-11-08,7684.867
2011-11-09,7563.577
2011-11-10,7558.356
2011-11-11,7855.884
2011-11-14,7686.405
2011-11-15,7559.702
2011-11-16,7593.485
2011-11-17,7510.52
2011-11-18,7478.096
2011-11-21,7261.234
2011-11-22,7297.94
2011-11-23,7168.587
2011-11-24,7119.213
2011-11-25,7124.655
2011-11-28,7428.322
2011-11-29,7416.372
2011-11-30,7637.464
2011-12-01,7591.764
2011-12-02,7645.087
2011-12-05,7789.009
2011-12-06,7640.12
2011-12-07,7669.86
2011-12-08,7542.125
2011-12-09,7594.735
2011-12-12,7409.501
2011-12-13,7377.172
2011-12-14,7194.204
2011-12-15,7262.977
2011-12-16,7250.271
2011-12-19,7322.684
2011-12-20,7476.905
2011-12-21,7391.342
2011-12-22,7441.11
2011-12-23,7488.536
2011-12-26,7488.536
2011-12-27,7545.237
2011-12-28,7464.372
2011-12-29,7524.103
2011-12-30,7600.03
2012-01-02,7726.481
2012-01-03,7763.429
2012-01-04,7572.069
2012-01-05,7509.435
2012-01-06,7418.557
2012-01-09,7488.218
2012-01-10,7623.261
2012-01-11,7575.581
2012-01-12,7638.018
2012-01-13,7481.737
2012-01-16,7566.916
2012-01-17,7661.395
2012-01-18,7736.425
2012-01-19,7860.474
2012-01-20,7878.313
2012-01-23,7961.395
2012-01-24,7844.012
2012-01-25,7874.53
2012-01-26,8111.124
2012-01-27,8021.849
2012-01-30,7927.25
2012-01-31,7899.339
2012-02-01,8141.597
2012-02-02,8180.06
2012-02-03,8323.219
2012-02-06,8259.256
2012-02-07,8370.187
2012-02-08,8344.566
2012-02-09,8389.633
2012-02-10,8228.016
2012-02-13,8366.547
2012-02-14,8266.009
2012-02-15,8230.546
2012-02-16,8306.147
2012-02-17,8427.232
2012-02-20,8549.326
2012-02-21,8494.061
2012-02-22,8421.534
2012-02-23,8453.522
2012-02-24,8546.396
2012-02-27,8490.711
2012-02-28,8572.567
2012-02-29,8625.072
2012-03-01,8676.371
2012-03-02,8574.504
2012-03-05,8584.249
2012-03-06,8294.561
2012-03-07,8417.341
2012-03-08,8713.796
2012-03-09,8672.381
2012-03-12,8739.186
2012-03-13,8843.939
2012-03-14,8841.581
2012-03-15,8888.745
2012-03-16,9033.543
2012-03-19,9103.414
2012-03-20,9019.958
2012-03-21,9011.902
2012-03-22,8954.137
2012-03-23,9017.969
2012-03-26,9139.607
2012-03-27,9104.767
2012-03-28,8989.666
2012-03-29,8884.857
2012-03-30,9044.849
2012-04-02,9125.102
2012-04-03,9142.793
2012-04-04,8731.311
2012-04-05,8644.224
2012-04-06,8644.224
2012-04-09,8649.187
2012-04-10,8572.511
2012-04-11,8678.406
2012-04-12,8815.267
2012-04-13,8638.536
2012-04-16,8695.506
2012-04-17,8872.301
2012-04-18,8841.598
2012-04-19,8769.826
2012-04-20,8801.348
2012-04-23,8576.397
2012-04-24,8737.489
2012-04-25,8863.919
2012-04-26,8871.209
2012-04-27,8977.125
2012-04-30,8908.715
2012-05-01,8901.647
2012-05-02,8959.496
2012-05-03,9015.626
2012-05-04,8861.789
2012-05-07,8962.955
2012-05-08,8804.36
2012-05-09,8715.299
2012-05-10,8805.731
2012-05-11,8839.797
2012-05-14,8610.234
2012-05-15,8474.994
2012-05-16,8441.228
2012-05-17,8369.914
2012-05-18,8237.623
2012-05-21,8313.358
2012-05-22,8461.897
2012-05-23,8178.019
2012-05-24,8312.666
2012-05-25,8295.004
2012-05-28,8255.228
2012-05-29,8393.086
2012-05-30,8210.821
2012-05-31,8174.473
2012-06-01,7961.063
2012-06-04,8017.675
2012-06-05,8024.963
2012-06-06,8216.71
2012-06-07,8246.04
2012-06-08,8229.33
2012-06-11,8254.088
2012-06-12,8291.916
2012-06-13,8401.28
2012-06-14,8476.582
2012-06-15,8494.884
2012-06-18,8446.836
2012-06-19,8627.377
2012-06-20,8548.307
2012-06-21,8503.339
2012-06-22,8393.028
2012-06-25,8395.732
2012-06-26,8460.923
2012-06-27,8572.41
2012-06-28,8605.914
2012-06-29,9134.765
2012-07-02,9228.348
2012-07-03,9298.189
2012-07-04,9225.087
2012-07-05,9082.862
2012-07-06,8959.124
2012-07-09,8899.83
2012-07-10,9037.645
2012-07-11,8959.422
2012-07-12,8871.438
2012-07-13,8951.715
2012-07-16,8964.324
2012-07-17,8950.476
2012-07-18,9098.335
2012-07-19,9262.06
2012-07-20,9038.579
2012-07-23,8812.336
2012-07-24,8797.05
2012-07-25,8817.961
2012-07-26,9229.586
2012-07-27,9375.471
2012-07-30,9395.058
2012-07-31,9207.01
2012-08-01,9335.616
2012-08-02,9099.915
2012-08-03,9433.665
2012-08-06,9524.996
2012-08-07,9594.987
2012-08-08,9521.531
2012-08-09,9515.687
2012-08-10,9463.265
2012-08-13,9447.409
2012-08-14,9457.947
2012-08-15,9454.886
2012-08-16,9539.804
2012-08-17,9536.079
2012-08-20,9568.078
2012-08-21,9658.179
2012-08-22,9570.336
2012-08-23,9553.857
2012-08-24,9598.038
2012-08-27,9687.938
2012-08-28,9726.613
2012-08-29,9712.576
2012-08-30,9622.357
2012-08-31,9760.103
2012-09-03,9939.544
2012-09-04,9844.089
2012-09-05,9897.152
2012-09-06,10166.209
2012-09-07,10195.84
2012-09-10,10022.952
2012-09-11,10100.767
2012-09-12,10091.521
2012-09-13,10078.843
2012-09-14,10355.879
2012-09-17,10352.078
2012-09-18,10294.626
2012-09-19,10338.058
2012-09-20,10336.809
2012-09-21,10398.493
2012-09-24,10297.262
2012-09-25,10388.605
2012-09-26,10214.662
2012-09-27,10166.289
2012-09-28,10061.425
2012-10-01,10202.288
2012-10-02,10331.51
2012-10-03,10331.276
2012-10-04,10404.043
2012-10-05,10610.459
2012-10-08,10441.819
2012-10-09,10271.677
2012-10-10,10165.565
2012-10-11,10230.892
2012-10-12,10216.91
2012-10-15,10214.969
2012-10-16,10382.149
2012-10-17,10467.997
2012-10-18,10324.71
2012-10-19,10205.985
2012-10-22,10209.921
2012-10-23,10069.867
2012-10-24,10114.234
2012-10-25,10067.936
2012-10-26,10094.142
2012-10-29,10047.837
2012-10-30,10180.101
2012-10-31,10000.566
2012-11-01,10009.879
2012-11-02,10020.432
2012-11-05,9873.574
2012-11-06,10008.896
2012-11-07,9829.111
2012-11-08,9822.726
2012-11-09,9867.971
2012-11-12,9865.654
2012-11-13,9970.668
2012-11-14,9849.787
2012-11-15,9854.248
2012-11-16,9723.243
2012-11-19,10053.297
2012-11-20,10136.076
2012-11-21,10102.047
2012-11-22,10248.629
2012-11-23,10334.625
2012-11-26,10325.65
2012-11-27,10293.621
2012-11-28,10246.095
2012-11-29,10436.204
2012-11-30,10484.375
2012-12-03,10590.514
2012-12-04,10580.097
2012-12-05,10493.846
2012-12-06,10471.263
2012-12-07,10483.642
2012-12-10,10520.395
2012-12-11,10622.366
2012-12-12,10587.043
2012-12-13,10608.723
2012-12-14,10681.071
2012-12-17,10662.233
2012-12-18,10774.965
2012-12-19,10906.201
2012-12-20,10879.55
2012-12-21,10758.075
2012-12-24,10735.889
2012-12-25,10735.889
2012-12-26,10757.857
2012-12-27,10812.835
2012-12-28,10708.755
2012-12-31,10695.101
2013-01-01,10695.101
2013-01-02,10959.148
2013-01-03,10773.056
2013-01-04,10803.047
2013-01-07,10772.337
2013-01-08,10647.602
2013-01-09,10566.68
2013-01-10,10743.35
2013-01-11,10879.696
2013-01-14,10850.191
2013-01-15,10968.977
2013-01-16,10993.541
2013-01-17,11043.292
2013-01-18,11073.891
2013-01-21,11092.403
2013-01-22,11144.979
2013-01-23,11081.995
2013-01-24,11209.309
2013-01-25,11385.116
2013-01-28,11402.527
2013-01-29,11477.692
2013-01-30,11537.066
2013-01-31,11025.837
2013-02-01,11436.123
2013-02-04,11091.222
2013-02-05,11078.829
2013-02-06,10989.78
2013-02-07,10849.56
2013-02-08,10854.668
2013-02-11,10816.713
2013-02-12,11024.013
2013-02-13,11084.955
2013-02-14,11371.244
2013-02-15,11349.463
2013-02-18,11217.237
2013-02-19,11368.034
2013-02-20,11449.653
2013-02-21,11162.521
2013-02-22,11291.205
2013-02-25,11351.86
2013-02-26,11064.914
2013-02-27,11247.709
2013-02-28,11369.143
2013-03-01,11277.769
2013-03-04,11268.273
2013-03-05,11443.019
2013-03-06,11425.457
2013-03-07,11555.761
2013-03-08,11639.23
2013-03-11,11695.254
2013-03-12,11628.72
2013-03-13,11590.834
2013-03-14,11691.35
2013-03-15,11635.056
2013-03-18,11601.118
2013-03-19,11438.943
2013-03-20,11559.193
2013-03-21,11507.893
2013-03-22,11634.717
2013-03-25,11528.787
2013-03-26,11595.668
2013-03-27,11464.237
2013-03-28,11645.619
2013-03-29,11645.619
2013-04-01,11651.061
2013-04-02,11818.608
2013-04-03,11643.671
2013-04-04,11544.19
2013-04-05,11492.717
2013-04-08,11590.473
2013-04-09,11582.941
2013-04-10,11926.856
2013-04-11,11938.21
2013-04-12,11783.662
2013-04-15,11696.308
2013-04-16,11660.756
2013-04-17,11402.243
2013-04-18,11459.959
2013-04-19,11592.097
2013-04-22,11660.121
2013-04-23,11873.365
2013-04-24,11836.71
2013-04-25,11787.139
2013-04-26,11600.528
2013-04-29,11852.418
2013-04-30,11852.602
2013-05-01,11860.693
2013-05-02,11837.438
2013-05-03,11988.385
2013-05-06,11969.257
2013-05-07,12054.322
2013-05-08,12260.925
2013-05-09,12147.061
2013-05-10,12072.714
2013-05-13,12115.332
2013-05-14,12201.213
2013-05-15,12117.199
2013-05-16,12153.495
2013-05-17,12040.617
2013-05-20,12045.236
2013-05-21,12035.327
2013-05-22,12076.529
2013-05-23,11941.81
2013-05-24,11992.441
2013-05-27,12095.912
2013-05-28,12082.963
2013-05-29,11927.825
2013-05-30,11976.978
2013-05-31,11715.627
2013-06-03,11678.024
2013-06-04,11779.986
2013-06-05,11589.195
2013-06-06,11694.55
2013-06-07,11947.74
2013-06-10,11859.52
2013-06-11,11774.103
2013-06-12,11757.734
2013-06-13,11723.812
2013-06-14,11886.724
2013-06-17,11975.838
2013-06-18,11923.894
2013-06-19,11921.971
2013-06-20,11244.992
2013-06-21,11151.826
2013-06-24,10857.588
2013-06-25,11035.619
2013-06-26,11241.862
2013-06-27,11337.787
2013-06-28,11211.655
2013-07-01,11329.512
2013-07-02,11260.352
2013-07-03,11042.601
2013-07-04,11360.325
2013-07-05,11081.99
2013-07-08,11326.94
2013-07-09,11369.053
2013-07-10,11483.388
2013-07-11,11755.24
2013-07-12,11670.271
2013-07-15,11719.512
2013-07-16,11647.23
2013-07-17,11629.886
2013-07-18,11610.387
2013-07-19,11610.327
2013-07-22,11589.989
2013-07-23,11504.403
2013-07-24,11665.768
2013-07-25,11514.902
2013-07-26,11544.003
2013-07-29,11532.246
2013-07-30,11619.566
2013-07-31,12109.557
2013-08-01,12286.473
2013-08-02,12460.159
2013-08-05,12448.163
2013-08-06,12467.223
2013-08-07,12482.377
2013-08-08,12771.406
2013-08-09,12737.774
2013-08-12,12750.797
2013-08-13,12771.831
2013-08-14,12739.706
2013-08-15,12609.837
2013-08-16,12714.91
2013-08-19,12599.239
2013-08-20,12527.303
2013-08-21,12437.73
2013-08-22,12454.478
2013-08-23,12581.248
2013-08-26,12503.714
2013-08-27,12241.728
2013-08-28,12099.59
2013-08-29,12100.355
2013-08-30,11928.087
2013-09-02,12179.316
2013-09-03,12129.336
2013-09-04,12149.069
2013-09-05,12126.936
2013-09-06,12251.14
2013-09-09,12249.504
2013-09-10,12415.477
2013-09-11,12484.01
2013-09-12,12439.749
2013-09-13,12516.345
2013-09-16,12725.303
2013-09-17,12689.873
2013-09-18,12792.114
2013-09-19,13096.907
2013-09-20,12894.631
2013-09-23,12775.441
2013-09-24,12724.364
2013-09-25,12760.845
2013-09-26,12795.766
2013-09-27,12798.828
2013-09-30,12740.52
2013-10-01,12718.623
2013-10-02,12694.098
2013-10-03,12668.629
2013-10-04,12726.027
2013-10-07,12617.279
2013-10-08,12530.166
2013-10-09,12437.5
2013-10-10,12669.141
2013-10-11,12705.284
2013-10-14,12733.641
2013-10-15,12850.278
2013-10-16,12900.665
2013-10-17,13113.951
2013-10-18,13300.762
2013-10-21,13297.877
2013-10-22,13489.315
2013-10-23,13380.505
2013-10-24,13413.454
2013-10-25,13414.417
2013-10-28,13394.806
2013-10-29,13459.866
2013-10-30,13302.218
2013-10-31,13358.627
2013-11-01,13121.596
2013-11-04,13201.302
2013-11-05,13146.57
2013-11-06,13344.547
2013-11-07,13128.265
2013-11-08,13005.92
2013-11-11,13280.336
2013-11-12,13234.058
2013-11-13,13146.887
2013-11-14,13351.207
2013-11-15,13348.708
2013-11-18,13389.614
2013-11-19,13323.913
2013-11-20,13250.194
2013-11-21,13177.587
2013-11-22,13153.049
2013-11-25,13253.834
2013-11-26,13200.481
2013-11-27,13283.392
2013-11-28,13250.954
2013-11-29,13278.926
2013-12-02,13178.09
2013-12-03,13028.631
2013-12-04,12935.241
2013-12-05,12919.389
2013-12-06,13101.602
2013-12-09,13127.642
2013-12-10,13118.363
2013-12-11,13072.06
2013-12-12,12943.908
2013-12-13,12857.677
2013-12-16,13123.868
2013-12-17,12995.954
2013-12-18,13168.436
2013-12-19,13306.108
2013-12-20,13412.765
2013-12-23,13497.585
2013-12-24,13504.897
2013-12-25,13504.897
2013-12-26,13530.095
2013-12-27,13790.504
2013-12-30,13744.295
2013-12-31,13775.507
2014-01-01,13775.507
2014-01-02,13415.014
2014-01-03,13509.183
2014-01-06,13403.844
2014-01-07,13534.115
2014-01-08,13627.265
2014-01-09,13623.318
2014-01-10,13673.005
2014-01-13,13637.15
2014-01-14,13584.706
2014-01-15,13549.567
2014-01-16,13614.479
2014-01-17,13495.735
2014-01-20,13567.715
2014-01-21,13582.617
2014-01-22,13598.403
2014-01-23,13609.632
2014-01-24,13227.773
2014-01-27,13178.342
2014-01-28,13253.17
2014-01-29,13119.298
2014-01-30,13024.369
2014-01-31,12941.688
2014-02-03,12747.829
2014-02-04,12736.505
2014-02-05,12733.399
2014-02-06,12999.901
2014-02-07,13126.834
2014-02-10,13177.543
2014-02-11,13427.975
2014-02-12,13443.158
2014-02-13,13480.887
2014-02-14,13585.719
2014-02-17,13666.321
2014-02-18,13664.764
2014-02-19,13717.52
2014-02-20,13648.285
2014-02-21,13709.652
2014-02-24,13808.438
2014-02-25,13785.933
2014-02-26,13947.119
2014-02-27,13920.593
2014-02-28,14127.346
2014-03-03,13757.263
2014-03-04,14033.776
2014-03-05,13981.851
2014-03-06,14141.133
2014-03-07,13985.567
2014-03-10,14010.595
2014-03-11,14006.909
2014-03-12,13909.304
2014-03-13,13745.648
2014-03-14,13593.298
2014-03-17,13701.42
2014-03-18,13839.905
2014-03-19,13802.021
2014-03-20,13704.053
2014-03-21,13845.369
2014-03-24,13696.778
2014-03-25,13821.18
2014-03-26,13945.197
2014-03-27,13969.613
2014-03-28,14153.892
2014-03-31,14105.593
2014-04-01,14271.488
2014-04-02,14292.531
2014-04-03,14260.232
2014-04-04,14274.302
2014-04-07,14157.165
2014-04-08,14107.629
2014-04-09,14184.1
2014-04-10,14162.664
2014-04-11,14027.581
2014-04-14,14100.195
2014-04-15,14040.933
2014-04-16,14281.693
2014-04-17,14315.644
2014-04-18,14315.644
2014-04-21,14283.051
2014-04-22,14460.951
2014-04-23,14387.518
2014-04-24,14443.992
2014-04-25,14366.338
2014-04-28,14493.382
2014-04-29,14610.282
2014-04-30,14428.657
2014-05-01,14428.657
2014-05-02,14369.364
2014-05-05,14490.213
2014-05-06,14500.68
2014-05-07,14629.536
2014-05-08,14797.171
2014-05-09,14638.722
2014-05-12,14763.433
2014-05-13,14675.019
2014-05-14,14695.611
2014-05-15,14531.92
2014-05-16,14578.047
