Date,BELGIUM Standard (Large+Mid Cap)
2009-12-01,5699.464
2009-12-02,5775.811
2009-12-03,5800.054
2009-12-04,5749.423
2009-12-07,5711.977
2009-12-08,5620.642
2009-12-09,5545.97
2009-12-10,5568.387
2009-12-11,5553.913
2009-12-14,5611.671
2009-12-15,5589.038
2009-12-16,5639.929
2009-12-17,5469.818
2009-12-18,5346.311
2009-12-21,5412.746
2009-12-22,5394.421
2009-12-23,5437.95
2009-12-24,5450.838
2009-12-25,5450.838
2009-12-28,5524.325
2009-12-29,5559.155
2009-12-30,5480.836
2009-12-31,5499.567
2010-01-01,5499.567
2010-01-04,5660.585
2010-01-05,5678.691
2010-01-06,5674.826
2010-01-07,5624.872
2010-01-08,5611.721
2010-01-11,5690.063
2010-01-12,5639.944
2010-01-13,5669.672
2010-01-14,5660.933
2010-01-15,5534.912
2010-01-18,5580.69
2010-01-19,5520.407
2010-01-20,5385.463
2010-01-21,5284.047
2010-01-22,5319.772
2010-01-25,5316.29
2010-01-26,5333.138
2010-01-27,5352.95
2010-01-28,5311.412
2010-01-29,5357.043
2010-02-01,5417.423
2010-02-02,5458.323
2010-02-03,5406.097
2010-02-04,5188.547
2010-02-05,5010.625
2010-02-08,5062.198
2010-02-09,5100.62
2010-02-10,5143.63
2010-02-11,5152.308
2010-02-12,5179.809
2010-02-15,5145.225
2010-02-16,5241.7
2010-02-17,5315.136
2010-02-18,5312.904
2010-02-19,5281.874
2010-02-22,5273.44
2010-02-23,5224.887
2010-02-24,5283.41
2010-02-25,5169.282
2010-02-26,5285.691
2010-03-01,5300.612
2010-03-02,5349.725
2010-03-03,5466.861
2010-03-04,5377.196
2010-03-05,5408.84
2010-03-08,5386.225
2010-03-09,5389.429
2010-03-10,5486.03
2010-03-11,5449.138
2010-03-12,5496.59
2010-03-15,5411.027
2010-03-16,5520.369
2010-03-17,5587.864
2010-03-18,5529.351
2010-03-19,5479.475
2010-03-22,5477.945
2010-03-23,5509.744
2010-03-24,5428.473
2010-03-25,5441.958
2010-03-26,5426.478
2010-03-29,5466.239
2010-03-30,5421.42
2010-03-31,5443.279
2010-04-01,5502.665
2010-04-02,5502.665
2010-04-05,5490.064
2010-04-06,5491.532
2010-04-07,5481.03
2010-04-08,5441.155
2010-04-09,5547.246
2010-04-12,5634.865
2010-04-13,5581.872
2010-04-14,5613.014
2010-04-15,5578.81
2010-04-16,5501.29
2010-04-19,5447.325
2010-04-20,5500.528
2010-04-21,5436.398
2010-04-22,5353.891
2010-04-23,5394.351
2010-04-26,5410.861
2010-04-27,5222.448
2010-04-28,5087.214
2010-04-29,5223.607
2010-04-30,5239.686
2010-05-03,5223.778
2010-05-04,5046.183
2010-05-05,4932.362
2010-05-06,4820.525
2010-05-07,4606.998
2010-05-10,5105.926
2010-05-11,5005.071
2010-05-12,5085.334
2010-05-13,5052.442
2010-05-14,4828.003
2010-05-17,4798.006
2010-05-18,4918.972
2010-05-19,4801.323
2010-05-20,4707.151
2010-05-21,4800.716
2010-05-24,4765.668
2010-05-25,4569.93
2010-05-26,4669.065
2010-05-27,4846.449
2010-05-28,4843.751
2010-05-31,4830.156
2010-06-01,4850.612
2010-06-02,4829.725
2010-06-03,4860.202
2010-06-04,4692.88
2010-06-07,4645.842
2010-06-08,4616.393
2010-06-09,4732.735
2010-06-10,4824.758
2010-06-11,4812.437
2010-06-14,4959.962
2010-06-15,4996.537
2010-06-16,5010.746
2010-06-17,5046.479
2010-06-18,5053.076
2010-06-21,5091.95
2010-06-22,5026.79
2010-06-23,4919.913
2010-06-24,4887.009
2010-06-25,4860.084
2010-06-28,4923.581
2010-06-29,4705.025
2010-06-30,4750.279
2010-07-01,4734.309
2010-07-02,4773.087
2010-07-05,4732.978
2010-07-06,4907.775
2010-07-07,4933.233
2010-07-08,5044.301
2010-07-09,5043.961
2010-07-12,5052.97
2010-07-13,5180.17
2010-07-14,5208.021
2010-07-15,5224.551
2010-07-16,5145.484
2010-07-19,5120.224
2010-07-20,5055.922
2010-07-21,5123.725
2010-07-22,5241.824
2010-07-23,5209.137
2010-07-26,5314.515
2010-07-27,5373.79
2010-07-28,5334.198
2010-07-29,5318.341
2010-07-30,5244.789
2010-08-02,5430.239
2010-08-03,5469.034
2010-08-04,5445.749
2010-08-05,5402.927
2010-08-06,5341.529
2010-08-09,5362.614
2010-08-10,5290.957
2010-08-11,5104.605
2010-08-12,5175.105
2010-08-13,5129.948
2010-08-16,5135.338
2010-08-17,5217.086
2010-08-18,5195.089
2010-08-19,5114.827
2010-08-20,5007.993
2010-08-23,5028.511
2010-08-24,4982.035
2010-08-25,4929.434
2010-08-26,5027.453
2010-08-27,5050.447
2010-08-30,5025.502
2010-08-31,5046.678
2010-09-01,5256.509
2010-09-02,5266.895
2010-09-03,5289.406
2010-09-06,5321.83
2010-09-07,5225.353
2010-09-08,5286.523
2010-09-09,5306.074
2010-09-10,5269.392
2010-09-13,5391.909
2010-09-14,5439.806
2010-09-15,5473.584
2010-09-16,5461.208
2010-09-17,5394.785
2010-09-20,5481.762
2010-09-21,5480.568
2010-09-22,5521.881
2010-09-23,5507.625
2010-09-24,5638.662
2010-09-27,5619.96
2010-09-28,5667.21
2010-09-29,5697.779
2010-09-30,5681.07
2010-10-01,5683.725
2010-10-04,5602.785
2010-10-05,5752.379
2010-10-06,5804.569
2010-10-07,5788.501
2010-10-08,5867.483
2010-10-11,5875.607
2010-10-12,5841.006
2010-10-13,6020.564
2010-10-14,6027.489
2010-10-15,5970.06
2010-10-18,5965.116
2010-10-19,5875.416
2010-10-20,5950.355
2010-10-21,6030.378
2010-10-22,6003.953
2010-10-25,6041.605
2010-10-26,5950.302
2010-10-27,5865.199
2010-10-28,5908.925
2010-10-29,5920.983
2010-11-01,5945.39
2010-11-02,5999.814
2010-11-03,5886.271
2010-11-04,6075.939
2010-11-05,5927.205
2010-11-08,5863.838
2010-11-09,5919.352
2010-11-10,5793.158
2010-11-11,5696.567
2010-11-12,5694.211
2010-11-15,5696.27
2010-11-16,5585.445
2010-11-17,5648.912
2010-11-18,5784.492
2010-11-19,5791.229
2010-11-22,5734.482
2010-11-23,5550.375
2010-11-24,5547.905
2010-11-25,5556.352
2010-11-26,5439.201
2010-11-29,5268.379
2010-11-30,5189.894
2010-12-01,5336.164
2010-12-02,5477.273
2010-12-03,5549.617
2010-12-06,5495.134
2010-12-07,5553.365
2010-12-08,5480.945
2010-12-09,5453.755
2010-12-10,5489.826
2010-12-13,5564.375
2010-12-14,5556.166
2010-12-15,5517.395
2010-12-16,5452.609
2010-12-17,5410.703
2010-12-20,5417.765
2010-12-21,5481.451
2010-12-22,5453.134
2010-12-23,5453.8
2010-12-24,5460.581
2010-12-27,5424.325
2010-12-28,5409.889
2010-12-29,5433.085
2010-12-30,5454.402
2010-12-31,5476.57
2011-01-03,5551.758
2011-01-04,5555.618
2011-01-05,5459.38
2011-01-06,5439.594
2011-01-07,5377.439
2011-01-10,5284.795
2011-01-11,5333.093
2011-01-12,5456.111
2011-01-13,5565.142
2011-01-14,5518.655
2011-01-17,5478.425
2011-01-18,5574.188
2011-01-19,5551.408
2011-01-20,5442.605
2011-01-21,5564.777
2011-01-24,5624.727
2011-01-25,5649.453
2011-01-26,5676.906
2011-01-27,5685.844
2011-01-28,5557.272
2011-01-31,5580.897
2011-02-01,5677.304
2011-02-02,5714.634
2011-02-03,5649.138
2011-02-04,5610.658
2011-02-07,5697.833
2011-02-08,5751.394
2011-02-09,5732.698
2011-02-10,5655.286
2011-02-11,5661.506
2011-02-14,5626.967
2011-02-15,5661.251
2011-02-16,5693.148
2011-02-17,5736.212
2011-02-18,5729.022
2011-02-21,5669.438
2011-02-22,5677.443
2011-02-23,5671.021
2011-02-24,5649.732
2011-02-25,5670.208
2011-02-28,5730.653
2011-03-01,5782.883
2011-03-02,5738.473
2011-03-03,5795.384
2011-03-04,5857.834
2011-03-07,5814.581
2011-03-08,5776.169
2011-03-09,5787.862
2011-03-10,5726.416
2011-03-11,5710.124
2011-03-14,5729.174
2011-03-15,5544.245
2011-03-16,5446.565
2011-03-17,5564.002
2011-03-18,5601.819
2011-03-21,5746.12
2011-03-22,5710.588
2011-03-23,5723.453
2011-03-24,5816.389
2011-03-25,5805.052
2011-03-28,5768.371
2011-03-29,5770.89
2011-03-30,5802.851
2011-03-31,5779.749
2011-04-01,5877.358
2011-04-04,5960.631
2011-04-05,5949.323
2011-04-06,6036.798
2011-04-07,6001.088
2011-04-08,6064.914
2011-04-11,6087.819
2011-04-12,6045.724
2011-04-13,6117.097
2011-04-14,6071.434
2011-04-15,6122.031
2011-04-18,5972.739
2011-04-19,6083.173
2011-04-20,6200.354
2011-04-21,6227.271
2011-04-22,6227.271
2011-04-25,6222.784
2011-04-26,6337.812
2011-04-27,6347.518
2011-04-28,6459.469
2011-04-29,6475.152
2011-05-02,6512.382
2011-05-03,6452.926
2011-05-04,6347.225
2011-05-05,6192.715
2011-05-06,6185.817
2011-05-09,6072.216
2011-05-10,6182.822
2011-05-11,6120.768
2011-05-12,6121.566
2011-05-13,6170.481
2011-05-16,6188.494
2011-05-17,6110.906
2011-05-18,6141.075
2011-05-19,6170.865
2011-05-20,6154.98
2011-05-23,5973.66
2011-05-24,6015.275
2011-05-25,5998.716
2011-05-26,5963.912
2011-05-27,6027.848
2011-05-30,6038.646
2011-05-31,6181.6
2011-06-01,6162.387
2011-06-02,6056.509
2011-06-03,6116.384
2011-06-06,6104.424
2011-06-07,6142.19
2011-06-08,6061.567
2011-06-09,6059.092
2011-06-10,5897.094
2011-06-13,5909.748
2011-06-14,5991.245
2011-06-15,5855.564
2011-06-16,5759.013
2011-06-17,5874.798
2011-06-20,5837.104
2011-06-21,5920.395
2011-06-22,5875.21
2011-06-23,5694.417
2011-06-24,5684.276
2011-06-27,5720.792
2011-06-28,5731.052
2011-06-29,5847.298
2011-06-30,5921.272
2011-07-01,5935.752
2011-07-04,6012.957
2011-07-05,5926.572
2011-07-06,5831.502
2011-07-07,5921.32
2011-07-08,5786.447
2011-07-11,5548.897
2011-07-12,5470.581
2011-07-13,5567.382
2011-07-14,5554.016
2011-07-15,5547.732
2011-07-18,5422.437
2011-07-19,5522.601
2011-07-20,5639.652
2011-07-21,5808.551
2011-07-22,5874.516
2011-07-25,5835.931
2011-07-26,5863.908
2011-07-27,5748.612
2011-07-28,5731.549
2011-07-29,5672.2
2011-08-01,5523.977
2011-08-02,5452.794
2011-08-03,5357.688
2011-08-04,5175.882
2011-08-05,5112.141
2011-08-08,4934.069
2011-08-09,5040.396
2011-08-10,4857.856
2011-08-11,5006.271
2011-08-12,5278.984
2011-08-15,5376.657
2011-08-16,5355.773
2011-08-17,5396.591
2011-08-18,5145.925
2011-08-19,5091.417
2011-08-22,5116.126
2011-08-23,5109.919
2011-08-24,5176.402
2011-08-25,5134.629
2011-08-26,5105.856
2011-08-29,5213.526
2011-08-30,5221.611
2011-08-31,5321.893
2011-09-01,5277.107
2011-09-02,5184.73
2011-09-05,4894.148
2011-09-06,4899.571
2011-09-07,4998.927
2011-09-08,5041.39
2011-09-09,4797.27
2011-09-12,4605.97
2011-09-13,4662.064
2011-09-14,4699.028
2011-09-15,4827.061
2011-09-16,4882.053
2011-09-19,4734.906
2011-09-20,4848.304
2011-09-21,4804.927
2011-09-22,4500.661
2011-09-23,4583.843
2011-09-26,4659.478
2011-09-27,4888.529
2011-09-28,4848.709
2011-09-29,4905.766
2011-09-30,4789.867
2011-10-03,4708.839
2011-10-04,4596.376
2011-10-05,4706.162
2011-10-06,4793.121
2011-10-07,4780.264
2011-10-10,4908.132
2011-10-11,4886.84
2011-10-12,4998.831
2011-10-13,4950.652
2011-10-14,5060.3
2011-10-17,4956.665
2011-10-18,4890.838
2011-10-19,4936.311
2011-10-20,4850.095
2011-10-21,4992.092
2011-10-24,5034.794
2011-10-25,4976.741
2011-10-26,4944.518
2011-10-27,5221.302
2011-10-28,5196.473
2011-10-31,5048.863
2011-11-01,4820.442
2011-11-02,4847.855
2011-11-03,4918.594
2011-11-04,4851.64
2011-11-07,4851.849
2011-11-08,4951.124
2011-11-09,4872.981
2011-11-10,4869.616
2011-11-11,5061.305
2011-11-14,4952.115
2011-11-15,4870.483
2011-11-16,4892.249
2011-11-17,4838.797
2011-11-18,4817.907
2011-11-21,4678.19
2011-11-22,4701.838
2011-11-23,4618.5
2011-11-24,4586.69
2011-11-25,4590.196
2011-11-28,4785.839
2011-11-29,4778.141
2011-11-30,4920.583
2011-12-01,4891.14
2011-12-02,4925.495
2011-12-05,5018.219
2011-12-06,4920.916
2011-12-07,4940.072
2011-12-08,4857.799
2011-12-09,4891.684
2011-12-12,4772.377
2011-12-13,4751.554
2011-12-14,4633.707
2011-12-15,4678.002
2011-12-16,4669.819
2011-12-19,4716.459
2011-12-20,4815.791
2011-12-21,4760.681
2011-12-22,4792.736
2011-12-23,4823.283
2011-12-26,4823.283
2011-12-27,4859.803
2011-12-28,4807.719
2011-12-29,4846.191
2011-12-30,4895.095
2012-01-02,4976.54
2012-01-03,5000.338
2012-01-04,4877.085
2012-01-05,4836.743
2012-01-06,4778.21
2012-01-09,4823.077
2012-01-10,4910.057
2012-01-11,4879.347
2012-01-12,4919.562
2012-01-13,4818.904
2012-01-16,4872.544
2012-01-17,4933.382
2012-01-18,4981.695
2012-01-19,5061.574
2012-01-20,5073.061
2012-01-23,5126.56
2012-01-24,5050.973
2012-01-25,5070.625
2012-01-26,5222.975
2012-01-27,5165.488
2012-01-30,5104.573
2012-01-31,5086.6
2012-02-01,5242.597
2012-02-02,5267.364
2012-02-03,5359.548
2012-02-06,5318.361
2012-02-07,5389.792
2012-02-08,5373.294
2012-02-09,5402.314
2012-02-10,5298.244
2012-02-13,5387.448
2012-02-14,5322.709
2012-02-15,5299.874
2012-02-16,5348.555
2012-02-17,5426.525
2012-02-20,5505.145
2012-02-21,5469.558
2012-02-22,5422.856
2012-02-23,5443.454
2012-02-24,5503.258
2012-02-27,5467.401
2012-02-28,5520.11
2012-02-29,5553.92
2012-03-01,5586.952
2012-03-02,5521.358
2012-03-05,5527.632
2012-03-06,5341.095
2012-03-07,5420.156
2012-03-08,5611.052
2012-03-09,5584.383
2012-03-12,5627.401
2012-03-13,5694.854
2012-03-14,5693.335
2012-03-15,5723.706
2012-03-16,5816.945
2012-03-19,5861.937
2012-03-20,5808.197
2012-03-21,5803.01
2012-03-22,5765.814
2012-03-23,5806.916
2012-03-26,5885.243
2012-03-27,5862.809
2012-03-28,5788.692
2012-03-29,5721.202
2012-03-30,5824.226
2012-04-02,5875.903
2012-04-03,5887.294
2012-04-04,5622.33
2012-04-05,5566.252
2012-04-06,5566.252
2012-04-09,5569.448
2012-04-10,5520.074
2012-04-11,5588.263
2012-04-12,5676.391
2012-04-13,5562.589
2012-04-16,5599.274
2012-04-17,5713.117
2012-04-18,5693.347
2012-04-19,5647.131
2012-04-20,5667.429
2012-04-23,5522.577
2012-04-24,5621.731
2012-04-25,5703.077
2012-04-26,5703.994
2012-04-27,5751.632
2012-04-30,5704.575
2012-05-01,5700.049
2012-05-02,5737.092
2012-05-03,5773.034
2012-05-04,5674.527
2012-05-07,5739.307
2012-05-08,5637.753
2012-05-09,5580.695
2012-05-10,5636.623
2012-05-11,5658.08
2012-05-14,5511.144
2012-05-15,5424.581
2012-05-16,5402.969
2012-05-17,5357.323
2012-05-18,5272.647
2012-05-21,5321.123
2012-05-22,5414.665
2012-05-23,5233.014
2012-05-24,5319.173
2012-05-25,5307.872
2012-05-28,5282.42
2012-05-29,5367.527
2012-05-30,5250.966
2012-05-31,5227.72
2012-06-01,5091.24
2012-06-04,5127.445
2012-06-05,5132.105
2012-06-06,5254.731
2012-06-07,5273.488
2012-06-08,5262.802
2012-06-11,5278.635
2012-06-12,5302.827
2012-06-13,5372.767
2012-06-14,5420.924
2012-06-15,5432.629
2012-06-18,5401.901
2012-06-19,5517.36
2012-06-20,5466.794
2012-06-21,5438.035
2012-06-22,5367.49
2012-06-25,5369.219
2012-06-26,5410.91
2012-06-27,5482.208
2012-06-28,5503.634
2012-06-29,5841.844
2012-07-02,5901.692
2012-07-03,5946.356
2012-07-04,5899.606
2012-07-05,5808.651
2012-07-06,5729.518
2012-07-09,5691.599
2012-07-10,5779.734
2012-07-11,5729.709
2012-07-12,5673.441
2012-07-13,5724.78
2012-07-16,5732.844
2012-07-17,5723.988
2012-07-18,5818.546
2012-07-19,5923.251
2012-07-20,5780.331
2012-07-23,5635.644
2012-07-24,5625.869
2012-07-25,5639.242
2012-07-26,5902.484
2012-07-27,5995.779
2012-07-30,6008.306
2012-07-31,5888.045
2012-08-01,5970.291
2012-08-02,5819.556
2012-08-03,6032.996
2012-08-06,6091.403
2012-08-07,6136.164
2012-08-08,6089.187
2012-08-09,6085.45
2012-08-10,6051.925
2012-08-13,6041.785
2012-08-14,6048.525
2012-08-15,6046.566
2012-08-16,6100.874
2012-08-17,6098.491
2012-08-20,6118.955
2012-08-21,6176.169
2012-08-22,6119.996
2012-08-23,6109.458
2012-08-24,6137.711
2012-08-27,6195.2
2012-08-28,6216.788
2012-08-29,6207.816
2012-08-30,6150.153
2012-08-31,6238.193
2012-09-03,6351.908
2012-09-04,6290.907
2012-09-05,6324.818
2012-09-06,6496.76
2012-09-07,6515.696
2012-09-10,6405.21
2012-09-11,6454.938
2012-09-12,6449.03
2012-09-13,6440.928
2012-09-14,6617.969
2012-09-17,6615.54
2012-09-18,6578.825
2012-09-19,6606.58
2012-09-20,6605.782
2012-09-21,6645.202
2012-09-24,6580.51
2012-09-25,6638.883
2012-09-26,6527.724
2012-09-27,6496.81
2012-09-28,6428.536
2012-10-01,6518.538
2012-10-02,6601.101
2012-10-03,6600.952
2012-10-04,6647.445
2012-10-05,6779.33
2012-10-08,6671.581
2012-10-09,6562.873
2012-10-10,6495.074
2012-10-11,6536.814
2012-10-12,6527.88
2012-10-15,6526.64
2012-10-16,6633.456
2012-10-17,6688.307
2012-10-18,6596.757
2012-10-19,6520.9
2012-10-22,6523.415
2012-10-23,6433.93
2012-10-24,6462.277
2012-10-25,6432.697
2012-10-26,6449.441
2012-10-29,6419.855
2012-10-30,6504.362
2012-10-31,6389.652
2012-11-01,6395.602
2012-11-02,6402.345
2012-11-05,6308.513
2012-11-06,6394.974
2012-11-07,6280.104
2012-11-08,6276.025
2012-11-09,6304.933
2012-11-12,6303.452
2012-11-13,6370.549
2012-11-14,6293.315
2012-11-15,6296.165
2012-11-16,6212.462
2012-11-19,6423.343
2012-11-20,6476.233
2012-11-21,6454.491
2012-11-22,6548.147
2012-11-23,6603.092
2012-11-26,6597.357
2012-11-27,6576.893
2012-11-28,6546.528
2012-11-29,6667.993
2012-11-30,6698.772
2012-12-03,6766.587
2012-12-04,6759.931
2012-12-05,6704.823
2012-12-06,6690.394
2012-12-07,6698.303
2012-12-10,6721.786
2012-12-11,6784.743
2012-12-12,6762.182
2012-12-13,6776.03
2012-12-14,6822.24
2012-12-17,6810.207
2012-12-18,6882.212
2012-12-19,6966.035
2012-12-20,6949.013
2012-12-21,6871.424
2012-12-24,6857.253
2012-12-25,6857.253
2012-12-26,6871.284
2012-12-27,6906.4
2012-12-28,6839.922
2012-12-31,6831.201
2013-01-01,6831.201
2013-01-02,6999.853
2013-01-03,6880.992
2013-01-04,6900.148
2013-01-07,6880.533
2013-01-08,6800.862
2013-01-09,6749.175
2013-01-10,6862.019
2013-01-11,6949.106
2013-01-14,6928.981
2013-01-15,7004.838
2013-01-16,7020.525
2013-01-17,7052.296
2013-01-18,7071.836
2013-01-21,7083.658
2013-01-22,7117.234
2013-01-23,7077.012
2013-01-24,7158.315
2013-01-25,7270.586
2013-01-28,7281.705
2013-01-29,7329.706
2013-01-30,7367.623
2013-01-31,7041.149
2013-02-01,7303.16
2013-02-04,7082.904
2013-02-05,7074.99
2013-02-06,7018.123
2013-02-07,6928.578
2013-02-08,6931.84
2013-02-11,6907.602
2013-02-12,7039.984
2013-02-13,7078.902
2013-02-14,7261.727
2013-02-15,7247.818
2013-02-18,7163.378
2013-02-19,7259.678
2013-02-20,7311.8
2013-02-21,7128.436
2013-02-22,7210.614
2013-02-25,7249.349
2013-02-26,7066.104
2013-02-27,7182.838
2013-02-28,7260.386
2013-03-01,7202.034
2013-03-04,7195.97
2013-03-05,7307.563
2013-03-06,7296.349
2013-03-07,7379.561
2013-03-08,7432.865
2013-03-11,7468.642
2013-03-12,7426.153
2013-03-13,7401.959
2013-03-14,7466.149
2013-03-15,7430.199
2013-03-18,7408.526
2013-03-19,7304.961
2013-03-20,7381.753
2013-03-21,7348.992
2013-03-22,7429.983
2013-03-25,7362.335
2013-03-26,7405.046
2013-03-27,7321.113
2013-03-28,7436.945
2013-03-29,7436.945
2013-04-01,7440.42
2013-04-02,7547.416
2013-04-03,7435.701
2013-04-04,7372.172
2013-04-05,7339.301
2013-04-08,7401.728
2013-04-09,7396.918
2013-04-10,7616.544
2013-04-11,7623.794
2013-04-12,7525.1
2013-04-15,7469.315
2013-04-16,7446.611
2013-04-17,7281.524
2013-04-18,7318.381
2013-04-19,7402.765
2013-04-22,7446.206
2013-04-23,7577.891
2013-04-24,7554.497
2013-04-25,7522.859
2013-04-26,7374.793
2013-04-29,7531.09
2013-04-30,7531.207
2013-05-01,7536.348
2013-05-02,7519.559
2013-05-03,7607.134
2013-05-06,7594.996
2013-05-07,7648.974
2013-05-08,7780.072
2013-05-09,7707.82
2013-05-10,7660.644
2013-05-13,7683.586
2013-05-14,7738.052
2013-05-15,7684.77
2013-05-16,7705.676
2013-05-17,7634.108
2013-05-20,7637.037
2013-05-21,7630.754
2013-05-22,7656.877
2013-05-23,7571.461
2013-05-24,7603.563
2013-05-27,7669.166
2013-05-28,7658.425
2013-05-29,7560.095
2013-05-30,7591.249
2013-05-31,7425.599
2013-06-03,7401.766
2013-06-04,7466.392
2013-06-05,7345.464
2013-06-06,7412.241
2013-06-07,7572.718
2013-06-10,7516.802
2013-06-11,7462.663
2013-06-12,7452.288
2013-06-13,7430.787
2013-06-14,7534.044
2013-06-17,7590.527
2013-06-18,7557.603
2013-06-19,7556.385
2013-06-20,7127.302
2013-06-21,7068.251
2013-06-24,6881.757
2013-06-25,6994.597
2013-06-26,7125.318
2013-06-27,7186.117
2013-06-28,7106.172
2013-07-01,7180.872
2013-07-02,7137.037
2013-07-03,6999.022
2013-07-04,7200.402
2013-07-05,7023.988
2013-07-08,7179.242
2013-07-09,7205.934
2013-07-10,7278.402
2013-07-11,7450.707
2013-07-12,7396.852
2013-07-15,7428.062
2013-07-16,7382.248
2013-07-17,7371.255
2013-07-18,7358.896
2013-07-19,7358.858
2013-07-22,7345.967
2013-07-23,7291.721
2013-07-24,7393.998
2013-07-25,7298.376
2013-07-26,7316.821
2013-07-29,7309.369
2013-07-30,7364.714
2013-07-31,7675.281
2013-08-01,7787.413
2013-08-02,7897.499
2013-08-05,7889.896
2013-08-06,7901.976
2013-08-07,7911.581
2013-08-08,8094.774
2013-08-09,8073.457
2013-08-12,8081.711
2013-08-13,8095.043
2013-08-14,8074.681
2013-08-15,7992.368
2013-08-16,8058.965
2013-08-19,7985.651
2013-08-20,7940.056
2013-08-21,7883.283
2013-08-22,7893.898
2013-08-23,7974.247
2013-08-26,7925.105
2013-08-27,7759.053
2013-08-28,7668.963
2013-08-29,7669.448
2013-08-30,7560.261
2013-09-02,7718.456
2013-09-03,7686.782
2013-09-04,7699.287
2013-09-05,7685.261
2013-09-06,7763.973
2013-09-09,7762.937
2013-09-10,7868.12
2013-09-11,7911.552
2013-09-12,7883.501
2013-09-13,7932.043
2013-09-16,8064.467
2013-09-17,8042.014
2013-09-18,8106.807
2013-09-19,8299.965
2013-09-20,8171.776
2013-09-23,8096.241
2013-09-24,8063.872
2013-09-25,8086.992
2013-09-26,8109.122
2013-09-27,8109.643
2013-09-30,8072.698
2013-10-01,8058.823
2013-10-02,8043.283
2013-10-03,8027.146
2013-10-04,8063.515
2013-10-07,7994.609
2013-10-08,7939.412
2013-10-09,7880.697
2013-10-10,8027.47
2013-10-11,8050.371
2013-10-14,8068.339
2013-10-15,8142.243
2013-10-16,8174.169
2013-10-17,8309.312
2013-10-18,8427.68
2013-10-21,8425.852
2013-10-22,8547.152
2013-10-23,8478.207
2013-10-24,8499.085
2013-10-25,8499.695
2013-10-28,8487.269
2013-10-29,8528.492
2013-10-30,8428.603
2013-10-31,8464.345
2013-11-01,8314.156
2013-11-04,8364.66
2013-11-05,8329.981
2013-11-06,8455.423
2013-11-07,8318.382
2013-11-08,8240.861
2013-11-11,8414.738
2013-11-12,8385.415
2013-11-13,8321.242
2013-11-14,8450.566
2013-11-15,8448.984
2013-11-18,8474.875
2013-11-19,8433.29
2013-11-20,8386.63
2013-11-21,8340.674
2013-11-22,8325.143
2013-11-25,8388.934
2013-11-26,8355.165
2013-11-27,8407.643
2013-11-28,8387.111
2013-11-29,8404.816
2013-12-02,8340.992
2013-12-03,8244.967
2013-12-04,8185.867
2013-12-05,8175.835
2013-12-06,8291.146
2013-12-09,8307.624
2013-12-10,8301.752
2013-12-11,8272.451
2013-12-12,8191.351
2013-12-13,8136.781
2013-12-16,8305.236
2013-12-17,8224.288
2013-12-18,8333.441
2013-12-19,8420.564
2013-12-20,8488.06
2013-12-23,8541.737
2013-12-24,8546.365
2013-12-25,8546.365
2013-12-26,8562.311
2013-12-27,8727.107
2013-12-30,8697.864
2013-12-31,8717.616
2014-01-01,8717.616
2014-01-02,8489.483
2014-01-03,8549.077
2014-01-06,8482.414
2014-01-07,8564.855
2014-01-08,8623.803
2014-01-09,8621.306
2014-01-10,8652.749
2014-01-13,8630.059
2014-01-14,8596.87
2014-01-15,8574.633
2014-01-16,8615.712
2014-01-17,8540.567
2014-01-20,8584.634
2014-01-21,8594.063
2014-01-22,8604.051
2014-01-23,8611.156
2014-01-24,8369.544
2014-01-27,8338.268
2014-01-28,8385.614
2014-01-29,8300.91
2014-01-30,8240.845
2014-01-31,8188.531
2014-02-03,8065.871
2014-02-04,8058.707
2014-02-05,8056.741
2014-02-06,8225.364
2014-02-07,8305.678
2014-02-10,8337.763
2014-02-11,8496.217
2014-02-12,8505.824
2014-02-13,8529.696
2014-02-14,8596.026
2014-02-17,8647.025
2014-02-18,8646.039
2014-02-19,8679.42
2014-02-20,8635.613
2014-02-21,8674.442
2014-02-24,8736.946
2014-02-25,8722.706
2014-02-26,8824.693
2014-02-27,8807.909
2014-02-28,8938.727
2014-03-03,8704.566
2014-03-04,8879.523
2014-03-05,8846.668
2014-03-06,8947.45
2014-03-07,8849.02
2014-03-10,8864.856
2014-03-11,8862.524
2014-03-12,8800.766
2014-03-13,8697.217
2014-03-14,8600.821
2014-03-17,8669.233
2014-03-18,8756.856
2014-03-19,8732.886
2014-03-20,8670.899
2014-03-21,8760.313
2014-03-24,8666.296
2014-03-25,8745.008
2014-03-26,8823.476
2014-03-27,8838.925
2014-03-28,8955.523
2014-03-31,8924.963
2014-04-01,9029.929
2014-04-02,9043.244
2014-04-03,9022.807
2014-04-04,9031.71
2014-04-07,8957.594
2014-04-08,8926.251
2014-04-09,8974.636
2014-04-10,8961.073
2014-04-11,8875.603
2014-04-14,8921.547
2014-04-15,8884.051
2014-04-16,9036.386
2014-04-17,9057.868
2014-04-18,9057.868
2014-04-21,9037.245
2014-04-22,9144.927
2014-04-23,9098.489
2014-04-24,9134.202
2014-04-25,9085.095
2014-04-28,9165.436
2014-04-29,9232.965
2014-04-30,9118.188
2014-05-01,9118.188
2014-05-02,9079.619
2014-05-05,9127.516
2014-05-06,9134.109
2014-05-07,9215.277
2014-05-08,9320.871
2014-05-09,9221.063
2014-05-12,9299.619
2014-05-13,9243.927
2014-05-14,9256.898
2014-05-15,9151.657
2014-05-16,9180.707
