Date,SWITZERLAND LARGE CAP Large Cap
2010-09-17,873.986
2010-09-20,889.445
2010-09-21,884.68
2010-09-22,891.795
2010-09-23,885.629
2010-09-24,895.594
2010-09-27,891.41
2010-09-28,895.968
2010-09-29,894.058
2010-09-30,890.651
2010-10-01,890.591
2010-10-04,888.322
2010-10-05,904.8
2010-10-06,911.906
2010-10-07,912.902
2010-10-08,914.675
2010-10-11,914.643
2010-10-12,917.756
2010-10-13,929.755
2010-10-14,931.657
2010-10-15,928.034
2010-10-18,934.699
2010-10-19,916.73
2010-10-20,932.264
2010-10-21,932.71
2010-10-22,915.967
2010-10-25,925.353
2010-10-26,907.45
2010-10-27,903.32
2010-10-28,910.702
2010-10-29,908.711
2010-11-01,904.187
2010-11-02,923.867
2010-11-03,918.992
2010-11-04,947.59
2010-11-05,950.933
2010-11-08,944.184
2010-11-09,945.136
2010-11-10,926.323
2010-11-11,923.446
2010-11-12,918.352
2010-11-15,918.468
2010-11-16,903.971
2010-11-17,905.405
2010-11-18,915.493
2010-11-19,909.101
2010-11-22,908.334
2010-11-23,888.205
2010-11-24,895.699
2010-11-25,897.109
2010-11-26,890.37
2010-11-29,879.923
2010-11-30,871.172
2010-12-01,877.855
2010-12-02,895.672
2010-12-03,907.316
2010-12-06,895.988
2010-12-07,904.51
2010-12-08,904.147
2010-12-09,912.47
2010-12-10,913.737
2010-12-13,926.981
2010-12-14,935.228
2010-12-15,937.776
2010-12-16,929.425
2010-12-17,925.386
2010-12-20,928.64
2010-12-21,940.442
2010-12-22,945.689
2010-12-23,944.153
2010-12-24,943.172
2010-12-27,938.601
2010-12-28,948.872
2010-12-29,949.767
2010-12-30,944.423
2010-12-31,949.185
2011-01-03,955.466
2011-01-04,942.091
2011-01-05,927.653
2011-01-06,930.677
2011-01-07,926.576
2011-01-10,913.841
2011-01-11,920.5
2011-01-12,936.44
2011-01-13,936.155
2011-01-14,936.021
2011-01-17,938.704
2011-01-18,949.099
2011-01-19,940.489
2011-01-20,925.267
2011-01-21,941.481
2011-01-24,959.13
2011-01-25,960.533
2011-01-26,963.996
2011-01-27,955.52
2011-01-28,953.839
2011-01-31,948.859
2011-02-01,958.008
2011-02-02,961.086
2011-02-03,949.587
2011-02-04,945.578
2011-02-07,948.875
2011-02-08,953.72
2011-02-09,949.882
2011-02-10,941.281
2011-02-11,942.904
2011-02-14,944.684
2011-02-15,950.659
2011-02-16,953.821
2011-02-17,970.179
2011-02-18,971.955
2011-02-21,971.463
2011-02-22,970.368
2011-02-23,976.568
2011-02-24,972.018
2011-02-25,973.086
2011-02-28,983.678
2011-03-01,983.362
2011-03-02,988.045
2011-03-03,983.968
2011-03-04,978.281
2011-03-07,974.88
2011-03-08,969.348
2011-03-09,963.07
2011-03-10,951.207
2011-03-11,949.875
2011-03-14,940.566
2011-03-15,920.668
2011-03-16,915.33
2011-03-17,936.125
2011-03-18,937.239
2011-03-21,953.693
2011-03-22,955.748
2011-03-23,957.504
2011-03-24,967.638
2011-03-25,963.831
2011-03-28,963.598
2011-03-29,958.365
2011-03-30,962.364
2011-03-31,964.41
2011-04-01,962.914
2011-04-04,971.404
2011-04-05,969.579
2011-04-06,979.296
2011-04-07,981.373
2011-04-08,987.466
2011-04-11,987.435
2011-04-12,988.674
2011-04-13,992.02
2011-04-14,993.107
2011-04-15,996.217
2011-04-18,974.818
2011-04-19,988.893
2011-04-20,1013.76
2011-04-21,1027.714
2011-04-22,1027.714
2011-04-25,1028.063
2011-04-26,1035.339
2011-04-27,1031.226
2011-04-28,1049.395
2011-04-29,1058.71
2011-05-02,1067.281
2011-05-03,1069.222
2011-05-04,1064.331
2011-05-05,1050.378
2011-05-06,1054.888
2011-05-09,1044.032
2011-05-10,1050.269
2011-05-11,1050.2
2011-05-12,1047.358
2011-05-13,1045.14
2011-05-16,1054.018
2011-05-17,1038.329
2011-05-18,1051.327
2011-05-19,1049.551
2011-05-20,1051.869
2011-05-23,1030.982
2011-05-24,1038.333
2011-05-25,1045.888
2011-05-26,1053.627
2011-05-27,1074.754
2011-05-30,1074.034
2011-05-31,1086.374
2011-06-01,1092.262
2011-06-02,1089.154
2011-06-03,1084.142
2011-06-06,1076.832
2011-06-07,1068.259
2011-06-08,1056.692
2011-06-09,1054.437
2011-06-10,1040.957
2011-06-13,1047.924
2011-06-14,1049.816
2011-06-15,1033.553
2011-06-16,1025.462
2011-06-17,1026.464
2011-06-20,1028.043
2011-06-21,1034.845
2011-06-22,1034.865
2011-06-23,1012.041
2011-06-24,1013.188
2011-06-27,1017.125
2011-06-28,1024.271
2011-06-29,1033.54
2011-06-30,1040.259
2011-07-01,1040.597
2011-07-04,1041.038
2011-07-05,1044.802
2011-07-06,1042.758
2011-07-07,1040.811
2011-07-08,1038.652
2011-07-11,1025.586
2011-07-12,1020.825
2011-07-13,1035.412
2011-07-14,1033.787
2011-07-15,1029.912
2011-07-18,1007.665
2011-07-19,1017.858
2011-07-20,1029.026
2011-07-21,1043.722
2011-07-22,1044.024
2011-07-25,1055.189
2011-07-26,1054.765
2011-07-27,1042.126
2011-07-28,1033.87
2011-07-29,1037.168
2011-08-01,1046.662
2011-08-02,1017.097
2011-08-03,1012.839
2011-08-04,971.93
2011-08-05,959.947
2011-08-08,924.98
2011-08-09,956.217
2011-08-10,933.714
2011-08-11,936.211
2011-08-12,963.053
2011-08-15,965.907
2011-08-16,962.507
2011-08-17,968.907
2011-08-18,931.062
2011-08-19,918.387
2011-08-22,928.529
2011-08-23,940.267
2011-08-24,952.336
2011-08-25,941.963
2011-08-26,931.804
2011-08-29,941.714
2011-08-30,944.638
2011-08-31,972.528
2011-09-01,986.088
2011-09-02,971.804
2011-09-05,927.954
2011-09-06,889.52
2011-09-07,907.912
2011-09-08,902.357
2011-09-09,872.474
2011-09-12,851.545
2011-09-13,865.142
2011-09-14,875.051
2011-09-15,886.693
2011-09-16,884.97
2011-09-19,859.954
2011-09-20,878.207
2011-09-21,868.653
2011-09-22,829.768
2011-09-23,834.133
2011-09-26,849.602
2011-09-27,884.984
2011-09-28,878.648
2011-09-29,891.678
2011-09-30,864.982
2011-10-03,852.342
2011-10-04,840.131
2011-10-05,847.242
2011-10-06,870.252
2011-10-07,876.537
2011-10-10,897.617
2011-10-11,894.866
2011-10-12,916.358
2011-10-13,898.334
2011-10-14,913.422
2011-10-17,903.241
2011-10-18,891.315
2011-10-19,897.996
2011-10-20,893.273
2011-10-21,923.722
2011-10-24,927.44
2011-10-25,918.852
2011-10-26,914.078
2011-10-27,955.466
2011-10-28,962.399
2011-10-31,933.76
2011-11-01,890.798
2011-11-02,903.178
2011-11-03,910.362
2011-11-04,904.218
2011-11-07,890.879
2011-11-08,901.301
2011-11-09,878.585
2011-11-10,872.062
2011-11-11,893.028
2011-11-14,886.7
2011-11-15,877.734
2011-11-16,881.166
2011-11-17,874.536
2011-11-18,870.691
2011-11-21,847.575
2011-11-22,846.327
2011-11-23,831.939
2011-11-24,826.331
2011-11-25,821.254
2011-11-28,850.099
2011-11-29,853.184
2011-11-30,881.883
2011-12-01,885.14
2011-12-02,883.043
2011-12-05,887.454
2011-12-06,882.958
2011-12-07,884.108
2011-12-08,877.309
2011-12-09,889.639
2011-12-12,872.524
2011-12-13,867.271
2011-12-14,850.622
2011-12-15,870.276
2011-12-16,868.416
2011-12-19,872.782
2011-12-20,884.897
2011-12-21,879.161
2011-12-22,882.936
2011-12-23,889.449
2011-12-26,889.449
2011-12-27,892.091
2011-12-28,885.795
2011-12-29,884.817
2011-12-30,898.984
2012-01-02,898.984
2012-01-03,918.97
2012-01-04,908.989
2012-01-05,896.123
2012-01-06,890.198
2012-01-09,890.024
2012-01-10,902.421
2012-01-11,891.234
2012-01-12,901.255
2012-01-13,889.005
2012-01-16,895.783
2012-01-17,903.857
2012-01-18,918.458
2012-01-19,936.643
2012-01-20,928.57
2012-01-23,937.879
2012-01-24,935.378
2012-01-25,924.584
2012-01-26,942.928
2012-01-27,930.94
2012-01-30,921.953
2012-01-31,920.526
2012-02-01,941.954
2012-02-02,939.652
2012-02-03,948.955
2012-02-06,944.645
2012-02-07,956.465
2012-02-08,956.623
2012-02-09,961.644
2012-02-10,947.791
2012-02-13,958.107
2012-02-14,950.241
2012-02-15,951.803
2012-02-16,952.304
2012-02-17,964.199
2012-02-20,973.379
2012-02-21,972.368
2012-02-22,964.5
2012-02-23,972.619
2012-02-24,981.021
2012-02-27,975.018
2012-02-28,974.058
2012-02-29,968.767
2012-03-01,967.235
2012-03-02,961.112
2012-03-05,964.024
2012-03-06,939.549
2012-03-07,948.759
2012-03-08,971.893
2012-03-09,965.834
2012-03-12,967.419
2012-03-13,976.151
2012-03-14,970.56
2012-03-15,983.333
2012-03-16,992.699
2012-03-19,995.964
2012-03-20,989.753
2012-03-21,986.665
2012-03-22,980.985
2012-03-23,984.787
2012-03-26,996.645
2012-03-27,993.917
2012-03-28,988.562
2012-03-29,976.551
2012-03-30,989.739
2012-04-02,1001.574
2012-04-03,998.244
2012-04-04,967.31
2012-04-05,963.805
2012-04-06,963.805
2012-04-09,965.116
2012-04-10,949.826
2012-04-11,952.294
2012-04-12,966.34
2012-04-13,951.204
2012-04-16,957.475
2012-04-17,976.604
2012-04-18,971.037
2012-04-19,977.84
2012-04-20,988.23
2012-04-23,967.883
2012-04-24,975.773
2012-04-25,978.757
2012-04-26,978.26
2012-04-27,979.955
2012-04-30,976.136
2012-05-01,975.116
2012-05-02,971.406
2012-05-03,970.153
2012-05-04,960.983
2012-05-07,954.137
2012-05-08,940.304
2012-05-09,930.504
2012-05-10,930.724
2012-05-11,933.812
2012-05-14,913.617
2012-05-15,908.431
2012-05-16,907.049
2012-05-17,904.649
2012-05-18,894.22
2012-05-21,900.296
2012-05-22,914.452
2012-05-23,887.719
2012-05-24,891.754
2012-05-25,889.069
2012-05-28,890.089
2012-05-29,898.281
2012-05-30,886.355
2012-05-31,876.163
2012-06-01,865.267
2012-06-04,865.066
2012-06-05,862.844
2012-06-06,881.755
2012-06-07,893.386
2012-06-08,886.39
2012-06-11,889.92
2012-06-12,893.269
2012-06-13,905.281
2012-06-14,901.203
2012-06-15,903.389
2012-06-18,904.039
2012-06-19,925.577
2012-06-20,924.882
2012-06-21,916.863
2012-06-22,908.223
2012-06-25,897.594
2012-06-26,898.57
2012-06-27,902.762
2012-06-28,899.154
2012-06-29,930.227
2012-07-02,928.956
2012-07-03,943.716
2012-07-04,937.483
2012-07-05,928.285
2012-07-06,920.083
2012-07-09,915.994
2012-07-10,917.309
2012-07-11,914.134
2012-07-12,905.268
2012-07-13,914.684
2012-07-16,916.446
2012-07-17,915.714
2012-07-18,928.629
2012-07-19,936.733
2012-07-20,923.895
2012-07-23,904.51
2012-07-24,901.472
2012-07-25,905.231
2012-07-26,932.948
2012-07-27,951.442
2012-07-30,947.193
2012-07-31,952.231
2012-08-01,950.623
2012-08-02,941.13
2012-08-03,963.521
2012-08-06,969.656
2012-08-07,969.144
2012-08-08,964.32
2012-08-09,968.244
2012-08-10,965.363
2012-08-13,966.205
2012-08-14,969.927
2012-08-15,967.014
2012-08-16,974.436
2012-08-17,970.864
2012-08-20,971.28
2012-08-21,983.724
2012-08-22,976.78
2012-08-23,982.48
2012-08-24,980.757
2012-08-27,982.98
2012-08-28,976.379
2012-08-29,973.28
2012-08-30,964.224
2012-08-31,974.148
2012-09-03,979.93
2012-09-04,966.637
2012-09-05,976.745
2012-09-06,993.349
2012-09-07,1006.249
2012-09-10,1000.46
2012-09-11,1005.346
2012-09-12,1005.327
2012-09-13,1007.379
2012-09-14,1030.325
2012-09-17,1028.301
2012-09-18,1023.002
2012-09-19,1029.425
2012-09-20,1019.656
2012-09-21,1028.44
2012-09-24,1022.662
2012-09-25,1028.67
2012-09-26,1009.274
2012-09-27,1011.684
2012-09-28,1003.53
2012-10-01,1024.034
2012-10-02,1026.399
2012-10-03,1022.532
2012-10-04,1033.322
2012-10-05,1044.034
2012-10-08,1035.407
2012-10-09,1028.919
2012-10-10,1026.015
2012-10-11,1034.126
2012-10-12,1037.599
2012-10-15,1043.199
2012-10-16,1060.236
2012-10-17,1068.533
2012-10-18,1067.044
2012-10-19,1057.946
2012-10-22,1058.912
2012-10-23,1032.295
2012-10-24,1032.757
2012-10-25,1029.208
2012-10-26,1026.771
2012-10-29,1025.597
2012-10-30,1037.656
2012-10-31,1031.538
2012-11-01,1040.35
2012-11-02,1039.186
2012-11-05,1035.455
2012-11-06,1041.917
2012-11-07,1032.53
2012-11-08,1032.905
2012-11-09,1031.901
2012-11-12,1030.128
2012-11-13,1034.609
2012-11-14,1029.467
2012-11-15,1018.9
2012-11-16,1001.445
2012-11-19,1030.905
2012-11-20,1026.43
2012-11-21,1032.464
2012-11-22,1042.776
2012-11-23,1054.157
2012-11-26,1050.136
2012-11-27,1051.444
2012-11-28,1057.617
2012-11-29,1073.937
2012-11-30,1074.437
2012-12-03,1079.157
2012-12-04,1079.598
2012-12-05,1077.858
2012-12-06,1082.983
2012-12-07,1081.311
2012-12-10,1085.167
2012-12-11,1090.95
2012-12-12,1092.436
2012-12-13,1092.481
2012-12-14,1092.253
2012-12-17,1095.565
2012-12-18,1103.431
2012-12-19,1110.545
2012-12-20,1104.955
2012-12-21,1096.192
2012-12-24,1097.87
2012-12-25,1097.87
2012-12-26,1099.672
2012-12-27,1094.73
2012-12-28,1089.44
2012-12-31,1086.881
2013-01-01,1086.881
2013-01-02,1088.725
2013-01-03,1109.166
2013-01-04,1111.475
2013-01-07,1114.249
2013-01-08,1115.465
2013-01-09,1125.444
2013-01-10,1136.7
2013-01-11,1148.928
2013-01-14,1145.354
2013-01-15,1143.342
2013-01-16,1144.907
2013-01-17,1161.476
2013-01-18,1148.494
2013-01-21,1147.021
2013-01-22,1143.154
2013-01-23,1159.119
2013-01-24,1167.996
2013-01-25,1177.101
2013-01-28,1175.919
2013-01-29,1178.162
2013-01-30,1178.843
2013-01-31,1182.304
2013-02-01,1197.576
2013-02-04,1181.49
2013-02-05,1186.502
2013-02-06,1189.398
2013-02-07,1164.075
2013-02-08,1174.197
2013-02-11,1173.034
2013-02-12,1180.784
2013-02-13,1184.883
2013-02-14,1180.823
2013-02-15,1181.277
2013-02-18,1181.444
2013-02-19,1193.708
2013-02-20,1201.383
2013-02-21,1175.518
2013-02-22,1180.264
2013-02-25,1188.186
2013-02-26,1169.447
2013-02-27,1177.033
2013-02-28,1189.996
2013-03-01,1175.331
2013-03-04,1177.308
2013-03-05,1196.691
2013-03-06,1187.779
2013-03-07,1196.289
2013-03-08,1191.076
2013-03-11,1197.073
2013-03-12,1207.422
2013-03-13,1198.542
2013-03-14,1210.702
2013-03-15,1227.872
2013-03-18,1214.092
2013-03-19,1205.648
2013-03-20,1217.303
2013-03-21,1201.56
2013-03-22,1205.635
2013-03-25,1199.463
2013-03-26,1204.374
2013-03-27,1195.26
2013-03-28,1208.832
2013-03-29,1208.832
2013-04-01,1207.684
2013-04-02,1220.024
2013-04-03,1220.584
2013-04-04,1202.014
2013-04-05,1199.847
2013-04-08,1209.418
2013-04-09,1204.732
2013-04-10,1226.728
2013-04-11,1236.28
2013-04-12,1229.402
2013-04-15,1232.707
2013-04-16,1231.386
2013-04-17,1196.463
2013-04-18,1205.055
2013-04-19,1210.899
2013-04-22,1202.041
2013-04-23,1225.477
2013-04-24,1226.905
2013-04-25,1234.688
2013-04-26,1234.914
2013-04-29,1250.397
2013-04-30,1262.046
2013-05-01,1263.542
2013-05-02,1254.614
2013-05-03,1259.404
2013-05-06,1251.899
2013-05-07,1256.901
2013-05-08,1282.351
2013-05-09,1275.263
2013-05-10,1265.644
2013-05-13,1260.602
2013-05-14,1266.862
2013-05-15,1272.6
2013-05-16,1274.768
2013-05-17,1260.771
2013-05-20,1267.022
2013-05-21,1269.153
2013-05-22,1271.263
2013-05-23,1248.438
2013-05-24,1260.407
2013-05-27,1257.169
2013-05-28,1248.272
2013-05-29,1238.192
2013-05-30,1246.48
2013-05-31,1227.071
2013-06-03,1208.41
2013-06-04,1230.048
2013-06-05,1217.114
2013-06-06,1208.293
2013-06-07,1234.121
2013-06-10,1229.371
2013-06-11,1225.838
2013-06-12,1232.127
2013-06-13,1222.651
2013-06-14,1227.773
2013-06-17,1237.298
2013-06-18,1238.367
2013-06-19,1244.689
2013-06-20,1191.245
2013-06-21,1174.779
2013-06-24,1147.751
2013-06-25,1165.01
2013-06-26,1186.416
2013-06-27,1196.718
2013-06-28,1201.485
2013-07-01,1209.374
2013-07-02,1207.236
2013-07-03,1196.806
2013-07-04,1212.185
2013-07-05,1197.402
2013-07-08,1206.001
2013-07-09,1207.181
2013-07-10,1218.865
2013-07-11,1242.27
2013-07-12,1244.976
2013-07-15,1244.121
2013-07-16,1244.638
2013-07-17,1241.557
2013-07-18,1238.596
2013-07-19,1245.918
2013-07-22,1252.251
2013-07-23,1245.897
2013-07-24,1251.827
2013-07-25,1244.49
2013-07-26,1239.155
2013-07-29,1239.459
2013-07-30,1239.883
2013-07-31,1243.236
2013-08-01,1237.045
2013-08-02,1267.53
2013-08-05,1265.271
2013-08-06,1277.279
2013-08-07,1276.385
2013-08-08,1276.951
2013-08-09,1277.571
2013-08-12,1274.713
2013-08-13,1271.181
2013-08-14,1277.198
2013-08-15,1261.478
2013-08-16,1270.445
2013-08-19,1267.815
2013-08-20,1276.97
2013-08-21,1265.662
2013-08-22,1276.277
2013-08-23,1286.615
2013-08-26,1284.447
2013-08-27,1269.601
2013-08-28,1247.203
2013-08-29,1230.957
2013-08-30,1227.413
2013-09-02,1247.514
2013-09-03,1237.893
2013-09-04,1242.398
2013-09-05,1238.71
2013-09-06,1249.985
2013-09-09,1256.884
2013-09-10,1269.033
2013-09-11,1276.263
2013-09-12,1277.489
2013-09-13,1271.669
2013-09-16,1281.548
2013-09-17,1276.539
2013-09-18,1285.422
2013-09-19,1314.031
2013-09-20,1313.678
2013-09-23,1307.02
2013-09-24,1305.146
2013-09-25,1306.763
2013-09-26,1307.694
2013-09-27,1316.128
2013-09-30,1310.807
2013-10-01,1313.734
2013-10-02,1305.645
2013-10-03,1304.296
2013-10-04,1299.762
2013-10-07,1288.491
2013-10-08,1280.888
2013-10-09,1259.599
2013-10-10,1274.381
2013-10-11,1289.764
2013-10-14,1291.914
2013-10-15,1288.62
2013-10-16,1286.67
2013-10-17,1314.401
2013-10-18,1324.859
2013-10-21,1330.67
2013-10-22,1354.863
2013-10-23,1359.632
2013-10-24,1362.665
2013-10-25,1361.66
2013-10-28,1366.512
2013-10-29,1353.351
2013-10-30,1354.29
2013-10-31,1340.414
2013-11-01,1328.757
2013-11-04,1324.512
2013-11-05,1316.828
2013-11-06,1329.981
2013-11-07,1319.707
2013-11-08,1315.983
2013-11-11,1326.173
2013-11-12,1327.473
2013-11-13,1319.533
2013-11-14,1335.651
2013-11-15,1339.659
2013-11-18,1349.415
2013-11-19,1341.328
2013-11-20,1334.72
2013-11-21,1330.901
2013-11-22,1336.781
2013-11-25,1341.829
2013-11-26,1336.747
2013-11-27,1337.251
2013-11-28,1342.544
2013-11-29,1347.435
2013-12-02,1340.957
2013-12-03,1320.712
2013-12-04,1309.362
2013-12-05,1317.185
2013-12-06,1329.464
2013-12-09,1331.739
2013-12-10,1324.241
2013-12-11,1324.411
2013-12-12,1301.289
2013-12-13,1295.649
2013-12-16,1304.69
2013-12-17,1299.674
2013-12-18,1309.519
2013-12-19,1318.495
2013-12-20,1329.248
2013-12-23,1337.236
2013-12-24,1332.165
2013-12-25,1332.165
2013-12-26,1333.652
2013-12-27,1363.707
2013-12-30,1363.19
2013-12-31,1358.668
2014-01-01,1358.668
2014-01-02,1341.473
2014-01-03,1347.197
2014-01-06,1348.286
2014-01-07,1347.624
2014-01-08,1353.067
2014-01-09,1343.542
2014-01-10,1365.023
2014-01-13,1372.847
2014-01-14,1370.788
2014-01-15,1363.14
2014-01-16,1371.16
2014-01-17,1370.909
2014-01-20,1371.588
2014-01-21,1369.494
2014-01-22,1367.832
2014-01-23,1373.134
2014-01-24,1349.062
2014-01-27,1334.626
2014-01-28,1339.429
2014-01-29,1335.067
2014-01-30,1335.487
2014-01-31,1329.329
2014-02-03,1320.693
2014-02-04,1315.675
2014-02-05,1320.872
2014-02-06,1343.744
2014-02-07,1362.168
2014-02-10,1366.567
2014-02-11,1375.367
2014-02-12,1372.054
2014-02-13,1378.726
2014-02-14,1386.074
2014-02-17,1388.305
2014-02-18,1394.249
2014-02-19,1393.83
2014-02-20,1386.231
2014-02-21,1397.198
2014-02-24,1403.777
2014-02-25,1409.03
2014-02-26,1406.989
2014-02-27,1406.353
2014-02-28,1420.558
2014-03-03,1388.682
2014-03-04,1406.428
2014-03-05,1407.98
2014-03-06,1425.1
2014-03-07,1412.037
2014-03-10,1411.797
2014-03-11,1409.079
2014-03-12,1406.144
2014-03-13,1391.839
2014-03-14,1378.392
2014-03-17,1384.071
2014-03-18,1395.285
2014-03-19,1391.941
2014-03-20,1384.658
2014-03-21,1389.277
2014-03-24,1374.584
2014-03-25,1388.875
2014-03-26,1395.926
2014-03-27,1392.874
2014-03-28,1400.236
2014-03-31,1419.087
2014-04-01,1419.32
2014-04-02,1423.538
2014-04-03,1417.051
2014-04-04,1414.422
2014-04-07,1407.086
2014-04-08,1416.428
2014-04-09,1420.574
2014-04-10,1426.911
2014-04-11,1409.075
2014-04-14,1413.145
2014-04-15,1409.814
2014-04-16,1411.923
2014-04-17,1421.855
2014-04-18,1421.855
2014-04-21,1417.269
2014-04-22,1428.566
2014-04-23,1430.709
2014-04-24,1425.351
2014-04-25,1421.907
2014-04-28,1424.223
2014-04-29,1426.953
2014-04-30,1439.385
2014-05-01,1441.022
2014-05-02,1435.813
2014-05-05,1434.837
2014-05-06,1439.582
2014-05-07,1441.322
2014-05-08,1443.929
2014-05-09,1438.699
2014-05-12,1442.733
2014-05-13,1440.181
2014-05-14,1452.679
2014-05-15,1459.306
2014-05-16,1464.473
2014-05-19,1457.805
2014-05-20,1455.344
2014-05-21,1454.242
2014-05-22,1459.981
2014-05-23,1458.702
2014-05-26,1462.35
2014-05-27,1455.971
2014-05-28,1454.813
2014-05-29,1457.653
2014-05-30,1456.751
2014-06-02,1453.611
2014-06-03,1450.276
2014-06-04,1452.31
2014-06-05,1449.564
2014-06-06,1453.812
2014-06-09,1447.817
2014-06-10,1459.845
2014-06-11,1453.79
2014-06-12,1448.503
2014-06-13,1442.131
2014-06-16,1445.941
2014-06-17,1441.744
2014-06-18,1444.361
2014-06-19,1455.372
2014-06-20,1451.565
2014-06-23,1444.843
2014-06-24,1448.824
2014-06-25,1438.84
2014-06-26,1427.952
2014-06-27,1437.575
2014-06-30,1442.632
2014-07-01,1450.718
2014-07-02,1447.244
2014-07-03,1455.063
2014-07-04,1450.083
2014-07-07,1440.54
2014-07-08,1433.939
2014-07-09,1433.714
2014-07-10,1421.382
2014-07-11,1420.366
2014-07-14,1438.514
2014-07-15,1433.848
2014-07-16,1436.588
2014-07-17,1424.413
2014-07-18,1416.901
2014-07-21,1418.137
2014-07-22,1424.167
2014-07-23,1426.281
2014-07-24,1431.424
2014-07-25,1417.312
2014-07-28,1412.04
2014-07-29,1407.373
2014-07-30,1396.373
2014-07-31,1382.606
2014-08-01,1388.792
2014-08-04,1368.979
2014-08-05,1370.274
2014-08-06,1363.666
2014-08-07,1367.827
2014-08-08,1369.663
2014-08-11,1375.205
2014-08-12,1372.282
2014-08-13,1383.612
2014-08-14,1393.283
2014-08-15,1384.584
2014-08-18,1395.481
2014-08-19,1402.807
2014-08-20,1399.5
2014-08-21,1406.113
2014-08-22,1398.097
2014-08-25,1406.822
2014-08-26,1415.944
2014-08-27,1417.159
2014-08-28,1408.246
2014-08-29,1412.528
2014-09-01,1420.885
2014-09-02,1421.652
2014-09-03,1429.671
2014-09-04,1417.218
2014-09-05,1408.997
2014-09-08,1412.442
2014-09-09,1409.661
2014-09-10,1403.128
2014-09-11,1409.565
2014-09-12,1403.564
2014-09-15,1402.937
2014-09-16,1406.965
2014-09-17,1408.992
2014-09-18,1410.68
2014-09-19,1403.734
2014-09-22,1397.961
2014-09-23,1394.615
2014-09-24,1392.392
2014-09-25,1383.575
2014-09-26,1377.72
2014-09-29,1377.406
2014-09-30,1379.521
2014-10-01,1368.99
2014-10-02,1353.227
2014-10-03,1339.771
2014-10-06,1349.183
2014-10-07,1331.006
2014-10-08,1330.572
2014-10-09,1331.016
2014-10-10,1305.422
2014-10-13,1308.406
2014-10-14,1306.089
2014-10-15,1286.036
2014-10-16,1274.91
2014-10-17,1302.595
2014-10-20,1310.55
2014-10-21,1323.799
2014-10-22,1333.393
2014-10-23,1336.671
2014-10-24,1336.96
2014-10-27,1340.263
2014-10-28,1360.44
2014-10-29,1366.338
2014-10-30,1361.069
2014-10-31,1368.857
2014-11-03,1350.917
2014-11-04,1355.957
2014-11-05,1367.562
2014-11-06,1365.316
2014-11-07,1357.144
2014-11-10,1368.887
2014-11-11,1370.544
2014-11-12,1373.235
2014-11-13,1385.858
2014-11-14,1382.194
2014-11-17,1381.284
2014-11-18,1396.165
2014-11-19,1397.993
2014-11-20,1400.415
2014-11-21,1399.451
2014-11-24,1397.854
2014-11-25,1399.693
2014-11-26,1407.613
2014-11-27,1413.092
2014-11-28,1415.483
2014-12-01,1414.224
2014-12-02,1402.837
2014-12-03,1398.889
2014-12-04,1405.605
2014-12-05,1403.649
2014-12-08,1398.553
2014-12-09,1393.929
2014-12-10,1386.708
2014-12-11,1390.665
2014-12-12,1374.315
2014-12-15,1341.7
2014-12-16,1364.171
2014-12-17,1348.991
2014-12-18,1368.71
2014-12-19,1361.36
2014-12-22,1369.578
2014-12-23,1359.651
2014-12-24,1360.96
2014-12-25,1360.96
2014-12-26,1358.619
2014-12-29,1361.187
2014-12-30,1352.35
2014-12-31,1345.409
2015-01-01,1345.409
2015-01-02,1338.003
2015-01-05,1320.497
2015-01-06,1309.566
2015-01-07,1301.046
2015-01-08,1333.836
2015-01-09,1332.965
2015-01-12,1337.503
2015-01-13,1353.03
2015-01-14,1340.826
2015-01-15,1374.081
2015-01-16,1378.261
2015-01-19,1385.975
2015-01-20,1386.391
2015-01-21,1383.496
2015-01-22,1368.243
2015-01-23,1384.439
2015-01-26,1374.835
2015-01-27,1385.479
2015-01-28,1366.755
2015-01-29,1366.467
2015-01-30,1355.391
2015-02-02,1355.287
2015-02-03,1360.598
2015-02-04,1383.74
2015-02-05,1374.212
2015-02-06,1380.828
2015-02-09,1387.398
2015-02-10,1383.683
2015-02-11,1375.053
2015-02-12,1377.548
2015-02-13,1381.701
2015-02-16,1393.006
2015-02-17,1391.45
2015-02-18,1385.984
2015-02-19,1395.426
2015-02-20,1399.279
2015-02-23,1407.688
2015-02-24,1406.864
2015-02-25,1406.165
2015-02-26,1410.882
2015-02-27,1413.712
2015-03-02,1407.188
2015-03-03,1392.898
2015-03-04,1396.198
2015-03-05,1392.997
2015-03-06,1384.123
2015-03-09,1374.662
2015-03-10,1353.834
2015-03-11,1354.289
2015-03-12,1361.883
2015-03-13,1364.835
2015-03-16,1374.73
2015-03-17,1372.37
2015-03-18,1393.752
2015-03-19,1408.579
2015-03-20,1441.223
2015-03-23,1450.557
2015-03-24,1452.044
2015-03-25,1437.272
2015-03-26,1415.791
2015-03-27,1420.214
2015-03-30,1424.658
2015-03-31,1408.411
2015-04-01,1415.289
2015-04-02,1429.227
2015-04-03,1429.227
2015-04-06,1439.752
2015-04-07,1445.394
2015-04-08,1437.968
2015-04-09,1445.497
2015-04-10,1451.892
2015-04-13,1446.929
2015-04-14,1458.77
2015-04-15,1454.75
2015-04-16,1468.249
2015-04-17,1456.907
2015-04-20,1460.537
2015-04-21,1468.907
2015-04-22,1460.683
2015-04-23,1474.785
2015-04-24,1472.389
