Date,AUSTRALIA IMI VALUE IMI (Large+Mid+Small Cap)
2015-04-03,1290.94
2015-04-06,1305.762
2015-04-07,1310.819
2015-04-08,1326.468
2015-04-09,1319.685
2015-04-10,1324.528
2015-04-13,1302.047
2015-04-14,1312.323
2015-04-15,1296.63
2015-04-16,1330.874
2015-04-17,1315.252
2015-04-20,1299.463
2015-04-21,1307.368
2015-04-22,1299.693
2015-04-23,1299.885
2015-04-24,1326.412
2015-04-27,1344.773
2015-04-28,1359.147
2015-04-29,1340.543
2015-04-30,1295.65
2015-05-01,1293.193
2015-05-04,1285.952
2015-05-05,1303.653
2015-05-06,1284.387
2015-05-07,1260.633
2015-05-08,1260.731
2015-05-11,1258.876
2015-05-12,1278.289
2015-05-13,1311.475
2015-05-14,1306.263
2015-05-15,1309.111
2015-05-18,1281.575
2015-05-19,1256.16
2015-05-20,1249.501
2015-05-21,1257.504
2015-05-22,1250.962
2015-05-25,1262.422
2015-05-26,1265.457
2015-05-27,1252.205
2015-05-28,1239.779
2015-05-29,1257.879
2015-06-01,1240.711
2015-06-02,1238.4
2015-06-03,1238.556
2015-06-04,1200.608
2015-06-05,1187.565
2015-06-08,1188.422
2015-06-09,1189.626
2015-06-10,1205.11
2015-06-11,1220.604
2015-06-12,1218.601
2015-06-15,1222.699
2015-06-16,1220.687
2015-06-17,1221.125
2015-06-18,1231.05
2015-06-19,1235.793
2015-06-22,1241.018
2015-06-23,1251.486
2015-06-24,1245.61
2015-06-25,1243.643
2015-06-26,1206.5
2015-06-29,1179.147
2015-06-30,1191.637
2015-07-01,1194.729
2015-07-02,1207.98
2015-07-03,1175.935
2015-07-06,1161.884
2015-07-07,1167.186
2015-07-08,1143.51
2015-07-09,1142.782
2015-07-10,1148.372
2015-07-13,1135.043
2015-07-14,1167.503
2015-07-15,1169.245
2015-07-16,1179.807
2015-07-17,1173.1
2015-07-20,1174.345
2015-07-21,1188.705
2015-07-22,1159.552
2015-07-23,1147.67
2015-07-24,1129.24
2015-07-27,1139.078
2015-07-28,1138.607
2015-07-29,1148.914
2015-07-30,1155.823
2015-07-31,1170.673
2015-08-03,1154.286
2015-08-04,1177.58
2015-08-05,1164.729
2015-08-06,1154.946
2015-08-07,1129.617
2015-08-10,1138.294
2015-08-11,1115.851
2015-08-12,1103.291
2015-08-13,1108.488
2015-08-14,1102.085
2015-08-17,1107.028
2015-08-18,1088.91
2015-08-19,1105.805
2015-08-20,1086.967
2015-08-21,1067.328
2015-08-24,999.266
2015-08-25,1029.544
2015-08-26,1028.994
2015-08-27,1047.047
2015-08-28,1059.334
2015-08-31,1039.466
2015-09-01,1008.456
2015-09-02,1006.297
2015-09-03,995.648
2015-09-04,983.382
2015-09-07,977.95
2015-09-08,1006.504
2015-09-09,1038.111
2015-09-10,1014.728
2015-09-11,1009.931
2015-09-14,1029.506
2015-09-15,1002.646
2015-09-16,1035.851
2015-09-17,1043.174
2015-09-18,1056.411
2015-09-21,1020.877
2015-09-22,1015.171
2015-09-23,983.374
2015-09-24,993.598
2015-09-25,990.335
2015-09-28,1002.219
2015-09-29,963.599
2015-09-30,985.776
2015-10-01,1008.388
2015-10-02,992.647
2015-10-05,1020.15
2015-10-06,1033.961
2015-10-07,1057.097
2015-10-08,1061.958
2015-10-09,1100.151
2015-10-12,1096.921
2015-10-13,1075.854
2015-10-14,1068.938
2015-10-15,1086.203
2015-10-16,1085.045
2015-10-19,1086.341
2015-10-20,1073.715
2015-10-21,1070.545
2015-10-22,1075.221
2015-10-23,1094.882
2015-10-26,1101.186
2015-10-27,1093.155
2015-10-28,1071.319
2015-10-29,1048.533
2015-10-30,1046.75
2015-11-02,1033.962
2015-11-03,1051.544
2015-11-04,1051.772
2015-11-05,1040.953
2015-11-06,1028.137
2015-11-09,1005.369
2015-11-10,999.312
2015-11-11,1007.484
2015-11-12,1013.468
2015-11-13,1000.834
2015-11-16,985.408
2015-11-17,1011.785
2015-11-18,1008.129
2015-11-19,1050.909
2015-11-20,1057.716
2015-11-23,1051.565
2015-11-24,1047.265
2015-11-25,1040.008
2015-11-26,1037.728
2015-11-27,1031.078
2015-11-30,1028.522
2015-12-01,1060.514
2015-12-02,1060.363
2015-12-03,1048.862
2015-12-04,1041.311
2015-12-07,1031.661
2015-12-08,1007.401
2015-12-09,1001.009
2015-12-10,1002.355
2015-12-11,988.467
2015-12-14,968.123
2015-12-15,951.141
2015-12-16,981.827
2015-12-17,982.342
2015-12-18,989.541
2015-12-21,993.608
2015-12-22,997.818
2015-12-23,1006.519
2015-12-24,1031.65
2015-12-25,1031.65
2015-12-28,1030.373
2015-12-29,1046.384
2015-12-30,1056.252
2015-12-31,1047.965
2016-01-01,1047.965
2016-01-04,1025.982
2016-01-05,1006.019
2016-01-06,981.209
2016-01-07,946.822
2016-01-08,939.047
2016-01-11,924.996
2016-01-12,918.447
2016-01-13,933.19
2016-01-14,915.957
2016-01-15,902.926
2016-01-18,892.223
2016-01-19,905.44
2016-01-20,876.87
2016-01-21,890.191
2016-01-22,913.432
2016-01-25,925.709
2016-01-26,929.627
2016-01-27,921.025
2016-01-28,933.103
2016-01-29,942.749
2016-02-01,948.775
2016-02-02,932.967
2016-02-03,917.555
2016-02-04,962.9
2016-02-05,945.102
2016-02-08,943.019
2016-02-09,911.26
2016-02-10,898.93
2016-02-11,902.987
2016-02-12,890.319
2016-02-15,919.921
2016-02-16,934.445
2016-02-17,939.087
2016-02-18,962.463
2016-02-19,945.78
2016-02-22,975.519
2016-02-23,972.455
2016-02-24,936.559
2016-02-25,942.086
2016-02-26,932.188
2016-02-29,930.507
2016-03-01,948.26
2016-03-02,990.843
2016-03-03,1027.185
2016-03-04,1038.142
2016-03-07,1066.004
2016-03-08,1053.625
2016-03-09,1072.997
2016-03-10,1066.405
2016-03-11,1084.076
2016-03-14,1083.313
2016-03-15,1056.786
2016-03-16,1054.53
2016-03-17,1095.508
2016-03-18,1101.611
2016-03-21,1095.058
2016-03-22,1094.7
2016-03-23,1072.777
2016-03-24,1045.419
2016-03-25,1045.419
2016-03-28,1050.357
2016-03-29,1033.238
2016-03-30,1049.327
2016-03-31,1064.956
2016-04-01,1039.082
2016-04-04,1031.705
2016-04-05,1003.645
2016-04-06,1011.656
2016-04-07,1011.859
2016-04-08,1010.052
2016-04-11,1015.657
2016-04-12,1035.042
2016-04-13,1060.484
2016-04-14,1090.983
2016-04-15,1097.597
2016-04-18,1093.287
2016-04-19,1121.554
2016-04-20,1129.108
2016-04-21,1140.567
2016-04-22,1125.818
2016-04-25,1125.964
2016-04-26,1121.572
2016-04-27,1087.891
2016-04-28,1107.29
2016-04-29,1116.887
2016-05-02,1107.375
2016-05-03,1110.943
2016-05-04,1078.324
2016-05-05,1082.987
2016-05-06,1066.97
2016-05-09,1067.21
2016-05-10,1072.635
2016-05-11,1081.038
2016-05-12,1075.572
2016-05-13,1056.394
2016-05-16,1066.186
2016-05-17,1084.732
2016-05-18,1069.423
2016-05-19,1050.69
2016-05-20,1059.988
2016-05-23,1047.599
2016-05-24,1040.106
2016-05-25,1059.138
2016-05-26,1070.314
2016-05-27,1069.405
2016-05-30,1067.91
2016-05-31,1070.659
2016-06-01,1056.478
2016-06-02,1042.033
2016-06-03,1065.219
2016-06-06,1081.498
2016-06-07,1097.809
2016-06-08,1100.494
2016-06-09,1096.263
2016-06-10,1077.422
2016-06-13,1077.276
2016-06-14,1046.779
2016-06-15,1041.127
2016-06-16,1024.029
2016-06-17,1041.268
2016-06-20,1079.755
2016-06-21,1079.183
2016-06-22,1084.846
2016-06-23,1099.636
2016-06-24,1043.836
2016-06-27,1028.235
2016-06-28,1025.366
2016-06-29,1045.239
2016-06-30,1066.949
2016-07-01,1075.612
2016-07-04,1090.107
2016-07-05,1068.114
2016-07-06,1059.914
2016-07-07,1067.817
2016-07-08,1076.194
2016-07-11,1101.106
2016-07-12,1118.089
2016-07-13,1132.246
2016-07-14,1136.674
2016-07-15,1134.686
2016-07-18,1140.025
2016-07-19,1122.377
2016-07-20,1126.172
2016-07-21,1134.031
2016-07-22,1121.427
2016-07-25,1131.376
2016-07-26,1142.028
2016-07-27,1138.632
2016-07-28,1148.633
2016-07-29,1160.799
2016-08-01,1160.779
2016-08-02,1157.478
2016-08-03,1134.15
2016-08-04,1146.756
2016-08-05,1150.777
2016-08-08,1172.447
2016-08-09,1183.327
2016-08-10,1186.393
2016-08-11,1176.782
2016-08-12,1178.849
2016-08-15,1177.95
2016-08-16,1177.219
2016-08-17,1179.908
2016-08-18,1181.875
2016-08-19,1179.18
2016-08-22,1179.811
2016-08-23,1189.624
2016-08-24,1191.766
2016-08-25,1187.155
2016-08-26,1185.366
2016-08-29,1163.649
2016-08-30,1156.936
2016-08-31,1150.59
2016-09-01,1151.613
2016-09-02,1144.667
2016-09-05,1164.47
2016-09-06,1178.232
2016-09-07,1179.36
2016-09-08,1173.459
2016-09-09,1149.392
2016-09-12,1113.453
2016-09-13,1104.996
2016-09-14,1104.714
2016-09-15,1113.817
2016-09-16,1121.426
2016-09-19,1133.809
2016-09-20,1137.257
2016-09-21,1149.428
2016-09-22,1169.142
2016-09-23,1181.339
2016-09-26,1183.615
2016-09-27,1178.525
2016-09-28,1179.407
2016-09-29,1199.801
2016-09-30,1189.498
2016-10-03,1203.73
2016-10-04,1203.971
2016-10-05,1190.841
2016-10-06,1195.374
2016-10-07,1196.165
2016-10-10,1204.41
2016-10-11,1198.761
2016-10-12,1200.173
2016-10-13,1182.714
2016-10-14,1191.176
2016-10-17,1182.271
2016-10-18,1194.862
2016-10-19,1205.609
2016-10-20,1199.968
2016-10-21,1196.991
2016-10-24,1195.555
2016-10-25,1208.669
2016-10-26,1198.74
2016-10-27,1175.744
2016-10-28,1174.735
2016-10-31,1184.055
2016-11-01,1187.484
2016-11-02,1174.911
2016-11-03,1175.552
2016-11-04,1163.927
2016-11-07,1184.028
2016-11-08,1191.582
2016-11-09,1155.456
2016-11-10,1192.922
2016-11-11,1206.004
2016-11-14,1204.765
2016-11-15,1202.808
2016-11-16,1191.038
2016-11-17,1191.018
2016-11-18,1175.559
2016-11-21,1179.678
2016-11-22,1196.145
2016-11-23,1214.623
2016-11-24,1220.143
2016-11-25,1232.064
2016-11-28,1227.566
2016-11-29,1223.092
2016-11-30,1202.755
2016-12-01,1221.228
2016-12-02,1218.038
2016-12-05,1214.093
2016-12-06,1217.86
2016-12-07,1236.214
2016-12-08,1247.71
2016-12-09,1258.084
2016-12-12,1268.291
2016-12-13,1259.494
2016-12-14,1272.343
2016-12-15,1237.869
2016-12-16,1225.92
2016-12-19,1226.943
2016-12-20,1232.382
2016-12-21,1239.096
2016-12-22,1243.245
2016-12-23,1230.945
2016-12-26,1230.945
2016-12-27,1233.347
2016-12-28,1240.993
2016-12-29,1253.444
2016-12-30,1247.226
2017-01-02,1247.226
2017-01-03,1259.007
2017-01-04,1272.746
2017-01-05,1288.339
2017-01-06,1284.744
2017-01-09,1302.488
2017-01-10,1296.863
2017-01-11,1295.175
2017-01-12,1318.851
2017-01-13,1301.117
2017-01-16,1305.24
2017-01-17,1303.962
2017-01-18,1300.429
2017-01-19,1295.473
2017-01-20,1280.831
2017-01-23,1280.239
2017-01-24,1288.216
2017-01-25,1290.97
2017-01-26,1287.125
2017-01-27,1305.206
2017-01-30,1294.624
2017-01-31,1291.625
2017-02-01,1293.132
2017-02-02,1312.338
2017-02-03,1305.426
2017-02-06,1298.373
2017-02-07,1295.996
2017-02-08,1306.541
2017-02-09,1303.694
2017-02-10,1324.512
2017-02-13,1327.56
2017-02-14,1325.568
2017-02-15,1351.055
2017-02-16,1358.521
2017-02-17,1354.426
2017-02-20,1358.628
2017-02-21,1356.831
2017-02-22,1364.329
2017-02-23,1369.506
2017-02-24,1352.21
2017-02-27,1350.598
2017-02-28,1350.149
2017-03-01,1346.341
2017-03-02,1353.337
2017-03-03,1338.0
2017-03-06,1347.34
2017-03-07,1354.214
2017-03-08,1345.752
2017-03-09,1338.549
2017-03-10,1353.775
2017-03-13,1357.281
2017-03-14,1356.236
2017-03-15,1363.834
2017-03-16,1372.155
2017-03-17,1380.767
2017-03-20,1383.797
2017-03-21,1380.203
2017-03-22,1347.2
2017-03-23,1345.551
2017-03-24,1351.924
2017-03-27,1352.132
2017-03-28,1378.709
2017-03-29,1396.497
2017-03-30,1403.871
2017-03-31,1386.239
2017-04-03,1382.919
2017-04-04,1368.741
2017-04-05,1374.865
2017-04-06,1359.361
2017-04-07,1350.737
2017-04-10,1359.434
2017-04-11,1364.606
2017-04-12,1372.788
2017-04-13,1378.568
2017-04-14,1378.568
2017-04-17,1382.567
2017-04-18,1359.591
2017-04-19,1341.947
2017-04-20,1353.721
2017-04-21,1362.753
2017-04-24,1376.432
2017-04-25,1371.157
2017-04-26,1371.211
2017-04-27,1372.714
2017-04-28,1377.478
2017-05-01,1393.186
2017-05-02,1385.351
2017-05-03,1352.464
2017-05-04,1331.917
2017-05-05,1322.292
2017-05-08,1331.032
2017-05-09,1304.844
2017-05-10,1314.362
2017-05-11,1309.848
2017-05-12,1307.23
2017-05-15,1315.393
2017-05-16,1321.977
2017-05-17,1303.282
2017-05-18,1296.762
2017-05-19,1292.605
2017-05-22,1310.844
2017-05-23,1306.233
2017-05-24,1300.707
2017-05-25,1306.071
2017-05-26,1291.865
2017-05-29,1276.426
2017-05-30,1285.709
2017-05-31,1287.674
2017-06-01,1276.178
2017-06-02,1297.533
2017-06-05,1292.537
2017-06-06,1279.95
2017-06-07,1289.463
2017-06-08,1291.156
2017-06-09,1290.07
2017-06-12,1292.469
2017-06-13,1317.079
2017-06-14,1346.377
2017-06-15,1319.548
2017-06-16,1331.241
2017-06-19,1337.341
2017-06-20,1320.191
2017-06-21,1287.207
2017-06-22,1295.484
2017-06-23,1299.17
2017-06-26,1302.365
2017-06-27,1305.927
2017-06-28,1320.884
2017-06-29,1352.718
2017-06-30,1331.214
2017-07-03,1320.111
2017-07-04,1340.215
2017-07-05,1330.831
2017-07-06,1326.022
2017-07-07,1318.471
2017-07-10,1323.575
2017-07-11,1329.389
2017-07-12,1326.007
2017-07-13,1347.392
2017-07-14,1371.853
2017-07-17,1371.688
2017-07-18,1373.326
2017-07-19,1398.411
2017-07-20,1412.509
2017-07-21,1395.339
2017-07-24,1389.52
2017-07-25,1398.883
2017-07-26,1408.825
2017-07-27,1420.594
2017-07-28,1407.051
2017-07-31,1406.94
2017-08-01,1419.997
2017-08-02,1408.835
2017-08-03,1400.711
2017-08-04,1388.048
2017-08-07,1399.522
2017-08-08,1391.275
2017-08-09,1393.513
2017-08-10,1394.642
2017-08-11,1374.574
2017-08-14,1385.123
2017-08-15,1385.345
2017-08-16,1410.613
2017-08-17,1413.838
2017-08-18,1400.226
2017-08-21,1402.999
2017-08-22,1406.03
2017-08-23,1399.791
2017-08-24,1400.476
2017-08-25,1401.992
2017-08-28,1394.232
2017-08-29,1386.549
2017-08-30,1374.26
2017-08-31,1388.07
2017-09-01,1398.342
2017-09-04,1389.398
2017-09-05,1403.021
2017-09-06,1389.795
2017-09-07,1400.371
2017-09-08,1398.577
2017-09-11,1406.976
2017-09-12,1422.399
2017-09-13,1417.151
2017-09-14,1417.504
2017-09-15,1410.997
2017-09-18,1412.943
2017-09-19,1415.376
2017-09-20,1424.537
2017-09-21,1389.635
2017-09-22,1406.408
2017-09-25,1400.23
2017-09-26,1384.737
2017-09-27,1382.852
2017-09-28,1379.888
2017-09-29,1383.394
2017-10-02,1393.281
2017-10-03,1386.547
2017-10-04,1378.101
2017-10-05,1367.003
2017-10-06,1374.315
2017-10-09,1381.443
2017-10-10,1387.535
2017-10-11,1390.355
2017-10-12,1402.981
2017-10-13,1417.658
2017-10-16,1420.349
2017-10-17,1425.062
2017-10-18,1424.201
2017-10-19,1435.049
2017-10-20,1425.995
2017-10-23,1419.854
2017-10-24,1414.15
2017-10-25,1405.642
2017-10-26,1402.278
2017-10-27,1394.148
2017-10-30,1401.678
2017-10-31,1394.314
2017-11-01,1402.945
2017-11-02,1406.981
2017-11-03,1399.716
2017-11-06,1393.552
2017-11-07,1400.297
2017-11-08,1408.883
2017-11-09,1416.754
2017-11-10,1417.275
2017-11-13,1414.033
2017-11-14,1396.844
2017-11-15,1381.538
2017-11-16,1385.153
2017-11-17,1381.346
2017-11-20,1378.066
2017-11-21,1384.994
2017-11-22,1387.978
2017-11-23,1391.078
2017-11-24,1389.062
2017-11-27,1389.784
2017-11-28,1382.306
2017-11-29,1384.6
2017-11-30,1380.879
2017-12-01,1382.656
2017-12-04,1377.084
2017-12-05,1377.691
2017-12-06,1370.681
2017-12-07,1370.341
2017-12-08,1373.34
2017-12-11,1382.119
2017-12-12,1390.486
2017-12-13,1401.801
2017-12-14,1409.488
2017-12-15,1398.455
2017-12-18,1410.68
2017-12-19,1411.031
2017-12-20,1414.318
2017-12-21,1410.591
2017-12-22,1417.96
2017-12-25,1417.96
2017-12-26,1418.144
2017-12-27,1425.238
2017-12-28,1437.791
2017-12-29,1437.49
2018-01-01,1437.49
2018-01-02,1437.528
2018-01-03,1438.786
2018-01-04,1443.459
2018-01-05,1455.423
2018-01-08,1454.026
2018-01-09,1452.268
2018-01-10,1448.447
2018-01-11,1448.278
2018-01-12,1446.939
2018-01-15,1463.384
2018-01-16,1453.144
2018-01-17,1450.585
2018-01-18,1454.588
2018-01-19,1454.225
2018-01-22,1447.512
2018-01-23,1453.905
2018-01-24,1468.21
2018-01-25,1469.433
2018-01-26,1469.251
2018-01-29,1476.48
2018-01-30,1467.317
2018-01-31,1473.544
2018-02-01,1475.269
2018-02-02,1465.374
2018-02-05,1445.291
2018-02-06,1390.238
2018-02-07,1386.502
2018-02-08,1384.022
2018-02-09,1377.797
2018-02-12,1373.617
2018-02-13,1386.581
2018-02-14,1386.768
2018-02-15,1398.192
2018-02-16,1398.843
2018-02-19,1405.41
2018-02-20,1402.07
2018-02-21,1397.725
2018-02-22,1402.242
2018-02-23,1412.115
2018-02-26,1431.007
2018-02-27,1430.185
2018-02-28,1415.311
2018-03-01,1401.895
2018-03-02,1394.236
2018-03-05,1385.594
2018-03-06,1410.575
2018-03-07,1394.735
2018-03-08,1401.306
2018-03-09,1418.727
2018-03-12,1429.619
2018-03-13,1427.909
2018-03-14,1415.977
2018-03-15,1395.608
2018-03-16,1381.972
2018-03-19,1376.507
2018-03-20,1372.334
2018-03-21,1380.394
2018-03-22,1371.282
2018-03-23,1348.974
2018-03-26,1338.138
2018-03-27,1341.982
2018-03-28,1326.799
2018-03-29,1325.224
2018-03-30,1325.224
2018-04-02,1324.36
2018-04-03,1320.915
2018-04-04,1329.609
2018-04-05,1337.735
2018-04-06,1336.193
2018-04-09,1339.658
2018-04-10,1366.066
2018-04-11,1355.536
2018-04-12,1349.211
2018-04-13,1352.261
2018-04-16,1352.194
2018-04-17,1348.96
2018-04-18,1353.947
2018-04-19,1352.108
2018-04-20,1331.507
2018-04-23,1328.66
2018-04-24,1332.034
2018-04-25,1326.421
2018-04-26,1311.694
2018-04-27,1317.214
2018-04-30,1325.361
2018-05-01,1328.649
2018-05-02,1339.195
2018-05-03,1349.089
2018-05-04,1339.491
2018-05-07,1341.153
2018-05-08,1335.631
2018-05-09,1332.095
2018-05-10,1335.849
2018-05-11,1340.966
2018-05-14,1351.359
2018-05-15,1333.54
2018-05-16,1339.333
2018-05-17,1342.736
2018-05-18,1339.224
2018-05-21,1341.721
2018-05-22,1337.778
2018-05-23,1330.641
2018-05-24,1331.934
2018-05-25,1330.468
2018-05-28,1324.585
2018-05-29,1323.203
2018-05-30,1317.287
2018-05-31,1320.756
2018-06-01,1314.017
2018-06-04,1337.591
2018-06-05,1323.724
2018-06-06,1334.059
2018-06-07,1335.95
2018-06-08,1325.95
2018-06-11,1327.957
2018-06-12,1323.253
2018-06-13,1310.515
2018-06-14,1299.282
2018-06-15,1302.678
2018-06-18,1300.159
2018-06-19,1285.374
2018-06-20,1307.167
2018-06-21,1317.274
2018-06-22,1330.804
2018-06-25,1319.838
2018-06-26,1317.556
2018-06-27,1315.435
2018-06-28,1319.539
2018-06-29,1323.228
2018-07-02,1307.742
2018-07-03,1323.259
2018-07-04,1317.332
2018-07-05,1326.126
2018-07-06,1349.227
2018-07-09,1363.363
2018-07-10,1355.342
2018-07-11,1334.211
2018-07-12,1345.668
2018-07-13,1342.743
2018-07-16,1338.098
2018-07-17,1327.803
2018-07-18,1336.753
2018-07-19,1335.368
2018-07-20,1347.76
2018-07-23,1329.587
2018-07-24,1342.414
2018-07-25,1340.519
2018-07-26,1336.175
2018-07-27,1352.111
2018-07-30,1348.068
2018-07-31,1356.909
2018-08-01,1348.513
2018-08-02,1331.751
2018-08-03,1327.598
2018-08-06,1337.74
2018-08-07,1338.875
2018-08-08,1345.976
2018-08-09,1351.688
2018-08-10,1334.992
2018-08-13,1319.925
2018-08-14,1331.121
2018-08-15,1328.632
2018-08-16,1336.044
2018-08-17,1341.961
2018-08-20,1346.38
2018-08-21,1337.354
2018-08-22,1328.087
2018-08-23,1305.72
2018-08-24,1310.092
2018-08-27,1318.241
2018-08-28,1329.827
2018-08-29,1340.259
2018-08-30,1334.769
2018-08-31,1315.043
2018-09-03,1308.189
2018-09-04,1296.961
2018-09-05,1285.734
2018-09-06,1286.826
2018-09-07,1274.987
2018-09-10,1266.575
2018-09-11,1272.434
2018-09-12,1275.984
2018-09-13,1279.991
2018-09-14,1287.082
2018-09-17,1292.039
2018-09-18,1296.249
2018-09-19,1316.853
2018-09-20,1314.809
2018-09-21,1321.962
2018-09-24,1319.823
2018-09-25,1312.59
2018-09-26,1312.567
2018-09-27,1302.604
2018-09-28,1317.404
2018-10-01,1302.657
2018-10-02,1290.79
2018-10-03,1284.667
2018-10-04,1283.748
2018-10-05,1280.373
2018-10-08,1260.536
2018-10-09,1256.216
2018-10-10,1261.114
2018-10-11,1228.717
2018-10-12,1231.123
2018-10-15,1217.879
2018-10-16,1224.338
2018-10-17,1232.612
2018-10-18,1237.443
2018-10-19,1239.643
2018-10-22,1226.792
2018-10-23,1207.575
2018-10-24,1207.683
2018-10-25,1171.744
2018-10-26,1173.855
2018-10-29,1185.967
2018-10-30,1211.586
2018-10-31,1212.577
2018-11-01,1232.041
2018-11-02,1231.76
2018-11-05,1231.164
2018-11-06,1249.058
2018-11-07,1265.772
2018-11-08,1278.553
2018-11-09,1273.654
2018-11-12,1269.043
2018-11-13,1252.659
2018-11-14,1227.471
2018-11-15,1232.613
2018-11-16,1243.228
2018-11-19,1236.887
2018-11-20,1234.254
2018-11-21,1228.722
2018-11-22,1235.543
2018-11-23,1240.87
2018-11-26,1233.053
2018-11-27,1245.79
2018-11-28,1245.576
2018-11-29,1269.084
2018-11-30,1248.915
2018-12-03,1277.059
2018-12-04,1262.689
2018-12-05,1238.873
2018-12-06,1227.33
2018-12-07,1229.245
2018-12-10,1193.184
2018-12-11,1199.804
2018-12-12,1223.717
2018-12-13,1226.388
2018-12-14,1201.987
2018-12-17,1210.287
2018-12-18,1194.856
2018-12-19,1198.185
2018-12-20,1173.856
2018-12-21,1157.826
2018-12-24,1157.799
2018-12-25,1157.799
2018-12-26,1158.785
2018-12-27,1173.791
2018-12-28,1195.661
2018-12-31,1195.801
2019-01-01,1195.801
2019-01-02,1166.016
2019-01-03,1179.643
2019-01-04,1195.058
2019-01-07,1215.087
2019-01-08,1222.068
2019-01-09,1235.912
2019-01-10,1245.339
2019-01-11,1241.505
2019-01-14,1243.724
2019-01-15,1251.755
2019-01-16,1250.916
2019-01-17,1251.385
2019-01-18,1261.816
2019-01-21,1258.511
2019-01-22,1244.864
2019-01-23,1239.315
2019-01-24,1239.214
2019-01-25,1259.683
2019-01-28,1259.859
2019-01-29,1249.149
2019-01-30,1259.89
2019-01-31,1264.402
2019-02-01,1258.301
2019-02-04,1259.504
2019-02-05,1304.257
2019-02-06,1284.755
2019-02-07,1295.836
2019-02-08,1289.782
2019-02-11,1279.453
2019-02-12,1282.646
2019-02-13,1287.867
2019-02-14,1281.745
2019-02-15,1289.75
2019-02-18,1296.889
2019-02-19,1308.34
2019-02-20,1309.364
2019-02-21,1305.401
2019-02-22,1321.744
2019-02-25,1331.534
2019-02-26,1321.418
2019-02-27,1322.613
2019-02-28,1322.257
2019-03-01,1323.842
2019-03-04,1326.11
2019-03-05,1321.624
2019-03-06,1324.35
2019-03-07,1331.835
2019-03-08,1316.376
2019-03-11,1316.39
2019-03-12,1320.417
2019-03-13,1318.294
2019-03-14,1314.642
2019-03-15,1316.492
2019-03-18,1319.869
2019-03-19,1319.438
2019-03-20,1309.982
2019-03-21,1315.322
2019-03-22,1318.504
2019-03-25,1307.727
2019-03-26,1313.415
2019-03-27,1303.372
2019-03-28,1311.482
2019-03-29,1317.575
2019-04-01,1330.92
2019-04-02,1324.01
2019-04-03,1341.145
2019-04-04,1330.685
2019-04-05,1318.343
2019-04-08,1325.323
2019-04-09,1324.883
2019-04-10,1327.454
2019-04-11,1318.552
2019-04-12,1340.205
2019-04-15,1343.076
2019-04-16,1350.035
2019-04-17,1349.913
2019-04-18,1347.617
2019-04-19,1347.617
2019-04-22,1344.225
2019-04-23,1348.683
2019-04-24,1348.577
2019-04-25,1343.785
2019-04-26,1349.502
2019-04-29,1343.678
2019-04-30,1331.468
2019-05-01,1345.255
2019-05-02,1323.878
2019-05-03,1329.345
2019-05-06,1317.967
2019-05-07,1323.017
2019-05-08,1321.473
2019-05-09,1319.14
2019-05-10,1326.168
2019-05-13,1312.588
2019-05-14,1300.517
2019-05-15,1304.878
2019-05-16,1309.746
2019-05-17,1304.211
2019-05-20,1359.657
2019-05-21,1366.436
2019-05-22,1369.403
2019-05-23,1363.452
2019-05-24,1364.158
2019-05-27,1362.362
2019-05-28,1371.996
2019-05-29,1361.007
2019-05-30,1349.036
2019-05-31,1352.604
2019-06-03,1336.942
2019-06-04,1348.335
2019-06-05,1356.802
2019-06-06,1356.852
2019-06-07,1375.601
2019-06-10,1366.579
2019-06-11,1383.423
2019-06-12,1384.058
2019-06-13,1368.724
2019-06-14,1365.172
2019-06-17,1353.157
2019-06-18,1362.435
2019-06-19,1379.409
2019-06-20,1392.073
2019-06-21,1388.698
2019-06-24,1399.964
2019-06-25,1399.946
2019-06-26,1396.279
2019-06-27,1412.684
2019-06-28,1403.927
2019-07-01,1400.617
2019-07-02,1405.34
2019-07-03,1415.514
2019-07-04,1418.986
2019-07-05,1411.28
2019-07-08,1396.368
2019-07-09,1387.734
2019-07-10,1394.593
2019-07-11,1404.435
2019-07-12,1406.689
2019-07-15,1403.087
2019-07-16,1399.638
2019-07-17,1401.558
2019-07-18,1400.187
2019-07-19,1412.575
2019-07-22,1414.607
2019-07-23,1411.532
2019-07-24,1415.531
2019-07-25,1416.34
2019-07-26,1402.375
2019-07-29,1403.257
2019-07-30,1404.011
2019-07-31,1397.857
2019-08-01,1386.864
2019-08-02,1359.208
2019-08-05,1330.666
2019-08-06,1302.88
2019-08-07,1302.411
2019-08-08,1320.739
2019-08-09,1324.604
2019-08-12,1316.937
2019-08-13,1319.709
2019-08-14,1320.184
2019-08-15,1285.394
2019-08-16,1285.782
2019-08-19,1297.769
2019-08-20,1309.847
2019-08-21,1293.287
2019-08-22,1294.444
2019-08-23,1301.512
2019-08-26,1281.768
2019-08-27,1287.077
2019-08-28,1288.702
2019-08-29,1290.871
2019-08-30,1313.797
2019-09-02,1311.0
2019-09-03,1314.761
2019-09-04,1318.746
2019-09-05,1340.939
2019-09-06,1358.341
2019-09-09,1364.943
2019-09-10,1368.182
2019-09-11,1384.103
2019-09-12,1392.661
2019-09-13,1399.839
2019-09-16,1398.948
2019-09-17,1397.24
2019-09-18,1388.95
2019-09-19,1385.028
2019-09-20,1384.322
2019-09-23,1387.054
2019-09-24,1391.387
