Date,AUSTRALIA IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-06,822.175
2010-09-07,819.713
2010-09-08,817.688
2010-09-09,834.338
2010-09-10,831.913
2010-09-13,850.922
2010-09-14,854.82
2010-09-15,862.057
2010-09-16,847.725
2010-09-17,852.092
2010-09-20,862.165
2010-09-21,859.157
2010-09-22,867.825
2010-09-23,861.924
2010-09-24,861.744
2010-09-27,879.465
2010-09-28,882.132
2010-09-29,879.326
2010-09-30,866.608
2010-10-01,863.968
2010-10-04,868.339
2010-10-05,868.711
2010-10-06,887.704
2010-10-07,892.677
2010-10-08,891.586
2010-10-11,893.752
2010-10-12,879.424
2010-10-13,884.662
2010-10-14,901.537
2010-10-15,893.298
2010-10-18,890.913
2010-10-19,874.382
2010-10-20,881.096
2010-10-21,879.911
2010-10-22,878.237
2010-10-25,902.373
2010-10-26,889.297
2010-10-27,868.292
2010-10-28,885.147
2010-10-29,882.521
2010-11-01,896.224
2010-11-02,908.656
2010-11-03,907.948
2010-11-04,924.826
2010-11-05,925.618
2010-11-08,919.359
2010-11-09,916.246
2010-11-10,896.262
2010-11-11,898.302
2010-11-12,885.093
2010-11-15,884.523
2010-11-16,879.91
2010-11-17,873.847
2010-11-18,878.791
2010-11-19,873.302
2010-11-22,877.607
2010-11-23,861.004
2010-11-24,865.297
2010-11-25,864.077
2010-11-26,847.368
2010-11-29,847.642
2010-11-30,843.509
2010-12-01,845.911
2010-12-02,871.395
2010-12-03,886.735
2010-12-06,884.787
2010-12-07,892.594
2010-12-08,873.86
2010-12-09,890.234
2010-12-10,896.451
2010-12-13,908.496
2010-12-14,911.786
2010-12-15,906.299
2010-12-16,901.161
2010-12-17,899.001
2010-12-20,898.093
2010-12-21,909.154
2010-12-22,911.348
2010-12-23,918.658
2010-12-24,916.048
2010-12-27,915.501
2010-12-28,923.03
2010-12-29,926.383
2010-12-30,925.224
2010-12-31,927.706
2011-01-03,921.913
2011-01-04,908.492
2011-01-05,897.918
2011-01-06,896.06
2011-01-07,898.027
2011-01-10,893.039
2011-01-11,887.772
2011-01-12,894.112
2011-01-13,911.088
2011-01-14,905.662
2011-01-17,904.812
2011-01-18,913.663
2011-01-19,924.647
2011-01-20,899.912
2011-01-21,906.073
2011-01-24,921.485
2011-01-25,921.793
2011-01-26,923.183
2011-01-27,920.215
2011-01-28,917.137
2011-01-31,919.101
2011-02-01,930.002
2011-02-02,930.073
2011-02-03,938.616
2011-02-04,950.565
2011-02-07,954.915
2011-02-08,962.471
2011-02-09,964.875
2011-02-10,960.598
2011-02-11,952.38
2011-02-14,964.097
2011-02-15,959.062
2011-02-16,961.447
2011-02-17,972.561
2011-02-18,973.94
2011-02-21,967.273
2011-02-22,948.968
2011-02-23,944.08
2011-02-24,944.688
2011-02-25,958.62
2011-02-28,958.724
2011-03-01,953.309
2011-03-02,948.581
2011-03-03,942.52
2011-03-04,951.814
2011-03-07,943.045
2011-03-08,941.502
2011-03-09,938.225
2011-03-10,920.388
2011-03-11,914.792
2011-03-14,911.246
2011-03-15,879.868
2011-03-16,876.06
2011-03-17,872.515
2011-03-18,894.343
2011-03-21,908.128
2011-03-22,917.509
2011-03-23,918.438
2011-03-24,936.723
2011-03-25,951.292
2011-03-28,950.334
2011-03-29,952.198
2011-03-30,968.261
2011-03-31,971.5
2011-04-01,976.853
2011-04-04,978.262
2011-04-05,979.472
2011-04-06,989.534
2011-04-07,992.351
2011-04-08,1005.082
2011-04-11,1005.623
2011-04-12,986.505
2011-04-13,999.022
2011-04-14,996.529
2011-04-15,991.475
2011-04-18,987.548
2011-04-19,979.858
2011-04-20,1010.315
2011-04-21,1029.079
2011-04-22,1029.079
2011-04-25,1025.295
2011-04-26,1031.138
2011-04-27,1029.065
2011-04-28,1043.386
2011-04-29,1039.554
2011-05-02,1045.226
2011-05-03,1026.796
2011-05-04,1003.103
2011-05-05,989.547
2011-05-06,1004.657
2011-05-09,1003.525
2011-05-10,1003.302
2011-05-11,1005.508
2011-05-12,980.83
2011-05-13,982.983
2011-05-16,975.998
2011-05-17,974.77
2011-05-18,980.47
2011-05-19,992.694
2011-05-20,991.256
2011-05-23,959.72
2011-05-24,957.952
2011-05-25,943.732
2011-05-26,964.078
2011-05-27,977.639
2011-05-30,972.346
2011-05-31,976.312
2011-06-01,978.418
2011-06-02,952.044
2011-06-03,953.634
2011-06-06,955.269
2011-06-07,956.405
2011-06-08,942.295
2011-06-09,945.733
2011-06-10,941.258
2011-06-13,942.73
2011-06-14,962.984
2011-06-15,957.252
2011-06-16,927.275
2011-06-17,936.928
2011-06-20,929.679
2011-06-21,944.355
2011-06-22,950.05
2011-06-23,929.577
2011-06-24,936.834
2011-06-27,922.824
2011-06-28,934.4
2011-06-29,953.036
2011-06-30,974.712
2011-07-01,972.263
2011-07-04,974.476
2011-07-05,966.996
2011-07-06,965.674
2011-07-07,973.8
2011-07-08,978.863
2011-07-11,953.681
2011-07-12,929.858
2011-07-13,945.764
2011-07-14,932.439
2011-07-15,922.302
2011-07-18,916.694
2011-07-19,925.811
2011-07-20,946.666
2011-07-21,956.881
2011-07-22,973.651
2011-07-25,954.019
2011-07-26,972.7
2011-07-27,971.934
2011-07-28,956.719
2011-07-29,946.715
2011-08-01,960.413
2011-08-02,935.266
2011-08-03,903.511
2011-08-04,876.839
2011-08-05,835.193
2011-08-08,801.379
2011-08-09,803.474
2011-08-10,828.594
2011-08-11,833.608
2011-08-12,841.393
2011-08-15,876.68
2011-08-16,871.874
2011-08-17,892.134
2011-08-18,869.24
2011-08-19,841.87
2011-08-22,835.363
2011-08-23,860.567
2011-08-24,859.556
2011-08-25,870.591
2011-08-26,876.495
2011-08-29,900.634
2011-08-30,907.266
2011-08-31,916.894
2011-09-01,922.285
2011-09-02,902.672
2011-09-05,874.739
2011-09-06,854.421
2011-09-07,884.244
2011-09-08,889.598
2011-09-09,876.816
2011-09-12,833.184
2011-09-13,835.748
2011-09-14,810.707
2011-09-15,833.067
2011-09-16,857.548
2011-09-19,827.373
2011-09-20,826.805
2011-09-21,823.337
2011-09-22,774.287
2011-09-23,768.499
2011-09-26,764.419
2011-09-27,812.593
2011-09-28,815.384
2011-09-29,803.52
2011-09-30,795.007
2011-10-03,762.675
2011-10-04,744.716
2011-10-05,766.057
2011-10-06,800.84
2011-10-07,832.782
2011-10-10,853.503
2011-10-11,857.464
2011-10-12,873.101
2011-10-13,874.134
2011-10-14,885.865
2011-10-17,894.515
2011-10-18,873.897
2011-10-19,894.035
2011-10-20,874.254
2011-10-21,886.362
2011-10-24,917.089
2011-10-25,910.564
2011-10-26,904.791
2011-10-27,955.925
2011-10-28,962.239
2011-10-31,940.648
2011-11-01,900.394
2011-11-02,892.603
2011-11-03,886.91
2011-11-04,908.303
2011-11-07,907.212
2011-11-08,912.165
2011-11-09,908.854
2011-11-10,883.92
2011-11-11,908.473
2011-11-14,906.573
2011-11-15,898.994
2011-11-16,889.189
2011-11-17,883.923
2011-11-18,865.657
2011-11-21,842.004
2011-11-22,838.446
2011-11-23,809.999
2011-11-24,811.338
2011-11-25,802.1
2011-11-28,834.358
2011-11-29,852.175
2011-11-30,881.375
2011-12-01,897.659
2011-12-02,915.254
2011-12-05,924.876
2011-12-06,908.337
2011-12-07,919.742
2011-12-08,911.952
2011-12-09,892.349
2011-12-12,895.413
2011-12-13,883.286
2011-12-14,867.013
2011-12-15,861.354
2011-12-16,871.117
2011-12-19,846.209
2011-12-20,857.526
2011-12-21,873.768
2011-12-22,870.967
2011-12-23,883.461
2011-12-26,883.461
2011-12-27,883.896
2011-12-28,868.279
2011-12-29,867.196
2011-12-30,875.023
2012-01-02,875.023
2012-01-03,894.71
2012-01-04,907.076
2012-01-05,891.616
2012-01-06,881.941
2012-01-09,880.466
2012-01-10,897.999
2012-01-11,899.915
2012-01-12,899.207
2012-01-13,899.614
2012-01-16,893.451
2012-01-17,911.938
2012-01-18,906.721
2012-01-19,908.358
2012-01-20,916.637
2012-01-23,922.265
2012-01-24,915.788
2012-01-25,932.901
2012-01-26,948.218
2012-01-27,947.804
2012-01-30,938.824
2012-01-31,941.491
2012-02-01,943.824
2012-02-02,950.579
2012-02-03,950.071
2012-02-06,956.408
2012-02-07,957.461
2012-02-08,958.991
2012-02-09,960.081
2012-02-10,941.752
2012-02-13,954.966
2012-02-14,941.191
2012-02-15,948.781
2012-02-16,934.33
2012-02-17,938.479
2012-02-20,959.706
2012-02-21,958.827
2012-02-22,953.615
2012-02-23,955.285
2012-02-24,963.403
2012-02-27,961.096
2012-02-28,962.391
2012-02-29,974.235
2012-03-01,967.104
2012-03-02,968.558
2012-03-05,961.942
2012-03-06,941.698
2012-03-07,927.614
2012-03-08,938.486
2012-03-09,945.967
2012-03-12,929.662
2012-03-13,947.325
2012-03-14,947.57
2012-03-15,957.018
2012-03-16,964.538
2012-03-19,970.703
2012-03-20,956.975
2012-03-21,950.484
2012-03-22,950.797
2012-03-23,961.208
2012-03-26,967.406
2012-03-27,972.706
2012-03-28,971.927
2012-03-29,966.904
2012-03-30,965.359
2012-04-02,965.211
2012-04-03,964.231
2012-04-04,955.937
2012-04-05,959.677
2012-04-06,959.677
2012-04-09,959.956
2012-04-10,949.766
2012-04-11,944.707
2012-04-12,963.697
2012-04-13,964.982
2012-04-16,960.39
2012-04-17,963.373
2012-04-18,974.649
2012-04-19,970.544
2012-04-20,973.785
2012-04-23,965.423
2012-04-24,973.436
2012-04-25,975.798
2012-04-26,984.616
2012-04-27,988.674
2012-04-30,991.99
2012-05-01,993.408
2012-05-02,987.569
2012-05-03,983.821
2012-05-04,971.317
2012-05-07,956.113
2012-05-08,951.859
2012-05-09,941.038
2012-05-10,949.57
2012-05-11,942.006
2012-05-14,942.245
2012-05-15,937.701
2012-05-16,916.568
2012-05-17,910.148
2012-05-18,876.891
2012-05-21,880.498
2012-05-22,893.678
2012-05-23,867.097
2012-05-24,867.529
2012-05-25,863.037
2012-05-28,879.101
2012-05-29,889.082
2012-05-30,873.968
2012-05-31,867.869
2012-06-01,865.369
2012-06-04,856.016
2012-06-05,870.727
2012-06-06,885.607
2012-06-07,903.784
2012-06-08,885.619
2012-06-11,890.552
2012-06-12,891.485
2012-06-13,896.062
2012-06-14,891.351
2012-06-15,901.904
2012-06-18,922.096
2012-06-19,928.407
2012-06-20,933.949
2012-06-21,920.451
2012-06-22,906.926
2012-06-25,900.731
2012-06-26,902.666
2012-06-27,915.819
2012-06-28,911.728
2012-06-29,944.234
2012-07-02,954.298
2012-07-03,955.665
2012-07-04,962.108
2012-07-05,963.647
2012-07-06,956.576
2012-07-09,948.295
2012-07-10,946.766
2012-07-11,952.369
2012-07-12,936.186
2012-07-13,952.541
2012-07-16,957.82
2012-07-17,970.085
2012-07-18,980.089
2012-07-19,1001.557
2012-07-20,994.957
2012-07-23,971.147
2012-07-24,969.977
2012-07-25,966.177
2012-07-26,984.307
2012-07-27,1004.106
2012-07-30,1020.554
2012-07-31,1029.423
2012-08-01,1028.066
2012-08-02,1023.779
2012-08-03,1023.819
2012-08-06,1034.899
2012-08-07,1038.988
2012-08-08,1046.554
2012-08-09,1042.36
2012-08-10,1031.271
2012-08-13,1025.206
2012-08-14,1024.356
2012-08-15,1024.542
2012-08-16,1036.369
2012-08-17,1038.24
2012-08-20,1046.432
2012-08-21,1055.281
2012-08-22,1048.918
2012-08-23,1052.247
2012-08-24,1037.898
2012-08-27,1034.091
2012-08-28,1039.245
2012-08-29,1038.445
2012-08-30,1028.846
2012-08-31,1031.337
2012-09-03,1025.025
2012-09-04,1014.602
2012-09-05,1005.209
2012-09-06,1020.704
2012-09-07,1030.208
2012-09-10,1026.287
2012-09-11,1030.521
2012-09-12,1043.998
2012-09-13,1039.342
2012-09-14,1060.263
2012-09-17,1055.994
2012-09-18,1048.234
2012-09-19,1052.652
2012-09-20,1044.697
2012-09-21,1054.824
2012-09-24,1047.258
2012-09-25,1049.12
2012-09-26,1037.0
2012-09-27,1049.628
2012-09-28,1048.605
2012-10-01,1048.886
2012-10-02,1049.768
2012-10-03,1044.436
2012-10-04,1056.321
2012-10-05,1064.631
2012-10-08,1057.58
2012-10-09,1061.656
2012-10-10,1061.648
2012-10-11,1065.935
2012-10-12,1061.664
2012-10-15,1063.501
2012-10-16,1071.511
2012-10-17,1088.403
2012-10-18,1092.134
2012-10-19,1083.257
2012-10-22,1075.155
2012-10-23,1071.439
2012-10-24,1072.409
2012-10-25,1078.112
2012-10-26,1070.302
2012-10-29,1068.174
2012-10-30,1075.14
2012-10-31,1080.56
2012-11-01,1069.713
2012-11-02,1063.473
2012-11-05,1066.08
2012-11-06,1075.569
2012-11-07,1081.167
2012-11-08,1077.782
2012-11-09,1076.368
2012-11-12,1080.136
2012-11-13,1062.032
2012-11-14,1063.36
2012-11-15,1050.995
2012-11-16,1043.895
2012-11-19,1057.172
2012-11-20,1056.397
2012-11-21,1051.271
2012-11-22,1066.592
2012-11-23,1073.007
2012-11-26,1075.113
2012-11-27,1080.407
2012-11-28,1080.346
2012-11-29,1085.184
2012-11-30,1092.259
2012-12-03,1098.385
2012-12-04,1098.989
2012-12-05,1101.236
2012-12-06,1102.686
2012-12-07,1111.342
2012-12-10,1114.786
2012-12-11,1120.833
2012-12-12,1121.532
2012-12-13,1121.977
2012-12-14,1121.345
2012-12-17,1118.802
2012-12-18,1121.78
2012-12-19,1121.493
2012-12-20,1125.802
2012-12-21,1122.125
2012-12-24,1118.631
2012-12-25,1118.631
2012-12-26,1116.691
2012-12-27,1118.595
2012-12-28,1125.366
2012-12-31,1121.502
2013-01-01,1121.502
2013-01-02,1144.184
2013-01-03,1152.158
2013-01-04,1144.464
2013-01-07,1147.072
2013-01-08,1141.166
2013-01-09,1148.987
2013-01-10,1161.586
2013-01-11,1160.091
2013-01-14,1164.753
2013-01-15,1162.996
2013-01-16,1169.506
2013-01-17,1171.784
2013-01-18,1171.397
2013-01-21,1175.517
2013-01-22,1180.08
2013-01-23,1182.687
2013-01-24,1181.786
2013-01-25,1187.209
2013-01-28,1183.683
2013-01-29,1205.676
2013-01-30,1202.745
2013-01-31,1199.961
2013-02-01,1208.601
2013-02-04,1205.379
2013-02-05,1196.877
2013-02-06,1198.716
2013-02-07,1201.632
2013-02-08,1212.208
2013-02-11,1203.704
2013-02-12,1206.847
2013-02-13,1224.609
2013-02-14,1232.034
2013-02-15,1228.323
2013-02-18,1247.088
2013-02-19,1255.903
2013-02-20,1255.472
2013-02-21,1220.262
2013-02-22,1237.741
2013-02-25,1249.83
2013-02-26,1230.974
2013-02-27,1236.249
2013-02-28,1255.696
2013-03-01,1250.685
2013-03-04,1233.066
2013-03-05,1262.626
2013-03-06,1278.403
2013-03-07,1277.327
2013-03-08,1273.315
2013-03-11,1285.247
2013-03-12,1287.652
2013-03-13,1270.069
2013-03-14,1268.327
2013-03-15,1294.035
2013-03-18,1265.937
2013-03-19,1258.306
2013-03-20,1260.169
2013-03-21,1267.101
2013-03-22,1273.448
2013-03-25,1282.901
2013-03-26,1278.079
2013-03-27,1282.53
2013-03-28,1276.794
2013-03-29,1276.794
2013-04-01,1275.447
2013-04-02,1289.854
2013-04-03,1288.622
2013-04-04,1268.651
2013-04-05,1254.351
2013-04-08,1259.157
2013-04-09,1291.102
2013-04-10,1291.469
2013-04-11,1308.071
2013-04-12,1303.418
2013-04-15,1288.382
2013-04-16,1281.769
2013-04-17,1291.831
2013-04-18,1281.494
2013-04-19,1270.929
2013-04-22,1269.992
2013-04-23,1285.209
2013-04-24,1309.917
2013-04-25,1316.94
2013-04-26,1307.31
2013-04-29,1326.009
2013-04-30,1358.41
2013-05-01,1342.56
2013-05-02,1330.957
2013-05-03,1334.646
2013-05-06,1325.166
2013-05-07,1306.059
2013-05-08,1326.163
2013-05-09,1324.565
2013-05-10,1296.197
2013-05-13,1299.189
2013-05-14,1292.981
2013-05-15,1285.919
2013-05-16,1275.168
2013-05-17,1264.018
2013-05-20,1279.554
2013-05-21,1266.679
2013-05-22,1242.806
2013-05-23,1211.933
2013-05-24,1189.966
2013-05-27,1183.651
2013-05-28,1185.005
2013-05-29,1174.628
2013-05-30,1174.731
2013-05-31,1158.204
2013-06-03,1171.863
2013-06-04,1166.683
2013-06-05,1131.285
2013-06-06,1120.017
2013-06-07,1106.164
2013-06-10,1101.44
2013-06-11,1100.9
2013-06-12,1103.087
2013-06-13,1116.239
2013-06-14,1144.149
2013-06-17,1152.566
2013-06-18,1139.157
2013-06-19,1154.572
2013-06-20,1083.504
2013-06-21,1077.429
2013-06-24,1072.873
2013-06-25,1068.754
2013-06-26,1094.862
2013-06-27,1112.322
2013-06-28,1097.752
2013-07-01,1080.802
2013-07-02,1098.912
2013-07-03,1067.643
2013-07-04,1090.47
2013-07-05,1089.602
2013-07-08,1090.131
2013-07-09,1110.8
2013-07-10,1115.353
2013-07-11,1125.135
2013-07-12,1110.62
2013-07-15,1118.753
2013-07-16,1139.89
2013-07-17,1131.506
2013-07-18,1130.297
2013-07-19,1131.217
2013-07-22,1142.688
2013-07-23,1144.587
2013-07-24,1144.551
2013-07-25,1145.674
2013-07-26,1155.366
2013-07-29,1155.667
2013-07-30,1137.094
2013-07-31,1125.769
2013-08-01,1114.78
2013-08-02,1125.133
2013-08-05,1121.626
2013-08-06,1131.248
2013-08-07,1111.677
2013-08-08,1140.392
2013-08-09,1146.867
2013-08-12,1153.485
2013-08-13,1151.103
2013-08-14,1160.069
2013-08-15,1154.199
2013-08-16,1158.844
2013-08-19,1153.661
2013-08-20,1140.937
2013-08-21,1142.412
2013-08-22,1140.666
2013-08-23,1150.895
2013-08-26,1159.209
2013-08-27,1149.769
2013-08-28,1135.348
2013-08-29,1131.594
2013-08-30,1136.477
2013-09-02,1160.043
2013-09-03,1173.657
2013-09-04,1179.669
2013-09-05,1168.798
2013-09-06,1179.375
2013-09-09,1192.344
2013-09-10,1210.124
2013-09-11,1219.467
2013-09-12,1212.825
2013-09-13,1203.053
2013-09-16,1221.955
2013-09-17,1229.746
2013-09-18,1228.594
2013-09-19,1257.368
2013-09-20,1242.6
2013-09-23,1247.411
2013-09-24,1235.323
2013-09-25,1241.376
2013-09-26,1243.453
2013-09-27,1238.955
2013-09-30,1222.221
2013-10-01,1225.924
2013-10-02,1227.891
2013-10-03,1234.507
2013-10-04,1238.154
2013-10-07,1224.393
2013-10-08,1224.627
2013-10-09,1224.07
2013-10-10,1226.235
2013-10-11,1250.123
2013-10-14,1248.009
2013-10-15,1265.774
2013-10-16,1265.311
2013-10-17,1288.704
2013-10-18,1303.511
2013-10-21,1309.132
2013-10-22,1317.683
2013-10-23,1299.713
2013-10-24,1302.873
2013-10-25,1308.488
2013-10-28,1319.979
2013-10-29,1307.567
2013-10-30,1307.531
2013-10-31,1297.597
2013-11-01,1293.019
2013-11-04,1296.067
2013-11-05,1306.287
2013-11-06,1310.23
2013-11-07,1298.902
2013-11-08,1288.918
2013-11-11,1280.228
2013-11-12,1273.806
2013-11-13,1250.466
2013-11-14,1263.618
2013-11-15,1282.673
2013-11-18,1282.347
2013-11-19,1276.087
2013-11-20,1263.191
2013-11-21,1236.824
2013-11-22,1236.215
2013-11-25,1238.629
2013-11-26,1238.931
2013-11-27,1230.382
2013-11-28,1232.26
2013-11-29,1237.271
2013-12-02,1223.267
2013-12-03,1220.224
2013-12-04,1208.253
2013-12-05,1188.83
2013-12-06,1193.249
2013-12-09,1183.329
2013-12-10,1190.431
2013-12-11,1171.673
2013-12-12,1148.669
2013-12-13,1158.821
2013-12-16,1156.864
2013-12-17,1148.675
2013-12-18,1147.161
2013-12-19,1164.828
2013-12-20,1186.297
2013-12-23,1200.287
2013-12-24,1204.822
2013-12-25,1204.822
2013-12-26,1199.017
2013-12-27,1199.181
2013-12-30,1208.759
2013-12-31,1212.687
2014-01-01,1212.687
2014-01-02,1214.715
2014-01-03,1218.585
2014-01-06,1210.845
2014-01-07,1203.367
2014-01-08,1203.821
2014-01-09,1198.457
2014-01-10,1209.318
2014-01-13,1215.622
2014-01-14,1188.653
2014-01-15,1187.97
2014-01-16,1181.333
2014-01-17,1174.375
2014-01-20,1174.003
2014-01-21,1183.923
2014-01-22,1192.3
2014-01-23,1167.05
2014-01-24,1151.428
2014-01-27,1154.993
2014-01-28,1143.926
2014-01-29,1154.371
2014-01-30,1145.929
2014-01-31,1142.808
2014-02-03,1152.885
2014-02-04,1145.604
2014-02-05,1142.1
2014-02-06,1161.703
2014-02-07,1168.109
2014-02-10,1182.781
2014-02-11,1206.936
2014-02-12,1220.919
2014-02-13,1212.307
2014-02-14,1226.529
2014-02-17,1237.576
2014-02-18,1239.755
2014-02-19,1244.463
2014-02-20,1236.251
2014-02-21,1238.757
2014-02-24,1250.546
2014-02-25,1250.503
2014-02-26,1241.678
2014-02-27,1235.953
2014-02-28,1233.975
2014-03-03,1229.816
2014-03-04,1236.751
2014-03-05,1252.407
2014-03-06,1267.106
2014-03-07,1267.981
2014-03-10,1249.578
2014-03-11,1253.215
2014-03-12,1239.714
2014-03-13,1259.825
2014-03-14,1238.097
2014-03-17,1244.138
2014-03-18,1255.307
2014-03-19,1252.908
2014-03-20,1231.415
2014-03-21,1246.848
2014-03-24,1255.038
2014-03-25,1255.364
2014-03-26,1274.175
2014-03-27,1275.406
2014-03-28,1281.139
2014-03-31,1292.059
2014-04-01,1286.472
2014-04-02,1286.922
2014-04-03,1285.409
2014-04-04,1297.873
2014-04-07,1293.811
2014-04-08,1304.549
2014-04-09,1319.997
2014-04-10,1336.935
2014-04-11,1323.952
2014-04-14,1308.038
2014-04-15,1306.574
2014-04-16,1314.336
2014-04-17,1319.653
2014-04-18,1319.653
2014-04-21,1319.936
2014-04-22,1329.052
2014-04-23,1327.396
2014-04-24,1329.527
2014-04-25,1331.536
2014-04-28,1332.762
2014-04-29,1320.544
2014-04-30,1319.188
2014-05-01,1307.249
2014-05-02,1308.127
2014-05-05,1305.234
2014-05-06,1320.51
2014-05-07,1308.777
2014-05-08,1325.061
2014-05-09,1321.209
2014-05-12,1319.798
2014-05-13,1328.815
2014-05-14,1335.284
2014-05-15,1336.063
2014-05-16,1329.775
2014-05-19,1310.712
2014-05-20,1300.691
2014-05-21,1294.507
2014-05-22,1308.911
2014-05-23,1315.281
2014-05-26,1319.827
2014-05-27,1319.006
2014-05-28,1318.992
2014-05-29,1327.9
2014-05-30,1324.402
2014-06-02,1325.773
2014-06-03,1318.086
2014-06-04,1314.537
2014-06-05,1315.58
2014-06-06,1328.777
2014-06-09,1330.059
2014-06-10,1336.026
2014-06-11,1339.178
2014-06-12,1338.001
2014-06-13,1327.802
2014-06-16,1330.872
2014-06-17,1321.408
2014-06-18,1315.48
2014-06-19,1344.831
2014-06-20,1332.454
2014-06-23,1345.104
2014-06-24,1332.926
2014-06-25,1326.922
2014-06-26,1347.992
2014-06-27,1344.473
2014-06-30,1335.778
2014-07-01,1333.284
2014-07-02,1345.914
2014-07-03,1343.963
2014-07-04,1351.591
2014-07-07,1353.87
2014-07-08,1354.68
2014-07-09,1343.193
2014-07-10,1344.418
2014-07-11,1348.9
2014-07-14,1356.101
2014-07-15,1351.004
2014-07-16,1351.438
2014-07-17,1352.436
2014-07-18,1358.406
2014-07-21,1359.42
2014-07-22,1361.653
2014-07-23,1376.798
2014-07-24,1376.908
2014-07-25,1377.495
2014-07-28,1373.96
2014-07-29,1374.695
2014-07-30,1374.467
2014-07-31,1373.229
2014-08-01,1358.05
2014-08-04,1355.985
2014-08-05,1348.276
2014-08-06,1346.541
2014-08-07,1338.593
2014-08-08,1320.416
2014-08-11,1323.558
2014-08-12,1343.383
2014-08-13,1346.313
2014-08-14,1352.721
2014-08-15,1352.836
2014-08-18,1358.907
2014-08-19,1369.344
2014-08-20,1376.332
2014-08-21,1377.228
2014-08-22,1377.846
2014-08-25,1373.216
2014-08-26,1377.337
2014-08-27,1387.323
2014-08-28,1383.074
2014-08-29,1387.056
2014-09-01,1388.422
2014-09-02,1383.993
2014-09-03,1396.228
2014-09-04,1391.923
2014-09-05,1383.788
2014-09-08,1368.743
2014-09-09,1361.693
2014-09-10,1346.645
2014-09-11,1332.692
2014-09-12,1317.957
2014-09-15,1298.934
2014-09-16,1291.599
2014-09-17,1279.307
2014-09-18,1273.509
2014-09-19,1274.295
2014-09-22,1244.787
2014-09-23,1253.483
2014-09-24,1247.119
2014-09-25,1239.751
2014-09-26,1220.461
2014-09-29,1201.912
2014-09-30,1213.886
2014-10-01,1219.167
2014-10-02,1221.004
2014-10-03,1212.746
2014-10-06,1215.899
2014-10-07,1225.821
2014-10-08,1208.964
2014-10-09,1235.588
2014-10-10,1196.356
2014-10-13,1193.365
2014-10-14,1200.233
2014-10-15,1215.544
2014-10-16,1218.547
2014-10-17,1222.307
2014-10-20,1238.44
2014-10-21,1242.927
2014-10-22,1256.095
2014-10-23,1252.355
2014-10-24,1263.418
2014-10-27,1274.171
2014-10-28,1281.088
2014-10-29,1283.47
2014-10-30,1280.857
2014-10-31,1287.542
2014-11-03,1272.079
2014-11-04,1277.721
2014-11-05,1258.53
2014-11-06,1251.44
2014-11-07,1265.403
2014-11-10,1266.655
2014-11-11,1267.164
2014-11-12,1266.936
2014-11-13,1261.31
2014-11-14,1264.566
2014-11-17,1250.886
2014-11-18,1251.107
2014-11-19,1230.804
2014-11-20,1223.046
2014-11-21,1227.875
2014-11-24,1227.835
2014-11-25,1214.586
2014-11-26,1229.262
2014-11-27,1232.769
2014-11-28,1214.705
2014-12-01,1189.368
2014-12-02,1199.076
2014-12-03,1201.67
2014-12-04,1209.854
2014-12-05,1190.69
2014-12-08,1196.24
2014-12-09,1183.59
2014-12-10,1171.958
2014-12-11,1155.979
2014-12-12,1153.374
2014-12-15,1139.652
2014-12-16,1135.987
2014-12-17,1128.194
2014-12-18,1139.325
2014-12-19,1167.341
2014-12-22,1187.184
2014-12-23,1168.78
2014-12-24,1175.822
2014-12-25,1175.822
2014-12-26,1176.838
2014-12-29,1198.489
2014-12-30,1195.58
2014-12-31,1191.805
2015-01-01,1191.805
2015-01-02,1188.855
2015-01-05,1187.705
2015-01-06,1174.009
2015-01-07,1162.162
2015-01-08,1179.08
2015-01-09,1208.311
2015-01-12,1196.105
2015-01-13,1190.232
2015-01-14,1179.079
2015-01-15,1180.768
2015-01-16,1168.759
2015-01-19,1171.175
2015-01-20,1164.774
2015-01-21,1177.274
2015-01-22,1177.846
2015-01-23,1172.554
2015-01-26,1169.16
2015-01-27,1183.18
2015-01-28,1185.071
2015-01-29,1163.677
2015-01-30,1166.236
2015-02-02,1179.224
2015-02-03,1178.816
2015-02-04,1203.358
2015-02-05,1222.598
2015-02-06,1226.415
2015-02-09,1228.901
2015-02-10,1218.722
2015-02-11,1206.911
2015-02-12,1199.968
2015-02-13,1236.802
2015-02-16,1238.843
2015-02-17,1236.056
2015-02-18,1243.726
2015-02-19,1241.731
2015-02-20,1241.416
2015-02-23,1244.809
2015-02-24,1250.353
2015-02-25,1268.569
2015-02-26,1251.204
2015-02-27,1259.867
2015-03-02,1262.751
2015-03-03,1266.824
2015-03-04,1258.179
2015-03-05,1249.989
2015-03-06,1242.241
2015-03-09,1224.366
2015-03-10,1212.817
2015-03-11,1200.791
2015-03-12,1234.007
2015-03-13,1216.154
2015-03-16,1220.281
2015-03-17,1221.901
2015-03-18,1226.363
2015-03-19,1246.92
2015-03-20,1276.347
2015-03-23,1284.671
2015-03-24,1289.856
2015-03-25,1291.148
2015-03-26,1264.906
2015-03-27,1259.322
2015-03-30,1228.0
2015-03-31,1234.909
2015-04-01,1225.293
2015-04-02,1227.289
2015-04-03,1227.289
2015-04-06,1241.381
2015-04-07,1246.181
2015-04-08,1261.058
2015-04-09,1254.61
2015-04-10,1259.214
2015-04-13,1237.842
2015-04-14,1247.61
2015-04-15,1232.692
