Date,JAPAN Standard (Large+Mid Cap)
2009-12-01,3626.282
2009-12-02,3605.473
2009-12-03,3696.572
2009-12-04,3636.307
2009-12-07,3687.317
2009-12-08,3731.891
2009-12-09,3700.613
2009-12-10,3637.361
2009-12-11,3650.792
2009-12-14,3680.652
2009-12-15,3628.056
2009-12-16,3690.203
2009-12-17,3658.12
2009-12-18,3621.204
2009-12-21,3607.447
2009-12-22,3624.679
2009-12-23,3638.952
2009-12-24,3673.467
2009-12-25,3654.211
2009-12-28,3684.753
2009-12-29,3680.04
2009-12-30,3617.112
2009-12-31,3600.988
2010-01-01,3600.988
2010-01-04,3663.205
2010-01-05,3711.392
2010-01-06,3712.666
2010-01-07,3691.939
2010-01-08,3741.14
2010-01-11,3782.65
2010-01-12,3880.905
2010-01-13,3823.848
2010-01-14,3894.203
2010-01-15,3936.945
2010-01-18,3901.075
2010-01-19,3849.082
2010-01-20,3828.331
2010-01-21,3876.841
2010-01-22,3860.746
2010-01-25,3832.299
2010-01-26,3781.716
2010-01-27,3747.535
2010-01-28,3753.858
2010-01-29,3669.342
2010-02-01,3656.43
2010-02-02,3736.938
2010-02-03,3718.009
2010-02-04,3721.473
2010-02-05,3681.127
2010-02-08,3647.727
2010-02-09,3636.771
2010-02-10,3629.875
2010-02-11,3632.301
2010-02-12,3660.384
2010-02-15,3620.458
2010-02-16,3618.291
2010-02-17,3677.12
2010-02-18,3672.058
2010-02-19,3566.456
2010-02-22,3684.638
2010-02-23,3713.609
2010-02-24,3676.703
2010-02-25,3696.413
2010-02-26,3710.407
2010-03-01,3708.266
2010-03-02,3739.974
2010-03-03,3773.681
2010-03-04,3721.274
2010-03-05,3709.126
2010-03-08,3789.318
2010-03-09,3801.716
2010-03-10,3756.836
2010-03-11,3794.119
2010-03-12,3810.442
2010-03-15,3830.826
2010-03-16,3828.065
2010-03-17,3866.976
2010-03-18,3835.68
2010-03-19,3869.995
2010-03-22,3890.412
2010-03-23,3875.451
2010-03-24,3824.496
2010-03-25,3792.81
2010-03-26,3856.148
2010-03-29,3879.764
2010-03-30,3917.474
2010-03-31,3895.71
2010-04-01,3900.249
2010-04-02,3919.891
2010-04-05,3921.486
2010-04-06,3922.748
2010-04-07,3952.044
2010-04-08,3931.866
2010-04-09,3931.104
2010-04-12,3957.498
2010-04-13,3938.134
2010-04-14,3936.63
2010-04-15,3980.391
2010-04-16,3975.829
2010-04-19,3903.063
2010-04-20,3869.055
2010-04-21,3923.178
2010-04-22,3890.486
2010-04-23,3838.142
2010-04-26,3918.455
2010-04-27,3951.121
2010-04-28,3848.843
2010-04-29,3842.511
2010-04-30,3889.619
2010-05-03,3869.041
2010-05-04,3868.836
2010-05-05,3874.575
2010-05-06,3791.832
2010-05-07,3792.303
2010-05-10,3749.881
2010-05-11,3719.413
2010-05-12,3708.365
2010-05-13,3789.436
2010-05-14,3763.92
2010-05-17,3682.101
2010-05-18,3655.975
2010-05-19,3691.087
2010-05-20,3709.243
2010-05-21,3621.003
2010-05-24,3598.379
2010-05-25,3544.082
2010-05-26,3513.574
2010-05-27,3549.727
2010-05-28,3577.001
2010-05-31,3575.075
2010-06-01,3564.138
2010-06-02,3482.869
2010-06-03,3564.393
2010-06-04,3581.04
2010-06-07,3461.873
2010-06-08,3483.398
2010-06-09,3430.792
2010-06-10,3465.223
2010-06-11,3490.346
2010-06-14,3535.276
2010-06-15,3557.54
2010-06-16,3608.142
2010-06-17,3609.333
2010-06-18,3592.43
2010-06-21,3654.351
2010-06-22,3638.284
2010-06-23,3602.95
2010-06-24,3629.798
2010-06-25,3579.561
2010-06-28,3556.01
2010-06-29,3550.372
2010-06-30,3503.341
2010-07-01,3504.911
2010-07-02,3488.602
2010-07-05,3510.03
2010-07-06,3569.226
2010-07-07,3554.432
2010-07-08,3587.372
2010-07-09,3590.945
2010-07-12,3575.619
2010-07-13,3583.236
2010-07-14,3638.912
2010-07-15,3620.291
2010-07-16,3592.937
2010-07-19,3582.159
2010-07-20,3530.341
2010-07-21,3512.202
2010-07-22,3501.401
2010-07-23,3562.844
2010-07-26,3581.228
2010-07-27,3555.111
2010-07-28,3654.131
2010-07-29,3658.608
2010-07-30,3628.055
2010-08-02,3645.186
2010-08-03,3709.519
2010-08-04,3631.332
2010-08-05,3698.787
2010-08-06,3747.022
2010-08-09,3700.591
2010-08-10,3687.932
2010-08-11,3623.546
2010-08-12,3567.96
2010-08-13,3565.16
2010-08-16,3595.908
2010-08-17,3576.806
2010-08-18,3624.193
2010-08-19,3677.999
2010-08-20,3585.771
2010-08-23,3589.385
2010-08-24,3607.378
2010-08-25,3531.728
2010-08-26,3550.389
2010-08-27,3567.779
2010-08-30,3619.919
2010-08-31,3545.178
2010-09-01,3554.24
2010-09-02,3601.062
2010-09-03,3617.063
2010-09-06,3688.239
2010-09-07,3692.57
2010-09-08,3621.403
2010-09-09,3654.799
2010-09-10,3664.888
2010-09-13,3703.982
2010-09-14,3724.614
2010-09-15,3675.908
2010-09-16,3658.905
2010-09-17,3681.658
2010-09-20,3686.166
2010-09-21,3695.476
2010-09-22,3717.315
2010-09-23,3725.473
2010-09-24,3693.871
2010-09-27,3741.542
2010-09-28,3752.016
2010-09-29,3780.599
2010-09-30,3707.45
2010-10-01,3724.164
2010-10-04,3689.549
2010-10-05,3751.525
2010-10-06,3818.317
2010-10-07,3849.447
2010-10-08,3841.713
2010-10-11,3831.182
2010-10-12,3781.301
2010-10-13,3772.748
2010-10-14,3862.496
2010-10-15,3817.391
2010-10-18,3842.342
2010-10-19,3828.055
2010-10-20,3823.21
2010-10-21,3795.753
2010-10-22,3804.648
2010-10-25,3827.467
2010-10-26,3778.997
2010-10-27,3762.39
2010-10-28,3783.19
2010-10-29,3783.083
2010-11-01,3741.831
2010-11-02,3737.041
2010-11-03,3709.269
2010-11-04,3809.243
2010-11-05,3863.139
2010-11-08,3903.223
2010-11-09,3909.933
2010-11-10,3878.361
2010-11-11,3907.453
2010-11-12,3868.246
2010-11-15,3862.24
2010-11-16,3829.453
2010-11-17,3851.566
2010-11-18,3908.103
2010-11-19,3921.021
2010-11-22,3945.384
2010-11-23,3969.876
2010-11-24,3909.445
2010-11-25,3911.807
2010-11-26,3877.308
2010-11-29,3897.758
2010-11-30,3862.603
2010-12-01,3868.049
2010-12-02,3931.278
2010-12-03,4001.509
2010-12-06,4006.769
2010-12-07,3971.849
2010-12-08,3952.371
2010-12-09,3987.393
2010-12-10,3970.372
2010-12-13,4022.393
2010-12-14,4047.846
2010-12-15,4023.863
2010-12-16,4014.587
2010-12-17,4019.515
2010-12-20,4021.668
2010-12-21,4058.388
2010-12-22,4070.802
2010-12-23,4090.897
2010-12-24,4079.663
2010-12-27,4096.125
2010-12-28,4128.68
2010-12-29,4152.499
2010-12-30,4124.312
2010-12-31,4156.857
2011-01-03,4126.836
2011-01-04,4169.901
2011-01-05,4102.563
2011-01-06,4167.29
2011-01-07,4189.408
2011-01-10,4202.323
2011-01-11,4164.27
2011-01-12,4186.282
2011-01-13,4247.986
2011-01-14,4211.584
2011-01-17,4212.362
2011-01-18,4220.767
2011-01-19,4276.893
2011-01-20,4184.051
2011-01-21,4131.252
2011-01-24,4167.786
2011-01-25,4227.914
2011-01-26,4201.567
2011-01-27,4203.402
2011-01-28,4188.755
2011-01-31,4162.125
2011-02-01,4199.811
2011-02-02,4269.386
2011-02-03,4248.86
2011-02-04,4274.956
2011-02-07,4276.371
2011-02-08,4321.39
2011-02-09,4289.288
2011-02-10,4264.873
2011-02-11,4254.644
2011-02-14,4311.771
2011-02-15,4305.587
2011-02-16,4326.222
2011-02-17,4386.331
2011-02-18,4381.574
2011-02-21,4396.071
2011-02-22,4324.897
2011-02-23,4297.698
2011-02-24,4285.631
2011-02-25,4323.103
2011-02-28,4351.916
2011-03-01,4404.082
2011-03-02,4329.083
2011-03-03,4316.069
2011-03-04,4350.239
2011-03-07,4303.164
2011-03-08,4257.409
2011-03-09,4281.979
2011-03-10,4204.812
2011-03-11,4197.173
2011-03-14,3900.226
2011-03-15,3580.427
2011-03-16,3845.102
2011-03-17,3872.914
2011-03-18,3841.268
2011-03-21,3841.742
2011-03-22,4015.363
2011-03-23,3982.895
2011-03-24,3951.237
2011-03-25,3953.439
2011-03-28,3923.751
2011-03-29,3892.719
2011-03-30,3930.925
2011-03-31,3952.104
2011-04-01,3858.664
2011-04-04,3868.297
2011-04-05,3787.207
2011-04-06,3718.129
2011-04-07,3738.878
2011-04-08,3797.758
2011-04-11,3805.584
2011-04-12,3794.274
2011-04-13,3806.928
2011-04-14,3844.783
2011-04-15,3817.46
2011-04-18,3838.113
2011-04-19,3785.372
2011-04-20,3832.8
2011-04-21,3891.113
2011-04-22,3893.529
2011-04-25,3876.059
2011-04-26,3852.05
2011-04-27,3836.976
2011-04-28,3950.935
2011-04-29,3966.517
2011-05-02,4035.358
2011-05-03,4046.839
2011-05-04,4056.121
2011-05-05,4090.353
2011-05-06,4010.125
2011-05-09,3989.813
2011-05-10,4007.211
2011-05-11,3992.334
2011-05-12,3972.6
2011-05-13,3932.862
2011-05-16,3879.571
2011-05-17,3849.532
2011-05-18,3892.509
2011-05-19,3842.341
2011-05-20,3832.516
2011-05-23,3776.917
2011-05-24,3765.815
2011-05-25,3769.328
2011-05-26,3844.959
2011-05-27,3850.551
2011-05-30,3843.787
2011-05-31,3901.926
2011-06-01,3920.42
2011-06-02,3852.149
2011-06-03,3828.78
2011-06-06,3802.519
2011-06-07,3826.943
2011-06-08,3845.442
2011-06-09,3827.441
2011-06-10,3843.502
2011-06-13,3816.538
2011-06-14,3852.304
2011-06-15,3854.374
2011-06-16,3791.603
2011-06-17,3791.851
2011-06-20,3787.885
2011-06-21,3833.133
2011-06-22,3898.13
2011-06-23,3857.457
2011-06-24,3900.386
2011-06-27,3841.983
2011-06-28,3870.867
2011-06-29,3932.262
2011-06-30,3959.084
2011-07-01,3975.662
2011-07-04,4028.029
2011-07-05,4022.999
2011-07-06,4072.478
2011-07-07,4035.838
2011-07-08,4084.725
2011-07-11,4075.022
2011-07-12,4057.764
2011-07-13,4096.489
2011-07-14,4069.727
2011-07-15,4087.148
2011-07-18,4084.307
2011-07-19,4062.695
2011-07-20,4103.262
2011-07-21,4119.955
2011-07-22,4171.594
2011-07-25,4134.063
2011-07-26,4170.0
2011-07-27,4143.589
2011-07-28,4100.174
2011-07-29,4099.298
2011-08-01,4178.046
2011-08-02,4113.632
2011-08-03,4045.07
2011-08-04,3933.476
2011-08-05,3837.899
2011-08-08,3792.039
2011-08-09,3744.847
2011-08-10,3810.752
2011-08-11,3760.172
2011-08-12,3746.483
2011-08-15,3797.132
2011-08-16,3805.479
2011-08-17,3798.924
2011-08-18,3751.414
2011-08-19,3687.264
2011-08-22,3620.923
2011-08-23,3667.733
2011-08-24,3615.365
2011-08-25,3630.452
2011-08-26,3677.435
2011-08-29,3683.025
2011-08-30,3733.077
2011-08-31,3766.117
2011-09-01,3781.329
2011-09-02,3747.573
2011-09-05,3666.04
2011-09-06,3585.065
2011-09-07,3638.145
2011-09-08,3654.99
2011-09-09,3627.204
2011-09-12,3591.882
2011-09-13,3637.415
2011-09-14,3607.253
2011-09-15,3658.969
2011-09-16,3727.543
2011-09-19,3750.473
2011-09-20,3687.296
2011-09-21,3704.323
2011-09-22,3642.982
2011-09-23,3645.37
2011-09-26,3564.569
2011-09-27,3647.588
2011-09-28,3705.969
2011-09-29,3721.187
2011-09-30,3704.162
2011-10-03,3654.681
2011-10-04,3597.507
2011-10-05,3542.74
2011-10-06,3606.29
2011-10-07,3627.186
2011-10-10,3628.604
2011-10-11,3697.942
2011-10-12,3658.026
2011-10-13,3712.445
2011-10-14,3641.608
2011-10-17,3737.088
2011-10-18,3681.388
2011-10-19,3681.114
2011-10-20,3649.673
2011-10-21,3677.353
2011-10-24,3734.045
2011-10-25,3714.089
2011-10-26,3697.695
2011-10-27,3791.639
2011-10-28,3843.748
2011-10-31,3695.024
2011-11-01,3633.912
2011-11-02,3563.626
2011-11-03,3566.596
2011-11-04,3625.092
2011-11-07,3624.145
2011-11-08,3579.154
2011-11-09,3632.52
2011-11-10,3546.312
2011-11-11,3562.475
2011-11-14,3602.0
2011-11-15,3576.815
2011-11-16,3544.084
2011-11-17,3559.775
2011-11-18,3521.93
2011-11-21,3500.351
2011-11-22,3499.273
2011-11-23,3480.529
2011-11-24,3440.047
2011-11-25,3420.004
2011-11-28,3447.173
2011-11-29,3530.053
2011-11-30,3531.874
2011-12-01,3589.591
2011-12-02,3599.378
2011-12-05,3625.323
2011-12-06,3578.362
2011-12-07,3635.395
2011-12-08,3619.987
2011-12-09,3576.245
2011-12-12,3609.071
2011-12-13,3575.316
2011-12-14,3545.81
2011-12-15,3492.596
2011-12-16,3499.524
2011-12-19,3453.038
2011-12-20,3469.373
2011-12-21,3495.779
2011-12-22,3478.741
2011-12-23,3478.296
2011-12-26,3497.276
2011-12-27,3498.056
2011-12-28,3482.874
2011-12-29,3494.321
2011-12-30,3561.126
2012-01-02,3561.126
2012-01-03,3569.942
2012-01-04,3640.96
2012-01-05,3589.732
2012-01-06,3556.324
2012-01-09,3568.587
2012-01-10,3580.901
2012-01-11,3582.347
2012-01-12,3559.767
2012-01-13,3586.032
2012-01-16,3547.732
2012-01-17,3575.066
2012-01-18,3593.511
2012-01-19,3612.482
2012-01-20,3686.029
2012-01-23,3694.651
2012-01-24,3667.096
2012-01-25,3692.184
2012-01-26,3722.012
2012-01-27,3730.077
2012-01-30,3724.45
2012-01-31,3722.118
2012-02-01,3736.869
2012-02-02,3760.387
2012-02-03,3733.09
2012-02-06,3778.494
2012-02-07,3781.22
2012-02-08,3828.646
2012-02-09,3820.412
2012-02-10,3777.765
2012-02-13,3802.751
2012-02-14,3775.941
2012-02-15,3866.844
2012-02-16,3831.726
2012-02-17,3859.948
2012-02-20,3903.498
2012-02-21,3872.817
2012-02-22,3884.183
2012-02-23,3906.313
2012-02-24,3908.249
2012-02-27,3925.107
2012-02-28,3938.065
2012-02-29,3909.955
2012-03-01,3887.369
2012-03-02,3887.084
2012-03-05,3869.07
2012-03-06,3870.476
2012-03-07,3838.361
2012-03-08,3880.236
2012-03-09,3896.085
2012-03-12,3886.597
2012-03-13,3867.473
2012-03-14,3874.636
2012-03-15,3931.898
2012-03-16,3943.559
2012-03-19,3951.297
2012-03-20,3935.941
2012-03-21,3889.418
2012-03-22,3956.802
2012-03-23,3916.031
2012-03-26,3893.865
2012-03-27,3974.506
2012-03-28,3989.465
2012-03-29,3983.784
2012-03-30,3962.28
2012-04-02,3988.99
2012-04-03,3956.006
2012-04-04,3870.886
2012-04-05,3863.177
2012-04-06,3827.883
2012-04-09,3814.301
2012-04-10,3837.607
2012-04-11,3795.057
2012-04-12,3818.131
2012-04-13,3841.488
2012-04-16,3810.609
2012-04-17,3786.967
2012-04-18,3839.42
2012-04-19,3807.81
2012-04-20,3790.478
2012-04-23,3803.845
2012-04-24,3773.234
2012-04-25,3784.849
2012-04-26,3816.673
2012-04-27,3806.894
2012-04-30,3835.74
2012-05-01,3747.086
2012-05-02,3758.047
2012-05-03,3748.696
2012-05-04,3772.161
2012-05-07,3668.786
2012-05-08,3696.122
2012-05-09,3658.524
2012-05-10,3636.126
2012-05-11,3613.411
2012-05-14,3615.3
2012-05-15,3556.895
2012-05-16,3505.669
2012-05-17,3580.947
2012-05-18,3486.528
2012-05-21,3476.185
2012-05-22,3493.878
2012-05-23,3466.657
2012-05-24,3461.564
2012-05-25,3454.612
2012-05-28,3459.062
2012-05-29,3485.815
2012-05-30,3492.579
2012-05-31,3493.331
2012-06-01,3455.868
2012-06-04,3382.005
2012-06-05,3426.601
2012-06-06,3457.867
2012-06-07,3495.768
2012-06-08,3430.326
2012-06-11,3502.215
2012-06-12,3467.134
2012-06-13,3482.956
2012-06-14,3486.779
2012-06-15,3514.293
2012-06-18,3565.874
2012-06-19,3540.234
2012-06-20,3585.681
2012-06-21,3575.742
2012-06-22,3549.357
2012-06-25,3559.015
2012-06-26,3533.574
2012-06-27,3551.688
2012-06-28,3639.861
2012-06-29,3672.903
2012-07-02,3691.717
2012-07-03,3704.92
2012-07-04,3715.739
2012-07-05,3697.07
2012-07-06,3693.565
2012-07-09,3648.54
2012-07-10,3627.895
2012-07-11,3614.729
2012-07-12,3584.913
2012-07-13,3577.707
2012-07-16,3599.062
2012-07-17,3574.452
2012-07-18,3571.848
2012-07-19,3614.82
2012-07-20,3553.503
2012-07-23,3498.626
2012-07-24,3489.657
2012-07-25,3433.5
2012-07-26,3469.615
2012-07-27,3513.377
2012-07-30,3555.107
2012-07-31,3585.193
2012-08-01,3545.517
2012-08-02,3564.4
2012-08-03,3507.728
2012-08-06,3584.466
2012-08-07,3607.425
2012-08-08,3627.751
2012-08-09,3645.184
2012-08-10,3638.943
2012-08-13,3633.112
2012-08-14,3617.681
2012-08-15,3604.77
2012-08-16,3647.586
2012-08-17,3669.899
2012-08-20,3671.111
2012-08-21,3671.607
2012-08-22,3666.855
2012-08-23,3717.457
2012-08-24,3668.534
2012-08-27,3660.126
2012-08-28,3624.93
2012-08-29,3632.261
2012-08-30,3610.686
2012-08-31,3559.157
2012-09-03,3545.14
2012-09-04,3531.786
2012-09-05,3492.241
2012-09-06,3470.116
2012-09-07,3598.625
2012-09-10,3595.659
2012-09-11,3591.374
2012-09-12,3636.248
2012-09-13,3668.341
2012-09-14,3692.82
2012-09-17,3669.862
2012-09-18,3685.012
2012-09-19,3735.418
2012-09-20,3679.675
2012-09-21,3694.001
2012-09-24,3691.23
2012-09-25,3707.948
2012-09-26,3667.068
2012-09-27,3688.683
2012-09-28,3641.937
2012-10-01,3605.365
2012-10-02,3605.417
2012-10-03,3566.452
2012-10-04,3610.244
2012-10-05,3604.858
2012-10-08,3629.533
2012-10-09,3579.944
2012-10-10,3520.984
2012-10-11,3499.98
2012-10-12,3528.967
2012-10-15,3534.905
2012-10-16,3576.469
2012-10-17,3618.914
2012-10-18,3658.528
2012-10-19,3661.445
2012-10-22,3638.927
2012-10-23,3619.845
2012-10-24,3585.452
2012-10-25,3608.94
2012-10-26,3583.174
2012-10-29,3564.929
2012-10-30,3542.12
2012-10-31,3573.74
2012-11-01,3564.965
2012-11-02,3589.327
2012-11-05,3585.976
2012-11-06,3568.685
2012-11-07,3594.168
2012-11-08,3544.947
2012-11-09,3538.042
2012-11-12,3500.18
2012-11-13,3499.515
2012-11-14,3462.355
2012-11-15,3500.659
2012-11-16,3565.059
2012-11-19,3623.347
2012-11-20,3592.761
2012-11-21,3590.253
2012-11-22,3630.086
2012-11-23,3637.798
2012-11-26,3664.087
2012-11-27,3664.349
2012-11-28,3633.223
2012-11-29,3656.647
2012-11-30,3658.601
2012-12-03,3665.651
2012-12-04,3683.869
2012-12-05,3662.496
2012-12-06,3690.366
2012-12-07,3698.401
2012-12-10,3690.43
2012-12-11,3676.657
2012-12-12,3679.023
2012-12-13,3688.915
2012-12-14,3703.925
2012-12-17,3726.202
2012-12-18,3758.997
2012-12-19,3854.791
2012-12-20,3844.091
2012-12-21,3826.24
2012-12-24,3795.782
2012-12-25,3820.423
2012-12-26,3828.042
2012-12-27,3846.931
2012-12-28,3868.979
2012-12-31,3852.423
2013-01-01,3852.423
2013-01-02,3821.266
2013-01-03,3835.787
2013-01-04,3914.796
2013-01-07,3891.975
2013-01-08,3875.305
2013-01-09,3873.467
2013-01-10,3904.095
2013-01-11,3911.328
2013-01-14,3903.877
2013-01-15,3964.948
2013-01-16,3887.573
2013-01-17,3862.511
2013-01-18,3931.844
2013-01-21,3903.968
2013-01-22,3942.279
2013-01-23,3881.164
2013-01-24,3861.313
2013-01-25,3906.323
2013-01-28,3904.827
2013-01-29,3938.63
2013-01-30,3979.026
2013-01-31,3993.867
2013-02-01,3945.553
2013-02-04,3999.909
2013-02-05,3899.734
2013-02-06,4024.712
2013-02-07,4038.1
2013-02-08,4007.652
2013-02-11,3977.841
2013-02-12,4046.047
2013-02-13,3982.609
2013-02-14,3990.388
2013-02-15,3908.943
2013-02-18,3979.669
2013-02-19,4000.608
2013-02-20,4036.251
2013-02-21,4020.953
2013-02-22,4010.433
2013-02-25,4059.219
2013-02-26,4090.015
2013-02-27,4033.906
2013-02-28,4100.351
2013-03-01,4084.659
2013-03-04,4122.219
2013-03-05,4101.6
2013-03-06,4157.627
2013-03-07,4114.535
2013-03-08,4117.553
2013-03-11,4200.595
2013-03-12,4194.887
2013-03-13,4171.997
2013-03-14,4194.71
2013-03-15,4295.71
2013-03-18,4201.039
2013-03-19,4277.184
2013-03-20,4247.85
2013-03-21,4314.849
2013-03-22,4261.781
2013-03-25,4308.04
2013-03-26,4297.415
2013-03-27,4332.986
2013-03-28,4304.08
2013-03-29,4300.571
2013-04-01,4199.334
2013-04-02,4148.742
2013-04-03,4255.222
2013-04-04,4212.452
2013-04-05,4296.852
2013-04-08,4360.575
2013-04-09,4356.701
2013-04-10,4416.407
2013-04-11,4531.329
2013-04-12,4576.223
2013-04-15,4550.004
2013-04-16,4495.955
2013-04-17,4569.337
2013-04-18,4481.683
2013-04-19,4450.86
2013-04-22,4517.153
2013-04-23,4501.094
2013-04-24,4581.061
2013-04-25,4608.812
2013-04-26,4652.623
2013-04-29,4630.344
2013-04-30,4677.762
2013-05-01,4648.108
2013-05-02,4593.339
2013-05-03,4550.627
2013-05-06,4533.673
2013-05-07,4680.11
2013-05-08,4722.114
2013-05-09,4646.206
2013-05-10,4651.058
2013-05-13,4741.198
2013-05-14,4717.627
2013-05-15,4806.88
2013-05-16,4804.232
2013-05-17,4781.266
2013-05-20,4873.972
2013-05-21,4875.628
2013-05-22,4852.633
2013-05-23,4616.391
2013-05-24,4639.039
2013-05-27,4488.393
2013-05-28,4492.866
2013-05-29,4590.53
2013-05-30,4419.005
2013-05-31,4412.798
2013-06-03,4323.565
2013-06-04,4417.264
2013-06-05,4307.003
2013-06-06,4279.444
2013-06-07,4272.233
2013-06-10,4411.386
2013-06-11,4475.301
2013-06-12,4507.121
2013-06-13,4352.095
2013-06-14,4391.685
2013-06-17,4493.162
2013-06-18,4465.214
2013-06-19,4576.148
2013-06-20,4368.311
2013-06-21,4429.718
2013-06-24,4378.746
2013-06-25,4327.694
2013-06-26,4315.367
2013-06-27,4387.478
2013-06-28,4489.94
2013-07-01,4537.032
2013-07-02,4591.358
2013-07-03,4631.163
2013-07-04,4599.24
2013-07-05,4630.138
2013-07-08,4558.468
2013-07-09,4654.971
2013-07-10,4692.455
2013-07-11,4755.249
2013-07-12,4751.759
2013-07-15,4730.349
2013-07-16,4794.697
2013-07-17,4781.91
2013-07-18,4776.606
2013-07-19,4751.073
2013-07-22,4811.577
2013-07-23,4821.591
2013-07-24,4789.574
2013-07-25,4745.019
2013-07-26,4671.954
2013-07-29,4525.963
2013-07-30,4597.305
2013-07-31,4517.012
2013-08-01,4608.137
2013-08-02,4760.352
2013-08-05,4719.004
2013-08-06,4801.091
2013-08-07,4691.277
2013-08-08,4660.549
2013-08-09,4650.0
2013-08-12,4610.371
2013-08-13,4623.127
2013-08-14,4687.6
2013-08-15,4619.805
2013-08-16,4593.367
2013-08-19,4600.397
2013-08-20,4538.039
2013-08-21,4496.011
2013-08-22,4441.017
2013-08-23,4539.917
2013-08-26,4529.584
2013-08-27,4568.077
2013-08-28,4466.342
2013-08-29,4443.963
2013-08-30,4419.821
2013-09-02,4408.777
2013-09-03,4517.205
2013-09-04,4556.443
2013-09-05,4543.503
2013-09-06,4553.856
2013-09-09,4618.621
2013-09-10,4645.196
2013-09-11,4664.671
2013-09-12,4683.333
2013-09-13,4672.088
2013-09-16,4697.863
2013-09-17,4653.018
2013-09-18,4722.631
2013-09-19,4783.562
2013-09-20,4789.67
2013-09-23,4834.803
2013-09-24,4816.285
2013-09-25,4807.306
2013-09-26,4860.186
2013-09-27,4882.04
2013-09-30,4789.017
2013-10-01,4787.807
2013-10-02,4754.097
2013-10-03,4753.97
2013-10-04,4719.589
2013-10-07,4659.431
2013-10-08,4669.7
2013-10-09,4725.183
2013-10-10,4728.424
2013-10-11,4791.555
2013-10-14,4800.834
2013-10-15,4780.372
2013-10-16,4766.253
2013-10-17,4857.25
2013-10-18,4853.064
2013-10-21,4860.827
2013-10-22,4868.348
2013-10-23,4837.586
2013-10-24,4859.354
2013-10-25,4755.979
2013-10-28,4821.991
2013-10-29,4783.691
2013-10-30,4828.153
2013-10-31,4788.97
2013-11-01,4715.46
2013-11-04,4723.829
2013-11-05,4723.94
2013-11-06,4755.407
2013-11-07,4706.701
2013-11-08,4670.847
2013-11-11,4703.882
2013-11-12,4768.342
2013-11-13,4769.607
2013-11-14,4803.221
2013-11-15,4870.975
2013-11-18,4894.253
2013-11-19,4865.533
2013-11-20,4864.335
2013-11-21,4862.147
2013-11-22,4866.762
2013-11-25,4889.765
2013-11-26,4875.642
2013-11-27,4822.448
2013-11-28,4875.997
2013-11-29,4860.19
2013-12-02,4828.61
2013-12-03,4870.23
2013-12-04,4773.804
2013-12-05,4756.997
2013-12-06,4751.253
2013-12-09,4809.788
2013-12-10,4824.006
2013-12-11,4820.292
2013-12-12,4759.085
2013-12-13,4742.643
2013-12-16,4686.062
2013-12-17,4734.135
2013-12-18,4787.985
2013-12-19,4794.203
2013-12-20,4795.959
2013-12-23,4800.57
2013-12-24,4774.901
2013-12-25,4776.8
2013-12-26,4838.383
2013-12-27,4860.505
2013-12-30,4902.131
2013-12-31,4898.866
2014-01-01,4898.866
2014-01-02,4902.598
2014-01-03,4928.407
2014-01-06,4880.373
2014-01-07,4840.234
2014-01-08,4916.772
2014-01-09,4882.449
2014-01-10,4917.393
2014-01-13,4954.5
2014-01-14,4828.238
2014-01-15,4885.469
2014-01-16,4896.238
2014-01-17,4899.59
2014-01-20,4894.23
2014-01-21,4893.248
2014-01-22,4910.022
2014-01-23,4894.197
2014-01-24,4865.831
2014-01-27,4728.678
2014-01-28,4692.782
2014-01-29,4836.915
2014-01-30,4691.219
2014-01-31,4709.863
2014-02-03,4652.189
2014-02-04,4432.218
2014-02-05,4534.948
2014-02-06,4496.901
2014-02-07,4585.657
2014-02-10,4653.049
2014-02-11,4636.914
2014-02-12,4688.238
2014-02-13,4626.263
2014-02-14,4579.702
2014-02-17,4606.505
2014-02-18,4715.003
2014-02-19,4701.152
2014-02-20,4604.797
2014-02-21,4694.422
2014-02-24,4690.819
2014-02-25,4759.978
2014-02-26,4727.554
2014-02-27,4706.467
2014-02-28,4684.598
2014-03-03,4654.991
2014-03-04,4648.976
2014-03-05,4673.534
2014-03-06,4700.824
2014-03-07,4722.035
2014-03-10,4686.745
2014-03-11,4709.675
2014-03-12,4627.849
2014-03-13,4639.992
2014-03-14,4518.343
2014-03-17,4479.41
2014-03-18,4525.734
2014-03-19,4513.132
2014-03-20,4406.036
2014-03-21,4406.682
2014-03-24,4470.245
2014-03-25,4469.031
2014-03-26,4503.471
2014-03-27,4564.667
2014-03-28,4562.457
2014-03-31,4624.273
2014-04-01,4601.554
2014-04-02,4626.441
2014-04-03,4641.725
2014-04-04,4652.441
2014-04-07,4599.956
2014-04-08,4559.061
2014-04-09,4477.466
2014-04-10,4487.155
2014-04-11,4420.378
2014-04-14,4407.679
2014-04-15,4427.806
2014-04-16,4519.644
2014-04-17,4518.933
2014-04-18,4545.708
2014-04-21,4524.85
2014-04-22,4492.448
2014-04-23,4545.28
2014-04-24,4511.068
2014-04-25,4537.597
2014-04-28,4476.107
2014-04-29,4477.853
2014-04-30,4504.875
2014-05-01,4574.52
2014-05-02,4577.858
2014-05-05,4583.686
2014-05-06,4608.961
2014-05-07,4485.667
2014-05-08,4523.558
2014-05-09,4540.491
2014-05-12,4497.576
2014-05-13,4576.764
2014-05-14,4612.367
2014-05-15,4602.988
2014-05-16,4535.391
