Date,ITALY SMID GROWTH SMID (Small+Mid Cap)
2020-04-06,842.517
2020-04-07,862.409
2020-04-08,863.791
2020-04-09,880.712
2020-04-10,880.712
2020-04-13,877.653
2020-04-14,896.855
2020-04-15,863.935
2020-04-16,862.56
2020-04-17,883.502
2020-04-20,897.107
2020-04-21,872.463
2020-04-22,883.357
2020-04-23,885.143
2020-04-24,882.389
2020-04-27,908.902
2020-04-28,913.281
2020-04-29,930.49
2020-04-30,926.978
2020-05-01,931.675
2020-05-04,900.117
2020-05-05,906.256
2020-05-06,889.902
2020-05-07,893.606
2020-05-08,914.529
2020-05-11,918.287
2020-05-12,928.259
2020-05-13,912.666
2020-05-14,894.973
2020-05-15,905.49
2020-05-18,938.887
2020-05-19,915.84
2020-05-20,931.193
2020-05-21,920.231
2020-05-22,929.714
2020-05-25,949.404
2020-05-26,967.066
2020-05-27,947.638
2020-05-28,986.903
2020-05-29,986.423
2020-06-01,988.529
2020-06-02,1011.646
2020-06-03,1023.509
2020-06-04,1036.742
2020-06-05,1048.181
2020-06-08,1035.806
2020-06-09,1041.462
2020-06-10,1043.159
2020-06-11,1007.799
2020-06-12,999.774
2020-06-15,1010.394
2020-06-16,1034.237
2020-06-17,1044.331
2020-06-18,1035.824
2020-06-19,1034.171
2020-06-22,1045.326
2020-06-23,1069.068
2020-06-24,1028.017
2020-06-25,1021.292
2020-06-26,1017.531
2020-06-29,1033.63
2020-06-30,1027.203
2020-07-01,1034.897
2020-07-02,1051.069
2020-07-03,1045.764
2020-07-06,1067.977
2020-07-07,1065.914
2020-07-08,1066.995
2020-07-09,1049.463
2020-07-10,1056.242
2020-07-13,1075.302
2020-07-14,1069.835
2020-07-15,1088.188
2020-07-16,1089.459
2020-07-17,1086.171
2020-07-20,1098.648
2020-07-21,1104.579
2020-07-22,1113.534
2020-07-23,1114.24
2020-07-24,1093.642
2020-07-27,1113.913
2020-07-28,1100.734
2020-07-29,1117.894
2020-07-30,1100.076
2020-07-31,1102.391
2020-08-03,1113.982
2020-08-04,1106.812
2020-08-05,1127.736
2020-08-06,1113.451
2020-08-07,1118.914
2020-08-10,1113.988
2020-08-11,1140.19
2020-08-12,1149.831
2020-08-13,1147.931
2020-08-14,1131.265
2020-08-17,1142.397
2020-08-18,1139.037
2020-08-19,1145.684
2020-08-20,1129.921
2020-08-21,1122.736
2020-08-24,1138.735
2020-08-25,1136.67
2020-08-26,1145.452
2020-08-27,1126.295
2020-08-28,1129.344
2020-08-31,1139.115
2020-09-01,1141.729
2020-09-02,1149.373
2020-09-03,1124.33
2020-09-04,1116.016
2020-09-07,1146.793
2020-09-08,1131.3
2020-09-09,1150.394
2020-09-10,1159.281
2020-09-11,1161.719
2020-09-14,1167.895
2020-09-15,1181.143
2020-09-16,1185.659
2020-09-17,1176.351
2020-09-18,1183.766
2020-09-21,1135.47
2020-09-22,1135.91
2020-09-23,1138.485
2020-09-24,1132.635
2020-09-25,1123.166
2020-09-28,1147.512
2020-09-29,1152.664
2020-09-30,1151.244
2020-10-01,1161.916
2020-10-02,1155.011
2020-10-05,1183.723
2020-10-06,1181.045
2020-10-07,1171.189
2020-10-08,1175.742
2020-10-09,1191.393
2020-10-12,1200.348
2020-10-13,1189.906
2020-10-14,1191.987
2020-10-15,1160.008
2020-10-16,1182.818
2020-10-19,1182.797
2020-10-20,1190.732
2020-10-21,1175.792
2020-10-22,1169.576
2020-10-23,1177.567
2020-10-26,1149.044
2020-10-27,1148.223
2020-10-28,1104.202
2020-10-29,1093.05
2020-10-30,1098.526
2020-11-02,1106.448
2020-11-03,1146.413
2020-11-04,1168.955
2020-11-05,1200.807
2020-11-06,1209.054
2020-11-09,1212.9
2020-11-10,1206.499
2020-11-11,1216.687
2020-11-12,1214.819
2020-11-13,1220.391
2020-11-16,1249.695
2020-11-17,1251.264
2020-11-18,1259.112
2020-11-19,1247.481
2020-11-20,1257.262
2020-11-23,1257.646
2020-11-24,1256.277
2020-11-25,1268.936
2020-11-26,1268.457
2020-11-27,1281.992
2020-11-30,1281.702
2020-12-01,1287.165
2020-12-02,1283.938
2020-12-03,1298.518
2020-12-04,1308.856
2020-12-07,1305.582
2020-12-08,1307.47
2020-12-09,1307.602
2020-12-10,1309.986
2020-12-11,1307.434
2020-12-14,1320.829
2020-12-15,1326.188
2020-12-16,1332.888
2020-12-17,1345.487
2020-12-18,1347.235
2020-12-21,1333.372
2020-12-22,1347.138
2020-12-23,1354.822
2020-12-24,1354.488
2020-12-25,1354.488
2020-12-28,1373.5
2020-12-29,1380.432
2020-12-30,1385.149
2020-12-31,1377.83
2021-01-01,1377.83
2021-01-04,1386.851
2021-01-05,1374.799
2021-01-06,1381.765
2021-01-07,1380.399
2021-01-08,1380.121
2021-01-11,1369.332
2021-01-12,1359.122
2021-01-13,1369.261
2021-01-14,1363.381
2021-01-15,1342.067
2021-01-18,1353.155
2021-01-19,1355.743
2021-01-20,1357.477
2021-01-21,1364.325
2021-01-22,1356.116
2021-01-25,1326.725
2021-01-26,1341.61
2021-01-27,1317.807
2021-01-28,1331.34
2021-01-29,1316.616
2021-02-01,1331.256
2021-02-02,1350.907
2021-02-03,1364.553
2021-02-04,1384.703
2021-02-05,1406.407
2021-02-08,1427.381
2021-02-09,1432.823
2021-02-10,1438.412
2021-02-11,1444.858
2021-02-12,1451.33
2021-02-15,1465.1
2021-02-16,1458.807
2021-02-17,1422.006
2021-02-18,1406.41
2021-02-19,1426.168
2021-02-22,1414.737
2021-02-23,1399.567
2021-02-24,1404.362
2021-02-25,1410.454
2021-02-26,1388.735
2021-03-01,1405.259
2021-03-02,1404.258
2021-03-03,1390.9
2021-03-04,1380.134
2021-03-05,1345.596
2021-03-08,1378.144
2021-03-09,1401.022
2021-03-10,1398.249
2021-03-11,1420.28
2021-03-12,1403.69
2021-03-15,1398.442
2021-03-16,1404.46
2021-03-17,1400.136
2021-03-18,1406.038
2021-03-19,1393.364
2021-03-22,1396.599
2021-03-23,1381.974
2021-03-24,1379.975
2021-03-25,1370.657
2021-03-26,1378.289
2021-03-29,1369.878
2021-03-30,1381.451
2021-03-31,1381.574
2021-04-01,1395.355
2021-04-02,1395.355
2021-04-05,1399.864
2021-04-06,1416.517
2021-04-07,1416.343
2021-04-08,1415.307
2021-04-09,1411.833
2021-04-12,1417.726
2021-04-13,1435.168
2021-04-14,1443.682
2021-04-15,1441.788
2021-04-16,1459.537
2021-04-19,1455.984
2021-04-20,1431.312
2021-04-21,1442.435
2021-04-22,1458.837
2021-04-23,1456.291
2021-04-26,1470.076
2021-04-27,1465.106
2021-04-28,1465.247
2021-04-29,1451.912
2021-04-30,1441.245
2021-05-03,1459.868
2021-05-04,1430.766
2021-05-05,1453.491
2021-05-06,1459.872
2021-05-07,1485.012
2021-05-10,1493.279
2021-05-11,1460.708
2021-05-12,1455.074
2021-05-13,1467.605
2021-05-14,1491.403
2021-05-17,1499.78
2021-05-18,1511.152
2021-05-19,1486.846
2021-05-20,1502.811
2021-05-21,1513.629
2021-05-24,1528.736
2021-05-25,1539.196
2021-05-26,1528.145
2021-05-27,1547.367
2021-05-28,1556.506
2021-05-31,1566.758
2021-06-01,1574.552
2021-06-02,1574.735
2021-06-03,1574.643
2021-06-04,1581.27
2021-06-07,1604.315
2021-06-08,1607.564
2021-06-09,1605.582
2021-06-10,1590.013
2021-06-11,1589.475
2021-06-14,1596.422
2021-06-15,1598.17
2021-06-16,1606.334
2021-06-17,1578.649
2021-06-18,1548.074
2021-06-21,1565.663
2021-06-22,1565.429
2021-06-23,1560.447
2021-06-24,1581.9
2021-06-25,1594.556
2021-06-28,1579.991
2021-06-29,1585.867
2021-06-30,1567.869
2021-07-01,1579.984
2021-07-02,1581.134
2021-07-05,1583.803
2021-07-06,1573.949
2021-07-07,1580.478
2021-07-08,1545.663
2021-07-09,1565.29
2021-07-12,1584.365
2021-07-13,1575.405
2021-07-14,1575.012
2021-07-15,1554.814
2021-07-16,1548.229
2021-07-19,1511.668
2021-07-20,1517.221
2021-07-21,1548.777
2021-07-22,1562.693
2021-07-23,1574.872
2021-07-26,1581.214
2021-07-27,1579.466
2021-07-28,1583.748
2021-07-29,1605.764
2021-07-30,1597.718
2021-08-02,1612.351
2021-08-03,1605.179
2021-08-04,1612.015
2021-08-05,1616.605
2021-08-06,1612.657
2021-08-09,1620.085
2021-08-10,1628.042
2021-08-11,1648.439
2021-08-12,1650.674
2021-08-13,1660.095
2021-08-16,1645.386
2021-08-17,1631.023
2021-08-18,1634.692
2021-08-19,1598.638
2021-08-20,1590.271
2021-08-23,1620.778
2021-08-24,1621.587
2021-08-25,1626.597
2021-08-26,1619.044
2021-08-27,1635.645
2021-08-30,1641.567
2021-08-31,1634.296
2021-09-01,1651.192
2021-09-02,1663.538
2021-09-03,1655.799
2021-09-06,1670.385
2021-09-07,1658.641
2021-09-08,1635.66
2021-09-09,1634.661
2021-09-10,1628.923
2021-09-13,1619.184
2021-09-14,1626.876
2021-09-15,1607.749
2021-09-16,1618.831
2021-09-17,1614.076
2021-09-20,1573.977
2021-09-21,1597.587
2021-09-22,1620.98
2021-09-23,1645.775
2021-09-24,1625.4
2021-09-27,1610.396
2021-09-28,1562.072
2021-09-29,1557.901
2021-09-30,1557.568
2021-10-01,1549.246
2021-10-04,1542.986
2021-10-05,1563.234
2021-10-06,1535.185
2021-10-07,1559.676
2021-10-08,1560.883
2021-10-11,1552.878
2021-10-12,1560.63
2021-10-13,1581.408
2021-10-14,1607.088
2021-10-15,1626.85
2021-10-18,1622.439
2021-10-19,1633.184
2021-10-20,1652.673
2021-10-21,1657.653
2021-10-22,1667.44
2021-10-25,1676.57
2021-10-26,1671.06
2021-10-27,1642.448
2021-10-28,1654.518
2021-10-29,1640.656
2021-11-01,1666.25
2021-11-02,1662.477
2021-11-03,1673.213
2021-11-04,1691.809
2021-11-05,1706.834
2021-11-08,1715.135
2021-11-09,1697.29
2021-11-10,1682.297
2021-11-11,1685.766
2021-11-12,1698.288
2021-11-15,1700.614
2021-11-16,1692.2
2021-11-17,1677.517
2021-11-18,1671.874
2021-11-19,1659.357
2021-11-22,1650.102
2021-11-23,1608.777
2021-11-24,1604.589
2021-11-25,1614.719
2021-11-26,1567.978
2021-11-29,1575.965
2021-11-30,1563.088
2021-12-01,1600.488
2021-12-02,1574.189
2021-12-03,1561.268
2021-12-06,1584.517
2021-12-07,1631.481
2021-12-08,1619.3
2021-12-09,1610.27
2021-12-10,1607.008
2021-12-13,1592.198
2021-12-14,1574.754
2021-12-15,1585.95
2021-12-16,1598.642
2021-12-17,1578.991
2021-12-20,1557.8
2021-12-21,1571.878
2021-12-22,1600.932
2021-12-23,1607.431
2021-12-24,1610.345
2021-12-27,1630.888
2021-12-28,1638.677
2021-12-29,1645.665
2021-12-30,1641.65
2021-12-31,1647.59
2022-01-03,1636.433
2022-01-04,1638.24
2022-01-05,1648.955
2022-01-06,1601.135
2022-01-07,1591.023
2022-01-10,1549.88
2022-01-11,1572.111
2022-01-12,1593.517
2022-01-13,1596.312
2022-01-14,1570.228
2022-01-17,1576.426
2022-01-18,1539.932
2022-01-19,1541.763
2022-01-20,1554.903
2022-01-21,1524.658
2022-01-24,1451.286
2022-01-25,1429.639
2022-01-26,1462.877
2022-01-27,1446.039
2022-01-28,1427.537
2022-01-31,1458.439
2022-02-01,1491.55
2022-02-02,1501.835
2022-02-03,1481.742
2022-02-04,1462.637
2022-02-07,1449.891
2022-02-08,1442.98
2022-02-09,1491.288
2022-02-10,1492.871
2022-02-11,1467.858
2022-02-14,1424.869
2022-02-15,1464.756
2022-02-16,1469.034
2022-02-17,1458.704
2022-02-18,1445.064
2022-02-21,1419.04
2022-02-22,1423.51
2022-02-23,1403.464
2022-02-24,1337.367
2022-02-25,1396.568
2022-02-28,1394.059
2022-03-01,1326.717
2022-03-02,1336.213
2022-03-03,1311.644
2022-03-04,1227.902
2022-03-07,1219.393
2022-03-08,1207.951
2022-03-09,1311.344
2022-03-10,1265.88
2022-03-11,1281.325
2022-03-14,1309.507
2022-03-15,1301.23
2022-03-16,1349.859
2022-03-17,1369.362
2022-03-18,1375.751
2022-03-21,1377.0
2022-03-22,1385.964
2022-03-23,1374.695
2022-03-24,1367.956
2022-03-25,1370.669
2022-03-28,1374.237
2022-03-29,1427.2
2022-03-30,1429.701
2022-03-31,1400.285
2022-04-01,1397.934
2022-04-04,1399.374
2022-04-05,1386.82
2022-04-06,1345.072
2022-04-07,1346.811
2022-04-08,1368.104
2022-04-11,1361.464
2022-04-12,1360.561
2022-04-13,1361.467
2022-04-14,1362.782
2022-04-15,1362.782
2022-04-18,1364.932
2022-04-19,1361.794
2022-04-20,1387.457
2022-04-21,1386.656
2022-04-22,1347.93
2022-04-25,1311.949
2022-04-26,1289.248
2022-04-27,1282.915
2022-04-28,1295.565
2022-04-29,1312.089
2022-05-02,1288.362
2022-05-03,1298.341
2022-05-04,1281.726
2022-05-05,1269.881
2022-05-06,1247.424
2022-05-09,1202.318
2022-05-10,1214.601
2022-05-11,1242.744
2022-05-12,1207.211
2022-05-13,1236.752
2022-05-16,1233.671
2022-05-17,1266.843
2022-05-18,1248.399
2022-05-19,1251.952
2022-05-20,1240.65
2022-05-23,1273.98
2022-05-24,1264.797
2022-05-25,1270.04
2022-05-26,1290.842
2022-05-27,1310.22
2022-05-30,1338.274
2022-05-31,1314.46
2022-06-01,1295.62
2022-06-02,1318.438
2022-06-03,1305.875
2022-06-06,1321.917
2022-06-07,1310.433
2022-06-08,1304.709
2022-06-09,1270.742
2022-06-10,1196.551
2022-06-13,1146.728
2022-06-14,1127.818
2022-06-15,1153.595
2022-06-16,1129.044
2022-06-17,1142.043
2022-06-20,1151.24
2022-06-21,1156.638
2022-06-22,1152.228
2022-06-23,1140.485
2022-06-24,1179.948
2022-06-27,1187.01
2022-06-28,1184.409
2022-06-29,1165.193
2022-06-30,1147.721
2022-07-01,1143.552
2022-07-04,1151.295
2022-07-05,1113.439
2022-07-06,1129.837
2022-07-07,1148.242
2022-07-08,1158.998
2022-07-11,1134.443
2022-07-12,1128.772
2022-07-13,1126.293
2022-07-14,1090.076
2022-07-15,1113.735
2022-07-18,1140.654
2022-07-19,1172.617
2022-07-20,1162.085
2022-07-21,1169.739
2022-07-22,1181.622
2022-07-25,1181.633
2022-07-26,1151.838
2022-07-27,1163.545
2022-07-28,1201.929
2022-07-29,1235.286
2022-08-01,1237.74
2022-08-02,1215.817
2022-08-03,1220.957
2022-08-04,1248.646
2022-08-05,1220.988
2022-08-08,1233.304
2022-08-09,1218.346
2022-08-10,1256.825
2022-08-11,1267.37
2022-08-12,1253.42
2022-08-15,1247.302
2022-08-16,1242.26
2022-08-17,1224.97
2022-08-18,1233.677
2022-08-19,1206.028
2022-08-22,1179.869
2022-08-23,1181.643
2022-08-24,1191.5
2022-08-25,1192.311
2022-08-26,1163.45
2022-08-29,1146.373
2022-08-30,1147.823
2022-08-31,1144.361
2022-09-01,1114.1
2022-09-02,1153.493
2022-09-05,1114.283
2022-09-06,1116.67
2022-09-07,1117.322
2022-09-08,1124.845
2022-09-09,1154.29
2022-09-12,1183.786
2022-09-13,1149.839
2022-09-14,1145.339
2022-09-15,1140.236
2022-09-16,1122.0
2022-09-19,1126.119
2022-09-20,1108.966
2022-09-21,1110.552
2022-09-22,1071.39
2022-09-23,1034.53
2022-09-26,1045.105
2022-09-27,1042.418
2022-09-28,1043.642
2022-09-29,1032.46
2022-09-30,1060.848
2022-10-03,1069.42
2022-10-04,1132.221
2022-10-05,1103.225
2022-10-06,1097.745
2022-10-07,1074.905
2022-10-10,1061.857
2022-10-11,1060.738
2022-10-12,1048.733
2022-10-13,1060.898
2022-10-14,1075.559
2022-10-17,1100.43
2022-10-18,1115.752
2022-10-19,1097.598
2022-10-20,1119.424
2022-10-21,1104.525
2022-10-24,1126.493
2022-10-25,1167.161
2022-10-26,1173.438
2022-10-27,1156.924
2022-10-28,1146.157
2022-10-31,1138.162
2022-11-01,1138.696
2022-11-02,1131.46
2022-11-03,1106.785
2022-11-04,1148.82
2022-11-07,1169.475
2022-11-08,1195.712
2022-11-09,1203.6
2022-11-10,1266.118
2022-11-11,1300.723
2022-11-14,1288.724
2022-11-15,1285.494
2022-11-16,1270.474
2022-11-17,1257.779
2022-11-18,1275.893
2022-11-21,1250.909
2022-11-22,1262.942
2022-11-23,1290.816
2022-11-24,1298.725
2022-11-25,1295.839
2022-11-28,1287.331
2022-11-29,1274.729
2022-11-30,1273.642
2022-12-01,1314.385
2022-12-02,1314.152
2022-12-05,1313.538
2022-12-06,1287.178
2022-12-07,1289.412
2022-12-08,1299.847
2022-12-09,1307.731
2022-12-12,1307.261
2022-12-13,1344.84
2022-12-14,1347.381
2022-12-15,1304.518
2022-12-16,1292.776
2022-12-19,1287.413
2022-12-20,1284.841
2022-12-21,1303.048
2022-12-22,1289.408
2022-12-23,1296.427
2022-12-26,1296.427
2022-12-27,1308.309
2022-12-28,1298.319
2022-12-29,1323.017
2022-12-30,1303.933
2023-01-02,1320.67
2023-01-03,1312.193
2023-01-04,1324.304
2023-01-05,1310.106
2023-01-06,1335.588
2023-01-09,1369.784
2023-01-10,1360.822
2023-01-11,1373.422
2023-01-12,1381.995
2023-01-13,1399.034
2023-01-16,1406.803
2023-01-17,1413.145
2023-01-18,1424.676
2023-01-19,1388.78
2023-01-20,1409.558
2023-01-23,1417.254
2023-01-24,1417.089
2023-01-25,1413.529
2023-01-26,1411.812
2023-01-27,1422.63
2023-01-30,1417.112
2023-01-31,1414.264
2023-02-01,1426.989
2023-02-02,1436.97
2023-02-03,1428.619
2023-02-06,1407.885
2023-02-07,1402.142
2023-02-08,1404.436
2023-02-09,1415.778
2023-02-10,1378.041
2023-02-13,1400.466
2023-02-14,1403.284
2023-02-15,1400.953
2023-02-16,1417.57
2023-02-17,1407.363
2023-02-20,1403.21
2023-02-21,1395.524
2023-02-22,1379.553
2023-02-23,1387.837
2023-02-24,1362.803
2023-02-27,1388.929
2023-02-28,1384.738
2023-03-01,1389.501
2023-03-02,1392.871
2023-03-03,1415.231
2023-03-06,1422.945
2023-03-07,1402.117
2023-03-08,1399.745
2023-03-09,1394.628
2023-03-10,1379.658
2023-03-13,1337.158
2023-03-14,1364.233
2023-03-15,1283.438
2023-03-16,1317.716
2023-03-17,1294.284
2023-03-20,1320.077
2023-03-21,1356.123
2023-03-22,1357.209
2023-03-23,1369.284
2023-03-24,1331.674
2023-03-27,1346.742
2023-03-28,1359.654
2023-03-29,1379.504
2023-03-30,1403.386
2023-03-31,1403.756
2023-04-03,1402.697
2023-04-04,1402.98
2023-04-05,1381.088
2023-04-06,1383.884
2023-04-07,1383.884
2023-04-10,1373.242
2023-04-11,1395.134
2023-04-12,1404.849
2023-04-13,1426.382
2023-04-14,1431.316
2023-04-17,1408.072
2023-04-18,1420.01
2023-04-19,1415.513
2023-04-20,1413.532
2023-04-21,1422.814
2023-04-24,1429.83
2023-04-25,1410.851
2023-04-26,1408.223
2023-04-27,1413.519
2023-04-28,1420.933
2023-05-01,1413.275
2023-05-02,1399.057
2023-05-03,1422.418
2023-05-04,1396.997
2023-05-05,1423.268
2023-05-08,1427.529
2023-05-09,1400.992
2023-05-10,1396.822
2023-05-11,1389.378
2023-05-12,1394.927
2023-05-15,1390.265
2023-05-16,1383.982
2023-05-17,1374.339
2023-05-18,1366.098
2023-05-19,1378.62
2023-05-22,1387.245
2023-05-23,1372.875
2023-05-24,1344.658
2023-05-25,1336.899
2023-05-26,1351.463
2023-05-29,1346.817
2023-05-30,1345.727
2023-05-31,1322.7
2023-06-01,1341.777
2023-06-02,1368.089
2023-06-05,1354.02
2023-06-06,1364.019
2023-06-07,1361.731
2023-06-08,1375.868
2023-06-09,1369.911
2023-06-12,1387.654
2023-06-13,1409.724
2023-06-14,1413.856
2023-06-15,1416.646
2023-06-16,1429.115
2023-06-19,1413.276
2023-06-20,1391.115
2023-06-21,1383.276
2023-06-22,1375.075
2023-06-23,1352.968
2023-06-26,1350.939
2023-06-27,1359.315
2023-06-28,1370.323
2023-06-29,1372.537
2023-06-30,1396.57
2023-07-03,1387.05
2023-07-04,1390.306
2023-07-05,1376.93
2023-07-06,1351.618
2023-07-07,1376.099
2023-07-10,1390.23
2023-07-11,1402.743
2023-07-12,1443.06
2023-07-13,1456.633
2023-07-14,1461.16
2023-07-17,1437.652
2023-07-18,1438.918
2023-07-19,1430.056
2023-07-20,1417.383
2023-07-21,1417.224
2023-07-24,1416.672
2023-07-25,1412.905
2023-07-26,1403.481
2023-07-27,1427.298
2023-07-28,1431.028
2023-07-31,1429.575
2023-08-01,1402.48
2023-08-02,1388.479
2023-08-03,1378.354
2023-08-04,1382.881
2023-08-07,1371.252
2023-08-08,1346.582
2023-08-09,1364.435
2023-08-10,1383.939
2023-08-11,1367.092
2023-08-14,1365.831
2023-08-15,1370.215
2023-08-16,1360.953
2023-08-17,1331.426
2023-08-18,1320.046
2023-08-21,1324.585
2023-08-22,1326.219
2023-08-23,1327.176
2023-08-24,1324.187
2023-08-25,1318.138
2023-08-28,1344.334
2023-08-29,1360.518
2023-08-30,1376.465
2023-08-31,1359.169
2023-09-01,1349.045
2023-09-04,1346.324
2023-09-05,1332.289
2023-09-06,1305.553
2023-09-07,1294.128
2023-09-08,1298.504
2023-09-11,1308.981
2023-09-12,1293.897
2023-09-13,1292.773
2023-09-14,1299.117
2023-09-15,1301.09
2023-09-18,1284.51
2023-09-19,1283.44
2023-09-20,1301.238
2023-09-21,1261.071
2023-09-22,1257.789
2023-09-25,1230.983
2023-09-26,1210.966
2023-09-27,1200.913
2023-09-28,1217.061
2023-09-29,1234.208
2023-10-02,1209.575
2023-10-03,1191.383
2023-10-04,1192.267
2023-10-05,1201.807
2023-10-06,1208.207
2023-10-09,1193.071
2023-10-10,1225.272
2023-10-11,1219.127
2023-10-12,1214.391
2023-10-13,1185.478
2023-10-16,1197.128
2023-10-17,1197.758
2023-10-18,1193.191
2023-10-19,1194.788
2023-10-20,1187.148
2023-10-23,1192.85
2023-10-24,1195.069
2023-10-25,1174.837
2023-10-26,1152.538
2023-10-27,1141.859
2023-10-30,1151.16
2023-10-31,1162.13
2023-11-01,1166.338
2023-11-02,1211.017
2023-11-03,1241.0
2023-11-06,1234.612
2023-11-07,1219.251
2023-11-08,1227.706
2023-11-09,1251.195
2023-11-10,1225.056
2023-11-13,1236.971
2023-11-14,1287.616
2023-11-15,1285.716
2023-11-16,1266.283
2023-11-17,1275.508
2023-11-20,1297.486
2023-11-21,1281.693
2023-11-22,1281.191
2023-11-23,1282.304
2023-11-24,1288.785
2023-11-27,1279.571
2023-11-28,1279.428
2023-11-29,1287.996
2023-11-30,1288.798
2023-12-01,1286.387
2023-12-04,1280.358
2023-12-05,1287.982
2023-12-06,1298.556
2023-12-07,1293.575
2023-12-08,1309.841
2023-12-11,1312.824
2023-12-12,1317.86
2023-12-13,1317.628
2023-12-14,1378.935
2023-12-15,1366.163
2023-12-18,1356.299
2023-12-19,1381.724
2023-12-20,1386.244
2023-12-21,1391.109
2023-12-22,1396.832
2023-12-25,1396.832
2023-12-26,1398.608
2023-12-27,1414.341
2023-12-28,1410.752
2023-12-29,1402.832
2024-01-01,1402.832
2024-01-02,1386.796
2024-01-03,1347.88
2024-01-04,1358.574
2024-01-05,1361.06
2024-01-08,1375.113
2024-01-09,1373.242
2024-01-10,1370.072
2024-01-11,1355.524
2024-01-12,1376.046
2024-01-15,1363.25
2024-01-16,1347.329
2024-01-17,1330.885
2024-01-18,1333.908
2024-01-19,1330.34
2024-01-22,1340.756
2024-01-23,1334.118
2024-01-24,1354.213
2024-01-25,1347.018
2024-01-26,1383.954
2024-01-29,1364.398
2024-01-30,1376.154
2024-01-31,1381.056
2024-02-01,1370.062
2024-02-02,1369.445
2024-02-05,1355.535
2024-02-06,1369.928
2024-02-07,1367.29
2024-02-08,1373.636
2024-02-09,1382.397
2024-02-12,1392.072
2024-02-13,1365.443
2024-02-14,1376.713
2024-02-15,1397.821
2024-02-16,1406.413
2024-02-19,1401.966
2024-02-20,1413.036
2024-02-21,1416.481
2024-02-22,1431.612
2024-02-23,1439.644
2024-02-26,1433.097
2024-02-27,1438.587
2024-02-28,1427.121
2024-02-29,1438.908
2024-03-01,1454.82
2024-03-04,1459.784
2024-03-05,1456.452
2024-03-06,1470.563
2024-03-07,1477.796
2024-03-08,1486.324
2024-03-11,1473.672
2024-03-12,1492.776
2024-03-13,1502.523
2024-03-14,1498.051
2024-03-15,1488.074
2024-03-18,1480.838
2024-03-19,1476.547
2024-03-20,1476.975
2024-03-21,1475.02
2024-03-22,1469.631
2024-03-25,1479.959
2024-03-26,1484.528
2024-03-27,1483.286
2024-03-28,1483.131
2024-03-29,1483.131
2024-04-01,1475.509
2024-04-02,1454.877
2024-04-03,1463.634
2024-04-04,1466.195
2024-04-05,1441.134
2024-04-08,1459.13
2024-04-09,1447.64
2024-04-10,1431.026
2024-04-11,1416.502
2024-04-12,1405.766
2024-04-15,1419.025
2024-04-16,1401.735
2024-04-17,1407.315
2024-04-18,1418.839
2024-04-19,1417.973
2024-04-22,1419.761
2024-04-23,1450.002
2024-04-24,1444.018
2024-04-25,1423.662
2024-04-26,1440.614
2024-04-29,1452.116
2024-04-30,1442.445
2024-05-01,1441.231
2024-05-02,1443.529
2024-05-03,1459.357
2024-05-06,1470.051
2024-05-07,1488.767
2024-05-08,1476.74
2024-05-09,1494.488
2024-05-10,1507.813
2024-05-13,1505.845
2024-05-14,1523.957
2024-05-15,1546.734
2024-05-16,1550.95
2024-05-17,1547.302
2024-05-20,1552.898
2024-05-21,1536.334
2024-05-22,1531.574
2024-05-23,1537.222
2024-05-24,1542.098
2024-05-27,1559.632
2024-05-28,1549.653
2024-05-29,1515.777
2024-05-30,1534.486
2024-05-31,1538.397
2024-06-03,1541.905
2024-06-04,1534.145
2024-06-05,1539.672
2024-06-06,1551.991
2024-06-07,1539.797
2024-06-10,1519.172
2024-06-11,1494.768
2024-06-12,1534.964
2024-06-13,1500.275
2024-06-14,1469.056
2024-06-17,1474.292
2024-06-18,1487.049
2024-06-19,1477.757
2024-06-20,1498.936
2024-06-21,1477.471
2024-06-24,1510.988
2024-06-25,1492.388
2024-06-26,1481.235
2024-06-27,1480.714
2024-06-28,1476.016
2024-07-01,1475.133
2024-07-02,1477.002
2024-07-03,1497.745
2024-07-04,1504.066
2024-07-05,1503.007
2024-07-08,1493.713
2024-07-09,1492.1
2024-07-10,1517.976
2024-07-11,1541.892
2024-07-12,1558.154
2024-07-15,1539.615
2024-07-16,1539.01
2024-07-17,1537.953
2024-07-18,1533.646
2024-07-19,1521.789
2024-07-22,1541.786
2024-07-23,1535.17
2024-07-24,1515.561
2024-07-25,1496.572
2024-07-26,1507.644
2024-07-29,1490.516
2024-07-30,1478.791
2024-07-31,1490.513
2024-08-01,1435.801
2024-08-02,1426.398
2024-08-05,1406.449
2024-08-06,1405.887
2024-08-07,1430.728
2024-08-08,1415.8
2024-08-09,1423.363
2024-08-12,1429.489
2024-08-13,1438.938
2024-08-14,1460.581
2024-08-15,1453.831
2024-08-16,1470.909
2024-08-19,1491.911
2024-08-20,1492.486
2024-08-21,1510.565
2024-08-22,1508.977
2024-08-23,1527.666
2024-08-26,1525.711
2024-08-27,1521.348
2024-08-28,1523.258
2024-08-29,1529.35
2024-08-30,1534.201
2024-09-02,1522.231
2024-09-03,1502.295
2024-09-04,1486.77
2024-09-05,1467.384
2024-09-06,1449.338
2024-09-09,1453.625
2024-09-10,1442.401
2024-09-11,1439.09
2024-09-12,1456.787
2024-09-13,1470.698
2024-09-16,1467.841
2024-09-17,1478.379
2024-09-18,1465.277
2024-09-19,1503.387
2024-09-20,1473.619
2024-09-23,1474.691
2024-09-24,1481.067
