Date,AUSTRALIA LARGE VALUE Large Cap
2015-03-04,1565.785
2015-03-05,1555.9
2015-03-06,1545.132
2015-03-09,1525.664
2015-03-10,1513.126
2015-03-11,1497.767
2015-03-12,1539.612
2015-03-13,1515.416
2015-03-16,1522.662
2015-03-17,1528.948
2015-03-18,1536.44
2015-03-19,1565.017
2015-03-20,1601.96
2015-03-23,1610.917
2015-03-24,1615.597
2015-03-25,1619.031
2015-03-26,1585.444
2015-03-27,1577.123
2015-03-30,1537.613
2015-03-31,1546.946
2015-04-01,1534.166
2015-04-02,1537.317
2015-04-03,1537.317
2015-04-06,1554.968
2015-04-07,1562.579
2015-04-08,1578.872
2015-04-09,1569.42
2015-04-10,1576.71
2015-04-13,1550.125
2015-04-14,1560.87
2015-04-15,1540.485
2015-04-16,1580.477
2015-04-17,1561.8
2015-04-20,1544.621
2015-04-21,1553.745
2015-04-22,1543.03
2015-04-23,1542.61
2015-04-24,1572.169
2015-04-27,1594.175
2015-04-28,1610.317
2015-04-29,1585.241
2015-04-30,1526.866
2015-05-01,1522.982
2015-05-04,1506.282
2015-05-05,1527.85
2015-05-06,1501.702
2015-05-07,1476.592
2015-05-08,1476.04
2015-05-11,1472.694
2015-05-12,1495.449
2015-05-13,1537.824
2015-05-14,1528.631
2015-05-15,1530.309
2015-05-18,1492.979
2015-05-19,1464.746
2015-05-20,1456.062
2015-05-21,1465.771
2015-05-22,1455.199
2015-05-25,1470.196
2015-05-26,1474.541
2015-05-27,1457.404
2015-05-28,1442.036
2015-05-29,1466.014
2015-06-01,1445.143
2015-06-02,1441.456
2015-06-03,1442.552
2015-06-04,1398.727
2015-06-05,1381.596
2015-06-08,1382.592
2015-06-09,1385.036
2015-06-10,1402.596
2015-06-11,1423.049
2015-06-12,1419.848
2015-06-15,1425.865
2015-06-16,1426.297
2015-06-17,1429.496
2015-06-18,1441.892
2015-06-19,1446.471
2015-06-22,1452.755
2015-06-23,1465.469
2015-06-24,1459.908
2015-06-25,1460.461
2015-06-26,1416.97
2015-06-29,1382.886
2015-06-30,1396.579
2015-07-01,1399.04
2015-07-02,1412.114
2015-07-03,1374.73
2015-07-06,1360.0
2015-07-07,1367.448
2015-07-08,1338.185
2015-07-09,1337.996
2015-07-10,1345.852
2015-07-13,1330.059
2015-07-14,1368.341
2015-07-15,1369.277
2015-07-16,1383.589
2015-07-17,1374.837
2015-07-20,1377.351
2015-07-21,1393.952
2015-07-22,1359.26
2015-07-23,1343.033
2015-07-24,1321.782
2015-07-27,1333.832
2015-07-28,1334.091
2015-07-29,1345.503
2015-07-30,1354.788
2015-07-31,1371.5
2015-08-03,1351.583
2015-08-04,1376.029
2015-08-05,1361.572
2015-08-06,1351.011
2015-08-07,1316.014
2015-08-10,1326.778
2015-08-11,1300.495
2015-08-12,1283.88
2015-08-13,1292.244
2015-08-14,1280.98
2015-08-17,1287.194
2015-08-18,1263.785
2015-08-19,1287.325
2015-08-20,1262.576
2015-08-21,1237.241
2015-08-24,1153.553
2015-08-25,1189.403
2015-08-26,1190.721
2015-08-27,1210.324
2015-08-28,1227.417
2015-08-31,1201.337
2015-09-01,1164.732
2015-09-02,1163.955
2015-09-03,1152.184
2015-09-04,1137.561
2015-09-07,1128.505
2015-09-08,1162.361
2015-09-09,1202.944
2015-09-10,1173.804
2015-09-11,1167.69
2015-09-14,1191.384
2015-09-15,1158.619
2015-09-16,1199.528
2015-09-17,1209.677
2015-09-18,1224.646
2015-09-21,1182.822
2015-09-22,1176.248
2015-09-23,1135.364
2015-09-24,1145.682
2015-09-25,1140.056
2015-09-28,1153.196
2015-09-29,1106.178
2015-09-30,1134.282
2015-10-01,1159.858
2015-10-02,1140.866
2015-10-05,1173.094
2015-10-06,1190.519
2015-10-07,1219.835
2015-10-08,1228.752
2015-10-09,1273.139
2015-10-12,1268.822
2015-10-13,1245.07
2015-10-14,1236.597
2015-10-15,1254.93
2015-10-16,1251.781
2015-10-19,1256.367
2015-10-20,1239.012
2015-10-21,1234.95
2015-10-22,1241.618
2015-10-23,1263.115
2015-10-26,1270.798
2015-10-27,1261.121
2015-10-28,1232.782
2015-10-29,1203.543
2015-10-30,1197.079
2015-11-02,1181.117
2015-11-03,1201.014
2015-11-04,1202.955
2015-11-05,1190.721
2015-11-06,1174.915
2015-11-09,1146.15
2015-11-10,1140.715
2015-11-11,1149.638
2015-11-12,1157.045
2015-11-13,1142.448
2015-11-16,1124.253
2015-11-17,1153.091
2015-11-18,1146.273
2015-11-19,1197.964
2015-11-20,1207.205
2015-11-23,1198.761
2015-11-24,1193.64
2015-11-25,1186.52
2015-11-26,1182.185
2015-11-27,1175.414
2015-11-30,1171.86
2015-12-01,1209.802
2015-12-02,1212.949
2015-12-03,1197.992
2015-12-04,1188.967
2015-12-07,1176.898
2015-12-08,1147.106
2015-12-09,1139.424
2015-12-10,1140.275
2015-12-11,1124.821
2015-12-14,1099.27
2015-12-15,1078.455
2015-12-16,1115.689
2015-12-17,1115.841
2015-12-18,1123.222
2015-12-21,1129.829
2015-12-22,1131.717
2015-12-23,1143.045
2015-12-24,1173.692
2015-12-25,1173.692
2015-12-28,1172.239
2015-12-29,1188.767
2015-12-30,1201.154
2015-12-31,1191.275
2016-01-01,1191.275
2016-01-04,1164.361
2016-01-05,1142.573
2016-01-06,1113.547
2016-01-07,1070.902
2016-01-08,1062.307
2016-01-11,1045.008
2016-01-12,1038.158
2016-01-13,1054.072
2016-01-14,1035.216
2016-01-15,1021.343
2016-01-18,1007.291
2016-01-19,1021.543
2016-01-20,984.882
2016-01-21,998.586
2016-01-22,1025.483
2016-01-25,1041.07
2016-01-26,1045.476
2016-01-27,1032.883
2016-01-28,1048.079
2016-01-29,1060.758
2016-02-01,1066.04
2016-02-02,1048.702
2016-02-03,1029.011
2016-02-04,1084.545
2016-02-05,1065.83
2016-02-08,1062.101
2016-02-09,1023.993
2016-02-10,1010.049
2016-02-11,1013.567
2016-02-12,998.383
2016-02-15,1034.326
2016-02-16,1050.224
2016-02-17,1054.276
2016-02-18,1083.604
2016-02-19,1062.602
2016-02-22,1096.527
2016-02-23,1091.842
2016-02-24,1044.483
2016-02-25,1049.136
2016-02-26,1036.809
2016-02-29,1033.342
2016-03-01,1055.697
2016-03-02,1108.829
2016-03-03,1150.744
2016-03-04,1165.879
2016-03-07,1198.057
2016-03-08,1182.833
2016-03-09,1205.364
2016-03-10,1197.232
2016-03-11,1218.06
2016-03-14,1218.399
2016-03-15,1186.373
2016-03-16,1184.496
2016-03-17,1228.663
2016-03-18,1236.622
2016-03-21,1228.026
2016-03-22,1224.534
2016-03-23,1200.06
2016-03-24,1161.538
2016-03-25,1161.538
2016-03-28,1167.025
2016-03-29,1143.122
2016-03-30,1160.765
2016-03-31,1179.631
2016-04-01,1150.452
2016-04-04,1141.353
2016-04-05,1110.496
2016-04-06,1116.962
2016-04-07,1117.893
2016-04-08,1114.765
2016-04-11,1121.145
2016-04-12,1145.115
2016-04-13,1177.954
2016-04-14,1216.904
2016-04-15,1225.298
2016-04-18,1217.117
2016-04-19,1251.506
2016-04-20,1260.332
2016-04-21,1276.082
2016-04-22,1261.927
2016-04-25,1262.09
2016-04-26,1256.888
2016-04-27,1216.078
2016-04-28,1237.64
2016-04-29,1248.765
2016-05-02,1233.515
2016-05-03,1238.574
2016-05-04,1198.123
2016-05-05,1204.792
2016-05-06,1187.158
2016-05-09,1189.548
2016-05-10,1197.33
2016-05-11,1206.661
2016-05-12,1201.07
2016-05-13,1177.618
2016-05-16,1189.845
2016-05-17,1210.061
2016-05-18,1193.968
2016-05-19,1173.691
2016-05-20,1182.929
2016-05-23,1166.74
2016-05-24,1158.493
2016-05-25,1181.639
2016-05-26,1195.44
2016-05-27,1194.174
2016-05-30,1192.126
2016-05-31,1193.717
2016-06-01,1175.975
2016-06-02,1157.237
2016-06-03,1183.482
2016-06-06,1201.767
2016-06-07,1220.486
2016-06-08,1222.153
2016-06-09,1216.153
2016-06-10,1192.308
2016-06-13,1192.147
2016-06-14,1156.949
2016-06-15,1147.264
2016-06-16,1126.949
2016-06-17,1147.345
2016-06-20,1193.719
2016-06-21,1192.741
2016-06-22,1200.369
2016-06-23,1217.71
2016-06-24,1150.379
2016-06-27,1131.565
2016-06-28,1132.184
2016-06-29,1154.716
2016-06-30,1180.043
2016-07-01,1187.474
2016-07-04,1201.321
2016-07-05,1176.247
2016-07-06,1163.666
2016-07-07,1174.039
2016-07-08,1183.659
2016-07-11,1214.323
2016-07-12,1234.466
2016-07-13,1250.51
2016-07-14,1255.738
2016-07-15,1253.452
2016-07-18,1259.199
2016-07-19,1237.823
2016-07-20,1242.123
2016-07-21,1250.281
2016-07-22,1236.936
2016-07-25,1248.306
2016-07-26,1261.638
2016-07-27,1259.473
2016-07-28,1269.187
2016-07-29,1279.942
2016-08-01,1279.587
2016-08-02,1277.29
2016-08-03,1250.976
2016-08-04,1263.179
2016-08-05,1268.82
2016-08-08,1294.587
2016-08-09,1312.169
2016-08-10,1316.614
2016-08-11,1302.911
2016-08-12,1304.883
2016-08-15,1302.148
2016-08-16,1300.416
2016-08-17,1306.865
2016-08-18,1307.544
2016-08-19,1302.15
2016-08-22,1301.534
2016-08-23,1313.645
2016-08-24,1317.982
2016-08-25,1312.277
2016-08-26,1309.139
2016-08-29,1284.215
2016-08-30,1275.643
2016-08-31,1267.45
2016-09-01,1269.967
2016-09-02,1263.531
2016-09-05,1288.737
2016-09-06,1304.889
2016-09-07,1306.817
2016-09-08,1298.706
2016-09-09,1273.479
2016-09-12,1233.571
2016-09-13,1221.873
2016-09-14,1224.437
2016-09-15,1235.559
2016-09-16,1243.086
2016-09-19,1257.561
2016-09-20,1262.909
2016-09-21,1277.134
2016-09-22,1298.875
2016-09-23,1314.026
2016-09-26,1315.491
2016-09-27,1309.522
2016-09-28,1307.654
2016-09-29,1331.154
2016-09-30,1319.818
2016-10-03,1336.179
2016-10-04,1336.935
2016-10-05,1325.895
2016-10-06,1333.621
2016-10-07,1336.482
2016-10-10,1347.73
2016-10-11,1341.382
2016-10-12,1341.852
2016-10-13,1318.422
2016-10-14,1325.958
2016-10-17,1318.278
2016-10-18,1333.626
2016-10-19,1343.592
2016-10-20,1336.532
2016-10-21,1335.47
2016-10-24,1335.725
2016-10-25,1351.54
2016-10-26,1342.178
2016-10-27,1316.297
2016-10-28,1315.054
2016-10-31,1323.741
2016-11-01,1327.302
2016-11-02,1312.585
2016-11-03,1314.213
2016-11-04,1297.192
2016-11-07,1321.389
2016-11-08,1329.626
2016-11-09,1288.446
2016-11-10,1333.865
2016-11-11,1357.01
2016-11-14,1357.312
2016-11-15,1354.548
2016-11-16,1340.128
2016-11-17,1340.436
2016-11-18,1321.71
2016-11-21,1327.989
2016-11-22,1346.145
2016-11-23,1368.174
2016-11-24,1374.023
2016-11-25,1386.524
2016-11-28,1378.089
2016-11-29,1372.793
2016-11-30,1349.648
2016-12-01,1369.967
2016-12-02,1365.893
2016-12-05,1357.634
2016-12-06,1361.773
2016-12-07,1385.057
2016-12-08,1400.397
2016-12-09,1413.169
2016-12-12,1423.866
2016-12-13,1413.718
2016-12-14,1427.655
2016-12-15,1391.001
2016-12-16,1376.18
2016-12-19,1379.167
2016-12-20,1385.433
2016-12-21,1391.627
2016-12-22,1397.325
2016-12-23,1383.353
2016-12-26,1383.353
2016-12-27,1386.053
2016-12-28,1392.815
2016-12-29,1407.333
2016-12-30,1396.333
2017-01-02,1396.333
2017-01-03,1409.401
2017-01-04,1428.297
2017-01-05,1446.466
2017-01-06,1442.453
2017-01-09,1465.776
2017-01-10,1460.189
2017-01-11,1457.45
2017-01-12,1483.708
2017-01-13,1462.243
2017-01-16,1465.574
2017-01-17,1463.755
2017-01-18,1458.63
2017-01-19,1451.853
2017-01-20,1433.279
2017-01-23,1432.696
2017-01-24,1438.733
2017-01-25,1443.486
2017-01-26,1439.188
2017-01-27,1461.671
2017-01-30,1450.588
2017-01-31,1445.672
2017-02-01,1448.796
2017-02-02,1470.1
2017-02-03,1462.865
2017-02-06,1456.564
2017-02-07,1450.64
2017-02-08,1464.49
2017-02-09,1460.094
2017-02-10,1483.46
2017-02-13,1486.204
2017-02-14,1481.575
2017-02-15,1515.391
2017-02-16,1526.706
2017-02-17,1525.644
2017-02-20,1531.931
2017-02-21,1529.188
2017-02-22,1537.578
2017-02-23,1543.858
2017-02-24,1524.551
2017-02-27,1519.522
2017-02-28,1518.037
2017-03-01,1515.475
2017-03-02,1522.524
2017-03-03,1506.458
2017-03-06,1517.763
2017-03-07,1526.196
2017-03-08,1517.867
2017-03-09,1512.938
2017-03-10,1531.051
2017-03-13,1534.171
2017-03-14,1532.331
2017-03-15,1539.446
2017-03-16,1542.184
2017-03-17,1553.581
2017-03-20,1557.041
2017-03-21,1550.85
2017-03-22,1510.749
2017-03-23,1507.79
2017-03-24,1518.427
2017-03-27,1519.173
2017-03-28,1550.847
2017-03-29,1572.514
2017-03-30,1582.0
2017-03-31,1561.342
2017-04-03,1560.556
2017-04-04,1542.599
2017-04-05,1547.421
2017-04-06,1526.981
2017-04-07,1517.782
2017-04-10,1528.214
2017-04-11,1536.745
2017-04-12,1546.469
2017-04-13,1554.661
2017-04-14,1554.661
2017-04-17,1559.171
2017-04-18,1533.977
2017-04-19,1510.692
2017-04-20,1525.695
2017-04-21,1534.409
2017-04-24,1551.879
2017-04-25,1545.931
2017-04-26,1547.338
2017-04-27,1550.782
2017-04-28,1556.628
2017-05-01,1573.586
2017-05-02,1560.248
2017-05-03,1519.471
2017-05-04,1494.321
2017-05-05,1486.306
2017-05-08,1496.35
2017-05-09,1457.138
2017-05-10,1464.716
2017-05-11,1460.736
2017-05-12,1460.247
2017-05-15,1472.02
2017-05-16,1479.007
2017-05-17,1453.885
2017-05-18,1446.892
2017-05-19,1438.738
2017-05-22,1459.006
2017-05-23,1452.946
2017-05-24,1444.263
2017-05-25,1451.002
2017-05-26,1434.17
2017-05-29,1414.579
2017-05-30,1427.608
2017-05-31,1429.308
2017-06-01,1415.247
2017-06-02,1440.247
2017-06-05,1431.019
2017-06-06,1416.787
2017-06-07,1427.5
2017-06-08,1431.304
2017-06-09,1428.743
2017-06-12,1431.4
2017-06-13,1461.709
2017-06-14,1492.691
2017-06-15,1460.874
2017-06-16,1473.966
2017-06-19,1482.944
2017-06-20,1461.92
2017-06-21,1423.156
2017-06-22,1435.265
2017-06-23,1437.96
2017-06-26,1440.97
2017-06-27,1445.406
2017-06-28,1461.781
2017-06-29,1499.522
2017-06-30,1476.457
2017-07-03,1466.496
2017-07-04,1491.337
2017-07-05,1480.422
2017-07-06,1473.763
2017-07-07,1465.996
2017-07-10,1472.006
2017-07-11,1478.964
2017-07-12,1475.326
2017-07-13,1497.911
2017-07-14,1524.542
2017-07-17,1523.736
2017-07-18,1523.96
2017-07-19,1558.284
2017-07-20,1579.552
2017-07-21,1558.749
2017-07-24,1552.01
2017-07-25,1561.202
2017-07-26,1570.931
2017-07-27,1584.734
2017-07-28,1566.757
2017-07-31,1565.895
2017-08-01,1580.259
2017-08-02,1566.63
2017-08-03,1555.071
2017-08-04,1538.718
2017-08-07,1552.45
2017-08-08,1545.032
2017-08-09,1548.605
2017-08-10,1549.86
2017-08-11,1527.437
2017-08-14,1539.264
2017-08-15,1539.168
2017-08-16,1569.438
2017-08-17,1568.63
2017-08-18,1550.301
2017-08-21,1553.164
2017-08-22,1554.66
2017-08-23,1546.857
2017-08-24,1546.927
2017-08-25,1547.192
2017-08-28,1536.418
2017-08-29,1525.763
2017-08-30,1510.534
2017-08-31,1526.992
2017-09-01,1538.482
2017-09-04,1527.506
2017-09-05,1542.772
2017-09-06,1525.205
2017-09-07,1537.038
2017-09-08,1533.734
2017-09-11,1545.918
2017-09-12,1566.837
2017-09-13,1561.353
2017-09-14,1563.732
2017-09-15,1556.459
2017-09-18,1560.191
2017-09-19,1564.055
2017-09-20,1571.541
2017-09-21,1535.125
2017-09-22,1556.59
2017-09-25,1549.922
2017-09-26,1532.309
2017-09-27,1528.634
2017-09-28,1525.772
2017-09-29,1529.25
2017-10-02,1540.85
2017-10-03,1532.534
2017-10-04,1523.846
2017-10-05,1510.276
2017-10-06,1520.61
2017-10-09,1528.636
2017-10-10,1534.924
2017-10-11,1537.934
2017-10-12,1551.871
2017-10-13,1568.783
2017-10-16,1571.786
2017-10-17,1576.815
2017-10-18,1577.093
2017-10-19,1589.574
2017-10-20,1579.545
2017-10-23,1573.63
2017-10-24,1566.599
2017-10-25,1555.888
2017-10-26,1552.976
2017-10-27,1543.682
2017-10-30,1552.381
2017-10-31,1543.544
2017-11-01,1553.72
2017-11-02,1556.106
2017-11-03,1546.473
2017-11-06,1537.55
2017-11-07,1542.728
2017-11-08,1554.953
2017-11-09,1563.5
2017-11-10,1563.621
2017-11-13,1561.345
2017-11-14,1542.39
2017-11-15,1525.537
2017-11-16,1529.885
2017-11-17,1525.266
2017-11-20,1522.29
2017-11-21,1530.686
2017-11-22,1532.205
2017-11-23,1535.843
2017-11-24,1532.286
2017-11-27,1531.54
2017-11-28,1520.513
2017-11-29,1523.377
2017-11-30,1516.616
2017-12-01,1517.474
2017-12-04,1510.549
2017-12-05,1509.339
2017-12-06,1503.912
2017-12-07,1504.27
2017-12-08,1507.671
2017-12-11,1516.485
2017-12-12,1525.915
2017-12-13,1538.878
2017-12-14,1548.205
2017-12-15,1533.914
2017-12-18,1547.777
2017-12-19,1548.507
2017-12-20,1551.297
2017-12-21,1544.694
2017-12-22,1552.977
2017-12-25,1552.977
2017-12-26,1553.179
2017-12-27,1561.034
2017-12-28,1574.02
2017-12-29,1574.385
2018-01-01,1574.385
2018-01-02,1573.802
2018-01-03,1574.022
2018-01-04,1576.763
2018-01-05,1591.388
2018-01-08,1590.545
2018-01-09,1590.942
2018-01-10,1588.673
2018-01-11,1589.774
2018-01-12,1588.056
2018-01-15,1605.635
2018-01-16,1592.507
2018-01-17,1589.327
2018-01-18,1594.931
2018-01-19,1596.093
2018-01-22,1585.518
2018-01-23,1594.213
2018-01-24,1610.811
2018-01-25,1610.881
2018-01-26,1610.682
2018-01-29,1620.248
2018-01-30,1609.892
2018-01-31,1615.986
2018-02-01,1619.616
2018-02-02,1610.264
2018-02-05,1589.512
2018-02-06,1529.346
2018-02-07,1520.581
2018-02-08,1520.502
2018-02-09,1516.402
2018-02-12,1512.783
2018-02-13,1525.159
2018-02-14,1527.185
2018-02-15,1538.164
2018-02-16,1536.87
2018-02-19,1541.33
2018-02-20,1535.896
2018-02-21,1529.754
2018-02-22,1534.662
2018-02-23,1545.509
2018-02-26,1568.871
2018-02-27,1568.499
2018-02-28,1554.152
2018-03-01,1540.307
2018-03-02,1533.422
2018-03-05,1523.401
2018-03-06,1549.498
2018-03-07,1531.271
2018-03-08,1537.854
2018-03-09,1557.085
2018-03-12,1569.511
2018-03-13,1568.487
2018-03-14,1553.591
2018-03-15,1529.253
2018-03-16,1512.199
2018-03-19,1504.985
2018-03-20,1501.751
2018-03-21,1511.231
2018-03-22,1499.704
2018-03-23,1474.178
2018-03-26,1460.74
2018-03-27,1461.845
2018-03-28,1444.889
2018-03-29,1444.752
2018-03-30,1444.752
2018-04-02,1443.81
2018-04-03,1441.529
2018-04-04,1452.62
2018-04-05,1463.445
2018-04-06,1460.819
2018-04-09,1463.505
2018-04-10,1494.562
2018-04-11,1480.858
2018-04-12,1473.176
2018-04-13,1473.837
2018-04-16,1474.261
2018-04-17,1470.626
2018-04-18,1472.732
2018-04-19,1468.673
2018-04-20,1448.317
2018-04-23,1448.172
2018-04-24,1452.086
2018-04-25,1445.967
2018-04-26,1421.244
2018-04-27,1425.662
2018-04-30,1434.453
2018-05-01,1441.123
2018-05-02,1452.961
2018-05-03,1462.072
2018-05-04,1450.678
2018-05-07,1453.311
2018-05-08,1449.253
2018-05-09,1442.335
2018-05-10,1446.579
2018-05-11,1449.175
2018-05-14,1461.337
2018-05-15,1444.065
2018-05-16,1451.313
2018-05-17,1456.001
2018-05-18,1451.111
2018-05-21,1452.566
2018-05-22,1448.587
2018-05-23,1439.069
2018-05-24,1438.552
2018-05-25,1437.355
2018-05-28,1431.996
2018-05-29,1431.378
2018-05-30,1421.572
2018-05-31,1423.094
2018-06-01,1416.078
2018-06-04,1442.173
2018-06-05,1428.917
2018-06-06,1436.688
2018-06-07,1439.506
2018-06-08,1428.897
2018-06-11,1431.059
2018-06-12,1424.349
2018-06-13,1410.532
2018-06-14,1396.448
2018-06-15,1401.803
2018-06-18,1399.419
2018-06-19,1384.501
2018-06-20,1411.521
2018-06-21,1423.075
2018-06-22,1441.319
2018-06-25,1426.534
2018-06-26,1426.102
2018-06-27,1425.311
2018-06-28,1430.915
2018-06-29,1435.227
2018-07-02,1417.035
2018-07-03,1433.722
2018-07-04,1427.629
2018-07-05,1437.905
2018-07-06,1464.409
2018-07-09,1481.384
2018-07-10,1470.924
2018-07-11,1448.417
2018-07-12,1463.18
2018-07-13,1458.581
2018-07-16,1451.821
2018-07-17,1441.765
2018-07-18,1453.285
2018-07-19,1450.71
2018-07-20,1464.084
2018-07-23,1443.907
2018-07-24,1457.843
2018-07-25,1455.371
2018-07-26,1449.073
2018-07-27,1468.414
2018-07-30,1463.243
2018-07-31,1473.988
2018-08-01,1461.676
2018-08-02,1442.722
2018-08-03,1433.84
2018-08-06,1446.711
2018-08-07,1447.83
2018-08-08,1457.934
2018-08-09,1465.502
2018-08-10,1449.249
2018-08-13,1432.514
2018-08-14,1446.598
2018-08-15,1443.601
2018-08-16,1452.671
2018-08-17,1457.783
2018-08-20,1461.025
2018-08-21,1446.674
2018-08-22,1433.048
2018-08-23,1405.618
2018-08-24,1409.053
2018-08-27,1417.984
2018-08-28,1431.292
2018-08-29,1446.961
2018-08-30,1438.71
2018-08-31,1416.873
2018-09-03,1410.355
2018-09-04,1396.116
2018-09-05,1381.429
2018-09-06,1385.095
2018-09-07,1372.433
2018-09-10,1363.617
2018-09-11,1370.374
2018-09-12,1373.321
2018-09-13,1376.311
2018-09-14,1384.701
2018-09-17,1390.567
2018-09-18,1396.087
2018-09-19,1420.187
2018-09-20,1418.997
2018-09-21,1428.29
2018-09-24,1426.326
2018-09-25,1416.046
2018-09-26,1414.653
2018-09-27,1401.629
2018-09-28,1420.59
2018-10-01,1403.3
2018-10-02,1390.504
2018-10-03,1383.196
2018-10-04,1382.976
2018-10-05,1381.117
2018-10-08,1358.454
2018-10-09,1354.75
2018-10-10,1360.558
2018-10-11,1323.564
2018-10-12,1327.669
2018-10-15,1311.675
2018-10-16,1319.016
2018-10-17,1327.65
2018-10-18,1332.174
2018-10-19,1335.652
2018-10-22,1320.692
2018-10-23,1299.904
2018-10-24,1300.209
2018-10-25,1260.194
2018-10-26,1265.367
2018-10-29,1279.734
2018-10-30,1308.02
2018-10-31,1311.325
2018-11-01,1333.76
2018-11-02,1332.438
2018-11-05,1333.075
2018-11-06,1352.713
2018-11-07,1370.227
2018-11-08,1385.481
2018-11-09,1380.465
2018-11-12,1375.398
2018-11-13,1356.913
2018-11-14,1327.968
2018-11-15,1332.398
2018-11-16,1343.176
2018-11-19,1334.673
2018-11-20,1336.609
2018-11-21,1333.632
2018-11-22,1340.131
2018-11-23,1347.648
2018-11-26,1338.82
2018-11-27,1354.617
2018-11-28,1352.311
2018-11-29,1376.838
2018-11-30,1354.999
2018-12-03,1379.869
2018-12-04,1364.754
2018-12-05,1339.903
2018-12-06,1324.886
2018-12-07,1330.561
2018-12-10,1290.183
2018-12-11,1298.422
2018-12-12,1325.885
2018-12-13,1329.233
2018-12-14,1298.609
2018-12-17,1304.973
2018-12-18,1288.95
2018-12-19,1296.141
2018-12-20,1271.524
2018-12-21,1255.934
2018-12-24,1254.244
2018-12-25,1254.244
2018-12-26,1255.312
2018-12-27,1272.701
2018-12-28,1298.93
2018-12-31,1301.343
2019-01-01,1301.343
2019-01-02,1267.54
2019-01-03,1283.603
2019-01-04,1302.87
2019-01-07,1321.641
2019-01-08,1328.332
2019-01-09,1341.887
2019-01-10,1352.015
2019-01-11,1346.477
2019-01-14,1349.71
2019-01-15,1358.098
2019-01-16,1357.684
2019-01-17,1357.371
2019-01-18,1367.648
2019-01-21,1363.702
2019-01-22,1345.609
2019-01-23,1339.675
2019-01-24,1339.187
2019-01-25,1360.054
2019-01-28,1360.244
2019-01-29,1347.497
2019-01-30,1359.08
2019-01-31,1358.58
2019-02-01,1351.043
2019-02-04,1353.141
2019-02-05,1410.195
2019-02-06,1384.46
2019-02-07,1398.167
2019-02-08,1393.622
2019-02-11,1379.823
2019-02-12,1380.969
2019-02-13,1385.34
2019-02-14,1376.453
2019-02-15,1385.191
2019-02-18,1392.387
2019-02-19,1408.025
2019-02-20,1407.314
2019-02-21,1407.78
2019-02-22,1423.56
2019-02-25,1432.431
2019-02-26,1420.158
2019-02-27,1422.512
2019-02-28,1424.799
2019-03-01,1425.965
2019-03-04,1425.212
2019-03-05,1420.728
2019-03-06,1423.527
2019-03-07,1432.058
2019-03-08,1414.356
2019-03-11,1414.381
2019-03-12,1416.867
2019-03-13,1416.419
2019-03-14,1411.049
2019-03-15,1410.543
2019-03-18,1413.08
2019-03-19,1412.2
2019-03-20,1404.514
2019-03-21,1411.717
2019-03-22,1415.326
2019-03-25,1404.906
2019-03-26,1408.858
2019-03-27,1398.95
2019-03-28,1406.882
2019-03-29,1412.727
2019-04-01,1426.401
2019-04-02,1416.849
2019-04-03,1434.833
2019-04-04,1423.706
2019-04-05,1408.638
2019-04-08,1413.583
2019-04-09,1410.69
2019-04-10,1414.582
2019-04-11,1404.229
2019-04-12,1429.152
2019-04-15,1433.283
2019-04-16,1441.28
2019-04-17,1444.241
2019-04-18,1441.894
2019-04-19,1441.894
2019-04-22,1438.265
2019-04-23,1442.269
2019-04-24,1443.709
2019-04-25,1438.58
2019-04-26,1446.298
2019-04-29,1440.226
2019-04-30,1427.767
2019-05-01,1445.183
2019-05-02,1420.969
2019-05-03,1427.749
2019-05-06,1419.381
2019-05-07,1423.57
2019-05-08,1422.881
2019-05-09,1420.448
2019-05-10,1427.891
2019-05-13,1409.297
2019-05-14,1394.323
2019-05-15,1398.26
2019-05-16,1401.833
2019-05-17,1389.846
2019-05-20,1464.443
2019-05-21,1476.577
2019-05-22,1478.983
2019-05-23,1466.296
2019-05-24,1469.341
2019-05-27,1465.511
2019-05-28,1475.605
2019-05-29,1465.694
2019-05-30,1452.175
2019-05-31,1456.167
2019-06-03,1440.187
2019-06-04,1454.532
2019-06-05,1466.568
2019-06-06,1465.955
2019-06-07,1486.517
2019-06-10,1476.767
2019-06-11,1495.656
2019-06-12,1495.363
2019-06-13,1480.99
2019-06-14,1477.704
2019-06-17,1467.29
2019-06-18,1477.796
2019-06-19,1496.631
2019-06-20,1508.819
2019-06-21,1505.197
2019-06-24,1519.506
2019-06-25,1520.357
2019-06-26,1515.921
2019-06-27,1537.283
2019-06-28,1526.584
2019-07-01,1521.495
2019-07-02,1523.133
2019-07-03,1533.148
2019-07-04,1536.324
2019-07-05,1525.258
2019-07-08,1509.074
2019-07-09,1501.205
2019-07-10,1506.363
2019-07-11,1515.509
2019-07-12,1518.424
2019-07-15,1517.001
2019-07-16,1513.366
2019-07-17,1516.79
2019-07-18,1513.546
2019-07-19,1525.458
2019-07-22,1527.381
2019-07-23,1523.992
2019-07-24,1527.568
2019-07-25,1526.589
2019-07-26,1512.562
2019-07-29,1513.02
2019-07-30,1514.933
2019-07-31,1510.454
2019-08-01,1498.54
2019-08-02,1466.502
2019-08-05,1435.789
2019-08-06,1408.611
2019-08-07,1406.278
2019-08-08,1425.034
2019-08-09,1426.915
2019-08-12,1417.392
2019-08-13,1420.555
2019-08-14,1420.77
2019-08-15,1381.864
2019-08-16,1385.097
2019-08-19,1396.322
