Date,AUSTRALIA LARGE VALUE Large Cap
2010-09-06,905.854
2010-09-07,904.392
2010-09-08,901.977
2010-09-09,920.978
2010-09-10,917.648
2010-09-13,939.75
2010-09-14,943.349
2010-09-15,951.472
2010-09-16,934.149
2010-09-17,938.786
2010-09-20,950.199
2010-09-21,946.489
2010-09-22,956.168
2010-09-23,950.709
2010-09-24,949.746
2010-09-27,971.065
2010-09-28,973.296
2010-09-29,968.459
2010-09-30,951.901
2010-10-01,948.897
2010-10-04,955.659
2010-10-05,955.842
2010-10-06,976.832
2010-10-07,980.707
2010-10-08,979.568
2010-10-11,981.369
2010-10-12,965.655
2010-10-13,969.152
2010-10-14,987.514
2010-10-15,977.98
2010-10-18,974.899
2010-10-19,955.729
2010-10-20,962.966
2010-10-21,959.043
2010-10-22,958.18
2010-10-25,985.823
2010-10-26,970.832
2010-10-27,950.786
2010-10-28,969.445
2010-10-29,967.267
2010-11-01,982.297
2010-11-02,997.884
2010-11-03,996.931
2010-11-04,1013.678
2010-11-05,1012.546
2010-11-08,1005.483
2010-11-09,1000.466
2010-11-10,978.676
2010-11-11,980.292
2010-11-12,966.606
2010-11-15,967.068
2010-11-16,963.071
2010-11-17,956.722
2010-11-18,960.232
2010-11-19,951.351
2010-11-22,954.955
2010-11-23,937.195
2010-11-24,941.401
2010-11-25,940.127
2010-11-26,922.097
2010-11-29,923.906
2010-11-30,919.29
2010-12-01,922.932
2010-12-02,951.363
2010-12-03,967.363
2010-12-06,964.036
2010-12-07,972.991
2010-12-08,951.454
2010-12-09,972.14
2010-12-10,981.541
2010-12-13,997.332
2010-12-14,1000.621
2010-12-15,992.765
2010-12-16,986.38
2010-12-17,983.94
2010-12-20,982.146
2010-12-21,995.134
2010-12-22,996.771
2010-12-23,1004.738
2010-12-24,1001.541
2010-12-27,1000.942
2010-12-28,1009.174
2010-12-29,1010.963
2010-12-30,1008.663
2010-12-31,1009.991
2011-01-03,1003.685
2011-01-04,987.406
2011-01-05,976.352
2011-01-06,974.596
2011-01-07,976.618
2011-01-10,970.841
2011-01-11,965.129
2011-01-12,970.656
2011-01-13,989.427
2011-01-14,984.325
2011-01-17,982.712
2011-01-18,993.411
2011-01-19,1004.978
2011-01-20,978.155
2011-01-21,987.526
2011-01-24,1005.255
2011-01-25,1005.569
2011-01-26,1007.086
2011-01-27,1005.834
2011-01-28,1003.124
2011-01-31,1007.31
2011-02-01,1019.103
2011-02-02,1017.404
2011-02-03,1027.061
2011-02-04,1040.629
2011-02-07,1046.77
2011-02-08,1056.534
2011-02-09,1062.294
2011-02-10,1059.239
2011-02-11,1050.16
2011-02-14,1064.371
2011-02-15,1057.575
2011-02-16,1061.077
2011-02-17,1072.268
2011-02-18,1072.305
2011-02-21,1063.805
2011-02-22,1043.191
2011-02-23,1037.935
2011-02-24,1038.638
2011-02-25,1055.305
2011-02-28,1053.738
2011-03-01,1047.281
2011-03-02,1042.053
2011-03-03,1033.518
2011-03-04,1043.003
2011-03-07,1033.02
2011-03-08,1033.291
2011-03-09,1029.474
2011-03-10,1011.437
2011-03-11,1005.593
2011-03-14,1001.648
2011-03-15,968.808
2011-03-16,963.197
2011-03-17,958.836
2011-03-18,981.17
2011-03-21,996.947
2011-03-22,1007.337
2011-03-23,1009.945
2011-03-24,1029.086
2011-03-25,1045.264
2011-03-28,1044.686
2011-03-29,1047.585
2011-03-30,1065.517
2011-03-31,1068.227
2011-04-01,1074.523
2011-04-04,1073.95
2011-04-05,1075.919
2011-04-06,1086.441
2011-04-07,1090.127
2011-04-08,1104.869
2011-04-11,1107.48
2011-04-12,1088.269
2011-04-13,1102.987
2011-04-14,1099.598
2011-04-15,1093.047
2011-04-18,1089.894
2011-04-19,1081.156
2011-04-20,1115.449
2011-04-21,1136.199
2011-04-22,1136.199
2011-04-25,1132.022
2011-04-26,1138.473
2011-04-27,1136.375
2011-04-28,1154.669
2011-04-29,1151.474
2011-05-02,1158.992
2011-05-03,1137.457
2011-05-04,1108.855
2011-05-05,1094.31
2011-05-06,1112.033
2011-05-09,1110.922
2011-05-10,1109.988
2011-05-11,1110.65
2011-05-12,1083.031
2011-05-13,1086.185
2011-05-16,1079.662
2011-05-17,1079.141
2011-05-18,1084.907
2011-05-19,1098.232
2011-05-20,1096.068
2011-05-23,1059.055
2011-05-24,1056.522
2011-05-25,1040.159
2011-05-26,1061.845
2011-05-27,1076.401
2011-05-30,1068.526
2011-05-31,1073.549
2011-06-01,1073.273
2011-06-02,1042.993
2011-06-03,1044.363
2011-06-06,1047.633
2011-06-07,1050.166
2011-06-08,1033.308
2011-06-09,1037.81
2011-06-10,1032.935
2011-06-13,1034.55
2011-06-14,1059.21
2011-06-15,1052.287
2011-06-16,1018.157
2011-06-17,1029.202
2011-06-20,1022.845
2011-06-21,1040.668
2011-06-22,1047.558
2011-06-23,1022.955
2011-06-24,1033.454
2011-06-27,1018.902
2011-06-28,1033.93
2011-06-29,1054.19
2011-06-30,1077.356
2011-07-01,1074.356
2011-07-04,1074.68
2011-07-05,1066.774
2011-07-06,1063.679
2011-07-07,1072.547
2011-07-08,1077.291
2011-07-11,1047.598
2011-07-12,1019.42
2011-07-13,1035.641
2011-07-14,1020.298
2011-07-15,1009.261
2011-07-18,1003.138
2011-07-19,1012.331
2011-07-20,1036.268
2011-07-21,1048.647
2011-07-22,1068.703
2011-07-25,1046.263
2011-07-26,1066.979
2011-07-27,1064.287
2011-07-28,1047.903
2011-07-29,1036.448
2011-08-01,1051.704
2011-08-02,1022.22
2011-08-03,987.473
2011-08-04,957.068
2011-08-05,913.814
2011-08-08,878.805
2011-08-09,886.389
2011-08-10,917.91
2011-08-11,927.881
2011-08-12,934.386
2011-08-15,973.066
2011-08-16,963.248
2011-08-17,984.327
2011-08-18,961.311
2011-08-19,932.208
2011-08-22,925.213
2011-08-23,954.379
2011-08-24,950.045
2011-08-25,963.128
2011-08-26,968.57
2011-08-29,993.419
2011-08-30,1000.087
2011-08-31,1011.26
2011-09-01,1016.898
2011-09-02,996.286
2011-09-05,963.259
2011-09-06,939.742
2011-09-07,975.497
2011-09-08,979.845
2011-09-09,965.679
2011-09-12,915.399
2011-09-13,917.175
2011-09-14,888.525
2011-09-15,914.078
2011-09-16,942.177
2011-09-19,909.001
2011-09-20,907.561
2011-09-21,902.486
2011-09-22,849.417
2011-09-23,844.187
2011-09-26,843.882
2011-09-27,902.397
2011-09-28,904.924
2011-09-29,892.083
2011-09-30,882.475
2011-10-03,844.416
2011-10-04,823.239
2011-10-05,846.985
2011-10-06,888.431
2011-10-07,926.387
2011-10-10,950.782
2011-10-11,954.603
2011-10-12,971.952
2011-10-13,971.901
2011-10-14,985.161
2011-10-17,995.231
2011-10-18,972.265
2011-10-19,994.635
2011-10-20,973.011
2011-10-21,985.633
2011-10-24,1020.055
2011-10-25,1013.196
2011-10-26,1008.877
2011-10-27,1066.815
2011-10-28,1074.124
2011-10-31,1049.085
2011-11-01,1003.497
2011-11-02,994.445
2011-11-03,987.713
2011-11-04,1012.099
2011-11-07,1010.692
2011-11-08,1018.433
2011-11-09,1013.63
2011-11-10,984.17
2011-11-11,1011.294
2011-11-14,1008.879
2011-11-15,1000.094
2011-11-16,989.239
2011-11-17,984.261
2011-11-18,961.28
2011-11-21,934.271
2011-11-22,931.058
2011-11-23,897.705
2011-11-24,900.515
2011-11-25,887.84
2011-11-28,927.472
2011-11-29,947.387
2011-11-30,980.553
2011-12-01,1000.847
2011-12-02,1022.142
2011-12-05,1032.072
2011-12-06,1014.57
2011-12-07,1027.742
2011-12-08,1020.165
2011-12-09,997.024
2011-12-12,1001.618
2011-12-13,987.254
2011-12-14,969.863
2011-12-15,962.753
2011-12-16,972.525
2011-12-19,948.17
2011-12-20,960.276
2011-12-21,978.966
2011-12-22,978.02
2011-12-23,991.516
2011-12-26,991.516
2011-12-27,992.004
2011-12-28,974.663
2011-12-29,975.119
2011-12-30,983.62
2012-01-02,983.62
2012-01-03,1006.197
2012-01-04,1019.231
2012-01-05,1000.741
2012-01-06,988.984
2012-01-09,987.376
2012-01-10,1006.921
2012-01-11,1008.707
2012-01-12,1005.816
2012-01-13,1005.882
2012-01-16,999.536
2012-01-17,1019.69
2012-01-18,1011.922
2012-01-19,1013.234
2012-01-20,1021.644
2012-01-23,1027.412
2012-01-24,1021.221
2012-01-25,1045.512
2012-01-26,1062.679
2012-01-27,1062.104
2012-01-30,1050.687
2012-01-31,1053.26
2012-02-01,1054.79
2012-02-02,1062.212
2012-02-03,1062.01
2012-02-06,1069.903
2012-02-07,1068.34
2012-02-08,1069.248
2012-02-09,1071.677
2012-02-10,1049.714
2012-02-13,1066.45
2012-02-14,1051.62
2012-02-15,1061.178
2012-02-16,1042.859
2012-02-17,1045.131
2012-02-20,1069.928
2012-02-21,1066.506
2012-02-22,1060.291
2012-02-23,1059.387
2012-02-24,1068.824
2012-02-27,1065.978
2012-02-28,1064.934
2012-02-29,1078.125
2012-03-01,1071.073
2012-03-02,1072.392
2012-03-05,1065.096
2012-03-06,1043.483
2012-03-07,1027.448
2012-03-08,1039.968
2012-03-09,1047.772
2012-03-12,1028.725
2012-03-13,1048.195
2012-03-14,1049.057
2012-03-15,1060.442
2012-03-16,1070.638
2012-03-19,1076.547
2012-03-20,1063.245
2012-03-21,1054.863
2012-03-22,1058.089
2012-03-23,1070.96
2012-03-26,1078.767
2012-03-27,1085.941
2012-03-28,1085.454
2012-03-29,1080.416
2012-03-30,1076.318
2012-04-02,1074.187
2012-04-03,1073.817
2012-04-04,1067.221
2012-04-05,1072.077
2012-04-06,1072.077
2012-04-09,1072.389
2012-04-10,1062.058
2012-04-11,1056.366
2012-04-12,1076.674
2012-04-13,1077.542
2012-04-16,1073.714
2012-04-17,1077.515
2012-04-18,1089.165
2012-04-19,1083.723
2012-04-20,1088.196
2012-04-23,1079.764
2012-04-24,1090.511
2012-04-25,1093.157
2012-04-26,1103.583
2012-04-27,1108.269
2012-04-30,1112.297
2012-05-01,1113.433
2012-05-02,1106.469
2012-05-03,1103.955
2012-05-04,1091.101
2012-05-07,1075.312
2012-05-08,1069.013
2012-05-09,1059.582
2012-05-10,1066.831
2012-05-11,1057.636
2012-05-14,1061.054
2012-05-15,1056.793
2012-05-16,1034.266
2012-05-17,1023.677
2012-05-18,983.97
2012-05-21,989.095
2012-05-22,1001.538
2012-05-23,970.788
2012-05-24,971.493
2012-05-25,965.5
2012-05-28,985.094
2012-05-29,996.185
2012-05-30,978.513
2012-05-31,968.971
2012-06-01,971.025
2012-06-04,962.606
2012-06-05,980.621
2012-06-06,995.687
2012-06-07,1019.082
2012-06-08,998.713
2012-06-11,1004.275
2012-06-12,1004.992
2012-06-13,1009.58
2012-06-14,1003.56
2012-06-15,1015.526
2012-06-18,1039.269
2012-06-19,1048.431
2012-06-20,1056.907
2012-06-21,1041.325
2012-06-22,1027.088
2012-06-25,1020.674
2012-06-26,1024.604
2012-06-27,1040.755
2012-06-28,1036.897
2012-06-29,1073.174
2012-07-02,1084.89
2012-07-03,1086.758
2012-07-04,1090.873
2012-07-05,1094.134
2012-07-06,1086.854
2012-07-09,1078.963
2012-07-10,1077.374
2012-07-11,1085.751
2012-07-12,1067.505
2012-07-13,1087.032
2012-07-16,1093.239
2012-07-17,1109.403
2012-07-18,1121.851
2012-07-19,1146.021
2012-07-20,1134.852
2012-07-23,1109.626
2012-07-24,1109.067
2012-07-25,1105.389
2012-07-26,1125.314
2012-07-27,1148.934
2012-07-30,1169.524
2012-07-31,1180.331
2012-08-01,1179.523
2012-08-02,1173.468
2012-08-03,1174.711
2012-08-06,1186.699
2012-08-07,1192.112
2012-08-08,1202.559
2012-08-09,1197.668
2012-08-10,1182.788
2012-08-13,1171.691
2012-08-14,1169.154
2012-08-15,1169.007
2012-08-16,1184.969
2012-08-17,1187.288
2012-08-20,1198.67
2012-08-21,1209.454
2012-08-22,1202.32
2012-08-23,1205.791
2012-08-24,1189.728
2012-08-27,1184.889
2012-08-28,1190.581
2012-08-29,1189.983
2012-08-30,1180.95
2012-08-31,1186.931
2012-09-03,1179.502
2012-09-04,1166.03
2012-09-05,1154.841
2012-09-06,1169.815
2012-09-07,1177.189
2012-09-10,1174.336
2012-09-11,1178.706
2012-09-12,1195.532
2012-09-13,1191.423
2012-09-14,1214.254
2012-09-17,1211.211
2012-09-18,1202.809
2012-09-19,1208.685
2012-09-20,1200.144
2012-09-21,1211.969
2012-09-24,1203.616
2012-09-25,1206.615
2012-09-26,1192.273
2012-09-27,1207.804
2012-09-28,1206.644
2012-10-01,1206.896
2012-10-02,1206.661
2012-10-03,1199.879
2012-10-04,1214.232
2012-10-05,1223.761
2012-10-08,1216.906
2012-10-09,1221.033
2012-10-10,1220.742
2012-10-11,1226.569
2012-10-12,1221.996
2012-10-15,1224.52
2012-10-16,1234.169
2012-10-17,1254.033
2012-10-18,1258.358
2012-10-19,1244.138
2012-10-22,1234.879
2012-10-23,1231.126
2012-10-24,1233.776
2012-10-25,1239.45
2012-10-26,1232.068
2012-10-29,1228.285
2012-10-30,1237.333
2012-10-31,1243.224
2012-11-01,1231.139
2012-11-02,1223.256
2012-11-05,1227.492
2012-11-06,1239.444
2012-11-07,1246.092
2012-11-08,1242.85
2012-11-09,1242.256
2012-11-12,1246.815
2012-11-13,1225.008
2012-11-14,1226.593
2012-11-15,1212.95
2012-11-16,1202.207
2012-11-19,1216.006
2012-11-20,1214.425
2012-11-21,1209.304
2012-11-22,1225.638
2012-11-23,1233.18
2012-11-26,1233.014
2012-11-27,1239.285
2012-11-28,1240.614
2012-11-29,1247.01
2012-11-30,1255.212
2012-12-03,1264.726
2012-12-04,1266.052
2012-12-05,1269.522
2012-12-06,1271.129
2012-12-07,1281.216
2012-12-10,1284.422
2012-12-11,1290.197
2012-12-12,1288.655
2012-12-13,1289.284
2012-12-14,1289.452
2012-12-17,1283.76
2012-12-18,1286.496
2012-12-19,1287.131
2012-12-20,1291.034
2012-12-21,1290.34
2012-12-24,1285.943
2012-12-25,1285.943
2012-12-26,1283.712
2012-12-27,1283.85
2012-12-28,1291.073
2012-12-31,1286.94
2013-01-01,1286.94
2013-01-02,1310.322
2013-01-03,1319.587
2013-01-04,1311.76
2013-01-07,1314.756
2013-01-08,1306.646
2013-01-09,1315.092
2013-01-10,1328.946
2013-01-11,1326.625
2013-01-14,1330.368
2013-01-15,1328.679
2013-01-16,1335.281
2013-01-17,1340.376
2013-01-18,1340.097
2013-01-21,1344.553
2013-01-22,1349.173
2013-01-23,1355.533
2013-01-24,1356.076
2013-01-25,1362.155
2013-01-28,1358.109
2013-01-29,1384.688
2013-01-30,1381.726
2013-01-31,1378.47
2013-02-01,1388.238
2013-02-04,1383.549
2013-02-05,1375.584
2013-02-06,1377.21
2013-02-07,1382.432
2013-02-08,1392.866
2013-02-11,1382.443
2013-02-12,1383.984
2013-02-13,1408.882
2013-02-14,1417.289
2013-02-15,1413.849
2013-02-18,1441.552
2013-02-19,1453.862
2013-02-20,1454.336
2013-02-21,1409.458
2013-02-22,1428.841
2013-02-25,1442.987
2013-02-26,1421.21
2013-02-27,1426.767
2013-02-28,1450.149
2013-03-01,1447.965
2013-03-04,1426.611
2013-03-05,1464.442
2013-03-06,1481.903
2013-03-07,1479.825
2013-03-08,1474.864
2013-03-11,1488.235
2013-03-12,1493.98
2013-03-13,1469.512
2013-03-14,1467.399
2013-03-15,1497.845
2013-03-18,1464.597
2013-03-19,1453.302
2013-03-20,1456.598
2013-03-21,1465.573
2013-03-22,1476.603
2013-03-25,1491.352
2013-03-26,1482.181
2013-03-27,1487.52
2013-03-28,1480.497
2013-03-29,1480.497
2013-04-01,1478.935
2013-04-02,1497.584
2013-04-03,1496.569
2013-04-04,1474.917
2013-04-05,1454.318
2013-04-08,1458.886
2013-04-09,1499.105
2013-04-10,1495.773
2013-04-11,1518.303
2013-04-12,1512.768
2013-04-15,1500.226
2013-04-16,1493.406
2013-04-17,1506.62
2013-04-18,1499.428
2013-04-19,1481.218
2013-04-22,1480.477
2013-04-23,1501.129
2013-04-24,1532.61
2013-04-25,1540.828
2013-04-26,1530.581
2013-04-29,1555.363
2013-04-30,1601.697
2013-05-01,1585.57
2013-05-02,1574.782
2013-05-03,1578.098
2013-05-06,1563.545
2013-05-07,1534.937
2013-05-08,1557.386
2013-05-09,1551.727
2013-05-10,1515.322
2013-05-13,1520.459
2013-05-14,1514.245
2013-05-15,1511.286
2013-05-16,1501.548
2013-05-17,1489.47
2013-05-20,1508.471
2013-05-21,1493.165
2013-05-22,1463.945
2013-05-23,1424.74
2013-05-24,1396.914
2013-05-27,1392.03
2013-05-28,1393.608
2013-05-29,1373.89
2013-05-30,1377.067
2013-05-31,1353.712
2013-06-03,1377.493
2013-06-04,1372.294
2013-06-05,1328.771
2013-06-06,1315.029
2013-06-07,1298.158
2013-06-10,1292.614
2013-06-11,1292.525
2013-06-12,1296.608
2013-06-13,1318.881
2013-06-14,1354.244
2013-06-17,1368.662
2013-06-18,1351.203
2013-06-19,1364.391
2013-06-20,1279.59
2013-06-21,1272.436
2013-06-24,1267.173
2013-06-25,1263.046
2013-06-26,1295.061
2013-06-27,1316.138
2013-06-28,1298.408
2013-07-01,1276.821
2013-07-02,1294.92
2013-07-03,1257.707
2013-07-04,1283.067
2013-07-05,1281.587
2013-07-08,1282.66
2013-07-09,1307.652
2013-07-10,1313.941
2013-07-11,1327.283
2013-07-12,1307.949
2013-07-15,1318.348
2013-07-16,1345.637
2013-07-17,1333.814
2013-07-18,1334.144
2013-07-19,1333.347
2013-07-22,1347.564
2013-07-23,1350.946
2013-07-24,1351.359
2013-07-25,1355.786
2013-07-26,1368.404
2013-07-29,1369.79
2013-07-30,1349.321
2013-07-31,1336.654
2013-08-01,1320.599
2013-08-02,1336.671
2013-08-05,1332.457
2013-08-06,1342.075
2013-08-07,1317.832
2013-08-08,1351.248
2013-08-09,1357.746
2013-08-12,1364.648
2013-08-13,1362.164
2013-08-14,1374.261
2013-08-15,1369.955
2013-08-16,1373.285
2013-08-19,1366.925
2013-08-20,1351.029
2013-08-21,1353.817
2013-08-22,1352.234
2013-08-23,1364.812
2013-08-26,1374.805
2013-08-27,1364.849
2013-08-28,1347.741
2013-08-29,1343.648
2013-08-30,1348.919
2013-09-02,1377.516
2013-09-03,1391.123
2013-09-04,1397.063
2013-09-05,1383.744
2013-09-06,1397.132
2013-09-09,1413.463
2013-09-10,1436.207
2013-09-11,1448.08
2013-09-12,1440.305
2013-09-13,1427.857
2013-09-16,1451.367
2013-09-17,1463.341
2013-09-18,1462.221
2013-09-19,1495.577
2013-09-20,1478.947
2013-09-23,1485.402
2013-09-24,1470.056
2013-09-25,1479.419
2013-09-26,1483.374
2013-09-27,1475.895
2013-09-30,1453.336
2013-10-01,1458.604
2013-10-02,1459.376
2013-10-03,1466.979
2013-10-04,1470.331
2013-10-07,1454.07
2013-10-08,1454.683
2013-10-09,1453.847
2013-10-10,1455.375
2013-10-11,1484.655
2013-10-14,1483.277
2013-10-15,1505.782
2013-10-16,1505.359
2013-10-17,1534.664
2013-10-18,1552.721
2013-10-21,1558.293
2013-10-22,1568.127
2013-10-23,1545.47
2013-10-24,1550.781
2013-10-25,1560.476
2013-10-28,1575.796
2013-10-29,1563.162
2013-10-30,1563.084
2013-10-31,1545.591
2013-11-01,1542.41
2013-11-04,1545.603
2013-11-05,1557.282
2013-11-06,1564.75
2013-11-07,1549.84
2013-11-08,1539.437
2013-11-11,1527.827
2013-11-12,1517.841
2013-11-13,1486.75
2013-11-14,1502.919
2013-11-15,1526.317
2013-11-18,1525.618
2013-11-19,1517.767
2013-11-20,1502.598
2013-11-21,1472.287
2013-11-22,1470.61
2013-11-25,1471.931
2013-11-26,1474.863
2013-11-27,1468.114
2013-11-28,1472.834
2013-11-29,1479.329
2013-12-02,1463.681
2013-12-03,1459.549
2013-12-04,1447.533
2013-12-05,1421.441
2013-12-06,1426.115
2013-12-09,1414.237
2013-12-10,1423.629
2013-12-11,1398.749
2013-12-12,1371.172
2013-12-13,1382.373
2013-12-16,1376.24
2013-12-17,1367.442
2013-12-18,1366.77
2013-12-19,1386.635
2013-12-20,1412.444
2013-12-23,1429.608
2013-12-24,1434.671
2013-12-25,1434.671
2013-12-26,1427.759
2013-12-27,1428.702
2013-12-30,1438.793
2013-12-31,1444.065
2014-01-01,1444.065
2014-01-02,1445.138
2014-01-03,1450.641
2014-01-06,1440.734
2014-01-07,1430.698
2014-01-08,1430.486
2014-01-09,1422.835
2014-01-10,1435.795
2014-01-13,1442.292
2014-01-14,1410.359
2014-01-15,1408.133
2014-01-16,1398.278
2014-01-17,1390.718
2014-01-20,1389.74
2014-01-21,1400.58
2014-01-22,1412.563
2014-01-23,1382.568
2014-01-24,1363.66
2014-01-27,1367.883
2014-01-28,1354.509
2014-01-29,1367.084
2014-01-30,1357.87
2014-01-31,1352.66
2014-02-03,1364.46
2014-02-04,1354.329
2014-02-05,1350.405
2014-02-06,1375.067
2014-02-07,1380.227
2014-02-10,1401.513
2014-02-11,1433.912
2014-02-12,1448.758
2014-02-13,1437.987
2014-02-14,1452.917
2014-02-17,1467.672
2014-02-18,1472.18
2014-02-19,1479.89
2014-02-20,1468.752
2014-02-21,1471.225
2014-02-24,1484.441
2014-02-25,1484.27
2014-02-26,1474.333
2014-02-27,1468.925
2014-02-28,1465.215
2014-03-03,1458.866
2014-03-04,1469.938
2014-03-05,1488.609
2014-03-06,1506.256
2014-03-07,1504.457
2014-03-10,1482.809
2014-03-11,1490.949
2014-03-12,1474.924
2014-03-13,1499.185
2014-03-14,1473.915
2014-03-17,1481.235
2014-03-18,1493.796
2014-03-19,1491.817
2014-03-20,1466.432
2014-03-21,1485.988
2014-03-24,1496.502
2014-03-25,1499.064
2014-03-26,1522.895
2014-03-27,1525.568
2014-03-28,1533.62
2014-03-31,1545.62
2014-04-01,1540.366
2014-04-02,1540.725
2014-04-03,1538.452
2014-04-04,1552.689
2014-04-07,1547.674
2014-04-08,1560.479
2014-04-09,1576.571
2014-04-10,1597.009
2014-04-11,1580.565
2014-04-14,1560.835
2014-04-15,1558.747
2014-04-16,1567.764
2014-04-17,1573.49
2014-04-18,1573.49
2014-04-21,1573.827
2014-04-22,1586.023
2014-04-23,1585.338
2014-04-24,1586.303
2014-04-25,1588.7
2014-04-28,1592.638
2014-04-29,1577.662
2014-04-30,1573.041
2014-05-01,1557.809
2014-05-02,1560.679
2014-05-05,1553.657
2014-05-06,1572.373
2014-05-07,1557.376
2014-05-08,1576.39
2014-05-09,1573.144
2014-05-12,1570.457
2014-05-13,1582.727
2014-05-14,1591.428
2014-05-15,1593.341
2014-05-16,1585.865
2014-05-19,1562.432
2014-05-20,1549.671
2014-05-21,1543.781
2014-05-22,1561.139
2014-05-23,1570.681
2014-05-26,1574.938
2014-05-27,1573.388
2014-05-28,1573.111
2014-05-29,1583.117
2014-05-30,1579.33
2014-06-02,1580.944
2014-06-03,1573.733
2014-06-04,1568.281
2014-06-05,1567.775
2014-06-06,1584.866
2014-06-09,1586.394
2014-06-10,1595.013
2014-06-11,1601.329
2014-06-12,1600.202
2014-06-13,1588.447
2014-06-16,1593.151
2014-06-17,1580.113
2014-06-18,1569.498
2014-06-19,1606.463
2014-06-20,1589.343
2014-06-23,1603.983
2014-06-24,1588.049
2014-06-25,1579.964
2014-06-26,1605.056
2014-06-27,1600.848
2014-06-30,1590.677
2014-07-01,1582.909
2014-07-02,1601.015
2014-07-03,1598.343
2014-07-04,1608.719
2014-07-07,1611.957
2014-07-08,1610.372
2014-07-09,1596.814
2014-07-10,1597.129
2014-07-11,1606.0
2014-07-14,1615.848
2014-07-15,1608.975
2014-07-16,1608.23
2014-07-17,1609.824
2014-07-18,1618.033
2014-07-21,1618.421
2014-07-22,1619.871
2014-07-23,1636.98
2014-07-24,1639.251
2014-07-25,1642.379
2014-07-28,1637.389
2014-07-29,1639.477
2014-07-30,1637.404
2014-07-31,1636.848
2014-08-01,1618.209
2014-08-04,1614.665
2014-08-05,1605.929
2014-08-06,1603.214
2014-08-07,1593.439
2014-08-08,1570.432
2014-08-11,1572.89
2014-08-12,1597.256
2014-08-13,1601.535
2014-08-14,1608.673
2014-08-15,1608.389
2014-08-18,1613.654
2014-08-19,1624.305
2014-08-20,1633.206
2014-08-21,1634.829
2014-08-22,1636.276
2014-08-25,1630.273
2014-08-26,1637.729
2014-08-27,1649.307
2014-08-28,1645.052
2014-08-29,1650.07
2014-09-01,1651.387
2014-09-02,1645.787
2014-09-03,1660.478
2014-09-04,1655.581
2014-09-05,1645.866
2014-09-08,1628.637
2014-09-09,1617.662
2014-09-10,1602.528
2014-09-11,1585.947
2014-09-12,1567.451
2014-09-15,1543.828
2014-09-16,1535.527
2014-09-17,1518.355
2014-09-18,1512.288
2014-09-19,1516.039
2014-09-22,1477.186
2014-09-23,1488.066
2014-09-24,1480.546
2014-09-25,1471.059
2014-09-26,1447.592
2014-09-29,1423.378
2014-09-30,1441.246
2014-10-01,1447.498
2014-10-02,1449.738
2014-10-03,1443.537
2014-10-06,1446.49
2014-10-07,1459.023
2014-10-08,1437.543
2014-10-09,1468.828
2014-10-10,1422.071
2014-10-13,1419.65
2014-10-14,1428.977
2014-10-15,1447.892
2014-10-16,1453.525
2014-10-17,1459.851
2014-10-20,1479.877
2014-10-21,1483.134
2014-10-22,1499.004
2014-10-23,1496.515
2014-10-24,1508.887
2014-10-27,1523.431
2014-10-28,1533.088
2014-10-29,1531.821
2014-10-30,1530.582
2014-10-31,1538.36
2014-11-03,1519.104
2014-11-04,1524.192
2014-11-05,1503.12
2014-11-06,1494.17
2014-11-07,1510.531
2014-11-10,1510.001
2014-11-11,1511.112
2014-11-12,1510.195
2014-11-13,1501.871
2014-11-14,1506.419
2014-11-17,1489.792
2014-11-18,1489.686
2014-11-19,1465.426
2014-11-20,1458.467
2014-11-21,1466.143
2014-11-24,1465.421
2014-11-25,1452.059
2014-11-26,1469.027
2014-11-27,1474.718
2014-11-28,1450.815
2014-12-01,1423.509
2014-12-02,1434.278
2014-12-03,1435.295
2014-12-04,1447.932
2014-12-05,1422.771
2014-12-08,1431.346
2014-12-09,1417.504
2014-12-10,1402.663
2014-12-11,1381.743
2014-12-12,1377.609
2014-12-15,1361.232
2014-12-16,1355.876
2014-12-17,1345.533
2014-12-18,1359.598
2014-12-19,1394.253
2014-12-22,1417.271
2014-12-23,1395.3
2014-12-24,1403.534
2014-12-25,1403.534
2014-12-26,1404.746
2014-12-29,1429.089
2014-12-30,1428.492
2014-12-31,1423.84
2015-01-01,1423.84
2015-01-02,1418.67
2015-01-05,1416.019
2015-01-06,1400.291
2015-01-07,1385.804
2015-01-08,1406.972
2015-01-09,1442.738
2015-01-12,1428.103
2015-01-13,1420.326
2015-01-14,1405.452
2015-01-15,1406.316
2015-01-16,1393.342
2015-01-19,1395.395
2015-01-20,1388.761
2015-01-21,1403.28
2015-01-22,1407.156
2015-01-23,1399.302
2015-01-26,1395.252
2015-01-27,1411.461
2015-01-28,1414.798
2015-01-29,1390.625
2015-01-30,1393.751
2015-02-02,1409.359
2015-02-03,1407.835
2015-02-04,1439.794
2015-02-05,1462.652
2015-02-06,1468.489
2015-02-09,1471.855
2015-02-10,1457.056
2015-02-11,1441.083
2015-02-12,1433.765
2015-02-13,1480.128
2015-02-16,1483.973
2015-02-17,1479.059
2015-02-18,1483.918
2015-02-19,1481.822
2015-02-20,1479.427
2015-02-23,1482.838
2015-02-24,1491.286
2015-02-25,1512.056
2015-02-26,1493.083
2015-02-27,1503.99
2015-03-02,1508.898
2015-03-03,1513.675
2015-03-04,1502.019
2015-03-05,1492.536
2015-03-06,1482.207
2015-03-09,1463.532
2015-03-10,1451.504
2015-03-11,1436.771
2015-03-12,1476.912
2015-03-13,1453.701
