Date,SPAIN VALUE Standard (Large+Mid Cap)
2009-12-10,3483.458
2009-12-11,3445.54
2009-12-14,3493.869
2009-12-15,3473.368
2009-12-16,3535.966
2009-12-17,3425.969
2009-12-18,3386.476
2009-12-21,3453.297
2009-12-22,3456.968
2009-12-23,3510.1
2009-12-24,3516.1
2009-12-25,3516.1
2009-12-28,3547.608
2009-12-29,3552.507
2009-12-30,3502.307
2009-12-31,3513.695
2010-01-01,3513.695
2010-01-04,3595.545
2010-01-05,3622.69
2010-01-06,3633.148
2010-01-07,3605.421
2010-01-08,3618.995
2010-01-11,3670.892
2010-01-12,3632.211
2010-01-13,3601.887
2010-01-14,3605.828
2010-01-15,3520.823
2010-01-18,3533.985
2010-01-19,3557.79
2010-01-20,3412.89
2010-01-21,3288.98
2010-01-22,3288.482
2010-01-25,3250.338
2010-01-26,3255.517
2010-01-27,3116.523
2010-01-28,3037.226
2010-01-29,3077.217
2010-02-01,3103.672
2010-02-02,3168.779
2010-02-03,3056.171
2010-02-04,2797.781
2010-02-05,2738.695
2010-02-08,2779.383
2010-02-09,2823.184
2010-02-10,2894.237
2010-02-11,2814.825
2010-02-12,2789.36
2010-02-15,2806.709
2010-02-16,2859.277
2010-02-17,2880.84
2010-02-18,2893.208
2010-02-19,2895.162
2010-02-22,2873.419
2010-02-23,2775.564
2010-02-24,2749.581
2010-02-25,2694.797
2010-02-26,2787.657
2010-03-01,2776.839
2010-03-02,2816.702
2010-03-03,2898.604
2010-03-04,2913.476
2010-03-05,3005.516
2010-03-08,3037.853
2010-03-09,2996.259
2010-03-10,3055.407
2010-03-11,3030.451
2010-03-12,3056.438
2010-03-15,2998.166
2010-03-16,3049.921
2010-03-17,3069.749
2010-03-18,2998.344
2010-03-19,2947.757
2010-03-22,2904.072
2010-03-23,2951.584
2010-03-24,2857.762
2010-03-25,2923.458
2010-03-26,2934.047
2010-03-29,2952.404
2010-03-30,2909.641
2010-03-31,2902.309
2010-04-01,2967.687
2010-04-02,2967.687
2010-04-05,2960.891
2010-04-06,2960.051
2010-04-07,2978.467
2010-04-08,2948.223
2010-04-09,3075.736
2010-04-12,3150.884
2010-04-13,3143.634
2010-04-14,3166.414
2010-04-15,3168.268
2010-04-16,3079.264
2010-04-19,3052.921
2010-04-20,3089.529
2010-04-21,2996.965
2010-04-22,2896.459
2010-04-23,2927.095
2010-04-26,2934.885
2010-04-27,2784.641
2010-04-28,2654.321
2010-04-29,2752.695
2010-04-30,2783.235
2010-05-03,2735.764
2010-05-04,2525.947
2010-05-05,2425.279
2010-05-06,2300.241
2010-05-07,2205.853
2010-05-10,2673.39
2010-05-11,2563.436
2010-05-12,2583.851
2010-05-13,2536.107
2010-05-14,2311.331
2010-05-17,2275.754
2010-05-18,2391.629
2010-05-19,2314.179
2010-05-20,2284.036
2010-05-21,2373.793
2010-05-24,2304.334
2010-05-25,2193.746
2010-05-26,2192.457
2010-05-27,2265.154
2010-05-28,2303.707
2010-05-31,2271.718
2010-06-01,2259.037
2010-06-02,2230.452
2010-06-03,2233.914
2010-06-04,2105.28
2010-06-07,2058.52
2010-06-08,2031.96
2010-06-09,2091.433
2010-06-10,2192.655
2010-06-11,2289.212
2010-06-14,2336.53
2010-06-15,2385.987
2010-06-16,2373.059
2010-06-17,2406.401
2010-06-18,2475.313
2010-06-21,2497.083
2010-06-22,2458.948
2010-06-23,2415.029
2010-06-24,2351.311
2010-06-25,2338.614
2010-06-28,2387.097
2010-06-29,2217.327
2010-06-30,2271.947
2010-07-01,2294.521
2010-07-02,2338.518
2010-07-05,2316.036
2010-07-06,2430.324
2010-07-07,2547.171
2010-07-08,2588.812
2010-07-09,2591.232
2010-07-12,2566.377
2010-07-13,2637.772
2010-07-14,2654.526
2010-07-15,2647.917
2010-07-16,2611.405
2010-07-19,2599.954
2010-07-20,2621.349
2010-07-21,2594.731
2010-07-22,2682.938
2010-07-23,2686.573
2010-07-26,2746.402
2010-07-27,2808.743
2010-07-28,2817.994
2010-07-29,2843.209
2010-07-30,2785.102
2010-08-02,2924.152
2010-08-03,2938.253
2010-08-04,2914.999
2010-08-05,2917.608
2010-08-06,2893.325
2010-08-09,2926.157
2010-08-10,2869.857
2010-08-11,2731.71
2010-08-12,2713.614
2010-08-13,2672.642
2010-08-16,2677.088
2010-08-17,2705.591
2010-08-18,2706.154
2010-08-19,2668.221
2010-08-20,2592.817
2010-08-23,2624.464
2010-08-24,2583.43
2010-08-25,2525.858
2010-08-26,2578.95
2010-08-27,2609.914
2010-08-30,2600.054
2010-08-31,2619.363
2010-09-01,2738.706
2010-09-02,2733.076
2010-09-03,2763.599
2010-09-06,2770.012
2010-09-07,2695.913
2010-09-08,2727.031
2010-09-09,2756.619
2010-09-10,2749.209
2010-09-13,2799.263
2010-09-14,2833.491
2010-09-15,2831.897
2010-09-16,2836.023
2010-09-17,2779.23
2010-09-20,2831.574
2010-09-21,2844.787
2010-09-22,2846.012
2010-09-23,2809.888
2010-09-24,2903.145
2010-09-27,2869.541
2010-09-28,2877.631
2010-09-29,2856.829
2010-09-30,2879.589
2010-10-01,2876.111
2010-10-04,2846.184
2010-10-05,2962.003
2010-10-06,2981.309
2010-10-07,3004.786
2010-10-08,2991.505
2010-10-11,2983.722
2010-10-12,2954.425
2010-10-13,3051.136
2010-10-14,3070.017
2010-10-15,3066.041
2010-10-18,3068.627
2010-10-19,3034.49
2010-10-20,3072.376
2010-10-21,3061.67
2010-10-22,3056.98
2010-10-25,3043.988
2010-10-26,2999.736
2010-10-27,2949.422
2010-10-28,2991.298
2010-10-29,3007.103
2010-11-01,2949.298
2010-11-02,3013.892
2010-11-03,2945.22
2010-11-04,2997.976
2010-11-05,2905.918
2010-11-08,2854.452
2010-11-09,2891.033
2010-11-10,2790.084
2010-11-11,2757.91
2010-11-12,2797.201
2010-11-15,2807.466
2010-11-16,2730.592
2010-11-17,2753.431
2010-11-18,2804.061
2010-11-19,2794.088
2010-11-22,2699.609
2010-11-23,2567.339
2010-11-24,2567.745
2010-11-25,2562.125
2010-11-26,2478.945
2010-11-29,2393.145
2010-11-30,2358.916
2010-12-01,2488.032
2010-12-02,2586.714
2010-12-03,2647.339
2010-12-06,2584.078
2010-12-07,2597.036
2010-12-08,2617.612
2010-12-09,2649.86
2010-12-10,2629.777
2010-12-13,2665.108
2010-12-14,2669.569
2010-12-15,2618.037
2010-12-16,2592.361
2010-12-17,2547.558
2010-12-20,2569.857
2010-12-21,2634.679
2010-12-22,2615.889
2010-12-23,2595.464
2010-12-24,2605.693
2010-12-27,2557.968
2010-12-28,2554.131
2010-12-29,2574.074
2010-12-30,2571.648
2010-12-31,2597.496
2011-01-03,2596.753
2011-01-04,2593.43
2011-01-05,2536.033
2011-01-06,2485.716
2011-01-07,2431.711
2011-01-10,2382.371
2011-01-11,2415.512
2011-01-12,2603.722
2011-01-13,2756.279
2011-01-14,2764.602
2011-01-17,2724.043
2011-01-18,2838.331
2011-01-19,2852.108
2011-01-20,2861.877
2011-01-21,2972.699
2011-01-24,2991.423
2011-01-25,2936.182
2011-01-26,2934.235
2011-01-27,3002.84
2011-01-28,2949.636
2011-01-31,2984.988
2011-02-01,3056.669
2011-02-02,3070.132
2011-02-03,2987.88
2011-02-04,2959.339
2011-02-07,2974.814
2011-02-08,3013.505
2011-02-09,3010.145
2011-02-10,2940.197
2011-02-11,2939.973
2011-02-14,2904.157
2011-02-15,2937.956
2011-02-16,3015.05
2011-02-17,3048.451
2011-02-18,3049.337
2011-02-21,2984.188
2011-02-22,2954.214
2011-02-23,2948.594
2011-02-24,2952.825
2011-02-25,2997.658
2011-02-28,3020.571
2011-03-01,2993.938
2011-03-02,2965.691
2011-03-03,2949.563
2011-03-04,2931.233
2011-03-07,2923.28
2011-03-08,2922.94
2011-03-09,2923.218
2011-03-10,2862.906
2011-03-11,2861.957
2011-03-14,2909.204
2011-03-15,2888.933
2011-03-16,2803.395
2011-03-17,2896.122
2011-03-18,2910.128
2011-03-21,2997.17
2011-03-22,3000.509
2011-03-23,2986.367
2011-03-24,3034.572
2011-03-25,3008.852
2011-03-28,3011.768
2011-03-29,2985.493
2011-03-30,2985.785
2011-03-31,2955.625
2011-04-01,3001.972
2011-04-04,3020.565
2011-04-05,2987.837
2011-04-06,3068.551
2011-04-07,3068.684
2011-04-08,3123.909
2011-04-11,3118.266
2011-04-12,3101.361
2011-04-13,3094.635
2011-04-14,3030.873
2011-04-15,2998.282
2011-04-18,2894.011
2011-04-19,2922.76
2011-04-20,3002.309
2011-04-21,3027.146
2011-04-22,3027.146
2011-04-25,3024.965
2011-04-26,3060.592
2011-04-27,3097.934
2011-04-28,3177.42
2011-04-29,3185.739
2011-05-02,3203.896
2011-05-03,3183.746
2011-05-04,3159.685
2011-05-05,3069.963
2011-05-06,3060.276
2011-05-09,2942.867
2011-05-10,2984.846
2011-05-11,2984.552
2011-05-12,2951.454
2011-05-13,2911.533
2011-05-16,2920.799
2011-05-17,2896.551
2011-05-18,2924.264
2011-05-19,2929.647
2011-05-20,2866.144
2011-05-23,2798.142
2011-05-24,2822.663
2011-05-25,2845.998
2011-05-26,2845.072
2011-05-27,2893.571
2011-05-30,2892.056
2011-05-31,2988.19
2011-06-01,2954.054
2011-06-02,2936.754
2011-06-03,2973.363
2011-06-06,2938.231
2011-06-07,2961.824
2011-06-08,2920.908
2011-06-09,2909.68
2011-06-10,2826.782
2011-06-13,2825.7
2011-06-14,2901.217
2011-06-15,2798.846
2011-06-16,2770.649
2011-06-17,2888.033
2011-06-20,2860.779
2011-06-21,2926.34
2011-06-22,2936.162
2011-06-23,2782.634
2011-06-24,2749.335
2011-06-27,2790.374
2011-06-28,2828.111
2011-06-29,2891.825
2011-06-30,2976.503
2011-07-01,3025.524
2011-07-04,3016.056
2011-07-05,2965.758
2011-07-06,2889.978
2011-07-07,2904.061
2011-07-08,2794.051
2011-07-11,2661.543
2011-07-12,2651.777
2011-07-13,2705.834
2011-07-14,2694.349
2011-07-15,2653.937
2011-07-18,2592.126
2011-07-19,2651.389
2011-07-20,2745.766
2011-07-21,2880.259
2011-07-22,2877.719
2011-07-25,2800.171
2011-07-26,2825.15
2011-07-27,2739.717
2011-07-28,2730.744
2011-07-29,2733.396
2011-08-01,2615.584
2011-08-02,2565.027
2011-08-03,2559.633
2011-08-04,2440.091
2011-08-05,2452.19
2011-08-08,2402.61
2011-08-09,2394.607
2011-08-10,2235.279
2011-08-11,2324.381
2011-08-12,2440.065
2011-08-15,2502.085
2011-08-16,2490.047
2011-08-17,2513.025
2011-08-18,2374.594
2011-08-19,2340.113
2011-08-22,2375.584
2011-08-23,2377.126
2011-08-24,2398.626
2011-08-25,2366.356
2011-08-26,2334.912
2011-08-29,2421.563
2011-08-30,2407.956
2011-08-31,2482.772
2011-09-01,2466.184
2011-09-02,2365.664
2011-09-05,2232.189
2011-09-06,2180.11
2011-09-07,2235.695
2011-09-08,2264.099
2011-09-09,2106.951
2011-09-12,2007.749
2011-09-13,2085.095
2011-09-14,2142.843
2011-09-15,2261.068
2011-09-16,2263.396
2011-09-19,2187.81
2011-09-20,2241.72
2011-09-21,2191.248
2011-09-22,2052.13
2011-09-23,2120.71
2011-09-26,2173.659
2011-09-27,2291.748
2011-09-28,2270.778
2011-09-29,2313.323
2011-09-30,2268.355
2011-10-03,2186.858
2011-10-04,2163.666
2011-10-05,2238.248
2011-10-06,2314.885
2011-10-07,2354.046
2011-10-10,2400.705
2011-10-11,2375.813
2011-10-12,2459.299
2011-10-13,2408.784
2011-10-14,2439.682
2011-10-17,2397.354
2011-10-18,2368.818
2011-10-19,2409.293
2011-10-20,2305.812
2011-10-21,2411.347
2011-10-24,2438.366
2011-10-25,2417.647
2011-10-26,2385.944
2011-10-27,2588.441
2011-10-28,2585.829
2011-10-31,2464.67
2011-11-01,2313.926
2011-11-02,2328.026
2011-11-03,2353.509
2011-11-04,2319.699
2011-11-07,2294.235
2011-11-08,2310.76
2011-11-09,2223.551
2011-11-10,2221.842
2011-11-11,2314.887
2011-11-14,2241.761
2011-11-15,2180.018
2011-11-16,2204.97
2011-11-17,2193.175
2011-11-18,2211.225
2011-11-21,2124.24
2011-11-22,2091.032
2011-11-23,2026.224
2011-11-24,2020.75
2011-11-25,2027.878
2011-11-28,2143.701
2011-11-29,2142.378
2011-11-30,2243.565
2011-12-01,2229.936
2011-12-02,2274.392
2011-12-05,2326.715
2011-12-06,2321.274
2011-12-07,2300.289
2011-12-08,2238.451
2011-12-09,2295.242
2011-12-12,2192.207
2011-12-13,2148.95
2011-12-14,2084.135
2011-12-15,2107.712
2011-12-16,2107.731
2011-12-19,2115.419
2011-12-20,2194.637
2011-12-21,2160.455
2011-12-22,2187.142
2011-12-23,2202.884
2011-12-26,2202.884
2011-12-27,2203.215
2011-12-28,2135.248
2011-12-29,2166.752
2011-12-30,2204.296
2012-01-02,2243.358
2012-01-03,2268.665
2012-01-04,2187.232
2012-01-05,2089.826
2012-01-06,2059.868
2012-01-09,2052.441
2012-01-10,2133.037
2012-01-11,2111.088
2012-01-12,2129.924
2012-01-13,2118.276
2012-01-16,2124.54
2012-01-17,2160.469
2012-01-18,2134.48
2012-01-19,2215.798
2012-01-20,2212.656
2012-01-23,2252.716
2012-01-24,2230.355
2012-01-25,2225.953
2012-01-26,2299.662
2012-01-27,2284.126
2012-01-30,2240.162
2012-01-31,2234.669
2012-02-01,2307.593
2012-02-02,2329.63
2012-02-03,2347.704
2012-02-06,2343.717
2012-02-07,2377.182
2012-02-08,2374.088
2012-02-09,2401.341
2012-02-10,2340.71
2012-02-13,2343.738
2012-02-14,2319.646
2012-02-15,2304.154
2012-02-16,2241.951
2012-02-17,2295.997
2012-02-20,2360.739
2012-02-21,2348.212
2012-02-22,2303.165
2012-02-23,2280.025
2012-02-24,2303.339
2012-02-27,2293.685
2012-02-28,2291.761
2012-02-29,2271.095
2012-03-01,2288.549
2012-03-02,2268.064
2012-03-05,2241.003
2012-03-06,2135.472
2012-03-07,2136.118
2012-03-08,2209.689
2012-03-09,2176.221
2012-03-12,2145.467
2012-03-13,2197.611
2012-03-14,2191.012
2012-03-15,2206.673
2012-03-16,2244.89
2012-03-19,2290.042
2012-03-20,2274.157
2012-03-21,2234.302
2012-03-22,2192.811
2012-03-23,2182.451
2012-03-26,2171.548
2012-03-27,2145.218
2012-03-28,2097.272
2012-03-29,2070.726
2012-03-30,2102.704
2012-04-02,2105.418
2012-04-03,2044.366
2012-04-04,1970.454
2012-04-05,1962.226
2012-04-06,1962.226
2012-04-09,1963.353
2012-04-10,1900.222
2012-04-11,1949.012
2012-04-12,1931.276
2012-04-13,1855.761
2012-04-16,1838.461
2012-04-17,1904.184
2012-04-18,1827.567
2012-04-19,1773.13
2012-04-20,1823.424
2012-04-23,1767.7
2012-04-24,1822.886
2012-04-25,1861.674
2012-04-26,1828.306
2012-04-27,1866.868
2012-04-30,1820.01
2012-05-01,1818.566
2012-05-02,1750.627
2012-05-03,1749.357
2012-05-04,1772.181
2012-05-07,1825.735
2012-05-08,1810.736
2012-05-09,1740.592
2012-05-10,1822.106
2012-05-11,1798.048
2012-05-14,1731.895
2012-05-15,1686.245
2012-05-16,1665.441
2012-05-17,1640.2
2012-05-18,1669.979
2012-05-21,1659.498
2012-05-22,1691.957
2012-05-23,1604.988
2012-05-24,1631.046
2012-05-25,1620.104
2012-05-28,1581.09
2012-05-29,1537.696
2012-05-30,1488.225
2012-05-31,1492.224
2012-06-01,1496.752
2012-06-04,1572.93
2012-06-05,1574.271
2012-06-06,1621.55
2012-06-07,1631.671
2012-06-08,1655.642
2012-06-11,1651.274
2012-06-12,1648.88
2012-06-13,1671.915
2012-06-14,1695.379
2012-06-15,1700.883
2012-06-18,1630.346
2012-06-19,1691.059
2012-06-20,1727.18
2012-06-21,1713.88
2012-06-22,1737.214
2012-06-25,1649.709
2012-06-26,1621.095
2012-06-27,1655.527
2012-06-28,1670.349
2012-06-29,1813.046
2012-07-02,1804.85
2012-07-03,1833.365
2012-07-04,1811.641
2012-07-05,1731.996
2012-07-06,1658.237
2012-07-09,1642.848
2012-07-10,1644.191
2012-07-11,1669.561
2012-07-12,1613.839
2012-07-13,1636.822
2012-07-16,1592.845
2012-07-17,1597.662
2012-07-18,1608.791
2012-07-19,1613.747
2012-07-20,1493.332
2012-07-23,1473.395
2012-07-24,1406.252
2012-07-25,1417.267
2012-07-26,1545.324
2012-07-27,1627.62
2012-07-30,1655.116
2012-07-31,1650.218
2012-08-01,1648.394
2012-08-02,1528.509
2012-08-03,1660.535
2012-08-06,1750.787
2012-08-07,1798.374
2012-08-08,1781.156
2012-08-09,1763.057
2012-08-10,1752.988
2012-08-13,1766.726
2012-08-14,1779.991
2012-08-15,1777.067
2012-08-16,1865.76
2012-08-17,1896.224
2012-08-20,1879.306
2012-08-21,1913.947
2012-08-22,1856.455
2012-08-23,1860.122
2012-08-24,1855.214
2012-08-27,1877.922
2012-08-28,1870.328
2012-08-29,1851.852
2012-08-30,1811.911
2012-08-31,1898.679
2012-09-03,1899.554
2012-09-04,1914.711
2012-09-05,1917.799
2012-09-06,2022.144
2012-09-07,2078.458
2012-09-10,2066.844
2012-09-11,2100.509
2012-09-12,2136.249
2012-09-13,2113.429
2012-09-14,2213.343
2012-09-17,2201.039
2012-09-18,2151.677
2012-09-19,2152.842
2012-09-20,2102.539
2012-09-21,2167.929
2012-09-24,2132.763
2012-09-25,2146.766
2012-09-26,2031.086
2012-09-27,2037.967
2012-09-28,1992.459
2012-10-01,2017.812
2012-10-02,2045.762
2012-10-03,2024.83
2012-10-04,2030.913
2012-10-05,2087.977
2012-10-08,2052.195
2012-10-09,1997.498
2012-10-10,1972.925
2012-10-11,2003.572
2012-10-12,1984.348
2012-10-15,1991.523
2012-10-16,2088.001
2012-10-17,2174.695
2012-10-18,2157.212
2012-10-19,2092.013
2012-10-22,2083.265
2012-10-23,2032.32
2012-10-24,2043.771
2012-10-25,2031.881
2012-10-26,2025.71
2012-10-29,2002.306
2012-10-30,2045.761
2012-10-31,2048.627
2012-11-01,2055.439
2012-11-02,2056.085
2012-11-05,2002.85
2012-11-06,2011.715
2012-11-07,1950.002
2012-11-08,1942.269
2012-11-09,1934.801
2012-11-12,1916.695
2012-11-13,1960.615
2012-11-14,1960.718
2012-11-15,1980.965
2012-11-16,1934.873
2012-11-19,1999.697
2012-11-20,2000.664
2012-11-21,2015.343
2012-11-22,2043.025
2012-11-23,2069.525
2012-11-26,2059.352
2012-11-27,2048.709
2012-11-28,2035.015
2012-11-29,2085.412
2012-11-30,2084.544
2012-12-03,2084.858
2012-12-04,2098.341
2012-12-05,2091.416
2012-12-06,2085.983
2012-12-07,2057.129
2012-12-10,2037.642
2012-12-11,2076.61
2012-12-12,2102.282
2012-12-13,2125.869
2012-12-14,2129.514
2012-12-17,2130.844
2012-12-18,2171.556
2012-12-19,2202.684
2012-12-20,2202.357
2012-12-21,2208.989
2012-12-24,2207.628
2012-12-25,2207.628
2012-12-26,2212.145
2012-12-27,2212.216
2012-12-28,2176.846
2012-12-31,2183.427
2013-01-01,2183.427
2013-01-02,2270.498
2013-01-03,2239.795
2013-01-04,2243.389
2013-01-07,2257.592
2013-01-08,2257.974
2013-01-09,2308.096
2013-01-10,2350.811
2013-01-11,2391.267
2013-01-14,2395.258
2013-01-15,2387.028
2013-01-16,2375.584
2013-01-17,2395.401
2013-01-18,2373.49
2013-01-21,2391.994
2013-01-22,2372.328
2013-01-23,2363.502
2013-01-24,2399.51
2013-01-25,2436.649
2013-01-28,2423.552
2013-01-29,2420.367
2013-01-30,2405.243
2013-01-31,2342.627
2013-02-01,2322.975
2013-02-04,2192.066
2013-02-05,2236.201
2013-02-06,2222.697
2013-02-07,2185.964
2013-02-08,2237.221
2013-02-11,2210.366
2013-02-12,2264.651
2013-02-13,2280.669
2013-02-14,2244.304
2013-02-15,2212.05
2013-02-18,2200.438
2013-02-19,2238.484
2013-02-20,2219.008
2013-02-21,2148.944
2013-02-22,2185.587
2013-02-25,2213.423
2013-02-26,2105.061
2013-02-27,2162.578
2013-02-28,2181.529
2013-03-01,2149.739
2013-03-04,2177.392
2013-03-05,2223.509
2013-03-06,2200.969
2013-03-07,2226.396
2013-03-08,2284.33
2013-03-11,2266.427
2013-03-12,2253.304
2013-03-13,2236.35
2013-03-14,2300.908
2013-03-15,2310.202
2013-03-18,2248.24
2013-03-19,2176.551
2013-03-20,2219.89
2013-03-21,2198.261
2013-03-22,2202.112
2013-03-25,2117.913
2013-03-26,2056.055
2013-03-27,2019.554
2013-03-28,2027.951
2013-03-29,2027.951
2013-04-01,2028.899
2013-04-02,2067.534
2013-04-03,2018.859
2013-04-04,2012.364
2013-04-05,2036.204
2013-04-08,2035.311
2013-04-09,2073.707
2013-04-10,2164.012
2013-04-11,2173.407
2013-04-12,2134.151
2013-04-15,2124.614
2013-04-16,2120.013
2013-04-17,2074.242
2013-04-18,2086.149
2013-04-19,2107.099
2013-04-22,2130.841
2013-04-23,2208.822
2013-04-24,2232.426
2013-04-25,2219.091
2013-04-26,2198.044
2013-04-29,2259.079
2013-04-30,2262.098
2013-05-01,2263.642
2013-05-02,2242.487
2013-05-03,2288.845
2013-05-06,2264.574
2013-05-07,2290.448
2013-05-08,2308.824
2013-05-09,2287.821
2013-05-10,2252.465
2013-05-13,2223.708
2013-05-14,2223.517
2013-05-15,2232.675
2013-05-16,2237.881
2013-05-17,2229.191
2013-05-20,2217.684
2013-05-21,2205.369
2013-05-22,2205.993
2013-05-23,2184.698
2013-05-24,2166.714
2013-05-27,2197.827
2013-05-28,2228.633
2013-05-29,2236.013
2013-05-30,2245.816
2013-05-31,2201.767
2013-06-03,2197.707
2013-06-04,2227.565
2013-06-05,2204.727
2013-06-06,2199.009
2013-06-07,2215.539
2013-06-10,2195.344
2013-06-11,2171.193
2013-06-12,2180.802
2013-06-13,2162.069
2013-06-14,2172.15
2013-06-17,2194.347
2013-06-18,2214.459
2013-06-19,2189.415
2013-06-20,2074.995
2013-06-21,2039.371
2013-06-24,1992.448
2013-06-25,1999.666
2013-06-26,2050.115
2013-06-27,2046.571
2013-06-28,2024.473
2013-07-01,2069.637
2013-07-02,2068.365
2013-07-03,2025.834
2013-07-04,2084.966
2013-07-05,2032.666
2013-07-08,2078.698
2013-07-09,2066.098
2013-07-10,2067.596
2013-07-11,2106.001
2013-07-12,2055.819
2013-07-15,2065.367
2013-07-16,2063.25
2013-07-17,2063.04
2013-07-18,2104.354
2013-07-19,2108.614
2013-07-22,2126.234
2013-07-23,2170.174
2013-07-24,2208.065
2013-07-25,2241.408
2013-07-26,2271.684
2013-07-29,2268.94
2013-07-30,2288.916
2013-07-31,2295.34
2013-08-01,2314.183
2013-08-02,2327.988
2013-08-05,2311.816
2013-08-06,2312.521
2013-08-07,2331.437
2013-08-08,2376.896
2013-08-09,2392.539
2013-08-12,2375.658
2013-08-13,2376.064
2013-08-14,2393.12
2013-08-15,2375.467
2013-08-16,2424.617
2013-08-19,2371.352
2013-08-20,2342.183
2013-08-21,2320.794
2013-08-22,2358.178
2013-08-23,2392.176
2013-08-26,2373.402
2013-08-27,2303.528
2013-08-28,2300.111
2013-08-29,2282.98
2013-08-30,2234.814
2013-09-02,2273.162
2013-09-03,2268.529
2013-09-04,2286.496
2013-09-05,2293.334
2013-09-06,2329.1
2013-09-09,2337.828
2013-09-10,2385.732
2013-09-11,2422.038
2013-09-12,2437.229
2013-09-13,2426.388
2013-09-16,2456.555
2013-09-17,2453.193
2013-09-18,2478.711
2013-09-19,2538.337
2013-09-20,2538.636
2013-09-23,2514.73
2013-09-24,2533.667
2013-09-25,2558.553
2013-09-26,2567.255
2013-09-27,2568.519
2013-09-30,2555.687
2013-10-01,2605.137
2013-10-02,2625.308
2013-10-03,2613.506
2013-10-04,2658.341
2013-10-07,2645.344
2013-10-08,2628.782
2013-10-09,2651.506
2013-10-10,2725.486
2013-10-11,2732.581
2013-10-14,2751.064
2013-10-15,2767.123
2013-10-16,2808.202
2013-10-17,2851.918
2013-10-18,2880.481
2013-10-21,2881.231
2013-10-22,2893.252
2013-10-23,2828.024
2013-10-24,2860.054
2013-10-25,2821.641
2013-10-28,2783.177
2013-10-29,2825.27
2013-10-30,2795.63
2013-10-31,2800.219
2013-11-01,2760.125
2013-11-04,2775.234
2013-11-05,2739.983
2013-11-06,2773.218
2013-11-07,2719.18
2013-11-08,2707.29
2013-11-11,2730.591
2013-11-12,2711.36
2013-11-13,2697.431
2013-11-14,2711.061
2013-11-15,2714.91
2013-11-18,2756.214
2013-11-19,2713.876
2013-11-20,2681.442
2013-11-21,2693.138
2013-11-22,2728.902
2013-11-25,2726.865
2013-11-26,2744.035
2013-11-27,2780.612
2013-11-28,2803.579
2013-11-29,2796.178
2013-12-02,2756.872
2013-12-03,2720.401
2013-12-04,2688.116
2013-12-05,2663.347
2013-12-06,2677.603
2013-12-09,2706.759
2013-12-10,2706.989
2013-12-11,2688.24
2013-12-12,2660.21
2013-12-13,2658.112
2013-12-16,2708.344
2013-12-17,2680.794
2013-12-18,2714.753
2013-12-19,2758.511
2013-12-20,2764.498
2013-12-23,2794.501
2013-12-24,2804.342
2013-12-25,2804.342
2013-12-26,2809.574
2013-12-27,2847.693
2013-12-30,2855.294
2013-12-31,2851.363
2014-01-01,2851.363
2014-01-02,2782.995
2014-01-03,2783.464
2014-01-06,2822.074
2014-01-07,2908.907
2014-01-08,2938.081
2014-01-09,2927.135
2014-01-10,2962.948
2014-01-13,2988.247
2014-01-14,2992.853
2014-01-15,3032.134
2014-01-16,3010.588
2014-01-17,3003.599
2014-01-20,2993.677
2014-01-21,2958.116
2014-01-22,2942.643
2014-01-23,2968.549
2014-01-24,2869.832
2014-01-27,2841.821
2014-01-28,2878.584
2014-01-29,2874.937
2014-01-30,2881.498
2014-01-31,2851.942
2014-02-03,2802.839
2014-02-04,2812.338
2014-02-05,2830.07
2014-02-06,2902.121
2014-02-07,2931.578
2014-02-10,2916.87
2014-02-11,2950.653
2014-02-12,2927.552
2014-02-13,2940.945
2014-02-14,2957.8
2014-02-17,2966.285
2014-02-18,2957.772
2014-02-19,2961.969
2014-02-20,2952.501
2014-02-21,2962.669
2014-02-24,3002.592
2014-02-25,3022.886
2014-02-26,3004.826
2014-02-27,3003.86
2014-02-28,3021.885
2014-03-03,2948.63
2014-03-04,3011.503
2014-03-05,3041.135
2014-03-06,3086.698
2014-03-07,3044.419
2014-03-10,3063.595
2014-03-11,3050.627
2014-03-12,3035.542
2014-03-13,3013.245
2014-03-14,2974.216
2014-03-17,3018.519
2014-03-18,3046.067
2014-03-19,3043.612
2014-03-20,3017.894
2014-03-21,3009.782
2014-03-24,2965.238
2014-03-25,2988.714
2014-03-26,3043.839
2014-03-27,3053.964
2014-03-28,3099.038
2014-03-31,3122.327
2014-04-01,3168.89
2014-04-02,3146.73
2014-04-03,3181.031
2014-04-04,3201.022
2014-04-07,3194.072
2014-04-08,3177.596
2014-04-09,3185.619
2014-04-10,3143.248
2014-04-11,3120.977
2014-04-14,3116.62
2014-04-15,3095.708
2014-04-16,3141.226
2014-04-17,3151.982
2014-04-18,3151.982
2014-04-21,3144.806
2014-04-22,3184.179
2014-04-23,3184.851
2014-04-24,3193.932
2014-04-25,3154.047
2014-04-28,3161.309
2014-04-29,3202.976
2014-04-30,3208.275
2014-05-01,3208.275
2014-05-02,3212.747
2014-05-05,3218.22
2014-05-06,3227.54
2014-05-07,3221.117
2014-05-08,3265.714
2014-05-09,3219.621
2014-05-12,3236.392
2014-05-13,3223.123
2014-05-14,3230.63
2014-05-15,3152.082
2014-05-16,3186.558
2014-05-19,3173.114
2014-05-20,3183.398
2014-05-21,3202.303
2014-05-22,3192.335
2014-05-23,3203.29
2014-05-26,3249.524
2014-05-27,3250.982
