Date,SPAIN VALUE Standard (Large+Mid Cap)
2009-12-01,5845.696
2009-12-02,5835.938
2009-12-03,5872.54
2009-12-04,5884.031
2009-12-07,5845.62
2009-12-08,5691.595
2009-12-09,5523.033
2009-12-10,5525.26
2009-12-11,5465.117
2009-12-14,5541.774
2009-12-15,5509.582
2009-12-16,5608.878
2009-12-17,5434.395
2009-12-18,5371.75
2009-12-21,5477.745
2009-12-22,5485.142
2009-12-23,5569.445
2009-12-24,5578.965
2009-12-25,5578.965
2009-12-28,5630.931
2009-12-29,5638.707
2009-12-30,5561.708
2009-12-31,5579.792
2010-01-01,5579.792
2010-01-04,5709.771
2010-01-05,5752.878
2010-01-06,5769.485
2010-01-07,5725.453
2010-01-08,5747.436
2010-01-11,5829.855
2010-01-12,5768.574
2010-01-13,5720.414
2010-01-14,5726.673
2010-01-15,5591.671
2010-01-18,5612.574
2010-01-19,5650.38
2010-01-20,5420.254
2010-01-21,5223.465
2010-01-22,5222.673
2010-01-25,5162.094
2010-01-26,5170.319
2010-01-27,4949.573
2010-01-28,4823.637
2010-01-29,4887.148
2010-02-01,4934.421
2010-02-02,5037.932
2010-02-03,4858.901
2010-02-04,4448.096
2010-02-05,4354.158
2010-02-08,4418.845
2010-02-09,4488.483
2010-02-10,4601.448
2010-02-11,4475.194
2010-02-12,4434.708
2010-02-15,4462.29
2010-02-16,4545.866
2010-02-17,4580.148
2010-02-18,4599.812
2010-02-19,4602.919
2010-02-22,4568.35
2010-02-23,4412.774
2010-02-24,4371.465
2010-02-25,4284.365
2010-02-26,4432.001
2010-03-01,4414.801
2010-03-02,4478.178
2010-03-03,4608.391
2010-03-04,4632.036
2010-03-05,4778.366
2010-03-08,4829.779
2010-03-09,4763.65
2010-03-10,4857.789
2010-03-11,4818.111
2010-03-12,4859.427
2010-03-15,4766.781
2010-03-16,4849.106
2010-03-17,4880.631
2010-03-18,4767.103
2010-03-19,4686.674
2010-03-22,4617.219
2010-03-23,4692.758
2010-03-24,4543.59
2010-03-25,4648.04
2010-03-26,4664.875
2010-03-29,4694.063
2010-03-30,4626.073
2010-03-31,4614.416
2010-04-01,4718.361
2010-04-02,4718.361
2010-04-05,4707.556
2010-04-06,4706.221
2010-04-07,4735.5
2010-04-08,4687.414
2010-04-09,4890.15
2010-04-12,5012.707
2010-04-13,5001.173
2010-04-14,5037.415
2010-04-15,5040.364
2010-04-16,4898.768
2010-04-19,4856.859
2010-04-20,4915.098
2010-04-21,4767.84
2010-04-22,4607.946
2010-04-23,4656.684
2010-04-26,4669.076
2010-04-27,4430.055
2010-04-28,4222.73
2010-04-29,4379.232
2010-04-30,4427.818
2010-05-03,4361.417
2010-05-04,4026.921
2010-05-05,3866.433
2010-05-06,3667.096
2010-05-07,3516.62
2010-05-10,4261.978
2010-05-11,4086.687
2010-05-12,4119.233
2010-05-13,4043.119
2010-05-14,3684.775
2010-05-17,3628.059
2010-05-18,3812.789
2010-05-19,3689.317
2010-05-20,3641.261
2010-05-21,3784.353
2010-05-24,3673.621
2010-05-25,3497.319
2010-05-26,3495.265
2010-05-27,3611.159
2010-05-28,3672.621
2010-05-31,3621.624
2010-06-01,3601.762
2010-06-02,3556.186
2010-06-03,3561.705
2010-06-04,3356.614
2010-06-07,3282.147
2010-06-08,3239.798
2010-06-09,3334.623
2010-06-10,3496.014
2010-06-11,3649.966
2010-06-14,3727.83
2010-06-15,3806.736
2010-06-16,3786.305
2010-06-17,3839.504
2010-06-18,3949.455
2010-06-21,3984.189
2010-06-22,3923.344
2010-06-23,3853.269
2010-06-24,3751.605
2010-06-25,3731.347
2010-06-28,3808.703
2010-06-29,3537.828
2010-06-30,3624.977
2010-07-01,3661.326
2010-07-02,3731.532
2010-07-05,3695.769
2010-07-06,3878.142
2010-07-07,4064.597
2010-07-08,4132.083
2010-07-09,4135.945
2010-07-12,4097.336
2010-07-13,4211.321
2010-07-14,4238.069
2010-07-15,4227.518
2010-07-16,4169.225
2010-07-19,4150.943
2010-07-20,4185.102
2010-07-21,4142.604
2010-07-22,4283.43
2010-07-23,4289.234
2010-07-26,4384.753
2010-07-27,4484.284
2010-07-28,4499.054
2010-07-29,4539.311
2010-07-30,4446.539
2010-08-02,4672.409
2010-08-03,4694.941
2010-08-04,4657.784
2010-08-05,4661.952
2010-08-06,4623.151
2010-08-09,4675.613
2010-08-10,4585.653
2010-08-11,4364.913
2010-08-12,4335.997
2010-08-13,4270.529
2010-08-16,4277.634
2010-08-17,4323.177
2010-08-18,4324.078
2010-08-19,4263.465
2010-08-20,4142.979
2010-08-23,4193.548
2010-08-24,4127.981
2010-08-25,4035.988
2010-08-26,4120.822
2010-08-27,4170.299
2010-08-30,4154.543
2010-08-31,4185.396
2010-09-01,4376.263
2010-09-02,4367.265
2010-09-03,4416.038
2010-09-06,4426.287
2010-09-07,4307.881
2010-09-08,4357.606
2010-09-09,4404.886
2010-09-10,4393.045
2010-09-13,4473.028
2010-09-14,4527.721
2010-09-15,4525.174
2010-09-16,4531.767
2010-09-17,4441.017
2010-09-20,4524.659
2010-09-21,4545.772
2010-09-22,4547.73
2010-09-23,4490.006
2010-09-24,4639.025
2010-09-27,4585.326
2010-09-28,4598.254
2010-09-29,4565.014
2010-09-30,4601.383
2010-10-01,4595.826
2010-10-04,4548.058
2010-10-05,4733.13
2010-10-06,4763.981
2010-10-07,4801.496
2010-10-08,4780.273
2010-10-11,4769.252
2010-10-12,4722.423
2010-10-13,4877.007
2010-10-14,4907.187
2010-10-15,4904.464
2010-10-18,4908.601
2010-10-19,4853.996
2010-10-20,4914.599
2010-10-21,4897.473
2010-10-22,4889.97
2010-10-25,4869.189
2010-10-26,4798.403
2010-10-27,4717.921
2010-10-28,4784.905
2010-10-29,4810.188
2010-11-01,4717.721
2010-11-02,4821.047
2010-11-03,4711.198
2010-11-04,4795.588
2010-11-05,4648.331
2010-11-08,4575.672
2010-11-09,4634.31
2010-11-10,4472.49
2010-11-11,4420.915
2010-11-12,4483.898
2010-11-15,4500.354
2010-11-16,4377.125
2010-11-17,4413.736
2010-11-18,4494.895
2010-11-19,4478.908
2010-11-22,4327.459
2010-11-23,4115.431
2010-11-24,4116.082
2010-11-25,4107.073
2010-11-26,3973.736
2010-11-29,3836.198
2010-11-30,3781.33
2010-12-01,3988.66
2010-12-02,4146.861
2010-12-03,4246.142
2010-12-06,4144.677
2010-12-07,4165.46
2010-12-08,4198.462
2010-12-09,4250.186
2010-12-10,4217.975
2010-12-13,4274.644
2010-12-14,4281.799
2010-12-15,4199.144
2010-12-16,4157.962
2010-12-17,4086.102
2010-12-20,4122.192
2010-12-21,4226.17
2010-12-22,4196.03
2010-12-23,4163.267
2010-12-24,4179.674
2010-12-27,4103.121
2010-12-28,4096.967
2010-12-29,4128.956
2010-12-30,4125.064
2010-12-31,4166.526
2011-01-03,4165.383
2011-01-04,4160.181
2011-01-05,4068.144
2011-01-06,3987.43
2011-01-07,3901.19
2011-01-10,3823.359
2011-01-11,3876.778
2011-01-12,4178.997
2011-01-13,4424.742
2011-01-14,4438.104
2011-01-17,4376.41
2011-01-18,4560.025
2011-01-19,4582.158
2011-01-20,4597.854
2011-01-21,4775.933
2011-01-24,4806.015
2011-01-25,4717.264
2011-01-26,4714.136
2011-01-27,4824.357
2011-01-28,4738.88
2011-01-31,4795.676
2011-02-01,4910.839
2011-02-02,4932.468
2011-02-03,4800.322
2011-02-04,4754.469
2011-02-07,4779.331
2011-02-08,4841.491
2011-02-09,4836.093
2011-02-10,4723.715
2011-02-11,4723.356
2011-02-14,4665.813
2011-02-15,4720.115
2011-02-16,4843.974
2011-02-17,4897.636
2011-02-18,4899.059
2011-02-21,4794.39
2011-02-22,4746.234
2011-02-23,4737.206
2011-02-24,4744.004
2011-02-25,4816.031
2011-02-28,4852.844
2011-03-01,4810.241
2011-03-02,4764.857
2011-03-03,4738.945
2011-03-04,4709.495
2011-03-07,4696.717
2011-03-08,4696.172
2011-03-09,4696.619
2011-03-10,4599.717
2011-03-11,4598.193
2011-03-14,4674.102
2011-03-15,4641.535
2011-03-16,4504.103
2011-03-17,4653.083
2011-03-18,4675.587
2011-03-21,4815.434
2011-03-22,4820.798
2011-03-23,4798.077
2011-03-24,4875.527
2011-03-25,4834.202
2011-03-28,4838.888
2011-03-29,4796.673
2011-03-30,4797.143
2011-03-31,4748.686
2011-04-01,4825.561
2011-04-04,4855.449
2011-04-05,4802.878
2011-04-06,4932.624
2011-04-07,4932.837
2011-04-08,5021.609
2011-04-11,5012.539
2011-04-12,4985.364
2011-04-13,4974.727
2011-04-14,4872.227
2011-04-15,4819.836
2011-04-18,4652.217
2011-04-19,4698.689
2011-04-20,4826.573
2011-04-21,4866.502
2011-04-22,4866.502
2011-04-25,4862.995
2011-04-26,4920.271
2011-04-27,4980.302
2011-04-28,5108.086
2011-04-29,5121.458
2011-05-02,5158.282
2011-05-03,5125.84
2011-05-04,5087.219
2011-05-05,4942.764
2011-05-06,4939.286
2011-05-09,4749.787
2011-05-10,4817.542
2011-05-11,4817.067
2011-05-12,4763.647
2011-05-13,4699.215
2011-05-16,4714.171
2011-05-17,4675.034
2011-05-18,4719.763
2011-05-19,4728.45
2011-05-20,4625.956
2011-05-23,4516.201
2011-05-24,4555.778
2011-05-25,4593.441
2011-05-26,4591.947
2011-05-27,4670.224
2011-05-30,4667.778
2011-05-31,4823.516
2011-06-01,4768.414
2011-06-02,4740.488
2011-06-03,4799.583
2011-06-06,4742.872
2011-06-07,4781.19
2011-06-08,4715.14
2011-06-09,4697.016
2011-06-10,4563.195
2011-06-13,4561.449
2011-06-14,4683.353
2011-06-15,4518.099
2011-06-16,4472.581
2011-06-17,4662.071
2011-06-20,4618.075
2011-06-21,4723.909
2011-06-22,4739.764
2011-06-23,4491.928
2011-06-24,4438.175
2011-06-27,4504.604
2011-06-28,4565.734
2011-06-29,4668.594
2011-06-30,4805.465
2011-07-01,4884.607
2011-07-04,4869.621
2011-07-05,4789.072
2011-07-06,4666.842
2011-07-07,4690.377
2011-07-08,4514.311
2011-07-11,4300.22
2011-07-12,4284.442
2011-07-13,4374.531
2011-07-14,4355.963
2011-07-15,4290.628
2011-07-18,4190.698
2011-07-19,4286.509
2011-07-20,4439.089
2011-07-21,4656.524
2011-07-22,4652.418
2011-07-25,4527.114
2011-07-26,4567.499
2011-07-27,4429.948
2011-07-28,4415.439
2011-07-29,4419.727
2011-08-01,4233.54
2011-08-02,4151.71
2011-08-03,4142.979
2011-08-04,3949.49
2011-08-05,3969.072
2011-08-08,3888.824
2011-08-09,3875.87
2011-08-10,3617.984
2011-08-11,3762.203
2011-08-12,3949.448
2011-08-15,4049.832
2011-08-16,4030.347
2011-08-17,4067.54
2011-08-18,3843.477
2011-08-19,3787.667
2011-08-22,3845.079
2011-08-23,3847.576
2011-08-24,3882.376
2011-08-25,3830.143
2011-08-26,3779.249
2011-08-29,3919.5
2011-08-30,3897.477
2011-08-31,4018.573
2011-09-01,3991.723
2011-09-02,3829.023
2011-09-05,3612.984
2011-09-06,3528.894
2011-09-07,3618.868
2011-09-08,3664.845
2011-09-09,3410.513
2011-09-12,3249.935
2011-09-13,3375.134
2011-09-14,3468.61
2011-09-15,3659.982
2011-09-16,3663.749
2011-09-19,3541.399
2011-09-20,3628.662
2011-09-21,3546.964
2011-09-22,3321.774
2011-09-23,3432.783
2011-09-26,3518.492
2011-09-27,3709.802
2011-09-28,3675.857
2011-09-29,3744.728
2011-09-30,3673.457
2011-10-03,3541.477
2011-10-04,3503.919
2011-10-05,3624.7
2011-10-06,3748.81
2011-10-07,3812.227
2011-10-10,3887.79
2011-10-11,3847.652
2011-10-12,3982.859
2011-10-13,3901.048
2011-10-14,3951.088
2011-10-17,3886.386
2011-10-18,3840.126
2011-10-19,3905.74
2011-10-20,3737.985
2011-10-21,3909.07
2011-10-24,3952.87
2011-10-25,3919.282
2011-10-26,3867.889
2011-10-27,4196.159
2011-10-28,4191.924
2011-10-31,3995.726
2011-11-01,3751.341
2011-11-02,3774.2
2011-11-03,3815.513
2011-11-04,3760.699
2011-11-07,3730.913
2011-11-08,3757.787
2011-11-09,3615.966
2011-11-10,3613.187
2011-11-11,3764.498
2011-11-14,3645.579
2011-11-15,3545.171
2011-11-16,3585.749
2011-11-17,3566.568
2011-11-18,3595.921
2011-11-21,3454.464
2011-11-22,3400.461
2011-11-23,3295.07
2011-11-24,3286.168
2011-11-25,3297.76
2011-11-28,3486.113
2011-11-29,3483.962
2011-11-30,3648.513
2011-12-01,3626.35
2011-12-02,3698.644
2011-12-05,3783.732
2011-12-06,3774.885
2011-12-07,3740.759
2011-12-08,3640.197
2011-12-09,3732.55
2011-12-12,3565.031
2011-12-13,3494.686
2011-12-14,3389.497
2011-12-15,3427.842
2011-12-16,3427.872
2011-12-19,3440.376
2011-12-20,3569.21
2011-12-21,3513.619
2011-12-22,3557.021
2011-12-23,3582.623
2011-12-26,3582.623
2011-12-27,3583.344
2011-12-28,3472.801
2011-12-29,3524.04
2011-12-30,3585.102
2012-01-02,3648.632
2012-01-03,3689.792
2012-01-04,3557.348
2012-01-05,3398.926
2012-01-06,3350.202
2012-01-09,3338.715
2012-01-10,3472.666
2012-01-11,3436.933
2012-01-12,3467.599
2012-01-13,3448.635
2012-01-16,3463.21
2012-01-17,3521.777
2012-01-18,3479.413
2012-01-19,3611.97
2012-01-20,3606.889
2012-01-23,3672.192
2012-01-24,3635.74
2012-01-25,3628.564
2012-01-26,3748.718
2012-01-27,3723.392
2012-01-30,3651.849
2012-01-31,3642.895
2012-02-01,3761.774
2012-02-02,3797.697
2012-02-03,3827.161
2012-02-06,3820.662
2012-02-07,3875.794
2012-02-08,3870.751
2012-02-09,3915.185
2012-02-10,3816.333
2012-02-13,3821.271
2012-02-14,3781.99
2012-02-15,3756.732
2012-02-16,3655.315
2012-02-17,3743.432
2012-02-20,3848.989
2012-02-21,3828.565
2012-02-22,3755.12
2012-02-23,3717.391
2012-02-24,3755.403
2012-02-27,3739.663
2012-02-28,3736.525
2012-02-29,3702.831
2012-03-01,3731.289
2012-03-02,3697.891
2012-03-05,3653.769
2012-03-06,3481.709
2012-03-07,3482.762
2012-03-08,3602.714
2012-03-09,3548.147
2012-03-12,3498.045
2012-03-13,3583.245
2012-03-14,3572.486
2012-03-15,3598.021
2012-03-16,3660.335
2012-03-19,3733.956
2012-03-20,3708.056
2012-03-21,3643.07
2012-03-22,3575.419
2012-03-23,3558.527
2012-03-26,3540.75
2012-03-27,3498.025
2012-03-28,3419.845
2012-03-29,3376.558
2012-03-30,3428.702
2012-04-02,3433.127
2012-04-03,3333.575
2012-04-04,3213.053
2012-04-05,3199.636
2012-04-06,3199.636
2012-04-09,3201.473
2012-04-10,3098.568
2012-04-11,3178.128
2012-04-12,3149.518
2012-04-13,3034.75
2012-04-16,3008.927
2012-04-17,3116.493
2012-04-18,2991.097
2012-04-19,2902.003
2012-04-20,2984.317
2012-04-23,2893.115
2012-04-24,2983.436
2012-04-25,3046.918
2012-04-26,2992.307
2012-04-27,3055.419
2012-04-30,2978.729
2012-05-01,2976.366
2012-05-02,2865.173
2012-05-03,2863.095
2012-05-04,2900.449
2012-05-07,2988.098
2012-05-08,2963.551
2012-05-09,2848.749
2012-05-10,2982.159
2012-05-11,2942.784
2012-05-14,2834.515
2012-05-15,2759.802
2012-05-16,2725.752
2012-05-17,2684.442
2012-05-18,2747.877
2012-05-21,2730.632
2012-05-22,2784.041
2012-05-23,2640.937
2012-05-24,2683.814
2012-05-25,2665.809
2012-05-28,2601.614
2012-05-29,2530.211
2012-05-30,2449.689
2012-05-31,2456.27
2012-06-01,2463.725
2012-06-04,2589.277
2012-06-05,2591.484
2012-06-06,2669.313
2012-06-07,2685.973
2012-06-08,2725.433
2012-06-11,2718.285
2012-06-12,2714.345
2012-06-13,2752.263
2012-06-14,2790.89
2012-06-15,2799.949
2012-06-18,2684.149
2012-06-19,2784.104
2012-06-20,2843.574
2012-06-21,2823.272
2012-06-22,2861.71
2012-06-25,2717.564
2012-06-26,2670.427
2012-06-27,2727.148
2012-06-28,2751.564
2012-06-29,2986.857
2012-07-02,2973.57
2012-07-03,3020.55
2012-07-04,2987.469
2012-07-05,2856.531
2012-07-06,2734.882
2012-07-09,2709.502
2012-07-10,2713.429
2012-07-11,2755.298
2012-07-12,2663.885
2012-07-13,2706.983
2012-07-16,2634.253
2012-07-17,2642.22
2012-07-18,2660.626
2012-07-19,2668.822
2012-07-20,2469.678
2012-07-23,2436.706
2012-07-24,2325.666
2012-07-25,2343.882
2012-07-26,2555.664
2012-07-27,2691.765
2012-07-30,2737.238
2012-07-31,2729.137
2012-08-01,2726.12
2012-08-02,2527.855
2012-08-03,2746.2
2012-08-06,2895.459
2012-08-07,2974.158
2012-08-08,2945.684
2012-08-09,2915.751
2012-08-10,2899.1
2012-08-13,2921.819
2012-08-14,2943.756
2012-08-15,2938.921
2012-08-16,3085.601
2012-08-17,3135.984
2012-08-20,3108.003
2012-08-21,3165.294
2012-08-22,3070.213
2012-08-23,3076.277
2012-08-24,3068.16
2012-08-27,3105.714
2012-08-28,3093.156
2012-08-29,3062.601
2012-08-30,2996.546
2012-08-31,3140.043
2012-09-03,3141.491
2012-09-04,3166.556
2012-09-05,3171.664
2012-09-06,3344.23
2012-09-07,3437.363
2012-09-10,3418.2
2012-09-11,3474.055
2012-09-12,3533.165
2012-09-13,3495.424
2012-09-14,3660.672
2012-09-17,3640.322
2012-09-18,3558.683
2012-09-19,3560.608
2012-09-20,3477.412
2012-09-21,3585.562
2012-09-24,3527.4
2012-09-25,3550.559
2012-09-26,3359.235
2012-09-27,3370.615
2012-09-28,3295.35
2012-10-01,3339.241
2012-10-02,3385.495
2012-10-03,3350.855
2012-10-04,3360.922
2012-10-05,3455.356
2012-10-08,3396.141
2012-10-09,3305.624
2012-10-10,3264.957
2012-10-11,3315.675
2012-10-12,3283.863
2012-10-15,3295.736
2012-10-16,3455.395
2012-10-17,3604.401
2012-10-18,3575.425
2012-10-19,3467.363
2012-10-22,3452.864
2012-10-23,3368.425
2012-10-24,3387.405
2012-10-25,3367.698
2012-10-26,3357.469
2012-10-29,3318.679
2012-10-30,3390.703
2012-10-31,3395.453
2012-11-01,3406.743
2012-11-02,3407.814
2012-11-05,3319.582
2012-11-06,3334.274
2012-11-07,3231.989
2012-11-08,3219.394
2012-11-09,3207.016
2012-11-12,3177.004
2012-11-13,3249.803
2012-11-14,3249.974
2012-11-15,3283.535
2012-11-16,3207.135
2012-11-19,3314.584
2012-11-20,3316.186
2012-11-21,3340.517
2012-11-22,3386.401
2012-11-23,3430.327
2012-11-26,3413.464
2012-11-27,3395.823
2012-11-28,3373.124
2012-11-29,3456.659
2012-11-30,3455.221
2012-12-03,3455.741
2012-12-04,3478.089
2012-12-05,3466.611
2012-12-06,3457.785
2012-12-07,3409.956
2012-12-10,3377.693
2012-12-11,3442.288
2012-12-12,3484.957
2012-12-13,3525.021
2012-12-14,3531.064
2012-12-17,3533.269
2012-12-18,3600.776
2012-12-19,3652.392
2012-12-20,3652.154
2012-12-21,3663.151
2012-12-24,3660.894
2012-12-25,3660.894
2012-12-26,3668.385
2012-12-27,3669.939
2012-12-28,3611.262
2012-12-31,3622.18
2013-01-01,3622.18
2013-01-02,3766.762
2013-01-03,3717.931
2013-01-04,3723.896
2013-01-07,3747.473
2013-01-08,3748.612
2013-01-09,3831.823
2013-01-10,3904.773
2013-01-11,3971.971
2013-01-14,3978.602
2013-01-15,3970.867
2013-01-16,3951.828
2013-01-17,3984.795
2013-01-18,3948.345
2013-01-21,3979.215
2013-01-22,3946.499
2013-01-23,3931.816
2013-01-24,3991.719
2013-01-25,4053.501
2013-01-28,4031.713
2013-01-29,4026.416
2013-01-30,4001.256
2013-01-31,3897.091
2013-02-01,3864.399
2013-02-04,3646.625
2013-02-05,3720.045
2013-02-06,3697.58
2013-02-07,3636.473
2013-02-08,3721.743
2013-02-11,3677.066
2013-02-12,3767.373
2013-02-13,3794.02
2013-02-14,3733.525
2013-02-15,3679.869
2013-02-18,3660.551
2013-02-19,3723.842
2013-02-20,3691.443
2013-02-21,3574.888
2013-02-22,3635.845
2013-02-25,3682.153
2013-02-26,3501.887
2013-02-27,3597.569
2013-02-28,3629.096
2013-03-01,3576.211
2013-03-04,3622.214
2013-03-05,3698.931
2013-03-06,3661.435
2013-03-07,3703.734
2013-03-08,3800.11
2013-03-11,3770.328
2013-03-12,3748.741
2013-03-13,3720.534
2013-03-14,3827.938
2013-03-15,3843.4
2013-03-18,3740.316
2013-03-19,3621.05
2013-03-20,3693.152
2013-03-21,3657.168
2013-03-22,3663.574
2013-03-25,3523.495
2013-03-26,3420.585
2013-03-27,3359.859
2013-03-28,3373.829
2013-03-29,3373.829
2013-04-01,3375.406
2013-04-02,3439.682
2013-04-03,3358.919
2013-04-04,3348.114
2013-04-05,3387.879
2013-04-08,3388.784
2013-04-09,3452.713
2013-04-10,3603.108
2013-04-11,3618.751
2013-04-12,3559.175
2013-04-15,3543.27
2013-04-16,3535.597
2013-04-17,3459.262
2013-04-18,3479.121
2013-04-19,3514.06
2013-04-22,3553.654
2013-04-23,3683.705
2013-04-24,3723.07
2013-04-25,3700.831
2013-04-26,3665.73
2013-04-29,3767.521
2013-04-30,3772.555
2013-05-01,3775.13
2013-05-02,3739.85
2013-05-03,3817.162
2013-05-06,3776.684
2013-05-07,3819.836
2013-05-08,3850.482
2013-05-09,3815.454
2013-05-10,3756.49
2013-05-13,3708.531
2013-05-14,3708.213
2013-05-15,3723.485
2013-05-16,3732.168
2013-05-17,3717.674
2013-05-20,3698.485
2013-05-21,3677.946
2013-05-22,3678.987
2013-05-23,3643.711
2013-05-24,3613.718
2013-05-27,3665.608
2013-05-28,3716.987
2013-05-29,3729.296
2013-05-30,3745.646
2013-05-31,3672.179
2013-06-03,3665.409
2013-06-04,3715.206
2013-06-05,3677.116
2013-06-06,3667.579
2013-06-07,3695.15
2013-06-10,3661.468
2013-06-11,3621.187
2013-06-12,3637.213
2013-06-13,3605.97
2013-06-14,3622.784
2013-06-17,3659.805
2013-06-18,3693.349
2013-06-19,3651.579
2013-06-20,3460.862
2013-06-21,3401.445
2013-06-24,3323.183
2013-06-25,3335.222
2013-06-26,3419.364
2013-06-27,3413.454
2013-06-28,3376.783
2013-07-01,3453.521
2013-07-02,3451.399
2013-07-03,3381.373
2013-07-04,3480.072
2013-07-05,3392.776
2013-07-08,3469.61
2013-07-09,3448.578
2013-07-10,3452.983
2013-07-11,3517.121
2013-07-12,3433.314
2013-07-15,3449.261
2013-07-16,3445.725
2013-07-17,3445.373
2013-07-18,3514.37
2013-07-19,3521.484
2013-07-22,3550.91
2013-07-23,3624.293
2013-07-24,3687.573
2013-07-25,3743.257
2013-07-26,3793.819
2013-07-29,3789.236
2013-07-30,3822.716
2013-07-31,3833.445
2013-08-01,3864.915
2013-08-02,3887.97
2013-08-05,3860.961
2013-08-06,3862.138
2013-08-07,3893.73
2013-08-08,3969.651
2013-08-09,3995.777
2013-08-12,3967.583
2013-08-13,3968.262
2013-08-14,3996.747
2013-08-15,3967.265
2013-08-16,4049.349
2013-08-19,3960.391
2013-08-20,3911.677
2013-08-21,3875.955
2013-08-22,3938.39
2013-08-23,3995.17
2013-08-26,3963.816
2013-08-27,3847.119
2013-08-28,3841.412
2013-08-29,3812.802
2013-08-30,3732.36
2013-09-02,3796.405
2013-09-03,3788.667
2013-09-04,3818.674
2013-09-05,3830.095
2013-09-06,3889.827
2013-09-09,3904.404
2013-09-10,3984.409
2013-09-11,4045.043
2013-09-12,4070.414
2013-09-13,4052.307
2013-09-16,4102.689
2013-09-17,4097.075
2013-09-18,4139.693
2013-09-19,4239.273
2013-09-20,4239.772
2013-09-23,4199.847
2013-09-24,4231.475
2013-09-25,4273.037
2013-09-26,4287.569
2013-09-27,4289.68
2013-09-30,4268.25
2013-10-01,4350.836
2013-10-02,4384.523
2013-10-03,4364.813
2013-10-04,4439.692
2013-10-07,4417.985
2013-10-08,4390.325
2013-10-09,4428.277
2013-10-10,4551.857
2013-10-11,4563.706
2013-10-14,4594.574
2013-10-15,4621.395
2013-10-16,4690.001
2013-10-17,4763.012
2013-10-18,4810.715
2013-10-21,4811.968
2013-10-22,4832.044
2013-10-23,4723.106
2013-10-24,4776.6
2013-10-25,4712.446
2013-10-28,4648.208
2013-10-29,4718.507
2013-10-30,4669.005
2013-10-31,4676.67
2013-11-01,4609.708
2013-11-04,4634.942
2013-11-05,4576.068
2013-11-06,4637.228
2013-11-07,4546.869
2013-11-08,4526.987
2013-11-11,4565.949
2013-11-12,4533.792
2013-11-13,4510.501
2013-11-14,4533.292
2013-11-15,4539.729
2013-11-18,4608.794
2013-11-19,4538.0
2013-11-20,4483.765
2013-11-21,4503.322
2013-11-22,4563.125
2013-11-25,4559.718
2013-11-26,4588.429
2013-11-27,4649.591
2013-11-28,4687.997
2013-11-29,4675.62
2013-12-02,4609.895
2013-12-03,4548.911
2013-12-04,4494.925
2013-12-05,4453.507
2013-12-06,4477.346
2013-12-09,4526.099
2013-12-10,4527.625
2013-12-11,4496.265
2013-12-12,4449.383
2013-12-13,4445.875
2013-12-16,4529.892
2013-12-17,4483.812
2013-12-18,4540.611
2013-12-19,4614.475
2013-12-20,4624.87
2013-12-23,4675.062
2013-12-24,4691.526
2013-12-25,4691.526
2013-12-26,4700.279
2013-12-27,4764.05
2013-12-30,4776.766
2013-12-31,4770.189
2014-01-01,4770.189
2014-01-02,4656.365
2014-01-03,4657.149
2014-01-06,4721.749
2014-01-07,4867.034
2014-01-08,4916.812
2014-01-09,4898.493
2014-01-10,4958.462
2014-01-13,5000.8
2014-01-14,5008.508
2014-01-15,5074.245
2014-01-16,5038.188
2014-01-17,5026.491
2014-01-20,5009.888
2014-01-21,4950.376
2014-01-22,4924.482
2014-01-23,4967.836
2014-01-24,4802.634
2014-01-27,4755.757
2014-01-28,4817.28
2014-01-29,4811.177
2014-01-30,4822.157
2014-01-31,4772.972
2014-02-03,4690.794
2014-02-04,4706.691
2014-02-05,4736.367
2014-02-06,4856.951
2014-02-07,4906.249
2014-02-10,4881.635
2014-02-11,4938.173
2014-02-12,4899.511
2014-02-13,4921.925
2014-02-14,4950.134
2014-02-17,4964.335
2014-02-18,4950.087
2014-02-19,4957.112
2014-02-20,4941.266
2014-02-21,4958.283
2014-02-24,5025.098
2014-02-25,5059.061
2014-02-26,5028.836
2014-02-27,5027.22
2014-02-28,5057.385
2014-03-03,4934.787
2014-03-04,5040.011
2014-03-05,5089.603
2014-03-06,5165.857
2014-03-07,5095.099
2014-03-10,5127.191
2014-03-11,5105.487
2014-03-12,5080.241
2014-03-13,5042.927
2014-03-14,4977.608
2014-03-17,5051.752
2014-03-18,5097.857
2014-03-19,5093.748
2014-03-20,5050.706
2014-03-21,5037.131
2014-03-24,4962.583
2014-03-25,5001.871
2014-03-26,5094.128
2014-03-27,5111.073
2014-03-28,5186.509
2014-03-31,5225.485
2014-04-01,5303.412
2014-04-02,5266.325
2014-04-03,5323.848
2014-04-04,5357.307
2014-04-07,5345.675
2014-04-08,5318.099
2014-04-09,5331.527
2014-04-10,5260.651
2014-04-11,5223.378
2014-04-14,5216.085
2014-04-15,5181.086
2014-04-16,5257.268
2014-04-17,5275.27
2014-04-18,5275.27
2014-04-21,5263.259
2014-04-22,5329.156
2014-04-23,5330.279
2014-04-24,5345.478
2014-04-25,5278.725
2014-04-28,5290.878
2014-04-29,5360.614
2014-04-30,5369.482
2014-05-01,5369.482
2014-05-02,5376.967
2014-05-05,5386.127
2014-05-06,5401.726
2014-05-07,5390.976
2014-05-08,5465.614
2014-05-09,5388.472
2014-05-12,5416.54
2014-05-13,5394.333
2014-05-14,5406.898
2014-05-15,5275.437
2014-05-16,5333.137
