Date,ACWI GROWTH Standard (Large+Mid Cap)
2015-08-05,191.343
2015-08-06,189.731
2015-08-07,189.254
2015-08-10,191.126
2015-08-11,189.26
2015-08-12,187.995
2015-08-13,188.377
2015-08-14,188.616
2015-08-17,189.112
2015-08-18,188.573
2015-08-19,186.714
2015-08-20,183.237
2015-08-21,178.085
2015-08-24,171.66
2015-08-25,172.013
2015-08-26,175.369
2015-08-27,179.104
2015-08-28,179.938
2015-08-31,178.406
2015-09-01,173.8
2015-09-02,175.55
2015-09-03,176.128
2015-09-04,173.492
2015-09-07,173.542
2015-09-08,176.445
2015-09-09,176.979
2015-09-10,176.866
2015-09-11,177.179
2015-09-14,176.67
2015-09-15,177.942
2015-09-16,180.131
2015-09-17,180.421
2015-09-18,178.631
2015-09-21,178.112
2015-09-22,175.086
2015-09-23,174.414
2015-09-24,173.21
2015-09-25,173.608
2015-09-28,169.902
2015-09-29,168.481
2015-09-30,172.18
2015-10-01,173.135
2015-10-02,175.28
2015-10-05,178.298
2015-10-06,178.282
2015-10-07,179.483
2015-10-08,180.276
2015-10-09,181.652
2015-10-12,182.006
2015-10-13,180.574
2015-10-14,179.583
2015-10-15,182.293
2015-10-16,182.932
2015-10-19,182.964
2015-10-20,182.573
2015-10-21,181.948
2015-10-22,183.249
2015-10-23,185.431
2015-10-26,185.551
2015-10-27,184.945
2015-10-28,186.604
2015-10-29,186.043
2015-10-30,186.091
2015-11-02,187.094
2015-11-03,187.409
2015-11-04,187.229
2015-11-05,187.064
2015-11-06,186.302
2015-11-09,184.908
2015-11-10,184.556
2015-11-11,184.788
2015-11-12,183.112
2015-11-13,180.834
2015-11-16,181.798
2015-11-17,183.167
2015-11-18,184.875
2015-11-19,185.953
2015-11-20,186.82
2015-11-23,186.274
2015-11-24,185.811
2015-11-25,186.318
2015-11-26,186.926
2015-11-27,186.349
2015-11-30,185.384
2015-12-01,187.164
2015-12-02,186.011
2015-12-03,184.015
2015-12-04,185.735
2015-12-07,185.256
2015-12-08,183.963
2015-12-09,182.707
2015-12-10,182.667
2015-12-11,179.771
2015-12-14,179.499
2015-12-15,180.693
2015-12-16,183.169
2015-12-17,182.041
2015-12-18,179.613
2015-12-21,180.194
2015-12-22,181.193
2015-12-23,183.009
2015-12-24,183.26
2015-12-25,183.242
2015-12-28,183.069
2015-12-29,184.793
2015-12-30,183.791
2015-12-31,182.457
2016-01-01,182.456
2016-01-04,178.402
2016-01-05,178.258
2016-01-06,176.387
2016-01-07,172.572
2016-01-08,171.254
2016-01-11,170.503
2016-01-12,171.296
2016-01-13,169.259
2016-01-14,169.292
2016-01-15,166.422
2016-01-18,165.75
2016-01-19,166.84
2016-01-20,163.995
2016-01-21,164.313
2016-01-22,168.683
2016-01-25,167.589
2016-01-26,168.455
2016-01-27,167.597
2016-01-28,167.627
2016-01-29,171.039
2016-02-01,172.032
2016-02-02,169.232
2016-02-03,169.009
2016-02-04,169.604
2016-02-05,166.19
2016-02-08,163.24
2016-02-09,162.627
2016-02-10,162.941
2016-02-11,161.209
2016-02-12,162.281
2016-02-15,164.295
2016-02-16,166.083
2016-02-17,168.725
2016-02-18,168.74
2016-02-19,168.512
2016-02-22,170.513
2016-02-23,168.948
2016-02-24,168.435
2016-02-25,170.235
2016-02-26,170.357
2016-02-29,169.671
2016-03-01,173.024
2016-03-02,173.925
2016-03-03,174.782
2016-03-04,175.726
2016-03-07,175.332
2016-03-08,174.062
2016-03-09,174.439
2016-03-10,174.402
2016-03-11,177.382
2016-03-14,177.847
2016-03-15,176.891
2016-03-16,177.174
2016-03-17,179.426
2016-03-18,179.944
2016-03-21,180.005
2016-03-22,180.207
2016-03-23,179.112
2016-03-24,178.248
2016-03-25,178.324
2016-03-28,178.781
2016-03-29,180.117
2016-03-30,182.231
2016-03-31,181.906
2016-04-01,181.232
2016-04-04,181.408
2016-04-05,179.299
2016-04-06,181.0
2016-04-07,179.87
2016-04-08,180.734
2016-04-11,180.646
2016-04-12,181.595
2016-04-13,183.863
2016-04-14,184.444
2016-04-15,184.411
2016-04-18,184.803
2016-04-19,186.258
2016-04-20,186.171
2016-04-21,185.889
2016-04-22,184.92
2016-04-25,184.713
2016-04-26,184.837
2016-04-27,184.465
2016-04-28,183.59
2016-04-29,182.992
2016-05-02,183.601
2016-05-03,181.945
2016-05-04,180.548
2016-05-05,180.26
2016-05-06,180.4
2016-05-09,180.854
2016-05-10,182.828
2016-05-11,181.711
2016-05-12,181.292
2016-05-13,179.927
2016-05-16,181.282
2016-05-17,180.574
2016-05-18,180.335
2016-05-19,178.68
2016-05-20,180.15
2016-05-23,179.894
2016-05-24,181.895
2016-05-25,183.135
2016-05-26,183.583
2016-05-27,184.26
2016-05-30,184.338
2016-05-31,184.266
2016-06-01,184.27
2016-06-02,184.55
2016-06-03,185.279
2016-06-06,186.005
2016-06-07,186.755
2016-06-08,187.38
2016-06-09,186.417
2016-06-10,183.848
2016-06-13,181.651
2016-06-14,180.247
2016-06-15,180.725
2016-06-16,179.908
2016-06-17,180.156
2016-06-20,183.203
2016-06-21,183.697
2016-06-22,183.748
2016-06-23,185.864
2016-06-24,177.918
2016-06-27,174.442
2016-06-28,177.51
2016-06-29,181.274
2016-06-30,183.256
2016-07-01,184.25
2016-07-04,184.472
2016-07-05,182.989
2016-07-06,182.508
2016-07-07,183.216
2016-07-08,184.989
2016-07-11,186.762
2016-07-12,187.901
2016-07-13,188.063
2016-07-14,189.046
2016-07-15,188.689
2016-07-18,189.237
2016-07-19,188.84
2016-07-20,189.93
2016-07-21,189.502
2016-07-22,189.587
2016-07-25,189.413
2016-07-26,189.764
2016-07-27,190.02
2016-07-28,190.587
2016-07-29,191.879
2016-08-01,192.176
2016-08-02,191.077
2016-08-03,190.406
2016-08-04,190.879
2016-08-05,191.707
2016-08-08,191.77
2016-08-09,192.8
2016-08-10,192.999
2016-08-11,194.034
2016-08-12,194.233
2016-08-15,194.767
2016-08-16,193.787
2016-08-17,193.53
2016-08-18,194.028
2016-08-19,193.535
2016-08-22,193.676
2016-08-23,194.303
2016-08-24,193.081
2016-08-25,192.576
2016-08-26,192.582
2016-08-29,192.209
2016-08-30,191.834
2016-08-31,191.204
2016-09-01,191.653
2016-09-02,192.879
2016-09-05,193.312
2016-09-06,194.64
2016-09-07,194.918
2016-09-08,194.213
2016-09-09,189.896
2016-09-12,190.456
2016-09-13,188.869
2016-09-14,188.955
2016-09-15,190.425
2016-09-16,189.667
2016-09-19,190.487
2016-09-20,190.723
2016-09-21,192.475
2016-09-22,194.81
2016-09-23,193.735
2016-09-26,192.141
2016-09-27,193.058
2016-09-28,193.511
2016-09-29,192.586
2016-09-30,192.939
2016-10-03,192.935
2016-10-04,192.525
2016-10-05,192.423
2016-10-06,192.093
2016-10-07,191.187
2016-10-10,191.869
2016-10-11,189.64
2016-10-12,189.194
2016-10-13,188.429
2016-10-14,188.911
2016-10-17,188.159
2016-10-18,189.809
2016-10-19,190.499
2016-10-20,190.141
2016-10-21,189.807
2016-10-24,190.554
2016-10-25,189.588
2016-10-26,188.947
2016-10-27,188.172
2016-10-28,187.57
2016-10-31,187.432
2016-11-01,186.611
2016-11-02,185.41
2016-11-03,184.384
2016-11-04,183.722
2016-11-07,186.554
2016-11-08,187.309
2016-11-09,186.877
2016-11-10,186.344
2016-11-11,185.184
2016-11-14,183.779
2016-11-15,184.734
2016-11-16,185.056
2016-11-17,186.185
2016-11-18,185.169
2016-11-21,186.452
2016-11-22,186.739
2016-11-23,186.262
2016-11-24,186.502
2016-11-25,187.369
2016-11-28,186.853
2016-11-29,187.269
2016-11-30,186.31
2016-12-01,185.004
2016-12-02,184.828
2016-12-05,185.736
2016-12-06,186.401
2016-12-07,188.168
2016-12-08,188.533
2016-12-09,189.346
2016-12-12,188.999
2016-12-13,190.675
2016-12-14,189.825
2016-12-15,188.409
2016-12-16,188.309
2016-12-19,188.789
2016-12-20,189.006
2016-12-21,188.877
2016-12-22,188.407
2016-12-23,188.533
2016-12-26,188.548
2016-12-27,188.924
2016-12-28,188.222
2016-12-29,188.741
2016-12-30,188.42
2017-01-02,188.574
2017-01-03,189.06
2017-01-04,190.698
2017-01-05,192.163
2017-01-06,192.644
2017-01-09,192.449
2017-01-10,192.972
2017-01-11,192.757
2017-01-12,193.504
2017-01-13,194.014
2017-01-16,193.548
2017-01-17,193.675
2017-01-18,194.112
2017-01-19,193.232
2017-01-20,193.708
2017-01-23,194.117
2017-01-24,195.189
2017-01-25,196.702
2017-01-26,196.671
2017-01-27,196.713
2017-01-30,195.698
2017-01-31,195.696
2017-02-01,196.17
2017-02-02,196.426
2017-02-03,197.381
2017-02-06,196.836
2017-02-07,196.912
2017-02-08,197.695
2017-02-09,198.264
2017-02-10,199.038
2017-02-13,199.857
2017-02-14,199.645
2017-02-15,200.744
2017-02-16,201.137
2017-02-17,201.445
2017-02-20,201.492
2017-02-21,202.262
2017-02-22,202.466
2017-02-23,202.563
2017-02-24,202.204
2017-02-27,202.386
2017-02-28,201.87
2017-03-01,203.532
2017-03-02,202.853
2017-03-03,202.613
2017-03-06,202.443
2017-03-07,202.02
2017-03-08,201.59
2017-03-09,201.432
2017-03-10,202.549
2017-03-13,203.448
2017-03-14,202.894
2017-03-15,204.036
2017-03-16,205.52
2017-03-17,205.707
2017-03-20,205.836
2017-03-21,204.448
2017-03-22,204.258
2017-03-23,204.429
2017-03-24,204.697
2017-03-27,204.737
2017-03-28,206.009
2017-03-29,206.212
2017-03-30,206.271
2017-03-31,205.535
2017-04-03,205.494
2017-04-04,205.635
2017-04-05,205.415
2017-04-06,205.38
2017-04-07,205.372
2017-04-10,205.544
2017-04-11,205.523
2017-04-12,205.28
2017-04-13,204.756
2017-04-14,204.591
2017-04-17,206.09
2017-04-18,205.309
2017-04-19,205.23
2017-04-20,206.567
2017-04-21,206.338
2017-04-24,209.146
2017-04-25,210.357
2017-04-26,210.428
2017-04-27,210.812
2017-04-28,210.772
2017-05-01,211.389
2017-05-02,212.238
2017-05-03,211.764
2017-05-04,212.116
2017-05-05,213.134
2017-05-08,213.583
2017-05-09,213.832
2017-05-10,214.159
2017-05-11,214.061
2017-05-12,214.537
2017-05-15,215.419
2017-05-16,216.101
2017-05-17,213.561
2017-05-18,213.379
2017-05-19,214.857
2017-05-22,216.332
2017-05-23,216.254
2017-05-24,216.606
2017-05-25,217.871
2017-05-26,217.886
2017-05-29,217.774
2017-05-30,217.639
2017-05-31,217.904
2017-06-01,219.193
2017-06-02,220.926
2017-06-05,220.76
2017-06-06,219.946
2017-06-07,220.133
2017-06-08,219.747
2017-06-09,218.405
2017-06-12,217.156
2017-06-13,218.593
2017-06-14,218.953
2017-06-15,217.261
2017-06-16,217.809
2017-06-19,219.864
2017-06-20,218.461
2017-06-21,218.787
2017-06-22,219.028
2017-06-23,219.634
2017-06-26,219.822
2017-06-27,218.26
2017-06-28,219.545
2017-06-29,217.594
2017-06-30,217.287
2017-07-03,217.008
2017-07-04,216.473
2017-07-05,217.174
2017-07-06,215.884
2017-07-07,216.555
2017-07-10,217.436
2017-07-11,217.671
2017-07-12,220.014
2017-07-13,220.663
2017-07-14,222.157
2017-07-17,222.331
2017-07-18,222.856
2017-07-19,224.073
2017-07-20,224.518
2017-07-21,224.232
2017-07-24,224.119
2017-07-25,224.082
2017-07-26,224.479
2017-07-27,224.596
2017-07-28,224.016
2017-07-31,223.801
2017-08-01,224.722
2017-08-02,224.86
2017-08-03,224.562
2017-08-04,224.576
2017-08-07,225.397
2017-08-08,224.928
2017-08-09,224.273
2017-08-10,221.563
2017-08-11,221.481
2017-08-14,223.459
2017-08-15,223.14
2017-08-16,224.063
2017-08-17,222.466
2017-08-18,221.79
2017-08-21,222.103
2017-08-22,224.114
2017-08-23,223.753
2017-08-24,223.618
2017-08-25,223.942
2017-08-28,224.22
2017-08-29,224.319
2017-08-30,225.127
2017-08-31,226.548
2017-09-01,227.117
2017-09-04,226.716
2017-09-05,226.126
2017-09-06,226.57
2017-09-07,227.749
2017-09-08,227.627
2017-09-11,229.443
2017-09-12,229.916
2017-09-13,229.642
2017-09-14,229.119
2017-09-15,229.544
2017-09-18,230.017
2017-09-19,230.265
2017-09-20,230.583
2017-09-21,229.379
2017-09-22,229.565
2017-09-25,228.174
2017-09-26,227.363
2017-09-27,228.191
2017-09-28,228.485
2017-09-29,229.804
2017-10-02,230.184
2017-10-03,231.058
2017-10-04,231.538
2017-10-05,232.096
2017-10-06,231.978
2017-10-09,231.925
2017-10-10,233.0
2017-10-11,233.653
2017-10-12,233.963
2017-10-13,234.628
2017-10-16,234.969
2017-10-17,234.594
2017-10-18,234.788
2017-10-19,234.489
2017-10-20,234.686
2017-10-23,233.973
2017-10-24,233.972
2017-10-25,233.314
2017-10-26,233.369
2017-10-27,235.293
2017-10-30,235.676
2017-10-31,236.383
2017-11-01,236.882
2017-11-02,236.854
2017-11-03,237.522
2017-11-06,238.194
2017-11-07,238.45
2017-11-08,239.003
2017-11-09,237.959
2017-11-10,237.838
2017-11-13,237.45
2017-11-14,237.095
2017-11-15,235.674
2017-11-16,238.126
2017-11-17,238.176
2017-11-20,238.73
2017-11-21,240.789
2017-11-22,240.971
2017-11-23,241.165
2017-11-24,241.998
2017-11-27,241.414
2017-11-28,242.148
2017-11-29,240.641
2017-11-30,241.355
2017-12-01,240.112
2017-12-04,239.624
2017-12-05,239.071
2017-12-06,238.439
2017-12-07,239.435
2017-12-08,240.719
2017-12-11,241.777
2017-12-12,241.431
2017-12-13,241.799
2017-12-14,241.355
2017-12-15,242.259
2017-12-18,244.575
2017-12-19,243.833
2017-12-20,243.648
2017-12-21,244.1
2017-12-22,244.115
2017-12-25,244.186
2017-12-26,243.927
2017-12-27,244.605
2017-12-28,245.296
2017-12-29,244.948
2018-01-01,244.923
2018-01-02,247.111
2018-01-03,248.806
2018-01-04,250.719
2018-01-05,252.804
2018-01-08,253.119
2018-01-09,253.541
2018-01-10,252.89
2018-01-11,253.716
2018-01-12,255.468
2018-01-15,256.393
2018-01-16,255.93
2018-01-17,257.541
2018-01-18,257.491
2018-01-19,258.989
2018-01-22,260.416
2018-01-23,262.201
2018-01-24,262.053
2018-01-25,262.268
2018-01-26,264.33
2018-01-29,262.635
2018-01-30,260.341
2018-01-31,260.81
2018-02-01,260.308
2018-02-02,255.393
2018-02-05,247.78
2018-02-06,247.082
2018-02-07,247.022
2018-02-08,240.421
2018-02-09,240.936
2018-02-12,244.11
2018-02-13,245.14
2018-02-14,248.805
2018-02-15,252.415
2018-02-16,252.942
2018-02-19,252.617
2018-02-20,252.072
2018-02-21,251.952
2018-02-22,251.707
2018-02-23,254.584
2018-02-26,256.755
2018-02-27,254.46
2018-02-28,251.954
2018-03-01,248.713
2018-03-02,248.666
2018-03-05,250.376
2018-03-06,252.3
2018-03-07,252.443
2018-03-08,253.87
2018-03-09,257.124
2018-03-12,258.039
2018-03-13,256.914
2018-03-14,256.191
2018-03-15,256.198
2018-03-16,255.812
2018-03-19,252.979
2018-03-20,253.594
2018-03-21,253.093
2018-03-22,248.627
2018-03-23,243.962
2018-03-26,248.083
2018-03-27,245.741
2018-03-28,243.876
2018-03-29,246.346
2018-03-30,246.594
2018-04-02,243.47
2018-04-03,244.345
2018-04-04,245.338
2018-04-05,247.704
2018-04-06,244.335
2018-04-09,245.267
2018-04-10,248.695
2018-04-11,247.818
2018-04-12,248.805
2018-04-13,248.251
2018-04-16,249.374
2018-04-17,251.969
2018-04-18,253.397
2018-04-19,252.431
2018-04-20,249.865
2018-04-23,248.945
2018-04-24,246.28
2018-04-25,245.433
2018-04-26,248.116
2018-04-27,248.79
2018-04-30,248.189
2018-05-01,248.394
2018-05-02,247.887
2018-05-03,247.353
2018-05-04,249.694
2018-05-07,250.934
2018-05-08,251.122
2018-05-09,252.633
2018-05-10,254.498
2018-05-11,255.527
2018-05-14,256.015
2018-05-15,253.481
2018-05-16,254.326
2018-05-17,254.346
2018-05-18,254.075
2018-05-21,255.298
2018-05-22,254.882
2018-05-23,254.705
2018-05-24,254.709
2018-05-25,254.544
2018-05-28,254.33
2018-05-29,251.995
2018-05-30,253.308
2018-05-31,253.028
2018-06-01,255.288
2018-06-04,257.352
2018-06-05,257.65
2018-06-06,259.562
2018-06-07,258.944
2018-06-08,258.716
2018-06-11,259.564
2018-06-12,260.156
2018-06-13,259.747
2018-06-14,259.967
2018-06-15,259.034
2018-06-18,258.224
2018-06-19,255.628
2018-06-20,257.003
2018-06-21,255.388
2018-06-22,255.94
2018-06-25,251.521
2018-06-26,251.97
2018-06-27,249.969
2018-06-28,250.316
2018-06-29,252.179
2018-07-02,251.439
2018-07-03,250.981
2018-07-04,250.733
2018-07-05,252.261
2018-07-06,254.719
2018-07-09,257.257
2018-07-10,257.704
2018-07-11,255.781
2018-07-12,258.234
2018-07-13,259.214
2018-07-16,258.749
2018-07-17,259.585
2018-07-18,260.124
2018-07-19,258.943
2018-07-20,259.789
2018-07-23,259.308
2018-07-24,260.564
2018-07-25,262.43
2018-07-26,261.465
2018-07-27,260.081
2018-07-30,257.785
2018-07-31,258.128
2018-08-01,258.471
2018-08-02,258.566
2018-08-03,259.236
2018-08-06,259.695
2018-08-07,260.885
2018-08-08,260.93
2018-08-09,261.004
2018-08-10,258.089
2018-08-13,256.626
2018-08-14,257.76
2018-08-15,254.52
2018-08-16,255.701
2018-08-17,256.315
2018-08-20,257.46
2018-08-21,258.577
2018-08-22,259.58
2018-08-23,259.121
2018-08-24,260.95
2018-08-27,263.706
2018-08-28,264.169
2018-08-29,265.562
2018-08-30,264.509
2018-08-31,263.97
2018-09-03,263.449
2018-09-04,262.133
2018-09-05,259.272
2018-09-06,258.096
2018-09-07,257.617
2018-09-10,257.719
2018-09-11,258.597
2018-09-12,259.011
2018-09-13,260.588
2018-09-14,261.315
2018-09-17,259.314
2018-09-18,260.676
2018-09-19,261.229
2018-09-20,263.212
2018-09-21,263.56
2018-09-24,263.126
2018-09-25,263.731
2018-09-26,263.835
2018-09-27,264.241
2018-09-28,263.677
2018-10-01,264.125
2018-10-02,262.627
2018-10-03,262.777
2018-10-04,258.654
2018-10-05,256.413
2018-10-08,254.64
2018-10-09,254.092
2018-10-10,246.655
2018-10-11,241.885
2018-10-12,246.141
2018-10-15,244.338
2018-10-16,249.416
2018-10-17,248.812
2018-10-18,244.884
2018-10-19,244.235
2018-10-22,244.281
2018-10-23,241.41
2018-10-24,235.346
2018-10-25,237.943
2018-10-26,234.425
2018-10-29,232.113
2018-10-30,234.559
2018-10-31,239.015
2018-11-01,242.25
2018-11-02,242.336
2018-11-05,241.623
2018-11-06,242.661
2018-11-07,247.264
2018-11-08,246.637
2018-11-09,243.686
2018-11-12,238.817
2018-11-13,238.78
2018-11-14,237.749
2018-11-15,239.747
2018-11-16,239.978
2018-11-19,235.962
2018-11-20,231.911
2018-11-21,233.495
2018-11-22,233.603
2018-11-23,232.539
2018-11-26,235.716
2018-11-27,235.719
2018-11-28,240.34
2018-11-29,241.191
2018-11-30,241.774
2018-12-03,245.848
2018-12-04,239.958
2018-12-05,238.66
2018-12-06,236.584
2018-12-07,233.288
2018-12-10,232.151
2018-12-11,232.697
2018-12-12,235.721
2018-12-13,235.503
2018-12-14,231.172
2018-12-17,227.663
2018-12-18,227.631
2018-12-19,225.674
2018-12-20,221.749
2018-12-21,218.139
2018-12-24,215.027
2018-12-25,214.073
2018-12-26,220.985
2018-12-27,222.432
2018-12-28,223.487
2018-12-31,225.032
2019-01-01,225.035
2019-01-02,224.453
2019-01-03,220.128
2019-01-04,226.28
2019-01-07,228.749
2019-01-08,230.62
2019-01-09,233.394
2019-01-10,234.058
2019-01-11,233.758
2019-01-14,232.256
2019-01-15,234.933
2019-01-16,235.179
2019-01-17,236.231
2019-01-18,239.078
2019-01-21,239.125
2019-01-22,236.375
2019-01-23,236.39
2019-01-24,237.141
2019-01-25,240.021
2019-01-28,238.388
2019-01-29,237.953
2019-01-30,241.479
2019-01-31,244.17
2019-02-01,244.137
2019-02-04,245.601
2019-02-05,247.665
2019-02-06,246.793
2019-02-07,244.429
2019-02-08,243.816
2019-02-11,243.991
2019-02-12,246.955
2019-02-13,247.71
2019-02-14,247.645
2019-02-15,248.922
2019-02-18,249.767
2019-02-19,249.973
2019-02-20,250.973
2019-02-21,250.486
2019-02-22,252.063
2019-02-25,252.863
2019-02-26,252.962
2019-02-27,252.709
2019-02-28,251.819
2019-03-01,253.442
2019-03-04,252.947
2019-03-05,252.878
2019-03-06,251.908
2019-03-07,249.545
2019-03-08,248.27
2019-03-11,251.398
2019-03-12,252.724
2019-03-13,254.07
2019-03-14,254.117
2019-03-15,255.732
2019-03-18,256.939
2019-03-19,257.476
2019-03-20,257.325
2019-03-21,259.588
2019-03-22,255.372
2019-03-25,254.412
2019-03-26,255.982
2019-03-27,254.918
2019-03-28,255.474
2019-03-29,257.612
2019-04-01,260.278
2019-04-02,260.545
2019-04-03,262.182
2019-04-04,262.005
2019-04-05,263.077
2019-04-08,263.625
2019-04-09,263.062
2019-04-10,263.808
2019-04-11,263.483
2019-04-12,264.71
2019-04-15,264.919
2019-04-16,264.991
2019-04-17,264.686
2019-04-18,264.805
2019-04-19,264.934
2019-04-22,265.257
2019-04-23,267.389
2019-04-24,267.084
2019-04-25,266.999
2019-04-26,268.072
2019-04-29,268.412
2019-04-30,268.015
2019-05-01,267.252
2019-05-02,266.283
2019-05-03,268.484
2019-05-06,266.758
2019-05-07,262.989
2019-05-08,262.994
2019-05-09,261.036
2019-05-10,261.811
2019-05-13,256.197
2019-05-14,257.68
2019-05-15,259.819
2019-05-16,261.724
2019-05-17,260.075
2019-05-20,257.88
2019-05-21,259.606
2019-05-22,259.23
2019-05-23,255.936
2019-05-24,256.715
2019-05-27,256.932
2019-05-28,256.361
2019-05-29,253.801
2019-05-30,254.699
2019-05-31,252.713
2019-06-03,251.317
2019-06-04,254.824
2019-06-05,257.446
2019-06-06,258.456
2019-06-07,261.958
2019-06-10,263.803
2019-06-11,264.427
2019-06-12,263.833
2019-06-13,263.985
2019-06-14,263.035
2019-06-17,263.403
2019-06-18,266.299
2019-06-19,268.069
2019-06-20,271.227
2019-06-21,270.379
2019-06-24,270.52
2019-06-25,268.116
2019-06-26,267.787
2019-06-27,269.048
2019-06-28,270.237
2019-07-01,272.301
2019-07-02,273.236
2019-07-03,274.823
2019-07-04,275.105
2019-07-05,273.874
2019-07-08,272.128
2019-07-09,272.28
2019-07-10,273.573
2019-07-11,274.39
2019-07-12,275.092
2019-07-15,275.818
2019-07-16,275.158
2019-07-17,274.17
2019-07-18,273.805
2019-07-19,273.54
2019-07-22,274.262
2019-07-23,275.451
2019-07-24,276.594
2019-07-25,275.269
2019-07-26,276.638
2019-07-29,275.954
2019-07-30,274.862
2019-07-31,273.015
2019-08-01,271.605
2019-08-02,268.121
2019-08-05,260.776
2019-08-06,262.651
2019-08-07,263.97
2019-08-08,268.712
2019-08-09,267.221
2019-08-12,265.201
2019-08-13,267.269
2019-08-14,261.828
2019-08-15,261.781
2019-08-16,264.822
2019-08-19,267.723
2019-08-20,266.939
2019-08-21,269.235
2019-08-22,268.062
2019-08-23,263.776
2019-08-26,264.704
2019-08-27,265.094
2019-08-28,265.543
2019-08-29,268.533
2019-08-30,269.372
2019-09-02,269.205
2019-09-03,267.313
2019-09-04,270.369
2019-09-05,273.772
2019-09-06,274.232
2019-09-09,272.881
2019-09-10,271.32
2019-09-11,273.115
2019-09-12,274.471
2019-09-13,274.593
2019-09-16,273.298
2019-09-17,274.395
2019-09-18,274.43
2019-09-19,274.926
2019-09-20,273.631
2019-09-23,273.046
2019-09-24,271.517
2019-09-25,271.86
2019-09-26,271.928
2019-09-27,270.144
2019-09-30,270.96
2019-10-01,268.793
2019-10-02,264.492
2019-10-03,266.251
2019-10-04,269.099
2019-10-07,268.975
2019-10-08,265.926
2019-10-09,267.822
2019-10-10,269.078
2019-10-11,272.378
2019-10-14,272.32
2019-10-15,274.905
2019-10-16,274.748
2019-10-17,275.67
2019-10-18,274.118
2019-10-21,275.492
2019-10-22,274.292
2019-10-23,274.42
2019-10-24,276.334
2019-10-25,277.264
2019-10-28,278.882
2019-10-29,278.595
2019-10-30,279.759
2019-10-31,279.707
2019-11-01,281.997
2019-11-04,283.219
2019-11-05,282.688
2019-11-06,282.776
2019-11-07,283.587
2019-11-08,283.507
2019-11-11,283.196
2019-11-12,283.857
2019-11-13,283.694
2019-11-14,283.822
2019-11-15,286.218
2019-11-18,286.867
2019-11-19,287.216
2019-11-20,285.985
2019-11-21,284.884
2019-11-22,285.175
2019-11-25,287.796
2019-11-26,288.587
2019-11-27,289.859
2019-11-28,289.756
2019-11-29,288.482
2019-12-02,286.148
2019-12-03,284.97
2019-12-04,285.892
2019-12-05,286.653
2019-12-06,288.836
2019-12-09,288.141
2019-12-10,287.762
2019-12-11,288.862
2019-12-12,290.172
2019-12-13,292.261
2019-12-16,294.365
2019-12-17,294.693
2019-12-18,294.671
2019-12-19,295.726
2019-12-20,296.901
2019-12-23,297.501
2019-12-24,297.613
2019-12-25,297.586
2019-12-26,299.123
2019-12-27,299.973
2019-12-30,298.38
2019-12-31,298.669
2020-01-01,298.669
2020-01-02,301.904
2020-01-03,300.525
2020-01-06,300.681
2020-01-07,300.907
2020-01-08,301.931
2020-01-09,304.725
2020-01-10,304.987
2020-01-13,307.002
2020-01-14,306.696
2020-01-15,307.512
2020-01-16,309.453
2020-01-17,310.924
2020-01-20,310.848
2020-01-21,310.013
2020-01-22,310.652
2020-01-23,310.16
2020-01-24,309.069
2020-01-27,303.736
2020-01-28,306.12
2020-01-29,306.886
2020-01-30,305.729
2020-01-31,302.119
2020-02-03,304.231
2020-02-04,309.499
2020-02-05,310.949
2020-02-06,313.142
2020-02-07,311.486
2020-02-10,313.083
2020-02-11,314.107
2020-02-12,316.395
2020-02-13,316.147
2020-02-14,316.803
2020-02-17,316.681
2020-02-18,315.811
2020-02-19,317.925
2020-02-20,315.634
2020-02-21,312.299
2020-02-24,302.36
2020-02-25,295.631
2020-02-26,294.672
2020-02-27,284.802
2020-02-28,281.012
2020-03-02,290.443
2020-03-03,287.204
2020-03-04,295.323
2020-03-05,289.949
2020-03-06,284.385
2020-03-09,266.696
2020-03-10,274.723
2020-03-11,264.8
2020-03-12,241.068
2020-03-13,253.974
2020-03-16,230.299
2020-03-17,237.927
2020-03-18,227.199
2020-03-19,229.635
2020-03-20,225.755
2020-03-23,219.85
2020-03-24,237.54
2020-03-25,242.768
2020-03-26,254.144
2020-03-27,247.655
2020-03-30,253.188
2020-03-31,251.735
2020-04-01,242.624
2020-04-02,244.9
2020-04-03,241.811
2020-04-06,255.86
2020-04-07,257.66
2020-04-08,262.723
2020-04-09,265.8
2020-04-10,265.873
2020-04-13,265.279
2020-04-14,273.549
2020-04-15,269.712
2020-04-16,271.919
2020-04-17,277.48
2020-04-20,275.301
2020-04-21,266.661
2020-04-22,272.521
2020-04-23,272.909
2020-04-24,274.497
2020-04-27,278.192
2020-04-28,276.656
2020-04-29,283.048
2020-04-30,282.971
2020-05-01,277.32
2020-05-04,276.588
2020-05-05,279.866
2020-05-06,280.271
2020-05-07,283.215
2020-05-08,287.282
2020-05-11,288.585
2020-05-12,285.364
2020-05-13,281.967
2020-05-14,281.778
2020-05-15,283.594
2020-05-18,289.951
2020-05-19,290.236
2020-05-20,294.628
2020-05-21,292.37
2020-05-22,291.7
2020-05-25,293.234
2020-05-26,295.5
2020-05-27,296.228
2020-05-28,298.371
2020-05-29,299.785
2020-06-01,302.553
2020-06-02,305.035
2020-06-03,308.063
2020-06-04,306.344
2020-06-05,310.831
2020-06-08,312.098
2020-06-09,313.15
2020-06-10,315.817
2020-06-11,303.353
2020-06-12,303.923
2020-06-15,304.481
2020-06-16,311.132
