Date,NEW ZEALAND SMID VALUE SMID (Small+Mid Cap)
2010-09-03,689.421
2010-09-06,703.078
2010-09-07,711.464
2010-09-08,712.271
2010-09-09,704.021
2010-09-10,708.22
2010-09-13,721.454
2010-09-14,725.919
2010-09-15,722.295
2010-09-16,713.353
2010-09-17,716.214
2010-09-20,723.71
2010-09-21,723.398
2010-09-22,729.292
2010-09-23,720.29
2010-09-24,721.062
2010-09-27,727.961
2010-09-28,730.977
2010-09-29,732.209
2010-09-30,716.937
2010-10-01,733.446
2010-10-04,734.877
2010-10-05,737.677
2010-10-06,744.892
2010-10-07,743.334
2010-10-08,745.708
2010-10-11,744.986
2010-10-12,744.821
2010-10-13,754.737
2010-10-14,762.981
2010-10-15,756.634
2010-10-18,757.55
2010-10-19,745.246
2010-10-20,747.269
2010-10-21,749.67
2010-10-22,752.73
2010-10-25,760.601
2010-10-26,752.953
2010-10-27,742.562
2010-10-28,757.815
2010-10-29,768.643
2010-11-01,769.586
2010-11-02,776.955
2010-11-03,783.586
2010-11-04,808.97
2010-11-05,803.882
2010-11-08,795.048
2010-11-09,804.225
2010-11-10,799.475
2010-11-11,796.455
2010-11-12,789.957
2010-11-15,798.162
2010-11-16,788.338
2010-11-17,785.374
2010-11-18,789.906
2010-11-19,789.324
2010-11-22,792.122
2010-11-23,779.199
2010-11-24,782.003
2010-11-25,776.432
2010-11-26,766.519
2010-11-29,766.273
2010-11-30,759.133
2010-12-01,758.775
2010-12-02,771.38
2010-12-03,778.188
2010-12-06,779.235
2010-12-07,777.071
2010-12-08,763.152
2010-12-09,754.393
2010-12-10,752.76
2010-12-13,762.915
2010-12-14,760.593
2010-12-15,756.66
2010-12-16,744.704
2010-12-17,753.235
2010-12-20,757.085
2010-12-21,767.175
2010-12-22,766.177
2010-12-23,772.181
2010-12-24,771.786
2010-12-27,772.457
2010-12-28,780.357
2010-12-29,784.158
2010-12-30,789.408
2010-12-31,798.479
2011-01-03,792.346
2011-01-04,785.089
2011-01-05,781.211
2011-01-06,779.516
2011-01-07,780.367
2011-01-10,782.103
2011-01-11,784.535
2011-01-12,787.524
2011-01-13,808.863
2011-01-14,805.07
2011-01-17,807.924
2011-01-18,805.446
2011-01-19,807.361
2011-01-20,785.303
2011-01-21,793.97
2011-01-24,801.132
2011-01-25,805.664
2011-01-26,806.521
2011-01-27,811.527
2011-01-28,815.17
2011-01-31,806.395
2011-02-01,809.827
2011-02-02,811.733
2011-02-03,800.507
2011-02-04,808.635
2011-02-07,808.625
2011-02-08,811.929
2011-02-09,810.081
2011-02-10,798.628
2011-02-11,789.946
2011-02-14,793.729
2011-02-15,794.461
2011-02-16,792.555
2011-02-17,800.181
2011-02-18,809.716
2011-02-21,798.587
2011-02-22,780.801
2011-02-23,781.512
2011-02-24,776.042
2011-02-25,777.458
2011-02-28,779.008
2011-03-01,788.027
2011-03-02,780.245
2011-03-03,780.14
2011-03-04,779.92
2011-03-07,779.858
2011-03-08,775.779
2011-03-09,771.653
2011-03-10,760.302
2011-03-11,764.347
2011-03-14,752.401
2011-03-15,735.613
2011-03-16,740.068
2011-03-17,730.791
2011-03-18,739.679
2011-03-21,743.798
2011-03-22,755.207
2011-03-23,757.688
2011-03-24,773.045
2011-03-25,774.867
2011-03-28,780.179
2011-03-29,786.619
2011-03-30,793.385
2011-03-31,797.024
2011-04-01,805.434
2011-04-04,809.92
2011-04-05,816.095
2011-04-06,817.498
2011-04-07,813.588
2011-04-08,815.298
2011-04-11,820.673
2011-04-12,816.903
2011-04-13,821.933
2011-04-14,817.991
2011-04-15,826.654
2011-04-18,823.636
2011-04-19,819.8
2011-04-20,844.642
2011-04-21,849.763
2011-04-22,849.763
2011-04-25,848.224
2011-04-26,853.111
2011-04-27,849.273
2011-04-28,859.396
2011-04-29,869.27
2011-05-02,867.951
2011-05-03,854.571
2011-05-04,847.642
2011-05-05,843.553
2011-05-06,857.134
2011-05-09,851.858
2011-05-10,862.832
2011-05-11,872.596
2011-05-12,869.227
2011-05-13,861.661
2011-05-16,865.209
2011-05-17,864.879
2011-05-18,877.121
2011-05-19,872.51
2011-05-20,875.676
2011-05-23,863.971
2011-05-24,890.957
2011-05-25,898.354
2011-05-26,897.017
2011-05-27,901.394
2011-05-30,911.561
2011-05-31,918.392
2011-06-01,917.29
2011-06-02,901.331
2011-06-03,890.384
2011-06-06,894.0
2011-06-07,898.335
2011-06-08,903.321
2011-06-09,904.479
2011-06-10,900.441
2011-06-13,880.268
2011-06-14,897.619
2011-06-15,898.006
2011-06-16,880.673
2011-06-17,882.586
2011-06-20,885.989
2011-06-21,886.705
2011-06-22,891.483
2011-06-23,890.0
2011-06-24,890.623
2011-06-27,875.949
2011-06-28,879.657
2011-06-29,885.493
2011-06-30,898.028
2011-07-01,910.763
2011-07-04,912.505
2011-07-05,910.507
2011-07-06,903.66
2011-07-07,912.156
2011-07-08,914.614
2011-07-11,899.331
2011-07-12,891.937
2011-07-13,908.399
2011-07-14,914.253
2011-07-15,918.304
2011-07-18,916.813
2011-07-19,935.711
2011-07-20,935.816
2011-07-21,951.991
2011-07-22,966.163
2011-07-25,959.815
2011-07-26,959.35
2011-07-27,963.113
2011-07-28,964.759
2011-07-29,961.914
2011-08-01,966.742
2011-08-02,967.616
2011-08-03,951.521
2011-08-04,941.294
2011-08-05,900.137
2011-08-08,863.008
2011-08-09,828.891
2011-08-10,842.346
2011-08-11,857.053
2011-08-12,863.633
2011-08-15,881.641
2011-08-16,900.086
2011-08-17,908.786
2011-08-18,890.029
2011-08-19,898.061
2011-08-22,907.507
2011-08-23,911.023
2011-08-24,914.179
2011-08-25,917.889
2011-08-26,924.156
2011-08-29,940.078
2011-08-30,951.271
2011-08-31,947.714
2011-09-01,941.207
2011-09-02,931.067
2011-09-05,911.002
2011-09-06,899.707
2011-09-07,916.008
2011-09-08,928.243
2011-09-09,915.353
2011-09-12,900.166
2011-09-13,911.883
2011-09-14,905.815
2011-09-15,916.152
2011-09-16,926.43
2011-09-19,916.451
2011-09-20,926.161
2011-09-21,922.102
2011-09-22,887.434
2011-09-23,881.232
2011-09-26,848.177
2011-09-27,885.816
2011-09-28,872.095
2011-09-29,866.307
2011-09-30,866.386
2011-10-03,855.78
2011-10-04,846.34
2011-10-05,855.288
2011-10-06,863.449
2011-10-07,878.712
2011-10-10,880.407
2011-10-11,880.552
2011-10-12,901.328
2011-10-13,888.181
2011-10-14,901.853
2011-10-17,897.089
2011-10-18,887.633
2011-10-19,900.141
2011-10-20,890.741
2011-10-21,899.557
2011-10-24,905.336
2011-10-25,896.927
2011-10-26,888.147
2011-10-27,913.172
2011-10-28,923.152
2011-10-31,912.881
2011-11-01,901.139
2011-11-02,900.101
2011-11-03,898.022
2011-11-04,908.534
2011-11-07,914.994
2011-11-08,919.699
2011-11-09,907.769
2011-11-10,893.602
2011-11-11,904.897
2011-11-14,885.055
2011-11-15,877.378
2011-11-16,860.588
2011-11-17,851.891
2011-11-18,836.228
2011-11-21,826.084
2011-11-22,830.652
2011-11-23,840.629
2011-11-24,835.272
2011-11-25,826.101
2011-11-28,845.561
2011-11-29,855.54
2011-11-30,882.287
2011-12-01,876.958
2011-12-02,877.131
2011-12-05,883.873
2011-12-06,879.753
2011-12-07,881.017
2011-12-08,882.388
2011-12-09,878.141
2011-12-12,878.301
2011-12-13,876.527
2011-12-14,854.228
2011-12-15,853.548
2011-12-16,862.94
2011-12-19,844.3
2011-12-20,857.383
2011-12-21,856.612
2011-12-22,859.365
2011-12-23,865.176
2011-12-26,865.176
2011-12-27,862.547
2011-12-28,869.527
2011-12-29,869.639
2011-12-30,889.048
2012-01-02,889.048
2012-01-03,900.843
2012-01-04,888.306
2012-01-05,885.078
2012-01-06,879.11
2012-01-09,878.273
2012-01-10,892.781
2012-01-11,892.002
2012-01-12,886.287
2012-01-13,888.551
2012-01-16,891.039
2012-01-17,903.231
2012-01-18,921.23
2012-01-19,918.694
2012-01-20,925.75
2012-01-23,938.971
2012-01-24,934.721
2012-01-25,941.25
2012-01-26,963.402
2012-01-27,967.904
2012-01-30,968.945
2012-01-31,972.676
2012-02-01,988.071
2012-02-02,994.056
2012-02-03,1000.054
2012-02-06,994.564
2012-02-07,997.825
2012-02-08,1002.096
2012-02-09,1001.253
2012-02-10,996.157
2012-02-13,998.766
2012-02-14,996.576
2012-02-15,993.032
2012-02-16,980.749
2012-02-17,986.032
2012-02-20,999.405
2012-02-21,1001.342
2012-02-22,984.043
2012-02-23,989.176
2012-02-24,989.363
2012-02-27,989.769
2012-02-28,985.986
2012-02-29,999.177
2012-03-01,1000.775
2012-03-02,1007.789
2012-03-05,995.754
2012-03-06,990.511
2012-03-07,1003.174
2012-03-08,1015.356
2012-03-09,1032.229
2012-03-12,1032.911
2012-03-13,1048.963
2012-03-14,1041.322
2012-03-15,1069.663
2012-03-16,1059.942
2012-03-19,1057.795
2012-03-20,1055.286
2012-03-21,1049.165
2012-03-22,1040.34
2012-03-23,1044.81
2012-03-26,1061.242
2012-03-27,1072.239
2012-03-28,1064.331
2012-03-29,1061.84
2012-03-30,1067.381
2012-04-02,1067.964
2012-04-03,1062.446
2012-04-04,1047.044
2012-04-05,1042.778
2012-04-06,1042.778
2012-04-09,1049.609
2012-04-10,1043.143
2012-04-11,1046.864
2012-04-12,1063.785
2012-04-13,1061.266
2012-04-16,1055.705
2012-04-17,1058.039
2012-04-18,1063.782
2012-04-19,1061.488
2012-04-20,1054.423
2012-04-23,1054.961
2012-04-24,1070.352
2012-04-25,1069.628
2012-04-26,1065.405
2012-04-27,1075.471
2012-04-30,1081.901
2012-05-01,1088.272
2012-05-02,1093.509
2012-05-03,1059.822
2012-05-04,1034.984
2012-05-07,1031.369
2012-05-08,1023.523
2012-05-09,1029.17
2012-05-10,1037.977
2012-05-11,1027.413
2012-05-14,1025.719
2012-05-15,1007.057
2012-05-16,988.641
2012-05-17,991.046
2012-05-18,974.843
2012-05-21,979.347
2012-05-22,1000.96
2012-05-23,966.742
2012-05-24,968.705
2012-05-25,966.435
2012-05-28,968.302
2012-05-29,982.631
2012-05-30,972.97
2012-05-31,968.231
2012-06-01,951.296
2012-06-04,959.721
2012-06-05,948.412
2012-06-06,982.662
2012-06-07,986.99
2012-06-08,973.444
2012-06-11,986.78
2012-06-12,976.783
2012-06-13,966.778
2012-06-14,980.874
2012-06-15,1000.366
2012-06-18,1009.328
2012-06-19,1023.015
2012-06-20,1011.485
2012-06-21,993.705
2012-06-22,985.711
2012-06-25,981.223
2012-06-26,977.277
2012-06-27,976.58
2012-06-28,975.324
2012-06-29,994.32
2012-07-02,1010.424
2012-07-03,1022.162
2012-07-04,1034.802
2012-07-05,1032.633
2012-07-06,1023.574
2012-07-09,1022.111
2012-07-10,1016.906
2012-07-11,1019.644
2012-07-12,1015.075
2012-07-13,1015.732
2012-07-16,1000.71
2012-07-17,994.804
2012-07-18,1005.02
2012-07-19,1012.591
2012-07-20,1002.271
2012-07-23,989.783
2012-07-24,989.531
2012-07-25,986.111
2012-07-26,1015.462
2012-07-27,1025.813
2012-07-30,1036.927
2012-07-31,1052.273
2012-08-01,1048.794
2012-08-02,1059.986
2012-08-03,1066.028
2012-08-06,1078.717
2012-08-07,1081.88
2012-08-08,1075.354
2012-08-09,1074.496
2012-08-10,1074.806
2012-08-13,1079.183
2012-08-14,1078.642
2012-08-15,1088.553
2012-08-16,1080.07
2012-08-17,1080.244
2012-08-20,1091.257
2012-08-21,1109.508
2012-08-22,1081.251
2012-08-23,1093.951
2012-08-24,1065.821
2012-08-27,1066.971
2012-08-28,1063.546
2012-08-29,1056.825
2012-08-30,1055.872
2012-08-31,1072.684
2012-09-03,1064.362
2012-09-04,1055.325
2012-09-05,1056.554
2012-09-06,1073.566
2012-09-07,1091.264
2012-09-10,1091.155
2012-09-11,1109.748
2012-09-12,1120.633
2012-09-13,1128.179
2012-09-14,1144.023
2012-09-17,1146.613
2012-09-18,1144.148
2012-09-19,1140.739
2012-09-20,1141.956
2012-09-21,1147.099
2012-09-24,1135.103
2012-09-25,1150.066
2012-09-26,1134.431
2012-09-27,1147.749
2012-09-28,1153.861
2012-10-01,1157.098
2012-10-02,1173.347
2012-10-03,1171.335
2012-10-04,1167.061
2012-10-05,1185.848
2012-10-08,1181.356
2012-10-09,1171.583
2012-10-10,1156.581
2012-10-11,1160.49
2012-10-12,1163.545
2012-10-15,1173.097
2012-10-16,1179.409
2012-10-17,1193.294
2012-10-18,1206.18
2012-10-19,1190.114
2012-10-22,1190.041
2012-10-23,1186.571
2012-10-24,1186.424
2012-10-25,1190.887
2012-10-26,1184.753
2012-10-29,1169.614
2012-10-30,1163.76
2012-10-31,1171.977
2012-11-01,1168.866
2012-11-02,1170.752
2012-11-05,1165.909
2012-11-06,1174.751
2012-11-07,1179.465
2012-11-08,1170.31
2012-11-09,1165.401
2012-11-12,1188.238
2012-11-13,1181.624
2012-11-14,1158.323
2012-11-15,1160.805
2012-11-16,1159.535
2012-11-19,1172.159
2012-11-20,1182.644
2012-11-21,1176.85
2012-11-22,1192.77
2012-11-23,1211.614
2012-11-26,1212.17
2012-11-27,1206.846
2012-11-28,1204.94
2012-11-29,1203.623
2012-11-30,1205.995
2012-12-03,1210.974
2012-12-04,1206.804
2012-12-05,1203.458
2012-12-06,1224.247
2012-12-07,1239.939
2012-12-10,1244.741
2012-12-11,1255.075
2012-12-12,1244.883
2012-12-13,1240.018
2012-12-14,1236.665
2012-12-17,1229.491
2012-12-18,1227.41
2012-12-19,1240.132
2012-12-20,1251.149
2012-12-21,1222.137
2012-12-24,1226.206
2012-12-25,1226.206
2012-12-26,1217.793
2012-12-27,1226.386
2012-12-28,1231.826
2012-12-31,1235.697
2013-01-01,1235.697
2013-01-02,1248.504
2013-01-03,1249.852
2013-01-04,1242.115
2013-01-07,1251.617
2013-01-08,1253.497
2013-01-09,1265.544
2013-01-10,1283.699
2013-01-11,1285.397
2013-01-14,1296.879
2013-01-15,1300.704
2013-01-16,1301.333
2013-01-17,1317.925
2013-01-18,1303.446
2013-01-21,1316.419
2013-01-22,1324.815
2013-01-23,1328.736
2013-01-24,1320.069
2013-01-25,1323.239
2013-01-28,1314.028
2013-01-29,1322.878
2013-01-30,1334.933
2013-01-31,1357.241
2013-02-01,1357.801
2013-02-04,1349.979
2013-02-05,1326.449
2013-02-06,1325.663
2013-02-07,1302.921
2013-02-08,1318.317
2013-02-11,1312.389
2013-02-12,1322.419
2013-02-13,1321.39
2013-02-14,1336.824
2013-02-15,1320.858
2013-02-18,1331.673
2013-02-19,1351.398
2013-02-20,1303.656
2013-02-21,1278.132
2013-02-22,1298.057
2013-02-25,1308.675
2013-02-26,1290.865
2013-02-27,1302.924
2013-02-28,1328.872
2013-03-01,1321.287
2013-03-04,1298.424
2013-03-05,1314.757
2013-03-06,1327.616
2013-03-07,1332.398
2013-03-08,1328.414
2013-03-11,1338.483
2013-03-12,1336.406
2013-03-13,1315.114
2013-03-14,1325.258
2013-03-15,1335.273
2013-03-18,1310.635
2013-03-19,1302.699
2013-03-20,1297.239
2013-03-21,1318.414
2013-03-22,1317.178
2013-03-25,1310.462
2013-03-26,1307.804
2013-03-27,1330.961
2013-03-28,1334.778
2013-03-29,1334.778
2013-04-01,1333.424
2013-04-02,1333.968
2013-04-03,1343.761
2013-04-04,1347.06
2013-04-05,1356.311
2013-04-08,1351.593
2013-04-09,1354.523
2013-04-10,1372.552
2013-04-11,1384.133
2013-04-12,1380.701
2013-04-15,1362.626
2013-04-16,1352.262
2013-04-17,1360.245
2013-04-18,1348.287
2013-04-19,1350.111
2013-04-22,1357.807
2013-04-23,1373.045
2013-04-24,1385.414
2013-04-25,1397.547
2013-04-26,1392.195
2013-04-29,1408.148
2013-04-30,1418.171
2013-05-01,1394.581
2013-05-02,1384.698
2013-05-03,1364.04
2013-05-06,1371.989
2013-05-07,1383.333
2013-05-08,1378.41
2013-05-09,1391.607
2013-05-10,1376.312
2013-05-13,1372.218
2013-05-14,1364.874
2013-05-15,1362.159
2013-05-16,1350.035
2013-05-17,1304.723
2013-05-20,1305.666
2013-05-21,1302.251
2013-05-22,1304.36
2013-05-23,1308.722
2013-05-24,1291.058
2013-05-27,1275.601
2013-05-28,1273.432
2013-05-29,1282.795
2013-05-30,1273.845
2013-05-31,1259.525
2013-06-03,1273.741
2013-06-04,1246.868
2013-06-05,1238.944
2013-06-06,1243.185
2013-06-07,1226.648
2013-06-10,1233.781
2013-06-11,1224.394
2013-06-12,1239.078
2013-06-13,1230.224
2013-06-14,1248.423
2013-06-17,1250.481
2013-06-18,1246.108
2013-06-19,1246.645
2013-06-20,1184.49
2013-06-21,1176.38
2013-06-24,1172.974
2013-06-25,1155.238
2013-06-26,1198.856
2013-06-27,1200.792
2013-06-28,1190.844
2013-07-01,1198.248
2013-07-02,1203.625
2013-07-03,1206.46
2013-07-04,1225.342
2013-07-05,1208.713
2013-07-08,1229.526
2013-07-09,1243.788
2013-07-10,1243.442
2013-07-11,1237.039
2013-07-12,1242.808
2013-07-15,1261.283
2013-07-16,1264.835
2013-07-17,1259.023
2013-07-18,1253.489
2013-07-19,1256.741
2013-07-22,1263.675
2013-07-23,1275.217
2013-07-24,1276.48
2013-07-25,1284.728
2013-07-26,1289.312
2013-07-29,1276.271
2013-07-30,1255.303
2013-07-31,1247.066
2013-08-01,1238.622
2013-08-02,1251.191
2013-08-05,1242.923
2013-08-06,1260.489
2013-08-07,1264.626
2013-08-08,1277.4
2013-08-09,1275.104
2013-08-12,1267.899
2013-08-13,1251.967
2013-08-14,1267.389
2013-08-15,1266.003
2013-08-16,1269.58
2013-08-19,1266.65
2013-08-20,1256.761
2013-08-21,1258.889
2013-08-22,1245.231
2013-08-23,1234.003
2013-08-26,1253.314
2013-08-27,1242.213
2013-08-28,1237.235
2013-08-29,1238.586
2013-08-30,1242.074
2013-09-02,1265.59
2013-09-03,1270.561
2013-09-04,1282.143
2013-09-05,1276.762
2013-09-06,1291.712
2013-09-09,1296.152
2013-09-10,1306.736
2013-09-11,1309.585
2013-09-12,1318.263
2013-09-13,1322.7
2013-09-16,1340.742
2013-09-17,1352.617
2013-09-18,1351.642
2013-09-19,1393.787
2013-09-20,1381.261
2013-09-23,1377.493
2013-09-24,1366.059
2013-09-25,1381.305
2013-09-26,1389.911
2013-09-27,1396.651
2013-09-30,1390.716
2013-10-01,1376.307
2013-10-02,1383.345
2013-10-03,1390.527
2013-10-04,1397.962
2013-10-07,1392.353
2013-10-08,1388.77
2013-10-09,1378.789
2013-10-10,1372.857
2013-10-11,1389.296
2013-10-14,1393.579
2013-10-15,1404.395
2013-10-16,1407.298
2013-10-17,1426.393
2013-10-18,1421.993
2013-10-21,1423.251
2013-10-22,1438.975
2013-10-23,1440.454
2013-10-24,1419.166
2013-10-25,1414.326
2013-10-28,1412.535
2013-10-29,1397.65
2013-10-30,1403.727
2013-10-31,1425.607
2013-11-01,1414.97
2013-11-04,1423.922
2013-11-05,1432.261
2013-11-06,1443.98
2013-11-07,1420.601
2013-11-08,1421.785
2013-11-11,1409.631
2013-11-12,1408.967
2013-11-13,1412.006
2013-11-14,1419.798
2013-11-15,1420.454
2013-11-18,1421.312
2013-11-19,1404.279
2013-11-20,1394.838
2013-11-21,1370.34
2013-11-22,1362.164
2013-11-25,1363.384
2013-11-26,1349.161
2013-11-27,1341.357
2013-11-28,1344.46
2013-11-29,1339.04
2013-12-02,1343.365
2013-12-03,1346.074
2013-12-04,1323.011
2013-12-05,1334.076
2013-12-06,1353.585
2013-12-09,1366.863
2013-12-10,1361.843
2013-12-11,1340.837
2013-12-12,1349.033
2013-12-13,1356.991
2013-12-16,1373.866
2013-12-17,1362.443
2013-12-18,1343.527
2013-12-19,1346.948
2013-12-20,1344.206
2013-12-23,1355.698
2013-12-24,1362.916
2013-12-25,1362.916
2013-12-26,1356.927
2013-12-27,1367.79
2013-12-30,1367.63
2013-12-31,1360.613
2014-01-01,1360.613
2014-01-02,1357.72
2014-01-03,1387.779
2014-01-06,1372.892
2014-01-07,1369.008
2014-01-08,1376.236
2014-01-09,1367.1
2014-01-10,1379.62
2014-01-13,1404.005
2014-01-14,1405.699
2014-01-15,1402.728
2014-01-16,1402.317
2014-01-17,1379.814
2014-01-20,1383.143
2014-01-21,1400.431
2014-01-22,1404.449
2014-01-23,1396.617
2014-01-24,1376.651
2014-01-27,1380.06
2014-01-28,1379.3
2014-01-29,1383.827
2014-01-30,1351.085
2014-01-31,1344.905
2014-02-03,1348.264
2014-02-04,1344.071
2014-02-05,1350.941
2014-02-06,1361.39
2014-02-07,1372.978
2014-02-10,1377.694
2014-02-11,1382.574
2014-02-12,1383.934
2014-02-13,1392.631
2014-02-14,1395.45
2014-02-17,1392.745
2014-02-18,1379.891
2014-02-19,1391.958
2014-02-20,1389.17
2014-02-21,1383.816
2014-02-24,1410.701
2014-02-25,1410.299
2014-02-26,1409.359
2014-02-27,1428.418
2014-02-28,1446.492
2014-03-03,1443.217
2014-03-04,1448.614
2014-03-05,1466.205
2014-03-06,1480.401
2014-03-07,1474.176
2014-03-10,1472.155
2014-03-11,1470.208
2014-03-12,1479.483
2014-03-13,1500.266
2014-03-14,1492.105
2014-03-17,1500.555
2014-03-18,1522.814
2014-03-19,1525.02
2014-03-20,1510.108
2014-03-21,1504.592
2014-03-24,1500.19
2014-03-25,1507.168
2014-03-26,1512.578
2014-03-27,1525.658
2014-03-28,1532.059
2014-03-31,1533.15
2014-04-01,1531.793
2014-04-02,1515.781
2014-04-03,1517.968
2014-04-04,1533.589
2014-04-07,1530.178
2014-04-08,1532.276
2014-04-09,1545.547
2014-04-10,1567.553
2014-04-11,1562.575
2014-04-14,1561.557
2014-04-15,1567.036
2014-04-16,1563.478
2014-04-17,1566.321
2014-04-18,1566.321
2014-04-21,1563.95
2014-04-22,1567.377
2014-04-23,1577.664
2014-04-24,1578.558
2014-04-25,1581.874
2014-04-28,1565.444
2014-04-29,1576.619
2014-04-30,1610.809
2014-05-01,1608.254
2014-05-02,1617.523
2014-05-05,1613.051
2014-05-06,1621.296
2014-05-07,1613.991
2014-05-08,1599.965
2014-05-09,1589.426
2014-05-12,1595.099
2014-05-13,1606.506
2014-05-14,1612.662
2014-05-15,1604.161
2014-05-16,1606.319
2014-05-19,1599.193
2014-05-20,1585.899
2014-05-21,1571.23
2014-05-22,1581.542
2014-05-23,1580.338
2014-05-26,1576.475
2014-05-27,1565.967
2014-05-28,1570.173
2014-05-29,1570.67
2014-05-30,1573.768
2014-06-02,1570.524
2014-06-03,1565.563
2014-06-04,1566.22
2014-06-05,1569.288
2014-06-06,1575.806
2014-06-09,1576.826
2014-06-10,1572.001
2014-06-11,1577.556
2014-06-12,1608.011
2014-06-13,1594.985
2014-06-16,1601.595
2014-06-17,1606.516
2014-06-18,1601.212
2014-06-19,1613.249
2014-06-20,1595.934
2014-06-23,1596.239
2014-06-24,1589.94
2014-06-25,1598.111
2014-06-26,1608.995
2014-06-27,1615.944
2014-06-30,1608.899
2014-07-01,1619.036
2014-07-02,1618.531
2014-07-03,1624.932
2014-07-04,1624.192
2014-07-07,1625.846
2014-07-08,1626.595
2014-07-09,1618.174
2014-07-10,1617.289
2014-07-11,1608.013
2014-07-14,1621.053
2014-07-15,1611.346
2014-07-16,1601.041
2014-07-17,1595.416
2014-07-18,1595.272
2014-07-21,1612.496
2014-07-22,1609.399
2014-07-23,1623.719
2014-07-24,1617.963
2014-07-25,1620.846
2014-07-28,1615.437
2014-07-29,1590.748
2014-07-30,1578.453
2014-07-31,1587.563
2014-08-01,1579.029
2014-08-04,1575.911
2014-08-05,1569.577
2014-08-06,1564.233
2014-08-07,1573.126
2014-08-08,1555.305
2014-08-11,1555.196
2014-08-12,1549.727
2014-08-13,1559.191
2014-08-14,1575.674
2014-08-15,1585.845
2014-08-18,1577.512
2014-08-19,1585.517
2014-08-20,1583.506
2014-08-21,1587.573
2014-08-22,1580.055
2014-08-25,1579.814
2014-08-26,1579.287
2014-08-27,1607.124
2014-08-28,1601.905
2014-08-29,1589.168
2014-09-01,1597.809
2014-09-02,1587.359
2014-09-03,1591.165
2014-09-04,1597.926
2014-09-05,1614.486
2014-09-08,1615.563
2014-09-09,1602.503
2014-09-10,1594.05
2014-09-11,1593.181
2014-09-12,1580.448
2014-09-15,1582.562
2014-09-16,1568.839
2014-09-17,1549.111
2014-09-18,1553.243
2014-09-19,1556.742
2014-09-22,1584.467
2014-09-23,1576.793
2014-09-24,1588.361
2014-09-25,1566.566
2014-09-26,1549.622
2014-09-29,1526.858
2014-09-30,1529.209
2014-10-01,1531.078
2014-10-02,1535.904
2014-10-03,1511.463
2014-10-06,1518.801
2014-10-07,1537.468
2014-10-08,1532.021
2014-10-09,1559.671
2014-10-10,1540.927
2014-10-13,1533.317
2014-10-14,1520.21
2014-10-15,1543.671
2014-10-16,1544.84
2014-10-17,1548.141
2014-10-20,1580.483
2014-10-21,1595.992
2014-10-22,1601.091
2014-10-23,1587.477
2014-10-24,1606.046
2014-10-27,1612.281
2014-10-28,1624.134
2014-10-29,1637.162
2014-10-30,1611.786
2014-10-31,1602.677
2014-11-03,1601.317
2014-11-04,1610.314
2014-11-05,1592.664
2014-11-06,1590.837
2014-11-07,1600.475
2014-11-10,1632.833
2014-11-11,1653.267
2014-11-12,1672.4
2014-11-13,1661.195
2014-11-14,1668.445
2014-11-17,1676.008
2014-11-18,1680.856
2014-11-19,1671.712
2014-11-20,1668.238
2014-11-21,1660.969
2014-11-24,1642.672
2014-11-25,1619.088
2014-11-26,1635.123
2014-11-27,1628.865
2014-11-28,1626.372
2014-12-01,1640.323
2014-12-02,1619.253
2014-12-03,1618.628
2014-12-04,1614.896
2014-12-05,1594.806
2014-12-08,1580.761
2014-12-09,1609.828
2014-12-10,1611.679
2014-12-11,1631.893
2014-12-12,1625.296
2014-12-15,1608.902
2014-12-16,1619.516
2014-12-17,1612.671
2014-12-18,1623.51
2014-12-19,1616.785
2014-12-22,1615.451
2014-12-23,1614.315
2014-12-24,1612.495
2014-12-25,1612.495
2014-12-26,1621.695
2014-12-29,1640.622
2014-12-30,1650.617
2014-12-31,1644.29
2015-01-01,1644.29
2015-01-02,1625.041
2015-01-05,1626.479
2015-01-06,1649.557
2015-01-07,1638.91
2015-01-08,1664.173
2015-01-09,1668.017
2015-01-12,1662.326
2015-01-13,1664.45
2015-01-14,1671.942
2015-01-15,1683.58
2015-01-16,1688.304
2015-01-19,1701.052
2015-01-20,1687.192
2015-01-21,1674.283
2015-01-22,1646.043
2015-01-23,1646.068
2015-01-26,1646.74
2015-01-27,1670.598
2015-01-28,1694.893
2015-01-29,1632.342
2015-01-30,1613.938
2015-02-02,1636.653
2015-02-03,1642.476
2015-02-04,1661.835
2015-02-05,1668.282
2015-02-06,1666.135
2015-02-09,1659.402
2015-02-10,1661.083
2015-02-11,1656.255
2015-02-12,1635.541
2015-02-13,1656.445
2015-02-16,1649.864
2015-02-17,1651.272
2015-02-18,1661.015
2015-02-19,1650.112
2015-02-20,1657.76
2015-02-23,1652.13
2015-02-24,1632.44
2015-02-25,1678.194
2015-02-26,1686.66
2015-02-27,1694.687
2015-03-02,1695.09
2015-03-03,1703.181
2015-03-04,1701.956
2015-03-05,1670.754
2015-03-06,1667.391
2015-03-09,1662.773
2015-03-10,1633.784
2015-03-11,1610.557
2015-03-12,1661.267
2015-03-13,1654.7
2015-03-16,1656.556
2015-03-17,1635.591
2015-03-18,1620.547
2015-03-19,1627.883
2015-03-20,1669.914
2015-03-23,1691.179
2015-03-24,1688.71
2015-03-25,1685.558
2015-03-26,1668.149
2015-03-27,1671.414
2015-03-30,1652.923
2015-03-31,1654.836
2015-04-01,1648.647
2015-04-02,1653.668
2015-04-03,1653.668
2015-04-06,1680.481
2015-04-07,1666.436
