Date,SINGAPORE IMI GROWTH IMI (Large+Mid+Small Cap)
2015-02-06,1124.981
2015-02-09,1118.668
2015-02-10,1122.614
2015-02-11,1121.306
2015-02-12,1114.898
2015-02-13,1122.525
2015-02-16,1113.375
2015-02-17,1107.9
2015-02-18,1110.528
2015-02-19,1111.55
2015-02-20,1111.018
2015-02-23,1111.351
2015-02-24,1115.216
2015-02-25,1118.929
2015-02-26,1113.563
2015-02-27,1105.128
2015-03-02,1097.328
2015-03-03,1104.15
2015-03-04,1099.017
2015-03-05,1091.862
2015-03-06,1086.172
2015-03-09,1079.766
2015-03-10,1067.562
2015-03-11,1063.116
2015-03-12,1069.062
2015-03-13,1057.944
2015-03-16,1062.719
2015-03-17,1057.669
2015-03-18,1056.266
2015-03-19,1059.91
2015-03-20,1074.763
2015-03-23,1090.281
2015-03-24,1091.034
2015-03-25,1093.39
2015-03-26,1098.961
2015-03-27,1102.234
2015-03-30,1097.678
2015-03-31,1095.391
2015-04-01,1102.653
2015-04-02,1110.989
2015-04-03,1110.989
2015-04-06,1119.387
2015-04-07,1114.639
2015-04-08,1118.93
2015-04-09,1117.279
2015-04-10,1116.242
2015-04-13,1113.086
2015-04-14,1139.748
2015-04-15,1144.013
2015-04-16,1150.588
2015-04-17,1159.478
2015-04-20,1152.539
2015-04-21,1153.267
2015-04-22,1156.639
2015-04-23,1159.794
2015-04-24,1179.128
2015-04-27,1189.122
2015-04-28,1194.469
2015-04-29,1190.948
2015-04-30,1189.05
2015-05-01,1185.649
2015-05-04,1178.299
2015-05-05,1174.922
2015-05-06,1180.977
2015-05-07,1165.762
2015-05-08,1170.867
2015-05-11,1172.231
2015-05-12,1161.318
2015-05-13,1173.605
2015-05-14,1179.372
2015-05-15,1177.844
2015-05-18,1173.302
2015-05-19,1163.899
2015-05-20,1159.024
2015-05-21,1158.699
2015-05-22,1162.149
2015-05-25,1160.984
2015-05-26,1148.144
2015-05-27,1131.414
2015-05-28,1130.462
2015-05-29,1124.481
2015-06-01,1120.659
2015-06-02,1103.227
2015-06-03,1115.522
2015-06-04,1112.6
2015-06-05,1099.588
2015-06-08,1090.153
2015-06-09,1092.168
2015-06-10,1110.56
2015-06-11,1112.259
2015-06-12,1114.789
2015-06-15,1104.566
2015-06-16,1101.907
2015-06-17,1108.662
2015-06-18,1115.781
2015-06-19,1117.435
2015-06-22,1120.961
2015-06-23,1118.723
2015-06-24,1119.133
2015-06-25,1118.569
2015-06-26,1105.836
2015-06-29,1090.905
2015-06-30,1107.442
2015-07-01,1108.401
2015-07-02,1107.972
2015-07-03,1114.86
2015-07-06,1109.188
2015-07-07,1104.586
2015-07-08,1094.675
2015-07-09,1088.919
2015-07-10,1094.762
2015-07-13,1099.194
2015-07-14,1097.172
2015-07-15,1096.263
2015-07-16,1104.197
2015-07-17,1103.551
2015-07-20,1107.728
2015-07-21,1114.056
2015-07-22,1107.783
2015-07-23,1104.895
2015-07-24,1101.805
2015-07-27,1090.503
2015-07-28,1083.43
2015-07-29,1086.732
2015-07-30,1065.883
2015-07-31,1055.236
2015-08-03,1043.916
2015-08-04,1051.861
2015-08-05,1036.032
2015-08-06,1040.683
2015-08-07,1040.646
2015-08-10,1041.209
2015-08-11,1010.527
2015-08-12,981.578
2015-08-13,996.272
2015-08-14,998.609
2015-08-17,980.945
2015-08-18,978.811
2015-08-19,974.307
2015-08-20,963.068
2015-08-21,950.269
2015-08-24,904.257
2015-08-25,930.524
2015-08-26,921.704
2015-08-27,949.618
2015-08-28,943.423
2015-08-31,932.673
2015-09-01,917.584
2015-09-02,913.159
2015-09-03,922.152
2015-09-04,906.736
2015-09-07,898.523
2015-09-08,917.136
2015-09-09,936.373
2015-09-10,920.944
2015-09-11,920.976
2015-09-14,924.884
2015-09-15,919.846
2015-09-16,930.762
2015-09-17,935.328
2015-09-18,939.512
2015-09-21,925.638
2015-09-22,915.967
2015-09-23,907.35
2015-09-24,906.746
2015-09-25,902.46
2015-09-28,885.543
2015-09-29,885.038
2015-09-30,890.652
2015-10-01,889.834
2015-10-02,885.299
2015-10-05,907.866
2015-10-06,922.622
2015-10-07,951.419
2015-10-08,946.736
2015-10-09,975.41
2015-10-12,984.735
2015-10-13,963.892
2015-10-14,976.872
2015-10-15,989.548
2015-10-16,992.708
2015-10-19,988.897
2015-10-20,983.004
2015-10-21,983.498
2015-10-22,987.6
2015-10-23,1001.918
2015-10-26,1009.094
2015-10-27,997.273
2015-10-28,995.151
2015-10-29,974.224
2015-10-30,974.411
2015-11-02,967.708
2015-11-03,979.175
2015-11-04,992.848
2015-11-05,985.119
2015-11-06,974.171
2015-11-09,965.197
2015-11-10,966.52
2015-11-11,962.562
2015-11-12,955.487
2015-11-13,939.667
2015-11-16,938.395
2015-11-17,938.271
2015-11-18,929.529
2015-11-19,948.073
2015-11-20,947.703
2015-11-23,937.933
2015-11-24,947.811
2015-11-25,942.47
2015-11-26,939.226
2015-11-27,926.548
2015-11-30,928.742
2015-12-01,934.728
2015-12-02,937.406
2015-12-03,946.629
2015-12-04,950.123
2015-12-07,952.251
2015-12-08,942.989
2015-12-09,941.369
2015-12-10,938.329
2015-12-11,927.892
2015-12-14,924.647
2015-12-15,923.361
2015-12-16,931.596
2015-12-17,929.988
2015-12-18,929.604
2015-12-21,934.662
2015-12-22,938.794
2015-12-23,941.31
2015-12-24,944.344
2015-12-25,944.344
2015-12-28,943.139
2015-12-29,943.78
2015-12-30,943.156
2015-12-31,939.835
2016-01-01,939.835
2016-01-04,918.902
2016-01-05,915.565
2016-01-06,901.151
2016-01-07,883.22
2016-01-08,887.188
2016-01-11,878.87
2016-01-12,875.027
2016-01-13,879.981
2016-01-14,862.37
2016-01-15,857.087
2016-01-18,845.004
2016-01-19,857.713
2016-01-20,832.659
2016-01-21,825.485
2016-01-22,840.342
2016-01-25,843.573
2016-01-26,833.458
2016-01-27,830.304
2016-01-28,833.531
2016-01-29,853.758
2016-02-01,846.582
2016-02-02,837.751
2016-02-03,831.654
2016-02-04,853.627
2016-02-05,868.547
2016-02-08,867.775
2016-02-09,874.395
2016-02-10,859.751
2016-02-11,848.897
2016-02-12,844.73
2016-02-15,863.237
2016-02-16,873.697
2016-02-17,864.652
2016-02-18,880.65
2016-02-19,875.687
2016-02-22,885.032
2016-02-23,881.53
2016-02-24,868.223
2016-02-25,869.698
2016-02-26,881.081
2016-02-29,885.854
2016-03-01,892.738
2016-03-02,908.143
2016-03-03,931.452
2016-03-04,953.899
2016-03-07,947.868
2016-03-08,932.53
2016-03-09,946.571
2016-03-10,943.06
2016-03-11,953.375
2016-03-14,957.35
2016-03-15,953.137
2016-03-16,952.728
2016-03-17,986.65
2016-03-18,991.947
2016-03-21,983.548
2016-03-22,976.85
2016-03-23,976.092
2016-03-24,962.923
2016-03-25,962.923
2016-03-28,959.397
2016-03-29,958.999
2016-03-30,987.953
2016-03-31,982.586
2016-04-01,970.67
2016-04-04,976.37
2016-04-05,962.429
2016-04-06,967.912
2016-04-07,966.928
2016-04-08,967.745
2016-04-11,970.932
2016-04-12,970.63
2016-04-13,986.842
2016-04-14,983.843
2016-04-15,992.49
2016-04-18,996.355
2016-04-19,1020.977
2016-04-20,1016.729
2016-04-21,1015.568
2016-04-22,1006.683
2016-04-25,995.405
2016-04-26,996.507
2016-04-27,993.138
2016-04-28,991.569
2016-04-29,989.006
2016-05-02,990.148
2016-05-03,979.457
2016-05-04,963.099
2016-05-05,964.012
2016-05-06,953.956
2016-05-09,957.995
2016-05-10,952.425
2016-05-11,954.809
2016-05-12,957.498
2016-05-13,951.023
2016-05-16,952.476
2016-05-17,962.315
2016-05-18,953.129
2016-05-19,940.009
2016-05-20,944.987
2016-05-23,947.347
2016-05-24,939.796
2016-05-25,946.533
2016-05-26,950.177
2016-05-27,959.799
2016-05-30,955.698
2016-05-31,959.334
2016-06-01,957.944
2016-06-02,959.53
2016-06-03,974.585
2016-06-06,984.808
2016-06-07,991.762
2016-06-08,998.871
2016-06-09,992.092
2016-06-10,979.155
2016-06-13,973.009
2016-06-14,963.565
2016-06-15,965.784
2016-06-16,959.452
2016-06-17,964.843
2016-06-20,980.892
2016-06-21,976.804
2016-06-22,977.511
2016-06-23,979.908
2016-06-24,955.427
2016-06-27,948.796
2016-06-28,969.388
2016-06-29,988.023
2016-06-30,1003.996
2016-07-01,1007.857
2016-07-04,1015.057
2016-07-05,1007.072
2016-07-06,1005.321
2016-07-07,1010.35
2016-07-08,1006.607
2016-07-11,1016.848
2016-07-12,1029.862
2016-07-13,1032.222
2016-07-14,1034.901
2016-07-15,1035.696
2016-07-18,1031.282
2016-07-19,1024.543
2016-07-20,1030.09
2016-07-21,1029.208
2016-07-22,1033.052
2016-07-25,1024.008
2016-07-26,1028.439
2016-07-27,1032.098
2016-07-28,1031.467
2016-07-29,1025.765
2016-08-01,1037.248
2016-08-02,1032.914
2016-08-03,1025.749
2016-08-04,1030.976
2016-08-05,1027.822
2016-08-08,1041.307
2016-08-09,1043.823
2016-08-10,1051.634
2016-08-11,1049.78
2016-08-12,1046.124
2016-08-15,1052.399
2016-08-16,1049.53
2016-08-17,1041.516
2016-08-18,1043.139
2016-08-19,1038.095
2016-08-22,1034.507
2016-08-23,1038.6
2016-08-24,1038.688
2016-08-25,1042.696
2016-08-26,1037.176
2016-08-29,1015.77
2016-08-30,1013.386
2016-08-31,1009.094
2016-09-01,1008.662
2016-09-02,1001.456
2016-09-05,1020.733
2016-09-06,1045.069
2016-09-07,1042.568
2016-09-08,1043.033
2016-09-09,1025.796
2016-09-12,1025.116
2016-09-13,1002.963
2016-09-14,999.088
2016-09-15,1000.844
2016-09-16,1003.149
2016-09-19,1016.26
2016-09-20,1014.584
2016-09-21,1017.728
2016-09-22,1023.59
2016-09-23,1023.11
2016-09-26,1017.555
2016-09-27,1020.376
2016-09-28,1022.154
2016-09-29,1028.048
2016-09-30,1021.215
2016-10-03,1021.557
2016-10-04,1022.952
2016-10-05,1022.21
2016-10-06,1019.353
2016-10-07,1012.057
2016-10-10,1009.969
2016-10-11,1000.316
2016-10-12,981.319
2016-10-13,978.873
2016-10-14,980.626
2016-10-17,981.905
2016-10-18,987.577
2016-10-19,990.221
2016-10-20,983.717
2016-10-21,979.019
2016-10-24,988.016
2016-10-25,988.439
2016-10-26,983.206
2016-10-27,980.109
2016-10-28,976.647
2016-10-31,974.63
2016-11-01,979.215
2016-11-02,983.811
2016-11-03,983.675
2016-11-04,978.621
2016-11-07,977.783
2016-11-08,984.713
2016-11-09,972.355
2016-11-10,968.967
2016-11-11,953.608
2016-11-14,937.554
2016-11-15,938.824
2016-11-16,938.899
2016-11-17,944.826
2016-11-18,945.03
2016-11-21,938.732
2016-11-22,938.089
2016-11-23,937.923
2016-11-24,944.89
2016-11-25,950.192
2016-11-28,952.158
2016-11-29,954.398
2016-11-30,961.072
2016-12-01,966.211
2016-12-02,968.181
2016-12-05,977.131
2016-12-06,978.686
2016-12-07,982.967
2016-12-08,979.112
2016-12-09,974.206
2016-12-12,978.097
2016-12-13,978.47
2016-12-14,975.84
2016-12-15,951.255
2016-12-16,949.749
2016-12-19,948.129
2016-12-20,949.192
2016-12-21,945.703
2016-12-22,936.818
2016-12-23,933.924
2016-12-26,933.924
2016-12-27,939.199
2016-12-28,939.818
2016-12-29,936.9
2016-12-30,940.147
2017-01-02,940.147
2017-01-03,939.32
2017-01-04,952.933
2017-01-05,970.572
2017-01-06,970.368
2017-01-09,973.831
2017-01-10,983.643
2017-01-11,981.035
2017-01-12,990.359
2017-01-13,995.098
2017-01-16,987.776
2017-01-17,997.963
2017-01-18,995.606
2017-01-19,991.057
2017-01-20,996.071
2017-01-23,1003.956
2017-01-24,1010.6
2017-01-25,1008.108
2017-01-26,1007.042
2017-01-27,1010.36
2017-01-30,1013.057
2017-01-31,1017.655
2017-02-01,1022.45
2017-02-02,1021.237
2017-02-03,1022.824
2017-02-06,1022.101
2017-02-07,1021.457
2017-02-08,1020.103
2017-02-09,1024.024
2017-02-10,1026.134
2017-02-13,1026.566
2017-02-14,1022.474
2017-02-15,1025.438
2017-02-16,1028.851
2017-02-17,1031.07
2017-02-20,1028.27
2017-02-21,1025.644
2017-02-22,1033.03
2017-02-23,1044.56
2017-02-24,1039.534
2017-02-27,1042.269
2017-02-28,1042.683
2017-03-01,1036.505
2017-03-02,1035.756
2017-03-03,1026.291
2017-03-06,1028.03
2017-03-07,1033.242
2017-03-08,1031.876
2017-03-09,1020.533
2017-03-10,1034.189
2017-03-13,1039.737
2017-03-14,1035.698
2017-03-15,1036.877
2017-03-16,1051.85
2017-03-17,1055.909
2017-03-20,1058.292
2017-03-21,1052.458
2017-03-22,1042.768
2017-03-23,1043.105
2017-03-24,1048.787
2017-03-27,1046.548
2017-03-28,1058.427
2017-03-29,1060.404
2017-03-30,1059.649
2017-03-31,1055.067
2017-04-03,1059.597
2017-04-04,1057.517
2017-04-05,1056.623
2017-04-06,1055.298
2017-04-07,1055.455
2017-04-10,1053.225
2017-04-11,1055.034
2017-04-12,1058.723
2017-04-13,1054.766
2017-04-14,1054.766
2017-04-17,1047.717
2017-04-18,1045.561
2017-04-19,1047.866
2017-04-20,1049.033
2017-04-21,1049.76
2017-04-24,1053.267
2017-04-25,1061.563
2017-04-26,1063.879
2017-04-27,1067.387
2017-04-28,1064.189
2017-05-01,1065.599
2017-05-02,1071.759
2017-05-03,1070.062
2017-05-04,1064.542
2017-05-05,1062.926
2017-05-08,1064.417
2017-05-09,1061.458
2017-05-10,1061.759
2017-05-11,1061.547
2017-05-12,1065.511
2017-05-15,1072.582
2017-05-16,1067.192
2017-05-17,1071.521
2017-05-18,1069.05
2017-05-19,1069.743
2017-05-22,1069.539
2017-05-23,1070.304
2017-05-24,1071.877
2017-05-25,1075.236
2017-05-26,1074.336
2017-05-29,1069.163
2017-05-30,1069.49
2017-05-31,1073.866
2017-06-01,1077.95
2017-06-02,1080.511
2017-06-05,1080.315
2017-06-06,1077.62
2017-06-07,1075.948
2017-06-08,1075.953
2017-06-09,1079.271
2017-06-12,1076.03
2017-06-13,1083.593
2017-06-14,1088.776
2017-06-15,1072.666
2017-06-16,1074.433
2017-06-19,1079.044
2017-06-20,1073.435
2017-06-21,1065.747
2017-06-22,1067.107
2017-06-23,1063.685
2017-06-26,1062.803
2017-06-27,1065.284
2017-06-28,1069.263
2017-06-29,1086.265
2017-06-30,1078.857
2017-07-03,1073.131
2017-07-04,1069.843
2017-07-05,1079.934
2017-07-06,1071.876
2017-07-07,1071.575
2017-07-10,1074.896
2017-07-11,1067.016
2017-07-12,1068.213
2017-07-13,1076.763
2017-07-14,1101.469
2017-07-17,1108.545
2017-07-18,1119.103
2017-07-19,1121.463
2017-07-20,1114.787
2017-07-21,1123.17
2017-07-24,1123.044
2017-07-25,1127.897
2017-07-26,1132.372
2017-07-27,1136.925
2017-07-28,1130.031
2017-07-31,1129.15
2017-08-01,1135.96
2017-08-02,1141.768
2017-08-03,1139.065
2017-08-04,1130.794
2017-08-07,1123.218
2017-08-08,1119.463
2017-08-09,1119.709
2017-08-10,1117.805
2017-08-11,1109.644
2017-08-14,1118.168
2017-08-15,1109.309
2017-08-16,1103.753
2017-08-17,1104.831
2017-08-18,1103.242
2017-08-21,1103.259
2017-08-22,1105.977
2017-08-23,1111.992
2017-08-24,1110.957
2017-08-25,1111.641
2017-08-28,1118.728
2017-08-29,1114.186
2017-08-30,1114.917
2017-08-31,1116.682
2017-09-01,1117.258
2017-09-04,1105.443
2017-09-05,1116.908
2017-09-06,1111.612
2017-09-07,1117.439
2017-09-08,1118.814
2017-09-11,1116.294
2017-09-12,1114.991
2017-09-13,1116.577
2017-09-14,1109.399
2017-09-15,1109.167
2017-09-18,1118.535
2017-09-19,1112.243
2017-09-20,1117.058
2017-09-21,1108.935
2017-09-22,1115.328
2017-09-25,1108.625
2017-09-26,1102.252
2017-09-27,1111.221
2017-09-28,1109.439
2017-09-29,1110.545
2017-10-02,1120.482
2017-10-03,1114.931
2017-10-04,1115.597
2017-10-05,1121.947
2017-10-06,1125.172
2017-10-09,1128.231
2017-10-10,1137.411
2017-10-11,1131.905
2017-10-12,1138.587
2017-10-13,1144.649
2017-10-16,1143.197
2017-10-17,1140.202
2017-10-18,1139.194
2017-10-19,1144.19
2017-10-20,1142.596
2017-10-23,1142.601
2017-10-24,1140.337
2017-10-25,1147.687
2017-10-26,1152.24
2017-10-27,1157.003
2017-10-30,1159.527
2017-10-31,1159.805
2017-11-01,1167.698
2017-11-02,1167.288
2017-11-03,1163.046
2017-11-06,1166.708
2017-11-07,1176.397
2017-11-08,1179.969
2017-11-09,1185.727
2017-11-10,1187.157
2017-11-13,1182.787
2017-11-14,1177.138
2017-11-15,1171.059
2017-11-16,1162.819
2017-11-17,1180.497
2017-11-20,1174.319
2017-11-21,1187.388
2017-11-22,1199.602
2017-11-23,1196.796
2017-11-24,1205.246
2017-11-27,1200.933
2017-11-28,1198.443
2017-11-29,1196.536
2017-11-30,1193.258
2017-12-01,1197.425
2017-12-04,1192.978
2017-12-05,1197.714
2017-12-06,1177.403
2017-12-07,1173.901
2017-12-08,1187.68
2017-12-11,1204.379
2017-12-12,1203.576
2017-12-13,1208.238
2017-12-14,1199.439
2017-12-15,1189.925
2017-12-18,1192.545
2017-12-19,1190.4
2017-12-20,1192.654
2017-12-21,1188.896
2017-12-22,1190.902
2017-12-25,1190.902
2017-12-26,1191.033
2017-12-27,1201.334
2017-12-28,1205.804
2017-12-29,1208.186
2018-01-01,1208.186
2018-01-02,1228.063
2018-01-03,1245.809
2018-01-04,1261.73
2018-01-05,1259.289
2018-01-08,1259.631
2018-01-09,1257.85
2018-01-10,1259.953
2018-01-11,1261.59
2018-01-12,1265.202
2018-01-15,1277.226
2018-01-16,1279.728
2018-01-17,1279.389
2018-01-18,1273.156
2018-01-19,1289.634
2018-01-22,1295.28
2018-01-23,1308.433
2018-01-24,1326.902
2018-01-25,1316.397
2018-01-26,1308.459
2018-01-29,1305.537
2018-01-30,1297.068
2018-01-31,1296.621
2018-02-01,1301.114
2018-02-02,1288.821
2018-02-05,1269.578
2018-02-06,1239.449
2018-02-07,1230.035
2018-02-08,1242.608
2018-02-09,1231.454
2018-02-12,1242.453
2018-02-13,1259.023
2018-02-14,1259.44
2018-02-15,1287.916
2018-02-16,1289.145
2018-02-19,1300.505
2018-02-20,1296.445
2018-02-21,1314.283
2018-02-22,1303.916
2018-02-23,1324.231
2018-02-26,1332.115
2018-02-27,1314.668
2018-02-28,1301.443
2018-03-01,1297.592
2018-03-02,1290.299
2018-03-05,1281.251
2018-03-06,1305.189
2018-03-07,1291.901
2018-03-08,1299.471
2018-03-09,1301.308
2018-03-12,1325.345
2018-03-13,1338.141
2018-03-14,1336.75
2018-03-15,1321.444
2018-03-16,1309.306
2018-03-19,1301.74
2018-03-20,1310.68
2018-03-21,1313.063
2018-03-22,1303.708
2018-03-23,1278.882
2018-03-26,1280.023
2018-03-27,1293.653
2018-03-28,1267.162
2018-03-29,1287.07
2018-03-30,1287.07
2018-04-02,1284.707
2018-04-03,1276.344
2018-04-04,1240.55
2018-04-05,1268.013
2018-04-06,1281.392
2018-04-09,1293.631
2018-04-10,1303.485
2018-04-11,1309.176
2018-04-12,1302.887
2018-04-13,1320.164
2018-04-16,1319.658
2018-04-17,1323.959
2018-04-18,1346.484
2018-04-19,1365.721
2018-04-20,1343.04
2018-04-23,1335.79
2018-04-24,1336.412
2018-04-25,1324.432
2018-04-26,1327.008
2018-04-27,1333.699
2018-04-30,1353.561
2018-05-01,1343.566
2018-05-02,1336.043
2018-05-03,1330.111
2018-05-04,1315.526
2018-05-07,1311.491
2018-05-08,1309.675
2018-05-09,1308.812
2018-05-10,1308.772
2018-05-11,1332.36
2018-05-14,1332.551
2018-05-15,1314.77
2018-05-16,1314.255
2018-05-17,1316.081
2018-05-18,1318.585
2018-05-21,1327.533
2018-05-22,1324.639
2018-05-23,1300.121
2018-05-24,1317.306
2018-05-25,1312.275
2018-05-28,1317.326
2018-05-29,1313.218
2018-05-30,1287.16
2018-05-31,1292.094
2018-06-01,1289.615
2018-06-04,1309.32
2018-06-05,1315.852
2018-06-06,1311.687
2018-06-07,1312.942
2018-06-08,1297.57
2018-06-11,1299.2
2018-06-12,1294.289
2018-06-13,1281.515
2018-06-14,1258.822
2018-06-15,1248.813
2018-06-18,1232.362
2018-06-19,1215.495
2018-06-20,1218.274
2018-06-21,1213.559
2018-06-22,1210.262
2018-06-25,1195.895
2018-06-26,1204.703
2018-06-27,1193.095
2018-06-28,1190.013
2018-06-29,1199.527
2018-07-02,1182.991
2018-07-03,1184.152
2018-07-04,1189.503
2018-07-05,1185.543
2018-07-06,1164.324
2018-07-09,1181.355
2018-07-10,1199.461
2018-07-11,1185.904
2018-07-12,1186.063
2018-07-13,1187.052
2018-07-16,1179.824
2018-07-17,1182.682
2018-07-18,1178.643
2018-07-19,1185.274
2018-07-20,1196.411
2018-07-23,1194.676
2018-07-24,1198.333
2018-07-25,1211.525
2018-07-26,1222.346
2018-07-27,1221.662
2018-07-30,1210.324
2018-07-31,1213.409
2018-08-01,1220.843
2018-08-02,1198.277
2018-08-03,1188.873
2018-08-06,1195.148
2018-08-07,1217.782
2018-08-08,1215.846
2018-08-09,1215.881
2018-08-10,1192.969
2018-08-13,1172.982
2018-08-14,1177.615
2018-08-15,1171.026
2018-08-16,1170.079
2018-08-17,1173.533
2018-08-20,1174.325
2018-08-21,1177.914
2018-08-22,1178.798
2018-08-23,1189.987
2018-08-24,1182.693
2018-08-27,1189.425
2018-08-28,1198.637
2018-08-29,1196.679
2018-08-30,1186.234
2018-08-31,1177.397
2018-09-03,1174.55
2018-09-04,1171.251
2018-09-05,1152.405
2018-09-06,1154.427
2018-09-07,1145.852
2018-09-10,1140.915
2018-09-11,1138.635
2018-09-12,1146.384
2018-09-13,1151.706
2018-09-14,1163.66
2018-09-17,1155.68
2018-09-18,1155.089
2018-09-19,1166.527
2018-09-20,1173.328
2018-09-21,1195.146
2018-09-24,1192.65
2018-09-25,1197.121
2018-09-26,1199.658
2018-09-27,1198.285
2018-09-28,1206.828
2018-10-01,1201.371
2018-10-02,1191.038
2018-10-03,1196.659
2018-10-04,1183.896
2018-10-05,1175.551
2018-10-08,1160.416
2018-10-09,1154.636
2018-10-10,1144.242
2018-10-11,1118.281
2018-10-12,1124.842
2018-10-15,1122.069
2018-10-16,1120.157
2018-10-17,1129.563
2018-10-18,1123.177
2018-10-19,1121.207
2018-10-22,1124.908
2018-10-23,1111.805
2018-10-24,1113.082
2018-10-25,1103.332
2018-10-26,1082.806
2018-10-29,1082.398
2018-10-30,1072.137
2018-10-31,1094.592
2018-11-01,1116.342
2018-11-02,1145.336
2018-11-05,1119.536
2018-11-06,1120.637
2018-11-07,1125.548
2018-11-08,1131.754
2018-11-09,1120.115
2018-11-12,1112.438
2018-11-13,1106.94
2018-11-14,1102.679
2018-11-15,1108.216
2018-11-16,1116.61
2018-11-19,1114.305
2018-11-20,1096.616
2018-11-21,1102.731
2018-11-22,1100.355
2018-11-23,1103.289
2018-11-26,1121.593
2018-11-27,1120.018
2018-11-28,1124.892
2018-11-29,1138.525
2018-11-30,1140.584
2018-12-03,1176.754
2018-12-04,1169.497
2018-12-05,1161.715
2018-12-06,1144.538
2018-12-07,1140.9
2018-12-10,1123.155
2018-12-11,1116.912
2018-12-12,1131.118
2018-12-13,1136.985
2018-12-14,1119.297
2018-12-17,1133.765
2018-12-18,1119.725
2018-12-19,1125.284
2018-12-20,1117.482
2018-12-21,1116.903
2018-12-24,1115.542
2018-12-25,1115.542
2018-12-26,1103.791
2018-12-27,1112.739
2018-12-28,1119.741
2018-12-31,1127.817
2019-01-01,1127.817
2019-01-02,1119.47
2019-01-03,1110.49
2019-01-04,1127.144
2019-01-07,1149.083
2019-01-08,1156.396
2019-01-09,1170.771
2019-01-10,1182.447
2019-01-11,1188.697
2019-01-14,1178.904
2019-01-15,1194.331
2019-01-16,1200.457
2019-01-17,1195.543
2019-01-18,1198.531
2019-01-21,1194.953
2019-01-22,1183.293
2019-01-23,1174.548
2019-01-24,1182.129
2019-01-25,1192.033
2019-01-28,1194.583
2019-01-29,1192.86
2019-01-30,1190.083
2019-01-31,1202.879
2019-02-01,1197.487
2019-02-04,1193.006
2019-02-05,1193.977
2019-02-06,1191.421
2019-02-07,1197.649
2019-02-08,1194.963
2019-02-11,1191.344
2019-02-12,1192.512
2019-02-13,1207.681
2019-02-14,1210.406
2019-02-15,1203.368
2019-02-18,1214.548
2019-02-19,1214.168
2019-02-20,1223.676
2019-02-21,1218.766
2019-02-22,1214.517
2019-02-25,1221.775
2019-02-26,1218.271
2019-02-27,1213.537
2019-02-28,1198.968
2019-03-01,1201.773
2019-03-04,1212.901
2019-03-05,1207.697
2019-03-06,1206.08
2019-03-07,1202.961
2019-03-08,1191.651
2019-03-11,1188.576
2019-03-12,1197.627
2019-03-13,1193.519
2019-03-14,1194.653
2019-03-15,1199.194
2019-03-18,1205.666
2019-03-19,1211.454
2019-03-20,1207.606
2019-03-21,1211.865
2019-03-22,1207.943
2019-03-25,1199.06
2019-03-26,1201.817
2019-03-27,1197.449
2019-03-28,1200.647
2019-03-29,1208.44
2019-04-01,1222.876
2019-04-02,1231.319
2019-04-03,1246.172
2019-04-04,1247.307
2019-04-05,1250.937
2019-04-08,1251.859
2019-04-09,1256.012
2019-04-10,1256.403
2019-04-11,1253.113
2019-04-12,1255.448
2019-04-15,1255.051
2019-04-16,1256.502
2019-04-17,1264.636
2019-04-18,1259.487
2019-04-19,1259.487
2019-04-22,1261.41
2019-04-23,1260.735
2019-04-24,1262.096
2019-04-25,1256.232
2019-04-26,1261.509
2019-04-29,1279.446
2019-04-30,1272.823
2019-05-01,1274.884
2019-05-02,1275.373
2019-05-03,1279.203
2019-05-06,1240.432
2019-05-07,1250.249
2019-05-08,1242.664
2019-05-09,1230.164
2019-05-10,1234.236
2019-05-13,1214.038
2019-05-14,1214.244
2019-05-15,1212.666
2019-05-16,1218.184
2019-05-17,1202.279
2019-05-20,1203.066
2019-05-21,1195.5
2019-05-22,1186.91
2019-05-23,1177.661
2019-05-24,1186.96
2019-05-27,1186.501
2019-05-28,1179.903
2019-05-29,1173.149
2019-05-30,1166.951
2019-05-31,1160.09
2019-06-03,1166.816
2019-06-04,1173.249
2019-06-05,1176.859
2019-06-06,1180.646
2019-06-07,1191.247
2019-06-10,1196.402
2019-06-11,1208.333
2019-06-12,1209.567
2019-06-13,1212.951
2019-06-14,1213.907
2019-06-17,1210.344
2019-06-18,1224.335
2019-06-19,1246.228
2019-06-20,1266.017
2019-06-21,1269.985
2019-06-24,1265.904
2019-06-25,1260.264
2019-06-26,1259.08
2019-06-27,1271.336
2019-06-28,1273.267
2019-07-01,1292.006
2019-07-02,1287.176
2019-07-03,1283.796
2019-07-04,1284.887
2019-07-05,1277.412
2019-07-08,1269.758
2019-07-09,1267.628
2019-07-10,1267.748
2019-07-11,1274.031
2019-07-12,1274.191
2019-07-15,1277.651
2019-07-16,1279.207
2019-07-17,1281.158
2019-07-18,1278.723
2019-07-19,1287.314
2019-07-22,1281.605
2019-07-23,1280.694
2019-07-24,1282.328
2019-07-25,1288.221
2019-07-26,1282.069
2019-07-29,1274.978
2019-07-30,1277.429
2019-07-31,1266.859
2019-08-01,1257.817
2019-08-02,1245.371
2019-08-05,1220.741
2019-08-06,1213.665
2019-08-07,1218.318
2019-08-08,1221.866
2019-08-09,1221.292
2019-08-12,1219.045
2019-08-13,1217.805
2019-08-14,1212.148
2019-08-15,1202.276
2019-08-16,1201.627
2019-08-19,1211.699
2019-08-20,1213.513
2019-08-21,1210.411
2019-08-22,1209.095
2019-08-23,1204.502
2019-08-26,1186.804
2019-08-27,1185.918
