Date,SINGAPORE IMI GROWTH IMI (Large+Mid+Small Cap)
2010-08-12,1006.319
2010-08-13,1017.846
2010-08-16,1022.515
2010-08-17,1022.013
2010-08-18,1024.931
2010-08-19,1029.305
2010-08-20,1020.753
2010-08-23,1020.393
2010-08-24,1012.508
2010-08-25,1014.915
2010-08-26,1021.864
2010-08-27,1026.02
2010-08-30,1034.843
2010-08-31,1031.438
2010-09-01,1054.349
2010-09-02,1055.77
2010-09-03,1062.799
2010-09-06,1076.108
2010-09-07,1074.923
2010-09-08,1074.141
2010-09-09,1080.533
2010-09-10,1081.177
2010-09-13,1103.394
2010-09-14,1101.328
2010-09-15,1106.426
2010-09-16,1104.884
2010-09-17,1112.736
2010-09-20,1116.403
2010-09-21,1123.138
2010-09-22,1126.605
2010-09-23,1122.994
2010-09-24,1128.058
2010-09-27,1135.282
2010-09-28,1124.785
2010-09-29,1130.593
2010-09-30,1126.065
2010-10-01,1144.185
2010-10-04,1149.926
2010-10-05,1158.606
2010-10-06,1174.362
2010-10-07,1167.628
2010-10-08,1161.406
2010-10-11,1168.313
2010-10-12,1160.795
2010-10-13,1194.142
2010-10-14,1199.066
2010-10-15,1204.887
2010-10-18,1195.457
2010-10-19,1191.225
2010-10-20,1198.032
2010-10-21,1201.383
2010-10-22,1199.005
2010-10-25,1212.934
2010-10-26,1195.401
2010-10-27,1174.223
2010-10-28,1184.34
2010-10-29,1190.6
2010-11-01,1210.581
2010-11-02,1218.229
2010-11-03,1224.855
2010-11-04,1238.915
2010-11-05,1235.259
2010-11-08,1258.107
2010-11-09,1272.525
2010-11-10,1253.445
2010-11-11,1252.53
2010-11-12,1218.54
2010-11-15,1209.412
2010-11-16,1203.115
2010-11-17,1203.946
2010-11-18,1211.711
2010-11-19,1207.909
2010-11-22,1209.807
2010-11-23,1165.344
2010-11-24,1174.006
2010-11-25,1186.759
2010-11-26,1170.111
2010-11-29,1170.781
2010-11-30,1165.303
2010-12-01,1191.202
2010-12-02,1198.298
2010-12-03,1201.475
2010-12-06,1201.381
2010-12-07,1210.23
2010-12-08,1203.593
2010-12-09,1212.102
2010-12-10,1203.877
2010-12-13,1210.046
2010-12-14,1214.064
2010-12-15,1194.024
2010-12-16,1179.772
2010-12-17,1183.663
2010-12-20,1171.88
2010-12-21,1185.361
2010-12-22,1189.278
2010-12-23,1187.784
2010-12-24,1194.633
2010-12-27,1201.947
2010-12-28,1218.362
2010-12-29,1232.606
2010-12-30,1241.771
2010-12-31,1243.948
2011-01-03,1256.902
2011-01-04,1252.938
2011-01-05,1244.746
2011-01-06,1252.148
2011-01-07,1247.888
2011-01-10,1228.257
2011-01-11,1238.199
2011-01-12,1253.431
2011-01-13,1257.373
2011-01-14,1248.566
2011-01-17,1243.172
2011-01-18,1255.393
2011-01-19,1257.903
2011-01-20,1229.94
2011-01-21,1227.853
2011-01-24,1226.216
2011-01-25,1220.568
2011-01-26,1237.893
2011-01-27,1237.897
2011-01-28,1227.498
2011-01-31,1209.053
2011-02-01,1221.105
2011-02-02,1238.317
2011-02-03,1234.873
2011-02-04,1235.55
2011-02-07,1228.699
2011-02-08,1229.868
2011-02-09,1215.219
2011-02-10,1191.382
2011-02-11,1177.933
2011-02-14,1186.939
2011-02-15,1177.233
2011-02-16,1190.132
2011-02-17,1191.5
2011-02-18,1194.986
2011-02-21,1183.288
2011-02-22,1154.828
2011-02-23,1148.547
2011-02-24,1136.747
2011-02-25,1160.613
2011-02-28,1150.486
2011-03-01,1179.47
2011-03-02,1163.657
2011-03-03,1171.89
2011-03-04,1181.027
2011-03-07,1183.587
2011-03-08,1195.025
2011-03-09,1193.98
2011-03-10,1178.604
2011-03-11,1163.613
2011-03-14,1162.023
2011-03-15,1111.118
2011-03-16,1125.971
2011-03-17,1115.783
2011-03-18,1119.274
2011-03-21,1146.612
2011-03-22,1161.984
2011-03-23,1171.868
2011-03-24,1188.153
2011-03-25,1201.146
2011-03-28,1192.376
2011-03-29,1191.858
2011-03-30,1209.843
2011-03-31,1213.254
2011-04-01,1220.727
2011-04-04,1234.445
2011-04-05,1232.975
2011-04-06,1245.024
2011-04-07,1243.531
2011-04-08,1258.125
2011-04-11,1246.013
2011-04-12,1232.681
2011-04-13,1246.853
2011-04-14,1246.951
2011-04-15,1246.975
2011-04-18,1237.794
2011-04-19,1240.291
2011-04-20,1263.02
2011-04-21,1276.478
2011-04-22,1276.478
2011-04-25,1270.82
2011-04-26,1272.673
2011-04-27,1275.301
2011-04-28,1280.326
2011-04-29,1281.107
2011-05-02,1281.208
2011-05-03,1258.828
2011-05-04,1238.797
2011-05-05,1228.213
2011-05-06,1234.719
2011-05-09,1248.888
2011-05-10,1257.078
2011-05-11,1262.227
2011-05-12,1231.483
2011-05-13,1244.259
2011-05-16,1226.931
2011-05-17,1225.378
2011-05-18,1235.227
2011-05-19,1241.949
2011-05-20,1238.155
2011-05-23,1200.863
2011-05-24,1206.072
2011-05-25,1206.755
2011-05-26,1211.484
2011-05-27,1225.114
2011-05-30,1228.518
2011-05-31,1236.271
2011-06-01,1237.091
2011-06-02,1228.561
2011-06-03,1229.587
2011-06-06,1215.708
2011-06-07,1223.142
2011-06-08,1211.504
2011-06-09,1207.761
2011-06-10,1195.044
2011-06-13,1183.206
2011-06-14,1188.141
2011-06-15,1182.034
2011-06-16,1157.704
2011-06-17,1155.816
2011-06-20,1154.142
2011-06-21,1175.868
2011-06-22,1168.99
2011-06-23,1161.389
2011-06-24,1177.445
2011-06-27,1167.204
2011-06-28,1171.968
2011-06-29,1190.513
2011-06-30,1207.816
2011-07-01,1214.745
2011-07-04,1225.599
2011-07-05,1212.675
2011-07-06,1208.655
2011-07-07,1216.985
2011-07-08,1228.639
2011-07-11,1210.438
2011-07-12,1190.442
2011-07-13,1203.419
2011-07-14,1201.272
2011-07-15,1192.03
2011-07-18,1180.959
2011-07-19,1193.32
2011-07-20,1208.02
2011-07-21,1216.601
2011-07-22,1237.299
2011-07-25,1233.901
2011-07-26,1243.154
2011-07-27,1250.018
2011-07-28,1248.785
2011-07-29,1245.022
2011-08-01,1253.395
2011-08-02,1234.266
2011-08-03,1219.35
2011-08-04,1197.995
2011-08-05,1151.914
2011-08-08,1108.886
2011-08-09,1110.425
2011-08-10,1072.806
2011-08-11,1058.769
2011-08-12,1080.263
2011-08-15,1099.97
2011-08-16,1082.704
2011-08-17,1085.896
2011-08-18,1070.466
2011-08-19,1034.847
2011-08-22,1037.587
2011-08-23,1049.497
2011-08-24,1031.224
2011-08-25,1047.164
2011-08-26,1044.043
2011-08-29,1065.71
2011-08-30,1064.259
2011-08-31,1110.837
2011-09-01,1099.534
2011-09-02,1088.09
2011-09-05,1057.216
2011-09-06,1061.594
2011-09-07,1082.202
2011-09-08,1086.736
2011-09-09,1065.937
2011-09-12,1028.462
2011-09-13,1024.206
2011-09-14,1027.721
2011-09-15,1037.254
2011-09-16,1047.832
2011-09-19,1011.248
2011-09-20,1028.524
2011-09-21,1012.362
2011-09-22,964.787
2011-09-23,961.598
2011-09-26,932.406
2011-09-27,976.512
2011-09-28,956.807
2011-09-29,951.623
2011-09-30,931.837
2011-10-03,896.577
2011-10-04,861.707
2011-10-05,871.652
2011-10-06,901.319
2011-10-07,922.334
2011-10-10,947.369
2011-10-11,951.569
2011-10-12,977.225
2011-10-13,974.918
2011-10-14,995.918
2011-10-17,1010.245
2011-10-18,979.205
2011-10-19,993.706
2011-10-20,974.552
2011-10-21,983.958
2011-10-24,1005.722
2011-10-25,1014.917
2011-10-26,1006.066
2011-10-27,1066.4
2011-10-28,1092.351
2011-10-31,1062.363
2011-11-01,1010.088
2011-11-02,1037.18
2011-11-03,1025.09
2011-11-04,1043.328
2011-11-07,1039.607
2011-11-08,1048.26
2011-11-09,1029.087
2011-11-10,988.672
2011-11-11,994.101
2011-11-14,1009.588
2011-11-15,997.509
2011-11-16,997.837
2011-11-17,983.286
2011-11-18,965.418
2011-11-21,944.883
2011-11-22,958.676
2011-11-23,939.176
2011-11-24,938.458
2011-11-25,921.439
2011-11-28,949.841
2011-11-29,949.181
2011-11-30,965.314
2011-12-01,985.303
2011-12-02,993.175
2011-12-05,996.045
2011-12-06,987.266
2011-12-07,993.9
2011-12-08,970.634
2011-12-09,958.784
2011-12-12,957.275
2011-12-13,950.505
2011-12-14,940.813
2011-12-15,932.78
2011-12-16,946.86
2011-12-19,930.666
2011-12-20,940.129
2011-12-21,957.431
2011-12-22,958.105
2011-12-23,965.682
2011-12-26,965.682
2011-12-27,960.293
2011-12-28,955.912
2011-12-29,956.075
2011-12-30,953.104
2012-01-02,953.104
2012-01-03,980.97
2012-01-04,983.446
2012-01-05,974.182
2012-01-06,976.978
2012-01-09,967.846
2012-01-10,986.966
2012-01-11,992.151
2012-01-12,990.898
2012-01-13,1002.265
2012-01-16,994.148
2012-01-17,1019.075
2012-01-18,1016.323
2012-01-19,1023.924
2012-01-20,1039.873
2012-01-23,1045.612
2012-01-24,1042.715
2012-01-25,1060.228
2012-01-26,1072.173
2012-01-27,1083.283
2012-01-30,1066.867
2012-01-31,1083.324
2012-02-01,1083.292
2012-02-02,1094.426
2012-02-03,1106.959
2012-02-06,1108.609
2012-02-07,1119.305
2012-02-08,1131.613
2012-02-09,1126.304
2012-02-10,1105.814
2012-02-13,1119.937
2012-02-14,1112.467
2012-02-15,1126.969
2012-02-16,1105.29
2012-02-17,1117.993
2012-02-20,1130.636
2012-02-21,1125.504
2012-02-22,1111.087
2012-02-23,1107.17
2012-02-24,1110.273
2012-02-27,1098.277
2012-02-28,1112.301
2012-02-29,1125.085
2012-03-01,1114.673
2012-03-02,1116.379
2012-03-05,1103.545
2012-03-06,1074.666
2012-03-07,1070.81
2012-03-08,1096.169
2012-03-09,1093.982
2012-03-12,1085.388
2012-03-13,1098.641
2012-03-14,1102.065
2012-03-15,1104.566
2012-03-16,1111.028
2012-03-19,1102.133
2012-03-20,1099.529
2012-03-21,1098.89
2012-03-22,1092.617
2012-03-23,1104.591
2012-03-26,1100.749
2012-03-27,1119.954
2012-03-28,1115.335
2012-03-29,1106.355
2012-03-30,1113.357
2012-04-02,1116.485
2012-04-03,1119.562
2012-04-04,1101.457
2012-04-05,1100.305
2012-04-06,1100.305
2012-04-09,1088.397
2012-04-10,1093.222
2012-04-11,1087.617
2012-04-12,1103.143
2012-04-13,1110.545
2012-04-16,1110.451
2012-04-17,1106.971
2012-04-18,1111.942
2012-04-19,1113.316
2012-04-20,1109.648
2012-04-23,1095.47
2012-04-24,1103.343
2012-04-25,1108.891
2012-04-26,1111.451
2012-04-27,1111.571
2012-04-30,1111.594
2012-05-01,1112.938
2012-05-02,1119.043
2012-05-03,1116.639
2012-05-04,1113.237
2012-05-07,1089.663
2012-05-08,1089.423
2012-05-09,1075.503
2012-05-10,1073.508
2012-05-11,1063.021
2012-05-14,1043.751
2012-05-15,1046.37
2012-05-16,1017.293
2012-05-17,1016.008
2012-05-18,996.219
2012-05-21,1003.444
2012-05-22,1019.582
2012-05-23,992.253
2012-05-24,994.423
2012-05-25,991.143
2012-05-28,996.99
2012-05-29,1003.753
2012-05-30,987.746
2012-05-31,984.149
2012-06-01,968.831
2012-06-04,956.409
2012-06-05,962.629
2012-06-06,987.835
2012-06-07,989.815
2012-06-08,970.492
2012-06-11,992.022
2012-06-12,992.094
2012-06-13,997.604
2012-06-14,991.091
2012-06-15,1013.967
2012-06-18,1017.875
2012-06-19,1030.618
2012-06-20,1035.219
2012-06-21,1021.032
2012-06-22,1014.825
2012-06-25,1003.542
2012-06-26,1004.531
2012-06-27,1019.984
2012-06-28,1018.882
2012-06-29,1043.213
2012-07-02,1056.115
2012-07-03,1071.173
2012-07-04,1067.642
2012-07-05,1077.216
2012-07-06,1072.35
2012-07-09,1056.296
2012-07-10,1070.778
2012-07-11,1079.766
2012-07-12,1061.869
2012-07-13,1079.261
2012-07-16,1082.501
2012-07-17,1087.02
2012-07-18,1094.481
2012-07-19,1103.285
2012-07-20,1095.767
2012-07-23,1079.349
2012-07-24,1086.328
2012-07-25,1083.922
2012-07-26,1090.067
2012-07-27,1094.416
2012-07-30,1109.587
2012-07-31,1113.308
2012-08-01,1115.778
2012-08-02,1107.771
2012-08-03,1115.281
2012-08-06,1124.993
2012-08-07,1123.066
2012-08-08,1120.395
2012-08-09,1120.259
2012-08-10,1123.75
2012-08-13,1127.711
2012-08-14,1135.313
2012-08-15,1125.664
2012-08-16,1125.198
2012-08-17,1123.731
2012-08-20,1124.538
2012-08-21,1131.075
2012-08-22,1122.872
2012-08-23,1132.765
2012-08-24,1124.336
2012-08-27,1121.37
2012-08-28,1120.534
2012-08-29,1120.592
2012-08-30,1111.395
2012-08-31,1124.975
2012-09-03,1124.838
2012-09-04,1122.077
2012-09-05,1114.378
2012-09-06,1117.587
2012-09-07,1135.872
2012-09-10,1135.457
2012-09-11,1144.95
2012-09-12,1149.619
2012-09-13,1152.568
2012-09-14,1178.204
2012-09-17,1178.929
2012-09-18,1174.326
2012-09-19,1179.282
2012-09-20,1172.183
2012-09-21,1182.772
2012-09-24,1168.917
2012-09-25,1173.845
2012-09-26,1155.899
2012-09-27,1162.988
2012-09-28,1166.148
2012-10-01,1165.374
2012-10-02,1167.619
2012-10-03,1158.505
2012-10-04,1167.548
2012-10-05,1172.208
2012-10-08,1164.081
2012-10-09,1159.615
2012-10-10,1151.819
2012-10-11,1148.719
2012-10-12,1157.679
2012-10-15,1159.539
2012-10-16,1166.971
2012-10-17,1175.129
2012-10-18,1178.443
2012-10-19,1172.048
2012-10-22,1167.906
2012-10-23,1162.335
2012-10-24,1159.862
2012-10-25,1166.08
2012-10-26,1165.364
2012-10-29,1152.644
2012-10-30,1153.051
2012-10-31,1154.593
2012-11-01,1149.31
2012-11-02,1151.322
2012-11-05,1150.344
2012-11-06,1144.168
2012-11-07,1151.647
2012-11-08,1139.394
2012-11-09,1132.398
2012-11-12,1135.97
2012-11-13,1136.76
2012-11-14,1128.179
2012-11-15,1108.934
2012-11-16,1105.652
2012-11-19,1114.12
2012-11-20,1115.063
2012-11-21,1119.107
2012-11-22,1129.027
2012-11-23,1133.878
2012-11-26,1137.666
2012-11-27,1140.045
2012-11-28,1140.336
2012-11-29,1160.333
2012-11-30,1167.73
2012-12-03,1162.613
2012-12-04,1162.286
2012-12-05,1166.567
2012-12-06,1162.484
2012-12-07,1173.006
2012-12-10,1170.585
2012-12-11,1170.422
2012-12-12,1184.37
2012-12-13,1191.014
2012-12-14,1195.426
2012-12-17,1193.652
2012-12-18,1199.239
2012-12-19,1203.652
2012-12-20,1203.951
2012-12-21,1195.042
2012-12-24,1197.971
2012-12-25,1197.971
2012-12-26,1203.078
2012-12-27,1204.432
2012-12-28,1205.728
2012-12-31,1204.299
2013-01-01,1204.299
2013-01-02,1222.992
2013-01-03,1230.039
2013-01-04,1219.92
2013-01-07,1218.345
2013-01-08,1213.145
2013-01-09,1225.35
2013-01-10,1231.028
2013-01-11,1228.718
2013-01-14,1220.895
2013-01-15,1217.511
2013-01-16,1220.829
2013-01-17,1217.364
2013-01-18,1218.351
2013-01-21,1220.684
2013-01-22,1218.137
2013-01-23,1223.167
2013-01-24,1225.732
2013-01-25,1227.801
2013-01-28,1226.902
2013-01-29,1229.499
2013-01-30,1236.401
2013-01-31,1232.089
2013-02-01,1234.033
2013-02-04,1238.519
2013-02-05,1231.373
2013-02-06,1233.76
2013-02-07,1226.456
2013-02-08,1233.294
2013-02-11,1229.765
2013-02-12,1230.707
2013-02-13,1242.034
2013-02-14,1243.975
2013-02-15,1240.98
2013-02-18,1238.184
2013-02-19,1239.643
2013-02-20,1246.501
2013-02-21,1236.239
2013-02-22,1236.672
2013-02-25,1236.985
2013-02-26,1220.987
2013-02-27,1224.65
2013-02-28,1231.916
2013-03-01,1226.983
2013-03-04,1207.519
2013-03-05,1213.495
2013-03-06,1228.486
2013-03-07,1228.295
2013-03-08,1225.68
2013-03-11,1223.014
2013-03-12,1227.371
2013-03-13,1218.794
2013-03-14,1218.705
2013-03-15,1224.816
2013-03-18,1213.421
2013-03-19,1215.228
2013-03-20,1210.122
2013-03-21,1216.66
2013-03-22,1215.543
2013-03-25,1222.876
2013-03-26,1233.239
2013-03-27,1239.718
2013-03-28,1241.141
2013-03-29,1241.141
2013-04-01,1239.243
2013-04-02,1246.933
2013-04-03,1247.316
2013-04-04,1234.679
2013-04-05,1232.908
2013-04-08,1227.687
2013-04-09,1234.577
2013-04-10,1240.326
2013-04-11,1245.568
2013-04-12,1239.577
2013-04-15,1233.636
2013-04-16,1234.011
2013-04-17,1234.923
2013-04-18,1234.127
2013-04-19,1235.1
2013-04-22,1229.174
2013-04-23,1212.171
2013-04-24,1222.408
2013-04-25,1234.877
2013-04-26,1243.571
2013-04-29,1249.375
2013-04-30,1247.527
2013-05-01,1245.909
2013-05-02,1250.591
2013-05-03,1239.913
2013-05-06,1247.137
2013-05-07,1250.171
2013-05-08,1265.293
2013-05-09,1267.32
2013-05-10,1263.692
2013-05-13,1255.659
2013-05-14,1256.663
2013-05-15,1257.164
2013-05-16,1252.484
2013-05-17,1245.965
2013-05-20,1250.343
2013-05-21,1240.417
2013-05-22,1243.415
2013-05-23,1217.12
2013-05-24,1217.89
2013-05-27,1221.018
2013-05-28,1219.445
2013-05-29,1210.491
2013-05-30,1206.654
2013-05-31,1191.321
2013-06-03,1195.427
2013-06-04,1201.894
2013-06-05,1194.96
2013-06-06,1180.646
2013-06-07,1177.25
2013-06-10,1166.859
2013-06-11,1157.042
2013-06-12,1153.22
2013-06-13,1142.299
2013-06-14,1161.095
2013-06-17,1161.212
2013-06-18,1168.188
2013-06-19,1171.369
2013-06-20,1124.042
2013-06-21,1122.856
2013-06-24,1099.31
2013-06-25,1116.691
2013-06-26,1122.155
2013-06-27,1125.831
2013-06-28,1136.706
2013-07-01,1134.533
2013-07-02,1142.194
2013-07-03,1123.496
2013-07-04,1133.863
2013-07-05,1132.864
2013-07-08,1127.249
2013-07-09,1134.174
2013-07-10,1141.818
2013-07-11,1177.897
2013-07-12,1172.739
2013-07-15,1173.467
2013-07-16,1176.916
2013-07-17,1171.7
2013-07-18,1169.806
2013-07-19,1168.416
2013-07-22,1179.78
2013-07-23,1184.037
2013-07-24,1190.134
2013-07-25,1180.849
2013-07-26,1184.508
2013-07-29,1179.18
2013-07-30,1178.179
2013-07-31,1168.747
2013-08-01,1176.379
2013-08-02,1180.249
2013-08-05,1181.574
2013-08-06,1176.152
2013-08-07,1177.617
2013-08-08,1184.864
2013-08-09,1186.701
2013-08-12,1187.044
2013-08-13,1186.016
2013-08-14,1182.15
2013-08-15,1169.984
2013-08-16,1167.642
2013-08-19,1154.337
2013-08-20,1137.194
2013-08-21,1129.738
2013-08-22,1120.699
2013-08-23,1124.906
2013-08-26,1123.592
2013-08-27,1106.485
2013-08-28,1099.992
2013-08-29,1110.558
2013-08-30,1108.393
2013-09-02,1121.934
2013-09-03,1120.71
2013-09-04,1109.098
2013-09-05,1111.44
2013-09-06,1124.075
2013-09-09,1138.18
2013-09-10,1149.348
2013-09-11,1151.998
2013-09-12,1160.335
2013-09-13,1156.852
2013-09-16,1185.403
2013-09-17,1185.028
2013-09-18,1194.696
2013-09-19,1228.443
2013-09-20,1221.32
2013-09-23,1217.864
2013-09-24,1212.215
2013-09-25,1213.878
2013-09-26,1210.12
2013-09-27,1215.888
2013-09-30,1201.44
2013-10-01,1207.743
2013-10-02,1202.495
2013-10-03,1196.757
2013-10-04,1176.94
2013-10-07,1161.384
2013-10-08,1167.188
2013-10-09,1167.58
2013-10-10,1175.351
2013-10-11,1182.375
2013-10-14,1180.416
2013-10-15,1181.888
2013-10-16,1186.69
2013-10-17,1195.772
2013-10-18,1203.291
2013-10-21,1205.692
2013-10-22,1211.45
2013-10-23,1206.997
2013-10-24,1215.297
2013-10-25,1209.591
2013-10-28,1206.851
2013-10-29,1206.662
2013-10-30,1214.25
2013-10-31,1204.628
2013-11-01,1200.222
2013-11-04,1201.486
2013-11-05,1201.121
2013-11-06,1201.65
2013-11-07,1195.003
2013-11-08,1185.585
2013-11-11,1184.468
2013-11-12,1178.472
2013-11-13,1173.086
2013-11-14,1182.034
2013-11-15,1191.032
2013-11-18,1193.126
2013-11-19,1190.349
2013-11-20,1187.547
2013-11-21,1176.164
2013-11-22,1177.883
2013-11-25,1181.084
2013-11-26,1180.289
2013-11-27,1179.703
2013-11-28,1184.279
2013-11-29,1181.664
2013-12-02,1184.014
2013-12-03,1181.753
2013-12-04,1170.55
2013-12-05,1161.028
2013-12-06,1164.162
2013-12-09,1163.923
2013-12-10,1150.838
2013-12-11,1140.155
2013-12-12,1137.456
2013-12-13,1139.549
2013-12-16,1136.124
2013-12-17,1137.099
2013-12-18,1136.924
2013-12-19,1131.264
2013-12-20,1140.541
2013-12-23,1147.359
2013-12-24,1150.352
2013-12-25,1150.352
2013-12-26,1153.367
2013-12-27,1160.192
2013-12-30,1160.282
2013-12-31,1168.947
2014-01-01,1168.947
2014-01-02,1165.06
2014-01-03,1150.208
2014-01-06,1146.669
2014-01-07,1138.76
2014-01-08,1147.336
2014-01-09,1144.288
2014-01-10,1146.465
2014-01-13,1144.212
2014-01-14,1138.369
2014-01-15,1136.073
2014-01-16,1133.978
2014-01-17,1130.298
2014-01-20,1123.977
2014-01-21,1122.09
2014-01-22,1126.178
2014-01-23,1117.154
2014-01-24,1107.582
2014-01-27,1099.399
2014-01-28,1102.721
2014-01-29,1099.247
2014-01-30,1090.022
2014-01-31,1087.122
2014-02-03,1078.105
2014-02-04,1075.949
2014-02-05,1076.196
2014-02-06,1086.189
2014-02-07,1096.991
2014-02-10,1096.409
2014-02-11,1105.371
2014-02-12,1106.881
2014-02-13,1106.308
2014-02-14,1113.533
2014-02-17,1127.92
2014-02-18,1128.019
2014-02-19,1132.071
2014-02-20,1126.716
2014-02-21,1125.416
2014-02-24,1129.505
2014-02-25,1131.497
2014-02-26,1124.308
2014-02-27,1130.117
2014-02-28,1125.14
2014-03-03,1109.873
2014-03-04,1115.024
2014-03-05,1114.736
2014-03-06,1128.724
2014-03-07,1127.064
2014-03-10,1121.598
2014-03-11,1123.294
2014-03-12,1114.985
2014-03-13,1112.625
2014-03-14,1110.109
2014-03-17,1113.183
2014-03-18,1112.948
2014-03-19,1108.275
2014-03-20,1089.569
2014-03-21,1102.875
2014-03-24,1115.921
2014-03-25,1113.696
2014-03-26,1127.824
2014-03-27,1134.984
2014-03-28,1143.734
2014-03-31,1150.529
2014-04-01,1149.529
2014-04-02,1147.041
2014-04-03,1156.114
2014-04-04,1156.779
2014-04-07,1149.309
2014-04-08,1162.089
2014-04-09,1166.102
2014-04-10,1164.503
2014-04-11,1160.397
2014-04-14,1160.148
2014-04-15,1174.875
2014-04-16,1181.427
2014-04-17,1184.398
2014-04-18,1184.398
2014-04-21,1183.41
2014-04-22,1189.395
2014-04-23,1184.702
2014-04-24,1195.872
2014-04-25,1194.365
2014-04-28,1186.607
2014-04-29,1186.836
2014-04-30,1196.908
2014-05-01,1199.679
2014-05-02,1197.346
2014-05-05,1195.09
2014-05-06,1200.507
2014-05-07,1195.265
2014-05-08,1203.641
2014-05-09,1198.287
2014-05-12,1189.084
2014-05-13,1188.181
2014-05-14,1202.763
2014-05-15,1204.858
2014-05-16,1202.24
2014-05-19,1208.05
2014-05-20,1206.575
2014-05-21,1205.374
2014-05-22,1206.053
2014-05-23,1208.692
2014-05-26,1209.106
2014-05-27,1204.123
2014-05-28,1205.429
2014-05-29,1217.486
2014-05-30,1215.74
2014-06-02,1215.791
2014-06-03,1213.002
2014-06-04,1208.163
2014-06-05,1211.956
2014-06-06,1226.75
2014-06-09,1230.582
2014-06-10,1225.656
2014-06-11,1223.009
2014-06-12,1225.849
2014-06-13,1223.864
2014-06-16,1220.906
2014-06-17,1214.4
2014-06-18,1217.795
2014-06-19,1219.862
2014-06-20,1216.625
2014-06-23,1218.196
2014-06-24,1220.365
2014-06-25,1217.174
2014-06-26,1220.614
2014-06-27,1220.961
2014-06-30,1221.229
2014-07-01,1216.484
2014-07-02,1223.681
2014-07-03,1229.683
2014-07-04,1235.966
2014-07-07,1239.473
2014-07-08,1240.557
2014-07-09,1235.71
2014-07-10,1233.706
2014-07-11,1246.447
2014-07-14,1245.528
2014-07-15,1242.166
2014-07-16,1249.409
2014-07-17,1247.272
2014-07-18,1249.716
2014-07-21,1252.684
2014-07-22,1255.331
2014-07-23,1267.034
2014-07-24,1266.678
2014-07-25,1265.876
2014-07-28,1265.009
2014-07-29,1264.555
2014-07-30,1258.566
2014-07-31,1261.598
2014-08-01,1251.642
2014-08-04,1244.3
2014-08-05,1242.817
2014-08-06,1232.973
2014-08-07,1226.632
2014-08-08,1217.852
2014-08-11,1223.105
2014-08-12,1221.672
2014-08-13,1226.13
2014-08-14,1228.264
2014-08-15,1229.923
2014-08-18,1229.418
2014-08-19,1229.18
2014-08-20,1230.205
2014-08-21,1231.292
2014-08-22,1231.873
2014-08-25,1234.513
2014-08-26,1233.244
2014-08-27,1242.452
2014-08-28,1235.683
2014-08-29,1232.314
2014-09-01,1230.3
2014-09-02,1230.542
2014-09-03,1238.293
2014-09-04,1233.444
2014-09-05,1229.108
2014-09-08,1226.88
2014-09-09,1220.386
2014-09-10,1216.115
2014-09-11,1217.922
2014-09-12,1218.324
2014-09-15,1204.445
2014-09-16,1193.078
2014-09-17,1199.471
2014-09-18,1196.394
2014-09-19,1199.419
2014-09-22,1192.25
2014-09-23,1195.287
2014-09-24,1196.332
2014-09-25,1195.988
2014-09-26,1188.815
2014-09-29,1189.049
2014-09-30,1175.526
2014-10-01,1173.769
2014-10-02,1164.038
2014-10-03,1163.328
2014-10-06,1167.015
2014-10-07,1164.715
2014-10-08,1154.995
2014-10-09,1172.89
2014-10-10,1155.393
2014-10-13,1148.016
2014-10-14,1140.311
2014-10-15,1143.078
2014-10-16,1123.472
2014-10-17,1130.537
2014-10-20,1137.712
2014-10-21,1145.317
2014-10-22,1144.777
2014-10-23,1150.32
2014-10-24,1146.684
2014-10-27,1147.306
2014-10-28,1147.203
2014-10-29,1157.022
2014-10-30,1154.064
2014-10-31,1163.257
2014-11-03,1163.849
2014-11-04,1159.81
2014-11-05,1156.777
2014-11-06,1155.769
2014-11-07,1153.997
2014-11-10,1161.277
2014-11-11,1152.216
2014-11-12,1150.622
2014-11-13,1157.441
2014-11-14,1150.405
2014-11-17,1139.844
2014-11-18,1151.223
2014-11-19,1146.093
2014-11-20,1147.725
2014-11-21,1160.279
2014-11-24,1156.602
2014-11-25,1164.774
2014-11-26,1169.643
2014-11-27,1164.076
2014-11-28,1162.092
2014-12-01,1142.429
2014-12-02,1141.902
2014-12-03,1135.515
2014-12-04,1136.146
2014-12-05,1131.704
2014-12-08,1127.533
2014-12-09,1138.487
2014-12-10,1149.176
2014-12-11,1142.121
2014-12-12,1143.98
2014-12-15,1129.301
2014-12-16,1111.77
2014-12-17,1110.888
2014-12-18,1108.849
2014-12-19,1122.041
2014-12-22,1135.95
2014-12-23,1133.683
2014-12-24,1138.383
2014-12-25,1138.383
2014-12-26,1141.571
2014-12-29,1147.141
2014-12-30,1149.133
2014-12-31,1147.192
2015-01-01,1147.192
2015-01-02,1143.877
2015-01-05,1122.827
2015-01-06,1108.63
2015-01-07,1104.817
2015-01-08,1121.155
2015-01-09,1117.775
2015-01-12,1116.226
2015-01-13,1111.519
2015-01-14,1107.593
2015-01-15,1119.095
2015-01-16,1107.341
2015-01-19,1101.185
2015-01-20,1106.813
2015-01-21,1119.354
2015-01-22,1127.301
2015-01-23,1131.483
2015-01-26,1124.125
2015-01-27,1131.434
2015-01-28,1125.64
2015-01-29,1128.128
2015-01-30,1119.243
2015-02-02,1127.372
2015-02-03,1125.752
2015-02-04,1129.271
