Date,NETHERLANDS LARGE GROWTH Large Cap
2010-08-30,740.294
2010-08-31,743.95
2010-09-01,769.312
2010-09-02,767.642
2010-09-03,774.332
2010-09-06,776.399
2010-09-07,761.734
2010-09-08,771.435
2010-09-09,775.854
2010-09-10,774.41
2010-09-13,786.016
2010-09-14,787.526
2010-09-15,785.374
2010-09-16,788.686
2010-09-17,782.679
2010-09-20,798.329
2010-09-21,801.215
2010-09-22,808.896
2010-09-23,800.377
2010-09-24,819.995
2010-09-27,818.674
2010-09-28,828.681
2010-09-29,826.952
2010-09-30,826.971
2010-10-01,825.714
2010-10-04,816.324
2010-10-05,833.075
2010-10-06,839.841
2010-10-07,842.279
2010-10-08,835.347
2010-10-11,832.756
2010-10-12,825.284
2010-10-13,847.211
2010-10-14,853.832
2010-10-15,847.233
2010-10-18,836.963
2010-10-19,821.215
2010-10-20,831.868
2010-10-21,845.615
2010-10-22,836.999
2010-10-25,844.368
2010-10-26,834.907
2010-10-27,818.484
2010-10-28,827.911
2010-10-29,824.558
2010-11-01,824.354
2010-11-02,836.321
2010-11-03,829.298
2010-11-04,865.078
2010-11-05,853.173
2010-11-08,845.819
2010-11-09,846.142
2010-11-10,828.604
2010-11-11,825.181
2010-11-12,825.509
2010-11-15,823.631
2010-11-16,813.956
2010-11-17,817.346
2010-11-18,832.901
2010-11-19,831.973
2010-11-22,826.443
2010-11-23,797.654
2010-11-24,800.338
2010-11-25,800.338
2010-11-26,786.547
2010-11-29,763.635
2010-11-30,753.391
2010-12-01,768.892
2010-12-02,786.672
2010-12-03,802.282
2010-12-06,793.49
2010-12-07,810.927
2010-12-08,801.175
2010-12-09,800.883
2010-12-10,804.665
2010-12-13,816.055
2010-12-14,816.757
2010-12-15,812.512
2010-12-16,810.384
2010-12-17,805.112
2010-12-20,804.209
2010-12-21,811.838
2010-12-22,810.082
2010-12-23,811.865
2010-12-24,813.787
2010-12-27,815.457
2010-12-28,816.945
2010-12-29,821.169
2010-12-30,824.667
2010-12-31,825.699
2011-01-03,837.258
2011-01-04,830.724
2011-01-05,815.918
2011-01-06,806.393
2011-01-07,807.872
2011-01-10,800.947
2011-01-11,807.606
2011-01-12,816.971
2011-01-13,833.152
2011-01-14,832.241
2011-01-17,828.5
2011-01-18,840.922
2011-01-19,837.959
2011-01-20,829.832
2011-01-21,849.512
2011-01-24,845.815
2011-01-25,835.621
2011-01-26,835.197
2011-01-27,833.4
2011-01-28,818.698
2011-01-31,823.81
2011-02-01,834.234
2011-02-02,837.623
2011-02-03,823.571
2011-02-04,818.71
2011-02-07,824.937
2011-02-08,832.417
2011-02-09,836.41
2011-02-10,831.835
2011-02-11,825.96
2011-02-14,820.244
2011-02-15,825.137
2011-02-16,828.178
2011-02-17,832.107
2011-02-18,841.387
2011-02-21,843.049
2011-02-22,838.046
2011-02-23,835.431
2011-02-24,834.691
2011-02-25,838.497
2011-02-28,845.109
2011-03-01,846.074
2011-03-02,842.864
2011-03-03,849.34
2011-03-04,853.251
2011-03-07,853.371
2011-03-08,852.817
2011-03-09,855.024
2011-03-10,845.789
2011-03-11,839.544
2011-03-14,837.772
2011-03-15,816.289
2011-03-16,807.272
2011-03-17,820.367
2011-03-18,830.042
2011-03-21,844.826
2011-03-22,840.375
2011-03-23,842.992
2011-03-24,854.139
2011-03-25,854.372
2011-03-28,850.43
2011-03-29,852.88
2011-03-30,861.217
2011-03-31,863.835
2011-04-01,865.09
2011-04-04,874.646
2011-04-05,873.473
2011-04-06,881.402
2011-04-07,877.538
2011-04-08,884.869
2011-04-11,884.569
2011-04-12,880.135
2011-04-13,888.304
2011-04-14,887.229
2011-04-15,886.378
2011-04-18,862.84
2011-04-19,869.802
2011-04-20,884.675
2011-04-21,877.178
2011-04-22,877.178
2011-04-25,876.546
2011-04-26,883.61
2011-04-27,883.47
2011-04-28,881.869
2011-04-29,884.686
2011-05-02,894.172
2011-05-03,894.166
2011-05-04,891.497
2011-05-05,872.437
2011-05-06,879.984
2011-05-09,861.84
2011-05-10,870.972
2011-05-11,877.175
2011-05-12,871.662
2011-05-13,870.138
2011-05-16,864.833
2011-05-17,853.62
2011-05-18,858.229
2011-05-19,864.054
2011-05-20,850.93
2011-05-23,834.533
2011-05-24,838.833
2011-05-25,839.933
2011-05-26,841.177
2011-05-27,849.033
2011-05-30,851.986
2011-05-31,864.052
2011-06-01,864.528
2011-06-02,853.137
2011-06-03,858.292
2011-06-06,858.942
2011-06-07,863.94
2011-06-08,848.602
2011-06-09,843.71
2011-06-10,824.379
2011-06-13,828.181
2011-06-14,839.164
2011-06-15,819.321
2011-06-16,811.39
2011-06-17,822.748
2011-06-20,822.451
2011-06-21,830.256
2011-06-22,822.238
2011-06-23,800.264
2011-06-24,809.261
2011-06-27,820.489
2011-06-28,821.749
2011-06-29,828.818
2011-06-30,842.108
2011-07-01,846.715
2011-07-04,852.512
2011-07-05,848.487
2011-07-06,836.184
2011-07-07,849.9
2011-07-08,841.27
2011-07-11,816.726
2011-07-12,808.346
2011-07-13,813.404
2011-07-14,810.528
2011-07-15,807.603
2011-07-18,796.199
2011-07-19,804.461
2011-07-20,813.661
2011-07-21,837.386
2011-07-22,843.179
2011-07-25,839.696
2011-07-26,848.567
2011-07-27,838.899
2011-07-28,835.742
2011-07-29,832.11
2011-08-01,812.933
2011-08-02,809.131
2011-08-03,802.084
2011-08-04,791.534
2011-08-05,787.571
2011-08-08,764.413
2011-08-09,765.34
2011-08-10,746.946
2011-08-11,764.586
2011-08-12,779.685
2011-08-15,797.748
2011-08-16,796.711
2011-08-17,804.779
2011-08-18,772.397
2011-08-19,764.45
2011-08-22,774.084
2011-08-23,781.46
2011-08-24,779.215
2011-08-25,763.258
2011-08-26,763.949
2011-08-29,781.335
2011-08-30,776.662
2011-08-31,795.326
2011-09-01,790.322
2011-09-02,775.512
2011-09-05,749.286
2011-09-06,747.037
2011-09-07,757.893
2011-09-08,757.795
2011-09-09,731.842
2011-09-12,713.464
2011-09-13,718.48
2011-09-14,728.422
2011-09-15,738.338
2011-09-16,741.731
2011-09-19,724.298
2011-09-20,740.266
2011-09-21,737.418
2011-09-22,703.29
2011-09-23,714.432
2011-09-26,725.185
2011-09-27,751.82
2011-09-28,743.997
2011-09-29,758.738
2011-09-30,742.522
2011-10-03,727.765
2011-10-04,717.945
2011-10-05,726.342
2011-10-06,743.474
2011-10-07,753.501
2011-10-10,768.103
2011-10-11,765.009
2011-10-12,788.381
2011-10-13,785.428
2011-10-14,806.762
2011-10-17,793.804
2011-10-18,790.361
2011-10-19,799.661
2011-10-20,792.005
2011-10-21,816.217
2011-10-24,817.379
2011-10-25,809.07
2011-10-26,803.986
2011-10-27,837.391
2011-10-28,839.891
2011-10-31,821.207
2011-11-01,791.44
2011-11-02,800.074
2011-11-03,804.108
2011-11-04,801.572
2011-11-07,797.951
2011-11-08,812.326
2011-11-09,782.445
2011-11-10,779.582
2011-11-11,802.504
2011-11-14,788.91
2011-11-15,777.411
2011-11-16,780.838
2011-11-17,772.237
2011-11-18,767.824
2011-11-21,748.841
2011-11-22,751.685
2011-11-23,734.17
2011-11-24,725.192
2011-11-25,730.9
2011-11-28,754.986
2011-11-29,760.901
2011-11-30,791.541
2011-12-01,785.421
2011-12-02,783.491
2011-12-05,792.813
2011-12-06,792.781
2011-12-07,801.891
2011-12-08,795.75
2011-12-09,802.083
2011-12-12,790.033
2011-12-13,780.5
2011-12-14,764.677
2011-12-15,769.972
2011-12-16,766.054
2011-12-19,773.532
2011-12-20,789.567
2011-12-21,785.253
2011-12-22,792.113
2011-12-23,800.496
2011-12-26,800.496
2011-12-27,804.878
2011-12-28,800.384
2011-12-29,807.466
2011-12-30,812.633
2012-01-02,824.642
2012-01-03,828.635
2012-01-04,808.77
2012-01-05,806.732
2012-01-06,791.193
2012-01-09,798.066
2012-01-10,803.705
2012-01-11,780.433
2012-01-12,778.732
2012-01-13,769.739
2012-01-16,778.913
2012-01-17,784.555
2012-01-18,782.88
2012-01-19,783.387
2012-01-20,789.126
2012-01-23,799.243
2012-01-24,793.704
2012-01-25,793.088
2012-01-26,808.318
2012-01-27,798.721
2012-01-30,799.784
2012-01-31,797.64
2012-02-01,819.695
2012-02-02,800.197
2012-02-03,811.298
2012-02-06,807.77
2012-02-07,818.723
2012-02-08,812.552
2012-02-09,822.611
2012-02-10,815.367
2012-02-13,821.195
2012-02-14,818.667
2012-02-15,822.83
2012-02-16,831.076
2012-02-17,837.739
2012-02-20,850.567
2012-02-21,848.074
2012-02-22,843.496
2012-02-23,844.442
2012-02-24,838.209
2012-02-27,835.448
2012-02-28,839.864
2012-02-29,834.265
2012-03-01,836.247
2012-03-02,822.575
2012-03-05,828.245
2012-03-06,811.416
2012-03-07,821.677
2012-03-08,838.45
2012-03-09,833.122
2012-03-12,844.876
2012-03-13,853.216
2012-03-14,845.343
2012-03-15,851.736
2012-03-16,855.771
2012-03-19,861.164
2012-03-20,851.825
2012-03-21,852.03
2012-03-22,846.246
2012-03-23,847.717
2012-03-26,863.794
2012-03-27,861.96
2012-03-28,855.826
2012-03-29,849.381
2012-03-30,862.262
2012-04-02,875.544
2012-04-03,874.524
2012-04-04,844.35
2012-04-05,839.012
2012-04-06,839.012
2012-04-09,839.494
2012-04-10,827.405
2012-04-11,827.553
2012-04-12,837.675
2012-04-13,828.452
2012-04-16,838.261
2012-04-17,854.116
2012-04-18,853.92
2012-04-19,858.79
2012-04-20,865.435
2012-04-23,844.746
2012-04-24,850.371
2012-04-25,851.725
2012-04-26,875.915
2012-04-27,871.437
2012-04-30,866.273
2012-05-01,865.586
2012-05-02,867.059
2012-05-03,868.032
2012-05-04,853.08
2012-05-07,858.026
2012-05-08,842.085
2012-05-09,842.66
2012-05-10,839.246
2012-05-11,854.501
2012-05-14,834.714
2012-05-15,834.421
2012-05-16,820.745
2012-05-17,810.725
2012-05-18,805.084
2012-05-21,808.86
2012-05-22,812.228
2012-05-23,794.044
2012-05-24,800.233
2012-05-25,800.59
2012-05-28,801.475
2012-05-29,807.328
2012-05-30,787.614
2012-05-31,789.431
2012-06-01,769.492
2012-06-04,769.226
2012-06-05,773.206
2012-06-06,786.533
2012-06-07,793.471
2012-06-08,789.467
2012-06-11,792.7
2012-06-12,794.463
2012-06-13,808.395
2012-06-14,810.416
2012-06-15,811.647
2012-06-18,814.249
2012-06-19,821.107
2012-06-20,818.105
2012-06-21,822.452
2012-06-22,815.813
2012-06-25,805.429
2012-06-26,804.326
2012-06-27,818.299
2012-06-28,811.482
2012-06-29,851.159
2012-07-02,855.383
2012-07-03,867.53
2012-07-04,862.507
2012-07-05,851.349
2012-07-06,839.725
2012-07-09,833.897
2012-07-10,846.064
2012-07-11,834.782
2012-07-12,823.801
2012-07-13,834.957
2012-07-16,837.712
2012-07-17,834.595
2012-07-18,855.904
2012-07-19,865.861
2012-07-20,857.88
2012-07-23,839.68
2012-07-24,840.811
2012-07-25,838.529
2012-07-26,885.213
2012-07-27,896.286
2012-07-30,899.132
2012-07-31,898.849
2012-08-01,901.232
2012-08-02,883.448
2012-08-03,915.26
2012-08-06,907.901
2012-08-07,910.418
2012-08-08,898.956
2012-08-09,902.942
2012-08-10,899.801
2012-08-13,898.631
2012-08-14,900.202
2012-08-15,898.903
2012-08-16,899.741
2012-08-17,894.122
2012-08-20,900.027
2012-08-21,914.122
2012-08-22,902.078
2012-08-23,906.204
2012-08-24,907.442
2012-08-27,912.608
2012-08-28,904.303
2012-08-29,906.714
2012-08-30,897.106
2012-08-31,904.591
2012-09-03,912.817
2012-09-04,904.914
2012-09-05,908.303
2012-09-06,924.658
2012-09-07,918.859
2012-09-10,905.968
2012-09-11,913.06
2012-09-12,907.238
2012-09-13,906.932
2012-09-14,923.523
2012-09-17,925.101
2012-09-18,925.313
2012-09-19,933.923
2012-09-20,927.398
2012-09-21,928.305
2012-09-24,919.525
2012-09-25,930.473
2012-09-26,910.984
2012-09-27,917.505
2012-09-28,910.224
2012-10-01,920.57
2012-10-02,922.467
2012-10-03,928.083
2012-10-04,937.255
2012-10-05,952.824
2012-10-08,939.967
2012-10-09,928.717
2012-10-10,925.252
2012-10-11,929.163
2012-10-12,930.116
2012-10-15,930.041
2012-10-16,944.547
2012-10-17,942.082
2012-10-18,935.873
2012-10-19,932.019
2012-10-22,937.018
2012-10-23,915.044
2012-10-24,920.917
2012-10-25,938.441
2012-10-26,936.221
2012-10-29,935.128
2012-10-30,946.784
2012-10-31,940.136
2012-11-01,946.714
2012-11-02,948.223
2012-11-05,939.741
2012-11-06,949.599
2012-11-07,936.741
2012-11-08,937.333
2012-11-09,935.84
2012-11-12,937.528
2012-11-13,942.457
2012-11-14,939.719
2012-11-15,926.865
2012-11-16,916.405
2012-11-19,937.155
2012-11-20,942.107
2012-11-21,938.515
2012-11-22,946.617
2012-11-23,966.885
2012-11-26,967.045
2012-11-27,978.614
2012-11-28,982.887
2012-11-29,995.712
2012-11-30,990.93
2012-12-03,1000.404
2012-12-04,997.237
2012-12-05,998.771
2012-12-06,995.991
2012-12-07,999.696
2012-12-10,1001.124
2012-12-11,1006.245
2012-12-12,1006.812
2012-12-13,1007.191
2012-12-14,1015.833
2012-12-17,1016.845
2012-12-18,1021.708
2012-12-19,1029.244
2012-12-20,1029.732
2012-12-21,1018.132
2012-12-24,1023.007
2012-12-25,1023.007
2012-12-26,1025.1
2012-12-27,1019.329
2012-12-28,1015.279
2012-12-31,1014.915
2013-01-01,1014.915
2013-01-02,1039.382
2013-01-03,1029.547
2013-01-04,1026.447
2013-01-07,1021.398
2013-01-08,1015.964
2013-01-09,1013.705
2013-01-10,1020.524
2013-01-11,1029.515
2013-01-14,1026.919
2013-01-15,1032.058
2013-01-16,1039.146
2013-01-17,1053.079
2013-01-18,1050.107
2013-01-21,1053.748
2013-01-22,1055.669
2013-01-23,1066.917
2013-01-24,1074.437
2013-01-25,1091.833
2013-01-28,1096.637
2013-01-29,1099.059
2013-01-30,1105.484
2013-01-31,1099.014
2013-02-01,1119.233
2013-02-04,1098.851
2013-02-05,1098.659
2013-02-06,1094.83
2013-02-07,1078.1
2013-02-08,1081.814
2013-02-11,1081.214
2013-02-12,1091.279
2013-02-13,1097.087
2013-02-14,1097.879
2013-02-15,1090.727
2013-02-18,1083.223
2013-02-19,1100.067
2013-02-20,1099.756
2013-02-21,1068.977
2013-02-22,1073.262
2013-02-25,1079.604
2013-02-26,1060.184
2013-02-27,1067.322
2013-02-28,1073.264
2013-03-01,1069.336
2013-03-04,1077.06
2013-03-05,1092.274
2013-03-06,1089.016
2013-03-07,1098.493
2013-03-08,1098.957
2013-03-11,1102.294
2013-03-12,1098.876
2013-03-13,1095.466
2013-03-14,1106.01
2013-03-15,1108.829
2013-03-18,1105.341
2013-03-19,1101.958
2013-03-20,1115.201
2013-03-21,1106.923
2013-03-22,1112.776
2013-03-25,1105.352
2013-03-26,1100.112
2013-03-27,1085.838
2013-03-28,1098.933
2013-03-29,1098.933
2013-04-01,1099.447
2013-04-02,1110.935
2013-04-03,1106.593
2013-04-04,1086.476
2013-04-05,1082.194
2013-04-08,1088.007
2013-04-09,1082.12
2013-04-10,1108.105
2013-04-11,1116.202
2013-04-12,1107.6
2013-04-15,1105.437
2013-04-16,1100.366
2013-04-17,1086.586
2013-04-18,1098.926
2013-04-19,1101.611
2013-04-22,1092.46
2013-04-23,1119.123
2013-04-24,1117.11
2013-04-25,1112.729
2013-04-26,1108.152
2013-04-29,1128.312
2013-04-30,1129.545
2013-05-01,1130.316
2013-05-02,1133.01
2013-05-03,1147.03
2013-05-06,1141.508
2013-05-07,1139.465
2013-05-08,1151.51
2013-05-09,1142.814
2013-05-10,1139.509
2013-05-13,1141.619
2013-05-14,1148.822
2013-05-15,1155.532
2013-05-16,1157.614
2013-05-17,1150.766
2013-05-20,1156.166
2013-05-21,1156.688
2013-05-22,1160.219
2013-05-23,1150.158
2013-05-24,1155.399
2013-05-27,1159.018
2013-05-28,1167.346
2013-05-29,1154.234
2013-05-30,1162.016
2013-05-31,1139.477
2013-06-03,1134.642
2013-06-04,1137.607
2013-06-05,1111.784
2013-06-06,1110.837
2013-06-07,1126.922
2013-06-10,1122.628
2013-06-11,1118.072
2013-06-12,1119.06
2013-06-13,1112.335
2013-06-14,1115.538
2013-06-17,1125.424
2013-06-18,1128.486
2013-06-19,1136.509
2013-06-20,1075.642
2013-06-21,1064.401
2013-06-24,1043.168
2013-06-25,1051.3
2013-06-26,1067.75
2013-06-27,1082.89
2013-06-28,1083.549
2013-07-01,1094.897
2013-07-02,1094.36
2013-07-03,1083.693
2013-07-04,1113.587
2013-07-05,1097.519
2013-07-08,1115.893
2013-07-09,1112.565
2013-07-10,1126.721
2013-07-11,1152.621
2013-07-12,1155.645
2013-07-15,1162.625
2013-07-16,1156.833
2013-07-17,1158.614
2013-07-18,1160.488
2013-07-19,1164.359
2013-07-22,1167.058
2013-07-23,1161.765
2013-07-24,1168.729
2013-07-25,1155.834
2013-07-26,1146.968
2013-07-29,1149.258
2013-07-30,1157.232
2013-07-31,1163.218
2013-08-01,1176.064
2013-08-02,1182.149
2013-08-05,1181.442
2013-08-06,1185.244
2013-08-07,1179.922
2013-08-08,1189.719
2013-08-09,1195.794
2013-08-12,1192.892
2013-08-13,1195.283
2013-08-14,1205.643
2013-08-15,1193.871
2013-08-16,1194.668
2013-08-19,1192.545
2013-08-20,1185.67
2013-08-21,1170.011
2013-08-22,1174.524
2013-08-23,1188.945
2013-08-26,1185.106
2013-08-27,1154.751
2013-08-28,1144.9
2013-08-29,1143.764
2013-08-30,1129.787
2013-09-02,1148.03
2013-09-03,1134.059
2013-09-04,1135.121
2013-09-05,1134.05
2013-09-06,1144.457
2013-09-09,1141.596
2013-09-10,1165.303
2013-09-11,1160.1
2013-09-12,1172.591
2013-09-13,1167.851
2013-09-16,1186.977
2013-09-17,1191.549
2013-09-18,1199.866
2013-09-19,1231.926
2013-09-20,1223.844
2013-09-23,1212.915
2013-09-24,1213.59
2013-09-25,1209.781
2013-09-26,1204.203
2013-09-27,1199.396
2013-09-30,1200.757
2013-10-01,1194.43
2013-10-02,1191.855
2013-10-03,1197.645
2013-10-04,1195.555
2013-10-07,1187.196
2013-10-08,1181.446
2013-10-09,1158.28
2013-10-10,1177.205
2013-10-11,1186.209
2013-10-14,1184.21
2013-10-15,1191.787
2013-10-16,1188.583
2013-10-17,1208.679
2013-10-18,1219.919
2013-10-21,1217.125
2013-10-22,1235.026
2013-10-23,1222.975
2013-10-24,1230.611
2013-10-25,1222.875
2013-10-28,1228.074
2013-10-29,1234.102
2013-10-30,1230.268
2013-10-31,1224.238
2013-11-01,1207.883
2013-11-04,1213.672
2013-11-05,1202.391
2013-11-06,1210.435
2013-11-07,1188.844
2013-11-08,1184.009
2013-11-11,1192.389
2013-11-12,1186.988
2013-11-13,1185.392
2013-11-14,1203.96
2013-11-15,1203.736
2013-11-18,1216.079
2013-11-19,1213.081
2013-11-20,1210.712
2013-11-21,1203.562
2013-11-22,1207.61
2013-11-25,1219.141
2013-11-26,1212.635
2013-11-27,1222.748
2013-11-28,1226.249
2013-11-29,1228.137
2013-12-02,1219.408
2013-12-03,1211.49
2013-12-04,1201.559
2013-12-05,1197.467
2013-12-06,1213.126
2013-12-09,1213.733
2013-12-10,1209.443
2013-12-11,1203.265
2013-12-12,1178.884
2013-12-13,1170.371
2013-12-16,1193.393
2013-12-17,1176.452
2013-12-18,1187.887
2013-12-19,1205.352
2013-12-20,1216.811
2013-12-23,1229.011
2013-12-24,1226.593
2013-12-25,1226.593
2013-12-26,1228.882
2013-12-27,1253.896
2013-12-30,1251.941
2013-12-31,1254.43
2014-01-01,1254.43
2014-01-02,1233.755
2014-01-03,1234.819
2014-01-06,1227.219
2014-01-07,1233.212
2014-01-08,1232.501
2014-01-09,1223.493
2014-01-10,1237.811
2014-01-13,1237.976
2014-01-14,1247.157
2014-01-15,1239.754
2014-01-16,1234.906
2014-01-17,1229.591
2014-01-20,1237.153
2014-01-21,1237.769
2014-01-22,1255.54
2014-01-23,1247.436
2014-01-24,1220.211
2014-01-27,1211.313
2014-01-28,1207.837
2014-01-29,1189.0
2014-01-30,1176.904
2014-01-31,1164.549
2014-02-03,1158.687
2014-02-04,1158.262
2014-02-05,1157.103
2014-02-06,1182.54
2014-02-07,1189.808
2014-02-10,1194.226
2014-02-11,1210.458
2014-02-12,1208.129
2014-02-13,1208.246
2014-02-14,1212.269
2014-02-17,1230.245
2014-02-18,1234.277
2014-02-19,1233.877
2014-02-20,1226.726
2014-02-21,1230.574
2014-02-24,1238.929
2014-02-25,1232.511
2014-02-26,1220.91
2014-02-27,1218.246
2014-02-28,1233.142
2014-03-03,1195.402
2014-03-04,1230.858
2014-03-05,1226.379
2014-03-06,1239.667
2014-03-07,1230.28
2014-03-10,1224.455
2014-03-11,1224.688
2014-03-12,1219.429
2014-03-13,1204.676
2014-03-14,1196.115
2014-03-17,1207.587
2014-03-18,1213.739
2014-03-19,1210.729
2014-03-20,1206.397
2014-03-21,1207.259
2014-03-24,1203.162
2014-03-25,1219.555
2014-03-26,1235.536
2014-03-27,1240.157
2014-03-28,1257.69
2014-03-31,1261.134
2014-04-01,1268.758
2014-04-02,1268.619
2014-04-03,1265.294
2014-04-04,1268.684
2014-04-07,1261.115
2014-04-08,1268.825
2014-04-09,1276.512
2014-04-10,1277.76
2014-04-11,1259.252
2014-04-14,1253.14
2014-04-15,1243.147
2014-04-16,1241.97
2014-04-17,1242.328
2014-04-18,1242.328
2014-04-21,1239.5
2014-04-22,1235.049
2014-04-23,1233.217
2014-04-24,1227.197
2014-04-25,1215.272
2014-04-28,1222.134
2014-04-29,1233.273
2014-04-30,1237.151
2014-05-01,1237.151
2014-05-02,1227.189
2014-05-05,1227.639
2014-05-06,1225.181
2014-05-07,1238.206
2014-05-08,1249.29
2014-05-09,1240.051
2014-05-12,1251.541
2014-05-13,1250.249
2014-05-14,1249.823
2014-05-15,1247.192
2014-05-16,1246.11
2014-05-19,1250.16
2014-05-20,1243.204
2014-05-21,1249.421
2014-05-22,1251.044
2014-05-23,1251.496
2014-05-26,1260.552
2014-05-27,1257.258
2014-05-28,1251.803
2014-05-29,1258.091
2014-05-30,1261.442
2014-06-02,1263.748
2014-06-03,1266.01
2014-06-04,1264.989
2014-06-05,1274.822
2014-06-06,1276.824
2014-06-09,1282.713
2014-06-10,1285.04
2014-06-11,1282.97
2014-06-12,1282.531
2014-06-13,1277.076
2014-06-16,1277.012
2014-06-17,1281.676
2014-06-18,1283.628
2014-06-19,1299.323
2014-06-20,1293.065
2014-06-23,1285.861
2014-06-24,1287.359
2014-06-25,1278.678
2014-06-26,1266.28
2014-06-27,1269.224
2014-06-30,1286.828
2014-07-01,1297.548
2014-07-02,1295.043
2014-07-03,1308.32
2014-07-04,1302.709
2014-07-07,1293.177
2014-07-08,1287.692
2014-07-09,1289.307
2014-07-10,1264.156
2014-07-11,1265.39
2014-07-14,1274.855
2014-07-15,1258.739
2014-07-16,1264.359
2014-07-17,1251.196
2014-07-18,1247.595
2014-07-21,1251.925
2014-07-22,1267.28
2014-07-23,1265.926
2014-07-24,1264.216
2014-07-25,1241.537
2014-07-28,1243.489
2014-07-29,1250.163
2014-07-30,1261.101
2014-07-31,1239.329
2014-08-01,1232.781
2014-08-04,1220.135
2014-08-05,1223.168
2014-08-06,1225.024
2014-08-07,1220.967
2014-08-08,1208.985
2014-08-11,1226.622
2014-08-12,1217.587
2014-08-13,1226.418
2014-08-14,1226.288
2014-08-15,1226.065
2014-08-18,1238.891
2014-08-19,1244.184
2014-08-20,1250.961
2014-08-21,1263.414
2014-08-22,1252.843
2014-08-25,1271.055
2014-08-26,1276.451
2014-08-27,1274.858
2014-08-28,1269.407
2014-08-29,1273.069
2014-09-01,1274.207
2014-09-02,1282.819
2014-09-03,1288.874
2014-09-04,1291.804
2014-09-05,1289.923
2014-09-08,1288.709
2014-09-09,1279.102
2014-09-10,1280.663
2014-09-11,1282.055
2014-09-12,1282.134
2014-09-15,1285.501
2014-09-16,1283.289
2014-09-17,1278.28
2014-09-18,1285.586
2014-09-19,1288.863
2014-09-22,1273.441
2014-09-23,1272.26
2014-09-24,1284.255
2014-09-25,1265.178
2014-09-26,1270.48
2014-09-29,1264.083
2014-09-30,1272.906
2014-10-01,1256.35
2014-10-02,1232.201
2014-10-03,1236.669
2014-10-06,1245.496
2014-10-07,1231.683
2014-10-08,1230.575
2014-10-09,1237.157
2014-10-10,1205.597
2014-10-13,1203.846
2014-10-14,1204.093
2014-10-15,1173.378
2014-10-16,1160.892
2014-10-17,1193.017
2014-10-20,1184.883
2014-10-21,1202.452
2014-10-22,1197.024
2014-10-23,1188.901
2014-10-24,1188.401
2014-10-27,1196.265
2014-10-28,1216.861
2014-10-29,1218.938
2014-10-30,1212.793
2014-10-31,1232.746
2014-11-03,1221.817
2014-11-04,1220.904
2014-11-05,1233.727
2014-11-06,1241.794
2014-11-07,1223.022
2014-11-10,1239.049
2014-11-11,1241.693
2014-11-12,1238.914
2014-11-13,1249.533
2014-11-14,1244.971
2014-11-17,1250.372
2014-11-18,1264.038
2014-11-19,1274.052
2014-11-20,1269.81
2014-11-21,1276.965
2014-11-24,1275.134
2014-11-25,1280.034
2014-11-26,1282.251
2014-11-27,1298.415
2014-11-28,1305.268
2014-12-01,1300.042
2014-12-02,1297.799
2014-12-03,1289.409
2014-12-04,1295.513
2014-12-05,1312.606
2014-12-08,1304.267
2014-12-09,1284.511
2014-12-10,1288.626
2014-12-11,1281.349
2014-12-12,1255.643
2014-12-15,1218.668
2014-12-16,1240.994
2014-12-17,1222.089
2014-12-18,1255.015
2014-12-19,1247.463
2014-12-22,1260.079
2014-12-23,1266.315
2014-12-24,1263.171
2014-12-25,1263.171
2014-12-26,1261.202
2014-12-29,1266.184
2014-12-30,1245.93
2014-12-31,1250.078
2015-01-01,1250.078
2015-01-02,1231.772
2015-01-05,1194.009
2015-01-06,1181.568
2015-01-07,1180.185
2015-01-08,1221.819
2015-01-09,1195.749
2015-01-12,1216.664
2015-01-13,1232.661
2015-01-14,1223.037
2015-01-15,1228.808
2015-01-16,1235.507
2015-01-19,1254.434
2015-01-20,1252.454
2015-01-21,1267.428
2015-01-22,1268.178
2015-01-23,1274.077
2015-01-26,1289.538
2015-01-27,1302.155
2015-01-28,1293.0
2015-01-29,1305.797
2015-01-30,1295.723
2015-02-02,1289.102
2015-02-03,1293.469
2015-02-04,1288.427
2015-02-05,1283.233
2015-02-06,1271.807
2015-02-09,1251.773
2015-02-10,1266.395
2015-02-11,1284.904
2015-02-12,1295.403
2015-02-13,1304.484
2015-02-16,1291.008
2015-02-17,1301.302
2015-02-18,1301.15
2015-02-19,1319.633
2015-02-20,1315.624
2015-02-23,1338.165
2015-02-24,1357.503
2015-02-25,1351.171
2015-02-26,1354.608
2015-02-27,1358.975
2015-03-02,1369.819
2015-03-03,1353.85
2015-03-04,1354.274
2015-03-05,1369.986
2015-03-06,1346.751
2015-03-09,1336.386
2015-03-10,1314.555
2015-03-11,1324.565
2015-03-12,1319.598
2015-03-13,1319.36
2015-03-16,1344.654
2015-03-17,1334.551
2015-03-18,1340.355
2015-03-19,1331.32
2015-03-20,1359.86
2015-03-23,1370.815
2015-03-24,1374.686
2015-03-25,1346.907
2015-03-26,1321.221
2015-03-27,1319.438
2015-03-30,1339.519
2015-03-31,1314.027
2015-04-01,1312.399
2015-04-02,1339.989
2015-04-03,1339.989
2015-04-06,1358.582
2015-04-07,1358.797
2015-04-08,1340.869
2015-04-09,1342.311
2015-04-10,1349.637
2015-04-13,1344.972
2015-04-14,1349.754
2015-04-15,1335.48
2015-04-16,1343.351
2015-04-17,1331.508
2015-04-20,1339.061
2015-04-21,1353.964
2015-04-22,1369.314
2015-04-23,1372.578
