Date,EM (EMERGING MARKETS) SMALL VALUE Small Cap
2015-01-13,1337.02
2015-01-14,1335.421
2015-01-15,1337.454
2015-01-16,1331.347
2015-01-19,1325.821
2015-01-20,1329.865
2015-01-21,1339.717
2015-01-22,1346.553
2015-01-23,1348.967
2015-01-26,1345.053
2015-01-27,1350.346
2015-01-28,1351.856
2015-01-29,1342.114
2015-01-30,1337.154
2015-02-02,1333.72
2015-02-03,1340.352
2015-02-04,1343.567
2015-02-05,1342.804
2015-02-06,1337.624
2015-02-09,1326.507
2015-02-10,1325.406
2015-02-11,1323.254
2015-02-12,1326.017
2015-02-13,1342.039
2015-02-16,1340.213
2015-02-17,1339.263
2015-02-18,1342.626
2015-02-19,1344.417
2015-02-20,1344.955
2015-02-23,1343.359
2015-02-24,1350.576
2015-02-25,1356.838
2015-02-26,1362.056
2015-02-27,1362.166
2015-03-02,1360.68
2015-03-03,1358.311
2015-03-04,1350.171
2015-03-05,1350.438
2015-03-06,1347.421
2015-03-09,1331.898
2015-03-10,1319.836
2015-03-11,1311.528
2015-03-12,1320.503
2015-03-13,1313.163
2015-03-16,1311.077
2015-03-17,1317.105
2015-03-18,1319.81
2015-03-19,1330.461
2015-03-20,1335.12
2015-03-23,1343.27
2015-03-24,1348.618
2015-03-25,1348.444
2015-03-26,1336.157
2015-03-27,1336.25
2015-03-30,1350.05
2015-03-31,1356.959
2015-04-01,1366.298
2015-04-02,1384.377
2015-04-03,1387.896
2015-04-06,1400.978
2015-04-07,1402.288
2015-04-08,1425.514
2015-04-09,1435.391
2015-04-10,1445.0
2015-04-13,1462.358
2015-04-14,1459.105
2015-04-15,1454.428
2015-04-16,1469.591
2015-04-17,1470.28
2015-04-20,1454.322
2015-04-21,1456.604
2015-04-22,1468.792
2015-04-23,1470.205
2015-04-24,1471.111
2015-04-27,1486.389
2015-04-28,1489.134
2015-04-29,1490.607
2015-04-30,1489.694
2015-05-01,1488.225
2015-05-04,1492.365
2015-05-05,1484.736
2015-05-06,1469.593
2015-05-07,1444.716
2015-05-08,1466.175
2015-05-11,1470.963
2015-05-12,1463.444
2015-05-13,1472.865
2015-05-14,1487.328
2015-05-15,1495.636
2015-05-18,1503.044
2015-05-19,1508.846
2015-05-20,1506.44
2015-05-21,1495.282
2015-05-22,1501.685
2015-05-25,1500.069
2015-05-26,1503.357
2015-05-27,1500.599
2015-05-28,1490.894
2015-05-29,1490.238
2015-06-01,1497.169
2015-06-02,1486.699
2015-06-03,1481.447
2015-06-04,1469.642
2015-06-05,1460.858
2015-06-08,1445.016
2015-06-09,1425.238
2015-06-10,1439.937
2015-06-11,1437.863
2015-06-12,1440.296
2015-06-15,1428.71
2015-06-16,1418.815
2015-06-17,1426.446
2015-06-18,1443.723
2015-06-19,1438.75
2015-06-22,1450.667
2015-06-23,1455.766
2015-06-24,1452.406
2015-06-25,1453.28
2015-06-26,1440.36
2015-06-29,1404.101
2015-06-30,1413.028
2015-07-01,1419.403
2015-07-02,1410.847
2015-07-03,1397.563
2015-07-06,1361.887
2015-07-07,1332.808
2015-07-08,1289.177
2015-07-09,1328.348
2015-07-10,1349.264
2015-07-13,1368.823
2015-07-14,1368.086
2015-07-15,1358.316
2015-07-16,1366.658
2015-07-17,1372.043
2015-07-20,1366.748
2015-07-21,1365.012
2015-07-22,1358.844
2015-07-23,1353.091
2015-07-24,1338.47
2015-07-27,1296.697
2015-07-28,1295.269
2015-07-29,1302.779
2015-07-30,1296.558
2015-07-31,1299.955
2015-08-03,1286.804
2015-08-04,1293.505
2015-08-05,1299.442
2015-08-06,1297.449
2015-08-07,1301.128
2015-08-10,1306.894
2015-08-11,1286.761
2015-08-12,1258.131
2015-08-13,1267.898
2015-08-14,1272.529
2015-08-17,1258.887
2015-08-18,1241.735
2015-08-19,1227.586
2015-08-20,1211.917
2015-08-21,1179.703
2015-08-24,1103.184
2015-08-25,1118.039
2015-08-26,1132.916
2015-08-27,1161.84
2015-08-28,1177.073
2015-08-31,1170.272
2015-09-01,1160.043
2015-09-02,1153.978
2015-09-03,1159.3
2015-09-04,1140.847
2015-09-07,1134.568
2015-09-08,1147.076
2015-09-09,1178.18
2015-09-10,1177.441
2015-09-11,1185.383
2015-09-14,1183.841
2015-09-15,1181.303
2015-09-16,1200.247
2015-09-17,1206.341
2015-09-18,1219.57
2015-09-21,1208.836
2015-09-22,1204.973
2015-09-23,1185.316
2015-09-24,1180.845
2015-09-25,1184.35
2015-09-28,1178.343
2015-09-29,1170.201
2015-09-30,1177.594
2015-10-01,1187.74
2015-10-02,1195.493
2015-10-05,1212.996
2015-10-06,1218.508
2015-10-07,1235.335
2015-10-08,1233.783
2015-10-09,1245.425
2015-10-12,1261.637
2015-10-13,1251.731
2015-10-14,1250.108
2015-10-15,1273.056
2015-10-16,1273.205
2015-10-19,1276.174
2015-10-20,1277.534
2015-10-21,1268.784
2015-10-22,1263.821
2015-10-23,1273.997
2015-10-26,1275.369
2015-10-27,1270.862
2015-10-28,1268.635
2015-10-29,1253.031
2015-10-30,1251.055
2015-11-02,1250.995
2015-11-03,1261.237
2015-11-04,1267.409
2015-11-05,1263.269
2015-11-06,1252.591
2015-11-09,1231.749
2015-11-10,1220.566
2015-11-11,1219.856
2015-11-12,1218.913
2015-11-13,1208.472
2015-11-16,1198.924
2015-11-17,1211.933
2015-11-18,1206.835
2015-11-19,1225.92
2015-11-20,1234.336
2015-11-23,1230.957
2015-11-24,1232.345
2015-11-25,1229.752
2015-11-26,1230.342
2015-11-27,1219.945
2015-11-30,1209.153
2015-12-01,1219.166
2015-12-02,1220.03
2015-12-03,1217.805
2015-12-04,1215.457
2015-12-07,1212.078
2015-12-08,1192.261
2015-12-09,1185.731
2015-12-10,1177.676
2015-12-11,1157.24
2015-12-14,1148.346
2015-12-15,1159.51
2015-12-16,1171.386
2015-12-17,1186.689
2015-12-18,1185.326
2015-12-21,1191.994
2015-12-22,1193.823
2015-12-23,1202.195
2015-12-24,1205.435
2015-12-25,1207.35
2015-12-28,1204.597
2015-12-29,1208.924
2015-12-30,1210.464
2015-12-31,1213.334
2016-01-01,1215.583
2016-01-04,1182.223
2016-01-05,1186.249
2016-01-06,1179.898
2016-01-07,1148.871
2016-01-08,1156.604
2016-01-11,1128.082
2016-01-12,1120.392
2016-01-13,1125.786
2016-01-14,1111.231
2016-01-15,1091.692
2016-01-18,1087.065
2016-01-19,1099.526
2016-01-20,1071.784
2016-01-21,1064.443
2016-01-22,1084.795
2016-01-25,1094.254
2016-01-26,1080.869
2016-01-27,1086.884
2016-01-28,1091.674
2016-01-29,1112.419
2016-02-01,1115.253
2016-02-02,1109.927
2016-02-03,1096.713
2016-02-04,1113.453
2016-02-05,1116.905
2016-02-08,1115.446
2016-02-09,1113.113
2016-02-10,1111.039
2016-02-11,1087.132
2016-02-12,1074.791
2016-02-15,1097.156
2016-02-16,1103.828
2016-02-17,1104.755
2016-02-18,1116.678
2016-02-19,1119.511
2016-02-22,1129.626
2016-02-23,1127.073
2016-02-24,1121.732
2016-02-25,1117.107
2016-02-26,1123.649
2016-02-29,1127.129
2016-03-01,1142.467
2016-03-02,1162.956
2016-03-03,1175.765
2016-03-04,1192.792
2016-03-07,1200.767
2016-03-08,1195.955
2016-03-09,1192.348
2016-03-10,1198.016
2016-03-11,1207.019
2016-03-14,1210.665
2016-03-15,1196.549
2016-03-16,1197.197
2016-03-17,1222.508
2016-03-18,1234.17
2016-03-21,1236.196
2016-03-22,1239.621
2016-03-23,1233.541
2016-03-24,1223.281
2016-03-25,1223.38
2016-03-28,1220.018
2016-03-29,1221.592
2016-03-30,1245.907
2016-03-31,1251.936
2016-04-01,1245.774
2016-04-04,1248.16
2016-04-05,1238.234
2016-04-06,1237.449
2016-04-07,1239.699
2016-04-08,1246.208
2016-04-11,1255.594
2016-04-12,1261.701
2016-04-13,1273.443
2016-04-14,1276.502
2016-04-15,1276.27
2016-04-18,1273.92
2016-04-19,1289.911
2016-04-20,1285.847
2016-04-21,1286.92
2016-04-22,1277.301
2016-04-25,1272.477
2016-04-26,1272.594
2016-04-27,1273.181
2016-04-28,1277.91
2016-04-29,1277.65
2016-05-02,1272.413
2016-05-03,1263.892
2016-05-04,1245.526
2016-05-05,1243.447
2016-05-06,1236.512
2016-05-09,1227.436
2016-05-10,1230.32
2016-05-11,1234.184
2016-05-12,1233.949
2016-05-13,1222.188
2016-05-16,1218.803
2016-05-17,1225.246
2016-05-18,1215.267
2016-05-19,1200.968
2016-05-20,1206.185
2016-05-23,1209.744
2016-05-24,1206.052
2016-05-25,1217.218
2016-05-26,1223.56
2016-05-27,1228.839
2016-05-30,1225.176
2016-05-31,1226.229
2016-06-01,1228.711
2016-06-02,1231.654
2016-06-03,1239.496
2016-06-06,1249.088
2016-06-07,1267.172
2016-06-08,1274.479
2016-06-09,1272.944
2016-06-10,1260.238
2016-06-13,1237.74
2016-06-14,1233.163
2016-06-15,1238.731
2016-06-16,1227.354
2016-06-17,1236.728
2016-06-20,1250.535
2016-06-21,1257.044
2016-06-22,1262.514
2016-06-23,1266.628
2016-06-24,1221.643
2016-06-27,1220.41
2016-06-28,1234.418
2016-06-29,1256.001
2016-06-30,1267.543
2016-07-01,1275.195
2016-07-04,1284.641
2016-07-05,1276.833
2016-07-06,1265.015
2016-07-07,1274.786
2016-07-08,1272.179
2016-07-11,1292.37
2016-07-12,1299.361
2016-07-13,1304.526
2016-07-14,1315.423
2016-07-15,1315.248
2016-07-18,1315.323
2016-07-19,1314.068
2016-07-20,1317.39
2016-07-21,1321.094
2016-07-22,1325.14
2016-07-25,1323.891
2016-07-26,1325.488
2016-07-27,1330.313
2016-07-28,1334.869
2016-07-29,1336.489
2016-08-01,1350.415
2016-08-02,1345.005
2016-08-03,1336.033
2016-08-04,1346.602
2016-08-05,1357.885
2016-08-08,1365.993
2016-08-09,1374.076
2016-08-10,1377.002
2016-08-11,1377.182
2016-08-12,1377.393
2016-08-15,1385.245
2016-08-16,1388.859
2016-08-17,1377.188
2016-08-18,1389.561
2016-08-19,1379.923
2016-08-22,1368.606
2016-08-23,1370.775
2016-08-24,1363.781
2016-08-25,1367.855
2016-08-26,1373.561
2016-08-29,1359.961
2016-08-30,1367.717
2016-08-31,1368.324
2016-09-01,1363.279
2016-09-02,1370.865
2016-09-05,1384.712
2016-09-06,1398.641
2016-09-07,1406.066
2016-09-08,1409.088
2016-09-09,1394.067
2016-09-12,1361.286
2016-09-13,1354.224
2016-09-14,1357.336
2016-09-15,1362.971
2016-09-16,1361.567
2016-09-19,1375.146
2016-09-20,1376.525
2016-09-21,1385.49
2016-09-22,1403.771
2016-09-23,1403.429
2016-09-26,1388.128
2016-09-27,1397.266
2016-09-28,1397.686
2016-09-29,1394.484
2016-09-30,1384.198
2016-10-03,1396.037
2016-10-04,1401.378
2016-10-05,1401.822
2016-10-06,1401.435
2016-10-07,1395.944
2016-10-10,1398.439
2016-10-11,1384.656
2016-10-12,1380.104
2016-10-13,1363.753
2016-10-14,1372.48
2016-10-17,1366.998
2016-10-18,1385.331
2016-10-19,1390.641
2016-10-20,1391.185
2016-10-21,1389.229
2016-10-24,1397.622
2016-10-25,1398.095
2016-10-26,1390.795
2016-10-27,1386.168
2016-10-28,1381.32
2016-10-31,1381.427
2016-11-01,1378.24
2016-11-02,1357.407
2016-11-03,1353.936
2016-11-04,1345.99
2016-11-07,1364.129
2016-11-08,1369.786
2016-11-09,1337.758
2016-11-10,1351.437
2016-11-11,1323.951
2016-11-14,1319.368
2016-11-15,1316.958
2016-11-16,1324.42
2016-11-17,1319.592
2016-11-18,1314.541
2016-11-21,1311.124
2016-11-22,1322.172
2016-11-23,1319.028
2016-11-24,1311.32
2016-11-25,1316.726
2016-11-28,1323.505
2016-11-29,1323.077
2016-11-30,1328.363
2016-12-01,1320.944
2016-12-02,1315.582
2016-12-05,1313.568
2016-12-06,1325.962
2016-12-07,1333.939
2016-12-08,1349.146
2016-12-09,1346.472
2016-12-12,1340.253
2016-12-13,1347.548
2016-12-14,1344.352
2016-12-15,1334.559
2016-12-16,1335.197
2016-12-19,1325.314
2016-12-20,1319.437
2016-12-21,1323.193
2016-12-22,1312.872
2016-12-23,1311.366
2016-12-26,1308.352
2016-12-27,1309.927
2016-12-28,1318.821
2016-12-29,1325.661
2016-12-30,1332.059
2017-01-02,1334.11
2017-01-03,1339.348
2017-01-04,1343.95
2017-01-05,1361.539
2017-01-06,1357.878
2017-01-09,1352.13
2017-01-10,1363.475
2017-01-11,1366.456
2017-01-12,1381.733
2017-01-13,1384.513
2017-01-16,1376.482
2017-01-17,1385.588
2017-01-18,1393.342
2017-01-19,1383.788
2017-01-20,1384.866
2017-01-23,1397.369
2017-01-24,1408.061
2017-01-25,1406.709
2017-01-26,1411.83
2017-01-27,1412.812
2017-01-30,1411.878
2017-01-31,1410.389
2017-02-01,1421.603
2017-02-02,1433.343
2017-02-03,1440.508
2017-02-06,1448.329
2017-02-07,1446.77
2017-02-08,1454.246
2017-02-09,1461.581
2017-02-10,1465.818
2017-02-13,1473.678
2017-02-14,1479.176
2017-02-15,1482.408
2017-02-16,1483.806
2017-02-17,1480.36
2017-02-20,1484.686
2017-02-21,1488.186
2017-02-22,1494.964
2017-02-23,1499.175
2017-02-24,1493.082
2017-02-27,1492.553
2017-02-28,1492.901
2017-03-01,1495.91
2017-03-02,1489.184
2017-03-03,1479.697
2017-03-06,1485.251
2017-03-07,1495.186
2017-03-08,1491.467
2017-03-09,1472.015
2017-03-10,1473.547
2017-03-13,1486.828
2017-03-14,1489.242
2017-03-15,1496.212
2017-03-16,1524.079
2017-03-17,1527.865
2017-03-20,1532.126
2017-03-21,1534.597
2017-03-22,1525.664
2017-03-23,1533.09
2017-03-24,1533.508
2017-03-27,1524.45
2017-03-28,1530.227
2017-03-29,1533.401
2017-03-30,1533.963
2017-03-31,1532.306
2017-04-03,1541.914
2017-04-04,1540.297
2017-04-05,1544.714
2017-04-06,1537.864
2017-04-07,1536.369
2017-04-10,1528.441
2017-04-11,1526.117
2017-04-12,1527.374
2017-04-13,1539.418
2017-04-14,1531.932
2017-04-17,1534.559
2017-04-18,1527.056
2017-04-19,1522.691
2017-04-20,1526.46
2017-04-21,1530.058
2017-04-24,1535.295
2017-04-25,1550.989
2017-04-26,1550.603
2017-04-27,1545.78
2017-04-28,1544.98
2017-05-01,1546.022
2017-05-02,1556.537
2017-05-03,1553.697
2017-05-04,1548.072
2017-05-05,1539.4
2017-05-08,1544.384
2017-05-09,1541.796
2017-05-10,1549.064
2017-05-11,1553.997
2017-05-12,1550.993
2017-05-15,1560.416
2017-05-16,1566.942
2017-05-17,1560.823
2017-05-18,1527.536
2017-05-19,1538.169
2017-05-22,1542.415
2017-05-23,1539.994
2017-05-24,1540.356
2017-05-25,1557.195
2017-05-26,1562.058
2017-05-29,1554.082
2017-05-30,1554.823
2017-05-31,1555.922
2017-06-01,1557.06
2017-06-02,1567.647
2017-06-05,1572.544
2017-06-06,1572.483
2017-06-07,1575.079
2017-06-08,1580.202
2017-06-09,1582.677
2017-06-12,1571.701
2017-06-13,1579.856
2017-06-14,1583.602
2017-06-15,1575.5
2017-06-16,1576.025
2017-06-19,1580.382
2017-06-20,1568.313
2017-06-21,1569.681
2017-06-22,1567.073
2017-06-23,1568.14
2017-06-26,1575.999
2017-06-27,1572.596
2017-06-28,1568.171
2017-06-29,1576.57
2017-06-30,1573.617
2017-07-03,1577.454
2017-07-04,1571.558
2017-07-05,1573.231
2017-07-06,1573.924
2017-07-07,1572.725
2017-07-10,1576.648
2017-07-11,1577.201
2017-07-12,1588.931
2017-07-13,1600.837
2017-07-14,1608.312
2017-07-17,1616.699
2017-07-18,1618.563
2017-07-19,1631.467
2017-07-20,1631.056
2017-07-21,1632.144
2017-07-24,1635.085
2017-07-25,1631.124
2017-07-26,1630.789
2017-07-27,1641.087
2017-07-28,1634.035
2017-07-31,1640.99
2017-08-01,1645.778
2017-08-02,1649.351
2017-08-03,1639.513
2017-08-04,1646.587
2017-08-07,1652.017
2017-08-08,1655.239
2017-08-09,1641.45
2017-08-10,1614.217
2017-08-11,1600.215
2017-08-14,1610.501
2017-08-15,1608.507
2017-08-16,1619.831
2017-08-17,1625.822
2017-08-18,1620.395
2017-08-21,1625.802
2017-08-22,1631.489
2017-08-23,1635.102
2017-08-24,1644.033
2017-08-25,1651.784
2017-08-28,1660.015
2017-08-29,1654.392
2017-08-30,1666.225
2017-08-31,1675.883
2017-09-01,1687.208
2017-09-04,1678.771
2017-09-05,1689.678
2017-09-06,1689.549
2017-09-07,1703.634
2017-09-08,1704.228
2017-09-11,1713.434
2017-09-12,1720.28
2017-09-13,1715.435
2017-09-14,1720.885
2017-09-15,1731.355
2017-09-18,1737.675
2017-09-19,1733.327
2017-09-20,1733.44
2017-09-21,1730.496
2017-09-22,1711.072
2017-09-25,1669.156
2017-09-26,1668.485
2017-09-27,1663.104
2017-09-28,1657.868
2017-09-29,1678.288
2017-10-02,1679.858
2017-10-03,1687.673
2017-10-04,1695.957
2017-10-05,1700.422
2017-10-06,1703.718
2017-10-09,1697.182
2017-10-10,1712.258
2017-10-11,1709.231
2017-10-12,1718.818
2017-10-13,1724.987
2017-10-16,1731.457
2017-10-17,1720.64
2017-10-18,1722.045
2017-10-19,1715.002
2017-10-20,1722.14
2017-10-23,1722.765
2017-10-24,1726.767
2017-10-25,1733.739
2017-10-26,1729.952
2017-10-27,1718.786
2017-10-30,1725.46
2017-10-31,1731.552
2017-11-01,1743.106
2017-11-02,1743.849
2017-11-03,1743.001
2017-11-06,1738.918
2017-11-07,1733.077
2017-11-08,1734.951
2017-11-09,1732.933
2017-11-10,1730.097
2017-11-13,1721.476
2017-11-14,1719.556
2017-11-15,1713.578
2017-11-16,1725.379
2017-11-17,1732.718
2017-11-20,1737.91
2017-11-21,1751.049
2017-11-22,1758.52
2017-11-23,1765.061
2017-11-24,1764.362
2017-11-27,1757.818
2017-11-28,1753.811
2017-11-29,1760.054
2017-11-30,1754.042
2017-12-01,1747.299
2017-12-04,1748.996
2017-12-05,1743.777
2017-12-06,1716.619
2017-12-07,1707.184
2017-12-08,1714.95
2017-12-11,1727.106
2017-12-12,1719.036
2017-12-13,1726.034
2017-12-14,1728.447
2017-12-15,1739.494
2017-12-18,1749.328
2017-12-19,1750.067
2017-12-20,1757.237
2017-12-21,1762.86
2017-12-22,1774.095
2017-12-25,1774.334
2017-12-26,1776.911
2017-12-27,1795.483
2017-12-28,1811.603
2017-12-29,1822.944
2018-01-01,1823.647
2018-01-02,1845.377
2018-01-03,1852.113
2018-01-04,1862.233
2018-01-05,1876.894
2018-01-08,1889.937
2018-01-09,1887.199
2018-01-10,1888.414
2018-01-11,1890.928
2018-01-12,1901.578
2018-01-15,1904.806
2018-01-16,1902.811
2018-01-17,1903.617
2018-01-18,1897.503
2018-01-19,1908.804
2018-01-22,1922.923
2018-01-23,1926.228
2018-01-24,1944.284
2018-01-25,1954.809
2018-01-26,1960.966
2018-01-29,1955.528
2018-01-30,1936.267
2018-01-31,1937.836
2018-02-01,1933.292
2018-02-02,1905.12
2018-02-05,1871.299
2018-02-06,1814.346
2018-02-07,1812.743
2018-02-08,1814.98
2018-02-09,1790.017
2018-02-12,1804.225
2018-02-13,1809.326
2018-02-14,1830.32
2018-02-15,1844.196
2018-02-16,1842.036
2018-02-19,1850.75
2018-02-20,1839.757
2018-02-21,1857.18
2018-02-22,1844.009
2018-02-23,1866.38
2018-02-26,1873.038
2018-02-27,1860.734
2018-02-28,1848.093
2018-03-01,1847.543
2018-03-02,1833.227
2018-03-05,1816.152
2018-03-06,1827.766
2018-03-07,1812.795
2018-03-08,1821.575
2018-03-09,1832.031
2018-03-12,1851.791
2018-03-13,1855.128
2018-03-14,1852.858
2018-03-15,1855.257
2018-03-16,1847.965
2018-03-19,1831.721
2018-03-20,1832.275
2018-03-21,1831.134
2018-03-22,1823.767
2018-03-23,1787.848
2018-03-26,1801.475
2018-03-27,1817.959
2018-03-28,1797.69
2018-03-29,1805.009
2018-03-30,1809.8
2018-04-02,1817.784
2018-04-03,1822.363
2018-04-04,1803.585
2018-04-05,1818.69
2018-04-06,1820.72
2018-04-09,1821.55
2018-04-10,1832.976
2018-04-11,1837.795
2018-04-12,1835.569
2018-04-13,1837.402
2018-04-16,1827.437
2018-04-17,1826.417
2018-04-18,1833.031
2018-04-19,1845.336
2018-04-20,1832.475
2018-04-23,1821.355
2018-04-24,1815.653
2018-04-25,1795.561
2018-04-26,1795.975
2018-04-27,1806.363
2018-04-30,1824.719
2018-05-01,1822.128
2018-05-02,1817.594
2018-05-03,1801.22
2018-05-04,1796.934
2018-05-07,1797.157
2018-05-08,1787.014
2018-05-09,1783.679
2018-05-10,1793.024
2018-05-11,1806.665
2018-05-14,1810.896
2018-05-15,1791.108
2018-05-16,1787.892
2018-05-17,1786.672
2018-05-18,1784.297
2018-05-21,1778.539
2018-05-22,1787.069
2018-05-23,1773.71
2018-05-24,1777.191
2018-05-25,1776.452
2018-05-28,1789.505
2018-05-29,1772.325
2018-05-30,1765.318
2018-05-31,1777.53
2018-06-01,1782.257
2018-06-04,1788.049
2018-06-05,1778.132
2018-06-06,1787.649
2018-06-07,1789.084
2018-06-08,1778.402
2018-06-11,1788.588
2018-06-12,1787.281
2018-06-13,1781.197
2018-06-14,1767.163
2018-06-15,1746.305
2018-06-18,1730.358
2018-06-19,1701.643
2018-06-20,1711.919
2018-06-21,1691.244
2018-06-22,1695.045
2018-06-25,1680.616
2018-06-26,1672.511
2018-06-27,1650.65
2018-06-28,1630.681
2018-06-29,1656.191
2018-07-02,1637.628
2018-07-03,1636.191
2018-07-04,1639.141
2018-07-05,1629.787
2018-07-06,1643.05
2018-07-09,1661.755
2018-07-10,1666.057
2018-07-11,1652.173
2018-07-12,1661.492
2018-07-13,1664.833
2018-07-16,1650.872
2018-07-17,1659.974
2018-07-18,1654.412
2018-07-19,1638.317
2018-07-20,1645.327
2018-07-23,1641.789
2018-07-24,1659.649
2018-07-25,1670.314
2018-07-26,1680.182
2018-07-27,1687.195
2018-07-30,1686.778
2018-07-31,1687.717
2018-08-01,1695.082
2018-08-02,1673.354
2018-08-03,1685.111
2018-08-06,1682.41
2018-08-07,1688.865
2018-08-08,1687.941
2018-08-09,1685.845
2018-08-10,1663.325
2018-08-13,1628.834
2018-08-14,1639.363
2018-08-15,1622.587
2018-08-16,1619.357
2018-08-17,1621.27
2018-08-20,1627.562
2018-08-21,1640.607
2018-08-22,1639.287
2018-08-23,1637.866
2018-08-24,1637.507
2018-08-27,1653.981
2018-08-28,1655.906
2018-08-29,1653.943
2018-08-30,1648.085
2018-08-31,1652.268
2018-09-03,1641.967
2018-09-04,1629.086
2018-09-05,1615.248
2018-09-06,1609.869
2018-09-07,1613.493
2018-09-10,1592.798
2018-09-11,1588.807
2018-09-12,1592.37
2018-09-13,1607.068
2018-09-14,1621.221
2018-09-17,1608.011
2018-09-18,1607.844
2018-09-19,1612.14
2018-09-20,1611.656
2018-09-21,1622.113
2018-09-24,1611.204
2018-09-25,1606.754
2018-09-26,1612.284
2018-09-27,1612.657
2018-09-28,1607.9
2018-10-01,1608.581
2018-10-02,1595.876
2018-10-03,1595.509
2018-10-04,1570.67
2018-10-05,1552.13
2018-10-08,1542.768
2018-10-09,1538.612
2018-10-10,1532.915
2018-10-11,1480.408
2018-10-12,1504.709
2018-10-15,1504.389
2018-10-16,1517.362
2018-10-17,1516.603
2018-10-18,1504.292
2018-10-19,1500.057
2018-10-22,1504.571
2018-10-23,1476.762
2018-10-24,1476.899
2018-10-25,1458.92
2018-10-26,1450.943
2018-10-29,1439.902
2018-10-30,1443.677
2018-10-31,1461.086
2018-11-01,1477.807
2018-11-02,1509.907
2018-11-05,1506.104
2018-11-06,1506.553
2018-11-07,1512.434
2018-11-08,1515.986
2018-11-09,1503.744
2018-11-12,1493.598
2018-11-13,1491.974
2018-11-14,1495.973
2018-11-15,1508.474
2018-11-16,1522.079
2018-11-19,1528.086
2018-11-20,1513.251
2018-11-21,1515.601
2018-11-22,1511.718
2018-11-23,1500.253
2018-11-26,1506.143
2018-11-27,1507.852
2018-11-28,1517.677
2018-11-29,1529.86
2018-11-30,1529.495
2018-12-03,1557.793
2018-12-04,1555.023
2018-12-05,1539.407
2018-12-06,1510.833
2018-12-07,1518.103
2018-12-10,1490.086
2018-12-11,1492.493
2018-12-12,1512.425
2018-12-13,1523.82
2018-12-14,1510.707
2018-12-17,1506.868
2018-12-18,1502.833
2018-12-19,1515.924
2018-12-20,1506.479
2018-12-21,1497.353
2018-12-24,1493.906
2018-12-25,1488.474
2018-12-26,1481.676
2018-12-27,1494.969
2018-12-28,1508.083
2018-12-31,1515.749
2019-01-01,1516.619
2019-01-02,1507.756
2019-01-03,1501.313
2019-01-04,1518.119
2019-01-07,1534.916
2019-01-08,1530.449
2019-01-09,1545.173
2019-01-10,1552.275
2019-01-11,1554.841
2019-01-14,1545.421
2019-01-15,1554.406
2019-01-16,1557.409
2019-01-17,1553.891
2019-01-18,1561.331
2019-01-21,1557.458
2019-01-22,1550.181
2019-01-23,1559.567
2019-01-24,1570.439
2019-01-25,1578.039
2019-01-28,1577.688
2019-01-29,1581.085
2019-01-30,1588.589
2019-01-31,1602.986
2019-02-01,1602.9
2019-02-04,1598.95
2019-02-05,1599.658
2019-02-06,1599.067
2019-02-07,1595.058
2019-02-08,1593.652
2019-02-11,1584.227
2019-02-12,1586.874
2019-02-13,1588.74
2019-02-14,1589.74
2019-02-15,1584.407
2019-02-18,1592.43
2019-02-19,1598.476
2019-02-20,1611.885
2019-02-21,1613.753
2019-02-22,1618.583
2019-02-25,1629.597
2019-02-26,1625.994
2019-02-27,1629.708
2019-02-28,1621.728
2019-03-01,1625.981
2019-03-04,1633.043
2019-03-05,1640.265
2019-03-06,1637.742
2019-03-07,1624.096
2019-03-08,1610.463
2019-03-11,1624.402
2019-03-12,1635.749
2019-03-13,1639.516
2019-03-14,1642.174
2019-03-15,1651.305
2019-03-18,1664.504
2019-03-19,1663.57
2019-03-20,1663.556
2019-03-21,1660.893
2019-03-22,1645.91
2019-03-25,1629.114
2019-03-26,1636.408
2019-03-27,1631.544
2019-03-28,1627.492
2019-03-29,1642.207
2019-04-01,1660.718
2019-04-02,1661.179
2019-04-03,1668.772
2019-04-04,1668.244
2019-04-05,1672.847
2019-04-08,1673.979
2019-04-09,1681.206
2019-04-10,1686.113
2019-04-11,1679.076
2019-04-12,1681.626
2019-04-15,1687.261
2019-04-16,1689.201
2019-04-17,1690.476
2019-04-18,1678.746
2019-04-19,1682.283
2019-04-22,1676.462
2019-04-23,1670.51
2019-04-24,1663.178
2019-04-25,1653.684
2019-04-26,1649.673
2019-04-29,1648.276
2019-04-30,1645.072
2019-05-01,1646.234
2019-05-02,1644.823
2019-05-03,1647.269
2019-05-06,1625.082
2019-05-07,1621.31
2019-05-08,1612.574
2019-05-09,1585.778
2019-05-10,1591.962
2019-05-13,1558.561
2019-05-14,1561.301
2019-05-15,1564.805
2019-05-16,1556.753
2019-05-17,1539.184
2019-05-20,1546.47
2019-05-21,1552.797
2019-05-22,1553.862
2019-05-23,1537.746
2019-05-24,1548.687
2019-05-27,1558.852
2019-05-28,1560.143
2019-05-29,1550.492
2019-05-30,1561.909
2019-05-31,1567.115
2019-06-03,1572.671
2019-06-04,1576.237
2019-06-05,1580.102
2019-06-06,1573.959
2019-06-07,1577.715
2019-06-10,1587.386
2019-06-11,1600.067
2019-06-12,1596.124
2019-06-13,1596.147
2019-06-14,1585.245
2019-06-17,1576.489
2019-06-18,1585.188
2019-06-19,1595.169
2019-06-20,1619.57
2019-06-21,1620.533
2019-06-24,1622.328
2019-06-25,1618.222
2019-06-26,1623.09
2019-06-27,1631.702
2019-06-28,1633.147
