Date,EM (EMERGING MARKETS) SMALL VALUE Small Cap
2010-07-28,1159.472
2010-07-29,1164.907
2010-07-30,1167.569
2010-08-02,1187.542
2010-08-03,1186.376
2010-08-04,1189.879
2010-08-05,1190.541
2010-08-06,1195.414
2010-08-09,1204.827
2010-08-10,1190.93
2010-08-11,1173.582
2010-08-12,1168.594
2010-08-13,1180.432
2010-08-16,1184.875
2010-08-17,1194.767
2010-08-18,1199.934
2010-08-19,1203.403
2010-08-20,1199.056
2010-08-23,1201.241
2010-08-24,1192.211
2010-08-25,1176.566
2010-08-26,1179.36
2010-08-27,1176.59
2010-08-30,1180.444
2010-08-31,1172.812
2010-09-01,1192.33
2010-09-02,1203.611
2010-09-03,1215.592
2010-09-06,1224.996
2010-09-07,1220.413
2010-09-08,1223.315
2010-09-09,1231.725
2010-09-10,1235.678
2010-09-13,1251.199
2010-09-14,1254.366
2010-09-15,1255.494
2010-09-16,1252.178
2010-09-17,1265.241
2010-09-20,1273.882
2010-09-21,1273.122
2010-09-22,1276.111
2010-09-23,1276.179
2010-09-24,1288.094
2010-09-27,1297.678
2010-09-28,1296.223
2010-09-29,1305.226
2010-09-30,1311.742
2010-10-01,1326.647
2010-10-04,1328.197
2010-10-05,1332.719
2010-10-06,1350.317
2010-10-07,1352.043
2010-10-08,1347.768
2010-10-11,1354.275
2010-10-12,1345.521
2010-10-13,1369.563
2010-10-14,1380.633
2010-10-15,1377.981
2010-10-18,1366.134
2010-10-19,1357.836
2010-10-20,1362.818
2010-10-21,1371.035
2010-10-22,1370.721
2010-10-25,1387.964
2010-10-26,1388.453
2010-10-27,1372.475
2010-10-28,1373.401
2010-10-29,1377.053
2010-11-01,1389.644
2010-11-02,1393.993
2010-11-03,1398.949
2010-11-04,1416.714
2010-11-05,1422.553
2010-11-08,1423.485
2010-11-09,1429.583
2010-11-10,1425.262
2010-11-11,1421.782
2010-11-12,1389.796
2010-11-15,1377.316
2010-11-16,1359.472
2010-11-17,1351.336
2010-11-18,1371.179
2010-11-19,1370.485
2010-11-22,1375.649
2010-11-23,1352.514
2010-11-24,1349.84
2010-11-25,1356.444
2010-11-26,1331.042
2010-11-29,1333.821
2010-11-30,1341.96
2010-12-01,1362.648
2010-12-02,1376.762
2010-12-03,1376.813
2010-12-06,1384.507
2010-12-07,1389.825
2010-12-08,1377.569
2010-12-09,1374.243
2010-12-10,1377.95
2010-12-13,1390.256
2010-12-14,1399.615
2010-12-15,1394.389
2010-12-16,1389.332
2010-12-17,1391.226
2010-12-20,1384.014
2010-12-21,1398.491
2010-12-22,1402.82
2010-12-23,1405.907
2010-12-24,1407.736
2010-12-27,1405.984
2010-12-28,1405.555
2010-12-29,1411.851
2010-12-30,1426.113
2010-12-31,1436.164
2011-01-03,1451.372
2011-01-04,1456.196
2011-01-05,1447.313
2011-01-06,1447.436
2011-01-07,1436.054
2011-01-10,1428.006
2011-01-11,1431.489
2011-01-12,1448.533
2011-01-13,1449.098
2011-01-14,1445.838
2011-01-17,1437.2
2011-01-18,1438.778
2011-01-19,1443.757
2011-01-20,1427.85
2011-01-21,1422.841
2011-01-24,1420.609
2011-01-25,1419.002
2011-01-26,1423.266
2011-01-27,1421.271
2011-01-28,1404.37
2011-01-31,1396.435
2011-02-01,1403.228
2011-02-02,1409.535
2011-02-03,1405.511
2011-02-04,1403.815
2011-02-07,1407.361
2011-02-08,1408.406
2011-02-09,1391.843
2011-02-10,1374.241
2011-02-11,1363.039
2011-02-14,1375.299
2011-02-15,1374.867
2011-02-16,1379.596
2011-02-17,1378.822
2011-02-18,1388.629
2011-02-21,1384.032
2011-02-22,1356.542
2011-02-23,1345.054
2011-02-24,1322.462
2011-02-25,1334.784
2011-02-28,1340.299
2011-03-01,1351.437
2011-03-02,1347.665
2011-03-03,1363.087
2011-03-04,1371.742
2011-03-07,1362.916
2011-03-08,1369.605
2011-03-09,1376.077
2011-03-10,1363.402
2011-03-11,1350.664
2011-03-14,1342.647
2011-03-15,1305.029
2011-03-16,1315.523
2011-03-17,1303.294
2011-03-18,1320.213
2011-03-21,1335.504
2011-03-22,1348.188
2011-03-23,1351.689
2011-03-24,1365.18
2011-03-25,1372.404
2011-03-28,1369.916
2011-03-29,1374.969
2011-03-30,1388.044
2011-03-31,1400.895
2011-04-01,1415.755
2011-04-04,1425.575
2011-04-05,1428.662
2011-04-06,1443.55
2011-04-07,1450.657
2011-04-08,1456.522
2011-04-11,1452.096
2011-04-12,1432.969
2011-04-13,1444.15
2011-04-14,1447.022
2011-04-15,1449.721
2011-04-18,1434.37
2011-04-19,1435.689
2011-04-20,1457.199
2011-04-21,1467.874
2011-04-22,1468.326
2011-04-25,1467.72
2011-04-26,1464.588
2011-04-27,1464.984
2011-04-28,1463.643
2011-04-29,1466.089
2011-05-02,1471.002
2011-05-03,1454.053
2011-05-04,1449.255
2011-05-05,1441.87
2011-05-06,1438.182
2011-05-09,1437.229
2011-05-10,1440.226
2011-05-11,1444.217
2011-05-12,1428.62
2011-05-13,1428.243
2011-05-16,1416.988
2011-05-17,1408.418
2011-05-18,1418.96
2011-05-19,1413.398
2011-05-20,1409.787
2011-05-23,1377.926
2011-05-24,1384.339
2011-05-25,1374.027
2011-05-26,1387.535
2011-05-27,1397.149
2011-05-30,1401.861
2011-05-31,1424.971
2011-06-01,1426.575
2011-06-02,1416.31
2011-06-03,1420.473
2011-06-06,1419.011
2011-06-07,1425.44
2011-06-08,1415.681
2011-06-09,1405.392
2011-06-10,1392.73
2011-06-13,1382.339
2011-06-14,1390.59
2011-06-15,1385.897
2011-06-16,1361.142
2011-06-17,1364.888
2011-06-20,1342.605
2011-06-21,1354.636
2011-06-22,1362.714
2011-06-23,1354.356
2011-06-24,1366.518
2011-06-27,1359.661
2011-06-28,1367.894
2011-06-29,1380.142
2011-06-30,1396.867
2011-07-01,1405.61
2011-07-04,1419.678
2011-07-05,1419.779
2011-07-06,1420.082
2011-07-07,1431.338
2011-07-08,1427.317
2011-07-11,1407.47
2011-07-12,1382.265
2011-07-13,1397.637
2011-07-14,1397.042
2011-07-15,1402.112
2011-07-18,1395.875
2011-07-19,1402.364
2011-07-20,1412.089
2011-07-21,1414.055
2011-07-22,1429.544
2011-07-25,1422.813
2011-07-26,1434.17
2011-07-27,1436.175
2011-07-28,1433.448
2011-07-29,1423.274
2011-08-01,1432.867
2011-08-02,1415.542
2011-08-03,1391.476
2011-08-04,1362.635
2011-08-05,1307.3
2011-08-08,1242.8
2011-08-09,1210.85
2011-08-10,1237.06
2011-08-11,1241.411
2011-08-12,1248.022
2011-08-15,1267.986
2011-08-16,1280.827
2011-08-17,1284.77
2011-08-18,1262.391
2011-08-19,1222.179
2011-08-22,1210.288
2011-08-23,1228.158
2011-08-24,1221.419
2011-08-25,1214.005
2011-08-26,1210.854
2011-08-29,1237.432
2011-08-30,1249.18
2011-08-31,1268.859
2011-09-01,1269.902
2011-09-02,1263.638
2011-09-05,1235.999
2011-09-06,1222.374
2011-09-07,1240.864
2011-09-08,1242.755
2011-09-09,1229.788
2011-09-12,1208.243
2011-09-13,1198.502
2011-09-14,1171.822
2011-09-15,1178.868
2011-09-16,1199.04
2011-09-19,1165.433
2011-09-20,1163.272
2011-09-21,1158.572
2011-09-22,1099.92
2011-09-23,1072.803
2011-09-26,1033.331
2011-09-27,1072.138
2011-09-28,1068.239
2011-09-29,1071.616
2011-09-30,1066.676
2011-10-03,1036.859
2011-10-04,1018.616
2011-10-05,1021.271
2011-10-06,1039.653
2011-10-07,1059.74
2011-10-10,1069.165
2011-10-11,1085.305
2011-10-12,1103.094
2011-10-13,1117.871
2011-10-14,1119.966
2011-10-17,1132.953
2011-10-18,1109.209
2011-10-19,1121.682
2011-10-20,1095.071
2011-10-21,1103.726
2011-10-24,1128.618
2011-10-25,1129.844
2011-10-26,1132.857
2011-10-27,1165.08
2011-10-28,1177.369
2011-10-31,1166.334
2011-11-01,1146.817
2011-11-02,1148.657
2011-11-03,1139.672
2011-11-04,1160.309
2011-11-07,1157.905
2011-11-08,1159.547
2011-11-09,1152.702
2011-11-10,1120.266
2011-11-11,1133.813
2011-11-14,1139.306
2011-11-15,1129.919
2011-11-16,1117.74
2011-11-17,1119.09
2011-11-18,1102.72
2011-11-21,1076.128
2011-11-22,1068.93
2011-11-23,1044.016
2011-11-24,1047.716
2011-11-25,1039.317
2011-11-28,1055.934
2011-11-29,1066.752
2011-11-30,1065.549
2011-12-01,1094.572
2011-12-02,1098.749
2011-12-05,1101.782
2011-12-06,1088.382
2011-12-07,1097.321
2011-12-08,1086.073
2011-12-09,1074.157
2011-12-12,1067.266
2011-12-13,1058.069
2011-12-14,1049.708
2011-12-15,1039.575
2011-12-16,1044.737
2011-12-19,1018.02
2011-12-20,1027.023
2011-12-21,1046.011
2011-12-22,1045.913
2011-12-23,1056.241
2011-12-26,1057.332
2011-12-27,1051.307
2011-12-28,1046.889
2011-12-29,1049.803
2011-12-30,1053.999
2012-01-02,1052.574
2012-01-03,1068.165
2012-01-04,1069.895
2012-01-05,1068.982
2012-01-06,1065.6
2012-01-09,1068.143
2012-01-10,1087.079
2012-01-11,1089.273
2012-01-12,1096.547
2012-01-13,1096.596
2012-01-16,1095.397
2012-01-17,1116.212
2012-01-18,1120.311
2012-01-19,1132.71
2012-01-20,1137.687
2012-01-23,1141.984
2012-01-24,1141.022
2012-01-25,1145.501
2012-01-26,1162.179
2012-01-27,1167.026
2012-01-30,1163.138
2012-01-31,1180.675
2012-02-01,1198.142
2012-02-02,1218.932
2012-02-03,1228.742
2012-02-06,1227.941
2012-02-07,1228.371
2012-02-08,1250.81
2012-02-09,1260.111
2012-02-10,1251.243
2012-02-13,1260.28
2012-02-14,1255.61
2012-02-15,1273.23
2012-02-16,1259.384
2012-02-17,1271.764
2012-02-20,1280.384
2012-02-21,1278.986
2012-02-22,1281.61
2012-02-23,1277.187
2012-02-24,1280.917
2012-02-27,1268.945
2012-02-28,1282.764
2012-02-29,1292.377
2012-03-01,1288.671
2012-03-02,1297.045
2012-03-05,1285.522
2012-03-06,1257.442
2012-03-07,1255.044
2012-03-08,1273.002
2012-03-09,1283.211
2012-03-12,1271.493
2012-03-13,1282.775
2012-03-14,1281.349
2012-03-15,1279.419
2012-03-16,1280.047
2012-03-19,1276.186
2012-03-20,1267.591
2012-03-21,1266.123
2012-03-22,1255.921
2012-03-23,1254.039
2012-03-26,1252.792
2012-03-27,1260.617
2012-03-28,1250.328
2012-03-29,1231.627
2012-03-30,1242.503
2012-04-02,1246.304
2012-04-03,1244.533
2012-04-04,1230.231
2012-04-05,1228.026
2012-04-06,1233.934
2012-04-09,1217.43
2012-04-10,1211.238
2012-04-11,1209.45
2012-04-12,1219.86
2012-04-13,1228.286
2012-04-16,1222.033
2012-04-17,1222.486
2012-04-18,1223.782
2012-04-19,1222.501
2012-04-20,1219.529
2012-04-23,1204.747
2012-04-24,1203.597
2012-04-25,1207.342
2012-04-26,1208.32
2012-04-27,1209.171
2012-04-30,1216.635
2012-05-01,1216.567
2012-05-02,1227.737
2012-05-03,1225.21
2012-05-04,1219.937
2012-05-07,1206.901
2012-05-08,1204.581
2012-05-09,1188.003
2012-05-10,1186.685
2012-05-11,1174.742
2012-05-14,1151.57
2012-05-15,1146.458
2012-05-16,1121.48
2012-05-17,1119.427
2012-05-18,1098.255
2012-05-21,1102.882
2012-05-22,1115.995
2012-05-23,1093.101
2012-05-24,1094.624
2012-05-25,1095.967
2012-05-28,1102.675
2012-05-29,1118.339
2012-05-30,1101.436
2012-05-31,1101.133
2012-06-01,1084.449
2012-06-04,1059.54
2012-06-05,1067.563
2012-06-06,1085.22
2012-06-07,1093.275
2012-06-08,1087.63
2012-06-11,1102.095
2012-06-12,1102.218
2012-06-13,1106.196
2012-06-14,1101.436
2012-06-15,1109.99
2012-06-18,1119.826
2012-06-19,1126.057
2012-06-20,1134.672
2012-06-21,1128.114
2012-06-22,1118.822
2012-06-25,1111.995
2012-06-26,1111.939
2012-06-27,1116.759
2012-06-28,1111.894
2012-06-29,1137.74
2012-07-02,1144.609
2012-07-03,1158.847
2012-07-04,1164.101
2012-07-05,1164.657
2012-07-06,1158.26
2012-07-09,1147.545
2012-07-10,1148.476
2012-07-11,1148.607
2012-07-12,1131.62
2012-07-13,1136.773
2012-07-16,1135.311
2012-07-17,1138.027
2012-07-18,1134.651
2012-07-19,1141.513
2012-07-20,1136.985
2012-07-23,1112.179
2012-07-24,1107.931
2012-07-25,1100.859
2012-07-26,1107.756
2012-07-27,1123.21
2012-07-30,1123.977
2012-07-31,1130.376
2012-08-01,1137.247
2012-08-02,1130.627
2012-08-03,1137.521
2012-08-06,1148.911
2012-08-07,1149.776
2012-08-08,1151.903
2012-08-09,1162.738
2012-08-10,1162.551
2012-08-13,1158.982
2012-08-14,1159.422
2012-08-15,1156.133
2012-08-16,1161.901
2012-08-17,1163.447
2012-08-20,1164.31
2012-08-21,1170.971
2012-08-22,1167.705
2012-08-23,1174.736
2012-08-24,1168.576
2012-08-27,1165.657
2012-08-28,1159.323
2012-08-29,1157.713
2012-08-30,1151.413
2012-08-31,1149.446
2012-09-03,1158.887
2012-09-04,1155.985
2012-09-05,1147.248
2012-09-06,1153.13
2012-09-07,1169.645
2012-09-10,1173.938
2012-09-11,1176.51
2012-09-12,1183.952
2012-09-13,1186.226
2012-09-14,1213.528
2012-09-17,1216.605
2012-09-18,1215.416
2012-09-19,1225.029
2012-09-20,1214.363
2012-09-21,1225.694
2012-09-24,1222.864
2012-09-25,1222.582
2012-09-26,1208.091
2012-09-27,1215.987
2012-09-28,1224.418
2012-10-01,1228.373
2012-10-02,1227.906
2012-10-03,1226.636
2012-10-04,1228.561
2012-10-05,1231.747
2012-10-08,1218.872
2012-10-09,1217.422
2012-10-10,1212.959
2012-10-11,1213.903
2012-10-12,1216.842
2012-10-15,1214.67
2012-10-16,1223.031
2012-10-17,1231.991
2012-10-18,1232.611
2012-10-19,1224.363
2012-10-22,1227.085
2012-10-23,1222.161
2012-10-24,1229.48
2012-10-25,1222.336
2012-10-26,1203.313
2012-10-29,1192.536
2012-10-30,1198.69
2012-10-31,1204.992
2012-11-01,1213.731
2012-11-02,1215.334
2012-11-05,1211.844
2012-11-06,1221.777
2012-11-07,1228.6
2012-11-08,1219.054
2012-11-09,1220.041
2012-11-12,1217.648
2012-11-13,1207.78
2012-11-14,1205.767
2012-11-15,1200.546
2012-11-16,1194.825
2012-11-19,1200.852
2012-11-20,1200.971
2012-11-21,1193.929
2012-11-22,1197.857
2012-11-23,1208.277
2012-11-26,1212.284
2012-11-27,1213.847
2012-11-28,1209.335
2012-11-29,1222.122
2012-11-30,1225.954
2012-12-03,1228.877
2012-12-04,1231.22
2012-12-05,1239.309
2012-12-06,1244.558
2012-12-07,1246.671
2012-12-10,1248.548
2012-12-11,1247.863
2012-12-12,1256.219
2012-12-13,1258.97
2012-12-14,1262.814
2012-12-17,1262.817
2012-12-18,1268.148
2012-12-19,1275.332
2012-12-20,1274.037
2012-12-21,1263.675
2012-12-24,1266.401
2012-12-25,1269.185
2012-12-26,1274.282
2012-12-27,1279.239
2012-12-28,1289.108
2012-12-31,1290.949
2013-01-01,1292.453
2013-01-02,1312.573
2013-01-03,1323.169
2013-01-04,1324.815
2013-01-07,1337.205
2013-01-08,1331.973
2013-01-09,1342.099
2013-01-10,1342.653
2013-01-11,1340.293
2013-01-14,1349.831
2013-01-15,1343.682
2013-01-16,1338.244
2013-01-17,1333.884
2013-01-18,1345.411
2013-01-21,1347.164
2013-01-22,1346.927
2013-01-23,1343.55
2013-01-24,1335.145
2013-01-25,1330.686
2013-01-28,1321.691
2013-01-29,1327.813
2013-01-30,1330.422
2013-01-31,1328.575
2013-02-01,1333.227
2013-02-04,1334.287
2013-02-05,1328.325
2013-02-06,1330.29
2013-02-07,1323.966
2013-02-08,1325.268
2013-02-11,1323.379
2013-02-12,1322.748
2013-02-13,1329.995
2013-02-14,1333.807
2013-02-15,1338.219
2013-02-18,1337.305
2013-02-19,1336.677
2013-02-20,1343.703
2013-02-21,1325.142
2013-02-22,1327.288
2013-02-25,1329.268
2013-02-26,1316.946
2013-02-27,1326.04
2013-02-28,1334.392
2013-03-01,1335.349
2013-03-04,1322.058
2013-03-05,1335.342
2013-03-06,1348.205
2013-03-07,1348.453
2013-03-08,1354.138
2013-03-11,1350.869
2013-03-12,1344.483
2013-03-13,1335.949
2013-03-14,1336.626
2013-03-15,1331.534
2013-03-18,1315.677
2013-03-19,1315.359
2013-03-20,1314.346
2013-03-21,1313.694
2013-03-22,1308.445
2013-03-25,1317.016
2013-03-26,1321.966
2013-03-27,1322.521
2013-03-28,1325.156
2013-03-29,1328.274
2013-04-01,1327.239
2013-04-02,1323.298
2013-04-03,1316.361
2013-04-04,1310.584
2013-04-05,1302.909
2013-04-08,1294.729
2013-04-09,1299.332
2013-04-10,1313.137
2013-04-11,1321.795
2013-04-12,1317.52
2013-04-15,1306.096
2013-04-16,1309.901
2013-04-17,1308.748
2013-04-18,1310.986
2013-04-19,1323.592
2013-04-22,1328.053
2013-04-23,1325.602
2013-04-24,1335.337
2013-04-25,1342.428
2013-04-26,1341.923
2013-04-29,1345.698
2013-04-30,1354.395
2013-05-01,1353.926
2013-05-02,1352.642
2013-05-03,1356.296
2013-05-06,1365.809
2013-05-07,1373.545
2013-05-08,1383.247
2013-05-09,1386.08
2013-05-10,1374.791
2013-05-13,1366.481
2013-05-14,1369.819
2013-05-15,1373.302
2013-05-16,1373.288
2013-05-17,1374.07
2013-05-20,1375.535
2013-05-21,1379.505
2013-05-22,1378.6
2013-05-23,1354.015
2013-05-24,1358.768
2013-05-27,1364.213
2013-05-28,1368.177
2013-05-29,1364.385
2013-05-30,1355.613
2013-05-31,1342.918
2013-06-03,1328.236
2013-06-04,1333.443
2013-06-05,1322.785
2013-06-06,1313.481
2013-06-07,1308.543
2013-06-10,1300.033
2013-06-11,1279.393
2013-06-12,1278.738
2013-06-13,1266.657
2013-06-14,1273.801
2013-06-17,1274.89
2013-06-18,1270.619
2013-06-19,1266.239
2013-06-20,1227.958
2013-06-21,1213.166
2013-06-24,1185.572
2013-06-25,1180.41
2013-06-26,1199.606
2013-06-27,1214.34
2013-06-28,1226.516
2013-07-01,1235.453
2013-07-02,1231.276
2013-07-03,1205.518
2013-07-04,1213.576
2013-07-05,1211.031
2013-07-08,1195.647
2013-07-09,1201.818
2013-07-10,1199.317
2013-07-11,1224.229
2013-07-12,1228.863
2013-07-15,1241.726
2013-07-16,1248.06
2013-07-17,1251.303
2013-07-18,1251.059
2013-07-19,1246.895
2013-07-22,1255.071
2013-07-23,1266.229
2013-07-24,1264.462
2013-07-25,1259.145
2013-07-26,1256.939
2013-07-29,1244.124
2013-07-30,1243.771
2013-07-31,1231.942
2013-08-01,1237.168
2013-08-02,1239.343
2013-08-05,1247.442
2013-08-06,1241.06
2013-08-07,1234.592
2013-08-08,1245.344
2013-08-09,1249.175
2013-08-12,1253.056
2013-08-13,1257.962
2013-08-14,1258.198
2013-08-15,1252.337
2013-08-16,1250.202
2013-08-19,1236.712
2013-08-20,1215.172
2013-08-21,1206.794
2013-08-22,1195.74
2013-08-23,1207.812
2013-08-26,1209.833
2013-08-27,1182.242
2013-08-28,1171.761
2013-08-29,1187.369
2013-08-30,1197.81
2013-09-02,1208.92
2013-09-03,1211.693
2013-09-04,1215.065
2013-09-05,1218.634
2013-09-06,1226.849
2013-09-09,1237.902
2013-09-10,1248.431
2013-09-11,1252.969
2013-09-12,1259.505
2013-09-13,1254.234
2013-09-16,1265.669
2013-09-17,1265.694
2013-09-18,1268.019
2013-09-19,1287.134
2013-09-20,1279.326
2013-09-23,1278.233
2013-09-24,1275.175
2013-09-25,1275.943
2013-09-26,1273.78
2013-09-27,1274.582
2013-09-30,1267.344
2013-10-01,1271.552
2013-10-02,1273.838
2013-10-03,1280.874
2013-10-04,1284.069
2013-10-07,1281.464
2013-10-08,1286.841
2013-10-09,1283.794
2013-10-10,1288.969
2013-10-11,1298.332
2013-10-14,1293.568
2013-10-15,1299.556
2013-10-16,1301.13
2013-10-17,1307.728
2013-10-18,1315.596
2013-10-21,1316.703
2013-10-22,1321.221
2013-10-23,1314.691
2013-10-24,1317.896
2013-10-25,1313.762
2013-10-28,1315.093
2013-10-29,1312.797
2013-10-30,1316.337
2013-10-31,1309.607
2013-11-01,1302.692
2013-11-04,1302.989
2013-11-05,1295.935
2013-11-06,1295.011
2013-11-07,1287.935
2013-11-08,1273.528
2013-11-11,1260.693
2013-11-12,1256.166
2013-11-13,1246.455
2013-11-14,1259.501
2013-11-15,1269.284
2013-11-18,1281.017
2013-11-19,1284.014
2013-11-20,1283.105
2013-11-21,1269.434
2013-11-22,1274.474
2013-11-25,1276.852
2013-11-26,1268.755
2013-11-27,1275.495
2013-11-28,1277.641
2013-11-29,1286.083
2013-12-02,1286.975
2013-12-03,1279.023
2013-12-04,1277.797
2013-12-05,1278.842
2013-12-06,1280.168
2013-12-09,1282.081
2013-12-10,1282.194
2013-12-11,1273.21
2013-12-12,1265.868
2013-12-13,1267.699
2013-12-16,1263.469
2013-12-17,1261.887
2013-12-18,1265.668
2013-12-19,1256.498
2013-12-20,1256.064
2013-12-23,1260.632
2013-12-24,1266.495
2013-12-25,1266.261
2013-12-26,1265.837
2013-12-27,1271.652
2013-12-30,1280.165
2013-12-31,1284.339
2014-01-01,1284.92
2014-01-02,1277.347
2014-01-03,1275.204
2014-01-06,1267.513
2014-01-07,1272.413
2014-01-08,1277.925
2014-01-09,1270.968
2014-01-10,1275.655
2014-01-13,1282.508
2014-01-14,1279.083
2014-01-15,1281.602
2014-01-16,1280.757
2014-01-17,1279.424
2014-01-20,1276.474
2014-01-21,1275.815
2014-01-22,1276.446
2014-01-23,1269.971
2014-01-24,1254.753
2014-01-27,1232.167
2014-01-28,1235.68
2014-01-29,1239.423
2014-01-30,1236.805
2014-01-31,1237.44
2014-02-03,1231.636
2014-02-04,1226.997
2014-02-05,1225.672
2014-02-06,1239.531
2014-02-07,1249.033
2014-02-10,1252.061
2014-02-11,1259.048
2014-02-12,1269.287
2014-02-13,1262.842
2014-02-14,1270.156
2014-02-17,1276.419
2014-02-18,1272.531
2014-02-19,1275.904
2014-02-20,1269.295
2014-02-21,1276.454
2014-02-24,1276.154
2014-02-25,1274.908
2014-02-26,1277.183
2014-02-27,1280.398
2014-02-28,1287.156
2014-03-03,1278.107
2014-03-04,1282.949
2014-03-05,1292.684
2014-03-06,1305.191
2014-03-07,1301.052
2014-03-10,1292.242
2014-03-11,1296.804
2014-03-12,1286.106
2014-03-13,1288.91
2014-03-14,1280.993
2014-03-17,1286.962
2014-03-18,1295.516
2014-03-19,1296.576
2014-03-20,1283.953
2014-03-21,1288.869
2014-03-24,1290.446
2014-03-25,1291.198
2014-03-26,1299.531
2014-03-27,1299.02
2014-03-28,1307.125
2014-03-31,1317.904
2014-04-01,1324.755
2014-04-02,1335.314
2014-04-03,1331.572
2014-04-04,1336.627
2014-04-07,1332.425
2014-04-08,1336.76
2014-04-09,1345.245
2014-04-10,1350.356
2014-04-11,1342.571
2014-04-14,1335.203
2014-04-15,1331.806
2014-04-16,1338.702
2014-04-17,1345.046
2014-04-18,1345.5
2014-04-21,1345.832
2014-04-22,1345.5
2014-04-23,1341.262
2014-04-24,1338.702
2014-04-25,1324.319
2014-04-28,1323.18
2014-04-29,1330.064
2014-04-30,1326.062
2014-05-01,1326.807
2014-05-02,1335.589
2014-05-05,1336.222
2014-05-06,1337.434
2014-05-07,1335.865
2014-05-08,1335.688
2014-05-09,1334.187
2014-05-12,1336.906
2014-05-13,1343.025
2014-05-14,1349.189
2014-05-15,1345.889
2014-05-16,1344.465
2014-05-19,1351.902
2014-05-20,1347.838
2014-05-21,1349.201
2014-05-22,1362.593
2014-05-23,1369.085
2014-05-26,1368.542
2014-05-27,1363.333
2014-05-28,1369.993
2014-05-29,1371.924
2014-05-30,1367.588
2014-06-02,1366.401
2014-06-03,1365.604
2014-06-04,1367.025
2014-06-05,1374.311
2014-06-06,1383.985
2014-06-09,1391.212
2014-06-10,1391.361
2014-06-11,1393.479
2014-06-12,1396.111
2014-06-13,1389.425
2014-06-16,1384.819
2014-06-17,1381.827
2014-06-18,1378.77
2014-06-19,1385.66
2014-06-20,1380.338
2014-06-23,1373.609
2014-06-24,1378.702
2014-06-25,1375.336
2014-06-26,1381.832
2014-06-27,1384.397
2014-06-30,1392.149
2014-07-01,1395.776
2014-07-02,1403.336
2014-07-03,1407.85
2014-07-04,1412.314
2014-07-07,1411.337
2014-07-08,1407.649
2014-07-09,1403.969
2014-07-10,1406.127
2014-07-11,1396.418
2014-07-14,1403.529
2014-07-15,1405.174
2014-07-16,1406.0
2014-07-17,1406.925
2014-07-18,1405.235
2014-07-21,1407.177
2014-07-22,1414.627
2014-07-23,1421.867
2014-07-24,1425.495
2014-07-25,1426.588
2014-07-28,1424.616
2014-07-29,1416.875
2014-07-30,1416.895
2014-07-31,1411.276
2014-08-01,1405.074
2014-08-04,1413.022
2014-08-05,1411.211
2014-08-06,1400.168
2014-08-07,1395.658
2014-08-08,1390.529
2014-08-11,1403.195
2014-08-12,1409.01
2014-08-13,1417.586
2014-08-14,1420.105
2014-08-15,1423.252
2014-08-18,1420.513
2014-08-19,1430.832
2014-08-20,1427.554
2014-08-21,1424.926
2014-08-22,1431.967
2014-08-25,1434.092
2014-08-26,1436.831
2014-08-27,1444.136
2014-08-28,1440.596
2014-08-29,1438.467
2014-09-01,1442.234
2014-09-02,1440.766
2014-09-03,1448.188
2014-09-04,1449.92
2014-09-05,1450.507
2014-09-08,1449.592
2014-09-09,1442.885
2014-09-10,1434.838
2014-09-11,1431.442
2014-09-12,1423.508
2014-09-15,1417.884
2014-09-16,1407.768
2014-09-17,1416.814
2014-09-18,1408.904
2014-09-19,1417.753
2014-09-22,1406.424
2014-09-23,1401.831
2014-09-24,1403.804
2014-09-25,1394.185
2014-09-26,1389.16
2014-09-29,1371.026
2014-09-30,1369.727
2014-10-01,1364.138
2014-10-02,1362.89
2014-10-03,1364.128
2014-10-06,1371.134
2014-10-07,1371.024
2014-10-08,1363.345
2014-10-09,1370.284
2014-10-10,1356.018
2014-10-13,1338.039
2014-10-14,1336.236
2014-10-15,1324.979
2014-10-16,1312.639
2014-10-17,1317.124
2014-10-20,1325.64
2014-10-21,1327.928
2014-10-22,1338.32
2014-10-23,1334.297
2014-10-24,1331.595
2014-10-27,1320.359
2014-10-28,1335.407
2014-10-29,1347.819
2014-10-30,1344.224
2014-10-31,1349.301
2014-11-03,1350.49
2014-11-04,1347.038
2014-11-05,1341.056
2014-11-06,1333.176
2014-11-07,1331.17
2014-11-10,1337.521
2014-11-11,1336.788
2014-11-12,1338.603
2014-11-13,1337.405
2014-11-14,1334.737
2014-11-17,1330.066
2014-11-18,1330.264
2014-11-19,1330.479
2014-11-20,1328.557
2014-11-21,1336.047
2014-11-24,1340.832
2014-11-25,1336.947
2014-11-26,1339.617
2014-11-27,1339.784
2014-11-28,1332.427
2014-12-01,1311.724
2014-12-02,1319.713
2014-12-03,1323.186
2014-12-04,1323.915
2014-12-05,1322.436
2014-12-08,1308.517
2014-12-09,1297.266
2014-12-10,1296.671
2014-12-11,1285.275
2014-12-12,1278.671
2014-12-15,1263.575
2014-12-16,1250.665
2014-12-17,1251.171
2014-12-18,1258.898
2014-12-19,1264.204
2014-12-22,1273.121
2014-12-23,1269.023
2014-12-24,1273.697
2014-12-25,1273.756
2014-12-26,1278.235
2014-12-29,1283.979
2014-12-30,1285.159
2014-12-31,1293.279
2015-01-01,1293.843
2015-01-02,1293.882
2015-01-05,1289.402
2015-01-06,1282.441
2015-01-07,1283.297
2015-01-08,1294.77
2015-01-09,1302.009
2015-01-12,1300.768
