Date,ITALY GROWTH Standard (Large+Mid Cap)
2009-12-03,1859.991
2009-12-04,1860.075
2009-12-07,1839.355
2009-12-08,1799.966
2009-12-09,1786.675
2009-12-10,1791.803
2009-12-11,1788.834
2009-12-14,1819.249
2009-12-15,1808.147
2009-12-16,1835.934
2009-12-17,1802.023
2009-12-18,1772.183
2009-12-21,1800.587
2009-12-22,1806.138
2009-12-23,1830.168
2009-12-24,1833.296
2009-12-25,1833.296
2009-12-28,1857.087
2009-12-29,1867.966
2009-12-30,1845.89
2009-12-31,1851.892
2010-01-01,1851.892
2010-01-04,1890.512
2010-01-05,1904.55
2010-01-06,1900.688
2010-01-07,1897.328
2010-01-08,1902.148
2010-01-11,1927.885
2010-01-12,1905.313
2010-01-13,1920.761
2010-01-14,1936.234
2010-01-15,1904.27
2010-01-18,1914.08
2010-01-19,1916.718
2010-01-20,1847.6
2010-01-21,1813.85
2010-01-22,1801.686
2010-01-25,1784.807
2010-01-26,1776.181
2010-01-27,1748.606
2010-01-28,1713.164
2010-01-29,1727.733
2010-02-01,1723.712
2010-02-02,1764.125
2010-02-03,1746.401
2010-02-04,1668.44
2010-02-05,1606.91
2010-02-08,1614.034
2010-02-09,1612.361
2010-02-10,1635.267
2010-02-11,1624.302
2010-02-12,1613.968
2010-02-15,1625.268
2010-02-16,1648.93
2010-02-17,1667.71
2010-02-18,1669.691
2010-02-19,1663.605
2010-02-22,1679.844
2010-02-23,1638.726
2010-02-24,1656.74
2010-02-25,1592.522
2010-02-26,1624.753
2010-03-01,1625.09
2010-03-02,1646.604
2010-03-03,1681.636
2010-03-04,1682.825
2010-03-05,1705.615
2010-03-08,1722.308
2010-03-09,1715.274
2010-03-10,1751.512
2010-03-11,1749.261
2010-03-12,1770.473
2010-03-15,1745.422
2010-03-16,1777.777
2010-03-17,1779.036
2010-03-18,1751.116
2010-03-19,1748.041
2010-03-22,1735.766
2010-03-23,1759.456
2010-03-24,1739.791
2010-03-25,1750.367
2010-03-26,1746.493
2010-03-29,1758.709
2010-03-30,1744.081
2010-03-31,1752.866
2010-04-01,1784.06
2010-04-02,1784.06
2010-04-05,1779.974
2010-04-06,1785.533
2010-04-07,1768.369
2010-04-08,1741.144
2010-04-09,1767.409
2010-04-12,1794.649
2010-04-13,1773.295
2010-04-14,1787.304
2010-04-15,1785.42
2010-04-16,1730.287
2010-04-19,1709.229
2010-04-20,1756.717
2010-04-21,1731.945
2010-04-22,1678.059
2010-04-23,1702.682
2010-04-26,1716.465
2010-04-27,1667.01
2010-04-28,1613.059
2010-04-29,1637.876
2010-04-30,1629.074
2010-05-03,1622.989
2010-05-04,1536.312
2010-05-05,1496.777
2010-05-06,1432.249
2010-05-07,1379.133
2010-05-10,1537.588
2010-05-11,1516.811
2010-05-12,1526.746
2010-05-13,1512.302
2010-05-14,1417.423
2010-05-17,1407.417
2010-05-18,1447.346
2010-05-19,1393.708
2010-05-20,1369.11
2010-05-21,1417.745
2010-05-24,1381.473
2010-05-25,1325.994
2010-05-26,1367.603
2010-05-27,1435.961
2010-05-28,1425.734
2010-05-31,1428.175
2010-06-01,1412.694
2010-06-02,1392.921
2010-06-03,1418.135
2010-06-04,1353.954
2010-06-07,1329.281
2010-06-08,1314.951
2010-06-09,1352.173
2010-06-10,1392.498
2010-06-11,1400.327
2010-06-14,1463.821
2010-06-15,1485.609
2010-06-16,1489.945
2010-06-17,1491.453
2010-06-18,1498.507
2010-06-21,1521.338
2010-06-22,1500.797
2010-06-23,1469.73
2010-06-24,1443.856
2010-06-25,1429.938
2010-06-28,1459.698
2010-06-29,1379.536
2010-06-30,1386.797
2010-07-01,1378.534
2010-07-02,1414.472
2010-07-05,1384.339
2010-07-06,1442.82
2010-07-07,1472.953
2010-07-08,1498.359
2010-07-09,1506.613
2010-07-12,1505.334
2010-07-13,1543.689
2010-07-14,1546.705
2010-07-15,1544.667
2010-07-16,1532.112
2010-07-19,1534.121
2010-07-20,1510.089
2010-07-21,1529.955
2010-07-22,1577.076
2010-07-23,1567.83
2010-07-26,1592.844
2010-07-27,1602.159
2010-07-28,1594.349
2010-07-29,1609.476
2010-07-30,1595.449
2010-08-02,1651.783
2010-08-03,1657.911
2010-08-04,1649.786
2010-08-05,1636.702
2010-08-06,1627.147
2010-08-09,1632.129
2010-08-10,1598.516
2010-08-11,1525.976
2010-08-12,1513.425
2010-08-13,1501.825
2010-08-16,1509.652
2010-08-17,1534.065
2010-08-18,1526.085
2010-08-19,1498.458
2010-08-20,1450.999
2010-08-23,1452.627
2010-08-24,1431.069
2010-08-25,1410.773
2010-08-26,1443.33
2010-08-27,1455.746
2010-08-30,1442.049
2010-08-31,1446.162
2010-09-01,1505.546
2010-09-02,1507.869
2010-09-03,1523.219
2010-09-06,1522.397
2010-09-07,1486.149
2010-09-08,1501.152
2010-09-09,1514.733
2010-09-10,1522.055
2010-09-13,1550.724
2010-09-14,1567.945
2010-09-15,1570.558
2010-09-16,1568.01
2010-09-17,1556.356
2010-09-20,1591.904
2010-09-21,1599.54
2010-09-22,1610.23
2010-09-23,1593.651
2010-09-24,1636.562
2010-09-27,1626.529
2010-09-28,1637.783
2010-09-29,1641.34
2010-09-30,1659.938
2010-10-01,1668.596
2010-10-04,1635.368
2010-10-05,1683.362
2010-10-06,1705.97
2010-10-07,1721.425
2010-10-08,1726.421
2010-10-11,1735.133
2010-10-12,1729.412
2010-10-13,1784.497
2010-10-14,1799.318
2010-10-15,1787.909
2010-10-18,1789.004
2010-10-19,1750.924
2010-10-20,1791.641
2010-10-21,1817.945
2010-10-22,1804.912
2010-10-25,1819.364
2010-10-26,1788.088
2010-10-27,1766.366
2010-10-28,1801.26
2010-10-29,1804.31
2010-11-01,1786.644
2010-11-02,1822.518
2010-11-03,1817.165
2010-11-04,1881.413
2010-11-05,1855.644
2010-11-08,1842.357
2010-11-09,1887.349
2010-11-10,1823.954
2010-11-11,1804.73
2010-11-12,1799.091
2010-11-15,1801.044
2010-11-16,1742.995
2010-11-17,1757.13
2010-11-18,1792.231
2010-11-19,1795.221
2010-11-22,1763.712
2010-11-23,1711.236
2010-11-24,1719.287
2010-11-25,1729.458
2010-11-26,1695.29
2010-11-29,1627.927
2010-11-30,1608.731
2010-12-01,1665.171
2010-12-02,1733.396
2010-12-03,1769.268
2010-12-06,1741.129
2010-12-07,1766.495
2010-12-08,1776.078
2010-12-09,1777.34
2010-12-10,1783.925
2010-12-13,1824.566
2010-12-14,1823.635
2010-12-15,1793.354
2010-12-16,1767.205
2010-12-17,1746.703
2010-12-20,1771.619
2010-12-21,1809.843
2010-12-22,1807.623
2010-12-23,1806.11
2010-12-24,1813.227
2010-12-27,1796.293
2010-12-28,1789.573
2010-12-29,1790.205
2010-12-30,1789.688
2010-12-31,1807.677
2011-01-03,1831.053
2011-01-04,1826.327
2011-01-05,1800.178
2011-01-06,1784.982
2011-01-07,1776.803
2011-01-10,1739.339
2011-01-11,1763.904
2011-01-12,1838.652
2011-01-13,1879.827
2011-01-14,1889.892
2011-01-17,1875.799
2011-01-18,1904.766
2011-01-19,1928.837
2011-01-20,1909.717
2011-01-21,1959.357
2011-01-24,1963.589
2011-01-25,1952.487
2011-01-26,1974.889
2011-01-27,1995.556
2011-01-28,1955.421
2011-01-31,1970.73
2011-02-01,2021.86
2011-02-02,2030.052
2011-02-03,1994.447
2011-02-04,1994.433
2011-02-07,2013.618
2011-02-08,2028.427
2011-02-09,2029.804
2011-02-10,2000.286
2011-02-11,2008.515
2011-02-14,1993.703
2011-02-15,2014.774
2011-02-16,2037.339
2011-02-17,2051.724
2011-02-18,2055.263
2011-02-21,1987.485
2011-02-22,1968.191
2011-02-23,1967.569
2011-02-24,1958.61
2011-02-25,1992.252
2011-02-28,2010.883
2011-03-01,2002.701
2011-03-02,2008.262
2011-03-03,2012.916
2011-03-04,2010.859
2011-03-07,2010.208
2011-03-08,2007.483
2011-03-09,2021.172
2011-03-10,1962.014
2011-03-11,1942.649
2011-03-14,1957.049
2011-03-15,1918.746
2011-03-16,1861.756
2011-03-17,1904.671
2011-03-18,1931.224
2011-03-21,1966.99
2011-03-22,1972.759
2011-03-23,1976.746
2011-03-24,2020.383
2011-03-25,2008.195
2011-03-28,2011.188
2011-03-29,1992.188
2011-03-30,2028.329
2011-03-31,2023.319
2011-04-01,2041.278
2011-04-04,2053.457
2011-04-05,2053.224
2011-04-06,2104.897
2011-04-07,2081.003
2011-04-08,2125.035
2011-04-11,2127.208
2011-04-12,2092.716
2011-04-13,2099.52
2011-04-14,2064.941
2011-04-15,2062.719
2011-04-18,1977.51
2011-04-19,2002.277
2011-04-20,2055.306
2011-04-21,2089.688
2011-04-22,2089.688
2011-04-25,2088.183
2011-04-26,2105.374
2011-04-27,2131.132
2011-04-28,2170.248
2011-04-29,2177.833
2011-05-02,2187.113
2011-05-03,2165.266
2011-05-04,2130.11
2011-05-05,2072.374
2011-05-06,2088.757
2011-05-09,2031.1
2011-05-10,2071.82
2011-05-11,2063.832
2011-05-12,2025.91
2011-05-13,2038.07
2011-05-16,2034.885
2011-05-17,2001.934
2011-05-18,2012.789
2011-05-19,2021.462
2011-05-20,1979.052
2011-05-23,1932.638
2011-05-24,1955.616
2011-05-25,1968.242
2011-05-26,1956.789
2011-05-27,1997.209
2011-05-30,1997.104
2011-05-31,2043.443
2011-06-01,2032.463
2011-06-02,2016.605
2011-06-03,2040.443
2011-06-06,2030.07
2011-06-07,2037.767
2011-06-08,1991.67
2011-06-09,1990.563
2011-06-10,1945.498
2011-06-13,1940.545
2011-06-14,1981.978
2011-06-15,1919.892
2011-06-16,1879.283
2011-06-17,1917.549
2011-06-20,1889.236
2011-06-21,1943.515
2011-06-22,1940.222
2011-06-23,1848.418
2011-06-24,1822.375
2011-06-27,1846.421
2011-06-28,1863.946
2011-06-29,1912.587
2011-06-30,1943.414
2011-07-01,1964.762
2011-07-04,1961.165
2011-07-05,1950.297
2011-07-06,1879.567
2011-07-07,1898.257
2011-07-08,1823.19
2011-07-11,1740.508
2011-07-12,1756.487
2011-07-13,1807.991
2011-07-14,1795.336
2011-07-15,1787.232
2011-07-18,1733.957
2011-07-19,1784.815
2011-07-20,1823.031
2011-07-21,1898.738
2011-07-22,1894.133
2011-07-25,1880.575
2011-07-26,1909.221
2011-07-27,1852.712
2011-07-28,1843.008
2011-07-29,1838.304
2011-08-01,1767.237
2011-08-02,1717.394
2011-08-03,1697.78
2011-08-04,1568.584
2011-08-05,1540.378
2011-08-08,1454.617
2011-08-09,1483.704
2011-08-10,1404.191
2011-08-11,1466.055
2011-08-12,1522.492
2011-08-15,1547.125
2011-08-16,1538.971
2011-08-17,1559.433
2011-08-18,1441.618
2011-08-19,1409.924
2011-08-22,1417.535
2011-08-23,1395.515
2011-08-24,1431.594
2011-08-25,1426.934
2011-08-26,1424.516
2011-08-29,1469.831
2011-08-30,1469.267
2011-08-31,1527.56
2011-09-01,1512.56
2011-09-02,1446.095
2011-09-05,1362.515
2011-09-06,1336.07
2011-09-07,1403.062
2011-09-08,1410.301
2011-09-09,1320.069
2011-09-12,1268.374
2011-09-13,1295.541
2011-09-14,1325.679
2011-09-15,1379.637
2011-09-16,1364.303
2011-09-19,1312.033
2011-09-20,1341.128
2011-09-21,1323.93
2011-09-22,1219.121
2011-09-23,1223.325
2011-09-26,1240.28
2011-09-27,1316.616
2011-09-28,1293.708
2011-09-29,1308.404
2011-09-30,1261.379
2011-10-03,1212.671
2011-10-04,1160.204
2011-10-05,1216.155
2011-10-06,1282.897
2011-10-07,1291.103
2011-10-10,1364.357
2011-10-11,1368.955
2011-10-12,1433.297
2011-10-13,1362.471
2011-10-14,1418.97
2011-10-17,1391.132
2011-10-18,1394.31
2011-10-19,1418.477
2011-10-20,1357.918
2011-10-21,1423.377
2011-10-24,1444.998
2011-10-25,1442.017
2011-10-26,1431.018
2011-10-27,1550.091
2011-10-28,1538.732
2011-10-31,1442.322
2011-11-01,1324.734
2011-11-02,1377.925
2011-11-03,1441.356
2011-11-04,1402.601
2011-11-07,1417.251
2011-11-08,1431.243
2011-11-09,1362.166
2011-11-10,1383.529
2011-11-11,1446.147
2011-11-14,1409.938
2011-11-15,1388.827
2011-11-16,1402.544
2011-11-17,1379.398
2011-11-18,1370.066
2011-11-21,1306.044
2011-11-22,1295.644
2011-11-23,1250.989
2011-11-24,1263.06
2011-11-25,1257.809
2011-11-28,1333.08
2011-11-29,1332.907
2011-11-30,1412.637
2011-12-01,1405.96
2011-12-02,1421.577
2011-12-05,1460.326
2011-12-06,1443.8
2011-12-07,1424.196
2011-12-08,1357.579
2011-12-09,1408.45
2011-12-12,1344.511
2011-12-13,1331.393
2011-12-14,1264.482
2011-12-15,1276.02
2011-12-16,1289.425
2011-12-19,1281.137
2011-12-20,1331.995
2011-12-21,1314.316
2011-12-22,1329.974
2011-12-23,1335.351
2011-12-26,1335.351
2011-12-27,1325.488
2011-12-28,1301.882
2011-12-29,1305.613
2011-12-30,1328.491
2012-01-02,1365.432
2012-01-03,1396.776
2012-01-04,1365.779
2012-01-05,1315.197
2012-01-06,1303.349
2012-01-09,1280.168
2012-01-10,1321.649
2012-01-11,1316.604
2012-01-12,1363.085
2012-01-13,1327.81
2012-01-16,1351.498
2012-01-17,1364.522
2012-01-18,1364.459
2012-01-19,1411.899
2012-01-20,1405.989
2012-01-23,1451.584
2012-01-24,1443.634
2012-01-25,1439.365
2012-01-26,1481.668
2012-01-27,1456.328
2012-01-30,1434.212
2012-01-31,1430.281
2012-02-01,1475.737
2012-02-02,1473.996
2012-02-03,1489.252
2012-02-06,1472.317
2012-02-07,1489.822
2012-02-08,1492.889
2012-02-09,1506.872
2012-02-10,1469.496
2012-02-13,1477.95
2012-02-14,1480.83
2012-02-15,1481.893
2012-02-16,1466.802
2012-02-17,1502.783
2012-02-20,1533.27
2012-02-21,1525.778
2012-02-22,1525.308
2012-02-23,1510.927
2012-02-24,1528.306
2012-02-27,1498.508
2012-02-28,1506.51
2012-02-29,1506.562
2012-03-01,1544.915
2012-03-02,1549.71
2012-03-05,1535.046
2012-03-06,1462.807
2012-03-07,1479.022
2012-03-08,1539.124
2012-03-09,1505.233
2012-03-12,1511.633
2012-03-13,1534.592
2012-03-14,1533.023
2012-03-15,1547.743
2012-03-16,1576.286
2012-03-19,1586.898
2012-03-20,1554.081
2012-03-21,1524.923
2012-03-22,1493.678
2012-03-23,1508.42
2012-03-26,1532.609
2012-03-27,1526.951
2012-03-28,1519.009
2012-03-29,1468.754
2012-03-30,1482.509
2012-04-02,1486.257
2012-04-03,1462.927
2012-04-04,1403.421
2012-04-05,1406.732
2012-04-06,1406.732
2012-04-09,1407.539
2012-04-10,1334.144
2012-04-11,1361.712
2012-04-12,1396.85
2012-04-13,1339.227
2012-04-16,1346.843
2012-04-17,1398.848
2012-04-18,1367.149
2012-04-19,1346.2
2012-04-20,1352.707
2012-04-23,1297.853
2012-04-24,1331.254
2012-04-25,1372.512
2012-04-26,1377.973
2012-04-27,1406.546
2012-04-30,1383.687
2012-05-01,1382.59
2012-05-02,1345.26
2012-05-03,1341.807
2012-05-04,1306.961
2012-05-07,1324.558
2012-05-08,1273.557
2012-05-09,1259.656
2012-05-10,1274.719
2012-05-11,1276.507
2012-05-14,1234.743
2012-05-15,1206.667
2012-05-16,1194.165
2012-05-17,1175.035
2012-05-18,1164.205
2012-05-21,1190.952
2012-05-22,1235.037
2012-05-23,1167.381
2012-05-24,1175.279
2012-05-25,1174.62
2012-05-28,1175.084
2012-05-29,1195.004
2012-05-30,1153.802
2012-05-31,1140.528
2012-06-01,1099.185
2012-06-04,1097.123
2012-06-05,1100.163
2012-06-06,1139.316
2012-06-07,1176.398
2012-06-08,1141.278
2012-06-11,1133.381
2012-06-12,1121.599
2012-06-13,1106.483
2012-06-14,1113.656
2012-06-15,1151.186
2012-06-18,1143.946
2012-06-19,1179.621
2012-06-20,1204.018
2012-06-21,1191.074
2012-06-22,1158.02
2012-06-25,1116.427
2012-06-26,1100.35
2012-06-27,1128.994
2012-06-28,1127.34
2012-06-29,1225.134
2012-07-02,1225.36
2012-07-03,1255.052
2012-07-04,1245.648
2012-07-05,1223.505
2012-07-06,1184.193
2012-07-09,1182.393
2012-07-10,1197.299
2012-07-11,1177.93
2012-07-12,1152.097
2012-07-13,1175.073
2012-07-16,1182.157
2012-07-17,1176.818
2012-07-18,1192.408
2012-07-19,1209.597
2012-07-20,1173.776
2012-07-23,1131.646
2012-07-24,1124.424
2012-07-25,1146.099
2012-07-26,1208.162
2012-07-27,1249.6
2012-07-30,1253.009
2012-07-31,1248.608
2012-08-01,1250.726
2012-08-02,1201.622
2012-08-03,1266.642
2012-08-06,1299.54
2012-08-07,1312.908
2012-08-08,1294.953
2012-08-09,1292.427
2012-08-10,1290.809
2012-08-13,1286.928
2012-08-14,1297.143
2012-08-15,1292.984
2012-08-16,1311.908
2012-08-17,1318.698
2012-08-20,1298.573
2012-08-21,1340.729
2012-08-22,1324.479
2012-08-23,1327.373
2012-08-24,1309.697
2012-08-27,1314.354
2012-08-28,1310.237
2012-08-29,1300.991
2012-08-30,1282.138
2012-08-31,1311.782
2012-09-03,1326.222
2012-09-04,1305.191
2012-09-05,1301.164
2012-09-06,1339.969
2012-09-07,1374.599
2012-09-10,1366.903
2012-09-11,1377.684
2012-09-12,1402.166
2012-09-13,1395.817
2012-09-14,1462.417
2012-09-17,1446.545
2012-09-18,1416.577
2012-09-19,1418.823
2012-09-20,1388.464
2012-09-21,1399.796
2012-09-24,1390.299
2012-09-25,1395.613
2012-09-26,1349.281
2012-09-27,1348.954
2012-09-28,1325.028
2012-10-01,1364.148
2012-10-02,1364.784
2012-10-03,1361.89
2012-10-04,1368.873
2012-10-05,1396.335
2012-10-08,1361.417
2012-10-09,1347.152
2012-10-10,1339.267
2012-10-11,1359.334
2012-10-12,1337.551
2012-10-15,1329.173
2012-10-16,1356.269
2012-10-17,1382.833
2012-10-18,1379.664
2012-10-19,1354.707
2012-10-22,1360.169
2012-10-23,1326.762
2012-10-24,1339.201
2012-10-25,1329.218
2012-10-26,1336.198
2012-10-29,1320.231
2012-10-30,1339.047
2012-10-31,1346.777
2012-11-01,1362.824
2012-11-02,1351.463
2012-11-05,1336.528
2012-11-06,1342.344
2012-11-07,1310.476
2012-11-08,1287.872
2012-11-09,1286.227
2012-11-12,1282.167
2012-11-13,1291.973
2012-11-14,1279.431
2012-11-15,1269.175
2012-11-16,1249.545
2012-11-19,1297.775
2012-11-20,1298.023
2012-11-21,1301.313
2012-11-22,1326.348
2012-11-23,1342.4
2012-11-26,1329.61
2012-11-27,1325.838
2012-11-28,1321.241
2012-11-29,1355.2
2012-11-30,1360.0
2012-12-03,1370.899
2012-12-04,1378.025
2012-12-05,1360.713
2012-12-06,1340.547
2012-12-07,1318.179
2012-12-10,1293.979
2012-12-11,1316.546
2012-12-12,1332.083
2012-12-13,1338.559
2012-12-14,1344.856
2012-12-17,1355.107
2012-12-18,1364.407
2012-12-19,1383.369
2012-12-20,1386.474
2012-12-21,1383.48
2012-12-24,1385.633
2012-12-25,1385.633
2012-12-26,1388.468
2012-12-27,1387.413
2012-12-28,1379.613
2012-12-31,1375.752
2013-01-01,1375.752
2013-01-02,1438.211
2013-01-03,1425.35
2013-01-04,1418.672
2013-01-07,1412.443
2013-01-08,1411.898
2013-01-09,1420.986
2013-01-10,1450.526
2013-01-11,1469.443
2013-01-14,1455.072
2013-01-15,1452.319
2013-01-16,1441.448
2013-01-17,1468.217
2013-01-18,1455.985
2013-01-21,1473.681
2013-01-22,1484.281
2013-01-23,1487.559
2013-01-24,1502.181
2013-01-25,1500.212
2013-01-28,1512.095
2013-01-29,1495.238
2013-01-30,1413.375
2013-01-31,1423.069
2013-02-01,1432.01
2013-02-04,1364.588
2013-02-05,1372.02
2013-02-06,1368.789
2013-02-07,1356.072
2013-02-08,1373.258
2013-02-11,1362.494
2013-02-12,1369.758
2013-02-13,1378.141
2013-02-14,1360.345
2013-02-15,1356.512
2013-02-18,1345.805
2013-02-19,1364.989
2013-02-20,1361.549
2013-02-21,1310.171
2013-02-22,1323.581
2013-02-25,1335.249
2013-02-26,1280.97
2013-02-27,1311.415
2013-02-28,1315.997
2013-03-01,1288.421
2013-03-04,1273.366
2013-03-05,1326.548
2013-03-06,1311.901
2013-03-07,1317.763
2013-03-08,1334.787
2013-03-11,1336.565
2013-03-12,1338.536
2013-03-13,1325.803
2013-03-14,1373.62
2013-03-15,1368.308
2013-03-18,1351.928
2013-03-19,1324.197
2013-03-20,1348.694
2013-03-21,1335.4
2013-03-22,1367.681
2013-03-25,1333.0
2013-03-26,1328.554
2013-03-27,1310.344
2013-03-28,1307.66
2013-03-29,1307.66
2013-04-01,1308.271
2013-04-02,1320.266
2013-04-03,1300.688
2013-04-04,1283.191
2013-04-05,1298.334
2013-04-08,1299.286
2013-04-09,1307.126
2013-04-10,1348.603
2013-04-11,1363.061
2013-04-12,1332.252
2013-04-15,1309.884
2013-04-16,1299.696
2013-04-17,1273.193
2013-04-18,1286.072
2013-04-19,1313.331
2013-04-22,1340.835
2013-04-23,1366.376
2013-04-24,1367.195
2013-04-25,1384.658
2013-04-26,1381.227
2013-04-29,1414.123
2013-04-30,1401.946
2013-05-01,1402.903
2013-05-02,1380.669
2013-05-03,1404.732
2013-05-06,1390.981
2013-05-07,1407.08
2013-05-08,1435.761
2013-05-09,1431.87
2013-05-10,1431.329
2013-05-13,1424.153
2013-05-14,1434.845
2013-05-15,1433.238
2013-05-16,1439.405
2013-05-17,1429.431
2013-05-20,1443.159
2013-05-21,1459.763
2013-05-22,1471.794
2013-05-23,1425.255
2013-05-24,1427.669
2013-05-27,1444.548
2013-05-28,1456.776
2013-05-29,1439.165
2013-05-30,1463.431
2013-05-31,1447.514
2013-06-03,1443.578
2013-06-04,1449.065
2013-06-05,1444.72
2013-06-06,1415.152
2013-06-07,1426.853
2013-06-10,1416.281
2013-06-11,1404.45
2013-06-12,1386.045
2013-06-13,1393.675
2013-06-14,1395.0
2013-06-17,1392.574
2013-06-18,1402.276
2013-06-19,1391.491
2013-06-20,1326.593
2013-06-21,1295.145
2013-06-24,1295.27
2013-06-25,1297.098
2013-06-26,1304.231
2013-06-27,1310.588
2013-06-28,1288.338
2013-07-01,1318.254
2013-07-02,1307.944
2013-07-03,1300.87
2013-07-04,1336.06
2013-07-05,1304.033
2013-07-08,1336.31
2013-07-09,1331.527
2013-07-10,1326.098
2013-07-11,1340.905
2013-07-12,1324.134
2013-07-15,1337.005
2013-07-16,1341.47
2013-07-17,1353.772
2013-07-18,1388.414
2013-07-19,1401.522
2013-07-22,1421.274
2013-07-23,1416.134
2013-07-24,1436.285
2013-07-25,1433.077
2013-07-26,1433.995
2013-07-29,1425.887
2013-07-30,1447.792
2013-07-31,1455.307
2013-08-01,1477.623
2013-08-02,1475.896
2013-08-05,1469.582
2013-08-06,1482.098
2013-08-07,1497.194
2013-08-08,1538.909
2013-08-09,1541.758
2013-08-12,1544.522
2013-08-13,1551.519
2013-08-14,1560.278
2013-08-15,1558.514
2013-08-16,1582.915
2013-08-19,1540.99
2013-08-20,1526.739
2013-08-21,1508.459
2013-08-22,1549.691
2013-08-23,1555.019
2013-08-26,1521.585
2013-08-27,1482.227
2013-08-28,1478.071
2013-08-29,1477.259
2013-08-30,1449.165
2013-09-02,1474.195
2013-09-03,1464.42
2013-09-04,1446.673
2013-09-05,1448.972
2013-09-06,1465.667
2013-09-09,1502.929
2013-09-10,1509.811
2013-09-11,1537.366
2013-09-12,1529.198
2013-09-13,1524.251
2013-09-16,1554.588
2013-09-17,1556.757
2013-09-18,1563.536
2013-09-19,1609.818
2013-09-20,1587.828
2013-09-23,1587.437
2013-09-24,1603.735
2013-09-25,1616.627
2013-09-26,1592.701
2013-09-27,1573.709
2013-09-30,1554.246
2013-10-01,1599.834
2013-10-02,1615.345
2013-10-03,1605.521
2013-10-04,1627.467
2013-10-07,1637.349
2013-10-08,1633.437
2013-10-09,1631.507
2013-10-10,1656.853
2013-10-11,1666.551
2013-10-14,1668.698
2013-10-15,1663.418
2013-10-16,1678.929
2013-10-17,1696.189
2013-10-18,1706.167
2013-10-21,1704.068
2013-10-22,1727.116
2013-10-23,1689.418
2013-10-24,1707.938
2013-10-25,1676.734
2013-10-28,1670.06
2013-10-29,1706.36
2013-10-30,1701.24
2013-10-31,1692.648
2013-11-01,1665.883
2013-11-04,1687.967
2013-11-05,1660.709
2013-11-06,1683.554
2013-11-07,1632.074
2013-11-08,1634.559
2013-11-11,1651.347
2013-11-12,1642.418
2013-11-13,1607.697
2013-11-14,1615.951
2013-11-15,1608.33
2013-11-18,1654.077
2013-11-19,1626.691
2013-11-20,1616.778
2013-11-21,1626.961
2013-11-22,1630.496
2013-11-25,1624.278
2013-11-26,1626.43
2013-11-27,1644.309
2013-11-28,1670.979
2013-11-29,1658.42
2013-12-02,1626.121
2013-12-03,1595.272
2013-12-04,1585.73
2013-12-05,1566.355
2013-12-06,1585.277
2013-12-09,1606.73
2013-12-10,1605.068
2013-12-11,1582.62
2013-12-12,1563.518
2013-12-13,1559.839
2013-12-16,1607.555
2013-12-17,1577.75
2013-12-18,1606.386
2013-12-19,1615.457
2013-12-20,1626.826
2013-12-23,1642.09
2013-12-24,1637.358
2013-12-25,1637.358
2013-12-26,1640.413
2013-12-27,1670.504
2013-12-30,1676.83
2013-12-31,1672.581
2014-01-01,1672.581
2014-01-02,1663.204
2014-01-03,1669.291
2014-01-06,1689.55
2014-01-07,1707.194
2014-01-08,1707.157
2014-01-09,1717.525
2014-01-10,1733.053
2014-01-13,1751.485
2014-01-14,1759.808
2014-01-15,1787.409
2014-01-16,1768.346
2014-01-17,1771.224
2014-01-20,1772.794
2014-01-21,1773.979
2014-01-22,1763.772
2014-01-23,1758.304
2014-01-24,1716.819
2014-01-27,1709.511
2014-01-28,1725.747
2014-01-29,1720.605
2014-01-30,1706.36
2014-01-31,1699.755
2014-02-03,1649.182
2014-02-04,1660.854
2014-02-05,1671.969
2014-02-06,1712.207
2014-02-07,1733.536
2014-02-10,1734.081
2014-02-11,1764.204
2014-02-12,1781.302
2014-02-13,1783.059
2014-02-14,1818.148
2014-02-17,1823.056
2014-02-18,1827.109
2014-02-19,1811.003
2014-02-20,1802.896
2014-02-21,1794.461
2014-02-24,1804.956
2014-02-25,1800.123
2014-02-26,1785.73
2014-02-27,1779.504
2014-02-28,1799.662
2014-03-03,1719.299
2014-03-04,1781.545
2014-03-05,1813.433
2014-03-06,1848.281
2014-03-07,1834.245
2014-03-10,1851.545
2014-03-11,1882.904
2014-03-12,1887.115
2014-03-13,1854.073
2014-03-14,1833.614
2014-03-17,1891.099
2014-03-18,1897.739
2014-03-19,1888.824
2014-03-20,1891.222
2014-03-21,1873.848
2014-03-24,1845.099
2014-03-25,1862.532
2014-03-26,1891.801
2014-03-27,1895.365
2014-03-28,1928.679
2014-03-31,1957.642
2014-04-01,1993.556
2014-04-02,1959.741
2014-04-03,1987.027
2014-04-04,2005.577
2014-04-07,1987.336
2014-04-08,1962.292
2014-04-09,1956.386
2014-04-10,1933.019
2014-04-11,1919.472
2014-04-14,1921.644
2014-04-15,1864.963
2014-04-16,1943.477
2014-04-17,1953.214
2014-04-18,1953.214
2014-04-21,1948.767
2014-04-22,1989.077
2014-04-23,1963.486
2014-04-24,1979.746
2014-04-25,1952.742
2014-04-28,1956.668
2014-04-29,1988.887
2014-04-30,1969.397
2014-05-01,1969.397
2014-05-02,1967.602
2014-05-05,1953.575
2014-05-06,1946.101
2014-05-07,1906.492
2014-05-08,1937.675
2014-05-09,1876.412
2014-05-12,1885.779
2014-05-13,1862.025
2014-05-14,1854.344
2014-05-15,1773.573
2014-05-16,1804.343
2014-05-19,1801.393
2014-05-20,1808.426
