Date,NORWAY SMALL VALUE Small Cap
2010-09-17,729.609
2010-09-20,742.528
2010-09-21,751.078
2010-09-22,760.286
2010-09-23,746.307
2010-09-24,758.909
2010-09-27,762.943
2010-09-28,770.739
2010-09-29,777.406
2010-09-30,783.622
2010-10-01,788.73
2010-10-04,793.669
2010-10-05,814.916
2010-10-06,823.704
2010-10-07,821.987
2010-10-08,821.928
2010-10-11,819.542
2010-10-12,809.182
2010-10-13,840.171
2010-10-14,851.449
2010-10-15,844.732
2010-10-18,843.392
2010-10-19,825.842
2010-10-20,836.193
2010-10-21,846.261
2010-10-22,843.527
2010-10-25,853.234
2010-10-26,844.881
2010-10-27,839.874
2010-10-28,851.195
2010-10-29,860.899
2010-11-01,870.014
2010-11-02,871.058
2010-11-03,864.293
2010-11-04,898.756
2010-11-05,893.942
2010-11-08,888.147
2010-11-09,905.409
2010-11-10,880.346
2010-11-11,879.107
2010-11-12,868.018
2010-11-15,864.835
2010-11-16,836.944
2010-11-17,845.007
2010-11-18,855.417
2010-11-19,859.493
2010-11-22,851.678
2010-11-23,826.183
2010-11-24,835.443
2010-11-25,835.679
2010-11-26,818.385
2010-11-29,804.342
2010-11-30,806.262
2010-12-01,826.477
2010-12-02,858.317
2010-12-03,876.916
2010-12-06,872.07
2010-12-07,879.819
2010-12-08,873.076
2010-12-09,867.518
2010-12-10,871.469
2010-12-13,886.636
2010-12-14,885.992
2010-12-15,883.316
2010-12-16,873.168
2010-12-17,882.982
2010-12-20,888.694
2010-12-21,909.801
2010-12-22,911.071
2010-12-23,921.356
2010-12-24,923.954
2010-12-27,932.219
2010-12-28,938.633
2010-12-29,940.928
2010-12-30,950.166
2010-12-31,962.704
2011-01-03,963.665
2011-01-04,947.583
2011-01-05,936.876
2011-01-06,935.028
2011-01-07,937.572
2011-01-10,931.052
2011-01-11,936.987
2011-01-12,953.135
2011-01-13,958.433
2011-01-14,957.359
2011-01-17,953.953
2011-01-18,971.953
2011-01-19,966.415
2011-01-20,935.851
2011-01-21,958.188
2011-01-24,962.676
2011-01-25,958.857
2011-01-26,969.54
2011-01-27,970.624
2011-01-28,971.511
2011-01-31,972.844
2011-02-01,1005.599
2011-02-02,1002.12
2011-02-03,1001.961
2011-02-04,1012.226
2011-02-07,1017.632
2011-02-08,1018.989
2011-02-09,1018.997
2011-02-10,993.634
2011-02-11,996.514
2011-02-14,1009.916
2011-02-15,1005.723
2011-02-16,1005.671
2011-02-17,1000.425
2011-02-18,1001.707
2011-02-21,984.141
2011-02-22,991.012
2011-02-23,990.312
2011-02-24,991.669
2011-02-25,1004.599
2011-02-28,1015.777
2011-03-01,1016.19
2011-03-02,1014.983
2011-03-03,1014.041
2011-03-04,1024.055
2011-03-07,1020.347
2011-03-08,1008.502
2011-03-09,1010.823
2011-03-10,973.751
2011-03-11,961.766
2011-03-14,960.784
2011-03-15,929.765
2011-03-16,932.373
2011-03-17,951.44
2011-03-18,972.616
2011-03-21,991.522
2011-03-22,990.826
2011-03-23,997.026
2011-03-24,1012.415
2011-03-25,1015.119
2011-03-28,1010.306
2011-03-29,996.449
2011-03-30,1012.453
2011-03-31,1019.673
2011-04-01,1032.581
2011-04-04,1033.66
2011-04-05,1042.134
2011-04-06,1049.769
2011-04-07,1037.795
2011-04-08,1052.423
2011-04-11,1054.916
2011-04-12,1028.11
2011-04-13,1038.417
2011-04-14,1029.03
2011-04-15,1030.823
2011-04-18,987.822
2011-04-19,1002.885
2011-04-20,1027.108
2011-04-21,1027.904
2011-04-22,1027.904
2011-04-25,1026.122
2011-04-26,1044.13
2011-04-27,1042.454
2011-04-28,1055.495
2011-04-29,1069.277
2011-05-02,1068.902
2011-05-03,1042.875
2011-05-04,1005.367
2011-05-05,991.984
2011-05-06,994.206
2011-05-09,981.538
2011-05-10,994.542
2011-05-11,985.977
2011-05-12,956.894
2011-05-13,964.5
2011-05-16,964.316
2011-05-17,951.285
2011-05-18,948.443
2011-05-19,951.628
2011-05-20,943.415
2011-05-23,914.901
2011-05-24,920.888
2011-05-25,916.803
2011-05-26,927.036
2011-05-27,953.097
2011-05-30,957.468
2011-05-31,965.663
2011-06-01,962.86
2011-06-02,960.885
2011-06-03,951.839
2011-06-06,944.34
2011-06-07,949.382
2011-06-08,913.823
2011-06-09,910.353
2011-06-10,886.959
2011-06-13,893.64
2011-06-14,911.626
2011-06-15,872.57
2011-06-16,853.787
2011-06-17,855.223
2011-06-20,839.227
2011-06-21,857.507
2011-06-22,867.177
2011-06-23,827.347
2011-06-24,827.787
2011-06-27,831.232
2011-06-28,843.554
2011-06-29,871.878
2011-06-30,892.634
2011-07-01,900.981
2011-07-04,913.728
2011-07-05,913.029
2011-07-06,890.312
2011-07-07,902.319
2011-07-08,880.547
2011-07-11,846.303
2011-07-12,826.117
2011-07-13,839.728
2011-07-14,836.616
2011-07-15,838.577
2011-07-18,822.527
2011-07-19,848.424
2011-07-20,861.518
2011-07-21,880.377
2011-07-22,887.272
2011-07-25,882.062
2011-07-26,890.435
2011-07-27,872.98
2011-07-28,865.58
2011-07-29,857.333
2011-08-01,847.393
2011-08-02,820.583
2011-08-03,798.658
2011-08-04,741.196
2011-08-05,715.068
2011-08-08,663.616
2011-08-09,668.077
2011-08-10,665.652
2011-08-11,683.215
2011-08-12,707.242
2011-08-15,747.955
2011-08-16,739.87
2011-08-17,763.104
2011-08-18,702.72
2011-08-19,697.289
2011-08-22,696.461
2011-08-23,692.103
2011-08-24,706.511
2011-08-25,704.012
2011-08-26,709.259
2011-08-29,734.74
2011-08-30,736.706
2011-08-31,762.736
2011-09-01,754.904
2011-09-02,732.557
2011-09-05,693.587
2011-09-06,697.098
2011-09-07,722.115
2011-09-08,725.157
2011-09-09,696.439
2011-09-12,656.568
2011-09-13,647.763
2011-09-14,652.278
2011-09-15,686.774
2011-09-16,690.902
2011-09-19,655.629
2011-09-20,669.981
2011-09-21,661.466
2011-09-22,610.324
2011-09-23,602.72
2011-09-26,593.751
2011-09-27,629.795
2011-09-28,616.195
2011-09-29,624.21
2011-09-30,607.459
2011-10-03,578.188
2011-10-04,550.134
2011-10-05,576.85
2011-10-06,598.422
2011-10-07,602.817
2011-10-10,638.436
2011-10-11,630.85
2011-10-12,664.297
2011-10-13,644.569
2011-10-14,670.42
2011-10-17,665.605
2011-10-18,662.012
2011-10-19,665.77
2011-10-20,652.286
2011-10-21,694.74
2011-10-24,711.405
2011-10-25,706.491
2011-10-26,704.064
2011-10-27,753.661
2011-10-28,738.515
2011-10-31,708.486
2011-11-01,658.975
2011-11-02,673.849
2011-11-03,694.183
2011-11-04,694.498
2011-11-07,699.786
2011-11-08,709.34
2011-11-09,673.443
2011-11-10,669.833
2011-11-11,699.437
2011-11-14,686.823
2011-11-15,680.637
2011-11-16,679.79
2011-11-17,660.838
2011-11-18,660.479
2011-11-21,629.545
2011-11-22,619.147
2011-11-23,584.063
2011-11-24,589.167
2011-11-25,589.252
2011-11-28,616.39
2011-11-29,620.769
2011-11-30,659.442
2011-12-01,650.118
2011-12-02,656.859
2011-12-05,671.895
2011-12-06,668.888
2011-12-07,664.607
2011-12-08,643.907
2011-12-09,656.818
2011-12-12,626.949
2011-12-13,624.468
2011-12-14,592.102
2011-12-15,602.366
2011-12-16,610.546
2011-12-19,612.211
2011-12-20,632.756
2011-12-21,625.906
2011-12-22,633.93
2011-12-23,638.819
2011-12-26,638.819
2011-12-27,645.403
2011-12-28,628.752
2011-12-29,630.337
2011-12-30,641.775
2012-01-02,645.28
2012-01-03,655.479
2012-01-04,650.366
2012-01-05,646.086
2012-01-06,644.47
2012-01-09,638.913
2012-01-10,653.511
2012-01-11,648.229
2012-01-12,664.177
2012-01-13,654.951
2012-01-16,659.375
2012-01-17,664.667
2012-01-18,674.338
2012-01-19,697.377
2012-01-20,694.033
2012-01-23,708.613
2012-01-24,692.041
2012-01-25,694.342
2012-01-26,708.421
2012-01-27,713.014
2012-01-30,702.511
2012-01-31,703.811
2012-02-01,726.779
2012-02-02,725.456
2012-02-03,727.979
2012-02-06,730.572
2012-02-07,724.531
2012-02-08,729.75
2012-02-09,733.702
2012-02-10,737.239
2012-02-13,743.349
2012-02-14,728.132
2012-02-15,720.196
2012-02-16,717.592
2012-02-17,736.054
2012-02-20,746.01
2012-02-21,747.129
2012-02-22,749.527
2012-02-23,742.742
2012-02-24,754.114
2012-02-27,750.483
2012-02-28,753.418
2012-02-29,752.443
2012-03-01,745.766
2012-03-02,742.985
2012-03-05,735.258
2012-03-06,695.354
2012-03-07,708.176
2012-03-08,733.516
2012-03-09,722.663
2012-03-12,719.23
2012-03-13,729.31
2012-03-14,727.159
2012-03-15,732.016
2012-03-16,748.362
2012-03-19,749.509
2012-03-20,732.598
2012-03-21,732.527
2012-03-22,716.515
2012-03-23,729.206
2012-03-26,743.495
2012-03-27,738.048
2012-03-28,725.621
2012-03-29,714.83
2012-03-30,727.434
2012-04-02,732.17
2012-04-03,726.558
2012-04-04,711.493
2012-04-05,710.453
2012-04-06,710.453
2012-04-09,707.7
2012-04-10,678.093
2012-04-11,681.34
2012-04-12,693.738
2012-04-13,686.034
2012-04-16,678.373
2012-04-17,705.811
2012-04-18,719.75
2012-04-19,718.39
2012-04-20,720.864
2012-04-23,701.215
2012-04-24,712.075
2012-04-25,728.657
2012-04-26,725.81
2012-04-27,725.694
2012-04-30,726.129
2012-05-01,727.017
2012-05-02,724.619
2012-05-03,723.823
2012-05-04,699.202
2012-05-07,702.584
2012-05-08,673.491
2012-05-09,667.184
2012-05-10,681.605
2012-05-11,683.485
2012-05-14,654.409
2012-05-15,644.806
2012-05-16,640.078
2012-05-17,637.227
2012-05-18,621.317
2012-05-21,635.018
2012-05-22,651.391
2012-05-23,625.4
2012-05-24,627.121
2012-05-25,625.228
2012-05-28,627.285
2012-05-29,631.142
2012-05-30,613.321
2012-05-31,609.537
2012-06-01,589.448
2012-06-04,577.069
2012-06-05,583.487
2012-06-06,607.12
2012-06-07,620.652
2012-06-08,612.254
2012-06-11,611.219
2012-06-12,605.021
2012-06-13,600.731
2012-06-14,606.493
2012-06-15,629.792
2012-06-18,621.725
2012-06-19,638.597
2012-06-20,652.286
2012-06-21,640.358
2012-06-22,623.81
2012-06-25,604.304
2012-06-26,601.155
2012-06-27,616.515
2012-06-28,620.481
2012-06-29,661.37
2012-07-02,668.024
2012-07-03,683.208
2012-07-04,673.334
2012-07-05,666.884
2012-07-06,646.322
2012-07-09,644.107
2012-07-10,651.669
2012-07-11,646.954
2012-07-12,639.742
2012-07-13,662.574
2012-07-16,664.188
2012-07-17,675.115
2012-07-18,682.974
2012-07-19,690.183
2012-07-20,677.474
2012-07-23,652.992
2012-07-24,649.557
2012-07-25,651.927
2012-07-26,675.957
2012-07-27,681.224
2012-07-30,680.229
2012-07-31,682.908
2012-08-01,680.888
2012-08-02,667.374
2012-08-03,695.305
2012-08-06,704.96
2012-08-07,711.249
2012-08-08,705.074
2012-08-09,706.445
2012-08-10,702.235
2012-08-13,700.501
2012-08-14,703.452
2012-08-15,700.377
2012-08-16,704.315
2012-08-17,714.249
2012-08-20,714.354
2012-08-21,727.415
2012-08-22,723.663
2012-08-23,719.123
2012-08-24,717.277
2012-08-27,718.683
2012-08-28,715.522
2012-08-29,714.884
2012-08-30,708.888
2012-08-31,718.425
2012-09-03,722.867
2012-09-04,718.35
2012-09-05,716.619
2012-09-06,730.372
2012-09-07,751.288
2012-09-10,755.137
2012-09-11,759.531
2012-09-12,763.105
2012-09-13,757.221
2012-09-14,795.238
2012-09-17,788.368
2012-09-18,776.367
2012-09-19,773.919
2012-09-20,757.176
2012-09-21,764.152
2012-09-24,754.808
2012-09-25,764.327
2012-09-26,738.877
2012-09-27,751.237
2012-09-28,755.592
2012-10-01,765.48
2012-10-02,770.391
2012-10-03,757.029
2012-10-04,766.261
2012-10-05,783.926
2012-10-08,774.375
2012-10-09,769.922
2012-10-10,760.169
2012-10-11,765.869
2012-10-12,766.279
2012-10-15,760.868
2012-10-16,773.518
2012-10-17,774.48
2012-10-18,773.691
2012-10-19,771.304
2012-10-22,768.432
2012-10-23,739.006
2012-10-24,746.405
2012-10-25,753.047
2012-10-26,752.871
2012-10-29,751.356
2012-10-30,758.446
2012-10-31,763.487
2012-11-01,781.033
2012-11-02,774.123
2012-11-05,766.274
2012-11-06,775.212
2012-11-07,761.219
2012-11-08,757.361
2012-11-09,750.816
2012-11-12,741.961
2012-11-13,728.334
2012-11-14,729.109
2012-11-15,713.979
2012-11-16,704.485
2012-11-19,727.477
2012-11-20,732.165
2012-11-21,737.72
2012-11-22,751.214
2012-11-23,756.299
2012-11-26,755.721
2012-11-27,753.218
2012-11-28,744.454
2012-11-29,755.025
2012-11-30,756.473
2012-12-03,759.825
2012-12-04,757.636
2012-12-05,755.98
2012-12-06,765.579
2012-12-07,759.613
2012-12-10,757.263
2012-12-11,767.063
2012-12-12,778.703
2012-12-13,777.73
2012-12-14,780.671
2012-12-17,782.164
2012-12-18,787.843
2012-12-19,799.942
2012-12-20,799.38
2012-12-21,799.07
2012-12-24,793.708
2012-12-25,793.708
2012-12-26,794.999
2012-12-27,794.594
2012-12-28,790.131
2012-12-31,793.126
2013-01-01,793.126
2013-01-02,824.328
2013-01-03,822.648
2013-01-04,823.645
2013-01-07,826.481
2013-01-08,830.797
2013-01-09,831.378
2013-01-10,840.796
2013-01-11,842.528
2013-01-14,843.667
2013-01-15,830.933
2013-01-16,829.205
2013-01-17,837.838
2013-01-18,831.352
2013-01-21,838.355
2013-01-22,837.288
2013-01-23,851.29
2013-01-24,838.807
2013-01-25,838.003
2013-01-28,831.188
2013-01-29,835.519
2013-01-30,833.65
2013-01-31,835.0
2013-02-01,848.007
2013-02-04,836.288
2013-02-05,827.4
2013-02-06,826.075
2013-02-07,819.4
2013-02-08,827.334
2013-02-11,824.587
2013-02-12,839.518
2013-02-13,831.649
2013-02-14,821.491
2013-02-15,816.432
2013-02-18,818.091
2013-02-19,826.236
2013-02-20,831.302
2013-02-21,802.681
2013-02-22,798.66
2013-02-25,810.1
2013-02-26,802.277
2013-02-27,801.818
2013-02-28,799.223
2013-03-01,787.946
2013-03-04,787.996
2013-03-05,805.846
2013-03-06,806.155
2013-03-07,812.471
2013-03-08,807.162
2013-03-11,802.951
2013-03-12,811.484
2013-03-13,802.893
2013-03-14,805.301
2013-03-15,798.315
2013-03-18,789.219
2013-03-19,782.255
2013-03-20,776.525
2013-03-21,772.486
2013-03-22,774.46
2013-03-25,766.408
2013-03-26,767.928
2013-03-27,765.675
2013-03-28,768.786
2013-03-29,768.786
2013-04-01,770.742
2013-04-02,778.186
2013-04-03,784.216
2013-04-04,776.752
2013-04-05,774.211
2013-04-08,775.416
2013-04-09,784.313
2013-04-10,789.163
2013-04-11,797.906
2013-04-12,788.436
2013-04-15,764.355
2013-04-16,757.9
2013-04-17,739.468
2013-04-18,729.542
2013-04-19,740.025
2013-04-22,728.805
2013-04-23,732.851
2013-04-24,740.992
2013-04-25,758.384
2013-04-26,762.626
2013-04-29,756.074
2013-04-30,761.397
2013-05-01,760.723
2013-05-02,763.213
2013-05-03,778.434
2013-05-06,772.874
2013-05-07,775.113
2013-05-08,793.098
2013-05-09,790.902
2013-05-10,788.558
2013-05-13,791.622
2013-05-14,792.27
2013-05-15,785.32
2013-05-16,798.528
2013-05-17,792.065
2013-05-20,796.023
2013-05-21,811.917
2013-05-22,816.099
2013-05-23,789.769
2013-05-24,787.505
2013-05-27,794.131
2013-05-28,800.715
2013-05-29,794.464
2013-05-30,804.405
2013-05-31,798.974
2013-06-03,801.633
2013-06-04,804.07
2013-06-05,797.091
2013-06-06,794.781
2013-06-07,801.96
2013-06-10,790.246
2013-06-11,773.804
2013-06-12,785.01
2013-06-13,778.262
2013-06-14,791.665
2013-06-17,798.653
2013-06-18,801.181
2013-06-19,802.972
2013-06-20,749.155
2013-06-21,737.942
2013-06-24,708.092
2013-06-25,716.78
2013-06-26,729.445
2013-06-27,736.201
2013-06-28,731.307
2013-07-01,741.544
2013-07-02,749.182
2013-07-03,734.575
2013-07-04,746.923
2013-07-05,734.338
2013-07-08,749.25
2013-07-09,747.327
2013-07-10,760.131
2013-07-11,784.594
2013-07-12,787.599
2013-07-15,794.793
2013-07-16,810.063
2013-07-17,807.528
2013-07-18,809.989
2013-07-19,815.84
2013-07-22,822.332
2013-07-23,830.993
2013-07-24,826.954
2013-07-25,830.986
2013-07-26,828.605
2013-07-29,828.951
2013-07-30,828.135
2013-07-31,826.269
2013-08-01,826.424
2013-08-02,824.603
2013-08-05,830.603
2013-08-06,832.384
2013-08-07,832.172
2013-08-08,839.424
2013-08-09,852.476
2013-08-12,852.578
2013-08-13,839.738
2013-08-14,848.995
2013-08-15,830.507
2013-08-16,840.539
2013-08-19,849.043
2013-08-20,826.023
2013-08-21,809.029
2013-08-22,811.992
2013-08-23,822.314
2013-08-26,812.743
2013-08-27,800.819
2013-08-28,796.273
2013-08-29,795.481
2013-08-30,785.78
2013-09-02,801.99
2013-09-03,801.556
2013-09-04,803.066
2013-09-05,799.337
2013-09-06,807.217
2013-09-09,825.201
2013-09-10,844.375
2013-09-11,848.186
2013-09-12,848.197
2013-09-13,847.29
2013-09-16,857.154
2013-09-17,852.941
2013-09-18,850.617
2013-09-19,856.268
2013-09-20,841.429
2013-09-23,835.447
2013-09-24,809.608
2013-09-25,803.301
2013-09-26,806.163
2013-09-27,800.745
2013-09-30,782.665
2013-10-01,793.186
2013-10-02,790.098
2013-10-03,807.013
2013-10-04,806.188
2013-10-07,797.824
2013-10-08,782.72
2013-10-09,771.254
2013-10-10,783.595
2013-10-11,791.989
2013-10-14,791.275
2013-10-15,791.804
2013-10-16,788.563
2013-10-17,799.733
2013-10-18,811.993
2013-10-21,817.828
2013-10-22,825.469
2013-10-23,816.575
2013-10-24,823.363
2013-10-25,824.866
2013-10-28,814.714
2013-10-29,822.186
2013-10-30,820.41
2013-10-31,809.45
2013-11-01,809.278
2013-11-04,810.135
2013-11-05,804.517
2013-11-06,819.206
2013-11-07,799.485
2013-11-08,776.563
2013-11-11,790.058
2013-11-12,770.948
2013-11-13,766.775
2013-11-14,775.037
2013-11-15,785.735
2013-11-18,786.394
2013-11-19,783.188
2013-11-20,777.796
2013-11-21,766.004
2013-11-22,776.147
2013-11-25,766.39
2013-11-26,764.957
2013-11-27,773.662
2013-11-28,776.728
2013-11-29,782.146
2013-12-02,777.698
2013-12-03,769.821
2013-12-04,753.476
2013-12-05,746.996
2013-12-06,746.594
2013-12-09,747.427
2013-12-10,752.043
2013-12-11,740.635
2013-12-12,724.621
2013-12-13,728.344
2013-12-16,732.381
2013-12-17,730.936
2013-12-18,732.444
2013-12-19,730.07
2013-12-20,743.474
2013-12-23,759.946
2013-12-24,758.562
2013-12-25,758.562
2013-12-26,758.464
2013-12-27,780.316
2013-12-30,794.619
2013-12-31,796.079
2014-01-01,796.079
2014-01-02,775.784
2014-01-03,779.602
2014-01-06,771.84
2014-01-07,768.787
2014-01-08,771.529
2014-01-09,790.946
2014-01-10,802.718
2014-01-13,813.544
2014-01-14,812.533
2014-01-15,810.349
2014-01-16,801.854
2014-01-17,803.488
2014-01-20,801.0
2014-01-21,803.322
2014-01-22,806.403
2014-01-23,801.176
2014-01-24,780.276
2014-01-27,765.7
2014-01-28,771.996
2014-01-29,764.423
2014-01-30,754.614
2014-01-31,745.36
2014-02-03,744.46
2014-02-04,741.99
2014-02-05,747.423
2014-02-06,767.294
2014-02-07,770.812
2014-02-10,787.814
2014-02-11,786.693
2014-02-12,788.755
2014-02-13,778.739
2014-02-14,781.542
2014-02-17,781.826
2014-02-18,781.077
2014-02-19,786.56
2014-02-20,781.941
2014-02-21,795.779
2014-02-24,804.286
2014-02-25,797.606
2014-02-26,803.721
2014-02-27,806.518
2014-02-28,824.074
2014-03-03,802.128
2014-03-04,817.812
2014-03-05,824.118
2014-03-06,829.403
2014-03-07,831.483
2014-03-10,820.853
2014-03-11,827.995
2014-03-12,810.776
2014-03-13,802.266
2014-03-14,790.545
2014-03-17,802.192
2014-03-18,807.188
2014-03-19,800.792
2014-03-20,795.573
2014-03-21,801.152
2014-03-24,799.096
2014-03-25,808.568
2014-03-26,816.297
2014-03-27,816.069
2014-03-28,819.55
2014-03-31,831.172
2014-04-01,831.856
2014-04-02,836.949
2014-04-03,825.517
2014-04-04,837.99
2014-04-07,828.272
2014-04-08,825.329
2014-04-09,834.209
2014-04-10,833.429
2014-04-11,811.836
2014-04-14,804.413
2014-04-15,802.986
2014-04-16,796.787
2014-04-17,796.567
2014-04-18,796.567
2014-04-21,794.329
2014-04-22,817.717
2014-04-23,811.396
2014-04-24,815.349
2014-04-25,822.531
2014-04-28,824.761
2014-04-29,832.448
2014-04-30,841.276
2014-05-01,843.876
2014-05-02,857.615
2014-05-05,853.32
2014-05-06,852.324
2014-05-07,854.865
2014-05-08,863.031
2014-05-09,846.279
2014-05-12,859.306
2014-05-13,857.544
2014-05-14,861.324
2014-05-15,848.412
2014-05-16,840.539
2014-05-19,838.816
2014-05-20,835.974
2014-05-21,841.731
2014-05-22,844.014
2014-05-23,850.146
2014-05-26,847.384
2014-05-27,849.008
2014-05-28,850.633
2014-05-29,853.716
2014-05-30,847.893
2014-06-02,850.964
2014-06-03,846.764
2014-06-04,848.07
2014-06-05,853.787
2014-06-06,868.711
2014-06-09,866.58
2014-06-10,870.657
2014-06-11,863.508
2014-06-12,868.329
2014-06-13,867.379
2014-06-16,867.927
2014-06-17,864.463
2014-06-18,869.389
2014-06-19,864.98
2014-06-20,861.75
2014-06-23,872.187
2014-06-24,863.626
2014-06-25,848.81
2014-06-26,848.465
2014-06-27,848.736
2014-06-30,852.518
2014-07-01,848.484
2014-07-02,849.611
2014-07-03,854.311
2014-07-04,855.663
2014-07-07,857.868
2014-07-08,844.066
2014-07-09,844.338
2014-07-10,824.011
2014-07-11,825.902
2014-07-14,834.726
2014-07-15,829.848
2014-07-16,834.884
2014-07-17,831.646
2014-07-18,826.173
2014-07-21,829.115
2014-07-22,834.898
2014-07-23,840.124
2014-07-24,826.442
2014-07-25,826.462
2014-07-28,819.885
2014-07-29,821.087
2014-07-30,813.488
2014-07-31,805.525
2014-08-01,794.515
2014-08-04,797.177
2014-08-05,800.566
2014-08-06,794.81
2014-08-07,778.195
2014-08-08,772.838
2014-08-11,801.693
2014-08-12,794.848
2014-08-13,797.283
2014-08-14,801.252
2014-08-15,807.216
2014-08-18,811.617
2014-08-19,812.789
2014-08-20,810.599
2014-08-21,811.158
2014-08-22,801.621
2014-08-25,805.959
2014-08-26,811.404
2014-08-27,805.867
2014-08-28,802.182
2014-08-29,797.756
2014-09-01,792.379
2014-09-02,786.197
2014-09-03,781.052
2014-09-04,785.349
2014-09-05,773.713
2014-09-08,769.149
2014-09-09,765.342
2014-09-10,767.514
2014-09-11,755.137
2014-09-12,753.456
2014-09-15,745.403
2014-09-16,744.204
2014-09-17,750.756
2014-09-18,761.386
2014-09-19,763.954
2014-09-22,760.614
2014-09-23,753.814
2014-09-24,751.373
2014-09-25,743.292
2014-09-26,738.301
2014-09-29,738.525
2014-09-30,748.073
2014-10-01,733.902
2014-10-02,710.942
2014-10-03,704.105
2014-10-06,704.932
2014-10-07,695.167
2014-10-08,702.963
2014-10-09,695.804
2014-10-10,676.396
2014-10-13,674.432
2014-10-14,681.288
2014-10-15,665.156
2014-10-16,652.054
2014-10-17,680.801
2014-10-20,676.999
2014-10-21,696.307
2014-10-22,704.408
2014-10-23,701.035
2014-10-24,696.575
2014-10-27,692.726
2014-10-28,696.231
2014-10-29,700.622
2014-10-30,690.417
2014-10-31,688.319
2014-11-03,688.875
2014-11-04,675.058
2014-11-05,681.895
2014-11-06,685.227
2014-11-07,690.89
2014-11-10,707.248
2014-11-11,702.018
2014-11-12,707.699
2014-11-13,701.101
2014-11-14,706.988
2014-11-17,706.311
2014-11-18,710.829
2014-11-19,700.48
2014-11-20,703.205
2014-11-21,709.593
2014-11-24,706.758
2014-11-25,698.93
2014-11-26,691.853
2014-11-27,656.975
2014-11-28,631.254
2014-12-01,633.514
2014-12-02,634.33
2014-12-03,634.382
2014-12-04,626.031
2014-12-05,614.414
2014-12-08,601.083
2014-12-09,596.169
2014-12-10,591.312
2014-12-11,577.641
2014-12-12,569.819
2014-12-15,565.734
2014-12-16,553.142
2014-12-17,568.923
2014-12-18,594.509
2014-12-19,600.595
2014-12-22,609.104
2014-12-23,609.711
2014-12-24,606.357
2014-12-25,606.357
2014-12-26,605.586
2014-12-29,607.467
2014-12-30,606.834
2014-12-31,599.796
2015-01-01,599.796
2015-01-02,602.69
2015-01-05,583.646
2015-01-06,580.686
2015-01-07,575.426
2015-01-08,587.099
2015-01-09,580.324
2015-01-12,563.499
2015-01-13,567.715
2015-01-14,572.472
2015-01-15,572.404
2015-01-16,571.904
2015-01-19,582.62
2015-01-20,574.552
2015-01-21,579.835
2015-01-22,576.547
2015-01-23,560.697
2015-01-26,565.644
2015-01-27,562.495
2015-01-28,560.729
2015-01-29,553.118
2015-01-30,559.119
2015-02-02,581.209
2015-02-03,598.567
2015-02-04,585.768
2015-02-05,595.38
2015-02-06,590.866
2015-02-09,591.228
2015-02-10,591.859
2015-02-11,574.183
2015-02-12,579.248
2015-02-13,599.5
2015-02-16,612.284
2015-02-17,609.132
2015-02-18,616.007
2015-02-19,598.673
2015-02-20,608.349
2015-02-23,595.262
2015-02-24,596.739
2015-02-25,599.959
2015-02-26,596.761
2015-02-27,598.851
2015-03-02,592.245
2015-03-03,596.587
2015-03-04,580.867
2015-03-05,592.35
2015-03-06,587.889
2015-03-09,582.937
2015-03-10,559.049
2015-03-11,556.141
2015-03-12,564.48
2015-03-13,554.384
2015-03-16,542.004
2015-03-17,539.37
2015-03-18,540.155
2015-03-19,555.391
2015-03-20,568.729
2015-03-23,585.21
2015-03-24,586.21
2015-03-25,576.139
2015-03-26,565.546
2015-03-27,558.774
2015-03-30,559.541
2015-03-31,557.407
2015-04-01,559.832
2015-04-02,565.123
2015-04-03,565.123
2015-04-06,570.014
2015-04-07,577.505
2015-04-08,577.264
2015-04-09,574.901
2015-04-10,591.598
2015-04-13,583.812
2015-04-14,596.771
2015-04-15,605.67
2015-04-16,617.719
2015-04-17,608.209
2015-04-20,604.536
2015-04-21,604.842
2015-04-22,595.17
2015-04-23,603.485
2015-04-24,616.354
2015-04-27,628.422
2015-04-28,619.439
2015-04-29,616.464
2015-04-30,626.097
2015-05-01,622.462
2015-05-04,628.536
2015-05-05,638.161
2015-05-06,650.638
2015-05-07,632.045
2015-05-08,633.579
2015-05-11,635.279
2015-05-12,642.819
2015-05-13,663.156
2015-05-14,662.482
2015-05-15,664.047
2015-05-18,658.027
2015-05-19,635.939
2015-05-20,631.797
2015-05-21,637.031
2015-05-22,633.258
2015-05-25,633.258
2015-05-26,619.216
2015-05-27,615.828
2015-05-28,611.472
2015-05-29,613.31
2015-06-01,598.293
2015-06-02,615.829
2015-06-03,631.919
2015-06-04,625.853
2015-06-05,611.505
2015-06-08,620.182
2015-06-09,620.762
2015-06-10,625.832
2015-06-11,618.435
2015-06-12,621.547
2015-06-15,607.769
2015-06-16,604.891
2015-06-17,610.079
2015-06-18,606.331
2015-06-19,603.603
2015-06-22,616.751
2015-06-23,615.901
2015-06-24,609.583
2015-06-25,609.082
2015-06-26,604.717
2015-06-29,594.904
2015-06-30,595.673
2015-07-01,595.06
2015-07-02,594.96
2015-07-03,585.512
2015-07-06,574.685
2015-07-07,553.408
2015-07-08,559.705
2015-07-09,576.81
2015-07-10,585.779
2015-07-13,588.242
2015-07-14,589.431
2015-07-15,586.76
2015-07-16,596.095
2015-07-17,590.053
2015-07-20,583.898
2015-07-21,594.434
2015-07-22,582.923
2015-07-23,581.891
2015-07-24,580.444
