Date,SINGAPORE LARGE CAP Large Cap
2015-03-06,1184.468
2015-03-09,1178.38
2015-03-10,1168.977
2015-03-11,1164.641
2015-03-12,1170.413
2015-03-13,1158.716
2015-03-16,1165.431
2015-03-17,1162.284
2015-03-18,1161.59
2015-03-19,1173.287
2015-03-20,1189.519
2015-03-23,1205.134
2015-03-24,1205.821
2015-03-25,1209.422
2015-03-26,1215.779
2015-03-27,1221.127
2015-03-30,1215.07
2015-03-31,1213.306
2015-04-01,1220.672
2015-04-02,1230.684
2015-04-03,1230.684
2015-04-06,1240.069
2015-04-07,1234.734
2015-04-08,1238.339
2015-04-09,1236.286
2015-04-10,1233.926
2015-04-13,1230.041
2015-04-14,1262.37
2015-04-15,1266.771
2015-04-16,1270.418
2015-04-17,1279.842
2015-04-20,1268.652
2015-04-21,1264.866
2015-04-22,1266.797
2015-04-23,1273.154
2015-04-24,1293.12
2015-04-27,1305.082
2015-04-28,1311.99
2015-04-29,1313.364
2015-04-30,1306.987
2015-05-01,1303.248
2015-05-04,1294.773
2015-05-05,1287.411
2015-05-06,1295.144
2015-05-07,1277.768
2015-05-08,1286.106
2015-05-11,1287.659
2015-05-12,1273.388
2015-05-13,1289.349
2015-05-14,1296.773
2015-05-15,1294.322
2015-05-18,1290.037
2015-05-19,1278.534
2015-05-20,1269.836
2015-05-21,1273.547
2015-05-22,1275.859
2015-05-25,1272.707
2015-05-26,1260.496
2015-05-27,1241.105
2015-05-28,1235.566
2015-05-29,1230.766
2015-06-01,1226.583
2015-06-02,1205.005
2015-06-03,1221.263
2015-06-04,1222.421
2015-06-05,1208.28
2015-06-08,1198.31
2015-06-09,1206.984
2015-06-10,1229.791
2015-06-11,1231.828
2015-06-12,1235.042
2015-06-15,1217.871
2015-06-16,1215.057
2015-06-17,1223.838
2015-06-18,1231.989
2015-06-19,1231.685
2015-06-22,1238.927
2015-06-23,1239.147
2015-06-24,1237.245
2015-06-25,1237.227
2015-06-26,1217.579
2015-06-29,1204.87
2015-06-30,1221.85
2015-07-01,1218.554
2015-07-02,1221.838
2015-07-03,1231.159
2015-07-06,1228.042
2015-07-07,1225.22
2015-07-08,1214.203
2015-07-09,1206.711
2015-07-10,1211.739
2015-07-13,1217.567
2015-07-14,1214.788
2015-07-15,1214.191
2015-07-16,1223.858
2015-07-17,1223.142
2015-07-20,1226.121
2015-07-21,1234.727
2015-07-22,1226.008
2015-07-23,1225.439
2015-07-24,1220.421
2015-07-27,1210.52
2015-07-28,1203.79
2015-07-29,1206.219
2015-07-30,1187.696
2015-07-31,1174.561
2015-08-03,1162.911
2015-08-04,1165.484
2015-08-05,1150.969
2015-08-06,1152.869
2015-08-07,1152.827
2015-08-10,1153.452
2015-08-11,1115.197
2015-08-12,1078.472
2015-08-13,1098.437
2015-08-14,1103.199
2015-08-17,1084.124
2015-08-18,1084.878
2015-08-19,1079.063
2015-08-20,1066.752
2015-08-21,1050.713
2015-08-24,1004.417
2015-08-25,1036.673
2015-08-26,1024.105
2015-08-27,1052.203
2015-08-28,1044.1
2015-08-31,1026.332
2015-09-01,1011.603
2015-09-02,1006.587
2015-09-03,1017.046
2015-09-04,999.125
2015-09-07,989.84
2015-09-08,1007.43
2015-09-09,1032.781
2015-09-10,1014.516
2015-09-11,1014.552
2015-09-14,1019.136
2015-09-15,1013.472
2015-09-16,1023.384
2015-09-17,1031.377
2015-09-18,1033.061
2015-09-21,1018.363
2015-09-22,1007.469
2015-09-23,994.081
2015-09-24,993.418
2015-09-25,987.735
2015-09-28,967.324
2015-09-29,967.657
2015-09-30,973.219
2015-10-01,969.447
2015-10-02,961.914
2015-10-05,990.531
2015-10-06,1010.529
2015-10-07,1045.861
2015-10-08,1042.572
2015-10-09,1075.773
2015-10-12,1082.979
2015-10-13,1063.017
2015-10-14,1074.197
2015-10-15,1090.482
2015-10-16,1095.385
2015-10-19,1088.032
2015-10-20,1083.514
2015-10-21,1084.525
2015-10-22,1088.066
2015-10-23,1101.082
2015-10-26,1108.214
2015-10-27,1092.362
2015-10-28,1089.421
2015-10-29,1067.287
2015-10-30,1071.126
2015-11-02,1062.072
2015-11-03,1076.279
2015-11-04,1087.694
2015-11-05,1076.989
2015-11-06,1061.767
2015-11-09,1052.687
2015-11-10,1054.13
2015-11-11,1050.438
2015-11-12,1041.893
2015-11-13,1029.195
2015-11-16,1026.648
2015-11-17,1026.401
2015-11-18,1014.162
2015-11-19,1036.491
2015-11-20,1036.662
2015-11-23,1023.473
2015-11-24,1036.097
2015-11-25,1026.285
2015-11-26,1021.083
2015-11-27,1009.448
2015-11-30,1011.359
2015-12-01,1016.935
2015-12-02,1021.363
2015-12-03,1029.296
2015-12-04,1033.85
2015-12-07,1037.977
2015-12-08,1027.143
2015-12-09,1023.656
2015-12-10,1022.932
2015-12-11,1010.934
2015-12-14,1004.828
2015-12-15,1004.219
2015-12-16,1013.701
2015-12-17,1012.103
2015-12-18,1011.575
2015-12-21,1016.848
2015-12-22,1019.817
2015-12-23,1025.265
2015-12-24,1029.648
2015-12-25,1029.648
2015-12-28,1029.202
2015-12-29,1028.554
2015-12-30,1027.865
2015-12-31,1023.636
2016-01-01,1023.636
2016-01-04,996.673
2016-01-05,993.691
2016-01-06,975.74
2016-01-07,952.374
2016-01-08,955.49
2016-01-11,946.2
2016-01-12,936.106
2016-01-13,942.871
2016-01-14,920.257
2016-01-15,914.663
2016-01-18,900.68
2016-01-19,916.744
2016-01-20,886.858
2016-01-21,879.689
2016-01-22,902.752
2016-01-25,906.684
2016-01-26,891.451
2016-01-27,886.373
2016-01-28,894.417
2016-01-29,921.774
2016-02-01,907.214
2016-02-02,895.358
2016-02-03,890.196
2016-02-04,910.4
2016-02-05,930.799
2016-02-08,929.972
2016-02-09,937.066
2016-02-10,923.501
2016-02-11,910.943
2016-02-12,907.567
2016-02-15,931.543
2016-02-16,942.018
2016-02-17,927.248
2016-02-18,944.66
2016-02-19,939.778
2016-02-22,943.28
2016-02-23,942.272
2016-02-24,924.565
2016-02-25,921.285
2016-02-26,935.908
2016-02-29,942.898
2016-03-01,949.875
2016-03-02,971.825
2016-03-03,1004.497
2016-03-04,1033.61
2016-03-07,1025.062
2016-03-08,1006.07
2016-03-09,1022.209
2016-03-10,1018.762
2016-03-11,1033.496
2016-03-14,1037.9
2016-03-15,1032.303
2016-03-16,1033.336
2016-03-17,1073.368
2016-03-18,1081.503
2016-03-21,1068.315
2016-03-22,1062.809
2016-03-23,1060.144
2016-03-24,1041.879
2016-03-25,1041.879
2016-03-28,1037.982
2016-03-29,1035.254
2016-03-30,1070.692
2016-03-31,1061.356
2016-04-01,1049.285
2016-04-04,1053.91
2016-04-05,1035.731
2016-04-06,1043.563
2016-04-07,1045.407
2016-04-08,1043.852
2016-04-11,1047.888
2016-04-12,1048.261
2016-04-13,1073.359
2016-04-14,1075.998
2016-04-15,1084.199
2016-04-18,1086.58
2016-04-19,1117.673
2016-04-20,1112.247
2016-04-21,1109.643
2016-04-22,1100.593
2016-04-25,1087.716
2016-04-26,1088.126
2016-04-27,1081.023
2016-04-28,1078.042
2016-04-29,1071.903
2016-05-02,1073.14
2016-05-03,1056.063
2016-05-04,1037.873
2016-05-05,1035.534
2016-05-06,1021.8
2016-05-09,1027.903
2016-05-10,1015.628
2016-05-11,1014.173
2016-05-12,1017.593
2016-05-13,1011.633
2016-05-16,1011.207
2016-05-17,1029.618
2016-05-18,1020.605
2016-05-19,1005.854
2016-05-20,1012.585
2016-05-23,1017.092
2016-05-24,1006.298
2016-05-25,1014.975
2016-05-26,1023.023
2016-05-27,1034.353
2016-05-30,1028.451
2016-05-31,1031.606
2016-06-01,1028.679
2016-06-02,1031.521
2016-06-03,1047.009
2016-06-06,1061.364
2016-06-07,1071.592
2016-06-08,1083.195
2016-06-09,1073.298
2016-06-10,1060.489
2016-06-13,1046.99
2016-06-14,1036.24
2016-06-15,1041.269
2016-06-16,1031.531
2016-06-17,1037.013
2016-06-20,1061.296
2016-06-21,1059.757
2016-06-22,1059.571
2016-06-23,1063.045
2016-06-24,1033.476
2016-06-27,1018.786
2016-06-28,1035.156
2016-06-29,1057.23
2016-06-30,1079.21
2016-07-01,1082.5
2016-07-04,1085.727
2016-07-05,1080.162
2016-07-06,1078.284
2016-07-07,1078.706
2016-07-08,1076.724
2016-07-11,1086.539
2016-07-12,1098.784
2016-07-13,1101.221
2016-07-14,1103.766
2016-07-15,1106.49
2016-07-18,1108.237
2016-07-19,1100.236
2016-07-20,1104.343
2016-07-21,1100.874
2016-07-22,1104.151
2016-07-25,1093.822
2016-07-26,1096.414
2016-07-27,1102.005
2016-07-28,1094.59
2016-07-29,1080.416
2016-08-01,1088.897
2016-08-02,1082.478
2016-08-03,1072.824
2016-08-04,1073.502
2016-08-05,1067.547
2016-08-08,1086.068
2016-08-09,1088.693
2016-08-10,1093.532
2016-08-11,1090.981
2016-08-12,1089.324
2016-08-15,1097.882
2016-08-16,1094.1
2016-08-17,1084.895
2016-08-18,1087.61
2016-08-19,1083.161
2016-08-22,1082.244
2016-08-23,1087.328
2016-08-24,1092.452
2016-08-25,1098.916
2016-08-26,1092.356
2016-08-29,1071.338
2016-08-30,1067.728
2016-08-31,1064.16
2016-09-01,1064.445
2016-09-02,1058.661
2016-09-05,1079.628
2016-09-06,1105.378
2016-09-07,1107.988
2016-09-08,1111.222
2016-09-09,1092.252
2016-09-12,1091.529
2016-09-13,1064.928
2016-09-14,1062.538
2016-09-15,1062.505
2016-09-16,1068.228
2016-09-19,1077.937
2016-09-20,1076.278
2016-09-21,1078.631
2016-09-22,1082.795
2016-09-23,1080.959
2016-09-26,1076.639
2016-09-27,1080.942
2016-09-28,1080.043
2016-09-29,1091.233
2016-09-30,1082.53
2016-10-03,1080.304
2016-10-04,1080.365
2016-10-05,1081.11
2016-10-06,1079.251
2016-10-07,1074.453
2016-10-10,1072.176
2016-10-11,1062.948
2016-10-12,1044.854
2016-10-13,1037.044
2016-10-14,1037.031
2016-10-17,1039.484
2016-10-18,1046.875
2016-10-19,1051.854
2016-10-20,1047.611
2016-10-21,1040.274
2016-10-24,1051.686
2016-10-25,1052.136
2016-10-26,1045.855
2016-10-27,1042.364
2016-10-28,1038.593
2016-10-31,1039.911
2016-11-01,1044.22
2016-11-02,1048.4
2016-11-03,1047.157
2016-11-04,1041.077
2016-11-07,1041.43
2016-11-08,1051.591
2016-11-09,1036.122
2016-11-10,1042.987
2016-11-11,1037.47
2016-11-14,1027.364
2016-11-15,1034.496
2016-11-16,1033.488
2016-11-17,1043.101
2016-11-18,1041.754
2016-11-21,1036.581
2016-11-22,1035.229
2016-11-23,1037.805
2016-11-24,1045.722
2016-11-25,1056.581
2016-11-28,1066.001
2016-11-29,1066.008
2016-11-30,1072.923
2016-12-01,1087.485
2016-12-02,1086.499
2016-12-05,1093.9
2016-12-06,1100.404
2016-12-07,1106.037
2016-12-08,1101.595
2016-12-09,1089.049
2016-12-12,1091.021
2016-12-13,1095.511
2016-12-14,1098.52
2016-12-15,1073.336
2016-12-16,1072.684
2016-12-19,1066.451
2016-12-20,1066.154
2016-12-21,1064.002
2016-12-22,1051.952
2016-12-23,1049.168
2016-12-26,1049.168
2016-12-27,1053.384
2016-12-28,1053.646
2016-12-29,1052.017
2016-12-30,1052.552
2017-01-02,1052.552
2017-01-03,1048.978
2017-01-04,1066.96
2017-01-05,1088.287
2017-01-06,1081.405
2017-01-09,1086.312
2017-01-10,1097.851
2017-01-11,1093.467
2017-01-12,1103.883
2017-01-13,1111.413
2017-01-16,1109.227
2017-01-17,1118.335
2017-01-18,1106.968
2017-01-19,1104.975
2017-01-20,1109.529
2017-01-23,1120.793
2017-01-24,1130.653
2017-01-25,1134.09
2017-01-26,1133.535
2017-01-27,1137.351
2017-01-30,1140.388
2017-01-31,1143.238
2017-02-01,1145.63
2017-02-02,1141.145
2017-02-03,1137.239
2017-02-06,1141.338
2017-02-07,1142.8
2017-02-08,1142.63
2017-02-09,1144.991
2017-02-10,1150.075
2017-02-13,1152.033
2017-02-14,1129.989
2017-02-15,1133.115
2017-02-16,1141.65
2017-02-17,1149.103
2017-02-20,1144.195
2017-02-21,1143.048
2017-02-22,1161.345
2017-02-23,1171.072
2017-02-24,1166.862
2017-02-27,1167.159
2017-02-28,1165.005
2017-03-01,1159.874
2017-03-02,1161.317
2017-03-03,1152.099
2017-03-06,1155.917
2017-03-07,1158.412
2017-03-08,1160.697
2017-03-09,1145.135
2017-03-10,1157.191
2017-03-13,1164.843
2017-03-14,1164.968
2017-03-15,1166.103
2017-03-16,1179.929
2017-03-17,1184.244
2017-03-20,1185.738
2017-03-21,1178.911
2017-03-22,1162.815
2017-03-23,1162.61
2017-03-24,1170.541
2017-03-27,1169.62
2017-03-28,1181.463
2017-03-29,1188.986
2017-03-30,1188.288
2017-03-31,1186.276
2017-04-03,1191.426
2017-04-04,1184.006
2017-04-05,1182.354
2017-04-06,1180.073
2017-04-07,1176.113
2017-04-10,1173.815
2017-04-11,1173.613
2017-04-12,1178.251
2017-04-13,1171.781
2017-04-14,1171.781
2017-04-17,1162.327
2017-04-18,1156.785
2017-04-19,1156.787
2017-04-20,1163.289
2017-04-21,1160.827
2017-04-24,1171.105
2017-04-25,1179.058
2017-04-26,1180.092
2017-04-27,1177.032
2017-04-28,1182.418
2017-05-01,1183.986
2017-05-02,1206.891
2017-05-03,1229.545
2017-05-04,1221.792
2017-05-05,1221.529
2017-05-08,1222.044
2017-05-09,1224.723
2017-05-10,1225.07
2017-05-11,1239.191
2017-05-12,1239.259
2017-05-15,1249.703
2017-05-16,1240.512
2017-05-17,1243.246
2017-05-18,1240.814
2017-05-19,1243.91
2017-05-22,1248.938
2017-05-23,1249.716
2017-05-24,1251.603
2017-05-25,1256.194
2017-05-26,1252.477
2017-05-29,1249.757
2017-05-30,1243.539
2017-05-31,1245.232
2017-06-01,1252.476
2017-06-02,1257.272
2017-06-05,1256.064
2017-06-06,1254.155
2017-06-07,1251.778
2017-06-08,1252.773
2017-06-09,1258.201
2017-06-12,1254.674
2017-06-13,1264.584
2017-06-14,1271.951
2017-06-15,1248.94
2017-06-16,1250.387
2017-06-19,1255.076
2017-06-20,1246.055
2017-06-21,1234.462
2017-06-22,1238.228
2017-06-23,1239.404
2017-06-26,1238.376
2017-06-27,1243.099
2017-06-28,1247.986
2017-06-29,1273.408
2017-06-30,1263.263
2017-07-03,1254.336
2017-07-04,1248.665
2017-07-05,1265.77
2017-07-06,1253.447
2017-07-07,1254.631
2017-07-10,1260.677
2017-07-11,1252.229
2017-07-12,1256.13
2017-07-13,1267.766
2017-07-14,1297.301
2017-07-17,1306.57
2017-07-18,1315.483
2017-07-19,1321.674
2017-07-20,1305.055
2017-07-21,1317.149
2017-07-24,1317.444
2017-07-25,1324.381
2017-07-26,1332.28
2017-07-27,1347.992
2017-07-28,1336.963
2017-07-31,1334.359
2017-08-01,1344.685
2017-08-02,1349.388
2017-08-03,1347.746
2017-08-04,1334.34
2017-08-07,1326.438
2017-08-08,1323.219
2017-08-09,1323.51
2017-08-10,1328.597
2017-08-11,1318.018
2017-08-14,1331.411
2017-08-15,1317.389
2017-08-16,1311.049
2017-08-17,1310.046
2017-08-18,1304.092
2017-08-21,1305.891
2017-08-22,1309.881
2017-08-23,1307.382
2017-08-24,1313.041
2017-08-25,1313.311
2017-08-28,1321.873
2017-08-29,1315.215
2017-08-30,1317.648
2017-08-31,1321.264
2017-09-01,1321.946
2017-09-04,1302.813
2017-09-05,1319.846
2017-09-06,1311.228
2017-09-07,1318.29
2017-09-08,1318.201
2017-09-11,1314.401
2017-09-12,1314.524
2017-09-13,1310.974
2017-09-14,1305.183
2017-09-15,1303.715
2017-09-18,1318.356
2017-09-19,1309.319
2017-09-20,1314.654
2017-09-21,1309.226
2017-09-22,1320.474
2017-09-25,1313.348
2017-09-26,1307.184
2017-09-27,1319.243
2017-09-28,1312.456
2017-09-29,1310.627
2017-10-02,1324.654
2017-10-03,1316.364
2017-10-04,1316.737
2017-10-05,1326.593
2017-10-06,1333.898
2017-10-09,1335.537
2017-10-10,1342.241
2017-10-11,1335.438
2017-10-12,1345.896
2017-10-13,1351.508
2017-10-16,1347.725
2017-10-17,1345.494
2017-10-18,1344.305
2017-10-19,1351.755
2017-10-20,1349.469
2017-10-23,1349.458
2017-10-24,1344.734
2017-10-25,1356.399
2017-10-26,1362.343
2017-10-27,1373.554
2017-10-30,1376.723
2017-10-31,1373.844
2017-11-01,1382.519
2017-11-02,1379.655
2017-11-03,1376.218
2017-11-06,1373.407
2017-11-07,1388.973
2017-11-08,1396.692
2017-11-09,1407.454
2017-11-10,1403.285
2017-11-13,1395.914
2017-11-14,1387.65
2017-11-15,1383.173
2017-11-16,1372.444
2017-11-17,1395.299
2017-11-20,1393.35
2017-11-21,1416.032
2017-11-22,1430.823
2017-11-23,1430.093
2017-11-24,1440.509
2017-11-27,1435.02
2017-11-28,1441.216
2017-11-29,1441.243
2017-11-30,1442.363
2017-12-01,1449.113
2017-12-04,1442.928
2017-12-05,1449.674
2017-12-06,1425.668
2017-12-07,1422.086
2017-12-08,1437.865
2017-12-11,1455.96
2017-12-12,1456.379
2017-12-13,1464.567
2017-12-14,1451.72
2017-12-15,1439.502
2017-12-18,1442.302
2017-12-19,1437.492
2017-12-20,1438.731
2017-12-21,1433.631
2017-12-22,1436.556
2017-12-25,1436.556
2017-12-26,1437.111
2017-12-27,1449.533
2017-12-28,1454.487
2017-12-29,1456.25
2018-01-01,1456.25
2018-01-02,1476.658
2018-01-03,1495.907
2018-01-04,1516.606
2018-01-05,1512.274
2018-01-08,1517.8
2018-01-09,1520.663
2018-01-10,1518.626
2018-01-11,1521.49
2018-01-12,1525.399
2018-01-15,1539.716
2018-01-16,1544.07
2018-01-17,1538.901
2018-01-18,1528.572
2018-01-19,1541.986
2018-01-22,1545.746
2018-01-23,1559.804
2018-01-24,1584.198
2018-01-25,1572.529
2018-01-26,1561.174
2018-01-29,1559.008
2018-01-30,1546.395
2018-01-31,1542.02
2018-02-01,1546.215
2018-02-02,1525.519
2018-02-05,1503.313
2018-02-06,1469.895
2018-02-07,1454.473
2018-02-08,1469.807
2018-02-09,1458.321
2018-02-12,1474.804
2018-02-13,1494.041
2018-02-14,1494.396
2018-02-15,1529.55
2018-02-16,1531.009
2018-02-19,1545.489
2018-02-20,1535.882
2018-02-21,1555.37
2018-02-22,1547.074
2018-02-23,1571.682
2018-02-26,1582.859
2018-02-27,1558.658
2018-02-28,1540.908
2018-03-01,1540.209
2018-03-02,1531.303
2018-03-05,1520.668
2018-03-06,1551.804
2018-03-07,1533.229
2018-03-08,1541.136
2018-03-09,1542.137
2018-03-12,1571.805
2018-03-13,1587.654
2018-03-14,1585.342
2018-03-15,1569.33
2018-03-16,1554.73
2018-03-19,1546.587
2018-03-20,1556.95
2018-03-21,1561.885
2018-03-22,1547.505
2018-03-23,1514.099
2018-03-26,1510.145
2018-03-27,1525.692
2018-03-28,1493.445
2018-03-29,1516.34
2018-03-30,1516.34
2018-04-02,1514.762
2018-04-03,1504.185
2018-04-04,1463.35
2018-04-05,1494.963
2018-04-06,1516.258
2018-04-09,1529.18
2018-04-10,1537.481
2018-04-11,1545.94
2018-04-12,1532.567
2018-04-13,1552.416
2018-04-16,1553.907
2018-04-17,1562.325
2018-04-18,1594.702
2018-04-19,1618.717
2018-04-20,1601.229
2018-04-23,1591.927
2018-04-24,1598.818
2018-04-25,1587.09
2018-04-26,1595.555
2018-04-27,1605.376
2018-04-30,1632.295
2018-05-01,1620.241
2018-05-02,1616.547
2018-05-03,1608.534
2018-05-04,1589.157
2018-05-07,1579.627
2018-05-08,1575.361
2018-05-09,1571.675
2018-05-10,1568.764
2018-05-11,1601.592
2018-05-14,1596.54
2018-05-15,1570.723
2018-05-16,1574.363
2018-05-17,1576.773
2018-05-18,1577.45
2018-05-21,1585.403
2018-05-22,1586.576
2018-05-23,1554.709
2018-05-24,1575.188
2018-05-25,1569.877
2018-05-28,1573.7
2018-05-29,1568.793
2018-05-30,1533.036
2018-05-31,1533.922
2018-06-01,1530.202
2018-06-04,1555.358
2018-06-05,1565.06
2018-06-06,1557.97
2018-06-07,1559.929
2018-06-08,1535.523
2018-06-11,1541.743
2018-06-12,1535.453
2018-06-13,1513.335
2018-06-14,1487.36
2018-06-15,1475.512
2018-06-18,1458.226
2018-06-19,1442.125
2018-06-20,1444.597
2018-06-21,1438.035
2018-06-22,1426.959
2018-06-25,1409.536
2018-06-26,1421.765
2018-06-27,1405.043
2018-06-28,1403.695
2018-06-29,1412.921
2018-07-02,1392.166
2018-07-03,1392.746
2018-07-04,1403.152
2018-07-05,1405.1
2018-07-06,1385.939
2018-07-09,1403.97
2018-07-10,1427.072
2018-07-11,1406.816
2018-07-12,1405.609
2018-07-13,1402.13
2018-07-16,1392.346
2018-07-17,1393.897
2018-07-18,1388.171
2018-07-19,1397.065
2018-07-20,1415.048
2018-07-23,1408.163
2018-07-24,1412.048
2018-07-25,1436.443
2018-07-26,1447.397
2018-07-27,1446.319
2018-07-30,1433.831
2018-07-31,1438.384
2018-08-01,1444.34
2018-08-02,1417.025
2018-08-03,1407.826
2018-08-06,1415.879
2018-08-07,1452.927
2018-08-08,1453.852
2018-08-09,1453.905
2018-08-10,1424.757
2018-08-13,1394.943
2018-08-14,1400.852
2018-08-15,1393.428
2018-08-16,1392.408
2018-08-17,1395.283
2018-08-20,1394.672
2018-08-21,1397.698
2018-08-22,1398.721
2018-08-23,1422.657
2018-08-24,1409.89
2018-08-27,1417.322
2018-08-28,1434.27
2018-08-29,1429.767
2018-08-30,1425.121
2018-08-31,1411.57
2018-09-03,1404.79
2018-09-04,1400.953
2018-09-05,1376.292
2018-09-06,1376.36
2018-09-07,1366.441
2018-09-10,1358.896
2018-09-11,1354.822
2018-09-12,1362.708
2018-09-13,1373.871
2018-09-14,1386.253
2018-09-17,1373.569
2018-09-18,1372.967
2018-09-19,1386.917
2018-09-20,1393.57
2018-09-21,1418.596
2018-09-24,1419.794
2018-09-25,1427.034
2018-09-26,1428.134
2018-09-27,1424.786
2018-09-28,1435.351
2018-10-01,1425.811
2018-10-02,1410.509
2018-10-03,1418.81
2018-10-04,1404.641
2018-10-05,1395.947
2018-10-08,1377.856
2018-10-09,1368.541
2018-10-10,1358.082
2018-10-11,1331.784
2018-10-12,1340.092
2018-10-15,1332.398
2018-10-16,1329.784
2018-10-17,1344.324
2018-10-18,1335.496
2018-10-19,1336.447
2018-10-22,1338.706
2018-10-23,1317.655
2018-10-24,1322.19
2018-10-25,1314.389
2018-10-26,1287.198
2018-10-29,1289.88
2018-10-30,1283.445
2018-10-31,1308.759
2018-11-01,1340.554
2018-11-02,1372.865
2018-11-05,1346.691
2018-11-06,1348.014
2018-11-07,1349.229
2018-11-08,1355.21
2018-11-09,1343.644
2018-11-12,1327.766
2018-11-13,1317.706
2018-11-14,1312.664
2018-11-15,1319.358
2018-11-16,1331.764
2018-11-19,1328.037
2018-11-20,1306.782
2018-11-21,1315.35
2018-11-22,1311.218
2018-11-23,1317.264
2018-11-26,1340.665
2018-11-27,1339.153
2018-11-28,1340.347
2018-11-29,1356.804
2018-11-30,1357.483
2018-12-03,1399.332
2018-12-04,1394.059
2018-12-05,1383.924
2018-12-06,1360.814
2018-12-07,1356.826
2018-12-10,1336.426
2018-12-11,1326.74
2018-12-12,1345.333
2018-12-13,1354.398
2018-12-14,1329.135
2018-12-17,1351.773
2018-12-18,1330.717
2018-12-19,1335.984
2018-12-20,1328.201
2018-12-21,1326.351
2018-12-24,1327.898
2018-12-25,1327.898
2018-12-26,1312.879
2018-12-27,1327.08
2018-12-28,1335.114
2018-12-31,1345.426
2019-01-01,1345.426
2019-01-02,1328.343
2019-01-03,1315.292
2019-01-04,1335.268
2019-01-07,1365.111
2019-01-08,1371.417
2019-01-09,1391.532
2019-01-10,1408.828
2019-01-11,1418.418
2019-01-14,1404.394
2019-01-15,1425.91
2019-01-16,1434.617
2019-01-17,1427.169
2019-01-18,1430.22
2019-01-21,1422.218
2019-01-22,1401.697
2019-01-23,1389.678
2019-01-24,1397.063
2019-01-25,1404.428
2019-01-28,1405.946
2019-01-29,1399.901
2019-01-30,1393.649
2019-01-31,1404.318
2019-02-01,1401.642
2019-02-04,1396.556
2019-02-05,1397.692
2019-02-06,1394.7
2019-02-07,1401.843
2019-02-08,1400.238
2019-02-11,1396.205
2019-02-12,1395.715
2019-02-13,1416.03
2019-02-14,1418.547
2019-02-15,1405.08
2019-02-18,1423.718
2019-02-19,1422.367
2019-02-20,1433.491
2019-02-21,1427.308
2019-02-22,1419.87
2019-02-25,1423.736
2019-02-26,1417.964
2019-02-27,1408.84
2019-02-28,1391.372
2019-03-01,1391.395
2019-03-04,1404.305
2019-03-05,1398.381
2019-03-06,1394.465
2019-03-07,1392.763
2019-03-08,1378.17
2019-03-11,1376.867
2019-03-12,1388.557
2019-03-13,1384.275
2019-03-14,1388.473
2019-03-15,1399.832
2019-03-18,1406.382
2019-03-19,1412.146
2019-03-20,1403.987
2019-03-21,1405.882
2019-03-22,1400.928
2019-03-25,1390.016
2019-03-26,1392.471
2019-03-27,1384.427
2019-03-28,1388.259
2019-03-29,1400.754
2019-04-01,1417.143
2019-04-02,1432.654
2019-04-03,1457.395
2019-04-04,1460.242
2019-04-05,1465.511
2019-04-08,1462.053
2019-04-09,1469.667
2019-04-10,1469.656
2019-04-11,1471.408
2019-04-12,1475.619
2019-04-15,1475.658
2019-04-16,1475.577
2019-04-17,1486.728
2019-04-18,1481.961
2019-04-19,1481.961
2019-04-22,1485.972
2019-04-23,1485.514
2019-04-24,1482.955
2019-04-25,1473.567
2019-04-26,1483.052
2019-04-29,1515.145
2019-04-30,1510.322
2019-05-01,1512.767
2019-05-02,1509.357
2019-05-03,1515.4
2019-05-06,1460.118
2019-05-07,1472.338
2019-05-08,1460.812
2019-05-09,1449.436
2019-05-10,1455.902
2019-05-13,1426.82
2019-05-14,1427.131
2019-05-15,1427.174
2019-05-16,1432.859
2019-05-17,1415.576
2019-05-20,1416.502
2019-05-21,1407.872
2019-05-22,1394.505
2019-05-23,1386.043
2019-05-24,1395.164
2019-05-27,1395.54
2019-05-28,1384.332
2019-05-29,1376.1
2019-05-30,1367.86
2019-05-31,1356.683
2019-06-03,1362.796
2019-06-04,1371.492
2019-06-05,1375.712
2019-06-06,1377.231
2019-06-07,1391.46
2019-06-10,1393.626
2019-06-11,1406.941
2019-06-12,1409.365
2019-06-13,1411.746
2019-06-14,1411.86
2019-06-17,1410.122
2019-06-18,1428.06
2019-06-19,1456.281
2019-06-20,1482.994
2019-06-21,1487.339
2019-06-24,1481.825
2019-06-25,1479.659
2019-06-26,1478.943
2019-06-27,1493.816
2019-06-28,1496.822
2019-07-01,1518.932
2019-07-02,1514.194
2019-07-03,1509.916
2019-07-04,1507.84
2019-07-05,1494.759
2019-07-08,1480.983
2019-07-09,1481.391
2019-07-10,1491.948
2019-07-11,1500.472
2019-07-12,1503.557
2019-07-15,1506.495
2019-07-16,1507.961
2019-07-17,1512.074
2019-07-18,1509.266
2019-07-19,1524.379
2019-07-22,1519.509
2019-07-23,1518.784
2019-07-24,1517.858
2019-07-25,1525.614
2019-07-26,1514.636
2019-07-29,1504.442
2019-07-30,1508.472
2019-07-31,1495.279
2019-08-01,1487.188
2019-08-02,1467.355
2019-08-05,1438.524
2019-08-06,1430.184
2019-08-07,1433.955
2019-08-08,1431.789
2019-08-09,1431.116
2019-08-12,1428.483
2019-08-13,1417.28
2019-08-14,1414.465
2019-08-15,1407.505
2019-08-16,1403.568
2019-08-19,1411.259
2019-08-20,1411.992
2019-08-21,1406.209
2019-08-22,1408.316
2019-08-23,1402.698
2019-08-26,1379.926
2019-08-27,1385.04
2019-08-28,1375.938
