Date,FRANCE IMI IMI (Large+Mid+Small Cap)
2001-01-01,557.831
2001-01-02,551.886
2001-01-03,538.774
2001-01-04,549.632
2001-01-05,548.965
2001-01-08,545.128
2001-01-09,533.837
2001-01-10,533.172
2001-01-11,543.277
2001-01-12,554.588
2001-01-15,551.276
2001-01-16,544.358
2001-01-17,549.149
2001-01-18,556.297
2001-01-19,551.252
2001-01-22,553.794
2001-01-23,552.317
2001-01-24,547.476
2001-01-25,548.71
2001-01-26,549.089
2001-01-29,544.135
2001-01-30,550.098
2001-01-31,560.356
2001-02-01,558.728
2001-02-02,549.284
2001-02-05,552.754
2001-02-06,550.461
2001-02-07,543.081
2001-02-08,537.049
2001-02-09,534.754
2001-02-12,541.258
2001-02-13,534.435
2001-02-14,524.94
2001-02-15,522.241
2001-02-16,520.176
2001-02-19,521.973
2001-02-20,512.737
2001-02-21,508.098
2001-02-22,503.23
2001-02-23,493.391
2001-02-26,501.527
2001-02-27,508.613
2001-02-28,502.731
2001-03-01,503.646
2001-03-02,503.161
2001-03-05,506.895
2001-03-06,516.174
2001-03-07,517.017
2001-03-08,515.702
2001-03-09,509.599
2001-03-12,496.738
2001-03-13,485.815
2001-03-14,475.892
2001-03-15,477.898
2001-03-16,465.921
2001-03-19,462.85
2001-03-20,472.564
2001-03-21,459.708
2001-03-22,435.389
2001-03-23,451.495
2001-03-26,466.383
2001-03-27,477.22
2001-03-28,466.934
2001-03-29,463.182
2001-03-30,466.883
2001-04-02,467.476
2001-04-03,453.216
2001-04-04,466.11
2001-04-05,471.097
2001-04-06,472.575
2001-04-09,476.253
2001-04-10,482.161
2001-04-11,481.878
2001-04-12,487.684
2001-04-13,487.684
2001-04-16,482.69
2001-04-17,478.204
2001-04-18,487.309
2001-04-19,495.13
2001-04-20,499.245
2001-04-23,493.267
2001-04-24,493.313
2001-04-25,493.59
2001-04-26,502.883
2001-04-27,505.26
2001-04-30,507.775
2001-05-01,510.467
2001-05-02,505.802
2001-05-03,498.626
2001-05-04,498.679
2001-05-07,500.39
2001-05-08,498.704
2001-05-09,496.513
2001-05-10,504.304
2001-05-11,498.183
2001-05-14,490.711
2001-05-15,498.04
2001-05-16,499.368
2001-05-17,503.58
2001-05-18,504.531
2001-05-21,504.969
2001-05-22,503.72
2001-05-23,496.379
2001-05-24,495.884
2001-05-25,490.587
2001-05-28,494.619
2001-05-29,486.672
2001-05-30,480.345
2001-05-31,475.332
2001-06-01,472.913
2001-06-04,473.559
2001-06-05,480.504
2001-06-06,477.95
2001-06-07,477.202
2001-06-08,475.57
2001-06-11,470.014
2001-06-12,464.996
2001-06-13,468.706
2001-06-14,468.12
2001-06-15,464.868
2001-06-18,458.423
2001-06-19,459.205
2001-06-20,453.038
2001-06-21,451.065
2001-06-22,455.324
2001-06-25,460.366
2001-06-26,450.858
2001-06-27,447.575
2001-06-28,447.802
2001-06-29,452.985
2001-07-02,458.991
2001-07-03,452.41
2001-07-04,449.873
2001-07-05,440.716
2001-07-06,435.097
2001-07-09,439.466
2001-07-10,439.891
2001-07-11,437.667
2001-07-12,436.59
2001-07-13,440.726
2001-07-16,442.311
2001-07-17,436.37
2001-07-18,438.218
2001-07-19,442.34
2001-07-20,440.141
2001-07-23,440.352
2001-07-24,439.059
2001-07-25,434.15
2001-07-26,437.757
2001-07-27,445.894
2001-07-30,452.385
2001-07-31,456.526
2001-08-01,461.292
2001-08-02,461.342
2001-08-03,458.466
2001-08-06,458.182
2001-08-07,455.082
2001-08-08,449.659
2001-08-09,447.434
2001-08-10,446.936
2001-08-13,454.0
2001-08-14,457.114
2001-08-15,462.026
2001-08-16,458.615
2001-08-17,451.654
2001-08-20,449.968
2001-08-21,454.25
2001-08-22,455.962
2001-08-23,451.923
2001-08-24,460.642
2001-08-27,458.414
2001-08-28,450.978
2001-08-29,453.013
2001-08-30,442.21
2001-08-31,440.513
2001-09-03,433.698
2001-09-04,429.745
2001-09-05,420.54
2001-09-06,413.446
2001-09-07,413.376
2001-09-10,408.015
2001-09-11,382.878
2001-09-12,384.615
2001-09-13,385.351
2001-09-14,372.31
2001-09-17,379.008
2001-09-18,376.676
2001-09-19,373.537
2001-09-20,359.007
2001-09-21,346.819
2001-09-24,364.224
2001-09-25,372.065
2001-09-26,377.779
2001-09-27,379.901
2001-09-28,381.376
2001-10-01,378.217
2001-10-02,380.001
2001-10-03,379.186
2001-10-04,390.816
2001-10-05,391.777
2001-10-08,392.66
2001-10-09,393.216
2001-10-10,402.337
2001-10-11,400.174
2001-10-12,402.706
2001-10-15,393.726
2001-10-16,402.725
2001-10-17,410.478
2001-10-18,402.483
2001-10-19,394.901
2001-10-22,398.511
2001-10-23,407.295
2001-10-24,411.916
2001-10-25,404.783
2001-10-26,411.644
2001-10-29,409.359
2001-10-30,399.719
2001-10-31,403.641
2001-11-01,408.603
2001-11-02,408.105
2001-11-05,414.444
2001-11-06,412.599
2001-11-07,417.221
2001-11-08,420.471
2001-11-09,416.062
2001-11-12,405.592
2001-11-13,415.716
2001-11-14,418.856
2001-11-15,419.09
2001-11-16,422.064
2001-11-19,425.748
2001-11-20,420.927
2001-11-21,414.094
2001-11-22,419.058
2001-11-23,415.787
2001-11-26,417.206
2001-11-27,412.959
2001-11-28,411.635
2001-11-29,411.792
2001-11-30,418.182
2001-12-03,414.794
2001-12-04,420.804
2001-12-05,431.897
2001-12-06,433.442
2001-12-07,430.982
2001-12-10,423.378
2001-12-11,423.14
2001-12-12,422.43
2001-12-13,414.894
2001-12-14,411.444
2001-12-17,424.131
2001-12-18,421.769
2001-12-19,419.248
2001-12-20,416.237
2001-12-21,416.865
2001-12-24,412.931
2001-12-25,412.931
2001-12-26,413.284
2001-12-27,423.927
2001-12-28,424.395
2001-12-31,428.534
2002-01-01,428.534
2002-01-02,432.189
2002-01-03,439.003
2002-01-04,437.592
2002-01-07,431.708
2002-01-08,427.298
2002-01-09,428.177
2002-01-10,424.03
2002-01-11,425.553
2002-01-14,419.518
2002-01-15,423.458
2002-01-16,412.503
2002-01-17,414.647
2002-01-18,413.093
2002-01-21,410.79
2002-01-22,412.471
2002-01-23,412.597
2002-01-24,414.223
2002-01-25,406.279
2002-01-28,409.283
2002-01-29,404.128
2002-01-30,398.68
2002-01-31,402.841
2002-02-01,401.949
2002-02-04,399.622
2002-02-05,393.679
2002-02-06,390.638
2002-02-07,391.895
2002-02-08,393.563
2002-02-11,400.442
2002-02-12,397.88
2002-02-13,398.168
2002-02-14,402.316
2002-02-15,399.818
2002-02-18,395.893
2002-02-19,389.989
2002-02-20,387.529
2002-02-21,391.127
2002-02-22,390.102
2002-02-25,392.561
2002-02-26,394.707
2002-02-27,399.711
2002-02-28,402.599
2002-03-01,405.253
2002-03-04,417.047
2002-03-05,415.043
2002-03-06,419.027
2002-03-07,425.069
2002-03-08,424.258
2002-03-11,420.611
2002-03-12,415.91
2002-03-13,415.605
2002-03-14,420.914
2002-03-15,424.845
2002-03-18,427.589
2002-03-19,429.816
2002-03-20,428.322
2002-03-21,425.65
2002-03-22,425.844
2002-03-25,423.656
2002-03-26,426.344
2002-03-27,424.182
2002-03-28,429.529
2002-03-29,429.529
2002-04-01,433.049
2002-04-02,429.333
2002-04-03,428.582
2002-04-04,421.631
2002-04-05,418.958
2002-04-08,410.216
2002-04-09,413.369
2002-04-10,419.647
2002-04-11,414.676
2002-04-12,415.365
2002-04-15,418.447
2002-04-16,427.185
2002-04-17,429.62
2002-04-18,430.565
2002-04-19,430.677
2002-04-22,426.602
2002-04-23,426.837
2002-04-24,424.835
2002-04-25,422.8
2002-04-26,422.989
2002-04-29,422.346
2002-04-30,424.456
2002-05-01,426.858
2002-05-02,421.187
2002-05-03,420.28
2002-05-06,423.175
2002-05-07,415.192
2002-05-08,422.578
2002-05-09,421.575
2002-05-10,418.989
2002-05-13,421.544
2002-05-14,423.734
2002-05-15,428.99
2002-05-16,429.663
2002-05-17,434.547
2002-05-20,431.488
2002-05-21,429.849
2002-05-22,427.122
2002-05-23,425.208
2002-05-24,426.366
2002-05-27,426.494
2002-05-28,429.27
2002-05-29,429.919
2002-05-30,426.277
2002-05-31,426.246
2002-06-03,423.659
2002-06-04,411.34
2002-06-05,410.147
2002-06-06,414.491
2002-06-07,406.873
2002-06-10,407.467
2002-06-11,413.678
2002-06-12,405.748
2002-06-13,400.897
2002-06-14,391.18
2002-06-17,405.162
2002-06-18,406.963
2002-06-19,403.723
2002-06-20,397.74
2002-06-21,396.63
2002-06-24,386.601
2002-06-25,392.986
2002-06-26,393.671
2002-06-27,395.545
2002-06-28,413.133
2002-07-01,413.1
2002-07-02,395.824
2002-07-03,382.176
2002-07-04,388.272
2002-07-05,401.704
2002-07-08,407.644
2002-07-09,406.596
2002-07-10,388.997
2002-07-11,374.79
2002-07-12,374.849
2002-07-15,362.274
2002-07-16,362.087
2002-07-17,373.461
2002-07-18,380.565
2002-07-19,364.224
2002-07-22,343.796
2002-07-23,330.659
2002-07-24,324.308
2002-07-25,339.723
2002-07-26,337.311
2002-07-29,354.66
2002-07-30,356.872
2002-07-31,358.865
2002-08-01,343.235
2002-08-02,344.558
2002-08-05,333.383
2002-08-06,340.8
2002-08-07,341.723
2002-08-08,351.644
2002-08-09,358.1
2002-08-12,352.127
2002-08-13,354.303
2002-08-14,342.889
2002-08-15,352.778
2002-08-16,354.352
2002-08-19,362.661
2002-08-20,357.79
2002-08-21,364.709
2002-08-22,371.928
2002-08-23,365.795
2002-08-26,360.304
2002-08-27,373.061
2002-08-28,359.142
2002-08-29,351.729
2002-08-30,354.607
2002-09-02,346.799
2002-09-03,336.583
2002-09-04,339.071
2002-09-05,335.845
2002-09-06,344.316
2002-09-09,338.546
2002-09-10,345.535
2002-09-11,354.276
2002-09-12,341.227
2002-09-13,333.527
2002-09-16,329.855
2002-09-17,326.241
2002-09-18,318.006
2002-09-19,312.378
2002-09-20,309.002
2002-09-23,299.456
2002-09-24,292.516
2002-09-25,296.441
2002-09-26,313.873
2002-09-27,312.741
2002-09-30,299.595
2002-10-01,303.594
2002-10-02,314.617
2002-10-03,308.127
2002-10-04,296.543
2002-10-07,293.56
2002-10-08,288.503
2002-10-09,286.885
2002-10-10,296.041
2002-10-11,310.412
2002-10-14,308.979
2002-10-15,327.374
2002-10-16,325.291
2002-10-17,333.704
2002-10-18,331.788
2002-10-21,332.523
2002-10-22,330.008
2002-10-23,316.405
2002-10-24,323.997
2002-10-25,323.147
2002-10-28,330.979
2002-10-29,316.111
2002-10-30,327.465
2002-10-31,337.484
2002-11-01,335.714
2002-11-04,345.961
2002-11-05,349.586
2002-11-06,345.124
2002-11-07,338.834
2002-11-08,335.284
2002-11-11,334.316
2002-11-12,334.853
2002-11-13,331.204
2002-11-14,340.757
2002-11-15,343.093
2002-11-18,348.683
2002-11-19,346.515
2002-11-20,341.144
2002-11-21,353.823
2002-11-22,354.607
2002-11-25,349.809
2002-11-26,342.362
2002-11-27,350.534
2002-11-28,354.517
2002-11-29,354.396
2002-12-02,351.426
2002-12-03,344.902
2002-12-04,343.29
2002-12-05,338.924
2002-12-06,342.784
2002-12-09,335.548
2002-12-10,338.739
2002-12-11,343.021
2002-12-12,340.189
2002-12-13,336.129
2002-12-16,345.218
2002-12-17,345.19
2002-12-18,337.835
2002-12-19,335.12
2002-12-20,338.692
2002-12-23,338.961
2002-12-24,340.212
2002-12-25,340.212
2002-12-26,341.069
2002-12-27,336.239
2002-12-30,339.484
2002-12-31,345.171
2003-01-01,345.171
2003-01-02,354.115
2003-01-03,355.183
2003-01-06,360.152
2003-01-07,353.147
2003-01-08,344.559
2003-01-09,352.998
2003-01-10,354.85
2003-01-13,355.639
2003-01-14,358.092
2003-01-15,353.982
2003-01-16,353.736
2003-01-17,347.683
2003-01-20,343.995
2003-01-21,340.998
2003-01-22,334.793
2003-01-23,334.799
2003-01-24,333.951
2003-01-27,322.545
2003-01-28,323.228
2003-01-29,328.24
2003-01-30,333.496
2003-01-31,335.164
2003-02-03,337.825
2003-02-04,331.757
2003-02-05,332.399
2003-02-06,327.104
2003-02-07,322.189
2003-02-10,317.868
2003-02-11,323.694
2003-02-12,316.598
2003-02-13,317.593
2003-02-14,324.055
2003-02-17,328.313
2003-02-18,333.336
2003-02-19,326.646
2003-02-20,323.636
2003-02-21,326.152
2003-02-24,320.831
2003-02-25,309.144
2003-02-26,307.254
2003-02-27,312.202
2003-02-28,317.949
2003-03-03,320.665
2003-03-04,313.223
2003-03-05,313.018
2003-03-06,311.043
2003-03-07,305.735
2003-03-10,299.593
2003-03-11,297.563
2003-03-12,285.231
2003-03-13,297.945
2003-03-14,314.027
2003-03-17,321.842
2003-03-18,317.229
2003-03-19,320.768
2003-03-20,317.122
2003-03-21,326.225
2003-03-24,311.584
2003-03-25,319.833
2003-03-26,318.256
2003-03-27,312.582
2003-03-28,314.784
2003-03-31,306.689
2003-04-01,308.853
2003-04-02,317.331
2003-04-03,320.408
2003-04-04,324.547
2003-04-07,333.167
2003-04-08,329.876
2003-04-09,329.962
2003-04-10,324.829
2003-04-11,326.293
2003-04-14,331.188
2003-04-15,336.48
2003-04-16,335.956
2003-04-17,338.257
2003-04-18,338.257
2003-04-21,336.799
2003-04-22,342.179
2003-04-23,346.807
2003-04-24,342.858
2003-04-25,338.835
2003-04-28,347.316
2003-04-29,347.91
2003-04-30,353.892
2003-05-01,357.142
2003-05-02,357.566
2003-05-05,363.911
2003-05-06,372.893
2003-05-07,370.686
2003-05-08,363.652
2003-05-09,367.852
2003-05-12,368.744
2003-05-13,368.1
2003-05-14,367.72
2003-05-15,370.941
2003-05-16,374.228
2003-05-19,363.866
2003-05-20,363.756
2003-05-21,364.919
2003-05-22,368.187
2003-05-23,370.463
2003-05-26,371.723
2003-05-27,372.898
2003-05-28,375.676
2003-05-29,380.756
2003-05-30,380.962
2003-06-02,386.814
2003-06-03,385.936
2003-06-04,388.777
2003-06-05,391.122
2003-06-06,394.26
2003-06-09,391.835
2003-06-10,392.588
2003-06-11,400.093
2003-06-12,403.66
2003-06-13,400.737
2003-06-16,410.554
2003-06-17,412.598
2003-06-18,410.088
2003-06-19,404.311
2003-06-20,405.167
2003-06-23,393.174
2003-06-24,390.099
2003-06-25,392.33
2003-06-26,387.474
2003-06-27,387.257
2003-06-30,386.442
2003-07-01,381.868
2003-07-02,387.323
2003-07-03,389.036
2003-07-04,385.495
2003-07-07,393.872
2003-07-08,392.261
2003-07-09,389.213
2003-07-10,384.926
2003-07-11,387.942
2003-07-14,392.892
2003-07-15,389.728
2003-07-16,385.882
2003-07-17,382.752
2003-07-18,383.888
2003-07-21,382.449
2003-07-22,384.746
2003-07-23,387.7
2003-07-24,396.859
2003-07-25,392.977
2003-07-28,397.632
2003-07-29,395.329
2003-07-30,393.897
2003-07-31,393.718
2003-08-01,389.007
2003-08-04,388.914
2003-08-05,394.591
2003-08-06,387.932
2003-08-07,389.487
2003-08-08,391.037
2003-08-11,393.836
2003-08-12,394.897
2003-08-13,395.529
2003-08-14,400.221
2003-08-15,401.54
2003-08-18,400.785
2003-08-19,399.357
2003-08-20,397.218
2003-08-21,394.534
2003-08-22,393.925
2003-08-25,391.225
2003-08-26,386.492
2003-08-27,389.664
2003-08-28,395.248
2003-08-29,396.876
2003-09-01,403.023
2003-09-02,399.829
2003-09-03,405.586
2003-09-04,406.942
2003-09-05,409.752
2003-09-08,414.277
2003-09-09,413.266
2003-09-10,408.981
2003-09-11,409.641
2003-09-12,411.273
2003-09-15,412.831
2003-09-16,414.439
2003-09-17,417.341
2003-09-18,420.231
2003-09-19,418.731
2003-09-22,412.623
2003-09-23,410.565
2003-09-24,410.542
2003-09-25,408.423
2003-09-26,404.312
2003-09-29,403.518
2003-09-30,400.575
2003-10-01,409.414
2003-10-02,409.166
2003-10-03,419.464
2003-10-06,418.868
2003-10-07,419.041
2003-10-08,420.075
2003-10-09,426.484
2003-10-10,426.642
2003-10-13,428.588
2003-10-14,427.633
2003-10-15,428.715
2003-10-16,428.391
2003-10-17,425.444
2003-10-20,426.798
2003-10-21,427.782
2003-10-22,424.215
2003-10-23,419.716
2003-10-24,421.92
2003-10-27,424.854
2003-10-28,426.978
2003-10-29,429.367
2003-10-30,431.48
2003-10-31,427.861
2003-11-03,430.459
2003-11-04,430.673
2003-11-05,426.355
2003-11-06,426.225
2003-11-07,432.551
2003-11-10,430.08
2003-11-11,428.631
2003-11-12,433.518
2003-11-13,436.667
2003-11-14,443.955
2003-11-17,433.682
2003-11-18,436.944
2003-11-19,436.358
2003-11-20,434.125
2003-11-21,439.432
2003-11-24,439.721
2003-11-25,441.508
2003-11-26,446.23
2003-11-27,447.761
2003-11-28,449.494
2003-12-01,456.78
2003-12-02,459.362
2003-12-03,463.606
2003-12-04,461.252
2003-12-05,459.404
2003-12-08,459.24
2003-12-09,461.521
2003-12-10,460.286
2003-12-11,460.15
2003-12-12,465.05
2003-12-15,468.712
2003-12-16,468.991
2003-12-17,469.893
2003-12-18,472.483
2003-12-19,471.197
2003-12-22,472.871
2003-12-23,473.301
2003-12-24,475.938
2003-12-25,475.938
2003-12-26,475.747
2003-12-29,478.456
2003-12-30,481.573
2003-12-31,488.473
2004-01-01,488.473
2004-01-02,493.016
2004-01-05,498.191
2004-01-06,499.516
2004-01-07,493.221
2004-01-08,498.494
2004-01-09,500.843
2004-01-12,497.435
2004-01-13,498.942
2004-01-14,499.663
2004-01-15,498.671
2004-01-16,496.275
2004-01-19,498.205
2004-01-20,502.117
2004-01-21,506.168
2004-01-22,511.577
2004-01-23,510.516
2004-01-26,503.508
2004-01-27,508.657
2004-01-28,508.772
2004-01-29,494.685
2004-01-30,493.733
2004-02-02,497.673
2004-02-03,498.88
2004-02-04,493.051
2004-02-05,496.722
2004-02-06,502.94
2004-02-09,507.318
2004-02-10,508.846
2004-02-11,509.432
2004-02-12,516.034
2004-02-13,510.397
2004-02-16,513.884
2004-02-17,518.656
2004-02-18,519.893
2004-02-19,520.334
2004-02-20,512.568
2004-02-23,512.24
2004-02-24,510.7
2004-02-25,508.146
2004-02-26,504.732
2004-02-27,506.499
2004-03-01,510.594
2004-03-02,509.495
2004-03-03,499.543
2004-03-04,503.955
2004-03-05,512.178
2004-03-08,512.012
2004-03-09,508.491
2004-03-10,502.543
2004-03-11,489.053
2004-03-12,488.343
2004-03-15,477.893
2004-03-16,484.319
2004-03-17,487.433
2004-03-18,486.646
2004-03-19,488.003
2004-03-22,479.599
2004-03-23,477.055
2004-03-24,470.939
2004-03-25,476.519
2004-03-26,476.232
2004-03-29,483.747
2004-03-30,483.4
2004-03-31,488.841
2004-04-01,497.706
2004-04-02,497.999
2004-04-05,497.571
2004-04-06,494.483
2004-04-07,497.925
2004-04-08,496.0
2004-04-09,496.0
2004-04-12,494.607
2004-04-13,492.163
2004-04-14,487.186
2004-04-15,486.409
2004-04-16,493.787
2004-04-19,492.811
2004-04-20,492.084
2004-04-21,486.182
2004-04-22,490.896
2004-04-23,492.751
2004-04-26,491.226
2004-04-27,493.025
2004-04-28,483.408
2004-04-29,483.289
2004-04-30,482.842
2004-05-03,485.902
2004-05-04,490.653
2004-05-05,495.895
2004-05-06,484.452
2004-05-07,477.832
2004-05-10,462.881
2004-05-11,467.902
2004-05-12,465.771
2004-05-13,469.503
2004-05-14,468.888
2004-05-17,468.226
2004-05-18,469.573
2004-05-19,482.283
2004-05-20,473.82
2004-05-21,477.269
2004-05-24,479.701
2004-05-25,482.938
2004-05-26,488.854
2004-05-27,498.361
2004-05-28,493.001
2004-05-31,495.498
2004-06-01,490.255
2004-06-02,495.246
2004-06-03,495.045
2004-06-04,500.752
2004-06-07,506.704
2004-06-08,504.933
2004-06-09,495.075
2004-06-10,496.463
2004-06-11,492.324
2004-06-14,488.806
2004-06-15,493.51
2004-06-16,494.563
2004-06-17,496.159
2004-06-18,502.686
2004-06-21,501.672
2004-06-22,497.056
2004-06-23,499.228
2004-06-24,507.475
2004-06-25,504.607
2004-06-28,510.543
2004-06-29,505.921
2004-06-30,505.237
2004-07-01,502.919
2004-07-02,504.961
2004-07-05,504.143
2004-07-06,500.532
2004-07-07,504.146
2004-07-08,507.083
2004-07-09,506.385
2004-07-12,505.263
2004-07-13,502.057
2004-07-14,503.637
2004-07-15,498.125
2004-07-16,501.325
2004-07-19,498.167
2004-07-20,498.323
2004-07-21,496.373
2004-07-22,490.069
2004-07-23,483.299
2004-07-26,479.755
2004-07-27,479.352
2004-07-28,479.959
2004-07-29,489.553
2004-07-30,488.813
2004-08-02,485.812
2004-08-03,489.879
2004-08-04,484.476
2004-08-05,486.517
2004-08-06,483.578
2004-08-09,479.217
2004-08-10,486.425
2004-08-11,478.808
2004-08-12,478.268
2004-08-13,482.571
2004-08-16,485.966
2004-08-17,487.63
2004-08-18,487.058
2004-08-19,490.293
2004-08-20,488.542
2004-08-23,490.538
2004-08-24,487.663
2004-08-25,486.913
2004-08-26,491.422
2004-08-27,491.882
2004-08-30,490.976
2004-08-31,490.217
2004-09-01,492.769
2004-09-02,494.081
2004-09-03,493.348
2004-09-06,495.082
2004-09-07,494.261
2004-09-08,495.692
2004-09-09,494.51
2004-09-10,503.106
2004-09-13,507.125
2004-09-14,507.241
2004-09-15,499.863
2004-09-16,499.252
2004-09-17,503.907
2004-09-20,500.863
2004-09-21,508.531
2004-09-22,503.169
2004-09-23,501.03
2004-09-24,502.004
2004-09-27,501.975
2004-09-28,504.598
2004-09-29,507.467
2004-09-30,506.677
2004-10-01,516.566
2004-10-04,516.185
2004-10-05,518.251
2004-10-06,517.149
2004-10-07,515.538
2004-10-08,518.383
2004-10-11,515.428
2004-10-12,507.375
2004-10-13,506.746
2004-10-14,508.105
2004-10-15,512.896
2004-10-18,512.695
2004-10-19,517.972
2004-10-20,516.748
2004-10-21,519.821
2004-10-22,520.688
2004-10-25,515.644
2004-10-26,516.994
2004-10-27,525.279
2004-10-28,529.659
2004-10-29,526.696
2004-11-01,531.368
2004-11-02,534.146
2004-11-03,538.215
2004-11-04,540.924
2004-11-05,545.427
2004-11-08,546.44
2004-11-09,543.666
2004-11-10,546.331
2004-11-11,551.7
2004-11-12,553.376
2004-11-15,551.455
2004-11-16,549.239
2004-11-17,558.313
2004-11-18,554.917
2004-11-19,552.706
2004-11-22,548.879
2004-11-23,551.897
2004-11-24,552.726
2004-11-25,560.988
2004-11-26,559.839
2004-11-29,561.016
2004-11-30,557.546
2004-12-01,563.873
2004-12-02,564.231
2004-12-03,564.954
2004-12-06,565.131
2004-12-07,568.013
2004-12-08,559.459
2004-12-09,555.069
2004-12-10,556.481
2004-12-13,564.712
2004-12-14,565.278
2004-12-15,569.928
2004-12-16,565.875
2004-12-17,555.942
2004-12-20,565.178
2004-12-21,564.195
2004-12-22,569.853
2004-12-23,577.085
2004-12-24,578.978
2004-12-27,582.022
2004-12-28,582.414
2004-12-29,582.177
2004-12-30,584.412
2004-12-31,582.081
2005-01-03,581.392
2005-01-04,574.705
2005-01-05,569.185
2005-01-06,568.526
2005-01-07,566.332
2005-01-10,568.768
2005-01-11,567.347
2005-01-12,568.858
2005-01-13,568.235
2005-01-14,566.295
2005-01-17,569.61
2005-01-18,566.576
2005-01-19,566.613
2005-01-20,559.172
2005-01-21,562.859
2005-01-24,564.144
2005-01-25,564.977
2005-01-26,570.244
2005-01-27,570.708
2005-01-28,567.242
2005-01-31,574.233
2005-02-01,576.669
2005-02-02,579.874
2005-02-03,573.127
2005-02-04,576.684
2005-02-07,575.532
2005-02-08,572.805
2005-02-09,572.319
2005-02-10,576.694
2005-02-11,582.366
2005-02-14,585.863
2005-02-15,588.752
2005-02-16,586.72
2005-02-17,590.162
2005-02-18,593.434
2005-02-21,592.436
2005-02-22,596.067
2005-02-23,591.408
2005-02-24,592.374
2005-02-25,599.89
2005-02-28,602.618
2005-03-01,602.32
2005-03-02,599.986
2005-03-03,600.369
2005-03-04,610.014
2005-03-07,609.818
2005-03-08,613.844
2005-03-09,612.181
2005-03-10,609.784
2005-03-11,613.582
2005-03-14,609.433
2005-03-15,611.02
2005-03-16,607.781
2005-03-17,607.186
2005-03-18,605.907
2005-03-21,598.371
2005-03-22,601.169
2005-03-23,590.129
2005-03-24,594.662
2005-03-25,594.662
2005-03-28,590.489
2005-03-29,592.577
2005-03-30,592.453
2005-03-31,594.831
2005-04-01,595.253
2005-04-04,585.37
2005-04-05,590.548
2005-04-06,593.79
2005-04-07,598.773
2005-04-08,596.324
2005-04-11,600.494
2005-04-12,594.33
2005-04-13,597.535
2005-04-14,592.261
2005-04-15,586.838
2005-04-18,578.181
2005-04-19,581.392
2005-04-20,581.587
2005-04-21,583.417
2005-04-22,586.586
2005-04-25,583.56
2005-04-26,582.628
2005-04-27,573.348
2005-04-28,569.347
2005-04-29,569.378
2005-05-02,570.31
2005-05-03,574.854
2005-05-04,582.424
2005-05-05,586.408
2005-05-06,584.2
2005-05-09,581.667
2005-05-10,581.372
2005-05-11,576.093
2005-05-12,576.284
2005-05-13,573.722
2005-05-16,572.337
2005-05-17,572.731
2005-05-18,582.67
2005-05-19,584.032
2005-05-20,582.067
2005-05-23,586.794
2005-05-24,585.8
2005-05-25,586.404
2005-05-26,588.448
2005-05-27,588.96
2005-05-30,587.934
2005-05-31,580.69
2005-06-01,584.87
2005-06-02,586.7
2005-06-03,583.845
2005-06-06,582.268
2005-06-07,587.309
2005-06-08,589.415
2005-06-09,580.527
2005-06-10,581.327
2005-06-13,580.283
2005-06-14,580.164
2005-06-15,581.383
2005-06-16,580.34
2005-06-17,592.225
2005-06-20,584.15
2005-06-21,587.454
2005-06-22,588.394
2005-06-23,586.023
2005-06-24,582.45
2005-06-27,580.426
2005-06-28,581.601
2005-06-29,585.942
2005-06-30,587.612
2005-07-01,586.266
2005-07-04,583.085
2005-07-05,581.897
2005-07-06,586.828
2005-07-07,580.241
2005-07-08,590.255
2005-07-11,600.045
2005-07-12,605.385
2005-07-13,604.133
2005-07-14,608.353
2005-07-15,605.431
2005-07-18,604.742
2005-07-19,609.091
2005-07-20,609.361
2005-07-21,615.35
2005-07-22,613.994
2005-07-25,612.549
2005-07-26,610.681
2005-07-27,613.358
2005-07-28,619.563
2005-07-29,621.845
2005-08-01,625.772
2005-08-02,631.942
2005-08-03,636.586
2005-08-04,634.659
2005-08-05,628.124
2005-08-08,632.45
2005-08-09,638.059
2005-08-10,644.685
2005-08-11,645.232
2005-08-12,640.469
2005-08-15,635.967
2005-08-16,630.778
2005-08-17,628.455
2005-08-18,620.598
2005-08-19,626.191
2005-08-22,630.811
2005-08-23,623.183
2005-08-24,624.126
2005-08-25,619.744
2005-08-26,617.559
2005-08-29,616.563
2005-08-30,612.74
2005-08-31,624.407
2005-09-01,636.884
2005-09-02,638.232
2005-09-05,639.722
2005-09-06,643.753
2005-09-07,644.109
2005-09-08,639.832
2005-09-09,644.49
2005-09-12,637.168
2005-09-13,631.755
2005-09-14,635.659
2005-09-15,632.47
2005-09-16,636.781
2005-09-19,633.148
2005-09-20,637.808
2005-09-21,632.097
2005-09-22,624.808
2005-09-23,624.45
2005-09-26,634.108
2005-09-27,630.355
2005-09-28,637.665
2005-09-29,635.624
2005-09-30,641.097
2005-10-03,636.301
2005-10-04,641.16
2005-10-05,634.512
2005-10-06,635.714
2005-10-07,633.917
2005-10-10,631.434
2005-10-11,631.091
2005-10-12,628.08
2005-10-13,616.264
2005-10-14,624.215
2005-10-17,623.385
2005-10-18,614.467
2005-10-19,604.682
2005-10-20,607.089
2005-10-21,605.506
2005-10-24,611.46
2005-10-25,614.589
2005-10-26,615.384
2005-10-27,607.59
2005-10-28,603.849
2005-10-31,612.564
2005-11-01,613.109
2005-11-02,615.766
2005-11-03,622.989
2005-11-04,612.965
2005-11-07,612.467
2005-11-08,610.472
2005-11-09,606.293
2005-11-10,606.141
2005-11-11,611.307
