Date,NORWAY SMID CAP SMID (Small+Mid Cap)
2010-08-26,634.909
2010-08-27,639.5
2010-08-30,642.056
2010-08-31,641.14
2010-09-01,677.796
2010-09-02,682.024
2010-09-03,693.241
2010-09-06,694.208
2010-09-07,677.188
2010-09-08,687.98
2010-09-09,693.036
2010-09-10,697.357
2010-09-13,717.073
2010-09-14,720.852
2010-09-15,717.021
2010-09-16,713.908
2010-09-17,717.309
2010-09-20,729.119
2010-09-21,739.079
2010-09-22,747.306
2010-09-23,743.99
2010-09-24,757.206
2010-09-27,758.496
2010-09-28,760.329
2010-09-29,768.117
2010-09-30,775.435
2010-10-01,778.466
2010-10-04,775.044
2010-10-05,795.755
2010-10-06,810.132
2010-10-07,802.122
2010-10-08,805.173
2010-10-11,802.886
2010-10-12,794.759
2010-10-13,827.521
2010-10-14,842.041
2010-10-15,833.226
2010-10-18,827.697
2010-10-19,806.085
2010-10-20,822.112
2010-10-21,831.741
2010-10-22,827.822
2010-10-25,840.517
2010-10-26,830.595
2010-10-27,815.342
2010-10-28,825.31
2010-10-29,827.608
2010-11-01,843.601
2010-11-02,855.649
2010-11-03,845.879
2010-11-04,884.945
2010-11-05,883.204
2010-11-08,875.352
2010-11-09,894.827
2010-11-10,866.871
2010-11-11,870.356
2010-11-12,852.457
2010-11-15,851.152
2010-11-16,816.442
2010-11-17,824.064
2010-11-18,838.357
2010-11-19,844.154
2010-11-22,837.989
2010-11-23,806.982
2010-11-24,820.285
2010-11-25,820.959
2010-11-26,805.457
2010-11-29,791.148
2010-11-30,788.461
2010-12-01,816.659
2010-12-02,848.091
2010-12-03,867.081
2010-12-06,866.207
2010-12-07,873.396
2010-12-08,865.561
2010-12-09,859.615
2010-12-10,861.859
2010-12-13,880.94
2010-12-14,877.942
2010-12-15,875.589
2010-12-16,867.644
2010-12-17,874.943
2010-12-20,884.911
2010-12-21,905.633
2010-12-22,902.275
2010-12-23,911.145
2010-12-24,913.714
2010-12-27,915.514
2010-12-28,924.219
2010-12-29,925.167
2010-12-30,932.745
2010-12-31,945.053
2011-01-03,952.771
2011-01-04,938.444
2011-01-05,929.775
2011-01-06,929.968
2011-01-07,929.878
2011-01-10,922.916
2011-01-11,929.364
2011-01-12,947.707
2011-01-13,948.49
2011-01-14,945.971
2011-01-17,941.792
2011-01-18,957.837
2011-01-19,952.0
2011-01-20,913.26
2011-01-21,938.682
2011-01-24,936.073
2011-01-25,926.983
2011-01-26,943.14
2011-01-27,952.143
2011-01-28,945.249
2011-01-31,947.155
2011-02-01,983.748
2011-02-02,986.281
2011-02-03,981.146
2011-02-04,983.526
2011-02-07,993.59
2011-02-08,991.328
2011-02-09,988.841
2011-02-10,965.28
2011-02-11,976.913
2011-02-14,989.471
2011-02-15,986.971
2011-02-16,991.641
2011-02-17,991.789
2011-02-18,997.631
2011-02-21,979.857
2011-02-22,981.505
2011-02-23,983.803
2011-02-24,992.067
2011-02-25,1004.005
2011-02-28,1017.58
2011-03-01,1020.208
2011-03-02,1019.937
2011-03-03,1019.519
2011-03-04,1027.778
2011-03-07,1026.801
2011-03-08,1018.532
2011-03-09,1013.004
2011-03-10,972.419
2011-03-11,958.789
2011-03-14,960.246
2011-03-15,935.634
2011-03-16,930.923
2011-03-17,954.012
2011-03-18,975.77
2011-03-21,996.614
2011-03-22,996.177
2011-03-23,993.057
2011-03-24,1008.307
2011-03-25,1011.416
2011-03-28,1011.286
2011-03-29,1001.56
2011-03-30,1015.706
2011-03-31,1021.154
2011-04-01,1035.066
2011-04-04,1043.03
2011-04-05,1045.829
2011-04-06,1052.864
2011-04-07,1038.402
2011-04-08,1053.8
2011-04-11,1050.793
2011-04-12,1020.42
2011-04-13,1032.814
2011-04-14,1016.554
2011-04-15,1016.043
2011-04-18,974.212
2011-04-19,998.155
2011-04-20,1032.149
2011-04-21,1032.949
2011-04-22,1032.949
2011-04-25,1031.159
2011-04-26,1039.293
2011-04-27,1036.341
2011-04-28,1046.489
2011-04-29,1058.356
2011-05-02,1056.659
2011-05-03,1032.378
2011-05-04,991.212
2011-05-05,971.613
2011-05-06,984.762
2011-05-09,974.292
2011-05-10,995.609
2011-05-11,985.891
2011-05-12,961.057
2011-05-13,971.807
2011-05-16,973.941
2011-05-17,960.78
2011-05-18,966.376
2011-05-19,971.629
2011-05-20,968.067
2011-05-23,937.118
2011-05-24,946.501
2011-05-25,950.429
2011-05-26,957.87
2011-05-27,986.36
2011-05-30,990.221
2011-05-31,1003.036
2011-06-01,999.821
2011-06-02,997.77
2011-06-03,989.702
2011-06-06,986.89
2011-06-07,990.339
2011-06-08,954.692
2011-06-09,951.39
2011-06-10,922.301
2011-06-13,929.248
2011-06-14,952.399
2011-06-15,911.277
2011-06-16,893.601
2011-06-17,895.684
2011-06-20,878.299
2011-06-21,904.394
2011-06-22,912.913
2011-06-23,870.199
2011-06-24,868.557
2011-06-27,872.971
2011-06-28,887.089
2011-06-29,920.626
2011-06-30,941.626
2011-07-01,948.362
2011-07-04,961.373
2011-07-05,961.732
2011-07-06,939.447
2011-07-07,957.041
2011-07-08,937.137
2011-07-11,899.03
2011-07-12,879.384
2011-07-13,896.957
2011-07-14,887.134
2011-07-15,893.018
2011-07-18,875.825
2011-07-19,906.768
2011-07-20,925.902
2011-07-21,948.45
2011-07-22,953.053
2011-07-25,952.492
2011-07-26,958.224
2011-07-27,937.351
2011-07-28,931.66
2011-07-29,923.742
2011-08-01,913.226
2011-08-02,884.68
2011-08-03,863.47
2011-08-04,791.079
2011-08-05,764.22
2011-08-08,709.698
2011-08-09,718.582
2011-08-10,715.122
2011-08-11,746.012
2011-08-12,768.907
2011-08-15,808.188
2011-08-16,805.676
2011-08-17,827.739
2011-08-18,757.179
2011-08-19,750.557
2011-08-22,749.568
2011-08-23,747.245
2011-08-24,766.873
2011-08-25,757.794
2011-08-26,767.129
2011-08-29,795.582
2011-08-30,796.934
2011-08-31,821.859
2011-09-01,813.582
2011-09-02,786.067
2011-09-05,744.819
2011-09-06,751.444
2011-09-07,776.394
2011-09-08,781.451
2011-09-09,747.811
2011-09-12,705.314
2011-09-13,697.853
2011-09-14,706.066
2011-09-15,736.647
2011-09-16,742.562
2011-09-19,706.145
2011-09-20,726.519
2011-09-21,715.689
2011-09-22,657.566
2011-09-23,649.49
2011-09-26,642.03
2011-09-27,678.08
2011-09-28,662.587
2011-09-29,668.506
2011-09-30,650.826
2011-10-03,616.761
2011-10-04,586.805
2011-10-05,617.595
2011-10-06,642.404
2011-10-07,644.489
2011-10-10,690.046
2011-10-11,677.724
2011-10-12,711.157
2011-10-13,691.113
2011-10-14,723.227
2011-10-17,715.034
2011-10-18,712.055
2011-10-19,719.424
2011-10-20,709.536
2011-10-21,751.055
2011-10-24,770.778
2011-10-25,768.886
2011-10-26,763.002
2011-10-27,809.974
2011-10-28,793.16
2011-10-31,758.58
2011-11-01,700.624
2011-11-02,714.468
2011-11-03,737.964
2011-11-04,733.281
2011-11-07,742.875
2011-11-08,751.579
2011-11-09,715.595
2011-11-10,711.633
2011-11-11,742.038
2011-11-14,729.721
2011-11-15,717.49
2011-11-16,720.62
2011-11-17,697.773
2011-11-18,698.052
2011-11-21,667.73
2011-11-22,661.812
2011-11-23,630.856
2011-11-24,630.642
2011-11-25,635.338
2011-11-28,664.508
2011-11-29,667.632
2011-11-30,708.976
2011-12-01,703.37
2011-12-02,711.035
2011-12-05,726.908
2011-12-06,722.205
2011-12-07,716.05
2011-12-08,689.949
2011-12-09,702.861
2011-12-12,670.608
2011-12-13,664.937
2011-12-14,631.6
2011-12-15,641.77
2011-12-16,652.645
2011-12-19,650.489
2011-12-20,679.185
2011-12-21,671.828
2011-12-22,681.737
2011-12-23,686.452
2011-12-26,686.452
2011-12-27,691.467
2011-12-28,673.736
2011-12-29,678.172
2011-12-30,688.378
2012-01-02,697.421
2012-01-03,713.18
2012-01-04,705.402
2012-01-05,701.666
2012-01-06,702.698
2012-01-09,699.129
2012-01-10,716.442
2012-01-11,709.041
2012-01-12,729.569
2012-01-13,713.671
2012-01-16,718.241
2012-01-17,724.624
2012-01-18,736.653
2012-01-19,757.699
2012-01-20,752.91
2012-01-23,764.182
2012-01-24,748.276
2012-01-25,752.619
2012-01-26,774.622
2012-01-27,775.076
2012-01-30,759.435
2012-01-31,763.739
2012-02-01,790.253
2012-02-02,794.156
2012-02-03,802.309
2012-02-06,804.142
2012-02-07,803.181
2012-02-08,808.198
2012-02-09,808.944
2012-02-10,812.865
2012-02-13,819.286
2012-02-14,809.351
2012-02-15,808.899
2012-02-16,805.62
2012-02-17,831.48
2012-02-20,855.188
2012-02-21,849.422
2012-02-22,851.605
2012-02-23,845.067
2012-02-24,863.125
2012-02-27,858.964
2012-02-28,864.376
2012-02-29,866.43
2012-03-01,862.976
2012-03-02,859.803
2012-03-05,848.296
2012-03-06,800.132
2012-03-07,816.572
2012-03-08,848.318
2012-03-09,839.026
2012-03-12,833.532
2012-03-13,843.482
2012-03-14,834.215
2012-03-15,843.095
2012-03-16,862.397
2012-03-19,870.772
2012-03-20,847.903
2012-03-21,846.023
2012-03-22,831.612
2012-03-23,846.294
2012-03-26,874.283
2012-03-27,861.143
2012-03-28,847.375
2012-03-29,838.162
2012-03-30,859.329
2012-04-02,871.348
2012-04-03,866.72
2012-04-04,844.62
2012-04-05,843.386
2012-04-06,843.386
2012-04-09,840.118
2012-04-10,805.924
2012-04-11,809.846
2012-04-12,829.982
2012-04-13,819.139
2012-04-16,816.226
2012-04-17,847.858
2012-04-18,848.727
2012-04-19,845.7
2012-04-20,856.125
2012-04-23,826.218
2012-04-24,840.357
2012-04-25,853.488
2012-04-26,856.307
2012-04-27,861.348
2012-04-30,860.519
2012-05-01,861.572
2012-05-02,857.019
2012-05-03,866.549
2012-05-04,834.247
2012-05-07,838.537
2012-05-08,798.086
2012-05-09,788.549
2012-05-10,805.021
2012-05-11,800.497
2012-05-14,766.452
2012-05-15,757.96
2012-05-16,755.518
2012-05-17,752.152
2012-05-18,727.841
2012-05-21,748.63
2012-05-22,769.833
2012-05-23,732.968
2012-05-24,738.745
2012-05-25,736.515
2012-05-28,738.938
2012-05-29,753.808
2012-05-30,729.972
2012-05-31,714.004
2012-06-01,691.777
2012-06-04,680.801
2012-06-05,690.382
2012-06-06,715.858
2012-06-07,732.088
2012-06-08,722.067
2012-06-11,721.343
2012-06-12,718.188
2012-06-13,713.952
2012-06-14,719.604
2012-06-15,742.726
2012-06-18,734.934
2012-06-19,754.915
2012-06-20,766.881
2012-06-21,751.698
2012-06-22,729.997
2012-06-25,711.634
2012-06-26,710.149
2012-06-27,726.467
2012-06-28,727.176
2012-06-29,773.556
2012-07-02,778.991
2012-07-03,796.523
2012-07-04,784.167
2012-07-05,773.28
2012-07-06,749.914
2012-07-09,745.619
2012-07-10,759.295
2012-07-11,754.247
2012-07-12,744.194
2012-07-13,768.496
2012-07-16,772.745
2012-07-17,780.43
2012-07-18,787.805
2012-07-19,799.564
2012-07-20,782.595
2012-07-23,755.292
2012-07-24,755.136
2012-07-25,761.472
2012-07-26,789.645
2012-07-27,794.784
2012-07-30,793.602
2012-07-31,794.511
2012-08-01,792.923
2012-08-02,774.795
2012-08-03,806.061
2012-08-06,820.401
2012-08-07,828.658
2012-08-08,818.93
2012-08-09,824.226
2012-08-10,822.015
2012-08-13,819.698
2012-08-14,826.334
2012-08-15,824.547
2012-08-16,830.334
2012-08-17,839.395
2012-08-20,836.744
2012-08-21,850.92
2012-08-22,844.295
2012-08-23,843.111
2012-08-24,840.222
2012-08-27,844.872
2012-08-28,840.568
2012-08-29,843.648
2012-08-30,836.189
2012-08-31,848.245
2012-09-03,857.877
2012-09-04,848.648
2012-09-05,847.213
2012-09-06,859.203
2012-09-07,878.127
2012-09-10,878.488
2012-09-11,884.199
2012-09-12,892.285
2012-09-13,885.757
2012-09-14,931.566
2012-09-17,925.293
2012-09-18,913.074
2012-09-19,907.733
2012-09-20,893.153
2012-09-21,905.363
2012-09-24,896.76
2012-09-25,909.746
2012-09-26,878.562
2012-09-27,889.724
2012-09-28,890.73
2012-10-01,905.07
2012-10-02,908.7
2012-10-03,894.618
2012-10-04,905.043
2012-10-05,926.056
2012-10-08,913.356
2012-10-09,909.572
2012-10-10,900.377
2012-10-11,908.904
2012-10-12,905.953
2012-10-15,905.142
2012-10-16,917.706
2012-10-17,920.064
2012-10-18,920.189
2012-10-19,911.201
2012-10-22,907.123
2012-10-23,869.903
2012-10-24,877.804
2012-10-25,884.541
2012-10-26,877.344
2012-10-29,877.159
2012-10-30,884.366
2012-10-31,889.358
2012-11-01,908.572
2012-11-02,897.859
2012-11-05,887.192
2012-11-06,894.486
2012-11-07,882.212
2012-11-08,880.083
2012-11-09,876.03
2012-11-12,868.441
2012-11-13,855.713
2012-11-14,858.321
2012-11-15,845.678
2012-11-16,837.111
2012-11-19,864.157
2012-11-20,868.789
2012-11-21,873.545
2012-11-22,889.797
2012-11-23,894.254
2012-11-26,887.463
2012-11-27,885.766
2012-11-28,875.492
2012-11-29,891.919
2012-11-30,892.471
2012-12-03,898.335
2012-12-04,897.156
2012-12-05,896.906
2012-12-06,903.996
2012-12-07,899.794
2012-12-10,895.466
2012-12-11,910.062
2012-12-12,922.201
2012-12-13,918.471
2012-12-14,917.545
2012-12-17,922.836
2012-12-18,931.541
2012-12-19,946.025
2012-12-20,943.277
2012-12-21,943.547
2012-12-24,937.215
2012-12-25,937.215
2012-12-26,938.74
2012-12-27,938.14
2012-12-28,929.712
2012-12-31,933.237
2013-01-01,933.237
2013-01-02,968.858
2013-01-03,960.938
2013-01-04,958.073
2013-01-07,953.704
2013-01-08,959.936
2013-01-09,961.328
2013-01-10,974.319
2013-01-11,973.931
2013-01-14,978.903
2013-01-15,964.82
2013-01-16,966.236
2013-01-17,974.54
2013-01-18,964.996
2013-01-21,969.592
2013-01-22,969.958
2013-01-23,978.949
2013-01-24,978.889
2013-01-25,986.485
2013-01-28,979.585
2013-01-29,985.362
2013-01-30,976.773
2013-01-31,977.304
2013-02-01,997.64
2013-02-04,984.603
2013-02-05,975.932
2013-02-06,975.213
2013-02-07,972.031
2013-02-08,976.012
2013-02-11,971.828
2013-02-12,987.256
2013-02-13,990.184
2013-02-14,977.472
2013-02-15,969.876
2013-02-18,970.604
2013-02-19,983.645
2013-02-20,990.147
2013-02-21,959.171
2013-02-22,960.428
2013-02-25,969.599
2013-02-26,960.685
2013-02-27,966.853
2013-02-28,962.878
2013-03-01,950.711
2013-03-04,955.877
2013-03-05,974.202
2013-03-06,972.956
2013-03-07,976.851
2013-03-08,967.779
2013-03-11,970.96
2013-03-12,979.123
2013-03-13,971.787
2013-03-14,967.637
2013-03-15,968.962
2013-03-18,962.312
2013-03-19,952.177
2013-03-20,946.504
2013-03-21,944.005
2013-03-22,946.102
2013-03-25,938.038
2013-03-26,937.792
2013-03-27,934.615
2013-03-28,938.413
2013-03-29,938.413
2013-04-01,940.8
2013-04-02,950.247
2013-04-03,959.194
2013-04-04,949.281
2013-04-05,945.236
2013-04-08,948.953
2013-04-09,956.898
2013-04-10,961.464
2013-04-11,972.427
2013-04-12,965.057
2013-04-15,942.688
2013-04-16,935.877
2013-04-17,915.537
2013-04-18,916.449
2013-04-19,925.84
2013-04-22,915.121
2013-04-23,920.251
2013-04-24,926.347
2013-04-25,945.886
2013-04-26,945.586
2013-04-29,929.848
2013-04-30,939.747
2013-05-01,938.915
2013-05-02,933.574
2013-05-03,947.314
2013-05-06,940.047
2013-05-07,941.471
2013-05-08,962.771
2013-05-09,960.105
2013-05-10,955.224
2013-05-13,958.625
2013-05-14,959.236
2013-05-15,950.64
2013-05-16,962.47
2013-05-17,954.681
2013-05-20,959.451
2013-05-21,976.0
2013-05-22,974.905
2013-05-23,948.298
2013-05-24,949.724
2013-05-27,956.645
2013-05-28,962.397
2013-05-29,954.759
2013-05-30,965.307
2013-05-31,953.071
2013-06-03,959.967
2013-06-04,962.706
2013-06-05,952.999
2013-06-06,953.31
2013-06-07,960.438
2013-06-10,954.735
2013-06-11,933.964
2013-06-12,949.9
2013-06-13,945.188
2013-06-14,958.794
2013-06-17,964.216
2013-06-18,962.541
2013-06-19,965.95
2013-06-20,905.189
2013-06-21,895.603
2013-06-24,858.994
2013-06-25,871.955
2013-06-26,885.931
2013-06-27,884.506
2013-06-28,876.714
2013-07-01,889.703
2013-07-02,898.829
2013-07-03,884.651
2013-07-04,897.871
2013-07-05,880.463
2013-07-08,893.436
2013-07-09,884.717
2013-07-10,904.89
2013-07-11,925.604
2013-07-12,932.319
2013-07-15,935.906
2013-07-16,950.605
2013-07-17,944.45
2013-07-18,931.784
2013-07-19,947.358
2013-07-22,955.012
2013-07-23,962.911
2013-07-24,957.988
2013-07-25,952.362
2013-07-26,950.261
2013-07-29,948.058
2013-07-30,948.112
2013-07-31,949.153
2013-08-01,950.429
2013-08-02,951.651
2013-08-05,951.567
2013-08-06,951.44
2013-08-07,950.301
2013-08-08,963.076
2013-08-09,976.948
2013-08-12,968.547
2013-08-13,961.225
2013-08-14,974.279
2013-08-15,955.032
2013-08-16,961.749
2013-08-19,972.438
2013-08-20,955.276
2013-08-21,938.509
2013-08-22,939.907
2013-08-23,950.588
2013-08-26,941.529
2013-08-27,933.603
2013-08-28,930.476
2013-08-29,924.537
2013-08-30,912.403
2013-09-02,931.653
2013-09-03,931.779
2013-09-04,934.858
2013-09-05,926.028
2013-09-06,931.984
2013-09-09,947.172
2013-09-10,969.838
2013-09-11,978.829
2013-09-12,975.805
2013-09-13,969.384
2013-09-16,979.164
2013-09-17,974.955
2013-09-18,976.605
2013-09-19,991.639
2013-09-20,972.829
2013-09-23,970.063
2013-09-24,952.991
2013-09-25,948.197
2013-09-26,951.097
2013-09-27,946.794
2013-09-30,929.368
2013-10-01,941.429
2013-10-02,937.918
2013-10-03,960.112
2013-10-04,956.423
2013-10-07,948.448
2013-10-08,931.095
2013-10-09,918.372
2013-10-10,928.621
2013-10-11,939.711
2013-10-14,943.793
2013-10-15,948.301
2013-10-16,948.637
2013-10-17,962.762
2013-10-18,977.933
2013-10-21,989.812
2013-10-22,1000.169
2013-10-23,996.222
2013-10-24,1001.74
2013-10-25,1005.122
2013-10-28,994.379
2013-10-29,1001.786
2013-10-30,1007.322
2013-10-31,993.141
2013-11-01,993.686
2013-11-04,997.995
2013-11-05,985.346
2013-11-06,1012.59
2013-11-07,992.308
2013-11-08,966.473
2013-11-11,980.463
2013-11-12,962.214
2013-11-13,956.375
2013-11-14,966.101
2013-11-15,980.08
2013-11-18,982.731
2013-11-19,982.359
2013-11-20,978.185
2013-11-21,964.643
2013-11-22,976.27
2013-11-25,971.035
2013-11-26,980.645
2013-11-27,996.571
2013-11-28,998.436
2013-11-29,996.423
2013-12-02,993.747
2013-12-03,987.69
2013-12-04,971.122
2013-12-05,966.484
2013-12-06,965.826
2013-12-09,967.933
2013-12-10,974.707
2013-12-11,966.587
2013-12-12,945.741
2013-12-13,947.076
2013-12-16,952.655
2013-12-17,952.448
2013-12-18,953.698
2013-12-19,949.766
2013-12-20,965.378
2013-12-23,981.588
2013-12-24,979.8
2013-12-25,979.8
2013-12-26,979.673
2013-12-27,998.065
2013-12-30,1012.325
2013-12-31,1014.185
2014-01-01,1014.185
2014-01-02,998.164
2014-01-03,1002.16
2014-01-06,992.935
2014-01-07,989.427
2014-01-08,991.672
2014-01-09,998.875
2014-01-10,1010.52
2014-01-13,1019.899
2014-01-14,1022.185
2014-01-15,1021.254
2014-01-16,1018.486
2014-01-17,1021.668
2014-01-20,1016.006
2014-01-21,1023.821
2014-01-22,1026.1
2014-01-23,1022.109
2014-01-24,998.751
2014-01-27,984.38
2014-01-28,993.663
2014-01-29,979.005
2014-01-30,968.387
2014-01-31,956.067
2014-02-03,959.087
2014-02-04,953.756
2014-02-05,959.221
2014-02-06,972.969
2014-02-07,980.852
2014-02-10,993.01
2014-02-11,995.501
2014-02-12,1001.77
2014-02-13,1004.121
2014-02-14,1008.09
2014-02-17,1015.06
2014-02-18,1014.451
2014-02-19,1015.835
2014-02-20,1009.52
2014-02-21,1028.793
2014-02-24,1038.168
2014-02-25,1031.179
2014-02-26,1032.359
2014-02-27,1036.5
2014-02-28,1051.246
2014-03-03,1026.699
2014-03-04,1046.958
2014-03-05,1048.88
2014-03-06,1050.838
2014-03-07,1051.214
2014-03-10,1041.288
2014-03-11,1047.58
2014-03-12,1028.985
2014-03-13,1021.936
2014-03-14,1007.501
2014-03-17,1021.273
2014-03-18,1023.452
2014-03-19,1015.49
2014-03-20,1002.326
2014-03-21,1012.268
2014-03-24,1008.7
2014-03-25,1020.076
2014-03-26,1031.337
2014-03-27,1036.919
2014-03-28,1040.862
2014-03-31,1047.313
2014-04-01,1049.215
2014-04-02,1049.631
2014-04-03,1039.693
2014-04-04,1046.893
2014-04-07,1030.775
2014-04-08,1024.959
2014-04-09,1040.479
2014-04-10,1044.807
2014-04-11,1016.991
2014-04-14,1011.736
2014-04-15,1010.492
2014-04-16,1011.567
2014-04-17,1011.288
2014-04-18,1011.288
2014-04-21,1008.447
2014-04-22,1039.694
2014-04-23,1036.434
2014-04-24,1038.936
2014-04-25,1042.724
2014-04-28,1043.811
2014-04-29,1052.071
2014-04-30,1063.796
2014-05-01,1067.083
2014-05-02,1080.614
2014-05-05,1073.002
2014-05-06,1079.096
2014-05-07,1080.506
2014-05-08,1088.201
2014-05-09,1083.123
2014-05-12,1097.316
2014-05-13,1097.483
2014-05-14,1101.564
2014-05-15,1084.538
2014-05-16,1074.849
2014-05-19,1077.48
2014-05-20,1069.36
2014-05-21,1075.135
2014-05-22,1087.879
2014-05-23,1092.781
2014-05-26,1084.965
2014-05-27,1088.884
2014-05-28,1091.06
2014-05-29,1095.014
2014-05-30,1092.179
2014-06-02,1095.736
2014-06-03,1091.396
2014-06-04,1092.131
2014-06-05,1102.789
2014-06-06,1120.595
2014-06-09,1117.846
2014-06-10,1122.026
2014-06-11,1111.322
2014-06-12,1115.873
2014-06-13,1111.849
2014-06-16,1109.734
2014-06-17,1099.631
2014-06-18,1104.473
2014-06-19,1097.003
2014-06-20,1096.913
2014-06-23,1104.606
2014-06-24,1094.062
2014-06-25,1075.339
2014-06-26,1073.672
2014-06-27,1076.268
2014-06-30,1080.0
2014-07-01,1078.76
2014-07-02,1081.897
2014-07-03,1090.822
2014-07-04,1091.698
2014-07-07,1093.875
2014-07-08,1075.669
2014-07-09,1081.149
2014-07-10,1057.106
2014-07-11,1060.084
2014-07-14,1074.218
2014-07-15,1072.321
2014-07-16,1086.637
2014-07-17,1083.144
2014-07-18,1072.545
2014-07-21,1074.803
2014-07-22,1088.03
2014-07-23,1091.166
2014-07-24,1077.315
2014-07-25,1072.781
2014-07-28,1067.265
2014-07-29,1065.564
2014-07-30,1058.412
2014-07-31,1047.557
2014-08-01,1036.303
2014-08-04,1037.258
2014-08-05,1036.899
2014-08-06,1024.29
2014-08-07,1009.949
2014-08-08,1007.662
2014-08-11,1042.248
2014-08-12,1032.329
2014-08-13,1033.319
2014-08-14,1039.989
2014-08-15,1048.139
2014-08-18,1051.61
2014-08-19,1053.592
2014-08-20,1055.573
2014-08-21,1062.689
2014-08-22,1052.043
2014-08-25,1059.166
2014-08-26,1068.01
2014-08-27,1066.919
2014-08-28,1060.183
2014-08-29,1055.243
2014-09-01,1047.785
2014-09-02,1048.009
2014-09-03,1045.445
2014-09-04,1051.077
2014-09-05,1035.882
2014-09-08,1031.886
2014-09-09,1028.161
2014-09-10,1029.776
2014-09-11,1019.678
2014-09-12,1023.596
2014-09-15,1012.065
2014-09-16,1008.165
2014-09-17,1014.284
2014-09-18,1031.09
2014-09-19,1026.574
2014-09-22,1019.274
2014-09-23,1007.59
2014-09-24,1006.951
2014-09-25,997.111
2014-09-26,992.557
2014-09-29,995.639
2014-09-30,1006.144
2014-10-01,988.903
2014-10-02,953.87
2014-10-03,944.822
2014-10-06,945.6
2014-10-07,929.497
2014-10-08,927.886
2014-10-09,917.595
2014-10-10,894.073
2014-10-13,892.001
2014-10-14,901.176
2014-10-15,875.701
2014-10-16,855.765
2014-10-17,892.076
2014-10-20,884.959
2014-10-21,911.093
2014-10-22,919.925
2014-10-23,919.52
2014-10-24,913.537
2014-10-27,906.327
2014-10-28,912.859
2014-10-29,917.121
2014-10-30,901.433
2014-10-31,905.174
2014-11-03,904.8
2014-11-04,890.418
2014-11-05,899.502
2014-11-06,905.089
2014-11-07,910.123
2014-11-10,932.419
2014-11-11,927.639
2014-11-12,933.548
2014-11-13,923.957
2014-11-14,954.803
2014-11-17,954.992
2014-11-18,963.515
2014-11-19,951.549
2014-11-20,951.614
2014-11-21,960.271
2014-11-24,960.996
2014-11-25,957.043
2014-11-26,947.688
2014-11-27,911.45
2014-11-28,883.721
2014-12-01,886.784
2014-12-02,889.077
2014-12-03,887.227
2014-12-04,879.535
2014-12-05,864.045
2014-12-08,853.57
2014-12-09,848.564
2014-12-10,842.872
2014-12-11,822.508
2014-12-12,806.918
2014-12-15,796.263
2014-12-16,782.033
2014-12-17,812.388
2014-12-18,844.501
2014-12-19,856.904
2014-12-22,862.351
2014-12-23,860.688
2014-12-24,855.952
2014-12-25,855.952
2014-12-26,854.865
2014-12-29,855.551
2014-12-30,853.767
2014-12-31,843.865
2015-01-01,843.865
2015-01-02,846.422
2015-01-05,819.252
2015-01-06,815.64
2015-01-07,813.161
2015-01-08,828.005
2015-01-09,824.017
2015-01-12,805.836
2015-01-13,812.763
2015-01-14,813.936
2015-01-15,815.614
2015-01-16,816.143
2015-01-19,834.336
2015-01-20,821.759
2015-01-21,829.515
2015-01-22,834.825
2015-01-23,824.309
2015-01-26,830.197
2015-01-27,829.307
2015-01-28,829.534
2015-01-29,822.032
2015-01-30,829.962
2015-02-02,850.096
2015-02-03,872.216
2015-02-04,857.041
2015-02-05,873.808
2015-02-06,867.891
2015-02-09,861.563
2015-02-10,864.24
2015-02-11,833.768
2015-02-12,841.77
2015-02-13,856.741
2015-02-16,868.331
2015-02-17,864.402
2015-02-18,868.619
2015-02-19,850.366
2015-02-20,857.76
2015-02-23,842.22
2015-02-24,840.896
2015-02-25,852.157
2015-02-26,843.865
2015-02-27,844.398
2015-03-02,829.163
2015-03-03,835.156
2015-03-04,805.573
2015-03-05,822.169
2015-03-06,812.699
2015-03-09,802.801
2015-03-10,770.336
2015-03-11,767.496
2015-03-12,781.891
2015-03-13,767.904
2015-03-16,757.92
2015-03-17,753.851
2015-03-18,760.117
2015-03-19,781.603
2015-03-20,796.206
2015-03-23,814.936
2015-03-24,813.44
2015-03-25,805.671
2015-03-26,791.531
2015-03-27,786.039
2015-03-30,785.549
2015-03-31,780.402
2015-04-01,782.495
2015-04-02,789.89
2015-04-03,789.89
2015-04-06,796.726
2015-04-07,815.629
2015-04-08,812.89
2015-04-09,813.352
2015-04-10,833.973
2015-04-13,830.222
2015-04-14,851.146
2015-04-15,864.96
2015-04-16,877.294
2015-04-17,863.604
2015-04-20,859.78
2015-04-21,856.607
2015-04-22,841.001
2015-04-23,849.839
2015-04-24,858.165
2015-04-27,867.467
2015-04-28,860.232
2015-04-29,854.681
2015-04-30,868.619
2015-05-01,863.576
2015-05-04,876.719
2015-05-05,887.904
2015-05-06,901.942
2015-05-07,875.356
2015-05-08,882.487
2015-05-11,881.309
2015-05-12,890.79
2015-05-13,919.638
2015-05-14,918.703
2015-05-15,914.291
2015-05-18,909.235
2015-05-19,881.517
2015-05-20,876.356
2015-05-21,882.929
2015-05-22,874.377
2015-05-25,874.377
2015-05-26,848.855
2015-05-27,849.603
2015-05-28,838.868
2015-05-29,843.884
2015-06-01,826.634
2015-06-02,851.135
2015-06-03,870.411
2015-06-04,860.771
2015-06-05,842.884
2015-06-08,851.634
2015-06-09,854.692
2015-06-10,862.309
