Date,AUSTRALIA SMID VALUE SMID (Small+Mid Cap)
2010-09-09,626.129
2010-09-10,625.371
2010-09-13,637.816
2010-09-14,641.887
2010-09-15,647.1
2010-09-16,638.79
2010-09-17,642.366
2010-09-20,649.447
2010-09-21,647.823
2010-09-22,654.148
2010-09-23,648.001
2010-09-24,649.111
2010-09-27,659.552
2010-09-28,662.725
2010-09-29,663.483
2010-09-30,658.069
2010-10-01,656.234
2010-10-04,656.339
2010-10-05,656.991
2010-10-06,671.205
2010-10-07,677.586
2010-10-08,676.659
2010-10-11,679.252
2010-10-12,668.332
2010-10-13,676.014
2010-10-14,689.113
2010-10-15,683.651
2010-10-18,682.596
2010-10-19,671.703
2010-10-20,677.026
2010-10-21,680.43
2010-10-22,677.56
2010-10-25,694.039
2010-10-26,685.136
2010-10-27,664.231
2010-10-28,676.793
2010-10-29,673.643
2010-11-01,684.082
2010-11-02,690.365
2010-11-03,690.113
2010-11-04,705.863
2010-11-05,709.724
2010-11-08,705.278
2010-11-09,705.512
2010-11-10,690.076
2010-11-11,692.641
2010-11-12,681.27
2010-11-15,679.077
2010-11-16,673.838
2010-11-17,668.73
2010-11-18,675.613
2010-11-19,676.093
2010-11-22,681.209
2010-11-23,667.82
2010-11-24,671.918
2010-11-25,670.882
2010-11-26,657.664
2010-11-29,655.391
2010-11-30,652.378
2010-12-01,652.257
2010-12-02,670.695
2010-12-03,683.947
2010-12-06,684.77
2010-12-07,689.943
2010-12-08,677.62
2010-12-09,684.788
2010-12-10,684.516
2010-12-13,688.675
2010-12-14,691.799
2010-12-15,691.201
2010-12-16,688.751
2010-12-17,687.249
2010-12-20,688.107
2010-12-21,694.852
2010-12-22,698.013
2010-12-23,703.666
2010-12-24,702.334
2010-12-27,701.915
2010-12-28,707.687
2010-12-29,713.916
2010-12-30,715.041
2010-12-31,719.644
2011-01-03,715.151
2011-01-04,707.989
2011-01-05,698.894
2011-01-06,696.932
2011-01-07,698.693
2011-01-10,695.498
2011-01-11,691.369
2011-01-12,698.968
2011-01-13,711.573
2011-01-14,705.793
2011-01-17,706.475
2011-01-18,711.267
2011-01-19,720.551
2011-01-20,701.156
2011-01-21,700.739
2011-01-24,710.838
2011-01-25,711.118
2011-01-26,712.191
2011-01-27,706.025
2011-01-28,702.386
2011-01-31,699.916
2011-02-01,708.517
2011-02-02,712.039
2011-02-03,717.97
2011-02-04,726.147
2011-02-07,726.776
2011-02-08,729.63
2011-02-09,725.317
2011-02-10,718.849
2011-02-11,712.732
2011-02-14,718.955
2011-02-15,717.629
2011-02-16,717.7
2011-02-17,728.112
2011-02-18,732.058
2011-02-21,729.328
2011-02-22,716.471
2011-02-23,712.551
2011-02-24,712.942
2011-02-25,720.81
2011-02-28,724.186
2011-03-01,721.084
2011-03-02,717.576
2011-03-03,716.67
2011-03-04,725.12
2011-03-07,719.173
2011-03-08,714.144
2011-03-09,712.094
2011-03-10,695.533
2011-03-11,690.706
2011-03-14,688.121
2011-03-15,661.175
2011-03-16,661.106
2011-03-17,659.345
2011-03-18,679.095
2011-03-21,688.273
2011-03-22,695.201
2011-03-23,692.75
2011-03-24,708.459
2011-03-25,719.138
2011-03-28,717.468
2011-03-29,717.187
2011-03-30,728.767
2011-03-31,732.905
2011-04-01,736.122
2011-04-04,741.433
2011-04-05,741.067
2011-04-06,749.745
2011-04-07,750.688
2011-04-08,758.804
2011-04-11,755.167
2011-04-12,737.124
2011-04-13,744.657
2011-04-14,744.071
2011-04-15,742.247
2011-04-18,736.953
2011-04-19,731.716
2011-04-20,753.084
2011-04-21,767.002
2011-04-22,767.002
2011-04-25,764.182
2011-04-26,768.537
2011-04-27,766.61
2011-04-28,772.252
2011-04-29,767.297
2011-05-02,768.979
2011-05-03,757.649
2011-05-04,744.944
2011-05-05,733.982
2011-05-06,743.135
2011-05-09,742.01
2011-05-10,743.237
2011-05-11,748.425
2011-05-12,730.777
2011-05-13,730.837
2011-05-16,723.265
2011-05-17,720.697
2011-05-18,725.989
2011-05-19,735.436
2011-05-20,735.503
2011-05-23,716.342
2011-05-24,716.17
2011-05-25,706.883
2011-05-26,723.583
2011-05-27,734.515
2011-05-30,734.59
2011-05-31,736.27
2011-06-01,742.206
2011-06-02,724.463
2011-06-03,726.294
2011-06-06,725.071
2011-06-07,723.784
2011-06-08,715.382
2011-06-09,716.772
2011-06-10,713.321
2011-06-13,714.436
2011-06-14,725.728
2011-06-15,722.439
2011-06-16,701.777
2011-06-17,708.34
2011-06-20,700.182
2011-06-21,708.439
2011-06-22,711.687
2011-06-23,699.734
2011-06-24,700.998
2011-06-27,688.997
2011-06-28,693.867
2011-06-29,708.311
2011-06-30,725.785
2011-07-01,724.451
2011-07-04,729.663
2011-07-05,723.489
2011-07-06,725.242
2011-07-07,731.483
2011-07-08,736.681
2011-07-11,721.049
2011-07-12,706.404
2011-07-13,720.527
2011-07-14,711.634
2011-07-15,703.806
2011-07-18,699.505
2011-07-19,707.776
2011-07-20,721.82
2011-07-21,727.599
2011-07-22,737.541
2011-07-25,724.165
2011-07-26,737.96
2011-07-27,740.482
2011-07-28,728.428
2011-07-29,721.646
2011-08-01,731.652
2011-08-02,715.757
2011-08-03,691.52
2011-08-04,673.209
2011-08-05,637.543
2011-08-08,608.4
2011-08-09,601.146
2011-08-10,613.569
2011-08-11,609.902
2011-08-12,619.207
2011-08-15,646.024
2011-08-16,649.912
2011-08-17,667.176
2011-08-18,646.337
2011-08-19,624.054
2011-08-22,618.879
2011-08-23,635.479
2011-08-24,640.057
2011-08-25,646.806
2011-08-26,652.994
2011-08-29,673.997
2011-08-30,680.034
2011-08-31,686.32
2011-09-01,690.867
2011-09-02,674.496
2011-09-05,657.273
2011-09-06,643.903
2011-09-07,661.472
2011-09-08,668.065
2011-09-09,658.609
2011-09-12,629.535
2011-09-13,633.203
2011-09-14,616.177
2011-09-15,631.431
2011-09-16,647.927
2011-09-19,625.166
2011-09-20,626.096
2011-09-21,625.582
2011-09-22,587.152
2011-09-23,580.902
2011-09-26,570.867
2011-09-27,597.961
2011-09-28,600.968
2011-09-29,591.682
2011-09-30,585.674
2011-10-03,565.462
2011-10-04,554.297
2011-10-05,569.924
2011-10-06,590.831
2011-10-07,610.204
2011-10-10,623.146
2011-10-11,627.026
2011-10-12,638.56
2011-10-13,641.316
2011-10-14,649.563
2011-10-17,655.154
2011-10-18,640.098
2011-10-19,654.906
2011-10-20,639.778
2011-10-21,650.061
2011-10-24,672.174
2011-10-25,666.726
2011-10-26,658.989
2011-10-27,694.694
2011-10-28,698.844
2011-10-31,684.728
2011-11-01,656.581
2011-11-02,651.513
2011-11-03,648.008
2011-11-04,662.703
2011-11-07,662.227
2011-11-08,662.162
2011-11-09,661.591
2011-11-10,646.173
2011-11-11,664.475
2011-11-14,663.574
2011-11-15,658.602
2011-11-16,651.331
2011-11-17,646.034
2011-11-18,637.009
2011-11-21,620.821
2011-11-22,616.992
2011-11-23,598.948
2011-11-24,597.766
2011-11-25,594.929
2011-11-28,612.408
2011-11-29,625.305
2011-11-30,645.575
2011-12-01,654.18
2011-12-02,664.442
2011-12-05,672.675
2011-12-06,659.187
2011-12-07,666.803
2011-12-08,659.431
2011-12-09,647.109
2011-12-12,647.541
2011-12-13,639.991
2011-12-14,626.98
2011-12-15,624.081
2011-12-16,632.9
2011-12-19,609.521
2011-12-20,618.553
2011-12-21,629.499
2011-12-22,624.128
2011-12-23,633.902
2011-12-26,633.902
2011-12-27,634.214
2011-12-28,622.721
2011-12-29,619.378
2011-12-30,625.429
2012-01-02,625.429
2012-01-03,638.816
2012-01-04,648.984
2012-01-05,639.638
2012-01-06,634.076
2012-01-09,632.943
2012-01-10,645.727
2012-01-11,647.661
2012-01-12,650.37
2012-01-13,651.26
2012-01-16,645.964
2012-01-17,660.141
2012-01-18,659.332
2012-01-19,661.312
2012-01-20,668.606
2012-01-23,673.485
2012-01-24,667.183
2012-01-25,671.657
2012-01-26,682.685
2012-01-27,682.557
2012-01-30,678.168
2012-01-31,680.726
2012-02-01,684.071
2012-02-02,689.164
2012-02-03,688.232
2012-02-06,691.582
2012-02-07,696.549
2012-02-08,698.888
2012-02-09,697.821
2012-02-10,686.803
2012-02-13,693.365
2012-02-14,682.515
2012-02-15,686.367
2012-02-16,679.22
2012-02-17,685.852
2012-02-20,699.59
2012-02-21,702.665
2012-02-22,699.48
2012-02-23,704.908
2012-02-24,710.236
2012-02-27,708.971
2012-02-28,713.716
2012-02-29,722.368
2012-03-01,715.787
2012-03-02,717.312
2012-03-05,712.367
2012-03-06,696.137
2012-03-07,686.388
2012-03-08,693.693
2012-03-09,699.976
2012-03-12,689.44
2012-03-13,702.653
2012-03-14,701.92
2012-03-15,707.486
2012-03-16,710.162
2012-03-19,716.149
2012-03-20,703.044
2012-03-21,700.087
2012-03-22,695.859
2012-03-23,701.489
2012-03-26,704.619
2012-03-27,706.518
2012-03-28,705.36
2012-03-29,700.829
2012-03-30,703.376
2012-04-02,706.307
2012-04-03,704.475
2012-04-04,694.334
2012-04-05,695.995
2012-04-06,695.995
2012-04-09,696.197
2012-04-10,687.178
2012-04-11,683.572
2012-04-12,698.747
2012-04-13,700.556
2012-04-16,695.192
2012-04-17,696.624
2012-04-18,706.281
2012-04-19,704.642
2012-04-20,705.657
2012-04-23,698.166
2012-04-24,701.162
2012-04-25,702.863
2012-04-26,708.357
2012-04-27,711.06
2012-04-30,712.958
2012-05-01,714.687
2012-05-02,711.145
2012-05-03,705.803
2012-05-04,694.984
2012-05-07,682.082
2012-05-08,681.424
2012-05-09,669.408
2012-05-10,679.174
2012-05-11,674.853
2012-05-14,670.108
2012-05-15,665.55
2012-05-16,648.55
2012-05-17,649.193
2012-05-18,629.037
2012-05-21,629.959
2012-05-22,643.047
2012-05-23,625.406
2012-05-24,625.376
2012-05-25,623.628
2012-05-28,632.723
2012-05-29,640.051
2012-05-30,630.306
2012-05-31,630.081
2012-06-01,619.23
2012-06-04,608.666
2012-06-05,616.381
2012-06-06,630.068
2012-06-07,637.484
2012-06-08,624.46
2012-06-11,627.938
2012-06-12,629.224
2012-06-13,633.517
2012-06-14,631.516
2012-06-15,638.834
2012-06-18,651.259
2012-06-19,651.905
2012-06-20,651.67
2012-06-21,642.821
2012-06-22,631.397
2012-06-25,625.966
2012-06-26,624.065
2012-06-27,630.876
2012-06-28,626.581
2012-06-29,650.214
2012-07-02,656.625
2012-07-03,656.98
2012-07-04,667.406
2012-07-05,665.641
2012-07-06,659.362
2012-07-09,650.818
2012-07-10,649.486
2012-07-11,649.593
2012-07-12,638.174
2012-07-13,647.683
2012-07-16,650.933
2012-07-17,655.222
2012-07-18,660.097
2012-07-19,675.309
2012-07-20,677.601
2012-07-23,657.786
2012-07-24,655.541
2012-07-25,651.733
2012-07-26,665.485
2012-07-27,677.035
2012-07-30,684.807
2012-07-31,689.551
2012-08-01,687.24
2012-08-02,686.507
2012-08-03,684.287
2012-08-06,693.053
2012-08-07,694.432
2012-08-08,696.176
2012-08-09,693.522
2012-08-10,690.156
2012-08-13,693.864
2012-08-14,696.221
2012-08-15,697.018
2012-08-16,700.443
2012-08-17,701.371
2012-08-20,703.129
2012-08-21,707.869
2012-08-22,703.305
2012-08-23,706.181
2012-08-24,695.842
2012-08-27,694.173
2012-08-28,698.029
2012-08-29,696.902
2012-08-30,686.806
2012-08-31,682.664
2012-09-03,678.795
2012-09-04,674.646
2012-09-05,669.134
2012-09-06,684.72
2012-09-07,697.662
2012-09-10,691.969
2012-09-11,695.712
2012-09-12,702.171
2012-09-13,696.754
2012-09-14,712.933
2012-09-17,706.611
2012-09-18,700.485
2012-09-19,701.929
2012-09-20,695.516
2012-09-21,701.899
2012-09-24,696.227
2012-09-25,695.856
2012-09-26,688.573
2012-09-27,695.062
2012-09-28,694.354
2012-10-01,694.673
2012-10-02,697.597
2012-10-03,695.273
2012-10-04,701.878
2012-10-05,707.443
2012-10-08,700.419
2012-10-09,704.171
2012-10-10,704.695
2012-10-11,705.858
2012-10-12,702.391
2012-10-15,702.838
2012-10-16,707.335
2012-10-17,717.724
2012-10-18,720.134
2012-10-19,721.755
2012-10-22,716.269
2012-10-23,712.831
2012-10-24,710.598
2012-10-25,716.038
2012-10-26,707.86
2012-10-29,708.95
2012-10-30,711.628
2012-10-31,715.864
2012-11-01,707.937
2012-11-02,705.126
2012-11-05,704.527
2012-11-06,708.868
2012-11-07,712.188
2012-11-08,708.719
2012-11-09,705.851
2012-11-12,707.932
2012-11-13,697.748
2012-11-14,698.522
2012-11-15,689.247
2012-11-16,689.307
2012-11-19,700.84
2012-11-20,701.606
2012-11-21,696.769
2012-11-22,709.318
2012-11-23,713.267
2012-11-26,719.465
2012-11-27,722.636
2012-11-28,720.002
2012-11-29,721.669
2012-11-30,726.238
2012-12-03,726.539
2012-12-04,725.976
2012-12-05,726.114
2012-12-06,727.171
2012-12-07,732.714
2012-12-10,736.148
2012-12-11,741.959
2012-12-12,746.002
2012-12-13,746.117
2012-12-14,744.335
2012-12-17,746.867
2012-12-18,749.894
2012-12-19,748.231
2012-12-20,752.696
2012-12-21,744.864
2012-12-24,743.126
2012-12-25,743.126
2012-12-26,741.837
2012-12-27,746.249
2012-12-28,751.605
2012-12-31,748.564
2013-01-01,748.564
2013-01-02,767.761
2013-01-03,772.907
2013-01-04,766.236
2013-01-07,767.972
2013-01-08,766.076
2013-01-09,772.107
2013-01-10,781.441
2013-01-11,781.372
2013-01-14,786.946
2013-01-15,785.273
2013-01-16,790.949
2013-01-17,788.665
2013-01-18,788.153
2013-01-21,791.321
2013-01-22,795.311
2013-01-23,791.883
2013-01-24,788.862
2013-01-25,792.705
2013-01-28,790.351
2013-01-29,802.974
2013-01-30,800.401
2013-01-31,798.636
2013-02-01,804.626
2013-02-04,803.997
2013-02-05,795.576
2013-02-06,797.546
2013-02-07,796.615
2013-02-08,806.287
2013-02-11,801.628
2013-02-12,806.889
2013-02-13,811.823
2013-02-14,816.953
2013-02-15,813.221
2013-02-18,816.289
2013-02-19,818.825
2013-02-20,817.063
2013-02-21,800.382
2013-02-22,813.078
2013-02-25,820.729
2013-02-26,808.358
2013-02-27,812.633
2013-02-28,823.986
2013-03-01,815.183
2013-03-04,805.164
2013-03-05,818.9
2013-03-06,830.417
2013-03-07,830.995
2013-03-08,828.864
2013-03-11,837.323
2013-03-12,834.342
2013-03-13,829.199
2013-03-14,828.213
2013-03-15,843.919
2013-03-18,826.707
2013-03-19,825.516
2013-03-20,824.981
2013-03-21,828.036
2013-03-22,826.512
2013-03-25,826.818
2013-03-26,829.197
2013-03-27,831.812
2013-03-28,828.662
2013-03-29,828.662
2013-04-01,827.787
2013-04-02,834.147
2013-04-03,832.711
2013-04-04,817.431
2013-04-05,814.335
2013-04-08,819.0
2013-04-09,834.842
2013-04-10,840.865
2013-04-11,846.591
2013-04-12,843.785
2013-04-15,826.489
2013-04-16,820.89
2013-04-17,825.037
2013-04-18,810.944
2013-04-19,813.268
2013-04-22,812.129
2013-04-23,817.374
2013-04-24,829.049
2013-04-25,833.494
2013-04-26,825.827
2013-04-29,833.188
2013-04-30,840.722
2013-05-01,826.967
2013-05-02,815.334
2013-05-03,819.208
2013-05-06,818.541
2013-05-07,816.084
2013-05-08,830.459
2013-05-09,835.286
2013-05-10,822.264
2013-05-13,821.646
2013-05-14,816.119
2013-05-15,803.569
2013-05-16,792.437
2013-05-17,783.887
2013-05-20,792.454
2013-05-21,784.677
2013-05-22,771.547
2013-05-23,756.747
2013-05-24,746.115
2013-05-27,738.26
2013-05-28,739.128
2013-05-29,744.222
2013-05-30,739.579
2013-05-31,735.274
2013-06-03,730.855
2013-06-04,726.133
2013-06-05,707.263
2013-06-06,701.066
2013-06-07,693.412
2013-06-10,690.451
2013-06-11,689.198
2013-06-12,688.031
2013-06-13,684.823
2013-06-14,697.95
2013-06-17,695.643
2013-06-18,690.116
2013-06-19,707.965
2013-06-20,665.754
2013-06-21,661.986
2013-06-24,658.989
2013-06-25,655.22
2013-06-26,669.275
2013-06-27,679.234
2013-06-28,671.163
2013-07-01,663.388
2013-07-02,680.05
2013-07-03,661.316
2013-07-04,678.032
2013-07-05,678.264
2013-07-08,677.834
2013-07-09,689.554
2013-07-10,690.817
2013-07-11,693.816
2013-07-12,688.585
2013-07-15,692.247
2013-07-16,701.317
2013-07-17,699.4
2013-07-18,695.701
2013-07-19,699.434
2013-07-22,705.355
2013-07-23,704.605
2013-07-24,703.816
2013-07-25,699.287
2013-07-26,703.271
2013-07-29,701.722
2013-07-30,687.842
2013-07-31,679.695
2013-08-01,678.12
2013-08-02,678.011
2013-08-05,675.977
2013-08-06,684.825
2013-08-07,674.705
2013-08-08,693.18
2013-08-09,699.095
2013-08-12,704.693
2013-08-13,702.677
2013-08-14,705.655
2013-08-15,697.638
2013-08-16,704.114
2013-08-19,701.33
2013-08-20,694.966
2013-08-21,694.124
2013-08-22,692.249
2013-08-23,697.704
2013-08-26,702.52
2013-08-27,694.728
2013-08-28,685.998
2013-08-29,683.12
2013-08-30,686.949
2013-09-02,700.148
2013-09-03,712.652
2013-09-04,718.288
2013-09-05,712.417
2013-09-06,717.408
2013-09-09,723.675
2013-09-10,731.668
2013-09-11,736.0
2013-09-12,731.803
2013-09-13,727.323
2013-09-16,736.942
2013-09-17,737.075
2013-09-18,735.961
2013-09-19,754.693
2013-09-20,744.257
2013-09-23,745.913
2013-09-24,740.286
2013-09-25,740.278
2013-09-26,739.03
2013-09-27,739.911
2013-09-30,734.333
2013-10-01,735.103
2013-10-02,738.921
2013-10-03,743.338
2013-10-04,747.187
2013-10-07,738.749
2013-10-08,738.325
2013-10-09,738.283
2013-10-10,741.345
2013-10-11,754.224
2013-10-14,751.043
2013-10-15,759.392
2013-10-16,758.9
2013-10-17,770.447
2013-10-18,778.587
2013-10-21,783.834
2013-10-22,789.534
2013-10-23,780.91
2013-10-24,780.192
2013-10-25,778.485
2013-10-28,782.602
2013-10-29,771.566
2013-10-30,771.604
2013-10-31,775.187
2013-11-01,768.632
2013-11-04,771.189
2013-11-05,778.128
2013-11-06,775.821
2013-11-07,771.436
2013-11-08,762.991
2013-11-11,759.885
2013-11-12,759.918
2013-11-13,751.421
2013-11-14,758.445
2013-11-15,768.667
2013-11-18,768.986
2013-11-19,765.897
2013-11-20,757.88
2013-11-21,740.316
2013-11-22,741.531
2013-11-25,745.552
2013-11-26,741.462
2013-11-27,731.042
2013-11-28,728.32
2013-11-29,730.5
2013-12-02,720.536
2013-12-03,719.504
2013-12-04,708.882
2013-12-05,701.852
2013-12-06,705.403
2013-12-09,699.573
2013-12-10,702.374
2013-12-11,695.092
2013-12-12,681.622
2013-12-13,689.064
2013-12-16,693.778
2013-12-17,687.41
2013-12-18,684.761
2013-12-19,697.133
2013-12-20,709.594
2013-12-23,717.18
2013-12-24,720.415
2013-12-25,720.415
2013-12-26,716.944
2013-12-27,715.879
2013-12-30,723.653
2013-12-31,725.074
2014-01-01,725.074
2014-01-02,728.378
2014-01-03,729.297
2014-01-06,725.745
2014-01-07,723.036
2014-01-08,724.48
2014-01-09,723.242
2014-01-10,729.695
2014-01-13,735.037
2014-01-14,718.629
2014-01-15,720.422
2014-01-16,719.494
2014-01-17,714.202
2014-01-20,714.814
2014-01-21,722.26
2014-01-22,724.14
2014-01-23,708.93
2014-01-24,700.065
2014-01-27,702.233
2014-01-28,695.919
2014-01-29,701.95
2014-01-30,695.597
2014-01-31,696.056
2014-02-03,702.394
2014-02-04,700.315
2014-02-05,697.834
2014-02-06,707.498
2014-02-07,715.175
2014-02-10,718.014
2014-02-11,726.8
2014-02-12,737.97
2014-02-13,733.624
2014-02-14,745.25
2014-02-17,749.363
2014-02-18,747.698
2014-02-19,747.249
2014-02-20,744.448
2014-02-21,746.741
2014-02-24,755.064
2014-02-25,755.224
2014-02-26,749.06
2014-02-27,743.447
2014-02-28,744.369
2014-03-03,744.07
2014-03-04,743.803
2014-03-05,753.12
2014-03-06,761.683
2014-03-07,766.652
2014-03-10,755.233
2014-03-11,751.438
2014-03-12,743.286
2014-03-13,754.82
2014-03-14,740.883
2014-03-17,744.298
2014-03-18,752.133
2014-03-19,749.322
2014-03-20,736.143
2014-03-21,743.525
2014-03-24,747.231
2014-03-25,744.018
2014-03-26,753.021
2014-03-27,751.865
2014-03-28,753.372
2014-03-31,761.476
2014-04-01,755.941
2014-04-02,756.486
2014-04-03,756.322
2014-04-04,764.723
2014-04-07,762.572
2014-04-08,768.964
2014-04-09,781.815
2014-04-10,791.523
2014-04-11,785.302
2014-04-14,777.01
2014-04-15,776.677
2014-04-16,781.672
2014-04-17,785.8
2014-04-18,785.8
2014-04-21,785.968
2014-04-22,789.319
2014-04-23,786.311
2014-04-24,790.048
2014-04-25,791.241
2014-04-28,788.092
2014-04-29,781.457
2014-04-30,785.354
2014-05-01,779.805
2014-05-02,777.473
2014-05-05,781.348
2014-05-06,789.658
2014-05-07,784.25
2014-05-08,794.575
2014-05-09,790.172
2014-05-12,790.897
2014-05-13,793.9
2014-05-14,796.212
2014-05-15,795.163
2014-05-16,791.386
2014-05-19,781.115
2014-05-20,776.395
2014-05-21,770.432
2014-05-22,778.727
2014-05-23,779.528
2014-05-26,784.026
2014-05-27,784.414
2014-05-28,784.807
2014-05-29,791.059
2014-05-30,788.385
2014-06-02,789.23
2014-06-03,782.012
2014-06-04,781.548
2014-06-05,784.529
2014-06-06,790.559
2014-06-09,791.322
2014-06-10,792.845
2014-06-11,791.268
2014-06-12,790.193
2014-06-13,783.573
2014-06-16,783.989
2014-06-17,780.724
2014-06-18,781.984
2014-06-19,796.802
2014-06-20,792.624
2014-06-23,800.756
2014-06-24,795.414
2014-06-25,793.09
2014-06-26,805.678
2014-06-27,803.599
2014-06-30,798.156
2014-07-01,803.17
2014-07-02,806.561
2014-07-03,805.868
2014-07-04,808.674
2014-07-07,809.324
2014-07-08,813.265
2014-07-09,806.239
2014-07-10,808.52
2014-07-11,806.408
2014-07-14,808.984
2014-07-15,807.028
2014-07-16,808.998
2014-07-17,809.045
2014-07-18,811.121
2014-07-21,812.847
2014-07-22,815.834
2014-07-23,826.149
2014-07-24,823.29
2014-07-25,820.319
2014-07-28,819.274
2014-07-29,818.054
2014-07-30,820.382
2014-07-31,818.387
2014-08-01,810.087
2014-08-04,810.335
2014-08-05,805.123
2014-08-06,804.973
2014-08-07,800.646
2014-08-08,791.641
2014-08-11,795.268
2014-08-12,806.08
2014-08-13,806.754
2014-08-14,811.255
2014-08-15,811.897
2014-08-18,818.199
2014-08-19,826.856
2014-08-20,830.244
2014-08-21,830.022
2014-08-22,829.408
2014-08-25,827.32
2014-08-26,826.279
2014-08-27,832.678
2014-08-28,829.034
2014-08-29,831.033
2014-09-01,832.279
2014-09-02,830.083
2014-09-03,837.225
2014-09-04,834.333
2014-09-05,829.511
2014-09-08,819.568
2014-09-09,818.943
2014-09-10,806.076
2014-09-11,797.692
2014-09-12,790.21
2014-09-15,780.195
2014-09-16,775.21
2014-09-17,771.396
2014-09-18,766.765
2014-09-19,763.326
2014-09-22,750.851
2014-09-23,755.32
2014-09-24,751.435
2014-09-25,748.023
2014-09-26,737.187
2014-09-29,729.061
2014-09-30,731.198
2014-10-01,734.404
2014-10-02,735.429
2014-10-03,725.448
2014-10-06,728.446
2014-10-07,733.378
2014-10-08,725.26
2014-10-09,741.749
2014-10-10,718.363
2014-10-13,714.992
2014-10-14,717.499
2014-10-15,725.699
2014-10-16,724.634
2014-10-17,724.312
2014-10-20,732.818
2014-10-21,738.4
2014-10-22,746.003
2014-10-23,741.039
2014-10-24,748.764
2014-10-27,752.772
2014-10-28,754.932
2014-10-29,762.056
2014-10-30,757.891
2014-10-31,762.141
2014-11-03,754.074
2014-11-04,759.712
2014-11-05,745.771
2014-11-06,742.239
2014-11-07,750.953
2014-11-10,754.486
2014-11-11,754.098
2014-11-12,754.847
2014-11-13,753.712
2014-11-14,754.739
2014-11-17,747.028
2014-11-18,747.665
2014-11-19,735.648
2014-11-20,727.879
2014-11-21,728.115
2014-11-24,729.016
2014-11-25,717.784
2014-11-26,727.278
2014-11-27,727.221
2014-11-28,719.825
2014-12-01,700.612
2014-12-02,707.538
2014-12-03,712.03
2014-12-04,712.814
2014-12-05,704.687
2014-12-08,705.209
2014-12-09,695.938
2014-12-10,690.374
2014-12-11,683.481
2014-12-12,683.372
2014-12-15,675.224
2014-12-16,674.422
2014-12-17,671.259
2014-12-18,676.773
2014-12-19,691.701
2014-12-22,704.415
2014-12-23,693.494
2014-12-24,697.917
2014-12-25,697.917
2014-12-26,698.519
2014-12-29,713.476
2014-12-30,707.699
2014-12-31,705.663
2015-01-01,705.663
2015-01-02,706.236
2015-01-05,707.355
2015-01-06,698.351
2015-01-07,691.807
2015-01-08,700.475
2015-01-09,716.594
2015-01-12,709.44
2015-01-13,707.036
2015-01-14,702.615
2015-01-15,705.241
2015-01-16,696.197
2015-01-19,698.8
2015-01-20,693.584
2015-01-21,701.567
2015-01-22,697.409
2015-01-23,696.431
2015-01-26,694.416
2015-01-27,703.481
2015-01-28,703.081
2015-01-29,688.459
2015-01-30,689.879
2015-02-02,697.44
2015-02-03,698.658
2015-02-04,709.471
2015-02-05,721.042
2015-02-06,721.503
2015-02-09,722.419
2015-02-10,720.108
2015-02-11,715.738
2015-02-12,710.252
2015-02-13,728.749
2015-02-16,727.979
2015-02-17,728.557
2015-02-18,739.138
2015-02-19,737.554
2015-02-20,740.196
2015-02-23,743.106
2015-02-24,743.831
2015-02-25,756.011
2015-02-26,743.247
2015-02-27,747.595
2015-03-02,747.253
2015-03-03,749.787
2015-03-04,746.544
2015-03-05,741.271
2015-03-06,738.196
2015-03-09,723.824
2015-03-10,714.484
2015-03-11,707.88
2015-03-12,726.898
2015-03-13,718.992
2015-03-16,718.576
2015-03-17,713.732
2015-03-18,713.742
2015-03-19,721.871
2015-03-20,738.892
2015-03-23,745.739
2015-03-24,751.226
2015-03-25,749.51
2015-03-26,735.2
2015-03-27,733.752
2015-03-30,715.89
2015-03-31,718.988
2015-04-01,714.39
2015-04-02,714.666
2015-04-03,714.666
2015-04-06,722.872
2015-04-07,723.494
2015-04-08,735.344
2015-04-09,733.459
2015-04-10,734.07
2015-04-13,721.37
2015-04-14,729.089
2015-04-15,722.711
2015-04-16,742.741
2015-04-17,734.194
2015-04-20,723.242
2015-04-21,728.012
2015-04-22,725.91
2015-04-23,726.899
2015-04-24,744.351
2015-04-27,754.322
2015-04-28,763.61
2015-04-29,757.291
2015-04-30,739.132
2015-05-01,739.073
2015-05-04,746.002
2015-05-05,755.14
2015-05-06,748.812
2015-05-07,731.358
2015-05-08,732.317
2015-05-11,732.822
2015-05-12,744.063
2015-05-13,758.54
2015-05-14,759.701
2015-05-15,763.68
2015-05-18,754.794
2015-05-19,737.906
2015-05-20,735.278
2015-05-21,739.454
2015-05-22,739.722
2015-05-25,744.171
2015-05-26,744.83
2015-05-27,739.396
2015-05-28,733.328
2015-05-29,739.939
2015-06-01,731.245
2015-06-02,731.503
2015-06-03,730.103
2015-06-04,707.127
2015-06-05,702.596
2015-06-08,703.103
2015-06-09,702.073
2015-06-10,711.974
2015-06-11,717.184
2015-06-12,717.418
2015-06-15,717.808
2015-06-16,712.102
2015-06-17,707.981
2015-06-18,712.469
2015-06-19,716.804
2015-06-22,719.561
2015-06-23,724.882
2015-06-24,719.33
2015-06-25,713.539
2015-06-26,690.691
2015-06-29,678.236
2015-06-30,686.981
2015-07-01,690.662
2015-07-02,702.316
2015-07-03,683.562
2015-07-06,672.59
2015-07-07,673.629
2015-07-08,662.456
2015-07-09,660.951
2015-07-10,662.042
2015-07-13,654.637
2015-07-14,672.958
2015-07-15,675.769
2015-07-16,678.698
2015-07-17,676.289
2015-07-20,675.283
2015-07-21,683.935
