Date,AUSTRALIA SMID VALUE SMID (Small+Mid Cap)
2015-07-22,720.939
2015-07-23,717.579
2015-07-24,705.502
2015-07-27,710.712
2015-07-28,708.999
2015-07-29,716.579
2015-07-30,718.798
2015-07-31,729.249
2015-08-03,720.302
2015-08-04,739.794
2015-08-05,730.738
2015-08-06,723.069
2015-08-07,716.611
2015-08-10,720.968
2015-08-11,706.97
2015-08-12,702.455
2015-08-13,701.734
2015-08-14,704.279
2015-08-17,706.624
2015-08-18,699.129
2015-08-19,703.131
2015-08-20,696.063
2015-08-21,687.88
2015-08-24,652.362
2015-08-25,670.567
2015-08-26,666.799
2015-08-27,680.742
2015-08-28,683.69
2015-08-31,676.201
2015-09-01,657.36
2015-09-02,652.97
2015-09-03,645.109
2015-09-04,637.907
2015-09-07,639.207
2015-09-08,656.295
2015-09-09,669.803
2015-09-10,658.254
2015-09-11,656.122
2015-09-14,666.999
2015-09-15,652.516
2015-09-16,669.716
2015-09-17,671.555
2015-09-18,680.739
2015-09-21,658.935
2015-09-22,655.188
2015-09-23,641.686
2015-09-24,650.94
2015-09-25,652.04
2015-09-28,660.802
2015-09-29,639.822
2015-09-30,649.95
2015-10-01,665.626
2015-10-02,656.777
2015-10-05,673.897
2015-10-06,680.34
2015-10-07,690.9
2015-10-08,688.312
2015-10-09,712.725
2015-10-12,711.642
2015-10-13,696.899
2015-10-14,693.237
2015-10-15,707.293
2015-10-16,709.696
2015-10-19,705.159
2015-10-20,701.781
2015-10-21,700.42
2015-10-22,701.245
2015-10-23,716.183
2015-10-26,719.587
2015-10-27,715.055
2015-10-28,706.286
2015-10-29,696.548
2015-10-30,703.104
2015-11-02,696.857
2015-11-03,709.035
2015-11-04,706.243
2015-11-05,698.733
2015-11-06,692.127
2015-11-09,681.557
2015-11-10,674.906
2015-11-11,681.127
2015-11-12,684.171
2015-11-13,675.942
2015-11-16,666.539
2015-11-17,686.557
2015-11-18,688.668
2015-11-19,712.613
2015-11-20,714.658
2015-11-23,712.973
2015-11-24,710.438
2015-11-25,703.516
2015-11-26,704.979
2015-11-27,699.067
2015-11-30,698.443
2015-12-01,717.147
2015-12-02,710.33
2015-12-03,706.266
2015-12-04,701.991
2015-12-07,697.614
2015-12-08,685.496
2015-12-09,681.963
2015-12-10,684.257
2015-12-11,674.081
2015-12-14,665.068
2015-12-15,656.504
2015-12-16,672.744
2015-12-17,673.972
2015-12-18,680.526
2015-12-21,679.289
2015-12-22,688.039
2015-12-23,691.084
2015-12-24,704.072
2015-12-25,704.072
2015-12-28,703.201
2015-12-29,717.545
2015-12-30,721.918
2015-12-31,717.183
2016-01-01,717.183
2016-01-04,706.055
2016-01-05,690.551
2016-01-06,675.247
2016-01-07,658.951
2016-01-08,653.134
2016-01-11,646.22
2016-01-12,640.528
2016-01-13,652.335
2016-01-14,639.051
2016-01-15,628.218
2016-01-18,624.732
2016-01-19,635.35
2016-01-20,624.313
2016-01-21,636.359
2016-01-22,651.291
2016-01-25,656.372
2016-01-26,659.15
2016-01-27,658.993
2016-01-28,664.275
2016-01-29,667.388
2016-02-01,674.703
2016-02-02,662.597
2016-02-03,656.473
2016-02-04,679.444
2016-02-05,664.191
2016-02-08,665.519
2016-02-09,647.837
2016-02-10,639.252
2016-02-11,644.243
2016-02-12,637.153
2016-02-15,652.785
2016-02-16,663.965
2016-02-17,669.619
2016-02-18,680.047
2016-02-19,672.739
2016-02-22,692.855
2016-02-23,693.181
2016-02-24,681.854
2016-02-25,688.93
2016-02-26,684.324
2016-02-29,686.316
2016-03-01,694.086
2016-03-02,713.686
2016-03-03,737.346
2016-03-04,739.426
2016-03-07,757.473
2016-03-08,751.329
2016-03-09,763.559
2016-03-10,760.341
2016-03-11,770.94
2016-03-14,767.982
2016-03-15,753.602
2016-03-16,750.668
2016-03-17,783.601
2016-03-18,785.711
2016-03-21,783.551
2016-03-22,789.549
2016-03-23,773.638
2016-03-24,769.943
2016-03-25,769.943
2016-03-28,773.58
2016-03-29,770.856
2016-03-30,783.179
2016-03-31,791.647
2016-04-01,773.466
2016-04-04,769.863
2016-04-05,748.548
2016-04-06,759.38
2016-04-07,758.101
2016-04-08,759.04
2016-04-11,762.861
2016-04-12,772.206
2016-04-13,781.681
2016-04-14,793.88
2016-04-15,796.635
2016-04-18,800.335
2016-04-19,815.107
2016-04-20,819.792
2016-04-21,822.115
2016-04-22,806.731
2016-04-25,806.835
2016-04-26,804.253
2016-04-27,786.313
2016-04-28,800.584
2016-04-29,806.717
2016-05-02,809.208
2016-05-03,809.615
2016-05-04,794.129
2016-05-05,794.545
2016-05-06,782.419
2016-05-09,778.287
2016-05-10,778.74
2016-05-11,784.942
2016-05-12,779.943
2016-05-13,770.118
2016-05-16,774.621
2016-05-17,789.06
2016-05-18,775.952
2016-05-19,761.084
2016-05-20,770.119
2016-05-23,765.852
2016-05-24,760.179
2016-05-25,770.184
2016-05-26,775.642
2016-05-27,775.485
2016-05-30,775.158
2016-05-31,780.113
2016-06-01,773.739
2016-06-02,768.612
2016-06-03,784.699
2016-06-06,796.282
2016-06-07,807.075
2016-06-08,811.749
2016-06-09,811.297
2016-06-10,803.386
2016-06-13,803.278
2016-06-14,783.507
2016-06-15,786.326
2016-06-16,776.434
2016-06-17,786.585
2016-06-20,807.525
2016-06-21,807.808
2016-06-22,809.24
2016-06-23,818.271
2016-06-24,788.104
2016-06-27,779.649
2016-06-28,769.726
2016-06-29,783.426
2016-06-30,796.912
2016-07-01,807.84
2016-07-04,823.197
2016-07-05,808.326
2016-07-06,809.487
2016-07-07,812.003
2016-07-08,817.524
2016-07-11,829.675
2016-07-12,839.537
2016-07-13,849.312
2016-07-14,851.932
2016-07-15,850.629
2016-07-18,854.943
2016-07-19,845.611
2016-07-20,848.233
2016-07-21,855.211
2016-07-22,844.564
2016-07-25,851.235
2016-07-26,855.975
2016-07-27,850.14
2016-07-28,860.405
2016-07-29,875.088
2016-08-01,875.767
2016-08-02,870.492
2016-08-03,854.133
2016-08-04,867.154
2016-08-05,867.683
2016-08-08,880.136
2016-08-09,876.759
2016-08-10,876.865
2016-08-11,876.059
2016-08-12,878.253
2016-08-15,881.183
2016-08-16,882.547
2016-08-17,877.365
2016-08-18,881.933
2016-08-19,884.915
2016-08-22,888.105
2016-08-23,892.831
2016-08-24,890.356
2016-08-25,888.168
2016-08-26,889.235
2016-08-29,874.889
2016-08-30,872.253
2016-08-31,869.943
2016-09-01,867.835
2016-09-02,860.062
2016-09-05,868.015
2016-09-06,876.365
2016-09-07,875.798
2016-09-08,874.676
2016-09-09,853.816
2016-09-12,827.303
2016-09-13,825.852
2016-09-14,819.671
2016-09-15,824.281
2016-09-16,831.809
2016-09-19,839.44
2016-09-20,838.828
2016-09-21,846.33
2016-09-22,861.188
2016-09-23,866.846
2016-09-26,870.731
2016-09-27,867.636
2016-09-28,874.201
2016-09-29,887.472
2016-09-30,879.655
2016-10-03,888.992
2016-10-04,888.155
2016-10-05,871.106
2016-10-06,868.851
2016-10-07,865.308
2016-10-10,867.039
2016-10-11,863.026
2016-10-12,866.355
2016-10-13,861.885
2016-10-14,871.997
2016-10-17,860.834
2016-10-18,867.281
2016-10-19,879.302
2016-10-20,876.796
2016-10-21,869.934
2016-10-24,865.026
2016-10-25,872.092
2016-10-26,861.307
2016-10-27,845.062
2016-10-28,844.573
2016-10-31,854.905
2016-11-01,857.948
2016-11-02,850.245
2016-11-03,848.813
2016-11-04,848.788
2016-11-07,859.733
2016-11-08,865.617
2016-11-09,841.171
2016-11-10,860.918
2016-11-11,852.735
2016-11-14,848.348
2016-11-15,848.119
2016-11-16,842.206
2016-11-17,841.513
2016-11-18,833.314
2016-11-21,832.854
2016-11-22,845.261
2016-11-23,855.791
2016-11-24,860.437
2016-11-25,870.737
2016-11-28,874.476
2016-11-29,871.85
2016-11-30,858.009
2016-12-01,871.961
2016-12-02,870.618
2016-12-05,875.046
2016-12-06,877.898
2016-12-07,885.913
2016-12-08,889.501
2016-12-09,894.765
2016-12-12,903.476
2016-12-13,897.726
2016-12-14,907.807
2016-12-15,879.358
2016-12-16,873.517
2016-12-19,870.753
2016-12-20,874.324
2016-12-21,881.659
2016-12-22,882.639
2016-12-23,874.186
2016-12-26,874.186
2016-12-27,875.892
2016-12-28,884.799
2016-12-29,892.644
2016-12-30,895.887
2017-01-02,895.887
2017-01-03,904.582
2017-01-04,907.741
2017-01-05,917.583
2017-01-06,914.977
2017-01-09,921.122
2017-01-10,915.727
2017-01-11,916.133
2017-01-12,933.614
2017-01-13,923.952
2017-01-16,929.365
2017-01-17,929.19
2017-01-18,928.886
2017-01-19,927.67
2017-01-20,921.319
2017-01-23,920.74
2017-01-24,931.993
2017-01-25,930.783
2017-01-26,928.011
2017-01-27,936.722
2017-01-30,927.661
2017-01-31,928.482
2017-02-01,926.82
2017-02-02,940.996
2017-02-03,935.068
2017-02-06,926.956
2017-02-07,931.479
2017-02-08,935.15
2017-02-09,935.411
2017-02-10,950.251
2017-02-13,953.717
2017-02-14,956.87
2017-02-15,965.087
2017-02-16,964.802
2017-02-17,955.133
2017-02-20,955.126
2017-02-21,955.234
2017-02-22,960.626
2017-02-23,963.424
2017-02-24,950.896
2017-02-27,955.85
2017-02-28,957.389
2017-03-01,951.437
2017-03-02,957.942
2017-03-03,944.832
2017-03-06,949.929
2017-03-07,953.466
2017-03-08,945.213
2017-03-09,934.078
2017-03-10,942.986
2017-03-13,947.033
2017-03-14,947.555
2017-03-15,955.656
2017-03-16,974.132
2017-03-17,976.979
2017-03-20,979.026
2017-03-21,980.565
2017-03-22,962.855
2017-03-23,963.787
2017-03-24,961.706
2017-03-27,960.884
2017-03-28,976.338
2017-03-29,985.797
2017-03-30,988.765
2017-03-31,977.841
2017-04-03,969.904
2017-04-04,963.684
2017-04-05,971.951
2017-04-06,966.676
2017-04-07,959.614
2017-04-10,964.539
2017-04-11,963.04
2017-04-12,967.844
2017-04-13,968.723
2017-04-14,968.723
2017-04-17,971.533
2017-04-18,954.026
2017-04-19,948.07
2017-04-20,953.061
2017-04-21,962.209
2017-04-24,967.932
2017-04-25,964.222
2017-04-26,961.697
2017-04-27,959.425
2017-04-28,961.871
2017-05-01,974.351
2017-05-02,977.751
2017-05-03,961.94
2017-05-04,951.412
2017-05-05,939.034
2017-05-08,944.809
2017-05-09,945.446
2017-05-10,958.348
2017-05-11,952.989
2017-05-12,946.303
2017-05-15,946.988
2017-05-16,952.476
2017-05-17,947.247
2017-05-18,941.957
2017-05-19,945.785
2017-05-22,959.194
2017-05-23,957.628
2017-05-24,958.517
2017-05-25,960.944
2017-05-26,952.537
2017-05-29,945.933
2017-05-30,947.469
2017-05-31,949.856
2017-06-01,943.97
2017-06-02,957.136
2017-06-05,960.777
2017-06-06,952.01
2017-06-07,958.72
2017-06-08,956.139
2017-06-09,958.037
2017-06-12,959.818
2017-06-13,972.016
2017-06-14,996.692
2017-06-15,980.954
2017-06-16,989.354
2017-06-19,989.464
2017-06-20,980.769
2017-06-21,960.719
2017-06-22,961.01
2017-06-23,966.508
2017-06-26,969.933
2017-06-27,971.6
2017-06-28,983.084
2017-06-29,1001.794
2017-06-30,984.326
2017-07-03,971.423
2017-07-04,981.216
2017-07-05,975.287
2017-07-06,974.376
2017-07-07,967.58
2017-07-10,970.659
2017-07-11,973.939
2017-07-12,971.213
2017-07-13,989.287
2017-07-14,1008.37
2017-07-17,1009.49
2017-07-18,1013.881
2017-07-19,1019.454
2017-07-20,1018.644
2017-07-21,1009.457
2017-07-24,1005.726
2017-07-25,1015.027
2017-07-26,1024.967
2017-07-27,1032.173
2017-07-28,1028.058
2017-07-31,1029.449
2017-08-01,1039.337
2017-08-02,1033.579
2017-08-03,1032.654
2017-08-04,1027.898
2017-08-07,1034.373
2017-08-08,1024.827
2017-08-09,1024.304
2017-08-10,1025.135
2017-08-11,1010.629
2017-08-14,1018.174
2017-08-15,1019.024
2017-08-16,1033.206
2017-08-17,1044.345
2017-08-18,1040.736
2017-08-21,1043.212
2017-08-22,1049.182
2017-08-23,1046.333
2017-08-24,1048.217
2017-08-25,1052.164
2017-08-28,1050.753
2017-08-29,1049.337
2017-08-30,1043.444
2017-08-31,1051.376
2017-09-01,1058.779
2017-09-04,1054.28
2017-09-05,1064.039
2017-09-06,1060.074
2017-09-07,1067.688
2017-09-08,1069.001
2017-09-11,1069.448
2017-09-12,1073.187
2017-09-13,1068.632
2017-09-14,1064.897
2017-09-15,1060.201
2017-09-18,1058.478
2017-09-19,1057.935
2017-09-20,1070.08
2017-09-21,1039.669
2017-09-22,1046.323
2017-09-25,1041.384
2017-09-26,1030.794
2017-09-27,1032.584
2017-09-28,1029.539
2017-09-29,1032.954
2017-10-02,1038.99
2017-10-03,1035.709
2017-10-04,1028.102
2017-10-05,1022.425
2017-10-06,1023.371
2017-10-09,1028.4
2017-10-10,1033.843
2017-10-11,1036.166
2017-10-12,1045.633
2017-10-13,1055.21
2017-10-16,1057.162
2017-10-17,1061.043
2017-10-18,1057.926
2017-10-19,1065.041
2017-10-20,1058.321
2017-10-23,1051.982
2017-10-24,1049.181
2017-10-25,1045.45
2017-10-26,1041.32
2017-10-27,1035.866
2017-10-30,1040.735
2017-10-31,1036.634
2017-11-01,1041.804
2017-11-02,1048.981
2017-11-03,1046.774
2017-11-06,1046.405
2017-11-07,1056.02
2017-11-08,1056.947
2017-11-09,1063.131
2017-11-10,1064.431
2017-11-13,1059.395
2017-11-14,1046.468
2017-11-15,1034.906
2017-11-16,1036.91
2017-11-17,1034.879
2017-11-20,1031.142
2017-11-21,1034.858
2017-11-22,1040.61
2017-11-23,1042.507
2017-11-24,1043.631
2017-11-27,1047.229
2017-11-28,1047.112
2017-11-29,1048.174
2017-11-30,1050.64
2017-12-01,1054.201
2017-12-04,1051.589
2017-12-05,1055.843
2017-12-06,1045.921
2017-12-07,1044.187
2017-12-08,1046.251
2017-12-11,1054.603
2017-12-12,1060.482
2017-12-13,1068.01
2017-12-14,1072.078
2017-12-15,1068.025
2017-12-18,1076.454
2017-12-19,1076.033
2017-12-20,1080.172
2017-12-21,1082.344
2017-12-22,1087.572
2017-12-25,1087.572
2017-12-26,1087.713
2017-12-27,1092.985
2017-12-28,1104.131
2017-12-29,1102.509
2018-01-01,1102.509
2018-01-02,1103.791
2018-01-03,1107.075
2018-01-04,1115.423
2018-01-05,1121.55
2018-01-08,1119.1
2018-01-09,1113.1
2018-01-10,1106.331
2018-01-11,1103.623
2018-01-12,1103.101
2018-01-15,1116.582
2018-01-16,1112.558
2018-01-17,1111.35
2018-01-18,1111.977
2018-01-19,1108.574
2018-01-22,1109.883
2018-01-23,1111.395
2018-01-24,1120.501
2018-01-25,1123.982
2018-01-26,1123.843
2018-01-29,1126.084
2018-01-30,1119.695
2018-01-31,1125.928
2018-02-01,1123.764
2018-02-02,1113.197
2018-02-05,1095.301
2018-02-06,1052.817
2018-02-07,1059.318
2018-02-08,1052.129
2018-02-09,1041.907
2018-02-12,1036.78
2018-02-13,1050.374
2018-02-14,1046.87
2018-02-15,1058.681
2018-02-16,1063.18
2018-02-19,1073.655
2018-02-20,1074.63
2018-02-21,1074.05
2018-02-22,1077.593
2018-02-23,1085.097
2018-02-26,1094.27
2018-02-27,1092.587
2018-02-28,1077.306
2018-03-01,1065.328
2018-03-02,1056.453
2018-03-05,1050.935
2018-03-06,1072.617
2018-03-07,1062.228
2018-03-08,1068.495
2018-03-09,1081.55
2018-03-12,1088.913
2018-03-13,1085.903
2018-03-14,1080.409
2018-03-15,1068.849
2018-03-16,1062.633
2018-03-19,1060.904
2018-03-20,1055.029
2018-03-21,1059.906
2018-03-22,1056.014
2018-03-23,1041.09
2018-03-26,1035.923
2018-03-27,1045.081
2018-03-28,1034.092
2018-03-29,1029.706
2018-03-30,1029.706
2018-04-02,1029.034
2018-04-03,1023.405
2018-04-04,1026.929
2018-04-05,1029.31
2018-04-06,1030.003
2018-04-09,1034.881
2018-04-10,1050.859
2018-04-11,1047.132
2018-04-12,1043.795
2018-04-13,1051.499
2018-04-16,1050.453
2018-04-17,1048.16
2018-04-18,1058.707
2018-04-19,1061.397
2018-04-20,1041.178
2018-04-23,1033.047
2018-04-24,1035.195
2018-04-25,1030.833
2018-04-26,1036.737
2018-04-27,1044.23
2018-04-30,1050.741
2018-05-01,1047.115
2018-05-02,1054.629
2018-05-03,1065.669
2018-05-04,1060.077
2018-05-07,1059.723
2018-05-08,1051.504
2018-05-09,1054.892
2018-05-10,1057.505
2018-05-11,1067.455
2018-05-14,1073.86
2018-05-15,1055.702
2018-05-16,1058.347
2018-05-17,1059.045
2018-05-18,1058.414
2018-05-21,1062.862
2018-05-22,1059.164
2018-05-23,1057.06
2018-05-24,1061.88
2018-05-25,1059.947
2018-05-28,1053.285
2018-05-29,1050.451
2018-05-30,1052.5
2018-05-31,1059.617
2018-06-01,1053.606
2018-06-04,1070.806
2018-06-05,1055.519
2018-06-06,1072.113
2018-06-07,1071.704
2018-06-08,1063.276
2018-06-11,1064.885
2018-06-12,1065.163
2018-06-13,1055.173
2018-06-14,1051.048
2018-06-15,1049.585
2018-06-18,1046.749
2018-06-19,1032.39
2018-06-20,1041.138
2018-06-21,1047.606
2018-06-22,1049.414
2018-06-25,1047.948
2018-06-26,1041.113
2018-06-27,1035.719
2018-06-28,1036.095
2018-06-29,1038.22
2018-07-02,1029.533
2018-07-03,1042.064
2018-07-04,1036.58
2018-07-05,1041.649
2018-07-06,1056.179
2018-07-09,1063.198
2018-07-10,1061.269
2018-07-11,1043.664
2018-07-12,1046.86
2018-07-13,1048.102
2018-07-16,1048.729
2018-07-17,1037.896
2018-07-18,1040.421
2018-07-19,1041.998
2018-07-20,1051.884
2018-07-23,1038.784
2018-07-24,1048.789
2018-07-25,1048.335
2018-07-26,1048.863
2018-07-27,1056.267
2018-07-30,1055.043
2018-07-31,1059.111
2018-08-01,1060.479
2018-08-02,1049.243
2018-08-03,1056.844
2018-08-06,1060.164
2018-08-07,1061.332
2018-08-08,1060.944
2018-08-09,1062.02
2018-08-10,1044.315
2018-08-13,1033.468
2018-08-14,1037.437
2018-08-15,1036.222
2018-08-16,1039.5
2018-08-17,1047.356
2018-08-20,1054.641
2018-08-21,1058.785
2018-08-22,1060.31
2018-08-23,1050.548
2018-08-24,1057.191
2018-08-27,1063.355
2018-08-28,1070.624
2018-08-29,1068.081
2018-08-30,1069.435
2018-08-31,1055.046
2018-09-03,1047.408
2018-09-04,1043.69
2018-09-05,1041.095
2018-09-06,1035.81
2018-09-07,1026.083
2018-09-10,1018.721
2018-09-11,1022.328
2018-09-12,1027.339
2018-09-13,1033.828
2018-09-14,1037.667
2018-09-17,1040.35
2018-09-18,1041.303
2018-09-19,1053.147
2018-09-20,1049.014
2018-09-21,1050.847
2018-09-24,1048.289
2018-09-25,1048.615
2018-09-26,1051.969
2018-09-27,1049.616
2018-09-28,1054.059
2018-10-01,1045.681
2018-10-02,1036.184
2018-10-03,1033.025
2018-10-04,1030.388
2018-10-05,1023.299
2018-10-08,1010.568
2018-10-09,1004.753
2018-10-10,1007.374
2018-10-11,986.556
2018-10-12,984.742
2018-10-15,978.387
2018-10-16,982.621
2018-10-17,989.953
2018-10-18,995.518
2018-10-19,994.538
2018-10-22,986.986
2018-10-23,971.774
2018-10-24,971.391
2018-10-25,945.737
2018-10-26,940.305
2018-10-29,946.782
2018-10-30,965.658
2018-10-31,960.952
2018-11-01,972.969
2018-11-02,975.247
2018-11-05,971.626
2018-11-06,985.1
2018-11-07,999.729
2018-11-08,1006.332
2018-11-09,1001.762
2018-11-12,998.303
2018-11-13,987.19
2018-11-14,971.369
2018-11-15,978.188
2018-11-16,988.301
2018-11-19,987.268
2018-11-20,973.571
2018-11-21,961.893
2018-11-22,969.427
2018-11-23,969.388
2018-11-26,964.103
2018-11-27,969.285
2018-11-28,974.15
2018-11-29,994.949
2018-11-30,979.035
2018-12-03,1012.78
2018-12-04,1000.533
2018-12-05,979.828
2018-12-06,975.923
2018-12-07,969.9
2018-12-10,944.26
2018-12-11,947.243
2018-12-12,962.807
2018-12-13,963.96
2018-12-14,953.516
2018-12-17,965.545
2018-12-18,951.947
2018-12-19,947.068
2018-12-20,924.283
2018-12-21,907.973
2018-12-24,911.405
2018-12-25,911.405
2018-12-26,912.181
2018-12-27,921.637
2018-12-28,933.576
2018-12-31,928.962
2019-01-01,928.962
2019-01-02,908.725
2019-01-03,916.736
2019-01-04,923.508
2019-01-07,945.387
2019-01-08,952.703
2019-01-09,966.613
2019-01-10,974.21
2019-01-11,974.078
2019-01-14,974.096
2019-01-15,981.069
2019-01-16,979.376
2019-01-17,981.456
2019-01-18,991.798
2019-01-21,989.963
2019-01-22,986.112
2019-01-23,981.585
2019-01-24,982.292
2019-01-25,1001.128
2019-01-28,1001.268
2019-01-29,995.226
2019-01-30,1003.79
2019-01-31,1018.568
2019-02-01,1015.697
2019-02-04,1014.988
2019-02-05,1032.357
2019-02-06,1026.606
2019-02-07,1031.782
2019-02-08,1022.819
2019-02-11,1020.125
2019-02-12,1027.471
2019-02-13,1034.264
2019-02-14,1034.122
2019-02-15,1040.288
2019-02-18,1047.022
2019-02-19,1049.334
2019-02-20,1053.914
2019-02-21,1040.927
2019-02-22,1057.787
2019-02-25,1069.094
2019-02-26,1063.86
2019-02-27,1062.597
2019-02-28,1056.756
2019-03-01,1059.149
2019-03-04,1067.625
2019-03-05,1063.309
2019-03-06,1065.777
2019-03-07,1070.785
2019-03-08,1060.604
2019-03-11,1060.593
2019-03-12,1067.667
2019-03-13,1062.142
2019-03-14,1062.211
2019-03-15,1068.891
2019-03-18,1073.884
2019-03-19,1074.406
2019-03-20,1061.637
2019-03-21,1062.886
2019-03-22,1065.055
2019-03-25,1053.957
2019-03-26,1063.037
2019-03-27,1053.108
2019-03-28,1061.271
2019-03-29,1067.643
2019-04-01,1079.777
2019-04-02,1078.643
2019-04-03,1093.338
2019-04-04,1084.678
2019-04-05,1078.497
2019-04-08,1089.436
2019-04-09,1094.122
2019-04-10,1093.841
2019-04-11,1088.307
2019-04-12,1102.302
2019-04-15,1102.439
2019-04-16,1106.962
2019-04-17,1100.426
2019-04-18,1098.328
2019-04-19,1098.328
2019-04-22,1095.564
2019-04-23,1100.79
2019-04-24,1097.47
2019-04-25,1093.571
2019-04-26,1094.883
2019-04-29,1089.801
2019-04-30,1078.584
2019-05-01,1084.248
2019-05-02,1069.635
2019-05-03,1072.141
2019-05-06,1054.904
2019-05-07,1061.562
2019-05-08,1058.289
2019-05-09,1056.256
2019-05-10,1062.142
2019-05-13,1059.541
2019-05-14,1053.976
2019-05-15,1059.035
2019-05-16,1066.386
2019-05-17,1074.342
2019-05-20,1088.129
2019-05-21,1083.618
2019-05-22,1087.617
2019-05-23,1095.82
2019-05-24,1091.665
2019-05-27,1094.211
2019-05-28,1102.518
2019-05-29,1089.209
2019-05-30,1081.1
2019-05-31,1083.605
2019-06-03,1068.986
2019-06-04,1073.229
2019-06-05,1073.151
2019-06-06,1074.758
2019-06-07,1088.891
2019-06-10,1081.75
2019-06-11,1093.47
2019-06-12,1096.274
2019-06-13,1078.972
2019-06-14,1074.864
2019-06-17,1059.327
2019-06-18,1065.546
2019-06-19,1077.828
2019-06-20,1091.364
2019-06-21,1088.634
2019-06-24,1092.546
2019-06-25,1090.482
2019-06-26,1088.693
2019-06-27,1093.123
2019-06-28,1089.106
2019-07-01,1090.059
2019-07-02,1101.989
2019-07-03,1112.359
2019-07-04,1116.463
2019-07-05,1116.819
2019-07-08,1105.178
2019-07-09,1094.897
2019-07-10,1105.643
2019-07-11,1116.951
2019-07-12,1117.602
2019-07-15,1108.927
2019-07-16,1105.98
2019-07-17,1104.32
2019-07-18,1107.388
2019-07-19,1120.676
2019-07-22,1122.928
2019-07-23,1120.65
2019-07-24,1125.572
2019-07-25,1130.582
2019-07-26,1117.02
2019-07-29,1118.882
2019-07-30,1116.892
2019-07-31,1106.898
2019-08-01,1098.276
2019-08-02,1081.449
2019-08-05,1058.548
2019-08-06,1029.841
2019-08-07,1033.775
2019-08-08,1050.753
2019-08-09,1059.211
2019-08-12,1056.05
2019-08-13,1057.85
2019-08-14,1058.928
2019-08-15,1034.452
2019-08-16,1028.197
2019-08-19,1041.72
2019-08-20,1059.055
2019-08-21,1051.366
2019-08-22,1053.395
2019-08-23,1060.928
2019-08-26,1040.315
2019-08-27,1044.744
2019-08-28,1050.159
2019-08-29,1049.53
2019-08-30,1062.985
2019-09-02,1060.621
2019-09-03,1063.509
2019-09-04,1065.846
2019-09-05,1083.798
2019-09-06,1097.846
2019-09-09,1103.92
2019-09-10,1106.638
2019-09-11,1119.209
2019-09-12,1126.498
2019-09-13,1130.797
2019-09-16,1123.886
2019-09-17,1121.312
2019-09-18,1116.472
2019-09-19,1115.456
2019-09-20,1114.28
2019-09-23,1119.37
2019-09-24,1121.906
2019-09-25,1104.825
2019-09-26,1107.257
2019-09-27,1115.973
2019-09-30,1108.997
2019-10-01,1110.898
2019-10-02,1096.008
2019-10-03,1082.853
2019-10-04,1085.805
2019-10-07,1090.398
2019-10-08,1092.42
2019-10-09,1079.145
2019-10-10,1082.609
2019-10-11,1094.616
2019-10-14,1100.017
2019-10-15,1092.372
2019-10-16,1104.68
2019-10-17,1114.796
2019-10-18,1112.94
2019-10-21,1122.045
2019-10-22,1127.311
2019-10-23,1122.938
2019-10-24,1121.142
2019-10-25,1126.711
2019-10-28,1131.107
2019-10-29,1138.987
2019-10-30,1136.388
2019-10-31,1138.337
2019-11-01,1145.468
2019-11-04,1152.007
2019-11-05,1152.971
2019-11-06,1149.693
2019-11-07,1155.257
2019-11-08,1153.333
2019-11-11,1160.508
2019-11-12,1153.327
2019-11-13,1144.471
2019-11-14,1134.021
2019-11-15,1150.534
2019-11-18,1142.505
2019-11-19,1153.756
2019-11-20,1136.405
2019-11-21,1126.845
2019-11-22,1130.803
2019-11-25,1127.276
2019-11-26,1132.138
2019-11-27,1142.728
2019-11-28,1143.122
2019-11-29,1138.675
2019-12-02,1149.284
2019-12-03,1132.497
2019-12-04,1117.592
2019-12-05,1124.332
2019-12-06,1125.856
2019-12-09,1128.251
2019-12-10,1118.49
2019-12-11,1131.458
2019-12-12,1134.655
2019-12-13,1137.236
2019-12-16,1152.956
2019-12-17,1144.981
2019-12-18,1144.083
2019-12-19,1146.91
2019-12-20,1149.508
2019-12-23,1148.427
2019-12-24,1151.373
2019-12-25,1151.373
2019-12-26,1153.201
2019-12-27,1170.71
2019-12-30,1174.868
2019-12-31,1159.216
2020-01-01,1159.216
2020-01-02,1156.922
2020-01-03,1156.994
2020-01-06,1153.038
2020-01-07,1154.994
2020-01-08,1146.773
2020-01-09,1158.774
2020-01-10,1173.649
2020-01-13,1171.81
2020-01-14,1179.838
2020-01-15,1191.208
2020-01-16,1194.56
2020-01-17,1190.072
2020-01-20,1185.372
2020-01-21,1179.09
2020-01-22,1183.427
2020-01-23,1170.814
2020-01-24,1171.189
2020-01-27,1159.096
2020-01-28,1138.446
2020-01-29,1141.287
2020-01-30,1128.187
2020-01-31,1133.612
2020-02-03,1114.163
2020-02-04,1125.73
2020-02-05,1134.273
2020-02-06,1141.411
2020-02-07,1128.205
2020-02-10,1123.454
2020-02-11,1140.452
2020-02-12,1151.004
2020-02-13,1145.337
2020-02-14,1144.826
2020-02-17,1144.421
2020-02-18,1137.456
2020-02-19,1147.194
2020-02-20,1148.28
2020-02-21,1141.465
2020-02-24,1110.619
2020-02-25,1089.033
2020-02-26,1056.193
2020-02-27,1052.455
2020-02-28,996.92
2020-03-02,997.401
2020-03-03,1023.741
2020-03-04,1007.686
2020-03-05,1017.307
2020-03-06,990.554
2020-03-09,926.578
2020-03-10,925.191
2020-03-11,897.347
2020-03-12,804.96
2020-03-13,804.716
