Date,ACWI Standard (Large+Mid Cap)
2010-09-23,493.581
2010-09-24,501.207
2010-09-27,500.854
2010-09-28,502.54
2010-09-29,503.095
2010-09-30,501.694
2010-10-01,504.23
2010-10-04,501.298
2010-10-05,510.37
2010-10-06,513.442
2010-10-07,513.573
2010-10-08,514.73
2010-10-11,515.418
2010-10-12,513.9
2010-10-13,520.374
2010-10-14,522.461
2010-10-15,521.171
2010-10-18,522.223
2010-10-19,514.297
2010-10-20,519.358
2010-10-21,520.824
2010-10-22,520.051
2010-10-25,523.177
2010-10-26,521.104
2010-10-27,516.387
2010-10-28,519.409
2010-10-29,519.928
2010-11-01,521.302
2010-11-02,525.444
2010-11-03,526.061
2010-11-04,538.161
2010-11-05,538.972
2010-11-08,537.777
2010-11-09,536.929
2010-11-10,533.52
2010-11-11,532.108
2010-11-12,526.762
2010-11-15,526.022
2010-11-16,516.778
2010-11-17,517.211
2010-11-18,525.519
2010-11-19,526.046
2010-11-22,524.759
2010-11-23,515.611
2010-11-24,520.203
2010-11-25,521.025
2010-11-26,515.007
2010-11-29,511.561
2010-11-30,508.574
2010-12-01,518.551
2010-12-02,527.254
2010-12-03,531.368
2010-12-06,530.803
2010-12-07,532.779
2010-12-08,530.821
2010-12-09,532.647
2010-12-10,534.483
2010-12-13,538.301
2010-12-14,539.584
2010-12-15,536.085
2010-12-16,535.696
2010-12-17,535.133
2010-12-20,535.581
2010-12-21,540.711
2010-12-22,541.806
2010-12-23,541.853
2010-12-24,542.134
2010-12-27,541.471
2010-12-28,542.536
2010-12-29,544.63
2010-12-30,544.357
2010-12-31,545.967
2011-01-03,549.678
2011-01-04,550.282
2011-01-05,548.531
2011-01-06,547.678
2011-01-07,546.338
2011-01-10,543.506
2011-01-11,546.4
2011-01-12,553.704
2011-01-13,556.239
2011-01-14,557.393
2011-01-17,556.506
2011-01-18,560.023
2011-01-19,557.511
2011-01-20,551.283
2011-01-21,553.606
2011-01-24,557.176
2011-01-25,556.674
2011-01-26,559.912
2011-01-27,560.927
2011-01-28,552.93
2011-01-31,554.659
2011-02-01,563.615
2011-02-02,564.936
2011-02-03,563.783
2011-02-04,564.194
2011-02-07,566.971
2011-02-08,569.888
2011-02-09,567.103
2011-02-10,564.095
2011-02-11,565.417
2011-02-14,567.874
2011-02-15,567.612
2011-02-16,570.806
2011-02-17,573.873
2011-02-18,575.634
2011-02-21,573.884
2011-02-22,565.318
2011-02-23,561.957
2011-02-24,560.505
2011-02-25,566.633
2011-02-28,571.038
2011-03-01,567.386
2011-03-02,566.478
2011-03-03,572.732
2011-03-04,572.17
2011-03-07,568.273
2011-03-08,569.379
2011-03-09,568.987
2011-03-10,558.073
2011-03-11,558.255
2011-03-14,553.772
2011-03-15,541.327
2011-03-16,537.324
2011-03-17,544.222
2011-03-18,547.444
2011-03-21,555.713
2011-03-22,557.747
2011-03-23,558.232
2011-03-24,563.594
2011-03-25,564.912
2011-03-28,563.011
2011-03-29,564.646
2011-03-30,570.33
2011-03-31,570.705
2011-04-01,574.139
2011-04-04,576.347
2011-04-05,575.745
2011-04-06,578.373
2011-04-07,576.988
2011-04-08,579.587
2011-04-11,578.194
2011-04-12,571.225
2011-04-13,573.635
2011-04-14,572.723
2011-04-15,573.264
2011-04-18,564.353
2011-04-19,567.472
2011-04-20,578.986
2011-04-21,583.846
2011-04-22,583.878
2011-04-25,582.432
2011-04-26,585.867
2011-04-27,587.668
2011-04-28,592.635
2011-04-29,594.383
2011-05-02,595.906
2011-05-03,591.344
2011-05-04,586.247
2011-05-05,579.905
2011-05-06,581.675
2011-05-09,579.641
2011-05-10,584.688
2011-05-11,581.607
2011-05-12,578.183
2011-05-13,575.205
2011-05-16,572.416
2011-05-17,569.573
2011-05-18,575.002
2011-05-19,576.297
2011-05-20,573.072
2011-05-23,562.974
2011-05-24,564.5
2011-05-25,565.766
2011-05-26,569.399
2011-05-27,574.73
2011-05-30,574.704
2011-05-31,582.162
2011-06-01,575.208
2011-06-02,570.989
2011-06-03,568.835
2011-06-06,564.588
2011-06-07,565.67
2011-06-08,561.512
2011-06-09,563.568
2011-06-10,555.493
2011-06-13,555.321
2011-06-14,562.455
2011-06-15,553.894
2011-06-16,548.724
2011-06-17,551.095
2011-06-20,551.147
2011-06-21,559.698
2011-06-22,559.116
2011-06-23,551.699
2011-06-24,550.148
2011-06-27,552.294
2011-06-28,558.454
2011-06-29,565.875
2011-06-30,573.215
2011-07-01,578.677
2011-07-04,581.194
2011-07-05,580.179
2011-07-06,578.473
2011-07-07,582.843
2011-07-08,579.175
2011-07-11,567.231
2011-07-12,562.967
2011-07-13,569.026
2011-07-14,565.33
2011-07-15,566.214
2011-07-18,559.342
2011-07-19,567.074
2011-07-20,570.492
2011-07-21,578.276
2011-07-22,580.836
2011-07-25,577.615
2011-07-26,578.746
2011-07-27,569.57
2011-07-28,567.022
2011-07-29,564.067
2011-08-01,561.487
2011-08-02,549.737
2011-08-03,545.84
2011-08-04,523.606
2011-08-05,516.116
2011-08-08,489.901
2011-08-09,500.379
2011-08-10,488.504
2011-08-11,502.692
2011-08-12,508.057
2011-08-15,518.707
2011-08-16,516.079
2011-08-17,518.034
2011-08-18,496.455
2011-08-19,488.709
2011-08-22,488.329
2011-08-23,499.574
2011-08-24,503.162
2011-08-25,497.63
2011-08-26,500.992
2011-08-29,513.456
2011-08-30,516.106
2011-08-31,523.094
2011-09-01,520.461
2011-09-02,508.957
2011-09-05,498.746
2011-09-06,494.304
2011-09-07,507.697
2011-09-08,506.578
2011-09-09,492.076
2011-09-12,486.134
2011-09-13,490.319
2011-09-14,493.422
2011-09-15,503.357
2011-09-16,506.716
2011-09-19,497.632
2011-09-20,499.785
2011-09-21,489.784
2011-09-22,467.822
2011-09-23,468.627
2011-09-26,473.378
2011-09-27,487.759
2011-09-28,481.47
2011-09-29,484.432
2011-09-30,473.898
2011-10-03,461.042
2011-10-04,459.504
2011-10-05,468.091
2011-10-06,480.376
2011-10-07,482.612
2011-10-10,495.01
2011-10-11,496.813
2011-10-12,503.971
2011-10-13,502.061
2011-10-14,508.848
2011-10-17,503.85
2011-10-18,504.89
2011-10-19,504.509
2011-10-20,499.767
2011-10-21,510.894
2011-10-24,519.523
2011-10-25,513.908
2011-10-26,516.001
2011-10-27,537.211
2011-10-28,539.624
2011-10-31,524.799
2011-11-01,507.025
2011-11-02,513.182
2011-11-03,519.563
2011-11-04,519.266
2011-11-07,520.186
2011-11-08,524.364
2011-11-09,510.519
2011-11-10,508.25
2011-11-11,519.398
2011-11-14,515.753
2011-11-15,514.02
2011-11-16,508.979
2011-11-17,502.325
2011-11-18,499.17
2011-11-21,487.599
2011-11-22,486.191
2011-11-23,475.432
2011-11-24,474.495
2011-11-25,473.024
2011-11-28,487.762
2011-11-29,491.109
2011-11-30,509.351
2011-12-01,511.451
2011-12-02,512.776
2011-12-05,517.555
2011-12-06,514.555
2011-12-07,516.412
2011-12-08,507.099
2011-12-09,510.931
2011-12-12,503.426
2011-12-13,499.368
2011-12-14,490.867
2011-12-15,491.815
2011-12-16,493.695
2011-12-19,488.465
2011-12-20,500.09
2011-12-21,501.273
2011-12-22,505.085
2011-12-23,508.959
2011-12-26,509.183
2011-12-27,509.252
2011-12-28,502.73
2011-12-29,506.435
2011-12-30,508.497
2012-01-02,509.856
2012-01-03,519.025
2012-01-04,517.98
2012-01-05,515.149
2012-01-06,512.846
2012-01-09,513.432
2012-01-10,520.379
2012-01-11,519.172
2012-01-12,520.67
2012-01-13,518.258
2012-01-16,518.747
2012-01-17,523.629
2012-01-18,528.249
2012-01-19,533.07
2012-01-20,534.326
2012-01-23,537.306
2012-01-24,535.093
2012-01-25,537.668
2012-01-26,541.494
2012-01-27,539.9
2012-01-30,536.507
2012-01-31,538.206
2012-02-01,545.275
2012-02-02,547.161
2012-02-03,552.707
2012-02-06,552.536
2012-02-07,554.448
2012-02-08,556.504
2012-02-09,557.727
2012-02-10,550.879
2012-02-13,555.316
2012-02-14,552.947
2012-02-15,554.282
2012-02-16,555.772
2012-02-17,559.698
2012-02-20,563.201
2012-02-21,562.399
2012-02-22,560.336
2012-02-23,562.037
2012-02-24,565.002
2012-02-27,563.53
2012-02-28,566.305
2012-02-29,565.556
2012-03-01,567.572
2012-03-02,565.585
2012-03-05,562.175
2012-03-06,550.479
2012-03-07,552.402
2012-03-08,560.992
2012-03-09,562.089
2012-03-12,560.604
2012-03-13,569.002
2012-03-14,568.013
2012-03-15,571.233
2012-03-16,573.555
2012-03-19,575.239
2012-03-20,571.068
2012-03-21,569.337
2012-03-22,565.83
2012-03-23,567.43
2012-03-26,573.361
2012-03-27,573.778
2012-03-28,569.859
2012-03-29,566.434
2012-03-30,569.589
2012-04-02,574.769
2012-04-03,572.605
2012-04-04,561.866
2012-04-05,561.383
2012-04-06,560.948
2012-04-09,556.858
2012-04-10,548.3
2012-04-11,551.105
2012-04-12,558.43
2012-04-13,552.684
2012-04-16,551.73
2012-04-17,559.404
2012-04-18,558.499
2012-04-19,556.211
2012-04-20,557.688
2012-04-23,550.294
2012-04-24,553.412
2012-04-25,558.806
2012-04-26,562.19
2012-04-27,564.574
2012-04-30,563.444
2012-05-01,564.558
2012-05-02,562.896
2012-05-03,559.9
2012-05-04,551.92
2012-05-07,549.678
2012-05-08,545.172
2012-05-09,540.7
2012-05-10,542.776
2012-05-11,541.189
2012-05-14,533.106
2012-05-15,528.892
2012-05-16,523.952
2012-05-17,518.789
2012-05-18,512.94
2012-05-21,518.541
2012-05-22,522.217
2012-05-23,515.902
2012-05-24,517.924
2012-05-25,516.895
2012-05-28,518.033
2012-05-29,523.313
2012-05-30,514.858
2012-05-31,513.431
2012-06-01,503.187
2012-06-04,501.725
2012-06-05,504.734
2012-06-06,515.801
2012-06-07,519.309
2012-06-08,518.075
2012-06-11,516.996
2012-06-12,519.864
2012-06-13,519.787
2012-06-14,521.646
2012-06-15,527.266
2012-06-18,529.205
2012-06-19,535.715
2012-06-20,537.077
2012-06-21,527.357
2012-06-22,525.822
2012-06-25,518.311
2012-06-26,519.349
2012-06-27,524.256
2012-06-28,523.167
2012-06-29,539.044
2012-07-02,541.186
2012-07-03,546.536
2012-07-04,546.131
2012-07-05,543.112
2012-07-06,537.566
2012-07-09,534.856
2012-07-10,532.731
2012-07-11,532.649
2012-07-12,527.035
2012-07-13,534.85
2012-07-16,534.832
2012-07-17,536.759
2012-07-18,540.454
2012-07-19,544.568
2012-07-20,537.978
2012-07-23,528.854
2012-07-24,525.155
2012-07-25,524.484
2012-07-26,535.25
2012-07-27,545.583
2012-07-30,547.606
2012-07-31,546.601
2012-08-01,545.855
2012-08-02,540.192
2012-08-03,550.234
2012-08-06,554.454
2012-08-07,557.767
2012-08-08,558.16
2012-08-09,559.572
2012-08-10,559.809
2012-08-13,558.604
2012-08-14,559.473
2012-08-15,559.207
2012-08-16,563.489
2012-08-17,564.159
2012-08-20,563.954
2012-08-21,565.859
2012-08-22,563.331
2012-08-23,562.7
2012-08-24,562.344
2012-08-27,562.332
2012-08-28,561.197
2012-08-29,560.633
2012-08-30,555.787
2012-08-31,558.76
2012-09-03,559.819
2012-09-04,557.104
2012-09-05,556.129
2012-09-06,566.355
2012-09-07,573.281
2012-09-10,571.209
2012-09-11,573.521
2012-09-12,575.932
2012-09-13,581.128
2012-09-14,590.409
2012-09-17,588.305
2012-09-18,585.922
2012-09-19,587.805
2012-09-20,584.352
2012-09-21,586.332
2012-09-24,583.861
2012-09-25,581.993
2012-09-26,574.85
2012-09-27,579.597
2012-09-28,576.593
2012-10-01,579.637
2012-10-02,580.003
2012-10-03,579.566
2012-10-04,583.668
2012-10-05,586.185
2012-10-08,582.223
2012-10-09,577.17
2012-10-10,573.693
2012-10-11,575.442
2012-10-12,574.423
2012-10-15,576.916
2012-10-16,583.908
2012-10-17,588.5
2012-10-18,588.661
2012-10-19,581.503
2012-10-22,581.061
2012-10-23,572.291
2012-10-24,571.707
2012-10-25,573.591
2012-10-26,572.004
2012-10-29,570.721
2012-10-30,572.954
2012-10-31,572.898
2012-11-01,577.726
2012-11-02,575.254
2012-11-05,574.082
2012-11-06,577.589
2012-11-07,569.383
2012-11-08,563.787
2012-11-09,563.314
2012-11-12,562.55
2012-11-13,561.193
2012-11-14,555.598
2012-11-15,553.911
2012-11-16,553.407
2012-11-19,564.675
2012-11-20,564.979
2012-11-21,566.311
2012-11-22,569.054
2012-11-23,575.369
2012-11-26,574.473
2012-11-27,573.335
2012-11-28,574.802
2012-11-29,579.947
2012-11-30,580.501
2012-12-03,580.1
2012-12-04,579.991
2012-12-05,581.371
2012-12-06,583.178
2012-12-07,584.035
2012-12-10,584.904
2012-12-11,588.389
2012-12-12,589.894
2012-12-13,588.283
2012-12-14,587.507
2012-12-17,591.085
2012-12-18,596.453
2012-12-19,597.359
2012-12-20,598.522
2012-12-21,593.703
2012-12-24,592.772
2012-12-25,593.168
2012-12-26,592.193
2012-12-27,592.612
2012-12-28,589.431
2012-12-31,593.931
2013-01-01,593.993
2013-01-02,606.835
2013-01-03,606.03
2013-01-04,607.886
2013-01-07,606.499
2013-01-08,604.362
2013-01-09,606.494
2013-01-10,611.172
2013-01-11,612.244
2013-01-14,612.145
2013-01-15,612.637
2013-01-16,611.051
2013-01-17,613.991
2013-01-18,615.31
2013-01-21,615.689
2013-01-22,617.358
2013-01-23,616.97
2013-01-24,617.926
2013-01-25,621.295
2013-01-28,619.855
2013-01-29,623.425
2013-01-30,622.925
2013-01-31,621.463
2013-02-01,626.126
2013-02-04,619.523
2013-02-05,621.296
2013-02-06,622.301
2013-02-07,619.629
2013-02-08,623.037
2013-02-11,621.065
2013-02-12,624.276
2013-02-13,624.972
2013-02-14,624.225
2013-02-15,622.5
2013-02-18,623.009
2013-02-19,627.433
2013-02-20,624.06
2013-02-21,616.084
2013-02-22,619.991
2013-02-25,615.907
2013-02-26,613.242
2013-02-27,618.79
2013-02-28,621.648
2013-03-01,620.235
2013-03-04,620.661
2013-03-05,627.25
2013-03-06,628.934
2013-03-07,629.953
2013-03-08,632.069
2013-03-11,634.289
2013-03-12,633.275
2013-03-13,631.52
2013-03-14,635.449
2013-03-15,636.723
2013-03-18,630.667
2013-03-19,628.663
2013-03-20,631.811
2013-03-21,628.625
2013-03-22,630.358
2013-03-25,628.7
2013-03-26,631.611
2013-03-27,630.914
2013-03-28,633.18
2013-03-29,633.311
2013-04-01,630.564
2013-04-02,633.29
2013-04-03,629.271
2013-04-04,627.415
2013-04-05,625.576
2013-04-08,628.543
2013-04-09,631.771
2013-04-10,640.011
2013-04-11,644.493
2013-04-12,641.466
2013-04-15,630.537
2013-04-16,633.972
2013-04-17,626.442
2013-04-18,623.476
2013-04-19,627.929
2013-04-22,629.929
2013-04-23,636.329
2013-04-24,639.777
2013-04-25,643.86
2013-04-26,643.093
2013-04-29,647.817
2013-04-30,651.829
2013-05-01,648.038
2013-05-02,649.373
2013-05-03,654.767
2013-05-06,654.917
2013-05-07,659.458
2013-05-08,664.922
2013-05-09,662.119
2013-05-10,661.476
2013-05-13,661.557
2013-05-14,665.438
2013-05-15,667.578
2013-05-16,666.565
2013-05-17,668.539
2013-05-20,670.975
2013-05-21,671.91
2013-05-22,669.014
2013-05-23,659.812
2013-05-24,659.671
2013-05-27,658.592
2013-05-28,661.74
2013-05-29,658.075
2013-05-30,658.843
2013-05-31,650.589
2013-06-03,650.167
2013-06-04,650.939
2013-06-05,641.353
2013-06-06,642.489
2013-06-07,648.19
2013-06-10,648.782
2013-06-11,643.595
2013-06-12,641.559
2013-06-13,643.445
2013-06-14,644.071
2013-06-17,649.528
2013-06-18,651.642
2013-06-19,647.978
2013-06-20,625.217
2013-06-21,623.579
2013-06-24,614.48
2013-06-25,619.224
2013-06-26,625.686
2013-06-27,631.195
2013-06-28,631.838
2013-07-01,636.232
2013-07-02,635.765
2013-07-03,632.657
2013-07-04,636.409
2013-07-05,636.409
2013-07-08,638.946
2013-07-09,643.75
2013-07-10,645.914
2013-07-11,657.156
2013-07-12,657.987
2013-07-15,659.549
2013-07-16,659.472
2013-07-17,661.142
2013-07-18,664.068
2013-07-19,664.488
2013-07-22,667.547
2013-07-23,668.388
2013-07-24,667.665
2013-07-25,667.113
2013-07-26,666.464
2013-07-29,663.035
2013-07-30,663.628
2013-07-31,662.288
2013-08-01,669.494
2013-08-02,673.096
2013-08-05,671.899
2013-08-06,670.205
2013-08-07,666.392
2013-08-08,670.469
2013-08-09,670.564
2013-08-12,669.966
2013-08-13,671.904
2013-08-14,672.248
2013-08-15,664.349
2013-08-16,664.473
2013-08-19,660.657
2013-08-20,659.422
2013-08-21,654.648
2013-08-22,657.709
2013-08-23,662.765
2013-08-26,661.206
2013-08-27,652.062
2013-08-28,650.025
2013-08-29,651.353
2013-08-30,648.768
2013-09-02,652.833
2013-09-03,654.456
2013-09-04,658.889
2013-09-05,660.236
2013-09-06,662.792
2013-09-09,669.548
2013-09-10,676.097
2013-09-11,678.807
2013-09-12,677.696
2013-09-13,677.742
2013-09-16,683.945
2013-09-17,684.297
2013-09-18,689.819
2013-09-19,696.075
2013-09-20,691.488
2013-09-23,689.654
2013-09-24,688.39
2013-09-25,687.486
2013-09-26,688.778
2013-09-27,687.907
2013-09-30,682.529
2013-10-01,687.119
2013-10-02,686.323
2013-10-03,683.658
2013-10-04,685.727
2013-10-07,681.136
2013-10-08,676.338
2013-10-09,674.838
2013-10-10,685.817
2013-10-11,691.026
2013-10-14,693.117
2013-10-15,691.866
2013-10-16,696.792
2013-10-17,703.43
2013-10-18,708.613
2013-10-21,709.294
2013-10-22,713.826
2013-10-23,709.44
2013-10-24,711.713
2013-10-25,711.463
2013-10-28,712.901
2013-10-29,714.729
2013-10-30,714.257
2013-10-31,710.114
2013-11-01,707.657
2013-11-04,709.953
2013-11-05,707.453
2013-11-06,711.0
2013-11-07,703.133
2013-11-08,705.152
2013-11-11,706.789
2013-11-12,705.812
2013-11-13,706.326
2013-11-14,711.758
2013-11-15,716.229
2013-11-18,718.35
2013-11-19,715.845
2013-11-20,713.551
2013-11-21,714.375
2013-11-22,717.484
2013-11-25,717.828
2013-11-26,716.767
2013-11-27,718.275
2013-11-28,720.138
2013-11-29,720.471
2013-12-02,717.336
2013-12-03,713.378
2013-12-04,709.583
2013-12-05,707.497
2013-12-06,713.26
2013-12-09,716.07
2013-12-10,714.715
2013-12-11,708.454
2013-12-12,703.208
2013-12-13,702.745
2013-12-16,706.929
2013-12-17,704.8
2013-12-18,713.261
2013-12-19,714.988
2013-12-20,718.067
2013-12-23,722.726
2013-12-24,723.907
2013-12-25,723.901
2013-12-26,726.414
2013-12-27,729.97
2013-12-30,731.133
2013-12-31,733.149
2014-01-01,733.157
2014-01-02,726.044
2014-01-03,725.523
2014-01-06,723.052
2014-01-07,725.545
2014-01-08,726.776
2014-01-09,724.497
2014-01-10,728.493
2014-01-13,725.271
2014-01-14,727.607
2014-01-15,731.12
2014-01-16,730.615
2014-01-17,729.646
2014-01-20,729.461
2014-01-21,730.406
2014-01-22,731.802
2014-01-23,726.399
2014-01-24,712.639
2014-01-27,705.957
2014-01-28,708.728
2014-01-29,706.016
2014-01-30,707.524
2014-01-31,703.986
2014-02-03,692.764
2014-02-04,691.297
2014-02-05,692.291
2014-02-06,701.518
2014-02-07,709.662
2014-02-10,711.516
2014-02-11,719.267
2014-02-12,721.482
2014-02-13,723.117
2014-02-14,726.779
2014-02-17,728.744
2014-02-18,731.152
2014-02-19,729.159
2014-02-20,728.952
2014-02-21,731.201
2014-02-24,734.544
2014-02-25,734.783
2014-02-26,733.152
2014-02-27,735.305
2014-02-28,738.346
2014-03-03,729.29
2014-03-04,738.606
2014-03-05,739.48
2014-03-06,743.344
2014-03-07,741.164
2014-03-10,738.447
2014-03-11,736.822
2014-03-12,733.617
2014-03-13,728.065
2014-03-14,723.471
2014-03-17,729.014
2014-03-18,734.332
2014-03-19,731.274
2014-03-20,729.064
2014-03-21,729.111
2014-03-24,726.964
2014-03-25,731.216
2014-03-26,731.523
2014-03-27,732.197
2014-03-28,736.449
2014-03-31,742.022
2014-04-01,746.455
2014-04-02,748.378
2014-04-03,747.19
2014-04-04,743.895
2014-04-07,737.385
2014-04-08,739.865
2014-04-09,744.804
2014-04-10,737.779
2014-04-11,730.342
2014-04-14,732.618
2014-04-15,732.668
2014-04-16,740.131
2014-04-17,742.683
2014-04-18,743.208
2014-04-21,743.847
2014-04-22,747.58
2014-04-23,746.245
2014-04-24,747.091
2014-04-25,742.169
2014-04-28,742.972
2014-04-29,747.474
2014-04-30,749.478
2014-05-01,750.612
2014-05-02,750.837
2014-05-05,751.157
2014-05-06,748.926
2014-05-07,749.489
2014-05-08,751.136
2014-05-09,749.773
2014-05-12,755.287
2014-05-13,757.204
2014-05-14,757.102
2014-05-15,752.007
2014-05-16,752.915
2014-05-19,754.214
2014-05-20,750.743
2014-05-21,754.418
2014-05-22,757.605
2014-05-23,760.035
2014-05-26,762.079
2014-05-27,763.227
2014-05-28,763.185
2014-05-29,766.144
2014-05-30,766.069
2014-06-02,767.166
2014-06-03,767.155
2014-06-04,767.676
2014-06-05,771.173
2014-06-06,775.597
2014-06-09,776.552
2014-06-10,777.009
2014-06-11,775.409
2014-06-12,773.219
2014-06-13,773.469
2014-06-16,773.215
2014-06-17,773.706
2014-06-18,777.469
2014-06-19,782.253
2014-06-20,781.383
2014-06-23,780.849
2014-06-24,777.994
2014-06-25,777.715
2014-06-26,777.952
2014-06-27,779.398
2014-06-30,780.825
2014-07-01,785.495
2014-07-02,787.243
2014-07-03,790.293
2014-07-04,790.086
2014-07-07,786.841
2014-07-08,781.729
2014-07-09,783.248
2014-07-10,778.769
2014-07-11,779.117
2014-07-14,784.007
2014-07-15,782.023
2014-07-16,786.204
2014-07-17,779.368
2014-07-18,783.107
2014-07-21,781.448
2014-07-22,786.636
2014-07-23,788.263
2014-07-24,789.388
2014-07-25,786.019
2014-07-28,786.076
2014-07-29,784.612
2014-07-30,782.944
2014-07-31,771.591
2014-08-01,767.716
2014-08-04,770.237
2014-08-05,765.011
2014-08-06,762.727
2014-08-07,759.01
2014-08-08,760.915
2014-08-11,766.698
2014-08-12,766.074
2014-08-13,770.691
2014-08-14,773.653
2014-08-15,773.289
2014-08-18,778.792
2014-08-19,782.561
2014-08-20,783.114
2014-08-21,785.328
2014-08-22,783.097
2014-08-25,787.042
2014-08-26,788.824
2014-08-27,790.089
2014-08-28,787.084
2014-08-29,788.952
2014-09-01,789.053
2014-09-02,788.337
2014-09-03,791.589
2014-09-04,790.221
2014-09-05,790.778
2014-09-08,788.202
2014-09-09,783.158
2014-09-10,783.273
2014-09-11,783.438
2014-09-12,779.803
2014-09-15,778.324
2014-09-16,780.475
2014-09-17,782.297
2014-09-18,784.831
2014-09-19,783.686
2014-09-22,777.064
2014-09-23,772.428
2014-09-24,775.644
2014-09-25,766.621
2014-09-26,768.916
2014-09-29,765.499
2014-09-30,763.672
2014-10-01,755.325
2014-10-02,750.512
2014-10-03,753.851
2014-10-06,756.772
2014-10-07,749.412
2014-10-08,753.413
2014-10-09,745.996
2014-10-10,733.988
2014-10-13,728.894
2014-10-14,727.791
2014-10-15,720.822
2014-10-16,718.816
2014-10-17,727.756
2014-10-20,733.171
2014-10-21,743.274
2014-10-22,742.176
2014-10-23,746.953
2014-10-24,750.351
2014-10-27,749.395
2014-10-28,757.733
2014-10-29,759.523
2014-10-30,760.94
2014-10-31,769.223
2014-11-03,765.156
2014-11-04,764.551
2014-11-05,767.311
2014-11-06,767.354
2014-11-07,767.014
2014-11-10,770.957
2014-11-11,771.558
2014-11-12,771.173
2014-11-13,771.496
2014-11-14,771.778
2014-11-17,770.504
2014-11-18,776.167
2014-11-19,774.89
2014-11-20,775.279
2014-11-21,781.249
2014-11-24,782.991
2014-11-25,783.97
2014-11-26,786.409
2014-11-27,785.147
2014-11-28,782.419
2014-12-01,776.972
2014-12-02,779.413
2014-12-03,781.136
2014-12-04,779.998
2014-12-05,780.674
2014-12-08,775.172
2014-12-09,772.428
2014-12-10,762.438
2014-12-11,761.787
2014-12-12,751.513
2014-12-15,742.141
2014-12-16,741.374
2014-12-17,748.895
2014-12-18,763.983
2014-12-19,769.092
2014-12-22,772.742
2014-12-23,772.656
2014-12-24,773.472
2014-12-25,773.258
2014-12-26,774.946
2014-12-29,776.664
2014-12-30,772.07
2014-12-31,767.647
2015-01-01,767.648
2015-01-02,765.535
2015-01-05,751.011
2015-01-06,743.721
2015-01-07,747.533
2015-01-08,761.888
2015-01-09,757.924
2015-01-12,754.59
2015-01-13,755.594
2015-01-14,750.099
2015-01-15,749.306
2015-01-16,754.228
2015-01-19,756.535
2015-01-20,758.306
2015-01-21,763.565
2015-01-22,770.726
2015-01-23,770.236
2015-01-26,772.006
2015-01-27,769.301
2015-01-28,762.37
2015-01-29,763.321
2015-01-30,755.817
2015-02-02,762.809
2015-02-03,772.286
2015-02-04,772.725
2015-02-05,777.969
2015-02-06,774.976
2015-02-09,771.97
2015-02-10,776.183
2015-02-11,774.189
2015-02-12,783.144
2015-02-13,788.896
2015-02-16,788.984
2015-02-17,789.781
2015-02-18,791.692
2015-02-19,792.575
2015-02-20,795.514
2015-02-23,796.371
2015-02-24,798.636
2015-02-25,799.955
2015-02-26,798.976
2015-02-27,798.24
2015-03-02,799.655
2015-03-03,796.385
2015-03-04,792.561
2015-03-05,793.835
2015-03-06,784.837
2015-03-09,783.828
2015-03-10,770.752
2015-03-11,770.106
2015-03-12,777.955
2015-03-13,773.663
2015-03-16,781.976
2015-03-17,781.296
2015-03-18,789.041
2015-03-19,788.708
2015-03-20,798.575
2015-03-23,800.539
2015-03-24,798.573
2015-03-25,791.987
2015-03-26,786.255
2015-03-27,786.48
2015-03-30,792.491
2015-03-31,786.348
2015-04-01,786.038
2015-04-02,791.545
2015-04-03,792.038
2015-04-06,798.786
2015-04-07,798.804
2015-04-08,801.104
2015-04-09,803.987
2015-04-10,807.606
2015-04-13,805.243
2015-04-14,808.012
2015-04-15,809.673
2015-04-16,812.166
2015-04-17,804.305
2015-04-20,807.846
2015-04-21,809.78
2015-04-22,812.217
2015-04-23,815.209
2015-04-24,818.92
2015-04-27,820.092
2015-04-28,821.016
2015-04-29,817.426
2015-04-30,809.55
2015-05-01,813.058
2015-05-04,814.804
2015-05-05,807.835
2015-05-06,807.163
2015-05-07,804.692
2015-05-08,816.001
2015-05-11,814.101
2015-05-12,811.932
2015-05-13,814.605
2015-05-14,820.455
2015-05-15,822.693
2015-05-18,823.34
2015-05-19,821.428
2015-05-20,821.226
2015-05-21,823.883
2015-05-22,821.435
2015-05-25,821.379
2015-05-26,811.464
2015-05-27,816.008
2015-05-28,814.456
2015-05-29,809.123
2015-06-01,808.672
2015-06-02,810.138
2015-06-03,812.956
2015-06-04,806.527
2015-06-05,799.952
2015-06-08,796.297
2015-06-09,795.58
2015-06-10,806.415
2015-06-11,807.647
2015-06-12,804.147
2015-06-15,798.082
2015-06-16,800.343
2015-06-17,800.077
2015-06-18,808.403
2015-06-19,805.819
2015-06-22,815.609
2015-06-23,815.979
2015-06-24,812.053
2015-06-25,810.02
2015-06-26,807.433
2015-06-29,790.078
2015-06-30,790.433
2015-07-01,795.233
2015-07-02,795.3
2015-07-03,793.585
2015-07-06,785.71
2015-07-07,782.739
2015-07-08,773.284
2015-07-09,778.939
2015-07-10,790.6
2015-07-13,797.795
2015-07-14,802.004
2015-07-15,801.333
2015-07-16,807.32
2015-07-17,806.879
2015-07-20,806.907
2015-07-21,805.542
2015-07-22,800.262
2015-07-23,798.123
2015-07-24,789.949
2015-07-27,783.57
2015-07-28,788.956
2015-07-29,795.361
2015-07-30,794.522
2015-07-31,797.585
2015-08-03,794.869
2015-08-04,794.146
2015-08-05,795.785
