Date,BELGIUM IMI VALUE IMI (Large+Mid+Small Cap)
2015-07-24,500.257
2015-07-27,498.812
2015-07-28,500.407
2015-07-29,501.428
2015-07-30,499.715
2015-07-31,508.2
2015-08-03,509.097
2015-08-04,509.268
2015-08-05,506.812
2015-08-06,508.497
2015-08-07,501.877
2015-08-10,504.745
2015-08-11,504.328
2015-08-12,498.612
2015-08-13,499.206
2015-08-14,496.884
2015-08-17,495.191
2015-08-18,494.688
2015-08-19,488.672
2015-08-20,490.784
2015-08-21,483.52
2015-08-24,470.27
2015-08-25,480.544
2015-08-26,475.126
2015-08-27,477.011
2015-08-28,481.59
2015-08-31,483.827
2015-09-01,475.399
2015-09-02,475.772
2015-09-03,478.326
2015-09-04,472.559
2015-09-07,475.729
2015-09-08,481.778
2015-09-09,487.312
2015-09-10,486.596
2015-09-11,484.903
2015-09-14,482.879
2015-09-15,482.514
2015-09-16,491.03
2015-09-17,489.914
2015-09-18,489.897
2015-09-21,487.016
2015-09-22,471.673
2015-09-23,473.349
2015-09-24,472.639
2015-09-25,475.597
2015-09-28,470.454
2015-09-29,471.481
2015-09-30,475.643
2015-10-01,476.482
2015-10-02,482.481
2015-10-05,493.705
2015-10-06,495.819
2015-10-07,496.07
2015-10-08,499.697
2015-10-09,503.942
2015-10-12,502.087
2015-10-13,499.07
2015-10-14,495.972
2015-10-15,498.404
2015-10-16,500.202
2015-10-19,498.558
2015-10-20,500.372
2015-10-21,501.735
2015-10-22,496.973
2015-10-23,499.612
2015-10-26,500.541
2015-10-27,497.339
2015-10-28,503.112
2015-10-29,501.581
2015-10-30,505.514
2015-11-02,507.042
2015-11-03,502.592
2015-11-04,498.867
2015-11-05,496.095
2015-11-06,495.813
2015-11-09,493.385
2015-11-10,489.372
2015-11-11,496.796
2015-11-12,490.408
2015-11-13,489.934
2015-11-16,492.019
2015-11-17,499.466
2015-11-18,497.306
2015-11-19,505.466
2015-11-20,502.39
2015-11-23,497.277
2015-11-24,495.077
2015-11-25,498.625
2015-11-26,503.156
2015-11-27,501.015
2015-11-30,498.531
2015-12-01,499.44
2015-12-02,496.096
2015-12-03,501.0
2015-12-04,502.795
2015-12-07,503.359
2015-12-08,498.17
2015-12-09,499.509
2015-12-10,496.295
2015-12-11,494.929
2015-12-14,490.374
2015-12-15,497.986
2015-12-16,504.869
2015-12-17,507.905
2015-12-18,506.851
2015-12-21,505.264
2015-12-22,507.911
2015-12-23,512.757
2015-12-24,516.598
2015-12-25,516.598
2015-12-28,516.147
2015-12-29,521.73
2015-12-30,520.752
2015-12-31,514.851
2016-01-01,514.851
2016-01-04,506.47
2016-01-05,501.982
2016-01-06,497.996
2016-01-07,492.007
2016-01-08,489.003
2016-01-11,484.786
2016-01-12,486.284
2016-01-13,487.297
2016-01-14,476.251
2016-01-15,471.542
2016-01-18,460.622
2016-01-19,466.754
2016-01-20,453.869
2016-01-21,461.885
2016-01-22,474.826
2016-01-25,472.343
2016-01-26,475.678
2016-01-27,472.44
2016-01-28,470.126
2016-01-29,478.769
2016-02-01,480.265
2016-02-02,471.414
2016-02-03,470.067
2016-02-04,472.881
2016-02-05,466.523
2016-02-08,449.161
2016-02-09,449.41
2016-02-10,454.576
2016-02-11,448.683
2016-02-12,455.173
2016-02-15,464.651
2016-02-16,463.973
2016-02-17,475.991
2016-02-18,467.213
2016-02-19,465.025
2016-02-22,471.17
2016-02-23,467.455
2016-02-24,459.311
2016-02-25,469.471
2016-02-26,469.801
2016-02-29,468.998
2016-03-01,479.153
2016-03-02,479.575
2016-03-03,482.201
2016-03-04,486.049
2016-03-07,481.037
2016-03-08,480.488
2016-03-09,480.917
2016-03-10,483.497
2016-03-11,495.662
2016-03-14,495.963
2016-03-15,492.494
2016-03-16,492.17
2016-03-17,497.16
2016-03-18,496.954
2016-03-21,494.112
2016-03-22,492.616
2016-03-23,490.239
2016-03-24,483.132
2016-03-25,483.132
2016-03-28,485.361
2016-03-29,485.552
2016-03-30,499.401
2016-03-31,495.727
2016-04-01,492.869
2016-04-04,496.32
2016-04-05,490.523
2016-04-06,494.138
2016-04-07,490.908
2016-04-08,497.47
2016-04-11,501.807
2016-04-12,500.444
2016-04-13,504.724
2016-04-14,504.868
2016-04-15,505.206
2016-04-18,506.103
2016-04-19,510.215
2016-04-20,508.011
2016-04-21,504.28
2016-04-22,503.686
2016-04-25,501.091
2016-04-26,504.397
2016-04-27,507.503
2016-04-28,509.254
2016-04-29,509.256
2016-05-02,511.48
2016-05-03,507.235
2016-05-04,500.74
2016-05-05,496.366
2016-05-06,496.336
2016-05-09,497.111
2016-05-10,499.956
2016-05-11,498.679
2016-05-12,501.2
2016-05-13,502.119
2016-05-16,503.564
2016-05-17,501.62
2016-05-18,497.893
2016-05-19,495.95
2016-05-20,502.426
2016-05-23,503.292
2016-05-24,511.918
2016-05-25,514.567
2016-05-26,521.25
2016-05-27,520.655
2016-05-30,522.476
2016-05-31,521.663
2016-06-01,523.041
2016-06-02,523.125
2016-06-03,529.158
2016-06-06,531.572
2016-06-07,536.901
2016-06-08,536.384
2016-06-09,530.442
2016-06-10,517.726
2016-06-13,504.826
2016-06-14,490.587
2016-06-15,491.336
2016-06-16,480.684
2016-06-17,496.229
2016-06-20,512.465
2016-06-21,511.491
2016-06-22,512.926
2016-06-23,523.614
2016-06-24,481.998
2016-06-27,452.511
2016-06-28,465.967
2016-06-29,478.429
2016-06-30,483.106
2016-07-01,488.141
2016-07-04,481.887
2016-07-05,472.077
2016-07-06,461.729
2016-07-07,463.41
2016-07-08,471.744
2016-07-11,479.656
2016-07-12,486.496
2016-07-13,487.273
2016-07-14,493.721
2016-07-15,490.704
2016-07-18,491.53
2016-07-19,489.457
2016-07-20,491.959
2016-07-21,486.957
2016-07-22,488.734
2016-07-25,489.471
2016-07-26,492.055
2016-07-27,496.284
2016-07-28,496.637
2016-07-29,507.802
2016-08-01,503.898
2016-08-02,497.284
2016-08-03,497.803
2016-08-04,500.191
2016-08-05,504.913
2016-08-08,507.928
2016-08-09,514.389
2016-08-10,518.957
2016-08-11,527.472
2016-08-12,527.409
2016-08-15,528.037
2016-08-16,526.445
2016-08-17,522.754
2016-08-18,528.704
2016-08-19,527.119
2016-08-22,528.893
2016-08-23,533.7
2016-08-24,533.191
2016-08-25,529.428
2016-08-26,531.078
2016-08-29,523.741
2016-08-30,527.139
2016-08-31,527.233
2016-09-01,531.867
2016-09-02,539.041
2016-09-05,539.685
2016-09-06,544.276
2016-09-07,546.582
2016-09-08,547.041
2016-09-09,539.259
2016-09-12,534.054
2016-09-13,530.408
2016-09-14,529.709
2016-09-15,531.539
2016-09-16,525.211
2016-09-19,530.765
2016-09-20,530.577
2016-09-21,536.48
2016-09-22,547.802
2016-09-23,543.523
2016-09-26,540.025
2016-09-27,533.281
2016-09-28,537.226
2016-09-29,537.401
2016-09-30,539.146
2016-10-03,537.494
2016-10-04,536.393
2016-10-05,541.609
2016-10-06,540.735
2016-10-07,538.187
2016-10-10,538.898
2016-10-11,531.489
2016-10-12,528.07
2016-10-13,526.354
2016-10-14,529.858
2016-10-17,529.192
2016-10-18,534.047
2016-10-19,532.843
2016-10-20,531.668
2016-10-21,524.987
2016-10-24,530.277
2016-10-25,531.273
2016-10-26,530.823
2016-10-27,533.529
2016-10-28,533.692
2016-10-31,535.23
2016-11-01,533.989
2016-11-02,531.177
2016-11-03,529.481
2016-11-04,525.564
2016-11-07,526.388
2016-11-08,527.665
2016-11-09,531.369
2016-11-10,529.595
2016-11-11,526.4
2016-11-14,520.941
2016-11-15,519.485
2016-11-16,514.384
2016-11-17,519.312
2016-11-18,511.099
2016-11-21,514.623
2016-11-22,519.656
2016-11-23,517.281
2016-11-24,520.056
2016-11-25,523.139
2016-11-28,517.204
2016-11-29,520.191
2016-11-30,524.086
2016-12-01,523.304
2016-12-02,520.782
2016-12-05,528.824
2016-12-06,537.23
2016-12-07,541.177
2016-12-08,541.948
2016-12-09,535.766
2016-12-12,537.823
2016-12-13,543.006
2016-12-14,541.677
2016-12-15,532.601
2016-12-16,533.826
2016-12-19,532.541
2016-12-20,532.924
2016-12-21,535.871
2016-12-22,536.431
2016-12-23,538.208
2016-12-26,538.208
2016-12-27,539.4
2016-12-28,535.86
2016-12-29,539.795
2016-12-30,542.918
2017-01-02,546.442
2017-01-03,543.592
2017-01-04,548.649
2017-01-05,552.332
2017-01-06,553.161
2017-01-09,547.377
2017-01-10,548.311
2017-01-11,541.56
2017-01-12,546.371
2017-01-13,552.404
2017-01-16,546.331
2017-01-17,549.429
2017-01-18,549.81
2017-01-19,546.435
2017-01-20,549.894
2017-01-23,549.327
2017-01-24,552.099
2017-01-25,559.553
2017-01-26,557.4
2017-01-27,557.94
2017-01-30,551.963
2017-01-31,555.308
2017-02-01,558.464
2017-02-02,558.948
2017-02-03,559.71
2017-02-06,553.192
2017-02-07,550.048
2017-02-08,550.19
2017-02-09,549.814
2017-02-10,546.185
2017-02-13,549.141
2017-02-14,548.575
2017-02-15,547.621
2017-02-16,551.298
2017-02-17,548.915
2017-02-20,550.523
2017-02-21,546.658
2017-02-22,545.356
2017-02-23,546.164
2017-02-24,539.5
2017-02-27,540.656
2017-02-28,542.785
2017-03-01,549.62
2017-03-02,546.963
2017-03-03,551.408
2017-03-06,550.207
2017-03-07,548.7
2017-03-08,551.383
2017-03-09,559.223
2017-03-10,565.635
2017-03-13,568.313
2017-03-14,564.661
2017-03-15,565.712
2017-03-16,574.41
2017-03-17,577.636
2017-03-20,577.201
2017-03-21,574.916
2017-03-22,570.998
2017-03-23,576.549
2017-03-24,575.108
2017-03-27,576.783
2017-03-28,580.424
2017-03-29,574.675
2017-03-30,574.265
2017-03-31,573.781
2017-04-03,568.948
2017-04-04,570.143
2017-04-05,571.552
2017-04-06,572.02
2017-04-07,569.961
2017-04-10,569.441
2017-04-11,568.948
2017-04-12,567.942
2017-04-13,566.78
2017-04-14,566.78
2017-04-17,568.833
2017-04-18,565.675
2017-04-19,568.666
2017-04-20,572.187
2017-04-21,569.736
2017-04-24,596.132
2017-04-25,601.357
2017-04-26,598.742
2017-04-27,597.473
2017-04-28,599.417
2017-05-01,600.959
2017-05-02,606.237
2017-05-03,609.201
2017-05-04,615.021
2017-05-05,625.683
2017-05-08,622.438
2017-05-09,620.349
2017-05-10,620.056
2017-05-11,612.415
2017-05-12,616.525
2017-05-15,622.454
2017-05-16,625.511
2017-05-17,620.043
2017-05-18,614.132
2017-05-19,624.266
2017-05-22,629.416
2017-05-23,632.114
2017-05-24,629.312
2017-05-25,631.222
2017-05-26,629.456
2017-05-29,628.727
2017-05-30,628.42
2017-05-31,631.313
2017-06-01,631.854
2017-06-02,636.661
2017-06-05,632.901
2017-06-06,629.025
2017-06-07,634.41
2017-06-08,633.928
2017-06-09,637.729
2017-06-12,632.614
2017-06-13,636.664
2017-06-14,638.706
2017-06-15,627.219
2017-06-16,633.424
2017-06-19,636.001
2017-06-20,627.761
2017-06-21,618.477
2017-06-22,614.356
2017-06-23,615.846
2017-06-26,618.164
2017-06-27,620.851
2017-06-28,627.044
2017-06-29,627.593
2017-06-30,628.985
2017-07-03,634.274
2017-07-04,631.769
2017-07-05,631.611
2017-07-06,633.875
2017-07-07,635.682
2017-07-10,636.513
2017-07-11,635.772
2017-07-12,641.425
2017-07-13,644.261
2017-07-14,647.737
2017-07-17,651.451
2017-07-18,650.196
2017-07-19,649.476
2017-07-20,656.896
2017-07-21,653.759
2017-07-24,651.128
2017-07-25,658.978
2017-07-26,666.322
2017-07-27,669.626
2017-07-28,667.111
2017-07-31,668.301
2017-08-01,674.697
2017-08-02,676.212
2017-08-03,678.999
2017-08-04,676.673
2017-08-07,678.915
2017-08-08,676.545
2017-08-09,672.994
2017-08-10,668.264
2017-08-11,664.236
2017-08-14,671.901
2017-08-15,670.319
2017-08-16,673.475
2017-08-17,672.275
2017-08-18,671.432
2017-08-21,671.549
2017-08-22,673.079
2017-08-23,672.657
2017-08-24,672.551
2017-08-25,674.855
2017-08-28,676.785
2017-08-29,674.26
2017-08-30,672.13
2017-08-31,673.278
2017-09-01,675.16
2017-09-04,673.464
2017-09-05,672.845
2017-09-06,672.02
2017-09-07,679.383
2017-09-08,683.244
2017-09-11,688.281
2017-09-12,689.805
2017-09-13,687.969
2017-09-14,685.473
2017-09-15,686.675
2017-09-18,688.882
2017-09-19,690.499
2017-09-20,690.888
2017-09-21,689.302
2017-09-22,688.496
2017-09-25,681.96
2017-09-26,677.344
2017-09-27,680.224
2017-09-28,685.336
2017-09-29,691.163
2017-10-02,686.566
2017-10-03,689.921
2017-10-04,689.414
2017-10-05,687.659
2017-10-06,685.765
2017-10-09,684.2
2017-10-10,690.735
2017-10-11,691.878
2017-10-12,693.585
2017-10-13,691.142
2017-10-16,688.14
2017-10-17,683.925
2017-10-18,688.846
2017-10-19,689.712
2017-10-20,689.604
2017-10-23,686.231
2017-10-24,686.421
2017-10-25,685.107
2017-10-26,686.281
2017-10-27,678.994
2017-10-30,679.966
2017-10-31,682.478
2017-11-01,685.937
2017-11-02,687.419
2017-11-03,684.251
2017-11-06,682.622
2017-11-07,681.917
2017-11-08,679.865
2017-11-09,674.92
2017-11-10,675.267
2017-11-13,672.89
2017-11-14,677.036
2017-11-15,676.492
2017-11-16,677.166
2017-11-17,669.273
2017-11-20,667.624
2017-11-21,668.051
2017-11-22,670.654
2017-11-23,673.902
2017-11-24,681.851
2017-11-27,677.553
2017-11-28,675.016
2017-11-29,675.029
2017-11-30,679.782
2017-12-01,671.944
2017-12-04,677.881
2017-12-05,676.685
2017-12-06,671.077
2017-12-07,675.546
2017-12-08,680.178
2017-12-11,680.618
2017-12-12,679.511
2017-12-13,675.14
2017-12-14,674.783
2017-12-15,674.585
2017-12-18,681.472
2017-12-19,681.873
2017-12-20,681.542
2017-12-21,680.407
2017-12-22,678.388
2017-12-25,678.388
2017-12-26,680.165
2017-12-27,683.495
2017-12-28,685.681
2017-12-29,687.962
2018-01-01,687.962
2018-01-02,689.91
2018-01-03,692.814
2018-01-04,704.69
2018-01-05,708.782
2018-01-08,705.881
2018-01-09,707.057
2018-01-10,714.43
2018-01-11,715.225
2018-01-12,722.718
2018-01-15,730.502
2018-01-16,730.611
2018-01-17,728.195
2018-01-18,729.352
2018-01-19,732.338
2018-01-22,738.141
2018-01-23,740.525
2018-01-24,744.841
2018-01-25,753.371
2018-01-26,752.67
2018-01-29,745.495
2018-01-30,744.74
2018-01-31,746.587
2018-02-01,747.155
2018-02-02,739.822
2018-02-05,727.205
2018-02-06,704.149
2018-02-07,720.624
2018-02-08,705.465
2018-02-09,696.005
2018-02-12,702.372
2018-02-13,702.694
2018-02-14,708.222
2018-02-15,716.713
2018-02-16,720.447
2018-02-19,716.198
2018-02-20,716.965
2018-02-21,717.936
2018-02-22,724.136
2018-02-23,722.495
2018-02-26,728.424
2018-02-27,729.781
2018-02-28,724.511
2018-03-01,714.35
2018-03-02,711.19
2018-03-05,715.319
2018-03-06,721.837
2018-03-07,726.529
2018-03-08,726.007
2018-03-09,728.202
2018-03-12,729.693
2018-03-13,729.049
2018-03-14,715.439
2018-03-15,715.062
2018-03-16,713.168
2018-03-19,708.459
2018-03-20,706.673
2018-03-21,706.022
2018-03-22,694.967
2018-03-23,693.936
2018-03-26,695.518
2018-03-27,697.45
2018-03-28,697.985
2018-03-29,695.07
2018-03-30,695.07
2018-04-02,695.691
2018-04-03,689.259
2018-04-04,685.156
2018-04-05,694.838
2018-04-06,692.893
2018-04-09,697.94
2018-04-10,705.551
2018-04-11,703.311
2018-04-12,704.396
2018-04-13,708.599
2018-04-16,709.096
2018-04-17,710.716
2018-04-18,715.46
2018-04-19,715.624
2018-04-20,711.661
2018-04-23,713.822
2018-04-24,712.857
2018-04-25,703.01
2018-04-26,702.45
2018-04-27,704.489
2018-04-30,701.83
2018-05-01,696.457
2018-05-02,699.503
2018-05-03,686.184
2018-05-04,687.489
2018-05-07,686.013
2018-05-08,688.58
2018-05-09,688.094
2018-05-10,693.323
2018-05-11,697.758
2018-05-14,694.396
2018-05-15,686.301
2018-05-16,679.83
2018-05-17,686.767
2018-05-18,683.468
2018-05-21,685.289
2018-05-22,690.76
2018-05-23,681.295
2018-05-24,677.059
2018-05-25,674.723
2018-05-28,669.329
2018-05-29,653.416
2018-05-30,659.997
2018-05-31,664.34
2018-06-01,670.995
2018-06-04,676.721
2018-06-05,668.154
2018-06-06,674.017
2018-06-07,676.187
2018-06-08,669.576
2018-06-11,677.576
2018-06-12,677.079
2018-06-13,673.886
2018-06-14,668.226
2018-06-15,658.665
2018-06-18,657.003
2018-06-19,651.054
2018-06-20,651.583
2018-06-21,647.932
2018-06-22,656.654
2018-06-25,653.267
2018-06-26,652.214
2018-06-27,646.721
2018-06-28,643.471
2018-06-29,649.991
2018-07-02,639.643
2018-07-03,641.712
2018-07-04,644.32
2018-07-05,651.891
2018-07-06,657.825
2018-07-09,667.568
2018-07-10,665.745
2018-07-11,660.248
2018-07-12,660.324
2018-07-13,659.997
2018-07-16,664.295
2018-07-17,663.212
2018-07-18,659.881
2018-07-19,655.426
2018-07-20,657.367
2018-07-23,659.907
2018-07-24,664.356
2018-07-25,663.605
2018-07-26,665.306
2018-07-27,671.582
2018-07-30,675.837
2018-07-31,672.222
2018-08-01,668.812
2018-08-02,660.279
2018-08-03,660.143
2018-08-06,658.099
2018-08-07,662.537
2018-08-08,661.367
2018-08-09,665.572
2018-08-10,648.309
2018-08-13,643.616
2018-08-14,642.011
2018-08-15,629.584
2018-08-16,636.537
2018-08-17,636.749
2018-08-20,641.784
2018-08-21,647.918
2018-08-22,651.913
2018-08-23,649.496
2018-08-24,653.823
2018-08-27,660.066
2018-08-28,663.677
2018-08-29,660.802
2018-08-30,652.318
2018-08-31,649.701
2018-09-03,646.09
2018-09-04,640.948
2018-09-05,644.464
2018-09-06,644.622
2018-09-07,641.118
2018-09-10,646.596
2018-09-11,646.455
2018-09-12,652.768
2018-09-13,654.899
2018-09-14,655.479
2018-09-17,660.304
2018-09-18,662.953
2018-09-19,664.869
2018-09-20,675.423
2018-09-21,674.144
2018-09-24,673.362
2018-09-25,675.441
2018-09-26,670.945
2018-09-27,665.821
2018-09-28,653.845
2018-10-01,653.277
2018-10-02,648.893
2018-10-03,653.592
2018-10-04,653.313
2018-10-05,650.225
2018-10-08,638.217
2018-10-09,643.298
2018-10-10,639.875
2018-10-11,626.342
2018-10-12,625.804
2018-10-15,627.642
2018-10-16,639.401
2018-10-17,637.483
2018-10-18,634.757
2018-10-19,630.899
2018-10-22,627.832
2018-10-23,613.709
2018-10-24,606.945
2018-10-25,607.564
2018-10-26,601.225
2018-10-29,608.884
2018-10-30,607.603
2018-10-31,613.177
2018-11-01,617.635
2018-11-02,618.795
2018-11-05,616.349
2018-11-06,614.839
2018-11-07,625.828
2018-11-08,626.275
2018-11-09,621.341
2018-11-12,611.28
2018-11-13,615.385
2018-11-14,616.039
2018-11-15,616.924
2018-11-16,622.624
2018-11-19,621.87
2018-11-20,607.669
2018-11-21,615.229
2018-11-22,608.961
2018-11-23,608.707
2018-11-26,618.101
2018-11-27,620.768
2018-11-28,617.772
2018-11-29,629.351
2018-11-30,623.191
2018-12-03,628.211
2018-12-04,621.221
2018-12-05,612.732
2018-12-06,596.898
2018-12-07,600.942
2018-12-10,592.86
2018-12-11,595.152
2018-12-12,607.979
2018-12-13,605.122
2018-12-14,598.661
2018-12-17,591.242
2018-12-18,591.319
2018-12-19,598.744
2018-12-20,585.075
2018-12-21,584.108
2018-12-24,580.623
2018-12-25,580.623
2018-12-26,580.318
2018-12-27,572.692
2018-12-28,582.756
2018-12-31,589.886
2019-01-01,589.886
2019-01-02,581.592
2019-01-03,583.42
2019-01-04,596.835
2019-01-07,602.496
2019-01-08,605.192
2019-01-09,610.899
2019-01-10,612.662
2019-01-11,609.817
2019-01-14,607.234
2019-01-15,606.548
2019-01-16,614.482
2019-01-17,609.462
2019-01-18,615.359
2019-01-21,611.646
2019-01-22,609.655
2019-01-23,612.938
2019-01-24,609.928
2019-01-25,617.259
2019-01-28,614.834
2019-01-29,614.969
2019-01-30,618.852
2019-01-31,620.466
2019-02-01,621.03
2019-02-04,617.539
2019-02-05,622.798
2019-02-06,622.819
2019-02-07,614.207
2019-02-08,608.075
2019-02-11,609.588
2019-02-12,617.328
2019-02-13,612.317
2019-02-14,611.302
2019-02-15,617.692
2019-02-18,624.389
2019-02-19,625.746
2019-02-20,632.1
2019-02-21,629.104
2019-02-22,625.916
2019-02-25,626.628
2019-02-26,628.157
2019-02-27,631.983
2019-02-28,640.566
2019-03-01,641.182
2019-03-04,637.647
2019-03-05,640.237
2019-03-06,633.748
2019-03-07,621.513
2019-03-08,616.485
2019-03-11,619.432
2019-03-12,623.735
2019-03-13,629.008
2019-03-14,633.61
2019-03-15,638.205
2019-03-18,644.347
2019-03-19,647.217
2019-03-20,643.512
2019-03-21,643.916
2019-03-22,631.811
2019-03-25,629.006
2019-03-26,630.662
2019-03-27,636.333
2019-03-28,631.147
2019-03-29,640.602
2019-04-01,647.786
2019-04-02,651.206
2019-04-03,661.486
2019-04-04,660.939
2019-04-05,661.564
2019-04-08,663.038
2019-04-09,663.093
2019-04-10,660.718
2019-04-11,667.176
2019-04-12,674.312
2019-04-15,675.046
2019-04-16,675.842
2019-04-17,675.738
2019-04-18,672.453
2019-04-19,672.453
2019-04-22,673.141
2019-04-23,669.738
2019-04-24,662.987
2019-04-25,657.537
2019-04-26,661.752
2019-04-29,663.313
2019-04-30,667.313
2019-05-01,669.308
2019-05-02,665.637
2019-05-03,663.864
2019-05-06,658.25
2019-05-07,649.031
2019-05-08,646.722
2019-05-09,635.166
2019-05-10,641.255
2019-05-13,633.825
2019-05-14,640.03
2019-05-15,639.521
2019-05-16,649.493
2019-05-17,643.811
2019-05-20,640.285
2019-05-21,645.707
2019-05-22,643.601
2019-05-23,634.713
2019-05-24,643.401
2019-05-27,643.571
2019-05-28,644.903
2019-05-29,636.033
2019-05-30,638.784
2019-05-31,634.401
2019-06-03,636.22
2019-06-04,643.798
2019-06-05,645.934
2019-06-06,642.968
2019-06-07,647.36
2019-06-10,649.657
2019-06-11,654.639
2019-06-12,651.241
2019-06-13,648.275
2019-06-14,641.143
2019-06-17,639.092
2019-06-18,641.459
2019-06-19,647.019
2019-06-20,647.608
2019-06-21,645.92
2019-06-24,650.254
2019-06-25,653.237
2019-06-26,652.773
2019-06-27,653.513
2019-06-28,660.237
2019-07-01,663.361
2019-07-02,662.636
2019-07-03,668.629
2019-07-04,672.567
2019-07-05,664.971
2019-07-08,661.635
2019-07-09,657.257
2019-07-10,662.718
2019-07-11,661.835
2019-07-12,665.373
2019-07-15,667.553
2019-07-16,668.858
2019-07-17,664.276
2019-07-18,659.932
2019-07-19,661.245
2019-07-22,663.392
2019-07-23,669.634
2019-07-24,670.226
2019-07-25,671.768
2019-07-26,669.483
2019-07-29,669.787
2019-07-30,659.088
2019-07-31,662.368
2019-08-01,663.427
2019-08-02,650.228
2019-08-05,642.674
2019-08-06,638.957
2019-08-07,641.988
2019-08-08,649.884
2019-08-09,643.276
2019-08-12,640.213
2019-08-13,641.468
2019-08-14,630.087
2019-08-15,625.875
2019-08-16,634.921
2019-08-19,639.982
2019-08-20,632.515
2019-08-21,641.932
2019-08-22,640.087
2019-08-23,636.501
2019-08-26,640.414
2019-08-27,641.304
2019-08-28,638.912
2019-08-29,642.508
2019-08-30,645.655
2019-09-02,642.539
2019-09-03,638.159
2019-09-04,650.466
2019-09-05,660.921
2019-09-06,658.098
2019-09-09,667.637
2019-09-10,669.073
2019-09-11,670.274
2019-09-12,675.226
2019-09-13,684.874
2019-09-16,675.735
2019-09-17,678.35
2019-09-18,675.728
2019-09-19,682.872
2019-09-20,685.253
2019-09-23,676.84
2019-09-24,672.898
2019-09-25,670.507
2019-09-26,672.527
2019-09-27,674.605
2019-09-30,675.359
2019-10-01,670.503
2019-10-02,657.169
2019-10-03,658.959
2019-10-04,664.024
2019-10-07,669.359
2019-10-08,660.879
2019-10-09,665.022
2019-10-10,675.91
2019-10-11,688.41
2019-10-14,685.837
2019-10-15,695.895
2019-10-16,697.588
2019-10-17,700.254
2019-10-18,699.963
2019-10-21,708.135
2019-10-22,706.927
2019-10-23,705.85
2019-10-24,708.542
2019-10-25,710.243
2019-10-28,712.775
2019-10-29,713.478
2019-10-30,710.883
2019-10-31,711.535
2019-11-01,716.082
2019-11-04,723.369
2019-11-05,724.89
2019-11-06,725.023
2019-11-07,727.465
2019-11-08,726.583
2019-11-11,724.526
2019-11-12,729.465
2019-11-13,725.326
2019-11-14,730.065
2019-11-15,736.337
2019-11-18,740.114
2019-11-19,740.646
2019-11-20,739.009
2019-11-21,735.398
2019-11-22,733.503
2019-11-25,732.246
2019-11-26,734.719
2019-11-27,735.027
2019-11-28,736.181
2019-11-29,734.016
2019-12-02,730.917
2019-12-03,723.696
2019-12-04,731.924
2019-12-05,732.195
2019-12-06,733.771
2019-12-09,736.624
2019-12-10,736.751
2019-12-11,735.351
2019-12-12,738.535
2019-12-13,740.727
2019-12-16,746.959
2019-12-17,746.017
2019-12-18,743.983
2019-12-19,747.79
2019-12-20,747.206
2019-12-23,744.753
2019-12-24,743.813
2019-12-25,743.813
2019-12-26,744.384
2019-12-27,751.822
2019-12-30,751.109
2019-12-31,751.699
2020-01-01,751.699
2020-01-02,758.92
2020-01-03,752.621
2020-01-06,747.539
2020-01-07,745.442
2020-01-08,740.981
2020-01-09,744.454
2020-01-10,742.27
2020-01-13,739.302
2020-01-14,740.259
2020-01-15,735.526
2020-01-16,737.004
2020-01-17,738.256
2020-01-20,737.463
2020-01-21,738.896
2020-01-22,739.462
2020-01-23,731.739
2020-01-24,735.129
2020-01-27,716.764
2020-01-28,726.46
2020-01-29,727.138
2020-01-30,722.87
2020-01-31,721.853
2020-02-03,722.659
2020-02-04,732.186
2020-02-05,741.68
2020-02-06,745.823
2020-02-07,742.24
2020-02-10,735.038
2020-02-11,740.99
2020-02-12,747.388
2020-02-13,747.041
2020-02-14,748.409
2020-02-17,750.975
2020-02-18,746.191
2020-02-19,739.158
2020-02-20,731.374
2020-02-21,726.509
2020-02-24,699.776
2020-02-25,686.428
2020-02-26,685.366
2020-02-27,668.277
2020-02-28,644.93
2020-03-02,656.748
2020-03-03,668.676
2020-03-04,675.446
2020-03-05,668.08
2020-03-06,656.103
2020-03-09,619.134
2020-03-10,612.727
2020-03-11,606.241
2020-03-12,508.365
2020-03-13,516.465
2020-03-16,470.749
2020-03-17,468.463
2020-03-18,478.362
2020-03-19,488.274
2020-03-20,504.689
2020-03-23,487.156
2020-03-24,520.208
2020-03-25,529.164
2020-03-26,554.399
2020-03-27,536.686
2020-03-30,534.775
2020-03-31,544.328
2020-04-01,523.893
2020-04-02,535.267
2020-04-03,520.888
2020-04-06,532.581
2020-04-07,547.148
2020-04-08,553.157
2020-04-09,563.914
2020-04-10,563.914
2020-04-13,561.955
2020-04-14,556.727
2020-04-15,529.376
2020-04-16,526.317
2020-04-17,543.544
2020-04-20,547.35
2020-04-21,529.89
2020-04-22,536.615
2020-04-23,548.266
2020-04-24,533.008
2020-04-27,548.795
2020-04-28,563.081
2020-04-29,581.808
2020-04-30,571.207
2020-05-01,574.102
2020-05-04,546.764
2020-05-05,553.882
2020-05-06,552.871
2020-05-07,558.927
2020-05-08,563.055
2020-05-11,559.643
2020-05-12,557.615
2020-05-13,543.329
2020-05-14,523.154
2020-05-15,528.032
2020-05-18,543.505
2020-05-19,533.552
2020-05-20,545.225
2020-05-21,530.515
2020-05-22,530.612
2020-05-25,535.091
2020-05-26,573.022
2020-05-27,583.424
2020-05-28,591.238
2020-05-29,578.93
2020-06-01,597.325
2020-06-02,611.425
2020-06-03,644.716
